Orthogroup	DANRE	HUMAN
OG0002431	DANRE23181, DANRE23180	HUMAN00235
OG0002432	DANRE06643	HUMAN24011
OG0002432	DANRE17868, DANRE17867	HUMAN23041
OG0002432	DANRE42920, DANRE42923	HUMAN17477
OG0002433	DANRE04279	HUMAN13299, HUMAN13300
OG0002434	DANRE23360, DANRE23359, DANRE23358	HUMAN06382
OG0002434	DANRE41679, DANRE41680	HUMAN06381
OG0002435	DANRE35363	HUMAN28995, HUMAN28997
OG0002436	DANRE33714, DANRE33713	HUMAN20017, HUMAN20016, HUMAN20015
OG0002436	DANRE20406, DANRE20405, DANRE07419	HUMAN26419
OG0002437	DANRE35170, DANRE35172, DANRE35173, DANRE35171	HUMAN29423
OG0002438	DANRE36809	HUMAN06499, HUMAN06500
OG0002438	DANRE41415, DANRE41414	HUMAN17923, HUMAN17922
OG0002439	DANRE31516, DANRE31514, DANRE31515	HUMAN02864
OG0002441	DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090	HUMAN30009
OG0002441	DANRE18193	HUMAN25441
OG0002442	DANRE05982	HUMAN11990, HUMAN16430
OG0002442	DANRE37141, DANRE37140	HUMAN19185
OG0002443	DANRE24994, DANRE24993, DANRE24992	HUMAN06723
OG0002444	DANRE02469	HUMAN18878
OG0002444	DANRE25326	HUMAN07218, HUMAN11544
OG0002444	DANRE02953	HUMAN02705
OG0002445	DANRE05848	HUMAN00497
OG0002446	DANRE29262	HUMAN20213
OG0002446	DANRE29263	HUMAN20216, HUMAN20215
OG0002447	DANRE36511	HUMAN09179
OG0002448	DANRE05208, DANRE05207, DANRE04304, DANRE04305	HUMAN03308
OG0002449	DANRE37893	HUMAN04850
OG0002449	DANRE17401	HUMAN02499
OG0002449	DANRE12094	HUMAN08662, HUMAN08661
OG0002450	DANRE10330, DANRE14502	HUMAN01809
OG0002450	DANRE34843	HUMAN23540, HUMAN23541
OG0002451	DANRE01618	HUMAN20991
OG0002451	DANRE01617, DANRE01619, DANRE01620	HUMAN06898
OG0002451	DANRE25569	HUMAN06896
OG0002452	DANRE42822, DANRE42821, DANRE42823, DANRE35803	HUMAN17771
OG0002452	DANRE29202, DANRE03137	HUMAN13134, HUMAN13136
OG0002453	DANRE19771, DANRE19770	HUMAN05698, HUMAN05699
OG0002454	DANRE01438, DANRE01437, DANRE01439	HUMAN07300
OG0002454	DANRE07934, DANRE01116	HUMAN26455, HUMAN26456
OG0002455	DANRE41076, DANRE41075	HUMAN00115
OG0002455	DANRE08641	HUMAN21774
OG0002456	DANRE09104, DANRE09103	HUMAN20719
OG0002456	DANRE13804, DANRE13805, DANRE02002, DANRE02003	HUMAN12651
OG0002457	DANRE11158, DANRE11157	HUMAN08857
OG0002461	DANRE08555	HUMAN07558
OG0002461	DANRE15923	HUMAN22942
OG0002461	DANRE42520	HUMAN01466
OG0002464	DANRE05364	HUMAN03261
OG0002464	DANRE06078, DANRE06077, DANRE06076	HUMAN23846
OG0002464	DANRE15811, DANRE15809, DANRE15812, DANRE15810	HUMAN23030
OG0002464	DANRE05365, DANRE05366	HUMAN23031, HUMAN03262
OG0002465	DANRE10479, DANRE15064	HUMAN28156
OG0002465	DANRE14818, DANRE14819	HUMAN00695
OG0002466	DANRE26863, DANRE18267, DANRE18269, DANRE18268	HUMAN02254
OG0002466	DANRE11229, DANRE11230, DANRE11227, DANRE11228	HUMAN09333, HUMAN09329, HUMAN09332, HUMAN09334
OG0002467	DANRE11459, DANRE11458	HUMAN00486
OG0002467	DANRE14149	HUMAN28100
OG0002467	DANRE11623, DANRE11622, DANRE11625	HUMAN16607
OG0002476	DANRE21895	HUMAN25139
OG0002476	DANRE12704, DANRE12705	HUMAN11340, HUMAN11341
OG0002477	DANRE16912	HUMAN14826
OG0002477	DANRE06179	HUMAN03698
OG0002478	DANRE15759	HUMAN28699
OG0002478	DANRE07221, DANRE07222	HUMAN24276
OG0002479	DANRE08383, DANRE08382	HUMAN11863, HUMAN11862, HUMAN11864, HUMAN11865, HUMAN11861
OG0002479	DANRE34067, DANRE34066	HUMAN07179, HUMAN07180
OG0002480	DANRE03687	HUMAN13416
OG0002480	DANRE43062, DANRE43063	HUMAN13412
OG0002481	DANRE37881, DANRE19898	HUMAN04908, HUMAN18725
OG0002482	DANRE12622, DANRE12621, DANRE12624	HUMAN04165
OG0002482	DANRE39328, DANRE39330, DANRE39329	HUMAN04166
OG0002482	DANRE31376, DANRE39949, DANRE39948, DANRE20670, DANRE20668, DANRE20669	HUMAN24944
OG0002484	DANRE33442, DANRE33443	HUMAN22078, HUMAN22079, HUMAN22077
OG0002486	DANRE40075, DANRE40078, DANRE40077, DANRE40076, DANRE26356	HUMAN02600, HUMAN02597, HUMAN02601, HUMAN02598, HUMAN02599
OG0002487	DANRE05658, DANRE05657	HUMAN08389
OG0002487	DANRE17413, DANRE17414	HUMAN02641
OG0002489	DANRE03917	HUMAN03674, HUMAN03675
OG0002489	DANRE04889, DANRE04890	HUMAN18641
OG0002490	DANRE39794	HUMAN30506
OG0002490	DANRE30724	HUMAN26817, HUMAN26816, HUMAN26815
OG0002491	DANRE00085, DANRE00084, DANRE00083	HUMAN23660
OG0002491	DANRE01904, DANRE01905	HUMAN14212
OG0002492	DANRE22193, DANRE22192, DANRE22194	HUMAN18351
OG0002493	DANRE11960, DANRE11961	HUMAN25011, HUMAN25012
OG0002495	DANRE42688	HUMAN17937
OG0002496	DANRE34710, DANRE34708	HUMAN28683, HUMAN28684
OG0002496	DANRE15510, DANRE15511	HUMAN10156
OG0002497	DANRE29032, DANRE29031	HUMAN12673
OG0002497	DANRE14380	HUMAN20584
OG0002499	DANRE34499, DANRE23471	HUMAN00044
OG0002500	DANRE28865	HUMAN10791
OG0002501	DANRE20289	HUMAN13100, HUMAN13102
OG0002503	DANRE06479, DANRE06478	HUMAN24375, HUMAN24374
OG0002504	DANRE08086	HUMAN19931
OG0002504	DANRE20125, DANRE20124, DANRE08084, DANRE08085	HUMAN26369
OG0002505	DANRE03563, DANRE03564	HUMAN26605
OG0002506	DANRE18713, DANRE12086, DANRE12085	HUMAN08683, HUMAN08684
OG0002506	DANRE18416, DANRE18417	HUMAN02496
OG0002507	DANRE39545, DANRE39546, DANRE00093	HUMAN28896
OG0002507	DANRE21304, DANRE21305	HUMAN01305
OG0002508	DANRE00553, DANRE00554	HUMAN19864
OG0002508	DANRE19926, DANRE07892, DANRE07893, DANRE07894	HUMAN12274, HUMAN12277, HUMAN12275
OG0002509	DANRE05213, DANRE05214, DANRE05215, DANRE05212	HUMAN03306
OG0002510	DANRE07592, DANRE07591	HUMAN05353
OG0002511	DANRE13627, DANRE13626	HUMAN26058, HUMAN26057
OG0002511	DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317	HUMAN18058
OG0002512	DANRE42317	HUMAN07718
OG0002512	DANRE15542, DANRE15541, DANRE15540, DANRE20197	HUMAN30099
OG0002514	DANRE22431, DANRE36853	HUMAN01461
OG0002514	DANRE30763	HUMAN05839
OG0002514	DANRE38433, DANRE38434, DANRE38432, DANRE38431	HUMAN04291
OG0002515	DANRE37598	HUMAN28526, HUMAN09941
OG0002516	DANRE34987	HUMAN05465, HUMAN05466, HUMAN05464
OG0002517	DANRE03260, DANRE03258, DANRE03259, DANRE29686, DANRE03262, DANRE03261	HUMAN12718
OG0002517	DANRE03136	HUMAN12763
OG0002518	DANRE02842, DANRE02843	HUMAN00380
OG0002519	DANRE42883	HUMAN24014
OG0002519	DANRE35553	HUMAN07755
OG0002520	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698	HUMAN24111
OG0002520	DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997	HUMAN22540
OG0002521	DANRE04879	HUMAN21534
OG0002522	DANRE02356, DANRE02354, DANRE02355, DANRE23490	HUMAN00159
OG0002522	DANRE09442	HUMAN05846, HUMAN05845
OG0002523	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638	HUMAN20518
OG0002523	DANRE31095, DANRE31097	HUMAN27049
OG0002524	DANRE34607	HUMAN07309
OG0002524	DANRE13279, DANRE01032	HUMAN26395, HUMAN26393
OG0002525	DANRE22325, DANRE10830	HUMAN25695
OG0002525	DANRE19792, DANRE19793	HUMAN21372
OG0002526	DANRE10766	HUMAN16770, HUMAN16769
OG0002527	DANRE40881, DANRE40882, DANRE34220, DANRE34219, DANRE34221	HUMAN29157
OG0002528	DANRE00652, DANRE43080	HUMAN23868
OG0002529	DANRE08904, DANRE08903, DANRE08901, DANRE08902	HUMAN18399
OG0002529	DANRE07700, DANRE07699	HUMAN05153, HUMAN05156
OG0002530	DANRE39526, DANRE39527	HUMAN23709
OG0002530	DANRE43341, DANRE43340, DANRE25149	HUMAN09617
OG0002531	DANRE02940, DANRE05936	HUMAN02680
OG0002531	DANRE11050	HUMAN08403, HUMAN08404
OG0002531	DANRE06723	HUMAN04814, HUMAN04815
OG0002532	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298	HUMAN13392
OG0002533	DANRE08254, DANRE08253	HUMAN11744
OG0002534	DANRE25896	HUMAN09818
OG0002534	DANRE10262	HUMAN28633
OG0002535	DANRE34930, DANRE34929	HUMAN17217
OG0002536	DANRE03908, DANRE03907	HUMAN03808
OG0002536	DANRE39399	HUMAN22276
OG0002536	DANRE40785, DANRE40784	HUMAN27689
OG0002537	DANRE28763, DANRE28762, DANRE21953, DANRE21952	HUMAN16696, HUMAN10408, HUMAN10407
OG0002538	DANRE41736, DANRE35824	HUMAN18085
OG0002538	DANRE14528	HUMAN25993
OG0002538	DANRE29143, DANRE03351	HUMAN12941, HUMAN12940
OG0002539	DANRE25919	HUMAN04359
OG0002540	DANRE11112, DANRE11113, DANRE11111	HUMAN27625
OG0002540	DANRE14706	HUMAN27954
OG0002540	DANRE22643, DANRE22644	HUMAN19306
OG0002541	DANRE22436	HUMAN24971
OG0002542	DANRE24145	HUMAN02954
OG0002542	DANRE23453, DANRE01720	HUMAN12501, HUMAN06676
OG0002543	DANRE40607, DANRE19488, DANRE19491, DANRE19490, DANRE19489, DANRE40606	HUMAN19881
OG0002545	DANRE40358, DANRE40357	HUMAN01351
OG0002545	DANRE30987, DANRE12443	HUMAN26501
OG0002547	DANRE24900, DANRE24901, DANRE24899	HUMAN13692
OG0002547	DANRE17346	HUMAN25572
OG0002548	DANRE13389	HUMAN15556
OG0002548	DANRE06722, DANRE06721, DANRE35567	HUMAN02706
OG0002549	DANRE26569, DANRE07520, DANRE07519	HUMAN21736
OG0002550	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818	HUMAN22140
OG0002551	DANRE06934	HUMAN30269
OG0002551	DANRE20548, DANRE20551, DANRE20549, DANRE20550	HUMAN23810
OG0002551	DANRE39074, DANRE39075	HUMAN23080
OG0002552	DANRE09916	HUMAN01605, HUMAN01606, HUMAN01603, HUMAN01604
OG0002552	DANRE25194, DANRE25193, DANRE25195, DANRE25196	HUMAN09511
OG0002553	DANRE00049, DANRE00050, DANRE33393	HUMAN13965
OG0002554	DANRE14712, DANRE14713	HUMAN24551, HUMAN08212, HUMAN08213
OG0002554	DANRE38054	HUMAN08214
OG0002555	DANRE10942, DANRE10941, DANRE10940	HUMAN08456
OG0002555	DANRE05921	HUMAN02670, HUMAN02671
OG0002556	DANRE42915, DANRE11452	HUMAN29549, HUMAN29548
OG0002557	DANRE27777	HUMAN08141, HUMAN08142, HUMAN08140
OG0002557	DANRE13862	HUMAN24875, HUMAN24874
OG0002557	DANRE22315	HUMAN08143
OG0002558	DANRE16714	HUMAN02583
OG0002558	DANRE12060, DANRE12061	HUMAN08611, HUMAN08610
OG0002559	DANRE15636, DANRE15635, DANRE15634	HUMAN28697, HUMAN28696
OG0002560	DANRE34080, DANRE34079, DANRE34078, DANRE19453, DANRE19454	HUMAN29078, HUMAN29077
OG0002561	DANRE37878	HUMAN04664, HUMAN04663
OG0002562	DANRE16224, DANRE16226, DANRE16225, DANRE40166, DANRE40165	HUMAN14234, HUMAN14233
OG0002563	DANRE08950	HUMAN05152
OG0002563	DANRE08934	HUMAN05150, HUMAN05149
OG0002564	DANRE29870, DANRE03078	HUMAN13228
OG0002564	DANRE30023, DANRE30022	HUMAN25943
OG0002565	DANRE23205	HUMAN00212
OG0002565	DANRE27797, DANRE27796	HUMAN21579
OG0002567	DANRE40492, DANRE40491, DANRE40490, DANRE41303	HUMAN20913
OG0002568	DANRE22314	HUMAN22292, HUMAN22291
OG0002569	DANRE08122, DANRE34130	HUMAN19564, HUMAN05641
OG0002570	DANRE02350	HUMAN18920, HUMAN18918
OG0002571	DANRE04039, DANRE04040	HUMAN13000
OG0002571	DANRE03610, DANRE03612, DANRE03611	HUMAN20234
OG0002572	DANRE31472	HUMAN06866, HUMAN15984, HUMAN15985, HUMAN06867, HUMAN06868
OG0002572	DANRE38430	HUMAN04290
OG0002572	DANRE29580, DANRE29581	HUMAN15983
OG0002574	DANRE17690, DANRE17689	HUMAN08751, HUMAN08750
OG0002576	DANRE18812, DANRE12000	HUMAN25289, HUMAN25288, HUMAN25287, HUMAN25290
OG0002576	DANRE08074, DANRE08073, DANRE08072	HUMAN15358
OG0002576	DANRE03771	HUMAN16890, HUMAN16887, HUMAN16888
OG0002578	DANRE33850, DANRE33849, DANRE33847, DANRE28346, DANRE33854, DANRE33853, DANRE33852, DANRE33851, DANRE33919, DANRE33855, DANRE33859, DANRE33858, DANRE33857, DANRE33860	HUMAN29348
OG0002579	DANRE14895, DANRE14896	HUMAN26574
OG0002579	DANRE29125	HUMAN12767
OG0002579	DANRE24634, DANRE24635	HUMAN27273, HUMAN27274, HUMAN27272
OG0002579	DANRE42092, DANRE42093	HUMAN18433, HUMAN18432
OG0002587	DANRE22785	HUMAN19157
OG0002587	DANRE14541	HUMAN14124
OG0002587	DANRE12828	HUMAN11248
OG0002589	DANRE06011	HUMAN22848
OG0002590	DANRE37063, DANRE37062	HUMAN18859
OG0002590	DANRE09406	HUMAN28191
OG0002590	DANRE26039	HUMAN11314
OG0002592	DANRE41188, DANRE41190, DANRE41189	HUMAN17364
OG0002593	DANRE42208	HUMAN18131
OG0002593	DANRE03221, DANRE03220	HUMAN12819
OG0002594	DANRE39363, DANRE39361	HUMAN11372
OG0002594	DANRE27772, DANRE27774, DANRE27773	HUMAN08170
OG0002595	DANRE30013, DANRE30012	HUMAN25945
OG0002595	DANRE04076, DANRE30377	HUMAN13531
OG0002598	DANRE36372	HUMAN01102, HUMAN01103
OG0002598	DANRE40584	HUMAN28755
OG0002599	DANRE40775, DANRE02283	HUMAN02429
OG0002599	DANRE02652	HUMAN20958
OG0002600	DANRE02607	HUMAN14759
OG0002600	DANRE02606, DANRE02605, DANRE02604	HUMAN14758
OG0002601	DANRE04611	HUMAN18780
OG0002602	DANRE04121	HUMAN13362
OG0002602	DANRE30154, DANRE30155	HUMAN10244, HUMAN10241, HUMAN10243
OG0002605	DANRE24544, DANRE26839, DANRE26842, DANRE26843, DANRE26840, DANRE26841	HUMAN01301
OG0002607	DANRE25966	HUMAN09427, HUMAN09429
OG0002608	DANRE30714	HUMAN06843
OG0002608	DANRE25760	HUMAN03969
OG0002609	DANRE13534, DANRE13535	HUMAN01607
OG0002609	DANRE00342	HUMAN23225, HUMAN23226
OG0002610	DANRE38839, DANRE38838	HUMAN10997
OG0002610	DANRE26376, DANRE03456	HUMAN28410
OG0002611	DANRE24475, DANRE24476	HUMAN02802, HUMAN02803, HUMAN02801
OG0002611	DANRE36577, DANRE36576, DANRE23123, DANRE23125, DANRE23124	HUMAN06400, HUMAN06401
OG0002612	DANRE02656	HUMAN20533
OG0002614	DANRE24069	HUMAN27919, HUMAN27920
OG0002614	DANRE36802, DANRE36801, DANRE36800	HUMAN19133, HUMAN19132
OG0002615	DANRE04825, DANRE04826	HUMAN03570
OG0002615	DANRE40779, DANRE01534	HUMAN27520
OG0002615	DANRE00710, DANRE00713, DANRE00711, DANRE00709, DANRE00707, DANRE00712, DANRE00708, DANRE06184	HUMAN24216
OG0002616	DANRE05962, DANRE05963	HUMAN03807, HUMAN03806
OG0002617	DANRE20081	HUMAN23924
OG0002618	DANRE30009	HUMAN26618, HUMAN26621
OG0002619	DANRE38308	HUMAN09609
OG0002620	DANRE34196, DANRE34197	HUMAN29212
OG0002620	DANRE18238	HUMAN01335
OG0002622	DANRE15665, DANRE17843	HUMAN22389
OG0002622	DANRE17842	HUMAN22390
OG0002623	DANRE11478, DANRE11477	HUMAN25824
OG0002624	DANRE09957, DANRE09955, DANRE09956	HUMAN23301, HUMAN18420, HUMAN28386, HUMAN28385
OG0002625	DANRE30623, DANRE30622, DANRE30625, DANRE30624	HUMAN25787
OG0002627	DANRE12156, DANRE12155	HUMAN09483, HUMAN09484
OG0002627	DANRE10182, DANRE10181, DANRE13899	HUMAN01627
OG0002628	DANRE21793, DANRE21792	HUMAN02282
OG0002628	DANRE39626, DANRE39627, DANRE19288	HUMAN29144
OG0002629	DANRE30826, DANRE30827, DANRE12546	HUMAN20374
OG0002630	DANRE18375	HUMAN25070
OG0002630	DANRE27217	HUMAN27917
OG0002631	DANRE41886	HUMAN07483
OG0002632	DANRE25136, DANRE25134, DANRE25135	HUMAN09952
OG0002632	DANRE19233	HUMAN23528
OG0002633	DANRE03008	HUMAN16875
OG0002633	DANRE05640	HUMAN08371
OG0002634	DANRE24976, DANRE24975, DANRE24977	HUMAN09414
OG0002635	DANRE11470	HUMAN00464
OG0002635	DANRE18117, DANRE11678	HUMAN16594
OG0002635	DANRE02240	HUMAN18811
OG0002635	DANRE09215	HUMAN24568
OG0002636	DANRE14028, DANRE14027, DANRE14026, DANRE10013, DANRE10012	HUMAN16278, HUMAN16274, HUMAN16276, HUMAN16277, HUMAN16275
OG0002637	DANRE19804, DANRE19805	HUMAN21370
OG0002638	DANRE09619, DANRE09616, DANRE09617, DANRE09618	HUMAN01787, HUMAN01789, HUMAN01788
OG0002639	DANRE16898, DANRE16899	HUMAN17047
OG0002640	DANRE31363	HUMAN06963
OG0002641	DANRE12703	HUMAN11348
OG0002641	DANRE13751, DANRE13748, DANRE13747, DANRE13749, DANRE13750, DANRE13753, DANRE13752, DANRE13746, DANRE14287	HUMAN28262
OG0002642	DANRE03138, DANRE29963, DANRE29964	HUMAN17220, HUMAN17221
OG0002643	DANRE13575	HUMAN20604
OG0002645	DANRE23174	HUMAN29929
OG0002646	DANRE31094, DANRE25657, DANRE25658	HUMAN27004
OG0002646	DANRE25659	HUMAN27005
OG0002647	DANRE19598	HUMAN22616
OG0002647	DANRE05750	HUMAN03520
OG0002648	DANRE39158	HUMAN11213
OG0002648	DANRE14476, DANRE14478, DANRE14477	HUMAN26177, HUMAN26179, HUMAN26178
OG0002649	DANRE00561, DANRE00558, DANRE00560, DANRE00559	HUMAN17518
OG0002649	DANRE05305, DANRE05307, DANRE16142	HUMAN03604
OG0002651	DANRE11751, DANRE11750	HUMAN02517
OG0002652	DANRE39146, DANRE39145, DANRE39147	HUMAN11375
OG0002653	DANRE19495	HUMAN19893, HUMAN19896, HUMAN19895
OG0002653	DANRE07344	HUMAN19891
OG0002654	DANRE40241, DANRE40240	HUMAN00311, HUMAN00313, HUMAN00312
OG0002655	DANRE25735	HUMAN09771
OG0002656	DANRE29118	HUMAN13128, HUMAN26931, HUMAN26932
OG0002656	DANRE41489	HUMAN26934, HUMAN17858
OG0002657	DANRE09520	HUMAN20563
OG0002657	DANRE23327	HUMAN06618
OG0002658	DANRE13983, DANRE13982, DANRE09580, DANRE09581, DANRE09582	HUMAN01616
OG0002658	DANRE09583, DANRE43264	HUMAN07661
OG0002659	DANRE11563, DANRE11562	HUMAN16666, HUMAN16665
OG0002660	DANRE21276	HUMAN21008, HUMAN21007
OG0002661	DANRE33059	HUMAN20052
OG0002661	DANRE33060	HUMAN20051
OG0002662	DANRE03817	HUMAN13304
OG0002662	DANRE03618	HUMAN20097
OG0002663	DANRE22208, DANRE22207	HUMAN21645
OG0002664	DANRE37830, DANRE37831	HUMAN28536
OG0002664	DANRE26958, DANRE26956, DANRE26957, DANRE40156	HUMAN14442
OG0002665	DANRE39661, DANRE39660	HUMAN07139
OG0002665	DANRE39662, DANRE06588	HUMAN04995
OG0002666	DANRE29422	HUMAN10480, HUMAN10479
OG0002667	DANRE00375	HUMAN29114
OG0002667	DANRE26652, DANRE26653	HUMAN01171
OG0002668	DANRE10264	HUMAN11506, HUMAN21494
OG0002669	DANRE13145	HUMAN15599, HUMAN15608, HUMAN15609, HUMAN15610
OG0002670	DANRE11956	HUMAN08586
OG0002670	DANRE05811, DANRE05812	HUMAN25861
OG0002671	DANRE38597, DANRE38598	HUMAN11031
OG0002671	DANRE23501	HUMAN19167
OG0002671	DANRE14400, DANRE09114	HUMAN14098
OG0002672	DANRE24606, DANRE27377, DANRE27378	HUMAN28364
OG0002672	DANRE17950	HUMAN16765
OG0002673	DANRE03519, DANRE11298, DANRE11296, DANRE11297	HUMAN03417
OG0002673	DANRE04908	HUMAN18653
OG0002675	DANRE26282	HUMAN24411
OG0002677	DANRE30190, DANRE30191	HUMAN13549
OG0002678	DANRE39272, DANRE39273	HUMAN22299
OG0002678	DANRE41526, DANRE16070	HUMAN04083
OG0002679	DANRE07511, DANRE07512	HUMAN21722, HUMAN21724
OG0002679	DANRE09987	HUMAN05873
OG0002681	DANRE01217, DANRE01216, DANRE08452	HUMAN13043
OG0002681	DANRE29156, DANRE29155, DANRE03148, DANRE03149	HUMAN10829
OG0002682	DANRE26567	HUMAN01000
OG0002682	DANRE14645	HUMAN26025
OG0002682	DANRE42718, DANRE42717	HUMAN26027, HUMAN26026
OG0002683	DANRE39996	HUMAN00986
OG0002685	DANRE24241	HUMAN25508, HUMAN21388, HUMAN21387
OG0002688	DANRE24261	HUMAN07494
OG0002688	DANRE07233	HUMAN22358
OG0002703	DANRE34468	HUMAN05535, HUMAN05534
OG0002703	DANRE09272, DANRE09271	HUMAN15653
OG0002703	DANRE09273	HUMAN05536
OG0002705	DANRE01891, DANRE01892	HUMAN14290, HUMAN14291, HUMAN14293, HUMAN14292
OG0002705	DANRE00487, DANRE00488	HUMAN23419
OG0002706	DANRE29549, DANRE29548	HUMAN10611
OG0002707	DANRE11337	HUMAN17045
OG0002707	DANRE37811	HUMAN04958, HUMAN04957
OG0002707	DANRE18944, DANRE11847	HUMAN08438
OG0002708	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881	HUMAN25380
OG0002710	DANRE20982	HUMAN14340, HUMAN14339
OG0002710	DANRE25683	HUMAN09798
OG0002711	DANRE42612	HUMAN18170
OG0002711	DANRE29710, DANRE04946	HUMAN26305
OG0002712	DANRE24806	HUMAN10169, HUMAN10168
OG0002713	DANRE01245	HUMAN05228
OG0002715	DANRE02868, DANRE02867, DANRE02871, DANRE02870, DANRE02872, DANRE02873	HUMAN21069
OG0002716	DANRE03546, DANRE03545	HUMAN25959
OG0002717	DANRE20547	HUMAN23808
OG0002717	DANRE06937, DANRE06936, DANRE06935	HUMAN30266
OG0002718	DANRE41004, DANRE41003	HUMAN00242
OG0002719	DANRE38765, DANRE38764	HUMAN27333
OG0002719	DANRE35888, DANRE35887, DANRE41579	HUMAN18262
OG0002720	DANRE36878, DANRE36877	HUMAN18873
OG0002721	DANRE09313, DANRE09312	HUMAN15946
OG0002721	DANRE03062, DANRE03063, DANRE30437, DANRE30436, DANRE30435, DANRE15408, DANRE15407, DANRE15406	HUMAN25938
OG0002722	DANRE11851	HUMAN08443
OG0002723	DANRE34379, DANRE08059	HUMAN15437, HUMAN15436, HUMAN15438
OG0002723	DANRE19966, DANRE39247	HUMAN04808, HUMAN04809
OG0002723	DANRE23518	HUMAN25737
OG0002724	DANRE21329	HUMAN13495
OG0002726	DANRE39396, DANRE39397	HUMAN22818
OG0002726	DANRE04111, DANRE04110, DANRE04112	HUMAN03294
OG0002727	DANRE15631	HUMAN28698
OG0002728	DANRE07907, DANRE07906, DANRE07904, DANRE07905	HUMAN12474
OG0002728	DANRE07908	HUMAN12475
OG0002729	DANRE41955, DANRE41956, DANRE41954	HUMAN17408, HUMAN17407, HUMAN17406
OG0002730	DANRE10036	HUMAN25397
OG0002730	DANRE08778, DANRE08776, DANRE08777	HUMAN19383
OG0002731	DANRE39613, DANRE34202, DANRE34201	HUMAN29258, HUMAN29259
OG0002732	DANRE03243, DANRE11281	HUMAN03450
OG0002732	DANRE38742	HUMAN22172, HUMAN22173
OG0002734	DANRE04794, DANRE04793	HUMAN02707
OG0002734	DANRE17393, DANRE17394, DANRE10697, DANRE10696	HUMAN09002
OG0002735	DANRE42687, DANRE42685, DANRE42686	HUMAN17936
OG0002735	DANRE10506, DANRE10505, DANRE23162, DANRE23163	HUMAN06533, HUMAN06532
OG0002735	DANRE29034, DANRE29035	HUMAN12670
OG0002736	DANRE42246	HUMAN05454
OG0002738	DANRE03131	HUMAN13589
OG0002738	DANRE21433	HUMAN20111
OG0002739	DANRE17939, DANRE17937, DANRE17936, DANRE17938	HUMAN22427
OG0002740	DANRE05293, DANRE05292	HUMAN25260
OG0002740	DANRE14839	HUMAN00797, HUMAN00798
OG0002741	DANRE13217	HUMAN09492
OG0002741	DANRE20997	HUMAN23696, HUMAN14382
OG0002741	DANRE09926, DANRE13539	HUMAN01630
OG0002742	DANRE11312, DANRE03538	HUMAN03393
OG0002742	DANRE16689	HUMAN22768
OG0002743	DANRE35770	HUMAN26086
OG0002744	DANRE39964, DANRE39965, DANRE39963	HUMAN02185
OG0002744	DANRE35401, DANRE35399, DANRE35400	HUMAN29309
OG0002745	DANRE16980	HUMAN13552
OG0002746	DANRE09673, DANRE09674	HUMAN15625
OG0002747	DANRE13864, DANRE33179	HUMAN11270, HUMAN11269
OG0002747	DANRE19278, DANRE19277, DANRE19279	HUMAN29148, HUMAN29149
OG0002748	DANRE40611, DANRE40613, DANRE40612, DANRE19416	HUMAN29245, HUMAN29246, HUMAN29247
OG0002749	DANRE16044	HUMAN29710, HUMAN29709, HUMAN23025, HUMAN22585
OG0002750	DANRE42887, DANRE42888	HUMAN23773, HUMAN23772
OG0002751	DANRE41209, DANRE41208, DANRE41210	HUMAN19898
OG0002752	DANRE24282	HUMAN07518
OG0002753	DANRE36052, DANRE36049, DANRE36050, DANRE36051	HUMAN20449
OG0002753	DANRE31489	HUMAN26788
OG0002754	DANRE26705, DANRE26703, DANRE24564	HUMAN29589
OG0002755	DANRE00410	HUMAN29043
OG0002756	DANRE02210	HUMAN05711
OG0002757	DANRE36933	HUMAN19060
OG0002757	DANRE39271, DANRE39270, DANRE15669	HUMAN22296
OG0002759	DANRE42247, DANRE42248	HUMAN07485
OG0002760	DANRE31293, DANRE31294, DANRE25038, DANRE25039	HUMAN06968, HUMAN06969
OG0002761	DANRE29979	HUMAN10768, HUMAN10770, HUMAN10765
OG0002762	DANRE02197	HUMAN21120
OG0002762	DANRE36825	HUMAN01437
OG0002762	DANRE07594	HUMAN06711
OG0002763	DANRE03877	HUMAN12876, HUMAN12877
OG0002764	DANRE23216	HUMAN00203
OG0002764	DANRE27810	HUMAN21584
OG0002765	DANRE13656	HUMAN18571, HUMAN04184
OG0002765	DANRE25399, DANRE39159	HUMAN11132
OG0002766	DANRE10689	HUMAN08906
OG0002766	DANRE43431	HUMAN08907
OG0002767	DANRE08564	HUMAN07551
OG0002767	DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899	HUMAN22340
OG0002768	DANRE01560, DANRE30765	HUMAN06740
OG0002769	DANRE34871, DANRE18982	HUMAN22542
OG0002769	DANRE02561	HUMAN29651
OG0002770	DANRE00608, DANRE00610, DANRE00609	HUMAN27518, HUMAN24212, HUMAN27519
