Orthogroup	DANRE	AENJA_ok
OG0004328	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155	AENJA_12798
OG0004329	DANRE40873, DANRE40872, DANRE40874	AENJA_13109
OG0004330	DANRE11058, DANRE11062, DANRE11059	AENJA_13252
OG0004331	DANRE10901	AENJA_13331
OG0004332	DANRE00957, DANRE00956, DANRE00958	AENJA_13463
OG0004333	DANRE13743, DANRE13742	AENJA_13634
OG0004334	DANRE39983	AENJA_13654
OG0004334	DANRE39984, DANRE39985	AENJA_26354
OG0004335	DANRE23624	AENJA_13686
OG0004336	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342	AENJA_13746
OG0004337	DANRE41654, DANRE41653	AENJA_13913
OG0004338	DANRE12236, DANRE12237	AENJA_14330
OG0004342	DANRE37507, DANRE37506, DANRE37508	AENJA_15096
OG0004343	DANRE10875, DANRE10876	AENJA_15517
OG0004344	DANRE06853	AENJA_15963
OG0004345	DANRE19118	AENJA_16155
OG0004346	DANRE02180, DANRE02181	AENJA_16250, AENJA_16249
OG0004347	DANRE07708, DANRE07709	AENJA_16598
OG0004348	DANRE42472, DANRE42473	AENJA_16800
OG0004349	DANRE11014	AENJA_16835
OG0004350	DANRE10750, DANRE10749	AENJA_16841
OG0004351	DANRE28003, DANRE28002	AENJA_16867
OG0004352	DANRE09568	AENJA_16982
OG0004353	DANRE09455	AENJA_17017
OG0004354	DANRE33627, DANRE33625, DANRE33626	AENJA_17022
OG0004356	DANRE43267	AENJA_17320
OG0004357	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227	AENJA_17547
OG0004358	DANRE41274, DANRE41273	AENJA_18672, AENJA_18047
OG0004359	DANRE02425	AENJA_18134
OG0004360	DANRE26365, DANRE26366	AENJA_18596
OG0004362	DANRE29037, DANRE14255, DANRE14256	AENJA_19062
OG0004364	DANRE11772	AENJA_19146
OG0004365	DANRE25826	AENJA_19212
OG0004366	DANRE12283, DANRE12284, DANRE12285	AENJA_19317
OG0004367	DANRE22230, DANRE22231	AENJA_19374
OG0004368	DANRE18241, DANRE18242, DANRE43383	AENJA_19702
OG0004369	DANRE34900, DANRE34901	AENJA_19753
OG0004370	DANRE34877, DANRE34876	AENJA_19903
OG0004371	DANRE14630, DANRE14631, DANRE14629, DANRE05860, DANRE10767, DANRE17742, DANRE17741	AENJA_19958
OG0004372	DANRE43175	AENJA_20327
OG0004372	DANRE35509	AENJA_23131, AENJA_23132
OG0004373	DANRE43176	AENJA_20328
OG0004374	DANRE20926, DANRE20927	AENJA_20422
OG0004375	DANRE25111	AENJA_20974
OG0004376	DANRE07421, DANRE33508	AENJA_21249
OG0004377	DANRE38821	AENJA_21485
OG0004378	DANRE08245	AENJA_21608
OG0004379	DANRE29006, DANRE31285, DANRE31284	AENJA_21681
OG0004380	DANRE02319, DANRE25045, DANRE25044, DANRE31287, DANRE31288	AENJA_21685
OG0004381	DANRE14548, DANRE14549, DANRE14547	AENJA_21950
OG0004382	DANRE34314	AENJA_22037
OG0004383	DANRE11497, DANRE11498	AENJA_22354
OG0004384	DANRE17420, DANRE17419	AENJA_22523
OG0004385	DANRE34112, DANRE19530	AENJA_22615
OG0004386	DANRE40293	AENJA_22871
OG0004389	DANRE36413, DANRE36412, DANRE36411, DANRE36414	AENJA_23497
OG0004390	DANRE27472, DANRE27471	AENJA_23655
OG0004391	DANRE15795, DANRE20560, DANRE20559	AENJA_23704
OG0004392	DANRE05947	AENJA_23712
OG0004393	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039	AENJA_23907
OG0004395	DANRE30764	AENJA_24372
OG0004396	DANRE20597, DANRE20596	AENJA_24530
OG0004397	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710	AENJA_25166
OG0004398	DANRE10835, DANRE10834	AENJA_25317
OG0004399	DANRE02735, DANRE41307, DANRE31607	AENJA_25524
OG0004400	DANRE21495, DANRE21496	AENJA_25584
OG0004401	DANRE29576	AENJA_25597
OG0004402	DANRE15900	AENJA_25980
OG0004403	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153	AENJA_26375
OG0004405	DANRE16529, DANRE16527, DANRE16530, DANRE16528	AENJA_26485
OG0004406	DANRE39248, DANRE17699, DANRE17700, DANRE10991, DANRE10992, DANRE10990	AENJA_26544
OG0004407	DANRE12088	AENJA_26601
OG0004408	DANRE00028, DANRE00029	AENJA_26831
OG0004459	DANRE03934, DANRE03933	AENJA_00105
OG0004460	DANRE02370, DANRE02369, DANRE02371	AENJA_10602, AENJA_00174
OG0004461	DANRE31591, DANRE20635	AENJA_00187
OG0004462	DANRE15232, DANRE15233	AENJA_00195
OG0004463	DANRE33811, DANRE33810	AENJA_00263
OG0004465	DANRE17974, DANRE10221	AENJA_00361
OG0004467	DANRE33315, DANRE40705, DANRE33314	AENJA_00451
OG0004468	DANRE16473, DANRE16472, DANRE16471, DANRE06592	AENJA_00461
OG0004471	DANRE42671, DANRE42672, DANRE35789	AENJA_00776
OG0004472	DANRE31243, DANRE31244	AENJA_00868
OG0004473	DANRE36664, DANRE36663	AENJA_00870
OG0004474	DANRE41289, DANRE41288	AENJA_00922
OG0004475	DANRE16536, DANRE16534, DANRE16535	AENJA_03139, AENJA_01045
OG0004476	DANRE00041, DANRE33641, DANRE33640, DANRE33639	AENJA_01930
OG0004477	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172	AENJA_01958
OG0004479	DANRE14165	AENJA_02206
OG0004480	DANRE41804	AENJA_02219
OG0004482	DANRE24207	AENJA_02336
OG0004483	DANRE36016, DANRE36015, DANRE36014, DANRE36017	AENJA_02340
OG0004484	DANRE23463, DANRE23462	AENJA_02375
OG0004485	DANRE13310	AENJA_02522, AENJA_23178
OG0004486	DANRE02337, DANRE38751, DANRE38752	AENJA_02721
OG0004487	DANRE17920, DANRE17921	AENJA_02764
OG0004488	DANRE12224, DANRE13919, DANRE13923, DANRE13920, DANRE13922, DANRE13921	AENJA_03056
OG0004489	DANRE36650, DANRE02189, DANRE36649	AENJA_03089
OG0004490	DANRE29605, DANRE29606	AENJA_03148
OG0004491	DANRE38626, DANRE38627, DANRE38628	AENJA_03168
OG0004492	DANRE37611, DANRE36858	AENJA_03264
OG0004493	DANRE10131, DANRE13694, DANRE13695	AENJA_03367
OG0004494	DANRE03077, DANRE03076	AENJA_03427
OG0004495	DANRE26631, DANRE26632, DANRE26630	AENJA_03794
OG0004496	DANRE24246, DANRE24247, DANRE24248	AENJA_03798
OG0004497	DANRE12815, DANRE12814	AENJA_03976
OG0004498	DANRE14302, DANRE14301	AENJA_04040
OG0004499	DANRE18420, DANRE18418, DANRE18419, DANRE12113	AENJA_04167
OG0004500	DANRE18484	AENJA_04178
OG0004501	DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406	AENJA_11831, AENJA_04286
OG0004502	DANRE23484	AENJA_04449
OG0004503	DANRE16687	AENJA_04529, AENJA_23467
OG0004505	DANRE42706	AENJA_08695, AENJA_04733, AENJA_22550
OG0004506	DANRE30476	AENJA_04842
OG0004507	DANRE34603	AENJA_04865
OG0004508	DANRE02336	AENJA_05015
OG0004509	DANRE26479, DANRE40204, DANRE40206, DANRE40205	AENJA_05239
OG0004510	DANRE42897, DANRE42895, DANRE42896, DANRE42898	AENJA_05329
OG0004511	DANRE33541, DANRE19924	AENJA_05552
OG0004512	DANRE11592	AENJA_05863
OG0004514	DANRE36665, DANRE36667, DANRE36666	AENJA_06216
OG0004515	DANRE04363	AENJA_06345
OG0004516	DANRE08306	AENJA_06493
OG0004517	DANRE29093, DANRE29095, DANRE29094	AENJA_06724
OG0004518	DANRE17197	AENJA_06826
OG0004518	DANRE34247, DANRE17198	AENJA_06827
OG0004519	DANRE36763	AENJA_06969
OG0004520	DANRE13362, DANRE13363, DANRE13364	AENJA_07201
OG0004521	DANRE04630, DANRE04629	AENJA_07309
OG0004523	DANRE09384	AENJA_07641
OG0004524	DANRE29346, DANRE29347	AENJA_07752
OG0004525	DANRE39978	AENJA_07831
OG0004526	DANRE34280	AENJA_23914, AENJA_07835
OG0004527	DANRE36388, DANRE36387	AENJA_07903
OG0004529	DANRE04507, DANRE04504, DANRE04505	AENJA_07944
OG0004530	DANRE06407, DANRE42891	AENJA_07969
OG0004531	DANRE02542	AENJA_08201
OG0004532	DANRE30309	AENJA_08236
OG0004533	DANRE41059	AENJA_08347
OG0004534	DANRE01100, DANRE01102	AENJA_08393
OG0004535	DANRE13321, DANRE13320	AENJA_08570
OG0004536	DANRE24182, DANRE24183	AENJA_08588
OG0004537	DANRE34313, DANRE34312	AENJA_08657
OG0004538	DANRE11867	AENJA_08665
OG0004539	DANRE04395, DANRE11126	AENJA_08729
OG0004540	DANRE24891, DANRE24888, DANRE24889, DANRE24890	AENJA_08799
OG0004542	DANRE03604, DANRE03605	AENJA_09105
OG0004543	DANRE02020, DANRE02021, DANRE02018, DANRE02019	AENJA_09120
OG0004544	DANRE22391, DANRE36746, DANRE40962	AENJA_09219
OG0004545	DANRE33970	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	DANRE14283, DANRE14282, DANRE14284	AENJA_09271
OG0004547	DANRE25138, DANRE02890	AENJA_17725
OG0004549	DANRE25748	AENJA_10884
OG0004550	DANRE31317, DANRE31316	AENJA_10990
OG0004551	DANRE24748, DANRE24749	AENJA_14630
OG0004552	DANRE33884, DANRE38203	AENJA_11123
OG0004553	DANRE23753	AENJA_11290
OG0004554	DANRE18104	AENJA_11434
OG0004555	DANRE24036, DANRE24037, DANRE27384	AENJA_11497
OG0004556	DANRE09228, DANRE09229	AENJA_11553
OG0004557	DANRE22267, DANRE13618, DANRE42725, DANRE09513	AENJA_11598
OG0004558	DANRE02700, DANRE02701, DANRE02699, DANRE02702	AENJA_11692
OG0004559	DANRE29861	AENJA_11902
OG0004560	DANRE36276, DANRE36275, DANRE26954, DANRE26955	AENJA_11928
OG0004561	DANRE22191	AENJA_12022
OG0004563	DANRE22724	AENJA_12215
OG0004564	DANRE05628, DANRE04805	AENJA_12530
OG0004565	DANRE11419, DANRE11417, DANRE11418	AENJA_12612
OG0004566	DANRE18485, DANRE24680, DANRE24679	AENJA_12676
OG0004567	DANRE18156	AENJA_12797
OG0004569	DANRE33534, DANRE33535, DANRE33533, DANRE33532	AENJA_12953
OG0004570	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064	AENJA_13253
OG0004571	DANRE23882, DANRE23883	AENJA_13264
OG0004573	DANRE00757	AENJA_13416
OG0004574	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704	AENJA_13790
OG0004576	DANRE20079, DANRE04307, DANRE04308	AENJA_13910
OG0004577	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193	AENJA_13927
OG0004578	DANRE19554, DANRE19552, DANRE19553	AENJA_13961
OG0004579	DANRE25034, DANRE31590	AENJA_14039
OG0004580	DANRE41260, DANRE41261	AENJA_14065
OG0004581	DANRE34427	AENJA_14240
OG0004582	DANRE00200, DANRE00203	AENJA_14257
OG0004583	DANRE23267	AENJA_14685
OG0004584	DANRE09063	AENJA_14870
OG0004585	DANRE23964, DANRE23965	AENJA_14884
OG0004586	DANRE07844, DANRE07445, DANRE07446, DANRE07442, DANRE07443, DANRE07444	AENJA_14926, AENJA_14905
OG0004587	DANRE15933, DANRE43316, DANRE15932	AENJA_15222, AENJA_17865
OG0004589	DANRE29154, DANRE29153, DANRE08410, DANRE08409	AENJA_15580
OG0004590	DANRE01038	AENJA_15587
OG0004592	DANRE15605, DANRE15604	AENJA_16014
OG0004593	DANRE07356, DANRE07355, DANRE07354, DANRE07353	AENJA_16066
OG0004594	DANRE25090	AENJA_16146
OG0004595	DANRE29126, DANRE27364	AENJA_16184
OG0004596	DANRE26023	AENJA_16300
OG0004597	DANRE11746	AENJA_16315
OG0004600	DANRE35116, DANRE35117	AENJA_16453
OG0004601	DANRE19151	AENJA_16456
OG0004602	DANRE29863, DANRE29862, DANRE29864, DANRE29865	AENJA_16684
OG0004603	DANRE29420	AENJA_16691
OG0004605	DANRE29847	AENJA_16792
OG0004606	DANRE36927	AENJA_17079
OG0004607	DANRE33904	AENJA_17110
OG0004608	DANRE18792	AENJA_17422
OG0004609	DANRE19927, DANRE19928	AENJA_17443
OG0004610	DANRE24946, DANRE24945, DANRE39093	AENJA_17485
OG0004611	DANRE05043, DANRE05045, DANRE05044, DANRE05046	AENJA_17567
OG0004612	DANRE14838, DANRE14837, DANRE14835, DANRE14836	AENJA_17697
OG0004613	DANRE10616	AENJA_17756
OG0004614	DANRE06238	AENJA_17767
OG0004615	DANRE19261, DANRE26623, DANRE36309	AENJA_17805
OG0004616	DANRE35757, DANRE35756, DANRE35755	AENJA_17897
OG0004617	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592	AENJA_17898
OG0004618	DANRE15642, DANRE15641, DANRE15640	AENJA_17899
OG0004619	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990	AENJA_18030
OG0004621	DANRE36766, DANRE36765, DANRE22575	AENJA_18130
OG0004622	DANRE14780	AENJA_18238
OG0004625	DANRE19576, DANRE19574, DANRE19575	AENJA_18747, AENJA_18748
OG0004626	DANRE12176, DANRE26130	AENJA_18829
OG0004627	DANRE24293, DANRE24295, DANRE24294, DANRE24292	AENJA_19058
OG0004628	DANRE29575, DANRE35550	AENJA_19220
OG0004629	DANRE33375, DANRE33374	AENJA_19229
OG0004631	DANRE00408	AENJA_19307
OG0004632	DANRE35680, DANRE35681, DANRE35683, DANRE35684, DANRE35679	AENJA_19345
OG0004633	DANRE26762, DANRE26763	AENJA_19396
OG0004634	DANRE30543, DANRE31362	AENJA_19399
OG0004635	DANRE10518, DANRE10519	AENJA_19421
OG0004637	DANRE39130, DANRE39128, DANRE39129	AENJA_19514
OG0004638	DANRE10550	AENJA_19695
OG0004639	DANRE35398	AENJA_19701
OG0004640	DANRE05531, DANRE05530	AENJA_20049
OG0004641	DANRE33377, DANRE33998, DANRE33997	AENJA_20072
OG0004642	DANRE24040	AENJA_20253
OG0004643	DANRE34503, DANRE34504	AENJA_20590
OG0004644	DANRE18413, DANRE18412, DANRE10782	AENJA_20785
OG0004645	DANRE35281, DANRE35280, DANRE24273	AENJA_20920
OG0004646	DANRE12893, DANRE21721	AENJA_20935
OG0004647	DANRE34791, DANRE34792	AENJA_21162
OG0004648	DANRE20923	AENJA_21464
OG0004649	DANRE00918, DANRE00919, DANRE07960, DANRE07962, DANRE39589	AENJA_21530
OG0004651	DANRE02190	AENJA_21665
OG0004652	DANRE06984, DANRE06985, DANRE06986, DANRE06983	AENJA_21741
OG0004653	DANRE41450, DANRE41451, DANRE17642, DANRE17641	AENJA_21780
OG0004654	DANRE29943, DANRE40498	AENJA_21881
OG0004655	DANRE29577, DANRE29579, DANRE29578	AENJA_21945
OG0004656	DANRE26495	AENJA_22399
OG0004657	DANRE08968, DANRE34488	AENJA_22627
OG0004658	DANRE10828	AENJA_22666
OG0004659	DANRE02375, DANRE02376, DANRE02374	AENJA_22731
OG0004660	DANRE18557, DANRE18556	AENJA_22903
OG0004661	DANRE16019, DANRE16018	AENJA_23009
OG0004662	DANRE18219	AENJA_23022
OG0004664	DANRE07606	AENJA_23247
OG0004665	DANRE42623	AENJA_23350
OG0004666	DANRE42179, DANRE42178, DANRE20212	AENJA_23667
OG0004667	DANRE16046, DANRE16047, DANRE16048	AENJA_23857
OG0004669	DANRE10303	AENJA_23970
OG0004670	DANRE03145	AENJA_23983
OG0004671	DANRE19925	AENJA_24032
OG0004672	DANRE39138	AENJA_24195
OG0004673	DANRE38783, DANRE41387	AENJA_24385
OG0004674	DANRE33289	AENJA_24465
OG0004675	DANRE23251	AENJA_24642
OG0004676	DANRE11604	AENJA_24878
OG0004677	DANRE05721, DANRE03982, DANRE05661, DANRE05660, DANRE05412	AENJA_24896
OG0004678	DANRE19097, DANRE19098, DANRE19096	AENJA_25081
OG0004679	DANRE35037	AENJA_25314
OG0004680	DANRE34435, DANRE11274, DANRE11273, DANRE11275	AENJA_25330
OG0004681	DANRE33596, DANRE33597, DANRE33598	AENJA_25549
OG0004682	DANRE27410	AENJA_25603
OG0004683	DANRE00895	AENJA_25906
OG0004684	DANRE00896, DANRE18960, DANRE18961	AENJA_25907
OG0004685	DANRE39580, DANRE39579, DANRE39581, DANRE00131	AENJA_26252
OG0004686	DANRE24157, DANRE24156	AENJA_26610
OG0004687	DANRE40485, DANRE40484	AENJA_26633
OG0004688	DANRE02853, DANRE02852	AENJA_26638
OG0004689	DANRE29371	AENJA_26700
OG0004690	DANRE14581, DANRE08603	AENJA_26765
OG0004691	DANRE10742	AENJA_26781
OG0004692	DANRE37494	AENJA_26783
OG0004728	DANRE39343	AENJA_00010
OG0004730	DANRE37835, DANRE12716, DANRE12717	AENJA_00270
OG0004731	DANRE15090, DANRE15091, DANRE15089	AENJA_00435
OG0004732	DANRE29676, DANRE29678, DANRE29677, DANRE29679, DANRE29675, DANRE29674	AENJA_00454
OG0004733	DANRE34798	AENJA_00482
OG0004735	DANRE07069	AENJA_00527
OG0004738	DANRE17043, DANRE17042	AENJA_00974
OG0004739	DANRE04072	AENJA_00833
OG0004740	DANRE12109, DANRE12108, DANRE12110	AENJA_00889
OG0004743	DANRE13544	AENJA_00975
OG0004744	DANRE30059	AENJA_01048
OG0004746	DANRE38248, DANRE38247, DANRE30728, DANRE30729	AENJA_01964
OG0004747	DANRE17978, DANRE17977	AENJA_02204
OG0004748	DANRE19838	AENJA_25929, AENJA_25930, AENJA_02212
OG0004749	DANRE36880	AENJA_02213
OG0004750	DANRE21361, DANRE21360, DANRE21359, DANRE42070, DANRE42069	AENJA_02329
OG0004751	DANRE37781	AENJA_03078, AENJA_02331
OG0004752	DANRE09141	AENJA_02350
OG0004753	DANRE13108	AENJA_02412
OG0004754	DANRE24738, DANRE24737, DANRE24739	AENJA_02418
OG0004755	DANRE42490	AENJA_02461
OG0004756	DANRE02840	AENJA_02560
OG0004757	DANRE12081, DANRE12080	AENJA_02653
OG0004758	DANRE13011, DANRE13013, DANRE13014	AENJA_02719
OG0004759	DANRE05611	AENJA_02782
OG0004760	DANRE09761	AENJA_02947
OG0004761	DANRE34602, DANRE34601	AENJA_03060
OG0004763	DANRE41528	AENJA_03524
OG0004764	DANRE36421, DANRE36422, DANRE36423	AENJA_03553
OG0004765	DANRE26484, DANRE40179	AENJA_03642
OG0004766	DANRE41332, DANRE41331	AENJA_03824
OG0004767	DANRE28628	AENJA_03880
OG0004768	DANRE04729, DANRE20410	AENJA_03887
OG0004769	DANRE26926	AENJA_04019
OG0004770	DANRE11345	AENJA_04020
OG0004772	DANRE30446, DANRE15472	AENJA_12095
OG0004774	DANRE05788, DANRE05787	AENJA_04499
OG0004775	DANRE35855	AENJA_04683, AENJA_14667
OG0004776	DANRE39584, DANRE39585, DANRE39583	AENJA_04694
OG0004777	DANRE13262, DANRE13261, DANRE06988	AENJA_04780
OG0004779	DANRE07174, DANRE07175, DANRE21327	AENJA_19733, AENJA_05191
OG0004781	DANRE08965	AENJA_05335
OG0004782	DANRE09219	AENJA_05376
OG0004783	DANRE06023, DANRE06022, DANRE06024, DANRE06025	AENJA_05756
OG0004784	DANRE04601, DANRE04600	AENJA_05766
OG0004785	DANRE42357	AENJA_05817
OG0004786	DANRE41722, DANRE41721	AENJA_05823
OG0004786	DANRE41720	AENJA_22606
OG0004787	DANRE24694, DANRE24695, DANRE24693	AENJA_05829
OG0004789	DANRE33299	AENJA_06213
OG0004790	DANRE33473, DANRE29668	AENJA_06220
OG0004791	DANRE26636	AENJA_06248
OG0004792	DANRE40825, DANRE29531	AENJA_06378
OG0004793	DANRE39221, DANRE39220, DANRE39219	AENJA_06468
OG0004794	DANRE12064, DANRE12067, DANRE12065, DANRE12066	AENJA_06550
OG0004795	DANRE00139	AENJA_06563
OG0004796	DANRE11457	AENJA_06612
OG0004797	DANRE12121, DANRE12120	AENJA_06655
OG0004799	DANRE31273, DANRE39285, DANRE39286	AENJA_06797
OG0004800	DANRE42042, DANRE42043	AENJA_18628, AENJA_06886
OG0004801	DANRE16851, DANRE16852	AENJA_07057, AENJA_07060
OG0004802	DANRE38296	AENJA_07061
OG0004803	DANRE01003, DANRE01004, DANRE01005	AENJA_07208
OG0004804	DANRE36121	AENJA_07395
OG0004805	DANRE01261, DANRE07762	AENJA_07591
OG0004806	DANRE05564, DANRE05565, DANRE11142, DANRE17465	AENJA_07769
OG0004807	DANRE22843, DANRE22844	AENJA_07814
OG0004808	DANRE27792	AENJA_07815
OG0004809	DANRE33827, DANRE33826, DANRE33828	AENJA_07834
OG0004809	DANRE33829	AENJA_07832
OG0004810	DANRE31076	AENJA_07987
OG0004810	DANRE31074, DANRE31075	AENJA_07988
OG0004811	DANRE25423	AENJA_07997
OG0004812	DANRE25075	AENJA_08047
OG0004813	DANRE15068	AENJA_11963
OG0004813	DANRE10482, DANRE15067	AENJA_08093
OG0004814	DANRE07345	AENJA_08117
OG0004815	DANRE17954	AENJA_08187
OG0004816	DANRE31469	AENJA_08251
OG0004817	DANRE41423, DANRE41424, DANRE41425, DANRE41426	AENJA_08281
OG0004818	DANRE24260, DANRE13306, DANRE13305	AENJA_08517
OG0004819	DANRE22495	AENJA_08530, AENJA_08531
OG0004820	DANRE17389	AENJA_08918
OG0004821	DANRE31255, DANRE31256	AENJA_09028
OG0004822	DANRE42104, DANRE42103	AENJA_09116
OG0004823	DANRE40280, DANRE40279, DANRE40278	AENJA_09117
OG0004824	DANRE02300, DANRE02299, DANRE02301	AENJA_09143
OG0004825	DANRE01273, DANRE01274	AENJA_09280
OG0004826	DANRE17416	AENJA_09359
OG0004828	DANRE03410, DANRE11427	AENJA_09627
OG0004829	DANRE12755, DANRE12756, DANRE12757	AENJA_09743
OG0004830	DANRE25686	AENJA_09877
OG0004831	DANRE14244, DANRE11093, DANRE11092	AENJA_09893
OG0004832	DANRE41922	AENJA_09922
OG0004833	DANRE20545	AENJA_09996
OG0004834	DANRE19724, DANRE19723, DANRE19722	AENJA_10100
OG0004835	DANRE33501, DANRE33502, DANRE00915	AENJA_10287
OG0004836	DANRE07542	AENJA_10309
OG0004837	DANRE23071, DANRE23072	AENJA_10362
OG0004838	DANRE15031, DANRE15033, DANRE15032	AENJA_10479
OG0004840	DANRE30266	AENJA_10771
OG0004841	DANRE25342, DANRE25341, DANRE25340, DANRE25343	AENJA_10828
OG0004842	DANRE39123, DANRE39124, DANRE39121, DANRE39122	AENJA_10831
OG0004844	DANRE03116	AENJA_11067
OG0004846	DANRE25325	AENJA_11191
OG0004847	DANRE43179, DANRE07173, DANRE21326, DANRE42289	AENJA_11225
OG0004849	DANRE28535	AENJA_11321
OG0004850	DANRE36301, DANRE36300	AENJA_11412
OG0004851	DANRE25895, DANRE12187	AENJA_11448
OG0004852	DANRE19212	AENJA_11559
OG0004853	DANRE19217	AENJA_11561
OG0004854	DANRE42925	AENJA_11701
OG0004855	DANRE15163, DANRE15165, DANRE15164, DANRE15166	AENJA_11702
OG0004856	DANRE11451, DANRE20259	AENJA_11708
OG0004858	DANRE19523	AENJA_12040
OG0004859	DANRE21373, DANRE21371, DANRE21372, DANRE42056, DANRE42055	AENJA_12107
OG0004860	DANRE19643, DANRE19642, DANRE40627	AENJA_12135
OG0004861	DANRE18015, DANRE18014, DANRE12129	AENJA_12181
OG0004862	DANRE37029, DANRE37028	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	DANRE29005	AENJA_12291
OG0004864	DANRE31526	AENJA_12322
OG0004865	DANRE01218, DANRE01219, DANRE08451	AENJA_17394, AENJA_12376
OG0004866	DANRE15756, DANRE06172	AENJA_12555
OG0004867	DANRE18845, DANRE18846	AENJA_12713
OG0004868	DANRE05177, DANRE16901, DANRE16900, DANRE18001, DANRE17997, DANRE17998, DANRE17999, DANRE18000	AENJA_12819
OG0004869	DANRE37089, DANRE37088, DANRE37087, DANRE37086	AENJA_12936
OG0004870	DANRE43438	AENJA_12972
OG0004871	DANRE33313, DANRE33312, DANRE39644, DANRE29654	AENJA_13199
OG0004872	DANRE12690, DANRE12689, DANRE12691, DANRE17713	AENJA_13238
OG0004873	DANRE35036, DANRE35035	AENJA_13320
OG0004874	DANRE13642, DANRE13641	AENJA_13351
OG0004875	DANRE40082	AENJA_13517
OG0004877	DANRE35211	AENJA_13821
OG0004879	DANRE26764	AENJA_13901, AENJA_13900
OG0004880	DANRE25000	AENJA_14006
OG0004881	DANRE28009, DANRE28008, DANRE28010	AENJA_14067
OG0004882	DANRE12501	AENJA_14071
OG0004883	DANRE29322, DANRE30019	AENJA_14293
OG0004884	DANRE12116, DANRE12115	AENJA_14362, AENJA_15468
OG0004885	DANRE06262, DANRE05770	AENJA_14400
OG0004886	DANRE16571, DANRE16572	AENJA_14557
OG0004887	DANRE14658, DANRE14657, DANRE14659	AENJA_14679
OG0004888	DANRE42059, DANRE42058, DANRE42057	AENJA_14916
OG0004889	DANRE33284, DANRE33285, DANRE33286, DANRE33283, DANRE33282, DANRE33281	AENJA_15082
OG0004890	DANRE08430, DANRE08428, DANRE08429, DANRE01227	AENJA_15359
OG0004891	DANRE10070, DANRE10067, DANRE10069, DANRE10068	AENJA_15447
OG0004892	DANRE05817, DANRE05818, DANRE40998	AENJA_15515
OG0004893	DANRE14635	AENJA_15519
OG0004894	DANRE36346, DANRE36347, DANRE20238, DANRE20239	AENJA_15564
OG0004895	DANRE35049, DANRE35048	AENJA_15591
OG0004896	DANRE34248	AENJA_15696
OG0004897	DANRE20166	AENJA_15708
OG0004898	DANRE13333	AENJA_15713
OG0004899	DANRE15715	AENJA_15863, AENJA_20719
OG0004900	DANRE29655	AENJA_15868
OG0004901	DANRE36989	AENJA_16306
OG0004902	DANRE37492, DANRE04598, DANRE16728	AENJA_16316
OG0004903	DANRE24323, DANRE24324, DANRE24325	AENJA_16438
OG0004904	DANRE43322, DANRE28804, DANRE28805	AENJA_16465
OG0004905	DANRE05374, DANRE05373, DANRE04334, DANRE19514, DANRE19515	AENJA_16494
OG0004907	DANRE07740	AENJA_16734
OG0004910	DANRE36193, DANRE36194	AENJA_16926
OG0004911	DANRE03615, DANRE03614, DANRE28614	AENJA_16946
OG0004912	DANRE05338, DANRE04847, DANRE04377, DANRE05337, DANRE07094	AENJA_17019
OG0004913	DANRE37948	AENJA_17248
OG0004914	DANRE33332	AENJA_17388
OG0004915	DANRE08450, DANRE33521	AENJA_17467
