Orthogroup	DANRE	OWEFU
OG0002492	DANRE22193, DANRE22192, DANRE22194	OFUSG14228.1.p1
OG0002493	DANRE11960, DANRE11961	OFUSG12595.1.p1, OFUSG26755.1.p1
OG0002494	DANRE24650, DANRE01719	OFUSG20687.1.p1
OG0002495	DANRE42688	OFUSG04196.1.p1
OG0002496	DANRE34709, DANRE34710, DANRE34708, DANRE15510, DANRE15511	OFUSG08219.1.p1
OG0002497	DANRE29032, DANRE29031, DANRE14380	OFUSG15954.1.p1
OG0002499	DANRE34499, DANRE23471	OFUSG17264.1.p1
OG0002500	DANRE28865	OFUSG22275.1.p1
OG0002501	DANRE20289	OFUSG22538.1.p1
OG0002503	DANRE06479, DANRE06478	OFUSG02978.1.p1
OG0002504	DANRE01537, DANRE08086, DANRE20125, DANRE20124, DANRE08084, DANRE08085	OFUSG15438.1.p1
OG0002505	DANRE03563, DANRE03564	OFUSG16451.1.p1
OG0002506	DANRE18713, DANRE12086, DANRE12085, DANRE18416, DANRE18417	OFUSG00092.1.p1, OFUSG00092.2.p1, OFUSG00088.1.p1, OFUSG00708.1.p1
OG0002507	DANRE39545, DANRE39546, DANRE00093, DANRE21304, DANRE21305, DANRE27686	OFUSG21406.2.p1, OFUSG21406.1.p1
OG0002508	DANRE00553, DANRE00554, DANRE19926, DANRE07892, DANRE07893, DANRE07894	OFUSG23888.1.p1, OFUSG23888.2.p1, OFUSG23888.3.p1
OG0002509	DANRE05213, DANRE05214, DANRE05215, DANRE05212, DANRE04302	OFUSG08169.3.p1, OFUSG08169.2.p1, OFUSG08169.1.p1
OG0002510	DANRE07592, DANRE07591	OFUSG10521.1.p1
OG0002511	DANRE13627, DANRE13626, DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317	OFUSG03967.2.p1, OFUSG03967.1.p1
OG0002512	DANRE42317, DANRE16107, DANRE15542, DANRE15541, DANRE15540, DANRE20197	OFUSG02637.2.p1, OFUSG02637.3.p1, OFUSG02637.1.p1
OG0002514	DANRE22431, DANRE36853, DANRE30763, DANRE38433, DANRE38434, DANRE38432, DANRE38431	OFUSG00594.1.p1
OG0002515	DANRE37598	OFUSG08459.2.p1, OFUSG08459.1.p1
OG0002516	DANRE08131, DANRE34987	OFUSG09041.2.p1, OFUSG09041.1.p1
OG0002517	DANRE03260, DANRE03258, DANRE03259, DANRE29686, DANRE03262, DANRE03261, DANRE03136	OFUSG21417.1.p1, OFUSG21417.2.p1
OG0002518	DANRE02842, DANRE02843	OFUSG21316.1.p1
OG0002519	DANRE42883, DANRE35553	OFUSG02909.1.p1
OG0002520	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698, DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997	OFUSG10725.1.p1
OG0002522	DANRE02356, DANRE02354, DANRE02355, DANRE23490	OFUSG13443.1.p1
OG0002523	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638, DANRE31095, DANRE31097	OFUSG19122.1.p1
OG0002524	DANRE34607, DANRE13279, DANRE01032	OFUSG15171.1.p1
OG0002525	DANRE22325, DANRE10830, DANRE19792, DANRE19793	OFUSG07025.1.p1
OG0002526	DANRE10766	OFUSG13383.1.p1
OG0002528	DANRE00652, DANRE43080	OFUSG06864.1.p1
OG0002529	DANRE08904, DANRE08903, DANRE08901, DANRE08902, DANRE07700, DANRE07699	OFUSG14696.1.p1
OG0002530	DANRE39526, DANRE39527, DANRE43341, DANRE43340, DANRE25149	OFUSG08652.2.p1, OFUSG08652.4.p1, OFUSG08652.1.p1, OFUSG08652.3.p1
OG0002531	DANRE02940, DANRE05936, DANRE11050, DANRE06723	OFUSG12367.1.p1
OG0002532	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298	OFUSG10787.1.p1, OFUSG10787.2.p1
OG0002533	DANRE08254, DANRE08253, DANRE20307, DANRE20308, DANRE39667	OFUSG23755.1.p1
OG0002534	DANRE25896, DANRE10262	OFUSG24364.1.p1
OG0002535	DANRE34930, DANRE34929	OFUSG06873.1.p1, OFUSG06873.2.p1
OG0002536	DANRE03908, DANRE03907, DANRE39399, DANRE40785, DANRE40784	OFUSG05531.1.p1
OG0002537	DANRE28763, DANRE28762, DANRE21953, DANRE21952	OFUSG02726.1.p1
OG0002538	DANRE41736, DANRE35824, DANRE14528, DANRE10463, DANRE29143, DANRE03351	OFUSG03933.1.p1
OG0002539	DANRE25919, DANRE38927, DANRE25695, DANRE25696, DANRE30606	OFUSG06058.2.p1, OFUSG06058.1.p1
OG0002540	DANRE18306, DANRE18307, DANRE11112, DANRE11113, DANRE11111, DANRE14706, DANRE22643, DANRE22644	OFUSG12631.1.p1
OG0002541	DANRE22436	OFUSG07799.1.p1
OG0002542	DANRE26877, DANRE26875, DANRE24145, DANRE26876, DANRE23453, DANRE01720	OFUSG04467.1.p1
OG0002543	DANRE40607, DANRE19488, DANRE19491, DANRE19490, DANRE19489, DANRE40606	OFUSG15203.1.p1, OFUSG15203.2.p1
OG0002545	DANRE40359, DANRE40358, DANRE40357, DANRE30987, DANRE12443	OFUSG18706.1.p1
OG0002547	DANRE24900, DANRE24901, DANRE24899, DANRE17346	OFUSG17495.1.p1
OG0002548	DANRE13389, DANRE06722, DANRE06721, DANRE35567	OFUSG25116.1.p1
OG0002549	DANRE26569, DANRE07520, DANRE07519	OFUSG25833.1.p1, OFUSG25833.2.p1, OFUSG25833.3.p1
OG0002550	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818	OFUSG06676.4.p1, OFUSG06676.1.p1, OFUSG06676.3.p1, OFUSG06676.2.p1
OG0002551	DANRE06934, DANRE39073, DANRE20548, DANRE20551, DANRE20549, DANRE20550, DANRE39074, DANRE39075	OFUSG26610.1.p1
OG0002552	DANRE09916, DANRE13536, DANRE13197, DANRE25194, DANRE25193, DANRE25195, DANRE25196	OFUSG09823.1.p1
OG0002553	DANRE00049, DANRE00050, DANRE33393, DANRE09881, DANRE14483, DANRE14482	OFUSG04243.1.p1
OG0002554	DANRE14712, DANRE14713, DANRE38054	OFUSG20321.1.p1
OG0002555	DANRE10942, DANRE10941, DANRE10940, DANRE05921, DANRE05922	OFUSG21622.1.p1
OG0002556	DANRE42915, DANRE11452	OFUSG26698.1.p1, OFUSG09591.1.p1
OG0002557	DANRE27777, DANRE13862, DANRE22315	OFUSG05156.1.p1
OG0002558	DANRE16714, DANRE12060, DANRE12061	OFUSG12162.1.p1, OFUSG12162.2.p1
OG0002559	DANRE15636, DANRE15635, DANRE15634, DANRE07229, DANRE07227, DANRE07228	OFUSG17135.4.p1, OFUSG17135.5.p1, OFUSG17135.3.p1, OFUSG17135.1.p1, OFUSG17135.2.p1
OG0002560	DANRE34080, DANRE34079, DANRE34078, DANRE19453, DANRE19454	OFUSG09866.1.p1, OFUSG09866.2.p1
OG0002561	DANRE37878	OFUSG25117.2.p1, OFUSG25117.1.p1
OG0002562	DANRE16224, DANRE16226, DANRE16225, DANRE40166, DANRE40165	OFUSG13027.1.p1
OG0002563	DANRE06959, DANRE06729, DANRE08934	OFUSG02827.1.p1
OG0002564	DANRE29870, DANRE03078, DANRE30023, DANRE30022	OFUSG18079.1.p1, OFUSG18079.2.p1
OG0002565	DANRE27797, DANRE27796	OFUSG18956.1.p1
OG0002567	DANRE40492, DANRE40491, DANRE40490, DANRE41303	OFUSG05913.1.p1
OG0002568	DANRE22314, DANRE08742, DANRE08741, DANRE08740	OFUSG09132.1.p1, OFUSG17897.1.p1
OG0002569	DANRE08122, DANRE34130	OFUSG23886.1.p1
OG0002570	DANRE02350	OFUSG20725.1.p1
OG0002571	DANRE04039, DANRE04040, DANRE03610, DANRE03612, DANRE03611	OFUSG03586.1.p1
OG0002572	DANRE31472, DANRE38430, DANRE29580, DANRE29581	OFUSG07142.1.p1
OG0002573	DANRE29081, DANRE29082, DANRE29083, DANRE03819, DANRE03820	OFUSG18076.1.p1, OFUSG19001.1.p1
OG0002574	DANRE04394, DANRE17690, DANRE17689	OFUSG25082.1.p1, OFUSG25082.3.p1, OFUSG25082.2.p1
OG0002576	DANRE12001	OFUSG25248.1.p1
OG0002587	DANRE22785, DANRE14541, DANRE09744, DANRE12828	OFUSG20335.1.p1
OG0002590	DANRE37063, DANRE37062, DANRE09406, DANRE26039	OFUSG23108.1.p1
OG0002592	DANRE41188, DANRE41190, DANRE41189	OFUSG18883.1.p1
OG0002593	DANRE42208, DANRE03221, DANRE03220	OFUSG21331.1.p1, OFUSG21331.2.p1
OG0002594	DANRE39363, DANRE39361, DANRE27772, DANRE27774, DANRE27773	OFUSG05055.1.p1
OG0002595	DANRE30013, DANRE30012	OFUSG17825.1.p1, OFUSG17825.3.p1, OFUSG17825.4.p1, OFUSG17825.2.p1, OFUSG19931.1.p1, OFUSG19932.1.p1
OG0002598	DANRE36372, DANRE40584	OFUSG17203.1.p1
OG0002599	DANRE40775, DANRE02283	OFUSG05928.1.p1
OG0002600	DANRE02607, DANRE02606, DANRE02605, DANRE02604	OFUSG17834.1.p1, OFUSG17834.2.p1
OG0002601	DANRE04611	OFUSG25340.1.p1
OG0002601	DANRE30766	OFUSG18724.2.p1, OFUSG18724.1.p1
OG0002602	DANRE04121, DANRE30154, DANRE30155	OFUSG10300.1.p1, OFUSG10300.2.p1
OG0002605	DANRE26844, DANRE24544, DANRE26839, DANRE26842, DANRE26843, DANRE26840, DANRE26841	OFUSG17629.1.p1
OG0002608	DANRE30714, DANRE25760	OFUSG26704.2.p1, OFUSG26704.1.p1
OG0002609	DANRE13534, DANRE13535, DANRE34581, DANRE34582, DANRE00342	OFUSG08608.1.p1
OG0002610	DANRE38839, DANRE38838, DANRE26376, DANRE03456	OFUSG22781.2.p1, OFUSG22781.1.p1
OG0002611	DANRE24475, DANRE24476, DANRE36577, DANRE36576, DANRE23123, DANRE23125, DANRE23124	OFUSG16338.1.p1
OG0002612	DANRE02656	OFUSG18866.1.p1
OG0002614	DANRE24069, DANRE36802, DANRE36801, DANRE36800	OFUSG13501.1.p1
OG0002615	DANRE04825, DANRE04826, DANRE40779, DANRE01534, DANRE00710, DANRE00713, DANRE00711, DANRE00709, DANRE00707, DANRE00712, DANRE00708, DANRE06184	OFUSG18924.1.p1
OG0002616	DANRE05962, DANRE05963	OFUSG05626.1.p1
OG0002617	DANRE20081	OFUSG03235.1.p1
OG0002618	DANRE30009	OFUSG11127.1.p1
OG0002619	DANRE38306, DANRE38308, DANRE38307, DANRE19312, DANRE19311, DANRE19313	OFUSG09296.1.p1
OG0002620	DANRE34196, DANRE34197, DANRE39617, DANRE39616, DANRE18238, DANRE28059, DANRE28058	OFUSG07487.1.p1
OG0002621	DANRE04531	OFUSG21193.1.p1, OFUSG21193.2.p1
OG0002622	DANRE15665, DANRE17843, DANRE17842	OFUSG02644.1.p1
OG0002623	DANRE11478, DANRE11477	OFUSG01571.2.p1, OFUSG01571.1.p1
OG0002624	DANRE09957, DANRE09955, DANRE09956	OFUSG20261.1.p1
OG0002625	DANRE30623, DANRE30622, DANRE30625, DANRE30624	OFUSG00455.1.p1
OG0002628	DANRE21793, DANRE21792, DANRE39626, DANRE39627, DANRE19288	OFUSG25722.1.p1
OG0002629	DANRE30826, DANRE30827, DANRE12546	OFUSG21491.1.p1
OG0002630	DANRE18375, DANRE27217	OFUSG13735.1.p1
OG0002631	DANRE41886	OFUSG00256.1.p1
OG0002632	DANRE25136, DANRE25134, DANRE25135, DANRE19233	OFUSG09288.1.p1
OG0002633	DANRE03008, DANRE05640	OFUSG12394.1.p1
OG0002634	DANRE24976, DANRE24975, DANRE24977	OFUSG09096.1.p1
OG0002636	DANRE14028, DANRE14027, DANRE14026, DANRE10013, DANRE10012	OFUSG10080.1.p1
OG0002639	DANRE16898, DANRE16899	OFUSG11435.2.p1, OFUSG11435.1.p1
OG0002640	DANRE31363	OFUSG06099.1.p1, OFUSG06099.4.p1, OFUSG06099.2.p1, OFUSG06099.3.p1
OG0002642	DANRE03138, DANRE29963, DANRE29964	OFUSG16148.1.p1, OFUSG16050.1.p1
OG0002643	DANRE13575	OFUSG25517.1.p1, OFUSG25504.1.p1
OG0002644	DANRE38999, DANRE38997	OFUSG03807.1.p1
OG0002645	DANRE23173, DANRE23174	OFUSG19077.1.p1, OFUSG19077.2.p1
OG0002646	DANRE31094, DANRE25657, DANRE25658	OFUSG07340.4.p1, OFUSG07340.1.p1, OFUSG07340.2.p1, OFUSG07340.3.p1
OG0002647	DANRE19598, DANRE05750, DANRE05751	OFUSG19431.1.p1, OFUSG18928.1.p1
OG0002648	DANRE39158, DANRE14476, DANRE14478, DANRE14477	OFUSG23133.1.p1
OG0002649	DANRE00561, DANRE00558, DANRE00560, DANRE00559, DANRE05306, DANRE05305, DANRE05307, DANRE16142	OFUSG19035.2.p1, OFUSG19035.1.p1
OG0002651	DANRE11751, DANRE11750	OFUSG09970.1.p1
OG0002652	DANRE39146, DANRE39145, DANRE39147	OFUSG01040.1.p1, OFUSG05127.1.p1
OG0002653	DANRE07344	OFUSG22197.1.p1
OG0002654	DANRE40241, DANRE40240	OFUSG21242.1.p1
OG0002655	DANRE25735	OFUSG18613.1.p1
OG0002656	DANRE41489	OFUSG24257.1.p1
OG0002657	DANRE13610, DANRE09520, DANRE23327, DANRE01726	OFUSG16068.1.p1
OG0002658	DANRE13983, DANRE13982, DANRE09580, DANRE09581, DANRE09582, DANRE09583, DANRE43264	OFUSG07805.2.p1, OFUSG07805.1.p1
OG0002659	DANRE11563, DANRE11562	OFUSG13732.1.p1, OFUSG13734.1.p1
OG0002660	DANRE21276	OFUSG18787.1.p1
OG0002661	DANRE13339, DANRE33059, DANRE33060	OFUSG07563.1.p1
OG0002662	DANRE24722, DANRE30141, DANRE03817, DANRE03618	OFUSG10564.1.p1
OG0002663	DANRE13178, DANRE22208, DANRE22207	OFUSG26952.1.p1
OG0002664	DANRE37832, DANRE37830, DANRE37831, DANRE26958, DANRE26956, DANRE26957, DANRE40156	OFUSG08813.1.p1
OG0002665	DANRE39661, DANRE39660, DANRE39662, DANRE06588	OFUSG15552.1.p1
OG0002666	DANRE29422	OFUSG02440.2.p1, OFUSG02440.1.p1, OFUSG18088.1.p1, OFUSG10943.1.p1
OG0002667	DANRE40044, DANRE40045, DANRE00375, DANRE35160, DANRE35161, DANRE26652, DANRE26653	OFUSG07660.1.p1
OG0002668	DANRE10264	OFUSG05098.1.p1, OFUSG05098.2.p1
OG0002669	DANRE13145	OFUSG11370.1.p1
OG0002670	DANRE11956, DANRE05811, DANRE05812	OFUSG12187.4.p1, OFUSG12187.1.p1, OFUSG12187.2.p1, OFUSG12187.3.p1
OG0002671	DANRE38597, DANRE38598, DANRE26136, DANRE23501, DANRE14400, DANRE09114	OFUSG20832.1.p1
OG0002672	DANRE24606, DANRE27377, DANRE27378, DANRE17950	OFUSG23393.1.p1
OG0002673	DANRE03519, DANRE11298, DANRE11296, DANRE11297, DANRE04908	OFUSG05576.1.p1
OG0002674	DANRE34785, DANRE34784	OFUSG09685.1.p1
OG0002677	DANRE30190, DANRE30191, DANRE30192	OFUSG17880.1.p1, OFUSG17880.2.p1
OG0002678	DANRE39272, DANRE39273, DANRE41526, DANRE16070	OFUSG03008.1.p1
OG0002679	DANRE07511, DANRE07512, DANRE09987	OFUSG21039.1.p1
OG0002682	DANRE26567, DANRE14645, DANRE42718, DANRE42717	OFUSG17355.1.p1
OG0002683	DANRE25625	OFUSG07966.1.p1
OG0002683	DANRE16755, DANRE39996	OFUSG17573.1.p2
OG0002685	DANRE24241	OFUSG01490.1.p1
OG0002688	DANRE24261, DANRE33749, DANRE07233	OFUSG19118.1.p1, OFUSG03402.1.p1
OG0002703	DANRE34468, DANRE09272, DANRE09271, DANRE09273	OFUSG19745.2.p1, OFUSG19745.1.p1
OG0002705	DANRE01891, DANRE01892, DANRE00487, DANRE00488, DANRE01893, DANRE01894	OFUSG23521.2.p1, OFUSG23521.1.p1
OG0002707	DANRE11337, DANRE16895, DANRE37811, DANRE18944, DANRE11847	OFUSG12558.1.p1
OG0002708	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881	OFUSG00085.1.p1
OG0002710	DANRE20982, DANRE25683	OFUSG09390.1.p1
OG0002711	DANRE42612, DANRE29710, DANRE04946, DANRE27407	OFUSG10377.1.p1
OG0002712	DANRE24806	OFUSG02353.1.p1
OG0002713	DANRE01245	OFUSG14155.1.p1
OG0002714	DANRE02532	OFUSG00220.1.p1, OFUSG06935.1.p1, OFUSG06937.1.p1
OG0002715	DANRE02868, DANRE02867, DANRE02871, DANRE02870, DANRE02872, DANRE02873	OFUSG06599.1.p1, OFUSG06599.3.p1, OFUSG06599.2.p1
OG0002716	DANRE03546, DANRE03545	OFUSG09527.1.p1
OG0002718	DANRE41004, DANRE41003	OFUSG20941.1.p1, OFUSG20941.2.p1
OG0002719	DANRE38765, DANRE38764, DANRE35888, DANRE35887, DANRE41579	OFUSG04545.1.p1
OG0002720	DANRE36878, DANRE36877	OFUSG20349.1.p1
OG0002721	DANRE09313, DANRE09312, DANRE03062, DANRE03063, DANRE30437, DANRE30436, DANRE30435, DANRE15408, DANRE15407, DANRE15406	OFUSG09992.1.p1
OG0002722	DANRE11851	OFUSG21829.1.p1
OG0002723	DANRE43018, DANRE34379, DANRE08059, DANRE19966, DANRE39247, DANRE23518	OFUSG25295.1.p1
OG0002724	DANRE21329	OFUSG23259.1.p1
OG0002726	DANRE39396, DANRE39397, DANRE04111, DANRE04110, DANRE04112	OFUSG10760.1.p1
OG0002728	DANRE07907, DANRE07906, DANRE07904, DANRE07905	OFUSG24205.1.p1
OG0002729	DANRE41955, DANRE41956, DANRE41954	OFUSG02975.1.p1
OG0002730	DANRE10036, DANRE08778, DANRE08776, DANRE08777	OFUSG00020.1.p1
OG0002731	DANRE39613, DANRE34202, DANRE34201	OFUSG08355.1.p1
OG0002732	DANRE03243, DANRE11281, DANRE38742	OFUSG18697.1.p1
OG0002734	DANRE04794, DANRE04793, DANRE35568, DANRE17393, DANRE17394, DANRE10697, DANRE10696, DANRE35569	OFUSG12291.1.p1
OG0002735	DANRE42687, DANRE42685, DANRE42686, DANRE10506, DANRE10505, DANRE23162, DANRE23163, DANRE29034, DANRE29035	OFUSG15372.1.p1, OFUSG15374.1.p1
OG0002736	DANRE17618, DANRE17617	OFUSG00224.1.p1
OG0002736	DANRE33756, DANRE33757, DANRE33758, DANRE42246	OFUSG00222.1.p1
OG0002738	DANRE03131, DANRE21433, DANRE30050, DANRE30049	OFUSG17862.1.p1
OG0002739	DANRE17939, DANRE17937, DANRE17936, DANRE17938	OFUSG02929.1.p1
OG0002740	DANRE05293, DANRE05292, DANRE14839	OFUSG17183.1.p1
OG0002741	DANRE13217, DANRE20997, DANRE09926, DANRE13539	OFUSG09210.1.p1, OFUSG09210.2.p1
OG0002742	DANRE11312, DANRE03538, DANRE16689	OFUSG18256.1.p1
OG0002743	DANRE35770	OFUSG16819.1.p1
OG0002744	DANRE39964, DANRE39965, DANRE39963, DANRE35401, DANRE35399, DANRE35400	OFUSG08357.1.p1
OG0002745	DANRE30185, DANRE16980	OFUSG18242.2.p1, OFUSG18242.1.p1
OG0002746	DANRE09673, DANRE09674	OFUSG09016.1.p1
OG0002747	DANRE13864, DANRE33179, DANRE19278, DANRE19277, DANRE19279	OFUSG25884.2.p1, OFUSG25884.1.p1
OG0002748	DANRE40611, DANRE40613, DANRE40612, DANRE19416	OFUSG25527.1.p1
OG0002749	DANRE16044	OFUSG08546.1.p1
OG0002751	DANRE41209, DANRE41208, DANRE41210	OFUSG05851.1.p1
OG0002752	DANRE24282	OFUSG01980.2.p1, OFUSG01980.1.p1
OG0002753	DANRE36052, DANRE36049, DANRE36050, DANRE36051, DANRE31488, DANRE31487, DANRE31489	OFUSG05932.1.p1
OG0002754	DANRE26705, DANRE26703, DANRE24564	OFUSG21211.1.p1, OFUSG21211.2.p1
OG0002756	DANRE02210	OFUSG24104.1.p1
OG0002757	DANRE39271, DANRE39270, DANRE15669	OFUSG07053.2.p1, OFUSG07053.3.p1, OFUSG07053.1.p1
OG0002758	DANRE01024, DANRE01025, DANRE01022, DANRE01023, DANRE07540, DANRE07539	OFUSG15087.1.p1
OG0002759	DANRE42247, DANRE42248, DANRE27786	OFUSG01273.2.p1, OFUSG01273.1.p1
OG0002760	DANRE31293, DANRE31294, DANRE25038, DANRE25039	OFUSG19010.1.p1, OFUSG19009.1.p1
OG0002761	DANRE29979	OFUSG26078.1.p1
OG0002762	DANRE02197, DANRE36825, DANRE07594	OFUSG06435.1.p1
OG0002763	DANRE03877	OFUSG04521.1.p1, OFUSG04521.2.p1
OG0002764	DANRE23216, DANRE08807, DANRE27809, DANRE27810	OFUSG23602.1.p1
OG0002765	DANRE01718, DANRE01717, DANRE09961, DANRE13656, DANRE25399, DANRE39159	OFUSG20514.1.p1
OG0002766	DANRE10689, DANRE43431	OFUSG25034.1.p1
OG0002767	DANRE08564, DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899	OFUSG03685.1.p1
OG0002768	DANRE01560, DANRE30765	OFUSG06807.1.p1
OG0002769	DANRE34871, DANRE18982, DANRE02561	OFUSG02422.4.p1, OFUSG02422.2.p1, OFUSG02422.3.p1, OFUSG02422.1.p1
OG0002770	DANRE00608, DANRE00610, DANRE00609	OFUSG06074.1.p1
OG0002771	DANRE05166, DANRE10927	OFUSG11277.1.p1
OG0002772	DANRE40177	OFUSG06709.1.p1
OG0002773	DANRE16149, DANRE16150	OFUSG26880.2.p1, OFUSG26880.1.p1
OG0002774	DANRE40158, DANRE38383, DANRE38382, DANRE10177	OFUSG08706.1.p1, OFUSG08706.2.p1
OG0002775	DANRE10663	OFUSG22089.1.p1
OG0002776	DANRE07369, DANRE07368, DANRE07370	OFUSG17830.2.p1, OFUSG17830.1.p1
OG0002778	DANRE37556, DANRE00537	OFUSG09154.1.p1
OG0002779	DANRE22922, DANRE22920, DANRE22921	OFUSG01706.1.p1
OG0002780	DANRE04044, DANRE04045	OFUSG10170.1.p1, OFUSG10170.2.p1
OG0002781	DANRE29052, DANRE23365, DANRE42355, DANRE42354	OFUSG15810.1.p1
OG0002783	DANRE34340	OFUSG23510.1.p1
OG0002785	DANRE02086, DANRE02084, DANRE34324	OFUSG17300.1.p1
OG0002786	DANRE10327, DANRE12873, DANRE21673, DANRE21672, DANRE21674, DANRE34858, DANRE10328	OFUSG19625.1.p1
OG0002787	DANRE10603, DANRE13604, DANRE13607, DANRE13605, DANRE13606	OFUSG04751.1.p1
OG0002788	DANRE25185, DANRE25184, DANRE25183	OFUSG01564.1.p1
OG0002790	DANRE12223, DANRE12222	OFUSG03365.1.p1
OG0002791	DANRE30250, DANRE17081, DANRE26515, DANRE40129, DANRE00391	OFUSG13923.1.p1
OG0002792	DANRE12784, DANRE12785, DANRE12786, DANRE12787	OFUSG04701.2.p1, OFUSG04701.1.p1
OG0002793	DANRE37882, DANRE37883, DANRE37885, DANRE37884	OFUSG11358.1.p1, OFUSG11360.1.p1
OG0002794	DANRE00383, DANRE00382, DANRE21477, DANRE26511, DANRE26513, DANRE26512	OFUSG09921.3.p1, OFUSG09921.2.p1, OFUSG09921.1.p1
OG0002795	DANRE37649, DANRE34962, DANRE34961	OFUSG16642.1.p1
OG0002799	DANRE29651	OFUSG15023.2.p1, OFUSG15023.1.p1
OG0002811	DANRE25597, DANRE25596, DANRE25594, DANRE25595, DANRE25593	OFUSG05869.2.p1, OFUSG05869.1.p1
OG0002812	DANRE00123, DANRE00122, DANRE26811, DANRE02088, DANRE02089	OFUSG23571.1.p1, OFUSG23571.2.p1
OG0002813	DANRE36904, DANRE14696, DANRE14695, DANRE12833, DANRE12832	OFUSG07807.3.p1, OFUSG07807.2.p1, OFUSG07807.1.p1
OG0002814	DANRE05363, DANRE05362, DANRE04350, DANRE16030, DANRE16031, DANRE20078	OFUSG17968.1.p1
OG0002815	DANRE10055, DANRE10054, DANRE17377, DANRE17376	OFUSG00006.1.p1
OG0002816	DANRE40080, DANRE40079, DANRE40081, DANRE27392, DANRE27393, DANRE27398, DANRE27397, DANRE27396, DANRE27394, DANRE27395	OFUSG21501.1.p1
OG0002817	DANRE11831, DANRE11832, DANRE18005, DANRE18002, DANRE18003, DANRE18004	OFUSG22074.1.p1
OG0002818	DANRE22761, DANRE12422, DANRE12423	OFUSG06912.1.p1
OG0002819	DANRE23182	OFUSG12989.1.p1, OFUSG12989.2.p1
OG0002821	DANRE01907, DANRE27067	OFUSG12824.1.p1, OFUSG12868.1.p1
OG0002822	DANRE30016, DANRE15451, DANRE30378, DANRE04075	OFUSG10280.1.p1
OG0002823	DANRE00544	OFUSG07633.1.p1
OG0002824	DANRE04182, DANRE27941, DANRE27940, DANRE42149	OFUSG16938.1.p1
OG0002825	DANRE30695, DANRE30696	OFUSG07952.1.p1
OG0002826	DANRE18654, DANRE18653, DANRE10738, DANRE10739, DANRE18655, DANRE35072, DANRE13325	OFUSG25180.1.p1
OG0002827	DANRE17408, DANRE17409	OFUSG01136.1.p1
OG0002828	DANRE13299, DANRE13300	OFUSG19694.1.p1
OG0002829	DANRE29078, DANRE03592, DANRE03591	OFUSG17802.1.p1, OFUSG17802.2.p1, OFUSG17802.3.p1
OG0002830	DANRE17943, DANRE17942, DANRE11719, DANRE10775, DANRE35075, DANRE37933	OFUSG11249.1.p1, OFUSG11249.2.p1
OG0002831	DANRE12480, DANRE12481, DANRE12482, DANRE12483	OFUSG00744.1.p1
OG0002833	DANRE30142, DANRE30143, DANRE24727	OFUSG10565.1.p1
OG0002835	DANRE10059, DANRE13741, DANRE11099	OFUSG13154.1.p1
OG0002836	DANRE08766, DANRE40454	OFUSG21241.1.p1
OG0002837	DANRE24271, DANRE38996, DANRE17835	OFUSG03666.1.p1
OG0002838	DANRE05247, DANRE05246, DANRE05248, DANRE15690	OFUSG18105.1.p1, OFUSG04576.1.p1
OG0002839	DANRE09419	OFUSG04543.1.p1
OG0002840	DANRE38625, DANRE38624, DANRE18870, DANRE18869	OFUSG04749.1.p1, OFUSG04749.2.p1
OG0002841	DANRE31234, DANRE31233, DANRE31235	OFUSG06346.1.p1
OG0002842	DANRE33249, DANRE17900	OFUSG26331.1.p1
OG0002843	DANRE33666	OFUSG22264.1.p1
OG0002844	DANRE20599, DANRE22617	OFUSG06933.1.p1
OG0002847	DANRE39643	OFUSG15328.1.p1
OG0002848	DANRE23949, DANRE23950	OFUSG20933.1.p1
OG0002849	DANRE24960, DANRE38544, DANRE13903	OFUSG16116.1.p1
OG0002850	DANRE13274, DANRE27626	OFUSG26286.1.p1, OFUSG26286.2.p1
OG0002851	DANRE00837, DANRE00836, DANRE08822, DANRE08823, DANRE11966	OFUSG00457.1.p1
OG0002853	DANRE38503, DANRE12751, DANRE19608, DANRE19607, DANRE19606, DANRE21736	OFUSG20007.1.p1
OG0002854	DANRE17653, DANRE17654, DANRE17652	OFUSG24402.1.p1
OG0002855	DANRE07732, DANRE07731	OFUSG01482.2.p1, OFUSG01482.1.p1
OG0002856	DANRE21584, DANRE21583, DANRE21585, DANRE14919, DANRE14920	OFUSG09744.1.p1
OG0002858	DANRE14299, DANRE14298, DANRE38866	OFUSG20592.1.p1
OG0002859	DANRE24643	OFUSG26370.1.p1
OG0002860	DANRE29389	OFUSG10816.1.p1
OG0002861	DANRE38967	OFUSG08221.1.p1, OFUSG08221.3.p1, OFUSG08221.2.p1, OFUSG08221.4.p1, OFUSG08221.5.p1
OG0002862	DANRE01137, DANRE01138, DANRE14198, DANRE10647, DANRE09064	OFUSG01203.1.p1
OG0002864	DANRE27681, DANRE27680	OFUSG04409.1.p1
OG0002865	DANRE10877	OFUSG05215.1.p1
