Orthogroup	DANRE	SACKO_ok
OG0003121	DANRE12731, DANRE28362, DANRE21700	SACKO_16521
OG0003122	DANRE11723, DANRE11724	SACKO_03121
OG0003122	DANRE30751	SACKO_18543, SACKO_26066
OG0003124	DANRE19479, DANRE19478	SACKO_04410
OG0003125	DANRE27728, DANRE27726, DANRE27727	SACKO_29448
OG0003127	DANRE05629	SACKO_04031
OG0003128	DANRE16305	SACKO_04405
OG0003129	DANRE12463, DANRE12464, DANRE12462	SACKO_08453
OG0003130	DANRE08300, DANRE08301, DANRE08299	SACKO_29703
OG0003131	DANRE39602, DANRE39603	SACKO_18830
OG0003132	DANRE15060, DANRE15061	SACKO_33715
OG0003133	DANRE12809, DANRE12810, DANRE12808	SACKO_25555
OG0003134	DANRE03453	SACKO_16499, SACKO_07502
OG0003135	DANRE08191	SACKO_03116
OG0003136	DANRE35065, DANRE12101, DANRE11278	SACKO_03114
OG0003137	DANRE26190	SACKO_15912
OG0003138	DANRE27831	SACKO_22321
OG0003140	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086	SACKO_06695
OG0003141	DANRE20615, DANRE14046, DANRE14045	SACKO_03614
OG0003142	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323	SACKO_05126
OG0003144	DANRE00783, DANRE00782, DANRE00786, DANRE00785	SACKO_03680
OG0003145	DANRE36307, DANRE36308, DANRE26624	SACKO_14415
OG0003146	DANRE17747, DANRE17748	SACKO_04352
OG0003147	DANRE06463, DANRE06464	SACKO_09203, SACKO_13733
OG0003148	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993	SACKO_01512, SACKO_01504
OG0003149	DANRE09385	SACKO_12102
OG0003150	DANRE06878, DANRE06879, DANRE42088	SACKO_33473
OG0003151	DANRE24023, DANRE36876, DANRE40976, DANRE40977	SACKO_18699
OG0003152	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960	SACKO_11895
OG0003153	DANRE36866, DANRE36864	SACKO_16378
OG0003154	DANRE26477	SACKO_22446
OG0003155	DANRE30426, DANRE30425	SACKO_10655
OG0003157	DANRE19807	SACKO_30627
OG0003158	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849	SACKO_02553
OG0003159	DANRE00330, DANRE39548, DANRE05243	SACKO_17748, SACKO_01588
OG0003160	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117	SACKO_12466
OG0003161	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062	SACKO_09109
OG0003162	DANRE17764, DANRE05683, DANRE08820	SACKO_09082, SACKO_09115, SACKO_09128
OG0003163	DANRE40155, DANRE40154, DANRE25816, DANRE25817	SACKO_09039
OG0003164	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697	SACKO_24629
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525	SACKO_09454
OG0003167	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935	SACKO_21224
OG0003169	DANRE42633, DANRE42632	SACKO_19319
OG0003171	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287	SACKO_11574
OG0003172	DANRE42756	SACKO_02203, SACKO_02691
OG0003173	DANRE16308	SACKO_18203, SACKO_00536
OG0003173	DANRE16306, DANRE16307	SACKO_02198
OG0003174	DANRE06246, DANRE06247, DANRE06245	SACKO_14589
OG0003175	DANRE10507, DANRE42689, DANRE14253	SACKO_26238
OG0003176	DANRE13495, DANRE13496	SACKO_19057
OG0003177	DANRE16368, DANRE16367	SACKO_24963
OG0003178	DANRE08964, DANRE11055	SACKO_18493
OG0003179	DANRE16001	SACKO_21707
OG0003180	DANRE07584, DANRE19907, DANRE34980, DANRE39646, DANRE39645, DANRE39647, DANRE39648	SACKO_20193
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	SACKO_00391
OG0003182	DANRE28251	SACKO_16383
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	SACKO_15802
OG0003184	DANRE08170, DANRE08169, DANRE39240	SACKO_29685
OG0003185	DANRE39287, DANRE31275, DANRE31276, DANRE31274	SACKO_19190
OG0003186	DANRE06068, DANRE06067, DANRE16615, DANRE16616, DANRE16617, DANRE42308, DANRE42309	SACKO_01675, SACKO_05027
OG0003187	DANRE20980, DANRE20979	SACKO_23198
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	SACKO_32262
OG0003189	DANRE00005, DANRE00004	SACKO_10353
OG0003190	DANRE15815	SACKO_23848
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	SACKO_03093
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	SACKO_13024
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	SACKO_21175
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	SACKO_28742
OG0003196	DANRE10235	SACKO_13980, SACKO_08178
OG0003197	DANRE08921	SACKO_29949
OG0003199	DANRE22632, DANRE22631	SACKO_33150
OG0003200	DANRE04616, DANRE04615	SACKO_21528
OG0003201	DANRE30707	SACKO_03602
OG0003202	DANRE00416, DANRE00417	SACKO_17487
OG0003203	DANRE14965, DANRE13754	SACKO_00607, SACKO_00828
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	SACKO_31707
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	SACKO_12111
OG0003206	DANRE28861	SACKO_17979, SACKO_17971, SACKO_19787
OG0003207	DANRE36071, DANRE30681	SACKO_07582
OG0003208	DANRE40086	SACKO_17203
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	SACKO_27430
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	SACKO_07520
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	SACKO_00699
OG0003214	DANRE41512	SACKO_02358
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	SACKO_14011
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	SACKO_05075, SACKO_33513
OG0003217	DANRE01890, DANRE19010	SACKO_20635
OG0003218	DANRE20503, DANRE20504	SACKO_33469
OG0003219	DANRE15939, DANRE15938, DANRE15940	SACKO_24194
OG0003220	DANRE14233, DANRE10112	SACKO_26339, SACKO_03695
OG0003222	DANRE39352, DANRE12322, DANRE24319	SACKO_26715
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	SACKO_26827
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	SACKO_07681
OG0003225	DANRE00960	SACKO_07427
OG0003226	DANRE38654	SACKO_15104
OG0003227	DANRE25245, DANRE25246, DANRE25244	SACKO_30234
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	SACKO_07288
OG0003229	DANRE00332	SACKO_02081
OG0003230	DANRE04385	SACKO_19470
OG0003231	DANRE02077, DANRE02078, DANRE02079, DANRE02076	SACKO_07487
OG0003232	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262	SACKO_01247
OG0003234	DANRE06014	SACKO_06768
OG0003235	DANRE22427, DANRE22430, DANRE22429	SACKO_26089
OG0003236	DANRE19085	SACKO_13088
OG0003236	DANRE36167, DANRE28793	SACKO_28630
OG0003238	DANRE12306, DANRE12307	SACKO_17755
OG0003239	DANRE12438, DANRE12437	SACKO_15782
OG0003240	DANRE12312, DANRE12311	SACKO_24079, SACKO_21025
OG0003240	DANRE41350, DANRE37099, DANRE37100, DANRE29141, DANRE29140, DANRE03352	SACKO_09100
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	SACKO_00843
OG0003251	DANRE14601, DANRE38610	SACKO_32082
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	SACKO_18053
OG0003253	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185	SACKO_23089
OG0003254	DANRE06282, DANRE19948, DANRE19947	SACKO_11378
OG0003255	DANRE14794	SACKO_02946
OG0003258	DANRE22153, DANRE22152	SACKO_14130
OG0003259	DANRE41234	SACKO_01956
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	SACKO_25373
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	SACKO_00711
OG0003263	DANRE09441, DANRE09439, DANRE09440	SACKO_24493
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	SACKO_09798
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	SACKO_05971, SACKO_26552, SACKO_12236
OG0003267	DANRE03537	SACKO_32336
OG0003268	DANRE14424	SACKO_05287
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	SACKO_28019
OG0003270	DANRE26120, DANRE09021	SACKO_25439
OG0003271	DANRE25960	SACKO_12071
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621	SACKO_12753
OG0003273	DANRE19959	SACKO_11959
OG0003275	DANRE03448, DANRE37102, DANRE37101	SACKO_30780, SACKO_30771
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	SACKO_32351
OG0003277	DANRE40517, DANRE40516, DANRE36836	SACKO_01244
OG0003278	DANRE11535, DANRE11534	SACKO_03134
OG0003279	DANRE06635, DANRE06634, DANRE06174	SACKO_30116
OG0003280	DANRE08669, DANRE08670	SACKO_10441
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	SACKO_27155
OG0003283	DANRE30682, DANRE30683	SACKO_28354, SACKO_30822
OG0003284	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347	SACKO_30896
OG0003286	DANRE30520	SACKO_17313
OG0003287	DANRE22777, DANRE18646	SACKO_28184
OG0003288	DANRE06393, DANRE06392, DANRE06391	SACKO_10698
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	SACKO_01897
OG0003290	DANRE27116, DANRE37909	SACKO_27393
OG0003293	DANRE01751	SACKO_06484, SACKO_23226
OG0003294	DANRE17929, DANRE17930	SACKO_17331
OG0003295	DANRE03306, DANRE03307, DANRE20248, DANRE20249	SACKO_10530
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	SACKO_04472
OG0003298	DANRE06755, DANRE06756, DANRE06754	SACKO_14529
OG0003299	DANRE36340	SACKO_29252
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	SACKO_27778
OG0003302	DANRE06221	SACKO_17873
OG0003303	DANRE28350	SACKO_11752
OG0003304	DANRE10347, DANRE03450	SACKO_33198
OG0003305	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111	SACKO_20237
OG0003306	DANRE43404, DANRE43405	SACKO_02846
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	SACKO_00155
OG0003308	DANRE00149, DANRE27110, DANRE02117, DANRE02119, DANRE02118	SACKO_03501
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	SACKO_05588
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	SACKO_02370
OG0003315	DANRE10619	SACKO_11264
OG0003316	DANRE26442	SACKO_26650
OG0003316	DANRE26440, DANRE26441	SACKO_02137
OG0003317	DANRE35985, DANRE35986	SACKO_05670
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	SACKO_23709
OG0003319	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644	SACKO_26946
OG0003320	DANRE41193	SACKO_10308, SACKO_31257
OG0003321	DANRE02460, DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417, DANRE02459	SACKO_30235
OG0003323	DANRE00405, DANRE00404	SACKO_13406
OG0003325	DANRE05384	SACKO_05232
OG0003326	DANRE11610, DANRE11609, DANRE11611, DANRE19594	SACKO_25613
OG0003327	DANRE19103, DANRE26550	SACKO_29807, SACKO_16114
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	SACKO_09850, SACKO_03764
OG0003330	DANRE25990, DANRE25989, DANRE25988	SACKO_32249
OG0003331	DANRE08202	SACKO_03264
OG0003332	DANRE27038, DANRE14192, DANRE14193	SACKO_23821, SACKO_23810, SACKO_23819
OG0003333	DANRE38670	SACKO_30489
OG0003335	DANRE43040, DANRE43039	SACKO_15302
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	SACKO_22803, SACKO_22795
OG0003337	DANRE20593	SACKO_14865
OG0003338	DANRE23572, DANRE23591, DANRE35324	SACKO_27567
OG0003340	DANRE04514, DANRE15040, DANRE15039	SACKO_04037
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	SACKO_02784, SACKO_02780
OG0003343	DANRE07919	SACKO_29714
OG0003344	DANRE18124, DANRE18125	SACKO_26970
OG0003345	DANRE11339, DANRE11338	SACKO_06543
OG0003346	DANRE26380, DANRE26379	SACKO_09097
OG0003347	DANRE41449, DANRE35758	SACKO_04192
OG0003348	DANRE27276, DANRE27277, DANRE27275, DANRE42542	SACKO_18275
OG0003349	DANRE15993, DANRE05369, DANRE04342	SACKO_20573
OG0003350	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114	SACKO_26402, SACKO_27781
OG0003351	DANRE25830, DANRE25831	SACKO_06361
OG0003351	DANRE35260, DANRE35261	SACKO_07863
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	SACKO_16000
OG0003353	DANRE30791, DANRE30792	SACKO_27934
OG0003354	DANRE29835, DANRE29834	SACKO_00210
OG0003355	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108	SACKO_21459
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	SACKO_19562
OG0003357	DANRE07394	SACKO_12468
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	SACKO_23618
OG0003359	DANRE18616, DANRE18617	SACKO_15411
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	SACKO_11966
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	SACKO_19401
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	SACKO_11623
OG0003366	DANRE04648, DANRE04649	SACKO_31581
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	SACKO_32690, SACKO_10006, SACKO_09981
OG0003368	DANRE00653, DANRE00654, DANRE43081	SACKO_17847
OG0003369	DANRE34344, DANRE05188, DANRE05189, DANRE34343	SACKO_17735
OG0003370	DANRE10592, DANRE15077, DANRE15078, DANRE15079	SACKO_33714
OG0003372	DANRE23620, DANRE04361	SACKO_30945
OG0003373	DANRE30795, DANRE25514	SACKO_09624
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	SACKO_32930
OG0003375	DANRE39521, DANRE39522	SACKO_08748
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	SACKO_10287
OG0003377	DANRE38960, DANRE38961, DANRE38962	SACKO_23381
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944	SACKO_33311, SACKO_33295
OG0003380	DANRE00132, DANRE39588, DANRE00756	SACKO_05451
OG0003381	DANRE39290, DANRE39291, DANRE39289	SACKO_04584
OG0003382	DANRE26481, DANRE09915	SACKO_12662
OG0003383	DANRE03207, DANRE03208, DANRE29176, DANRE29177	SACKO_08095
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	SACKO_24086
OG0003385	DANRE23352	SACKO_11016
OG0003386	DANRE26427, DANRE36330	SACKO_01067
OG0003387	DANRE30095	SACKO_03779
OG0003388	DANRE03541, DANRE03539, DANRE03540, DANRE11313	SACKO_17919, SACKO_17906
OG0003391	DANRE05822, DANRE05819, DANRE05820	SACKO_12505
OG0003392	DANRE36118, DANRE36119, DANRE15512	SACKO_10639, SACKO_10646
OG0003393	DANRE38662, DANRE38661	SACKO_33236
OG0003396	DANRE25292	SACKO_32243, SACKO_07005
OG0003398	DANRE09936, DANRE14166, DANRE14167, DANRE27180, DANRE40544, DANRE13010, DANRE09935	SACKO_10294, SACKO_10258, SACKO_10263, SACKO_10311, SACKO_10268, SACKO_07521, SACKO_32279
OG0003401	DANRE37593, DANRE37592	SACKO_27469
OG0003403	DANRE26702	SACKO_03712
OG0003419	DANRE37837, DANRE37839, DANRE37838	SACKO_07603
OG0003421	DANRE07102, DANRE07103	SACKO_01930, SACKO_01928, SACKO_01939
OG0003422	DANRE31337, DANRE31335, DANRE31336	SACKO_04586
OG0003424	DANRE28909	SACKO_05692
OG0003425	DANRE00220, DANRE00221	SACKO_21290
OG0003426	DANRE06294	SACKO_29295
OG0003428	DANRE23616	SACKO_19906
OG0003429	DANRE40348	SACKO_18851
OG0003431	DANRE37082, DANRE37083, DANRE39962	SACKO_02696
OG0003432	DANRE39419	SACKO_21364
OG0003433	DANRE00751, DANRE38175, DANRE00750	SACKO_19315
OG0003434	DANRE24886, DANRE24887	SACKO_27927
OG0003435	DANRE17574, DANRE17573, DANRE12047	SACKO_25724
OG0003437	DANRE03086, DANRE30200, DANRE17039	SACKO_25025
OG0003439	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235	SACKO_33811
OG0003440	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060	SACKO_12972
OG0003441	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227	SACKO_30707, SACKO_33516, SACKO_30700
OG0003442	DANRE38103, DANRE19200, DANRE02920, DANRE36343	SACKO_15203
OG0003443	DANRE03345, DANRE05497	SACKO_22199
OG0003445	DANRE19529, DANRE19528	SACKO_06557, SACKO_06554
OG0003447	DANRE31018, DANRE31019	SACKO_16916
OG0003448	DANRE38893	SACKO_29640
OG0003449	DANRE38813	SACKO_09979
OG0003450	DANRE27355	SACKO_15572
OG0003451	DANRE42271	SACKO_04785
OG0003452	DANRE05237, DANRE05236	SACKO_24050
OG0003453	DANRE33702, DANRE33701	SACKO_10209
OG0003454	DANRE29968, DANRE29967, DANRE09859, DANRE03480	SACKO_30324
OG0003455	DANRE22409	SACKO_22919
OG0003456	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025	SACKO_28683
OG0003457	DANRE24648, DANRE24647, DANRE10726, DANRE10727	SACKO_17526, SACKO_07023
OG0003458	DANRE13525, DANRE13524	SACKO_24689, SACKO_13988
OG0003459	DANRE04665, DANRE04666, DANRE11726	SACKO_12030
OG0003460	DANRE11271, DANRE11270	SACKO_05169
OG0003462	DANRE30211	SACKO_00776
OG0003463	DANRE10783, DANRE18440, DANRE18439, DANRE18438	SACKO_31602
OG0003464	DANRE03547, DANRE03548	SACKO_26254
OG0003465	DANRE35168, DANRE35169	SACKO_23058
OG0003466	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041	SACKO_02294
OG0003467	DANRE14132, DANRE14134, DANRE14133, DANRE14135	SACKO_32119
OG0003469	DANRE14810, DANRE14808, DANRE14807, DANRE14809	SACKO_13512
OG0003469	DANRE12392, DANRE12391	SACKO_13507
OG0003471	DANRE04396, DANRE04397	SACKO_27838
OG0003472	DANRE42905	SACKO_24937
OG0003473	DANRE13404, DANRE20209, DANRE20208	SACKO_33089
OG0003474	DANRE14141, DANRE14804	SACKO_18192
OG0003475	DANRE24337, DANRE24338	SACKO_31281
OG0003476	DANRE31061	SACKO_26059
OG0003477	DANRE05139, DANRE05138	SACKO_20610
OG0003478	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877	SACKO_00688
OG0003479	DANRE20647, DANRE36733, DANRE02669	SACKO_01184
OG0003480	DANRE43412, DANRE43414, DANRE43413, DANRE36860	SACKO_11010
OG0003481	DANRE42759, DANRE42760	SACKO_13902
OG0003482	DANRE12605, DANRE12606, DANRE25490	SACKO_26994
OG0003483	DANRE05923, DANRE05924, DANRE05925	SACKO_18557
OG0003485	DANRE31137	SACKO_10815
OG0003487	DANRE14100, DANRE09209, DANRE14099	SACKO_25911, SACKO_25905
OG0003488	DANRE24327	SACKO_21273
OG0003489	DANRE11374, DANRE04492, DANRE04493	SACKO_29393
OG0003490	DANRE42249	SACKO_04384
OG0003491	DANRE06868, DANRE08758, DANRE16579, DANRE16578	SACKO_26412
OG0003492	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237	SACKO_31827
OG0003495	DANRE22502, DANRE23306, DANRE39202	SACKO_30140
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	SACKO_02621
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	SACKO_01996, SACKO_01988
OG0003498	DANRE15886	SACKO_01980
OG0003499	DANRE25933	SACKO_22766
OG0003500	DANRE10703	SACKO_07628
OG0003501	DANRE21717, DANRE21718	SACKO_30952
OG0003502	DANRE19909	SACKO_20189
OG0003503	DANRE04139	SACKO_09739
OG0003504	DANRE09341, DANRE09340, DANRE09339, DANRE09338	SACKO_16259
OG0003505	DANRE25526, DANRE25525	SACKO_26757
OG0003506	DANRE20226, DANRE07785, DANRE15693, DANRE15694	SACKO_24649
OG0003507	DANRE26962, DANRE26963, DANRE40163, DANRE02096	SACKO_15223, SACKO_03869
OG0003508	DANRE24205, DANRE24206, DANRE27009	SACKO_06902
OG0003509	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372	SACKO_34164
OG0003511	DANRE34748, DANRE34747	SACKO_09852
OG0003512	DANRE39649, DANRE33304	SACKO_20205
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800	SACKO_30320, SACKO_14277
OG0003514	DANRE02666, DANRE02665, DANRE36724, DANRE25580	SACKO_25947, SACKO_14249, SACKO_25494
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344	SACKO_30659
OG0003516	DANRE11222	SACKO_24084
OG0003517	DANRE25023, DANRE25024, DANRE32952, DANRE32953	SACKO_15617
OG0003518	DANRE14130	SACKO_26732
OG0003519	DANRE10230	SACKO_12908
OG0003520	DANRE11516	SACKO_18568, SACKO_23243
OG0003521	DANRE07880, DANRE07881	SACKO_02542
OG0003522	DANRE17299, DANRE17298, DANRE17297	SACKO_24463
OG0003523	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370, DANRE26581	SACKO_34177, SACKO_33207
OG0003524	DANRE02746, DANRE02745, DANRE02747	SACKO_28813
OG0003525	DANRE27714, DANRE27715	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008
OG0003526	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564	SACKO_17051, SACKO_12308
OG0003527	DANRE12230, DANRE12229, DANRE01188, DANRE01187, DANRE01189	SACKO_00456
OG0003527	DANRE12231, DANRE01190	SACKO_00460
OG0003528	DANRE41938, DANRE41935, DANRE41937, DANRE41936	SACKO_21089
OG0003529	DANRE15370, DANRE15371, DANRE15369, DANRE29917	SACKO_32438
OG0003530	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748	SACKO_12596
OG0003531	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248	SACKO_00165
OG0003532	DANRE41953, DANRE41951, DANRE41952	SACKO_31069
OG0003533	DANRE21269, DANRE21268	SACKO_23729
OG0003534	DANRE02903, DANRE11809, DANRE11808, DANRE11807	SACKO_07848
OG0003535	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689	SACKO_28933
OG0003536	DANRE23235, DANRE23236, DANRE11711	SACKO_22529
OG0003537	DANRE00475, DANRE00474	SACKO_16852, SACKO_18710
OG0003538	DANRE11317	SACKO_14572
OG0003539	DANRE15875	SACKO_02852
OG0003541	DANRE13009, DANRE13008	SACKO_26803
OG0003542	DANRE24826, DANRE24827	SACKO_22721
OG0003543	DANRE10232	SACKO_32884
OG0003544	DANRE09057, DANRE09055, DANRE09056, DANRE17347	SACKO_26949, SACKO_12520
OG0003545	DANRE29386, DANRE30468	SACKO_28684, SACKO_03798
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	SACKO_10975
OG0003547	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756	SACKO_00985
OG0003548	DANRE39407, DANRE16310	SACKO_18715
OG0003549	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097	SACKO_31303
OG0003550	DANRE14900, DANRE35543, DANRE35542	SACKO_21635
OG0003551	DANRE16754, DANRE19012, DANRE20957	SACKO_25700
OG0003552	DANRE26596, DANRE40134, DANRE40135, DANRE40136	SACKO_04703
OG0003553	DANRE34953, DANRE34952	SACKO_24071
OG0003554	DANRE01464, DANRE01465, DANRE01463, DANRE05784	SACKO_27750
OG0003555	DANRE04170	SACKO_27229
OG0003556	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295	SACKO_20857
OG0003557	DANRE33572, DANRE05211, DANRE05210	SACKO_27387
OG0003558	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862	SACKO_16535
OG0003561	DANRE17387, DANRE24268	SACKO_31413
OG0003562	DANRE41112, DANRE41113, DANRE15063, DANRE10483	SACKO_19186
OG0003563	DANRE03372, DANRE03371	SACKO_24469
OG0003564	DANRE34009, DANRE35412, DANRE35411, DANRE06720	SACKO_17080
