Orthogroup	DANRE	PFLAV
OG0003454	DANRE29968, DANRE29967, DANRE09859, DANRE03480	TCONS_00057051.p1
OG0003455	DANRE22409	TCONS_00055264.p1
OG0003456	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025	TCONS_00013273.p1
OG0003457	DANRE24648, DANRE24647, DANRE10726, DANRE10727	TCONS_00018135.p1
OG0003458	DANRE13525, DANRE13524	TCONS_00044748.p1
OG0003459	DANRE04665, DANRE04666, DANRE11726	TCONS_00011141.p1
OG0003460	DANRE11271, DANRE11270	TCONS_00009899.p1
OG0003461	DANRE36984	TCONS_00023345.p1
OG0003462	DANRE30211	TCONS_00015415.p1
OG0003463	DANRE10783, DANRE18440, DANRE18439, DANRE18438	TCONS_00010682.p1, TCONS_00010685.p1
OG0003464	DANRE03547, DANRE03548	TCONS_00012311.p1
OG0003465	DANRE35168, DANRE35169	TCONS_00016466.p1
OG0003466	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041	TCONS_00026627.p1
OG0003467	DANRE14132, DANRE14134, DANRE14133, DANRE14135	TCONS_00007054.p1
OG0003469	DANRE12392, DANRE12391	TCONS_00008558.p1
OG0003470	DANRE33636, DANRE33637	TCONS_00028699.p1
OG0003471	DANRE04396, DANRE04397	TCONS_00011334.p1
OG0003472	DANRE42905	TCONS_00043524.p1
OG0003473	DANRE13404, DANRE20209, DANRE20208	TCONS_00018879.p1
OG0003474	DANRE14141, DANRE14804	TCONS_00018276.p1
OG0003475	DANRE24337, DANRE24338	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	DANRE31061	TCONS_00048082.p1
OG0003477	DANRE05139, DANRE05138	TCONS_00046338.p1
OG0003478	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877	TCONS_00009936.p1, TCONS_00009948.p1
OG0003479	DANRE02669	TCONS_00047360.p1
OG0003480	DANRE43412, DANRE43414, DANRE43413, DANRE36860	TCONS_00007841.p1
OG0003481	DANRE42759, DANRE42760	TCONS_00020337.p1
OG0003482	DANRE12605, DANRE12606, DANRE25490	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	DANRE05923, DANRE05924, DANRE05925	TCONS_00031009.p1
OG0003485	DANRE31137	TCONS_00047225.p1
OG0003486	DANRE17309	TCONS_00001225.p1
OG0003487	DANRE14100, DANRE09209, DANRE14099	TCONS_00026217.p1
OG0003488	DANRE24327	TCONS_00046419.p1
OG0003489	DANRE11374, DANRE04492, DANRE04493	TCONS_00017830.p1
OG0003490	DANRE42249	TCONS_00004980.p1
OG0003491	DANRE06868, DANRE08758, DANRE16579, DANRE16578	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237	TCONS_00031295.p1
OG0003495	DANRE22502, DANRE23306, DANRE39202	TCONS_00045498.p1
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	TCONS_00034974.p1
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	TCONS_00018101.p1
OG0003499	DANRE25933	TCONS_00017602.p1
OG0003500	DANRE10703	TCONS_00016487.p1
OG0003501	DANRE21717, DANRE21718	TCONS_00052580.p1
OG0003502	DANRE19909	TCONS_00004748.p1
OG0003503	DANRE04139	TCONS_00012915.p1
OG0003504	DANRE09341	TCONS_00013392.p1
OG0003505	DANRE25526, DANRE25525	TCONS_00008629.p1, TCONS_00008628.p1
OG0003506	DANRE20226, DANRE07785, DANRE15693, DANRE15694	TCONS_00042743.p1
OG0003507	DANRE26962, DANRE26963, DANRE40163, DANRE02096	TCONS_00052832.p1
OG0003508	DANRE24205, DANRE24206, DANRE27009	TCONS_00056773.p1
OG0003509	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372	TCONS_00051123.p1
OG0003511	DANRE34748, DANRE34747	TCONS_00027853.p1
OG0003512	DANRE39649, DANRE33304	TCONS_00004749.p1
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800	TCONS_00055574.p1
OG0003514	DANRE02666, DANRE02665, DANRE36724, DANRE25580	TCONS_00048015.p1, TCONS_00047997.p1
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344	TCONS_00042609.p1
OG0003516	DANRE11222	TCONS_00027677.p1
OG0003517	DANRE25023, DANRE25024, DANRE32952, DANRE32953	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	DANRE14130	TCONS_00007976.p1
OG0003519	DANRE10230	TCONS_00057255.p1
OG0003520	DANRE11516	TCONS_00003471.p1
OG0003521	DANRE07880, DANRE07881	TCONS_00042336.p1
OG0003522	DANRE17299, DANRE17298, DANRE17297	TCONS_00013623.p1
OG0003523	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370	TCONS_00050093.p1, TCONS_00051275.p1
OG0003524	DANRE02746, DANRE02745, DANRE02747	TCONS_00050096.p1
OG0003525	DANRE27714, DANRE27715	TCONS_00038685.p1, TCONS_00038686.p1
OG0003526	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564	TCONS_00011200.p1
OG0003527	DANRE12230, DANRE12229, DANRE01188, DANRE01187, DANRE01189	TCONS_00020851.p1
OG0003528	DANRE41938, DANRE41935, DANRE41937, DANRE41936	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	DANRE15370, DANRE15371, DANRE15369, DANRE29917	TCONS_00055604.p1
OG0003530	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748	TCONS_00003662.p1
OG0003531	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248	TCONS_00010091.p1
OG0003532	DANRE41953, DANRE41951, DANRE41952	TCONS_00051905.p1
OG0003533	DANRE21269, DANRE21268	TCONS_00048487.p1
OG0003534	DANRE02903, DANRE11809, DANRE11808, DANRE11807	TCONS_00010648.p1
OG0003535	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689	TCONS_00026200.p1
OG0003536	DANRE23235, DANRE23236, DANRE11711	TCONS_00045108.p1
OG0003537	DANRE00475, DANRE00474	TCONS_00026578.p1
OG0003538	DANRE11317	TCONS_00044141.p1
OG0003539	DANRE15875	TCONS_00019206.p1
OG0003541	DANRE13009, DANRE13008	TCONS_00018913.p1
OG0003543	DANRE10232	TCONS_00055790.p1
OG0003544	DANRE09057, DANRE09055, DANRE09056, DANRE17347	TCONS_00046341.p1
OG0003545	DANRE29386, DANRE30468	TCONS_00013272.p1
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756	TCONS_00025320.p1
OG0003548	DANRE39407, DANRE16310	TCONS_00027368.p1
OG0003549	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	DANRE14900, DANRE35543, DANRE35542	TCONS_00019051.p1
OG0003551	DANRE16754, DANRE19012, DANRE20957	TCONS_00052907.p1
OG0003552	DANRE26596, DANRE40134, DANRE40135, DANRE40136	TCONS_00015339.p1
OG0003553	DANRE34953, DANRE34952	TCONS_00027833.p1
OG0003554	DANRE01464, DANRE01465, DANRE01463, DANRE05784	TCONS_00026112.p1
OG0003555	DANRE04170	TCONS_00012957.p1
OG0003556	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295	TCONS_00046619.p1
OG0003557	DANRE33572, DANRE05211, DANRE05210	TCONS_00014687.p1
OG0003558	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862	TCONS_00029710.p1
OG0003560	DANRE10895, DANRE10897, DANRE10896, DANRE10898	TCONS_00010190.p1
OG0003561	DANRE17387, DANRE24268	TCONS_00000395.p1
OG0003562	DANRE41112, DANRE41113, DANRE15063, DANRE10483	TCONS_00018209.p1
OG0003563	DANRE03372, DANRE03371	TCONS_00012912.p1
OG0003564	DANRE34009, DANRE35412, DANRE35411, DANRE06720	TCONS_00026983.p1
OG0003565	DANRE41169, DANRE41168	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1
OG0003566	DANRE39313, DANRE25552	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	DANRE29406, DANRE29405	TCONS_00013825.p1
OG0003568	DANRE40875, DANRE40876	TCONS_00005329.p1
OG0003569	DANRE25140, DANRE31204, DANRE20629	TCONS_00049703.p1
OG0003570	DANRE27969, DANRE27968, DANRE27970	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	DANRE09814, DANRE02349, DANRE12394, DANRE12393	TCONS_00008075.p1
OG0003572	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089	TCONS_00010599.p1
OG0003573	DANRE28941, DANRE28942, DANRE28940	TCONS_00006509.p1
OG0003576	DANRE22366, DANRE39120	TCONS_00009130.p1
OG0003577	DANRE09820, DANRE09819	TCONS_00019459.p1
OG0003578	DANRE34970	TCONS_00005625.p1
OG0003579	DANRE33558, DANRE01556, DANRE33559	TCONS_00030567.p1
OG0003581	DANRE00804	TCONS_00017960.p1, TCONS_00016901.p1
OG0003582	DANRE40963, DANRE02380, DANRE02379	TCONS_00049811.p1
OG0003590	DANRE39456	TCONS_00022193.p1, TCONS_00001147.p1, TCONS_00001148.p1, TCONS_00001149.p1, TCONS_00001155.p1, TCONS_00001146.p1, TCONS_00001154.p1, TCONS_00013217.p1, TCONS_00014411.p1, TCONS_00013212.p1, TCONS_00014389.p1, TCONS_00014390.p1, TCONS_00050748.p1, TCONS_00050747.p1, TCONS_00051844.p1, TCONS_00051833.p1, TCONS_00051840.p1, TCONS_00050745.p1, TCONS_00051829.p1, TCONS_00051837.p1, TCONS_00051841.p1, TCONS_00051842.p1, TCONS_00050746.p1, TCONS_00040645.p1, TCONS_00040612.p1, TCONS_00051848.p1, TCONS_00051868.p1, TCONS_00051845.p1, TCONS_00051846.p1, TCONS_00051827.p1
OG0003597	DANRE38639, DANRE38640	TCONS_00037741.p1
OG0003598	DANRE19280, DANRE19281	TCONS_00016130.p1
OG0003600	DANRE26177, DANRE26178	TCONS_00007927.p1
OG0003601	DANRE35781, DANRE35782	TCONS_00056829.p1
OG0003603	DANRE03093	TCONS_00012634.p1
OG0003604	DANRE20298, DANRE08319, DANRE40835, DANRE29646	TCONS_00006087.p1
OG0003606	DANRE17951, DANRE05856, DANRE05855, DANRE05857, DANRE14626	TCONS_00001243.p1
OG0003607	DANRE04316, DANRE04314, DANRE04315	TCONS_00009514.p1
OG0003608	DANRE21525, DANRE21526	TCONS_00015406.p1
OG0003610	DANRE17750, DANRE17749, DANRE17751	TCONS_00018565.p1
OG0003611	DANRE07270	TCONS_00026984.p1
OG0003612	DANRE08753, DANRE08754	TCONS_00054661.p1
OG0003613	DANRE02664, DANRE39801, DANRE39802, DANRE02439	TCONS_00037548.p1
OG0003615	DANRE28288, DANRE01856, DANRE01857	TCONS_00054640.p1
OG0003616	DANRE01653, DANRE01652, DANRE22423, DANRE22422, DANRE40618	TCONS_00049702.p1
OG0003617	DANRE41693, DANRE41694	TCONS_00023003.p1
OG0003618	DANRE24326	TCONS_00044972.p1
OG0003619	DANRE07157	TCONS_00043918.p1
OG0003620	DANRE23467, DANRE23468, DANRE23469	TCONS_00027300.p1
OG0003621	DANRE00821	TCONS_00001275.p1
OG0003622	DANRE18315, DANRE10975	TCONS_00009864.p1
OG0003623	DANRE09047	TCONS_00050642.p1
OG0003627	DANRE21501, DANRE01204, DANRE01205	TCONS_00021203.p1
OG0003630	DANRE03159, DANRE03160, DANRE03158	TCONS_00006358.p1
OG0003631	DANRE20236	TCONS_00043632.p1, TCONS_00043605.p1
OG0003632	DANRE02527, DANRE24456	TCONS_00051362.p1
OG0003633	DANRE00949, DANRE00948, DANRE00950, DANRE00947	TCONS_00010384.p1, TCONS_00054784.p1, TCONS_00044543.p1
OG0003635	DANRE06305, DANRE06306, DANRE06304	TCONS_00043850.p1
OG0003636	DANRE02585, DANRE02586	TCONS_00011609.p1
OG0003638	DANRE17696, DANRE17697, DANRE10884	TCONS_00003511.p1
OG0003640	DANRE21358	TCONS_00004132.p1
OG0003641	DANRE09735, DANRE37139	TCONS_00009159.p1
OG0003643	DANRE22737, DANRE22739, DANRE22738, DANRE22740	TCONS_00048583.p1
OG0003644	DANRE34251, DANRE34253, DANRE34252	TCONS_00016060.p1
OG0003645	DANRE28492, DANRE30536	TCONS_00042488.p1
OG0003646	DANRE12206, DANRE12205	TCONS_00029784.p1
OG0003647	DANRE34807, DANRE19073	TCONS_00027854.p1
OG0003648	DANRE11773, DANRE11774	TCONS_00009686.p1
OG0003649	DANRE20924	TCONS_00027915.p1
OG0003650	DANRE43429	TCONS_00045964.p1
OG0003651	DANRE22669, DANRE22670, DANRE39196, DANRE39195	TCONS_00045395.p1
OG0003652	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541	TCONS_00002146.p1
OG0003653	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058	TCONS_00020700.p1
OG0003654	DANRE24374, DANRE24376, DANRE24375	TCONS_00045387.p1
OG0003655	DANRE17873, DANRE01135	TCONS_00000200.p1
OG0003656	DANRE13213, DANRE13214, DANRE09925	TCONS_00020357.p1
OG0003657	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442	TCONS_00032983.p1
OG0003659	DANRE29175, DANRE29174, DANRE29172, DANRE29173	TCONS_00003686.p1
OG0003660	DANRE04952, DANRE04951, DANRE04374, DANRE04375	TCONS_00030797.p1
OG0003662	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694	TCONS_00027101.p1
OG0003664	DANRE28770, DANRE28769	TCONS_00024736.p1, TCONS_00024643.p1
OG0003665	DANRE35842	TCONS_00010044.p1, TCONS_00009382.p1
OG0003666	DANRE10552, DANRE10553, DANRE18264, DANRE26861	TCONS_00047691.p1
OG0003667	DANRE20304, DANRE20305, DANRE08259, DANRE08261, DANRE08260, DANRE33525	TCONS_00005804.p1, TCONS_00005788.p1
OG0003668	DANRE12750	TCONS_00029645.p1
OG0003669	DANRE15781, DANRE15782	TCONS_00053763.p1
OG0003671	DANRE03115, DANRE05428, DANRE05429, DANRE20214	TCONS_00026939.p1
OG0003672	DANRE03570, DANRE03571	TCONS_00014351.p1
OG0003674	DANRE36174	TCONS_00013395.p1
OG0003675	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097	TCONS_00002929.p1
OG0003677	DANRE42049, DANRE38826, DANRE38825, DANRE28975	TCONS_00056120.p1
OG0003678	DANRE27131, DANRE27133, DANRE27132, DANRE29806, DANRE29807	TCONS_00054343.p1
OG0003679	DANRE42539, DANRE42541, DANRE42540, DANRE39212	TCONS_00017789.p1
OG0003680	DANRE01725, DANRE35666, DANRE42127, DANRE42126	TCONS_00002910.p1
OG0003681	DANRE12417, DANRE25412, DANRE25413, DANRE39449	TCONS_00030595.p1
OG0003682	DANRE08998, DANRE18739	TCONS_00009725.p1
OG0003683	DANRE01520, DANRE01519	TCONS_00004855.p1, TCONS_00004834.p1
OG0003684	DANRE24181, DANRE24179, DANRE24178, DANRE24180	TCONS_00007072.p1
OG0003685	DANRE13195, DANRE13196	TCONS_00033332.p1
OG0003686	DANRE12684, DANRE12685	TCONS_00008641.p1
OG0003687	DANRE23303, DANRE03707, DANRE42625, DANRE03708, DANRE42626, DANRE42624	TCONS_00057206.p1
OG0003688	DANRE39820, DANRE39819, DANRE39818	TCONS_00036414.p1, TCONS_00036423.p1, TCONS_00050596.p1
OG0003689	DANRE13806, DANRE02010, DANRE02009, DANRE14314, DANRE35759, DANRE41448	TCONS_00056117.p1
OG0003690	DANRE11515, DANRE11514	TCONS_00010756.p1
OG0003691	DANRE15708, DANRE15710, DANRE15711, DANRE15709	TCONS_00041854.p1
OG0003692	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247	TCONS_00026517.p1
OG0003693	DANRE31444, DANRE31443, DANRE41258	TCONS_00048357.p1
OG0003694	DANRE09191, DANRE09192, DANRE09193	TCONS_00019312.p1
OG0003695	DANRE35139, DANRE35387, DANRE17667, DANRE17668	TCONS_00015112.p1, TCONS_00014508.p1
OG0003696	DANRE24939, DANRE24937, DANRE24938, DANRE24941	TCONS_00047294.p1
OG0003697	DANRE04036	TCONS_00012511.p1
OG0003698	DANRE05742, DANRE41164	TCONS_00026609.p1
OG0003700	DANRE43116, DANRE30469, DANRE30470, DANRE30471, DANRE36113	TCONS_00012360.p1
OG0003701	DANRE42586, DANRE42585, DANRE42588, DANRE42587	TCONS_00045362.p1
OG0003702	DANRE04621, DANRE04774, DANRE05652, DANRE05653	TCONS_00004464.p1
OG0003703	DANRE16794, DANRE16793, DANRE03417	TCONS_00035988.p1
OG0003704	DANRE16910, DANRE26809, DANRE26810	TCONS_00046090.p1
OG0003706	DANRE14653, DANRE14652, DANRE08597	TCONS_00015043.p1
OG0003707	DANRE37652	TCONS_00056987.p1
OG0003708	DANRE11487, DANRE11489, DANRE11488, DANRE11485, DANRE11486	TCONS_00000585.p1
OG0003710	DANRE33869, DANRE33868, DANRE24366, DANRE24365	TCONS_00001097.p1
OG0003711	DANRE38542, DANRE38543	TCONS_00020785.p1, TCONS_00020775.p1
OG0003712	DANRE28597, DANRE15505	TCONS_00012419.p1
OG0003713	DANRE18263, DANRE26856, DANRE26858, DANRE26857	TCONS_00045793.p1
OG0003714	DANRE40252	TCONS_00051128.p1
OG0003715	DANRE07809	TCONS_00053511.p1, TCONS_00048986.p1
OG0003716	DANRE02645, DANRE02644	TCONS_00050423.p1
OG0003717	DANRE15027, DANRE15028, DANRE10151, DANRE10150	TCONS_00017571.p1
OG0003718	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698	TCONS_00003037.p1
OG0003719	DANRE09387	TCONS_00028257.p1
OG0003720	DANRE26975	TCONS_00054919.p1
OG0003721	DANRE06295, DANRE06296	TCONS_00009979.p1
OG0003722	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289	TCONS_00015463.p1
OG0003725	DANRE39997, DANRE39998, DANRE28902, DANRE23715	TCONS_00052910.p1
OG0003726	DANRE04497	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1
OG0003727	DANRE13820, DANRE13821, DANRE09248	TCONS_00039380.p1, TCONS_00040220.p1
OG0003728	DANRE40051	TCONS_00016021.p1
OG0003729	DANRE35810	TCONS_00003109.p1
OG0003730	DANRE04244	TCONS_00027342.p1
OG0003731	DANRE01973, DANRE01974	TCONS_00011687.p1
OG0003733	DANRE39268, DANRE39269	TCONS_00052651.p1
OG0003734	DANRE34281	TCONS_00015817.p1
OG0003735	DANRE01253, DANRE01252	TCONS_00002105.p1, TCONS_00002113.p1
OG0003736	DANRE12670	TCONS_00056575.p1
OG0003737	DANRE35136, DANRE39954	TCONS_00016153.p1
OG0003738	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373	TCONS_00013945.p1
OG0003739	DANRE42065, DANRE42066, DANRE42068, DANRE42067	TCONS_00055464.p1
OG0003740	DANRE38234, DANRE38233	TCONS_00024141.p1
OG0003741	DANRE10272	TCONS_00034776.p1
OG0003742	DANRE08596, DANRE14643, DANRE14644, DANRE23457	TCONS_00019755.p1
OG0003743	DANRE33700, DANRE34206, DANRE34205, DANRE34204	TCONS_00000185.p1
OG0003744	DANRE40230, DANRE40231, DANRE01611	TCONS_00047885.p1
OG0003745	DANRE33987	TCONS_00006756.p1
OG0003746	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507	TCONS_00055721.p1
OG0003747	DANRE13572	TCONS_00046166.p1
OG0003748	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037	TCONS_00049131.p1
OG0003749	DANRE25687, DANRE03932	TCONS_00025714.p1
OG0003750	DANRE22388, DANRE22389	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	DANRE40133	TCONS_00050252.p1, TCONS_00052175.p1
OG0003752	DANRE06205, DANRE25811, DANRE25810	TCONS_00057226.p1
OG0003753	DANRE43284, DANRE03079, DANRE43075	TCONS_00012646.p1
OG0003754	DANRE25083, DANRE25084, DANRE32954	TCONS_00025033.p1, TCONS_00023166.p1
OG0003755	DANRE07965, DANRE07966	TCONS_00038918.p1
OG0003756	DANRE14383, DANRE12824, DANRE12823	TCONS_00009191.p1
OG0003757	DANRE08297, DANRE08295, DANRE08296	TCONS_00010281.p1
OG0003758	DANRE29257, DANRE29256, DANRE23446	TCONS_00038650.p1
OG0003759	DANRE23669, DANRE13867, DANRE13866	TCONS_00050120.p1
OG0003760	DANRE26661, DANRE11544, DANRE11543	TCONS_00046388.p1
OG0003761	DANRE25159, DANRE25158, DANRE39412	TCONS_00033664.p1
OG0003762	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651	TCONS_00012749.p1
OG0003763	DANRE04502, DANRE04503	TCONS_00001187.p1, TCONS_00001175.p1
OG0003764	DANRE03129, DANRE03130, DANRE03128	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003765	DANRE22765, DANRE22764, DANRE30920, DANRE30919	TCONS_00003893.p1, TCONS_00049556.p1
OG0003766	DANRE01676	TCONS_00009338.p1
OG0003767	DANRE14728, DANRE14727	TCONS_00046050.p2
OG0003768	DANRE31350, DANRE31348, DANRE31349	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1
OG0003769	DANRE24053, DANRE24054	TCONS_00008637.p1
OG0003770	DANRE08938	TCONS_00043123.p1
OG0003771	DANRE04250, DANRE28509	TCONS_00014140.p1
OG0003772	DANRE12993, DANRE12994, DANRE12995	TCONS_00056699.p1, TCONS_00056698.p1
OG0003773	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699	TCONS_00013177.p1
OG0003775	DANRE19597, DANRE19596	TCONS_00012497.p1
OG0003776	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287	TCONS_00032725.p1, TCONS_00032743.p1
OG0003777	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584	TCONS_00012320.p1
OG0003778	DANRE30803, DANRE25496	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	DANRE23671	TCONS_00021938.p1
OG0003780	DANRE22195, DANRE38018, DANRE38019, DANRE20493, DANRE35732, DANRE42145	TCONS_00022119.p1
OG0003794	DANRE23498, DANRE14387, DANRE12539, DANRE12540, DANRE38896	TCONS_00008804.p1
OG0003795	DANRE39787, DANRE39786, DANRE39788, DANRE02438	TCONS_00049781.p1
OG0003798	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602	TCONS_00016653.p1
OG0003803	DANRE19445, DANRE40131, DANRE40132	TCONS_00015861.p1
OG0003806	DANRE29065	TCONS_00014048.p1
OG0003807	DANRE29385	TCONS_00012280.p1
OG0003808	DANRE14806, DANRE14805	TCONS_00017543.p1
OG0003809	DANRE39386, DANRE05049	TCONS_00030928.p1
OG0003810	DANRE41806, DANRE37129, DANRE06614, DANRE37128, DANRE37127	TCONS_00041620.p1
OG0003811	DANRE17816	TCONS_00043382.p1
OG0003812	DANRE19662, DANRE19663	TCONS_00050555.p1
OG0003813	DANRE34559, DANRE34558, DANRE33725	TCONS_00030409.p1
OG0003816	DANRE05129	TCONS_00030012.p1
OG0003818	DANRE00796, DANRE00795, DANRE00794	TCONS_00043595.p1
OG0003820	DANRE37833	TCONS_00029649.p1
OG0003821	DANRE40392, DANRE22098, DANRE22097	TCONS_00048803.p1
OG0003823	DANRE18651	TCONS_00017834.p1
OG0003824	DANRE41228	TCONS_00041559.p1, TCONS_00027662.p1
OG0003825	DANRE11071, DANRE11072, DANRE18536, DANRE18535	TCONS_00027692.p1, TCONS_00027691.p1
OG0003826	DANRE34174, DANRE34175	TCONS_00006654.p1
OG0003827	DANRE03015	TCONS_00053571.p1
OG0003828	DANRE34896	TCONS_00015781.p1
OG0003829	DANRE26628	TCONS_00041768.p1
OG0003830	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098	TCONS_00000940.p1, TCONS_00000927.p1
OG0003831	DANRE15888, DANRE15887	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	DANRE24991, DANRE36840	TCONS_00047965.p1
OG0003833	DANRE10771, DANRE10770	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	DANRE26683, DANRE26682, DANRE26041, DANRE26040	TCONS_00008744.p1
OG0003835	DANRE10791, DANRE10790, DANRE10789, DANRE10788	TCONS_00018072.p1
OG0003836	DANRE15750, DANRE15749, DANRE20258	TCONS_00043960.p1
OG0003837	DANRE28859	TCONS_00013327.p1
OG0003838	DANRE41969, DANRE41970, DANRE15858	TCONS_00042726.p1
OG0003839	DANRE26852, DANRE26851, DANRE26850, DANRE26849	TCONS_00015241.p1
OG0003840	DANRE38305, DANRE00216	TCONS_00056576.p1
OG0003841	DANRE14586, DANRE14585	TCONS_00015618.p1
OG0003842	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589	TCONS_00049454.p1
OG0003844	DANRE16504	TCONS_00028970.p1
OG0003845	DANRE00910, DANRE00911	TCONS_00004661.p1
OG0003846	DANRE00602	TCONS_00027628.p1
OG0003848	DANRE26505, DANRE39951	TCONS_00014970.p1
OG0003849	DANRE12746, DANRE12745, DANRE38507, DANRE00452, DANRE00453	TCONS_00028619.p1
OG0003850	DANRE10537	TCONS_00000960.p1
OG0003851	DANRE24600, DANRE24599, DANRE26396	TCONS_00032794.p1
OG0003852	DANRE25290, DANRE25289, DANRE25291	TCONS_00020658.p1
OG0003853	DANRE05312, DANRE05311	TCONS_00011922.p1
OG0003854	DANRE28328, DANRE12790, DANRE12789	TCONS_00029018.p1
OG0003855	DANRE10176, DANRE10174, DANRE10175	TCONS_00018586.p1
OG0003856	DANRE35627	TCONS_00013066.p1
OG0003857	DANRE29893	TCONS_00013404.p1
OG0003858	DANRE04452, DANRE04453	TCONS_00011927.p1
OG0003859	DANRE18447, DANRE18446, DANRE18445	TCONS_00017915.p1
OG0003862	DANRE35801, DANRE35802	TCONS_00020265.p1
OG0003863	DANRE40797	TCONS_00026709.p1
OG0003864	DANRE13127	TCONS_00011878.p1
OG0003865	DANRE42849, DANRE41340, DANRE41339, DANRE41338	TCONS_00003872.p1
OG0003866	DANRE24133, DANRE24132, DANRE24134, DANRE24131	TCONS_00001305.p1
