Orthogroup	DANRE	STRPU_ok
OG0002989	DANRE22802, DANRE22801, DANRE22258	STRPU_22387
OG0002990	DANRE20457, DANRE20456	STRPU_09780
OG0002991	DANRE04634, DANRE04633, DANRE04635	STRPU_04324, STRPU_04294
OG0002992	DANRE38774, DANRE38775, DANRE38773, DANRE23142	STRPU_22805, STRPU_01964
OG0002994	DANRE09752, DANRE14545	STRPU_25932
OG0002996	DANRE12407, DANRE22403, DANRE22404, DANRE02484, DANRE02485	STRPU_22653
OG0002997	DANRE26807, DANRE26806, DANRE26808	STRPU_19304, STRPU_01837
OG0002998	DANRE25591, DANRE40334	STRPU_06160
OG0003000	DANRE12152	STRPU_21780
OG0003001	DANRE24877, DANRE27015, DANRE27016	STRPU_24021
OG0003002	DANRE35876, DANRE41576, DANRE41575	STRPU_13545
OG0003003	DANRE10097, DANRE10096, DANRE14195, DANRE18308	STRPU_08037
OG0003005	DANRE00094	STRPU_18621
OG0003005	DANRE05976, DANRE05975	STRPU_21610
OG0003006	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147	STRPU_02186, STRPU_09223
OG0003007	DANRE39995, DANRE15988, DANRE35426	STRPU_18848
OG0003008	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455	STRPU_20043, STRPU_20044
OG0003009	DANRE09247, DANRE13822, DANRE13823, DANRE09791, DANRE09790, DANRE27983	STRPU_03103
OG0003010	DANRE03320	STRPU_02659, STRPU_25901
OG0003011	DANRE35624, DANRE35625, DANRE28716, DANRE15480, DANRE15481, DANRE15482	STRPU_04936
OG0003012	DANRE02194, DANRE41182, DANRE01474, DANRE01475	STRPU_22688
OG0003013	DANRE42634, DANRE09494, DANRE09495	STRPU_13639, STRPU_02425
OG0003014	DANRE18904, DANRE18903, DANRE11632, DANRE11631	STRPU_24788
OG0003016	DANRE15754, DANRE07659, DANRE07660	STRPU_05410
OG0003017	DANRE14386	STRPU_12917
OG0003018	DANRE20107	STRPU_05028
OG0003021	DANRE03715	STRPU_10596
OG0003022	DANRE06629, DANRE06630	STRPU_06578, STRPU_06521
OG0003023	DANRE07888, DANRE00144, DANRE39454	STRPU_15003, STRPU_15005
OG0003025	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913, DANRE27235, DANRE27234, DANRE27233	STRPU_07785
OG0003026	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626
OG0003027	DANRE39832, DANRE25253, DANRE25255, DANRE25254	STRPU_24061
OG0003028	DANRE14928, DANRE14929, DANRE14927	STRPU_07523
OG0003029	DANRE14128, DANRE12524	STRPU_26298, STRPU_26272
OG0003030	DANRE17646, DANRE17647, DANRE17166, DANRE30218	STRPU_16810
OG0003031	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164	STRPU_25010
OG0003032	DANRE06502, DANRE20460, DANRE20461, DANRE04189, DANRE06503, DANRE06504	STRPU_09936
OG0003033	DANRE15199	STRPU_18122
OG0003034	DANRE16812, DANRE16811, DANRE16814, DANRE16815, DANRE16813, DANRE19735, DANRE19736, DANRE19739, DANRE19738, DANRE19737	STRPU_05717, STRPU_05724
OG0003035	DANRE21581, DANRE21582, DANRE34776	STRPU_23425, STRPU_01012
OG0003036	DANRE28031, DANRE21834	STRPU_20310
OG0003037	DANRE35225	STRPU_10149, STRPU_10086
OG0003038	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300	STRPU_03176, STRPU_00268
OG0003040	DANRE37975	STRPU_06235, STRPU_06305, STRPU_06261
OG0003041	DANRE10564, DANRE10563, DANRE10565, DANRE10566	STRPU_24063
OG0003043	DANRE17899	STRPU_04974
OG0003044	DANRE35015	STRPU_02536, STRPU_15154
OG0003045	DANRE40089	STRPU_02416, STRPU_13648
OG0003045	DANRE07636	STRPU_05977
OG0003046	DANRE25428, DANRE28175	STRPU_24271, STRPU_24903
OG0003048	DANRE25331, DANRE25330, DANRE25329, DANRE28173, DANRE28172, DANRE28174	STRPU_25876
OG0003049	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463	STRPU_18711
OG0003051	DANRE07546, DANRE42090, DANRE42091	STRPU_09302, STRPU_05961
OG0003052	DANRE16627, DANRE16629, DANRE16628	STRPU_15287, STRPU_09987, STRPU_09966
OG0003053	DANRE00436, DANRE00433, DANRE00434, DANRE00437, DANRE00435	STRPU_19330
OG0003054	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241	STRPU_06124
OG0003055	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002	STRPU_00401, STRPU_19285
OG0003057	DANRE08967, DANRE18180, DANRE18179, DANRE18178	STRPU_17293
OG0003058	DANRE17348, DANRE24903	STRPU_24724
OG0003059	DANRE16710, DANRE11335, DANRE11333, DANRE11334	STRPU_21505
OG0003060	DANRE30122, DANRE26566, DANRE20937	STRPU_18962, STRPU_18976
OG0003061	DANRE05258, DANRE05257, DANRE35570, DANRE11148, DANRE11147, DANRE11149, DANRE17428	STRPU_21307
OG0003062	DANRE26319, DANRE26318, DANRE26317, DANRE12172	STRPU_25347
OG0003063	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887	STRPU_23254
OG0003064	DANRE01811	STRPU_22511
OG0003065	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090	STRPU_01676, STRPU_02689
OG0003066	DANRE25448, DANRE31281	STRPU_01624, STRPU_11963
OG0003067	DANRE05228, DANRE05227, DANRE05229, DANRE16643, DANRE16644, DANRE41232, DANRE41233	STRPU_09682
OG0003069	DANRE13563, DANRE09930, DANRE13564	STRPU_00921, STRPU_08896
OG0003071	DANRE15755	STRPU_05785
OG0003072	DANRE21203, DANRE21204, DANRE30787, DANRE30788	STRPU_23989
OG0003073	DANRE00917	STRPU_14167
OG0003073	DANRE36055, DANRE36054, DANRE36053	STRPU_26986
OG0003074	DANRE40534, DANRE14153, DANRE14152, DANRE09218, DANRE09217, DANRE09216	STRPU_25415
OG0003075	DANRE24279	STRPU_04945
OG0003077	DANRE30068, DANRE30069, DANRE30345, DANRE30346	STRPU_08797
OG0003078	DANRE02904	STRPU_20765
OG0003079	DANRE21757, DANRE19386, DANRE28143, DANRE21756	STRPU_26570
OG0003084	DANRE07763, DANRE07764	STRPU_05898, STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414, STRPU_26950, STRPU_05897
OG0003101	DANRE11473, DANRE24368, DANRE40300	STRPU_24565
OG0003103	DANRE13616	STRPU_08503
OG0003104	DANRE34200, DANRE36452, DANRE36450, DANRE36451	STRPU_16886
OG0003105	DANRE06202, DANRE06203, DANRE06204	STRPU_27399
OG0003106	DANRE12715	STRPU_26456
OG0003107	DANRE12324, DANRE39342	STRPU_25358
OG0003108	DANRE25882, DANRE25879, DANRE25880	STRPU_12185
OG0003110	DANRE42418, DANRE42417	STRPU_06774, STRPU_06764
OG0003111	DANRE24570, DANRE35647, DANRE35648, DANRE35646	STRPU_19102, STRPU_25827
OG0003113	DANRE18781, DANRE18782, DANRE11714	STRPU_07108
OG0003114	DANRE39250, DANRE39249, DANRE19962	STRPU_20444
OG0003115	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457	STRPU_26735
OG0003116	DANRE07106	STRPU_16286, STRPU_16285
OG0003118	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363	STRPU_23100
OG0003120	DANRE03267	STRPU_04182
OG0003121	DANRE12731, DANRE28362, DANRE21700	STRPU_26433
OG0003122	DANRE11723, DANRE11724	STRPU_20719
OG0003123	DANRE09106, DANRE14297, DANRE12710	STRPU_25862, STRPU_25863
OG0003124	DANRE19479, DANRE19478	STRPU_15080
OG0003125	DANRE27728, DANRE27726, DANRE27727	STRPU_02899
OG0003127	DANRE05629	STRPU_20645
OG0003128	DANRE16305	STRPU_14558
OG0003130	DANRE08300, DANRE08301, DANRE08299	STRPU_14819
OG0003131	DANRE39602, DANRE39603	STRPU_15359
OG0003132	DANRE15060, DANRE15061	STRPU_24874
OG0003133	DANRE12809, DANRE12810, DANRE12808	STRPU_00227, STRPU_25968
OG0003135	DANRE08191	STRPU_20819
OG0003136	DANRE35065, DANRE12101, DANRE11278	STRPU_20970
OG0003137	DANRE26190	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290
OG0003138	DANRE27831	STRPU_11161
OG0003140	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086	STRPU_27000
OG0003141	DANRE20615, DANRE14046, DANRE14045	STRPU_11150
OG0003142	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323	STRPU_26955
OG0003144	DANRE00783, DANRE00782, DANRE00786, DANRE00785	STRPU_17154
OG0003145	DANRE36307, DANRE36308, DANRE26624	STRPU_19761
OG0003146	DANRE17747, DANRE17748	STRPU_24899
OG0003147	DANRE06463, DANRE06464	STRPU_09368
OG0003148	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993	STRPU_21583
OG0003149	DANRE09385	STRPU_27156, STRPU_27155, STRPU_27224, STRPU_27225
OG0003150	DANRE06878, DANRE06879, DANRE42088	STRPU_06198, STRPU_06219
OG0003152	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960	STRPU_09091, STRPU_02064
OG0003153	DANRE36866, DANRE36864	STRPU_25878
OG0003154	DANRE26477	STRPU_18558
OG0003157	DANRE19807	STRPU_05197
OG0003158	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849	STRPU_24600
OG0003159	DANRE00330, DANRE39548, DANRE05243	STRPU_04177
OG0003160	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117	STRPU_10206
OG0003161	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062	STRPU_20589
OG0003162	DANRE17764, DANRE05683, DANRE08820	STRPU_10286
OG0003163	DANRE40155, DANRE40154, DANRE25816, DANRE25817	STRPU_26676
OG0003164	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697	STRPU_05342
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525	STRPU_06042
OG0003166	DANRE16104, DANRE16105	STRPU_06374
OG0003167	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935	STRPU_14469, STRPU_14473
OG0003168	DANRE29309, DANRE15435, DANRE15436, DANRE15437	STRPU_00314, STRPU_08598
OG0003169	DANRE42633, DANRE42632	STRPU_18714
OG0003171	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287	STRPU_20111, STRPU_20089
OG0003172	DANRE42756	STRPU_13537
OG0003173	DANRE16306, DANRE16307	STRPU_14274, STRPU_14290
OG0003174	DANRE06246, DANRE06247, DANRE06245	STRPU_05745
OG0003175	DANRE10507, DANRE42689, DANRE14253	STRPU_24658
OG0003176	DANRE13495, DANRE13496	STRPU_25686, STRPU_25705
OG0003177	DANRE16368, DANRE16367	STRPU_09383, STRPU_01573
OG0003178	DANRE08964, DANRE11055	STRPU_21387
OG0003179	DANRE15998, DANRE16000, DANRE16001	STRPU_04747
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	STRPU_08188
OG0003182	DANRE28251	STRPU_25667
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	STRPU_23390
OG0003185	DANRE39287, DANRE31275, DANRE31276, DANRE31274	STRPU_11828
OG0003187	DANRE20980, DANRE20979	STRPU_18755
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	STRPU_27340
OG0003189	DANRE00005, DANRE00004	STRPU_17091
OG0003190	DANRE15815	STRPU_22540, STRPU_14018, STRPU_13852
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	STRPU_02638, STRPU_24024
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	STRPU_24110, STRPU_24115
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	STRPU_06138
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	STRPU_08798
OG0003196	DANRE10235	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736
OG0003197	DANRE08921	STRPU_06595
OG0003199	DANRE22632, DANRE22631	STRPU_22302
OG0003200	DANRE04616, DANRE04615	STRPU_07570
OG0003201	DANRE30707	STRPU_13530
OG0003202	DANRE25272, DANRE00416, DANRE00417	STRPU_04422
OG0003203	DANRE14965, DANRE13754	STRPU_22174, STRPU_22167
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	STRPU_05884
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	STRPU_26398
OG0003206	DANRE28861	STRPU_05811
OG0003207	DANRE36071, DANRE30681	STRPU_23438, STRPU_00999
OG0003208	DANRE40086	STRPU_23521
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	STRPU_20307
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	STRPU_23623
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	STRPU_23992
OG0003213	DANRE26968, DANRE26967	STRPU_27409
OG0003214	DANRE41512	STRPU_02469, STRPU_13596
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	STRPU_21290
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	STRPU_02088, STRPU_09119, STRPU_08679
OG0003217	DANRE01890, DANRE19010	STRPU_18366
OG0003218	DANRE20503, DANRE20504	STRPU_05952
OG0003219	DANRE15939, DANRE15938, DANRE15940	STRPU_05483
OG0003220	DANRE14233, DANRE10112	STRPU_17156
OG0003221	DANRE15085, DANRE15029, DANRE15030	STRPU_24811
OG0003222	DANRE39352, DANRE12322, DANRE24319	STRPU_25242
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	STRPU_08794
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	STRPU_22186
OG0003225	DANRE00960	STRPU_03637, STRPU_03655
OG0003226	DANRE38654	STRPU_01640, STRPU_11976
OG0003227	DANRE25245, DANRE25246, DANRE25244	STRPU_09523
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	STRPU_21707, STRPU_21643
OG0003229	DANRE00332	STRPU_00535, STRPU_15976
OG0003230	DANRE04385	STRPU_09762, STRPU_09718
OG0003231	DANRE02077, DANRE02078, DANRE02079, DANRE02076	STRPU_07607
OG0003232	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262	STRPU_21304, STRPU_21303
OG0003234	DANRE06014	STRPU_08533
OG0003235	DANRE22427, DANRE22430, DANRE22429	STRPU_22687
OG0003236	DANRE19085, DANRE36167, DANRE28793	STRPU_22602
OG0003237	DANRE00737, DANRE00738, DANRE38983, DANRE26541, DANRE26540, DANRE23879	STRPU_08190
OG0003238	DANRE12306, DANRE12307	STRPU_01914, STRPU_22758
OG0003239	DANRE12438, DANRE12437	STRPU_26344
OG0003240	DANRE12312, DANRE12311	STRPU_22517
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	STRPU_07632
OG0003251	DANRE14601, DANRE38610	STRPU_26207
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	STRPU_20878
OG0003253	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185	STRPU_26823
OG0003254	DANRE06282, DANRE19948, DANRE19947	STRPU_21153
OG0003255	DANRE14794	STRPU_22937
OG0003258	DANRE22153, DANRE22152	STRPU_11232, STRPU_11270
OG0003259	DANRE41234	STRPU_04547
OG0003260	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	STRPU_18760
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	STRPU_24777
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	STRPU_14217
OG0003263	DANRE09441, DANRE09439, DANRE09440	STRPU_08829
OG0003264	DANRE23955, DANRE04459, DANRE24677	STRPU_07699, STRPU_07685
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	STRPU_23170
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	STRPU_03311
OG0003267	DANRE03537	STRPU_04175
OG0003268	DANRE14424	STRPU_26201
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	STRPU_08663
OG0003270	DANRE26120, DANRE09021	STRPU_23005, STRPU_00880
OG0003271	DANRE25960	STRPU_27426
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621	STRPU_05318
OG0003273	DANRE19959	STRPU_21049
OG0003275	DANRE03448, DANRE37102, DANRE37101	STRPU_25632
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	STRPU_20467
OG0003277	DANRE40517, DANRE40516, DANRE36836	STRPU_22845
OG0003278	DANRE11535, DANRE11534	STRPU_20470
OG0003279	DANRE06635, DANRE06634, DANRE06174	STRPU_05246
OG0003280	DANRE08669, DANRE08670	STRPU_03524, STRPU_03588
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	STRPU_09679
OG0003283	DANRE30682, DANRE30683	STRPU_23176
OG0003284	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347	STRPU_24634
OG0003286	DANRE30520	STRPU_08482
OG0003287	DANRE22777, DANRE18646	STRPU_16133, STRPU_16118
OG0003288	DANRE06393, DANRE06392, DANRE06391	STRPU_05660
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	STRPU_25492
OG0003290	DANRE27117, DANRE27116, DANRE37909, DANRE27115, DANRE27118	STRPU_19995
OG0003291	DANRE20382	STRPU_14374
OG0003293	DANRE01751	STRPU_22259
OG0003294	DANRE17929, DANRE17930	STRPU_05613, STRPU_05555
OG0003295	DANRE03306, DANRE03307, DANRE20248, DANRE20249	STRPU_10117, STRPU_10043, STRPU_00141
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	STRPU_00434, STRPU_14195
OG0003297	DANRE30439, DANRE30438	STRPU_08868, STRPU_00953
OG0003298	DANRE06755, DANRE06756, DANRE06754	STRPU_05740
OG0003299	DANRE36340	STRPU_19094
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	STRPU_16244, STRPU_16205
OG0003302	DANRE06221	STRPU_04486
OG0003303	DANRE28350	STRPU_21624
OG0003304	DANRE10347, DANRE03450	STRPU_02452
OG0003306	DANRE43404, DANRE43405	STRPU_23936, STRPU_23962
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	STRPU_04904
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	STRPU_24433
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	STRPU_05142, STRPU_05067
OG0003315	DANRE10619	STRPU_24567
OG0003316	DANRE26440, DANRE26441	STRPU_00352, STRPU_11013
OG0003317	DANRE35985, DANRE35986	STRPU_09007
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	STRPU_23527
OG0003319	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644	STRPU_07210
OG0003320	DANRE41193	STRPU_09402, STRPU_01555
OG0003321	DANRE02460, DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417, DANRE02459	STRPU_25433
OG0003323	DANRE00405, DANRE00404	STRPU_09684, STRPU_09685
OG0003324	DANRE25742, DANRE25743, DANRE25741	STRPU_08869, STRPU_00952
OG0003325	DANRE05384	STRPU_04053
OG0003326	DANRE11610, DANRE11609, DANRE11611, DANRE19594	STRPU_09393, STRPU_01566
OG0003327	DANRE19103, DANRE26550	STRPU_19769, STRPU_00800
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	STRPU_27327, STRPU_27328
OG0003330	DANRE25990, DANRE25989, DANRE25988	STRPU_27339
OG0003331	DANRE08202	STRPU_15371
OG0003332	DANRE27038, DANRE14192, DANRE14193	STRPU_07786
OG0003335	DANRE43040, DANRE43039	STRPU_20823
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	STRPU_20291
OG0003337	DANRE20593	STRPU_11218, STRPU_11255
OG0003340	DANRE04514, DANRE15040, DANRE15039	STRPU_24554
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	STRPU_21771
OG0003343	DANRE07919	STRPU_15384
OG0003344	DANRE18124, DANRE18125	STRPU_07542, STRPU_00574
OG0003345	DANRE11339, DANRE11338	STRPU_03496, STRPU_03234, STRPU_03275
OG0003347	DANRE41449, DANRE35758	STRPU_01607, STRPU_13589
OG0003348	DANRE27276, DANRE27277, DANRE27275, DANRE42542	STRPU_24382
OG0003349	DANRE15993, DANRE05369, DANRE04342	STRPU_04798, STRPU_04805
OG0003350	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114	STRPU_06152
OG0003351	DANRE25830, DANRE25831	STRPU_00711, STRPU_22727
OG0003351	DANRE35260, DANRE35261	STRPU_21720, STRPU_21655
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	STRPU_23063, STRPU_00649
OG0003353	DANRE30791, DANRE30792	STRPU_23410, STRPU_01027
OG0003354	DANRE29835, DANRE29834	STRPU_22433
OG0003355	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108	STRPU_04134
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	STRPU_08703, STRPU_01469
OG0003357	DANRE07394	STRPU_09879
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	STRPU_01921, STRPU_22765
OG0003359	DANRE18616, DANRE18617	STRPU_12338
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	STRPU_12153, STRPU_12119
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	STRPU_21285
OG0003362	DANRE08515, DANRE08516	STRPU_05653
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	STRPU_12256
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243	STRPU_24219, STRPU_01081
OG0003366	DANRE04648, DANRE04649	STRPU_20477, STRPU_20476, STRPU_20479, STRPU_20478
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	STRPU_02066, STRPU_09093
OG0003368	DANRE00653, DANRE00654, DANRE43081	STRPU_09309
OG0003369	DANRE34344, DANRE05188, DANRE05189, DANRE34343	STRPU_04619
OG0003370	DANRE10592, DANRE15077, DANRE15078, DANRE15079	STRPU_24791
OG0003372	DANRE23620, DANRE04361	STRPU_18382
OG0003373	DANRE30795, DANRE25514	STRPU_11782, STRPU_11541, STRPU_11733
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	STRPU_16743, STRPU_01716
OG0003375	DANRE39521, DANRE39522	STRPU_27269, STRPU_27284
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	STRPU_09336
OG0003377	DANRE38960, DANRE38961, DANRE38962	STRPU_12932
OG0003378	DANRE12800	STRPU_12591
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944	STRPU_24222, STRPU_24221, STRPU_01079
OG0003380	DANRE00132, DANRE39588, DANRE00756	STRPU_14745
OG0003381	DANRE39290, DANRE39291, DANRE39289	STRPU_12349
OG0003382	DANRE26481, DANRE09915	STRPU_00632, STRPU_12505
OG0003383	DANRE03207, DANRE03208, DANRE29176, DANRE29177	STRPU_23796
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	STRPU_01561, STRPU_09397
OG0003385	DANRE23352	STRPU_22039
OG0003386	DANRE26427, DANRE36330	STRPU_10904
OG0003387	DANRE30095	STRPU_00430, STRPU_14199, STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501
OG0003388	DANRE03541, DANRE03539, DANRE03540, DANRE11313	STRPU_04625, STRPU_04647
OG0003391	DANRE05822, DANRE05819, DANRE05820	STRPU_21082
OG0003392	DANRE36118, DANRE36119, DANRE15512	STRPU_08299
OG0003393	DANRE38662, DANRE38661	STRPU_17374
OG0003394	DANRE42576, DANRE42577	STRPU_22083
OG0003396	DANRE25292	STRPU_23105
OG0003419	DANRE37837, DANRE37839, DANRE37838	STRPU_03427
OG0003420	DANRE18293, DANRE19152	STRPU_19692, STRPU_19622, STRPU_19693
OG0003421	DANRE07102, DANRE07103	STRPU_05462
OG0003422	DANRE31337, DANRE31335, DANRE31336	STRPU_12647
OG0003424	DANRE28909	STRPU_08669
OG0003425	DANRE00220, DANRE00221	STRPU_27213
OG0003426	DANRE06294	STRPU_21596
OG0003428	DANRE23616	STRPU_04993
OG0003429	DANRE40348	STRPU_11803
OG0003430	DANRE14092, DANRE09762, DANRE09764, DANRE09763	STRPU_03710
OG0003431	DANRE37082, DANRE37083, DANRE39962	STRPU_13834
OG0003432	DANRE39419	STRPU_24262, STRPU_01043
OG0003433	DANRE00751, DANRE38175, DANRE00750	STRPU_06151
OG0003434	DANRE24886, DANRE24887	STRPU_22971
OG0003435	DANRE17574, DANRE17573, DANRE12047	STRPU_20684
OG0003437	DANRE03086, DANRE30200, DANRE17039	STRPU_08656, STRPU_08360, STRPU_08658
OG0003439	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235	STRPU_06448
OG0003440	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060	STRPU_05917
