Orthogroup	DANRE	APOSC_ok
OG0003375	DANRE39521, DANRE39522	APOSC_12301, APOSC_12302
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	APOSC_26385
OG0003377	DANRE38960, DANRE38961, DANRE38962	APOSC_06534
OG0003378	DANRE12800	APOSC_14216
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944	APOSC_15500
OG0003380	DANRE00132, DANRE39588, DANRE00756	APOSC_06475
OG0003381	DANRE39290, DANRE39291, DANRE39289	APOSC_25031
OG0003382	DANRE26481, DANRE09915	APOSC_14019
OG0003383	DANRE03207, DANRE03208, DANRE29176, DANRE29177	APOSC_25016
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	APOSC_09692
OG0003385	DANRE23352	APOSC_14005, APOSC_28819
OG0003386	DANRE36331	APOSC_08475
OG0003386	DANRE26427, DANRE36330	APOSC_04892
OG0003387	DANRE30095	APOSC_15335
OG0003388	DANRE03541, DANRE03539, DANRE03540, DANRE11313	APOSC_18890
OG0003391	DANRE05822, DANRE05819, DANRE05820	APOSC_07433
OG0003392	DANRE36118, DANRE36119, DANRE15512	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036
OG0003393	DANRE38662, DANRE38661	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177
OG0003394	DANRE42576, DANRE42577	APOSC_04303
OG0003396	DANRE25292	APOSC_01679
OG0003419	DANRE37837, DANRE37839, DANRE37838	APOSC_24829
OG0003420	DANRE18293, DANRE19152	APOSC_19215
OG0003421	DANRE07102, DANRE07103	APOSC_20464
OG0003422	DANRE31337, DANRE31335, DANRE31336	APOSC_08655, APOSC_12687
OG0003424	DANRE28909	APOSC_23765
OG0003425	DANRE00220, DANRE00221	APOSC_20861
OG0003426	DANRE06294	APOSC_14543, APOSC_14542
OG0003428	DANRE23616	APOSC_11400
OG0003429	DANRE40348	APOSC_08528, APOSC_02740, APOSC_17184, APOSC_08273
OG0003430	DANRE14092, DANRE09762, DANRE09764, DANRE09763	APOSC_02277
OG0003431	DANRE37082, DANRE37083, DANRE39962	APOSC_05302
OG0003432	DANRE39419	APOSC_28050
OG0003433	DANRE00751, DANRE38175, DANRE00750	APOSC_10843
OG0003434	DANRE24886, DANRE24887	APOSC_08572
OG0003435	DANRE17574, DANRE17573, DANRE12047	APOSC_16233
OG0003437	DANRE03086, DANRE30200, DANRE17039	APOSC_08994, APOSC_23604
OG0003441	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227	APOSC_05349
OG0003443	DANRE03345, DANRE05497	APOSC_21858
OG0003445	DANRE19529, DANRE19528	APOSC_06753
OG0003447	DANRE31018, DANRE31019	APOSC_14224
OG0003448	DANRE38893	APOSC_12959, APOSC_12960
OG0003449	DANRE38813	APOSC_17548
OG0003450	DANRE27355	APOSC_01467
OG0003451	DANRE42271	APOSC_14787
OG0003452	DANRE05237, DANRE05236	APOSC_23506
OG0003453	DANRE33702, DANRE33701	APOSC_24552, APOSC_24553
OG0003454	DANRE29968, DANRE29967, DANRE09859, DANRE03480	APOSC_03485
OG0003455	DANRE22409	APOSC_04973
OG0003456	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025	APOSC_10391
OG0003457	DANRE24648, DANRE24647, DANRE10726, DANRE10727	APOSC_25499
OG0003458	DANRE13525, DANRE13524	APOSC_17177
OG0003459	DANRE04665, DANRE04666, DANRE11726	APOSC_19131
OG0003460	DANRE11271, DANRE11270	APOSC_09556
OG0003461	DANRE36985	APOSC_23855
OG0003461	DANRE36984	APOSC_02513, APOSC_01284, APOSC_25848, APOSC_25419, APOSC_16582
OG0003462	DANRE30211	APOSC_12605
OG0003463	DANRE10783, DANRE18440, DANRE18439, DANRE18438	APOSC_13277
OG0003464	DANRE03547, DANRE03548	APOSC_02590
OG0003465	DANRE35168, DANRE35169	APOSC_17657
OG0003466	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041	APOSC_05316, APOSC_03599
OG0003467	DANRE14132, DANRE14134, DANRE14133, DANRE14135	APOSC_08484, APOSC_08485
OG0003469	DANRE14810, DANRE14808, DANRE14807, DANRE14809	APOSC_07978, APOSC_07979
OG0003470	DANRE33636, DANRE33637	APOSC_06657
OG0003471	DANRE04396, DANRE04397	APOSC_19480, APOSC_19479
OG0003472	DANRE42905	APOSC_28983
OG0003473	DANRE13404	APOSC_09713
OG0003474	DANRE14141, DANRE14804	APOSC_21466
OG0003475	DANRE24337, DANRE24338	APOSC_12044
OG0003476	DANRE31061	APOSC_18426, APOSC_18425
OG0003477	DANRE05139, DANRE05138	APOSC_28136, APOSC_28137
OG0003478	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877	APOSC_06956
OG0003479	DANRE20647, DANRE36733, DANRE02669	APOSC_11579
OG0003480	DANRE43412, DANRE43414, DANRE43413, DANRE36860	APOSC_22791, APOSC_22792
OG0003481	DANRE42759, DANRE42760	APOSC_05224
OG0003482	DANRE12605, DANRE12606, DANRE25490	APOSC_05017
OG0003483	DANRE05923, DANRE05924, DANRE05925	APOSC_24644
OG0003485	DANRE31137	APOSC_29059
OG0003486	DANRE17309	APOSC_15150
OG0003487	DANRE14100, DANRE09209, DANRE14099	APOSC_24508
OG0003488	DANRE24327	APOSC_07632
OG0003489	DANRE11374, DANRE04492, DANRE04493	APOSC_01163
OG0003490	DANRE42249	APOSC_17078
OG0003491	DANRE06868, DANRE08758, DANRE16579, DANRE16578	APOSC_27592
OG0003492	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237	APOSC_12490
OG0003495	DANRE22502, DANRE23306, DANRE39202	APOSC_13435
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	APOSC_06959
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	APOSC_07920
OG0003499	DANRE25933	APOSC_23653
OG0003500	DANRE17365, DANRE17364	APOSC_22294, APOSC_22295
OG0003501	DANRE21717, DANRE21718	APOSC_23234
OG0003502	DANRE19909	APOSC_18703
OG0003503	DANRE04139	APOSC_02298
OG0003504	DANRE09341, DANRE09340, DANRE09339, DANRE09338	APOSC_12706
OG0003505	DANRE25526, DANRE25525	APOSC_27791
OG0003506	DANRE20226, DANRE07785, DANRE15693, DANRE15694	APOSC_20588, APOSC_20589
OG0003507	DANRE26962, DANRE26963, DANRE40163, DANRE02096	APOSC_14632
OG0003508	DANRE24205, DANRE24206, DANRE27009	APOSC_16687
OG0003509	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372	APOSC_01600
OG0003511	DANRE34748, DANRE34747	APOSC_17361
OG0003512	DANRE39649, DANRE33304	APOSC_18044
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800	APOSC_23790
OG0003514	DANRE02666, DANRE02665, DANRE36724, DANRE25580	APOSC_25842
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344	APOSC_28363
OG0003516	DANRE11222	APOSC_07258
OG0003517	DANRE25023, DANRE25024, DANRE32952, DANRE32953	APOSC_08762
OG0003518	DANRE14130	APOSC_13189
OG0003519	DANRE10230	APOSC_26019, APOSC_26017, APOSC_26018
OG0003520	DANRE11516	APOSC_27298, APOSC_09597
OG0003521	DANRE07880, DANRE07881	APOSC_19758
OG0003522	DANRE17299, DANRE17298, DANRE17297	APOSC_15737
OG0003523	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370	APOSC_24946, APOSC_24945
OG0003524	DANRE02746, DANRE02745, DANRE02747	APOSC_25697
OG0003525	DANRE27714, DANRE27715	APOSC_00186, APOSC_13006
OG0003526	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564	APOSC_03620
OG0003527	DANRE12230, DANRE12229, DANRE01188, DANRE01187, DANRE01189	APOSC_10538, APOSC_10539
OG0003528	DANRE41938, DANRE41935, DANRE41937, DANRE41936	APOSC_25058
OG0003529	DANRE15370, DANRE15371, DANRE15369, DANRE29917	APOSC_00775, APOSC_00776
OG0003530	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748	APOSC_01811
OG0003531	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248	APOSC_06749
OG0003532	DANRE41953, DANRE41951, DANRE41952	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700
OG0003533	DANRE21269, DANRE21268	APOSC_20660
OG0003534	DANRE02903, DANRE11809, DANRE11808, DANRE11807	APOSC_16413
OG0003535	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689	APOSC_27157
OG0003536	DANRE23235, DANRE23236, DANRE11711	APOSC_10287
OG0003537	DANRE00475, DANRE00474	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689
OG0003538	DANRE11317	APOSC_12153, APOSC_21059
OG0003539	DANRE15875	APOSC_28124, APOSC_28123
OG0003541	DANRE13009, DANRE13008	APOSC_12528, APOSC_12526, APOSC_12527
OG0003542	DANRE24826, DANRE24827	APOSC_25446
OG0003543	DANRE10232	APOSC_20594
OG0003544	DANRE09057, DANRE09055, DANRE09056, DANRE17347	APOSC_15667
OG0003545	DANRE29386, DANRE30468	APOSC_01423
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	APOSC_23945
OG0003547	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756	APOSC_28667, APOSC_28666
OG0003548	DANRE39407, DANRE16310	APOSC_05144
OG0003549	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097	APOSC_15888
OG0003550	DANRE14900, DANRE35543, DANRE35542	APOSC_23937
OG0003551	DANRE16754, DANRE19012, DANRE20957	APOSC_24999
OG0003552	DANRE26596, DANRE40134, DANRE40135, DANRE40136	APOSC_13079
OG0003553	DANRE34953, DANRE34952	APOSC_25557
OG0003554	DANRE01464, DANRE01465, DANRE01463, DANRE05784	APOSC_07264
OG0003556	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295	APOSC_16589
OG0003557	DANRE33572, DANRE05211, DANRE05210	APOSC_02465
OG0003558	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862	APOSC_07078
OG0003560	DANRE10895, DANRE10897, DANRE10896, DANRE10898	APOSC_23803
OG0003561	DANRE17387, DANRE24268	APOSC_05634, APOSC_05633
OG0003562	DANRE41112, DANRE41113, DANRE15063, DANRE10483	APOSC_04504
OG0003563	DANRE03372, DANRE03371	APOSC_21769
OG0003564	DANRE34009, DANRE35412, DANRE35411, DANRE06720	APOSC_26128
OG0003565	DANRE41169, DANRE41168	APOSC_05654
OG0003566	DANRE39313, DANRE25552	APOSC_14118
OG0003567	DANRE29406, DANRE29405	APOSC_27651
OG0003568	DANRE40875, DANRE40876	APOSC_24669
OG0003569	DANRE25140, DANRE31204, DANRE20629	APOSC_26818
OG0003570	DANRE27969, DANRE27968, DANRE27970	APOSC_11684
OG0003571	DANRE09814, DANRE02349, DANRE12394, DANRE12393	APOSC_19334
OG0003572	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089	APOSC_10707, APOSC_10706
OG0003573	DANRE28941, DANRE28942, DANRE28940	APOSC_22721
OG0003576	DANRE22366, DANRE39120	APOSC_06059
OG0003577	DANRE09775, DANRE09820, DANRE09819	APOSC_13313
OG0003578	DANRE34970	APOSC_25298, APOSC_25297, APOSC_25299
OG0003579	DANRE33558, DANRE01556, DANRE33559	APOSC_20893
OG0003581	DANRE00804	APOSC_04452
OG0003582	DANRE40963, DANRE02380, DANRE02379	APOSC_10258
OG0003597	DANRE38639, DANRE38640	APOSC_28836
OG0003598	DANRE19280, DANRE19281	APOSC_04757
OG0003600	DANRE26177, DANRE26178	APOSC_08059
OG0003601	DANRE13547, DANRE35781, DANRE35782	APOSC_25575, APOSC_25576
OG0003603	DANRE03093	APOSC_26660
OG0003604	DANRE20298, DANRE08319, DANRE40835, DANRE29646	APOSC_19879
OG0003607	DANRE04316, DANRE04314, DANRE04315	APOSC_08230
OG0003608	DANRE21525, DANRE21526	APOSC_20138
OG0003610	DANRE17750, DANRE17749, DANRE17751	APOSC_06489
OG0003611	DANRE07270	APOSC_27392
OG0003612	DANRE08753, DANRE08754	APOSC_26359
OG0003613	DANRE02664, DANRE39801, DANRE39802, DANRE02439	APOSC_02881
OG0003615	DANRE28288, DANRE01856, DANRE01857	APOSC_11360
OG0003616	DANRE01653, DANRE01652, DANRE22423, DANRE22422, DANRE40618	APOSC_26238
OG0003617	DANRE41693, DANRE41694	APOSC_11452
OG0003618	DANRE24326	APOSC_27107
OG0003619	DANRE07157	APOSC_04035, APOSC_04036
OG0003620	DANRE23467, DANRE23468, DANRE23469	APOSC_04440
OG0003621	DANRE00821	APOSC_23124, APOSC_23123
OG0003622	DANRE18315, DANRE10975	APOSC_16583
OG0003623	DANRE09047	APOSC_05900
OG0003627	DANRE21501, DANRE01204, DANRE01205	APOSC_10236
OG0003628	DANRE12190, DANRE12189, DANRE12188, DANRE25898, DANRE34577, DANRE25897	APOSC_05325, APOSC_09088, APOSC_05324
OG0003630	DANRE03159, DANRE03160, DANRE03158	APOSC_17756, APOSC_17755, APOSC_17757
OG0003631	DANRE20236	APOSC_17097
OG0003632	DANRE02527, DANRE24456	APOSC_29018, APOSC_16472
OG0003633	DANRE00949, DANRE00948, DANRE00950, DANRE00947	APOSC_17860
OG0003635	DANRE06305, DANRE06306, DANRE06304	APOSC_21380
OG0003636	DANRE02585, DANRE02586	APOSC_19330
OG0003638	DANRE17696, DANRE17697, DANRE10884	APOSC_04672
OG0003639	DANRE01131	APOSC_03331
OG0003640	DANRE21358	APOSC_20632
OG0003641	DANRE09735, DANRE37139	APOSC_28507
OG0003642	DANRE25168, DANRE25167, DANRE15765	APOSC_21992
OG0003643	DANRE22737, DANRE22739, DANRE22738, DANRE22740	APOSC_14666, APOSC_10990, APOSC_10989
OG0003644	DANRE34251, DANRE34253, DANRE34252	APOSC_13766
OG0003645	DANRE28492, DANRE30536	APOSC_17297
OG0003647	DANRE34807, DANRE19073	APOSC_13796
OG0003648	DANRE11773, DANRE11774	APOSC_26289
OG0003649	DANRE20924	APOSC_04280, APOSC_04281
OG0003650	DANRE43429	APOSC_01121, APOSC_01120
OG0003651	DANRE22669, DANRE22670, DANRE39196, DANRE39195	APOSC_22893
OG0003652	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541	APOSC_11361
OG0003653	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058	APOSC_06361
OG0003654	DANRE24374, DANRE24376, DANRE24375	APOSC_10366
OG0003655	DANRE17873, DANRE01135	APOSC_11993
OG0003656	DANRE13213, DANRE13214, DANRE09925	APOSC_18739
OG0003657	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442	APOSC_24280
OG0003658	DANRE09535, DANRE14324, DANRE14323, DANRE14322	APOSC_03798
OG0003659	DANRE29175, DANRE29174, DANRE29172, DANRE29173	APOSC_18860
OG0003660	DANRE04952, DANRE04951, DANRE04374, DANRE04375	APOSC_09904, APOSC_09903
OG0003662	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694	APOSC_21598
OG0003663	DANRE20138, DANRE04641, DANRE04640, DANRE06217, DANRE06216, DANRE20137	APOSC_10877
OG0003664	DANRE28770, DANRE28769	APOSC_08966
OG0003665	DANRE35842	APOSC_04754, APOSC_25726
OG0003666	DANRE10552, DANRE10553, DANRE18264, DANRE26861	APOSC_05812
OG0003668	DANRE12750	APOSC_25254
OG0003669	DANRE15781, DANRE15782	APOSC_15477
OG0003671	DANRE03115, DANRE05428, DANRE05429, DANRE20214	APOSC_08142
OG0003672	DANRE03570, DANRE03571	APOSC_19065
OG0003674	DANRE36174	APOSC_28516, APOSC_28518
OG0003675	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097	APOSC_28034
OG0003677	DANRE42049, DANRE38826, DANRE38825, DANRE28975	APOSC_09551
OG0003678	DANRE27131, DANRE27133, DANRE27132, DANRE29806, DANRE29807	APOSC_24849
OG0003679	DANRE42539, DANRE42541, DANRE42540, DANRE39212	APOSC_05717
OG0003680	DANRE01725, DANRE35666, DANRE42127, DANRE42126	APOSC_16106
OG0003681	DANRE12417, DANRE25412, DANRE25413, DANRE39449	APOSC_15622, APOSC_06679
OG0003682	DANRE08998, DANRE18739	APOSC_08734, APOSC_08733
OG0003683	DANRE01520, DANRE01519	APOSC_17206
OG0003684	DANRE24181, DANRE24179, DANRE24178, DANRE24180	APOSC_26190
OG0003685	DANRE13195, DANRE13196	APOSC_09627
OG0003686	DANRE12684, DANRE12685	APOSC_08575
OG0003687	DANRE23303, DANRE03707, DANRE42625, DANRE03708, DANRE42626, DANRE42624	APOSC_02961
OG0003688	DANRE39820, DANRE39819, DANRE39818	APOSC_12988, APOSC_12989
OG0003689	DANRE13806, DANRE02010, DANRE02009, DANRE14314, DANRE35759, DANRE41448	APOSC_14402
OG0003690	DANRE11515, DANRE11514	APOSC_12760
OG0003691	DANRE15708, DANRE15710, DANRE15711, DANRE15709	APOSC_18065, APOSC_08084, APOSC_08085
OG0003692	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247	APOSC_29035
OG0003693	DANRE31444, DANRE31443, DANRE41258	APOSC_02780
OG0003694	DANRE09191, DANRE09192, DANRE09193	APOSC_22584, APOSC_22583
OG0003695	DANRE35139, DANRE35387, DANRE17667, DANRE17668	APOSC_04824
OG0003696	DANRE24939, DANRE24937, DANRE24938, DANRE24941	APOSC_01727
OG0003697	DANRE04036	APOSC_19087
OG0003698	DANRE05742, DANRE41164	APOSC_02793, APOSC_02794
OG0003700	DANRE43116, DANRE30469, DANRE30470, DANRE30471, DANRE36113	APOSC_13023
OG0003701	DANRE42586, DANRE42585, DANRE42588, DANRE42587	APOSC_12893
OG0003702	DANRE04621, DANRE04774, DANRE05652, DANRE05653	APOSC_17129
OG0003703	DANRE16794, DANRE16793, DANRE03417	APOSC_27805
OG0003704	DANRE16910, DANRE26809, DANRE26810	APOSC_20184
OG0003706	DANRE14653, DANRE14652, DANRE08597	APOSC_20014
OG0003707	DANRE37652	APOSC_05582, APOSC_05581
OG0003708	DANRE11487, DANRE11489, DANRE11488	APOSC_15736
OG0003709	DANRE38887, DANRE12499, DANRE12500, DANRE38889, DANRE38888	APOSC_15334, APOSC_13159, APOSC_12769
OG0003710	DANRE33869, DANRE33868, DANRE24366, DANRE24365	APOSC_14492, APOSC_14493
OG0003711	DANRE38542, DANRE38543	APOSC_11492
OG0003712	DANRE28597, DANRE15505	APOSC_02385
OG0003713	DANRE18263, DANRE26856, DANRE26858, DANRE26857	APOSC_27942
OG0003714	DANRE40252	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371
OG0003716	DANRE02645, DANRE02644	APOSC_21311
OG0003717	DANRE15027, DANRE15028, DANRE10151, DANRE10150	APOSC_07881
OG0003718	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698	APOSC_00053
OG0003718	DANRE19396	APOSC_06836
OG0003719	DANRE09387	APOSC_22019
OG0003720	DANRE26975	APOSC_08724
OG0003721	DANRE06295, DANRE06296	APOSC_17333
OG0003722	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289	APOSC_05010
OG0003724	DANRE41054	APOSC_21114
OG0003725	DANRE39997, DANRE39998, DANRE28902, DANRE23715	APOSC_21258
OG0003726	DANRE04497	APOSC_23965, APOSC_27271
OG0003727	DANRE13820, DANRE13821, DANRE09248	APOSC_07996
OG0003728	DANRE40051	APOSC_04359
OG0003729	DANRE35811	APOSC_17222
OG0003730	DANRE04244	APOSC_26661
OG0003731	DANRE01973, DANRE01974	APOSC_22671
OG0003733	DANRE39268, DANRE39269	APOSC_16729
OG0003734	DANRE34281	APOSC_26658, APOSC_13258, APOSC_04893
OG0003735	DANRE01253, DANRE01252	APOSC_04977, APOSC_04976, APOSC_04975
OG0003736	DANRE12670	APOSC_13821
OG0003737	DANRE35136, DANRE39954	APOSC_02922
OG0003738	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373	APOSC_26676
OG0003739	DANRE42065, DANRE42066, DANRE42068, DANRE42067	APOSC_28370
OG0003740	DANRE38234, DANRE38233	APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561
OG0003741	DANRE10272	APOSC_01091, APOSC_01092
OG0003742	DANRE08596, DANRE14643, DANRE14644, DANRE23457	APOSC_22045
OG0003743	DANRE33700, DANRE34206, DANRE34205, DANRE34204	APOSC_27109
OG0003744	DANRE40230, DANRE40231, DANRE01611	APOSC_22292, APOSC_22293
OG0003745	DANRE33987	APOSC_14669, APOSC_14668
OG0003746	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507	APOSC_24125
OG0003747	DANRE13572	APOSC_04812
OG0003748	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037	APOSC_18301, APOSC_24509
OG0003749	DANRE25687, DANRE03932	APOSC_00198
OG0003750	DANRE22388, DANRE22389	APOSC_11143
OG0003751	DANRE40133	APOSC_05399
OG0003752	DANRE06205, DANRE25811, DANRE25810	APOSC_24363
OG0003753	DANRE43284, DANRE03079, DANRE43075	APOSC_21092, APOSC_19186
OG0003754	DANRE25083, DANRE25084, DANRE32954	APOSC_02725
OG0003755	DANRE07965, DANRE07966	APOSC_08866
OG0003756	DANRE14383, DANRE12824, DANRE12823	APOSC_14136, APOSC_14135
OG0003757	DANRE08297, DANRE08295, DANRE08296	APOSC_05657, APOSC_05656
OG0003758	DANRE29257, DANRE29256, DANRE23446	APOSC_02734
OG0003759	DANRE23669, DANRE13867, DANRE13866	APOSC_17081
OG0003760	DANRE26661, DANRE11544, DANRE11543	APOSC_20897
OG0003761	DANRE25159, DANRE25158, DANRE39412	APOSC_03791, APOSC_03790
OG0003762	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651	APOSC_05839
OG0003763	DANRE04502, DANRE04503	APOSC_01290, APOSC_09581
OG0003764	DANRE03129, DANRE03130, DANRE03128	APOSC_01401
OG0003766	DANRE01676	APOSC_09732
OG0003767	DANRE14728, DANRE14727	APOSC_23704, APOSC_02560
OG0003768	DANRE31350, DANRE31348, DANRE31349	APOSC_28826
OG0003769	DANRE24053, DANRE24054	APOSC_02783, APOSC_02782
OG0003770	DANRE08938	APOSC_13841
OG0003771	DANRE04250, DANRE28509	APOSC_21005
OG0003772	DANRE12993, DANRE12994, DANRE12995	APOSC_14317, APOSC_14318
OG0003773	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699	APOSC_22519
OG0003776	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584	APOSC_05890
OG0003778	DANRE30803, DANRE25496	APOSC_25204
OG0003779	DANRE23671	APOSC_23333, APOSC_23332
OG0003780	DANRE22195, DANRE38018, DANRE38019, DANRE20493, DANRE35732, DANRE42145	APOSC_24719
OG0003795	DANRE39787, DANRE39786, DANRE39788, DANRE02438	APOSC_01022
OG0003798	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602	APOSC_08296
OG0003803	DANRE19445, DANRE40131, DANRE40132	APOSC_17027
OG0003806	DANRE29065	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	DANRE29385	APOSC_00860, APOSC_00859
OG0003808	DANRE14806, DANRE14805	APOSC_06171, APOSC_06172
OG0003809	DANRE39386, DANRE05049	APOSC_19356
OG0003810	DANRE41806, DANRE37129, DANRE06614	APOSC_24542
OG0003811	DANRE17816	APOSC_28788, APOSC_28789
OG0003812	DANRE19662, DANRE19663	APOSC_18903
OG0003813	DANRE34559, DANRE34558, DANRE33725	APOSC_14390
OG0003815	DANRE35071	APOSC_20817
OG0003816	DANRE05129	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003818	DANRE00796, DANRE00795, DANRE00794	APOSC_12257
OG0003820	DANRE37833	APOSC_23379
OG0003821	DANRE40392, DANRE22098, DANRE22097	APOSC_20352
OG0003823	DANRE18651	APOSC_21830
OG0003824	DANRE41228	APOSC_04795, APOSC_04794
OG0003825	DANRE11071, DANRE11072, DANRE18536, DANRE18535	APOSC_18536
OG0003826	DANRE34174, DANRE34175	APOSC_17419
OG0003827	DANRE03015	APOSC_07833
OG0003828	DANRE34896	APOSC_14010
OG0003829	DANRE26628	APOSC_19129
OG0003830	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098	APOSC_12451
OG0003831	DANRE15888, DANRE15887	APOSC_25951, APOSC_17003
OG0003832	DANRE24991, DANRE36840	APOSC_12737
OG0003833	DANRE10771, DANRE10770	APOSC_14015, APOSC_26614
OG0003834	DANRE26683, DANRE26682, DANRE26041, DANRE26040	APOSC_25052
OG0003835	DANRE10791, DANRE10790, DANRE10789, DANRE10788	APOSC_09274
OG0003836	DANRE15750, DANRE15749, DANRE20258	APOSC_03836
OG0003837	DANRE28859	APOSC_12128
OG0003838	DANRE41969, DANRE41970, DANRE15858	APOSC_00842
OG0003839	DANRE26852, DANRE26851, DANRE26850, DANRE26849	APOSC_26720
OG0003840	DANRE38305, DANRE00216	APOSC_03583
OG0003841	DANRE14586, DANRE14585	APOSC_15694
OG0003842	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589	APOSC_04752, APOSC_04753
OG0003843	DANRE16705, DANRE16707	APOSC_17245
OG0003844	DANRE16504	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	DANRE00910, DANRE00911	APOSC_23847
OG0003846	DANRE00602	APOSC_01229
OG0003848	DANRE26505, DANRE39951	APOSC_12433
OG0003849	DANRE12746, DANRE12745, DANRE38507, DANRE00452, DANRE00453	APOSC_02184
OG0003850	DANRE10537	APOSC_06463
OG0003851	DANRE24600, DANRE24599, DANRE26396	APOSC_27756
