Orthogroup	DANRE	ASTMX
OG0002654	DANRE40240	ASTMX08866
OG0002655	DANRE25735	ASTMX00453
OG0002656	DANRE29118	ASTMX19898
OG0002656	DANRE41489	ASTMX08662
OG0002657	DANRE09520	ASTMX12563
OG0002657	DANRE23327	ASTMX05301
OG0002658	DANRE13983, DANRE13982	ASTMX14228
OG0002658	DANRE09580, DANRE09581, DANRE09582	ASTMX09147
OG0002658	DANRE43264	ASTMX09559
OG0002659	DANRE11563, DANRE11562	ASTMX18454
OG0002660	DANRE21276	ASTMX14258
OG0002661	DANRE13339	ASTMX18730
OG0002661	DANRE33059	ASTMX14437
OG0002661	DANRE33060	ASTMX14436
OG0002662	DANRE24722, DANRE30141	ASTMX15979
OG0002662	DANRE03817	ASTMX01556
OG0002662	DANRE03618	ASTMX07741
OG0002663	DANRE13178	ASTMX17302
OG0002663	DANRE22208, DANRE22207	ASTMX16117
OG0002664	DANRE37830, DANRE37831	ASTMX09662
OG0002664	DANRE26956, DANRE26957	ASTMX03129
OG0002664	DANRE40156	ASTMX03993
OG0002665	DANRE39661, DANRE39660	ASTMX05097
OG0002665	DANRE06588	ASTMX17594
OG0002666	DANRE29422	ASTMX03616
OG0002667	DANRE40044, DANRE40045	ASTMX20248
OG0002667	DANRE00375	ASTMX13096
OG0002667	DANRE35160, DANRE35161	ASTMX03327
OG0002667	DANRE26652, DANRE26653	ASTMX20923
OG0002668	DANRE10264	ASTMX20371
OG0002669	DANRE13145	ASTMX13936
OG0002670	DANRE11956	ASTMX01319
OG0002670	DANRE05811, DANRE05812	ASTMX02464
OG0002671	DANRE38597, DANRE38598	ASTMX03533
OG0002671	DANRE26136	ASTMX00427
OG0002671	DANRE23501	ASTMX11773
OG0002671	DANRE14400	ASTMX13591
OG0002671	DANRE09114	ASTMX20297
OG0002672	DANRE24606, DANRE27377, DANRE27378	ASTMX21123
OG0002672	DANRE17950	ASTMX08938
OG0002673	DANRE03519	ASTMX07655
OG0002673	DANRE11298, DANRE11296, DANRE11297	ASTMX03212
OG0002673	DANRE04908	ASTMX18507, ASTMX18506
OG0002674	DANRE34785, DANRE34784	ASTMX08623, ASTMX08618, ASTMX08622
OG0002675	DANRE12989	ASTMX02562
OG0002677	DANRE30190, DANRE30191	ASTMX14169
OG0002678	DANRE39272, DANRE39273	ASTMX05571
OG0002678	DANRE41526	ASTMX00185
OG0002678	DANRE16070	ASTMX13328
OG0002679	DANRE07511, DANRE07512	ASTMX11701
OG0002679	DANRE09987	ASTMX10639
OG0002681	DANRE01217	ASTMX03003
OG0002681	DANRE08452	ASTMX02328
OG0002681	DANRE29156, DANRE29155	ASTMX17073
OG0002681	DANRE03148, DANRE03149	ASTMX04461
OG0002682	DANRE26567	ASTMX06492
OG0002682	DANRE14645	ASTMX00904
OG0002682	DANRE42718, DANRE42717	ASTMX10840
OG0002683	DANRE16755	ASTMX11605
OG0002683	DANRE39996	ASTMX14049
OG0002685	DANRE24241	ASTMX06202
OG0002688	DANRE24261	ASTMX06188
OG0002688	DANRE33749	ASTMX09094
OG0002688	DANRE07233	ASTMX17245
OG0002689	DANRE36371	ASTMX21593, ASTMX19858
OG0002689	DANRE35695	ASTMX01933, ASTMX19861, ASTMX20000, ASTMX19862
OG0002690	DANRE37770	ASTMX17991
OG0002690	DANRE07184	ASTMX19122, ASTMX14892
OG0002703	DANRE34468	ASTMX16506, ASTMX12528
OG0002703	DANRE09272, DANRE09271	ASTMX06772
OG0002705	DANRE01891, DANRE01892	ASTMX02915
OG0002705	DANRE00487, DANRE00488	ASTMX10018
OG0002706	DANRE29549, DANRE29548	ASTMX07322
OG0002707	DANRE11337	ASTMX03261
OG0002707	DANRE37811	ASTMX10460
OG0002707	DANRE18944	ASTMX15104
OG0002707	DANRE11847	ASTMX08481
OG0002708	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881	ASTMX09919
OG0002710	DANRE20982	ASTMX04942
OG0002710	DANRE25683	ASTMX08307
OG0002711	DANRE42612	ASTMX07880
OG0002711	DANRE29710	ASTMX15876
OG0002711	DANRE04946	ASTMX02753
OG0002711	DANRE27407	ASTMX13862
OG0002712	DANRE24806	ASTMX22506
OG0002713	DANRE01245	ASTMX02985
OG0002714	DANRE02532	ASTMX11856
OG0002715	DANRE02868, DANRE02867, DANRE02871, DANRE02870, DANRE02872, DANRE02873	ASTMX00764
OG0002716	DANRE03546, DANRE03545	ASTMX07672
OG0002717	DANRE20547	ASTMX21276
OG0002717	DANRE06937, DANRE06936	ASTMX13320
OG0002717	DANRE06935	ASTMX08790
OG0002717	DANRE41629	ASTMX07859
OG0002718	DANRE41004, DANRE41003	ASTMX05708
OG0002719	DANRE38765, DANRE38764	ASTMX15447
OG0002719	DANRE35888, DANRE35887	ASTMX17148
OG0002719	DANRE41579	ASTMX12689
OG0002720	DANRE36878, DANRE36877	ASTMX21032
OG0002721	DANRE09313, DANRE09312	ASTMX22438, ASTMX06801, ASTMX06802
OG0002721	DANRE03062, DANRE03063	ASTMX11674
OG0002721	DANRE30437, DANRE30436, DANRE30435	ASTMX17344
OG0002721	DANRE15408, DANRE15407, DANRE15406	ASTMX18223
OG0002722	DANRE11851	ASTMX08478
OG0002723	DANRE34379	ASTMX10682
OG0002723	DANRE08059	ASTMX04436
OG0002723	DANRE19966	ASTMX03941
OG0002723	DANRE39247	ASTMX02713
OG0002724	DANRE21329	ASTMX10539
OG0002726	DANRE33721, DANRE33723	ASTMX18855
OG0002726	DANRE39396, DANRE39397	ASTMX10071
OG0002726	DANRE04111, DANRE04110, DANRE04112	ASTMX01554
OG0002728	DANRE07904, DANRE07905	ASTMX05875
OG0002729	DANRE41955, DANRE41956, DANRE41954	ASTMX09796
OG0002730	DANRE10036	ASTMX08056
OG0002730	DANRE08778, DANRE08776, DANRE08777	ASTMX19087
OG0002731	DANRE39613	ASTMX13461
OG0002731	DANRE34202, DANRE34201	ASTMX09611
OG0002732	DANRE03243, DANRE11281	ASTMX19106
OG0002734	DANRE04794, DANRE04793	ASTMX17713
OG0002734	DANRE17393, DANRE17394	ASTMX08063
OG0002734	DANRE10697, DANRE10696	ASTMX13663
OG0002735	DANRE42687, DANRE42685, DANRE42686	ASTMX00659
OG0002735	DANRE10506, DANRE10505	ASTMX15141
OG0002735	DANRE23162, DANRE23163	ASTMX04776
OG0002735	DANRE29034, DANRE29035	ASTMX10178
OG0002736	DANRE17618, DANRE17617	ASTMX01286
OG0002736	DANRE33756	ASTMX09100
OG0002736	DANRE33757, DANRE33758	ASTMX09101
OG0002736	DANRE42246	ASTMX09534
OG0002738	DANRE03131	ASTMX16448
OG0002738	DANRE21433	ASTMX14529
OG0002738	DANRE30050, DANRE30049	ASTMX04956
OG0002739	DANRE17937, DANRE17936, DANRE17938	ASTMX12477
OG0002740	DANRE05293, DANRE05292	ASTMX06588
OG0002740	DANRE14839	ASTMX00890
OG0002741	DANRE13217	ASTMX22280
OG0002741	DANRE20997	ASTMX04948
OG0002741	DANRE09926	ASTMX06865
OG0002742	DANRE11312	ASTMX03216
OG0002742	DANRE03538	ASTMX07668
OG0002742	DANRE16689	ASTMX17307
OG0002743	DANRE35770	ASTMX05411
OG0002744	DANRE39964, DANRE39965, DANRE39963	ASTMX19754
OG0002744	DANRE35401, DANRE35399, DANRE35400	ASTMX09756
OG0002745	DANRE30185	ASTMX14166
OG0002746	DANRE09673, DANRE09674	ASTMX14540
OG0002747	DANRE13864, DANRE33179	ASTMX08727
OG0002747	DANRE19278, DANRE19277, DANRE19279	ASTMX04072
OG0002748	DANRE19416	ASTMX16018
OG0002749	DANRE16044	ASTMX11896
OG0002750	DANRE42887, DANRE42888	ASTMX04080
OG0002751	DANRE41209, DANRE41208, DANRE41210	ASTMX12480
OG0002751	DANRE41211	ASTMX20830
OG0002752	DANRE24282	ASTMX06175
OG0002753	DANRE36052, DANRE36049, DANRE36050, DANRE36051	ASTMX00975
OG0002753	DANRE31489	ASTMX15886
OG0002754	DANRE26705, DANRE26703	ASTMX19457
OG0002754	DANRE24564	ASTMX07407
OG0002755	DANRE00410	ASTMX17386, ASTMX17385
OG0002756	DANRE02210	ASTMX05519
OG0002757	DANRE36933	ASTMX21152
OG0002757	DANRE39271, DANRE39270	ASTMX05572
OG0002757	DANRE15669	ASTMX20356
OG0002758	DANRE01024, DANRE01025, DANRE01022	ASTMX12158
OG0002758	DANRE01023, DANRE07540, DANRE07539	ASTMX11719
OG0002759	DANRE42247, DANRE42248	ASTMX12966
OG0002760	DANRE31293, DANRE31294	ASTMX14383
OG0002760	DANRE25038, DANRE25039	ASTMX00411, ASTMX00410
OG0002761	DANRE29979	ASTMX17257
OG0002762	DANRE02197	ASTMX10750
OG0002762	DANRE36825	ASTMX01007
OG0002762	DANRE07594	ASTMX13291
OG0002763	DANRE03877	ASTMX01463
OG0002764	DANRE23216	ASTMX04804
OG0002764	DANRE08807	ASTMX15857
OG0002764	DANRE27810	ASTMX12772
OG0002765	DANRE09961	ASTMX06827
OG0002765	DANRE13656	ASTMX05311
OG0002765	DANRE25399, DANRE39159	ASTMX01712
OG0002766	DANRE10689	ASTMX12280
OG0002767	DANRE08564	ASTMX11219
OG0002767	DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899	ASTMX01625
OG0002768	DANRE01560	ASTMX05930
OG0002768	DANRE30765	ASTMX08549
OG0002769	DANRE34871	ASTMX03376
OG0002769	DANRE18982	ASTMX07759
OG0002769	DANRE02561	ASTMX11837
OG0002770	DANRE00608, DANRE00610, DANRE00609	ASTMX09951
OG0002771	DANRE05166	ASTMX05826
OG0002771	DANRE10927	ASTMX08109
OG0002772	DANRE40177	ASTMX03981
OG0002773	DANRE16149, DANRE16150	ASTMX08591
OG0002774	DANRE40158	ASTMX03990
OG0002774	DANRE38383, DANRE38382	ASTMX14302
OG0002774	DANRE10177	ASTMX18349
OG0002775	DANRE10663	ASTMX12270
OG0002776	DANRE07369, DANRE07368, DANRE07370	ASTMX10166
OG0002777	DANRE25041, DANRE25042	ASTMX00412
OG0002777	DANRE31292	ASTMX14384
OG0002777	DANRE25790	ASTMX00339
OG0002778	DANRE37556	ASTMX12403
OG0002778	DANRE00537	ASTMX08214
OG0002779	DANRE22922, DANRE22920	ASTMX05264
OG0002780	DANRE04044, DANRE04045	ASTMX06565
OG0002781	DANRE29052	ASTMX17246
OG0002781	DANRE23365	ASTMX05300, ASTMX15463
OG0002781	DANRE42355, DANRE42354	ASTMX00089
OG0002782	DANRE08455	ASTMX02326
OG0002782	DANRE05170, DANRE16902	ASTMX13170, ASTMX05823
OG0002783	DANRE34340	ASTMX11345
OG0002785	DANRE02086, DANRE02084	ASTMX02888
OG0002785	DANRE34324	ASTMX12391
OG0002786	DANRE10327	ASTMX19192
OG0002786	DANRE12873	ASTMX09014
OG0002786	DANRE21673, DANRE21672, DANRE21674	ASTMX02458
OG0002786	DANRE34858	ASTMX03366
OG0002787	DANRE25388	ASTMX21488
OG0002787	DANRE27706	ASTMX21269
OG0002787	DANRE13604, DANRE13607, DANRE13605, DANRE13606	ASTMX12559
OG0002788	DANRE25185, DANRE25184, DANRE25183	ASTMX02137
OG0002790	DANRE12223, DANRE12222	ASTMX09182
OG0002791	DANRE30250	ASTMX14188
OG0002791	DANRE17081	ASTMX19626
OG0002791	DANRE26515	ASTMX06526
OG0002791	DANRE40129	ASTMX04009
OG0002791	DANRE00391	ASTMX14241
OG0002793	DANRE37882, DANRE37883, DANRE37885, DANRE37884	ASTMX05593
OG0002794	DANRE00383, DANRE00382	ASTMX14245
OG0002794	DANRE21477	ASTMX02851
OG0002794	DANRE26511, DANRE26513, DANRE26512	ASTMX06528
OG0002795	DANRE37649	ASTMX07886
OG0002795	DANRE34962, DANRE34961	ASTMX15750
OG0002797	DANRE43071	ASTMX04226
OG0002797	DANRE05558, DANRE05559, DANRE05557, DANRE05556	ASTMX02478
OG0002799	DANRE29651	ASTMX07335
OG0002803	DANRE09630, DANRE13962	ASTMX14210
OG0002803	DANRE09632, DANRE09633	ASTMX09177
OG0002803	DANRE09602, DANRE09603	ASTMX09165
OG0002803	DANRE13918, DANRE13917, DANRE13916	ASTMX14740
OG0002804	DANRE07467, DANRE07466, DANRE07468, DANRE33036, DANRE35034, DANRE33116, DANRE33194, DANRE43163, DANRE43164, DANRE33108, DANRE33112, DANRE33113, DANRE33111, DANRE32934, DANRE32931, DANRE32947, DANRE32980, DANRE33029, DANRE32979, DANRE17243, DANRE33162, DANRE33026, DANRE33160, DANRE33159, DANRE33161, DANRE33164, DANRE33163, DANRE33154, DANRE33155, DANRE33176, DANRE33165, DANRE33157, DANRE33156, DANRE43229, DANRE33158, DANRE07494, DANRE07495, DANRE07493, DANRE07492, DANRE07491, DANRE33016, DANRE33021	ASTMX18279
OG0002811	DANRE25597, DANRE25596	ASTMX08335
OG0002811	DANRE25594, DANRE25595, DANRE25593	ASTMX08336
OG0002812	DANRE00123	ASTMX05990
OG0002812	DANRE00122	ASTMX05989
OG0002812	DANRE26811	ASTMX10333
OG0002812	DANRE02088, DANRE02089	ASTMX02889
OG0002813	DANRE36904	ASTMX11456
OG0002813	DANRE14696, DANRE14695	ASTMX00842
OG0002813	DANRE12833, DANRE12832	ASTMX10895
OG0002814	DANRE05363, DANRE05362	ASTMX06628
OG0002814	DANRE04350	ASTMX06571
OG0002814	DANRE16030, DANRE16031	ASTMX20609
OG0002814	DANRE20078	ASTMX09304
OG0002815	DANRE10055, DANRE10054	ASTMX14480
OG0002815	DANRE17377, DANRE17376	ASTMX12901
OG0002816	DANRE40081, DANRE27392	ASTMX18069
OG0002816	DANRE27393	ASTMX13866
OG0002817	DANRE11831, DANRE11832	ASTMX08503
OG0002817	DANRE18005, DANRE18002, DANRE18003, DANRE18004	ASTMX11127
OG0002818	DANRE22761	ASTMX06407
OG0002818	DANRE12422, DANRE12423	ASTMX16559
OG0002819	DANRE38045	ASTMX07024
OG0002819	DANRE23831, DANRE23832	ASTMX02644
OG0002819	DANRE36029	ASTMX00940
OG0002819	DANRE23182	ASTMX04788
OG0002821	DANRE01907	ASTMX02361
OG0002821	DANRE27067	ASTMX03188
OG0002822	DANRE30016	ASTMX04976
OG0002822	DANRE15451	ASTMX12314
OG0002822	DANRE30378, DANRE04075	ASTMX01536
OG0002823	DANRE00544	ASTMX15336
OG0002824	DANRE04182	ASTMX12647
OG0002824	DANRE27941, DANRE27940	ASTMX13765
OG0002824	DANRE42149	ASTMX06667
OG0002825	DANRE30695, DANRE30696	ASTMX17360
OG0002825	DANRE30694, DANRE30697	ASTMX12426
OG0002826	DANRE18654, DANRE18653	ASTMX14104
OG0002826	DANRE10738, DANRE10739, DANRE18655	ASTMX08188
OG0002826	DANRE35072	ASTMX13061
OG0002826	DANRE13325	ASTMX18255
OG0002827	DANRE17408, DANRE17409	ASTMX12910
OG0002828	DANRE13299, DANRE13300	ASTMX11283
OG0002829	DANRE29078	ASTMX20452
OG0002829	DANRE03592, DANRE03591	ASTMX07701
OG0002830	DANRE17943, DANRE17942	ASTMX21901
OG0002830	DANRE11719	ASTMX07574
OG0002830	DANRE10775	ASTMX08167
OG0002830	DANRE35075	ASTMX13064
OG0002830	DANRE37933	ASTMX05609
OG0002831	DANRE12480, DANRE12481, DANRE12482, DANRE12483	ASTMX07219
OG0002832	DANRE27170	ASTMX16063
OG0002832	DANRE27172	ASTMX15257
OG0002833	DANRE30142, DANRE30143	ASTMX17660
OG0002833	DANRE24727	ASTMX15980
OG0002834	DANRE09628, DANRE09627	ASTMX09174
OG0002834	DANRE13960, DANRE13961	ASTMX14209
OG0002834	DANRE39532, DANRE39531, DANRE39533, DANRE39530, DANRE39534, DANRE39535, DANRE39536	ASTMX13648
OG0002835	DANRE10059	ASTMX07497
OG0002835	DANRE11099	ASTMX15221
OG0002836	DANRE08766	ASTMX16518
OG0002836	DANRE40454	ASTMX08868
OG0002837	DANRE24271	ASTMX06183
OG0002837	DANRE38996	ASTMX02695
OG0002837	DANRE17835	ASTMX11101
OG0002838	DANRE05247, DANRE05246, DANRE05248	ASTMX07617
OG0002838	DANRE15690	ASTMX19008
OG0002839	DANRE09419	ASTMX10136
OG0002840	DANRE38625, DANRE38624	ASTMX03567
OG0002840	DANRE18870, DANRE18869	ASTMX10233
OG0002841	DANRE31234, DANRE31233, DANRE31235	ASTMX20703
OG0002842	DANRE33249	ASTMX15094
OG0002842	DANRE17900	ASTMX12457
OG0002843	DANRE33666	ASTMX16351
OG0002844	DANRE20599	ASTMX09226
OG0002844	DANRE22617	ASTMX16992
OG0002845	DANRE39162	ASTMX01725
OG0002846	DANRE11812	ASTMX08489
OG0002847	DANRE39643	ASTMX13450
OG0002848	DANRE23949, DANRE23950	ASTMX12620
OG0002849	DANRE24960	ASTMX00642
OG0002849	DANRE38544	ASTMX03559
OG0002849	DANRE13903	ASTMX15379
OG0002850	DANRE13274	ASTMX15162
OG0002851	DANRE00837, DANRE00836	ASTMX03703
OG0002851	DANRE08822, DANRE08823	ASTMX14358
OG0002851	DANRE11966	ASTMX04838
OG0002853	DANRE38503, DANRE12751	ASTMX06217
OG0002853	DANRE19608, DANRE19607	ASTMX18229
OG0002854	DANRE17653, DANRE17654, DANRE17652	ASTMX20047
OG0002855	DANRE07732, DANRE07731	ASTMX16184
OG0002856	DANRE21584, DANRE21583, DANRE21585	ASTMX19709
OG0002856	DANRE14919, DANRE14920	ASTMX19196, ASTMX12028
OG0002858	DANRE14299, DANRE14298	ASTMX20339
OG0002858	DANRE38866	ASTMX17651
OG0002859	DANRE24643	ASTMX17158
OG0002860	DANRE29389	ASTMX03636
OG0002861	DANRE38967	ASTMX20391
OG0002862	DANRE01137, DANRE01138	ASTMX17381
OG0002862	DANRE14198	ASTMX08708
OG0002862	DANRE10647	ASTMX20940
OG0002862	DANRE09064	ASTMX11428
OG0002863	DANRE33421	ASTMX23045
OG0002864	DANRE27681, DANRE27680	ASTMX17512
OG0002865	DANRE10877	ASTMX09485
OG0002866	DANRE00406	ASTMX20659
OG0002868	DANRE40637, DANRE40638	ASTMX09293
OG0002868	DANRE19646, DANRE40635, DANRE40636	ASTMX05079
OG0002869	DANRE24450	ASTMX16665
OG0002869	DANRE27669, DANRE27668, DANRE27667	ASTMX16669
OG0002869	DANRE02444	ASTMX21589
OG0002869	DANRE40032	ASTMX02041
OG0002870	DANRE11980, DANRE11979	ASTMX01395
OG0002871	DANRE38954	ASTMX00399
OG0002872	DANRE14979	ASTMX04272
OG0002873	DANRE29391	ASTMX03633
OG0002874	DANRE41270, DANRE41271	ASTMX19970
OG0002874	DANRE31582, DANRE31581	ASTMX02012
OG0002875	DANRE18745	ASTMX13007
OG0002876	DANRE37111, DANRE37110	ASTMX00547
OG0002876	DANRE05881, DANRE05880	ASTMX12943
OG0002877	DANRE01833, DANRE01834, DANRE01832	ASTMX02938
OG0002878	DANRE25363	ASTMX21527
OG0002878	DANRE10599	ASTMX20855
OG0002879	DANRE15214, DANRE15211, DANRE15209, DANRE15210, DANRE15212	ASTMX09549
OG0002879	DANRE05524	ASTMX04541
OG0002880	DANRE22538	ASTMX10765
OG0002880	DANRE17261	ASTMX12917
OG0002881	DANRE22987	ASTMX05222
OG0002881	DANRE20603, DANRE20602	ASTMX09228
OG0002882	DANRE02825	ASTMX00741
OG0002883	DANRE05108, DANRE05109	ASTMX12110
OG0002884	DANRE36631	ASTMX09433
OG0002885	DANRE35272	ASTMX17202
OG0002885	DANRE35121	ASTMX03303
OG0002885	DANRE33273, DANRE33276, DANRE33275, DANRE33274	ASTMX06907
OG0002887	DANRE18986, DANRE18985	ASTMX07808
OG0002888	DANRE30140	ASTMX17659
OG0002888	DANRE36172, DANRE36173	ASTMX11387
OG0002889	DANRE39741, DANRE39742, DANRE02420	ASTMX22104
OG0002889	DANRE30958, DANRE30959	ASTMX16163
OG0002890	DANRE14544	ASTMX13782
OG0002890	DANRE01884	ASTMX17134, ASTMX11262
OG0002890	DANRE09748	ASTMX06745
OG0002891	DANRE30130, DANRE16952	ASTMX14161
OG0002892	DANRE30274	ASTMX14206
OG0002892	DANRE40138, DANRE40139	ASTMX04005
OG0002892	DANRE35192, DANRE35190, DANRE35191	ASTMX08598
OG0002892	DANRE19158, DANRE19157, DANRE19160, DANRE19159	ASTMX10377
OG0002893	DANRE16201, DANRE16200, DANRE16202, DANRE16199	ASTMX04172
OG0002894	DANRE11216	ASTMX03268
OG0002894	DANRE04763, DANRE04762, DANRE04764, DANRE04765	ASTMX12100
OG0002895	DANRE30939	ASTMX12952
OG0002895	DANRE40535	ASTMX14061
OG0002895	DANRE02366	ASTMX05379
OG0002896	DANRE35909	ASTMX19105
OG0002896	DANRE41536	ASTMX09780
OG0002896	DANRE23837	ASTMX08412
OG0002897	DANRE35476, DANRE35474, DANRE35475	ASTMX10736
OG0002898	DANRE16261, DANRE16260	ASTMX14754
OG0002899	DANRE09288, DANRE09287	ASTMX06782
OG0002899	DANRE36325	ASTMX18211
OG0002900	DANRE12889	ASTMX09021
OG0002900	DANRE14486, DANRE14487	ASTMX09858
OG0002901	DANRE18173, DANRE18172	ASTMX10246
OG0002902	DANRE30424	ASTMX16032
OG0002902	DANRE03373	ASTMX07744
OG0002903	DANRE07082	ASTMX03762
OG0002903	DANRE09164, DANRE09166	ASTMX07417
OG0002904	DANRE42980, DANRE42981	ASTMX13545
OG0002905	DANRE22952	ASTMX05245
OG0002905	DANRE27661, DANRE27660	ASTMX16672
OG0002906	DANRE12286, DANRE12287, DANRE26197, DANRE26195, DANRE26196	ASTMX00583
OG0002907	DANRE00225, DANRE00223, DANRE00224	ASTMX10573
OG0002907	DANRE12875, DANRE12874, DANRE12876	ASTMX09015
OG0002908	DANRE23356, DANRE23357	ASTMX15467
OG0002909	DANRE40488, DANRE40486, DANRE40487	ASTMX17748
OG0002909	DANRE30879, DANRE30880	ASTMX08531
OG0002910	DANRE30866	ASTMX08537
OG0002911	DANRE05242, DANRE05241	ASTMX07620
OG0002911	DANRE00632, DANRE00631	ASTMX09963
OG0002912	DANRE38633, DANRE38632	ASTMX03571
OG0002913	DANRE23914	ASTMX18114
OG0002913	DANRE26672	ASTMX06447
OG0002913	DANRE06874	ASTMX11831
OG0002913	DANRE26185, DANRE26184	ASTMX00589
OG0002914	DANRE12339, DANRE12345	ASTMX02600
OG0002915	DANRE12827, DANRE12826	ASTMX10897
OG0002915	DANRE27309	ASTMX15512
OG0002916	DANRE02144, DANRE02145	ASTMX02914
OG0002916	DANRE00486, DANRE00485	ASTMX10017
OG0002917	DANRE13269, DANRE13268	ASTMX06336
OG0002919	DANRE38978, DANRE38976, DANRE38977	ASTMX20581
OG0002919	DANRE27062, DANRE27061, DANRE01876, DANRE01877	ASTMX02354
OG0002921	DANRE29158	ASTMX17074
OG0002922	DANRE04518, DANRE04517, DANRE04519	ASTMX21382
OG0002922	DANRE00634, DANRE00633, DANRE00635	ASTMX09964
OG0002923	DANRE12811	ASTMX10905
OG0002923	DANRE14686, DANRE14684, DANRE14685	ASTMX00895
OG0002923	DANRE37058	ASTMX07470
OG0002924	DANRE38511	ASTMX00258
OG0002924	DANRE12737	ASTMX06225
OG0002924	DANRE19086	ASTMX07771
OG0002925	DANRE10222, DANRE10223	ASTMX07510
OG0002925	DANRE36912	ASTMX11462
OG0002925	DANRE15101	ASTMX04330
OG0002926	DANRE34322, DANRE34323	ASTMX12392
OG0002926	DANRE21574, DANRE21575	ASTMX07910
OG0002927	DANRE09831, DANRE09830	ASTMX14610
OG0002929	DANRE31425	ASTMX03061
OG0002929	DANRE23026	ASTMX19048
OG0002929	DANRE36790, DANRE36791	ASTMX01029
OG0002930	DANRE29398	ASTMX03629
OG0002930	DANRE02801	ASTMX00731
OG0002930	DANRE22776	ASTMX06399
OG0002930	DANRE30207	ASTMX20828
OG0002930	DANRE04154	ASTMX04507
OG0002930	DANRE16523, DANRE16524, DANRE16526	ASTMX08572
OG0002931	DANRE25851, DANRE25850	ASTMX05179
OG0002931	DANRE30756	ASTMX19787
OG0002931	DANRE22803	ASTMX06382
OG0002931	DANRE02889, DANRE02888	ASTMX00773
OG0002931	DANRE18023, DANRE18024	ASTMX11137
OG0002932	DANRE13519, DANRE13520	ASTMX20006
OG0002932	DANRE10158	ASTMX15349
OG0002932	DANRE05705, DANRE05707	ASTMX08466
OG0002932	DANRE14847	ASTMX00887
OG0002933	DANRE09773	ASTMX05735
OG0002933	DANRE09771, DANRE09774, DANRE09772	ASTMX15316, ASTMX22563, ASTMX15317, ASTMX15176
OG0002933	DANRE14120, DANRE14119, DANRE14118, DANRE14117, DANRE14435, DANRE14437	ASTMX05810, ASTMX05812, ASTMX05813
OG0002934	DANRE15231	ASTMX09564
OG0002934	DANRE15229, DANRE15230	ASTMX09563
OG0002934	DANRE00875	ASTMX08782, ASTMX18531
OG0002934	DANRE08920	ASTMX19080
OG0002934	DANRE15225	ASTMX09560
OG0002934	DANRE15227, DANRE15228	ASTMX09562
OG0002934	DANRE15226	ASTMX09561
OG0002935	DANRE22464	ASTMX15311
OG0002935	DANRE28832, DANRE28833, DANRE28834, DANRE28835, DANRE28830, DANRE28831	ASTMX11752
OG0002935	DANRE37391, DANRE37386, DANRE37419, DANRE37389, DANRE37388, DANRE37405, DANRE37406, DANRE37441, DANRE37385, DANRE37421, DANRE37424, DANRE37422, DANRE37425, DANRE37423, DANRE37426, DANRE37393, DANRE37392, DANRE37394, DANRE37387, DANRE37442, DANRE37390	ASTMX20974, ASTMX20976, ASTMX17872, ASTMX20975, ASTMX17874
OG0002944	DANRE18767, DANRE18766	ASTMX13024
OG0002944	DANRE22390	ASTMX18030
OG0002944	DANRE24085	ASTMX12751
OG0002945	DANRE35994, DANRE35995, DANRE35993	ASTMX07832
OG0002946	DANRE30369	ASTMX21861, ASTMX21826
OG0002947	DANRE10152, DANRE10153, DANRE10154	ASTMX13918
OG0002949	DANRE09990	ASTMX10636
OG0002950	DANRE30001	ASTMX04987
OG0002952	DANRE06807	ASTMX11800
OG0002952	DANRE20237	ASTMX03890
OG0002953	DANRE01657, DANRE01656	ASTMX05287
OG0002954	DANRE38940	ASTMX14496
OG0002954	DANRE25783	ASTMX00341
OG0002954	DANRE12555, DANRE12556	ASTMX07250
OG0002954	DANRE31083	ASTMX17916
OG0002955	DANRE05511	ASTMX22263
OG0002956	DANRE21694, DANRE21695	ASTMX02448
OG0002956	DANRE33265, DANRE33266	ASTMX06899, ASTMX18169
OG0002957	DANRE42141, DANRE42142, DANRE42144, DANRE42143	ASTMX16714
OG0002959	DANRE11651	ASTMX03291
OG0002959	DANRE18133, DANRE18132, DANRE18135, DANRE18134	ASTMX13416
OG0002959	DANRE11880	ASTMX16543
OG0002960	DANRE14553	ASTMX13796
OG0002961	DANRE24668, DANRE24669	ASTMX17170
OG0002962	DANRE03998	ASTMX21110
OG0002962	DANRE03654, DANRE03656	ASTMX07712
OG0002962	DANRE30303, DANRE30302	ASTMX18086
OG0002964	DANRE29981	ASTMX05000
OG0002965	DANRE04582	ASTMX02526
OG0002966	DANRE36185	ASTMX08283
OG0002967	DANRE08053, DANRE08052	ASTMX11866
OG0002967	DANRE34156	ASTMX12804
OG0002968	DANRE36282	ASTMX08777
OG0002968	DANRE13696	ASTMX16814
OG0002969	DANRE03329, DANRE03330	ASTMX19487
OG0002971	DANRE10191, DANRE10190	ASTMX09060
OG0002971	DANRE36910	ASTMX11460
OG0002971	DANRE10064	ASTMX07494
OG0002971	DANRE10229	ASTMX07508
OG0002973	DANRE43269	ASTMX00766
OG0002973	DANRE31423, DANRE31422	ASTMX03063
OG0002974	DANRE10580, DANRE10579, DANRE10581	ASTMX22896
OG0002974	DANRE38604	ASTMX03538
OG0002976	DANRE34839, DANRE34841, DANRE34840	ASTMX03355
