Orthogroup	DANRE	CAEEL
OG0003733	DANRE39268, DANRE39269	CAEEL05542
OG0003734	DANRE34281	CAEEL18003
OG0003735	DANRE01253, DANRE01252	CAEEL04830, CAEEL04829
OG0003736	DANRE12670	CAEEL10845
OG0003737	DANRE35136, DANRE39954	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	DANRE42065, DANRE42066, DANRE42068, DANRE42067	CAEEL06789
OG0003740	DANRE38234, DANRE38233	CAEEL07837
OG0003741	DANRE10272	CAEEL07870
OG0003743	DANRE33700	CAEEL12238
OG0003745	DANRE33987	CAEEL16018, CAEEL17606
OG0003746	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507	CAEEL07398
OG0003747	DANRE13572	CAEEL02767
OG0003748	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037	CAEEL00242
OG0003749	DANRE25687, DANRE03932	CAEEL20507
OG0003750	DANRE22388, DANRE22389	CAEEL05076
OG0003752	DANRE06205, DANRE25811, DANRE25810	CAEEL04520
OG0003753	DANRE43284, DANRE03079, DANRE43075	CAEEL18657
OG0003754	DANRE25083, DANRE25084, DANRE32954	CAEEL19668, CAEEL05669
OG0003755	DANRE07964, DANRE07965, DANRE07966	CAEEL09173
OG0003756	DANRE14383, DANRE12824, DANRE12823	CAEEL01606
OG0003758	DANRE29257, DANRE29256, DANRE23446	CAEEL05748
OG0003759	DANRE23669, DANRE13867, DANRE13866	CAEEL09625
OG0003761	DANRE25159, DANRE25158, DANRE39412	CAEEL19863
OG0003763	DANRE04502, DANRE04503	CAEEL02008, CAEEL02007, CAEEL02011
OG0003764	DANRE03129, DANRE03130, DANRE03128	CAEEL15954
OG0003766	DANRE01676	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439
OG0003767	DANRE14728, DANRE14727	CAEEL07794
OG0003768	DANRE31350, DANRE31348, DANRE31349	CAEEL07458
OG0003771	DANRE04250, DANRE28509	CAEEL18560, CAEEL05367
OG0003775	DANRE19597, DANRE19596	CAEEL06672
OG0003776	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287	CAEEL14271
OG0003778	DANRE30803, DANRE25496	CAEEL10576
OG0003779	DANRE23672, DANRE23671	CAEEL12785
OG0003780	DANRE22195, DANRE38018, DANRE38019, DANRE20493, DANRE35732, DANRE42145	CAEEL20711
OG0003795	DANRE39787, DANRE39786, DANRE39788, DANRE02438	CAEEL09855
OG0003798	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602	CAEEL11938
OG0003803	DANRE19445, DANRE40131, DANRE40132	CAEEL19629
OG0003806	DANRE29065	CAEEL10842
OG0003807	DANRE29385	CAEEL06933
OG0003808	DANRE14806, DANRE14805	CAEEL08177
OG0003811	DANRE17816	CAEEL07020
OG0003812	DANRE19666, DANRE19665, DANRE19664, DANRE19662, DANRE19663	CAEEL07296
OG0003813	DANRE34559, DANRE34558, DANRE33725	CAEEL10820
OG0003817	DANRE27863, DANRE27864	CAEEL02053
OG0003818	DANRE00796, DANRE00795, DANRE00794	CAEEL15512
OG0003821	DANRE40392, DANRE22098, DANRE22097	CAEEL09346
OG0003824	DANRE41228	CAEEL17849
OG0003826	DANRE34174, DANRE34175	CAEEL02634
OG0003827	DANRE03015	CAEEL04098
OG0003829	DANRE26628	CAEEL08428
OG0003831	DANRE15888, DANRE15887	CAEEL08097
OG0003832	DANRE24991	CAEEL11899
OG0003833	DANRE10771, DANRE10770	CAEEL05813, CAEEL14180
OG0003834	DANRE26683, DANRE26682, DANRE26041, DANRE26040	CAEEL00145
OG0003837	DANRE28859	CAEEL11909, CAEEL11910
OG0003838	DANRE41969, DANRE41970, DANRE15858	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	DANRE26852, DANRE26851, DANRE26850, DANRE26849	CAEEL11415
OG0003840	DANRE38305, DANRE00216	CAEEL01767
OG0003841	DANRE14586, DANRE14585	CAEEL10859, CAEEL18915
OG0003843	DANRE16705, DANRE16707, DANRE16706, DANRE16708, DANRE11332	CAEEL14293
OG0003846	DANRE11225, DANRE11224, DANRE00601, DANRE00602	CAEEL00811, CAEEL18648
OG0003848	DANRE26505, DANRE39951	CAEEL08837
OG0003850	DANRE10537	CAEEL11705
OG0003851	DANRE24600, DANRE24599, DANRE26396	CAEEL08777
OG0003852	DANRE25290, DANRE25289, DANRE25291	CAEEL00155
OG0003853	DANRE05312, DANRE05311, DANRE05313	CAEEL13793
OG0003854	DANRE28328, DANRE12790, DANRE12789	CAEEL01789
OG0003856	DANRE35627, DANRE35628	CAEEL07428
OG0003857	DANRE29893	CAEEL19675
OG0003858	DANRE04452, DANRE04453	CAEEL06932
OG0003863	DANRE40797	CAEEL18943
OG0003864	DANRE13127	CAEEL01846
OG0003865	DANRE42849, DANRE41340, DANRE41339, DANRE41338	CAEEL02514
OG0003866	DANRE24133, DANRE24132, DANRE24134, DANRE24131	CAEEL00295
OG0003867	DANRE31225	CAEEL15761
OG0003868	DANRE02600, DANRE21503	CAEEL18485
OG0003869	DANRE24691	CAEEL00094
OG0003870	DANRE29501, DANRE29502	CAEEL17745
OG0003872	DANRE33580	CAEEL14869
OG0003873	DANRE10964, DANRE10965, DANRE10963	CAEEL07437
OG0003875	DANRE13186	CAEEL00868
OG0003876	DANRE09822, DANRE09823	CAEEL04369
OG0003877	DANRE36315	CAEEL18175
OG0003879	DANRE26116, DANRE37629, DANRE37631	CAEEL00338, CAEEL01399
OG0003881	DANRE23015, DANRE23016	CAEEL12169
OG0003884	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540	CAEEL01060
OG0003885	DANRE23957, DANRE23956	CAEEL01791
OG0003886	DANRE03464, DANRE03465	CAEEL10383
OG0003887	DANRE39231	CAEEL09306
OG0003887	DANRE10423	CAEEL09446
OG0003892	DANRE31548, DANRE31549	CAEEL11760
OG0003893	DANRE05885, DANRE05887, DANRE05886	CAEEL05797
OG0003894	DANRE34284	CAEEL01425
OG0003895	DANRE29856	CAEEL15379
OG0003897	DANRE26467	CAEEL07613
OG0003898	DANRE01941, DANRE01939, DANRE01940	CAEEL05728
OG0003900	DANRE00881	CAEEL08813
OG0003901	DANRE18344, DANRE18343	CAEEL00786, CAEEL18671
OG0003904	DANRE12918	CAEEL00419
OG0003905	DANRE25562, DANRE25561	CAEEL00484
OG0003906	DANRE21318, DANRE21317, DANRE21319	CAEEL00814
OG0003908	DANRE16228	CAEEL00218
OG0003908	DANRE37850	CAEEL08148
OG0003909	DANRE18212, DANRE18213	CAEEL09488, CAEEL14422
OG0003910	DANRE14816	CAEEL08553
OG0003911	DANRE36887, DANRE36885, DANRE36886	CAEEL20590
OG0003912	DANRE22780, DANRE24504, DANRE12988	CAEEL02731
OG0003913	DANRE06162	CAEEL05199
OG0003915	DANRE15235, DANRE06997, DANRE06996, DANRE15234	CAEEL04887
OG0003916	DANRE15537, DANRE27984, DANRE14683	CAEEL07068
OG0003917	DANRE36320, DANRE36318, DANRE36319	CAEEL07507
OG0003918	DANRE20155, DANRE07336, DANRE34528	CAEEL11925, CAEEL11924
OG0003920	DANRE13507, DANRE13508, DANRE13506	CAEEL00358
OG0003921	DANRE27254, DANRE27256	CAEEL14832, CAEEL18358
OG0003922	DANRE41706	CAEEL11421, CAEEL11420
OG0003923	DANRE41776, DANRE41774, DANRE41775	CAEEL08718
OG0003925	DANRE14197, DANRE10649, DANRE10648	CAEEL04108
OG0003926	DANRE01778, DANRE37929	CAEEL10754, CAEEL19332
OG0003929	DANRE39127, DANRE39126	CAEEL00949
OG0003930	DANRE25628, DANRE25629	CAEEL05047
OG0003931	DANRE03642, DANRE29896, DANRE29894, DANRE29895	CAEEL15548
OG0003932	DANRE41855	CAEEL12182, CAEEL12183
OG0003933	DANRE36065, DANRE30948	CAEEL11609
OG0003934	DANRE13278	CAEEL10046
OG0003937	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380	CAEEL19289
OG0003938	DANRE11347	CAEEL07167
OG0003939	DANRE03346	CAEEL04128
OG0003940	DANRE39442	CAEEL15126, CAEEL19780
OG0003943	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117	CAEEL00131
OG0003944	DANRE26350	CAEEL05219
OG0003945	DANRE12335, DANRE12334, DANRE36681	CAEEL17988
OG0003946	DANRE16868, DANRE15691	CAEEL18782
OG0003947	DANRE04867, DANRE04866, DANRE04865, DANRE00638	CAEEL16177
OG0003949	DANRE22446, DANRE37005	CAEEL02494
OG0003950	DANRE25270	CAEEL05823
OG0003951	DANRE40463, DANRE40462	CAEEL10367
OG0003954	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647	CAEEL11860
OG0003955	DANRE16285, DANRE16284, DANRE16283	CAEEL08204
OG0003959	DANRE35120, DANRE43205	CAEEL18903
OG0003961	DANRE27124, DANRE40065	CAEEL10706
OG0003965	DANRE11346	CAEEL09858, CAEEL18478
OG0003967	DANRE21964	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	DANRE42393, DANRE37375	CAEEL18441
OG0003969	DANRE11066, DANRE11065	CAEEL01428, CAEEL15342
OG0003970	DANRE35241, DANRE35240, DANRE35239	CAEEL00141, CAEEL08636
OG0003971	DANRE33922	CAEEL03035
OG0003972	DANRE22865, DANRE22866	CAEEL09414
OG0003973	DANRE10902, DANRE35576, DANRE35578, DANRE35577	CAEEL17822
OG0003974	DANRE43296, DANRE20637, DANRE20638	CAEEL05003, CAEEL05004, CAEEL05002
OG0003976	DANRE15778	CAEEL09819
OG0003999	DANRE24171, DANRE24172	CAEEL08414
OG0004000	DANRE14303, DANRE10250, DANRE10249	CAEEL02254
OG0004004	DANRE12698, DANRE12699	CAEEL09931
OG0004005	DANRE23393, DANRE23392	CAEEL09757
OG0004007	DANRE17531, DANRE34274	CAEEL08380, CAEEL20738
OG0004009	DANRE04572	CAEEL10425
OG0004010	DANRE00257	CAEEL11606
OG0004012	DANRE20086	CAEEL08889
OG0004014	DANRE42841, DANRE42839, DANRE42840, DANRE42838	CAEEL07353
OG0004015	DANRE36484, DANRE36483	CAEEL03765
OG0004017	DANRE29671, DANRE29669, DANRE29670	CAEEL08935
OG0004021	DANRE34176	CAEEL07321
OG0004025	DANRE35212	CAEEL20824
OG0004027	DANRE22477, DANRE23101, DANRE03257	CAEEL07583
OG0004028	DANRE05055	CAEEL11434
OG0004030	DANRE24757, DANRE24758	CAEEL15803
OG0004031	DANRE11151, DANRE13424	CAEEL15887
OG0004032	DANRE06973, DANRE42488, DANRE42487, DANRE42486, DANRE42489	CAEEL15185
OG0004033	DANRE02951, DANRE02950, DANRE05920	CAEEL15848
OG0004035	DANRE21263, DANRE13578	CAEEL06509
OG0004036	DANRE20096, DANRE38034, DANRE14234	CAEEL05364
OG0004037	DANRE36247, DANRE36246	CAEEL05545
OG0004038	DANRE21930	CAEEL04280
OG0004040	DANRE15831, DANRE15830	CAEEL09311
OG0004041	DANRE16723	CAEEL06388
OG0004042	DANRE38657, DANRE38655	CAEEL00958
OG0004044	DANRE43375, DANRE24878, DANRE28162, DANRE24880, DANRE24879	CAEEL07379
OG0004047	DANRE21333, DANRE21332	CAEEL19277, CAEEL00270
OG0004051	DANRE29233, DANRE41445, DANRE35765	CAEEL06861
OG0004052	DANRE20998, DANRE20999	CAEEL02741
OG0004053	DANRE10451, DANRE10452, DANRE10453	CAEEL01273
OG0004054	DANRE23307, DANRE07839, DANRE07837	CAEEL15244
OG0004056	DANRE12558, DANRE33963	CAEEL01652
OG0004057	DANRE31161, DANRE31160	CAEEL03603
OG0004058	DANRE18211	CAEEL01468
OG0004059	DANRE35070, DANRE35069	CAEEL14867
OG0004061	DANRE27391	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	DANRE30815, DANRE30816, DANRE30817, DANRE30814, DANRE30819, DANRE30813, DANRE30818	CAEEL02350
OG0004064	DANRE35866, DANRE41678, DANRE41677	CAEEL00654
OG0004065	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199	CAEEL05056
OG0004067	DANRE06632	CAEEL02869
OG0004068	DANRE39005	CAEEL10640
OG0004071	DANRE34963	CAEEL00928
OG0004072	DANRE03361	CAEEL09095, CAEEL07075
OG0004074	DANRE22339	CAEEL01304
OG0004076	DANRE15069	CAEEL07566
OG0004080	DANRE35778, DANRE24628	CAEEL12810
OG0004081	DANRE28019, DANRE23662	CAEEL18163
OG0004084	DANRE11402, DANRE17733, DANRE17734, DANRE17736, DANRE17735, DANRE17732	CAEEL14072
OG0004085	DANRE15264, DANRE15263	CAEEL04587
OG0004089	DANRE08809, DANRE08808	CAEEL11769, CAEEL11770
OG0004090	DANRE36859, DANRE23136, DANRE23135	CAEEL02918
OG0004091	DANRE35209, DANRE35210	CAEEL04573
OG0004092	DANRE23794, DANRE13755	CAEEL07326
OG0004095	DANRE25028, DANRE43192, DANRE25029	CAEEL02755
OG0004096	DANRE17669	CAEEL09363
OG0004097	DANRE33765	CAEEL05789
OG0004098	DANRE00179, DANRE36368, DANRE36369	CAEEL05361
OG0004099	DANRE09350, DANRE03606	CAEEL07071
OG0004100	DANRE25221, DANRE25220	CAEEL19773
OG0004101	DANRE02022	CAEEL10753
OG0004102	DANRE03959	CAEEL20123
OG0004103	DANRE23050	CAEEL10626
OG0004104	DANRE35218, DANRE35217, DANRE35219, DANRE21466, DANRE12910	CAEEL04801
OG0004105	DANRE14169, DANRE10477, DANRE14170	CAEEL05115
OG0004110	DANRE05249	CAEEL01260
OG0004112	DANRE13978, DANRE13976, DANRE13977	CAEEL00522
OG0004113	DANRE40461	CAEEL09663
OG0004114	DANRE34872	CAEEL13365
OG0004115	DANRE10141, DANRE10142	CAEEL05975
OG0004116	DANRE34155	CAEEL17798
OG0004118	DANRE31237	CAEEL09754
OG0004119	DANRE12211	CAEEL00177
OG0004120	DANRE05375, DANRE05376, DANRE05377	CAEEL09396
OG0004121	DANRE22939, DANRE27805, DANRE08793, DANRE08792	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	DANRE34074, DANRE34075, DANRE19444	CAEEL20018
OG0004123	DANRE00959	CAEEL05731
OG0004124	DANRE22782, DANRE22783, DANRE24184, DANRE24185	CAEEL02724, CAEEL02723
OG0004127	DANRE24066, DANRE24065, DANRE27220, DANRE27221, DANRE27222	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	DANRE36059, DANRE36062, DANRE36061, DANRE36060, DANRE36057, DANRE36058, DANRE11350	CAEEL11738
OG0004130	DANRE09375, DANRE09376, DANRE09377	CAEEL02356
OG0004133	DANRE08845, DANRE42087	CAEEL05363
OG0004134	DANRE07379, DANRE07380, DANRE07381, DANRE43376	CAEEL07495
OG0004135	DANRE30043, DANRE03672, DANRE29872	CAEEL19516
OG0004136	DANRE40774	CAEEL04479
OG0004137	DANRE34718	CAEEL00169, CAEEL00170
OG0004139	DANRE00188, DANRE27643, DANRE01906	CAEEL04347
OG0004142	DANRE30629	CAEEL10168
OG0004144	DANRE09126, DANRE09125, DANRE42052	CAEEL00709
OG0004145	DANRE10998, DANRE11779, DANRE18791, DANRE18790	CAEEL14333
OG0004147	DANRE42081, DANRE35930	CAEEL07109
OG0004148	DANRE29829, DANRE03866, DANRE03865, DANRE29828	CAEEL07951
OG0004150	DANRE05793	CAEEL09285
OG0004151	DANRE25545, DANRE25544, DANRE25543	CAEEL01499
OG0004153	DANRE20163	CAEEL11562
OG0004156	DANRE31241, DANRE31240, DANRE31242, DANRE23377, DANRE23376, DANRE35483	CAEEL05393
OG0004157	DANRE40282, DANRE40281, DANRE40215, DANRE40214	CAEEL18994
OG0004158	DANRE42931, DANRE42938, DANRE23921, DANRE23922	CAEEL00394
OG0004159	DANRE13391, DANRE10938, DANRE05919, DANRE02952	CAEEL16103
OG0004160	DANRE26485, DANRE18770	CAEEL08700
OG0004161	DANRE35464	CAEEL18958
OG0004164	DANRE20575, DANRE05368	CAEEL10119
OG0004166	DANRE23367	CAEEL04359
OG0004167	DANRE06196, DANRE06197	CAEEL14218
OG0004168	DANRE08328, DANRE08330, DANRE08329	CAEEL08233
OG0004169	DANRE30096	CAEEL01556
OG0004170	DANRE34168	CAEEL10605
OG0004171	DANRE08068, DANRE08069	CAEEL11852
OG0004176	DANRE07215, DANRE07216	CAEEL01489
OG0004179	DANRE30370, DANRE04292	CAEEL10656
OG0004180	DANRE38816, DANRE41685, DANRE35870, DANRE35871	CAEEL08381
OG0004181	DANRE17827, DANRE17828, DANRE17829, DANRE15664	CAEEL13830
OG0004182	DANRE07705, DANRE07706	CAEEL14269
OG0004184	DANRE05779	CAEEL15780, CAEEL15781
OG0004185	DANRE31138, DANRE36620	CAEEL19854
OG0004186	DANRE10675, DANRE10674, DANRE19945, DANRE04804	CAEEL13926
OG0004187	DANRE12987, DANRE12986, DANRE03435	CAEEL02068
OG0004188	DANRE03766, DANRE11056, DANRE11057	CAEEL15410
OG0004189	DANRE40922, DANRE08091, DANRE40920, DANRE40921, DANRE19475	CAEEL17811
OG0004198	DANRE43301, DANRE09641, DANRE13965, DANRE09640	CAEEL12770
OG0004200	DANRE15286, DANRE34126, DANRE34125, DANRE34129, DANRE34127, DANRE34128, DANRE19844, DANRE19845, DANRE19846, DANRE08016, DANRE42502, DANRE42501, DANRE15285, DANRE15284, DANRE15283	CAEEL04657
OG0004215	DANRE08211, DANRE01210	CAEEL08870
OG0004216	DANRE31388, DANRE31392	CAEEL02995
OG0004217	DANRE15764, DANRE15763, DANRE15762	CAEEL08020
OG0004218	DANRE36804, DANRE24073	CAEEL08860
OG0004219	DANRE35534	CAEEL00713
OG0004222	DANRE10943	CAEEL05571
OG0004223	DANRE13990	CAEEL05790
OG0004225	DANRE01728, DANRE27204, DANRE27205	CAEEL07717
OG0004227	DANRE41048, DANRE41049, DANRE41047, DANRE41050	CAEEL05233
OG0004228	DANRE11401, DANRE17731	CAEEL13669
OG0004229	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139	CAEEL11625
OG0004230	DANRE07988, DANRE07987, DANRE34148	CAEEL07897
OG0004231	DANRE29877, DANRE29878	CAEEL00452
OG0004232	DANRE06060	CAEEL03690
OG0004233	DANRE08640, DANRE08639, DANRE08638, DANRE02838	CAEEL12306
OG0004236	DANRE35563	CAEEL15188
OG0004238	DANRE13675, DANRE13674, DANRE10092	CAEEL19751
OG0004240	DANRE05545, DANRE05544, DANRE07266, DANRE07267	CAEEL11686
OG0004241	DANRE42257, DANRE16587	CAEEL20251
OG0004243	DANRE03711, DANRE03710, DANRE29826, DANRE29827	CAEEL01439
OG0004244	DANRE01630	CAEEL12157
OG0004245	DANRE05322	CAEEL11730
OG0004246	DANRE03879	CAEEL17853
OG0004248	DANRE23609	CAEEL11465
OG0004249	DANRE19294, DANRE19293	CAEEL17634
OG0004250	DANRE05878	CAEEL16187
OG0004252	DANRE30850	CAEEL07003
OG0004253	DANRE03888, DANRE19905, DANRE07707	CAEEL06637
OG0004254	DANRE00107, DANRE00106	CAEEL05989
OG0004255	DANRE02663	CAEEL03031
OG0004257	DANRE19570, DANRE19569, DANRE19572	CAEEL01608
OG0004258	DANRE16049, DANRE16050	CAEEL00939
OG0004259	DANRE37622, DANRE12712	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	DANRE13599, DANRE13600	CAEEL04677
OG0004262	DANRE18725, DANRE18724	CAEEL13871
OG0004265	DANRE18237	CAEEL08248
OG0004268	DANRE38885, DANRE38884	CAEEL02406
OG0004269	DANRE16641, DANRE16642	CAEEL07842
OG0004270	DANRE13963, DANRE09634	CAEEL02066
OG0004271	DANRE31170, DANRE31169, DANRE24936	CAEEL10494
OG0004273	DANRE09358, DANRE09357	CAEEL04799
OG0004274	DANRE13346, DANRE13345, DANRE13342, DANRE09425	CAEEL05009
OG0004277	DANRE16329, DANRE16330, DANRE38084	CAEEL06545
OG0004278	DANRE00447, DANRE00446, DANRE00445	CAEEL07238
OG0004280	DANRE29566	CAEEL16211, CAEEL16212
OG0004282	DANRE15036	CAEEL18359, CAEEL13638
OG0004283	DANRE06175	CAEEL08314
OG0004284	DANRE17856, DANRE17855, DANRE17854	CAEEL08527
OG0004285	DANRE43135, DANRE07213	CAEEL01238
OG0004288	DANRE19335	CAEEL01059
OG0004289	DANRE17569	CAEEL02984
OG0004290	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315	CAEEL02030
OG0004291	DANRE05725, DANRE05724, DANRE05722, DANRE05723	CAEEL04748
OG0004292	DANRE15377	CAEEL15301
OG0004294	DANRE38266, DANRE38267, DANRE40449, DANRE40450	CAEEL04571
OG0004295	DANRE21758, DANRE21759	CAEEL03919
OG0004297	DANRE14286	CAEEL19228
OG0004299	DANRE15522, DANRE15521, DANRE20529	CAEEL07283
OG0004301	DANRE06468	CAEEL07551
OG0004302	DANRE03425, DANRE03424	CAEEL07295
OG0004303	DANRE07545, DANRE28080, DANRE07544	CAEEL12783
OG0004304	DANRE19474, DANRE19473	CAEEL17137
OG0004305	DANRE21612, DANRE21613	CAEEL02874
OG0004307	DANRE30227, DANRE30226	CAEEL00090
OG0004308	DANRE06355	CAEEL00320
OG0004309	DANRE03911, DANRE03912, DANRE03913	CAEEL13877
OG0004310	DANRE13896, DANRE21587	CAEEL02565
OG0004312	DANRE24921	CAEEL05846
OG0004314	DANRE18288, DANRE34249	CAEEL00001
OG0004316	DANRE23666, DANRE23667, DANRE36322, DANRE36321	CAEEL10340
OG0004317	DANRE08327	CAEEL07185
OG0004321	DANRE05768, DANRE05769, DANRE03282, DANRE03281	CAEEL11975
OG0004324	DANRE22537, DANRE22536, DANRE22534, DANRE22535	CAEEL07830
OG0004325	DANRE00284, DANRE00282	CAEEL07606
OG0004326	DANRE10000, DANRE10001, DANRE09952, DANRE09953, DANRE09996, DANRE09999, DANRE09997, DANRE09998	CAEEL05465, CAEEL10687
OG0004328	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155	CAEEL00916
OG0004329	DANRE40873, DANRE40872, DANRE40874	CAEEL16040
OG0004330	DANRE11063, DANRE11060, DANRE11061, DANRE11058, DANRE11062, DANRE11059	CAEEL15513
OG0004331	DANRE10901	CAEEL11038
OG0004332	DANRE00957, DANRE00956, DANRE00958	CAEEL19699
OG0004333	DANRE13744, DANRE13743, DANRE13742	CAEEL19900
OG0004334	DANRE39983, DANRE39982, DANRE39984, DANRE39985	CAEEL04372
OG0004335	DANRE23624	CAEEL09206
OG0004337	DANRE41654, DANRE41653	CAEEL11698, CAEEL01133
OG0004338	DANRE12236, DANRE12237	CAEEL07793
OG0004344	DANRE06853	CAEEL16267
OG0004345	DANRE19118	CAEEL06934
OG0004347	DANRE19493, DANRE19494	CAEEL07276
OG0004348	DANRE42472, DANRE42473	CAEEL08518
OG0004349	DANRE11014	CAEEL06923, CAEEL06922
OG0004350	DANRE10750, DANRE10749	CAEEL01588
OG0004351	DANRE28003, DANRE28002	CAEEL08854
OG0004353	DANRE09455	CAEEL03078
OG0004355	DANRE22085, DANRE31144	CAEEL17139
OG0004356	DANRE43267, DANRE43053	CAEEL10602
OG0004357	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227	CAEEL01908
OG0004358	DANRE41274, DANRE41273	CAEEL10874
OG0004359	DANRE01793, DANRE02425	CAEEL05118
OG0004360	DANRE26365, DANRE26366	CAEEL08760
OG0004361	DANRE21796, DANRE21795, DANRE21794	CAEEL01764
OG0004362	DANRE29037, DANRE14255, DANRE14256	CAEEL01360
OG0004364	DANRE11772	CAEEL05913
OG0004365	DANRE25826	CAEEL00507
OG0004368	DANRE18241, DANRE18242, DANRE43383	CAEEL20084
OG0004369	DANRE34900, DANRE34901	CAEEL08210
OG0004370	DANRE34877, DANRE34876	CAEEL03244, CAEEL09918
OG0004372	DANRE43175	CAEEL05609
OG0004373	DANRE43176	CAEEL05891
OG0004374	DANRE20926, DANRE20927	CAEEL07100
OG0004376	DANRE07421, DANRE33508	CAEEL08383
OG0004377	DANRE38821	CAEEL07838
OG0004378	DANRE08245	CAEEL08612
OG0004379	DANRE29006, DANRE31285, DANRE31284	CAEEL06174
OG0004380	DANRE02319, DANRE25045, DANRE25044, DANRE31287, DANRE31288	CAEEL04195
OG0004381	DANRE14548, DANRE14549, DANRE14547	CAEEL00194
OG0004382	DANRE34314	CAEEL06795
OG0004388	DANRE17362, DANRE17360, DANRE17361	CAEEL02922
OG0004390	DANRE27472, DANRE27471	CAEEL10569
OG0004391	DANRE15795, DANRE20560, DANRE20559	CAEEL09690
OG0004392	DANRE05947	CAEEL11311, CAEEL11312
OG0004393	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039	CAEEL19535
OG0004394	DANRE20261, DANRE20262	CAEEL00556
OG0004396	DANRE20597, DANRE20596	CAEEL05746
OG0004398	DANRE10835, DANRE10834	CAEEL09179
OG0004399	DANRE02735, DANRE41307, DANRE31607	CAEEL12106
OG0004401	DANRE29576	CAEEL08851
OG0004402	DANRE15900	CAEEL07455
OG0004403	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153	CAEEL00967
OG0004404	DANRE13595, DANRE13596, DANRE13597	CAEEL00266
OG0004407	DANRE12088	CAEEL15656
OG0004409	DANRE36762, DANRE22574, DANRE31184, DANRE31185	CAEEL18900
OG0004417	DANRE26688, DANRE43329, DANRE43330, DANRE43328	CAEEL04605
OG0004419	DANRE40956, DANRE40957	CAEEL07142
OG0004423	DANRE14691, DANRE14690	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	DANRE24598, DANRE13803	CAEEL04267
OG0004426	DANRE05633	CAEEL06644
OG0004459	DANRE03934, DANRE03933	CAEEL09113
OG0004460	DANRE02370, DANRE02369, DANRE02371	CAEEL05618, CAEEL12160
OG0004462	DANRE15232, DANRE15233	CAEEL07505
OG0004465	DANRE17974, DANRE10221	CAEEL14659
OG0004467	DANRE33315, DANRE40705, DANRE33314	CAEEL08802
OG0004468	DANRE16473, DANRE16472, DANRE16471, DANRE06592	CAEEL08068, CAEEL00974
OG0004471	DANRE42671, DANRE42672, DANRE35789	CAEEL07653
OG0004472	DANRE31243, DANRE31244	CAEEL02040
OG0004474	DANRE41289, DANRE41288	CAEEL04978, CAEEL19704
OG0004476	DANRE00041, DANRE33641, DANRE33640, DANRE33639	CAEEL09485
OG0004477	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172	CAEEL01083
OG0004479	DANRE14165	CAEEL01982
OG0004481	DANRE39070, DANRE39069	CAEEL01863
OG0004484	DANRE23463, DANRE23462	CAEEL03718, CAEEL03716
OG0004486	DANRE02337, DANRE38751, DANRE38752	CAEEL02086
OG0004487	DANRE17920, DANRE17921	CAEEL04119
OG0004489	DANRE36650, DANRE02189, DANRE36649	CAEEL07471
OG0004490	DANRE29605, DANRE29606	CAEEL15483
OG0004492	DANRE37611, DANRE36858	CAEEL12152, CAEEL01223
OG0004493	DANRE13694, DANRE13695	CAEEL07084
OG0004494	DANRE03077, DANRE03076	CAEEL06691
OG0004495	DANRE26631, DANRE26632, DANRE26630	CAEEL00990
OG0004496	DANRE24246, DANRE24247, DANRE24248	CAEEL17616
OG0004498	DANRE14302, DANRE14301	CAEEL07493
OG0004500	DANRE18484	CAEEL07302, CAEEL06408
OG0004501	DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406	CAEEL02204
OG0004505	DANRE42706	CAEEL02342, CAEEL10487
