Orthogroup	APOSJ_ok	DANRE
OG0003710	APOSJ_49432, APOSJ_49431	DANRE33869, DANRE33868, DANRE24366, DANRE24365
OG0003711	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878	DANRE38542, DANRE38543
OG0003712	APOSJ_43349, APOSJ_46239	DANRE28597, DANRE15505
OG0003713	APOSJ_28572, APOSJ_28574	DANRE18263, DANRE26856, DANRE26858, DANRE26857
OG0003714	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479	DANRE40252
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	DANRE02645, DANRE02644
OG0003717	APOSJ_06227, APOSJ_06228	DANRE15027, DANRE15028, DANRE10151, DANRE10150
OG0003718	APOSJ_08670, APOSJ_08671	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	DANRE09387
OG0003720	APOSJ_12013, APOSJ_12014, APOSJ_12015	DANRE26975
OG0003721	APOSJ_38023	DANRE06295, DANRE06296
OG0003722	APOSJ_26303	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289
OG0003724	APOSJ_55389	DANRE41054
OG0003725	APOSJ_50821	DANRE39997, DANRE39998, DANRE28902, DANRE23715
OG0003726	APOSJ_08579, APOSJ_08580, APOSJ_08582, APOSJ_08581, APOSJ_50172, APOSJ_30196	DANRE04497
OG0003727	APOSJ_44176, APOSJ_44177, APOSJ_44179, APOSJ_44181, APOSJ_57383, APOSJ_44178	DANRE13820, DANRE13821, DANRE09248
OG0003728	APOSJ_42886, APOSJ_45752, APOSJ_45750, APOSJ_42884, APOSJ_60414, APOSJ_45749, APOSJ_45748, APOSJ_45753, APOSJ_09737, APOSJ_45751, APOSJ_42890, APOSJ_42887, APOSJ_06618, APOSJ_45747, APOSJ_42885, APOSJ_02942, APOSJ_42889, APOSJ_42888	DANRE40051
OG0003729	APOSJ_03980	DANRE35811
OG0003730	APOSJ_62030, APOSJ_47765, APOSJ_47763, APOSJ_25164, APOSJ_25154, APOSJ_47764	DANRE04244
OG0003731	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516	DANRE01973, DANRE01974
OG0003733	APOSJ_45706, APOSJ_18728, APOSJ_45704, APOSJ_45703, APOSJ_45707, APOSJ_45705	DANRE39268, DANRE39269
OG0003734	APOSJ_10018, APOSJ_40237	DANRE34281
OG0003735	APOSJ_19361	DANRE01253, DANRE01252
OG0003736	APOSJ_26482, APOSJ_47642, APOSJ_47639, APOSJ_07570, APOSJ_07574, APOSJ_07573, APOSJ_07571, APOSJ_07577, APOSJ_47643, APOSJ_65237, APOSJ_07578, APOSJ_26483	DANRE12670
OG0003737	APOSJ_06544	DANRE35136, DANRE39954
OG0003738	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373
OG0003739	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857	DANRE42065, DANRE42066, DANRE42068, DANRE42067
OG0003740	APOSJ_53050	DANRE38234, DANRE38233
OG0003741	APOSJ_52967, APOSJ_52968	DANRE10272
OG0003742	APOSJ_57497, APOSJ_46994	DANRE08596, DANRE14643, DANRE14644, DANRE23457
OG0003743	APOSJ_31955	DANRE33700
OG0003744	APOSJ_04329, APOSJ_04330	DANRE40230, DANRE40231, DANRE01611
OG0003745	APOSJ_40164, APOSJ_32998	DANRE33987
OG0003746	APOSJ_52228	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507
OG0003747	APOSJ_05609, APOSJ_05610	DANRE13572
OG0003748	APOSJ_29990, APOSJ_29989	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037
OG0003749	APOSJ_44308, APOSJ_44307	DANRE25687, DANRE03932
OG0003750	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369	DANRE22388, DANRE22389
OG0003751	APOSJ_34295	DANRE40133
OG0003752	APOSJ_49396, APOSJ_49397, APOSJ_49393, APOSJ_49395, APOSJ_49394, APOSJ_05438, APOSJ_33907	DANRE06205, DANRE25811, DANRE25810
OG0003753	APOSJ_07576	DANRE43284, DANRE03079, DANRE43075
OG0003754	APOSJ_24772, APOSJ_60257, APOSJ_60279	DANRE25083, DANRE25084, DANRE32954
OG0003755	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618	DANRE07965, DANRE07966
OG0003756	APOSJ_31907, APOSJ_31906, APOSJ_31905	DANRE14383, DANRE12824, DANRE12823
OG0003757	APOSJ_41305, APOSJ_62442, APOSJ_64911, APOSJ_64910, APOSJ_60966, APOSJ_24442, APOSJ_64913, APOSJ_60991, APOSJ_61001	DANRE08297, DANRE08295, DANRE08296
OG0003758	APOSJ_53340, APOSJ_61521, APOSJ_53338	DANRE29257, DANRE29256, DANRE23446
OG0003759	APOSJ_33874, APOSJ_33875, APOSJ_13678	DANRE23669, DANRE13867, DANRE13866
OG0003760	APOSJ_54190	DANRE26661, DANRE11544, DANRE11543
OG0003761	APOSJ_48576, APOSJ_44996, APOSJ_47246	DANRE25159, DANRE25158, DANRE39412
OG0003762	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651
OG0003763	APOSJ_49216	DANRE04502, DANRE04503
OG0003764	APOSJ_54964	DANRE03129, DANRE03130, DANRE03128
OG0003766	APOSJ_34957, APOSJ_34952, APOSJ_34951, APOSJ_34956, APOSJ_34954, APOSJ_34955, APOSJ_34958, APOSJ_34953	DANRE01676
OG0003767	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369, APOSJ_42739	DANRE14728, DANRE14727
OG0003768	APOSJ_10006	DANRE31350, DANRE31348, DANRE31349
OG0003769	APOSJ_33263, APOSJ_33265	DANRE24053, DANRE24054
OG0003770	APOSJ_17183	DANRE08938
OG0003771	APOSJ_12160, APOSJ_12161	DANRE04250, DANRE28509
OG0003772	APOSJ_03930, APOSJ_32070, APOSJ_32066, APOSJ_32068, APOSJ_32067, APOSJ_32069, APOSJ_61073, APOSJ_32071	DANRE12993, DANRE12994, DANRE12995
OG0003773	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699
OG0003776	APOSJ_13346	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287
OG0003777	APOSJ_20636, APOSJ_20637	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584
OG0003778	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165	DANRE30803, DANRE25496
OG0003779	APOSJ_36800, APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271, APOSJ_36799	DANRE23671
OG0003780	APOSJ_10641	DANRE22195, DANRE38018, DANRE38019, DANRE20493, DANRE35732, DANRE42145
OG0003795	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386	DANRE39787, DANRE39786, DANRE39788, DANRE02438
OG0003798	APOSJ_12428, APOSJ_13043	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602
OG0003803	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797	DANRE19445, DANRE40131, DANRE40132
OG0003806	APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476	DANRE29065
OG0003807	APOSJ_38997	DANRE29385
OG0003808	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230	DANRE14806, DANRE14805
OG0003809	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475	DANRE39386, DANRE05049
OG0003810	APOSJ_28030, APOSJ_28032, APOSJ_28031, APOSJ_28029	DANRE41806, DANRE37129, DANRE06614
OG0003811	APOSJ_10829, APOSJ_10830, APOSJ_23632, APOSJ_10831	DANRE17816
OG0003812	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156	DANRE19662, DANRE19663
OG0003813	APOSJ_38319, APOSJ_38320	DANRE34559, DANRE34558, DANRE33725
OG0003816	APOSJ_12414, APOSJ_42543, APOSJ_45648, APOSJ_12413, APOSJ_42540, APOSJ_42541, APOSJ_42542, APOSJ_23138, APOSJ_60193, APOSJ_34311, APOSJ_53287	DANRE05129
OG0003818	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526	DANRE00796, DANRE00795, DANRE00794
OG0003820	APOSJ_09672	DANRE37833
OG0003821	APOSJ_47118, APOSJ_47115, APOSJ_47113, APOSJ_47117, APOSJ_47116, APOSJ_47114, APOSJ_47112	DANRE40392, DANRE22098, DANRE22097
OG0003823	APOSJ_26903	DANRE18651
OG0003824	APOSJ_33742, APOSJ_18170, APOSJ_33739, APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745, APOSJ_33743, APOSJ_33741	DANRE41228
OG0003825	APOSJ_11859	DANRE11071, DANRE11072, DANRE18536, DANRE18535
OG0003826	APOSJ_01356, APOSJ_01357	DANRE34174, DANRE34175
OG0003827	APOSJ_58974, APOSJ_58973, APOSJ_09426, APOSJ_58972	DANRE03015
OG0003828	APOSJ_09885, APOSJ_35825, APOSJ_24369, APOSJ_35820, APOSJ_55660, APOSJ_55659, APOSJ_35827, APOSJ_09883, APOSJ_35824, APOSJ_35826, APOSJ_35822, APOSJ_58629, APOSJ_35821, APOSJ_35823	DANRE34896
OG0003829	APOSJ_42034, APOSJ_63776, APOSJ_63772, APOSJ_63770, APOSJ_42035	DANRE26628
OG0003830	APOSJ_46693	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098
OG0003831	APOSJ_16069	DANRE15888, DANRE15887
OG0003832	APOSJ_43248	DANRE24991, DANRE36840
OG0003833	APOSJ_30468, APOSJ_30469, APOSJ_03956, APOSJ_03955	DANRE10771, DANRE10770
OG0003834	APOSJ_32235	DANRE26683, DANRE26682, DANRE26041, DANRE26040
OG0003835	APOSJ_17249, APOSJ_17252, APOSJ_17255, APOSJ_27742, APOSJ_17254, APOSJ_27743, APOSJ_43051, APOSJ_17251, APOSJ_17253, APOSJ_17248	DANRE10791, DANRE10790, DANRE10789, DANRE10788
OG0003836	APOSJ_19571, APOSJ_19573, APOSJ_19572, APOSJ_19574	DANRE15750, DANRE15749, DANRE20258
OG0003837	APOSJ_31977, APOSJ_31976, APOSJ_31979	DANRE28859
OG0003838	APOSJ_61074	DANRE41969, DANRE41970, DANRE15858
OG0003839	APOSJ_46438, APOSJ_39403, APOSJ_46439, APOSJ_39406	DANRE26852, DANRE26851, DANRE26850, DANRE26849
OG0003840	APOSJ_51046	DANRE38305, DANRE00216
OG0003841	APOSJ_23433, APOSJ_23444, APOSJ_23441, APOSJ_23431	DANRE14586, DANRE14585
OG0003842	APOSJ_53084, APOSJ_23246	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589
OG0003843	APOSJ_59611	DANRE16705, DANRE16707
OG0003844	APOSJ_54763, APOSJ_11210	DANRE16504
OG0003845	APOSJ_46010, APOSJ_46011, APOSJ_28260	DANRE00910, DANRE00911
OG0003846	APOSJ_50869	DANRE00602
OG0003848	APOSJ_04335, APOSJ_26933	DANRE26505, DANRE39951
OG0003849	APOSJ_51408	DANRE12746, DANRE12745, DANRE38507, DANRE00452, DANRE00453
OG0003850	APOSJ_33809, APOSJ_33808, APOSJ_13314, APOSJ_33810	DANRE10537
OG0003851	APOSJ_39165	DANRE24600, DANRE24599, DANRE26396
OG0003852	APOSJ_52160	DANRE25290, DANRE25289, DANRE25291
OG0003853	APOSJ_22563, APOSJ_22564, APOSJ_22566	DANRE05312, DANRE05311
OG0003854	APOSJ_34788, APOSJ_34789, APOSJ_34787	DANRE28328, DANRE12790, DANRE12789
OG0003855	APOSJ_18900	DANRE10176, DANRE10174, DANRE10175
OG0003856	APOSJ_26874	DANRE35628
OG0003857	APOSJ_05750, APOSJ_05749, APOSJ_05751, APOSJ_05756, APOSJ_05755, APOSJ_05753, APOSJ_05754, APOSJ_05752	DANRE29893
OG0003858	APOSJ_46741, APOSJ_46742, APOSJ_46743, APOSJ_46744, APOSJ_46739, APOSJ_46740	DANRE04452, DANRE04453
OG0003859	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873, APOSJ_09872, APOSJ_09868	DANRE18447, DANRE18446
OG0003862	APOSJ_28388, APOSJ_28387	DANRE35801, DANRE35802
OG0003863	APOSJ_58367, APOSJ_30244, APOSJ_30243	DANRE40797
OG0003864	APOSJ_55808, APOSJ_33985, APOSJ_55805, APOSJ_55807, APOSJ_10875, APOSJ_55806, APOSJ_26079, APOSJ_12876	DANRE13127
OG0003865	APOSJ_61984, APOSJ_41752	DANRE42849, DANRE41340, DANRE41339, DANRE41338
OG0003866	APOSJ_24282, APOSJ_24283	DANRE24133, DANRE24132, DANRE24134, DANRE24131
OG0003867	APOSJ_60752, APOSJ_60753	DANRE31225
OG0003868	APOSJ_64684, APOSJ_25045	DANRE02600, DANRE21503
OG0003869	APOSJ_29377, APOSJ_29373, APOSJ_29376, APOSJ_29378, APOSJ_29372, APOSJ_29375, APOSJ_29371, APOSJ_29374	DANRE24691
OG0003870	APOSJ_23016, APOSJ_06665, APOSJ_23017, APOSJ_06660, APOSJ_11376, APOSJ_23015	DANRE29501, DANRE29502
OG0003872	APOSJ_05120, APOSJ_28547, APOSJ_24592, APOSJ_24596, APOSJ_28540, APOSJ_24598, APOSJ_05119, APOSJ_24597	DANRE33580
OG0003873	APOSJ_11172	DANRE10964, DANRE10965, DANRE10963
OG0003874	APOSJ_17301, APOSJ_17304, APOSJ_49370, APOSJ_17303, APOSJ_50898, APOSJ_17302, APOSJ_17300, APOSJ_17299, APOSJ_06136, APOSJ_57345, APOSJ_50894, APOSJ_50896, APOSJ_50897, APOSJ_50895	DANRE09593
OG0003876	APOSJ_55351, APOSJ_55353, APOSJ_55352, APOSJ_55355, APOSJ_55354, APOSJ_03915, APOSJ_55350, APOSJ_03914, APOSJ_03913	DANRE09822, DANRE09823
OG0003877	APOSJ_11307, APOSJ_11303, APOSJ_11306, APOSJ_11308, APOSJ_11304, APOSJ_11305, APOSJ_49244, APOSJ_39123	DANRE36315
OG0003878	APOSJ_11385, APOSJ_11383, APOSJ_11384, APOSJ_11386	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689
OG0003881	APOSJ_17185, APOSJ_17184, APOSJ_17186, APOSJ_40103	DANRE23015, DANRE23016
OG0003882	APOSJ_34819, APOSJ_32141, APOSJ_01045, APOSJ_06437, APOSJ_60271, APOSJ_04288, APOSJ_04295, APOSJ_32142, APOSJ_60270, APOSJ_12511, APOSJ_12510, APOSJ_32140	DANRE12769, DANRE12770, DANRE12768
OG0003883	APOSJ_10347	DANRE04828, DANRE02957, DANRE39402
OG0003884	APOSJ_00562, APOSJ_03381, APOSJ_00563	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	APOSJ_63866	DANRE23957, DANRE23956
OG0003886	APOSJ_13752, APOSJ_33893, APOSJ_33892, APOSJ_33894	DANRE03464, DANRE03465
OG0003888	APOSJ_13717	DANRE03003, DANRE03004, DANRE03002, DANRE03001
OG0003889	APOSJ_01456	DANRE29440
OG0003890	APOSJ_37127	DANRE00279, DANRE20425, DANRE20424
OG0003892	APOSJ_49727, APOSJ_49728, APOSJ_49730, APOSJ_49729, APOSJ_49726	DANRE31548, DANRE31549
OG0003893	APOSJ_03597	DANRE05885, DANRE05887, DANRE05886
OG0003894	APOSJ_33184, APOSJ_58008, APOSJ_58009, APOSJ_60026, APOSJ_60023, APOSJ_58006, APOSJ_60025, APOSJ_60024, APOSJ_22372, APOSJ_58004, APOSJ_58005, APOSJ_58388	DANRE34284
OG0003895	APOSJ_23140, APOSJ_15271, APOSJ_15272, APOSJ_47883, APOSJ_23143, APOSJ_47884, APOSJ_26564, APOSJ_47888, APOSJ_44417, APOSJ_47886, APOSJ_15274, APOSJ_23142, APOSJ_23144, APOSJ_47885, APOSJ_23141, APOSJ_47887	DANRE29856
OG0003896	APOSJ_07288, APOSJ_07289, APOSJ_07287	DANRE29376, DANRE29375, DANRE35458
OG0003897	APOSJ_63844, APOSJ_31200, APOSJ_31201, APOSJ_63847, APOSJ_31202, APOSJ_31203	DANRE26467
OG0003898	APOSJ_06075	DANRE01941, DANRE01939, DANRE01940
OG0003899	APOSJ_11868, APOSJ_19887, APOSJ_19885, APOSJ_11869, APOSJ_19889, APOSJ_19888, APOSJ_23150, APOSJ_11870, APOSJ_19886, APOSJ_61318	DANRE15788
OG0003900	APOSJ_30080, APOSJ_01157, APOSJ_30082, APOSJ_59401, APOSJ_01158, APOSJ_01159, APOSJ_59405, APOSJ_59402, APOSJ_59406, APOSJ_59403, APOSJ_59404, APOSJ_59400	DANRE00881
OG0003901	APOSJ_16327, APOSJ_16328	DANRE18344, DANRE18343
OG0003903	APOSJ_56037, APOSJ_56036, APOSJ_56038, APOSJ_56039	DANRE15774
OG0003906	APOSJ_10444, APOSJ_10449, APOSJ_10448, APOSJ_54044, APOSJ_01703, APOSJ_10450, APOSJ_16538, APOSJ_10447, APOSJ_10451, APOSJ_01700	DANRE21318, DANRE21317, DANRE21319
OG0003910	APOSJ_45369, APOSJ_45364, APOSJ_45365, APOSJ_45367, APOSJ_45368, APOSJ_45371, APOSJ_45370, APOSJ_45366	DANRE14816
OG0003911	APOSJ_45226, APOSJ_45227, APOSJ_15903, APOSJ_15901, APOSJ_55208, APOSJ_45225	DANRE36887, DANRE36885, DANRE36886
OG0003912	APOSJ_24016	DANRE22780, DANRE24504, DANRE12988
OG0003913	APOSJ_63633	DANRE06162
OG0003915	APOSJ_64945, APOSJ_21997	DANRE15235, DANRE06997, DANRE06996
OG0003916	APOSJ_53458, APOSJ_53460	DANRE15537, DANRE27984, DANRE14683
OG0003917	APOSJ_36856	DANRE36320, DANRE36318, DANRE36319
OG0003918	APOSJ_31056	DANRE20155, DANRE07336, DANRE34528
OG0003919	APOSJ_35625, APOSJ_35627, APOSJ_35626	DANRE34144
OG0003920	APOSJ_58724, APOSJ_58723	DANRE13507, DANRE13508, DANRE13506
OG0003921	APOSJ_28730, APOSJ_28728	DANRE27254, DANRE27256
OG0003922	APOSJ_25574, APOSJ_04472, APOSJ_57037, APOSJ_04475, APOSJ_27911, APOSJ_04476	DANRE41706
OG0003923	APOSJ_24976, APOSJ_33618, APOSJ_33619	DANRE41776, DANRE41774, DANRE41775
OG0003925	APOSJ_08132	DANRE14197, DANRE10649, DANRE10648
OG0003926	APOSJ_02594	DANRE01778
OG0003927	APOSJ_28277, APOSJ_25303, APOSJ_25299, APOSJ_25300, APOSJ_25304, APOSJ_25301	DANRE34037
OG0003929	APOSJ_09142, APOSJ_53843	DANRE39127, DANRE39126
OG0003930	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193	DANRE25628, DANRE25629
OG0003931	APOSJ_19698, APOSJ_59773	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003932	APOSJ_52360	DANRE41855
OG0003933	APOSJ_45359, APOSJ_45360, APOSJ_45358, APOSJ_45363, APOSJ_45361, APOSJ_45362	DANRE36065, DANRE30948
OG0003934	APOSJ_39940, APOSJ_39939, APOSJ_39942, APOSJ_39941	DANRE13278
OG0003935	APOSJ_23217, APOSJ_40665, APOSJ_54353, APOSJ_60655	DANRE05444
OG0003936	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107	DANRE12822, DANRE12821, DANRE12820
OG0003937	APOSJ_63807, APOSJ_45221	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380
OG0003938	APOSJ_49626	DANRE11347
OG0003939	APOSJ_62479	DANRE03346
OG0003940	APOSJ_24394, APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036	DANRE39442
OG0003942	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003943	APOSJ_41444	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117
OG0003944	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391	DANRE26350
OG0003945	APOSJ_21733, APOSJ_21734	DANRE12335, DANRE12334, DANRE36681
OG0003946	APOSJ_04811, APOSJ_04812	DANRE16868, DANRE15691
OG0003947	APOSJ_17650, APOSJ_57003, APOSJ_57002	DANRE04867, DANRE04866, DANRE04865, DANRE00638
OG0003948	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539	DANRE39685, DANRE39684
OG0003949	APOSJ_56406	DANRE22446, DANRE37005
OG0003950	APOSJ_42086	DANRE25270
OG0003951	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717	DANRE40463, DANRE40462
OG0003953	APOSJ_41850, APOSJ_41849	DANRE20584, DANRE43396, DANRE16259
OG0003954	APOSJ_58828	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647
OG0003955	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707	DANRE16285, DANRE16284, DANRE16283
OG0003956	APOSJ_26695, APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108	DANRE02182, DANRE02183
OG0003957	APOSJ_48121, APOSJ_48120	DANRE27155
OG0003958	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050	DANRE05370, DANRE19939, DANRE19940, DANRE06230, DANRE19659
OG0003959	APOSJ_05692	DANRE35120, DANRE43205
OG0003960	APOSJ_39850, APOSJ_39854, APOSJ_48898, APOSJ_39851	DANRE31202, DANRE31201, DANRE24968, DANRE24967
OG0003961	APOSJ_42022, APOSJ_30782	DANRE27124, DANRE40065
OG0003962	APOSJ_21986	DANRE15346, DANRE06009, DANRE20526
OG0003964	APOSJ_65210, APOSJ_41296, APOSJ_61485, APOSJ_61486, APOSJ_61489	DANRE21534
OG0003965	APOSJ_19126, APOSJ_57294	DANRE11346
OG0003966	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455	DANRE16607, DANRE16606
OG0003967	APOSJ_28209, APOSJ_49131, APOSJ_28208, APOSJ_28211, APOSJ_28207, APOSJ_28210	DANRE21964
OG0003968	APOSJ_62310, APOSJ_62311	DANRE42393, DANRE37375
OG0003969	APOSJ_16715, APOSJ_16714	DANRE11066, DANRE11065
OG0003970	APOSJ_11423, APOSJ_06933	DANRE35241, DANRE35240, DANRE35239
OG0003971	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255	DANRE33922
OG0003972	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097	DANRE22865, DANRE22866
OG0003973	APOSJ_04402	DANRE10902, DANRE35576, DANRE35578, DANRE35577
OG0003976	APOSJ_12833, APOSJ_15479, APOSJ_17055, APOSJ_42008, APOSJ_25412, APOSJ_49346, APOSJ_25413, APOSJ_25415, APOSJ_25410, APOSJ_49343, APOSJ_25409, APOSJ_25414, APOSJ_41711, APOSJ_49348, APOSJ_49345, APOSJ_49342, APOSJ_29044, APOSJ_49347, APOSJ_25411	DANRE15778
OG0003978	APOSJ_55760	DANRE25666, DANRE05433, DANRE16866, DANRE19589
OG0003997	APOSJ_62739, APOSJ_21774	DANRE16277, DANRE16275, DANRE16276
OG0003999	APOSJ_35875, APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828	DANRE24171, DANRE24172
OG0004000	APOSJ_57306, APOSJ_19169, APOSJ_56465, APOSJ_56464, APOSJ_56463	DANRE14303, DANRE10250, DANRE10249
OG0004001	APOSJ_60874, APOSJ_35474, APOSJ_16998, APOSJ_14886, APOSJ_14339	DANRE09236
OG0004002	APOSJ_38212	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931
OG0004004	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173	DANRE20285, DANRE20284, DANRE12698, DANRE12699
OG0004005	APOSJ_63218	DANRE23393, DANRE23392
OG0004007	APOSJ_46677	DANRE17531, DANRE34274
OG0004009	APOSJ_17635	DANRE04572
OG0004010	APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871	DANRE00257
OG0004011	APOSJ_19673	DANRE04959, DANRE33896
OG0004012	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516	DANRE20086
OG0004014	APOSJ_00183, APOSJ_51602	DANRE42841, DANRE42839, DANRE42840, DANRE42838
OG0004015	APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015	DANRE36484, DANRE36483
OG0004016	APOSJ_59805	DANRE23411, DANRE23410, DANRE23409
OG0004017	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664	DANRE29671, DANRE29669, DANRE29670
OG0004018	APOSJ_16478	DANRE10809
OG0004018	APOSJ_49667, APOSJ_15728, APOSJ_08014, APOSJ_40982, APOSJ_61231	DANRE10810, DANRE10811
OG0004019	APOSJ_40849, APOSJ_40851, APOSJ_40850	DANRE26375
OG0004020	APOSJ_60521, APOSJ_60522, APOSJ_60520	DANRE13395, DANRE13394
OG0004021	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825	DANRE34176
OG0004022	APOSJ_44621, APOSJ_44620	DANRE19882, DANRE19881
OG0004023	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345	DANRE38567, DANRE38568
