Orthogroup	APOSJ_ok	ORYLA
OG0003513	APOSJ_17806, APOSJ_17803	ORYLA19681, ORYLA05692
OG0003514	APOSJ_51367, APOSJ_51366	ORYLA14323, ORYLA13834, ORYLA20337
OG0003515	APOSJ_29411	ORYLA00165
OG0003517	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435	ORYLA14850, ORYLA11261
OG0003518	APOSJ_11964, APOSJ_11966	ORYLA02219
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	ORYLA06032
OG0003520	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167	ORYLA10150
OG0003521	APOSJ_45511, APOSJ_28204, APOSJ_28205, APOSJ_28202, APOSJ_45513, APOSJ_28203	ORYLA03229
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	ORYLA11321, ORYLA10376
OG0003523	APOSJ_38644, APOSJ_62815	ORYLA06822
OG0003524	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950	ORYLA14492
OG0003525	APOSJ_60338, APOSJ_01690	ORYLA06258
OG0003526	APOSJ_02851, APOSJ_01925, APOSJ_11862	ORYLA05238, ORYLA00105, ORYLA08676
OG0003527	APOSJ_29449	ORYLA03109
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	ORYLA09598
OG0003529	APOSJ_52288	ORYLA08755, ORYLA16493
OG0003530	APOSJ_22332, APOSJ_22328, APOSJ_22331, APOSJ_22329, APOSJ_22330, APOSJ_18493	ORYLA08384, ORYLA09655
OG0003531	APOSJ_27815, APOSJ_27816	ORYLA10765, ORYLA01076
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	ORYLA09550
OG0003533	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860	ORYLA20154
OG0003534	APOSJ_61555	ORYLA04728, ORYLA10480
OG0003535	APOSJ_52788, APOSJ_52787, APOSJ_52785	ORYLA17733, ORYLA17692
OG0003536	APOSJ_14777	ORYLA20264
OG0003537	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381	ORYLA02972
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	ORYLA04723
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	ORYLA00317
OG0003541	APOSJ_04774	ORYLA12459
OG0003543	APOSJ_34101	ORYLA06025
OG0003544	APOSJ_21081	ORYLA05956
OG0003545	APOSJ_56610, APOSJ_56937, APOSJ_56931	ORYLA16290, ORYLA00780, ORYLA16888
OG0003546	APOSJ_01873, APOSJ_01872	ORYLA02573, ORYLA06777
OG0003547	APOSJ_16070	ORYLA15005
OG0003548	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959	ORYLA07339, ORYLA19601
OG0003549	APOSJ_56397, APOSJ_56398, APOSJ_34785	ORYLA11604, ORYLA13044
OG0003550	APOSJ_43269, APOSJ_43268	ORYLA06826, ORYLA09869
OG0003551	APOSJ_23011	ORYLA17122, ORYLA02512, ORYLA02511
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	ORYLA06559, ORYLA12973
OG0003553	APOSJ_13296, APOSJ_49900, APOSJ_13291, APOSJ_13297, APOSJ_49897, APOSJ_49898, APOSJ_49894, APOSJ_13295, APOSJ_49893, APOSJ_13293, APOSJ_49895, APOSJ_13294, APOSJ_13290, APOSJ_49896, APOSJ_49899, APOSJ_13298, APOSJ_18965, APOSJ_13292	ORYLA02388
OG0003554	APOSJ_54832	ORYLA02272, ORYLA04649
OG0003556	APOSJ_31011, APOSJ_04977	ORYLA11308, ORYLA15858, ORYLA16060
OG0003557	APOSJ_28950, APOSJ_28951	ORYLA17940, ORYLA05103
OG0003558	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484	ORYLA12673
OG0003560	APOSJ_15875	ORYLA10146
OG0003561	APOSJ_16281	ORYLA11603, ORYLA09116
OG0003562	APOSJ_16527, APOSJ_16528	ORYLA16057, ORYLA05508
OG0003563	APOSJ_36771	ORYLA08166
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	ORYLA02602, ORYLA17999, ORYLA01509
OG0003565	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183	ORYLA04938, ORYLA17732
OG0003566	APOSJ_23756, APOSJ_23755	ORYLA12377
OG0003567	APOSJ_26858, APOSJ_26859	ORYLA16922
OG0003568	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480	ORYLA17899
OG0003569	APOSJ_19174, APOSJ_19175	ORYLA14706, ORYLA13674
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	ORYLA06235, ORYLA06236
OG0003571	APOSJ_29259, APOSJ_29260	ORYLA05684, ORYLA15032
OG0003572	APOSJ_60321, APOSJ_60322	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	ORYLA18884
OG0003576	APOSJ_30810	ORYLA15848, ORYLA19484
OG0003577	APOSJ_53825, APOSJ_53826	ORYLA05673
OG0003578	APOSJ_01112	ORYLA19177
OG0003579	APOSJ_06615	ORYLA07706
OG0003582	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298	ORYLA13955
OG0003598	APOSJ_09285, APOSJ_09284, APOSJ_09283	ORYLA13193, ORYLA02886
OG0003599	APOSJ_51609	ORYLA07506
OG0003600	APOSJ_63300, APOSJ_63296, APOSJ_63297, APOSJ_63301, APOSJ_63294, APOSJ_45458, APOSJ_17617, APOSJ_17619, APOSJ_63295, APOSJ_63299, APOSJ_63298, APOSJ_52163	ORYLA20278
OG0003601	APOSJ_53543	ORYLA10294, ORYLA10291, ORYLA10290
OG0003604	APOSJ_11206	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897
OG0003607	APOSJ_37037, APOSJ_37038	ORYLA08341
OG0003608	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358, APOSJ_00223, APOSJ_00222, APOSJ_09359, APOSJ_00220	ORYLA13187
OG0003610	APOSJ_41838	ORYLA11705
OG0003611	APOSJ_58421	ORYLA01222
OG0003612	APOSJ_10880, APOSJ_10881, APOSJ_10882	ORYLA05697
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	ORYLA14322, ORYLA13861
OG0003615	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994	ORYLA07166
OG0003616	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998	ORYLA13901, ORYLA15935, ORYLA17835
OG0003617	APOSJ_38825, APOSJ_38826	ORYLA20096
OG0003618	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640	ORYLA09085
OG0003619	APOSJ_63145, APOSJ_33903, APOSJ_33902	ORYLA00995
OG0003620	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169	ORYLA16131
OG0003621	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625	ORYLA04086
OG0003622	APOSJ_29152, APOSJ_29151, APOSJ_29153, APOSJ_51976	ORYLA11687
OG0003623	APOSJ_32094, APOSJ_32091, APOSJ_32093, APOSJ_39728, APOSJ_27217, APOSJ_50614, APOSJ_39732, APOSJ_39729, APOSJ_32087, APOSJ_32089, APOSJ_32090, APOSJ_27219, APOSJ_27220, APOSJ_50615, APOSJ_32086, APOSJ_27216, APOSJ_04033, APOSJ_27218, APOSJ_32092, APOSJ_32088	ORYLA05862
OG0003627	APOSJ_14223, APOSJ_14224	ORYLA12845, ORYLA04550
OG0003628	APOSJ_61936, APOSJ_09989, APOSJ_09988	ORYLA12634, ORYLA14794
OG0003630	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694	ORYLA07936
OG0003631	APOSJ_50747, APOSJ_59918	ORYLA18266, ORYLA04613
OG0003632	APOSJ_47100	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834
OG0003633	APOSJ_19883	ORYLA15479
OG0003635	APOSJ_04083	ORYLA01451
OG0003636	APOSJ_33666, APOSJ_06255, APOSJ_62298, APOSJ_62294, APOSJ_37331, APOSJ_62296, APOSJ_62297, APOSJ_62292, APOSJ_62295, APOSJ_45930, APOSJ_37332, APOSJ_37330	ORYLA05265
OG0003638	APOSJ_08758, APOSJ_20093	ORYLA11662
OG0003639	APOSJ_09402, APOSJ_09401	ORYLA04010
OG0003640	APOSJ_37892, APOSJ_37893	ORYLA16900, ORYLA07985, ORYLA08704
OG0003641	APOSJ_05920, APOSJ_05922	ORYLA05514, ORYLA13948, ORYLA15562
OG0003642	APOSJ_38601, APOSJ_38600, APOSJ_38599, APOSJ_41842	ORYLA14662, ORYLA00337
OG0003643	APOSJ_55403, APOSJ_55405, APOSJ_55402, APOSJ_08512	ORYLA16013
OG0003644	APOSJ_55993, APOSJ_55994	ORYLA19217, ORYLA19218
OG0003645	APOSJ_37449	ORYLA17019, ORYLA16769
OG0003646	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538	ORYLA12425
OG0003647	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066	ORYLA18090, ORYLA02365
OG0003648	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165	ORYLA10802
OG0003649	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298	ORYLA12909
OG0003650	APOSJ_45185	ORYLA14386
OG0003651	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911	ORYLA15506
OG0003652	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334	ORYLA04563, ORYLA03095
OG0003653	APOSJ_08528	ORYLA01638, ORYLA07485
OG0003654	APOSJ_46134, APOSJ_46135	ORYLA09093
OG0003655	APOSJ_23658, APOSJ_18181, APOSJ_23659	ORYLA11608, ORYLA09516
OG0003656	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064	ORYLA12194, ORYLA06060
OG0003657	APOSJ_51021, APOSJ_02905, APOSJ_02906, APOSJ_02903	ORYLA04683, ORYLA09891
OG0003658	APOSJ_36597, APOSJ_28693	ORYLA05614, ORYLA01831
OG0003659	APOSJ_21711	ORYLA19260
OG0003660	APOSJ_08560, APOSJ_08561	ORYLA04982, ORYLA08074
OG0003662	APOSJ_51160, APOSJ_11554	ORYLA04873, ORYLA02401
OG0003663	APOSJ_35375, APOSJ_35370, APOSJ_04955, APOSJ_35371, APOSJ_21861, APOSJ_35369, APOSJ_04956, APOSJ_04952, APOSJ_30850, APOSJ_14972, APOSJ_35368, APOSJ_35372	ORYLA07346, ORYLA04670
OG0003664	APOSJ_04762, APOSJ_04763	ORYLA16286
OG0003665	APOSJ_49931, APOSJ_22988	ORYLA11822
OG0003666	APOSJ_22692	ORYLA02489, ORYLA13220, ORYLA06808
OG0003669	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389	ORYLA00310
OG0003671	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092	ORYLA07781
OG0003674	APOSJ_60765, APOSJ_57464, APOSJ_57468, APOSJ_14240, APOSJ_20112, APOSJ_20113, APOSJ_14239, APOSJ_14241, APOSJ_57470, APOSJ_46123	ORYLA00233
OG0003675	APOSJ_00155, APOSJ_02105, APOSJ_02107, APOSJ_02106, APOSJ_02102, APOSJ_02108, APOSJ_02103, APOSJ_02104	ORYLA05527
OG0003677	APOSJ_63538	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	APOSJ_05396	ORYLA19111, ORYLA18850
OG0003679	APOSJ_61299, APOSJ_40884	ORYLA09435, ORYLA09221
OG0003680	APOSJ_00568, APOSJ_00569	ORYLA09399
OG0003681	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059	ORYLA15043, ORYLA12095
OG0003682	APOSJ_56030	ORYLA05336, ORYLA11752
OG0003683	APOSJ_16704, APOSJ_56879	ORYLA02323
OG0003684	APOSJ_25969, APOSJ_25971	ORYLA09009
OG0003685	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668	ORYLA12611
OG0003686	APOSJ_43211	ORYLA15174, ORYLA15175
OG0003688	APOSJ_26717, APOSJ_47129	ORYLA15391
OG0003689	APOSJ_25714, APOSJ_25713	ORYLA00037
OG0003690	APOSJ_32760	ORYLA10151
OG0003691	APOSJ_20048, APOSJ_20051, APOSJ_20050, APOSJ_20049, APOSJ_36955	ORYLA00513
OG0003692	APOSJ_36675, APOSJ_36676	ORYLA17765, ORYLA17766
OG0003693	APOSJ_38592	ORYLA11068, ORYLA15548
OG0003694	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347	ORYLA05766
OG0003695	APOSJ_11769, APOSJ_18638	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	APOSJ_64668, APOSJ_64669, APOSJ_12262	ORYLA14696
OG0003697	APOSJ_29486, APOSJ_29484	ORYLA18863
OG0003698	APOSJ_58545, APOSJ_58546, APOSJ_58544	ORYLA05043, ORYLA17728
OG0003700	APOSJ_18156, APOSJ_18155	ORYLA00145, ORYLA16899
OG0003701	APOSJ_19104, APOSJ_19103, APOSJ_19105, APOSJ_19106, APOSJ_55915, APOSJ_55914	ORYLA09740
OG0003702	APOSJ_30962, APOSJ_59589, APOSJ_08837	ORYLA04776, ORYLA10080
OG0003703	APOSJ_14567, APOSJ_14568	ORYLA19118, ORYLA07915
OG0003704	APOSJ_18927, APOSJ_18925	ORYLA00715, ORYLA06286
OG0003705	APOSJ_39944, APOSJ_39943, APOSJ_49390, APOSJ_22824, APOSJ_22822, APOSJ_04658, APOSJ_49391, APOSJ_39946, APOSJ_39947, APOSJ_55225, APOSJ_49392, APOSJ_49389	ORYLA01951
OG0003706	APOSJ_07480, APOSJ_46991, APOSJ_07482, APOSJ_01299	ORYLA06085
OG0003707	APOSJ_41770, APOSJ_62148	ORYLA12453
OG0003709	APOSJ_03118, APOSJ_42938, APOSJ_42936, APOSJ_42937	ORYLA15349, ORYLA12752
OG0003710	APOSJ_49432, APOSJ_49431	ORYLA04163, ORYLA08822
OG0003711	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878	ORYLA12421
OG0003712	APOSJ_43349, APOSJ_46239	ORYLA16996, ORYLA19025
OG0003713	APOSJ_28572, APOSJ_28574	ORYLA13219, ORYLA06802
OG0003714	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479	ORYLA19329
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	ORYLA13136
OG0003717	APOSJ_06227, APOSJ_06228	ORYLA02048
OG0003718	APOSJ_08670, APOSJ_08671	ORYLA08634
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	ORYLA05761
OG0003720	APOSJ_12013, APOSJ_12014, APOSJ_12015	ORYLA06376, ORYLA01596
OG0003721	APOSJ_38023	ORYLA01061
OG0003722	APOSJ_26303	ORYLA06277, ORYLA02448
OG0003724	APOSJ_55389	ORYLA20221
OG0003725	APOSJ_50821	ORYLA13642, ORYLA17118
OG0003726	APOSJ_08579, APOSJ_08580, APOSJ_08582, APOSJ_08581, APOSJ_50172, APOSJ_30196	ORYLA05127
OG0003727	APOSJ_44176, APOSJ_44177, APOSJ_44179, APOSJ_44181, APOSJ_57383, APOSJ_44178	ORYLA01928, ORYLA05903
OG0003729	APOSJ_03980	ORYLA08395
OG0003731	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516	ORYLA00028
OG0003733	APOSJ_45706, APOSJ_18728, APOSJ_45704, APOSJ_45703, APOSJ_45707, APOSJ_45705	ORYLA07355
OG0003734	APOSJ_10018, APOSJ_40237	ORYLA02449
OG0003736	APOSJ_26482, APOSJ_47642, APOSJ_47639, APOSJ_07570, APOSJ_07574, APOSJ_07573, APOSJ_07571, APOSJ_07577, APOSJ_47643, APOSJ_65237, APOSJ_07578, APOSJ_26483	ORYLA15256
OG0003737	APOSJ_06544	ORYLA18023, ORYLA13650
OG0003738	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444	ORYLA16804
OG0003739	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857	ORYLA10021
OG0003740	APOSJ_53050	ORYLA14622
OG0003741	APOSJ_52967, APOSJ_52968	ORYLA06173
OG0003742	APOSJ_57497, APOSJ_46994	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	APOSJ_31955	ORYLA02655, ORYLA17586
OG0003744	APOSJ_04329, APOSJ_04330	ORYLA15613, ORYLA13913
OG0003745	APOSJ_40164, APOSJ_32998	ORYLA17929
OG0003746	APOSJ_52228	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	APOSJ_29990, APOSJ_29989	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	APOSJ_44308, APOSJ_44307	ORYLA15075, ORYLA11168
OG0003750	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369	ORYLA15854
OG0003751	APOSJ_34295	ORYLA12972
OG0003752	APOSJ_49396, APOSJ_49397, APOSJ_49393, APOSJ_49395, APOSJ_49394, APOSJ_05438, APOSJ_33907	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	APOSJ_07576	ORYLA16886, ORYLA16887
OG0003754	APOSJ_24772, APOSJ_60257, APOSJ_60279	ORYLA14867
OG0003755	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618	ORYLA04416
OG0003756	APOSJ_31907, APOSJ_31906, APOSJ_31905	ORYLA15160
OG0003757	APOSJ_41305, APOSJ_62442, APOSJ_64911, APOSJ_64910, APOSJ_60966, APOSJ_24442, APOSJ_64913, APOSJ_60991, APOSJ_61001	ORYLA03079
OG0003758	APOSJ_53340, APOSJ_61521, APOSJ_53338	ORYLA15779
OG0003759	APOSJ_33874, APOSJ_33875, APOSJ_13678	ORYLA16410, ORYLA01905, ORYLA01906
OG0003760	APOSJ_54190	ORYLA07065, ORYLA12558
OG0003761	APOSJ_48576, APOSJ_44996, APOSJ_47246	ORYLA14667, ORYLA19588
OG0003762	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896	ORYLA16316
OG0003763	APOSJ_49216	ORYLA04822
OG0003764	APOSJ_54964	ORYLA16406
OG0003766	APOSJ_34957, APOSJ_34952, APOSJ_34951, APOSJ_34956, APOSJ_34954, APOSJ_34955, APOSJ_34958, APOSJ_34953	ORYLA14216
OG0003767	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369, APOSJ_42739	ORYLA05360
OG0003768	APOSJ_10006	ORYLA11127
OG0003769	APOSJ_33263, APOSJ_33265	ORYLA08980
OG0003770	APOSJ_17183	ORYLA03596
OG0003771	APOSJ_12160, APOSJ_12161	ORYLA19264, ORYLA17030
OG0003772	APOSJ_03930, APOSJ_32070, APOSJ_32066, APOSJ_32068, APOSJ_32067, APOSJ_32069, APOSJ_61073, APOSJ_32071	ORYLA12463
OG0003773	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893	ORYLA08369
OG0003776	APOSJ_13346	ORYLA18575
OG0003777	APOSJ_20636, APOSJ_20637	ORYLA09626, ORYLA20067
OG0003778	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165	ORYLA11149, ORYLA15322
OG0003779	APOSJ_36800, APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271, APOSJ_36799	ORYLA16409
OG0003780	APOSJ_10641	ORYLA13130, ORYLA07555, ORYLA09643
OG0003795	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386	ORYLA20210
OG0003798	APOSJ_12428, APOSJ_13043	ORYLA19738, ORYLA13919
OG0003802	APOSJ_32521, APOSJ_31706, APOSJ_35830, APOSJ_03269	ORYLA03226
OG0003803	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476	ORYLA16763
OG0003807	APOSJ_38997	ORYLA00781
OG0003808	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230	ORYLA01934
OG0003809	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475	ORYLA07697, ORYLA19481, ORYLA19479
OG0003810	APOSJ_28030, APOSJ_28032, APOSJ_28031, APOSJ_28029	ORYLA09510, ORYLA12262
OG0003811	APOSJ_10829, APOSJ_10830, APOSJ_23632, APOSJ_10831	ORYLA12803
OG0003812	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156	ORYLA19278
OG0003813	APOSJ_38319, APOSJ_38320	ORYLA18042, ORYLA17950
OG0003816	APOSJ_12414, APOSJ_42543, APOSJ_45648, APOSJ_12413, APOSJ_42540, APOSJ_42541, APOSJ_42542, APOSJ_23138, APOSJ_60193, APOSJ_34311, APOSJ_53287	ORYLA05294
OG0003818	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526	ORYLA04078
OG0003820	APOSJ_09672	ORYLA07704
OG0003821	APOSJ_47118, APOSJ_47115, APOSJ_47113, APOSJ_47117, APOSJ_47116, APOSJ_47114, APOSJ_47112	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	APOSJ_26903	ORYLA11357
OG0003824	APOSJ_33742, APOSJ_18170, APOSJ_33739, APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745, APOSJ_33743, APOSJ_33741	ORYLA17763
OG0003826	APOSJ_01356, APOSJ_01357	ORYLA04385
OG0003827	APOSJ_58974, APOSJ_58973, APOSJ_09426, APOSJ_58972	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	APOSJ_09885, APOSJ_35825, APOSJ_24369, APOSJ_35820, APOSJ_55660, APOSJ_55659, APOSJ_35827, APOSJ_09883, APOSJ_35824, APOSJ_35826, APOSJ_35822, APOSJ_58629, APOSJ_35821, APOSJ_35823	ORYLA02923
OG0003829	APOSJ_42034, APOSJ_63776, APOSJ_63772, APOSJ_63770, APOSJ_42035	ORYLA06358
OG0003830	APOSJ_46693	ORYLA10180, ORYLA11924
OG0003831	APOSJ_16069	ORYLA00352
OG0003832	APOSJ_43248	ORYLA14681, ORYLA10931
OG0003833	APOSJ_30468, APOSJ_30469, APOSJ_03956, APOSJ_03955	ORYLA08551
OG0003834	APOSJ_32235	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	APOSJ_19571, APOSJ_19573, APOSJ_19572, APOSJ_19574	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	APOSJ_31977, APOSJ_31976, APOSJ_31979	ORYLA16787
OG0003838	APOSJ_61074	ORYLA09504, ORYLA00494
OG0003839	APOSJ_46438, APOSJ_39403, APOSJ_46439, APOSJ_39406	ORYLA06804
OG0003840	APOSJ_51046	ORYLA19338
OG0003841	APOSJ_23433, APOSJ_23444, APOSJ_23441, APOSJ_23431	ORYLA02082
OG0003842	APOSJ_53084, APOSJ_23246	ORYLA11223
OG0003844	APOSJ_54763, APOSJ_11210	ORYLA00410
OG0003845	APOSJ_46010, APOSJ_46011, APOSJ_28260	ORYLA04421
OG0003848	APOSJ_04335, APOSJ_26933	ORYLA06527, ORYLA13653
OG0003849	APOSJ_51408	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	APOSJ_33809, APOSJ_33808, APOSJ_13314, APOSJ_33810	ORYLA05996
OG0003851	APOSJ_39165	ORYLA09286, ORYLA06613
OG0003852	APOSJ_52160	ORYLA17405
OG0003853	APOSJ_22563, APOSJ_22564, APOSJ_22566	ORYLA18272
OG0003854	APOSJ_34788, APOSJ_34789, APOSJ_34787	ORYLA13175
OG0003855	APOSJ_18900	ORYLA01615, ORYLA19634
OG0003857	APOSJ_05750, APOSJ_05749, APOSJ_05751, APOSJ_05756, APOSJ_05755, APOSJ_05753, APOSJ_05754, APOSJ_05752	ORYLA19469, ORYLA19468
OG0003858	APOSJ_46741, APOSJ_46742, APOSJ_46743, APOSJ_46744, APOSJ_46739, APOSJ_46740	ORYLA04975
OG0003859	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873, APOSJ_09872, APOSJ_09868	ORYLA11310
OG0003861	APOSJ_50687, APOSJ_50689, APOSJ_50692, APOSJ_50688, APOSJ_50691, APOSJ_50690, APOSJ_62729	ORYLA19849
OG0003862	APOSJ_28388, APOSJ_28387	ORYLA09814, ORYLA12243
OG0003863	APOSJ_58367, APOSJ_30244, APOSJ_30243	ORYLA04629, ORYLA17758
