Orthogroup	APOSJ_ok	SACKO_ok
OG0003923	APOSJ_24976, APOSJ_33618, APOSJ_33619	SACKO_12853
OG0003925	APOSJ_08132	SACKO_09569
OG0003926	APOSJ_02594	SACKO_31099, SACKO_18838, SACKO_29131
OG0003927	APOSJ_28277, APOSJ_25303, APOSJ_25299, APOSJ_25300, APOSJ_25304, APOSJ_25301	SACKO_08871
OG0003928	APOSJ_12613, APOSJ_12612, APOSJ_08396, APOSJ_25107	SACKO_07975
OG0003929	APOSJ_09142, APOSJ_53843	SACKO_13523
OG0003930	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193	SACKO_32200
OG0003931	APOSJ_19698, APOSJ_59773	SACKO_31562
OG0003932	APOSJ_52360	SACKO_08899
OG0003932	APOSJ_53529	SACKO_17169, SACKO_32945
OG0003933	APOSJ_45359, APOSJ_45360, APOSJ_45358, APOSJ_45363, APOSJ_45361, APOSJ_45362	SACKO_24589
OG0003934	APOSJ_39940, APOSJ_39939, APOSJ_39942, APOSJ_39941	SACKO_18213
OG0003935	APOSJ_23217, APOSJ_40665, APOSJ_54353, APOSJ_60655	SACKO_12001
OG0003936	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107	SACKO_01810
OG0003937	APOSJ_63807, APOSJ_45221	SACKO_02287
OG0003938	APOSJ_24745	SACKO_13881
OG0003939	APOSJ_62479	SACKO_15117
OG0003940	APOSJ_24394	SACKO_32874, SACKO_08977
OG0003940	APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036	SACKO_31353, SACKO_08931
OG0003942	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123	SACKO_29515
OG0003943	APOSJ_41444	SACKO_20843
OG0003944	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391	SACKO_18909
OG0003945	APOSJ_21733, APOSJ_21734	SACKO_09804, SACKO_29979
OG0003946	APOSJ_04811, APOSJ_04812	SACKO_03399
OG0003947	APOSJ_17650, APOSJ_57003, APOSJ_57002	SACKO_25687
OG0003948	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539	SACKO_13260
OG0003949	APOSJ_56406	SACKO_15085
OG0003950	APOSJ_64031, APOSJ_42088	SACKO_29340
OG0003951	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717	SACKO_27938
OG0003952	APOSJ_39355, APOSJ_39356, APOSJ_58368, APOSJ_39350, APOSJ_58371, APOSJ_49125, APOSJ_58372, APOSJ_49121, APOSJ_58370, APOSJ_58374, APOSJ_49126, APOSJ_58369, APOSJ_38492, APOSJ_39357, APOSJ_39353, APOSJ_49124, APOSJ_49122, APOSJ_39351, APOSJ_58373, APOSJ_39352, APOSJ_39354, APOSJ_49123	SACKO_01574
OG0003953	APOSJ_41850, APOSJ_41849	SACKO_09518
OG0003954	APOSJ_58828	SACKO_02352
OG0003955	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707	SACKO_14555
OG0003956	APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108	SACKO_04261
OG0003957	APOSJ_48121, APOSJ_48120	SACKO_19048
OG0003958	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050	SACKO_14206
OG0003959	APOSJ_05692	SACKO_27466
OG0003960	APOSJ_39850, APOSJ_39854, APOSJ_48898, APOSJ_39851	SACKO_05872
OG0003961	APOSJ_42022, APOSJ_30782	SACKO_15157
OG0003962	APOSJ_21986	SACKO_06799
OG0003964	APOSJ_36547, APOSJ_36545	SACKO_01280, SACKO_23823, SACKO_02645
OG0003965	APOSJ_19126, APOSJ_57294	SACKO_27709, SACKO_08493
OG0003966	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455	SACKO_31308, SACKO_15122
OG0003967	APOSJ_28209, APOSJ_49131, APOSJ_28208, APOSJ_28211, APOSJ_28207, APOSJ_28210	SACKO_05891, SACKO_19262
OG0003968	APOSJ_62310, APOSJ_62311	SACKO_23161
OG0003969	APOSJ_16715, APOSJ_16714	SACKO_19412
OG0003970	APOSJ_11423, APOSJ_06933	SACKO_04465
OG0003971	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255	SACKO_11184
OG0003972	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097	SACKO_18971
OG0003973	APOSJ_04402	SACKO_17940, SACKO_17922
OG0003976	APOSJ_12833, APOSJ_15479, APOSJ_17055, APOSJ_42008, APOSJ_25412, APOSJ_49346, APOSJ_25413, APOSJ_25415, APOSJ_25410, APOSJ_49343, APOSJ_25409, APOSJ_25414, APOSJ_41711, APOSJ_49348, APOSJ_49345, APOSJ_49342, APOSJ_29044, APOSJ_49347, APOSJ_25411	SACKO_33615, SACKO_33622
OG0003999	APOSJ_35875, APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828	SACKO_18525
OG0004000	APOSJ_57306, APOSJ_19169, APOSJ_56465, APOSJ_56464, APOSJ_56463	SACKO_20194
OG0004001	APOSJ_35474, APOSJ_16998, APOSJ_14886	SACKO_27901
OG0004001	APOSJ_14339	SACKO_27639, SACKO_21053
OG0004002	APOSJ_55479, APOSJ_55478, APOSJ_38212	SACKO_22233
OG0004004	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173	SACKO_33188, SACKO_29932
OG0004005	APOSJ_63218	SACKO_17154
OG0004007	APOSJ_46677	SACKO_27467
OG0004009	APOSJ_17635	SACKO_27674
OG0004010	APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871	SACKO_07022, SACKO_07010
OG0004011	APOSJ_19673	SACKO_21800
OG0004012	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516	SACKO_03401
OG0004014	APOSJ_00183, APOSJ_51602	SACKO_04423
OG0004015	APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015	SACKO_00138
OG0004016	APOSJ_59805	SACKO_04846
OG0004017	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664	SACKO_31378
OG0004018	APOSJ_12149, APOSJ_16478, APOSJ_49667, APOSJ_15728, APOSJ_08014, APOSJ_40982, APOSJ_61231	SACKO_25485
OG0004019	APOSJ_40849, APOSJ_40851, APOSJ_40850	SACKO_00903
OG0004020	APOSJ_60521, APOSJ_60522, APOSJ_60520	SACKO_23772
OG0004021	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825	SACKO_24515
OG0004022	APOSJ_44621, APOSJ_44620	SACKO_33066
OG0004023	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345	SACKO_12120
OG0004024	APOSJ_07052	SACKO_00168
OG0004025	APOSJ_22121, APOSJ_08882	SACKO_14748
OG0004026	APOSJ_27824, APOSJ_52115, APOSJ_51533, APOSJ_27822, APOSJ_52103, APOSJ_27818	SACKO_10836, SACKO_18701, SACKO_18128
OG0004027	APOSJ_45269, APOSJ_45268	SACKO_27291
OG0004028	APOSJ_51840	SACKO_02251
OG0004030	APOSJ_21735	SACKO_23510
OG0004031	APOSJ_00925, APOSJ_00926	SACKO_11954
OG0004032	APOSJ_52434	SACKO_05148
OG0004033	APOSJ_09114, APOSJ_09115	SACKO_32338
OG0004034	APOSJ_04478, APOSJ_54707	SACKO_12063
OG0004035	APOSJ_51358	SACKO_05264
OG0004036	APOSJ_40159, APOSJ_40158, APOSJ_40160	SACKO_24297
OG0004037	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041	SACKO_11842
OG0004038	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293	SACKO_18332
OG0004039	APOSJ_14426, APOSJ_25302, APOSJ_09581	SACKO_32559
OG0004040	APOSJ_40738	SACKO_14400
OG0004041	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368	SACKO_09138
OG0004042	APOSJ_17978, APOSJ_29710	SACKO_29359
OG0004043	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232	SACKO_04203
OG0004044	APOSJ_22041, APOSJ_22040, APOSJ_22042	SACKO_31712
OG0004045	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325, APOSJ_39328	SACKO_33631
OG0004046	APOSJ_04043, APOSJ_13899	SACKO_22550
OG0004046	APOSJ_36815, APOSJ_36816	SACKO_08701
OG0004047	APOSJ_53255	SACKO_00930
OG0004048	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449	SACKO_33590
OG0004049	APOSJ_01252, APOSJ_01253	SACKO_04565
OG0004050	APOSJ_60744	SACKO_08948
OG0004051	APOSJ_22991	SACKO_17893
OG0004052	APOSJ_60180	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	APOSJ_39826	SACKO_12103
OG0004054	APOSJ_30472, APOSJ_30474	SACKO_22145
OG0004055	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924	SACKO_08940
OG0004056	APOSJ_24694, APOSJ_24693	SACKO_02937, SACKO_02933
OG0004057	APOSJ_49349, APOSJ_49351	SACKO_20234
OG0004058	APOSJ_20251, APOSJ_04192	SACKO_00555, SACKO_22401
OG0004059	APOSJ_64165	SACKO_04014
OG0004060	APOSJ_01695, APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869	SACKO_28451
OG0004061	APOSJ_22224, APOSJ_02916, APOSJ_02911, APOSJ_02910, APOSJ_17922, APOSJ_02914, APOSJ_02912, APOSJ_02913	SACKO_14715
OG0004062	APOSJ_23125, APOSJ_23126	SACKO_33240
OG0004063	APOSJ_33697, APOSJ_33694, APOSJ_33695, APOSJ_33696	SACKO_18912
OG0004064	APOSJ_47478, APOSJ_47476, APOSJ_47479	SACKO_28124
OG0004065	APOSJ_57919, APOSJ_27155, APOSJ_57917	SACKO_31120
OG0004066	APOSJ_30873	SACKO_22807
OG0004067	APOSJ_50812, APOSJ_50813, APOSJ_11707, APOSJ_48072, APOSJ_50809, APOSJ_10624, APOSJ_50816, APOSJ_50815, APOSJ_50811, APOSJ_50814	SACKO_06615
OG0004068	APOSJ_42403, APOSJ_00827	SACKO_03077
OG0004069	APOSJ_27427, APOSJ_36388	SACKO_16363
OG0004070	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895	SACKO_26538, SACKO_33985
OG0004071	APOSJ_06090, APOSJ_17404	SACKO_17358
OG0004072	APOSJ_01871, APOSJ_07850	SACKO_06639
OG0004073	APOSJ_55609	SACKO_11536
OG0004074	APOSJ_20136	SACKO_24723
OG0004075	APOSJ_25500, APOSJ_25499, APOSJ_01170	SACKO_16055, SACKO_16079
OG0004076	APOSJ_49321, APOSJ_39483, APOSJ_49320, APOSJ_49319	SACKO_25245
OG0004078	APOSJ_22359, APOSJ_05472, APOSJ_57994, APOSJ_57993, APOSJ_05475, APOSJ_05474, APOSJ_57997, APOSJ_57995, APOSJ_57992, APOSJ_57996, APOSJ_57991	SACKO_33589
OG0004079	APOSJ_62613, APOSJ_47957	SACKO_14566
OG0004080	APOSJ_45292	SACKO_22943
OG0004081	APOSJ_65053	SACKO_22094
OG0004082	APOSJ_39700, APOSJ_39703, APOSJ_39702, APOSJ_39704, APOSJ_39701	SACKO_02002
OG0004083	APOSJ_48918, APOSJ_48916, APOSJ_48919, APOSJ_48920	SACKO_26997
OG0004084	APOSJ_09771, APOSJ_44099, APOSJ_44104	SACKO_12941
OG0004085	APOSJ_21960, APOSJ_21961, APOSJ_21959	SACKO_33798
OG0004086	APOSJ_41297, APOSJ_57692, APOSJ_57697, APOSJ_06527, APOSJ_57696, APOSJ_25807, APOSJ_21077, APOSJ_41294, APOSJ_41301, APOSJ_06529, APOSJ_57693, APOSJ_21071, APOSJ_57689, APOSJ_21078, APOSJ_41295	SACKO_31613
OG0004087	APOSJ_45327, APOSJ_45325, APOSJ_45326, APOSJ_45328	SACKO_23851
OG0004088	APOSJ_45441, APOSJ_45440, APOSJ_45439	SACKO_25399
OG0004089	APOSJ_62508	SACKO_19311
OG0004090	APOSJ_56654, APOSJ_44717	SACKO_02550
OG0004091	APOSJ_57744	SACKO_07509
OG0004092	APOSJ_23296	SACKO_04140
OG0004093	APOSJ_65145, APOSJ_65146, APOSJ_63815, APOSJ_65144	SACKO_30195
OG0004094	APOSJ_32919, APOSJ_32918, APOSJ_49433	SACKO_27444
OG0004095	APOSJ_27133, APOSJ_27132, APOSJ_64762	SACKO_06430
OG0004096	APOSJ_33043, APOSJ_26027	SACKO_22778
OG0004097	APOSJ_27095	SACKO_13213
OG0004098	APOSJ_06194	SACKO_27018
OG0004099	APOSJ_44643	SACKO_13836
OG0004100	APOSJ_41204	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602
OG0004101	APOSJ_32768	SACKO_05006
OG0004102	APOSJ_41142, APOSJ_41138, APOSJ_41139, APOSJ_41140, APOSJ_41137, APOSJ_41141	SACKO_06536
OG0004104	APOSJ_14574	SACKO_02429
OG0004105	APOSJ_39532, APOSJ_47284	SACKO_08461
OG0004106	APOSJ_02716, APOSJ_02715	SACKO_20371, SACKO_18121
OG0004107	APOSJ_32696	SACKO_13828
OG0004109	APOSJ_50305, APOSJ_51228, APOSJ_51229, APOSJ_50303	SACKO_08690
OG0004109	APOSJ_39293, APOSJ_38216	SACKO_22496, SACKO_23644, SACKO_21355, SACKO_03988, SACKO_32164, SACKO_23692, SACKO_23669, SACKO_23589, SACKO_07121, SACKO_23642
OG0004110	APOSJ_25256, APOSJ_25257, APOSJ_28123	SACKO_33407
OG0004111	APOSJ_40483, APOSJ_40481, APOSJ_40482	SACKO_01686
OG0004112	APOSJ_59470, APOSJ_19667, APOSJ_19666	SACKO_04832
OG0004113	APOSJ_08212, APOSJ_08213, APOSJ_08211, APOSJ_51701	SACKO_07968
OG0004114	APOSJ_62752, APOSJ_62754, APOSJ_62749, APOSJ_62750, APOSJ_62751, APOSJ_62753	SACKO_07278
OG0004116	APOSJ_16580, APOSJ_16579, APOSJ_16576, APOSJ_16578, APOSJ_16575, APOSJ_16574	SACKO_12551
OG0004117	APOSJ_25960, APOSJ_25964, APOSJ_05764, APOSJ_25962, APOSJ_60826, APOSJ_25965, APOSJ_25963, APOSJ_25959, APOSJ_32591, APOSJ_25958, APOSJ_25961	SACKO_11228
OG0004118	APOSJ_47133, APOSJ_47137, APOSJ_47136, APOSJ_47139, APOSJ_43904, APOSJ_53847, APOSJ_53851, APOSJ_47131	SACKO_08745
OG0004119	APOSJ_47977, APOSJ_40715, APOSJ_54587, APOSJ_54583	SACKO_16359
OG0004120	APOSJ_24987, APOSJ_44036	SACKO_22425
OG0004121	APOSJ_21633, APOSJ_06170	SACKO_28819
OG0004122	APOSJ_57556, APOSJ_57558, APOSJ_20446	SACKO_16718, SACKO_16732
OG0004123	APOSJ_14094	SACKO_05474
OG0004124	APOSJ_19925	SACKO_01623
OG0004125	APOSJ_50965, APOSJ_49701, APOSJ_49700, APOSJ_49699	SACKO_10613
OG0004126	APOSJ_31629	SACKO_17034
OG0004127	APOSJ_26375, APOSJ_36205	SACKO_30149
OG0004129	APOSJ_62244, APOSJ_62246, APOSJ_35048	SACKO_10829
OG0004130	APOSJ_35159	SACKO_04539, SACKO_29058
OG0004131	APOSJ_60771, APOSJ_30292, APOSJ_64136, APOSJ_64137, APOSJ_64135, APOSJ_57239	SACKO_31379
OG0004132	APOSJ_54495, APOSJ_54497, APOSJ_52756, APOSJ_54498, APOSJ_59337, APOSJ_54496, APOSJ_59341, APOSJ_52758, APOSJ_52757, APOSJ_59351	SACKO_19039
OG0004133	APOSJ_16443, APOSJ_23365, APOSJ_23367, APOSJ_23366	SACKO_06628
OG0004134	APOSJ_05189, APOSJ_38091	SACKO_21471
OG0004135	APOSJ_47790, APOSJ_47789, APOSJ_30737, APOSJ_47791	SACKO_25029
OG0004136	APOSJ_23894, APOSJ_23893	SACKO_00526
OG0004137	APOSJ_50022, APOSJ_50020, APOSJ_50023, APOSJ_50019, APOSJ_50017, APOSJ_50018, APOSJ_50024, APOSJ_50021	SACKO_16541
OG0004138	APOSJ_38040, APOSJ_23492, APOSJ_23494	SACKO_13361
OG0004139	APOSJ_27508, APOSJ_27509, APOSJ_27507	SACKO_03872
OG0004140	APOSJ_27400, APOSJ_27401	SACKO_23320
OG0004141	APOSJ_53724, APOSJ_51744	SACKO_25516, SACKO_25462
OG0004142	APOSJ_07656	SACKO_15937
OG0004143	APOSJ_63017, APOSJ_20148	SACKO_17997
OG0004144	APOSJ_49624, APOSJ_49625	SACKO_12932
OG0004145	APOSJ_33579	SACKO_17936
OG0004146	APOSJ_28241, APOSJ_28240, APOSJ_28242, APOSJ_45825	SACKO_21251
OG0004147	APOSJ_12002	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	APOSJ_15590, APOSJ_02537	SACKO_04179
OG0004149	APOSJ_52046, APOSJ_52047	SACKO_05134
OG0004150	APOSJ_63641, APOSJ_63642	SACKO_06062
OG0004153	APOSJ_31271, APOSJ_31272, APOSJ_31274	SACKO_17489
OG0004154	APOSJ_28192	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	APOSJ_13245	SACKO_32044
OG0004155	APOSJ_18189, APOSJ_24941	SACKO_02478
OG0004155	APOSJ_06190	SACKO_11443
OG0004156	APOSJ_39218	SACKO_07990, SACKO_27546
OG0004158	APOSJ_24295	SACKO_18616
OG0004159	APOSJ_32908, APOSJ_32907	SACKO_15242
OG0004160	APOSJ_52623, APOSJ_52627, APOSJ_52621, APOSJ_52620, APOSJ_52622, APOSJ_52624, APOSJ_52625, APOSJ_52626, APOSJ_58471	SACKO_14735
OG0004161	APOSJ_05031, APOSJ_05028, APOSJ_59026, APOSJ_05032	SACKO_22482, SACKO_22491
OG0004162	APOSJ_08687, APOSJ_08685, APOSJ_08686	SACKO_22066
OG0004165	APOSJ_56493	SACKO_31126, SACKO_21427, SACKO_27599, SACKO_00559, SACKO_14500, SACKO_14524, SACKO_20564, SACKO_14010, SACKO_07668, SACKO_02853, SACKO_21732, SACKO_06849, SACKO_07079, SACKO_32574, SACKO_32684, SACKO_15471, SACKO_32430, SACKO_12558, SACKO_18283, SACKO_22708, SACKO_00595, SACKO_24992, SACKO_10502, SACKO_32542, SACKO_11950
OG0004166	APOSJ_58064, APOSJ_58065	SACKO_12473
OG0004167	APOSJ_25942, APOSJ_25943, APOSJ_25941	SACKO_11715
OG0004168	APOSJ_58123, APOSJ_58120, APOSJ_58124, APOSJ_58125	SACKO_24506
OG0004169	APOSJ_65086, APOSJ_65087, APOSJ_38510	SACKO_10004
OG0004170	APOSJ_23584, APOSJ_23583, APOSJ_23582	SACKO_26580
OG0004171	APOSJ_58574, APOSJ_58572, APOSJ_58573, APOSJ_58575	SACKO_29940
OG0004174	APOSJ_18373, APOSJ_18369, APOSJ_18372, APOSJ_50665, APOSJ_18371, APOSJ_18365, APOSJ_18370, APOSJ_56083, APOSJ_18367, APOSJ_18368, APOSJ_56082	SACKO_18154
OG0004175	APOSJ_52302	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	APOSJ_31398, APOSJ_31399	SACKO_25099
OG0004178	APOSJ_00181, APOSJ_00182	SACKO_23443
OG0004179	APOSJ_03859	SACKO_01013
OG0004180	APOSJ_30579, APOSJ_30578	SACKO_06651
OG0004181	APOSJ_35918, APOSJ_35919	SACKO_24938
OG0004182	APOSJ_28808, APOSJ_10411	SACKO_27354
OG0004183	APOSJ_05371	SACKO_09640
OG0004184	APOSJ_47177, APOSJ_39370	SACKO_11934
OG0004185	APOSJ_41979, APOSJ_49424, APOSJ_36097, APOSJ_49425, APOSJ_36100, APOSJ_49422, APOSJ_36096, APOSJ_49423, APOSJ_36099, APOSJ_36095, APOSJ_36094, APOSJ_36098, APOSJ_49426, APOSJ_36093, APOSJ_36092	SACKO_32961
OG0004186	APOSJ_13580	SACKO_12502
OG0004187	APOSJ_45565	SACKO_26772
OG0004188	APOSJ_58128, APOSJ_02500, APOSJ_02502, APOSJ_02501	SACKO_12003
OG0004189	APOSJ_31087, APOSJ_31088	SACKO_04457
OG0004190	APOSJ_12010, APOSJ_12009, APOSJ_34396, APOSJ_12008	SACKO_22036
OG0004191	APOSJ_38462, APOSJ_24203, APOSJ_38463, APOSJ_38461, APOSJ_24206, APOSJ_24205, APOSJ_24204, APOSJ_38460, APOSJ_38464, APOSJ_24207, APOSJ_22128, APOSJ_65415, APOSJ_54644, APOSJ_63358	SACKO_18312, SACKO_31446, SACKO_18928, SACKO_18595, SACKO_28540, SACKO_01774
OG0004214	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523, APOSJ_08722, APOSJ_32980, APOSJ_32979	SACKO_12484
OG0004215	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005	SACKO_02214
OG0004216	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093	SACKO_32089
OG0004217	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532	SACKO_09269
OG0004218	APOSJ_08748	SACKO_18222
OG0004219	APOSJ_02049, APOSJ_59197, APOSJ_59196, APOSJ_59195	SACKO_03103
OG0004220	APOSJ_55154, APOSJ_50842, APOSJ_55157, APOSJ_23051	SACKO_23085
OG0004222	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336	SACKO_12358
OG0004223	APOSJ_02983	SACKO_14230, SACKO_01885
OG0004224	APOSJ_25696, APOSJ_18005	SACKO_11607, SACKO_06518, SACKO_01182, SACKO_00917, SACKO_01138, SACKO_01220, SACKO_08157, SACKO_12989, SACKO_07051, SACKO_02365, SACKO_24871
OG0004225	APOSJ_43476, APOSJ_06200	SACKO_26484, SACKO_26695
OG0004226	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910	SACKO_01406
OG0004227	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015	SACKO_14123
OG0004229	APOSJ_13672	SACKO_17477
OG0004230	APOSJ_35640	SACKO_30089
OG0004231	APOSJ_13654	SACKO_01862
OG0004232	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651	SACKO_13258
OG0004233	APOSJ_09043, APOSJ_09044	SACKO_09478
OG0004235	APOSJ_47650	SACKO_17332
OG0004236	APOSJ_08973, APOSJ_08972, APOSJ_57202	SACKO_11379
OG0004237	APOSJ_14261	SACKO_33563
OG0004238	APOSJ_60837, APOSJ_63291, APOSJ_29007	SACKO_11304
OG0004239	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431	SACKO_08658
OG0004240	APOSJ_06645, APOSJ_06646	SACKO_03705
OG0004241	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503	SACKO_05087
OG0004242	APOSJ_43896, APOSJ_43901, APOSJ_43899, APOSJ_43898, APOSJ_43900, APOSJ_43897, APOSJ_43902	SACKO_12064
OG0004243	APOSJ_56942	SACKO_21841
OG0004244	APOSJ_33632, APOSJ_33631, APOSJ_33630	SACKO_10773
OG0004245	APOSJ_13915, APOSJ_13916	SACKO_12744
OG0004246	APOSJ_35916, APOSJ_35917	SACKO_10191
OG0004247	APOSJ_00766	SACKO_29414
OG0004248	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287	SACKO_26657
OG0004249	APOSJ_41833, APOSJ_41834	SACKO_09516
OG0004250	APOSJ_60151	SACKO_07268
OG0004251	APOSJ_15522, APOSJ_15523	SACKO_02877
OG0004252	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627	SACKO_16333
OG0004253	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073	SACKO_02192
OG0004254	APOSJ_48800	SACKO_18552
OG0004255	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875	SACKO_09554
OG0004257	APOSJ_46277, APOSJ_22093, APOSJ_46278	SACKO_10226
OG0004258	APOSJ_34700, APOSJ_34699	SACKO_16352, SACKO_16395
OG0004259	APOSJ_46164	SACKO_29831
OG0004260	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862	SACKO_31028
OG0004261	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870	SACKO_29025
OG0004262	APOSJ_50876, APOSJ_50878	SACKO_23794
OG0004264	APOSJ_48793	SACKO_17498, SACKO_21378
OG0004267	APOSJ_62461, APOSJ_62460	SACKO_29345
OG0004268	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147	SACKO_32110
OG0004269	APOSJ_26849	SACKO_02690
OG0004270	APOSJ_56363, APOSJ_14578	SACKO_15850
OG0004271	APOSJ_52454, APOSJ_64171	SACKO_21341, SACKO_01124
OG0004273	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592	SACKO_09932
OG0004274	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318	SACKO_28578
