Orthogroup	APOSJ_ok	MOUSE
OG0002960	APOSJ_46873	MOUSE17741, MOUSE17742, MOUSE17739, MOUSE17743, MOUSE17738, MOUSE17740, MOUSE17737
OG0002961	APOSJ_48061, APOSJ_48062, APOSJ_48060	MOUSE07635, MOUSE07634, MOUSE07633, MOUSE07636, MOUSE07637
OG0002962	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063	MOUSE15010, MOUSE15009
OG0002964	APOSJ_46194	MOUSE03843, MOUSE06212
OG0002965	APOSJ_52959	MOUSE21231, MOUSE21228, MOUSE21229, MOUSE21226, MOUSE21230, MOUSE21227
OG0002966	APOSJ_19690, APOSJ_19691	MOUSE25420, MOUSE25422, MOUSE25423, MOUSE25421, MOUSE23956, MOUSE23957
OG0002967	APOSJ_44455, APOSJ_44454	MOUSE50963, MOUSE50965, MOUSE50964
OG0002968	APOSJ_21357, APOSJ_21358	MOUSE33928, MOUSE33927
OG0002969	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845	MOUSE05356, MOUSE05355
OG0002971	APOSJ_37915, APOSJ_29340, APOSJ_37910	MOUSE13502, MOUSE28198, MOUSE33911, MOUSE00399, MOUSE00398
OG0002973	APOSJ_42996	MOUSE11207, MOUSE11206, MOUSE11205, MOUSE11204
OG0002974	APOSJ_65070	MOUSE10025, MOUSE10026, MOUSE10024, MOUSE10023, MOUSE48988
OG0002975	APOSJ_55740, APOSJ_40908, APOSJ_55741	MOUSE18623, MOUSE18624, MOUSE07165, MOUSE07167, MOUSE07166
OG0002976	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712	MOUSE10248, MOUSE10247, MOUSE10246
OG0002977	APOSJ_04874, APOSJ_04873	MOUSE04693, MOUSE04694
OG0002978	APOSJ_64685, APOSJ_45730	MOUSE20325, MOUSE27992, MOUSE11706, MOUSE11705, MOUSE11703
OG0002979	APOSJ_30422, APOSJ_30421	MOUSE16549, MOUSE16547, MOUSE16548, MOUSE16546
OG0002981	APOSJ_48720, APOSJ_61926, APOSJ_10226, APOSJ_42619, APOSJ_48721, APOSJ_34442, APOSJ_10225, APOSJ_30362, APOSJ_42621, APOSJ_61925, APOSJ_59198, APOSJ_48719, APOSJ_48722, APOSJ_42620, APOSJ_43870, APOSJ_48718	MOUSE24011, MOUSE24009, MOUSE24008, MOUSE24010
OG0002982	APOSJ_31495, APOSJ_31494	MOUSE46658, MOUSE46660, MOUSE46656, MOUSE46659, MOUSE46657, MOUSE46661
OG0002983	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311	MOUSE16587, MOUSE03257, MOUSE24110, MOUSE24112, MOUSE24111
OG0002984	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919	MOUSE42121, MOUSE42123, MOUSE42122, MOUSE42120, MOUSE42119
OG0002985	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106	MOUSE14988, MOUSE14989
OG0002986	APOSJ_15496, APOSJ_15495	MOUSE31076, MOUSE31077, MOUSE39086, MOUSE39082, MOUSE39085, MOUSE39083, MOUSE39081, MOUSE39084
OG0002987	APOSJ_41363	MOUSE02847, MOUSE02846, MOUSE09553, MOUSE09554
OG0002988	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995	MOUSE01198, MOUSE01199, MOUSE01194
OG0002989	APOSJ_04210, APOSJ_58686	MOUSE11228
OG0002990	APOSJ_41926, APOSJ_41927	MOUSE46843, MOUSE46844, MOUSE36054, MOUSE19416
OG0002991	APOSJ_05218	MOUSE21236, MOUSE21237, MOUSE21235, MOUSE21239
OG0002992	APOSJ_16883	MOUSE35586, MOUSE35587, MOUSE35584, MOUSE35585, MOUSE35583, MOUSE35582, MOUSE14642, MOUSE14643
OG0002994	APOSJ_23648	MOUSE09296, MOUSE09297
OG0002996	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946	MOUSE09342, MOUSE09341
OG0002997	APOSJ_58621	MOUSE33712, MOUSE33711
OG0002998	APOSJ_24675, APOSJ_24674	MOUSE01823, MOUSE01822, MOUSE11334, MOUSE11336, MOUSE11333, MOUSE11335, MOUSE11332
OG0003002	APOSJ_37421, APOSJ_26772	MOUSE22651, MOUSE02560, MOUSE02559, MOUSE22650, MOUSE22649
OG0003003	APOSJ_02299, APOSJ_02300, APOSJ_13906	MOUSE34319, MOUSE34320, MOUSE34322, MOUSE34321, MOUSE21673
OG0003004	APOSJ_36401, APOSJ_36403, APOSJ_36404	MOUSE18689, MOUSE42760
OG0003005	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076	MOUSE18225
OG0003006	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217	MOUSE17053, MOUSE17052, MOUSE17054
OG0003007	APOSJ_15270, APOSJ_15268, APOSJ_30252, APOSJ_15269, APOSJ_46877	MOUSE33080, MOUSE33078, MOUSE33453, MOUSE50352, MOUSE50350
OG0003008	APOSJ_46376	MOUSE24226, MOUSE24228, MOUSE24227, MOUSE24229
OG0003009	APOSJ_17280, APOSJ_17273, APOSJ_10783, APOSJ_10784, APOSJ_17271, APOSJ_18922	MOUSE30153, MOUSE30154, MOUSE43074, MOUSE43075, MOUSE43051
OG0003010	APOSJ_52409, APOSJ_52410	MOUSE46873, MOUSE46874
OG0003011	APOSJ_43587	MOUSE39414, MOUSE39417, MOUSE39416, MOUSE39415, MOUSE15024
OG0003012	APOSJ_17930, APOSJ_17929	MOUSE40624
OG0003013	APOSJ_07123, APOSJ_07124, APOSJ_55779	MOUSE22051, MOUSE22050
OG0003014	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309	MOUSE12627
OG0003016	APOSJ_16130, APOSJ_54698	MOUSE36263, MOUSE45221, MOUSE45220
OG0003017	APOSJ_42744	MOUSE19919
OG0003018	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521	MOUSE45408
OG0003019	APOSJ_24408, APOSJ_24407	MOUSE35632, MOUSE35633, MOUSE35636
OG0003021	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832	MOUSE04117, MOUSE04116, MOUSE04115, MOUSE04121, MOUSE04118, MOUSE04119, MOUSE04120
OG0003022	APOSJ_49552, APOSJ_49553	MOUSE29865, MOUSE29862, MOUSE29864, MOUSE29863, MOUSE54616, MOUSE54613, MOUSE54615, MOUSE54614
OG0003023	APOSJ_26889	MOUSE02701, MOUSE02700
OG0003024	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920	MOUSE24540, MOUSE24541, MOUSE24542, MOUSE24539
OG0003025	APOSJ_19466, APOSJ_34959	MOUSE17101, MOUSE13361, MOUSE13360
OG0003026	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901	MOUSE06294, MOUSE06293
OG0003027	APOSJ_45013, APOSJ_45012	MOUSE04829, MOUSE04828, MOUSE44803, MOUSE44804, MOUSE44806, MOUSE44807, MOUSE44805
OG0003028	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092	MOUSE33814, MOUSE33813, MOUSE33812, MOUSE33815
OG0003029	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859	MOUSE19871, MOUSE19873, MOUSE19872, MOUSE19870
OG0003030	APOSJ_50713	MOUSE37133, MOUSE37135, MOUSE37130, MOUSE37131, MOUSE37134, MOUSE37132, MOUSE50388
OG0003031	APOSJ_05271	MOUSE05565, MOUSE05566, MOUSE05567, MOUSE39652, MOUSE39650, MOUSE39651, MOUSE39653, MOUSE39658, MOUSE39649
OG0003033	APOSJ_22116, APOSJ_22716, APOSJ_55466	MOUSE18942, MOUSE16005
OG0003034	APOSJ_25543	MOUSE48768, MOUSE48769, MOUSE51312, MOUSE51311
OG0003035	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200	MOUSE48428, MOUSE48431, MOUSE48427, MOUSE48429, MOUSE10173, MOUSE10170, MOUSE10171, MOUSE10175, MOUSE10172
OG0003036	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845	MOUSE31234
OG0003037	APOSJ_52298	MOUSE37858
OG0003038	APOSJ_10168	MOUSE16424, MOUSE16423, MOUSE43256, MOUSE43255, MOUSE43254
OG0003040	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547	MOUSE04097, MOUSE04096
OG0003041	APOSJ_64655, APOSJ_33811	MOUSE13446, MOUSE13449, MOUSE13447, MOUSE13448
OG0003043	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284	MOUSE03995, MOUSE03996
OG0003044	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070	MOUSE04292, MOUSE04289, MOUSE04286, MOUSE04291, MOUSE04290, MOUSE04288, MOUSE04287
OG0003045	APOSJ_07018	MOUSE39880, MOUSE39881
OG0003045	APOSJ_54974	MOUSE29857, MOUSE29856
OG0003046	APOSJ_33073, APOSJ_53211, APOSJ_53213, APOSJ_53212	MOUSE10041, MOUSE10042, MOUSE49339, MOUSE10040
OG0003048	APOSJ_40872, APOSJ_40873	MOUSE23204, MOUSE23201, MOUSE23203, MOUSE23202
OG0003049	APOSJ_37374, APOSJ_37376	MOUSE09797, MOUSE09800, MOUSE33262, MOUSE33261, MOUSE33263
OG0003051	APOSJ_16434, APOSJ_27454	MOUSE22702, MOUSE12616
OG0003052	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487	MOUSE21302
OG0003053	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689	MOUSE32705, MOUSE32711, MOUSE32708, MOUSE32709, MOUSE32710, MOUSE32706, MOUSE32707
OG0003054	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931	MOUSE47597, MOUSE47598, MOUSE47596, MOUSE47600, MOUSE47595
OG0003055	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315	MOUSE33434, MOUSE33435, MOUSE48879
OG0003057	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941	MOUSE50125, MOUSE50127, MOUSE50124, MOUSE50122, MOUSE50121, MOUSE50126, MOUSE50128, MOUSE50123
OG0003058	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370	MOUSE00368, MOUSE18568, MOUSE18565, MOUSE18567, MOUSE18569, MOUSE18566, MOUSE28571, MOUSE28570
OG0003059	APOSJ_54868	MOUSE02981, MOUSE02982
OG0003060	APOSJ_25972	MOUSE48788, MOUSE48790, MOUSE31847, MOUSE01639
OG0003061	APOSJ_34451	MOUSE03045, MOUSE03043, MOUSE03044, MOUSE03042, MOUSE08064, MOUSE08065, MOUSE08066
OG0003063	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491	MOUSE01749, MOUSE01748
OG0003064	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905	MOUSE47362, MOUSE47361
OG0003065	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568	MOUSE43098, MOUSE43095, MOUSE43096, MOUSE43094, MOUSE43093
OG0003067	APOSJ_20684, APOSJ_20685	MOUSE47968, MOUSE47967
OG0003069	APOSJ_57953, APOSJ_28657, APOSJ_28656, APOSJ_31953, APOSJ_31954	MOUSE30220, MOUSE30221
OG0003072	APOSJ_04105, APOSJ_04104, APOSJ_25387	MOUSE31159, MOUSE39251, MOUSE39249, MOUSE39250
OG0003073	APOSJ_43163	MOUSE04961
OG0003074	APOSJ_50683, APOSJ_50682	MOUSE28849, MOUSE19699, MOUSE19698, MOUSE19700
OG0003075	APOSJ_40427, APOSJ_11846, APOSJ_11318, APOSJ_26476, APOSJ_64957, APOSJ_55960, APOSJ_55961, APOSJ_40428, APOSJ_55959, APOSJ_49477, APOSJ_26480, APOSJ_55958, APOSJ_55962, APOSJ_01147, APOSJ_55957, APOSJ_40429, APOSJ_55963, APOSJ_26479, APOSJ_35814	MOUSE38797
OG0003077	APOSJ_22530, APOSJ_22531	MOUSE17167, MOUSE17168, MOUSE17166, MOUSE05965, MOUSE05961
OG0003078	APOSJ_00148	MOUSE07682, MOUSE03101, MOUSE07680, MOUSE07681
OG0003079	APOSJ_59437, APOSJ_59436	MOUSE01340, MOUSE01337, MOUSE01338, MOUSE32271, MOUSE05150, MOUSE05151, MOUSE01341, MOUSE01336, MOUSE01335
OG0003084	APOSJ_63819	MOUSE12593, MOUSE12592, MOUSE54562
OG0003101	APOSJ_39132	MOUSE34169, MOUSE29374, MOUSE29372, MOUSE29373, MOUSE29137, MOUSE29138, MOUSE34171, MOUSE29139
OG0003103	APOSJ_56241, APOSJ_56240, APOSJ_13496	MOUSE00299, MOUSE00298, MOUSE11387
OG0003104	APOSJ_41239, APOSJ_30663	MOUSE25311, MOUSE24216, MOUSE24218, MOUSE24217
OG0003105	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124	MOUSE32673
OG0003106	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339	MOUSE51428, MOUSE51424, MOUSE51425, MOUSE51430, MOUSE51434
OG0003107	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200	MOUSE49658
OG0003108	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895	MOUSE02208, MOUSE02205, MOUSE02209, MOUSE02207
OG0003109	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956	MOUSE06210, MOUSE06211
OG0003110	APOSJ_56560, APOSJ_24671	MOUSE13977
OG0003111	APOSJ_08555, APOSJ_30833, APOSJ_32697	MOUSE50456
OG0003113	APOSJ_58854, APOSJ_61212, APOSJ_41642	MOUSE35613
OG0003114	APOSJ_17648	MOUSE20064, MOUSE20062, MOUSE20063
OG0003118	APOSJ_63592, APOSJ_63594, APOSJ_63593	MOUSE14611, MOUSE14610, MOUSE23354, MOUSE23355
OG0003119	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531	MOUSE15879
OG0003120	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804	MOUSE20868
OG0003121	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217	MOUSE51687, MOUSE01592, MOUSE01591, MOUSE01593, MOUSE01594
OG0003122	APOSJ_36414, APOSJ_50972	MOUSE07438, MOUSE07437
OG0003123	APOSJ_14580, APOSJ_14579	MOUSE53149, MOUSE49118, MOUSE49117
OG0003124	APOSJ_60072, APOSJ_60073	MOUSE37996
OG0003125	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528	MOUSE54482, MOUSE24361, MOUSE24362, MOUSE24360
OG0003127	APOSJ_10132, APOSJ_10133	MOUSE07499, MOUSE07498, MOUSE07508, MOUSE07510, MOUSE07509
OG0003128	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177	MOUSE04329, MOUSE04328, MOUSE20016, MOUSE20017
OG0003130	APOSJ_34706, APOSJ_34707	MOUSE04932, MOUSE04937, MOUSE04931, MOUSE04935, MOUSE04934, MOUSE04938, MOUSE04939, MOUSE04936
OG0003131	APOSJ_58708	MOUSE37612
OG0003132	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356	MOUSE09861
OG0003133	APOSJ_30270, APOSJ_30654	MOUSE49541
OG0003135	APOSJ_18751, APOSJ_18755, APOSJ_18749	MOUSE42794
OG0003135	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750	MOUSE42796, MOUSE42793, MOUSE42795
OG0003136	APOSJ_47787	MOUSE43360, MOUSE43359, MOUSE43361, MOUSE43363, MOUSE43362, MOUSE27394, MOUSE18666
OG0003137	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850	MOUSE43728, MOUSE43729, MOUSE43727, MOUSE43726, MOUSE43725, MOUSE43730
OG0003138	APOSJ_00752, APOSJ_40281	MOUSE23148, MOUSE23147
OG0003138	APOSJ_33077, APOSJ_33076	MOUSE23149, MOUSE23146
OG0003140	APOSJ_35312	MOUSE19516, MOUSE51755
OG0003142	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323	MOUSE10135, MOUSE10134, MOUSE30841, MOUSE30840
OG0003144	APOSJ_48852, APOSJ_48851	MOUSE16285, MOUSE16284
OG0003145	APOSJ_22385	MOUSE37117, MOUSE37116
OG0003146	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948	MOUSE13420, MOUSE13419, MOUSE35723, MOUSE35720
OG0003147	APOSJ_21036, APOSJ_21034, APOSJ_21035	MOUSE40239, MOUSE40230, MOUSE40235, MOUSE40233, MOUSE40231, MOUSE40236, MOUSE40232, MOUSE40237, MOUSE40234
OG0003148	APOSJ_47587	MOUSE18668, MOUSE18669, MOUSE50666, MOUSE50662, MOUSE50667
OG0003149	APOSJ_20169, APOSJ_20168, APOSJ_00806	MOUSE30335, MOUSE30336
OG0003150	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495	MOUSE54076, MOUSE54075, MOUSE54077, MOUSE12618
OG0003152	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511	MOUSE03960, MOUSE03793, MOUSE03794
OG0003153	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781	MOUSE28949, MOUSE28946, MOUSE28947, MOUSE28948
OG0003154	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183	MOUSE33374, MOUSE33371, MOUSE33373, MOUSE33372, MOUSE33368, MOUSE33369, MOUSE33370, MOUSE33367, MOUSE33366
OG0003156	APOSJ_47122, APOSJ_47125	MOUSE16321, MOUSE16322, MOUSE16318, MOUSE16320, MOUSE16317, MOUSE16316, MOUSE16319
OG0003157	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288	MOUSE45059, MOUSE45058, MOUSE45057
OG0003158	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826	MOUSE22347, MOUSE22346, MOUSE18939
OG0003159	APOSJ_34339	MOUSE48356, MOUSE48357, MOUSE41160, MOUSE41159
OG0003160	APOSJ_52005, APOSJ_52006	MOUSE21078, MOUSE21074, MOUSE21073, MOUSE21075, MOUSE21076, MOUSE21077
OG0003161	APOSJ_12427, APOSJ_12426	MOUSE07415, MOUSE07416, MOUSE07414
OG0003162	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101	MOUSE07361, MOUSE07360, MOUSE22667
OG0003163	APOSJ_53589	MOUSE51326, MOUSE18466
OG0003164	APOSJ_27152	MOUSE54716, MOUSE54718, MOUSE54717, MOUSE48050, MOUSE48047, MOUSE48048
OG0003165	APOSJ_55300	MOUSE00202, MOUSE00201, MOUSE00203, MOUSE00200, MOUSE00204, MOUSE34087, MOUSE34085, MOUSE34086, MOUSE34084
OG0003166	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477	MOUSE13105
OG0003167	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244	MOUSE46318, MOUSE04968
OG0003169	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291	MOUSE22114, MOUSE22115
OG0003171	APOSJ_51434, APOSJ_64269, APOSJ_51436, APOSJ_22135, APOSJ_64270, APOSJ_51435	MOUSE24077, MOUSE24078
OG0003172	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161	MOUSE30909, MOUSE30908
OG0003173	APOSJ_04953, APOSJ_04954	MOUSE20012, MOUSE20013, MOUSE20011, MOUSE37897, MOUSE03292, MOUSE37896
OG0003174	APOSJ_17036	MOUSE19261, MOUSE19260, MOUSE19259
OG0003175	APOSJ_12763, APOSJ_12764	MOUSE10979, MOUSE10977, MOUSE26568, MOUSE10978, MOUSE10974, MOUSE10975
OG0003176	APOSJ_23689, APOSJ_23690	MOUSE49578, MOUSE49579
OG0003177	APOSJ_63824, APOSJ_56011	MOUSE35932
OG0003179	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568	MOUSE36753, MOUSE36752
OG0003180	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813	MOUSE37502, MOUSE16836, MOUSE37501, MOUSE37503, MOUSE37500, MOUSE37504
OG0003181	APOSJ_20951, APOSJ_20952, APOSJ_59228	MOUSE04768, MOUSE04770, MOUSE04766, MOUSE04767, MOUSE04769, MOUSE04771
OG0003182	APOSJ_40788	MOUSE12237
OG0003183	APOSJ_55161, APOSJ_44506, APOSJ_44507, APOSJ_44505, APOSJ_44509	MOUSE14736, MOUSE53126, MOUSE53125, MOUSE23268
OG0003184	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408	MOUSE03418, MOUSE03417, MOUSE03416, MOUSE31545, MOUSE31544, MOUSE31546
OG0003185	APOSJ_32400	MOUSE45835, MOUSE45834, MOUSE42070
OG0003187	APOSJ_30111, APOSJ_30112, APOSJ_30114, APOSJ_30113, APOSJ_02519	MOUSE48664, MOUSE48665
OG0003188	APOSJ_32903, APOSJ_32904	MOUSE51365, MOUSE10624, MOUSE10623, MOUSE51364, MOUSE51366
OG0003189	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315	MOUSE16394, MOUSE16391, MOUSE16393, MOUSE16392
OG0003190	APOSJ_49718, APOSJ_49721, APOSJ_49724, APOSJ_49723, APOSJ_49719, APOSJ_49722, APOSJ_49720	MOUSE48311, MOUSE48312, MOUSE48310
OG0003191	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428	MOUSE02537
OG0003192	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695	MOUSE22239, MOUSE22238
OG0003193	APOSJ_00532	MOUSE12911
OG0003195	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407	MOUSE05956, MOUSE05955, MOUSE05950, MOUSE05953, MOUSE05951, MOUSE05954, MOUSE05959, MOUSE05957, MOUSE05960, MOUSE05958, MOUSE05952
OG0003196	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451	MOUSE15027, MOUSE15028
OG0003197	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139	MOUSE19127, MOUSE19123, MOUSE19124
OG0003199	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413	MOUSE54398, MOUSE36250, MOUSE54397
OG0003200	APOSJ_56645, APOSJ_15587, APOSJ_15589	MOUSE47667, MOUSE47669, MOUSE47668, MOUSE47666
OG0003201	APOSJ_41425, APOSJ_41427, APOSJ_41426	MOUSE08959, MOUSE08958
OG0003202	APOSJ_62049	MOUSE19952, MOUSE19951, MOUSE19950, MOUSE36940, MOUSE36943, MOUSE36941
OG0003203	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920	MOUSE53127, MOUSE05342, MOUSE05341, MOUSE05339
OG0003204	APOSJ_55199, APOSJ_26853, APOSJ_26857, APOSJ_26856, APOSJ_26852, APOSJ_26855, APOSJ_26854, APOSJ_26850, APOSJ_28831, APOSJ_26851	MOUSE05076, MOUSE05072, MOUSE05073, MOUSE05075, MOUSE05074, MOUSE05071
OG0003205	APOSJ_26076	MOUSE01356, MOUSE10612, MOUSE10611, MOUSE10610
OG0003206	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270	MOUSE16900, MOUSE16898, MOUSE16899
OG0003207	APOSJ_53468, APOSJ_53467	MOUSE52887, MOUSE52886, MOUSE35418
OG0003210	APOSJ_15249, APOSJ_15248	MOUSE25753, MOUSE25752, MOUSE24189, MOUSE24187, MOUSE24188, MOUSE24185
