Orthogroup	APOSJ_ok	APOSC_ok
OG0004074	APOSJ_20136	APOSC_20482
OG0004075	APOSJ_25500, APOSJ_25499	APOSC_15061
OG0004075	APOSJ_01170	APOSC_07499
OG0004076	APOSJ_49321, APOSJ_39483, APOSJ_49320, APOSJ_49319	APOSC_17521
OG0004077	APOSJ_40655	APOSC_16374
OG0004078	APOSJ_22359, APOSJ_05472, APOSJ_57994, APOSJ_57993, APOSJ_05475, APOSJ_05474, APOSJ_57997, APOSJ_57995, APOSJ_57992, APOSJ_57996, APOSJ_57991	APOSC_08208
OG0004079	APOSJ_62613, APOSJ_47957	APOSC_18093
OG0004080	APOSJ_45292	APOSC_26211, APOSC_26210
OG0004081	APOSJ_65053	APOSC_09127
OG0004082	APOSJ_39700, APOSJ_39703, APOSJ_39702, APOSJ_39704, APOSJ_39701	APOSC_04843
OG0004083	APOSJ_48918, APOSJ_48916, APOSJ_48919, APOSJ_48920	APOSC_05092
OG0004084	APOSJ_09771, APOSJ_44099, APOSJ_44104	APOSC_14613
OG0004085	APOSJ_21960, APOSJ_21961, APOSJ_21959	APOSC_16126
OG0004086	APOSJ_41297, APOSJ_57692, APOSJ_57697, APOSJ_06527, APOSJ_57696, APOSJ_25807, APOSJ_21077, APOSJ_41294, APOSJ_41301, APOSJ_06529, APOSJ_57693, APOSJ_21071, APOSJ_57689, APOSJ_21078, APOSJ_41295	APOSC_12553
OG0004087	APOSJ_45327, APOSJ_45325, APOSJ_45326, APOSJ_45328	APOSC_05303
OG0004088	APOSJ_45441, APOSJ_45440, APOSJ_45439	APOSC_06799, APOSC_06800
OG0004089	APOSJ_62508	APOSC_13671
OG0004090	APOSJ_47462	APOSC_23195, APOSC_23133, APOSC_03622, APOSC_14816
OG0004090	APOSJ_44717	APOSC_24285, APOSC_20269
OG0004091	APOSJ_57744	APOSC_12845
OG0004092	APOSJ_23296	APOSC_18299
OG0004093	APOSJ_65145, APOSJ_65146, APOSJ_63815, APOSJ_65144	APOSC_16358
OG0004094	APOSJ_32919, APOSJ_32918, APOSJ_49433	APOSC_04403
OG0004095	APOSJ_27133, APOSJ_27132	APOSC_23518
OG0004095	APOSJ_64762	APOSC_16725
OG0004096	APOSJ_33043, APOSJ_26027	APOSC_13674
OG0004097	APOSJ_27095	APOSC_02415, APOSC_15719
OG0004098	APOSJ_06194	APOSC_08501, APOSC_08500
OG0004099	APOSJ_44643	APOSC_18713
OG0004100	APOSJ_41204	APOSC_15294
OG0004101	APOSJ_32768	APOSC_13319
OG0004102	APOSJ_41142, APOSJ_41138, APOSJ_41139, APOSJ_41140, APOSJ_41137, APOSJ_41141	APOSC_25199
OG0004104	APOSJ_14574	APOSC_18419
OG0004105	APOSJ_39532, APOSJ_47284	APOSC_20157, APOSC_20158
OG0004106	APOSJ_02716, APOSJ_02715	APOSC_10773
OG0004107	APOSJ_32696	APOSC_07621
OG0004108	APOSJ_56759, APOSJ_58846	APOSC_13049
OG0004109	APOSJ_50305, APOSJ_51228, APOSJ_51229, APOSJ_50303	APOSC_21274, APOSC_21275
OG0004109	APOSJ_39293, APOSJ_38216	APOSC_28382
OG0004110	APOSJ_27265, APOSJ_27266	APOSC_06208
OG0004110	APOSJ_25256, APOSJ_25257, APOSJ_28123	APOSC_11200
OG0004111	APOSJ_40483, APOSJ_40481, APOSJ_40482	APOSC_09767
OG0004112	APOSJ_59470, APOSJ_19667, APOSJ_19666	APOSC_07040
OG0004113	APOSJ_08212, APOSJ_08213, APOSJ_08211, APOSJ_51701	APOSC_14445
OG0004114	APOSJ_62752, APOSJ_62754, APOSJ_62749, APOSJ_62750, APOSJ_62751, APOSJ_62753	APOSC_10050
OG0004115	APOSJ_09756	APOSC_10833
OG0004116	APOSJ_16580, APOSJ_16579, APOSJ_16576, APOSJ_16578, APOSJ_16575, APOSJ_16574	APOSC_01511, APOSC_01512
OG0004117	APOSJ_25962, APOSJ_60826, APOSJ_25965, APOSJ_25963, APOSJ_25959, APOSJ_32591, APOSJ_25958	APOSC_13222
OG0004117	APOSJ_25961	APOSC_13221
OG0004118	APOSJ_47133, APOSJ_47137, APOSJ_47136, APOSJ_47139, APOSJ_43904, APOSJ_53847, APOSJ_53851, APOSJ_47131	APOSC_06300
OG0004119	APOSJ_47977, APOSJ_40715, APOSJ_54587	APOSC_04401
OG0004119	APOSJ_54583	APOSC_04402
OG0004120	APOSJ_44036	APOSC_22567, APOSC_22568
OG0004121	APOSJ_21633, APOSJ_06170	APOSC_26762
OG0004122	APOSJ_57556	APOSC_03202
OG0004122	APOSJ_57558, APOSJ_20446	APOSC_03201, APOSC_03203
OG0004123	APOSJ_14093	APOSC_21789
OG0004123	APOSJ_14094	APOSC_21790
OG0004124	APOSJ_19925	APOSC_08825
OG0004125	APOSJ_50965, APOSJ_49701, APOSJ_49700, APOSJ_49699	APOSC_11946
OG0004126	APOSJ_31629	APOSC_01843
OG0004127	APOSJ_26375, APOSJ_36205	APOSC_07047
OG0004129	APOSJ_62244	APOSC_17304
OG0004129	APOSJ_62246, APOSJ_35048	APOSC_28066
OG0004130	APOSJ_35159	APOSC_15010
OG0004131	APOSJ_60771, APOSJ_30292, APOSJ_64136, APOSJ_64137, APOSJ_64135, APOSJ_57239	APOSC_25999
OG0004132	APOSJ_54495, APOSJ_54497, APOSJ_52756, APOSJ_54498, APOSJ_59337, APOSJ_54496, APOSJ_59341, APOSJ_52758, APOSJ_52757, APOSJ_59351	APOSC_10373
OG0004133	APOSJ_16443, APOSJ_23365, APOSJ_23367, APOSJ_23366	APOSC_04232
OG0004134	APOSJ_05189, APOSJ_38091	APOSC_03000
OG0004135	APOSJ_47790, APOSJ_47789, APOSJ_30737, APOSJ_47791	APOSC_06031
OG0004136	APOSJ_23894, APOSJ_23893	APOSC_21530
OG0004137	APOSJ_50022, APOSJ_50020, APOSJ_50023, APOSJ_50019, APOSJ_50017, APOSJ_50018, APOSJ_50024, APOSJ_50021	APOSC_00636
OG0004138	APOSJ_38040	APOSC_03411
OG0004139	APOSJ_27508, APOSJ_27509, APOSJ_27507	APOSC_17399
OG0004140	APOSJ_52762, APOSJ_29292, APOSJ_29290, APOSJ_29293, APOSJ_29291, APOSJ_29294	APOSC_06873
OG0004140	APOSJ_27400, APOSJ_27401	APOSC_06874
OG0004141	APOSJ_53724, APOSJ_51744	APOSC_16231
OG0004142	APOSJ_20891	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	APOSJ_63017	APOSC_27168
OG0004143	APOSJ_20148	APOSC_27167
OG0004144	APOSJ_49624, APOSJ_49625	APOSC_00660
OG0004145	APOSJ_33579	APOSC_15326
OG0004146	APOSJ_28241, APOSJ_28240, APOSJ_28242, APOSJ_45825	APOSC_14892
OG0004147	APOSJ_12002	APOSC_19122
OG0004148	APOSJ_15590	APOSC_15043
OG0004148	APOSJ_02537	APOSC_15044
OG0004149	APOSJ_52046, APOSJ_52047	APOSC_02970, APOSC_02971
OG0004150	APOSJ_63641, APOSJ_63642	APOSC_13759
OG0004151	APOSJ_49143, APOSJ_27120, APOSJ_17144	APOSC_00107
OG0004153	APOSJ_31271, APOSJ_31272, APOSJ_31274	APOSC_08022
OG0004154	APOSJ_28192	APOSC_22416
OG0004155	APOSJ_18189	APOSC_11654
OG0004155	APOSJ_24941	APOSC_19206
OG0004156	APOSJ_39218	APOSC_06425
OG0004157	APOSJ_56768, APOSJ_56766, APOSJ_56765, APOSJ_56770, APOSJ_56769	APOSC_27434
OG0004158	APOSJ_24295	APOSC_10209
OG0004159	APOSJ_32908, APOSJ_32907	APOSC_12951
OG0004160	APOSJ_52623, APOSJ_52627, APOSJ_52621, APOSJ_52620, APOSJ_52622, APOSJ_52624, APOSJ_52625, APOSJ_52626, APOSJ_58471	APOSC_03754
OG0004161	APOSJ_05031, APOSJ_05028, APOSJ_59026, APOSJ_05032	APOSC_20917
OG0004162	APOSJ_08687, APOSJ_08685, APOSJ_08686	APOSC_12130
OG0004165	APOSJ_56493	APOSC_22479, APOSC_02198
OG0004166	APOSJ_58064, APOSJ_58065	APOSC_13131
OG0004167	APOSJ_25942, APOSJ_25943, APOSJ_25941	APOSC_00650
OG0004168	APOSJ_58123, APOSJ_58120, APOSJ_58124, APOSJ_58125	APOSC_04235
OG0004169	APOSJ_65086, APOSJ_65087, APOSJ_38510	APOSC_25303
OG0004170	APOSJ_23584, APOSJ_23583, APOSJ_23582	APOSC_03003
OG0004171	APOSJ_58574, APOSJ_58572, APOSJ_58573, APOSJ_58575	APOSC_27996, APOSC_27995
OG0004174	APOSJ_18373, APOSJ_18369, APOSJ_18372, APOSJ_50665, APOSJ_18371, APOSJ_18365, APOSJ_18370, APOSJ_56083, APOSJ_18367, APOSJ_18368, APOSJ_56082	APOSC_11600
OG0004175	APOSJ_52302	APOSC_14869
OG0004176	APOSJ_31398, APOSJ_31399	APOSC_27087
OG0004178	APOSJ_00181, APOSJ_00182	APOSC_21497
OG0004179	APOSJ_03859	APOSC_26029
OG0004180	APOSJ_30579, APOSJ_30578	APOSC_05627
OG0004181	APOSJ_35918, APOSJ_35919	APOSC_19299
OG0004182	APOSJ_28808	APOSC_22372
OG0004182	APOSJ_10411	APOSC_24923
OG0004183	APOSJ_05371	APOSC_23810
OG0004184	APOSJ_47177, APOSJ_39370	APOSC_01611
OG0004185	APOSJ_41979, APOSJ_49424, APOSJ_36097, APOSJ_49425, APOSJ_36100, APOSJ_49422, APOSJ_36096, APOSJ_49423, APOSJ_36099, APOSJ_36095, APOSJ_36094, APOSJ_36098, APOSJ_49426, APOSJ_36093, APOSJ_36092	APOSC_24657
OG0004186	APOSJ_13580	APOSC_12750
OG0004187	APOSJ_45565	APOSC_18178
OG0004188	APOSJ_58128, APOSJ_02500, APOSJ_02502, APOSJ_02501	APOSC_19051
OG0004189	APOSJ_31087, APOSJ_31088	APOSC_00415
OG0004190	APOSJ_12009, APOSJ_34396, APOSJ_12008	APOSC_03589
OG0004191	APOSJ_38462, APOSJ_24203, APOSJ_38463, APOSJ_38461, APOSJ_24206, APOSJ_24205, APOSJ_24204, APOSJ_38460, APOSJ_38464, APOSJ_24207	APOSC_06345
OG0004191	APOSJ_22128	APOSC_01419, APOSC_01418
OG0004191	APOSJ_65415	APOSC_23381
OG0004191	APOSJ_54644	APOSC_11911, APOSC_17958
OG0004192	APOSJ_07066	APOSC_11991
OG0004192	APOSJ_28020, APOSJ_07218, APOSJ_18676, APOSJ_07219, APOSJ_13012, APOSJ_43622, APOSJ_07065, APOSJ_16677, APOSJ_43625, APOSJ_13009, APOSJ_43624, APOSJ_53229, APOSJ_43619, APOSJ_24382, APOSJ_28022, APOSJ_28027, APOSJ_24383, APOSJ_28024, APOSJ_28021, APOSJ_28025, APOSJ_44510, APOSJ_28026, APOSJ_28023, APOSJ_07220, APOSJ_14105, APOSJ_53234, APOSJ_43621, APOSJ_45431, APOSJ_14109, APOSJ_18677, APOSJ_13014, APOSJ_13013, APOSJ_13010	APOSC_13418
OG0004214	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523	APOSC_21908
OG0004214	APOSJ_08722, APOSJ_32980, APOSJ_32979	APOSC_21906, APOSC_21907
OG0004215	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005	APOSC_16447
OG0004216	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093	APOSC_18234
OG0004217	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532	APOSC_15366, APOSC_15365
OG0004218	APOSJ_08748	APOSC_15148
OG0004219	APOSJ_02049, APOSJ_59197, APOSJ_59196	APOSC_25433
OG0004219	APOSJ_59195	APOSC_25434
OG0004220	APOSJ_55157, APOSJ_23051	APOSC_28409, APOSC_28408
OG0004222	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336	APOSC_24192
OG0004223	APOSJ_02983	APOSC_28636, APOSC_28635
OG0004224	APOSJ_25696	APOSC_09812
OG0004224	APOSJ_18005	APOSC_08449, APOSC_09758, APOSC_09792
OG0004225	APOSJ_43476, APOSJ_06200	APOSC_27259
OG0004226	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910	APOSC_11744
OG0004227	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015	APOSC_07436
OG0004228	APOSJ_12492, APOSJ_13360, APOSJ_12493, APOSJ_12494, APOSJ_13361, APOSJ_12491	APOSC_11334
OG0004229	APOSJ_13672	APOSC_18807
OG0004230	APOSJ_35640	APOSC_11830
OG0004231	APOSJ_13654	APOSC_04324
OG0004232	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651	APOSC_20829, APOSC_20830
OG0004233	APOSJ_09043, APOSJ_09044	APOSC_18789
OG0004234	APOSJ_07834, APOSJ_61770, APOSJ_16301, APOSJ_07833, APOSJ_10112, APOSJ_07832, APOSJ_07828, APOSJ_07830, APOSJ_07831, APOSJ_61771	APOSC_10718
OG0004235	APOSJ_47650	APOSC_13621
OG0004236	APOSJ_08973, APOSJ_08972, APOSJ_57202	APOSC_09759
OG0004237	APOSJ_14261	APOSC_08707, APOSC_07559
OG0004238	APOSJ_60837, APOSJ_63291, APOSJ_29007	APOSC_13447
OG0004239	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431	APOSC_00833
OG0004240	APOSJ_06645, APOSJ_06646	APOSC_01716
OG0004241	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503	APOSC_26715
OG0004242	APOSJ_43896, APOSJ_43901, APOSJ_43899, APOSJ_43898, APOSJ_43900, APOSJ_43897, APOSJ_43902	APOSC_02510
OG0004243	APOSJ_56942	APOSC_21071
OG0004244	APOSJ_33632, APOSJ_33631, APOSJ_33630	APOSC_21479
OG0004245	APOSJ_13915	APOSC_10499, APOSC_10498
OG0004245	APOSJ_13916	APOSC_10497
OG0004246	APOSJ_35916, APOSJ_35917	APOSC_02127
OG0004247	APOSJ_00766	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287	APOSC_02729
OG0004249	APOSJ_41833, APOSJ_41834	APOSC_05383
OG0004250	APOSJ_60151	APOSC_22267
OG0004251	APOSJ_15522, APOSJ_15523	APOSC_06011
OG0004252	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627	APOSC_15635
OG0004253	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073	APOSC_17061
OG0004254	APOSJ_48800	APOSC_08300
OG0004255	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875	APOSC_05604
OG0004257	APOSJ_46277, APOSJ_22093, APOSJ_46278	APOSC_16172
OG0004258	APOSJ_34700, APOSJ_34699	APOSC_15994
OG0004259	APOSJ_46164	APOSC_13815, APOSC_13814
OG0004260	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862	APOSC_11794
OG0004261	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870	APOSC_10630
OG0004262	APOSJ_50876, APOSJ_50878	APOSC_02898
OG0004263	APOSJ_30040, APOSJ_30037, APOSJ_30038	APOSC_25349
OG0004264	APOSJ_48793	APOSC_15069
OG0004265	APOSJ_02351, APOSJ_29353, APOSJ_29349, APOSJ_29354, APOSJ_29352, APOSJ_29351, APOSJ_16013, APOSJ_29350, APOSJ_29348	APOSC_13935
OG0004267	APOSJ_62461	APOSC_05994
OG0004267	APOSJ_62460	APOSC_05993
OG0004268	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147	APOSC_02867
OG0004269	APOSJ_26849	APOSC_26344
OG0004270	APOSJ_56363, APOSJ_14578	APOSC_08577
OG0004271	APOSJ_52454, APOSJ_64171	APOSC_03782
OG0004272	APOSJ_30712	APOSC_04474
OG0004273	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592	APOSC_19429
OG0004274	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318	APOSC_26837
OG0004275	APOSJ_49270, APOSJ_39918	APOSC_18680
OG0004276	APOSJ_02250, APOSJ_42784, APOSJ_42785, APOSJ_02251, APOSJ_52801, APOSJ_42782, APOSJ_42786	APOSC_27482
OG0004277	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861	APOSC_13693
OG0004278	APOSJ_25642, APOSJ_25639, APOSJ_48824, APOSJ_04148, APOSJ_48819, APOSJ_25640	APOSC_20389
OG0004279	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080	APOSC_07885
OG0004280	APOSJ_38937, APOSJ_38938, APOSJ_38941, APOSJ_43710	APOSC_04874
OG0004280	APOSJ_38940	APOSC_04875
OG0004281	APOSJ_26617	APOSC_21034
OG0004281	APOSJ_05674	APOSC_06671
OG0004282	APOSJ_11395	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904
OG0004282	APOSJ_10756	APOSC_02423
OG0004283	APOSJ_38360, APOSJ_47562, APOSJ_18818	APOSC_16308
OG0004284	APOSJ_05498, APOSJ_34344	APOSC_01925
OG0004285	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530	APOSC_03562
OG0004286	APOSJ_08505	APOSC_15917
OG0004287	APOSJ_07020	APOSC_23356
OG0004287	APOSJ_07021	APOSC_26057
OG0004288	APOSJ_13285	APOSC_01399
OG0004288	APOSJ_46655, APOSJ_46656	APOSC_07188
OG0004289	APOSJ_49583, APOSJ_49584	APOSC_21362
OG0004290	APOSJ_19375	APOSC_01455
OG0004291	APOSJ_44191, APOSJ_44190, APOSJ_44192	APOSC_10039
OG0004292	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722	APOSC_09946
OG0004293	APOSJ_56216, APOSJ_52241, APOSJ_52239	APOSC_19488
OG0004293	APOSJ_17158, APOSJ_17151	APOSC_12448
OG0004294	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623	APOSC_18528
OG0004295	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073	APOSC_09213
OG0004296	APOSJ_22554, APOSJ_22553	APOSC_26593
OG0004297	APOSJ_22517, APOSJ_22516, APOSJ_22518	APOSC_02921
OG0004298	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804	APOSC_05561
OG0004299	APOSJ_51105	APOSC_24511
OG0004300	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785	APOSC_16240
OG0004301	APOSJ_09439, APOSJ_09438	APOSC_06274
OG0004302	APOSJ_24435, APOSJ_24434	APOSC_19513
OG0004303	APOSJ_25759, APOSJ_25760	APOSC_24805
OG0004304	APOSJ_04217	APOSC_08537
OG0004305	APOSJ_42738, APOSJ_42737	APOSC_13535
OG0004306	APOSJ_59910	APOSC_27082
OG0004307	APOSJ_11587, APOSJ_11586	APOSC_13498
OG0004308	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006	APOSC_21945
OG0004309	APOSJ_57811, APOSJ_21592, APOSJ_57812, APOSJ_57813	APOSC_21721
OG0004310	APOSJ_01689	APOSC_02803
OG0004311	APOSJ_05007	APOSC_26182
OG0004312	APOSJ_35494, APOSJ_54590, APOSJ_62061, APOSJ_35495, APOSJ_39999, APOSJ_35493, APOSJ_39998, APOSJ_15672, APOSJ_44374, APOSJ_40000, APOSJ_63055	APOSC_18207
OG0004313	APOSJ_41236, APOSJ_28624, APOSJ_64383, APOSJ_64387, APOSJ_41233, APOSJ_41234, APOSJ_04597, APOSJ_41238, APOSJ_64384, APOSJ_64390, APOSJ_64391, APOSJ_04601, APOSJ_64392, APOSJ_64388, APOSJ_41237, APOSJ_04600, APOSJ_64386, APOSJ_04599, APOSJ_64389, APOSJ_11146	APOSC_09211
OG0004314	APOSJ_00039	APOSC_20468
OG0004315	APOSJ_14022, APOSJ_14026, APOSJ_14025, APOSJ_14023, APOSJ_14029, APOSJ_14027, APOSJ_22837, APOSJ_59550	APOSC_13906
OG0004316	APOSJ_18501, APOSJ_18502	APOSC_18673
OG0004317	APOSJ_43919, APOSJ_43917, APOSJ_43920, APOSJ_43918, APOSJ_43915, APOSJ_43916	APOSC_12017
OG0004318	APOSJ_26723, APOSJ_26724	APOSC_23679
OG0004319	APOSJ_34892, APOSJ_34893	APOSC_18325
OG0004320	APOSJ_23045, APOSJ_01384	APOSC_24488
OG0004320	APOSJ_13649, APOSJ_18159	APOSC_09036
OG0004320	APOSJ_29036, APOSJ_29033, APOSJ_29035, APOSJ_29037, APOSJ_29034, APOSJ_61655, APOSJ_29038, APOSJ_21401	APOSC_11220
OG0004322	APOSJ_13602, APOSJ_13603, APOSJ_13604	APOSC_26489
OG0004323	APOSJ_56748, APOSJ_56747, APOSJ_56749	APOSC_23597
OG0004324	APOSJ_02561, APOSJ_02562	APOSC_00330
OG0004325	APOSJ_15889, APOSJ_53170	APOSC_26748
OG0004325	APOSJ_61779, APOSJ_53171, APOSJ_53169, APOSJ_53172	APOSC_03815
OG0004327	APOSJ_51086	APOSC_02149
OG0004327	APOSJ_15955, APOSJ_07746, APOSJ_07748, APOSJ_07747	APOSC_02601
OG0004328	APOSJ_52562, APOSJ_58043, APOSJ_58039	APOSC_00739
OG0004329	APOSJ_01699, APOSJ_34942, APOSJ_01698, APOSJ_01696	APOSC_22442
OG0004330	APOSJ_17652, APOSJ_17651, APOSJ_45675, APOSJ_45673	APOSC_23881, APOSC_16360
OG0004331	APOSJ_19200, APOSJ_19199, APOSJ_19198, APOSJ_19201	APOSC_03020
OG0004332	APOSJ_28541, APOSJ_28545, APOSJ_28544, APOSJ_28542, APOSJ_28543	APOSC_05532
OG0004333	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712	APOSC_28574
OG0004334	APOSJ_42520	APOSC_24451
OG0004335	APOSJ_54019, APOSJ_54020	APOSC_08465, APOSC_08464
OG0004336	APOSJ_40288, APOSJ_40289	APOSC_11848
OG0004337	APOSJ_54767	APOSC_04059
OG0004337	APOSJ_38756	APOSC_04060
OG0004338	APOSJ_04497	APOSC_10748, APOSC_07049
OG0004339	APOSJ_13041, APOSJ_50529, APOSJ_50532, APOSJ_13038, APOSJ_50527, APOSJ_13040, APOSJ_09231, APOSJ_18720, APOSJ_30667, APOSJ_30668, APOSJ_53447, APOSJ_30669, APOSJ_18719, APOSJ_53451, APOSJ_50530, APOSJ_13037, APOSJ_30665, APOSJ_13039, APOSJ_50531, APOSJ_50528, APOSJ_30666, APOSJ_30664	APOSC_06450
OG0004340	APOSJ_35593, APOSJ_35594, APOSJ_55772, APOSJ_17582, APOSJ_17581, APOSJ_26363, APOSJ_35595, APOSJ_26357, APOSJ_26359, APOSJ_26362, APOSJ_26364, APOSJ_55774, APOSJ_17585, APOSJ_17583, APOSJ_26358, APOSJ_26356, APOSJ_26360, APOSJ_17584, APOSJ_26361, APOSJ_45127	APOSC_09483
OG0004341	APOSJ_38627	APOSC_11753
OG0004341	APOSJ_21802, APOSJ_07251	APOSC_11752
OG0004342	APOSJ_36827, APOSJ_05808, APOSJ_05807, APOSJ_05809, APOSJ_15497, APOSJ_36828	APOSC_21988, APOSC_21987
OG0004343	APOSJ_24841, APOSJ_24840	APOSC_00769
OG0004344	APOSJ_24339, APOSJ_52491, APOSJ_24337, APOSJ_24338, APOSJ_52492	APOSC_16644
OG0004345	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269	APOSC_22925
OG0004346	APOSJ_49887	APOSC_06434, APOSC_06435
OG0004348	APOSJ_30446, APOSJ_30447	APOSC_28686
OG0004348	APOSJ_30449	APOSC_28688
OG0004348	APOSJ_30448	APOSC_28687
OG0004349	APOSJ_30052, APOSJ_64727, APOSJ_01320, APOSJ_00779, APOSJ_10507, APOSJ_01947, APOSJ_10511, APOSJ_10509, APOSJ_10508, APOSJ_10510, APOSJ_29532, APOSJ_01307	APOSC_14515
OG0004350	APOSJ_19518	APOSC_22010
OG0004351	APOSJ_12505, APOSJ_12504, APOSJ_12502	APOSC_00133
OG0004352	APOSJ_53767, APOSJ_53766	APOSC_14704
OG0004353	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991	APOSC_11748, APOSC_11747
OG0004354	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781	APOSC_06624
OG0004355	APOSJ_07536	APOSC_01153
OG0004356	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685	APOSC_15655
OG0004357	APOSJ_35867, APOSJ_35868	APOSC_28000, APOSC_16304
OG0004358	APOSJ_61183, APOSJ_61184	APOSC_02914
OG0004359	APOSJ_38643	APOSC_28538, APOSC_28537
OG0004360	APOSJ_25195, APOSJ_58506, APOSJ_58505, APOSJ_25197, APOSJ_43982, APOSJ_58501, APOSJ_58502, APOSJ_58510	APOSC_08667
OG0004361	APOSJ_00896, APOSJ_00897, APOSJ_00899	APOSC_24002
OG0004361	APOSJ_41452	APOSC_24001
OG0004361	APOSJ_41451	APOSC_11870
OG0004362	APOSJ_02275, APOSJ_02274, APOSJ_02277, APOSJ_02276	APOSC_23840
OG0004363	APOSJ_53979, APOSJ_21818, APOSJ_21823	APOSC_26797
OG0004363	APOSJ_01168	APOSC_26798
OG0004364	APOSJ_40812	APOSC_02494
OG0004364	APOSJ_40813	APOSC_02495
OG0004364	APOSJ_35046	APOSC_29028
OG0004365	APOSJ_18792, APOSJ_18789, APOSJ_43314	APOSC_18479
OG0004366	APOSJ_23971	APOSC_22180
OG0004367	APOSJ_44562, APOSJ_44563, APOSJ_44564	APOSC_20905
OG0004368	APOSJ_17084, APOSJ_17086	APOSC_24515
OG0004369	APOSJ_26885, APOSJ_53321	APOSC_11140
OG0004369	APOSJ_26884	APOSC_23833
OG0004370	APOSJ_40093, APOSJ_40091	APOSC_05468
OG0004372	APOSJ_30246	APOSC_15921
OG0004373	APOSJ_12330, APOSJ_12332, APOSJ_12331, APOSJ_12333, APOSJ_12328, APOSJ_12329	APOSC_08079
OG0004374	APOSJ_50566, APOSJ_43591	APOSC_11001
OG0004374	APOSJ_13715, APOSJ_56287, APOSJ_47185	APOSC_28161
OG0004375	APOSJ_18781, APOSJ_53821, APOSJ_18780, APOSJ_18779	APOSC_22061, APOSC_22062
