Orthogroup	APOSJ_ok	AMPFI_ok
OG0004888	APOSJ_09670	AMPFI_13557
OG0004889	APOSJ_51662	AMPFI_09646
OG0004890	APOSJ_13318	AMPFI_15395
OG0004891	APOSJ_43303, APOSJ_56229, APOSJ_43302, APOSJ_10917, APOSJ_43305, APOSJ_43304, APOSJ_43306	AMPFI_02413
OG0004892	APOSJ_58108, APOSJ_19797	AMPFI_12844
OG0004893	APOSJ_40064, APOSJ_40066, APOSJ_40063, APOSJ_50245, APOSJ_40067	AMPFI_07205
OG0004894	APOSJ_45897, APOSJ_54359	AMPFI_11572
OG0004895	APOSJ_32149, APOSJ_32146, APOSJ_32145, APOSJ_32148, APOSJ_32150, APOSJ_32147	AMPFI_08926, AMPFI_19888
OG0004896	APOSJ_21480	AMPFI_11433
OG0004897	APOSJ_09420, APOSJ_52127	AMPFI_08573
OG0004898	APOSJ_36783, APOSJ_36784	AMPFI_17728, AMPFI_22671
OG0004899	APOSJ_60298, APOSJ_60304, APOSJ_60303, APOSJ_60302	AMPFI_11063
OG0004900	APOSJ_25808, APOSJ_14526, APOSJ_14525, APOSJ_25811	AMPFI_10899
OG0004901	APOSJ_14245, APOSJ_14246, APOSJ_14247, APOSJ_14244	AMPFI_17441
OG0004902	APOSJ_29849	AMPFI_05534
OG0004903	APOSJ_51131, APOSJ_51130	AMPFI_10441
OG0004904	APOSJ_19795, APOSJ_19793, APOSJ_19796, APOSJ_19794	AMPFI_19035
OG0004906	APOSJ_28429, APOSJ_28431, APOSJ_28430	AMPFI_19154
OG0004908	APOSJ_56476, APOSJ_56477, APOSJ_14585, APOSJ_56478, APOSJ_56475, APOSJ_56474	AMPFI_03218
OG0004909	APOSJ_32296, APOSJ_32297, APOSJ_32294, APOSJ_32293, APOSJ_32295, APOSJ_59667, APOSJ_32292, APOSJ_59666, APOSJ_59670, APOSJ_59663, APOSJ_05196, APOSJ_59665, APOSJ_59664, APOSJ_59669, APOSJ_59668	AMPFI_14681
OG0004910	APOSJ_65329, APOSJ_65330, APOSJ_65333, APOSJ_65331, APOSJ_65334, APOSJ_43348	AMPFI_18874
OG0004911	APOSJ_07908, APOSJ_49633	AMPFI_05698
OG0004913	APOSJ_23545, APOSJ_23544	AMPFI_25699
OG0004914	APOSJ_52552, APOSJ_13954, APOSJ_05745, APOSJ_08221, APOSJ_52560, APOSJ_13955, APOSJ_08222, APOSJ_13956, APOSJ_52565, APOSJ_22338, APOSJ_05746	AMPFI_08609
OG0004915	APOSJ_54499	AMPFI_25633
OG0004916	APOSJ_25915	AMPFI_25317, AMPFI_20270
OG0004917	APOSJ_19731, APOSJ_19732, APOSJ_20104	AMPFI_25966
OG0004918	APOSJ_02657, APOSJ_50447, APOSJ_02658, APOSJ_02653	AMPFI_04721, AMPFI_06632, AMPFI_05932, AMPFI_01899, AMPFI_04974, AMPFI_02375, AMPFI_17150, AMPFI_07203, AMPFI_11744
OG0004918	APOSJ_36466, APOSJ_61040, APOSJ_36469, APOSJ_61039, APOSJ_36467	AMPFI_06312, AMPFI_21130, AMPFI_24178, AMPFI_24162
OG0004919	APOSJ_03801, APOSJ_23526, APOSJ_03802, APOSJ_03800	AMPFI_22764
OG0004920	APOSJ_02729	AMPFI_11223
OG0004921	APOSJ_11173	AMPFI_09394
OG0004922	APOSJ_09058, APOSJ_02129, APOSJ_29653	AMPFI_06579
OG0004923	APOSJ_61482	AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	APOSJ_39347, APOSJ_39346	AMPFI_05959
OG0004925	APOSJ_51311, APOSJ_52391	AMPFI_16804
OG0004926	APOSJ_46817, APOSJ_46816, APOSJ_46814, APOSJ_46810, APOSJ_46811, APOSJ_46813, APOSJ_46812, APOSJ_46815	AMPFI_00376
OG0004927	APOSJ_10517, APOSJ_10518	AMPFI_10471
OG0004928	APOSJ_10664	AMPFI_10056
OG0004930	APOSJ_07044, APOSJ_07043, APOSJ_63408	AMPFI_24794
OG0004931	APOSJ_01448, APOSJ_01449	AMPFI_16176
OG0004932	APOSJ_32244, APOSJ_32245	AMPFI_09178
OG0004934	APOSJ_23276	AMPFI_14737
OG0004935	APOSJ_17029, APOSJ_17030, APOSJ_17031, APOSJ_17032	AMPFI_10473
OG0004936	APOSJ_63800, APOSJ_63801, APOSJ_63802, APOSJ_63804	AMPFI_04203
OG0004938	APOSJ_15243	AMPFI_07572
OG0004939	APOSJ_35887, APOSJ_35884, APOSJ_35883, APOSJ_35882, APOSJ_35881, APOSJ_35885	AMPFI_24891
OG0004940	APOSJ_31017, APOSJ_22245	AMPFI_07448
OG0004941	APOSJ_63635, APOSJ_63634, APOSJ_54154, APOSJ_54155, APOSJ_63636, APOSJ_24316	AMPFI_12210
OG0004942	APOSJ_61692, APOSJ_26665, APOSJ_65364, APOSJ_25055	AMPFI_16020
OG0004943	APOSJ_25049, APOSJ_01277	AMPFI_18917
OG0004944	APOSJ_21026, APOSJ_21027	AMPFI_02880
OG0004945	APOSJ_20235, APOSJ_20234	AMPFI_25261
OG0004946	APOSJ_42916, APOSJ_63958, APOSJ_17217	AMPFI_16783
OG0004947	APOSJ_33737	AMPFI_22715, AMPFI_02993
OG0004948	APOSJ_57639	AMPFI_23552
OG0004949	APOSJ_48797, APOSJ_48799	AMPFI_07404
OG0004950	APOSJ_33045	AMPFI_01104
OG0004951	APOSJ_11436, APOSJ_07007, APOSJ_11438, APOSJ_11437	AMPFI_15757
OG0004952	APOSJ_05061, APOSJ_05060	AMPFI_18107
OG0004955	APOSJ_13775, APOSJ_50653, APOSJ_50651, APOSJ_50647, APOSJ_16614, APOSJ_16615, APOSJ_50650, APOSJ_50648, APOSJ_50652, APOSJ_13765, APOSJ_47226	AMPFI_19217
OG0004956	APOSJ_57028	AMPFI_19207
OG0004957	APOSJ_22561, APOSJ_22559	AMPFI_18195
OG0004958	APOSJ_23411, APOSJ_23409	AMPFI_02579, AMPFI_24136
OG0004960	APOSJ_27696, APOSJ_52186, APOSJ_52182, APOSJ_52184, APOSJ_59020, APOSJ_52185	AMPFI_24808, AMPFI_02399
OG0004961	APOSJ_13527	AMPFI_13431
OG0004962	APOSJ_54256, APOSJ_54255	AMPFI_21202, AMPFI_22234
OG0004964	APOSJ_54867, APOSJ_54866	AMPFI_02938
OG0004965	APOSJ_32364, APOSJ_32363, APOSJ_32362, APOSJ_32360, APOSJ_32358, APOSJ_32361, APOSJ_32365, APOSJ_06541, APOSJ_41329, APOSJ_32359, APOSJ_32366, APOSJ_06542	AMPFI_16300, AMPFI_17081
OG0004967	APOSJ_43535, APOSJ_43534, APOSJ_14112	AMPFI_00489
OG0004968	APOSJ_31183, APOSJ_31182	AMPFI_11154
OG0004969	APOSJ_64992, APOSJ_64994	AMPFI_00493
OG0004970	APOSJ_59779, APOSJ_59777, APOSJ_59775, APOSJ_59776, APOSJ_59780, APOSJ_59778	AMPFI_03401
OG0004971	APOSJ_02224	AMPFI_23806
OG0004972	APOSJ_31723	AMPFI_03559
OG0004974	APOSJ_45670, APOSJ_45677	AMPFI_05795
OG0004975	APOSJ_09474	AMPFI_21780
OG0004977	APOSJ_39190	AMPFI_06223
OG0004978	APOSJ_45329, APOSJ_45330, APOSJ_45331	AMPFI_08588
OG0004979	APOSJ_59808, APOSJ_32176	AMPFI_09688
OG0004980	APOSJ_16279	AMPFI_26053
OG0004981	APOSJ_05761	AMPFI_04964
OG0004982	APOSJ_30485, APOSJ_13631, APOSJ_13628, APOSJ_19995, APOSJ_30483, APOSJ_30486, APOSJ_30487, APOSJ_30484	AMPFI_14258
OG0004983	APOSJ_35903	AMPFI_15064
OG0004984	APOSJ_37852	AMPFI_25614
OG0004985	APOSJ_52703, APOSJ_54246, APOSJ_54247	AMPFI_20594, AMPFI_20593
OG0004986	APOSJ_03670, APOSJ_22839	AMPFI_18420
OG0004988	APOSJ_13896, APOSJ_12595, APOSJ_65428, APOSJ_13894	AMPFI_02907
OG0004989	APOSJ_50907, APOSJ_50906	AMPFI_05553
OG0004990	APOSJ_24351, APOSJ_39654	AMPFI_09427
OG0004991	APOSJ_43933, APOSJ_43932, APOSJ_43931	AMPFI_20163
OG0004994	APOSJ_46078, APOSJ_50036, APOSJ_50035	AMPFI_00997
OG0004995	APOSJ_03278, APOSJ_03279	AMPFI_01011
OG0004996	APOSJ_43909, APOSJ_43910	AMPFI_04670
OG0004997	APOSJ_40760, APOSJ_22756, APOSJ_62062, APOSJ_63285, APOSJ_40762, APOSJ_04480, APOSJ_63284, APOSJ_63286, APOSJ_22787	AMPFI_02286
OG0004998	APOSJ_21105, APOSJ_15378, APOSJ_36679, APOSJ_09532, APOSJ_09535, APOSJ_31887, APOSJ_15377, APOSJ_21110, APOSJ_15376, APOSJ_36680, APOSJ_21108, APOSJ_51729, APOSJ_61291, APOSJ_21107, APOSJ_09533, APOSJ_29296, APOSJ_09531, APOSJ_15380, APOSJ_51178, APOSJ_36681, APOSJ_36683, APOSJ_15379	AMPFI_05029
OG0004999	APOSJ_60904, APOSJ_43265, APOSJ_04995, APOSJ_43264, APOSJ_43266, APOSJ_04994, APOSJ_43263, APOSJ_43262	AMPFI_05305
OG0005000	APOSJ_13393, APOSJ_13394, APOSJ_51574, APOSJ_18748, APOSJ_51576, APOSJ_51575, APOSJ_13396, APOSJ_51572, APOSJ_51573, APOSJ_13392, APOSJ_13395	AMPFI_06353
OG0005001	APOSJ_10755, APOSJ_21567, APOSJ_21568, APOSJ_36809, APOSJ_36808, APOSJ_31386, APOSJ_31383, APOSJ_31384, APOSJ_31385, APOSJ_65033, APOSJ_65036, APOSJ_42265	AMPFI_08625, AMPFI_06494
OG0005002	APOSJ_21468, APOSJ_42753	AMPFI_06863
OG0005003	APOSJ_65264, APOSJ_65268, APOSJ_65265, APOSJ_65262, APOSJ_65266, APOSJ_65263, APOSJ_65269, APOSJ_65267	AMPFI_08032
OG0005004	APOSJ_07118, APOSJ_07116, APOSJ_07117	AMPFI_08398
OG0005005	APOSJ_07447, APOSJ_07452, APOSJ_07451, APOSJ_07450, APOSJ_07448, APOSJ_51635	AMPFI_09450
OG0005006	APOSJ_62307, APOSJ_00938	AMPFI_11080
OG0005007	APOSJ_50087	AMPFI_11408
OG0005009	APOSJ_54098, APOSJ_54099	AMPFI_12473
OG0005010	APOSJ_52743, APOSJ_52744	AMPFI_14613, AMPFI_14614
OG0005011	APOSJ_18162, APOSJ_32029, APOSJ_32026	AMPFI_15318
OG0005012	APOSJ_54548, APOSJ_06782, APOSJ_06781	AMPFI_15538
OG0005013	APOSJ_21607, APOSJ_21606, APOSJ_21605, APOSJ_06040	AMPFI_15685
OG0005014	APOSJ_23105, APOSJ_23102, APOSJ_23103, APOSJ_23104, APOSJ_23100, APOSJ_23101	AMPFI_17363
OG0005038	APOSJ_25663	AMPFI_21027
OG0005040	APOSJ_25951, APOSJ_25950, APOSJ_25949	AMPFI_25125, AMPFI_21488
OG0005044	APOSJ_23460	AMPFI_13860
OG0005045	APOSJ_21781	AMPFI_21358
OG0005046	APOSJ_55299, APOSJ_55298, APOSJ_55301	AMPFI_11261
OG0005047	APOSJ_21624	AMPFI_13077
OG0005048	APOSJ_44474	AMPFI_08429
OG0005049	APOSJ_54467, APOSJ_29604	AMPFI_06620
OG0005050	APOSJ_30862, APOSJ_30864	AMPFI_07799
OG0005053	APOSJ_34587	AMPFI_20121
OG0005054	APOSJ_11161	AMPFI_08436
OG0005055	APOSJ_25687, APOSJ_25686	AMPFI_06342
OG0005057	APOSJ_09247, APOSJ_09249, APOSJ_09250, APOSJ_09246, APOSJ_09251, APOSJ_09245	AMPFI_03161
OG0005058	APOSJ_03202, APOSJ_03201, APOSJ_03200	AMPFI_02699
OG0005059	APOSJ_18374, APOSJ_18375, APOSJ_18376	AMPFI_21914, AMPFI_02737
OG0005061	APOSJ_50914	AMPFI_13286, AMPFI_24020
OG0005062	APOSJ_29478, APOSJ_29477, APOSJ_29479	AMPFI_01339
OG0005063	APOSJ_11502, APOSJ_11501	AMPFI_21643
OG0005065	APOSJ_15582, APOSJ_15580, APOSJ_15579, APOSJ_15584, APOSJ_15577, APOSJ_15585, APOSJ_15581, APOSJ_15583	AMPFI_08185
OG0005066	APOSJ_04255	AMPFI_18538
OG0005067	APOSJ_19544, APOSJ_19545	AMPFI_06227
OG0005068	APOSJ_22008	AMPFI_18887
OG0005069	APOSJ_43755, APOSJ_58386	AMPFI_15704
OG0005071	APOSJ_12291, APOSJ_12290	AMPFI_03388
OG0005072	APOSJ_16124, APOSJ_16125, APOSJ_16123	AMPFI_00383
OG0005073	APOSJ_65226	AMPFI_06476
OG0005074	APOSJ_27103, APOSJ_60340	AMPFI_24516
OG0005075	APOSJ_03231, APOSJ_25265, APOSJ_25277, APOSJ_25286	AMPFI_08491
OG0005076	APOSJ_27891, APOSJ_27890, APOSJ_27892, APOSJ_27889	AMPFI_13565
OG0005077	APOSJ_30593, APOSJ_30592	AMPFI_13890
OG0005078	APOSJ_49093, APOSJ_30779, APOSJ_47565, APOSJ_30424, APOSJ_49097, APOSJ_10393, APOSJ_07838, APOSJ_10391	AMPFI_20796
OG0005079	APOSJ_64023, APOSJ_09927, APOSJ_64017, APOSJ_02258, APOSJ_26251, APOSJ_02255, APOSJ_02257, APOSJ_09926, APOSJ_02256	AMPFI_16949
OG0005080	APOSJ_54719, APOSJ_08961	AMPFI_09120
OG0005081	APOSJ_55153, APOSJ_55159, APOSJ_55156, APOSJ_44300, APOSJ_44292, APOSJ_55155	AMPFI_11429
OG0005083	APOSJ_60183, APOSJ_60182	AMPFI_14766
OG0005084	APOSJ_31413	AMPFI_08022
OG0005086	APOSJ_01944, APOSJ_31729, APOSJ_31727, APOSJ_31730	AMPFI_13597
OG0005087	APOSJ_62651	AMPFI_20564
OG0005088	APOSJ_56283, APOSJ_56285, APOSJ_13704, APOSJ_56286	AMPFI_05930
OG0005089	APOSJ_61105, APOSJ_53072, APOSJ_53073, APOSJ_61107, APOSJ_53070, APOSJ_53071	AMPFI_24280
OG0005090	APOSJ_07816, APOSJ_07815, APOSJ_07814	AMPFI_25021
OG0005091	APOSJ_35880, APOSJ_46668, APOSJ_46661, APOSJ_24623, APOSJ_46664, APOSJ_45961, APOSJ_46662, APOSJ_35886, APOSJ_46663, APOSJ_28255, APOSJ_24621	AMPFI_11028
OG0005092	APOSJ_35545, APOSJ_35548, APOSJ_35547, APOSJ_35546	AMPFI_16134
OG0005093	APOSJ_29773, APOSJ_29772	AMPFI_19590, AMPFI_20055
OG0005094	APOSJ_56902, APOSJ_08908, APOSJ_17858, APOSJ_46849, APOSJ_17864, APOSJ_17861, APOSJ_17862, APOSJ_17860, APOSJ_17859	AMPFI_11689
OG0005096	APOSJ_45951	AMPFI_24183
OG0005097	APOSJ_19055, APOSJ_52948, APOSJ_46066, APOSJ_17721, APOSJ_17722, APOSJ_46064	AMPFI_05168
OG0005098	APOSJ_36421, APOSJ_01470, APOSJ_54111, APOSJ_01478, APOSJ_54112, APOSJ_01479, APOSJ_01480, APOSJ_01477	AMPFI_02235
OG0005099	APOSJ_60685, APOSJ_60684, APOSJ_60687, APOSJ_60686, APOSJ_60688, APOSJ_00689	AMPFI_05559
OG0005100	APOSJ_55973, APOSJ_55974, APOSJ_52181, APOSJ_50681	AMPFI_06838
OG0005101	APOSJ_27619, APOSJ_31359	AMPFI_00341, AMPFI_02927, AMPFI_17166, AMPFI_09507
OG0005102	APOSJ_07517, APOSJ_07518	AMPFI_23589
OG0005103	APOSJ_25952	AMPFI_15936
OG0005104	APOSJ_43995, APOSJ_09201, APOSJ_29098, APOSJ_29092, APOSJ_29093, APOSJ_29100	AMPFI_13576
OG0005105	APOSJ_31308	AMPFI_10501
OG0005106	APOSJ_12345	AMPFI_08909
OG0005107	APOSJ_40330, APOSJ_40331, APOSJ_03243	AMPFI_01687
OG0005109	APOSJ_24591, APOSJ_57210	AMPFI_19425
OG0005110	APOSJ_50663, APOSJ_44187, APOSJ_50662, APOSJ_50661, APOSJ_50660, APOSJ_47265	AMPFI_01900
OG0005111	APOSJ_05440, APOSJ_05439, APOSJ_06492	AMPFI_16304, AMPFI_20253
OG0005112	APOSJ_42752, APOSJ_42754, APOSJ_42755, APOSJ_15813	AMPFI_25235
OG0005113	APOSJ_36047	AMPFI_21279
OG0005114	APOSJ_44725	AMPFI_17350
OG0005115	APOSJ_32634, APOSJ_32633, APOSJ_32631, APOSJ_32632	AMPFI_13099
OG0005116	APOSJ_22855, APOSJ_22856	AMPFI_17611
OG0005117	APOSJ_03929	AMPFI_06331
OG0005118	APOSJ_45530, APOSJ_45529	AMPFI_09091
OG0005119	APOSJ_61302	AMPFI_17532
OG0005120	APOSJ_36871, APOSJ_16250, APOSJ_25184, APOSJ_36867	AMPFI_02588
OG0005121	APOSJ_32248	AMPFI_10900
OG0005122	APOSJ_05925, APOSJ_05923, APOSJ_09689, APOSJ_02700, APOSJ_21594, APOSJ_21596, APOSJ_21597, APOSJ_21595	AMPFI_10123
OG0005123	APOSJ_04307, APOSJ_26809, APOSJ_04306	AMPFI_15356
OG0005124	APOSJ_58526, APOSJ_58529	AMPFI_09718
OG0005125	APOSJ_00138	AMPFI_06966
OG0005126	APOSJ_02444, APOSJ_33084, APOSJ_09456	AMPFI_19880
OG0005127	APOSJ_16992, APOSJ_16991	AMPFI_04608
OG0005129	APOSJ_48155, APOSJ_18041, APOSJ_18043	AMPFI_15879
OG0005130	APOSJ_22193, APOSJ_09363	AMPFI_09648
OG0005131	APOSJ_57951	AMPFI_24540
OG0005132	APOSJ_07618	AMPFI_23371
OG0005133	APOSJ_31076	AMPFI_22703
OG0005133	APOSJ_63705	AMPFI_17133
OG0005134	APOSJ_06525	AMPFI_14899
OG0005134	APOSJ_00739, APOSJ_00741	AMPFI_04553
OG0005135	APOSJ_07734, APOSJ_07737, APOSJ_07736, APOSJ_07735	AMPFI_14708
OG0005136	APOSJ_44153, APOSJ_10017, APOSJ_10016, APOSJ_05691	AMPFI_05964
OG0005137	APOSJ_17610, APOSJ_17611	AMPFI_16276
OG0005138	APOSJ_33606	AMPFI_24711
OG0005139	APOSJ_50919	AMPFI_13761
OG0005140	APOSJ_27206, APOSJ_27207	AMPFI_14662
OG0005141	APOSJ_52481	AMPFI_23634
OG0005142	APOSJ_00607, APOSJ_00606	AMPFI_10677
OG0005143	APOSJ_32766, APOSJ_32765	AMPFI_20935
OG0005144	APOSJ_13306	AMPFI_14298
OG0005145	APOSJ_41246, APOSJ_58084, APOSJ_41245, APOSJ_41247	AMPFI_18764
OG0005146	APOSJ_62179	AMPFI_12023
OG0005147	APOSJ_64013, APOSJ_64014	AMPFI_06011
OG0005149	APOSJ_50030, APOSJ_50031, APOSJ_50029	AMPFI_20136
OG0005150	APOSJ_05785, APOSJ_36677	AMPFI_21305
OG0005152	APOSJ_14994, APOSJ_14993	AMPFI_05387
OG0005154	APOSJ_09985, APOSJ_09986	AMPFI_12087
OG0005155	APOSJ_18709	AMPFI_14736
OG0005156	APOSJ_35510, APOSJ_35508, APOSJ_35506, APOSJ_35509, APOSJ_35513, APOSJ_35507, APOSJ_35512, APOSJ_35511	AMPFI_15644
OG0005157	APOSJ_64541	AMPFI_18312
OG0005158	APOSJ_00887	AMPFI_24079
OG0005159	APOSJ_09552, APOSJ_61440, APOSJ_09553	AMPFI_15273
OG0005160	APOSJ_50805	AMPFI_10649
OG0005161	APOSJ_01240, APOSJ_01243	AMPFI_12018
OG0005162	APOSJ_19551	AMPFI_10796
OG0005163	APOSJ_16884	AMPFI_13127
OG0005164	APOSJ_14313, APOSJ_14312, APOSJ_24508	AMPFI_14812
OG0005165	APOSJ_24681, APOSJ_24683, APOSJ_24680, APOSJ_24685, APOSJ_24679, APOSJ_24682, APOSJ_24684, APOSJ_24678, APOSJ_09526	AMPFI_07360, AMPFI_02844, AMPFI_07361
OG0005169	APOSJ_23382	AMPFI_12756
OG0005172	APOSJ_41739	AMPFI_09765
OG0005173	APOSJ_15709, APOSJ_15710	AMPFI_00076
OG0005175	APOSJ_40371, APOSJ_40372, APOSJ_40373	AMPFI_07010
OG0005176	APOSJ_21127	AMPFI_04056
OG0005177	APOSJ_31321	AMPFI_01619
OG0005177	APOSJ_56717	AMPFI_05033
OG0005179	APOSJ_47615, APOSJ_07566, APOSJ_07567	AMPFI_07671
OG0005180	APOSJ_10879, APOSJ_10878	AMPFI_05278
OG0005181	APOSJ_22924, APOSJ_22923, APOSJ_22925, APOSJ_13788	AMPFI_19361
OG0005182	APOSJ_54852, APOSJ_05370	AMPFI_08657
OG0005183	APOSJ_23739, APOSJ_23738, APOSJ_23740, APOSJ_23736, APOSJ_58215, APOSJ_23737, APOSJ_23741	AMPFI_23269
OG0005184	APOSJ_52718, APOSJ_52717, APOSJ_40175	AMPFI_08319
OG0005185	APOSJ_35900, APOSJ_24695	AMPFI_09573
OG0005186	APOSJ_51856, APOSJ_51852, APOSJ_51853, APOSJ_51854, APOSJ_51855, APOSJ_54332, APOSJ_51858, APOSJ_51859	AMPFI_24502, AMPFI_22576
OG0005187	APOSJ_55463, APOSJ_08807	AMPFI_09349
OG0005188	APOSJ_63621, APOSJ_63620	AMPFI_09298
OG0005189	APOSJ_63332, APOSJ_63333, APOSJ_63330, APOSJ_63331	AMPFI_20537
OG0005190	APOSJ_15482, APOSJ_15480, APOSJ_12832, APOSJ_15483	AMPFI_22510
OG0005191	APOSJ_53598, APOSJ_53599	AMPFI_11789
OG0005192	APOSJ_24842	AMPFI_11586
OG0005193	APOSJ_37675	AMPFI_03208
OG0005194	APOSJ_48074	AMPFI_18040
OG0005195	APOSJ_44265, APOSJ_44268, APOSJ_44266, APOSJ_44264	AMPFI_14677
OG0005196	APOSJ_50208	AMPFI_02731
OG0005197	APOSJ_29249	AMPFI_16725
OG0005198	APOSJ_38738, APOSJ_38735, APOSJ_38732, APOSJ_38736, APOSJ_38739, APOSJ_38737, APOSJ_38733	AMPFI_24470
OG0005199	APOSJ_24110, APOSJ_24109, APOSJ_24108	AMPFI_06607
OG0005200	APOSJ_58955	AMPFI_06657
OG0005201	APOSJ_19363	AMPFI_05268
OG0005202	APOSJ_00286	AMPFI_23023
OG0005203	APOSJ_39818, APOSJ_39821, APOSJ_64394, APOSJ_51520, APOSJ_64396, APOSJ_64397, APOSJ_64395, APOSJ_39822, APOSJ_64398, APOSJ_39820	AMPFI_19345
OG0005204	APOSJ_62663, APOSJ_09638, APOSJ_62666, APOSJ_62664, APOSJ_09637, APOSJ_62668, APOSJ_62665, APOSJ_62669	AMPFI_23698
OG0005205	APOSJ_53300, APOSJ_53308, APOSJ_29396	AMPFI_17395
OG0005206	APOSJ_03073, APOSJ_03072	AMPFI_10906
OG0005207	APOSJ_58979	AMPFI_05172
OG0005208	APOSJ_02422, APOSJ_50848, APOSJ_02427, APOSJ_02423, APOSJ_02424, APOSJ_50860	AMPFI_08993
OG0005209	APOSJ_15632	AMPFI_10041
OG0005210	APOSJ_51755, APOSJ_13421	AMPFI_16171
OG0005211	APOSJ_18399, APOSJ_18398, APOSJ_18400, APOSJ_50909, APOSJ_18397	AMPFI_05637
OG0005212	APOSJ_54735	AMPFI_08569
OG0005214	APOSJ_52113	AMPFI_11027
OG0005215	APOSJ_29511, APOSJ_29512, APOSJ_24431, APOSJ_24432	AMPFI_08795
OG0005216	APOSJ_65106	AMPFI_09722
OG0005217	APOSJ_52958, APOSJ_52956, APOSJ_52957	AMPFI_10567
OG0005218	APOSJ_15562, APOSJ_15565, APOSJ_15566	AMPFI_23658
OG0005219	APOSJ_23361, APOSJ_04945, APOSJ_23359, APOSJ_23363, APOSJ_23360, APOSJ_23362, APOSJ_07363, APOSJ_46319	AMPFI_03383
OG0005220	APOSJ_17463	AMPFI_06412
OG0005221	APOSJ_50955	AMPFI_15509
OG0005223	APOSJ_60792	AMPFI_09732
OG0005224	APOSJ_10555, APOSJ_02178	AMPFI_13439
OG0005225	APOSJ_35039, APOSJ_35040	AMPFI_05077
OG0005226	APOSJ_55358, APOSJ_37242, APOSJ_37243	AMPFI_21083
OG0005227	APOSJ_26317, APOSJ_59892, APOSJ_26318	AMPFI_05617
OG0005228	APOSJ_62726, APOSJ_53349	AMPFI_06081
OG0005229	APOSJ_00853, APOSJ_00852	AMPFI_07754
OG0005230	APOSJ_56895	AMPFI_11800
OG0005231	APOSJ_05633	AMPFI_04745
OG0005232	APOSJ_38199	AMPFI_21277
OG0005233	APOSJ_53254, APOSJ_40491	AMPFI_05585
OG0005234	APOSJ_24396, APOSJ_24397	AMPFI_09847
OG0005235	APOSJ_33921, APOSJ_33922	AMPFI_17418
OG0005237	APOSJ_13660, APOSJ_09963, APOSJ_09965, APOSJ_09964	AMPFI_14040
OG0005238	APOSJ_36811, APOSJ_36810, APOSJ_36812	AMPFI_09877
OG0005239	APOSJ_14469, APOSJ_14467, APOSJ_14468, APOSJ_14470	AMPFI_06170
OG0005240	APOSJ_21981	AMPFI_05432
OG0005241	APOSJ_26177, APOSJ_26175, APOSJ_26178, APOSJ_26174, APOSJ_26176	AMPFI_00142
OG0005242	APOSJ_35767, APOSJ_35766, APOSJ_35769, APOSJ_35768, APOSJ_35770	AMPFI_08174
OG0005244	APOSJ_06294, APOSJ_48707, APOSJ_46249, APOSJ_48703, APOSJ_48704, APOSJ_48706	AMPFI_15552
OG0005245	APOSJ_17903	AMPFI_24150
OG0005246	APOSJ_54663	AMPFI_08834, AMPFI_13918
OG0005248	APOSJ_47242	AMPFI_11779
OG0005249	APOSJ_21534	AMPFI_09697
OG0005250	APOSJ_50740, APOSJ_50739	AMPFI_08665
OG0005251	APOSJ_29295, APOSJ_04698	AMPFI_20657
OG0005252	APOSJ_17407, APOSJ_45475, APOSJ_45477, APOSJ_45476	AMPFI_00616
OG0005253	APOSJ_02455	AMPFI_04563
OG0005254	APOSJ_09536, APOSJ_09534	AMPFI_21910
OG0005255	APOSJ_48571	AMPFI_03080
OG0005256	APOSJ_03384, APOSJ_03383	AMPFI_22848
OG0005257	APOSJ_37812, APOSJ_16393, APOSJ_16394	AMPFI_23669
OG0005258	APOSJ_40485, APOSJ_53209, APOSJ_40484, APOSJ_53208	AMPFI_13310
OG0005259	APOSJ_42743, APOSJ_50274	AMPFI_23209
OG0005260	APOSJ_46444	AMPFI_19075
OG0005261	APOSJ_11799	AMPFI_11038
OG0005262	APOSJ_48744, APOSJ_48743	AMPFI_23071
OG0005263	APOSJ_14776, APOSJ_36748	AMPFI_02146
OG0005264	APOSJ_29305	AMPFI_22036
OG0005265	APOSJ_12250	AMPFI_11350
OG0005266	APOSJ_03132	AMPFI_16517
OG0005267	APOSJ_03830	AMPFI_08139
OG0005268	APOSJ_34509, APOSJ_34511, APOSJ_34512, APOSJ_17196, APOSJ_34508, APOSJ_34510	AMPFI_00145
OG0005269	APOSJ_24052	AMPFI_05591
OG0005270	APOSJ_32620, APOSJ_32622, APOSJ_24777, APOSJ_32621	AMPFI_10853
OG0005271	APOSJ_39744, APOSJ_39748, APOSJ_48316, APOSJ_48324, APOSJ_48317	AMPFI_06884
OG0005272	APOSJ_16121, APOSJ_20215	AMPFI_20019, AMPFI_20011
OG0005273	APOSJ_48346	AMPFI_09739
OG0005275	APOSJ_00850, APOSJ_00849, APOSJ_00851	AMPFI_07481
OG0005276	APOSJ_39024, APOSJ_39025	AMPFI_07012, AMPFI_06711
OG0005277	APOSJ_30935, APOSJ_30938, APOSJ_62445, APOSJ_30937, APOSJ_62449	AMPFI_10241
OG0005278	APOSJ_43536, APOSJ_06599	AMPFI_21768
OG0005279	APOSJ_27566, APOSJ_41753, APOSJ_62443, APOSJ_27562, APOSJ_27565	AMPFI_08272
OG0005280	APOSJ_46493, APOSJ_23167	AMPFI_09727
OG0005281	APOSJ_34775	AMPFI_20788
