Orthogroup	APOSJ_ok	CAPO3
OG0003456	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393	CAPO305023
OG0003458	APOSJ_14252	CAPO301287
OG0003459	APOSJ_55064, APOSJ_40801	CAPO304210
OG0003461	APOSJ_11251, APOSJ_63814	CAPO304469
OG0003462	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236	CAPO306452
OG0003464	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661	CAPO306136
OG0003465	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006	CAPO307530
OG0003467	APOSJ_64197, APOSJ_64196, APOSJ_64198	CAPO306150
OG0003471	APOSJ_17808, APOSJ_19930, APOSJ_19931, APOSJ_46623, APOSJ_17809, APOSJ_17807, APOSJ_13612, APOSJ_13611, APOSJ_27339	CAPO304216
OG0003475	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647	CAPO307501
OG0003476	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019	CAPO306987
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	CAPO308122
OG0003478	APOSJ_04734	CAPO300139
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	CAPO302288
OG0003480	APOSJ_07810, APOSJ_48944, APOSJ_07812	CAPO303582
OG0003483	APOSJ_56426, APOSJ_56424, APOSJ_56422	CAPO305509
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	CAPO304249
OG0003489	APOSJ_14050	CAPO305291
OG0003491	APOSJ_03302, APOSJ_03301	CAPO304911
OG0003492	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505	CAPO306303
OG0003493	APOSJ_03546, APOSJ_03542, APOSJ_03544, APOSJ_03541, APOSJ_40566, APOSJ_03545, APOSJ_12147, APOSJ_03543, APOSJ_04514, APOSJ_03540, APOSJ_12148	CAPO306533
OG0003497	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857	CAPO305660
OG0003498	APOSJ_27522	CAPO306898
OG0003499	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003	CAPO301160
OG0003500	APOSJ_59360, APOSJ_59358, APOSJ_59359, APOSJ_59361	CAPO304927
OG0003501	APOSJ_34944, APOSJ_33033, APOSJ_37508	CAPO303209
OG0003502	APOSJ_20693, APOSJ_20695, APOSJ_20694	CAPO306906
OG0003503	APOSJ_26546, APOSJ_26545, APOSJ_26547	CAPO307158
OG0003504	APOSJ_14973	CAPO304351
OG0003505	APOSJ_43745	CAPO305207
OG0003506	APOSJ_09434, APOSJ_09433	CAPO302826
OG0003507	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822	CAPO303307
OG0003508	APOSJ_01348, APOSJ_01347	CAPO307911
OG0003509	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698	CAPO305689
OG0003511	APOSJ_63590, APOSJ_63588, APOSJ_63589	CAPO307348, CAPO308352
OG0003512	APOSJ_35947, APOSJ_35948	CAPO303631, CAPO302677, CAPO302168
OG0003515	APOSJ_29411	CAPO307211
OG0003518	APOSJ_11964, APOSJ_11966	CAPO307641
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	CAPO307608
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	CAPO306659
OG0003523	APOSJ_38644, APOSJ_62815	CAPO304976
OG0003525	APOSJ_60338, APOSJ_01690	CAPO305089
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	CAPO306484
OG0003531	APOSJ_27815, APOSJ_27816	CAPO300308
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	CAPO303744
OG0003533	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860	CAPO301327
OG0003537	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381	CAPO301555
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	CAPO301093
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	CAPO300449
OG0003541	APOSJ_04774	CAPO300603
OG0003543	APOSJ_34101	CAPO301989
OG0003544	APOSJ_21081	CAPO300418
OG0003546	APOSJ_01873, APOSJ_01872	CAPO303583
OG0003547	APOSJ_16070	CAPO308031
OG0003550	APOSJ_43269, APOSJ_43268	CAPO300137
OG0003551	APOSJ_23011	CAPO308286
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	CAPO307114
OG0003554	APOSJ_54832	CAPO301001
OG0003556	APOSJ_31011, APOSJ_04977, APOSJ_04978	CAPO302339
OG0003557	APOSJ_28950, APOSJ_28951	CAPO306086
OG0003560	APOSJ_61062, APOSJ_12965, APOSJ_39201, APOSJ_31216	CAPO300951
OG0003561	APOSJ_16281	CAPO301198
OG0003562	APOSJ_16527, APOSJ_16528	CAPO303388
OG0003563	APOSJ_36771	CAPO300808, CAPO301102
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	CAPO300720
OG0003566	APOSJ_23756, APOSJ_23755	CAPO300164
OG0003567	APOSJ_26858, APOSJ_26859	CAPO307296
OG0003568	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480	CAPO303992
OG0003569	APOSJ_19174, APOSJ_19175	CAPO306390
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	CAPO305849
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	CAPO300904
OG0003577	APOSJ_53825, APOSJ_53826	CAPO306764
OG0003578	APOSJ_01112	CAPO307426
OG0003579	APOSJ_06615	CAPO300766
OG0003582	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298	CAPO302819
OG0003599	APOSJ_51609, APOSJ_32960	CAPO301420
OG0003600	APOSJ_63300, APOSJ_63296, APOSJ_63297, APOSJ_63301, APOSJ_63294, APOSJ_45458, APOSJ_17617, APOSJ_17619, APOSJ_63295, APOSJ_63299, APOSJ_63298, APOSJ_52163	CAPO305414
OG0003607	APOSJ_37037, APOSJ_37038	CAPO301867
OG0003610	APOSJ_41838	CAPO302401
OG0003611	APOSJ_58421	CAPO306320
OG0003612	APOSJ_10880, APOSJ_10881, APOSJ_10882	CAPO304993
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	CAPO305029
OG0003617	APOSJ_38825, APOSJ_38826	CAPO306844
OG0003618	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640	CAPO302109
OG0003619	APOSJ_63145, APOSJ_33903, APOSJ_33902	CAPO304837
OG0003620	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169	CAPO306673
OG0003621	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625	CAPO302199
OG0003622	APOSJ_29152, APOSJ_29151, APOSJ_29153, APOSJ_51976	CAPO305075
OG0003624	APOSJ_50717	CAPO303633
OG0003630	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694	CAPO308012
OG0003631	APOSJ_50747, APOSJ_59918	CAPO303610
OG0003632	APOSJ_28613	CAPO300941
OG0003633	APOSJ_19883, APOSJ_19881	CAPO300056
OG0003635	APOSJ_04083	CAPO308133
OG0003638	APOSJ_08758, APOSJ_20093	CAPO305555
OG0003640	APOSJ_37892, APOSJ_37893	CAPO301244
OG0003641	APOSJ_05920, APOSJ_05922	CAPO300746
OG0003644	APOSJ_55993, APOSJ_55994	CAPO304835
OG0003645	APOSJ_37449	CAPO307108
OG0003646	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538	CAPO304914
OG0003648	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165	CAPO302617
OG0003649	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298	CAPO301930
OG0003650	APOSJ_45185	CAPO306633
OG0003651	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911	CAPO305370
OG0003652	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334	CAPO300427
OG0003655	APOSJ_23658, APOSJ_18181, APOSJ_23659	CAPO303553
OG0003656	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064	CAPO301350
OG0003657	APOSJ_51021, APOSJ_02905, APOSJ_02906, APOSJ_02903	CAPO305783
OG0003658	APOSJ_36597, APOSJ_28693	CAPO303162
OG0003661	APOSJ_04144, APOSJ_04143	CAPO300815
OG0003664	APOSJ_04762, APOSJ_04763	CAPO305504
OG0003666	APOSJ_22692	CAPO300690
OG0003667	APOSJ_19401	CAPO303859
OG0003669	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389, APOSJ_43894	CAPO305883
OG0003671	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494	CAPO308173
OG0003672	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092	CAPO300582
OG0003677	APOSJ_63538	CAPO300011
OG0003679	APOSJ_61299, APOSJ_40884	CAPO304696
OG0003680	APOSJ_00568, APOSJ_00569	CAPO300884
OG0003682	APOSJ_56030	CAPO301860
OG0003684	APOSJ_25969, APOSJ_25971	CAPO302734
OG0003685	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668	CAPO305996
OG0003686	APOSJ_43211	CAPO302144
OG0003688	APOSJ_26717, APOSJ_47129	CAPO307252
OG0003689	APOSJ_25714, APOSJ_25713	CAPO301215
OG0003690	APOSJ_32760	CAPO307478
OG0003693	APOSJ_38592	CAPO302269
OG0003694	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347	CAPO307654
OG0003695	APOSJ_11769, APOSJ_18638	CAPO303363
OG0003696	APOSJ_64668, APOSJ_64669, APOSJ_12262	CAPO304903
OG0003697	APOSJ_29486, APOSJ_29484	CAPO307718
OG0003698	APOSJ_58545, APOSJ_58546, APOSJ_58544	CAPO306302
OG0003700	APOSJ_18156, APOSJ_18155	CAPO304411
OG0003703	APOSJ_14567, APOSJ_14568	CAPO305764
OG0003704	APOSJ_18927, APOSJ_18925	CAPO308213
OG0003710	APOSJ_49432, APOSJ_49431	CAPO301647
OG0003712	APOSJ_43349, APOSJ_46239	CAPO300556
OG0003713	APOSJ_28572, APOSJ_28574	CAPO306178
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	CAPO303976
OG0003717	APOSJ_06227, APOSJ_06228	CAPO306282
OG0003718	APOSJ_08670, APOSJ_08671	CAPO307310
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	CAPO300227
OG0003720	APOSJ_12013, APOSJ_12014, APOSJ_12015	CAPO300371
OG0003721	APOSJ_38023	CAPO300976, CAPO300975
OG0003722	APOSJ_26303	CAPO300031
OG0003724	APOSJ_55389	CAPO308007
OG0003729	APOSJ_03980	CAPO307394
OG0003730	APOSJ_62030, APOSJ_47765, APOSJ_47763, APOSJ_25164, APOSJ_25154, APOSJ_47764	CAPO305074
OG0003731	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516	CAPO304053
OG0003732	APOSJ_15999, APOSJ_15995, APOSJ_15997, APOSJ_15998, APOSJ_15996, APOSJ_05689	CAPO306498
OG0003733	APOSJ_45706, APOSJ_18728, APOSJ_45704, APOSJ_45703, APOSJ_45707, APOSJ_45705	CAPO305671
OG0003734	APOSJ_10018, APOSJ_40237	CAPO305564
OG0003735	APOSJ_19361	CAPO308150
OG0003738	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444	CAPO304238
OG0003739	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857	CAPO300467
OG0003740	APOSJ_53050	CAPO307238
OG0003741	APOSJ_52967, APOSJ_52968	CAPO305770
OG0003742	APOSJ_57497, APOSJ_46994	CAPO303080
OG0003743	APOSJ_31955	CAPO302360
OG0003744	APOSJ_04329, APOSJ_04330	CAPO306491
OG0003745	APOSJ_40164, APOSJ_32998	CAPO307585
OG0003749	APOSJ_44308, APOSJ_44307	CAPO306992
OG0003750	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369	CAPO304840
OG0003752	APOSJ_49396, APOSJ_49397, APOSJ_49393, APOSJ_49395, APOSJ_49394, APOSJ_05438, APOSJ_33907	CAPO306304
OG0003754	APOSJ_24772, APOSJ_60257, APOSJ_60279	CAPO305643
OG0003755	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618	CAPO300113
OG0003756	APOSJ_31907, APOSJ_31906, APOSJ_31905	CAPO307901
OG0003758	APOSJ_53340, APOSJ_61521, APOSJ_53338	CAPO308214
OG0003759	APOSJ_33874, APOSJ_33875, APOSJ_13678	CAPO307476
OG0003760	APOSJ_54190	CAPO304944
OG0003761	APOSJ_48576, APOSJ_44996, APOSJ_47246	CAPO301690
OG0003762	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896	CAPO303010
OG0003764	APOSJ_54964	CAPO300879
OG0003767	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369, APOSJ_42739	CAPO301363
OG0003769	APOSJ_33264, APOSJ_33263, APOSJ_33265	CAPO305668
OG0003770	APOSJ_17183	CAPO300865, CAPO305387
OG0003771	APOSJ_12160, APOSJ_12161	CAPO300755
OG0003773	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893	CAPO301706
OG0003776	APOSJ_13346	CAPO306521
OG0003778	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165	CAPO302558
OG0003779	APOSJ_36800, APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271, APOSJ_36799	CAPO304919
OG0003798	APOSJ_12428, APOSJ_13043	CAPO300229
OG0003803	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797	CAPO307540
OG0003806	APOSJ_54690, APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476	CAPO304817
OG0003807	APOSJ_38997	CAPO308021
OG0003808	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230, APOSJ_56883	CAPO308095
OG0003809	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475	CAPO306197
OG0003811	APOSJ_10829, APOSJ_10830, APOSJ_23632, APOSJ_10831	CAPO302863
OG0003812	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156	CAPO300349
OG0003813	APOSJ_38319, APOSJ_38320	CAPO305053
OG0003818	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526	CAPO306945
OG0003820	APOSJ_09672	CAPO302724
OG0003823	APOSJ_26903	CAPO305304
OG0003824	APOSJ_33742, APOSJ_18170, APOSJ_33739, APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745, APOSJ_33743, APOSJ_33741	CAPO300109
OG0003826	APOSJ_01356, APOSJ_01357, APOSJ_01355	CAPO303948
OG0003827	APOSJ_58974, APOSJ_58973, APOSJ_09426, APOSJ_58972	CAPO302156
OG0003828	APOSJ_09885, APOSJ_35825, APOSJ_24369, APOSJ_35820, APOSJ_55660, APOSJ_55659, APOSJ_35827, APOSJ_09883, APOSJ_35824, APOSJ_35826, APOSJ_35822, APOSJ_58629, APOSJ_35821, APOSJ_35823	CAPO304442
OG0003829	APOSJ_42034, APOSJ_63776, APOSJ_63772, APOSJ_63770, APOSJ_42035	CAPO304825
OG0003831	APOSJ_16069	CAPO301320
OG0003833	APOSJ_30468, APOSJ_30469, APOSJ_03956, APOSJ_03955	CAPO305448
OG0003834	APOSJ_32235	CAPO307203
OG0003835	APOSJ_17249, APOSJ_17252, APOSJ_17255, APOSJ_27742, APOSJ_17254, APOSJ_27743, APOSJ_43051, APOSJ_17251, APOSJ_17253, APOSJ_17248	CAPO300102
OG0003836	APOSJ_19571, APOSJ_19573, APOSJ_19572, APOSJ_19574	CAPO301610
OG0003837	APOSJ_31977, APOSJ_31976, APOSJ_31979	CAPO304430
OG0003838	APOSJ_61074	CAPO304061, CAPO304064
OG0003839	APOSJ_46438, APOSJ_39403, APOSJ_46439, APOSJ_39406	CAPO300238, CAPO301543, CAPO307066
OG0003840	APOSJ_51046	CAPO300299
OG0003843	APOSJ_59611, APOSJ_57342	CAPO301582
OG0003844	APOSJ_54763, APOSJ_11210	CAPO306235
OG0003845	APOSJ_46010, APOSJ_46011, APOSJ_28260	CAPO302000
OG0003846	APOSJ_50869	CAPO300905
OG0003847	APOSJ_65396	CAPO300400
OG0003848	APOSJ_04335, APOSJ_26933	CAPO305229, CAPO305228
OG0003850	APOSJ_33809, APOSJ_33808, APOSJ_13314, APOSJ_33810	CAPO306458
OG0003851	APOSJ_39165	CAPO301154
OG0003852	APOSJ_52160	CAPO302241
OG0003853	APOSJ_22563, APOSJ_22564, APOSJ_22566	CAPO308238
OG0003854	APOSJ_34788, APOSJ_34789, APOSJ_34787	CAPO306385
OG0003855	APOSJ_18900	CAPO304198
OG0003856	APOSJ_28239, APOSJ_26874	CAPO308004
OG0003857	APOSJ_05750, APOSJ_05749, APOSJ_05751, APOSJ_05756, APOSJ_05755, APOSJ_05753, APOSJ_05754, APOSJ_05752	CAPO302185
OG0003858	APOSJ_46741, APOSJ_46742, APOSJ_46743, APOSJ_46744, APOSJ_46739, APOSJ_46740	CAPO300728
OG0003859	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873, APOSJ_09872, APOSJ_09868	CAPO306990
OG0003860	APOSJ_62081	CAPO303899
OG0003861	APOSJ_50687, APOSJ_50689, APOSJ_50692, APOSJ_50688, APOSJ_50691, APOSJ_50690, APOSJ_62729	CAPO302754
OG0003863	APOSJ_58367, APOSJ_30244, APOSJ_30243	CAPO300200
OG0003864	APOSJ_55808, APOSJ_33985, APOSJ_55805, APOSJ_55807, APOSJ_10875, APOSJ_55806, APOSJ_26079, APOSJ_12876	CAPO300087
OG0003865	APOSJ_61984, APOSJ_41752	CAPO304904
OG0003866	APOSJ_24282, APOSJ_24283	CAPO302683
OG0003867	APOSJ_60752, APOSJ_60753	CAPO301767
OG0003868	APOSJ_64684, APOSJ_25045	CAPO306848
OG0003869	APOSJ_29377, APOSJ_29373, APOSJ_29376, APOSJ_29378, APOSJ_29372, APOSJ_29375, APOSJ_29371, APOSJ_29374	CAPO307094
OG0003870	APOSJ_23016, APOSJ_06665, APOSJ_23017, APOSJ_06660, APOSJ_11376, APOSJ_23015	CAPO305132
OG0003871	APOSJ_13302, APOSJ_22071, APOSJ_22077	CAPO304659
OG0003871	APOSJ_52590	CAPO304658
OG0003872	APOSJ_05120, APOSJ_28547, APOSJ_24592, APOSJ_24596, APOSJ_28540, APOSJ_24598, APOSJ_05119, APOSJ_24597	CAPO300319
OG0003873	APOSJ_11172	CAPO305775
OG0003875	APOSJ_46925, APOSJ_46926, APOSJ_46924	CAPO303382
OG0003876	APOSJ_55351, APOSJ_55353, APOSJ_55352, APOSJ_55355, APOSJ_55354, APOSJ_03915, APOSJ_55350, APOSJ_03914, APOSJ_03913	CAPO307728
OG0003878	APOSJ_11385, APOSJ_11383, APOSJ_11384, APOSJ_11386	CAPO308329
OG0003881	APOSJ_17185, APOSJ_17184, APOSJ_17186, APOSJ_40103	CAPO303685
OG0003886	APOSJ_13752, APOSJ_33893, APOSJ_33892, APOSJ_33894	CAPO304109
OG0003888	APOSJ_13717	CAPO302764
OG0003890	APOSJ_37127	CAPO304707
OG0003892	APOSJ_49727, APOSJ_49728, APOSJ_49730, APOSJ_49729, APOSJ_49726	CAPO307708
OG0003893	APOSJ_03597	CAPO300022
OG0003894	APOSJ_33184, APOSJ_58008, APOSJ_58009, APOSJ_60026, APOSJ_60023, APOSJ_58006, APOSJ_60025, APOSJ_60024, APOSJ_22372, APOSJ_58004, APOSJ_58005, APOSJ_58388	CAPO302778
OG0003897	APOSJ_63844, APOSJ_31200, APOSJ_31201, APOSJ_63847, APOSJ_31202, APOSJ_31203	CAPO303759
OG0003898	APOSJ_06075	CAPO307893, CAPO307749, CAPO306069
OG0003899	APOSJ_11868, APOSJ_19887, APOSJ_19885, APOSJ_11869, APOSJ_19889, APOSJ_19888, APOSJ_23150, APOSJ_11870, APOSJ_19886, APOSJ_61318	CAPO300674
OG0003900	APOSJ_30080, APOSJ_01157, APOSJ_30082, APOSJ_59401, APOSJ_01158, APOSJ_01159, APOSJ_59405, APOSJ_59402, APOSJ_59406, APOSJ_59403, APOSJ_59404, APOSJ_59400	CAPO301714
OG0003901	APOSJ_16327, APOSJ_16328	CAPO301256
OG0003903	APOSJ_56037, APOSJ_56036, APOSJ_56038, APOSJ_56039	CAPO305736
OG0003906	APOSJ_10444, APOSJ_10449, APOSJ_10448, APOSJ_54044, APOSJ_01703, APOSJ_10450, APOSJ_16538, APOSJ_10447, APOSJ_10451, APOSJ_01700	CAPO301369
OG0003909	APOSJ_09845	CAPO301220
OG0003910	APOSJ_45369, APOSJ_45364, APOSJ_45365, APOSJ_45367, APOSJ_45368, APOSJ_45371, APOSJ_45370, APOSJ_45366	CAPO302786
OG0003911	APOSJ_45226, APOSJ_45227, APOSJ_15903, APOSJ_15901, APOSJ_55208, APOSJ_45225	CAPO305312
OG0003912	APOSJ_24016	CAPO307896
OG0003913	APOSJ_63633	CAPO306587
OG0003914	APOSJ_07145, APOSJ_27190, APOSJ_11455, APOSJ_27243, APOSJ_27231, APOSJ_11457, APOSJ_11456, APOSJ_27235	CAPO301224
OG0003915	APOSJ_64945, APOSJ_21997	CAPO304633
OG0003917	APOSJ_36856	CAPO306797
OG0003920	APOSJ_58724, APOSJ_58723	CAPO301554
OG0003921	APOSJ_28730, APOSJ_28728	CAPO300430
OG0003922	APOSJ_25574, APOSJ_04472, APOSJ_57037, APOSJ_04475, APOSJ_27911, APOSJ_04476	CAPO304241
OG0003924	APOSJ_47128, APOSJ_44739	CAPO302790
OG0003925	APOSJ_08132	CAPO301662
OG0003926	APOSJ_02594	CAPO303036
OG0003927	APOSJ_28277, APOSJ_25303, APOSJ_25299, APOSJ_25300, APOSJ_25304, APOSJ_25301	CAPO304671
OG0003929	APOSJ_09142, APOSJ_53843	CAPO303872
OG0003930	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193	CAPO301599
OG0003931	APOSJ_19698, APOSJ_59773	CAPO304399
OG0003932	APOSJ_52360, APOSJ_53529	CAPO300048, CAPO300047
OG0003934	APOSJ_39940, APOSJ_39939, APOSJ_39942, APOSJ_39941	CAPO301204
OG0003936	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107	CAPO302163
OG0003938	APOSJ_24745, APOSJ_49626	CAPO305166
OG0003939	APOSJ_62479	CAPO303853
OG0003942	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123	CAPO300632
OG0003944	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391	CAPO300493
OG0003945	APOSJ_21733, APOSJ_21734	CAPO300812
OG0003946	APOSJ_04811, APOSJ_04812	CAPO303843
OG0003947	APOSJ_17650, APOSJ_57003, APOSJ_57002	CAPO306325
OG0003950	APOSJ_42086, APOSJ_64031, APOSJ_42088	CAPO307097
OG0003954	APOSJ_58828	CAPO304758
OG0003955	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707	CAPO304097
OG0003959	APOSJ_05692	CAPO304028
OG0003961	APOSJ_41306, APOSJ_41307, APOSJ_42022, APOSJ_30782	CAPO303890
OG0003965	APOSJ_19126, APOSJ_57294	CAPO302867
OG0003966	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455	CAPO301181
OG0003969	APOSJ_16715, APOSJ_16714	CAPO304197
OG0003971	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255	CAPO301852
OG0003972	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097	CAPO308018
OG0003973	APOSJ_04402	CAPO307513
