Orthogroup	APOSJ_ok	BRALA
OG0003936	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107	BRALA34488, BRALA03060, BRALA34821
OG0003937	APOSJ_63807, APOSJ_45221	BRALA25602
OG0003938	APOSJ_24745, APOSJ_49626	BRALA24502
OG0003939	APOSJ_62479	BRALA05196
OG0003940	APOSJ_24394, APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036	BRALA15373
OG0003942	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123	BRALA34122
OG0003943	APOSJ_41444	BRALA01879, BRALA01880
OG0003944	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391	BRALA12422
OG0003945	APOSJ_21733, APOSJ_21734	BRALA25345
OG0003946	APOSJ_04811, APOSJ_04812	BRALA21665
OG0003947	APOSJ_17650, APOSJ_57003, APOSJ_57002	BRALA29298
OG0003948	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539	BRALA14249
OG0003949	APOSJ_56406	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	APOSJ_42086, APOSJ_64031, APOSJ_42088	BRALA02049
OG0003951	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717	BRALA15284
OG0003952	APOSJ_39355, APOSJ_39356, APOSJ_58368, APOSJ_39350, APOSJ_58371, APOSJ_49125, APOSJ_58372, APOSJ_49121, APOSJ_58370, APOSJ_58374, APOSJ_49126, APOSJ_58369, APOSJ_38492, APOSJ_39357, APOSJ_39353, APOSJ_49124, APOSJ_49122, APOSJ_39351, APOSJ_58373, APOSJ_39352, APOSJ_39354, APOSJ_49123	BRALA23419
OG0003953	APOSJ_41850, APOSJ_41849	BRALA23252
OG0003954	APOSJ_58828	BRALA16702
OG0003955	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707	BRALA20185
OG0003956	APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108	BRALA05102
OG0003957	APOSJ_48121, APOSJ_48120	BRALA03349
OG0003958	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050	BRALA33511
OG0003959	APOSJ_05692	BRALA02632
OG0003960	APOSJ_39850, APOSJ_39854, APOSJ_48898, APOSJ_39851	BRALA02491
OG0003961	APOSJ_42022	BRALA09640
OG0003962	APOSJ_21986	BRALA34272
OG0003964	APOSJ_65210, APOSJ_41296, APOSJ_61485, APOSJ_61486, APOSJ_61489	BRALA23648
OG0003964	APOSJ_36547, APOSJ_36545	BRALA12174, BRALA12173, BRALA12175
OG0003965	APOSJ_19126, APOSJ_57294	BRALA31971
OG0003966	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455	BRALA24386
OG0003967	APOSJ_28209, APOSJ_49131, APOSJ_28208, APOSJ_28211, APOSJ_28207, APOSJ_28210	BRALA26387
OG0003968	APOSJ_62310, APOSJ_62311	BRALA12045
OG0003969	APOSJ_16715, APOSJ_16714	BRALA31035
OG0003970	APOSJ_11423, APOSJ_06933	BRALA04290
OG0003971	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255	BRALA17785
OG0003972	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097	BRALA03399
OG0003973	APOSJ_04402	BRALA22301
OG0003976	APOSJ_12833, APOSJ_15479, APOSJ_17055, APOSJ_42008, APOSJ_25412, APOSJ_49346, APOSJ_25413, APOSJ_25415, APOSJ_25410, APOSJ_49343, APOSJ_25409, APOSJ_25414, APOSJ_41711, APOSJ_49348, APOSJ_49345, APOSJ_49342, APOSJ_29044, APOSJ_49347, APOSJ_25411	BRALA25838
OG0003999	APOSJ_35875, APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828	BRALA00082
OG0004000	APOSJ_57306, APOSJ_19169	BRALA28671
OG0004002	APOSJ_38212	BRALA24418
OG0004003	APOSJ_10842	BRALA33294, BRALA12151
OG0004004	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173	BRALA00327
OG0004005	APOSJ_63218	BRALA14573
OG0004007	APOSJ_46677	BRALA01057
OG0004008	APOSJ_48631, APOSJ_64311	BRALA23620
OG0004009	APOSJ_17635	BRALA28666
OG0004010	APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871	BRALA00694, BRALA29812
OG0004011	APOSJ_19673	BRALA06852
OG0004012	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516	BRALA21712
OG0004014	APOSJ_00183, APOSJ_51602	BRALA12884
OG0004015	APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015	BRALA28855
OG0004016	APOSJ_59805	BRALA07122
OG0004017	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664	BRALA15067
OG0004018	APOSJ_16478	BRALA25652, BRALA25651
OG0004019	APOSJ_40849, APOSJ_40851, APOSJ_40850	BRALA02398
OG0004021	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825	BRALA27677, BRALA23566
OG0004022	APOSJ_44621, APOSJ_44620	BRALA09008, BRALA15698
OG0004023	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345	BRALA27308
OG0004024	APOSJ_01138, APOSJ_01139, APOSJ_62630, APOSJ_01136, APOSJ_01135, APOSJ_01137, APOSJ_07052	BRALA19457
OG0004027	APOSJ_45269, APOSJ_45268	BRALA35222
OG0004028	APOSJ_51840	BRALA06730
OG0004031	APOSJ_00925, APOSJ_00926	BRALA30314
OG0004032	APOSJ_52434	BRALA12147
OG0004033	APOSJ_09114, APOSJ_09115	BRALA13287
OG0004034	APOSJ_09656	BRALA08467
OG0004034	APOSJ_04478, APOSJ_54707	BRALA08469
OG0004035	APOSJ_51358	BRALA20551
OG0004036	APOSJ_40159, APOSJ_40158, APOSJ_40160	BRALA19286
OG0004037	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041	BRALA29961
OG0004038	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293	BRALA05335
OG0004039	APOSJ_14426, APOSJ_25302, APOSJ_09581	BRALA14564, BRALA14563
OG0004040	APOSJ_40738	BRALA29252
OG0004041	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368	BRALA26134
OG0004042	APOSJ_17978, APOSJ_29710	BRALA14677
OG0004043	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232	BRALA19274
OG0004044	APOSJ_22041, APOSJ_22040, APOSJ_22042	BRALA10276
OG0004045	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325, APOSJ_39328	BRALA11417, BRALA32867
OG0004046	APOSJ_04043, APOSJ_13899	BRALA07240
OG0004046	APOSJ_36815, APOSJ_36816	BRALA12739
OG0004047	APOSJ_53255	BRALA04429, BRALA18670, BRALA08115
OG0004048	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449	BRALA24410
OG0004049	APOSJ_01252, APOSJ_01253	BRALA27969
OG0004050	APOSJ_60744, APOSJ_22726, APOSJ_14315	BRALA35170
OG0004051	APOSJ_22991	BRALA10732
OG0004052	APOSJ_60180	BRALA07966
OG0004053	APOSJ_39826	BRALA15092
OG0004054	APOSJ_30472, APOSJ_30474	BRALA28842
OG0004055	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924	BRALA16890
OG0004056	APOSJ_04445, APOSJ_24694, APOSJ_24693	BRALA04140
OG0004057	APOSJ_49349, APOSJ_49351	BRALA08841
OG0004058	APOSJ_20251, APOSJ_04192	BRALA14652
OG0004059	APOSJ_64165	BRALA22286
OG0004060	APOSJ_01695, APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869	BRALA22527
OG0004061	APOSJ_22224, APOSJ_02916, APOSJ_02911, APOSJ_02910, APOSJ_17922, APOSJ_02914, APOSJ_02912, APOSJ_02913	BRALA00733
OG0004062	APOSJ_23125, APOSJ_23126	BRALA16266
OG0004063	APOSJ_33697, APOSJ_33694, APOSJ_33695, APOSJ_33696	BRALA19295
OG0004064	APOSJ_47478, APOSJ_47476, APOSJ_47479	BRALA01479
OG0004065	APOSJ_57919, APOSJ_27155, APOSJ_57917	BRALA17282
OG0004066	APOSJ_30873	BRALA27550
OG0004067	APOSJ_50812, APOSJ_50813, APOSJ_11707, APOSJ_48072, APOSJ_50809, APOSJ_10624, APOSJ_50816, APOSJ_50815, APOSJ_50811, APOSJ_50814	BRALA11637
OG0004068	APOSJ_00827	BRALA34877
OG0004069	APOSJ_27427, APOSJ_36388	BRALA04243
OG0004070	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895	BRALA10466
OG0004071	APOSJ_06090, APOSJ_17404	BRALA18327
OG0004072	APOSJ_01871, APOSJ_07850	BRALA17054
OG0004073	APOSJ_55609	BRALA24719
OG0004074	APOSJ_59682	BRALA16650
OG0004075	APOSJ_25500, APOSJ_25499, APOSJ_01170	BRALA26090
OG0004076	APOSJ_49321, APOSJ_39483, APOSJ_49320, APOSJ_49319	BRALA15154
OG0004077	APOSJ_40655	BRALA18311
OG0004078	APOSJ_22359, APOSJ_05472, APOSJ_57994, APOSJ_57993, APOSJ_05475, APOSJ_05474, APOSJ_57997, APOSJ_57995, APOSJ_57992, APOSJ_57996, APOSJ_57991	BRALA29301
OG0004079	APOSJ_62613, APOSJ_47957	BRALA08294
OG0004080	APOSJ_45292	BRALA20296
OG0004081	APOSJ_65053	BRALA31261
OG0004082	APOSJ_39700, APOSJ_39703, APOSJ_39702, APOSJ_39704, APOSJ_39701	BRALA01474
OG0004083	APOSJ_48918, APOSJ_48916, APOSJ_48919, APOSJ_48920	BRALA25007
OG0004084	APOSJ_09771, APOSJ_44099, APOSJ_44104	BRALA28518
OG0004085	APOSJ_21960, APOSJ_21961, APOSJ_21959	BRALA24215
OG0004086	APOSJ_41297, APOSJ_57692, APOSJ_57697, APOSJ_06527, APOSJ_57696, APOSJ_25807, APOSJ_21077, APOSJ_41294, APOSJ_41301, APOSJ_06529, APOSJ_57693, APOSJ_21071, APOSJ_57689, APOSJ_21078, APOSJ_41295	BRALA17474
OG0004087	APOSJ_45327, APOSJ_45325, APOSJ_45326, APOSJ_45328	BRALA10704
OG0004088	APOSJ_45441, APOSJ_45440, APOSJ_45439	BRALA35514, BRALA21666
OG0004089	APOSJ_62508	BRALA08677, BRALA08678
OG0004090	APOSJ_56654, APOSJ_44717	BRALA11298
OG0004091	APOSJ_57744	BRALA00652
OG0004092	APOSJ_23296	BRALA07368
OG0004093	APOSJ_65145, APOSJ_65146, APOSJ_63815, APOSJ_65144	BRALA33199, BRALA30875, BRALA33894
OG0004094	APOSJ_32919, APOSJ_32918, APOSJ_49433	BRALA20617
OG0004095	APOSJ_27133, APOSJ_27132, APOSJ_64762	BRALA07608
OG0004096	APOSJ_33043, APOSJ_26027	BRALA14331, BRALA21352
OG0004097	APOSJ_27095	BRALA13028
OG0004098	APOSJ_06194	BRALA00651, BRALA22068
OG0004099	APOSJ_44643	BRALA10432
OG0004100	APOSJ_41204	BRALA17153
OG0004101	APOSJ_32768	BRALA04835
OG0004104	APOSJ_14574	BRALA01671
OG0004105	APOSJ_39532, APOSJ_47284	BRALA13768
OG0004106	APOSJ_02716, APOSJ_02715	BRALA18745
OG0004107	APOSJ_32696	BRALA03118, BRALA03117, BRALA22370
OG0004108	APOSJ_56759, APOSJ_58846	BRALA18855
OG0004110	APOSJ_25256, APOSJ_25257, APOSJ_28123	BRALA23943
OG0004111	APOSJ_40483, APOSJ_40481, APOSJ_40482	BRALA01428
OG0004112	APOSJ_59470, APOSJ_19667, APOSJ_19666	BRALA23194, BRALA23191
OG0004113	APOSJ_08212, APOSJ_08213, APOSJ_08211, APOSJ_51701	BRALA20061
OG0004114	APOSJ_62752, APOSJ_62754, APOSJ_62749, APOSJ_62750, APOSJ_62751, APOSJ_62753	BRALA25904, BRALA21514
OG0004116	APOSJ_16580, APOSJ_16579, APOSJ_16576, APOSJ_16578, APOSJ_16575, APOSJ_16574	BRALA25003
OG0004117	APOSJ_25960, APOSJ_25964, APOSJ_05764, APOSJ_25962, APOSJ_60826, APOSJ_25965, APOSJ_25963, APOSJ_25959, APOSJ_32591, APOSJ_25958, APOSJ_25961	BRALA17850
OG0004118	APOSJ_47133, APOSJ_47137, APOSJ_47136, APOSJ_47139, APOSJ_43904, APOSJ_53847, APOSJ_53851, APOSJ_47131	BRALA12736
OG0004119	APOSJ_47977, APOSJ_40715, APOSJ_54587, APOSJ_54583	BRALA11157, BRALA08493
OG0004120	APOSJ_44036	BRALA23954
OG0004121	APOSJ_21633, APOSJ_06170	BRALA08686
OG0004123	APOSJ_14094	BRALA14695
OG0004124	APOSJ_19925	BRALA30068
OG0004125	APOSJ_50965, APOSJ_49701, APOSJ_49700, APOSJ_49699	BRALA04625
OG0004126	APOSJ_31629	BRALA25788
OG0004127	APOSJ_26375, APOSJ_36205	BRALA16633
OG0004129	APOSJ_62244, APOSJ_62246, APOSJ_35048	BRALA09427
OG0004130	APOSJ_35159	BRALA09545
OG0004132	APOSJ_54495, APOSJ_54497, APOSJ_52756, APOSJ_54498, APOSJ_59337, APOSJ_54496, APOSJ_59341, APOSJ_52758, APOSJ_52757, APOSJ_59351	BRALA03249
OG0004133	APOSJ_16443, APOSJ_23365, APOSJ_23367, APOSJ_23366	BRALA12128
OG0004135	APOSJ_47790, APOSJ_47789, APOSJ_30737, APOSJ_47791	BRALA06179
OG0004136	APOSJ_23894, APOSJ_23893	BRALA00698, BRALA29816
OG0004137	APOSJ_50022, APOSJ_50020, APOSJ_50023, APOSJ_50019, APOSJ_50017, APOSJ_50018, APOSJ_50024, APOSJ_50021	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	APOSJ_38040	BRALA24513
OG0004139	APOSJ_27508, APOSJ_27509, APOSJ_27507	BRALA00917
OG0004140	APOSJ_27400, APOSJ_27401	BRALA19957
OG0004141	APOSJ_53724, APOSJ_51744	BRALA17214
OG0004142	APOSJ_07656, APOSJ_20891	BRALA19738
OG0004143	APOSJ_63017, APOSJ_20148	BRALA09465
OG0004144	APOSJ_49624, APOSJ_49625	BRALA07433
OG0004145	APOSJ_33579	BRALA26159
OG0004146	APOSJ_28241, APOSJ_28240, APOSJ_28242, APOSJ_45825	BRALA17718
OG0004147	APOSJ_12002	BRALA00106
OG0004148	APOSJ_15590, APOSJ_02537	BRALA18127
OG0004149	APOSJ_52046, APOSJ_52047	BRALA12146
OG0004150	APOSJ_63641, APOSJ_63642	BRALA21716
OG0004151	APOSJ_49143, APOSJ_27120, APOSJ_17144	BRALA19064
OG0004153	APOSJ_31271, APOSJ_31272, APOSJ_31274	BRALA03854
OG0004154	APOSJ_28192	BRALA10484, BRALA09813
OG0004155	APOSJ_13245	BRALA32651, BRALA31413
OG0004155	APOSJ_18189, APOSJ_24941, APOSJ_06190	BRALA02319
OG0004156	APOSJ_39218	BRALA26080
OG0004157	APOSJ_56768, APOSJ_56766, APOSJ_56765, APOSJ_56770, APOSJ_56769	BRALA20324
OG0004158	APOSJ_24295	BRALA04798
OG0004159	APOSJ_32908, APOSJ_32907	BRALA15234
OG0004160	APOSJ_52623, APOSJ_52627, APOSJ_52621, APOSJ_52620, APOSJ_52622, APOSJ_52624, APOSJ_52625, APOSJ_52626, APOSJ_58471	BRALA00725
OG0004161	APOSJ_05031, APOSJ_05028, APOSJ_59026, APOSJ_05032	BRALA34496, BRALA03572
OG0004162	APOSJ_08687, APOSJ_08685, APOSJ_08686	BRALA23043
OG0004166	APOSJ_58064, APOSJ_58065	BRALA16339
OG0004167	APOSJ_25942, APOSJ_25943, APOSJ_25941	BRALA26238
OG0004169	APOSJ_65086, APOSJ_65087, APOSJ_38510	BRALA13050
OG0004170	APOSJ_23584, APOSJ_23583, APOSJ_23582	BRALA34920
OG0004171	APOSJ_58574, APOSJ_58572, APOSJ_58573, APOSJ_58575	BRALA08003
OG0004174	APOSJ_18373, APOSJ_18369, APOSJ_18372, APOSJ_50665, APOSJ_18371, APOSJ_18365, APOSJ_18370, APOSJ_56083, APOSJ_18367, APOSJ_18368, APOSJ_56082	BRALA00787
OG0004175	APOSJ_52302	BRALA16129
OG0004176	APOSJ_31398, APOSJ_31399	BRALA03590
OG0004178	APOSJ_00181, APOSJ_00182	BRALA20094
OG0004179	APOSJ_03859	BRALA16718
OG0004180	APOSJ_30579, APOSJ_30578	BRALA17055
OG0004181	APOSJ_35918, APOSJ_35919	BRALA15876
OG0004182	APOSJ_28808, APOSJ_10411	BRALA19314
OG0004183	APOSJ_05371	BRALA25934, BRALA25935
OG0004184	APOSJ_47177, APOSJ_39370	BRALA33857
OG0004185	APOSJ_41979, APOSJ_49424, APOSJ_36097, APOSJ_49425, APOSJ_36100, APOSJ_49422, APOSJ_36096, APOSJ_49423, APOSJ_36099, APOSJ_36095, APOSJ_36094, APOSJ_36098, APOSJ_49426, APOSJ_36093, APOSJ_36092	BRALA11719
OG0004186	APOSJ_13580	BRALA20859
OG0004187	APOSJ_45565	BRALA03251
OG0004188	APOSJ_58128, APOSJ_02500, APOSJ_02502, APOSJ_02501	BRALA30311
OG0004189	APOSJ_31087, APOSJ_31088	BRALA28411
OG0004190	APOSJ_12010, APOSJ_12009, APOSJ_34396, APOSJ_12008	BRALA25028
OG0004214	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523, APOSJ_08722, APOSJ_32980, APOSJ_32979	BRALA01455, BRALA01456
OG0004215	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005	BRALA22830
OG0004216	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093	BRALA03093
OG0004217	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532	BRALA11886
OG0004218	APOSJ_08748	BRALA35691, BRALA11369, BRALA27082
OG0004219	APOSJ_02049, APOSJ_59197, APOSJ_59196, APOSJ_59195	BRALA29983, BRALA33234
OG0004220	APOSJ_55157, APOSJ_23051	BRALA17127
OG0004222	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336	BRALA26148
OG0004223	APOSJ_02983	BRALA09691
OG0004225	APOSJ_43476, APOSJ_06200	BRALA18596
OG0004226	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910	BRALA09090
OG0004227	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015	BRALA26674
OG0004229	APOSJ_13672	BRALA03705
OG0004230	APOSJ_35640	BRALA25002
OG0004231	APOSJ_13654	BRALA18489
OG0004232	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651	BRALA34160
OG0004233	APOSJ_09043, APOSJ_09044	BRALA18749
OG0004234	APOSJ_07834, APOSJ_61770, APOSJ_16301, APOSJ_07833, APOSJ_10112, APOSJ_07832, APOSJ_07828, APOSJ_07830, APOSJ_07831, APOSJ_61771	BRALA15853
OG0004235	APOSJ_47650	BRALA11235
OG0004236	APOSJ_08973, APOSJ_08972, APOSJ_57202	BRALA21571
OG0004237	APOSJ_14261	BRALA11898
OG0004239	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431	BRALA02912
OG0004240	APOSJ_06645, APOSJ_06646	BRALA22623
OG0004241	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503	BRALA14197
OG0004242	APOSJ_43896, APOSJ_43901, APOSJ_43899, APOSJ_43898, APOSJ_43900, APOSJ_43897, APOSJ_43902	BRALA15049
OG0004243	APOSJ_56942	BRALA11315
OG0004244	APOSJ_33632, APOSJ_33631, APOSJ_33630	BRALA22724
OG0004245	APOSJ_13915, APOSJ_13916	BRALA35301
OG0004246	APOSJ_35916, APOSJ_35917	BRALA25785
OG0004247	APOSJ_00766	BRALA24657
OG0004248	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287	BRALA05741
OG0004249	APOSJ_41833, APOSJ_41834	BRALA08296
OG0004250	APOSJ_60151	BRALA29141
OG0004251	APOSJ_15522, APOSJ_15523	BRALA10118
OG0004252	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627	BRALA02512
OG0004253	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073	BRALA14983
OG0004254	APOSJ_48800	BRALA03749
OG0004255	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875	BRALA26683
OG0004257	APOSJ_46277, APOSJ_22093, APOSJ_46278	BRALA10361
OG0004258	APOSJ_34700, APOSJ_34699	BRALA19445
OG0004259	APOSJ_46164	BRALA09457
OG0004260	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862	BRALA04444
OG0004261	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870	BRALA19111
OG0004262	APOSJ_50876, APOSJ_50878	BRALA34766, BRALA21467
OG0004263	APOSJ_30040, APOSJ_30037, APOSJ_30038, APOSJ_56889, APOSJ_30039	BRALA07416
OG0004264	APOSJ_48793	BRALA03608
OG0004265	APOSJ_02351, APOSJ_29353, APOSJ_29349, APOSJ_29354, APOSJ_29352, APOSJ_29351, APOSJ_16013, APOSJ_29350, APOSJ_29348	BRALA31423
OG0004267	APOSJ_62461, APOSJ_62460	BRALA01991
OG0004268	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147	BRALA12493
OG0004269	APOSJ_26849	BRALA05544
OG0004270	APOSJ_56363, APOSJ_14578	BRALA18525
OG0004271	APOSJ_52454, APOSJ_64171	BRALA09426
OG0004272	APOSJ_30712	BRALA01934
OG0004273	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592	BRALA06404
OG0004274	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318	BRALA20006
OG0004275	APOSJ_49270, APOSJ_39918	BRALA29519
OG0004277	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861	BRALA30535
OG0004278	APOSJ_25642, APOSJ_25639, APOSJ_48824, APOSJ_04148, APOSJ_48819, APOSJ_25640	BRALA14565
OG0004279	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080	BRALA20647
OG0004281	APOSJ_26617	BRALA31689, BRALA31688, BRALA35548
OG0004282	APOSJ_10756	BRALA14728
OG0004284	APOSJ_05498, APOSJ_34344	BRALA11418
OG0004285	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530	BRALA29530
OG0004286	APOSJ_08505, APOSJ_31523, APOSJ_31521, APOSJ_08506, APOSJ_08504, APOSJ_31522, APOSJ_31524	BRALA14966
OG0004287	APOSJ_07021	BRALA17769
OG0004288	APOSJ_13285, APOSJ_46655, APOSJ_46656	BRALA03278
OG0004289	APOSJ_49583, APOSJ_49584	BRALA15160
OG0004290	APOSJ_19375	BRALA03150
OG0004291	APOSJ_44191, APOSJ_44190, APOSJ_44192	BRALA31457
OG0004292	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722	BRALA05406
OG0004293	APOSJ_56216, APOSJ_52241, APOSJ_52239	BRALA03587, BRALA26559, BRALA28382, BRALA00886, BRALA27632, BRALA16565, BRALA22106, BRALA26822
OG0004293	APOSJ_17158, APOSJ_17151	BRALA00061, BRALA11403, BRALA27881, BRALA32723, BRALA17682
OG0004294	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623	BRALA29283
OG0004295	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073	BRALA01000
OG0004296	APOSJ_22554, APOSJ_22553	BRALA03748
OG0004297	APOSJ_22517, APOSJ_22516, APOSJ_22518	BRALA10358
OG0004298	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804	BRALA08303
OG0004299	APOSJ_51105	BRALA18722
OG0004300	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785	BRALA32511
OG0004301	APOSJ_09439, APOSJ_09438	BRALA32145
OG0004302	APOSJ_24435, APOSJ_24434	BRALA29476
OG0004303	APOSJ_25759, APOSJ_25760	BRALA05979
OG0004304	APOSJ_04217	BRALA29843
OG0004305	APOSJ_42738, APOSJ_42737	BRALA14639
OG0004306	APOSJ_59910	BRALA16636
OG0004307	APOSJ_11587, APOSJ_11586	BRALA11162
OG0004308	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006	BRALA23893
OG0004309	APOSJ_57811, APOSJ_21592, APOSJ_57812, APOSJ_57813	BRALA03711
OG0004310	APOSJ_01689	BRALA07958
OG0004311	APOSJ_05007	BRALA18222
