Orthogroup	APOSJ_ok	CAEEL
OG0003198	APOSJ_36767	CAEEL05062
OG0003199	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413	CAEEL11688
OG0003202	APOSJ_62049	CAEEL12123
OG0003203	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920	CAEEL08247
OG0003206	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270	CAEEL08436
OG0003207	APOSJ_53468, APOSJ_53467	CAEEL11116
OG0003210	APOSJ_15249, APOSJ_15248	CAEEL11876
OG0003211	APOSJ_03604, APOSJ_03608, APOSJ_31045, APOSJ_09022, APOSJ_03606, APOSJ_31048, APOSJ_03603, APOSJ_22500	CAEEL09585
OG0003212	APOSJ_40742	CAEEL11323
OG0003213	APOSJ_62042, APOSJ_62043, APOSJ_62044	CAEEL18737
OG0003214	APOSJ_30849, APOSJ_30835	CAEEL08551
OG0003215	APOSJ_30430	CAEEL02895
OG0003217	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597	CAEEL06035, CAEEL06032
OG0003218	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869	CAEEL08847
OG0003219	APOSJ_52235, APOSJ_51906	CAEEL16215
OG0003222	APOSJ_53811, APOSJ_03374, APOSJ_42728	CAEEL00115
OG0003223	APOSJ_01786, APOSJ_01785	CAEEL00485
OG0003224	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085	CAEEL05675
OG0003225	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643	CAEEL04615, CAEEL20133
OG0003226	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065	CAEEL04904, CAEEL04903
OG0003228	APOSJ_15473, APOSJ_15470	CAEEL14683
OG0003229	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242	CAEEL10166
OG0003230	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731	CAEEL06311
OG0003235	APOSJ_56012, APOSJ_56016	CAEEL11765
OG0003251	APOSJ_54466	CAEEL01743
OG0003252	APOSJ_51617	CAEEL19657, CAEEL14287
OG0003254	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719	CAEEL15715
OG0003255	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990	CAEEL01327
OG0003257	APOSJ_11591, APOSJ_11592, APOSJ_11593, APOSJ_11624, APOSJ_07998	CAEEL04888
OG0003258	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537	CAEEL04539
OG0003259	APOSJ_15841, APOSJ_15837, APOSJ_09994, APOSJ_15839, APOSJ_15838, APOSJ_09993, APOSJ_41545, APOSJ_15840, APOSJ_09995, APOSJ_41547, APOSJ_41546, APOSJ_41549, APOSJ_49815, APOSJ_34266, APOSJ_41548, APOSJ_41550, APOSJ_41551, APOSJ_15836, APOSJ_15835	CAEEL11844
OG0003263	APOSJ_41168, APOSJ_38823	CAEEL12235
OG0003266	APOSJ_61414, APOSJ_61413	CAEEL05061
OG0003267	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032	CAEEL11406
OG0003268	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453	CAEEL00711
OG0003269	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440	CAEEL07652, CAEEL20534, CAEEL06740, CAEEL19993
OG0003270	APOSJ_39577, APOSJ_47534, APOSJ_39578	CAEEL17531, CAEEL17532, CAEEL07171
OG0003275	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412	CAEEL01894
OG0003276	APOSJ_40980, APOSJ_40981	CAEEL05343
OG0003277	APOSJ_64925	CAEEL10684
OG0003279	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689	CAEEL09246
OG0003280	APOSJ_05123, APOSJ_33236	CAEEL20448
OG0003281	APOSJ_20687	CAEEL19540
OG0003282	APOSJ_00228, APOSJ_00227	CAEEL04466
OG0003283	APOSJ_14970	CAEEL10540
OG0003284	APOSJ_10702, APOSJ_10699, APOSJ_02860, APOSJ_10701, APOSJ_10700	CAEEL20144
OG0003286	APOSJ_25492, APOSJ_25491, APOSJ_25493	CAEEL11061
OG0003287	APOSJ_35942	CAEEL09759
OG0003288	APOSJ_00605, APOSJ_00604, APOSJ_00602, APOSJ_00603	CAEEL07836
OG0003289	APOSJ_43060	CAEEL00474
OG0003290	APOSJ_53361	CAEEL07995, CAEEL07996
OG0003291	APOSJ_06987, APOSJ_38387, APOSJ_06993, APOSJ_38386, APOSJ_38383, APOSJ_06988, APOSJ_06990, APOSJ_40455, APOSJ_38389, APOSJ_44035, APOSJ_38382, APOSJ_06989, APOSJ_38388, APOSJ_40453, APOSJ_38385, APOSJ_38384, APOSJ_06986, APOSJ_06992	CAEEL07282
OG0003293	APOSJ_55383, APOSJ_55380, APOSJ_29797, APOSJ_29796	CAEEL09078
OG0003294	APOSJ_47167, APOSJ_46923, APOSJ_09688, APOSJ_01552, APOSJ_09683, APOSJ_26080, APOSJ_09685, APOSJ_26071	CAEEL08966, CAEEL08900
OG0003296	APOSJ_17865	CAEEL07972
OG0003297	APOSJ_30618	CAEEL06799, CAEEL06798, CAEEL02997
OG0003298	APOSJ_21365, APOSJ_21366, APOSJ_21369, APOSJ_31701, APOSJ_25496, APOSJ_21367, APOSJ_57916, APOSJ_15785, APOSJ_63798, APOSJ_01743, APOSJ_63835	CAEEL00404
OG0003300	APOSJ_40504, APOSJ_53374, APOSJ_52277, APOSJ_53371	CAEEL15375, CAEEL10323, CAEEL04894, CAEEL10997, CAEEL02576, CAEEL07626
OG0003301	APOSJ_13270, APOSJ_13273, APOSJ_13271, APOSJ_13272	CAEEL11183
OG0003302	APOSJ_06175	CAEEL11405
OG0003303	APOSJ_16243, APOSJ_16242	CAEEL08080
OG0003306	APOSJ_55395	CAEEL11131
OG0003307	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836	CAEEL09527
OG0003309	APOSJ_62401	CAEEL07134
OG0003311	APOSJ_37968	CAEEL06729
OG0003316	APOSJ_22523, APOSJ_13980, APOSJ_13981	CAEEL06426
OG0003317	APOSJ_63724	CAEEL11191
OG0003318	APOSJ_60634, APOSJ_60633, APOSJ_60632	CAEEL00777
OG0003320	APOSJ_38819, APOSJ_48775, APOSJ_27049, APOSJ_07781, APOSJ_27047, APOSJ_27050, APOSJ_07780, APOSJ_48777, APOSJ_07782, APOSJ_27048, APOSJ_38820, APOSJ_27046, APOSJ_07778, APOSJ_07779, APOSJ_27044, APOSJ_27045	CAEEL05307
OG0003323	APOSJ_01721, APOSJ_01720, APOSJ_55778, APOSJ_08744, APOSJ_31616, APOSJ_31613, APOSJ_31612, APOSJ_08743, APOSJ_31619, APOSJ_31614, APOSJ_31615, APOSJ_31617	CAEEL08557, CAEEL08556
OG0003325	APOSJ_31506, APOSJ_31505, APOSJ_31507, APOSJ_31508	CAEEL11598
OG0003327	APOSJ_54640	CAEEL15863
OG0003330	APOSJ_50342, APOSJ_30425, APOSJ_64177, APOSJ_50341, APOSJ_40087, APOSJ_48585	CAEEL02745
OG0003331	APOSJ_57011, APOSJ_57010, APOSJ_57008, APOSJ_57009	CAEEL07758
OG0003332	APOSJ_02848	CAEEL15994, CAEEL15100
OG0003333	APOSJ_38810	CAEEL05869
OG0003335	APOSJ_08677, APOSJ_08675, APOSJ_08678, APOSJ_31091, APOSJ_23252, APOSJ_23251	CAEEL06219
OG0003336	APOSJ_28561	CAEEL18158
OG0003337	APOSJ_55482, APOSJ_08942, APOSJ_55484, APOSJ_55483, APOSJ_55485, APOSJ_25252	CAEEL05608
OG0003340	APOSJ_34485, APOSJ_34486, APOSJ_05198	CAEEL05767
OG0003341	APOSJ_45924	CAEEL15411
OG0003343	APOSJ_05903, APOSJ_05901	CAEEL02966
OG0003344	APOSJ_44660, APOSJ_44661, APOSJ_44656, APOSJ_44658, APOSJ_12791, APOSJ_44657	CAEEL04271
OG0003348	APOSJ_36909, APOSJ_36910	CAEEL00995
OG0003349	APOSJ_31148, APOSJ_31149	CAEEL11343
OG0003354	APOSJ_62214, APOSJ_41780, APOSJ_41782, APOSJ_41781, APOSJ_41778, APOSJ_41779	CAEEL07057
OG0003356	APOSJ_58430, APOSJ_58431	CAEEL05068
OG0003357	APOSJ_32102, APOSJ_32646	CAEEL05202
OG0003358	APOSJ_05051, APOSJ_57073, APOSJ_41119, APOSJ_28856, APOSJ_05049, APOSJ_05047, APOSJ_05050, APOSJ_05052, APOSJ_05053, APOSJ_05045, APOSJ_05048, APOSJ_05046	CAEEL15398
OG0003359	APOSJ_58549, APOSJ_58548, APOSJ_58547, APOSJ_58550	CAEEL08412
OG0003360	APOSJ_56352	CAEEL09119
OG0003361	APOSJ_00610, APOSJ_27424, APOSJ_27425	CAEEL15297, CAEEL13464, CAEEL07044
OG0003364	APOSJ_19020, APOSJ_45760	CAEEL06262
OG0003364	APOSJ_49080	CAEEL06263
OG0003366	APOSJ_04282, APOSJ_04280, APOSJ_04281	CAEEL13316, CAEEL13290
OG0003368	APOSJ_18080	CAEEL04652
OG0003369	APOSJ_46922	CAEEL11911
OG0003370	APOSJ_15527	CAEEL19630, CAEEL09274
OG0003372	APOSJ_07507	CAEEL04956
OG0003374	APOSJ_06681, APOSJ_06684	CAEEL09698
OG0003375	APOSJ_38227, APOSJ_38228, APOSJ_38229	CAEEL04860
OG0003377	APOSJ_37835, APOSJ_10139, APOSJ_10138, APOSJ_10131, APOSJ_10134, APOSJ_20954, APOSJ_10130, APOSJ_10136, APOSJ_00057, APOSJ_10137, APOSJ_16398, APOSJ_16397, APOSJ_37839, APOSJ_16399, APOSJ_10135, APOSJ_16400	CAEEL19646
OG0003378	APOSJ_58126	CAEEL04638
OG0003380	APOSJ_34055, APOSJ_07322, APOSJ_07324, APOSJ_07321, APOSJ_34056, APOSJ_07326, APOSJ_07325, APOSJ_07323	CAEEL07698, CAEEL08643
OG0003384	APOSJ_31645, APOSJ_31642, APOSJ_31643, APOSJ_31644	CAEEL12353
OG0003386	APOSJ_22721, APOSJ_22627, APOSJ_62015, APOSJ_62014, APOSJ_62013, APOSJ_36229	CAEEL04616
OG0003387	APOSJ_04175, APOSJ_12111, APOSJ_01954, APOSJ_04174	CAEEL12649, CAEEL12648
OG0003392	APOSJ_30179, APOSJ_23836	CAEEL18713
OG0003392	APOSJ_50664	CAEEL07194
OG0003394	APOSJ_58681, APOSJ_58682	CAEEL09212
OG0003419	APOSJ_49930, APOSJ_28655, APOSJ_49929, APOSJ_28653, APOSJ_43121, APOSJ_28654	CAEEL20583, CAEEL07865
OG0003421	APOSJ_62121, APOSJ_62118	CAEEL18393
OG0003425	APOSJ_59503, APOSJ_59500, APOSJ_59499	CAEEL12188
OG0003426	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464	CAEEL06462
OG0003429	APOSJ_01497, APOSJ_34185	CAEEL00390
OG0003430	APOSJ_50132, APOSJ_08009, APOSJ_08010	CAEEL05290
OG0003431	APOSJ_55815, APOSJ_55814	CAEEL20649
OG0003433	APOSJ_08732, APOSJ_08734, APOSJ_08733	CAEEL17744
OG0003434	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262	CAEEL08434
OG0003435	APOSJ_38352, APOSJ_40169	CAEEL04157
OG0003439	APOSJ_62344, APOSJ_30526, APOSJ_30524	CAEEL10524
OG0003443	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124	CAEEL18884
OG0003444	APOSJ_20997, APOSJ_20996	CAEEL04842
OG0003448	APOSJ_55045, APOSJ_55046	CAEEL01220
OG0003450	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182	CAEEL06420
OG0003451	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403	CAEEL02776, CAEEL02805
OG0003452	APOSJ_44164, APOSJ_44163, APOSJ_44165, APOSJ_23561	CAEEL02730
OG0003453	APOSJ_11738, APOSJ_11740, APOSJ_11742, APOSJ_11737, APOSJ_08636, APOSJ_08641, APOSJ_11739, APOSJ_11741	CAEEL11697
OG0003454	APOSJ_50587	CAEEL07771
OG0003455	APOSJ_62454	CAEEL01134
OG0003456	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393	CAEEL00212, CAEEL00213
OG0003459	APOSJ_55064, APOSJ_40801	CAEEL16050
OG0003460	APOSJ_61762	CAEEL19133
OG0003462	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236	CAEEL11837
OG0003463	APOSJ_26680	CAEEL07464
OG0003464	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661	CAEEL15673
OG0003465	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006	CAEEL00222
OG0003466	APOSJ_23052	CAEEL06482
OG0003467	APOSJ_64197, APOSJ_64196, APOSJ_64198	CAEEL09664
OG0003468	APOSJ_50364	CAEEL10655
OG0003472	APOSJ_40914, APOSJ_12293, APOSJ_12280, APOSJ_12292, APOSJ_12276, APOSJ_12295, APOSJ_12294	CAEEL07680, CAEEL07681
OG0003475	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647	CAEEL01731
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	CAEEL02502
OG0003478	APOSJ_04734	CAEEL00398, CAEEL07105, CAEEL19934
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	CAEEL12384
OG0003480	APOSJ_07810, APOSJ_48944, APOSJ_07812	CAEEL01792
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	CAEEL04926
OG0003489	APOSJ_14050	CAEEL00223
OG0003491	APOSJ_03302, APOSJ_03301	CAEEL18627, CAEEL05479
OG0003496	APOSJ_02291	CAEEL01506
OG0003498	APOSJ_27522	CAEEL16452
OG0003500	APOSJ_59360, APOSJ_59358, APOSJ_59359, APOSJ_59361	CAEEL01330
OG0003501	APOSJ_34944, APOSJ_33033, APOSJ_37508	CAEEL00307, CAEEL19975, CAEEL19935, CAEEL19957, CAEEL20040, CAEEL18302
OG0003502	APOSJ_20693, APOSJ_20695, APOSJ_20694	CAEEL02400, CAEEL02281
OG0003503	APOSJ_26546, APOSJ_26545, APOSJ_26547	CAEEL04457, CAEEL04454
OG0003505	APOSJ_43745	CAEEL07950
OG0003506	APOSJ_09434, APOSJ_09433	CAEEL05248
OG0003507	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822	CAEEL05679
OG0003508	APOSJ_01348, APOSJ_01347	CAEEL17418
OG0003509	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698	CAEEL04891
OG0003511	APOSJ_63590, APOSJ_63588, APOSJ_63589	CAEEL08351
OG0003513	APOSJ_17806, APOSJ_17803	CAEEL07182
OG0003514	APOSJ_51367, APOSJ_51366	CAEEL12733, CAEEL12734
OG0003515	APOSJ_29411	CAEEL06636
OG0003517	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435	CAEEL05196
OG0003518	APOSJ_11964, APOSJ_11966	CAEEL01719
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	CAEEL07239
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	CAEEL06276
OG0003523	APOSJ_38644, APOSJ_62815	CAEEL18694
OG0003524	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950	CAEEL04264, CAEEL04265
OG0003526	APOSJ_02851, APOSJ_01925, APOSJ_11862	CAEEL16001
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	CAEEL00365
OG0003531	APOSJ_27815, APOSJ_27816	CAEEL15168, CAEEL18062
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	CAEEL05027
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	CAEEL11099
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	CAEEL05895
OG0003541	APOSJ_04774	CAEEL01632
OG0003542	APOSJ_39788, APOSJ_39789	CAEEL01115
OG0003543	APOSJ_34101	CAEEL08637
OG0003544	APOSJ_21081	CAEEL06236, CAEEL08896
OG0003545	APOSJ_56610, APOSJ_56937, APOSJ_56931	CAEEL12984
OG0003548	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959	CAEEL19888
OG0003550	APOSJ_43269, APOSJ_43268	CAEEL06728
OG0003551	APOSJ_23011	CAEEL05919
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	CAEEL18151
OG0003554	APOSJ_54832	CAEEL05099
OG0003556	APOSJ_31011, APOSJ_04977, APOSJ_04978	CAEEL11919
OG0003560	APOSJ_15875	CAEEL04113
OG0003561	APOSJ_16281	CAEEL01643
OG0003562	APOSJ_16527, APOSJ_16528	CAEEL19208, CAEEL04183
OG0003563	APOSJ_36771	CAEEL07782
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	CAEEL18104
OG0003566	APOSJ_23756, APOSJ_23755	CAEEL04245
OG0003567	APOSJ_26858, APOSJ_26859	CAEEL15549
OG0003569	APOSJ_19174, APOSJ_19175	CAEEL10722
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	CAEEL08761
OG0003571	APOSJ_29259, APOSJ_29260	CAEEL00659
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	CAEEL10174, CAEEL18886
OG0003577	APOSJ_53825, APOSJ_53826	CAEEL07169
OG0003578	APOSJ_01112	CAEEL08037
OG0003579	APOSJ_06615	CAEEL10103
OG0003582	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298	CAEEL10165, CAEEL10958
OG0003597	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127	CAEEL05204
OG0003598	APOSJ_09285, APOSJ_09284, APOSJ_09283	CAEEL20069
OG0003599	APOSJ_51609, APOSJ_32960	CAEEL01022
OG0003604	APOSJ_11206	CAEEL08873
OG0003606	APOSJ_31709	CAEEL01180
OG0003607	APOSJ_37037, APOSJ_37038	CAEEL05764
OG0003611	APOSJ_58421	CAEEL15351
OG0003612	APOSJ_10880, APOSJ_10881, APOSJ_10882	CAEEL12107
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	CAEEL10330
OG0003615	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994	CAEEL04572
OG0003618	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640	CAEEL10379
OG0003619	APOSJ_63145, APOSJ_33903, APOSJ_33902	CAEEL19948, CAEEL09130
OG0003620	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169	CAEEL05074
OG0003621	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625	CAEEL18738
OG0003623	APOSJ_32094, APOSJ_32091, APOSJ_32093, APOSJ_39728, APOSJ_27217, APOSJ_50614, APOSJ_39732, APOSJ_39729, APOSJ_32087, APOSJ_32089, APOSJ_32090, APOSJ_27219, APOSJ_27220, APOSJ_50615, APOSJ_32086, APOSJ_27216, APOSJ_04033, APOSJ_27218, APOSJ_32092, APOSJ_32088	CAEEL11847
OG0003624	APOSJ_50717	CAEEL11456
OG0003629	APOSJ_37717, APOSJ_17126, APOSJ_37956, APOSJ_37954, APOSJ_17127, APOSJ_27303, APOSJ_17125, APOSJ_37952, APOSJ_37950, APOSJ_37955, APOSJ_47532	CAEEL18064
OG0003630	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694	CAEEL01945
OG0003632	APOSJ_47100, APOSJ_28613	CAEEL04287
OG0003638	APOSJ_08758, APOSJ_20093	CAEEL14206
OG0003639	APOSJ_09402, APOSJ_09401	CAEEL07019
OG0003640	APOSJ_37892, APOSJ_37893	CAEEL01151
OG0003641	APOSJ_05920, APOSJ_05922	CAEEL02290
OG0003644	APOSJ_55993, APOSJ_55994	CAEEL07060
OG0003645	APOSJ_37449	CAEEL08952
OG0003646	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538	CAEEL04268
OG0003647	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066	CAEEL08061
OG0003649	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298	CAEEL02106
OG0003650	APOSJ_45185	CAEEL01596
OG0003652	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334	CAEEL00198, CAEEL00197
OG0003655	APOSJ_23658, APOSJ_18181, APOSJ_23659	CAEEL01543
OG0003656	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064	CAEEL00717
OG0003657	APOSJ_51021, APOSJ_02905, APOSJ_02906, APOSJ_02903	CAEEL18724
OG0003658	APOSJ_36597, APOSJ_28693	CAEEL17892
OG0003659	APOSJ_21711	CAEEL00820
OG0003661	APOSJ_04144, APOSJ_04143	CAEEL11758
OG0003664	APOSJ_04762, APOSJ_04763, APOSJ_08391	CAEEL10164
OG0003667	APOSJ_19401	CAEEL14775
OG0003669	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389, APOSJ_43894	CAEEL08786, CAEEL08784
OG0003672	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092	CAEEL12653
OG0003677	APOSJ_63538	CAEEL08632
OG0003678	APOSJ_05396	CAEEL03764
OG0003679	APOSJ_61299, APOSJ_40884	CAEEL14380
OG0003680	APOSJ_00568, APOSJ_00569	CAEEL10627
OG0003681	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059	CAEEL03276
OG0003683	APOSJ_16704, APOSJ_56879	CAEEL06697
OG0003686	APOSJ_43211	CAEEL01983
OG0003688	APOSJ_26717, APOSJ_47129	CAEEL03025
OG0003689	APOSJ_25714, APOSJ_25713	CAEEL07514
OG0003690	APOSJ_32760	CAEEL08798
OG0003692	APOSJ_36675, APOSJ_36676	CAEEL09322
OG0003693	APOSJ_38592	CAEEL09517
OG0003694	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347	CAEEL08779
OG0003695	APOSJ_11769, APOSJ_18638	CAEEL18980
OG0003696	APOSJ_64668, APOSJ_64669, APOSJ_12262	CAEEL15341
OG0003697	APOSJ_29486, APOSJ_29484	CAEEL07546
OG0003698	APOSJ_58545, APOSJ_58546, APOSJ_58544	CAEEL05872
OG0003700	APOSJ_18156, APOSJ_18155	CAEEL08489
OG0003701	APOSJ_19104, APOSJ_19103, APOSJ_19105, APOSJ_19106, APOSJ_55915, APOSJ_55914	CAEEL04838
OG0003702	APOSJ_30962, APOSJ_59589, APOSJ_08837	CAEEL19917
OG0003704	APOSJ_18927, APOSJ_18925	CAEEL02747
OG0003708	APOSJ_63440, APOSJ_63444, APOSJ_53033, APOSJ_63442, APOSJ_63443	CAEEL02697, CAEEL19979
OG0003710	APOSJ_49432, APOSJ_49431	CAEEL05057
OG0003712	APOSJ_43349, APOSJ_46239	CAEEL12274
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	CAEEL00239
OG0003718	APOSJ_08670, APOSJ_08671	CAEEL00456
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	CAEEL01088
OG0003721	APOSJ_38023	CAEEL19092
OG0003724	APOSJ_55389	CAEEL04996
OG0003725	APOSJ_50821	CAEEL04639
OG0003727	APOSJ_44176, APOSJ_44177, APOSJ_44179, APOSJ_44181, APOSJ_57383, APOSJ_44178	CAEEL20128
OG0003729	APOSJ_03980	CAEEL01397
OG0003731	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516	CAEEL14842
