Orthogroup	APOSJ_ok	HUMAN
OG0002525	APOSJ_17552, APOSJ_25482, APOSJ_17551, APOSJ_29471, APOSJ_17550, APOSJ_25484, APOSJ_25483, APOSJ_17554, APOSJ_25485	HUMAN25695, HUMAN21372
OG0002526	APOSJ_00960, APOSJ_34307, APOSJ_60186, APOSJ_34296, APOSJ_60190, APOSJ_60191, APOSJ_00964, APOSJ_25199, APOSJ_17051, APOSJ_00961, APOSJ_04060, APOSJ_25198, APOSJ_60189, APOSJ_00959, APOSJ_00962, APOSJ_04059, APOSJ_60188, APOSJ_00965, APOSJ_60187, APOSJ_04061, APOSJ_00963, APOSJ_04058	HUMAN16770, HUMAN16769
OG0002527	APOSJ_29217, APOSJ_11996, APOSJ_11998, APOSJ_11997	HUMAN02229, HUMAN29157
OG0002528	APOSJ_51777, APOSJ_46888, APOSJ_51778, APOSJ_29137, APOSJ_51774, APOSJ_25258, APOSJ_51771, APOSJ_51772, APOSJ_46886, APOSJ_47533, APOSJ_29136, APOSJ_46889, APOSJ_29135, APOSJ_46887, APOSJ_29138, APOSJ_46890	HUMAN23868
OG0002529	APOSJ_04488, APOSJ_04487	HUMAN18399, HUMAN05153, HUMAN05156
OG0002530	APOSJ_16584, APOSJ_16582, APOSJ_38753, APOSJ_16583	HUMAN23709, HUMAN09617
OG0002531	APOSJ_54352, APOSJ_52258	HUMAN02680, HUMAN08403, HUMAN08404, HUMAN04814, HUMAN04815
OG0002532	APOSJ_60914, APOSJ_32989, APOSJ_60915	HUMAN13392
OG0002533	APOSJ_36157, APOSJ_36156, APOSJ_21726, APOSJ_21724	HUMAN11744
OG0002534	APOSJ_23549, APOSJ_23548, APOSJ_46356, APOSJ_23554, APOSJ_17763, APOSJ_17765, APOSJ_46361, APOSJ_17764, APOSJ_23550, APOSJ_31156, APOSJ_31155, APOSJ_23553, APOSJ_31152, APOSJ_31154, APOSJ_23551, APOSJ_31153, APOSJ_23547, APOSJ_23552, APOSJ_63678, APOSJ_17766	HUMAN09818, HUMAN28633
OG0002535	APOSJ_53001, APOSJ_53000, APOSJ_52997, APOSJ_45505, APOSJ_45503, APOSJ_45502, APOSJ_45504, APOSJ_52999, APOSJ_45506, APOSJ_52998, APOSJ_46403	HUMAN17217
OG0002536	APOSJ_03166, APOSJ_03164, APOSJ_03167, APOSJ_03165	HUMAN03808, HUMAN22276, HUMAN27689
OG0002537	APOSJ_52572, APOSJ_52573, APOSJ_58106, APOSJ_52571	HUMAN10408, HUMAN10407
OG0002538	APOSJ_09797	HUMAN18085, HUMAN25993, HUMAN12941, HUMAN12940
OG0002539	APOSJ_13453, APOSJ_01886, APOSJ_13457, APOSJ_03513, APOSJ_52485, APOSJ_13456	HUMAN04359, HUMAN20308
OG0002540	APOSJ_08068	HUMAN27625, HUMAN27954, HUMAN19306
OG0002541	APOSJ_60983	HUMAN06032, HUMAN06031, HUMAN24971
OG0002542	APOSJ_13003, APOSJ_05216	HUMAN02954, HUMAN12501, HUMAN06676
OG0002543	APOSJ_57190, APOSJ_18579, APOSJ_57186, APOSJ_57192, APOSJ_57191, APOSJ_57188, APOSJ_25134, APOSJ_57189, APOSJ_57185, APOSJ_18583	HUMAN19881
OG0002545	APOSJ_54341, APOSJ_47195	HUMAN01351, HUMAN26501
OG0002547	APOSJ_50922	HUMAN19251, HUMAN13692, HUMAN25572
OG0002548	APOSJ_60327, APOSJ_52896, APOSJ_52895	HUMAN09003, HUMAN15556, HUMAN02706
OG0002549	APOSJ_03644, APOSJ_22674, APOSJ_03643, APOSJ_24634, APOSJ_24636, APOSJ_24635, APOSJ_24638, APOSJ_24637, APOSJ_24639, APOSJ_22678	HUMAN21736, HUMAN21737
OG0002550	APOSJ_46181, APOSJ_61388	HUMAN22140, HUMAN24303
OG0002551	APOSJ_21520	HUMAN30269
OG0002552	APOSJ_29495	HUMAN01605, HUMAN01606, HUMAN01603, HUMAN01604, HUMAN09511
OG0002554	APOSJ_57610, APOSJ_62462, APOSJ_57611, APOSJ_57609, APOSJ_57612, APOSJ_57607, APOSJ_45101, APOSJ_45114, APOSJ_23766, APOSJ_14740, APOSJ_45126, APOSJ_14741	HUMAN24551, HUMAN08212, HUMAN08213, HUMAN08214
OG0002555	APOSJ_40221	HUMAN08456, HUMAN02670, HUMAN02671
OG0002557	APOSJ_13776	HUMAN08141, HUMAN08142, HUMAN08140, HUMAN24875, HUMAN24874, HUMAN08143
OG0002558	APOSJ_60383, APOSJ_60385, APOSJ_60388, APOSJ_60386	HUMAN02583, HUMAN08611, HUMAN08610
OG0002559	APOSJ_03758, APOSJ_03757	HUMAN24273, HUMAN24274, HUMAN28697, HUMAN28696
OG0002560	APOSJ_37047, APOSJ_08092, APOSJ_03561, APOSJ_20312	HUMAN29078, HUMAN29077
OG0002562	APOSJ_49481, APOSJ_49482, APOSJ_49480	HUMAN14234, HUMAN14233
OG0002563	APOSJ_37705	HUMAN05152
OG0002563	APOSJ_46270	HUMAN05150, HUMAN05149
OG0002564	APOSJ_15554, APOSJ_15555, APOSJ_15556	HUMAN13228, HUMAN25943
OG0002565	APOSJ_27641, APOSJ_27644, APOSJ_42207, APOSJ_27642, APOSJ_27643, APOSJ_42201	HUMAN21579
OG0002566	APOSJ_42577, APOSJ_42580, APOSJ_42579, APOSJ_43612, APOSJ_07042, APOSJ_01090, APOSJ_42584, APOSJ_01096, APOSJ_42583, APOSJ_42578	HUMAN22073, HUMAN22074
OG0002567	APOSJ_45486, APOSJ_03004, APOSJ_02999, APOSJ_02996, APOSJ_03000, APOSJ_02998, APOSJ_15349, APOSJ_03001, APOSJ_15348	HUMAN20913
OG0002568	APOSJ_39026, APOSJ_65436, APOSJ_65402, APOSJ_39030, APOSJ_39721, APOSJ_39722, APOSJ_39720, APOSJ_61648, APOSJ_39724, APOSJ_39725, APOSJ_44287, APOSJ_39027, APOSJ_65414, APOSJ_39719	HUMAN22292, HUMAN22291
OG0002569	APOSJ_51394, APOSJ_39900, APOSJ_39899	HUMAN19564, HUMAN05641
OG0002570	APOSJ_51711, APOSJ_24460, APOSJ_30829, APOSJ_24719, APOSJ_51710, APOSJ_30830, APOSJ_34913, APOSJ_24721, APOSJ_24720, APOSJ_51709, APOSJ_53375	HUMAN18918
OG0002571	APOSJ_61084	HUMAN13000, HUMAN20234
OG0002572	APOSJ_37392	HUMAN06866, HUMAN15984, HUMAN15985, HUMAN06867, HUMAN06868, HUMAN04290, HUMAN15983
OG0002573	APOSJ_63948, APOSJ_34600, APOSJ_34597, APOSJ_34598, APOSJ_42899, APOSJ_34599, APOSJ_34601, APOSJ_42900	HUMAN13624, HUMAN13625, HUMAN13621
OG0002574	APOSJ_48581, APOSJ_48577, APOSJ_48579, APOSJ_52924, APOSJ_52926, APOSJ_52922, APOSJ_52923, APOSJ_48580, APOSJ_48582, APOSJ_48578, APOSJ_52925, APOSJ_48584	HUMAN16956, HUMAN08751, HUMAN08750, HUMAN16955
OG0002587	APOSJ_04684, APOSJ_04683, APOSJ_04682, APOSJ_04685	HUMAN19157, HUMAN14124, HUMAN11248
OG0002589	APOSJ_38429, APOSJ_38425, APOSJ_38427	HUMAN22848
OG0002590	APOSJ_56063	HUMAN18859, HUMAN28191, HUMAN11314
OG0002592	APOSJ_46410, APOSJ_08541	HUMAN17364
OG0002593	APOSJ_45237, APOSJ_45236, APOSJ_38977, APOSJ_45238, APOSJ_07187, APOSJ_07190, APOSJ_07189, APOSJ_07188	HUMAN18131, HUMAN12819, HUMAN12820
OG0002594	APOSJ_07882	HUMAN11372, HUMAN08170
OG0002595	APOSJ_13648, APOSJ_13647	HUMAN25945
OG0002599	APOSJ_07529, APOSJ_07526, APOSJ_07528, APOSJ_07527	HUMAN02429
OG0002600	APOSJ_15050, APOSJ_15049	HUMAN14758
OG0002601	APOSJ_65012, APOSJ_61883	HUMAN18780
OG0002602	APOSJ_15267	HUMAN13365, HUMAN13362, HUMAN10244, HUMAN10241, HUMAN10243
OG0002604	APOSJ_50623, APOSJ_50617, APOSJ_15507, APOSJ_50618, APOSJ_30952, APOSJ_16651	HUMAN30489, HUMAN30492, HUMAN30487, HUMAN08622, HUMAN08817, HUMAN30485, HUMAN30486, HUMAN27602
OG0002609	APOSJ_02307, APOSJ_59514	HUMAN23225, HUMAN23226
OG0002610	APOSJ_08340, APOSJ_08343, APOSJ_63661, APOSJ_08342, APOSJ_08341	HUMAN10997, HUMAN28410
OG0002611	APOSJ_28143, APOSJ_04504	HUMAN02802, HUMAN02803, HUMAN02801, HUMAN06400, HUMAN06401
OG0002612	APOSJ_63378, APOSJ_06794, APOSJ_63373, APOSJ_63376, APOSJ_63379, APOSJ_63377, APOSJ_63375, APOSJ_63374, APOSJ_63372	HUMAN20533
OG0002614	APOSJ_63780	HUMAN27919, HUMAN27920, HUMAN19133, HUMAN19132
OG0002615	APOSJ_01601	HUMAN03570, HUMAN27520, HUMAN24216
OG0002616	APOSJ_05162, APOSJ_57777	HUMAN03807, HUMAN03806
OG0002617	APOSJ_55213, APOSJ_44237, APOSJ_44236, APOSJ_44235, APOSJ_62576, APOSJ_62578, APOSJ_62577, APOSJ_50506, APOSJ_47611, APOSJ_44234, APOSJ_50504, APOSJ_50511, APOSJ_50505, APOSJ_62580, APOSJ_64498, APOSJ_62579, APOSJ_50507, APOSJ_44364, APOSJ_50508, APOSJ_44233	HUMAN23924
OG0002618	APOSJ_31590, APOSJ_31589	HUMAN13257, HUMAN13256, HUMAN26619, HUMAN26618, HUMAN26621, HUMAN26620
OG0002619	APOSJ_51120, APOSJ_51119	HUMAN09609
OG0002620	APOSJ_13881	HUMAN29212, HUMAN01335
OG0002622	APOSJ_56035, APOSJ_56032, APOSJ_56034, APOSJ_56033	HUMAN22389, HUMAN22390
OG0002623	APOSJ_65019, APOSJ_54692, APOSJ_53799, APOSJ_55293, APOSJ_41634, APOSJ_27797	HUMAN25825, HUMAN25827, HUMAN25826
OG0002624	APOSJ_19849	HUMAN23301, HUMAN18420, HUMAN28386, HUMAN28385
OG0002625	APOSJ_32736, APOSJ_26505, APOSJ_26502, APOSJ_26504, APOSJ_32735, APOSJ_52233, APOSJ_52231, APOSJ_56196, APOSJ_32739, APOSJ_52229, APOSJ_52230, APOSJ_05957, APOSJ_52234, APOSJ_32734, APOSJ_32737, APOSJ_52232, APOSJ_32738, APOSJ_26503	HUMAN25787
OG0002628	APOSJ_50902, APOSJ_50901	HUMAN02282, HUMAN29144
OG0002629	APOSJ_09799	HUMAN20374
OG0002630	APOSJ_62406	HUMAN27917
OG0002631	APOSJ_08976, APOSJ_08974, APOSJ_28377, APOSJ_08977, APOSJ_57207, APOSJ_08975	HUMAN07483
OG0002632	APOSJ_55023	HUMAN09952, HUMAN23528
OG0002633	APOSJ_29412	HUMAN16875, HUMAN08371
OG0002634	APOSJ_54834, APOSJ_54837, APOSJ_63722, APOSJ_10751, APOSJ_10737, APOSJ_63719, APOSJ_63720, APOSJ_63721	HUMAN09414
OG0002635	APOSJ_64173	HUMAN00464, HUMAN16594, HUMAN18811, HUMAN24568
OG0002636	APOSJ_09759	HUMAN16278
OG0002638	APOSJ_22902, APOSJ_13736, APOSJ_13735, APOSJ_13737, APOSJ_22327, APOSJ_22903	HUMAN01787, HUMAN01789, HUMAN01788
OG0002639	APOSJ_38278, APOSJ_38285, APOSJ_25644, APOSJ_58603, APOSJ_25646, APOSJ_06691, APOSJ_49089, APOSJ_25645, APOSJ_49086, APOSJ_49087, APOSJ_49085, APOSJ_58599, APOSJ_58600, APOSJ_49090, APOSJ_49091	HUMAN17047
OG0002640	APOSJ_52370	HUMAN06963
OG0002641	APOSJ_51670, APOSJ_51669, APOSJ_51665	HUMAN11348, HUMAN28262
OG0002642	APOSJ_37961	HUMAN17220, HUMAN17221
OG0002643	APOSJ_14545, APOSJ_20906, APOSJ_20900, APOSJ_20264, APOSJ_20265, APOSJ_20268, APOSJ_25973, APOSJ_20266, APOSJ_20902, APOSJ_20269, APOSJ_14544, APOSJ_20905, APOSJ_11441	HUMAN20604
OG0002644	APOSJ_62956	HUMAN29591, HUMAN29590, HUMAN30338
OG0002645	APOSJ_56182	HUMAN29930
OG0002646	APOSJ_61553, APOSJ_19217	HUMAN27004
OG0002647	APOSJ_04611, APOSJ_04614, APOSJ_28717, APOSJ_28716, APOSJ_04612, APOSJ_04613	HUMAN22616, HUMAN03520
OG0002648	APOSJ_03169, APOSJ_03168	HUMAN11213, HUMAN26177, HUMAN26179, HUMAN26178
OG0002649	APOSJ_40896	HUMAN17518, HUMAN03604
OG0002651	APOSJ_44155, APOSJ_44157, APOSJ_44154, APOSJ_48952, APOSJ_44156	HUMAN02517
OG0002652	APOSJ_51245, APOSJ_51243, APOSJ_50415, APOSJ_51247, APOSJ_51248, APOSJ_51244	HUMAN11375
OG0002653	APOSJ_38266, APOSJ_39580, APOSJ_38264, APOSJ_38265	HUMAN19893, HUMAN19896, HUMAN19895, HUMAN19894
OG0002654	APOSJ_49598, APOSJ_33485, APOSJ_49367, APOSJ_37310, APOSJ_49595, APOSJ_37308, APOSJ_37306, APOSJ_49599, APOSJ_37304, APOSJ_37309, APOSJ_49597, APOSJ_49596, APOSJ_49594, APOSJ_49593, APOSJ_37305, APOSJ_37303	HUMAN00311, HUMAN00313, HUMAN00312
OG0002655	APOSJ_11244, APOSJ_34800, APOSJ_11241, APOSJ_11246, APOSJ_11242, APOSJ_34803, APOSJ_34806, APOSJ_11238, APOSJ_11245, APOSJ_34807, APOSJ_34805, APOSJ_34804, APOSJ_34799, APOSJ_34802, APOSJ_11243, APOSJ_34801, APOSJ_11239, APOSJ_28718, APOSJ_52961, APOSJ_11240	HUMAN09771
OG0002656	APOSJ_35957, APOSJ_41058	HUMAN13128, HUMAN26931, HUMAN26932
OG0002657	APOSJ_16482, APOSJ_46146, APOSJ_16484, APOSJ_16485, APOSJ_16481, APOSJ_38318	HUMAN20563, HUMAN06618, HUMAN18022
OG0002658	APOSJ_25710, APOSJ_31008	HUMAN01616, HUMAN07661
OG0002659	APOSJ_28578, APOSJ_28581, APOSJ_28577, APOSJ_28579, APOSJ_28580, APOSJ_28582	HUMAN16666, HUMAN16665
OG0002661	APOSJ_35793, APOSJ_35792	HUMAN20051
OG0002662	APOSJ_03300	HUMAN10335, HUMAN13304, HUMAN20097
OG0002663	APOSJ_08403	HUMAN05387, HUMAN21645
OG0002664	APOSJ_10272, APOSJ_10274, APOSJ_10273, APOSJ_10276, APOSJ_10275, APOSJ_10271	HUMAN28536, HUMAN14442
OG0002665	APOSJ_34822, APOSJ_63670, APOSJ_63672, APOSJ_63671, APOSJ_63667, APOSJ_63666, APOSJ_34823, APOSJ_54400, APOSJ_63665, APOSJ_63668, APOSJ_63669	HUMAN07139, HUMAN04995
OG0002666	APOSJ_62229, APOSJ_44934, APOSJ_44933	HUMAN10480, HUMAN10479
OG0002668	APOSJ_24336, APOSJ_46548, APOSJ_14276, APOSJ_14277	HUMAN11506, HUMAN21494
OG0002670	APOSJ_04406, APOSJ_07639, APOSJ_26960, APOSJ_48112, APOSJ_26961, APOSJ_07640, APOSJ_51458, APOSJ_51407	HUMAN08586, HUMAN25861, HUMAN25863
OG0002671	APOSJ_55222	HUMAN11031, HUMAN19167, HUMAN14098
OG0002672	APOSJ_30774, APOSJ_17521, APOSJ_17523, APOSJ_30772, APOSJ_17520, APOSJ_17522, APOSJ_30773	HUMAN28364, HUMAN16765
OG0002673	APOSJ_28428, APOSJ_28416, APOSJ_28444, APOSJ_13869, APOSJ_28435, APOSJ_28438	HUMAN03417, HUMAN18653, HUMAN24195
OG0002674	APOSJ_00401, APOSJ_59227, APOSJ_59226	HUMAN23586
OG0002675	APOSJ_60094, APOSJ_57200, APOSJ_33613, APOSJ_60093, APOSJ_57244, APOSJ_57231	HUMAN18818, HUMAN18817, HUMAN24412, HUMAN24411
OG0002677	APOSJ_52089, APOSJ_58077, APOSJ_52087, APOSJ_52090, APOSJ_56419, APOSJ_52088, APOSJ_55453, APOSJ_52091	HUMAN13549
OG0002678	APOSJ_50335, APOSJ_50336, APOSJ_50340, APOSJ_57307, APOSJ_50339, APOSJ_29383	HUMAN22299, HUMAN04083
OG0002679	APOSJ_45575, APOSJ_45577, APOSJ_45574, APOSJ_45579, APOSJ_45576	HUMAN21722, HUMAN21724, HUMAN05873
OG0002682	APOSJ_15816	HUMAN01000
OG0002683	APOSJ_22015, APOSJ_22013	HUMAN00986
OG0002685	APOSJ_34594, APOSJ_28113, APOSJ_17616, APOSJ_28110, APOSJ_34591, APOSJ_39581, APOSJ_17618, APOSJ_28108, APOSJ_34590, APOSJ_28109, APOSJ_28106, APOSJ_34595, APOSJ_17620, APOSJ_28107, APOSJ_28335, APOSJ_34593, APOSJ_17621, APOSJ_38679, APOSJ_34592, APOSJ_28111	HUMAN25508, HUMAN21388, HUMAN21387
OG0002688	APOSJ_63258	HUMAN07494, HUMAN22358
OG0002703	APOSJ_31319	HUMAN05535, HUMAN05534, HUMAN15653, HUMAN05536
OG0002705	APOSJ_48322, APOSJ_48319, APOSJ_48321	HUMAN14290, HUMAN14291, HUMAN14293, HUMAN14292, HUMAN23419
OG0002706	APOSJ_56205	HUMAN10611, HUMAN10613
OG0002707	APOSJ_06108	HUMAN17045, HUMAN04958, HUMAN04957, HUMAN08438
OG0002708	APOSJ_48928, APOSJ_48929, APOSJ_22085, APOSJ_48927, APOSJ_08627, APOSJ_58925, APOSJ_58958, APOSJ_22084, APOSJ_22086	HUMAN25380
OG0002710	APOSJ_51882, APOSJ_51883	HUMAN14340, HUMAN14339, HUMAN09798
OG0002710	APOSJ_40007	HUMAN14342
OG0002711	APOSJ_05805, APOSJ_40338, APOSJ_48445	HUMAN18170, HUMAN26305
OG0002712	APOSJ_34314, APOSJ_46766, APOSJ_15976, APOSJ_15974, APOSJ_24586, APOSJ_46767, APOSJ_24585, APOSJ_46764, APOSJ_46765	HUMAN10169, HUMAN10168
OG0002713	APOSJ_50764, APOSJ_18747, APOSJ_13389, APOSJ_40406, APOSJ_40407, APOSJ_13388, APOSJ_49916, APOSJ_49915, APOSJ_43018, APOSJ_49914	HUMAN05228
OG0002715	APOSJ_06762, APOSJ_16711	HUMAN21069
OG0002716	APOSJ_52435, APOSJ_29447, APOSJ_18601, APOSJ_09957, APOSJ_09959, APOSJ_27470, APOSJ_09956, APOSJ_09960, APOSJ_09958, APOSJ_18604, APOSJ_52433, APOSJ_54761	HUMAN25959
OG0002717	APOSJ_07495	HUMAN23808, HUMAN30266
OG0002718	APOSJ_22645, APOSJ_03637, APOSJ_03634, APOSJ_22646, APOSJ_03635	HUMAN00242
OG0002719	APOSJ_23715, APOSJ_23713, APOSJ_23714	HUMAN27333, HUMAN18262
OG0002720	APOSJ_09655, APOSJ_00201, APOSJ_00200	HUMAN18873
OG0002722	APOSJ_18147, APOSJ_35558, APOSJ_35556, APOSJ_35559, APOSJ_18145, APOSJ_18149, APOSJ_18146, APOSJ_18148, APOSJ_35562, APOSJ_36107, APOSJ_35557, APOSJ_18144, APOSJ_35555, APOSJ_18143, APOSJ_41555, APOSJ_35554, APOSJ_35560, APOSJ_35561	HUMAN08443
OG0002723	APOSJ_62182	HUMAN15437, HUMAN15436, HUMAN15438, HUMAN04808, HUMAN04809, HUMAN25737
OG0002724	APOSJ_35260, APOSJ_35259, APOSJ_35262, APOSJ_35261, APOSJ_35264, APOSJ_35256, APOSJ_35258, APOSJ_35263, APOSJ_03673, APOSJ_55998	HUMAN13495
OG0002728	APOSJ_21766, APOSJ_21764	HUMAN12474
OG0002728	APOSJ_21767	HUMAN12475
OG0002729	APOSJ_42531	HUMAN17408, HUMAN17407, HUMAN17406
OG0002730	APOSJ_39423, APOSJ_00420	HUMAN25397, HUMAN19383
OG0002731	APOSJ_00510, APOSJ_42153, APOSJ_42150, APOSJ_42154, APOSJ_57098, APOSJ_64460, APOSJ_64461, APOSJ_55638, APOSJ_55639, APOSJ_55635, APOSJ_64463, APOSJ_55634, APOSJ_55633, APOSJ_55637, APOSJ_09812	HUMAN29258, HUMAN29259
OG0002732	APOSJ_27736, APOSJ_63545, APOSJ_27735, APOSJ_42788, APOSJ_27737, APOSJ_27738, APOSJ_42787	HUMAN03450, HUMAN22172, HUMAN22173
OG0002736	APOSJ_60090, APOSJ_60089, APOSJ_60091	HUMAN05454
OG0002738	APOSJ_43408, APOSJ_43524	HUMAN13589, HUMAN20111, HUMAN25920, HUMAN25921
OG0002739	APOSJ_24129, APOSJ_24131	HUMAN22427
OG0002740	APOSJ_18081, APOSJ_17735, APOSJ_46100, APOSJ_46102, APOSJ_17736, APOSJ_17732, APOSJ_17734, APOSJ_46099, APOSJ_17733	HUMAN25260, HUMAN00797, HUMAN00798
OG0002741	APOSJ_41597, APOSJ_41596, APOSJ_60815, APOSJ_28190	HUMAN09492, HUMAN23696, HUMAN14382, HUMAN01630
OG0002742	APOSJ_01176, APOSJ_01175	HUMAN03393, HUMAN22768
OG0002743	APOSJ_06403, APOSJ_15493	HUMAN26086
OG0002744	APOSJ_21384, APOSJ_04646	HUMAN02185, HUMAN29309
OG0002745	APOSJ_31585, APOSJ_31586, APOSJ_17205, APOSJ_49772, APOSJ_31581	HUMAN13551, HUMAN13554, HUMAN13552
OG0002746	APOSJ_37776	HUMAN15625
OG0002748	APOSJ_14556, APOSJ_58086	HUMAN29245, HUMAN29246, HUMAN29247
OG0002749	APOSJ_34941, APOSJ_15942	HUMAN29710, HUMAN29709, HUMAN23025, HUMAN22585, HUMAN29711
OG0002750	APOSJ_05418	HUMAN23774
OG0002751	APOSJ_17474, APOSJ_17471, APOSJ_17473, APOSJ_17475, APOSJ_17472, APOSJ_17476	HUMAN19898
OG0002752	APOSJ_60381, APOSJ_60392, APOSJ_32917, APOSJ_19099, APOSJ_60369, APOSJ_19100, APOSJ_19101, APOSJ_32916, APOSJ_60374, APOSJ_55917	HUMAN07518
OG0002753	APOSJ_63092, APOSJ_63089, APOSJ_29370, APOSJ_63091, APOSJ_63090, APOSJ_42366	HUMAN20449, HUMAN26788
OG0002754	APOSJ_18246, APOSJ_31278, APOSJ_64305, APOSJ_64308, APOSJ_49558, APOSJ_49563, APOSJ_18242, APOSJ_18245, APOSJ_18247, APOSJ_49561, APOSJ_18243, APOSJ_18244	HUMAN29589
OG0002755	APOSJ_35349, APOSJ_24973	HUMAN29043
OG0002756	APOSJ_06329	HUMAN05711
OG0002757	APOSJ_52815, APOSJ_51626, APOSJ_51624	HUMAN19060, HUMAN22296
OG0002758	APOSJ_08249, APOSJ_29321, APOSJ_58263	HUMAN26372
OG0002759	APOSJ_31890, APOSJ_31888, APOSJ_31894, APOSJ_31893, APOSJ_31889, APOSJ_31891, APOSJ_31373, APOSJ_31892	HUMAN07485
OG0002760	APOSJ_38596	HUMAN06968, HUMAN06969
OG0002762	APOSJ_00439, APOSJ_04500, APOSJ_04499	HUMAN21120, HUMAN01437, HUMAN06711
OG0002763	APOSJ_22568, APOSJ_18212, APOSJ_10731, APOSJ_22570, APOSJ_18214, APOSJ_20683, APOSJ_18209, APOSJ_18213, APOSJ_22572, APOSJ_18211	HUMAN12877
OG0002764	APOSJ_42508	HUMAN00203, HUMAN21583, HUMAN21584
OG0002765	APOSJ_11905	HUMAN18571, HUMAN04184, HUMAN11132
OG0002766	APOSJ_23221	HUMAN08906, HUMAN08907
OG0002767	APOSJ_60003, APOSJ_60004, APOSJ_60002	HUMAN07551, HUMAN22340
OG0002768	APOSJ_51813, APOSJ_49968, APOSJ_40309, APOSJ_40310, APOSJ_49969, APOSJ_51814, APOSJ_40308, APOSJ_40306, APOSJ_40305, APOSJ_51809, APOSJ_51811, APOSJ_47062, APOSJ_26767, APOSJ_47060, APOSJ_47059, APOSJ_26332, APOSJ_47063, APOSJ_26336, APOSJ_47061	HUMAN06740
OG0002769	APOSJ_55086, APOSJ_40803	HUMAN22542, HUMAN29651
OG0002770	APOSJ_38958, APOSJ_38959	HUMAN27518, HUMAN24212, HUMAN27519
OG0002771	APOSJ_33188, APOSJ_26046, APOSJ_26047, APOSJ_26048	HUMAN25873, HUMAN08432
OG0002772	APOSJ_20285, APOSJ_20284, APOSJ_52303, APOSJ_20282, APOSJ_20283, APOSJ_51738	HUMAN14317, HUMAN14316
OG0002773	APOSJ_24254, APOSJ_24252, APOSJ_24253	HUMAN29570, HUMAN29569
OG0002774	APOSJ_64842, APOSJ_64843, APOSJ_64844, APOSJ_58205	HUMAN14548, HUMAN09559
OG0002775	APOSJ_50552, APOSJ_50548, APOSJ_50551, APOSJ_46523, APOSJ_31437, APOSJ_50555, APOSJ_50553, APOSJ_50549, APOSJ_31435, APOSJ_50554, APOSJ_50550, APOSJ_31436	HUMAN08367, HUMAN08366
OG0002776	APOSJ_02124, APOSJ_13622, APOSJ_13620, APOSJ_23394, APOSJ_29397, APOSJ_39434, APOSJ_16653, APOSJ_13616, APOSJ_19943, APOSJ_02116, APOSJ_39727, APOSJ_23395, APOSJ_29398, APOSJ_23393	HUMAN24085
OG0002777	APOSJ_54233, APOSJ_54234	HUMAN06118, HUMAN04250, HUMAN04251, HUMAN09562, HUMAN04247, HUMAN04249
OG0002778	APOSJ_34736, APOSJ_34734, APOSJ_59480, APOSJ_34735	HUMAN10113, HUMAN23744
OG0002780	APOSJ_48451, APOSJ_48449, APOSJ_48450, APOSJ_48452, APOSJ_48447, APOSJ_48453, APOSJ_48454, APOSJ_07716	HUMAN13335, HUMAN13336
OG0002781	APOSJ_28539	HUMAN06619, HUMAN06620, HUMAN18025
OG0002782	APOSJ_10841, APOSJ_53882	HUMAN04941, HUMAN17052
OG0002783	APOSJ_10533, APOSJ_55166, APOSJ_07046, APOSJ_55168, APOSJ_48553, APOSJ_48548, APOSJ_35505, APOSJ_10534, APOSJ_10535, APOSJ_55167, APOSJ_10531, APOSJ_55164, APOSJ_35504, APOSJ_48552, APOSJ_07041, APOSJ_55169, APOSJ_37692, APOSJ_48554, APOSJ_10536, APOSJ_55165, APOSJ_48547, APOSJ_59696, APOSJ_59796, APOSJ_10532	HUMAN23293
OG0002785	APOSJ_47547, APOSJ_50712, APOSJ_09205	HUMAN01002, HUMAN23487
OG0002786	APOSJ_46976, APOSJ_46977	HUMAN01536, HUMAN10083, HUMAN23625
OG0002787	APOSJ_29276, APOSJ_29279, APOSJ_29277, APOSJ_29278	HUMAN26131
OG0002788	APOSJ_44752, APOSJ_49851	HUMAN04344
OG0002790	APOSJ_59369, APOSJ_03416, APOSJ_29918, APOSJ_59367, APOSJ_10811, APOSJ_64134, APOSJ_03418, APOSJ_03415, APOSJ_64151, APOSJ_59366, APOSJ_10810, APOSJ_64139	HUMAN05161, HUMAN05162
OG0002791	APOSJ_62540	HUMAN14986, HUMAN02232, HUMAN29243
OG0002792	APOSJ_21150, APOSJ_21151, APOSJ_35971, APOSJ_35973, APOSJ_21152, APOSJ_35977, APOSJ_21147, APOSJ_21148, APOSJ_35972, APOSJ_21153, APOSJ_35974, APOSJ_21149, APOSJ_25090, APOSJ_35978, APOSJ_35975, APOSJ_21146, APOSJ_35976	HUMAN10096, HUMAN10094, HUMAN23250
OG0002794	APOSJ_54777, APOSJ_54776	HUMAN29135, HUMAN29136, HUMAN02150, HUMAN29137
OG0002795	APOSJ_28457, APOSJ_28453, APOSJ_28455, APOSJ_28454, APOSJ_28456, APOSJ_28458	HUMAN10061, HUMAN23644
OG0002797	APOSJ_32890	HUMAN04929, HUMAN18779, HUMAN18769, HUMAN18772, HUMAN18774, HUMAN18773, HUMAN18775, HUMAN18776
OG0002799	APOSJ_30946, APOSJ_30944, APOSJ_30945, APOSJ_30943	HUMAN10338
OG0002811	APOSJ_39522, APOSJ_27187	HUMAN07035
OG0002812	APOSJ_14711	HUMAN23546, HUMAN23547, HUMAN01004
