Orthogroup	APOSJ_ok	PFLAV
OG0003304	APOSJ_14274, APOSJ_14271, APOSJ_14272, APOSJ_24301, APOSJ_14270, APOSJ_14273	TCONS_00052730.p1
OG0003306	APOSJ_55395	TCONS_00048857.p1
OG0003307	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836	TCONS_00031062.p1
OG0003309	APOSJ_62401	TCONS_00018873.p1
OG0003311	APOSJ_37968	TCONS_00018844.p1
OG0003312	APOSJ_28661	TCONS_00001298.p1
OG0003314	APOSJ_34487	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1
OG0003315	APOSJ_44709	TCONS_00017532.p1
OG0003316	APOSJ_22523, APOSJ_13980, APOSJ_13981	TCONS_00051522.p1
OG0003317	APOSJ_63724	TCONS_00014439.p1
OG0003318	APOSJ_60634, APOSJ_60633, APOSJ_60632	TCONS_00048242.p1
OG0003319	APOSJ_58641	TCONS_00046681.p1
OG0003320	APOSJ_38819, APOSJ_48775, APOSJ_27049, APOSJ_07781, APOSJ_27047, APOSJ_27050, APOSJ_07780, APOSJ_48777, APOSJ_07782, APOSJ_27048, APOSJ_38820, APOSJ_27046, APOSJ_07778, APOSJ_07779, APOSJ_27044, APOSJ_27045	TCONS_00026069.p1
OG0003323	APOSJ_01721, APOSJ_01720	TCONS_00015010.p1
OG0003324	APOSJ_19156, APOSJ_19155	TCONS_00012971.p1
OG0003325	APOSJ_31506, APOSJ_31505, APOSJ_31507, APOSJ_31508	TCONS_00031296.p1
OG0003326	APOSJ_02365	TCONS_00027204.p1, TCONS_00027197.p1
OG0003327	APOSJ_54640	TCONS_00016375.p1
OG0003329	APOSJ_07960, APOSJ_43774, APOSJ_07953, APOSJ_43773	TCONS_00028898.p1
OG0003330	APOSJ_50342, APOSJ_30425, APOSJ_64177, APOSJ_50341, APOSJ_40087, APOSJ_48585	TCONS_00028960.p1
OG0003331	APOSJ_57011, APOSJ_57010, APOSJ_57008, APOSJ_57009	TCONS_00006506.p1
OG0003332	APOSJ_02848	TCONS_00046195.p1, TCONS_00046192.p1
OG0003333	APOSJ_38810	TCONS_00036252.p1
OG0003335	APOSJ_08677, APOSJ_08675, APOSJ_08678, APOSJ_31091, APOSJ_23252, APOSJ_23251	TCONS_00011485.p1
OG0003336	APOSJ_28561	TCONS_00014647.p1
OG0003337	APOSJ_55482, APOSJ_08942, APOSJ_55484, APOSJ_55483, APOSJ_55485, APOSJ_25252	TCONS_00051325.p1, TCONS_00051418.p1
OG0003340	APOSJ_34485, APOSJ_34486, APOSJ_05198	TCONS_00017094.p1
OG0003341	APOSJ_45924	TCONS_00003609.p1
OG0003343	APOSJ_05903, APOSJ_05901	TCONS_00006521.p1
OG0003344	APOSJ_44660, APOSJ_44661, APOSJ_44656, APOSJ_44658, APOSJ_12791, APOSJ_44657	TCONS_00046687.p1
OG0003345	APOSJ_63892, APOSJ_63885	TCONS_00006815.p1
OG0003347	APOSJ_61426, APOSJ_13501, APOSJ_62825, APOSJ_13499, APOSJ_53359, APOSJ_19251, APOSJ_13500, APOSJ_53358, APOSJ_53357, APOSJ_53356, APOSJ_13502	TCONS_00056116.p1
OG0003348	APOSJ_36909, APOSJ_36910	TCONS_00017611.p1, TCONS_00017647.p1
OG0003349	APOSJ_31148, APOSJ_31149	TCONS_00030123.p1
OG0003351	APOSJ_37147	TCONS_00047963.p2
OG0003351	APOSJ_09328, APOSJ_30074	TCONS_00012043.p1
OG0003352	APOSJ_18566, APOSJ_18563	TCONS_00033183.p1
OG0003353	APOSJ_41464, APOSJ_41465, APOSJ_41463, APOSJ_59718	TCONS_00047823.p1, TCONS_00047834.p1
OG0003354	APOSJ_62214, APOSJ_41780, APOSJ_41782, APOSJ_41781, APOSJ_41778, APOSJ_41779	TCONS_00033398.p1, TCONS_00032835.p1
OG0003355	APOSJ_57392, APOSJ_57388	TCONS_00031349.p1
OG0003356	APOSJ_58430, APOSJ_58431	TCONS_00012900.p1, TCONS_00012899.p1
OG0003357	APOSJ_32646	TCONS_00026252.p1
OG0003358	APOSJ_05051, APOSJ_57073, APOSJ_41119, APOSJ_28856, APOSJ_05049, APOSJ_05047, APOSJ_05050, APOSJ_05052, APOSJ_05053, APOSJ_05045, APOSJ_05048, APOSJ_05046	TCONS_00048237.p1
OG0003359	APOSJ_58549, APOSJ_58548, APOSJ_58547, APOSJ_58550	TCONS_00023445.p1, TCONS_00023479.p1
OG0003360	APOSJ_56352	TCONS_00011165.p1
OG0003361	APOSJ_00610, APOSJ_27424, APOSJ_27425	TCONS_00011047.p1
OG0003362	APOSJ_17078, APOSJ_17080, APOSJ_02774, APOSJ_02776, APOSJ_02775	TCONS_00043774.p1
OG0003364	APOSJ_19020, APOSJ_45760	TCONS_00037083.p1
OG0003365	APOSJ_53888, APOSJ_53889, APOSJ_42007	TCONS_00018439.p1
OG0003366	APOSJ_04282, APOSJ_04280, APOSJ_04281	TCONS_00011117.p1
OG0003367	APOSJ_01083	TCONS_00014336.p1, TCONS_00014325.p1
OG0003368	APOSJ_18080	TCONS_00027072.p1
OG0003369	APOSJ_46922	TCONS_00030861.p1
OG0003370	APOSJ_15527	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1, TCONS_00044504.p1
OG0003372	APOSJ_07507	TCONS_00053297.p1
OG0003373	APOSJ_27159, APOSJ_27158, APOSJ_18321	TCONS_00037895.p1
OG0003374	APOSJ_06681, APOSJ_06684	TCONS_00054992.p1
OG0003375	APOSJ_38227, APOSJ_38228, APOSJ_38229	TCONS_00029030.p1
OG0003376	APOSJ_02960, APOSJ_02957, APOSJ_02962, APOSJ_02963, APOSJ_02959, APOSJ_02961, APOSJ_02958	TCONS_00055205.p1, TCONS_00041457.p1
OG0003377	APOSJ_37835, APOSJ_10139, APOSJ_10138, APOSJ_10131, APOSJ_10134, APOSJ_20954, APOSJ_10130, APOSJ_10136, APOSJ_00057, APOSJ_10137, APOSJ_16398, APOSJ_16397, APOSJ_37839, APOSJ_16399, APOSJ_10135, APOSJ_16400	TCONS_00023122.p1
OG0003378	APOSJ_58126	TCONS_00023058.p1, TCONS_00023089.p1
OG0003379	APOSJ_10196	TCONS_00018871.p1
OG0003380	APOSJ_34055, APOSJ_07322, APOSJ_07324, APOSJ_07321, APOSJ_34056, APOSJ_07326, APOSJ_07325, APOSJ_07323	TCONS_00006819.p1
OG0003381	APOSJ_25111	TCONS_00024085.p1
OG0003382	APOSJ_58634, APOSJ_52650	TCONS_00023674.p1
OG0003383	APOSJ_18248, APOSJ_55840	TCONS_00020044.p1
OG0003384	APOSJ_31645, APOSJ_31642, APOSJ_31643, APOSJ_31644	TCONS_00027067.p1
OG0003385	APOSJ_43801, APOSJ_43811, APOSJ_20737, APOSJ_61918, APOSJ_61914, APOSJ_20736, APOSJ_20738, APOSJ_01605, APOSJ_61921, APOSJ_01220, APOSJ_61917, APOSJ_28525, APOSJ_01218, APOSJ_61919, APOSJ_01210, APOSJ_13897, APOSJ_61916	TCONS_00020620.p1
OG0003386	APOSJ_22721, APOSJ_22627, APOSJ_62015, APOSJ_62014, APOSJ_62013, APOSJ_36229	TCONS_00052234.p1
OG0003387	APOSJ_04175, APOSJ_12111, APOSJ_01954, APOSJ_04174	TCONS_00005038.p1
OG0003391	APOSJ_52096, APOSJ_52092, APOSJ_52095, APOSJ_52094, APOSJ_09559	TCONS_00009705.p1
OG0003392	APOSJ_30179, APOSJ_23836	TCONS_00014589.p1
OG0003394	APOSJ_58681, APOSJ_58682	TCONS_00019998.p1
OG0003396	APOSJ_43769, APOSJ_46583, APOSJ_43764, APOSJ_25368, APOSJ_46585, APOSJ_43771, APOSJ_46584, APOSJ_43766, APOSJ_43768, APOSJ_46582, APOSJ_46587, APOSJ_25370, APOSJ_43765, APOSJ_43767, APOSJ_43770, APOSJ_28750, APOSJ_46586, APOSJ_43772, APOSJ_25372, APOSJ_25371	TCONS_00036037.p1
OG0003419	APOSJ_49930, APOSJ_28655, APOSJ_49929, APOSJ_28653, APOSJ_43121, APOSJ_28654	TCONS_00040540.p1
OG0003421	APOSJ_62121, APOSJ_62118	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1
OG0003422	APOSJ_60475, APOSJ_36170, APOSJ_65089, APOSJ_65088	TCONS_00022982.p1
OG0003424	APOSJ_37437, APOSJ_37436	TCONS_00013866.p1
OG0003425	APOSJ_59503, APOSJ_59500, APOSJ_59499	TCONS_00029551.p1
OG0003426	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464	TCONS_00028995.p1
OG0003427	APOSJ_55785, APOSJ_23123, APOSJ_55767	TCONS_00019076.p1
OG0003428	APOSJ_63827, APOSJ_61092, APOSJ_61091, APOSJ_63825, APOSJ_63826, APOSJ_61095, APOSJ_61094, APOSJ_55474, APOSJ_61093, APOSJ_63828, APOSJ_61096, APOSJ_61088	TCONS_00043444.p1
OG0003429	APOSJ_01497	TCONS_00036739.p1
OG0003430	APOSJ_50132, APOSJ_08009, APOSJ_08010	TCONS_00035290.p1
OG0003431	APOSJ_55815, APOSJ_55814	TCONS_00057200.p1
OG0003432	APOSJ_34875, APOSJ_34873, APOSJ_34877	TCONS_00016975.p1
OG0003433	APOSJ_08732, APOSJ_08734, APOSJ_08733	TCONS_00021164.p1
OG0003434	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262	TCONS_00031599.p1
OG0003435	APOSJ_38352, APOSJ_40169	TCONS_00010051.p1
OG0003437	APOSJ_57851, APOSJ_30171, APOSJ_57852, APOSJ_57847, APOSJ_57854, APOSJ_37704	TCONS_00012557.p1, TCONS_00012556.p1, TCONS_00012555.p1
OG0003438	APOSJ_54382, APOSJ_54383, APOSJ_54385, APOSJ_54384, APOSJ_02830	TCONS_00006810.p1
OG0003438	APOSJ_59333, APOSJ_37585, APOSJ_37561, APOSJ_59334	TCONS_00005722.p1
OG0003439	APOSJ_62344, APOSJ_30526, APOSJ_30524	TCONS_00022916.p1
OG0003441	APOSJ_57100, APOSJ_55744, APOSJ_44521, APOSJ_48084, APOSJ_48065, APOSJ_42164, APOSJ_64547, APOSJ_48090, APOSJ_48073, APOSJ_42165	TCONS_00047900.p1
OG0003442	APOSJ_57203, APOSJ_31276	TCONS_00043703.p1
OG0003443	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1
OG0003444	APOSJ_20997, APOSJ_20996	TCONS_00037790.p1
OG0003445	APOSJ_56147, APOSJ_56146	TCONS_00016588.p1, TCONS_00015497.p1
OG0003447	APOSJ_32799, APOSJ_02909, APOSJ_22891	TCONS_00049275.p1
OG0003447	APOSJ_58256	TCONS_00049278.p1
OG0003448	APOSJ_55045, APOSJ_55046	TCONS_00007007.p1
OG0003449	APOSJ_45224, APOSJ_45223	TCONS_00014387.p1
OG0003450	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182	TCONS_00043348.p1, TCONS_00043337.p1
OG0003451	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403	TCONS_00002411.p1
OG0003452	APOSJ_44164, APOSJ_44163, APOSJ_44165, APOSJ_23561	TCONS_00026077.p1
OG0003453	APOSJ_29872, APOSJ_11738, APOSJ_11740, APOSJ_11742, APOSJ_11737, APOSJ_08636, APOSJ_08641, APOSJ_11739, APOSJ_11741	TCONS_00005573.p1
OG0003454	APOSJ_50587	TCONS_00057051.p1
OG0003455	APOSJ_62454	TCONS_00055264.p1
OG0003456	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393	TCONS_00013273.p1
OG0003458	APOSJ_14252	TCONS_00044748.p1
OG0003459	APOSJ_55064, APOSJ_40801	TCONS_00011141.p1
OG0003460	APOSJ_61762	TCONS_00009899.p1
OG0003461	APOSJ_11251	TCONS_00023345.p1
OG0003461	APOSJ_63814	TCONS_00023217.p1
OG0003462	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236	TCONS_00015415.p1
OG0003463	APOSJ_26680	TCONS_00010682.p1, TCONS_00010685.p1
OG0003465	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006	TCONS_00016466.p1
OG0003466	APOSJ_23052	TCONS_00026627.p1
OG0003467	APOSJ_64197, APOSJ_64196, APOSJ_64198	TCONS_00007054.p1
OG0003468	APOSJ_50364	TCONS_00010320.p1
OG0003470	APOSJ_50785, APOSJ_36009, APOSJ_36012, APOSJ_36008, APOSJ_36011, APOSJ_50787, APOSJ_36013, APOSJ_50781, APOSJ_36006, APOSJ_36007, APOSJ_36010, APOSJ_50783, APOSJ_50786, APOSJ_50784, APOSJ_50782	TCONS_00028699.p1
OG0003471	APOSJ_17808, APOSJ_19930, APOSJ_19931, APOSJ_46623, APOSJ_17809, APOSJ_17807, APOSJ_13612, APOSJ_13611, APOSJ_27339	TCONS_00011334.p1
OG0003472	APOSJ_40914, APOSJ_12293, APOSJ_12280, APOSJ_12292, APOSJ_12276, APOSJ_12295, APOSJ_12294	TCONS_00043524.p1
OG0003473	APOSJ_42904, APOSJ_42906, APOSJ_42905, APOSJ_42903	TCONS_00018879.p1
OG0003474	APOSJ_14679, APOSJ_14680	TCONS_00018276.p1
OG0003475	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019	TCONS_00048082.p1
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	TCONS_00046338.p1
OG0003478	APOSJ_04734	TCONS_00009936.p1, TCONS_00009948.p1
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	TCONS_00047360.p1
OG0003481	APOSJ_64732, APOSJ_53659	TCONS_00020337.p1
OG0003481	APOSJ_19502, APOSJ_19503	TCONS_00038309.p1, TCONS_00038320.p1, TCONS_00038317.p1, TCONS_00038284.p1, TCONS_00038307.p1, TCONS_00039218.p1, TCONS_00040387.p1, TCONS_00038312.p1
OG0003482	APOSJ_09857, APOSJ_14641, APOSJ_62163, APOSJ_14642, APOSJ_62164, APOSJ_14643, APOSJ_14639, APOSJ_14640, APOSJ_64958, APOSJ_14644, APOSJ_62165, APOSJ_64924	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	APOSJ_56426, APOSJ_56424, APOSJ_56422	TCONS_00031009.p1
OG0003484	APOSJ_53537, APOSJ_48466, APOSJ_07721, APOSJ_07720	TCONS_00032810.p1
OG0003485	APOSJ_13378, APOSJ_45484, APOSJ_45483, APOSJ_42479, APOSJ_45479, APOSJ_09606, APOSJ_45482, APOSJ_45485, APOSJ_58642, APOSJ_45481, APOSJ_42480, APOSJ_45480	TCONS_00047225.p1
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	TCONS_00001225.p1
OG0003488	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431	TCONS_00046419.p1
OG0003489	APOSJ_14050	TCONS_00017830.p1
OG0003490	APOSJ_22697, APOSJ_22696	TCONS_00004980.p1
OG0003491	APOSJ_03302, APOSJ_03301	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505	TCONS_00031295.p1
OG0003493	APOSJ_03546, APOSJ_03542, APOSJ_03544, APOSJ_03541, APOSJ_40566, APOSJ_03545, APOSJ_12147, APOSJ_03543, APOSJ_04514, APOSJ_03540, APOSJ_12148	TCONS_00025636.p1
OG0003494	APOSJ_51410, APOSJ_51457	TCONS_00027326.p1, TCONS_00010976.p1, TCONS_00011466.p1, TCONS_00011468.p1, TCONS_00029184.p1, TCONS_00023466.p1, TCONS_00023512.p1
OG0003495	APOSJ_21128	TCONS_00045498.p1
OG0003496	APOSJ_02291, APOSJ_11268, APOSJ_22535	TCONS_00042095.p1
OG0003497	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857	TCONS_00034974.p1
OG0003498	APOSJ_27522	TCONS_00018101.p1
OG0003499	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003	TCONS_00017602.p1
OG0003501	APOSJ_34944, APOSJ_33033, APOSJ_37508	TCONS_00052580.p1
OG0003502	APOSJ_20693, APOSJ_20695, APOSJ_20694	TCONS_00004748.p1
OG0003503	APOSJ_26546, APOSJ_26545, APOSJ_26547	TCONS_00012915.p1
OG0003504	APOSJ_14973	TCONS_00013392.p1
OG0003505	APOSJ_43745	TCONS_00008629.p1
OG0003506	APOSJ_09434, APOSJ_09433	TCONS_00042743.p1
OG0003507	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822	TCONS_00052832.p1
OG0003508	APOSJ_01348, APOSJ_01347	TCONS_00056773.p1
OG0003509	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698	TCONS_00051123.p1
OG0003510	APOSJ_44718, APOSJ_44720	TCONS_00008128.p1
OG0003511	APOSJ_63590, APOSJ_63588, APOSJ_63589	TCONS_00027853.p1
OG0003512	APOSJ_35947, APOSJ_35948	TCONS_00004749.p1
OG0003513	APOSJ_17806, APOSJ_17803	TCONS_00055574.p1
OG0003514	APOSJ_51367, APOSJ_51366	TCONS_00047997.p1
OG0003515	APOSJ_29411	TCONS_00042609.p1
OG0003516	APOSJ_49024, APOSJ_44090, APOSJ_44092, APOSJ_09725, APOSJ_49025, APOSJ_49023, APOSJ_44089, APOSJ_38055, APOSJ_38058, APOSJ_49022, APOSJ_49021, APOSJ_49019, APOSJ_49020, APOSJ_44091, APOSJ_09726, APOSJ_09721	TCONS_00027677.p1
OG0003517	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	APOSJ_11964, APOSJ_11966	TCONS_00007976.p1
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	TCONS_00057255.p1
OG0003520	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167	TCONS_00003471.p1
OG0003521	APOSJ_45511, APOSJ_28204, APOSJ_28205, APOSJ_28202, APOSJ_45513, APOSJ_28203	TCONS_00042336.p1
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	TCONS_00013623.p1
OG0003523	APOSJ_38644, APOSJ_62815	TCONS_00051275.p1
OG0003524	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950	TCONS_00050096.p1
OG0003525	APOSJ_60338	TCONS_00038686.p1
OG0003526	APOSJ_02851, APOSJ_01925, APOSJ_11862	TCONS_00011200.p1
OG0003527	APOSJ_29449	TCONS_00020851.p1
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	APOSJ_52288	TCONS_00055604.p1
OG0003530	APOSJ_22332, APOSJ_22328, APOSJ_22331, APOSJ_22329, APOSJ_22330, APOSJ_18493	TCONS_00003662.p1
OG0003531	APOSJ_27815, APOSJ_27816	TCONS_00010091.p1
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	TCONS_00051905.p1
OG0003533	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860	TCONS_00048487.p1
OG0003534	APOSJ_61555	TCONS_00010648.p1
OG0003535	APOSJ_52788, APOSJ_52787, APOSJ_52785	TCONS_00026200.p1
OG0003536	APOSJ_14777	TCONS_00045108.p1
OG0003537	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381	TCONS_00026578.p1
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	TCONS_00044141.p1
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	TCONS_00019206.p1
OG0003540	APOSJ_25521, APOSJ_25475, APOSJ_29468, APOSJ_25477, APOSJ_48951, APOSJ_25478, APOSJ_25519, APOSJ_25518, APOSJ_25480, APOSJ_25523, APOSJ_19720, APOSJ_29460, APOSJ_29770, APOSJ_25474, APOSJ_25476, APOSJ_25522, APOSJ_29766, APOSJ_29767, APOSJ_25481, APOSJ_25520	TCONS_00040372.p1
OG0003542	APOSJ_39788, APOSJ_39789	TCONS_00012622.p1, TCONS_00012623.p1
OG0003543	APOSJ_34101	TCONS_00055790.p1
OG0003544	APOSJ_21081	TCONS_00046341.p1
OG0003545	APOSJ_56610, APOSJ_56937, APOSJ_56931	TCONS_00013272.p1
OG0003546	APOSJ_01873, APOSJ_01872	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	APOSJ_16070	TCONS_00025320.p1
OG0003548	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959	TCONS_00027368.p1
OG0003549	APOSJ_56397, APOSJ_56398, APOSJ_34785	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	APOSJ_43269, APOSJ_43268	TCONS_00019051.p1
OG0003551	APOSJ_23011	TCONS_00052907.p1
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	TCONS_00015339.p1
OG0003553	APOSJ_13296, APOSJ_49900, APOSJ_13291, APOSJ_13297, APOSJ_49897, APOSJ_49898, APOSJ_49894, APOSJ_13295, APOSJ_49893, APOSJ_13293, APOSJ_49895, APOSJ_13294, APOSJ_13290, APOSJ_49896, APOSJ_49899, APOSJ_13298, APOSJ_18965, APOSJ_13292	TCONS_00027833.p1
OG0003554	APOSJ_54832	TCONS_00026112.p1
OG0003556	APOSJ_31011, APOSJ_04977	TCONS_00046619.p1
OG0003557	APOSJ_28950, APOSJ_28951	TCONS_00014687.p1
OG0003558	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484	TCONS_00029710.p1
OG0003560	APOSJ_15875	TCONS_00010190.p1
OG0003561	APOSJ_16281	TCONS_00000395.p1
OG0003562	APOSJ_16527, APOSJ_16528	TCONS_00018209.p1
OG0003563	APOSJ_36771	TCONS_00012912.p1
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	TCONS_00026983.p1
OG0003565	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183	TCONS_00013499.p1
OG0003566	APOSJ_23756, APOSJ_23755	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	APOSJ_26858, APOSJ_26859	TCONS_00013825.p1
OG0003568	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480	TCONS_00005329.p1
OG0003569	APOSJ_19174, APOSJ_19175	TCONS_00049703.p1
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	APOSJ_29259, APOSJ_29260	TCONS_00008075.p1
OG0003572	APOSJ_60321, APOSJ_60322	TCONS_00010599.p1
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	TCONS_00006509.p1
OG0003575	APOSJ_00232, APOSJ_58661, APOSJ_58659, APOSJ_58662, APOSJ_58664, APOSJ_15148, APOSJ_58660, APOSJ_58658, APOSJ_58663, APOSJ_58657, APOSJ_15149, APOSJ_15151, APOSJ_55236, APOSJ_15150, APOSJ_58665	TCONS_00036701.p1
OG0003576	APOSJ_30810	TCONS_00009130.p1
OG0003577	APOSJ_53825, APOSJ_53826	TCONS_00019459.p1
OG0003578	APOSJ_01112	TCONS_00005625.p1
OG0003579	APOSJ_06615	TCONS_00030567.p1
OG0003582	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298	TCONS_00049811.p1
OG0003597	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127	TCONS_00037741.p1
OG0003598	APOSJ_09285, APOSJ_09284, APOSJ_09283	TCONS_00016130.p1
OG0003599	APOSJ_32960	TCONS_00029425.p1
OG0003600	APOSJ_63300, APOSJ_63296, APOSJ_63297, APOSJ_63301, APOSJ_63294, APOSJ_45458, APOSJ_17617, APOSJ_17619, APOSJ_63295, APOSJ_63299, APOSJ_63298, APOSJ_52163	TCONS_00007927.p1
OG0003601	APOSJ_53543	TCONS_00056829.p1
OG0003603	APOSJ_16153, APOSJ_16154	TCONS_00012634.p1
OG0003604	APOSJ_11206	TCONS_00006087.p1
OG0003606	APOSJ_31709	TCONS_00001243.p1
OG0003607	APOSJ_37037, APOSJ_37038	TCONS_00009514.p1
OG0003608	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358	TCONS_00015406.p1
OG0003610	APOSJ_41838	TCONS_00018565.p1
OG0003611	APOSJ_58421	TCONS_00026984.p1
OG0003612	APOSJ_10881, APOSJ_10882	TCONS_00054661.p1
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	TCONS_00037548.p1
OG0003615	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994	TCONS_00054640.p1
OG0003616	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998	TCONS_00049702.p1
OG0003617	APOSJ_38825, APOSJ_38826	TCONS_00023003.p1
