Orthogroup	APOSJ_ok	NEMVE
OG0003476	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019	NEMVE12591
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	NEMVE15677, NEMVE14421
OG0003478	APOSJ_04734	NEMVE14744
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	NEMVE22549
OG0003480	APOSJ_07810, APOSJ_48944, APOSJ_07812	NEMVE09026
OG0003483	APOSJ_56426, APOSJ_56424, APOSJ_56422	NEMVE22468
OG0003484	APOSJ_53537, APOSJ_48466, APOSJ_07721, APOSJ_07720	NEMVE21744
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	NEMVE08417, NEMVE11925
OG0003488	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431	NEMVE05426
OG0003489	APOSJ_14050	NEMVE05755
OG0003490	APOSJ_22697, APOSJ_22696	NEMVE07514
OG0003491	APOSJ_03302, APOSJ_03301	NEMVE14708
OG0003492	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505	NEMVE06260
OG0003493	APOSJ_03546, APOSJ_03542, APOSJ_03544, APOSJ_03541, APOSJ_40566, APOSJ_03545, APOSJ_12147, APOSJ_03543, APOSJ_04514, APOSJ_03540, APOSJ_12148	NEMVE15798
OG0003494	APOSJ_51410, APOSJ_51457	NEMVE24469, NEMVE16855, NEMVE24438
OG0003496	APOSJ_02291	NEMVE20920
OG0003496	APOSJ_11268, APOSJ_22535	NEMVE00055
OG0003497	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857	NEMVE01002
OG0003498	APOSJ_27522	NEMVE10613, NEMVE20419
OG0003499	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003	NEMVE25845
OG0003501	APOSJ_34944, APOSJ_33033, APOSJ_37508	NEMVE13383
OG0003502	APOSJ_20693, APOSJ_20695, APOSJ_20694	NEMVE06419
OG0003503	APOSJ_26546, APOSJ_26545, APOSJ_26547	NEMVE14218, NEMVE14261
OG0003504	APOSJ_14973	NEMVE14390
OG0003505	APOSJ_43745	NEMVE05913
OG0003506	APOSJ_09434, APOSJ_09433	NEMVE25216
OG0003507	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822	NEMVE06192
OG0003508	APOSJ_01348, APOSJ_01347	NEMVE10416
OG0003509	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698	NEMVE10409
OG0003510	APOSJ_44718, APOSJ_44720	NEMVE10643
OG0003511	APOSJ_63590, APOSJ_63588, APOSJ_63589	NEMVE22014, NEMVE01517
OG0003512	APOSJ_35947, APOSJ_35948	NEMVE20614, NEMVE08803, NEMVE19792
OG0003513	APOSJ_17806, APOSJ_17803	NEMVE14528
OG0003515	APOSJ_29411	NEMVE07802
OG0003516	APOSJ_49024, APOSJ_44090, APOSJ_44092, APOSJ_09725, APOSJ_49025, APOSJ_49023, APOSJ_44089, APOSJ_38055, APOSJ_38058, APOSJ_49022, APOSJ_49021, APOSJ_49019, APOSJ_49020, APOSJ_44091, APOSJ_09726, APOSJ_09721	NEMVE22943, NEMVE13148
OG0003517	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435	NEMVE22199
OG0003518	APOSJ_11964, APOSJ_11966	NEMVE07929
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	NEMVE22344
OG0003520	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167	NEMVE01051
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	NEMVE24059
OG0003523	APOSJ_38644, APOSJ_62815	NEMVE07334
OG0003524	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950	NEMVE20753, NEMVE23630
OG0003527	APOSJ_29449, APOSJ_20682	NEMVE02209
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	NEMVE12358, NEMVE13793
OG0003529	APOSJ_52288	NEMVE22936
OG0003531	APOSJ_27815, APOSJ_27816	NEMVE23009
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	NEMVE01942
OG0003533	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860	NEMVE21770
OG0003534	APOSJ_61555	NEMVE01935, NEMVE05102, NEMVE01995
OG0003535	APOSJ_52788, APOSJ_52787, APOSJ_52785	NEMVE18138, NEMVE18330
OG0003536	APOSJ_14777	NEMVE23719
OG0003537	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381	NEMVE15401
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	NEMVE24834
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	NEMVE14225
OG0003540	APOSJ_25521, APOSJ_25475, APOSJ_29468, APOSJ_25477, APOSJ_48951, APOSJ_25478, APOSJ_25519, APOSJ_25518, APOSJ_25480, APOSJ_25523, APOSJ_19720, APOSJ_29460, APOSJ_29770, APOSJ_25474, APOSJ_25476, APOSJ_25522, APOSJ_29766, APOSJ_29767, APOSJ_25481, APOSJ_25520	NEMVE25772
OG0003541	APOSJ_04774	NEMVE05768
OG0003542	APOSJ_39788, APOSJ_39789	NEMVE05244
OG0003543	APOSJ_34101	NEMVE21904
OG0003544	APOSJ_21081	NEMVE21778
OG0003545	APOSJ_56610, APOSJ_56937, APOSJ_56931	NEMVE09118
OG0003546	APOSJ_01873, APOSJ_01872	NEMVE00903
OG0003547	APOSJ_16070	NEMVE21707
OG0003548	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959	NEMVE24045
OG0003549	APOSJ_56397, APOSJ_56398, APOSJ_34785	NEMVE22192
OG0003550	APOSJ_43269, APOSJ_43268	NEMVE14633
OG0003551	APOSJ_23011	NEMVE25468
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	NEMVE13583
OG0003554	APOSJ_54832	NEMVE05007
OG0003556	APOSJ_31011, APOSJ_04977, APOSJ_04978	NEMVE17151
OG0003557	APOSJ_28950, APOSJ_28951	NEMVE12283
OG0003558	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484	NEMVE23552
OG0003560	APOSJ_15875	NEMVE06594
OG0003561	APOSJ_16281	NEMVE01009, NEMVE02397
OG0003562	APOSJ_16527, APOSJ_16528	NEMVE13820
OG0003563	APOSJ_36771	NEMVE09047
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	NEMVE07651, NEMVE05001
OG0003565	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183	NEMVE24799
OG0003566	APOSJ_23756, APOSJ_23755	NEMVE24534
OG0003567	APOSJ_26858, APOSJ_26859	NEMVE14039
OG0003568	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480	NEMVE23185
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	NEMVE24756
OG0003571	APOSJ_29259, APOSJ_29260	NEMVE07104, NEMVE21760
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	NEMVE15669
OG0003577	APOSJ_53825, APOSJ_53826	NEMVE01484
OG0003578	APOSJ_01112	NEMVE14882, NEMVE12325
OG0003579	APOSJ_06615	NEMVE14468
OG0003582	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298	NEMVE05180
OG0003597	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127	NEMVE06178, NEMVE07749
OG0003598	APOSJ_09285, APOSJ_09284, APOSJ_09283	NEMVE09849
OG0003599	APOSJ_51609	NEMVE20749, NEMVE06057
OG0003599	APOSJ_32960	NEMVE00164
OG0003601	APOSJ_53543	NEMVE01801
OG0003603	APOSJ_16153, APOSJ_16154	NEMVE13720
OG0003604	APOSJ_11206	NEMVE14417
OG0003606	APOSJ_31709	NEMVE07584
OG0003607	APOSJ_37037, APOSJ_37038	NEMVE25182, NEMVE12941, NEMVE12994
OG0003608	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358, APOSJ_00223, APOSJ_00222, APOSJ_09359, APOSJ_00220	NEMVE05516, NEMVE19157
OG0003610	APOSJ_41838	NEMVE07493, NEMVE14129
OG0003611	APOSJ_58421	NEMVE07655, NEMVE15407
OG0003612	APOSJ_10880	NEMVE22973
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	NEMVE08287
OG0003615	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994	NEMVE03122
OG0003616	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998	NEMVE22796
OG0003617	APOSJ_38825, APOSJ_38826	NEMVE04879
OG0003618	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640	NEMVE14538
OG0003619	APOSJ_63145, APOSJ_33903, APOSJ_33902	NEMVE25213
OG0003620	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169	NEMVE14400
OG0003621	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625	NEMVE24715
OG0003622	APOSJ_29153, APOSJ_51976	NEMVE09372
OG0003625	APOSJ_38667	NEMVE23563
OG0003626	APOSJ_54979, APOSJ_54983, APOSJ_54980, APOSJ_54982, APOSJ_54981, APOSJ_50348	NEMVE00939, NEMVE20827
OG0003629	APOSJ_37717, APOSJ_17126, APOSJ_37956, APOSJ_37954, APOSJ_17127, APOSJ_27303, APOSJ_17125, APOSJ_37952, APOSJ_37950, APOSJ_37955, APOSJ_47532	NEMVE13677
OG0003630	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694	NEMVE01474
OG0003631	APOSJ_50747, APOSJ_59918	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475
OG0003632	APOSJ_47100	NEMVE09812
OG0003633	APOSJ_19883	NEMVE24448
OG0003633	APOSJ_19881	NEMVE25756
OG0003634	APOSJ_06198, APOSJ_01007	NEMVE17799
OG0003635	APOSJ_04083	NEMVE17691
OG0003636	APOSJ_33666, APOSJ_06255, APOSJ_62298, APOSJ_62294, APOSJ_37331, APOSJ_62296, APOSJ_62297, APOSJ_62292, APOSJ_62295, APOSJ_45930, APOSJ_37332, APOSJ_37330	NEMVE10467
OG0003637	APOSJ_41945, APOSJ_38623	NEMVE05774
OG0003638	APOSJ_08758, APOSJ_20093	NEMVE14258
OG0003639	APOSJ_09402, APOSJ_09401, APOSJ_62933	NEMVE05431
OG0003640	APOSJ_37892, APOSJ_37893	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	APOSJ_05920, APOSJ_05922	NEMVE25925, NEMVE21020
OG0003642	APOSJ_38601, APOSJ_38600, APOSJ_38599, APOSJ_41842	NEMVE13366
OG0003643	APOSJ_55403, APOSJ_55405, APOSJ_55402, APOSJ_08512	NEMVE21963
OG0003644	APOSJ_55993, APOSJ_55994	NEMVE14219, NEMVE19898
OG0003645	APOSJ_37449	NEMVE06456, NEMVE06446
OG0003646	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538	NEMVE06017
OG0003647	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066	NEMVE18107
OG0003648	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165	NEMVE10380
OG0003649	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298	NEMVE10970
OG0003650	APOSJ_45185	NEMVE01779
OG0003651	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911	NEMVE07230
OG0003652	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334	NEMVE14170
OG0003655	APOSJ_23658, APOSJ_18181, APOSJ_23659	NEMVE21782
OG0003656	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064	NEMVE23361
OG0003658	APOSJ_36597, APOSJ_28693	NEMVE14339
OG0003659	APOSJ_21711	NEMVE01974
OG0003661	APOSJ_04144, APOSJ_04143	NEMVE00922
OG0003662	APOSJ_51160, APOSJ_11554	NEMVE08035
OG0003664	APOSJ_04762, APOSJ_04763	NEMVE07963
OG0003665	APOSJ_49931, APOSJ_22988	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	APOSJ_19401	NEMVE05425
OG0003669	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389, APOSJ_43894	NEMVE07090
OG0003670	APOSJ_15191, APOSJ_57462, APOSJ_45106, APOSJ_57459, APOSJ_61272, APOSJ_45105, APOSJ_45110, APOSJ_45108, APOSJ_57461, APOSJ_57463, APOSJ_45103, APOSJ_45109, APOSJ_57460, APOSJ_45107	NEMVE20471, NEMVE23703
OG0003671	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494	NEMVE14323
OG0003672	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092	NEMVE08668
OG0003674	APOSJ_60765, APOSJ_57464, APOSJ_57468, APOSJ_14240, APOSJ_20112, APOSJ_20113, APOSJ_14239, APOSJ_14241, APOSJ_57470, APOSJ_46123	NEMVE05251
OG0003675	APOSJ_00155, APOSJ_02105, APOSJ_02107, APOSJ_02106, APOSJ_02102, APOSJ_02108, APOSJ_02103, APOSJ_02104	NEMVE14081
OG0003676	APOSJ_26585, APOSJ_26583	NEMVE07553
OG0003677	APOSJ_63538	NEMVE22425
OG0003678	APOSJ_05396	NEMVE25356
OG0003679	APOSJ_61299, APOSJ_40884	NEMVE11368
OG0003680	APOSJ_00568, APOSJ_00569	NEMVE13143
OG0003681	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059	NEMVE01693
OG0003682	APOSJ_56030	NEMVE22975
OG0003683	APOSJ_16704, APOSJ_56879	NEMVE21208, NEMVE25273
OG0003684	APOSJ_25969, APOSJ_25971	NEMVE10127
OG0003685	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668	NEMVE07449
OG0003686	APOSJ_43211	NEMVE09181
OG0003689	APOSJ_25714, APOSJ_25713	NEMVE15357
OG0003690	APOSJ_32760	NEMVE15068
OG0003691	APOSJ_20048, APOSJ_20051, APOSJ_20050, APOSJ_20049	NEMVE21817
OG0003691	APOSJ_36955	NEMVE16405
OG0003692	APOSJ_36675, APOSJ_36676	NEMVE20806, NEMVE11090
OG0003693	APOSJ_38592	NEMVE09308
OG0003694	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347	NEMVE22408
OG0003695	APOSJ_11769, APOSJ_18638	NEMVE01731
OG0003696	APOSJ_64668, APOSJ_64669, APOSJ_12262	NEMVE11320
OG0003697	APOSJ_29486, APOSJ_29484	NEMVE17845
OG0003698	APOSJ_58545, APOSJ_58546, APOSJ_58544	NEMVE22878
OG0003699	APOSJ_19695, APOSJ_19694, APOSJ_19693, APOSJ_54001, APOSJ_25082, APOSJ_44775, APOSJ_54000, APOSJ_26797, APOSJ_35286, APOSJ_54003, APOSJ_54002	NEMVE16490
OG0003700	APOSJ_18156, APOSJ_18155	NEMVE05136, NEMVE03153
OG0003701	APOSJ_19104, APOSJ_19103, APOSJ_19105, APOSJ_19106, APOSJ_55915, APOSJ_55914	NEMVE05754
OG0003703	APOSJ_14567, APOSJ_14568	NEMVE24764
OG0003704	APOSJ_18927, APOSJ_18925	NEMVE24279
OG0003705	APOSJ_39944, APOSJ_39943, APOSJ_49390, APOSJ_22824, APOSJ_22822, APOSJ_04658, APOSJ_49391, APOSJ_39946, APOSJ_39947, APOSJ_55225, APOSJ_49392, APOSJ_49389	NEMVE23677
OG0003706	APOSJ_07480, APOSJ_46991, APOSJ_07482, APOSJ_01299	NEMVE16662
OG0003707	APOSJ_41770, APOSJ_62148, APOSJ_30460, APOSJ_63205	NEMVE04617
OG0003708	APOSJ_63440, APOSJ_63444, APOSJ_53033, APOSJ_63442, APOSJ_63443	NEMVE07588
OG0003709	APOSJ_03118, APOSJ_42938, APOSJ_42936, APOSJ_42937	NEMVE18151
OG0003710	APOSJ_49432, APOSJ_49431	NEMVE22261
OG0003711	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878	NEMVE13813, NEMVE21206
OG0003712	APOSJ_43349, APOSJ_46239	NEMVE13197
OG0003714	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479	NEMVE13060
OG0003715	APOSJ_00005, APOSJ_00003, APOSJ_48838, APOSJ_48843, APOSJ_45123, APOSJ_48842, APOSJ_48841, APOSJ_48840, APOSJ_48837, APOSJ_55906, APOSJ_55911, APOSJ_55909, APOSJ_55905	NEMVE16285
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	NEMVE13656
OG0003717	APOSJ_06227, APOSJ_06228	NEMVE06991
OG0003718	APOSJ_08670, APOSJ_08671	NEMVE22937
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	NEMVE08960
OG0003720	APOSJ_12013, APOSJ_12014, APOSJ_12015	NEMVE13058
OG0003721	APOSJ_38023	NEMVE18963
OG0003722	APOSJ_26303	NEMVE01466, NEMVE20465
OG0003724	APOSJ_55389	NEMVE13663, NEMVE17013, NEMVE22380
OG0003725	APOSJ_50821	NEMVE14781
OG0003728	APOSJ_42886, APOSJ_45752, APOSJ_45750, APOSJ_42884, APOSJ_60414, APOSJ_45749, APOSJ_45748, APOSJ_45753, APOSJ_09737, APOSJ_45751, APOSJ_42890, APOSJ_42887, APOSJ_06618, APOSJ_45747, APOSJ_42885, APOSJ_02942, APOSJ_42889, APOSJ_42888	NEMVE23247
OG0003729	APOSJ_03980	NEMVE25381
OG0003730	APOSJ_62030, APOSJ_47765, APOSJ_47763, APOSJ_25164, APOSJ_25154, APOSJ_47764	NEMVE15317, NEMVE13968
OG0003731	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516	NEMVE23012
OG0003732	APOSJ_15999, APOSJ_15995, APOSJ_15997, APOSJ_15998, APOSJ_15996, APOSJ_05689	NEMVE13725
OG0003734	APOSJ_10018, APOSJ_40237	NEMVE22526
OG0003735	APOSJ_19361	NEMVE23342
OG0003736	APOSJ_26482, APOSJ_47642, APOSJ_47639, APOSJ_07570, APOSJ_07574, APOSJ_07573, APOSJ_07571, APOSJ_07577, APOSJ_47643, APOSJ_65237, APOSJ_07578, APOSJ_26483	NEMVE22403
OG0003737	APOSJ_06544	NEMVE15745
OG0003738	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444	NEMVE24821, NEMVE25967
OG0003739	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857	NEMVE09958
OG0003741	APOSJ_52967, APOSJ_52968	NEMVE00260, NEMVE22579
OG0003742	APOSJ_57497, APOSJ_46994	NEMVE13350, NEMVE15271
OG0003743	APOSJ_13721, APOSJ_13720, APOSJ_31955	NEMVE21709
OG0003744	APOSJ_04329, APOSJ_04330	NEMVE05864
OG0003745	APOSJ_40164, APOSJ_32998	NEMVE24615
OG0003746	APOSJ_52228	NEMVE04748
OG0003747	APOSJ_05608, APOSJ_05609, APOSJ_05610	NEMVE17516
OG0003749	APOSJ_44308, APOSJ_44307	NEMVE22325
OG0003750	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369	NEMVE13166
OG0003751	APOSJ_34295	NEMVE03634, NEMVE10234
OG0003752	APOSJ_49396, APOSJ_49397, APOSJ_49393, APOSJ_49395, APOSJ_49394, APOSJ_05438, APOSJ_33907	NEMVE10007, NEMVE01099, NEMVE09376
OG0003753	APOSJ_07576	NEMVE23093
OG0003754	APOSJ_24772, APOSJ_60257, APOSJ_60279	NEMVE12822, NEMVE01565
OG0003755	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618	NEMVE07225
OG0003756	APOSJ_31907, APOSJ_31906, APOSJ_31905	NEMVE08256
OG0003757	APOSJ_41305, APOSJ_62442, APOSJ_64911, APOSJ_64910, APOSJ_60966, APOSJ_24442, APOSJ_64913, APOSJ_60991, APOSJ_61001	NEMVE25101
OG0003758	APOSJ_53340, APOSJ_61521, APOSJ_53338	NEMVE24097
OG0003759	APOSJ_33874, APOSJ_33875, APOSJ_13678	NEMVE07147
OG0003760	APOSJ_54190	NEMVE25257
OG0003761	APOSJ_48576, APOSJ_44996, APOSJ_47246	NEMVE06273
OG0003762	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896	NEMVE13179
OG0003763	APOSJ_49216	NEMVE18331
OG0003764	APOSJ_54964	NEMVE01625
OG0003766	APOSJ_34957, APOSJ_34952, APOSJ_34951, APOSJ_34956, APOSJ_34954, APOSJ_34955, APOSJ_34958, APOSJ_34953	NEMVE12147
OG0003767	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369, APOSJ_42739	NEMVE24136
OG0003768	APOSJ_10006	NEMVE13220
OG0003769	APOSJ_33263, APOSJ_33265	NEMVE25860
OG0003770	APOSJ_17183	NEMVE14300
OG0003771	APOSJ_12160, APOSJ_12161	NEMVE24800
OG0003773	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893	NEMVE23658
OG0003775	APOSJ_42128, APOSJ_11186, APOSJ_11184, APOSJ_27632, APOSJ_11187, APOSJ_11188	NEMVE06322
OG0003776	APOSJ_13346	NEMVE25761
OG0003777	APOSJ_20636, APOSJ_20637	NEMVE13412
OG0003778	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165	NEMVE22626
OG0003779	APOSJ_36800, APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271, APOSJ_36799	NEMVE22651
OG0003795	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	APOSJ_12428, APOSJ_13043	NEMVE14516
OG0003802	APOSJ_32521, APOSJ_31706, APOSJ_35830, APOSJ_03269	NEMVE16141, NEMVE19076, NEMVE19541, NEMVE20147, NEMVE18385, NEMVE20479, NEMVE16060
OG0003803	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797	NEMVE24989
OG0003804	APOSJ_18626, APOSJ_17337	NEMVE16877
OG0003806	APOSJ_54690, APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476	NEMVE14378
OG0003807	APOSJ_38997	NEMVE13183
OG0003808	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230	NEMVE11383
OG0003809	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475	NEMVE22938
OG0003811	APOSJ_10829, APOSJ_10830, APOSJ_23632, APOSJ_10831	NEMVE12033, NEMVE10353
OG0003812	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156	NEMVE18581
OG0003813	APOSJ_38319, APOSJ_38320	NEMVE22400
OG0003815	APOSJ_25606, APOSJ_25608, APOSJ_25605, APOSJ_25610, APOSJ_25607, APOSJ_25609	NEMVE23225
OG0003817	APOSJ_26815, APOSJ_16794, APOSJ_36258, APOSJ_16807	NEMVE12881, NEMVE22126
OG0003818	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526	NEMVE20836, NEMVE05581
OG0003819	APOSJ_38897, APOSJ_38898	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707
OG0003820	APOSJ_09672	NEMVE18008
OG0003821	APOSJ_47118, APOSJ_47115, APOSJ_47113, APOSJ_47117, APOSJ_47116, APOSJ_47114, APOSJ_47112	NEMVE22804
OG0003823	APOSJ_26903	NEMVE13544
OG0003824	APOSJ_33742, APOSJ_18170, APOSJ_33739, APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745, APOSJ_33743, APOSJ_33741	NEMVE12681, NEMVE22639
OG0003825	APOSJ_11859	NEMVE06848
OG0003826	APOSJ_01356, APOSJ_01357	NEMVE08019
