Orthogroup	PFLAV	AENJA_ok
OG0002737	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1	AENJA_10144
OG0002738	TCONS_00013197.p1	AENJA_10303
OG0002739	TCONS_00043001.p1	AENJA_23418
OG0002740	TCONS_00046160.p1	AENJA_10478
OG0002741	TCONS_00028376.p1	AENJA_10511
OG0002742	TCONS_00031180.p1, TCONS_00031206.p1	AENJA_11246
OG0002743	TCONS_00055209.p1	AENJA_11676
OG0002744	TCONS_00015439.p1	AENJA_11955
OG0002745	TCONS_00014235.p1	AENJA_12347
OG0002747	TCONS_00016131.p1	AENJA_13285
OG0002748	TCONS_00015247.p1	AENJA_16452
OG0002749	TCONS_00034797.p1	AENJA_13469, AENJA_25924
OG0002750	TCONS_00047460.p1	AENJA_13825
OG0002751	TCONS_00016595.p1	AENJA_14088
OG0002752	TCONS_00042881.p1	AENJA_14300
OG0002753	TCONS_00047595.p1	AENJA_14354
OG0002754	TCONS_00054318.p1	AENJA_14712
OG0002755	TCONS_00054322.p1	AENJA_14755
OG0002756	TCONS_00048920.p1	AENJA_14955
OG0002756	TCONS_00006067.p1	AENJA_16000
OG0002757	TCONS_00055221.p1	AENJA_14974
OG0002758	TCONS_00006270.p1	AENJA_15361
OG0002759	TCONS_00002285.p1	AENJA_15430, AENJA_15429
OG0002760	TCONS_00049773.p1	AENJA_19974, AENJA_22798
OG0002762	TCONS_00047734.p1	AENJA_16834
OG0002763	TCONS_00055749.p1	AENJA_17978
OG0002764	TCONS_00050931.p1	AENJA_17995
OG0002765	TCONS_00009341.p1	AENJA_18242
OG0002766	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1	AENJA_18864
OG0002767	TCONS_00043030.p1	AENJA_18908
OG0002768	TCONS_00049097.p1	AENJA_19032
OG0002769	TCONS_00042280.p1, TCONS_00042232.p1	AENJA_19239
OG0002770	TCONS_00026098.p1	AENJA_19276
OG0002771	TCONS_00011580.p1	AENJA_19705
OG0002772	TCONS_00053759.p1	AENJA_20331
OG0002773	TCONS_00022345.p1, TCONS_00022344.p1	AENJA_20591
OG0002774	TCONS_00028627.p1	AENJA_20726
OG0002775	TCONS_00004466.p1, TCONS_00029656.p1	AENJA_20727
OG0002776	TCONS_00029914.p1	AENJA_20735
OG0002777	TCONS_00035943.p1	AENJA_20773
OG0002778	TCONS_00029622.p1	AENJA_20938
OG0002779	TCONS_00051889.p1	AENJA_21312
OG0002781	TCONS_00056768.p1	AENJA_21782
OG0002782	TCONS_00011132.p1	AENJA_22198
OG0002783	TCONS_00053820.p1	AENJA_23294
OG0002784	TCONS_00008352.p1	AENJA_26342
OG0002785	TCONS_00054448.p1	AENJA_23498
OG0002786	TCONS_00029566.p1	AENJA_23784
OG0002787	TCONS_00020698.p1	AENJA_24196
OG0002788	TCONS_00038074.p1	AENJA_24424
OG0002789	TCONS_00054494.p1, TCONS_00053396.p1	AENJA_24835
OG0002790	TCONS_00042475.p1	AENJA_25977
OG0002791	TCONS_00016217.p1	AENJA_26314
OG0002792	TCONS_00020366.p1	AENJA_26420
OG0002793	TCONS_00003882.p1	AENJA_26542
OG0002794	TCONS_00015595.p1	AENJA_26669
OG0002795	TCONS_00020221.p1	AENJA_26764
OG0002811	TCONS_00047302.p1	AENJA_00043
OG0002812	TCONS_00054657.p1	AENJA_24999, AENJA_18657, AENJA_24998
OG0002813	TCONS_00014792.p1	AENJA_00188
OG0002814	TCONS_00030568.p1	AENJA_00393
OG0002815	TCONS_00000287.p1	AENJA_01312, AENJA_00508
OG0002816	TCONS_00054308.p1	AENJA_00653
OG0002817	TCONS_00009559.p1	AENJA_00735
OG0002818	TCONS_00049657.p1	AENJA_00797
OG0002819	TCONS_00050227.p1	AENJA_07879, AENJA_00891
OG0002821	TCONS_00052856.p1	AENJA_20741, AENJA_01009, AENJA_12682
OG0002822	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1	AENJA_01043
OG0002823	TCONS_00015619.p1	AENJA_16157
OG0002823	TCONS_00027448.p1	AENJA_01105
OG0002824	TCONS_00019599.p1	AENJA_01440
OG0002825	TCONS_00024295.p1	AENJA_01512
OG0002826	TCONS_00009663.p1	AENJA_02168
OG0002827	TCONS_00001794.p1, TCONS_00001795.p2	AENJA_02347
OG0002828	TCONS_00034310.p1	AENJA_02401
OG0002830	TCONS_00010894.p1	AENJA_02762
OG0002831	TCONS_00035950.p1, TCONS_00035945.p1	AENJA_02799
OG0002833	TCONS_00014217.p1	AENJA_03383
OG0002834	TCONS_00051206.p1	AENJA_03589
OG0002835	TCONS_00018725.p1, TCONS_00017643.p1	AENJA_04456
OG0002836	TCONS_00052011.p1	AENJA_17994
OG0002838	TCONS_00029902.p1, TCONS_00020903.p1	AENJA_22502, AENJA_05712
OG0002839	TCONS_00004451.p1	AENJA_06051
OG0002840	TCONS_00009182.p1	AENJA_20109, AENJA_06119
OG0002841	TCONS_00001411.p1, TCONS_00048553.p1	AENJA_06177
OG0002842	TCONS_00054700.p1, TCONS_00054625.p1	AENJA_06186
OG0002843	TCONS_00030426.p1	AENJA_06434
OG0002844	TCONS_00048042.p1	AENJA_06497, AENJA_06632
OG0002845	TCONS_00049073.p1	AENJA_06631
OG0002846	TCONS_00054878.p1	AENJA_16277, AENJA_07263, AENJA_07262
OG0002847	TCONS_00006483.p1	AENJA_07384
OG0002849	TCONS_00020783.p1, TCONS_00020774.p1, TCONS_00020784.p1	AENJA_09406
OG0002850	TCONS_00051637.p1	AENJA_09764
OG0002851	TCONS_00000274.p1	AENJA_09890
OG0002852	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1	AENJA_21155, AENJA_10541, AENJA_21471, AENJA_21154
OG0002853	TCONS_00029548.p1	AENJA_10557
OG0002854	TCONS_00015088.p1, TCONS_00044327.p1	AENJA_10775
OG0002855	TCONS_00001781.p1, TCONS_00004538.p1	AENJA_10897
OG0002856	TCONS_00028409.p1	AENJA_10966
OG0002857	TCONS_00053239.p1	AENJA_11438
OG0002858	TCONS_00007488.p1, TCONS_00007490.p1	AENJA_11662
OG0002859	TCONS_00045579.p1, TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1	AENJA_11782
OG0002860	TCONS_00013248.p1	AENJA_12346
OG0002861	TCONS_00025233.p1	AENJA_12943
OG0002862	TCONS_00002185.p1	AENJA_13487, AENJA_13488
OG0002863	TCONS_00053235.p1	AENJA_13512
OG0002864	TCONS_00019063.p1	AENJA_14146
OG0002865	TCONS_00042624.p1	AENJA_14309
OG0002866	TCONS_00037598.p1	AENJA_14387
OG0002867	TCONS_00008722.p1	AENJA_14462
OG0002869	TCONS_00051574.p1	AENJA_14797
OG0002870	TCONS_00002023.p1	AENJA_14868
OG0002871	TCONS_00036247.p1	AENJA_14965
OG0002872	TCONS_00009347.p1	AENJA_15132
OG0002873	TCONS_00014159.p1	AENJA_15531
OG0002874	TCONS_00049627.p1	AENJA_16110
OG0002875	TCONS_00009978.p1	AENJA_16211
OG0002876	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1	AENJA_16221
OG0002877	TCONS_00027894.p1	AENJA_16701
OG0002878	TCONS_00007158.p1	AENJA_16812
OG0002878	TCONS_00007157.p1	AENJA_16807
OG0002879	TCONS_00001819.p1	AENJA_16846
OG0002880	TCONS_00045912.p1	AENJA_17696, AENJA_23913
OG0002882	TCONS_00004986.p1	AENJA_23192
OG0002882	TCONS_00051197.p1	AENJA_17804
OG0002883	TCONS_00003183.p1	AENJA_18948
OG0002884	TCONS_00036357.p1	AENJA_19070
OG0002885	TCONS_00036592.p1	AENJA_19088
OG0002886	TCONS_00028689.p1, TCONS_00028683.p1	AENJA_19118, AENJA_19117
OG0002887	TCONS_00053132.p1	AENJA_19844
OG0002888	TCONS_00014580.p1	AENJA_19971
OG0002889	TCONS_00049306.p1	AENJA_19979
OG0002890	TCONS_00007836.p1	AENJA_20114
OG0002891	TCONS_00053738.p1	AENJA_20333
OG0002892	TCONS_00001681.p1, TCONS_00014788.p1	AENJA_20418
OG0002893	TCONS_00022744.p1	AENJA_20681
OG0002894	TCONS_00010576.p1	AENJA_20837
OG0002895	TCONS_00029819.p1	AENJA_21152
OG0002896	TCONS_00021246.p1	AENJA_21743
OG0002897	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1	AENJA_22085
OG0002898	TCONS_00012139.p1, TCONS_00011793.p1	AENJA_22319
OG0002898	TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1	AENJA_22360
OG0002899	TCONS_00051403.p1	AENJA_22623
OG0002900	TCONS_00020534.p1	AENJA_25988
OG0002900	TCONS_00029824.p1	AENJA_22681
OG0002901	TCONS_00001145.p1	AENJA_22902
OG0002902	TCONS_00013877.p1	AENJA_24583
OG0002903	TCONS_00018225.p1, TCONS_00017180.p1, TCONS_00017183.p1, TCONS_00017182.p1, TCONS_00017176.p1	AENJA_23290
OG0002905	TCONS_00050785.p1	AENJA_23587
OG0002906	TCONS_00009274.p1	AENJA_23675
OG0002907	TCONS_00028502.p1	AENJA_23794
OG0002908	TCONS_00055243.p1	AENJA_24151
OG0002909	TCONS_00047561.p1	AENJA_24484
OG0002910	TCONS_00028540.p1, TCONS_00028541.p1	AENJA_24759
OG0002911	TCONS_00026143.p1	AENJA_24811
OG0002912	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1	AENJA_25185
OG0002913	TCONS_00056620.p1	AENJA_25404
OG0002914	TCONS_00046412.p1	AENJA_25557
OG0002915	TCONS_00020490.p1	AENJA_26181
OG0002916	TCONS_00054595.p1	AENJA_26387
OG0002917	TCONS_00021044.p1	AENJA_26763
OG0002944	TCONS_00016891.p1	AENJA_00162
OG0002945	TCONS_00014323.p1, TCONS_00014335.p1	AENJA_00168
OG0002946	TCONS_00014225.p1, TCONS_00013029.p1	AENJA_25288, AENJA_00243, AENJA_18465
OG0002947	TCONS_00049003.p1	AENJA_00803
OG0002947	TCONS_00047564.p1	AENJA_14586
OG0002948	TCONS_00050545.p1	AENJA_17830, AENJA_00811
OG0002949	TCONS_00014445.p1	AENJA_00985
OG0002950	TCONS_00014046.p1	AENJA_02615
OG0002952	TCONS_00042673.p1	AENJA_03492
OG0002953	TCONS_00048395.p1	AENJA_01495
OG0002954	TCONS_00023913.p1	AENJA_01516
OG0002955	TCONS_00011898.p1	AENJA_02171
OG0002956	TCONS_00029297.p1	AENJA_02280
OG0002957	TCONS_00022513.p1	AENJA_02431
OG0002958	TCONS_00013876.p1	AENJA_03098, AENJA_03099
OG0002958	TCONS_00035641.p1, TCONS_00035584.p1	AENJA_02530, AENJA_15941, AENJA_15942
OG0002959	TCONS_00010958.p1	AENJA_02647
OG0002960	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1	AENJA_02770
OG0002961	TCONS_00011734.p1	AENJA_02909
OG0002962	TCONS_00013946.p1	AENJA_03030
OG0002963	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1	AENJA_10575, AENJA_20536, AENJA_03333
OG0002964	TCONS_00013728.p1	AENJA_03426
OG0002965	TCONS_00030551.p1	AENJA_03749
OG0002966	TCONS_00016414.p1	AENJA_03777
OG0002967	TCONS_00034167.p1, TCONS_00034173.p1	AENJA_03822
OG0002968	TCONS_00000180.p1	AENJA_03998
OG0002969	TCONS_00055983.p1	AENJA_04473
OG0002971	TCONS_00045604.p1, TCONS_00046877.p1	AENJA_04866
OG0002973	TCONS_00048192.p1	AENJA_05992
OG0002974	TCONS_00009337.p1	AENJA_06165
OG0002975	TCONS_00016006.p1	AENJA_06268
OG0002976	TCONS_00028969.p1	AENJA_06370
OG0002977	TCONS_00004747.p1	AENJA_13198
OG0002978	TCONS_00010996.p1	AENJA_06745
OG0002979	TCONS_00000115.p1	AENJA_07121
OG0002980	TCONS_00053572.p1, TCONS_00005683.p1, TCONS_00048033.p1, TCONS_00045947.p1, TCONS_00033613.p1	AENJA_10389, AENJA_19857, AENJA_12699, AENJA_07315, AENJA_14838
OG0002980	TCONS_00009495.p1	AENJA_26466
OG0002981	TCONS_00009178.p1	AENJA_07374
OG0002982	TCONS_00002363.p1, TCONS_00002375.p1	AENJA_07566
OG0002983	TCONS_00002109.p1, TCONS_00002101.p1	AENJA_07689
OG0002984	TCONS_00014608.p1	AENJA_08233
OG0002985	TCONS_00042833.p1	AENJA_08394
OG0002986	TCONS_00049664.p1	AENJA_08464
OG0002987	TCONS_00026946.p1	AENJA_08505
OG0002988	TCONS_00056009.p1	AENJA_08739
OG0002990	TCONS_00027689.p1, TCONS_00027688.p1	AENJA_09487
OG0002991	TCONS_00030348.p1	AENJA_09631
OG0002992	TCONS_00020442.p1	AENJA_09713
OG0002993	TCONS_00033289.p1, TCONS_00053587.p1, TCONS_00014884.p1	AENJA_15865, AENJA_09733, AENJA_16532
OG0002993	TCONS_00040017.p1	AENJA_13608, AENJA_23203
OG0002994	TCONS_00038154.p1	AENJA_24760
OG0002994	TCONS_00008401.p1	AENJA_09989
OG0002995	TCONS_00010900.p1, TCONS_00010896.p1	AENJA_10171
OG0002995	TCONS_00010897.p1	AENJA_10168
OG0002996	TCONS_00049228.p1	AENJA_11042
OG0002997	TCONS_00053213.p1	AENJA_25602
OG0002997	TCONS_00021746.p1	AENJA_11131
OG0002998	TCONS_00022351.p1	AENJA_11226
OG0003000	TCONS_00039107.p1, TCONS_00039126.p1	AENJA_12263
OG0003001	TCONS_00002698.p1	AENJA_18654
OG0003002	TCONS_00056726.p1	AENJA_11596
OG0003003	TCONS_00046653.p1	AENJA_11669
OG0003005	TCONS_00053819.p1	AENJA_11859
OG0003005	TCONS_00003466.p1	AENJA_25236
OG0003006	TCONS_00014322.p1, TCONS_00014334.p1	AENJA_12351
OG0003007	TCONS_00053186.p1	AENJA_13023
OG0003008	TCONS_00014834.p1	AENJA_13411
OG0003009	TCONS_00017797.p1	AENJA_13811
OG0003010	TCONS_00036755.p1	AENJA_14073
OG0003011	TCONS_00044235.p1	AENJA_14299
OG0003012	TCONS_00013995.p1, TCONS_00048089.p1	AENJA_14839
OG0003013	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1	AENJA_14912
OG0003014	TCONS_00018508.p1	AENJA_15441
OG0003016	TCONS_00041684.p1	AENJA_21110, AENJA_15615
OG0003017	TCONS_00025399.p1	AENJA_15754
OG0003018	TCONS_00042596.p1	AENJA_15825
OG0003019	TCONS_00051034.p1	AENJA_15890
OG0003019	TCONS_00011573.p1	AENJA_26536, AENJA_26535
OG0003020	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1	AENJA_16040, AENJA_19439
OG0003021	TCONS_00050470.p1	AENJA_16063
OG0003023	TCONS_00042741.p1	AENJA_18745
OG0003024	TCONS_00014173.p1	AENJA_17461
OG0003025	TCONS_00044903.p1	AENJA_17533
OG0003026	TCONS_00014720.p1, TCONS_00015662.p1	AENJA_17803
OG0003027	TCONS_00018446.p1	AENJA_17824
OG0003028	TCONS_00044915.p1	AENJA_17984
OG0003029	TCONS_00008363.p1	AENJA_18248
OG0003030	TCONS_00055499.p1	AENJA_18262
OG0003031	TCONS_00004052.p1	AENJA_18273
OG0003032	TCONS_00027563.p1	AENJA_18607
OG0003033	TCONS_00000889.p1	AENJA_18723
OG0003035	TCONS_00019341.p1	AENJA_19225
OG0003036	TCONS_00014973.p1	AENJA_20024
OG0003037	TCONS_00012033.p1	AENJA_20789
OG0003038	TCONS_00039831.p1	AENJA_21096
OG0003039	TCONS_00029796.p1	AENJA_21140
OG0003040	TCONS_00021633.p1, TCONS_00021160.p1	AENJA_21361, AENJA_21358
OG0003041	TCONS_00017725.p1, TCONS_00044813.p1	AENJA_21426
OG0003041	TCONS_00017726.p1	AENJA_22059
OG0003042	TCONS_00054889.p1	AENJA_21556, AENJA_21559
OG0003043	TCONS_00042430.p1	AENJA_21648
OG0003044	TCONS_00004867.p1	AENJA_21752
OG0003045	TCONS_00056867.p1	AENJA_24152
OG0003045	TCONS_00021219.p1	AENJA_21814
OG0003046	TCONS_00018079.p1	AENJA_21816
OG0003047	TCONS_00022457.p1	AENJA_21953
OG0003048	TCONS_00009304.p1	AENJA_22325
OG0003049	TCONS_00054626.p1, TCONS_00054702.p1	AENJA_22479
OG0003051	TCONS_00022396.p1	AENJA_23367
OG0003052	TCONS_00027167.p1	AENJA_23909
OG0003053	TCONS_00054310.p1	AENJA_24227
OG0003054	TCONS_00021522.p1	AENJA_24441
OG0003055	TCONS_00054282.p1	AENJA_24466
OG0003056	TCONS_00000638.p1	AENJA_24565
OG0003057	TCONS_00000589.p1	AENJA_24574
OG0003058	TCONS_00017801.p1	AENJA_24768
OG0003059	TCONS_00010865.p1, TCONS_00009506.p1	AENJA_24855
OG0003060	TCONS_00053579.p1	AENJA_24993
OG0003061	TCONS_00010070.p1	AENJA_25088
OG0003062	TCONS_00009277.p1	AENJA_25174
OG0003063	TCONS_00047299.p1	AENJA_25761
OG0003064	TCONS_00032013.p2	AENJA_26332
OG0003065	TCONS_00040405.p1	AENJA_26411
OG0003066	TCONS_00037980.p1	AENJA_26723
OG0003101	TCONS_00017184.p1	AENJA_00164
OG0003103	TCONS_00013562.p1, TCONS_00012395.p1	AENJA_00246
OG0003104	TCONS_00055183.p1, TCONS_00055155.p1	AENJA_00844
OG0003105	TCONS_00028837.p1	AENJA_00483
OG0003107	TCONS_00007437.p1	AENJA_00765
OG0003108	TCONS_00035993.p1	AENJA_01637
OG0003109	TCONS_00014595.p1	AENJA_01797
OG0003110	TCONS_00021811.p1	AENJA_01831
OG0003111	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1	AENJA_01995
OG0003112	TCONS_00030053.p1	AENJA_01998
OG0003113	TCONS_00045447.p1, TCONS_00045473.p1	AENJA_02120
OG0003114	TCONS_00011587.p1	AENJA_02181
OG0003115	TCONS_00028290.p1	AENJA_02279
OG0003118	TCONS_00020273.p1	AENJA_03053
OG0003119	TCONS_00041056.p1	AENJA_03324
OG0003120	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1	AENJA_03695
OG0003120	TCONS_00030230.p1	AENJA_06395, AENJA_06396
OG0003121	TCONS_00028552.p1	AENJA_03733
OG0003122	TCONS_00009581.p1	AENJA_03851
OG0003122	TCONS_00048359.p1	AENJA_13120
OG0003124	TCONS_00005423.p1	AENJA_07377
OG0003125	TCONS_00039975.p1	AENJA_04106
OG0003127	TCONS_00010397.p1	AENJA_04219
OG0003128	TCONS_00006238.p1	AENJA_04333
OG0003129	TCONS_00018005.p1	AENJA_04675
OG0003130	TCONS_00006397.p1	AENJA_04695
OG0003131	TCONS_00005152.p1	AENJA_04699
OG0003132	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1	AENJA_05230
OG0003133	TCONS_00007944.p1	AENJA_05254
OG0003134	TCONS_00008606.p1	AENJA_05399
OG0003135	TCONS_00011843.p1	AENJA_05506
OG0003136	TCONS_00010930.p1	AENJA_05594
OG0003137	TCONS_00007039.p1	AENJA_15720, AENJA_05616
OG0003140	TCONS_00028144.p1	AENJA_06344
OG0003141	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1	AENJA_06698
OG0003142	TCONS_00029198.p1	AENJA_06782
OG0003143	TCONS_00028047.p1	AENJA_06787
OG0003144	TCONS_00000595.p1	AENJA_06849
OG0003145	TCONS_00014971.p1	AENJA_06906
OG0003146	TCONS_00018409.p1, TCONS_00018423.p1	AENJA_06954
OG0003147	TCONS_00026561.p1	AENJA_07167
OG0003148	TCONS_00011185.p1	AENJA_07642
OG0003149	TCONS_00029158.p1	AENJA_07652
OG0003150	TCONS_00021955.p1	AENJA_07665
OG0003151	TCONS_00020486.p1	AENJA_07870
OG0003152	TCONS_00013455.p1	AENJA_08082
OG0003153	TCONS_00007590.p1	AENJA_08315
OG0003154	TCONS_00052774.p1, TCONS_00052813.p1	AENJA_08755, AENJA_24160, AENJA_24621
OG0003155	TCONS_00014244.p1	AENJA_15319
OG0003155	TCONS_00014093.p1	AENJA_08859
OG0003156	TCONS_00002247.p1	AENJA_08912
OG0003157	TCONS_00043932.p1	AENJA_09314
OG0003158	TCONS_00002576.p1	AENJA_09855
OG0003160	TCONS_00026054.p1	AENJA_10130
OG0003161	TCONS_00011327.p1	AENJA_10165
OG0003162	TCONS_00011066.p1	AENJA_10169
OG0003163	TCONS_00029492.p1	AENJA_10333
OG0003164	TCONS_00044053.p1	AENJA_13680, AENJA_10532
OG0003165	TCONS_00002241.p1	AENJA_10534
OG0003167	TCONS_00006140.p1, TCONS_00006160.p1	AENJA_10753
OG0003170	TCONS_00036987.p1, TCONS_00016034.p1	AENJA_21423, AENJA_24091
OG0003171	TCONS_00037765.p1	AENJA_11557
OG0003172	TCONS_00004769.p1, TCONS_00057202.p1	AENJA_11593
OG0003173	TCONS_00005903.p1	AENJA_11809
OG0003174	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1	AENJA_12148
OG0003175	TCONS_00003127.p1	AENJA_12200
OG0003176	TCONS_00030621.p1, TCONS_00030620.p1	AENJA_12428, AENJA_19968, AENJA_24491, AENJA_24492
OG0003177	TCONS_00026401.p1	AENJA_12445
OG0003178	TCONS_00012175.p1	AENJA_12804
OG0003179	TCONS_00031402.p1	AENJA_12977
OG0003180	TCONS_00006051.p1	AENJA_13194
OG0003181	TCONS_00012251.p1	AENJA_13218
OG0003182	TCONS_00007597.p1	AENJA_13237
OG0003183	TCONS_00020630.p1	AENJA_13297
OG0003184	TCONS_00031430.p1	AENJA_13777
OG0003185	TCONS_00036463.p1	AENJA_14384
OG0003186	TCONS_00001683.p1	AENJA_14564
OG0003187	TCONS_00054634.p1	AENJA_14750
OG0003188	TCONS_00027939.p1	AENJA_15232
OG0003189	TCONS_00001707.p1	AENJA_15393
OG0003190	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1	AENJA_16189, AENJA_16188
OG0003191	TCONS_00003984.p1	AENJA_16289
OG0003192	TCONS_00003034.p1	AENJA_16292
OG0003193	TCONS_00022403.p1	AENJA_16359
OG0003194	TCONS_00016610.p1, TCONS_00016612.p1, TCONS_00051910.p1	AENJA_16420
OG0003195	TCONS_00012666.p1	AENJA_16679
OG0003196	TCONS_00007011.p1	AENJA_17155
OG0003197	TCONS_00021731.p1	AENJA_17257
OG0003198	TCONS_00052157.p1, TCONS_00052173.p1	AENJA_17366
OG0003199	TCONS_00054865.p1	AENJA_17478
OG0003200	TCONS_00045357.p1	AENJA_17544
OG0003201	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1	AENJA_17895
OG0003201	TCONS_00025381.p1, TCONS_00023661.p1	AENJA_17894
OG0003202	TCONS_00030468.p1	AENJA_18388
OG0003203	TCONS_00033348.p1	AENJA_18705
OG0003204	TCONS_00041693.p1	AENJA_19096
OG0003205	TCONS_00028178.p1	AENJA_19099
OG0003206	TCONS_00042722.p1	AENJA_19670, AENJA_19671
OG0003207	TCONS_00043267.p1, TCONS_00030185.p1	AENJA_19791
OG0003209	TCONS_00037983.p1	AENJA_21725, AENJA_20110, AENJA_23162
OG0003210	TCONS_00014945.p1	AENJA_20699
OG0003212	TCONS_00038921.p1, TCONS_00005698.p1	AENJA_20864
OG0003214	TCONS_00056343.p1, TCONS_00056311.p1	AENJA_21694
OG0003215	TCONS_00004511.p1	AENJA_22196
OG0003217	TCONS_00053417.p1	AENJA_23373
OG0003218	TCONS_00022948.p1	AENJA_23390
OG0003220	TCONS_00000598.p1	AENJA_23504
OG0003222	TCONS_00008423.p1	AENJA_23860
OG0003223	TCONS_00008858.p1	AENJA_24204
OG0003224	TCONS_00019205.p1	AENJA_24262
OG0003225	TCONS_00034983.p1	AENJA_24401
OG0003226	TCONS_00037381.p1	AENJA_25297
OG0003227	TCONS_00026520.p1	AENJA_25755
OG0003228	TCONS_00010782.p1	AENJA_25997
OG0003229	TCONS_00054940.p1	AENJA_25999
OG0003230	TCONS_00027696.p1	AENJA_26243
OG0003250	TCONS_00046236.p1	AENJA_00349
OG0003251	TCONS_00007188.p1	AENJA_00517
OG0003252	TCONS_00003543.p1	AENJA_00890
OG0003253	TCONS_00029368.p1	AENJA_01202
OG0003254	TCONS_00010837.p1	AENJA_01261
OG0003255	TCONS_00020100.p1	AENJA_01447
OG0003257	TCONS_00010798.p1	AENJA_01488
OG0003257	TCONS_00010797.p1	AENJA_01489
OG0003258	TCONS_00051629.p1	AENJA_01707, AENJA_01706
OG0003259	TCONS_00030717.p1	AENJA_02246
OG0003260	TCONS_00054519.p1	AENJA_02287, AENJA_02281
OG0003261	TCONS_00018872.p1	AENJA_02564
OG0003264	TCONS_00046364.p2	AENJA_03403
OG0003265	TCONS_00049250.p1	AENJA_03512
OG0003266	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1	AENJA_03526
OG0003267	TCONS_00031423.p1	AENJA_03748
OG0003268	TCONS_00008149.p1	AENJA_04034
OG0003269	TCONS_00013521.p1	AENJA_04245
OG0003270	TCONS_00049296.p1	AENJA_04789
OG0003271	TCONS_00029343.p1, TCONS_00028333.p1	AENJA_05371
OG0003272	TCONS_00043871.p1	AENJA_05460
OG0003273	TCONS_00009692.p1	AENJA_19818, AENJA_19819, AENJA_05792
OG0003274	TCONS_00008525.p1, TCONS_00003310.p1, TCONS_00020324.p1, TCONS_00038139.p1, TCONS_00022850.p1, TCONS_00051398.p1, TCONS_00042916.p1, TCONS_00020652.p1, TCONS_00040604.p1, TCONS_00010616.p1, TCONS_00038140.p1, TCONS_00035438.p1, TCONS_00006863.p1, TCONS_00045465.p1, TCONS_00032909.p1, TCONS_00033396.p1	AENJA_13954, AENJA_05879, AENJA_15666, AENJA_19435
OG0003276	TCONS_00016002.p1, TCONS_00010557.p1	AENJA_06270
OG0003277	TCONS_00049210.p1	AENJA_06595
OG0003278	TCONS_00010775.p1	AENJA_07778
OG0003279	TCONS_00041744.p1	AENJA_18910, AENJA_07963
OG0003280	TCONS_00039790.p1, TCONS_00039792.p1	AENJA_12371, AENJA_07986
OG0003281	TCONS_00021791.p1	AENJA_08105
OG0003282	TCONS_00027650.p1	AENJA_18531
OG0003283	TCONS_00049262.p1	AENJA_08389
OG0003284	TCONS_00002839.p1, TCONS_00002854.p1	AENJA_08806
OG0003286	TCONS_00013948.p1	AENJA_08868
OG0003287	TCONS_00057175.p1	AENJA_08945
OG0003288	TCONS_00043817.p1	AENJA_08988
OG0003289	TCONS_00044248.p1	AENJA_09099
OG0003290	TCONS_00015060.p1	AENJA_09114
OG0003291	TCONS_00005261.p1	AENJA_09544
OG0003292	TCONS_00018846.p1	AENJA_10369
OG0003292	TCONS_00010779.p1	AENJA_09636
OG0003293	TCONS_00019456.p1	AENJA_10140
OG0003294	TCONS_00042669.p1	AENJA_10229
OG0003295	TCONS_00027108.p1	AENJA_10278
OG0003297	TCONS_00013842.p1	AENJA_10455
OG0003298	TCONS_00043866.p1	AENJA_10956
OG0003299	TCONS_00053494.p1	AENJA_10978
