Orthogroup	PFLAV	OWEFU
OG0002724	TCONS_00013956.p1, TCONS_00013957.p1, TCONS_00013959.p1	OFUSG23259.1.p1
OG0002725	TCONS_00022209.p1, TCONS_00022211.p1	OFUSG06872.1.p1
OG0002726	TCONS_00031105.p1	OFUSG10760.1.p1
OG0002728	TCONS_00006650.p1, TCONS_00006633.p2	OFUSG24205.1.p1
OG0002729	TCONS_00024186.p1	OFUSG25664.1.p1
OG0002729	TCONS_00043122.p1	OFUSG02975.1.p1
OG0002730	TCONS_00002286.p1	OFUSG00020.1.p1
OG0002731	TCONS_00015586.p1	OFUSG08355.1.p1
OG0002732	TCONS_00027362.p1	OFUSG18697.1.p1
OG0002733	TCONS_00037583.p1	OFUSG00443.4.p1, OFUSG00443.2.p1, OFUSG00443.3.p1, OFUSG00443.1.p1
OG0002734	TCONS_00010818.p1	OFUSG12291.1.p1
OG0002736	TCONS_00000152.p1	OFUSG00222.1.p1
OG0002737	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1	OFUSG04358.1.p1, OFUSG04359.1.p1, OFUSG04361.1.p1, OFUSG04361.2.p1, OFUSG04286.1.p1, OFUSG03042.1.p1, OFUSG04916.1.p1, OFUSG02781.1.p1, OFUSG06185.1.p1, OFUSG03712.2.p1, OFUSG03712.1.p1, OFUSG24489.1.p1, OFUSG24483.1.p1, OFUSG24844.1.p1, OFUSG24844.2.p1, OFUSG18958.1.p1, OFUSG18959.1.p1, OFUSG18960.1.p1, OFUSG14169.1.p1, OFUSG18635.1.p1, OFUSG04226.1.p1, OFUSG05959.1.p1, OFUSG17009.1.p1
OG0002737	TCONS_00041343.p1	OFUSG06687.1.p1
OG0002738	TCONS_00013197.p1	OFUSG17862.1.p1
OG0002739	TCONS_00043001.p1	OFUSG02929.1.p1
OG0002740	TCONS_00046160.p1	OFUSG17183.1.p1
OG0002741	TCONS_00028376.p1	OFUSG09210.1.p1, OFUSG09210.2.p1
OG0002742	TCONS_00031180.p1, TCONS_00031206.p1	OFUSG18256.1.p1
OG0002743	TCONS_00055209.p1	OFUSG16819.1.p1
OG0002744	TCONS_00015439.p1	OFUSG08357.1.p1
OG0002745	TCONS_00014235.p1	OFUSG18242.2.p1, OFUSG18242.1.p1
OG0002746	TCONS_00039793.p1	OFUSG09016.1.p1
OG0002747	TCONS_00016131.p1	OFUSG25884.2.p1, OFUSG25884.1.p1
OG0002748	TCONS_00015247.p1	OFUSG25527.1.p1
OG0002749	TCONS_00034797.p1	OFUSG08546.1.p1
OG0002750	TCONS_00047460.p1	OFUSG02806.1.p1
OG0002751	TCONS_00016595.p1	OFUSG05851.1.p1
OG0002752	TCONS_00042881.p1	OFUSG01980.2.p1, OFUSG01980.1.p1
OG0002753	TCONS_00047595.p1	OFUSG05932.1.p1
OG0002754	TCONS_00054318.p1	OFUSG21211.1.p1, OFUSG21211.2.p1
OG0002755	TCONS_00007276.p1	OFUSG06793.1.p1
OG0002756	TCONS_00048920.p1, TCONS_00006067.p1	OFUSG24104.1.p1
OG0002757	TCONS_00055221.p1	OFUSG07053.2.p1, OFUSG07053.3.p1, OFUSG07053.1.p1
OG0002758	TCONS_00006270.p1	OFUSG15087.1.p1
OG0002759	TCONS_00002285.p1	OFUSG01273.2.p1, OFUSG01273.1.p1
OG0002760	TCONS_00049773.p1	OFUSG19010.1.p1, OFUSG19009.1.p1
OG0002761	TCONS_00010302.p1	OFUSG26078.1.p1
OG0002762	TCONS_00047734.p1	OFUSG06435.1.p1
OG0002763	TCONS_00055749.p1	OFUSG04521.1.p1, OFUSG04521.2.p1
OG0002764	TCONS_00050931.p1	OFUSG23602.1.p1
OG0002765	TCONS_00009341.p1	OFUSG20514.1.p1
OG0002766	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1	OFUSG25034.1.p1
OG0002767	TCONS_00043030.p1	OFUSG03685.1.p1
OG0002768	TCONS_00049097.p1	OFUSG06807.1.p1
OG0002769	TCONS_00042280.p1, TCONS_00042232.p1	OFUSG02422.4.p1, OFUSG02422.2.p1, OFUSG02422.3.p1, OFUSG02422.1.p1
OG0002770	TCONS_00026098.p1	OFUSG06074.1.p1
OG0002771	TCONS_00011580.p1	OFUSG11277.1.p1
OG0002772	TCONS_00053759.p1	OFUSG06709.1.p1
OG0002773	TCONS_00022345.p1, TCONS_00022344.p1	OFUSG26880.2.p1, OFUSG26880.1.p1
OG0002774	TCONS_00028627.p1	OFUSG08706.1.p1, OFUSG08706.2.p1
OG0002775	TCONS_00004466.p1	OFUSG22089.1.p1
OG0002775	TCONS_00029656.p1	OFUSG08707.1.p1
OG0002776	TCONS_00029914.p1	OFUSG17830.2.p1, OFUSG17830.1.p1
OG0002778	TCONS_00029622.p1	OFUSG09154.1.p1
OG0002778	TCONS_00028857.p1, TCONS_00013228.p1	OFUSG18807.1.p1
OG0002779	TCONS_00051889.p1	OFUSG01706.1.p1
OG0002781	TCONS_00056768.p1	OFUSG15810.1.p1
OG0002783	TCONS_00053820.p1	OFUSG23510.1.p1
OG0002784	TCONS_00008354.p1, TCONS_00008352.p1	OFUSG20347.1.p1, OFUSG05299.1.p1
OG0002785	TCONS_00054448.p1	OFUSG17300.1.p1
OG0002786	TCONS_00029566.p1	OFUSG19625.1.p1
OG0002787	TCONS_00020698.p1	OFUSG04751.1.p1
OG0002788	TCONS_00038074.p1	OFUSG01564.1.p1
OG0002789	TCONS_00054494.p1, TCONS_00053396.p1	OFUSG15445.1.p1
OG0002790	TCONS_00042475.p1	OFUSG03365.1.p1
OG0002791	TCONS_00016217.p1	OFUSG13923.1.p1
OG0002792	TCONS_00020366.p1	OFUSG04701.2.p1, OFUSG04701.1.p1
OG0002793	TCONS_00003882.p1	OFUSG11360.1.p1
OG0002794	TCONS_00015595.p1	OFUSG09921.3.p1, OFUSG09921.2.p1, OFUSG09921.1.p1
OG0002795	TCONS_00020221.p1	OFUSG16642.1.p1
OG0002799	TCONS_00004881.p1	OFUSG15023.2.p1, OFUSG15023.1.p1
OG0002811	TCONS_00047302.p1	OFUSG05869.2.p1, OFUSG05869.1.p1
OG0002812	TCONS_00054658.p1, TCONS_00054657.p1	OFUSG23571.1.p1, OFUSG23571.2.p1
OG0002813	TCONS_00014792.p1	OFUSG07807.3.p1, OFUSG07807.2.p1, OFUSG07807.1.p1
OG0002814	TCONS_00030568.p1	OFUSG17968.1.p1
OG0002815	TCONS_00000287.p1	OFUSG00006.1.p1
OG0002816	TCONS_00054308.p1	OFUSG21501.1.p1
OG0002817	TCONS_00009559.p1	OFUSG22074.1.p1
OG0002818	TCONS_00049657.p1	OFUSG06912.1.p1
OG0002819	TCONS_00050227.p1	OFUSG12989.1.p1, OFUSG12989.2.p1
OG0002821	TCONS_00052856.p1	OFUSG12824.1.p1, OFUSG12868.1.p1
OG0002822	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1	OFUSG10280.1.p1
OG0002823	TCONS_00015619.p1	OFUSG07633.1.p1
OG0002823	TCONS_00027448.p1	OFUSG19489.1.p1
OG0002824	TCONS_00019599.p1	OFUSG16938.1.p1
OG0002825	TCONS_00024295.p1	OFUSG07952.1.p1
OG0002826	TCONS_00009663.p1	OFUSG25180.1.p1
OG0002827	TCONS_00001794.p1	OFUSG01136.1.p1
OG0002828	TCONS_00034310.p1	OFUSG20560.1.p1, OFUSG19694.1.p1
OG0002829	TCONS_00013706.p1	OFUSG17802.1.p1, OFUSG17802.2.p1, OFUSG17802.3.p1
OG0002830	TCONS_00010894.p1	OFUSG11249.1.p1, OFUSG11249.2.p1
OG0002831	TCONS_00035950.p1, TCONS_00035945.p1	OFUSG00744.1.p1
OG0002832	TCONS_00045155.p1	OFUSG13113.1.p1
OG0002833	TCONS_00014217.p1	OFUSG10565.1.p1
OG0002835	TCONS_00018725.p1, TCONS_00017643.p1	OFUSG13154.1.p1
OG0002836	TCONS_00052011.p1	OFUSG21241.1.p1
OG0002837	TCONS_00042766.p1	OFUSG03666.1.p1
OG0002838	TCONS_00029902.p1	OFUSG18105.1.p1
OG0002839	TCONS_00004451.p1	OFUSG04543.1.p1
OG0002840	TCONS_00009182.p1	OFUSG04749.1.p1, OFUSG04749.2.p1
OG0002841	TCONS_00047848.p1, TCONS_00047849.p1, TCONS_00001411.p1, TCONS_00048553.p1	OFUSG06346.1.p1
OG0002842	TCONS_00054700.p1, TCONS_00054625.p1	OFUSG26331.1.p1
OG0002843	TCONS_00030426.p1	OFUSG22264.1.p1
OG0002844	TCONS_00048042.p1	OFUSG06933.1.p1
OG0002846	TCONS_00054878.p1	OFUSG02542.1.p1
OG0002847	TCONS_00006483.p1	OFUSG15328.1.p1
OG0002848	TCONS_00045223.p1	OFUSG20933.1.p1
OG0002849	TCONS_00020783.p1	OFUSG16116.1.p1
OG0002850	TCONS_00051637.p1	OFUSG26286.1.p1, OFUSG26286.2.p1
OG0002851	TCONS_00000274.p1	OFUSG00457.1.p1
OG0002852	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1	OFUSG20544.1.p1
OG0002853	TCONS_00029548.p1	OFUSG20007.1.p1
OG0002854	TCONS_00015088.p1, TCONS_00044327.p1	OFUSG24402.1.p1
OG0002855	TCONS_00001781.p1, TCONS_00004538.p1	OFUSG01482.2.p1, OFUSG01482.1.p1
OG0002856	TCONS_00028409.p1	OFUSG09744.1.p1
OG0002857	TCONS_00053239.p1	OFUSG23665.1.p1
OG0002858	TCONS_00007488.p1, TCONS_00007490.p1	OFUSG20592.1.p1
OG0002859	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1	OFUSG26370.1.p1
OG0002860	TCONS_00013248.p1	OFUSG10816.1.p1
OG0002861	TCONS_00025233.p1	OFUSG08221.1.p1, OFUSG08221.3.p1, OFUSG08221.2.p1, OFUSG08221.4.p1, OFUSG08221.5.p1
OG0002862	TCONS_00002185.p1	OFUSG01203.1.p1
OG0002864	TCONS_00019063.p1	OFUSG04409.1.p1
OG0002866	TCONS_00037598.p1	OFUSG00718.1.p1
OG0002867	TCONS_00008722.p1	OFUSG20621.1.p1
OG0002868	TCONS_00052544.p1	OFUSG03072.1.p1
OG0002869	TCONS_00051574.p1	OFUSG26444.1.p1
OG0002870	TCONS_00002023.p1	OFUSG01831.1.p1
OG0002871	TCONS_00036247.p1	OFUSG01750.1.p1
OG0002872	TCONS_00009347.p1	OFUSG20208.1.p1
OG0002873	TCONS_00014159.p1	OFUSG10642.1.p1
OG0002874	TCONS_00049627.p1	OFUSG06465.1.p1
OG0002875	TCONS_00009978.p1	OFUSG25099.1.p1
OG0002876	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1	OFUSG07618.1.p1
OG0002877	TCONS_00027894.p1	OFUSG09062.2.p1, OFUSG09062.1.p1
OG0002878	TCONS_00007163.p1, TCONS_00008468.p1, TCONS_00007158.p1, TCONS_00007157.p1	OFUSG26924.1.p1
OG0002879	TCONS_00001819.p1	OFUSG00445.1.p1
OG0002880	TCONS_00045912.p1	OFUSG17371.1.p1, OFUSG17371.2.p1
OG0002881	TCONS_00051615.p1	OFUSG13651.2.p1, OFUSG13651.1.p1
OG0002882	TCONS_00051197.p1	OFUSG17576.1.p1
OG0002883	TCONS_00003183.p1	OFUSG22592.1.p1
OG0002884	TCONS_00036357.p1	OFUSG01224.1.p1
OG0002885	TCONS_00036592.p1	OFUSG24644.1.p1
OG0002886	TCONS_00028689.p1, TCONS_00028683.p1	OFUSG09862.1.p1, OFUSG09896.1.p1, OFUSG09868.1.p1, OFUSG09881.2.p1, OFUSG09881.1.p1, OFUSG25424.1.p1, OFUSG25424.2.p1
OG0002887	TCONS_00053132.p1	OFUSG17477.1.p1
OG0002888	TCONS_00014580.p1	OFUSG18365.1.p1
OG0002889	TCONS_00049306.p1	OFUSG05655.2.p1, OFUSG05655.1.p1
OG0002890	TCONS_00007836.p1	OFUSG23123.1.p1, OFUSG23123.2.p1
OG0002891	TCONS_00053738.p1	OFUSG13187.1.p1
OG0002892	TCONS_00001681.p1, TCONS_00014788.p1	OFUSG08144.1.p1
OG0002893	TCONS_00022744.p1	OFUSG14671.1.p1, OFUSG14674.1.p1
OG0002894	TCONS_00010576.p1	OFUSG25047.1.p1
OG0002895	TCONS_00029819.p1	OFUSG18676.1.p1
OG0002896	TCONS_00021246.p1	OFUSG14237.1.p1
OG0002897	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1	OFUSG17101.1.p1
OG0002898	TCONS_00012139.p1, TCONS_00011793.p1, TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1	OFUSG11484.1.p1
OG0002899	TCONS_00051403.p1	OFUSG21253.1.p1
OG0002900	TCONS_00029824.p1	OFUSG19632.1.p1
OG0002901	TCONS_00001145.p1	OFUSG00977.2.p1, OFUSG00977.3.p1, OFUSG00977.4.p1, OFUSG00977.1.p1
OG0002902	TCONS_00013877.p1	OFUSG05328.1.p1
OG0002904	TCONS_00031567.p1, TCONS_00031538.p1, TCONS_00031569.p1, TCONS_00031570.p1, TCONS_00031532.p1	OFUSG16835.2.p1, OFUSG16835.1.p1, OFUSG16835.3.p1
OG0002905	TCONS_00050785.p1	OFUSG23411.1.p1
OG0002906	TCONS_00009274.p1	OFUSG05126.1.p1, OFUSG05126.2.p1
OG0002907	TCONS_00028502.p1	OFUSG19626.1.p1
OG0002908	TCONS_00055243.p1	OFUSG16213.1.p1
OG0002908	TCONS_00008542.p1	OFUSG05174.1.p1
OG0002909	TCONS_00047561.p1	OFUSG18769.1.p1
OG0002910	TCONS_00028540.p1, TCONS_00028541.p1	OFUSG01086.1.p1
OG0002911	TCONS_00026143.p1	OFUSG19353.2.p1, OFUSG19353.1.p1
OG0002912	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1	OFUSG20904.1.p1
OG0002913	TCONS_00056620.p1	OFUSG04257.1.p1
OG0002914	TCONS_00046412.p1	OFUSG08374.1.p1
OG0002915	TCONS_00020490.p1	OFUSG20878.1.p1
OG0002916	TCONS_00054595.p1	OFUSG21167.1.p1
OG0002917	TCONS_00021044.p1	OFUSG14554.1.p1
OG0002918	TCONS_00006776.p1, TCONS_00012017.p1, TCONS_00035655.p1, TCONS_00015637.p1, TCONS_00022075.p1, TCONS_00004337.p1, TCONS_00038922.p1, TCONS_00022094.p1, TCONS_00004376.p1, TCONS_00054789.p1, TCONS_00047155.p1, TCONS_00016746.p1, TCONS_00051263.p1	OFUSG07804.1.p1
OG0002919	TCONS_00029838.p1	OFUSG20197.1.p1, OFUSG20197.2.p1
OG0002921	TCONS_00005612.p1, TCONS_00005613.p2	OFUSG15321.1.p1
OG0002922	TCONS_00025977.p1	OFUSG06794.1.p1
OG0002923	TCONS_00007977.p1	OFUSG20615.4.p1, OFUSG20615.3.p1, OFUSG20615.2.p1, OFUSG20615.1.p1
OG0002924	TCONS_00019349.p1	OFUSG03913.1.p1
OG0002925	TCONS_00018459.p1	OFUSG23710.1.p1
OG0002926	TCONS_00028061.p1	OFUSG08908.1.p1
OG0002927	TCONS_00004135.p1	OFUSG04039.2.p1, OFUSG04039.1.p1
OG0002928	TCONS_00004100.p1	OFUSG09565.1.p1
OG0002944	TCONS_00016891.p1	OFUSG26530.1.p1
OG0002945	TCONS_00014323.p1, TCONS_00014335.p1	OFUSG10545.1.p1
OG0002946	TCONS_00013028.p1	OFUSG12136.1.p1
OG0002947	TCONS_00049003.p1, TCONS_00047564.p1	OFUSG06938.1.p1, OFUSG05617.1.p1
OG0002948	TCONS_00050545.p1	OFUSG13656.1.p1
OG0002949	TCONS_00014445.p1	OFUSG18300.1.p1
OG0002952	TCONS_00042673.p1	OFUSG03363.1.p1
OG0002953	TCONS_00048395.p1	OFUSG21854.1.p1
OG0002955	TCONS_00011898.p1	OFUSG25162.2.p1, OFUSG25162.1.p1
OG0002956	TCONS_00029297.p1	OFUSG09190.1.p1
OG0002957	TCONS_00022513.p1	OFUSG26845.2.p1, OFUSG26845.1.p1
OG0002958	TCONS_00013876.p1	OFUSG18229.2.p1, OFUSG18229.3.p1, OFUSG18229.1.p1
OG0002958	TCONS_00035641.p1, TCONS_00035584.p1	OFUSG08696.2.p1, OFUSG08696.1.p1
OG0002959	TCONS_00010958.p1	OFUSG12174.1.p1, OFUSG12174.2.p1
OG0002960	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1	OFUSG07939.1.p1
OG0002961	TCONS_00011734.p1	OFUSG25076.1.p1, OFUSG25076.2.p1, OFUSG25076.3.p1
OG0002962	TCONS_00013946.p1	OFUSG10611.1.p1, OFUSG10611.2.p1
OG0002963	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1	OFUSG14189.1.p1, OFUSG24876.1.p1, OFUSG24812.1.p1
OG0002964	TCONS_00013728.p1	OFUSG09989.1.p1, OFUSG09989.2.p1
OG0002965	TCONS_00030551.p1	OFUSG00878.1.p1
OG0002966	TCONS_00016414.p1	OFUSG08150.1.p1, OFUSG08150.2.p1
OG0002967	TCONS_00034167.p1, TCONS_00034173.p1	OFUSG21907.1.p1
OG0002968	TCONS_00000180.p1	OFUSG13570.1.p1
OG0002971	TCONS_00045604.p1, TCONS_00046877.p1	OFUSG17150.1.p1
OG0002973	TCONS_00048192.p1	OFUSG05919.3.p1, OFUSG05919.2.p1, OFUSG05919.1.p1
OG0002974	TCONS_00009337.p1	OFUSG04989.1.p1
OG0002975	TCONS_00010555.p1, TCONS_00016004.p1, TCONS_00010554.p1, TCONS_00016006.p1	OFUSG21917.1.p1
OG0002976	TCONS_00028969.p1	OFUSG20137.1.p1, OFUSG20137.2.p1
OG0002977	TCONS_00004747.p1	OFUSG15728.1.p1, OFUSG06351.1.p1, OFUSG06351.2.p1
OG0002978	TCONS_00010996.p1	OFUSG12256.1.p1
OG0002979	TCONS_00000115.p1	OFUSG00218.2.p1, OFUSG00218.1.p1
OG0002980	TCONS_00038889.p1, TCONS_00032391.p1, TCONS_00053572.p1, TCONS_00005683.p1, TCONS_00048033.p1, TCONS_00045947.p1, TCONS_00033613.p1, TCONS_00009495.p1	OFUSG05550.1.p1
OG0002981	TCONS_00009178.p1	OFUSG20265.3.p1, OFUSG20265.2.p1, OFUSG20265.1.p1, OFUSG20265.4.p1
OG0002982	TCONS_00002363.p1, TCONS_00002375.p1	OFUSG01882.1.p1, OFUSG01880.1.p1
OG0002983	TCONS_00002109.p1, TCONS_00002101.p1	OFUSG00158.2.p1, OFUSG00158.1.p1
OG0002984	TCONS_00014608.p1	OFUSG04262.1.p1
OG0002985	TCONS_00042833.p1	OFUSG03673.2.p1, OFUSG03673.1.p1
OG0002986	TCONS_00049664.p1	OFUSG05495.2.p1, OFUSG05495.1.p1
OG0002987	TCONS_00026946.p1	OFUSG18861.2.p1, OFUSG18861.1.p1
OG0002988	TCONS_00056009.p1	OFUSG04569.2.p1, OFUSG04569.1.p1
OG0002989	TCONS_00049575.p1	OFUSG10836.1.p1, OFUSG21255.1.p1, OFUSG05462.1.p1, OFUSG10292.1.p1, OFUSG10292.2.p1
OG0002990	TCONS_00027688.p1	OFUSG06081.2.p1, OFUSG06081.1.p1
OG0002991	TCONS_00030348.p1	OFUSG11187.1.p1, OFUSG11187.2.p1
OG0002992	TCONS_00020442.p1	OFUSG12615.1.p1
OG0002994	TCONS_00008963.p1, TCONS_00038154.p1, TCONS_00008401.p1	OFUSG04802.1.p1, OFUSG04806.1.p1
OG0002995	TCONS_00010900.p1, TCONS_00010896.p1	OFUSG25101.2.p1, OFUSG25101.1.p1
OG0002996	TCONS_00049228.p1	OFUSG06256.1.p1
OG0002997	TCONS_00053213.p1	OFUSG23413.1.p1
OG0002998	TCONS_00022351.p1	OFUSG14182.1.p1
OG0003000	TCONS_00039107.p1, TCONS_00039126.p1	OFUSG20510.1.p1, OFUSG05401.1.p1, OFUSG04050.2.p1, OFUSG04050.1.p1, OFUSG04051.1.p1
OG0003001	TCONS_00002698.p1	OFUSG15796.1.p1
OG0003002	TCONS_00056726.p1	OFUSG16733.1.p1
OG0003003	TCONS_00046653.p1	OFUSG17638.1.p1, OFUSG17638.2.p1
OG0003005	TCONS_00003466.p1	OFUSG11245.1.p1
OG0003006	TCONS_00014322.p1	OFUSG17958.1.p1
OG0003008	TCONS_00014834.p1	OFUSG25480.1.p1, OFUSG25480.2.p1
OG0003010	TCONS_00036755.p1	OFUSG00054.1.p1
OG0003011	TCONS_00044235.p1	OFUSG02280.1.p1, OFUSG02280.2.p1
OG0003012	TCONS_00048089.p1	OFUSG06422.1.p1
OG0003013	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1
OG0003014	TCONS_00018508.p1	OFUSG15945.1.p1
OG0003016	TCONS_00041684.p1	OFUSG03152.1.p1
OG0003018	TCONS_00042596.p1	OFUSG03127.1.p1
OG0003019	TCONS_00051034.p1	OFUSG17110.1.p1
OG0003019	TCONS_00011573.p1	OFUSG22087.2.p2, OFUSG22087.3.p1, OFUSG22087.1.p1
OG0003020	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1	OFUSG05105.1.p1
OG0003021	TCONS_00050470.p1	OFUSG12843.1.p1
OG0003022	TCONS_00021935.p1	OFUSG14229.1.p1
OG0003023	TCONS_00042741.p1	OFUSG15695.1.p1, OFUSG15693.1.p1
OG0003024	TCONS_00014173.p1	OFUSG12479.1.p1
OG0003025	TCONS_00044903.p1	OFUSG17289.1.p1
OG0003026	TCONS_00014720.p1, TCONS_00015662.p1	OFUSG08234.1.p1
OG0003027	TCONS_00018446.p1	OFUSG21402.1.p1
OG0003028	TCONS_00044915.p1	OFUSG13558.1.p1
OG0003029	TCONS_00008363.p1	OFUSG20710.1.p1
OG0003030	TCONS_00055499.p1	OFUSG25379.1.p1
OG0003031	TCONS_00004052.p1	OFUSG16648.1.p1
OG0003032	TCONS_00027563.p1	OFUSG18983.2.p1, OFUSG18983.3.p1, OFUSG18983.1.p1
OG0003033	TCONS_00000889.p1	OFUSG01453.1.p1
OG0003034	TCONS_00042530.p1	OFUSG02654.1.p1
OG0003035	TCONS_00019341.p1	OFUSG01253.1.p1
OG0003036	TCONS_00014973.p1	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1
OG0003037	TCONS_00012033.p1	OFUSG12491.1.p1
OG0003038	TCONS_00039831.p1	OFUSG09156.1.p1
OG0003039	TCONS_00029796.p1	OFUSG09451.1.p1
OG0003040	TCONS_00021633.p1, TCONS_00021160.p1	OFUSG24704.1.p1
OG0003041	TCONS_00017725.p1, TCONS_00044813.p1	OFUSG26411.1.p1
OG0003042	TCONS_00054889.p1	OFUSG04534.1.p1
OG0003043	TCONS_00042430.p1	OFUSG18158.1.p1
OG0003044	TCONS_00004867.p1	OFUSG22295.1.p1
OG0003045	TCONS_00056867.p1	OFUSG04172.1.p1
OG0003045	TCONS_00021219.p1	OFUSG24692.1.p1, OFUSG24692.2.p1
OG0003046	TCONS_00018079.p1	OFUSG21357.1.p1
OG0003048	TCONS_00009304.p1	OFUSG20691.1.p1, OFUSG20691.2.p1
OG0003049	TCONS_00054626.p1, TCONS_00054702.p1	OFUSG26252.1.p1
OG0003050	TCONS_00029314.p1	OFUSG09796.1.p1
OG0003051	TCONS_00026476.p1, TCONS_00022396.p1	OFUSG07901.1.p1, OFUSG07901.2.p1
OG0003052	TCONS_00027167.p1	OFUSG06790.1.p1
OG0003053	TCONS_00054310.p1	OFUSG19169.1.p1
OG0003054	TCONS_00021522.p1	OFUSG25793.1.p1
OG0003055	TCONS_00054282.p1	OFUSG21161.1.p1
OG0003056	TCONS_00000638.p1	OFUSG13218.1.p1
OG0003057	TCONS_00000589.p1	OFUSG01472.1.p1
OG0003058	TCONS_00017801.p1	OFUSG09761.1.p1
OG0003059	TCONS_00010866.p1	OFUSG21766.1.p1, OFUSG21766.2.p1
OG0003060	TCONS_00053579.p1, TCONS_00053576.p1	OFUSG21496.1.p1
OG0003061	TCONS_00010070.p1	OFUSG22038.1.p1, OFUSG22039.1.p1
OG0003062	TCONS_00009277.p1	OFUSG22987.1.p1
OG0003063	TCONS_00047299.p1	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1
OG0003064	TCONS_00032013.p2	OFUSG16596.1.p1
OG0003065	TCONS_00040405.p1	OFUSG09629.1.p1
OG0003066	TCONS_00037980.p1	OFUSG01613.1.p1
OG0003067	TCONS_00027360.p1	OFUSG05476.1.p1
OG0003069	TCONS_00036468.p1	OFUSG24012.1.p1, OFUSG01954.1.p1
OG0003071	TCONS_00043297.p1, TCONS_00045257.p1	OFUSG02538.1.p1
OG0003072	TCONS_00048899.p1	OFUSG19220.1.p1
OG0003074	TCONS_00008081.p1	OFUSG22963.1.p1
OG0003075	TCONS_00042477.p1	OFUSG03295.1.p1
OG0003077	TCONS_00012670.p1	OFUSG10101.1.p1
OG0003078	TCONS_00011470.p1	OFUSG11722.1.p1
OG0003079	TCONS_00029793.p1	OFUSG19620.1.p1
OG0003081	TCONS_00013814.p1, TCONS_00012600.p1, TCONS_00013816.p1, TCONS_00013815.p1	OFUSG13296.1.p1, OFUSG10054.1.p1, OFUSG01598.1.p1, OFUSG10350.1.p1, OFUSG08944.1.p1
OG0003084	TCONS_00042337.p1, TCONS_00042338.p1	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1
OG0003086	TCONS_00026260.p1, TCONS_00026114.p1, TCONS_00029205.p1	OFUSG20429.1.p1
OG0003089	TCONS_00026730.p1, TCONS_00030845.p1	OFUSG15303.1.p1, OFUSG15302.1.p1
OG0003101	TCONS_00017184.p1	OFUSG26512.1.p1
OG0003103	TCONS_00013562.p1, TCONS_00012395.p1	OFUSG26724.1.p1, OFUSG03657.1.p1
OG0003104	TCONS_00055183.p1, TCONS_00055155.p1	OFUSG25660.1.p1
OG0003105	TCONS_00028837.p1	OFUSG19655.1.p1
OG0003107	TCONS_00007437.p1	OFUSG05270.1.p1, OFUSG05271.1.p1
OG0003108	TCONS_00035993.p1	OFUSG01270.1.p1, OFUSG01270.2.p1
OG0003110	TCONS_00021811.p1	OFUSG25812.1.p1
OG0003111	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1	OFUSG12678.1.p1
OG0003112	TCONS_00030053.p1, TCONS_00030052.p1	OFUSG18595.1.p1
OG0003113	TCONS_00045475.p1	OFUSG17339.1.p1
OG0003114	TCONS_00011587.p1	OFUSG12552.1.p1, OFUSG12552.2.p1
OG0003115	TCONS_00028290.p1	OFUSG09196.1.p1
OG0003116	TCONS_00043730.p1	OFUSG11676.1.p1, OFUSG03494.1.p1, OFUSG03504.1.p1
OG0003118	TCONS_00020273.p1	OFUSG13259.2.p1, OFUSG13259.1.p1
OG0003119	TCONS_00041056.p1	OFUSG19562.1.p1
OG0003120	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1	OFUSG17588.1.p1
OG0003121	TCONS_00028552.p1	OFUSG19684.1.p1
OG0003122	TCONS_00009581.p1	OFUSG11284.1.p1
OG0003122	TCONS_00048359.p1	OFUSG05488.1.p1
