Orthogroup	PFLAV	DROME
OG0003667	TCONS_00005804.p1, TCONS_00005788.p1	DROME18793, DROME18792, DROME03291
OG0003668	TCONS_00029645.p1	DROME15022, DROME15023
OG0003669	TCONS_00053763.p1	DROME05487
OG0003671	TCONS_00026939.p1	DROME13120
OG0003672	TCONS_00014351.p1	DROME03649
OG0003673	TCONS_00000153.p1	DROME11788
OG0003677	TCONS_00056120.p1	DROME10098
OG0003678	TCONS_00054343.p1	DROME20450
OG0003679	TCONS_00017789.p1	DROME02313
OG0003680	TCONS_00002910.p1	DROME01384
OG0003681	TCONS_00030595.p1	DROME08680, DROME08681
OG0003682	TCONS_00009725.p1	DROME12564
OG0003686	TCONS_00008641.p1	DROME06762
OG0003687	TCONS_00057206.p1	DROME12601
OG0003690	TCONS_00010756.p1	DROME00439
OG0003692	TCONS_00026517.p1	DROME11124
OG0003693	TCONS_00048357.p1	DROME08115
OG0003694	TCONS_00019312.p1	DROME12215, DROME12216
OG0003695	TCONS_00015112.p1, TCONS_00014508.p1	DROME01947
OG0003696	TCONS_00047294.p1	DROME10156
OG0003697	TCONS_00012511.p1	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	TCONS_00026609.p1	DROME17520
OG0003700	TCONS_00012360.p1	DROME01181, DROME01182
OG0003701	TCONS_00045362.p1	DROME18636, DROME18637
OG0003703	TCONS_00035988.p1, TCONS_00035987.p1	DROME15370
OG0003704	TCONS_00046090.p1	DROME02181, DROME02180
OG0003708	TCONS_00000585.p1	DROME12282, DROME12281
OG0003710	TCONS_00001097.p1	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	TCONS_00012419.p1	DROME10970
OG0003713	TCONS_00045793.p1	DROME05410
OG0003714	TCONS_00051128.p1	DROME02517
OG0003716	TCONS_00050423.p1	DROME18657
OG0003717	TCONS_00017571.p1	DROME10046
OG0003718	TCONS_00003037.p1	DROME01297
OG0003719	TCONS_00028257.p1	DROME14563
OG0003720	TCONS_00054919.p1	DROME17484
OG0003721	TCONS_00009979.p1	DROME09052
OG0003722	TCONS_00015463.p1	DROME05995
OG0003729	TCONS_00003109.p1	DROME02593, DROME02592
OG0003731	TCONS_00011687.p1	DROME02907
OG0003732	TCONS_00021737.p1	DROME10070
OG0003733	TCONS_00052651.p1	DROME00230
OG0003734	TCONS_00015817.p1	DROME19430
OG0003735	TCONS_00002105.p1, TCONS_00002113.p1	DROME19631
OG0003737	TCONS_00016153.p1	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	TCONS_00013945.p1	DROME11561, DROME11562
OG0003740	TCONS_00024141.p1	DROME01620
OG0003741	TCONS_00034776.p1	DROME14002, DROME20156
OG0003742	TCONS_00019755.p1	DROME17331, DROME17332
OG0003743	TCONS_00000185.p1	DROME13785
OG0003744	TCONS_00047885.p1	DROME08150
OG0003745	TCONS_00006756.p1	DROME20574, DROME20575
OG0003746	TCONS_00055721.p1	DROME01977
OG0003747	TCONS_00046166.p1	DROME00997, DROME00995, DROME00994, DROME00996
OG0003748	TCONS_00049131.p1	DROME01784
OG0003749	TCONS_00025714.p1, TCONS_00025707.p1	DROME18502, DROME18501
OG0003750	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1	DROME15590
OG0003753	TCONS_00012646.p1	DROME12522, DROME12521, DROME12523
OG0003754	TCONS_00025033.p1, TCONS_00023166.p1	DROME08228, DROME08227
OG0003755	TCONS_00005695.p1, TCONS_00038918.p1, TCONS_00005696.p1	DROME10789, DROME20093, DROME20094
OG0003756	TCONS_00009191.p1	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	TCONS_00038650.p1	DROME11710, DROME11712, DROME11711
OG0003759	TCONS_00050120.p1	DROME06383
OG0003761	TCONS_00033664.p1	DROME14154, DROME16436
OG0003763	TCONS_00001187.p1, TCONS_00001175.p1	DROME19350
OG0003764	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1	DROME21578
OG0003767	TCONS_00046050.p2	DROME02791
OG0003769	TCONS_00008637.p1	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	TCONS_00014140.p1	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	TCONS_00056699.p1, TCONS_00056698.p1	DROME12948
OG0003773	TCONS_00013177.p1	DROME05209
OG0003775	TCONS_00012497.p1	DROME10059
OG0003777	TCONS_00012320.p1	DROME18238, DROME18237, DROME18236
OG0003778	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1	DROME13171
OG0003779	TCONS_00021938.p1	DROME17898
OG0003794	TCONS_00008804.p1	DROME03810, DROME03820
OG0003795	TCONS_00049781.p1	DROME10754, DROME10753, DROME10755
OG0003798	TCONS_00016653.p1	DROME12695
OG0003803	TCONS_00015861.p1	DROME02481, DROME02482
OG0003806	TCONS_00014048.p1	DROME01868
OG0003807	TCONS_00012280.p1	DROME20522, DROME05215
OG0003808	TCONS_00017543.p1	DROME08174
OG0003809	TCONS_00030928.p1	DROME04169, DROME04168
OG0003811	TCONS_00043382.p1	DROME14988, DROME14990, DROME14989
OG0003813	TCONS_00030409.p1	DROME10056
OG0003817	TCONS_00034388.p1, TCONS_00034454.p1	DROME00653
OG0003818	TCONS_00043595.p1	DROME11129
OG0003820	TCONS_00029649.p1	DROME07987
OG0003821	TCONS_00048803.p1	DROME04477
OG0003823	TCONS_00017834.p1	DROME12335
OG0003824	TCONS_00041559.p1, TCONS_00027662.p1	DROME17215
OG0003826	TCONS_00006654.p1	DROME12869, DROME12870, DROME12868
OG0003827	TCONS_00053570.p1, TCONS_00053571.p1	DROME06883, DROME06884
OG0003828	TCONS_00015781.p1	DROME10911
OG0003829	TCONS_00041768.p1	DROME01864
OG0003831	TCONS_00041986.p1, TCONS_00041979.p1	DROME02158
OG0003832	TCONS_00047965.p1	DROME22043
OG0003834	TCONS_00008744.p1	DROME21433
OG0003836	TCONS_00043960.p1	DROME15123
OG0003837	TCONS_00013327.p1	DROME14236, DROME08398
OG0003838	TCONS_00042726.p1	DROME00382, DROME00383
OG0003839	TCONS_00015241.p1	DROME21710
OG0003840	TCONS_00056576.p1	DROME00482
OG0003841	TCONS_00015618.p1	DROME10377, DROME10376, DROME21784
OG0003843	TCONS_00009505.p1, TCONS_00010868.p1	DROME02011
OG0003844	TCONS_00028970.p1	DROME19636, DROME19637
OG0003845	TCONS_00004661.p1	DROME21374
OG0003846	TCONS_00027628.p1	DROME14576
OG0003847	TCONS_00055246.p1	DROME04113
OG0003848	TCONS_00014970.p1	DROME19059, DROME03440, DROME21451, DROME09630
OG0003849	TCONS_00028619.p1	DROME18363, DROME18362
OG0003850	TCONS_00000960.p1	DROME19645
OG0003851	TCONS_00032794.p1	DROME07873, DROME07872, DROME07874
OG0003852	TCONS_00020658.p1	DROME08152
OG0003853	TCONS_00011922.p1	DROME00889
OG0003854	TCONS_00029018.p1	DROME11356
OG0003856	TCONS_00013066.p1	DROME18670
OG0003857	TCONS_00013404.p1	DROME21963
OG0003858	TCONS_00011927.p1	DROME12659
OG0003860	TCONS_00003958.p1	DROME03956
OG0003861	TCONS_00001075.p1	DROME13113
OG0003863	TCONS_00026709.p1	DROME16970, DROME16972, DROME16971
OG0003864	TCONS_00011878.p1	DROME16687, DROME16688
OG0003865	TCONS_00003872.p1	DROME12154, DROME12155
OG0003866	TCONS_00001305.p1	DROME15012, DROME15013
OG0003867	TCONS_00050625.p1	DROME04382
OG0003868	TCONS_00014972.p1	DROME05264, DROME05265, DROME05263
OG0003869	TCONS_00055343.p1	DROME09592
OG0003870	TCONS_00025664.p1	DROME12586, DROME12587
OG0003872	TCONS_00006031.p1	DROME05404
OG0003873	TCONS_00024533.p1, TCONS_00052093.p1	DROME21721
OG0003874	TCONS_00029673.p1	DROME06608
OG0003875	TCONS_00023388.p1, TCONS_00023352.p1	DROME19790, DROME19791
OG0003876	TCONS_00053735.p1	DROME09112
OG0003877	TCONS_00022731.p1, TCONS_00021597.p1	DROME03255, DROME03256
OG0003879	TCONS_00028211.p1	DROME15863, DROME15864
OG0003881	TCONS_00047720.p1, TCONS_00047725.p1	DROME06398
OG0003883	TCONS_00027470.p1	DROME12952, DROME12953
OG0003884	TCONS_00019247.p1	DROME16036
OG0003885	TCONS_00046675.p1	DROME01881, DROME01880
OG0003886	TCONS_00003927.p1	DROME16702
OG0003887	TCONS_00030695.p1	DROME16856
OG0003888	TCONS_00052636.p1	DROME14996
OG0003889	TCONS_00012827.p1, TCONS_00010987.p1	DROME06390
OG0003892	TCONS_00048438.p1	DROME03882, DROME03883, DROME03881
OG0003893	TCONS_00011425.p1	DROME20864
OG0003894	TCONS_00014845.p1	DROME08816
OG0003895	TCONS_00013387.p1	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	TCONS_00050997.p1, TCONS_00050998.p1	DROME08504, DROME08505
OG0003898	TCONS_00021035.p1	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	TCONS_00042081.p1	DROME15608
OG0003903	TCONS_00027055.p1	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	TCONS_00033299.p1	DROME13386
OG0003906	TCONS_00029119.p1	DROME10315
OG0003909	TCONS_00007988.p1	DROME12680
OG0003910	TCONS_00001878.p1	DROME10387
OG0003911	TCONS_00016777.p1	DROME11361
OG0003912	TCONS_00009015.p1	DROME03970, DROME03969, DROME03443
OG0003913	TCONS_00053946.p1	DROME04350
OG0003914	TCONS_00041215.p1, TCONS_00041198.p1	DROME09312
OG0003915	TCONS_00021210.p1	DROME04519
OG0003916	TCONS_00008484.p1	DROME10524, DROME10523
OG0003918	TCONS_00030934.p1	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	TCONS_00005197.p1	DROME21549
OG0003920	TCONS_00000854.p1	DROME16629, DROME16630
OG0003921	TCONS_00017320.p1	DROME02956, DROME02955, DROME02957
OG0003923	TCONS_00056321.p1, TCONS_00056382.p1	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1	DROME01564, DROME01563
OG0003926	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1	DROME01565, DROME01567, DROME01566
OG0003929	TCONS_00008562.p1, TCONS_00008560.p1	DROME08880
OG0003930	TCONS_00036253.p1	DROME20922
OG0003931	TCONS_00012638.p1	DROME02384, DROME02385
OG0003933	TCONS_00047268.p1	DROME03669
OG0003935	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1	DROME00302
OG0003936	TCONS_00008292.p1	DROME02177
OG0003938	TCONS_00000187.p1	DROME13183
OG0003939	TCONS_00053724.p1	DROME01287
OG0003942	TCONS_00002163.p1	DROME15620
OG0003944	TCONS_00029066.p1	DROME18760
OG0003945	TCONS_00025621.p1	DROME01863
OG0003946	TCONS_00027376.p1	DROME13159, DROME13158
OG0003947	TCONS_00027772.p1	DROME08292
OG0003949	TCONS_00036172.p1	DROME09152
OG0003950	TCONS_00036173.p1	DROME16615
OG0003951	TCONS_00049176.p1, TCONS_00049155.p1	DROME07725
OG0003955	TCONS_00044096.p1	DROME16756
OG0003958	TCONS_00030617.p1	DROME00635
OG0003959	TCONS_00014849.p1	DROME15055
OG0003961	TCONS_00018472.p1	DROME17804
OG0003962	TCONS_00043323.p1	DROME09201
OG0003965	TCONS_00017720.p1	DROME07977, DROME07971, DROME07972
OG0003967	TCONS_00014234.p1, TCONS_00014232.p1	DROME15281
OG0003968	TCONS_00017762.p1	DROME04759, DROME04758
OG0003969	TCONS_00011049.p1	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	TCONS_00006276.p1	DROME08299
OG0003971	TCONS_00040867.p1	DROME06198
OG0003972	TCONS_00007106.p1, TCONS_00007105.p1	DROME03377
OG0003973	TCONS_00009676.p1	DROME13196, DROME13195, DROME13194
OG0003998	TCONS_00010889.p1	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	TCONS_00020030.p1	DROME14381, DROME14380
OG0004000	TCONS_00002973.p1	DROME11283
OG0004005	TCONS_00055013.p1, TCONS_00055012.p1	DROME14778, DROME14779, DROME14780
OG0004007	TCONS_00054345.p1	DROME18644
OG0004009	TCONS_00030825.p1	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	TCONS_00030947.p1, TCONS_00030946.p1	DROME02697, DROME02696, DROME02701
OG0004012	TCONS_00027244.p1	DROME11288
OG0004014	TCONS_00018248.p1	DROME02886, DROME02837
OG0004015	TCONS_00053661.p1	DROME07793
OG0004017	TCONS_00005125.p1	DROME02036
OG0004019	TCONS_00024143.p1	DROME01647
OG0004020	TCONS_00021521.p1	DROME17726, DROME17727
OG0004021	TCONS_00006438.p1	DROME19870
OG0004022	TCONS_00002354.p1	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	TCONS_00009288.p1	DROME16512, DROME19067
OG0004025	TCONS_00026270.p1	DROME16102
OG0004027	TCONS_00054882.p1	DROME13967
OG0004028	TCONS_00040538.p1, TCONS_00033273.p1, TCONS_00030295.p1	DROME21582, DROME21583
OG0004031	TCONS_00011023.p1	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	TCONS_00021570.p1	DROME08117
OG0004033	TCONS_00011608.p1	DROME14180, DROME12245
OG0004035	TCONS_00009453.p1	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	TCONS_00000983.p1	DROME19609
OG0004037	TCONS_00021625.p1	DROME06863
OG0004038	TCONS_00021437.p1	DROME02888
OG0004039	TCONS_00032659.p1	DROME19307
OG0004040	TCONS_00043725.p1	DROME07203
OG0004041	TCONS_00010859.p1	DROME05936
OG0004042	TCONS_00056008.p1	DROME16619
OG0004044	TCONS_00018088.p1	DROME05299, DROME05298
OG0004045	TCONS_00027157.p1	DROME06772
OG0004047	TCONS_00014227.p1	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	TCONS_00027634.p1	DROME17671
OG0004051	TCONS_00031884.p1	DROME18087, DROME18086
OG0004053	TCONS_00029652.p1	DROME21730
OG0004054	TCONS_00011874.p1	DROME15059
OG0004057	TCONS_00036725.p1	DROME00479
OG0004059	TCONS_00011708.p1, TCONS_00011709.p1	DROME13217
OG0004060	TCONS_00056984.p1	DROME20687
OG0004062	TCONS_00026505.p1	DROME16212
OG0004064	TCONS_00003929.p1	DROME06301
OG0004065	TCONS_00051172.p1	DROME02456
OG0004067	TCONS_00022596.p1	DROME14860
OG0004069	TCONS_00033132.p1	DROME10101
OG0004070	TCONS_00026262.p1	DROME04845
OG0004071	TCONS_00015780.p1	DROME15812
OG0004072	TCONS_00056622.p1	DROME21957, DROME17982
OG0004073	TCONS_00037125.p1	DROME01650
OG0004074	TCONS_00046185.p1	DROME06751
OG0004075	TCONS_00014146.p1, TCONS_00014149.p1, TCONS_00012736.p1, TCONS_00014145.p1, TCONS_00014147.p1	DROME21242
OG0004076	TCONS_00045999.p1	DROME00303
OG0004079	TCONS_00043865.p1	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	TCONS_00057069.p1	DROME06468, DROME06467
OG0004081	TCONS_00021321.p1	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	TCONS_00017035.p1	DROME08161
OG0004084	TCONS_00046143.p1	DROME12357
OG0004085	TCONS_00022909.p1	DROME05732, DROME05731, DROME05733
OG0004089	TCONS_00052009.p1	DROME00381
OG0004091	TCONS_00053676.p1	DROME14119
OG0004092	TCONS_00056687.p1	DROME12563
OG0004093	TCONS_00025996.p1	DROME15725
OG0004095	TCONS_00030160.p1, TCONS_00030161.p1	DROME13735
OG0004096	TCONS_00015008.p1	DROME00515
OG0004098	TCONS_00053174.p1	DROME01948
OG0004099	TCONS_00014574.p1	DROME19388
OG0004101	TCONS_00002991.p1, TCONS_00003971.p1	DROME08755, DROME08757, DROME08756
OG0004102	TCONS_00027001.p1	DROME12666
OG0004105	TCONS_00017260.p1	DROME04809, DROME04810, DROME04811
OG0004106	TCONS_00051399.p1	DROME05999
OG0004107	TCONS_00040485.p1, TCONS_00039514.p1	DROME12701, DROME19212
OG0004110	TCONS_00034163.p1	DROME17755
OG0004111	TCONS_00046120.p1	DROME04654, DROME04653
OG0004112	TCONS_00028015.p1, TCONS_00028016.p1	DROME12140
OG0004113	TCONS_00048317.p1	DROME06222, DROME06223
OG0004114	TCONS_00010503.p1	DROME16337
OG0004115	TCONS_00052002.p1	DROME13846, DROME13845, DROME13844
OG0004116	TCONS_00040373.p1	DROME02477
OG0004118	TCONS_00047218.p1	DROME19673
OG0004119	TCONS_00007586.p1	DROME14543
OG0004120	TCONS_00031456.p1	DROME07794
OG0004121	TCONS_00052021.p1	DROME03957
OG0004122	TCONS_00014777.p1	DROME08383
OG0004123	TCONS_00016895.p1	DROME12798
OG0004124	TCONS_00045725.p1	DROME02608
OG0004127	TCONS_00046753.p1, TCONS_00045678.p1	DROME07186
OG0004130	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1	DROME05314
OG0004131	TCONS_00006407.p1	DROME18904, DROME18905
OG0004133	TCONS_00022682.p1	DROME02029
OG0004134	TCONS_00027849.p1	DROME14839
OG0004135	TCONS_00012853.p1	DROME03879
OG0004136	TCONS_00054339.p1	DROME17670
OG0004139	TCONS_00052838.p1	DROME14020
OG0004140	TCONS_00021890.p1, TCONS_00021889.p1	DROME02610
OG0004142	TCONS_00047653.p1	DROME06754
OG0004143	TCONS_00028951.p1	DROME13621
OG0004144	TCONS_00056033.p1	DROME04309, DROME04310
OG0004145	TCONS_00011650.p1	DROME08647, DROME14074, DROME14075
OG0004147	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1	DROME06149
OG0004148	TCONS_00055720.p1, TCONS_00055711.p1	DROME06090, DROME06089
OG0004149	TCONS_00021572.p1	DROME11017, DROME11016, DROME11015
OG0004150	TCONS_00056906.p1	DROME04551, DROME04550
OG0004151	TCONS_00009331.p1	DROME14564
OG0004153	TCONS_00030135.p1	DROME12893
OG0004156	TCONS_00047632.p1	DROME18060
OG0004157	TCONS_00054767.p1	DROME21496
OG0004158	TCONS_00004246.p1	DROME10050
OG0004159	TCONS_00011596.p1	DROME20404, DROME20403, DROME20402
OG0004160	TCONS_00052968.p1	DROME15565
OG0004164	TCONS_00030925.p1	DROME16332
OG0004166	TCONS_00027695.p1	DROME17896
OG0004167	TCONS_00003611.p1	DROME18913
OG0004168	TCONS_00006436.p1, TCONS_00006437.p1	DROME05468
OG0004169	TCONS_00014455.p1	DROME00368
OG0004170	TCONS_00023955.p1	DROME12078
OG0004171	TCONS_00056085.p1	DROME07182
OG0004176	TCONS_00042674.p1	DROME10985, DROME10984
OG0004178	TCONS_00049594.p1	DROME02387, DROME04815
OG0004179	TCONS_00014009.p1	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	TCONS_00055453.p1	DROME20474
OG0004181	TCONS_00042164.p1	DROME12964
OG0004182	TCONS_00002134.p1	DROME16363
OG0004183	TCONS_00016676.p1	DROME09271
OG0004184	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1	DROME04419
OG0004185	TCONS_00056970.p1	DROME05297
OG0004186	TCONS_00010700.p1	DROME16037
OG0004187	TCONS_00007370.p1	DROME07871
OG0004188	TCONS_00012181.p1	DROME07492, DROME07494, DROME07493
OG0004189	TCONS_00006565.p1	DROME11000, DROME11001
OG0004190	TCONS_00013159.p1	DROME01879, DROME22091
OG0004215	TCONS_00006088.p1	DROME19401
OG0004216	TCONS_00008492.p1	DROME11793
OG0004217	TCONS_00044057.p1	DROME21224
OG0004219	TCONS_00003548.p1	DROME03490
OG0004220	TCONS_00028351.p1	DROME07426, DROME07425
OG0004222	TCONS_00011581.p1	DROME04949
OG0004223	TCONS_00017775.p1	DROME01123, DROME06776
OG0004226	TCONS_00055877.p1	DROME15145
OG0004227	TCONS_00050548.p1	DROME04086
OG0004228	TCONS_00018265.p1	DROME10277
OG0004229	TCONS_00030138.p1	DROME02866, DROME02865
OG0004230	TCONS_00034979.p1	DROME18730, DROME18729
OG0004231	TCONS_00028285.p1	DROME14487, DROME14486
OG0004232	TCONS_00026176.p1	DROME15977
OG0004235	TCONS_00013753.p1	DROME12429
OG0004236	TCONS_00011164.p1	DROME17566
OG0004239	TCONS_00015454.p1	DROME15568
OG0004241	TCONS_00021571.p1	DROME15542
OG0004242	TCONS_00028156.p1	DROME03644, DROME06191
OG0004243	TCONS_00003869.p1	DROME14802, DROME20505
OG0004244	TCONS_00049222.p1	DROME10097
OG0004245	TCONS_00027399.p1	DROME02038
OG0004246	TCONS_00038726.p1	DROME07435
OG0004247	TCONS_00039976.p1	DROME13808
OG0004248	TCONS_00051504.p1	DROME14001
OG0004249	TCONS_00042977.p1	DROME04762
OG0004250	TCONS_00011396.p1	DROME18272, DROME18273
OG0004251	TCONS_00015519.p1	DROME04402
OG0004252	TCONS_00014324.p1	DROME14951
OG0004253	TCONS_00004772.p1	DROME20276, DROME20277, DROME20275
OG0004254	TCONS_00031008.p1	DROME16850, DROME16851, DROME16852
OG0004255	TCONS_00050637.p1	DROME06896, DROME06895
OG0004257	TCONS_00006703.p1	DROME14416
OG0004258	TCONS_00033470.p1	DROME05217
OG0004259	TCONS_00029720.p1	DROME21474, DROME10563
OG0004261	TCONS_00008123.p1	DROME10981
OG0004262	TCONS_00010239.p1	DROME16780
OG0004263	TCONS_00009010.p1	DROME06450
OG0004264	TCONS_00030917.p1, TCONS_00030324.p1	DROME15193
OG0004265	TCONS_00016664.p1	DROME05465
OG0004268	TCONS_00007056.p1	DROME10031
OG0004270	TCONS_00028204.p1	DROME19295, DROME19296, DROME19297
OG0004272	TCONS_00029044.p1	DROME21011
OG0004273	TCONS_00014095.p1	DROME09850
OG0004275	TCONS_00056700.p1	DROME16991
OG0004277	TCONS_00000888.p1	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	TCONS_00029791.p1	DROME01231
OG0004280	TCONS_00054869.p1, TCONS_00054870.p1	DROME22015
OG0004281	TCONS_00041054.p1	DROME00885
OG0004282	TCONS_00018461.p1	DROME07183
OG0004283	TCONS_00041873.p1	DROME21977
OG0004284	TCONS_00026190.p1	DROME19835, DROME19836
OG0004285	TCONS_00027256.p1	DROME12894
OG0004287	TCONS_00003481.p1	DROME16211
OG0004288	TCONS_00008002.p1, TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1	DROME12750, DROME12751
OG0004289	TCONS_00016007.p1, TCONS_00010551.p1	DROME10833, DROME19397
OG0004290	TCONS_00008678.p1	DROME01469
OG0004291	TCONS_00003534.p1	DROME16342
OG0004292	TCONS_00053583.p1	DROME06641
OG0004294	TCONS_00036435.p1	DROME13106, DROME13107
OG0004295	TCONS_00052529.p1	DROME20603, DROME20604, DROME20602
OG0004297	TCONS_00014818.p1	DROME01005
OG0004299	TCONS_00042365.p1	DROME21406, DROME21405
OG0004300	TCONS_00049637.p1	DROME21737
OG0004301	TCONS_00006202.p1	DROME06959
OG0004302	TCONS_00005132.p1	DROME01833
OG0004303	TCONS_00021470.p1	DROME02789, DROME02790
OG0004304	TCONS_00027443.p1	DROME15979, DROME15978
OG0004305	TCONS_00050049.p1	DROME00211
OG0004306	TCONS_00046568.p1, TCONS_00046595.p1	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	TCONS_00013730.p1	DROME07784
OG0004308	TCONS_00000991.p1	DROME08791, DROME08790
OG0004309	TCONS_00050069.p1	DROME11787
OG0004310	TCONS_00020243.p1	DROME20002
OG0004312	TCONS_00007473.p1	DROME07615
OG0004314	TCONS_00036594.p1	DROME04957
OG0004315	TCONS_00027429.p1	DROME21705
OG0004316	TCONS_00056268.p1	DROME06707
OG0004317	TCONS_00006086.p1	DROME18648, DROME18649, DROME18650
OG0004319	TCONS_00037979.p1	DROME01293
OG0004321	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1	DROME00141
OG0004322	TCONS_00046365.p1	DROME21173, DROME21172
OG0004323	TCONS_00001109.p1	DROME08716, DROME08715
OG0004324	TCONS_00018780.p1, TCONS_00045901.p1	DROME19211, DROME05925, DROME05924
OG0004325	TCONS_00031356.p1	DROME08792
OG0004328	TCONS_00018012.p1	DROME06814, DROME06813
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	DROME14796
