Orthogroup	PFLAV	CAEEL
OG0004231	TCONS_00028285.p1	CAEEL00452
OG0004232	TCONS_00026176.p1	CAEEL03690
OG0004233	TCONS_00003431.p1, TCONS_00051973.p1	CAEEL12306
OG0004236	TCONS_00011164.p1	CAEEL15188
OG0004238	TCONS_00017533.p1	CAEEL19751
OG0004240	TCONS_00010412.p1	CAEEL11686
OG0004241	TCONS_00021571.p1	CAEEL20251
OG0004242	TCONS_00028156.p1	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	TCONS_00003869.p1	CAEEL01439
OG0004244	TCONS_00049222.p1	CAEEL12157
OG0004245	TCONS_00027399.p1	CAEEL11730
OG0004246	TCONS_00038726.p1	CAEEL17853
OG0004248	TCONS_00051504.p1	CAEEL11465
OG0004249	TCONS_00042977.p1	CAEEL17634
OG0004250	TCONS_00011396.p1	CAEEL16187
OG0004252	TCONS_00014324.p1	CAEEL07003
OG0004253	TCONS_00004772.p1	CAEEL06637
OG0004254	TCONS_00031008.p1	CAEEL05989
OG0004255	TCONS_00050637.p1	CAEEL03031
OG0004257	TCONS_00006703.p1	CAEEL01608
OG0004258	TCONS_00033470.p1	CAEEL00939
OG0004259	TCONS_00029720.p1	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	TCONS_00008123.p1	CAEEL04677
OG0004262	TCONS_00010239.p1	CAEEL13871
OG0004263	TCONS_00009010.p1	CAEEL04092, CAEEL20329
OG0004265	TCONS_00016664.p1	CAEEL08248
OG0004267	TCONS_00038037.p1	CAEEL04354, CAEEL04355
OG0004268	TCONS_00007056.p1	CAEEL02406
OG0004270	TCONS_00028204.p1	CAEEL02066
OG0004271	TCONS_00049721.p1	CAEEL10494
OG0004273	TCONS_00014095.p1	CAEEL04799
OG0004274	TCONS_00007037.p1	CAEEL05009
OG0004277	TCONS_00000888.p1	CAEEL06545
OG0004278	TCONS_00029791.p1	CAEEL07238
OG0004280	TCONS_00054869.p1, TCONS_00054870.p1	CAEEL16211, CAEEL16212
OG0004282	TCONS_00018461.p1	CAEEL18359, CAEEL13638
OG0004283	TCONS_00041873.p1	CAEEL08314
OG0004284	TCONS_00026190.p1	CAEEL08527
OG0004285	TCONS_00027256.p1	CAEEL01238
OG0004287	TCONS_00003481.p1	CAEEL00835
OG0004288	TCONS_00008002.p1, TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1	CAEEL01059
OG0004289	TCONS_00016007.p1, TCONS_00010551.p1	CAEEL02984
OG0004290	TCONS_00008678.p1	CAEEL02030
OG0004291	TCONS_00003534.p1	CAEEL04748
OG0004292	TCONS_00053583.p1	CAEEL15301
OG0004294	TCONS_00036435.p1	CAEEL04571
OG0004295	TCONS_00052529.p1	CAEEL03919
OG0004297	TCONS_00014818.p1	CAEEL19228
OG0004299	TCONS_00042365.p1	CAEEL07283
OG0004301	TCONS_00006202.p1	CAEEL07551
OG0004302	TCONS_00005132.p1	CAEEL07295
OG0004303	TCONS_00021470.p1	CAEEL12783
OG0004304	TCONS_00027443.p1	CAEEL17137
OG0004305	TCONS_00050049.p1	CAEEL02874
OG0004307	TCONS_00013730.p1	CAEEL00090
OG0004308	TCONS_00000991.p1	CAEEL00320
OG0004309	TCONS_00050069.p1	CAEEL13877
OG0004310	TCONS_00020243.p1	CAEEL02565
OG0004312	TCONS_00007473.p1	CAEEL05846
OG0004314	TCONS_00036594.p1	CAEEL00001
OG0004316	TCONS_00056268.p1	CAEEL10340
OG0004317	TCONS_00006086.p1	CAEEL07185
OG0004321	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1	CAEEL11975
OG0004324	TCONS_00018780.p1, TCONS_00045901.p1	CAEEL07830
OG0004326	TCONS_00050977.p1, TCONS_00050965.p1, TCONS_00050975.p1, TCONS_00050964.p1, TCONS_00050963.p1, TCONS_00050974.p1	CAEEL05465, CAEEL10687
OG0004328	TCONS_00018012.p1	CAEEL00916
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	CAEEL16040
OG0004330	TCONS_00003506.p1	CAEEL15513
OG0004331	TCONS_00009918.p1	CAEEL11038
OG0004332	TCONS_00035313.p1	CAEEL19699
OG0004333	TCONS_00018561.p1	CAEEL19900
OG0004334	TCONS_00053191.p1	CAEEL04372
OG0004335	TCONS_00043984.p1	CAEEL09206
OG0004337	TCONS_00027011.p1	CAEEL11698, CAEEL01133
OG0004338	TCONS_00043688.p1	CAEEL07793
OG0004344	TCONS_00019121.p1	CAEEL16267
OG0004345	TCONS_00015773.p1	CAEEL06934
OG0004348	TCONS_00021863.p1	CAEEL08518
OG0004349	TCONS_00048999.p1	CAEEL06923, CAEEL06922
OG0004350	TCONS_00002092.p1	CAEEL01588
OG0004351	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1	CAEEL08854
OG0004353	TCONS_00050632.p1, TCONS_00050634.p1	CAEEL03078
OG0004355	TCONS_00017323.p1	CAEEL17139
OG0004356	TCONS_00015524.p1	CAEEL10602
OG0004358	TCONS_00048777.p1, TCONS_00048787.p1	CAEEL10874
OG0004359	TCONS_00048643.p1	CAEEL05118
OG0004360	TCONS_00004058.p1	CAEEL08760
OG0004361	TCONS_00015708.p1	CAEEL01764
OG0004362	TCONS_00027451.p1	CAEEL01360
OG0004364	TCONS_00009654.p1	CAEEL05913
OG0004365	TCONS_00033008.p1, TCONS_00033521.p1	CAEEL00507
OG0004368	TCONS_00015256.p1	CAEEL20084
OG0004369	TCONS_00015110.p1	CAEEL08210
OG0004370	TCONS_00021476.p1	CAEEL03244, CAEEL09918
OG0004373	TCONS_00053379.p1	CAEEL05891
OG0004374	TCONS_00005113.p1	CAEEL07100
OG0004376	TCONS_00006571.p1	CAEEL08383
OG0004377	TCONS_00056907.p1	CAEEL07838
OG0004378	TCONS_00004662.p1	CAEEL08612
OG0004379	TCONS_00025463.p1	CAEEL06174
OG0004380	TCONS_00025855.p1	CAEEL04195
OG0004381	TCONS_00028923.p1	CAEEL00194
OG0004382	TCONS_00028412.p1	CAEEL06795
OG0004388	TCONS_00046496.p1	CAEEL02922
OG0004390	TCONS_00016442.p1	CAEEL10569
OG0004391	TCONS_00030455.p1, TCONS_00030456.p1	CAEEL09690
OG0004392	TCONS_00030935.p1	CAEEL11311, CAEEL11312
OG0004393	TCONS_00026831.p1	CAEEL19535
OG0004394	TCONS_00043317.p1	CAEEL00556
OG0004396	TCONS_00050867.p1	CAEEL05746
OG0004398	TCONS_00006820.p1	CAEEL09179
OG0004399	TCONS_00049722.p1	CAEEL12106
OG0004401	TCONS_00019458.p1	CAEEL08851
OG0004402	TCONS_00041903.p1, TCONS_00041899.p1	CAEEL07455
OG0004404	TCONS_00041072.p1	CAEEL00266
OG0004407	TCONS_00012002.p1	CAEEL15656
OG0004409	TCONS_00047261.p1	CAEEL18900
OG0004417	TCONS_00053504.p1	CAEEL04605
OG0004419	TCONS_00027069.p1	CAEEL07142
OG0004423	TCONS_00046506.p1	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	TCONS_00004067.p1	CAEEL04267
OG0004426	TCONS_00009724.p1	CAEEL06644
OG0004459	TCONS_00027136.p1, TCONS_00027137.p1	CAEEL09113
OG0004460	TCONS_00007375.p1	CAEEL05618, CAEEL12160
OG0004462	TCONS_00022714.p1	CAEEL07505
OG0004465	TCONS_00046667.p1	CAEEL14659
OG0004467	TCONS_00006668.p1	CAEEL08802
OG0004468	TCONS_00006107.p1	CAEEL08068, CAEEL00974
OG0004471	TCONS_00019281.p1	CAEEL07653
OG0004472	TCONS_00026713.p1	CAEEL02040
OG0004474	TCONS_00029614.p1	CAEEL04978, CAEEL19704
OG0004476	TCONS_00043597.p1	CAEEL09485
OG0004477	TCONS_00029444.p1	CAEEL01083
OG0004479	TCONS_00008588.p1	CAEEL01982
OG0004481	TCONS_00028182.p1, TCONS_00028181.p1	CAEEL01863
OG0004484	TCONS_00051027.p1	CAEEL03718, CAEEL03716
OG0004486	TCONS_00020381.p1	CAEEL02086
OG0004487	TCONS_00043037.p1	CAEEL04119
OG0004489	TCONS_00047757.p1	CAEEL07471
OG0004490	TCONS_00036947.p1	CAEEL15483
OG0004492	TCONS_00005030.p1	CAEEL12152, CAEEL01223
OG0004493	TCONS_00000774.p1	CAEEL07084
OG0004494	TCONS_00012910.p1	CAEEL06691
OG0004495	TCONS_00015235.p1	CAEEL00990
OG0004496	TCONS_00016709.p1	CAEEL17616
OG0004498	TCONS_00007014.p1	CAEEL07493
OG0004500	TCONS_00046162.p1	CAEEL07302, CAEEL06408
OG0004501	TCONS_00000515.p1	CAEEL02204
OG0004505	TCONS_00003157.p1	CAEEL02342, CAEEL10487
OG0004506	TCONS_00013852.p1	CAEEL09652
OG0004507	TCONS_00028129.p1	CAEEL02892
OG0004509	TCONS_00015343.p1	CAEEL08073, CAEEL06714
OG0004511	TCONS_00017401.p1	CAEEL00625
OG0004513	TCONS_00018643.p1	CAEEL02074
OG0004514	TCONS_00006071.p1	CAEEL07361
OG0004516	TCONS_00005617.p1	CAEEL09798
OG0004517	TCONS_00012658.p1	CAEEL19843
OG0004518	TCONS_00016457.p1	CAEEL18955
OG0004519	TCONS_00048430.p1	CAEEL09657
OG0004520	TCONS_00022496.p1	CAEEL04837
OG0004523	TCONS_00029039.p1	CAEEL05687
OG0004525	TCONS_00014763.p1	CAEEL03911
OG0004526	TCONS_00014769.p1	CAEEL07101
OG0004532	TCONS_00013260.p1	CAEEL10922
OG0004533	TCONS_00018934.p1	CAEEL01233
OG0004535	TCONS_00009599.p1	CAEEL05920
OG0004538	TCONS_00009730.p1	CAEEL15076
OG0004539	TCONS_00011785.p1	CAEEL15237
OG0004542	TCONS_00024746.p1, TCONS_00024656.p1	CAEEL08914
OG0004543	TCONS_00020247.p1	CAEEL06797
OG0004544	TCONS_00048345.p1	CAEEL10954
OG0004545	TCONS_00052810.p1, TCONS_00052771.p1	CAEEL06229
OG0004546	TCONS_00015879.p1	CAEEL12390
OG0004548	TCONS_00016063.p1	CAEEL05049
OG0004551	TCONS_00055491.p1	CAEEL07605
OG0004552	TCONS_00021990.p1, TCONS_00021991.p1	CAEEL14818
OG0004553	TCONS_00001383.p1	CAEEL01890
OG0004554	TCONS_00055911.p1, TCONS_00055917.p1	CAEEL12132
OG0004555	TCONS_00009333.p1	CAEEL01286
OG0004557	TCONS_00055840.p1	CAEEL19316
OG0004559	TCONS_00014585.p1	CAEEL01667
OG0004563	TCONS_00037672.p1	CAEEL05628
OG0004564	TCONS_00011681.p1	CAEEL15096
OG0004566	TCONS_00046163.p1	CAEEL08060
OG0004567	TCONS_00017890.p1	CAEEL19136, CAEEL09098
OG0004569	TCONS_00005851.p1, TCONS_00005820.p1	CAEEL05747
OG0004572	TCONS_00017777.p1, TCONS_00041779.p1	CAEEL15485
OG0004573	TCONS_00005131.p1	CAEEL03080
OG0004574	TCONS_00038016.p1	CAEEL05144
OG0004577	TCONS_00008589.p1	CAEEL02135, CAEEL02134
OG0004579	TCONS_00048911.p1	CAEEL12615
OG0004581	TCONS_00021685.p1	CAEEL20357
OG0004582	TCONS_00053389.p1	CAEEL14132
OG0004583	TCONS_00044907.p1	CAEEL07667
OG0004584	TCONS_00001238.p1	CAEEL07066
OG0004585	TCONS_00007144.p1	CAEEL02092
OG0004587	TCONS_00043848.p1	CAEEL08366
OG0004588	TCONS_00004944.p1	CAEEL08586
OG0004589	TCONS_00006431.p1	CAEEL09315
OG0004590	TCONS_00006432.p1	CAEEL07891
OG0004592	TCONS_00052896.p1	CAEEL05824
OG0004595	TCONS_00000092.p1, TCONS_00038644.p1	CAEEL08365
OG0004596	TCONS_00055757.p1	CAEEL00832
OG0004597	TCONS_00011685.p1	CAEEL15344
OG0004598	TCONS_00030734.p1, TCONS_00026358.p1, TCONS_00044869.p1	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624
OG0004598	TCONS_00025239.p1	CAEEL02939
OG0004598	TCONS_00034258.p1	CAEEL06555, CAEEL06534, CAEEL20764
OG0004599	TCONS_00020749.p1	CAEEL18962
OG0004602	TCONS_00012527.p1	CAEEL17403
OG0004603	TCONS_00013912.p1	CAEEL01453
OG0004606	TCONS_00018261.p1	CAEEL07463
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	CAEEL01549, CAEEL18748
OG0004610	TCONS_00029447.p1	CAEEL01077
OG0004611	TCONS_00052705.p1	CAEEL06872
OG0004612	TCONS_00033238.p1	CAEEL17404
OG0004613	TCONS_00040469.p1	CAEEL11219
OG0004614	TCONS_00020291.p1, TCONS_00020281.p1	CAEEL14871
OG0004616	TCONS_00002936.p1	CAEEL02677
OG0004618	TCONS_00042873.p1, TCONS_00044267.p1	CAEEL11221
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	CAEEL07756
OG0004621	TCONS_00049466.p1	CAEEL01185
OG0004622	TCONS_00003051.p1	CAEEL00340, CAEEL00339
OG0004626	TCONS_00008495.p1	CAEEL02718
OG0004628	TCONS_00020659.p1	CAEEL08879
OG0004630	TCONS_00001942.p1	CAEEL04593
OG0004631	TCONS_00053607.p1, TCONS_00053515.p1	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	TCONS_00051133.p1	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	TCONS_00050813.p1	CAEEL04100
OG0004635	TCONS_00034976.p1	CAEEL00310
OG0004638	TCONS_00016690.p1	CAEEL15951
OG0004639	TCONS_00016339.p1	CAEEL10507
OG0004640	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1	CAEEL00547
OG0004641	TCONS_00015486.p1	CAEEL19853
OG0004642	TCONS_00007807.p1, TCONS_00007817.p1	CAEEL00483
OG0004643	TCONS_00022104.p1	CAEEL14114
OG0004644	TCONS_00010502.p1	CAEEL03030
OG0004648	TCONS_00029834.p1	CAEEL08010
OG0004649	TCONS_00005889.p1	CAEEL08731
OG0004652	TCONS_00022442.p1	CAEEL00605
OG0004654	TCONS_00055330.p1	CAEEL11750
OG0004655	TCONS_00025856.p1, TCONS_00024425.p1	CAEEL08002
OG0004656	TCONS_00021484.p1	CAEEL20024, CAEEL05907
OG0004657	TCONS_00022494.p1	CAEEL03111
OG0004658	TCONS_00000981.p1	CAEEL10598, CAEEL10597
OG0004662	TCONS_00010042.p1	CAEEL07384, CAEEL15414
OG0004663	TCONS_00005907.p1	CAEEL07711
OG0004664	TCONS_00020847.p1	CAEEL14781
OG0004668	TCONS_00011476.p1	CAEEL08996
OG0004669	TCONS_00039826.p1	CAEEL16538
OG0004670	TCONS_00003641.p1	CAEEL02555
OG0004671	TCONS_00006316.p1	CAEEL07417
OG0004672	TCONS_00008720.p1	CAEEL13478, CAEEL04196
OG0004674	TCONS_00054555.p1	CAEEL04819
OG0004675	TCONS_00046779.p1	CAEEL00752
OG0004677	TCONS_00011689.p1	CAEEL15841
OG0004678	TCONS_00015474.p1	CAEEL08038
OG0004681	TCONS_00005144.p1	CAEEL07293
OG0004682	TCONS_00052713.p1	CAEEL05023
OG0004683	TCONS_00010745.p1	CAEEL15952
OG0004684	TCONS_00012132.p1	CAEEL14663
OG0004685	TCONS_00006441.p1	CAEEL09080
OG0004687	TCONS_00048164.p1	CAEEL14139
OG0004689	TCONS_00005729.p1	CAEEL04374
OG0004690	TCONS_00019248.p1	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	TCONS_00009715.p1	CAEEL06746
OG0004694	TCONS_00013362.p1	CAEEL10169
OG0004697	TCONS_00044103.p1	CAEEL08756
OG0004699	TCONS_00005201.p1	CAEEL06377
OG0004700	TCONS_00013200.p1	CAEEL14721
OG0004703	TCONS_00005135.p1	CAEEL06877
OG0004705	TCONS_00043362.p1	CAEEL07549
OG0004708	TCONS_00006281.p1	CAEEL19872
OG0004711	TCONS_00045738.p1	CAEEL00544
OG0004728	TCONS_00020679.p1	CAEEL00538
OG0004730	TCONS_00028616.p1	CAEEL07318
OG0004731	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1	CAEEL07767
OG0004733	TCONS_00029723.p1	CAEEL14033
OG0004735	TCONS_00055782.p1	CAEEL15164
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	CAEEL01347
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	CAEEL11525, CAEEL11526
OG0004740	TCONS_00010514.p1	CAEEL00607
OG0004743	TCONS_00057249.p1	CAEEL09903
OG0004744	TCONS_00013331.p1	CAEEL01018
OG0004746	TCONS_00038163.p1	CAEEL06526, CAEEL06525
OG0004747	TCONS_00019749.p1	CAEEL05338
OG0004749	TCONS_00008080.p1	CAEEL01493
OG0004752	TCONS_00025717.p1	CAEEL01146
OG0004753	TCONS_00052206.p1, TCONS_00052205.p1	CAEEL05745
OG0004754	TCONS_00013458.p1	CAEEL09862
OG0004756	TCONS_00018319.p1	CAEEL04839
OG0004758	TCONS_00020383.p1	CAEEL07889
OG0004759	TCONS_00010774.p1	CAEEL14427
OG0004760	TCONS_00017835.p1	CAEEL04521
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	CAEEL09072, CAEEL20382
OG0004764	TCONS_00053402.p1	CAEEL08826
OG0004765	TCONS_00054229.p1	CAEEL05458
OG0004766	TCONS_00013326.p1	CAEEL11340
OG0004767	TCONS_00012270.p1	CAEEL15300
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	CAEEL15484
OG0004769	TCONS_00015481.p1	CAEEL12780
OG0004770	TCONS_00002044.p1	CAEEL01889
OG0004776	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1	CAEEL08387
OG0004781	TCONS_00044133.p1	CAEEL08433
OG0004784	TCONS_00010255.p1	CAEEL12805
OG0004785	TCONS_00055596.p1	CAEEL06884
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	CAEEL08213
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	CAEEL05444
OG0004789	TCONS_00005631.p1, TCONS_00005626.p1	CAEEL02896
OG0004790	TCONS_00005509.p1	CAEEL09153
OG0004791	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1	CAEEL06281
OG0004792	TCONS_00006873.p1, TCONS_00006885.p1	CAEEL07537
OG0004793	TCONS_00027328.p1	CAEEL04135, CAEEL04136
OG0004794	TCONS_00045541.p1	CAEEL18384
OG0004795	TCONS_00051512.p1	CAEEL08472
OG0004797	TCONS_00046886.p1, TCONS_00045587.p1	CAEEL00938
OG0004805	TCONS_00021404.p1	CAEEL12139
OG0004808	TCONS_00052239.p1, TCONS_00052238.p1	CAEEL02473, CAEEL11207
OG0004811	TCONS_00007185.p1	CAEEL01647
OG0004812	TCONS_00018728.p1, TCONS_00017640.p1	CAEEL13048, CAEEL18140
OG0004813	TCONS_00044894.p1	CAEEL00671
OG0004814	TCONS_00055959.p1	CAEEL07145
OG0004816	TCONS_00024891.p1, TCONS_00024858.p1	CAEEL16537
OG0004817	TCONS_00020198.p1	CAEEL06643
OG0004818	TCONS_00034269.p1	CAEEL19418
OG0004819	TCONS_00018134.p1	CAEEL17427
OG0004820	TCONS_00002002.p1, TCONS_00001992.p1	CAEEL02793
OG0004822	TCONS_00033269.p1	CAEEL08056
OG0004825	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1	CAEEL11735
OG0004826	TCONS_00011319.p1	CAEEL15579
OG0004828	TCONS_00031473.p1	CAEEL10102
OG0004829	TCONS_00033116.p3, TCONS_00033093.p1, TCONS_00033117.p1	CAEEL10445
OG0004830	TCONS_00033243.p1	CAEEL14471
OG0004832	TCONS_00002403.p1	CAEEL07284
OG0004833	TCONS_00031425.p1	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	TCONS_00005728.p1	CAEEL18124
OG0004836	TCONS_00004738.p1	CAEEL07499
OG0004837	TCONS_00049471.p1	CAEEL17416
OG0004838	TCONS_00044980.p1	CAEEL14322
OG0004839	TCONS_00046520.p1	CAEEL00540
OG0004840	TCONS_00014850.p1	CAEEL00561
OG0004841	TCONS_00008204.p1	CAEEL02557
OG0004842	TCONS_00009293.p1	CAEEL15435
OG0004843	TCONS_00007791.p1	CAEEL04542
OG0004844	TCONS_00025887.p1	CAEEL14096
OG0004849	TCONS_00045335.p1	CAEEL05685
OG0004851	TCONS_00028417.p1	CAEEL09166
OG0004852	TCONS_00014672.p1	CAEEL08142
OG0004853	TCONS_00016012.p1	CAEEL20498
OG0004854	TCONS_00042557.p1	CAEEL02729
OG0004856	TCONS_00043945.p1	CAEEL19311
OG0004858	TCONS_00006307.p1	CAEEL09152
OG0004859	TCONS_00056288.p1	CAEEL09290
OG0004860	TCONS_00054297.p1	CAEEL06108
OG0004862	TCONS_00006412.p1	CAEEL08490
OG0004863	TCONS_00024838.p1	CAEEL15773
OG0004864	TCONS_00047784.p1	CAEEL09721, CAEEL09722
OG0004865	TCONS_00004803.p1	CAEEL07300
OG0004866	TCONS_00017400.p1	CAEEL11181
OG0004870	TCONS_00027139.p1	CAEEL11148
OG0004871	TCONS_00006050.p1	CAEEL08934
OG0004874	TCONS_00008001.p1, TCONS_00008004.p1, TCONS_00008000.p1	CAEEL06394
OG0004875	TCONS_00052844.p1	CAEEL02867
OG0004877	TCONS_00042354.p1	CAEEL07946, CAEEL07947
OG0004880	TCONS_00012473.p1	CAEEL10160
OG0004881	TCONS_00050150.p1, TCONS_00050257.p1	CAEEL06389
OG0004882	TCONS_00009037.p1, TCONS_00009030.p1	CAEEL20468
OG0004884	TCONS_00011399.p1	CAEEL16735
OG0004885	TCONS_00031074.p1	CAEEL05871
OG0004887	TCONS_00046849.p1	CAEEL07579
OG0004889	TCONS_00016480.p1	CAEEL04283
OG0004890	TCONS_00005433.p1	CAEEL07834, CAEEL07833
OG0004891	TCONS_00018205.p1	CAEEL20745
OG0004893	TCONS_00046271.p1	CAEEL00322
OG0004896	TCONS_00016498.p1, TCONS_00015431.p1	CAEEL17820
OG0004897	TCONS_00031065.p1	CAEEL08009
OG0004898	TCONS_00035515.p1	CAEEL09548
OG0004899	TCONS_00042683.p1	CAEEL09181
OG0004900	TCONS_00005010.p1	CAEEL07133
OG0004901	TCONS_00023469.p1, TCONS_00023514.p1, TCONS_00023525.p1	CAEEL20837
OG0004902	TCONS_00010333.p1	CAEEL15345
OG0004903	TCONS_00008384.p1	CAEEL00424
OG0004904	TCONS_00044147.p1	CAEEL09286
OG0004906	TCONS_00013722.p1	CAEEL14478
OG0004911	TCONS_00026215.p1, TCONS_00003002.p1	CAEEL08171
OG0004913	TCONS_00022463.p1	CAEEL04759, CAEEL19345
OG0004917	TCONS_00044887.p1	CAEEL02599
OG0004919	TCONS_00051202.p1	CAEEL05201
OG0004922	TCONS_00028189.p1	CAEEL03541
OG0004923	TCONS_00011145.p1	CAEEL07594
OG0004924	TCONS_00017758.p1, TCONS_00006927.p1	CAEEL19399, CAEEL02108
OG0004925	TCONS_00033559.p1	CAEEL12266
OG0004926	TCONS_00015835.p1	CAEEL03668
OG0004927	TCONS_00010053.p1	CAEEL14292
OG0004928	TCONS_00017771.p1	CAEEL00896
OG0004929	TCONS_00041592.p1	CAEEL01165
OG0004930	TCONS_00055185.p1	CAEEL07601
OG0004931	TCONS_00035714.p1, TCONS_00035615.p1	CAEEL18664
OG0004932	TCONS_00016600.p1	CAEEL13052
OG0004934	TCONS_00016546.p1	CAEEL18162
OG0004935	TCONS_00015687.p1	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	TCONS_00009893.p1	CAEEL15861
OG0004939	TCONS_00029079.p1	CAEEL07671
OG0004940	TCONS_00045542.p1	CAEEL02013
OG0004941	TCONS_00048801.p1	CAEEL09039
OG0004944	TCONS_00048559.p1	CAEEL11095
OG0004946	TCONS_00022217.p1, TCONS_00022216.p1	CAEEL04126
OG0004947	TCONS_00057121.p1	CAEEL00845
OG0004952	TCONS_00009854.p1	CAEEL16397
OG0004954	TCONS_00045843.p1	CAEEL15813
OG0004955	TCONS_00057048.p1	CAEEL07135
OG0004960	TCONS_00029451.p1	CAEEL10532
OG0004961	TCONS_00022318.p1	CAEEL08261
OG0004962	TCONS_00056119.p1	CAEEL12650
OG0004963	TCONS_00034989.p1	CAEEL02957
OG0004964	TCONS_00056774.p1	CAEEL08584
OG0004967	TCONS_00002759.p1	CAEEL01452
OG0004968	TCONS_00009192.p1	CAEEL01209
OG0004969	TCONS_00022934.p1	CAEEL00449
OG0004970	TCONS_00000575.p1	CAEEL00883
OG0004972	TCONS_00013161.p1	CAEEL09033, CAEEL08011
OG0004973	TCONS_00029790.p1	CAEEL04625
OG0004975	TCONS_00052759.p1	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	TCONS_00042278.p1, TCONS_00042230.p1	CAEEL07289
OG0004978	TCONS_00043407.p1	CAEEL08000
OG0004979	TCONS_00056542.p1	CAEEL08214
OG0004980	TCONS_00029923.p1	CAEEL02291
OG0004981	TCONS_00056106.p1	CAEEL09447
OG0004983	TCONS_00026823.p1, TCONS_00026822.p1	CAEEL20664
OG0004985	TCONS_00049444.p1	CAEEL12156
OG0004988	TCONS_00006657.p1	CAEEL17794, CAEEL18022
OG0004989	TCONS_00036358.p1	CAEEL05203
OG0004991	TCONS_00048148.p1	CAEEL09801
OG0004993	TCONS_00016336.p1	CAEEL15309
OG0004996	TCONS_00048137.p1, TCONS_00034817.p1	CAEEL17438, CAEEL11752
OG0004997	TCONS_00027114.p1	CAEEL04822
OG0004999	TCONS_00040400.p1	CAEEL05368
OG0005000	TCONS_00047673.p1, TCONS_00047680.p1	CAEEL11120
OG0005002	TCONS_00029682.p1	CAEEL01672
OG0005003	TCONS_00027331.p1	CAEEL01322, CAEEL00099
OG0005007	TCONS_00021128.p1	CAEEL00948
OG0005009	TCONS_00040107.p1	CAEEL18496, CAEEL07665
OG0005010	TCONS_00014161.p1	CAEEL16152, CAEEL15693
OG0005014	TCONS_00006395.p1	CAEEL11918
OG0005015	TCONS_00031323.p2	CAEEL11900
OG0005021	TCONS_00021569.p1	CAEEL10907, CAEEL20625
OG0005038	TCONS_00049376.p1, TCONS_00049385.p1	CAEEL10919
OG0005040	TCONS_00001442.p1	CAEEL00444
OG0005044	TCONS_00005720.p1	CAEEL18052, CAEEL08925
OG0005045	TCONS_00045671.p1, TCONS_00046763.p1	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	TCONS_00047615.p1	CAEEL06278
OG0005048	TCONS_00017778.p1, TCONS_00040594.p1	CAEEL08395
OG0005049	TCONS_00048542.p1	CAEEL05912
OG0005053	TCONS_00053899.p1, TCONS_00053898.p1	CAEEL05072
OG0005055	TCONS_00010109.p1	CAEEL15917
OG0005061	TCONS_00052005.p1	CAEEL06935
OG0005062	TCONS_00053004.p1	CAEEL15834
OG0005064	TCONS_00048371.p1, TCONS_00017974.p1	CAEEL02804
OG0005065	TCONS_00030167.p1	CAEEL15959
OG0005067	TCONS_00019030.p1, TCONS_00019029.p1	CAEEL09402
OG0005069	TCONS_00055907.p1	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	TCONS_00042622.p1	CAEEL08088
OG0005075	TCONS_00049231.p1, TCONS_00049229.p1	CAEEL12679, CAEEL12680
OG0005076	TCONS_00027950.p1	CAEEL00314
OG0005077	TCONS_00052137.p1	CAEEL03715
OG0005079	TCONS_00011526.p1	CAEEL04258
