Orthogroup	PFLAV	LYTVA_ok
OG0002523	TCONS_00047652.p1	LYTVA_00333
OG0002526	TCONS_00045530.p1	LYTVA_27159
OG0002527	TCONS_00015718.p2	LYTVA_12191
OG0002528	TCONS_00026494.p1	LYTVA_05185
OG0002530	TCONS_00028798.p1	LYTVA_27968
OG0002531	TCONS_00003492.p1	LYTVA_02490
OG0002532	TCONS_00012757.p1	LYTVA_11495, LYTVA_10842
OG0002535	TCONS_00027133.p1	LYTVA_09662
OG0002536	TCONS_00027134.p1	LYTVA_01828
OG0002537	TCONS_00043020.p1	LYTVA_26252
OG0002537	TCONS_00043022.p1	LYTVA_26243
OG0002538	TCONS_00055126.p1	LYTVA_22765, LYTVA_12485
OG0002539	TCONS_00036371.p1	LYTVA_03780, LYTVA_22809, LYTVA_22808
OG0002540	TCONS_00017267.p1	LYTVA_14395
OG0002541	TCONS_00024617.p1, TCONS_00024683.p1, TCONS_00023649.p1, TCONS_00023796.p1	LYTVA_00145
OG0002541	TCONS_00023654.p1	LYTVA_08531, LYTVA_16761
OG0002542	TCONS_00056409.p1	LYTVA_22878
OG0002543	TCONS_00004943.p1	LYTVA_05546, LYTVA_29378
OG0002544	TCONS_00012744.p1	LYTVA_09388, LYTVA_26551
OG0002545	TCONS_00041144.p1, TCONS_00038916.p1	LYTVA_17249
OG0002547	TCONS_00045453.p1, TCONS_00045484.p1, TCONS_00045452.p1	LYTVA_18896, LYTVA_16593
OG0002548	TCONS_00019309.p1, TCONS_00019311.p1	LYTVA_15314
OG0002549	TCONS_00021796.p1	LYTVA_07016
OG0002551	TCONS_00042821.p1	LYTVA_04105
OG0002552	TCONS_00028491.p1	LYTVA_22275, LYTVA_17939
OG0002554	TCONS_00008559.p1, TCONS_00008530.p1	LYTVA_15356
OG0002557	TCONS_00008156.p1	LYTVA_11893
OG0002559	TCONS_00017224.p1	LYTVA_29204
OG0002560	TCONS_00016273.p1	LYTVA_21723, LYTVA_12089
OG0002561	TCONS_00055930.p1	LYTVA_06324
OG0002562	TCONS_00053582.p1	LYTVA_23408
OG0002563	TCONS_00043033.p1	LYTVA_28180
OG0002564	TCONS_00012617.p1	LYTVA_01413
OG0002566	TCONS_00018257.p1	LYTVA_29203
OG0002567	TCONS_00047678.p1, TCONS_00047681.p1	LYTVA_24506, LYTVA_23645, LYTVA_10741
OG0002568	TCONS_00017767.p1	LYTVA_16459, LYTVA_24614, LYTVA_12663
OG0002569	TCONS_00034967.p1	LYTVA_26769
OG0002570	TCONS_00009301.p1	LYTVA_08742, LYTVA_21570
OG0002571	TCONS_00043132.p1	LYTVA_25934, LYTVA_24213
OG0002572	TCONS_00024912.p1	LYTVA_08956
OG0002573	TCONS_00012985.p1	LYTVA_29887
OG0002587	TCONS_00008891.p1	LYTVA_01204
OG0002589	TCONS_00004590.p1	LYTVA_21773
OG0002590	TCONS_00007453.p1	LYTVA_05045, LYTVA_05048
OG0002592	TCONS_00027490.p1	LYTVA_23598, LYTVA_03295, LYTVA_21866
OG0002593	TCONS_00050855.p1	LYTVA_05345
OG0002594	TCONS_00008434.p1	LYTVA_09902
OG0002595	TCONS_00014309.p1	LYTVA_18324
OG0002596	TCONS_00016127.p1, TCONS_00039519.p1, TCONS_00037754.p1, TCONS_00004555.p1, TCONS_00049332.p1, TCONS_00014963.p1, TCONS_00038848.p1, TCONS_00024579.p1	LYTVA_05127, LYTVA_05241
OG0002597	TCONS_00054800.p1	LYTVA_27880
OG0002598	TCONS_00052855.p1	LYTVA_19110
OG0002599	TCONS_00047444.p1	LYTVA_04514
OG0002601	TCONS_00010418.p1	LYTVA_13096
OG0002602	TCONS_00014207.p1	LYTVA_25365
OG0002603	TCONS_00052519.p1	LYTVA_08072
OG0002603	TCONS_00013259.p1	LYTVA_13249
OG0002605	TCONS_00053210.p1	LYTVA_01282
OG0002606	TCONS_00040313.p1, TCONS_00031016.p1, TCONS_00020584.p1	LYTVA_25632
OG0002607	TCONS_00055152.p1, TCONS_00055181.p1, TCONS_00027852.p1	LYTVA_23355, LYTVA_10613
OG0002608	TCONS_00023837.p1	LYTVA_13159
OG0002609	TCONS_00029035.p1	LYTVA_01416
OG0002610	TCONS_00008605.p1	LYTVA_11229
OG0002611	TCONS_00004066.p1	LYTVA_04155
OG0002612	TCONS_00047747.p1	LYTVA_13837, LYTVA_08081
OG0002614	TCONS_00017955.p1	LYTVA_13201
OG0002616	TCONS_00027742.p1	LYTVA_18183
OG0002619	TCONS_00028823.p1	LYTVA_16965, LYTVA_00112
OG0002620	TCONS_00015581.p1	LYTVA_00427
OG0002621	TCONS_00025101.p1, TCONS_00025102.p1, TCONS_00023156.p1, TCONS_00045456.p1, TCONS_00045431.p1, TCONS_00045457.p1, TCONS_00045432.p1, TCONS_00045458.p1, TCONS_00045460.p1, TCONS_00045434.p1, TCONS_00045225.p1, TCONS_00045234.p1, TCONS_00045461.p1, TCONS_00045435.p1, TCONS_00046213.p1	LYTVA_12838, LYTVA_23317
OG0002622	TCONS_00043892.p1, TCONS_00043902.p1	LYTVA_07031, LYTVA_19267
OG0002624	TCONS_00009152.p1	LYTVA_03682
OG0002625	TCONS_00000742.p1	LYTVA_07745
OG0002628	TCONS_00015492.p1	LYTVA_09885
OG0002629	TCONS_00047518.p1	LYTVA_00984
OG0002629	TCONS_00001710.p1	LYTVA_00974
OG0002630	TCONS_00006926.p1, TCONS_00017759.p1	LYTVA_23635
OG0002631	TCONS_00000293.p1	LYTVA_01421, LYTVA_05487, LYTVA_25207, LYTVA_21771
OG0002632	TCONS_00028955.p1	LYTVA_05249
OG0002633	TCONS_00009804.p1	LYTVA_24405
OG0002634	TCONS_00028514.p1	LYTVA_07550
OG0002634	TCONS_00028515.p1	LYTVA_15801
OG0002635	TCONS_00046180.p1	LYTVA_14166
OG0002636	TCONS_00012778.p1	LYTVA_13092, LYTVA_12071
OG0002637	TCONS_00000797.p1, TCONS_00000795.p1, TCONS_00000787.p1	LYTVA_24118
OG0002638	TCONS_00023645.p1	LYTVA_23794, LYTVA_24615
OG0002639	TCONS_00009797.p1	LYTVA_09285
OG0002640	TCONS_00047424.p1	LYTVA_25858, LYTVA_08060
OG0002641	TCONS_00007360.p1	LYTVA_01785
OG0002642	TCONS_00056643.p1, TCONS_00056642.p1	LYTVA_25328
OG0002644	TCONS_00044196.p1	LYTVA_00752
OG0002645	TCONS_00047832.p1, TCONS_00047846.p1	LYTVA_24176
OG0002646	TCONS_00056457.p1	LYTVA_13560, LYTVA_13618
OG0002647	TCONS_00017755.p1, TCONS_00026751.p1	LYTVA_02821, LYTVA_17258, LYTVA_02817, LYTVA_23303, LYTVA_02816
OG0002648	TCONS_00002157.p1	LYTVA_04611, LYTVA_26805, LYTVA_21026
OG0002649	TCONS_00027226.p1	LYTVA_26079
OG0002652	TCONS_00007635.p1	LYTVA_14696, LYTVA_00100
OG0002653	TCONS_00005624.p1, TCONS_00005622.p1, TCONS_00005623.p2, TCONS_00005620.p1, TCONS_00005619.p1	LYTVA_18692, LYTVA_14330
OG0002654	TCONS_00052014.p1	LYTVA_12075, LYTVA_09026
OG0002655	TCONS_00030420.p1	LYTVA_15898
OG0002657	TCONS_00056535.p1	LYTVA_21608
OG0002658	TCONS_00023141.p1	LYTVA_00441
OG0002659	TCONS_00017232.p1	LYTVA_20057
OG0002660	TCONS_00048912.p1	LYTVA_12513
OG0002661	TCONS_00024795.p1, TCONS_00024755.p1	LYTVA_14026, LYTVA_08616, LYTVA_11094, LYTVA_08264
OG0002662	TCONS_00013016.p1	LYTVA_25032
OG0002663	TCONS_00022107.p1	LYTVA_04732
OG0002664	TCONS_00028993.p1	LYTVA_12170, LYTVA_30120
OG0002665	TCONS_00006695.p1, TCONS_00006689.p1	LYTVA_28316
OG0002666	TCONS_00013352.p1, TCONS_00032472.p1	LYTVA_04715
OG0002667	TCONS_00015951.p1	LYTVA_23365
OG0002668	TCONS_00009177.p1	LYTVA_18089, LYTVA_00341
OG0002669	TCONS_00010762.p1, TCONS_00010419.p1	LYTVA_07024
OG0002669	TCONS_00010421.p1, TCONS_00011735.p1, TCONS_00010420.p1	LYTVA_27272
OG0002670	TCONS_00010164.p1	LYTVA_23139
OG0002671	TCONS_00008833.p1	LYTVA_21496
OG0002672	TCONS_00046517.p1	LYTVA_27785
OG0002673	TCONS_00026782.p1	LYTVA_18804
OG0002674	TCONS_00029780.p1	LYTVA_30165
OG0002675	TCONS_00007280.p1, TCONS_00007281.p1	LYTVA_16982
OG0002676	TCONS_00010952.p1	LYTVA_11657, LYTVA_25403
OG0002677	TCONS_00013321.p1	LYTVA_05849
OG0002678	TCONS_00043278.p1, TCONS_00043276.p1	LYTVA_25709
OG0002682	TCONS_00052478.p1	LYTVA_22194
OG0002683	TCONS_00054134.p1	LYTVA_20068
OG0002685	TCONS_00001020.p1	LYTVA_01740
OG0002703	TCONS_00038338.p1, TCONS_00038287.p1	LYTVA_29979, LYTVA_27390
OG0002705	TCONS_00053434.p1	LYTVA_29948
OG0002706	TCONS_00014277.p1	LYTVA_18828
OG0002706	TCONS_00014276.p1	LYTVA_18829, LYTVA_18105
OG0002708	TCONS_00001336.p1	LYTVA_06941
OG0002709	TCONS_00053614.p1, TCONS_00053516.p1, TCONS_00053456.p1	LYTVA_10173, LYTVA_16165, LYTVA_11245
OG0002710	TCONS_00029431.p1	LYTVA_03429
OG0002712	TCONS_00041645.p1	LYTVA_12703
OG0002714	TCONS_00039260.p1, TCONS_00039300.p1, TCONS_00039213.p1	LYTVA_07487, LYTVA_06098
OG0002716	TCONS_00007711.p1	LYTVA_24542, LYTVA_06979
OG0002717	TCONS_00042110.p1	LYTVA_09780
OG0002718	TCONS_00050365.p1	LYTVA_22419
OG0002719	TCONS_00057167.p1	LYTVA_25378
OG0002720	TCONS_00008062.p1	LYTVA_16984
OG0002720	TCONS_00010232.p1	LYTVA_04741
OG0002721	TCONS_00014473.p1	LYTVA_27895
OG0002722	TCONS_00011837.p1	LYTVA_27149
OG0002723	TCONS_00009848.p1	LYTVA_18812
OG0002724	TCONS_00013956.p1, TCONS_00013957.p1	LYTVA_19288
OG0002724	TCONS_00013959.p1	LYTVA_09751
OG0002725	TCONS_00022209.p1	LYTVA_00356, LYTVA_18543, LYTVA_02443, LYTVA_27765, LYTVA_11063
OG0002726	TCONS_00031105.p1	LYTVA_12627
OG0002727	TCONS_00027122.p1	LYTVA_28235
OG0002728	TCONS_00006650.p1, TCONS_00006633.p2	LYTVA_17564, LYTVA_17578
OG0002729	TCONS_00024186.p1	LYTVA_24879
OG0002729	TCONS_00043122.p1	LYTVA_12941
OG0002730	TCONS_00002286.p1	LYTVA_25085, LYTVA_25902
OG0002731	TCONS_00015586.p1	LYTVA_14020
OG0002732	TCONS_00027362.p1	LYTVA_28855
OG0002733	TCONS_00037583.p1	LYTVA_23512
OG0002736	TCONS_00000152.p1	LYTVA_21231
OG0002739	TCONS_00043001.p1	LYTVA_03350, LYTVA_16185
OG0002741	TCONS_00028376.p1	LYTVA_08147
OG0002742	TCONS_00031180.p1, TCONS_00031206.p1	LYTVA_18075, LYTVA_17178
OG0002743	TCONS_00055209.p1	LYTVA_20017, LYTVA_29489
OG0002744	TCONS_00015439.p1	LYTVA_13350, LYTVA_17646
OG0002745	TCONS_00014235.p1	LYTVA_23293
OG0002747	TCONS_00016131.p1	LYTVA_07301, LYTVA_06613
OG0002748	TCONS_00015247.p1	LYTVA_16624
OG0002749	TCONS_00034797.p1	LYTVA_13617
OG0002750	TCONS_00047460.p1	LYTVA_11674
OG0002751	TCONS_00016595.p1	LYTVA_09851
OG0002752	TCONS_00042881.p1	LYTVA_13590, LYTVA_16228
OG0002755	TCONS_00054322.p1	LYTVA_22169, LYTVA_22170, LYTVA_22722
OG0002756	TCONS_00006067.p1	LYTVA_16840
OG0002757	TCONS_00055221.p1	LYTVA_12178, LYTVA_25439
OG0002758	TCONS_00006270.p1	LYTVA_20249
OG0002759	TCONS_00002285.p1	LYTVA_00899, LYTVA_05590, LYTVA_04404
OG0002761	TCONS_00010302.p1	LYTVA_10840
OG0002762	TCONS_00047734.p1	LYTVA_06145
OG0002763	TCONS_00055749.p1	LYTVA_11931, LYTVA_00169
OG0002764	TCONS_00050931.p1	LYTVA_12077
OG0002765	TCONS_00009341.p1	LYTVA_13397, LYTVA_07528
OG0002766	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1	LYTVA_02144
OG0002767	TCONS_00043030.p1	LYTVA_15615
OG0002768	TCONS_00049097.p1	LYTVA_14711
OG0002769	TCONS_00042280.p1, TCONS_00042232.p1	LYTVA_10691
OG0002770	TCONS_00026098.p1	LYTVA_16373
OG0002771	TCONS_00011580.p1	LYTVA_30010
OG0002772	TCONS_00053759.p1	LYTVA_07041, LYTVA_20067
OG0002773	TCONS_00022345.p1, TCONS_00022344.p1	LYTVA_17377
OG0002774	TCONS_00028627.p1	LYTVA_02098, LYTVA_29513
OG0002776	TCONS_00029914.p1	LYTVA_03062
OG0002777	TCONS_00035943.p1	LYTVA_15704
OG0002778	TCONS_00029622.p1	LYTVA_29506
OG0002778	TCONS_00028857.p1, TCONS_00013228.p1	LYTVA_18219
OG0002780	TCONS_00012584.p1	LYTVA_15420, LYTVA_07675
OG0002781	TCONS_00056768.p1	LYTVA_20154
OG0002782	TCONS_00011132.p1	LYTVA_01104
OG0002783	TCONS_00053820.p1	LYTVA_29639
OG0002784	TCONS_00008354.p1, TCONS_00008352.p1	LYTVA_16414, LYTVA_22171
OG0002785	TCONS_00054448.p1	LYTVA_29142
OG0002786	TCONS_00029566.p1	LYTVA_26062
OG0002788	TCONS_00038074.p1	LYTVA_12524, LYTVA_24529
OG0002789	TCONS_00054494.p1, TCONS_00053396.p1	LYTVA_25707, LYTVA_23902, LYTVA_25704, LYTVA_25705, LYTVA_23903
OG0002790	TCONS_00042475.p1	LYTVA_12236
OG0002792	TCONS_00020366.p1	LYTVA_00701
OG0002793	TCONS_00003882.p1	LYTVA_11185
OG0002794	TCONS_00015595.p1	LYTVA_04799, LYTVA_04635
OG0002795	TCONS_00020221.p1	LYTVA_25608, LYTVA_14490
OG0002799	TCONS_00004881.p1	LYTVA_23324
OG0002811	TCONS_00047302.p1	LYTVA_29338
OG0002812	TCONS_00054657.p1	LYTVA_16420
OG0002813	TCONS_00014792.p1	LYTVA_11554
OG0002815	TCONS_00000287.p1	LYTVA_08058
OG0002816	TCONS_00054308.p1	LYTVA_20661
OG0002817	TCONS_00009559.p1	LYTVA_20180
OG0002818	TCONS_00049657.p1	LYTVA_21907
OG0002822	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1	LYTVA_29897, LYTVA_29899
OG0002823	TCONS_00015619.p1	LYTVA_23373
OG0002823	TCONS_00027448.p1	LYTVA_29460
OG0002824	TCONS_00019599.p1	LYTVA_03461
OG0002825	TCONS_00024295.p1	LYTVA_02222
OG0002826	TCONS_00009663.p1	LYTVA_08491
OG0002827	TCONS_00001793.p1	LYTVA_10087
OG0002828	TCONS_00034310.p1	LYTVA_14096
OG0002829	TCONS_00013706.p1	LYTVA_16144
OG0002830	TCONS_00010894.p1	LYTVA_29270
OG0002831	TCONS_00035950.p1, TCONS_00035945.p1	LYTVA_02081
OG0002833	TCONS_00014217.p1	LYTVA_05904, LYTVA_21505
OG0002834	TCONS_00051206.p1	LYTVA_19837, LYTVA_16927
OG0002835	TCONS_00018725.p1, TCONS_00017643.p1	LYTVA_03279
OG0002836	TCONS_00052011.p1	LYTVA_12076
OG0002837	TCONS_00042766.p1	LYTVA_04424
OG0002839	TCONS_00004451.p1	LYTVA_09274
OG0002840	TCONS_00009182.p1	LYTVA_16200
OG0002841	TCONS_00001411.p1, TCONS_00048553.p1	LYTVA_19615
OG0002842	TCONS_00054700.p1, TCONS_00054625.p1	LYTVA_15541, LYTVA_05573
OG0002843	TCONS_00030426.p1	LYTVA_17224, LYTVA_25426
OG0002844	TCONS_00048042.p1	LYTVA_02450
OG0002845	TCONS_00049073.p1	LYTVA_22312
OG0002846	TCONS_00054878.p1	LYTVA_01730
OG0002847	TCONS_00006483.p1	LYTVA_05132
OG0002849	TCONS_00020783.p1, TCONS_00020774.p1, TCONS_00020784.p1	LYTVA_12925
OG0002850	TCONS_00051637.p1	LYTVA_21372
OG0002851	TCONS_00000274.p1	LYTVA_07801
OG0002852	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1	LYTVA_20665, LYTVA_21744
OG0002854	TCONS_00044326.p1, TCONS_00015094.p1	LYTVA_05390
OG0002855	TCONS_00001781.p1, TCONS_00004538.p1	LYTVA_25406, LYTVA_21416
OG0002857	TCONS_00053239.p1	LYTVA_17202, LYTVA_00228
OG0002858	TCONS_00007488.p1, TCONS_00007490.p1	LYTVA_16979
OG0002859	TCONS_00045579.p1	LYTVA_05986
OG0002859	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1	LYTVA_05989
OG0002860	TCONS_00013248.p1	LYTVA_06422
OG0002861	TCONS_00025233.p1	LYTVA_01444
OG0002862	TCONS_00002185.p1	LYTVA_27561
OG0002863	TCONS_00053235.p1	LYTVA_01080
OG0002864	TCONS_00019063.p1	LYTVA_14853
OG0002865	TCONS_00042624.p1	LYTVA_14700
OG0002866	TCONS_00037598.p1	LYTVA_01160
OG0002867	TCONS_00008722.p1	LYTVA_25730
OG0002868	TCONS_00052544.p1	LYTVA_06070
OG0002869	TCONS_00051574.p1	LYTVA_27417
OG0002870	TCONS_00002023.p1	LYTVA_13335
OG0002871	TCONS_00013806.p1	LYTVA_09624
OG0002871	TCONS_00036247.p1	LYTVA_11971, LYTVA_11967
OG0002872	TCONS_00009347.p1	LYTVA_14112
OG0002874	TCONS_00049627.p1	LYTVA_23232, LYTVA_01839
OG0002875	TCONS_00009978.p1	LYTVA_29837
OG0002876	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1	LYTVA_03623
OG0002878	TCONS_00007158.p1	LYTVA_11914
OG0002879	TCONS_00001819.p1	LYTVA_15988
OG0002880	TCONS_00045912.p1	LYTVA_25627
OG0002881	TCONS_00051615.p1	LYTVA_06823
OG0002882	TCONS_00051197.p1	LYTVA_26666
OG0002883	TCONS_00003183.p1	LYTVA_07247
OG0002884	TCONS_00036357.p1	LYTVA_15779
OG0002885	TCONS_00036592.p1	LYTVA_27705, LYTVA_27700
OG0002886	TCONS_00028689.p1, TCONS_00028683.p1	LYTVA_21795, LYTVA_28862
OG0002887	TCONS_00053132.p1	LYTVA_26594, LYTVA_27442
OG0002888	TCONS_00014583.p1	LYTVA_16817, LYTVA_26979
OG0002888	TCONS_00014580.p1	LYTVA_26972
OG0002889	TCONS_00049306.p1	LYTVA_16314
OG0002890	TCONS_00007836.p1	LYTVA_20159
OG0002891	TCONS_00053738.p1	LYTVA_09791, LYTVA_12147
OG0002895	TCONS_00029819.p1	LYTVA_26396
OG0002896	TCONS_00021246.p1	LYTVA_13760
OG0002897	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1	LYTVA_21966
OG0002898	TCONS_00012139.p1, TCONS_00011793.p1	LYTVA_17182
OG0002898	TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1	LYTVA_16018, LYTVA_16016
OG0002899	TCONS_00051403.p1	LYTVA_26043
OG0002900	TCONS_00020534.p1	LYTVA_01085
OG0002900	TCONS_00029824.p1	LYTVA_01793
OG0002901	TCONS_00001145.p1	LYTVA_21898
OG0002902	TCONS_00013877.p1	LYTVA_25031
OG0002905	TCONS_00050785.p1	LYTVA_26816
OG0002906	TCONS_00009274.p1	LYTVA_16028, LYTVA_16029, LYTVA_12205
OG0002908	TCONS_00055243.p1	LYTVA_05679
OG0002909	TCONS_00047561.p1	LYTVA_25972
OG0002910	TCONS_00028540.p1, TCONS_00028541.p1	LYTVA_27131, LYTVA_11896
OG0002911	TCONS_00026143.p1	LYTVA_24799
OG0002912	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1	LYTVA_07087
OG0002913	TCONS_00056620.p1	LYTVA_29014, LYTVA_16275
OG0002915	TCONS_00020490.p1	LYTVA_04120
OG0002917	TCONS_00021044.p1	LYTVA_05198
OG0002919	TCONS_00029838.p1	LYTVA_03708
OG0002921	TCONS_00005612.p1, TCONS_00005613.p2	LYTVA_27879
OG0002923	TCONS_00007977.p1	LYTVA_00338
OG0002924	TCONS_00019349.p1	LYTVA_14915
OG0002925	TCONS_00018459.p1	LYTVA_20567
OG0002926	TCONS_00028061.p1	LYTVA_04390
OG0002927	TCONS_00004135.p1	LYTVA_13304, LYTVA_02118
OG0002944	TCONS_00016891.p1	LYTVA_05446
OG0002945	TCONS_00014323.p1, TCONS_00014335.p1	LYTVA_06562, LYTVA_11930
OG0002947	TCONS_00047564.p1	LYTVA_12540
OG0002948	TCONS_00050545.p1	LYTVA_06849, LYTVA_06850, LYTVA_11784
OG0002949	TCONS_00014445.p1	LYTVA_16087
OG0002950	TCONS_00014046.p1	LYTVA_20825
OG0002952	TCONS_00042673.p1	LYTVA_11677
OG0002953	TCONS_00048395.p1	LYTVA_24232
OG0002954	TCONS_00023913.p1	LYTVA_27076
OG0002955	TCONS_00011898.p1	LYTVA_08492
OG0002956	TCONS_00029297.p1	LYTVA_29021
OG0002957	TCONS_00022513.p1	LYTVA_02020
OG0002959	TCONS_00010958.p1	LYTVA_09399
OG0002961	TCONS_00011734.p1	LYTVA_01187
OG0002962	TCONS_00013946.p1	LYTVA_21311
OG0002963	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1	LYTVA_26237, LYTVA_09201, LYTVA_27954, LYTVA_05076
OG0002964	TCONS_00013728.p1	LYTVA_00396
OG0002966	TCONS_00016414.p1	LYTVA_04762
OG0002967	TCONS_00034167.p1, TCONS_00034173.p1	LYTVA_29445
OG0002969	TCONS_00055983.p1	LYTVA_21133, LYTVA_18655
OG0002971	TCONS_00045604.p1, TCONS_00046877.p1	LYTVA_29010
OG0002973	TCONS_00048192.p1	LYTVA_25878
OG0002974	TCONS_00009337.p1	LYTVA_28658, LYTVA_15364
OG0002975	TCONS_00016006.p1	LYTVA_24995
OG0002976	TCONS_00028969.p1	LYTVA_21549
OG0002977	TCONS_00004747.p1	LYTVA_25111
OG0002978	TCONS_00010996.p1	LYTVA_01781
OG0002979	TCONS_00000115.p1	LYTVA_23820
OG0002982	TCONS_00002363.p1, TCONS_00002375.p1	LYTVA_23766
OG0002983	TCONS_00002109.p1, TCONS_00002101.p1	LYTVA_21419
OG0002984	TCONS_00014608.p1	LYTVA_29653
OG0002985	TCONS_00042833.p1	LYTVA_15482, LYTVA_08966
OG0002987	TCONS_00026946.p1	LYTVA_03673
OG0002988	TCONS_00056009.p1	LYTVA_22486
OG0002989	TCONS_00049575.p1	LYTVA_23227, LYTVA_10772
OG0002990	TCONS_00027689.p1, TCONS_00027688.p1	LYTVA_23760
OG0002991	TCONS_00030348.p1	LYTVA_08511, LYTVA_10060
OG0002994	TCONS_00038154.p1	LYTVA_17251
OG0002995	TCONS_00010900.p1, TCONS_00010896.p1	LYTVA_24575
OG0002996	TCONS_00049228.p1	LYTVA_08312
OG0002997	TCONS_00053213.p1	LYTVA_11217
OG0002998	TCONS_00022351.p1	LYTVA_24592, LYTVA_26894
OG0003000	TCONS_00039107.p1, TCONS_00039126.p1	LYTVA_05386
OG0003001	TCONS_00002698.p1	LYTVA_10762
OG0003002	TCONS_00056726.p1	LYTVA_10079, LYTVA_02883
OG0003003	TCONS_00046653.p1	LYTVA_23446
OG0003005	TCONS_00053819.p1	LYTVA_02900
OG0003005	TCONS_00003466.p1	LYTVA_16562
OG0003006	TCONS_00014322.p1, TCONS_00014334.p1	LYTVA_29828
OG0003008	TCONS_00014834.p1	LYTVA_13595, LYTVA_19423
OG0003009	TCONS_00017797.p1	LYTVA_16184
OG0003010	TCONS_00036755.p1	LYTVA_08548, LYTVA_02560
OG0003011	TCONS_00044235.p1	LYTVA_26566
OG0003013	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1	LYTVA_09610
OG0003014	TCONS_00018508.p1	LYTVA_22017
OG0003016	TCONS_00041684.p1	LYTVA_09030
OG0003017	TCONS_00025399.p1	LYTVA_19123
OG0003018	TCONS_00042596.p1	LYTVA_21456
OG0003019	TCONS_00011573.p1	LYTVA_10940, LYTVA_20369
OG0003020	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1	LYTVA_21575, LYTVA_21923
OG0003021	TCONS_00050470.p1	LYTVA_19441
OG0003021	TCONS_00044206.p1	LYTVA_27024
OG0003022	TCONS_00021935.p1	LYTVA_20857
OG0003025	TCONS_00044903.p1	LYTVA_21705
OG0003026	TCONS_00014720.p1, TCONS_00015662.p1	LYTVA_04075
OG0003027	TCONS_00018446.p1	LYTVA_14207
OG0003028	TCONS_00044915.p1	LYTVA_26826
OG0003029	TCONS_00008363.p1	LYTVA_18674
OG0003030	TCONS_00055499.p1	LYTVA_04978
OG0003031	TCONS_00004052.p1	LYTVA_28630
OG0003032	TCONS_00027563.p1	LYTVA_06927
OG0003033	TCONS_00000889.p1	LYTVA_09117
OG0003034	TCONS_00042530.p1	LYTVA_09525
OG0003035	TCONS_00019341.p1	LYTVA_21238
OG0003036	TCONS_00014973.p1	LYTVA_15519
OG0003037	TCONS_00012033.p1	LYTVA_00120, LYTVA_12907
OG0003038	TCONS_00039831.p1	LYTVA_17319
OG0003039	TCONS_00029796.p1	LYTVA_26569
OG0003041	TCONS_00017725.p1, TCONS_00044813.p1	LYTVA_21518, LYTVA_08163, LYTVA_17266
OG0003042	TCONS_00054889.p1	LYTVA_03237
OG0003043	TCONS_00042430.p1	LYTVA_21296
OG0003044	TCONS_00004867.p1	LYTVA_27780
OG0003045	TCONS_00056867.p1	LYTVA_09604, LYTVA_16305
OG0003045	TCONS_00021219.p1	LYTVA_22578, LYTVA_13926
OG0003046	TCONS_00018079.p1	LYTVA_11309, LYTVA_01962
OG0003047	TCONS_00022457.p1	LYTVA_30228
OG0003048	TCONS_00009304.p1	LYTVA_03002
OG0003049	TCONS_00054626.p1, TCONS_00054702.p1	LYTVA_12503
OG0003051	TCONS_00026476.p1	LYTVA_21429, LYTVA_08441
OG0003051	TCONS_00022396.p1	LYTVA_12265, LYTVA_06150
OG0003052	TCONS_00027167.p1	LYTVA_22607
OG0003053	TCONS_00054310.p1	LYTVA_03274
OG0003054	TCONS_00021522.p1	LYTVA_02503
OG0003055	TCONS_00054282.p1	LYTVA_01129
OG0003056	TCONS_00000638.p1	LYTVA_27575, LYTVA_15255
OG0003057	TCONS_00000589.p1	LYTVA_02197, LYTVA_15955
OG0003058	TCONS_00017801.p1	LYTVA_15514
OG0003059	TCONS_00010865.p1, TCONS_00009506.p1, TCONS_00010866.p1	LYTVA_28530
OG0003060	TCONS_00053579.p1	LYTVA_15832
OG0003061	TCONS_00010070.p1	LYTVA_13436
OG0003062	TCONS_00009277.p1	LYTVA_16197
OG0003063	TCONS_00047299.p1	LYTVA_13937
OG0003064	TCONS_00032013.p2	LYTVA_26915
OG0003065	TCONS_00040405.p1	LYTVA_18370
OG0003066	TCONS_00037980.p1	LYTVA_18475, LYTVA_18168
