Orthogroup	PFLAV	NEMVE
OG0003191	TCONS_00003984.p1	NEMVE13976
OG0003192	TCONS_00003034.p1	NEMVE03402
OG0003193	TCONS_00022403.p1	NEMVE09272
OG0003194	TCONS_00015839.p1	NEMVE21245, NEMVE03000
OG0003195	TCONS_00012666.p1	NEMVE25963, NEMVE10862
OG0003196	TCONS_00007011.p1	NEMVE09009, NEMVE09005
OG0003197	TCONS_00021731.p1	NEMVE09274
OG0003199	TCONS_00054864.p1, TCONS_00054865.p1	NEMVE25466
OG0003200	TCONS_00045357.p1	NEMVE06404, NEMVE11235
OG0003202	TCONS_00030468.p1	NEMVE08285
OG0003204	TCONS_00041693.p1	NEMVE04641
OG0003205	TCONS_00028178.p1	NEMVE11482
OG0003206	TCONS_00042722.p1	NEMVE13786
OG0003207	TCONS_00043267.p1, TCONS_00030185.p1	NEMVE13760
OG0003208	TCONS_00048913.p1	NEMVE13391
OG0003211	TCONS_00038940.p1, TCONS_00006794.p1	NEMVE25111
OG0003212	TCONS_00038921.p1, TCONS_00005698.p1	NEMVE08610
OG0003213	TCONS_00029459.p1	NEMVE20699, NEMVE15231
OG0003214	TCONS_00056343.p1, TCONS_00056311.p1	NEMVE11275, NEMVE11276, NEMVE19887
OG0003215	TCONS_00004511.p1	NEMVE05074
OG0003217	TCONS_00053417.p1	NEMVE25774
OG0003218	TCONS_00022948.p1	NEMVE06170
OG0003221	TCONS_00018637.p1	NEMVE24005
OG0003223	TCONS_00008858.p1	NEMVE13687
OG0003224	TCONS_00019205.p1	NEMVE07475
OG0003225	TCONS_00034983.p1	NEMVE14015
OG0003226	TCONS_00037381.p1	NEMVE20833, NEMVE10372, NEMVE19663
OG0003227	TCONS_00026520.p1	NEMVE21244
OG0003228	TCONS_00010782.p1	NEMVE06914
OG0003230	TCONS_00027696.p1	NEMVE21692
OG0003231	TCONS_00045218.p1	NEMVE13764
OG0003234	TCONS_00043599.p1	NEMVE03676
OG0003235	TCONS_00049408.p1	NEMVE11954, NEMVE22173
OG0003236	TCONS_00019350.p1, TCONS_00013892.p1	NEMVE24262
OG0003238	TCONS_00019863.p1	NEMVE23364
OG0003239	TCONS_00029442.p1	NEMVE13113
OG0003251	TCONS_00007188.p1, TCONS_00007189.p1	NEMVE01548
OG0003252	TCONS_00003543.p1	NEMVE13979
OG0003253	TCONS_00029368.p1	NEMVE23463
OG0003254	TCONS_00010837.p1	NEMVE05092
OG0003255	TCONS_00020100.p1	NEMVE09782
OG0003257	TCONS_00010797.p1	NEMVE13838
OG0003258	TCONS_00051629.p1	NEMVE07151
OG0003260	TCONS_00054519.p1	NEMVE15106
OG0003261	TCONS_00018872.p1	NEMVE25094
OG0003263	TCONS_00013622.p1	NEMVE22513
OG0003264	TCONS_00046364.p2	NEMVE15698
OG0003265	TCONS_00049250.p1	NEMVE09756
OG0003266	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1	NEMVE14097
OG0003267	TCONS_00031423.p1	NEMVE16965
OG0003268	TCONS_00008149.p1	NEMVE11716, NEMVE22429
OG0003269	TCONS_00013521.p1	NEMVE24476
OG0003270	TCONS_00049298.p1, TCONS_00049296.p1	NEMVE21786
OG0003271	TCONS_00029343.p1, TCONS_00028333.p1	NEMVE16628
OG0003272	TCONS_00043871.p1	NEMVE06426
OG0003273	TCONS_00009692.p1	NEMVE13710
OG0003274	TCONS_00008525.p1, TCONS_00003310.p1, TCONS_00020324.p1, TCONS_00038139.p1, TCONS_00022850.p1, TCONS_00051398.p1, TCONS_00042916.p1, TCONS_00020652.p1, TCONS_00040604.p1, TCONS_00010616.p1, TCONS_00038140.p1, TCONS_00035438.p1, TCONS_00006863.p1, TCONS_00045465.p1, TCONS_00032909.p1, TCONS_00033396.p1	NEMVE02609, NEMVE02509
OG0003276	TCONS_00016002.p1, TCONS_00010557.p1	NEMVE23236
OG0003277	TCONS_00049210.p1	NEMVE24088
OG0003278	TCONS_00010775.p1	NEMVE03405
OG0003279	TCONS_00041744.p1	NEMVE14441
OG0003281	TCONS_00021791.p1	NEMVE23592
OG0003283	TCONS_00049262.p1	NEMVE00381, NEMVE23430
OG0003284	TCONS_00002839.p1, TCONS_00002854.p1	NEMVE16097, NEMVE21149
OG0003286	TCONS_00013948.p1	NEMVE10573
OG0003287	TCONS_00057175.p1	NEMVE08529
OG0003288	TCONS_00043817.p1	NEMVE04690, NEMVE13954
OG0003290	TCONS_00015060.p1	NEMVE01103
OG0003291	TCONS_00005261.p1	NEMVE10692, NEMVE20230
OG0003292	TCONS_00018846.p1	NEMVE16550
OG0003293	TCONS_00019456.p1	NEMVE04909, NEMVE20380
OG0003294	TCONS_00042669.p1	NEMVE06441
OG0003295	TCONS_00027108.p1	NEMVE04859
OG0003296	TCONS_00006223.p1	NEMVE22460
OG0003297	TCONS_00013842.p1	NEMVE11100
OG0003298	TCONS_00043866.p1	NEMVE04703
OG0003299	TCONS_00003948.p1, TCONS_00053494.p1	NEMVE13192
OG0003301	TCONS_00056136.p1	NEMVE21850, NEMVE21705
OG0003303	TCONS_00010442.p1	NEMVE22702, NEMVE04361
OG0003304	TCONS_00052730.p1	NEMVE18141
OG0003305	TCONS_00024351.p1, TCONS_00024385.p1, TCONS_00045454.p1, TCONS_00045430.p1	NEMVE13992
OG0003306	TCONS_00048857.p1	NEMVE24655
OG0003308	TCONS_00054644.p1, TCONS_00054628.p1	NEMVE00997
OG0003309	TCONS_00018873.p1	NEMVE14486
OG0003311	TCONS_00018844.p1	NEMVE17780
OG0003312	TCONS_00001297.p1, TCONS_00001298.p1	NEMVE19875, NEMVE20841
OG0003314	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1	NEMVE13216
OG0003316	TCONS_00051522.p1	NEMVE07618
OG0003317	TCONS_00014439.p1	NEMVE05254
OG0003318	TCONS_00048242.p1	NEMVE22763
OG0003319	TCONS_00046681.p1	NEMVE11076
OG0003320	TCONS_00026069.p1	NEMVE13147
OG0003322	TCONS_00043082.p1	NEMVE17519
OG0003324	TCONS_00012971.p1	NEMVE17427
OG0003325	TCONS_00031296.p1	NEMVE07678
OG0003325	TCONS_00018365.p1	NEMVE04776
OG0003326	TCONS_00027204.p1, TCONS_00027197.p1	NEMVE23156
OG0003327	TCONS_00016375.p1	NEMVE06800
OG0003328	TCONS_00008822.p1, TCONS_00008820.p1	NEMVE14055
OG0003329	TCONS_00028898.p1	NEMVE22267
OG0003330	TCONS_00028960.p1	NEMVE17547
OG0003331	TCONS_00006506.p1	NEMVE24492
OG0003332	TCONS_00046195.p1, TCONS_00046192.p1	NEMVE25694
OG0003333	TCONS_00036252.p1	NEMVE00058
OG0003335	TCONS_00011485.p1	NEMVE01928, NEMVE19241
OG0003336	TCONS_00014647.p1	NEMVE06507
OG0003337	TCONS_00051325.p1, TCONS_00051418.p1	NEMVE13578
OG0003338	TCONS_00054672.p1, TCONS_00054606.p1, TCONS_00054607.p1	NEMVE06602
OG0003340	TCONS_00017094.p1	NEMVE15762, NEMVE20934
OG0003341	TCONS_00003609.p1	NEMVE01952
OG0003343	TCONS_00006521.p1	NEMVE24170
OG0003344	TCONS_00046687.p1	NEMVE24619
OG0003346	TCONS_00045016.p1, TCONS_00048354.p1, TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1	NEMVE14289
OG0003347	TCONS_00056116.p1	NEMVE23886
OG0003348	TCONS_00017611.p1, TCONS_00017647.p1	NEMVE23418
OG0003349	TCONS_00030123.p1	NEMVE14973
OG0003351	TCONS_00047963.p2	NEMVE22797
OG0003351	TCONS_00012043.p1	NEMVE22733
OG0003352	TCONS_00033183.p1	NEMVE24015
OG0003353	TCONS_00047823.p1, TCONS_00047834.p1	NEMVE06482
OG0003354	TCONS_00033398.p1, TCONS_00032835.p1	NEMVE14304
OG0003355	TCONS_00031349.p1	NEMVE08592
OG0003356	TCONS_00012899.p1	NEMVE06309
OG0003358	TCONS_00048237.p1	NEMVE23739
OG0003359	TCONS_00023445.p1, TCONS_00023479.p1	NEMVE13744
OG0003360	TCONS_00011165.p1	NEMVE20499
OG0003361	TCONS_00011047.p1	NEMVE14739
OG0003362	TCONS_00043774.p1	NEMVE00976
OG0003363	TCONS_00055673.p1	NEMVE10901
OG0003364	TCONS_00037083.p1	NEMVE01971
OG0003365	TCONS_00018439.p1	NEMVE23416
OG0003366	TCONS_00011117.p1	NEMVE21908
OG0003368	TCONS_00027072.p1	NEMVE21767, NEMVE00061
OG0003369	TCONS_00030861.p1	NEMVE09534, NEMVE11386
OG0003370	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1	NEMVE18949
OG0003370	TCONS_00044504.p1	NEMVE19237
OG0003371	TCONS_00008422.p1	NEMVE21515, NEMVE20478
OG0003372	TCONS_00053297.p1	NEMVE24037, NEMVE01226
OG0003373	TCONS_00037895.p1	NEMVE24072
OG0003374	TCONS_00054992.p1	NEMVE13211
OG0003375	TCONS_00027996.p1, TCONS_00029030.p1, TCONS_00029032.p1	NEMVE19185
OG0003376	TCONS_00055205.p1, TCONS_00041457.p1	NEMVE16260, NEMVE11402, NEMVE11401
OG0003377	TCONS_00023122.p1	NEMVE15318
OG0003378	TCONS_00023058.p1, TCONS_00023089.p1	NEMVE16798
OG0003379	TCONS_00018871.p1	NEMVE20545, NEMVE16052
OG0003380	TCONS_00006819.p1	NEMVE22683
OG0003381	TCONS_00024085.p1	NEMVE14322
OG0003383	TCONS_00020044.p1	NEMVE23495
OG0003384	TCONS_00027067.p1	NEMVE00423
OG0003385	TCONS_00020620.p1	NEMVE24878
OG0003386	TCONS_00052234.p1	NEMVE24105
OG0003387	TCONS_00005038.p1	NEMVE13639
OG0003388	TCONS_00030400.p1, TCONS_00030384.p1	NEMVE08840, NEMVE15438
OG0003391	TCONS_00009705.p1	NEMVE17395
OG0003392	TCONS_00014589.p1	NEMVE09110
OG0003394	TCONS_00019998.p1	NEMVE16445
OG0003396	TCONS_00036037.p1	NEMVE24075
OG0003401	TCONS_00015311.p1	NEMVE11233
OG0003419	TCONS_00040540.p1	NEMVE08218
OG0003420	TCONS_00015563.p1	NEMVE19645
OG0003421	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1	NEMVE04651
OG0003422	TCONS_00022982.p1	NEMVE07883, NEMVE20521, NEMVE01482
OG0003423	TCONS_00007352.p1, TCONS_00000834.p1, TCONS_00001989.p1, TCONS_00002040.p1, TCONS_00000880.p1, TCONS_00001988.p1, TCONS_00000845.p1, TCONS_00000846.p1, TCONS_00001914.p1, TCONS_00002509.p1, TCONS_00002017.p1	NEMVE16997, NEMVE18442
OG0003424	TCONS_00013866.p1	NEMVE16825
OG0003425	TCONS_00029551.p1	NEMVE02069
OG0003426	TCONS_00028995.p1	NEMVE04788
OG0003428	TCONS_00043444.p1	NEMVE22338
OG0003429	TCONS_00036739.p1	NEMVE22490
OG0003430	TCONS_00035290.p1	NEMVE24395
OG0003431	TCONS_00057200.p1	NEMVE04794
OG0003432	TCONS_00016975.p1	NEMVE13929
OG0003433	TCONS_00021164.p1	NEMVE22730
OG0003434	TCONS_00031599.p1	NEMVE19996, NEMVE14429
OG0003435	TCONS_00010051.p1	NEMVE13652
OG0003438	TCONS_00006810.p1, TCONS_00005722.p1	NEMVE17966
OG0003439	TCONS_00022916.p1	NEMVE25599
OG0003440	TCONS_00042109.p1	NEMVE09605
OG0003441	TCONS_00047900.p1	NEMVE08561, NEMVE06221
OG0003442	TCONS_00043703.p1	NEMVE13895
OG0003443	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1	NEMVE23998
OG0003444	TCONS_00037790.p1	NEMVE04612
OG0003445	TCONS_00016588.p1, TCONS_00015497.p1	NEMVE08389, NEMVE01424
OG0003447	TCONS_00049275.p1	NEMVE24666
OG0003447	TCONS_00049278.p1	NEMVE08211
OG0003448	TCONS_00007007.p1	NEMVE10129
OG0003449	TCONS_00014387.p1	NEMVE09972, NEMVE16813, NEMVE09971, NEMVE09976, NEMVE11728, NEMVE00441
OG0003450	TCONS_00043348.p1, TCONS_00043337.p1	NEMVE23497
OG0003451	TCONS_00002411.p1	NEMVE07235
OG0003452	TCONS_00026077.p1	NEMVE21083, NEMVE23965
OG0003453	TCONS_00005573.p1	NEMVE14861, NEMVE07006, NEMVE20495
OG0003454	TCONS_00057051.p1	NEMVE14065
OG0003455	TCONS_00055264.p1	NEMVE24559, NEMVE20985
OG0003456	TCONS_00013273.p1	NEMVE14823
OG0003457	TCONS_00018135.p1	NEMVE18245
OG0003458	TCONS_00044748.p1	NEMVE04918
OG0003458	TCONS_00034693.p1, TCONS_00034755.p1	NEMVE17272
OG0003459	TCONS_00011141.p1	NEMVE06913, NEMVE20106
OG0003460	TCONS_00009899.p1	NEMVE05656, NEMVE12240, NEMVE19324
OG0003461	TCONS_00023345.p1, TCONS_00023217.p1	NEMVE23166
OG0003462	TCONS_00015415.p1	NEMVE15109
OG0003463	TCONS_00010682.p1, TCONS_00010685.p1	NEMVE08123
OG0003464	TCONS_00012311.p1	NEMVE21995, NEMVE25422
OG0003465	TCONS_00016466.p1	NEMVE00981
OG0003466	TCONS_00026627.p1	NEMVE19302
OG0003467	TCONS_00007054.p1	NEMVE14975, NEMVE20626, NEMVE11976
OG0003468	TCONS_00010320.p1	NEMVE01447, NEMVE21354
OG0003469	TCONS_00008558.p1	NEMVE23482
OG0003470	TCONS_00028699.p1	NEMVE08394
OG0003471	TCONS_00011334.p1	NEMVE13566
OG0003472	TCONS_00043524.p1	NEMVE23741
OG0003473	TCONS_00018879.p1	NEMVE02684, NEMVE05125
OG0003474	TCONS_00018276.p1	NEMVE00065
OG0003475	TCONS_00001181.p1, TCONS_00001191.p1	NEMVE00257, NEMVE23354
OG0003476	TCONS_00048082.p1	NEMVE12591
OG0003477	TCONS_00046338.p1	NEMVE15677, NEMVE14421
OG0003478	TCONS_00009936.p1, TCONS_00009948.p1	NEMVE14744
OG0003479	TCONS_00047360.p1	NEMVE22549
OG0003480	TCONS_00007841.p1	NEMVE09026
OG0003483	TCONS_00031009.p1	NEMVE22468
OG0003484	TCONS_00032810.p1	NEMVE21744
OG0003486	TCONS_00001225.p1	NEMVE08417, NEMVE11925
OG0003487	TCONS_00026217.p1	NEMVE22483
OG0003488	TCONS_00046419.p1	NEMVE05426
OG0003489	TCONS_00017830.p1	NEMVE05755
OG0003490	TCONS_00004980.p1	NEMVE07514
OG0003491	TCONS_00022792.p1, TCONS_00022795.p1	NEMVE14708
OG0003492	TCONS_00031295.p1	NEMVE06260
OG0003493	TCONS_00025636.p1	NEMVE15798
OG0003494	TCONS_00027326.p1, TCONS_00010976.p1, TCONS_00011466.p1, TCONS_00011468.p1, TCONS_00029184.p1, TCONS_00023466.p1, TCONS_00023512.p1	NEMVE24469, NEMVE16855, NEMVE24438
OG0003496	TCONS_00042095.p1	NEMVE20920, NEMVE24665, NEMVE12137, NEMVE00055
OG0003497	TCONS_00034974.p1	NEMVE01002
OG0003498	TCONS_00018101.p1	NEMVE10613, NEMVE20419
OG0003499	TCONS_00017602.p1	NEMVE25845
OG0003500	TCONS_00016487.p1	NEMVE05089, NEMVE12196
OG0003501	TCONS_00052580.p1	NEMVE13383
OG0003502	TCONS_00004748.p1	NEMVE06419
OG0003503	TCONS_00012915.p1	NEMVE14218, NEMVE14261
OG0003504	TCONS_00013392.p1	NEMVE05266, NEMVE14390
OG0003505	TCONS_00008629.p1	NEMVE05913
OG0003506	TCONS_00042743.p1	NEMVE25216
OG0003507	TCONS_00052832.p1	NEMVE06192
OG0003508	TCONS_00056773.p1	NEMVE10416
OG0003509	TCONS_00051123.p1	NEMVE10409
OG0003510	TCONS_00008128.p1	NEMVE10643
OG0003511	TCONS_00027853.p1	NEMVE22014, NEMVE01517
OG0003512	TCONS_00004749.p1	NEMVE20614, NEMVE08803, NEMVE19792
OG0003513	TCONS_00055574.p1	NEMVE14528
OG0003515	TCONS_00042609.p1	NEMVE07802
OG0003516	TCONS_00027677.p1	NEMVE22943, NEMVE13148
OG0003517	TCONS_00037571.p1, TCONS_00037565.p1	NEMVE22199
OG0003518	TCONS_00007976.p1	NEMVE07929
OG0003519	TCONS_00057255.p1	NEMVE22344
OG0003520	TCONS_00003471.p1	NEMVE01051
OG0003521	TCONS_00042336.p1	NEMVE15787, NEMVE15788
OG0003522	TCONS_00013623.p1	NEMVE24059
OG0003523	TCONS_00051275.p1	NEMVE07334
OG0003524	TCONS_00050096.p1	NEMVE20753, NEMVE23630
OG0003527	TCONS_00020851.p1	NEMVE02209
OG0003528	TCONS_00000892.p1, TCONS_00000893.p1	NEMVE12358, NEMVE13793
OG0003529	TCONS_00055604.p1	NEMVE22936
OG0003531	TCONS_00010091.p1	NEMVE23009
OG0003532	TCONS_00051905.p1	NEMVE01942
OG0003533	TCONS_00048487.p1	NEMVE21770
OG0003534	TCONS_00010648.p1	NEMVE01935, NEMVE05102, NEMVE01995
OG0003535	TCONS_00026200.p1	NEMVE18138, NEMVE18330
OG0003536	TCONS_00045108.p1	NEMVE23719
OG0003537	TCONS_00026578.p1	NEMVE15401
OG0003538	TCONS_00044141.p1	NEMVE24834
OG0003539	TCONS_00019206.p1	NEMVE14225
OG0003540	TCONS_00040372.p1	NEMVE25772
OG0003541	TCONS_00018913.p1	NEMVE05768
OG0003542	TCONS_00012622.p1, TCONS_00012623.p1	NEMVE05244
OG0003543	TCONS_00055790.p1	NEMVE21904
OG0003544	TCONS_00046341.p1	NEMVE21778
OG0003545	TCONS_00013272.p1	NEMVE09118
OG0003546	TCONS_00015103.p1, TCONS_00044318.p1	NEMVE00903
OG0003547	TCONS_00025320.p1	NEMVE21707
OG0003548	TCONS_00027368.p1	NEMVE24045
OG0003549	TCONS_00002377.p1, TCONS_00002369.p1	NEMVE22192
OG0003550	TCONS_00019051.p1	NEMVE14633
OG0003551	TCONS_00052907.p1	NEMVE25468
OG0003552	TCONS_00015339.p1	NEMVE13583
OG0003554	TCONS_00026112.p1	NEMVE05007
OG0003555	TCONS_00012957.p1	NEMVE10803
OG0003556	TCONS_00046619.p1	NEMVE17151
OG0003557	TCONS_00014687.p1	NEMVE12283
OG0003558	TCONS_00029710.p1	NEMVE23552
OG0003560	TCONS_00010190.p1	NEMVE06594
OG0003561	TCONS_00000395.p1	NEMVE01009, NEMVE02397
OG0003562	TCONS_00018209.p1	NEMVE13820
OG0003563	TCONS_00012912.p1	NEMVE09047
OG0003564	TCONS_00026983.p1	NEMVE07651, NEMVE05001
OG0003565	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1	NEMVE24799
OG0003566	TCONS_00036670.p1, TCONS_00036691.p1	NEMVE24534
OG0003567	TCONS_00013825.p1	NEMVE14039
OG0003568	TCONS_00005329.p1	NEMVE23185
OG0003570	TCONS_00038273.p1, TCONS_00038298.p1	NEMVE24756
OG0003571	TCONS_00008075.p1	NEMVE07104, NEMVE21760
OG0003573	TCONS_00006509.p1	NEMVE15669
OG0003574	TCONS_00042737.p1	NEMVE03836
OG0003574	TCONS_00001253.p1	NEMVE12660
OG0003574	TCONS_00043716.p1	NEMVE09379
OG0003577	TCONS_00019459.p1	NEMVE01484
OG0003578	TCONS_00005625.p1	NEMVE14882, NEMVE12325
OG0003579	TCONS_00030567.p1	NEMVE14468
OG0003581	TCONS_00017960.p1, TCONS_00016901.p1	NEMVE02408
OG0003582	TCONS_00049811.p1	NEMVE05180
OG0003589	TCONS_00043832.p1, TCONS_00043830.p1, TCONS_00043833.p1, TCONS_00043831.p1, TCONS_00041492.p1, TCONS_00035257.p1	NEMVE24856, NEMVE19350
OG0003589	TCONS_00042537.p1, TCONS_00000017.p1	NEMVE23604
OG0003597	TCONS_00037741.p1	NEMVE06178, NEMVE07749
OG0003598	TCONS_00016130.p1	NEMVE09849
OG0003599	TCONS_00029425.p1	NEMVE00164
OG0003601	TCONS_00056829.p1	NEMVE01801
OG0003603	TCONS_00012634.p1	NEMVE13720
OG0003604	TCONS_00006087.p1	NEMVE14417
OG0003606	TCONS_00001243.p1	NEMVE07584, NEMVE07605
OG0003607	TCONS_00009514.p1	NEMVE25182, NEMVE12941, NEMVE12994
OG0003608	TCONS_00015406.p1	NEMVE05516, NEMVE19157
OG0003610	TCONS_00018565.p1	NEMVE07493, NEMVE14129
OG0003611	TCONS_00026984.p1	NEMVE07655, NEMVE15407
OG0003613	TCONS_00037548.p1	NEMVE08287
OG0003615	TCONS_00054640.p1	NEMVE03122
OG0003616	TCONS_00049702.p1	NEMVE22796
OG0003617	TCONS_00023003.p1	NEMVE04879
OG0003618	TCONS_00044972.p1	NEMVE14538
OG0003619	TCONS_00043918.p1	NEMVE25213
OG0003620	TCONS_00027300.p1	NEMVE14400
OG0003621	TCONS_00001275.p1	NEMVE24715
OG0003622	TCONS_00009864.p1	NEMVE09372
OG0003625	TCONS_00017338.p1, TCONS_00017592.p1, TCONS_00018519.p1, TCONS_00016845.p1	NEMVE23563
OG0003626	TCONS_00002996.p1	NEMVE00939, NEMVE20827
OG0003629	TCONS_00021339.p1	NEMVE13677
OG0003630	TCONS_00006358.p1	NEMVE01474
OG0003631	TCONS_00043632.p1, TCONS_00043605.p1	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475
OG0003632	TCONS_00051362.p1	NEMVE09812
OG0003633	TCONS_00010384.p1, TCONS_00054784.p1, TCONS_00044543.p1	NEMVE24448
OG0003634	TCONS_00052228.p1	NEMVE17799
OG0003635	TCONS_00030553.p1	NEMVE14571
OG0003635	TCONS_00043850.p1	NEMVE17691
OG0003636	TCONS_00011609.p1	NEMVE10467
OG0003637	TCONS_00041192.p1, TCONS_00032704.p1	NEMVE05774
OG0003638	TCONS_00003511.p1	NEMVE14258
OG0003639	TCONS_00005259.p1	NEMVE05431
OG0003640	TCONS_00004132.p1	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	TCONS_00009159.p1	NEMVE25925, NEMVE21020
OG0003643	TCONS_00048583.p1	NEMVE21963
OG0003644	TCONS_00016060.p1	NEMVE14219, NEMVE19898
OG0003645	TCONS_00042488.p1	NEMVE06456, NEMVE06446
OG0003646	TCONS_00029784.p1	NEMVE06017
OG0003647	TCONS_00027854.p1	NEMVE18107
OG0003648	TCONS_00009686.p1	NEMVE10380
OG0003649	TCONS_00027915.p1	NEMVE10970
OG0003650	TCONS_00045964.p1	NEMVE01779
OG0003651	TCONS_00045395.p1	NEMVE07230
OG0003652	TCONS_00002146.p1	NEMVE14170
OG0003655	TCONS_00000200.p1	NEMVE21782
OG0003656	TCONS_00020357.p1	NEMVE23361
OG0003658	TCONS_00032273.p1	NEMVE14339
OG0003659	TCONS_00003686.p1	NEMVE01974
OG0003661	TCONS_00032274.p1	NEMVE00922
OG0003662	TCONS_00027101.p1	NEMVE08035
OG0003664	TCONS_00024736.p1, TCONS_00024643.p1	NEMVE07963
OG0003665	TCONS_00010044.p1, TCONS_00009382.p1	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	TCONS_00005804.p1, TCONS_00005788.p1	NEMVE05425
OG0003668	TCONS_00029645.p1	NEMVE14297
OG0003669	TCONS_00053763.p1	NEMVE07090
OG0003670	TCONS_00044948.p1	NEMVE20471, NEMVE23703
OG0003671	TCONS_00026939.p1	NEMVE14323
OG0003672	TCONS_00014351.p1	NEMVE08668
OG0003673	TCONS_00000153.p1	NEMVE16428
OG0003674	TCONS_00013395.p1	NEMVE05251
OG0003675	TCONS_00002929.p1	NEMVE14081
OG0003676	TCONS_00055967.p1	NEMVE07553
OG0003677	TCONS_00056120.p1	NEMVE22425
OG0003678	TCONS_00054343.p1	NEMVE25356
OG0003679	TCONS_00017789.p1	NEMVE11368
OG0003680	TCONS_00002910.p1	NEMVE13143
OG0003681	TCONS_00030595.p1	NEMVE01693
OG0003682	TCONS_00009725.p1	NEMVE22975
OG0003683	TCONS_00004855.p1, TCONS_00004834.p1	NEMVE21208
OG0003684	TCONS_00007072.p1	NEMVE10127
OG0003685	TCONS_00033332.p1	NEMVE07449
OG0003686	TCONS_00008641.p1	NEMVE09181
OG0003687	TCONS_00057206.p1	NEMVE23894, NEMVE12128
OG0003689	TCONS_00056117.p1	NEMVE15357
OG0003690	TCONS_00010756.p1	NEMVE15068
OG0003691	TCONS_00041854.p1	NEMVE21817
OG0003692	TCONS_00026517.p1	NEMVE20806, NEMVE11090
OG0003693	TCONS_00048357.p1	NEMVE09308
OG0003694	TCONS_00019312.p1	NEMVE22408
OG0003695	TCONS_00015112.p1, TCONS_00014508.p1	NEMVE01731
OG0003696	TCONS_00047294.p1	NEMVE11320
OG0003697	TCONS_00012511.p1	NEMVE17845
OG0003698	TCONS_00026609.p1	NEMVE22878
OG0003699	TCONS_00057248.p1, TCONS_00035985.p1	NEMVE16490
OG0003700	TCONS_00012360.p1	NEMVE05136, NEMVE03153
OG0003701	TCONS_00045362.p1	NEMVE05754
OG0003703	TCONS_00035988.p1	NEMVE24764
OG0003704	TCONS_00046090.p1	NEMVE24279
OG0003705	TCONS_00055975.p1	NEMVE23677
OG0003706	TCONS_00015043.p1	NEMVE16662
OG0003707	TCONS_00056987.p1	NEMVE04617
OG0003708	TCONS_00000585.p1	NEMVE07588
OG0003710	TCONS_00001097.p1	NEMVE22261
OG0003711	TCONS_00020785.p1, TCONS_00020775.p1	NEMVE13813, NEMVE21206
OG0003712	TCONS_00012419.p1	NEMVE13197
OG0003714	TCONS_00051128.p1	NEMVE13060
OG0003715	TCONS_00053511.p1, TCONS_00048986.p1	NEMVE16285
OG0003716	TCONS_00050423.p1	NEMVE13656
OG0003717	TCONS_00017571.p1	NEMVE06991
OG0003718	TCONS_00003037.p1	NEMVE22937
OG0003719	TCONS_00028257.p1	NEMVE08960
OG0003720	TCONS_00014920.p1	NEMVE09562
OG0003720	TCONS_00054919.p1	NEMVE13058
OG0003721	TCONS_00009979.p1	NEMVE18963
OG0003722	TCONS_00015463.p1	NEMVE01466, NEMVE20465
OG0003724	TCONS_00051898.p1	NEMVE13663, NEMVE17013, NEMVE22380
OG0003725	TCONS_00052910.p1	NEMVE14781
OG0003728	TCONS_00016021.p1	NEMVE23247
OG0003730	TCONS_00027342.p1	NEMVE15317, NEMVE13968
OG0003731	TCONS_00011687.p1	NEMVE23012
OG0003732	TCONS_00021737.p1	NEMVE13725
OG0003733	TCONS_00052651.p1	NEMVE13938
OG0003734	TCONS_00015817.p1	NEMVE22526
OG0003735	TCONS_00002106.p1	NEMVE02733
OG0003735	TCONS_00002105.p1, TCONS_00002113.p1	NEMVE23342
OG0003736	TCONS_00056575.p1	NEMVE22403
OG0003737	TCONS_00016153.p1	NEMVE15745
OG0003738	TCONS_00013945.p1	NEMVE24821, NEMVE25967
OG0003739	TCONS_00055464.p1	NEMVE09958
OG0003740	TCONS_00024141.p1	NEMVE22455
OG0003741	TCONS_00034776.p1	NEMVE00260, NEMVE22579
OG0003742	TCONS_00019755.p1	NEMVE13350, NEMVE15271
OG0003743	TCONS_00000185.p1	NEMVE21709
OG0003744	TCONS_00047885.p1	NEMVE05864
OG0003745	TCONS_00006756.p1	NEMVE24615
OG0003746	TCONS_00055721.p1	NEMVE04748
OG0003747	TCONS_00046166.p1	NEMVE17516
OG0003749	TCONS_00025714.p1, TCONS_00025707.p1	NEMVE22325
OG0003750	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1	NEMVE13166
OG0003751	TCONS_00050252.p1, TCONS_00052175.p1	NEMVE03634, NEMVE10234
OG0003752	TCONS_00057226.p1	NEMVE10007, NEMVE01099, NEMVE09376
OG0003753	TCONS_00012646.p1	NEMVE23093
OG0003754	TCONS_00025033.p1, TCONS_00023166.p1	NEMVE12822, NEMVE01565
