Orthogroup	PFLAV	ASTMX
OG0004540	TCONS_00003802.p1, TCONS_00003824.p1	ASTMX16758
OG0004542	TCONS_00024746.p1, TCONS_00024656.p1	ASTMX01416
OG0004543	TCONS_00020247.p1	ASTMX02878
OG0004544	TCONS_00048345.p1	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	TCONS_00052810.p1, TCONS_00052771.p1	ASTMX18331
OG0004547	TCONS_00049128.p1	ASTMX02173, ASTMX00774
OG0004550	TCONS_00037471.p1, TCONS_00053721.p1, TCONS_00036317.p1, TCONS_00037474.p1, TCONS_00037434.p1, TCONS_00036309.p1, TCONS_00037465.p1, TCONS_00037472.p1, TCONS_00037443.p1	ASTMX10857
OG0004551	TCONS_00055491.p1	ASTMX09705
OG0004552	TCONS_00021990.p1, TCONS_00021991.p1	ASTMX05664
OG0004553	TCONS_00000170.p1	ASTMX18683
OG0004554	TCONS_00055911.p1, TCONS_00055917.p1	ASTMX17537
OG0004555	TCONS_00009333.p1	ASTMX12344, ASTMX13870
OG0004556	TCONS_00006396.p1	ASTMX09133
OG0004557	TCONS_00055840.p1	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432
OG0004558	TCONS_00050923.p1	ASTMX08361
OG0004559	TCONS_00014585.p1	ASTMX16403
OG0004560	TCONS_00022169.p1	ASTMX08772, ASTMX03130
OG0004563	TCONS_00037672.p1	ASTMX06425
OG0004564	TCONS_00011681.p1	ASTMX04605, ASTMX17708
OG0004565	TCONS_00004488.p1	ASTMX11337
OG0004566	TCONS_00046163.p1	ASTMX01230, ASTMX09116
OG0004567	TCONS_00017890.p1	ASTMX13427, ASTMX01332
OG0004569	TCONS_00005851.p1, TCONS_00005820.p1	ASTMX13197
OG0004570	TCONS_00004500.p1	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	TCONS_00056203.p1	ASTMX20916
OG0004572	TCONS_00041779.p1	ASTMX22215
OG0004573	TCONS_00005131.p1	ASTMX21393
OG0004574	TCONS_00038016.p1	ASTMX17761
OG0004576	TCONS_00027608.p1	ASTMX09317, ASTMX19947
OG0004577	TCONS_00008589.p1	ASTMX01646
OG0004578	TCONS_00015174.p1	ASTMX08973, ASTMX03318
OG0004579	TCONS_00048911.p1	ASTMX02009, ASTMX00406, ASTMX00405
OG0004580	TCONS_00050994.p1	ASTMX02111
OG0004581	TCONS_00021685.p1	ASTMX17856
OG0004582	TCONS_00053389.p1	ASTMX10566
OG0004583	TCONS_00044907.p1	ASTMX11040
OG0004584	TCONS_00001238.p1	ASTMX11429
OG0004585	TCONS_00007144.p1	ASTMX12629
OG0004587	TCONS_00056336.p1, TCONS_00043848.p1	ASTMX01635
OG0004588	TCONS_00004944.p1	ASTMX07797
OG0004589	TCONS_00006431.p1	ASTMX17072, ASTMX18516
OG0004590	TCONS_00006432.p1	ASTMX12148
OG0004591	TCONS_00014566.p1	ASTMX21610
OG0004593	TCONS_00027131.p1	ASTMX10160
OG0004595	TCONS_00000092.p1, TCONS_00038644.p1	ASTMX20276
OG0004596	TCONS_00055757.p1	ASTMX21772, ASTMX23076, ASTMX21770, ASTMX21771
OG0004597	TCONS_00011685.p1	ASTMX08509
OG0004600	TCONS_00016332.p1	ASTMX03299
OG0004601	TCONS_00016522.p1	ASTMX10374
OG0004602	TCONS_00012527.p1	ASTMX16402
OG0004603	TCONS_00013912.p1	ASTMX03617
OG0004605	TCONS_00014511.p1, TCONS_00014532.p1	ASTMX21168
OG0004606	TCONS_00018261.p1	ASTMX21043
OG0004607	TCONS_00005134.p1	ASTMX11971, ASTMX13056
OG0004608	TCONS_00009920.p1	ASTMX01257
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	ASTMX09349
OG0004610	TCONS_00029447.p1	ASTMX00616, ASTMX01729
OG0004611	TCONS_00052705.p1	ASTMX12112
OG0004612	TCONS_00033238.p1	ASTMX00891
OG0004613	TCONS_00040469.p1	ASTMX21763
OG0004614	TCONS_00020291.p1, TCONS_00020281.p1	ASTMX04701
OG0004615	TCONS_00016584.p1	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	TCONS_00002936.p1	ASTMX05420
OG0004617	TCONS_00037403.p1, TCONS_00037401.p1	ASTMX09210, ASTMX02171, ASTMX02007
OG0004618	TCONS_00042873.p1, TCONS_00044267.p1	ASTMX19005
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	ASTMX10202
OG0004620	TCONS_00008640.p1	ASTMX22806
OG0004621	TCONS_00049466.p1	ASTMX15948, ASTMX10781
OG0004625	TCONS_00005218.p1	ASTMX17472
OG0004626	TCONS_00008495.p1	ASTMX07085, ASTMX00423
OG0004627	TCONS_00020882.p1	ASTMX06167
OG0004628	TCONS_00020659.p1	ASTMX07376, ASTMX00478
OG0004629	TCONS_00014993.p1	ASTMX09732
OG0004630	TCONS_00001942.p1	ASTMX12900
OG0004631	TCONS_00053607.p1, TCONS_00053515.p1	ASTMX20661
OG0004632	TCONS_00019026.p1	ASTMX05459
OG0004633	TCONS_00051133.p1	ASTMX10340
OG0004634	TCONS_00050813.p1	ASTMX21447, ASTMX03049
OG0004635	TCONS_00034976.p1	ASTMX21359
OG0004637	TCONS_00007953.p1, TCONS_00007954.p1	ASTMX13850
OG0004638	TCONS_00016690.p1	ASTMX10394
OG0004639	TCONS_00016339.p1	ASTMX09755
OG0004640	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1	ASTMX04537
OG0004641	TCONS_00015486.p1	ASTMX09734, ASTMX21642
OG0004643	TCONS_00022104.p1	ASTMX03452
OG0004644	TCONS_00010502.p1	ASTMX03881, ASTMX08159
OG0004645	TCONS_00017894.p1	ASTMX06181
OG0004646	TCONS_00028492.p1	ASTMX09023, ASTMX02418
OG0004647	TCONS_00029206.p1	ASTMX03332
OG0004648	TCONS_00029834.p1	ASTMX04919
OG0004649	TCONS_00005889.p1	ASTMX21812, ASTMX14367
OG0004650	TCONS_00006130.p1	ASTMX21121, ASTMX10760
OG0004651	TCONS_00018246.p1	ASTMX10743
OG0004652	TCONS_00022442.p1	ASTMX08809
OG0004653	TCONS_00056764.p1	ASTMX17699, ASTMX20052
OG0004654	TCONS_00055330.p1	ASTMX14086
OG0004657	TCONS_00022494.p1	ASTMX04352, ASTMX11354
OG0004658	TCONS_00000981.p1	ASTMX08137
OG0004659	TCONS_00047338.p1	ASTMX05376
OG0004660	TCONS_00000361.p1	ASTMX01193
OG0004662	TCONS_00010042.p1	ASTMX16585, ASTMX09495
OG0004664	TCONS_00020847.p1	ASTMX02245
OG0004665	TCONS_00055986.p1	ASTMX07874
OG0004666	TCONS_00009372.p1	ASTMX12986, ASTMX19150
OG0004667	TCONS_00011403.p1	ASTMX11898
OG0004668	TCONS_00011475.p1	ASTMX04572
OG0004670	TCONS_00003641.p1	ASTMX04458
OG0004671	TCONS_00006316.p1	ASTMX09351
OG0004672	TCONS_00008720.p1	ASTMX13847
OG0004673	TCONS_00055334.p1	ASTMX22640, ASTMX13608
OG0004674	TCONS_00054555.p1	ASTMX13549
OG0004675	TCONS_00046779.p1	ASTMX22086
OG0004676	TCONS_00011282.p1, TCONS_00011302.p1	ASTMX09682
OG0004677	TCONS_00011689.p1	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	TCONS_00015474.p1	ASTMX10360
OG0004679	TCONS_00004597.p1	ASTMX03517
OG0004680	TCONS_00009523.p1	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	TCONS_00005143.p1, TCONS_00005144.p1	ASTMX20970
OG0004682	TCONS_00052713.p1	ASTMX13860
OG0004683	TCONS_00010745.p1	ASTMX17384
OG0004685	TCONS_00006441.p1	ASTMX05981, ASTMX21111
OG0004686	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1	ASTMX09600
OG0004687	TCONS_00048164.p1	ASTMX17747
OG0004688	TCONS_00049473.p1, TCONS_00049474.p1, TCONS_00049775.p1	ASTMX00758
OG0004689	TCONS_00005729.p1	ASTMX17256
OG0004690	TCONS_00019248.p1	ASTMX15817, ASTMX19767
OG0004691	TCONS_00009715.p1	ASTMX08190
OG0004692	TCONS_00009722.p1, TCONS_00009721.p1	ASTMX19513
OG0004694	TCONS_00013362.p1	ASTMX10468
OG0004696	TCONS_00030181.p1	ASTMX08445
OG0004697	TCONS_00044103.p1	ASTMX08243, ASTMX14868
OG0004698	TCONS_00013136.p1, TCONS_00013131.p1	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	TCONS_00005201.p1	ASTMX03526
OG0004700	TCONS_00013200.p1	ASTMX01878
OG0004702	TCONS_00019245.p1	ASTMX16136
OG0004703	TCONS_00005135.p1	ASTMX16339
OG0004704	TCONS_00053562.p1	ASTMX12786
OG0004705	TCONS_00043362.p1	ASTMX22312, ASTMX02243
OG0004706	TCONS_00019027.p1, TCONS_00019028.p1	ASTMX01902, ASTMX01440
OG0004707	TCONS_00043842.p1	ASTMX04666
OG0004708	TCONS_00006281.p1	ASTMX03531
OG0004711	TCONS_00045738.p1	ASTMX01167
OG0004728	TCONS_00020679.p1	ASTMX16601
OG0004729	TCONS_00005309.p1	ASTMX22392
OG0004730	TCONS_00028616.p1	ASTMX09664, ASTMX06236
OG0004731	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1	ASTMX04323
OG0004732	TCONS_00006547.p1	ASTMX17824
OG0004733	TCONS_00029723.p1	ASTMX03336
OG0004735	TCONS_00055782.p1	ASTMX14962
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	ASTMX15009
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	ASTMX01533
OG0004740	TCONS_00010514.p1	ASTMX01383
OG0004743	TCONS_00057249.p1	ASTMX21462
OG0004744	TCONS_00013331.p1	ASTMX11067
OG0004746	TCONS_00038163.p1	ASTMX19247, ASTMX19316
OG0004747	TCONS_00019749.p1	ASTMX11118
OG0004748	TCONS_00034486.p1	ASTMX17862
OG0004749	TCONS_00008080.p1	ASTMX05672, ASTMX11474
OG0004750	TCONS_00003676.p1, TCONS_00050435.p1, TCONS_00003675.p1	ASTMX10420, ASTMX15586
OG0004751	TCONS_00011195.p1	ASTMX10471
OG0004752	TCONS_00025717.p1	ASTMX05758
OG0004753	TCONS_00052206.p1	ASTMX14663
OG0004753	TCONS_00052205.p1	ASTMX14662
OG0004754	TCONS_00013458.p1	ASTMX09699
OG0004755	TCONS_00021277.p1	ASTMX00144
OG0004756	TCONS_00018319.p1	ASTMX00750
OG0004757	TCONS_00017612.p1, TCONS_00017648.p1	ASTMX09497
OG0004758	TCONS_00020383.p1	ASTMX02568
OG0004759	TCONS_00010774.p1	ASTMX04596
OG0004760	TCONS_00017835.p1	ASTMX06740
OG0004761	TCONS_00032786.p1	ASTMX19381
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	ASTMX00187
OG0004764	TCONS_00053402.p1	ASTMX11545
OG0004765	TCONS_00054229.p1	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	TCONS_00013326.p1	ASTMX20851
OG0004767	TCONS_00012270.p1	ASTMX14323
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	ASTMX18499, ASTMX04088
OG0004769	TCONS_00015481.p1	ASTMX03147
OG0004770	TCONS_00002044.p1	ASTMX03246
OG0004772	TCONS_00005276.p1	ASTMX07845, ASTMX21734
OG0004774	TCONS_00012582.p1	ASTMX13494
OG0004775	TCONS_00055207.p1, TCONS_00041453.p1	ASTMX12051, ASTMX15019
OG0004776	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1	ASTMX21113
OG0004777	TCONS_00022521.p1	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004779	TCONS_00021868.p1	ASTMX04516, ASTMX10536, ASTMX10537
OG0004781	TCONS_00044133.p1	ASTMX04349
OG0004782	TCONS_00008482.p1	ASTMX07436
OG0004784	TCONS_00010255.p1	ASTMX04221
OG0004785	TCONS_00055596.p1	ASTMX00088
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	ASTMX18911
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	ASTMX17803
OG0004788	TCONS_00006767.p1	ASTMX15199, ASTMX15200
OG0004789	TCONS_00005631.p1, TCONS_00005626.p1	ASTMX09617
OG0004790	TCONS_00005509.p1	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1	ASTMX16872
OG0004792	TCONS_00006873.p1, TCONS_00006885.p1	ASTMX05051, ASTMX07317
OG0004793	TCONS_00027328.p1	ASTMX22702, ASTMX02707
OG0004794	TCONS_00045541.p1	ASTMX01326
OG0004795	TCONS_00051512.p1	ASTMX05970
OG0004796	TCONS_00045190.p1	ASTMX20335, ASTMX16857
OG0004797	TCONS_00046886.p1, TCONS_00045587.p1	ASTMX01374
OG0004799	TCONS_00038216.p1	ASTMX16308, ASTMX08989
OG0004800	TCONS_00055978.p1	ASTMX08645
OG0004801	TCONS_00012337.p1	ASTMX13146
OG0004802	TCONS_00020756.p1	ASTMX19393
OG0004803	TCONS_00022473.p1	ASTMX12168
OG0004804	TCONS_00013683.p1	ASTMX17432
OG0004805	TCONS_00021404.p1	ASTMX17184
OG0004806	TCONS_00011390.p1	ASTMX04856, ASTMX21670
OG0004807	TCONS_00051163.p1	ASTMX06357
OG0004808	TCONS_00052239.p1, TCONS_00052238.p1	ASTMX12766
OG0004809	TCONS_00015753.p1	ASTMX18143
OG0004810	TCONS_00048906.p1	ASTMX07139
OG0004811	TCONS_00007185.p1	ASTMX01063
OG0004812	TCONS_00018728.p1, TCONS_00017640.p1	ASTMX00611
OG0004813	TCONS_00044894.p1	ASTMX04313, ASTMX15768
OG0004814	TCONS_00055959.p1	ASTMX17584
OG0004815	TCONS_00026468.p1	ASTMX08935
OG0004816	TCONS_00024891.p1, TCONS_00024858.p1	ASTMX16126
OG0004817	TCONS_00020198.p1	ASTMX12043, ASTMX12042
OG0004818	TCONS_00034269.p1	ASTMX06191, ASTMX11287
OG0004820	TCONS_00002002.p1, TCONS_00001992.p1	ASTMX09906
OG0004821	TCONS_00047439.p1	ASTMX10868
OG0004822	TCONS_00033269.p1	ASTMX00033
OG0004823	TCONS_00020225.p1	ASTMX01742
OG0004824	TCONS_00037489.p1	ASTMX05560
OG0004825	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1	ASTMX02968
OG0004826	TCONS_00011319.p1	ASTMX14076
OG0004828	TCONS_00031473.p1	ASTMX12673, ASTMX13965
OG0004829	TCONS_00033093.p1, TCONS_00033117.p1	ASTMX10275
OG0004830	TCONS_00033243.p1	ASTMX08309
OG0004831	TCONS_00001391.p1	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	TCONS_00002403.p1	ASTMX09813
OG0004833	TCONS_00031425.p1	ASTMX21278
OG0004834	TCONS_00021309.p1	ASTMX06080
OG0004835	TCONS_00005728.p1	ASTMX10629, ASTMX19042
OG0004836	TCONS_00004738.p1	ASTMX11723
OG0004837	TCONS_00049471.p1	ASTMX20179, ASTMX03053
OG0004838	TCONS_00044980.p1	ASTMX04291
OG0004839	TCONS_00046520.p1	ASTMX11420
OG0004840	TCONS_00014850.p1	ASTMX14200
OG0004841	TCONS_00008204.p1	ASTMX18590
OG0004842	TCONS_00009293.p1	ASTMX13856
OG0004843	TCONS_00007791.p1	ASTMX19279
OG0004844	TCONS_00025887.p1	ASTMX16456
OG0004845	TCONS_00056454.p1	ASTMX22763
OG0004846	TCONS_00029483.p1	ASTMX21774
OG0004847	TCONS_00002379.p1, TCONS_00022350.p1, TCONS_00021220.p1	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042
OG0004848	TCONS_00025437.p1	ASTMX20823
OG0004849	TCONS_00045335.p1	ASTMX19610
OG0004850	TCONS_00039468.p1	ASTMX16474
OG0004851	TCONS_00028417.p1	ASTMX22196, ASTMX05198
OG0004852	TCONS_00014672.p1	ASTMX16773
OG0004853	TCONS_00016012.p1	ASTMX16777
OG0004854	TCONS_00042557.p1	ASTMX16706
OG0004855	TCONS_00043841.p1	ASTMX15354
OG0004856	TCONS_00043945.p1	ASTMX03921
OG0004857	TCONS_00004934.p1	ASTMX13192
OG0004858	TCONS_00006307.p1	ASTMX07798
OG0004859	TCONS_00056288.p1	ASTMX13253, ASTMX06675
OG0004860	TCONS_00054297.p1	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	TCONS_00011835.p1	ASTMX11133, ASTMX01367
OG0004862	TCONS_00006412.p1	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	TCONS_00024838.p1	ASTMX10195
OG0004864	TCONS_00047784.p1	ASTMX02024
OG0004865	TCONS_00004803.p1	ASTMX03002, ASTMX02329
OG0004866	TCONS_00017400.p1	ASTMX04662, ASTMX01152
OG0004867	TCONS_00011046.p1	ASTMX01285
OG0004868	TCONS_00011140.p1	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	TCONS_00056082.p1	ASTMX01051
OG0004870	TCONS_00027139.p1	ASTMX11611
OG0004871	TCONS_00006050.p1	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	TCONS_00009199.p1	ASTMX08923, ASTMX06250
OG0004874	TCONS_00008001.p1, TCONS_00008004.p1	ASTMX20507
OG0004874	TCONS_00008000.p1	ASTMX20425
OG0004875	TCONS_00052844.p1	ASTMX18068
OG0004877	TCONS_00042354.p1	ASTMX08611
OG0004880	TCONS_00012473.p1	ASTMX15783
OG0004881	TCONS_00050150.p1, TCONS_00050257.p1	ASTMX15117
OG0004882	TCONS_00009037.p1, TCONS_00009030.p1	ASTMX07207
OG0004883	TCONS_00014345.p1	ASTMX07829, ASTMX04973
OG0004884	TCONS_00011399.p1	ASTMX01376
OG0004885	TCONS_00031074.p1	ASTMX07996, ASTMX02788
OG0004886	TCONS_00007209.p1	ASTMX08550
OG0004887	TCONS_00046849.p1	ASTMX00826
OG0004888	TCONS_00056126.p1	ASTMX06674, ASTMX22708, ASTMX10734
OG0004889	TCONS_00016480.p1	ASTMX06905
OG0004890	TCONS_00005433.p1	ASTMX22189, ASTMX02336
OG0004891	TCONS_00018205.p1	ASTMX18356, ASTMX07492
OG0004892	TCONS_00026165.p1	ASTMX02468, ASTMX14455
OG0004893	TCONS_00046271.p1	ASTMX00909
OG0004894	TCONS_00043700.p1	ASTMX05509, ASTMX03891
OG0004895	TCONS_00005289.p1	ASTMX03528
OG0004896	TCONS_00016498.p1, TCONS_00015431.p1	ASTMX11207
OG0004897	TCONS_00031065.p1	ASTMX12184
OG0004898	TCONS_00035515.p1	ASTMX22116
OG0004899	TCONS_00042683.p1	ASTMX14002
OG0004900	TCONS_00005010.p1	ASTMX07332
OG0004901	TCONS_00023469.p1, TCONS_00023514.p1, TCONS_00023525.p1	ASTMX16988, ASTMX15706
OG0004902	TCONS_00010333.p1	ASTMX19515, ASTMX04220
OG0004903	TCONS_00008384.p1	ASTMX06135
OG0004904	TCONS_00044147.p1	ASTMX14848, ASTMX14847
OG0004905	TCONS_00030638.p1, TCONS_00000122.p1	ASTMX17452, ASTMX20417
OG0004907	TCONS_00010179.p1, TCONS_00010177.p1	ASTMX16192, ASTMX16193
OG0004910	TCONS_00015576.p1	ASTMX08276
OG0004911	TCONS_00026215.p1, TCONS_00003002.p1	ASTMX01411, ASTMX14318
OG0004912	TCONS_00003361.p1, TCONS_00004419.p1	ASTMX06619, ASTMX13394, ASTMX19334, ASTMX13393, ASTMX06618, ASTMX03756
OG0004913	TCONS_00022463.p1	ASTMX20630, ASTMX05601
OG0004914	TCONS_00006849.p1	ASTMX09637
OG0004915	TCONS_00006809.p1	ASTMX02330, ASTMX13186
OG0004916	TCONS_00056925.p1	ASTMX17703, ASTMX05368, ASTMX12573
OG0004917	TCONS_00044887.p1	ASTMX11316
OG0004919	TCONS_00051202.p1	ASTMX14565
OG0004920	TCONS_00003726.p1	ASTMX06669
OG0004921	TCONS_00051273.p1, TCONS_00050094.p1	ASTMX20019
OG0004923	TCONS_00011145.p1	ASTMX04376
OG0004924	TCONS_00017758.p1, TCONS_00006927.p1	ASTMX08721
OG0004926	TCONS_00015835.p1	ASTMX20805
OG0004927	TCONS_00010053.p1	ASTMX05809, ASTMX01409
OG0004928	TCONS_00017771.p1	ASTMX17494
OG0004929	TCONS_00041592.p1	ASTMX11232, ASTMX13975
OG0004930	TCONS_00055185.p1	ASTMX18614
OG0004931	TCONS_00035714.p1, TCONS_00035615.p1	ASTMX11176, ASTMX22093
OG0004932	TCONS_00016600.p1	ASTMX06430, ASTMX01756
OG0004933	TCONS_00030712.p1	ASTMX15716, ASTMX20063
OG0004934	TCONS_00016546.p1	ASTMX20054
OG0004935	TCONS_00015687.p1	ASTMX15814
OG0004936	TCONS_00011926.p1	ASTMX11002, ASTMX17543
OG0004937	TCONS_00009893.p1	ASTMX06064, ASTMX04845, ASTMX08094, ASTMX18230
OG0004938	TCONS_00017826.p1	ASTMX20508
OG0004939	TCONS_00029079.p1	ASTMX00231
OG0004940	TCONS_00045542.p1	ASTMX13411
OG0004941	TCONS_00048801.p1	ASTMX19213
OG0004942	TCONS_00045626.p1	ASTMX21199
OG0004943	TCONS_00045612.p1	ASTMX21703
OG0004944	TCONS_00048559.p1	ASTMX00962
OG0004945	TCONS_00053265.p1	ASTMX05496
OG0004946	TCONS_00022217.p1, TCONS_00022216.p1	ASTMX01300
OG0004947	TCONS_00057121.p1	ASTMX07813, ASTMX22832, ASTMX12085
OG0004948	TCONS_00023026.p1, TCONS_00023027.p1, TCONS_00023014.p1	ASTMX00235
OG0004949	TCONS_00022963.p1	ASTMX15357
OG0004950	TCONS_00001265.p1	ASTMX09826
OG0004951	TCONS_00001658.p1	ASTMX11854, ASTMX00040
OG0004952	TCONS_00009854.p1	ASTMX08098
OG0004953	TCONS_00026197.p1, TCONS_00026196.p1	ASTMX04723, ASTMX03271
OG0004954	TCONS_00045843.p1	ASTMX03794
OG0004955	TCONS_00057048.p1	ASTMX18695
OG0004956	TCONS_00029808.p1, TCONS_00047281.p1	ASTMX08871, ASTMX01767
OG0004957	TCONS_00020160.p1	ASTMX10839
OG0004958	TCONS_00052648.p1	ASTMX04055
OG0004959	TCONS_00037322.p1	ASTMX03597, ASTMX02211, ASTMX02155
OG0004960	TCONS_00029451.p1	ASTMX10884
OG0004961	TCONS_00022318.p1	ASTMX04879
OG0004962	TCONS_00056119.p1	ASTMX12564
OG0004963	TCONS_00034989.p1	ASTMX13193
OG0004964	TCONS_00056774.p1	ASTMX19113
OG0004965	TCONS_00007643.p1	ASTMX07439
OG0004967	TCONS_00002759.p1	ASTMX05298, ASTMX17733
OG0004968	TCONS_00009192.p1	ASTMX01701
OG0004969	TCONS_00022934.p1	ASTMX20329, ASTMX04336
OG0004970	TCONS_00000575.p1	ASTMX16953
OG0004971	TCONS_00054630.p1	ASTMX14404
OG0004972	TCONS_00013161.p1	ASTMX19694
OG0004973	TCONS_00029790.p1	ASTMX08762
OG0004974	TCONS_00024067.p1	ASTMX02212
OG0004975	TCONS_00052759.p1	ASTMX03024
OG0004976	TCONS_00042278.p1, TCONS_00042230.p1	ASTMX04084
OG0004977	TCONS_00055134.p1, TCONS_00055143.p1	ASTMX07866
OG0004978	TCONS_00043407.p1	ASTMX01183
OG0004979	TCONS_00056542.p1	ASTMX02633
OG0004981	TCONS_00056106.p1	ASTMX19679
OG0004983	TCONS_00026823.p1	ASTMX13162
OG0004983	TCONS_00026822.p1	ASTMX09959
OG0004984	TCONS_00027068.p1	ASTMX07564, ASTMX01157, ASTMX00073
OG0004985	TCONS_00049444.p1	ASTMX04039, ASTMX00936
OG0004986	TCONS_00038297.p1, TCONS_00038271.p1	ASTMX16440
OG0004987	TCONS_00031450.p1	ASTMX20608
OG0004988	TCONS_00006657.p1	ASTMX10618
OG0004989	TCONS_00036358.p1	ASTMX09209
OG0004990	TCONS_00048502.p1	ASTMX18682
OG0004991	TCONS_00048148.p1	ASTMX07106, ASTMX00790
OG0004992	TCONS_00016696.p1	ASTMX09949
OG0004993	TCONS_00016336.p1	ASTMX07792
OG0004994	TCONS_00025080.p1	ASTMX01735, ASTMX14088, ASTMX14087
OG0004995	TCONS_00006834.p1	ASTMX14291
OG0004996	TCONS_00048137.p1	ASTMX09425
OG0004997	TCONS_00027114.p1	ASTMX18859
OG0004999	TCONS_00040400.p1	ASTMX21997
OG0005000	TCONS_00047673.p1, TCONS_00047680.p1	ASTMX18580
OG0005002	TCONS_00029682.p1	ASTMX02942
OG0005003	TCONS_00027331.p1	ASTMX16662
OG0005004	TCONS_00020634.p1	ASTMX10838, ASTMX09092, ASTMX01121
OG0005005	TCONS_00012826.p1	ASTMX17666
OG0005006	TCONS_00032538.p1	ASTMX20275, ASTMX10445
OG0005007	TCONS_00021128.p1	ASTMX11155, ASTMX07553
OG0005008	TCONS_00008398.p1	ASTMX03537, ASTMX04304, ASTMX03536, ASTMX19053
OG0005009	TCONS_00040107.p1	ASTMX06193
OG0005010	TCONS_00014161.p1	ASTMX01535
OG0005011	TCONS_00010482.p1, TCONS_00010481.p1	ASTMX08065
OG0005012	TCONS_00009783.p1	ASTMX06850
OG0005013	TCONS_00044024.p1	ASTMX13322
OG0005014	TCONS_00006395.p1	ASTMX05106
OG0005015	TCONS_00031323.p2	ASTMX09654
OG0005021	TCONS_00021569.p1	ASTMX07555, ASTMX16936, ASTMX09199, ASTMX06488
OG0005038	TCONS_00049376.p1, TCONS_00049385.p1	ASTMX22848
OG0005040	TCONS_00001442.p1	ASTMX21394
OG0005041	TCONS_00016655.p1	ASTMX05670, ASTMX00721
OG0005044	TCONS_00005720.p1	ASTMX14019, ASTMX14371
OG0005045	TCONS_00045671.p1, TCONS_00046763.p1	ASTMX16417
OG0005046	TCONS_00047615.p1	ASTMX02595
OG0005047	TCONS_00042749.p1	ASTMX10208
OG0005048	TCONS_00017778.p1	ASTMX16675
OG0005049	TCONS_00048542.p1	ASTMX06355
OG0005050	TCONS_00026065.p1	ASTMX05838
OG0005053	TCONS_00053899.p1, TCONS_00053898.p1	ASTMX02927
OG0005054	TCONS_00054132.p1, TCONS_00054169.p1	ASTMX02365
OG0005055	TCONS_00010109.p1	ASTMX01498
OG0005057	TCONS_00023057.p1, TCONS_00023085.p1	ASTMX01204
OG0005058	TCONS_00052940.p1, TCONS_00005660.p1	ASTMX05172, ASTMX05171
OG0005059	TCONS_00015857.p1	ASTMX20578
OG0005060	TCONS_00023427.p1	ASTMX08582
OG0005060	TCONS_00003045.p1, TCONS_00003044.p1, TCONS_00003046.p1	ASTMX13723
OG0005061	TCONS_00052005.p1	ASTMX06788
OG0005062	TCONS_00053004.p1	ASTMX09411
OG0005063	TCONS_00030778.p1	ASTMX06572, ASTMX06629, ASTMX07992, ASTMX10483
OG0005064	TCONS_00048371.p1, TCONS_00017974.p1	ASTMX13920, ASTMX00897
OG0005065	TCONS_00030168.p1	ASTMX21117
OG0005066	TCONS_00011194.p1	ASTMX08129
OG0005067	TCONS_00019030.p1, TCONS_00019029.p1	ASTMX18763
OG0005068	TCONS_00050383.p1	ASTMX16919, ASTMX19933
OG0005069	TCONS_00055907.p1	ASTMX17496
OG0005071	TCONS_00021403.p1	ASTMX21213, ASTMX15673, ASTMX17632
OG0005072	TCONS_00042622.p1	ASTMX16696
OG0005073	TCONS_00018784.p1	ASTMX03667
