Orthogroup	PFLAV	DANRE
OG0004326	TCONS_00050977.p1, TCONS_00050965.p1, TCONS_00050975.p1, TCONS_00050964.p1, TCONS_00050963.p1, TCONS_00050974.p1	DANRE10000, DANRE10001, DANRE09952, DANRE09953, DANRE09996, DANRE09999, DANRE09997, DANRE09998
OG0004327	TCONS_00042591.p1, TCONS_00018157.p1, TCONS_00042608.p1	DANRE08865
OG0004328	TCONS_00018012.p1	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	DANRE40873, DANRE40872, DANRE40874
OG0004330	TCONS_00003506.p1	DANRE11058, DANRE11062, DANRE11059
OG0004331	TCONS_00009918.p1	DANRE10901
OG0004332	TCONS_00035313.p1	DANRE00957, DANRE00956, DANRE00958
OG0004333	TCONS_00018561.p1	DANRE13743, DANRE13742
OG0004334	TCONS_00053191.p1	DANRE39983
OG0004335	TCONS_00043984.p1	DANRE23624
OG0004336	TCONS_00019643.p1	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342
OG0004337	TCONS_00027011.p1	DANRE41654, DANRE41653
OG0004338	TCONS_00043688.p1	DANRE12236, DANRE12237
OG0004342	TCONS_00042945.p1	DANRE37507, DANRE37506, DANRE37508
OG0004343	TCONS_00027115.p1	DANRE10875, DANRE10876
OG0004344	TCONS_00019121.p1	DANRE06853
OG0004345	TCONS_00015773.p1	DANRE19118
OG0004346	TCONS_00023609.p1, TCONS_00023561.p1, TCONS_00056584.p1, TCONS_00056581.p1	DANRE02180, DANRE02181
OG0004347	TCONS_00006658.p1	DANRE07708, DANRE07709
OG0004348	TCONS_00021863.p1	DANRE42472, DANRE42473
OG0004349	TCONS_00048999.p1	DANRE11014
OG0004350	TCONS_00002092.p1	DANRE10750, DANRE10749
OG0004351	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1	DANRE28003, DANRE28002
OG0004352	TCONS_00050845.p1	DANRE09568
OG0004353	TCONS_00050632.p1, TCONS_00050634.p1	DANRE09455
OG0004354	TCONS_00041077.p1	DANRE33627, DANRE33625, DANRE33626
OG0004355	TCONS_00017323.p1	DANRE22085, DANRE31144
OG0004356	TCONS_00015524.p1	DANRE43053
OG0004358	TCONS_00048777.p1, TCONS_00048787.p1	DANRE41274, DANRE41273
OG0004359	TCONS_00048643.p1	DANRE02425
OG0004360	TCONS_00004058.p1	DANRE26365, DANRE26366
OG0004361	TCONS_00015708.p1	DANRE21796, DANRE21795, DANRE21794
OG0004362	TCONS_00027451.p1	DANRE29037, DANRE14255, DANRE14256
OG0004364	TCONS_00009654.p1	DANRE11772
OG0004365	TCONS_00033008.p1, TCONS_00033521.p1	DANRE25826
OG0004366	TCONS_00008682.p1	DANRE12283, DANRE12284, DANRE12285
OG0004367	TCONS_00010541.p1	DANRE22230, DANRE22231
OG0004368	TCONS_00015256.p1	DANRE18241, DANRE18242, DANRE43383
OG0004369	TCONS_00015110.p1	DANRE34900, DANRE34901
OG0004370	TCONS_00021476.p1	DANRE34877, DANRE34876
OG0004371	TCONS_00051821.p1	DANRE14630, DANRE14631, DANRE14629, DANRE05860, DANRE10767, DANRE17742, DANRE17741
OG0004372	TCONS_00054481.p1	DANRE35509
OG0004373	TCONS_00053379.p1	DANRE43176
OG0004374	TCONS_00005113.p1	DANRE20926, DANRE20927
OG0004375	TCONS_00033009.p1, TCONS_00033519.p1	DANRE25111
OG0004376	TCONS_00006571.p1	DANRE07421, DANRE33508
OG0004377	TCONS_00056907.p1	DANRE38821
OG0004378	TCONS_00004662.p1	DANRE08245
OG0004379	TCONS_00025463.p1	DANRE29006, DANRE31285, DANRE31284
OG0004380	TCONS_00025855.p1	DANRE02319, DANRE25045, DANRE25044, DANRE31287, DANRE31288
OG0004381	TCONS_00028923.p1	DANRE14548, DANRE14549, DANRE14547
OG0004382	TCONS_00028412.p1	DANRE34314
OG0004383	TCONS_00011730.p1	DANRE11497, DANRE11498
OG0004384	TCONS_00010468.p1	DANRE17420, DANRE17419
OG0004385	TCONS_00016022.p1	DANRE34112, DANRE19530
OG0004386	TCONS_00006567.p1	DANRE40293
OG0004388	TCONS_00046496.p1	DANRE17362, DANRE17360, DANRE17361
OG0004389	TCONS_00053363.p1	DANRE36413, DANRE36412, DANRE36411, DANRE36414
OG0004390	TCONS_00016442.p1	DANRE27472, DANRE27471
OG0004391	TCONS_00030455.p1	DANRE15795, DANRE20560, DANRE20559
OG0004392	TCONS_00030935.p1	DANRE05947
OG0004393	TCONS_00026831.p1	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039
OG0004394	TCONS_00043317.p1	DANRE20261, DANRE20262
OG0004397	TCONS_00009273.p1	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710
OG0004398	TCONS_00006820.p1	DANRE10835, DANRE10834
OG0004399	TCONS_00049722.p1	DANRE02735, DANRE41307, DANRE31607
OG0004400	TCONS_00017572.p1	DANRE21495, DANRE21496
OG0004401	TCONS_00019458.p1	DANRE29576
OG0004402	TCONS_00041903.p1, TCONS_00041899.p1	DANRE15900
OG0004403	TCONS_00020817.p1	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153
OG0004404	TCONS_00041072.p1	DANRE13595, DANRE13596, DANRE13597
OG0004405	TCONS_00012993.p1	DANRE16529, DANRE16527, DANRE16530, DANRE16528
OG0004406	TCONS_00011020.p1	DANRE39248, DANRE17699, DANRE17700, DANRE10991, DANRE10992, DANRE10990
OG0004407	TCONS_00012002.p1	DANRE12088
OG0004408	TCONS_00021244.p1	DANRE00028, DANRE00029
OG0004409	TCONS_00047261.p1	DANRE36762, DANRE22574, DANRE31184, DANRE31185
OG0004413	TCONS_00047265.p1	DANRE36717, DANRE36718
OG0004414	TCONS_00017404.p1	DANRE34140, DANRE34141, DANRE07970, DANRE07971
OG0004415	TCONS_00055882.p1	DANRE14859, DANRE14860
OG0004417	TCONS_00053504.p1	DANRE26688, DANRE43329, DANRE43330, DANRE43328
OG0004418	TCONS_00023911.p1, TCONS_00023897.p1	DANRE19384, DANRE40661, DANRE40660
OG0004419	TCONS_00027069.p1	DANRE40956, DANRE40957
OG0004420	TCONS_00052037.p1	DANRE41102, DANRE36289, DANRE36290
OG0004421	TCONS_00049547.p1	DANRE36713
OG0004422	TCONS_00028201.p1	DANRE37626, DANRE37624, DANRE37625, DANRE34749, DANRE34750
OG0004423	TCONS_00046506.p1	DANRE14691, DANRE14690
OG0004424	TCONS_00048574.p1	DANRE36046
OG0004425	TCONS_00004067.p1	DANRE24598, DANRE13803
OG0004426	TCONS_00009724.p1	DANRE05633
OG0004427	TCONS_00000190.p1	DANRE13494, DANRE26193, DANRE26194, DANRE05894
OG0004428	TCONS_00019629.p1	DANRE37224, DANRE37201, DANRE37221
OG0004430	TCONS_00003630.p1, TCONS_00003633.p1, TCONS_00003634.p1, TCONS_00003632.p1, TCONS_00003631.p1	DANRE24673
OG0004431	TCONS_00052524.p1, TCONS_00052523.p1, TCONS_00052526.p1	DANRE01908, DANRE01909, DANRE21860, DANRE21848, DANRE21858, DANRE21859, DANRE43289, DANRE21857, DANRE21847, DANRE21846, DANRE21845, DANRE21844, DANRE21843, DANRE21849, DANRE21853, DANRE21852, DANRE21855, DANRE21851, DANRE21850
OG0004459	TCONS_00027136.p1, TCONS_00027137.p1	DANRE03934, DANRE03933
OG0004460	TCONS_00007375.p1	DANRE02370, DANRE02369, DANRE02371
OG0004461	TCONS_00016625.p1	DANRE31591, DANRE20635
OG0004462	TCONS_00022714.p1	DANRE15232, DANRE15233
OG0004463	TCONS_00005439.p1	DANRE33811, DANRE33810
OG0004465	TCONS_00046667.p1	DANRE17974, DANRE10221
OG0004467	TCONS_00006668.p1	DANRE33315, DANRE40705, DANRE33314
OG0004468	TCONS_00006107.p1	DANRE16473, DANRE16472, DANRE16471, DANRE06592
OG0004471	TCONS_00019281.p1	DANRE42671, DANRE42672, DANRE35789
OG0004472	TCONS_00026713.p1	DANRE31243, DANRE31244
OG0004473	TCONS_00025975.p1	DANRE36664, DANRE36663
OG0004474	TCONS_00029614.p1	DANRE41289, DANRE41288
OG0004475	TCONS_00013966.p1	DANRE16536, DANRE16534, DANRE16535
OG0004476	TCONS_00043597.p1	DANRE00041, DANRE33641, DANRE33640, DANRE33639
OG0004477	TCONS_00029444.p1	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172
OG0004478	TCONS_00008382.p1	DANRE12859, DANRE12857, DANRE12860, DANRE12861, DANRE12858, DANRE12856
OG0004479	TCONS_00008588.p1	DANRE14165
OG0004480	TCONS_00040191.p1, TCONS_00039376.p1, TCONS_00040226.p1, TCONS_00039381.p1, TCONS_00040219.p1	DANRE41804
OG0004481	TCONS_00028182.p1, TCONS_00028181.p1	DANRE39070, DANRE39069
OG0004482	TCONS_00020052.p1, TCONS_00020001.p1, TCONS_00020002.p1, TCONS_00020006.p1, TCONS_00020000.p1	DANRE24207
OG0004483	TCONS_00020035.p1	DANRE36016, DANRE36015, DANRE36014, DANRE36017
OG0004484	TCONS_00051027.p1	DANRE23463, DANRE23462
OG0004485	TCONS_00040141.p1, TCONS_00041128.p1, TCONS_00041129.p1, TCONS_00041130.p1, TCONS_00040140.p1	DANRE13310
OG0004486	TCONS_00020381.p1	DANRE02337, DANRE38751, DANRE38752
OG0004487	TCONS_00043037.p1	DANRE17920, DANRE17921
OG0004488	TCONS_00028260.p1	DANRE12224, DANRE13919, DANRE13923, DANRE13920, DANRE13922, DANRE13921
OG0004489	TCONS_00047757.p1	DANRE36650, DANRE02189, DANRE36649
OG0004490	TCONS_00036947.p1	DANRE29605, DANRE29606
OG0004492	TCONS_00005030.p1	DANRE37611, DANRE36858
OG0004493	TCONS_00000774.p1	DANRE10131, DANRE13694, DANRE13695
OG0004494	TCONS_00012910.p1	DANRE03077, DANRE03076
OG0004495	TCONS_00015235.p1	DANRE26631, DANRE26632, DANRE26630
OG0004496	TCONS_00016709.p1	DANRE24246, DANRE24247, DANRE24248
OG0004497	TCONS_00008860.p1	DANRE12815, DANRE12814
OG0004498	TCONS_00007014.p1	DANRE14302, DANRE14301
OG0004499	TCONS_00003603.p1	DANRE18420, DANRE18418, DANRE18419, DANRE12113
OG0004500	TCONS_00046162.p1	DANRE18484
OG0004501	TCONS_00000515.p1	DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406
OG0004502	TCONS_00019818.p1, TCONS_00019199.p1	DANRE23484
OG0004503	TCONS_00043304.p1	DANRE16687
OG0004505	TCONS_00003157.p1	DANRE42706
OG0004506	TCONS_00013852.p1	DANRE30476
OG0004507	TCONS_00028129.p1	DANRE34603
OG0004508	TCONS_00024187.p1	DANRE02336
OG0004509	TCONS_00015343.p1	DANRE26479, DANRE40204, DANRE40206, DANRE40205
OG0004510	TCONS_00043121.p1	DANRE42897, DANRE42895, DANRE42896, DANRE42898
OG0004511	TCONS_00017401.p1	DANRE33541, DANRE19924
OG0004512	TCONS_00016000.p1, TCONS_00010558.p1	DANRE11592
OG0004514	TCONS_00006071.p1	DANRE36665, DANRE36667, DANRE36666
OG0004515	TCONS_00026135.p1	DANRE04363
OG0004516	TCONS_00005617.p1	DANRE08306
OG0004517	TCONS_00012658.p1	DANRE29093, DANRE29095, DANRE29094
OG0004518	TCONS_00016457.p1	DANRE34247, DANRE17198
OG0004519	TCONS_00048430.p1	DANRE36763
OG0004520	TCONS_00022496.p1	DANRE13362, DANRE13363, DANRE13364
OG0004521	TCONS_00055820.p1	DANRE04630, DANRE04629
OG0004522	TCONS_00045489.p1	DANRE23959, DANRE23958
OG0004523	TCONS_00029039.p1	DANRE09384
OG0004525	TCONS_00014763.p1	DANRE39978
OG0004526	TCONS_00014769.p1	DANRE34280
OG0004527	TCONS_00012308.p1	DANRE36388, DANRE36387
OG0004528	TCONS_00014343.p1	DANRE34179, DANRE34177, DANRE34178
OG0004529	TCONS_00017013.p1	DANRE04507, DANRE04504, DANRE04505
OG0004530	TCONS_00042552.p1	DANRE06407, DANRE42891
OG0004531	TCONS_00041627.p1, TCONS_00042302.p1, TCONS_00042251.p1, TCONS_00019582.p1	DANRE02542
OG0004532	TCONS_00013260.p1	DANRE30309
OG0004533	TCONS_00018934.p1	DANRE41059
OG0004534	TCONS_00042584.p1	DANRE01100, DANRE01102
OG0004535	TCONS_00009599.p1	DANRE13321, DANRE13320
OG0004536	TCONS_00046438.p1	DANRE24182, DANRE24183
OG0004537	TCONS_00015460.p1	DANRE34313, DANRE34312
OG0004538	TCONS_00009730.p1	DANRE11867
OG0004539	TCONS_00011785.p1	DANRE04395, DANRE11126
OG0004540	TCONS_00003802.p1, TCONS_00003824.p1	DANRE24891, DANRE24888, DANRE24889, DANRE24890
OG0004542	TCONS_00024746.p1, TCONS_00024656.p1	DANRE03604, DANRE03605
OG0004543	TCONS_00020247.p1	DANRE02020, DANRE02021, DANRE02018, DANRE02019
OG0004544	TCONS_00048345.p1	DANRE22391, DANRE36746, DANRE40962
OG0004545	TCONS_00052810.p1, TCONS_00052771.p1	DANRE33970
OG0004546	TCONS_00015879.p1	DANRE14283
OG0004547	TCONS_00049128.p1	DANRE25138, DANRE02890
OG0004549	TCONS_00023646.p1	DANRE25749, DANRE25750
OG0004550	TCONS_00037471.p1, TCONS_00053721.p1, TCONS_00036317.p1, TCONS_00037474.p1, TCONS_00037434.p1, TCONS_00036309.p1, TCONS_00037465.p1, TCONS_00037472.p1, TCONS_00037443.p1	DANRE31317, DANRE31316
OG0004551	TCONS_00055491.p1	DANRE24748, DANRE24749
OG0004552	TCONS_00021990.p1, TCONS_00021991.p1	DANRE33884, DANRE38203
OG0004553	TCONS_00000170.p1	DANRE23753
OG0004554	TCONS_00055911.p1, TCONS_00055917.p1	DANRE18104
OG0004555	TCONS_00009333.p1	DANRE24036, DANRE24037, DANRE27384
OG0004556	TCONS_00006396.p1	DANRE09228, DANRE09229
OG0004557	TCONS_00055840.p1	DANRE22267, DANRE13618, DANRE42725, DANRE09513
OG0004558	TCONS_00050923.p1	DANRE02700, DANRE02701, DANRE02699, DANRE02702
OG0004559	TCONS_00014585.p1	DANRE29861
OG0004560	TCONS_00022169.p1	DANRE36276, DANRE36275, DANRE26954, DANRE26955
OG0004563	TCONS_00037672.p1	DANRE22724
OG0004564	TCONS_00011681.p1	DANRE05628, DANRE04805
OG0004565	TCONS_00004488.p1	DANRE11419, DANRE11417, DANRE11418
OG0004566	TCONS_00046163.p1	DANRE18485, DANRE24680, DANRE24679
OG0004567	TCONS_00017890.p1	DANRE18156
OG0004569	TCONS_00005851.p1, TCONS_00005820.p1	DANRE33534, DANRE33535, DANRE33533, DANRE33532
OG0004570	TCONS_00004500.p1	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064
OG0004571	TCONS_00056203.p1	DANRE23882, DANRE23883
OG0004572	TCONS_00041779.p1	DANRE27224, DANRE27223
OG0004573	TCONS_00005131.p1	DANRE00757
OG0004574	TCONS_00038016.p1	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704
OG0004576	TCONS_00027608.p1	DANRE20079, DANRE04307, DANRE04308
OG0004577	TCONS_00008589.p1	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193
OG0004578	TCONS_00015174.p1	DANRE19554, DANRE19552, DANRE19553
OG0004579	TCONS_00048911.p1	DANRE25034, DANRE31590
OG0004580	TCONS_00050994.p1	DANRE41260, DANRE41261
OG0004581	TCONS_00021685.p1	DANRE34427
OG0004582	TCONS_00053389.p1	DANRE00200, DANRE00203
OG0004583	TCONS_00044907.p1	DANRE23267
OG0004584	TCONS_00001238.p1	DANRE09063
OG0004585	TCONS_00007144.p1	DANRE23964, DANRE23965
OG0004587	TCONS_00056336.p1, TCONS_00043848.p1	DANRE15933, DANRE43316, DANRE15932
OG0004588	TCONS_00004944.p1	DANRE19524, DANRE34173
OG0004589	TCONS_00006431.p1	DANRE29154, DANRE29153, DANRE08410, DANRE08409
OG0004590	TCONS_00006432.p1	DANRE01038
OG0004591	TCONS_00014566.p1	DANRE28775
OG0004592	TCONS_00052896.p1	DANRE15605, DANRE15604
OG0004593	TCONS_00027131.p1	DANRE07356, DANRE07355, DANRE07354, DANRE07353
OG0004594	TCONS_00036874.p1	DANRE25090
OG0004595	TCONS_00000092.p1, TCONS_00038644.p1	DANRE29126, DANRE27364
OG0004596	TCONS_00055757.p1	DANRE26023
OG0004597	TCONS_00011685.p1	DANRE11746
OG0004600	TCONS_00016332.p1	DANRE35116, DANRE35117
OG0004601	TCONS_00016522.p1	DANRE19151
OG0004602	TCONS_00012527.p1	DANRE29863, DANRE29862, DANRE29864, DANRE29865
OG0004603	TCONS_00013912.p1	DANRE29420
OG0004605	TCONS_00014511.p1, TCONS_00014532.p1	DANRE29847
OG0004606	TCONS_00018261.p1	DANRE36927
OG0004607	TCONS_00005134.p1	DANRE33904
OG0004608	TCONS_00009920.p1	DANRE18792
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	DANRE19927, DANRE19928
OG0004610	TCONS_00029447.p1	DANRE24946, DANRE24945, DANRE39093
OG0004611	TCONS_00052705.p1	DANRE05043, DANRE05045, DANRE05044, DANRE05046
OG0004612	TCONS_00033238.p1	DANRE14838, DANRE14837, DANRE14835, DANRE14836
OG0004613	TCONS_00040469.p1	DANRE10616
OG0004614	TCONS_00020291.p1, TCONS_00020281.p1	DANRE06238
OG0004615	TCONS_00016584.p1	DANRE19261, DANRE26623, DANRE36309
OG0004616	TCONS_00002936.p1	DANRE35757, DANRE35756, DANRE35755
OG0004617	TCONS_00037403.p1, TCONS_00037401.p1	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592
OG0004618	TCONS_00042873.p1, TCONS_00044267.p1	DANRE15642, DANRE15641, DANRE15640
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990
OG0004620	TCONS_00008640.p1	DANRE43350, DANRE43349
OG0004621	TCONS_00049466.p1	DANRE36766, DANRE36765, DANRE22575
OG0004625	TCONS_00005218.p1	DANRE19576, DANRE19574, DANRE19575
OG0004626	TCONS_00008495.p1	DANRE12176, DANRE26130
OG0004627	TCONS_00020882.p1	DANRE24293, DANRE24295, DANRE24294, DANRE24292
OG0004628	TCONS_00020659.p1	DANRE29575, DANRE35550
OG0004629	TCONS_00014993.p1	DANRE33375, DANRE33374
OG0004630	TCONS_00001942.p1	DANRE17375, DANRE17374, DANRE17372, DANRE17373
OG0004631	TCONS_00053607.p1, TCONS_00053515.p1	DANRE00408
OG0004632	TCONS_00019026.p1	DANRE35680, DANRE35681, DANRE35683, DANRE35684, DANRE35679
OG0004633	TCONS_00051133.p1	DANRE26762, DANRE26763
OG0004634	TCONS_00050813.p1	DANRE30543, DANRE31362
OG0004635	TCONS_00034976.p1	DANRE10518, DANRE10519
OG0004637	TCONS_00007953.p1, TCONS_00007954.p1	DANRE39130, DANRE39128, DANRE39129
OG0004638	TCONS_00016690.p1	DANRE10550
OG0004639	TCONS_00016339.p1	DANRE35398
OG0004640	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1	DANRE05531, DANRE05530
OG0004641	TCONS_00015486.p1	DANRE33377, DANRE33998, DANRE33997
OG0004642	TCONS_00007807.p1, TCONS_00007817.p1	DANRE24040
OG0004643	TCONS_00022104.p1	DANRE34503, DANRE34504
OG0004644	TCONS_00010502.p1	DANRE18413, DANRE18412, DANRE10782
OG0004645	TCONS_00017894.p1	DANRE35281, DANRE35280, DANRE24273
OG0004646	TCONS_00028492.p1	DANRE12893, DANRE21721
OG0004647	TCONS_00029206.p1	DANRE34791, DANRE34792
OG0004648	TCONS_00029834.p1	DANRE20923
OG0004649	TCONS_00005889.p1	DANRE00918, DANRE00919, DANRE07960, DANRE07962, DANRE39589
OG0004650	TCONS_00006130.p1	DANRE34521, DANRE33347, DANRE23698
OG0004651	TCONS_00018246.p1	DANRE02190
OG0004652	TCONS_00022442.p1	DANRE06984, DANRE06985, DANRE06986, DANRE06983
OG0004653	TCONS_00056764.p1	DANRE41450, DANRE41451, DANRE17642, DANRE17641
OG0004654	TCONS_00055330.p1	DANRE29943, DANRE40498
OG0004656	TCONS_00021484.p1	DANRE26495
OG0004657	TCONS_00022494.p1	DANRE08968, DANRE34488
OG0004658	TCONS_00000981.p1	DANRE10828
OG0004659	TCONS_00047338.p1	DANRE02375, DANRE02376, DANRE02374
OG0004660	TCONS_00000361.p1	DANRE18557, DANRE18556
OG0004661	TCONS_00028310.p1	DANRE16019, DANRE16018
OG0004662	TCONS_00010042.p1	DANRE18219
OG0004664	TCONS_00020847.p1	DANRE07606
OG0004665	TCONS_00055986.p1	DANRE42623
OG0004666	TCONS_00009372.p1	DANRE42179, DANRE42178, DANRE20212
OG0004667	TCONS_00011403.p1	DANRE16046, DANRE16047, DANRE16048
OG0004668	TCONS_00011475.p1	DANRE05469
OG0004669	TCONS_00039826.p1	DANRE10303
OG0004670	TCONS_00003641.p1	DANRE03145
OG0004671	TCONS_00006316.p1	DANRE19925
OG0004672	TCONS_00008720.p1	DANRE39138
OG0004673	TCONS_00055334.p1	DANRE38783, DANRE41387
OG0004674	TCONS_00054555.p1	DANRE33289
OG0004675	TCONS_00046779.p1	DANRE23251
OG0004676	TCONS_00011282.p1, TCONS_00011302.p1	DANRE11604
OG0004677	TCONS_00011689.p1	DANRE05721, DANRE03982, DANRE05661, DANRE05660, DANRE05412
OG0004678	TCONS_00015474.p1	DANRE19097, DANRE19098, DANRE19096
OG0004679	TCONS_00004597.p1	DANRE35037
OG0004680	TCONS_00009523.p1	DANRE34435, DANRE11274, DANRE11273, DANRE11275
OG0004681	TCONS_00005143.p1, TCONS_00005144.p1	DANRE33596, DANRE33597, DANRE33598
OG0004682	TCONS_00052713.p1	DANRE27410
OG0004683	TCONS_00010745.p1	DANRE00895
OG0004685	TCONS_00006441.p1	DANRE39580, DANRE39579, DANRE39581, DANRE00131
OG0004686	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1	DANRE24157, DANRE24156
OG0004687	TCONS_00048164.p1	DANRE40485, DANRE40484
OG0004688	TCONS_00049473.p1, TCONS_00049474.p1, TCONS_00049775.p1	DANRE02853, DANRE02852
OG0004689	TCONS_00005729.p1	DANRE29371
OG0004690	TCONS_00019248.p1	DANRE14581, DANRE08603
OG0004691	TCONS_00009715.p1	DANRE10742
OG0004692	TCONS_00009722.p1, TCONS_00009721.p1	DANRE37494
OG0004694	TCONS_00013362.p1	DANRE37791, DANRE37790, DANRE37789
OG0004696	TCONS_00030181.p1	DANRE04423, DANRE04422, DANRE04424
OG0004697	TCONS_00044103.p1	DANRE16338, DANRE16340, DANRE16339, DANRE07342
OG0004698	TCONS_00013136.p1, TCONS_00013131.p1	DANRE17044, DANRE17045, DANRE30098, DANRE24768
OG0004699	TCONS_00005201.p1	DANRE35046
OG0004700	TCONS_00013200.p1	DANRE10454
OG0004702	TCONS_00019245.p1	DANRE03083, DANRE03084, DANRE03085
OG0004703	TCONS_00005135.p1	DANRE43394, DANRE33684, DANRE33685
OG0004704	TCONS_00053562.p1	DANRE17513, DANRE17514
OG0004705	TCONS_00043362.p1	DANRE33881, DANRE33882, DANRE07604
OG0004706	TCONS_00019027.p1, TCONS_00019028.p1	DANRE09542, DANRE09541, DANRE03840
OG0004707	TCONS_00043842.p1	DANRE06164
OG0004708	TCONS_00006281.p1	DANRE35053, DANRE35054
OG0004711	TCONS_00045738.p1	DANRE06348, DANRE06349, DANRE06347
OG0004728	TCONS_00020679.p1	DANRE39343
OG0004730	TCONS_00028616.p1	DANRE37835, DANRE12716, DANRE12717
OG0004731	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1	DANRE15090, DANRE15091, DANRE15089
OG0004732	TCONS_00006547.p1	DANRE29676, DANRE29678, DANRE29677, DANRE29679, DANRE29675, DANRE29674
OG0004733	TCONS_00029723.p1	DANRE34798
OG0004735	TCONS_00055782.p1	DANRE07069
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	DANRE17043, DANRE17042
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	DANRE04072
OG0004740	TCONS_00010514.p1	DANRE12109, DANRE12108, DANRE12110
OG0004743	TCONS_00057249.p1	DANRE13543
OG0004744	TCONS_00013331.p1	DANRE30059
OG0004746	TCONS_00038163.p1	DANRE38248, DANRE38247, DANRE30728, DANRE30729
OG0004747	TCONS_00019749.p1	DANRE17978, DANRE17977
OG0004748	TCONS_00034486.p1	DANRE19838
OG0004749	TCONS_00008080.p1	DANRE36880
OG0004750	TCONS_00003676.p1, TCONS_00050435.p1, TCONS_00003675.p1	DANRE21361, DANRE21360, DANRE21359, DANRE42070, DANRE42069
OG0004751	TCONS_00011195.p1	DANRE37781
OG0004752	TCONS_00025717.p1	DANRE09141
OG0004753	TCONS_00052206.p1	DANRE13109
OG0004753	TCONS_00052205.p1	DANRE13108
OG0004754	TCONS_00013458.p1	DANRE24738, DANRE24737, DANRE24739
OG0004755	TCONS_00021277.p1	DANRE42490
OG0004756	TCONS_00018319.p1	DANRE02840
OG0004757	TCONS_00017612.p1, TCONS_00017648.p1	DANRE12081, DANRE12080
OG0004758	TCONS_00020383.p1	DANRE13011, DANRE13013, DANRE13014
OG0004759	TCONS_00010774.p1	DANRE05611
OG0004760	TCONS_00017835.p1	DANRE09761
OG0004761	TCONS_00032786.p1	DANRE34602, DANRE34601
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	DANRE41528
OG0004764	TCONS_00053402.p1	DANRE36421, DANRE36422, DANRE36423
OG0004765	TCONS_00054229.p1	DANRE26484, DANRE40179
OG0004766	TCONS_00013326.p1	DANRE41332, DANRE41331
OG0004767	TCONS_00012270.p1	DANRE28628
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	DANRE04729, DANRE20410
OG0004769	TCONS_00015481.p1	DANRE26926
OG0004770	TCONS_00002044.p1	DANRE11345
OG0004772	TCONS_00005276.p1	DANRE30446, DANRE15472
OG0004774	TCONS_00012582.p1	DANRE05788, DANRE05787
OG0004775	TCONS_00055207.p1, TCONS_00041453.p1	DANRE35855
OG0004776	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1	DANRE39584, DANRE39585, DANRE39583
OG0004777	TCONS_00022521.p1	DANRE13262, DANRE13261, DANRE06988, DANRE06989
OG0004779	TCONS_00021868.p1	DANRE07174, DANRE07175, DANRE21327
OG0004782	TCONS_00008482.p1	DANRE09219
OG0004784	TCONS_00010255.p1	DANRE04601, DANRE04600
OG0004785	TCONS_00055596.p1	DANRE42357
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	DANRE41722, DANRE41721
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	DANRE24694, DANRE24695, DANRE24693
OG0004788	TCONS_00006767.p1	DANRE33621
OG0004789	TCONS_00005631.p1, TCONS_00005626.p1	DANRE33299
OG0004790	TCONS_00005509.p1	DANRE33473, DANRE29668
OG0004791	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1	DANRE26636
