Orthogroup	PFLAV	APOSJ_ok
OG0002490	TCONS_00048564.p1	APOSJ_40490, APOSJ_40489, APOSJ_57482, APOSJ_57479, APOSJ_40123, APOSJ_57478, APOSJ_57477, APOSJ_57480, APOSJ_57481, APOSJ_38273, APOSJ_53233
OG0002491	TCONS_00020746.p1	APOSJ_04387, APOSJ_04389, APOSJ_04388, APOSJ_04390, APOSJ_04391
OG0002492	TCONS_00021054.p1	APOSJ_04118, APOSJ_04119
OG0002493	TCONS_00011369.p1	APOSJ_02118
OG0002494	TCONS_00009396.p1	APOSJ_06827, APOSJ_06823
OG0002495	TCONS_00002586.p1	APOSJ_39410
OG0002496	TCONS_00052872.p1	APOSJ_07227, APOSJ_07231, APOSJ_07229, APOSJ_07230, APOSJ_45497, APOSJ_60483, APOSJ_45498, APOSJ_07232
OG0002497	TCONS_00055160.p1, TCONS_00055194.p1	APOSJ_44682, APOSJ_13034, APOSJ_44681, APOSJ_44678, APOSJ_44679, APOSJ_13035
OG0002499	TCONS_00024739.p1, TCONS_00002026.p1	APOSJ_33792, APOSJ_33794, APOSJ_33788, APOSJ_33789, APOSJ_33790, APOSJ_33791, APOSJ_33793, APOSJ_33795
OG0002500	TCONS_00004990.p1	APOSJ_48638, APOSJ_48637
OG0002501	TCONS_00005124.p1	APOSJ_53771, APOSJ_17027, APOSJ_53742, APOSJ_34475, APOSJ_53738, APOSJ_02058, APOSJ_34479, APOSJ_48293, APOSJ_17025, APOSJ_48294, APOSJ_34480, APOSJ_53731, APOSJ_48295, APOSJ_34477, APOSJ_34476, APOSJ_48292, APOSJ_48296, APOSJ_53765
OG0002503	TCONS_00043780.p1	APOSJ_41941, APOSJ_41942
OG0002504	TCONS_00005313.p1	APOSJ_61202
OG0002505	TCONS_00056754.p1	APOSJ_01052
OG0002507	TCONS_00052598.p1	APOSJ_64065
OG0002508	TCONS_00005957.p1, TCONS_00005945.p1	APOSJ_63558, APOSJ_60435
OG0002509	TCONS_00055419.p1	APOSJ_48076, APOSJ_54727, APOSJ_48075, APOSJ_48077, APOSJ_48079, APOSJ_48078
OG0002511	TCONS_00004072.p1	APOSJ_38585, APOSJ_16487
OG0002512	TCONS_00044153.p1, TCONS_00044151.p1	APOSJ_47033
OG0002513	TCONS_00052168.p1, TCONS_00040773.p1, TCONS_00023308.p1, TCONS_00043532.p1, TCONS_00024955.p1, TCONS_00023296.p1, TCONS_00024966.p1, TCONS_00023317.p1, TCONS_00043530.p1, TCONS_00022729.p1, TCONS_00004222.p1, TCONS_00004221.p1, TCONS_00004211.p1, TCONS_00004216.p1, TCONS_00003384.p1, TCONS_00043533.p1, TCONS_00024961.p1, TCONS_00023297.p1, TCONS_00024954.p1, TCONS_00023313.p1, TCONS_00046308.p1, TCONS_00023312.p1, TCONS_00023306.p1, TCONS_00024945.p1, TCONS_00023188.p1, TCONS_00024960.p1, TCONS_00024341.p1, TCONS_00024157.p1, TCONS_00041028.p1, TCONS_00024340.p1, TCONS_00041020.p1, TCONS_00023302.p1	APOSJ_64689, APOSJ_11569
OG0002514	TCONS_00036921.p1	APOSJ_42053
OG0002515	TCONS_00029618.p1, TCONS_00029716.p1	APOSJ_54977, APOSJ_54976, APOSJ_54975, APOSJ_54978
OG0002516	TCONS_00034986.p1	APOSJ_04191
OG0002517	TCONS_00019431.p1	APOSJ_45842, APOSJ_45840, APOSJ_45841, APOSJ_45839
OG0002518	TCONS_00051026.p1	APOSJ_15205, APOSJ_24026, APOSJ_24031, APOSJ_24025, APOSJ_15204, APOSJ_15202, APOSJ_24030, APOSJ_15201, APOSJ_24029, APOSJ_24033, APOSJ_24028, APOSJ_15203, APOSJ_24034, APOSJ_15199, APOSJ_15200, APOSJ_24027
OG0002519	TCONS_00043575.p1	APOSJ_55470, APOSJ_55472, APOSJ_55471
OG0002520	TCONS_00031059.p1	APOSJ_53146, APOSJ_53145
OG0002521	TCONS_00037198.p1, TCONS_00037197.p1, TCONS_00037188.p1, TCONS_00037297.p1, TCONS_00037296.p1, TCONS_00037295.p1, TCONS_00028527.p1	APOSJ_26113, APOSJ_26112
OG0002522	TCONS_00052057.p1	APOSJ_04157, APOSJ_27300, APOSJ_26304, APOSJ_27279, APOSJ_27304
OG0002523	TCONS_00047652.p1	APOSJ_64867
OG0002525	TCONS_00055411.p1	APOSJ_17552, APOSJ_25482, APOSJ_17551, APOSJ_29471, APOSJ_17550, APOSJ_25484, APOSJ_25483, APOSJ_17554, APOSJ_25485
OG0002526	TCONS_00045530.p1	APOSJ_00960, APOSJ_34307, APOSJ_60186, APOSJ_34296, APOSJ_60190, APOSJ_60191, APOSJ_00964, APOSJ_25199, APOSJ_17051, APOSJ_00961, APOSJ_04060, APOSJ_25198, APOSJ_60189, APOSJ_00959, APOSJ_00962, APOSJ_04059, APOSJ_60188, APOSJ_00965, APOSJ_60187, APOSJ_04061, APOSJ_00963, APOSJ_04058
OG0002527	TCONS_00015718.p2	APOSJ_29217, APOSJ_11996, APOSJ_11998, APOSJ_11997
OG0002528	TCONS_00026494.p1	APOSJ_51777, APOSJ_46888, APOSJ_51778, APOSJ_29137, APOSJ_51774, APOSJ_25258, APOSJ_51771, APOSJ_51772, APOSJ_46886, APOSJ_47533, APOSJ_29136, APOSJ_46889, APOSJ_29135, APOSJ_46887, APOSJ_29138, APOSJ_46890
OG0002529	TCONS_00021072.p1	APOSJ_04488, APOSJ_04487
OG0002530	TCONS_00028798.p1	APOSJ_16584, APOSJ_16582, APOSJ_38753, APOSJ_16583
OG0002531	TCONS_00003492.p1	APOSJ_54352, APOSJ_52258
OG0002532	TCONS_00012757.p1	APOSJ_60914, APOSJ_32989, APOSJ_60915
OG0002533	TCONS_00005106.p1	APOSJ_36157, APOSJ_36156
OG0002535	TCONS_00027133.p1	APOSJ_53001, APOSJ_53000, APOSJ_52997, APOSJ_45505, APOSJ_45503, APOSJ_45502, APOSJ_45504, APOSJ_52999, APOSJ_45506, APOSJ_52998, APOSJ_46403
OG0002536	TCONS_00027134.p1	APOSJ_03166, APOSJ_03164, APOSJ_03167, APOSJ_03165
OG0002537	TCONS_00043022.p1	APOSJ_52572, APOSJ_52573, APOSJ_58106, APOSJ_52571
OG0002538	TCONS_00055126.p1	APOSJ_09797
OG0002539	TCONS_00036371.p1	APOSJ_13453, APOSJ_01886, APOSJ_13457, APOSJ_03513, APOSJ_52485, APOSJ_13456
OG0002540	TCONS_00017267.p1	APOSJ_08068
OG0002541	TCONS_00023654.p1	APOSJ_60983
OG0002542	TCONS_00056409.p1	APOSJ_13003, APOSJ_05216
OG0002543	TCONS_00004943.p1	APOSJ_57190, APOSJ_18579, APOSJ_57186, APOSJ_57192, APOSJ_57191, APOSJ_57188, APOSJ_25134, APOSJ_57189, APOSJ_57185, APOSJ_18583
OG0002544	TCONS_00012744.p1	APOSJ_27414
OG0002544	TCONS_00021942.p1	APOSJ_64145
OG0002545	TCONS_00041144.p1, TCONS_00038916.p1	APOSJ_54341, APOSJ_47195
OG0002547	TCONS_00045453.p1, TCONS_00045484.p1, TCONS_00045452.p1	APOSJ_50922
OG0002548	TCONS_00019309.p1, TCONS_00019311.p1	APOSJ_60327, APOSJ_52896, APOSJ_52895
OG0002549	TCONS_00021796.p1	APOSJ_03644, APOSJ_22674, APOSJ_03643, APOSJ_24634, APOSJ_24636, APOSJ_24635, APOSJ_24638, APOSJ_24637, APOSJ_24639, APOSJ_22678
OG0002550	TCONS_00027289.p1	APOSJ_46181, APOSJ_61388
OG0002551	TCONS_00042821.p1	APOSJ_21520
OG0002552	TCONS_00028491.p1	APOSJ_29495
OG0002553	TCONS_00018976.p1	APOSJ_36058, APOSJ_36057, APOSJ_36056, APOSJ_36059
OG0002554	TCONS_00008559.p1, TCONS_00008530.p1	APOSJ_57610, APOSJ_62462, APOSJ_57611, APOSJ_57609, APOSJ_57612, APOSJ_57607, APOSJ_45101, APOSJ_45114, APOSJ_23766, APOSJ_14740, APOSJ_45126, APOSJ_14741
OG0002555	TCONS_00003499.p1	APOSJ_40221
OG0002557	TCONS_00008156.p1	APOSJ_13776
OG0002558	TCONS_00011130.p1	APOSJ_60383, APOSJ_60385, APOSJ_60388, APOSJ_60386
OG0002559	TCONS_00017224.p1	APOSJ_03758, APOSJ_03757
OG0002560	TCONS_00016273.p1	APOSJ_37047, APOSJ_08092, APOSJ_03561, APOSJ_20312
OG0002562	TCONS_00053582.p1	APOSJ_49481, APOSJ_49482, APOSJ_49480
OG0002563	TCONS_00043033.p1	APOSJ_46270
OG0002564	TCONS_00012617.p1	APOSJ_15554, APOSJ_15555, APOSJ_15556
OG0002565	TCONS_00026110.p1	APOSJ_27641, APOSJ_27644, APOSJ_42207, APOSJ_27642, APOSJ_27643, APOSJ_42201
OG0002566	TCONS_00018257.p1	APOSJ_42577, APOSJ_42580, APOSJ_42579, APOSJ_43612, APOSJ_07042, APOSJ_01090, APOSJ_42584, APOSJ_01096, APOSJ_42583, APOSJ_42578
OG0002567	TCONS_00047678.p1, TCONS_00047681.p1	APOSJ_45486, APOSJ_03004, APOSJ_02999, APOSJ_02996, APOSJ_03000, APOSJ_02998, APOSJ_15349, APOSJ_03001, APOSJ_15348
OG0002568	TCONS_00017767.p1	APOSJ_39026, APOSJ_65436, APOSJ_65402, APOSJ_39030, APOSJ_39721, APOSJ_39722, APOSJ_39720, APOSJ_61648, APOSJ_39724, APOSJ_39725, APOSJ_44287, APOSJ_39027, APOSJ_65414, APOSJ_39719
OG0002569	TCONS_00034967.p1	APOSJ_51394, APOSJ_39900, APOSJ_39899
OG0002570	TCONS_00009301.p1	APOSJ_51711, APOSJ_24460, APOSJ_30829, APOSJ_24719, APOSJ_51710, APOSJ_30830, APOSJ_34913, APOSJ_24721, APOSJ_24720, APOSJ_51709, APOSJ_53375
OG0002571	TCONS_00043132.p1	APOSJ_61084
OG0002572	TCONS_00024912.p1	APOSJ_37392
OG0002573	TCONS_00012985.p1	APOSJ_63948, APOSJ_34600, APOSJ_34597, APOSJ_34598, APOSJ_42899, APOSJ_34599, APOSJ_34601
OG0002574	TCONS_00011783.p1	APOSJ_48581, APOSJ_48577, APOSJ_48579, APOSJ_52924, APOSJ_52926, APOSJ_52922, APOSJ_52923, APOSJ_48580, APOSJ_48582, APOSJ_48578, APOSJ_52925, APOSJ_48584
OG0002576	TCONS_00009863.p1	APOSJ_47282
OG0002587	TCONS_00008891.p1	APOSJ_04684, APOSJ_04683, APOSJ_04682, APOSJ_04685
OG0002589	TCONS_00004590.p1	APOSJ_23829
OG0002589	TCONS_00043322.p1	APOSJ_38429, APOSJ_38425, APOSJ_38427
OG0002590	TCONS_00007453.p1	APOSJ_56063
OG0002591	TCONS_00000004.p1	APOSJ_03565
OG0002592	TCONS_00027490.p1	APOSJ_46410, APOSJ_08541
OG0002593	TCONS_00050855.p1	APOSJ_45237, APOSJ_45236, APOSJ_38977, APOSJ_45238, APOSJ_07187, APOSJ_07190, APOSJ_07189, APOSJ_07188
OG0002594	TCONS_00008434.p1	APOSJ_07882
OG0002595	TCONS_00014309.p1	APOSJ_13648, APOSJ_13647
OG0002597	TCONS_00054800.p1	APOSJ_22617, APOSJ_33920, APOSJ_58405, APOSJ_14976, APOSJ_16330, APOSJ_15812
OG0002598	TCONS_00052855.p1	APOSJ_60299, APOSJ_60300, APOSJ_64236, APOSJ_60301
OG0002599	TCONS_00047444.p1	APOSJ_07529, APOSJ_07526, APOSJ_07528, APOSJ_07527
OG0002600	TCONS_00030280.p1, TCONS_00006237.p1	APOSJ_15050, APOSJ_15049
OG0002601	TCONS_00010418.p1	APOSJ_65012, APOSJ_61883
OG0002602	TCONS_00014207.p1	APOSJ_15267
OG0002603	TCONS_00052519.p1	APOSJ_05254, APOSJ_05883
OG0002604	TCONS_00000089.p1, TCONS_00035859.p1	APOSJ_50623, APOSJ_50617, APOSJ_15507, APOSJ_50618, APOSJ_30952, APOSJ_16651
OG0002605	TCONS_00053210.p1	APOSJ_64806, APOSJ_16224
OG0002606	TCONS_00040313.p1, TCONS_00031016.p1, TCONS_00020584.p1	APOSJ_18012
OG0002607	TCONS_00055152.p1, TCONS_00055181.p1, TCONS_00027852.p1	APOSJ_17770
OG0002608	TCONS_00023837.p1	APOSJ_30330, APOSJ_30331
OG0002609	TCONS_00029035.p1	APOSJ_02307, APOSJ_59514
OG0002610	TCONS_00008605.p1	APOSJ_08340, APOSJ_08343, APOSJ_63661, APOSJ_08342, APOSJ_08341
OG0002611	TCONS_00004066.p1	APOSJ_28143, APOSJ_04504
OG0002612	TCONS_00047747.p1	APOSJ_63378, APOSJ_06794, APOSJ_63373, APOSJ_63376, APOSJ_63379, APOSJ_63377, APOSJ_63375, APOSJ_63374, APOSJ_63372
OG0002614	TCONS_00017955.p1	APOSJ_63780
OG0002615	TCONS_00026882.p1	APOSJ_01601
OG0002616	TCONS_00027743.p1	APOSJ_57777
OG0002616	TCONS_00027742.p1	APOSJ_10354, APOSJ_10355, APOSJ_20351, APOSJ_01172, APOSJ_10357, APOSJ_63495
OG0002617	TCONS_00043160.p1	APOSJ_55213, APOSJ_44237, APOSJ_44236, APOSJ_44235, APOSJ_62576, APOSJ_62578, APOSJ_62577, APOSJ_50506, APOSJ_47611, APOSJ_44234, APOSJ_50504, APOSJ_50511, APOSJ_50505, APOSJ_62580, APOSJ_64498, APOSJ_62579, APOSJ_50507, APOSJ_44364, APOSJ_50508, APOSJ_44233
OG0002618	TCONS_00013692.p1	APOSJ_31590, APOSJ_31589
OG0002619	TCONS_00028823.p1	APOSJ_51120, APOSJ_51119
OG0002620	TCONS_00015581.p1	APOSJ_13881
OG0002621	TCONS_00025101.p1, TCONS_00025102.p1, TCONS_00023156.p1, TCONS_00045456.p1, TCONS_00045431.p1, TCONS_00045457.p1, TCONS_00045432.p1, TCONS_00045458.p1, TCONS_00045460.p1, TCONS_00045434.p1, TCONS_00045225.p1, TCONS_00045234.p1, TCONS_00045461.p1, TCONS_00045435.p1, TCONS_00046213.p1	APOSJ_41594
OG0002622	TCONS_00043892.p1, TCONS_00043902.p1	APOSJ_56035, APOSJ_56032, APOSJ_56034, APOSJ_56033
OG0002624	TCONS_00009152.p1	APOSJ_19849
OG0002625	TCONS_00000742.p1	APOSJ_32736, APOSJ_26505, APOSJ_26502, APOSJ_26504, APOSJ_32735, APOSJ_52233, APOSJ_52231, APOSJ_56196, APOSJ_32739, APOSJ_52229, APOSJ_52230, APOSJ_05957, APOSJ_52234, APOSJ_32734, APOSJ_32737, APOSJ_52232, APOSJ_32738, APOSJ_26503
OG0002628	TCONS_00015492.p1	APOSJ_50902, APOSJ_50901
OG0002629	TCONS_00047518.p1	APOSJ_09799
OG0002629	TCONS_00001710.p1	APOSJ_45559, APOSJ_45560
OG0002630	TCONS_00006926.p1, TCONS_00017759.p1	APOSJ_62406
OG0002631	TCONS_00000293.p1	APOSJ_08976, APOSJ_08974, APOSJ_28377, APOSJ_08977, APOSJ_57207, APOSJ_08975
OG0002632	TCONS_00028955.p1	APOSJ_55023
OG0002633	TCONS_00009804.p1	APOSJ_29412
OG0002634	TCONS_00028515.p1	APOSJ_54834, APOSJ_54837, APOSJ_63722, APOSJ_10751, APOSJ_10737, APOSJ_63719, APOSJ_63720, APOSJ_63721
OG0002635	TCONS_00046180.p1	APOSJ_64173
OG0002636	TCONS_00012778.p1	APOSJ_09759, APOSJ_16759, APOSJ_34440
OG0002637	TCONS_00000794.p1, TCONS_00000786.p1	APOSJ_64521
OG0002637	TCONS_00000797.p1, TCONS_00000795.p1, TCONS_00000787.p1	APOSJ_64522, APOSJ_64520, APOSJ_64517
OG0002638	TCONS_00023645.p1	APOSJ_22902, APOSJ_13736, APOSJ_13735, APOSJ_13737, APOSJ_22327, APOSJ_22903
OG0002639	TCONS_00009797.p1	APOSJ_38278, APOSJ_38285, APOSJ_25644, APOSJ_58603, APOSJ_25646, APOSJ_06691, APOSJ_49089, APOSJ_25645, APOSJ_49086, APOSJ_49087, APOSJ_49085, APOSJ_58599, APOSJ_58600, APOSJ_49090, APOSJ_49091
OG0002640	TCONS_00047421.p1, TCONS_00047408.p1	APOSJ_61356, APOSJ_52158
OG0002640	TCONS_00047409.p1	APOSJ_52370
OG0002640	TCONS_00047424.p1	APOSJ_62913, APOSJ_57570
OG0002640	TCONS_00047422.p1	APOSJ_64322
OG0002641	TCONS_00007360.p1	APOSJ_51670, APOSJ_51669, APOSJ_51665
OG0002642	TCONS_00056643.p1, TCONS_00056642.p1	APOSJ_37961
OG0002643	TCONS_00035689.p1, TCONS_00035551.p1	APOSJ_11441
OG0002644	TCONS_00044196.p1	APOSJ_62956
OG0002645	TCONS_00047832.p1, TCONS_00047846.p1	APOSJ_56182
OG0002646	TCONS_00056457.p1	APOSJ_61553, APOSJ_19217
OG0002647	TCONS_00017755.p1, TCONS_00026751.p1	APOSJ_04611, APOSJ_04614, APOSJ_28717, APOSJ_28716, APOSJ_04612, APOSJ_04613
OG0002648	TCONS_00002157.p1	APOSJ_03169, APOSJ_03168
OG0002649	TCONS_00027226.p1	APOSJ_40896
OG0002651	TCONS_00010767.p1	APOSJ_44155, APOSJ_44157, APOSJ_44154, APOSJ_48952, APOSJ_44156
OG0002652	TCONS_00007635.p1	APOSJ_51245, APOSJ_51243, APOSJ_50415, APOSJ_51247, APOSJ_51248, APOSJ_51244
OG0002653	TCONS_00006738.p1	APOSJ_38266, APOSJ_39580, APOSJ_38264, APOSJ_38265
OG0002654	TCONS_00052014.p1	APOSJ_49598, APOSJ_33485, APOSJ_49367, APOSJ_37310, APOSJ_49595, APOSJ_37308, APOSJ_37306, APOSJ_49599, APOSJ_37304, APOSJ_37309, APOSJ_49597, APOSJ_49596, APOSJ_49594, APOSJ_49593, APOSJ_37305, APOSJ_37303
OG0002655	TCONS_00030420.p1	APOSJ_11244, APOSJ_34800, APOSJ_11241, APOSJ_11246, APOSJ_11242, APOSJ_34803, APOSJ_34806, APOSJ_11238, APOSJ_11245, APOSJ_34807, APOSJ_34805, APOSJ_34804, APOSJ_34799, APOSJ_34802, APOSJ_11243, APOSJ_34801, APOSJ_11239, APOSJ_28718, APOSJ_52961, APOSJ_11240
OG0002656	TCONS_00052428.p1, TCONS_00055307.p1	APOSJ_35957, APOSJ_41058
OG0002657	TCONS_00056535.p1	APOSJ_16482, APOSJ_46146, APOSJ_16484, APOSJ_16485, APOSJ_16481, APOSJ_38318
OG0002658	TCONS_00023141.p1	APOSJ_25710, APOSJ_31008
OG0002659	TCONS_00017232.p1	APOSJ_28578, APOSJ_28581, APOSJ_28577, APOSJ_28579, APOSJ_28580, APOSJ_28582
OG0002660	TCONS_00048912.p1	APOSJ_55552, APOSJ_55551
OG0002661	TCONS_00024795.p1, TCONS_00024755.p1	APOSJ_35793, APOSJ_35792
OG0002662	TCONS_00013016.p1	APOSJ_03300
OG0002663	TCONS_00022107.p1	APOSJ_08403
OG0002664	TCONS_00028993.p1	APOSJ_10272, APOSJ_10274, APOSJ_10273, APOSJ_10276, APOSJ_10275, APOSJ_10271
OG0002665	TCONS_00006695.p1, TCONS_00006689.p1	APOSJ_34822, APOSJ_63670, APOSJ_63672, APOSJ_63671, APOSJ_63667, APOSJ_63666, APOSJ_34823, APOSJ_54400, APOSJ_63665, APOSJ_63668, APOSJ_63669
OG0002666	TCONS_00013352.p1, TCONS_00032472.p1	APOSJ_62229, APOSJ_44934, APOSJ_44933
OG0002668	TCONS_00009177.p1	APOSJ_24336, APOSJ_46548, APOSJ_14276, APOSJ_14277
OG0002669	TCONS_00010762.p1, TCONS_00010419.p1	APOSJ_48173, APOSJ_48172
OG0002670	TCONS_00010164.p1	APOSJ_04406, APOSJ_07639, APOSJ_26960, APOSJ_48112, APOSJ_26961, APOSJ_07640, APOSJ_51458, APOSJ_51407
OG0002671	TCONS_00008833.p1	APOSJ_55222
OG0002672	TCONS_00046517.p1	APOSJ_30774, APOSJ_17521, APOSJ_17523, APOSJ_30772, APOSJ_17520, APOSJ_17522, APOSJ_30773
OG0002673	TCONS_00026782.p1	APOSJ_28428, APOSJ_28416, APOSJ_28444, APOSJ_13869, APOSJ_28435, APOSJ_28438
OG0002674	TCONS_00029780.p1	APOSJ_00401, APOSJ_59227, APOSJ_59226
OG0002675	TCONS_00007280.p1, TCONS_00007281.p1	APOSJ_60094, APOSJ_57200, APOSJ_33613, APOSJ_60093, APOSJ_57244, APOSJ_57231
OG0002676	TCONS_00010952.p1	APOSJ_22946, APOSJ_52516, APOSJ_46028, APOSJ_46024, APOSJ_46025, APOSJ_44429, APOSJ_06008, APOSJ_46026, APOSJ_46027, APOSJ_29723, APOSJ_58968, APOSJ_58964, APOSJ_03285, APOSJ_22943, APOSJ_55985, APOSJ_05763, APOSJ_58966, APOSJ_06280, APOSJ_48253, APOSJ_46021, APOSJ_46022, APOSJ_46023, APOSJ_52523, APOSJ_22944, APOSJ_31538, APOSJ_11903, APOSJ_03287, APOSJ_58965, APOSJ_58967, APOSJ_52517, APOSJ_13893, APOSJ_48251, APOSJ_55986, APOSJ_55984
OG0002677	TCONS_00013321.p1	APOSJ_52089, APOSJ_58077, APOSJ_52087, APOSJ_52090, APOSJ_56419, APOSJ_52088, APOSJ_55453, APOSJ_52091
OG0002678	TCONS_00043278.p1, TCONS_00043276.p1	APOSJ_50335, APOSJ_50336, APOSJ_50340, APOSJ_57307, APOSJ_50339, APOSJ_29383
OG0002679	TCONS_00051947.p1, TCONS_00050858.p1	APOSJ_45575, APOSJ_45577, APOSJ_45574, APOSJ_45579, APOSJ_45576
OG0002682	TCONS_00052478.p1	APOSJ_15816
OG0002683	TCONS_00054134.p1	APOSJ_22015, APOSJ_22013
OG0002685	TCONS_00001020.p1	APOSJ_34594, APOSJ_28113, APOSJ_17616, APOSJ_28110, APOSJ_34591, APOSJ_39581, APOSJ_17618, APOSJ_28108, APOSJ_34590, APOSJ_28109, APOSJ_28106, APOSJ_34595, APOSJ_17620, APOSJ_28107, APOSJ_28335, APOSJ_34593, APOSJ_17621, APOSJ_38679, APOSJ_34592, APOSJ_28111
OG0002688	TCONS_00010793.p1, TCONS_00010791.p1, TCONS_00012047.p1, TCONS_00012049.p1	APOSJ_63258
OG0002703	TCONS_00038338.p1, TCONS_00038287.p1	APOSJ_31319
OG0002705	TCONS_00053434.p1	APOSJ_48322, APOSJ_48319, APOSJ_48321
OG0002706	TCONS_00014277.p1	APOSJ_56205
OG0002706	TCONS_00014276.p1	APOSJ_34317
OG0002707	TCONS_00011640.p1	APOSJ_06108
OG0002708	TCONS_00001336.p1	APOSJ_48928, APOSJ_48929, APOSJ_22085, APOSJ_48927, APOSJ_08627, APOSJ_58925, APOSJ_58958, APOSJ_22084, APOSJ_22086
OG0002709	TCONS_00053614.p1, TCONS_00053516.p1, TCONS_00053456.p1	APOSJ_57104, APOSJ_09738, APOSJ_09722, APOSJ_04906, APOSJ_04908
OG0002710	TCONS_00029431.p1	APOSJ_51882, APOSJ_51883
OG0002712	TCONS_00041645.p1	APOSJ_34314, APOSJ_46766, APOSJ_15976, APOSJ_15974, APOSJ_24586, APOSJ_46767, APOSJ_24585, APOSJ_46764, APOSJ_46765
OG0002714	TCONS_00022426.p1	APOSJ_63663, APOSJ_54386, APOSJ_52175, APOSJ_63662
OG0002714	TCONS_00039260.p1, TCONS_00039300.p1, TCONS_00039213.p1	APOSJ_40953, APOSJ_62185
OG0002715	TCONS_00049245.p1	APOSJ_06762, APOSJ_16711
OG0002716	TCONS_00007711.p1	APOSJ_52435, APOSJ_29447, APOSJ_18601, APOSJ_09957, APOSJ_09959, APOSJ_27470, APOSJ_09956, APOSJ_09960, APOSJ_09958, APOSJ_18604, APOSJ_52433, APOSJ_54761
OG0002717	TCONS_00042110.p1	APOSJ_07495
OG0002718	TCONS_00050365.p1	APOSJ_22645, APOSJ_03637, APOSJ_03634, APOSJ_22646, APOSJ_03635
OG0002719	TCONS_00057167.p1	APOSJ_23715, APOSJ_23713, APOSJ_23714
OG0002720	TCONS_00008062.p1, TCONS_00010232.p1	APOSJ_09655, APOSJ_00201, APOSJ_00200
OG0002722	TCONS_00011837.p1	APOSJ_18147, APOSJ_35558, APOSJ_35556, APOSJ_35559, APOSJ_18145, APOSJ_18149, APOSJ_18146, APOSJ_18148, APOSJ_35562, APOSJ_36107, APOSJ_35557, APOSJ_18144, APOSJ_35555, APOSJ_18143, APOSJ_41555, APOSJ_35554, APOSJ_35560, APOSJ_35561
OG0002723	TCONS_00009848.p1	APOSJ_62182
OG0002724	TCONS_00013956.p1, TCONS_00013957.p1	APOSJ_35260, APOSJ_35259, APOSJ_35262, APOSJ_35261, APOSJ_35264, APOSJ_35256, APOSJ_35258, APOSJ_35263, APOSJ_03673, APOSJ_55998
OG0002724	TCONS_00013959.p1	APOSJ_15346
OG0002725	TCONS_00022209.p1	APOSJ_39435, APOSJ_46678, APOSJ_22393, APOSJ_22396, APOSJ_51357, APOSJ_22395, APOSJ_22394, APOSJ_22392
OG0002727	TCONS_00027122.p1	APOSJ_45287, APOSJ_45286, APOSJ_45285, APOSJ_45281, APOSJ_45282, APOSJ_33099, APOSJ_45284, APOSJ_45283
OG0002728	TCONS_00006650.p1, TCONS_00006633.p2	APOSJ_21766, APOSJ_21764
OG0002729	TCONS_00024186.p1	APOSJ_04670, APOSJ_24561
OG0002729	TCONS_00043122.p1	APOSJ_42531
OG0002730	TCONS_00002286.p1	APOSJ_39423, APOSJ_00420
OG0002731	TCONS_00015586.p1	APOSJ_00510, APOSJ_42153, APOSJ_42150, APOSJ_42154, APOSJ_57098, APOSJ_64460, APOSJ_64461, APOSJ_55638, APOSJ_55639, APOSJ_55635, APOSJ_64463, APOSJ_55634, APOSJ_55633, APOSJ_55637, APOSJ_09812
OG0002732	TCONS_00027362.p1	APOSJ_27736, APOSJ_63545, APOSJ_27735, APOSJ_42788, APOSJ_27737, APOSJ_27738, APOSJ_42787
OG0002733	TCONS_00037583.p1	APOSJ_26108, APOSJ_26109, APOSJ_47350, APOSJ_47351
OG0002736	TCONS_00000152.p1	APOSJ_60090, APOSJ_60089, APOSJ_60091
OG0002737	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1	APOSJ_45711
OG0002738	TCONS_00013197.p1	APOSJ_43408, APOSJ_43524
OG0002739	TCONS_00043001.p1	APOSJ_24129, APOSJ_24131
OG0002740	TCONS_00046160.p1	APOSJ_18081, APOSJ_17735, APOSJ_46100, APOSJ_46102, APOSJ_17736, APOSJ_17732, APOSJ_17734, APOSJ_46099, APOSJ_17733
OG0002741	TCONS_00028376.p1	APOSJ_41597, APOSJ_41596, APOSJ_60815, APOSJ_28190
OG0002742	TCONS_00031180.p1, TCONS_00031206.p1	APOSJ_01176, APOSJ_01175
OG0002743	TCONS_00055209.p1	APOSJ_06403, APOSJ_15493
OG0002744	TCONS_00015439.p1	APOSJ_21384, APOSJ_04646
OG0002745	TCONS_00014235.p1	APOSJ_31585, APOSJ_31586, APOSJ_17205, APOSJ_49772, APOSJ_31581
OG0002746	TCONS_00039793.p1	APOSJ_37776
OG0002747	TCONS_00016131.p1	APOSJ_16814, APOSJ_16813
OG0002748	TCONS_00015247.p1	APOSJ_14556, APOSJ_58086
OG0002749	TCONS_00034797.p1	APOSJ_34941, APOSJ_15942
OG0002750	TCONS_00047460.p1	APOSJ_05418
OG0002751	TCONS_00016595.p1	APOSJ_17474, APOSJ_17471, APOSJ_17473, APOSJ_17475, APOSJ_17472, APOSJ_17476
OG0002752	TCONS_00042881.p1	APOSJ_60381, APOSJ_60392, APOSJ_32917, APOSJ_19099, APOSJ_60369, APOSJ_19100, APOSJ_19101, APOSJ_32916, APOSJ_60374, APOSJ_55917
OG0002753	TCONS_00047595.p1	APOSJ_63092, APOSJ_63089, APOSJ_29370, APOSJ_63091, APOSJ_63090
