Orthogroup	PFLAV	STRPU_ok
OG0004556	TCONS_00006396.p1	STRPU_15459
OG0004557	TCONS_00055840.p1	STRPU_13516
OG0004558	TCONS_00050923.p1	STRPU_00553, STRPU_10690
OG0004559	TCONS_00014585.p1	STRPU_01434, STRPU_08736
OG0004560	TCONS_00022169.p1	STRPU_06539, STRPU_06561
OG0004563	TCONS_00037672.p1	STRPU_12094
OG0004564	TCONS_00011681.p1	STRPU_20730, STRPU_00727
OG0004565	TCONS_00004488.p1	STRPU_21813
OG0004566	TCONS_00046163.p1	STRPU_07797
OG0004567	TCONS_00017890.p1	STRPU_24575
OG0004568	TCONS_00010929.p1	STRPU_20635
OG0004569	TCONS_00005851.p1, TCONS_00005820.p1	STRPU_15605, STRPU_02203
OG0004570	TCONS_00004500.p1	STRPU_21345
OG0004571	TCONS_00056203.p1	STRPU_00500, STRPU_15931
OG0004572	TCONS_00017777.p1	STRPU_25507
OG0004572	TCONS_00041779.p1	STRPU_08793
OG0004573	TCONS_00005131.p1	STRPU_15071
OG0004574	TCONS_00038016.p1	STRPU_12120, STRPU_12154
OG0004575	TCONS_00055049.p1	STRPU_05431, STRPU_08811
OG0004576	TCONS_00027608.p1	STRPU_09627
OG0004577	TCONS_00008589.p1	STRPU_26190
OG0004578	TCONS_00015174.p1	STRPU_19395
OG0004579	TCONS_00048911.p1	STRPU_22367
OG0004580	TCONS_00050994.p1	STRPU_11267, STRPU_11229
OG0004581	TCONS_00021685.p1	STRPU_06299, STRPU_06345
OG0004582	TCONS_00053389.p1	STRPU_18765
OG0004583	TCONS_00044907.p1	STRPU_07152
OG0004584	TCONS_00001238.p1	STRPU_16995
OG0004585	TCONS_00007144.p1	STRPU_25453
OG0004587	TCONS_00043848.p1	STRPU_05894
OG0004588	TCONS_00004944.p1	STRPU_15207, STRPU_15264
OG0004589	TCONS_00006431.p1	STRPU_14409
OG0004590	TCONS_00006432.p1	STRPU_02506, STRPU_15126
OG0004591	TCONS_00014566.p1	STRPU_08487
OG0004591	TCONS_00012828.p1	STRPU_02185, STRPU_09222
OG0004592	TCONS_00052896.p1	STRPU_16297, STRPU_16316
OG0004593	TCONS_00027131.p1	STRPU_09569
OG0004594	TCONS_00036874.p1	STRPU_01638, STRPU_11974
OG0004595	TCONS_00000092.p1, TCONS_00038644.p1	STRPU_22021
OG0004596	TCONS_00055757.p1	STRPU_15859, STRPU_15814, STRPU_15861, STRPU_15860
OG0004597	TCONS_00011685.p1	STRPU_20493
OG0004598	TCONS_00030734.p1, TCONS_00026358.p1, TCONS_00044869.p1	STRPU_01725
OG0004598	TCONS_00025239.p1	STRPU_24226
OG0004599	TCONS_00020749.p1	STRPU_22193
OG0004600	TCONS_00016332.p1	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	TCONS_00016522.p1	STRPU_20311
OG0004602	TCONS_00012527.p1	STRPU_02109, STRPU_09139
OG0004603	TCONS_00013912.p1	STRPU_08936
OG0004605	TCONS_00014511.p1, TCONS_00014532.p1	STRPU_08470
OG0004606	TCONS_00018261.p1	STRPU_24552
OG0004607	TCONS_00005134.p1	STRPU_15057
OG0004608	TCONS_00009920.p1	STRPU_21130
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	STRPU_14843
OG0004610	TCONS_00029447.p1	STRPU_26960
OG0004611	TCONS_00052705.p1	STRPU_19068
OG0004612	TCONS_00033238.p1	STRPU_22551
OG0004613	TCONS_00040469.p1	STRPU_23508
OG0004614	TCONS_00020291.p1, TCONS_00020281.p1	STRPU_21766, STRPU_21702
OG0004615	TCONS_00016584.p1	STRPU_19902
OG0004616	TCONS_00002936.p1	STRPU_24959
OG0004617	TCONS_00037403.p1, TCONS_00037401.p1	STRPU_11791
OG0004618	TCONS_00042873.p1, TCONS_00044267.p1	STRPU_05168, STRPU_05089
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	STRPU_13721
OG0004620	TCONS_00008640.p1	STRPU_25631
OG0004621	TCONS_00049466.p1	STRPU_23746
OG0004622	TCONS_00003051.p1	STRPU_25019
OG0004623	TCONS_00056694.p1	STRPU_15918
OG0004624	TCONS_00004365.p1, TCONS_00051181.p1, TCONS_00044495.p1, TCONS_00041435.p1, TCONS_00010146.p1	STRPU_01216
OG0004625	TCONS_00005218.p1	STRPU_14762, STRPU_14761, STRPU_02562
OG0004627	TCONS_00020882.p1	STRPU_06756, STRPU_06778
OG0004628	TCONS_00020659.p1	STRPU_22771, STRPU_01930
OG0004629	TCONS_00014993.p1	STRPU_19582
OG0004630	TCONS_00001941.p1, TCONS_00001942.p1	STRPU_17376
OG0004631	TCONS_00053607.p1, TCONS_00053515.p1	STRPU_19286, STRPU_00400
OG0004632	TCONS_00019026.p1	STRPU_22256
OG0004633	TCONS_00051133.p1	STRPU_10593
OG0004634	TCONS_00050813.p1	STRPU_11068
OG0004635	TCONS_00034976.p1	STRPU_03202
OG0004636	TCONS_00050131.p1, TCONS_00040970.p1, TCONS_00040937.p2	STRPU_10388, STRPU_24487, STRPU_09632, STRPU_09633
OG0004637	TCONS_00007953.p1, TCONS_00007954.p1	STRPU_25858, STRPU_25859
OG0004638	TCONS_00016690.p1	STRPU_20070
OG0004639	TCONS_00016339.p1	STRPU_19843
OG0004640	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1	STRPU_07528
OG0004641	TCONS_00015486.p1	STRPU_02602, STRPU_19925
OG0004642	TCONS_00007807.p1, TCONS_00007817.p1	STRPU_25278
OG0004643	TCONS_00022104.p1	STRPU_06998, STRPU_06982
OG0004644	TCONS_00010502.p1	STRPU_20458
OG0004645	TCONS_00017894.p1	STRPU_05013
OG0004646	TCONS_00028492.p1	STRPU_26956
OG0004647	TCONS_00029206.p1	STRPU_26907
OG0004648	TCONS_00029834.p1	STRPU_26366
OG0004649	TCONS_00005889.p1	STRPU_14306
OG0004650	TCONS_00006130.p1	STRPU_25012
OG0004651	TCONS_00018246.p1	STRPU_15638
OG0004652	TCONS_00022442.p1	STRPU_07001, STRPU_06984
OG0004654	TCONS_00055330.p1	STRPU_01730, STRPU_16755
OG0004655	TCONS_00025856.p1, TCONS_00024425.p1	STRPU_12453
OG0004656	TCONS_00021484.p1	STRPU_27342, STRPU_27341
OG0004657	TCONS_00022494.p1	STRPU_10556
OG0004658	TCONS_00000981.p1	STRPU_17373
OG0004659	TCONS_00047338.p1	STRPU_23697
OG0004660	TCONS_00000361.p1	STRPU_17218
OG0004661	TCONS_00028310.p1	STRPU_26509, STRPU_26506
OG0004662	TCONS_00010042.p1	STRPU_21060, STRPU_20817
OG0004663	TCONS_00005907.p1	STRPU_15121, STRPU_02502
OG0004664	TCONS_00020847.p1	STRPU_06426
OG0004665	TCONS_00055986.p1	STRPU_13736
OG0004666	TCONS_00009372.p1	STRPU_26004
OG0004667	TCONS_00011403.p1	STRPU_22632
OG0004668	TCONS_00011475.p1	STRPU_20801
OG0004669	TCONS_00039826.p1	STRPU_00267, STRPU_03175
OG0004670	TCONS_00003641.p1	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	TCONS_00006316.p1	STRPU_14675
OG0004672	TCONS_00008720.p1	STRPU_25247
OG0004673	TCONS_00055334.p1	STRPU_13830
OG0004674	TCONS_00054555.p1	STRPU_19075
OG0004675	TCONS_00046779.p1	STRPU_08042
OG0004676	TCONS_00011282.p1, TCONS_00011302.p1	STRPU_21235
OG0004677	TCONS_00011689.p1	STRPU_21463
OG0004678	TCONS_00015474.p1	STRPU_19781, STRPU_00789
OG0004679	TCONS_00004597.p1	STRPU_14727
OG0004680	TCONS_00009523.p1	STRPU_21774
OG0004681	TCONS_00005143.p1, TCONS_00005144.p1	STRPU_15387
OG0004682	TCONS_00052713.p1	STRPU_01134, STRPU_18312
OG0004683	TCONS_00010745.p1	STRPU_21453
OG0004685	TCONS_00006441.p1	STRPU_14434, STRPU_14451
OG0004686	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1	STRPU_13483
OG0004687	TCONS_00048164.p1	STRPU_23891
OG0004688	TCONS_00049473.p1, TCONS_00049474.p1, TCONS_00049775.p1	STRPU_23968, STRPU_23943
OG0004689	TCONS_00019740.p1	STRPU_22566, STRPU_16695
OG0004689	TCONS_00005729.p1	STRPU_15579, STRPU_02224
OG0004690	TCONS_00019248.p1	STRPU_22103
OG0004691	TCONS_00009715.p1	STRPU_21357
OG0004692	TCONS_00009722.p1, TCONS_00009721.p1	STRPU_21508
OG0004694	TCONS_00013362.p1	STRPU_08867, STRPU_00954
OG0004696	TCONS_00030181.p1	STRPU_04321, STRPU_04291
OG0004697	TCONS_00044103.p1	STRPU_05810
OG0004698	TCONS_00013136.p1, TCONS_00013131.p1	STRPU_08348
OG0004699	TCONS_00005201.p1	STRPU_14477
OG0004700	TCONS_00013200.p1	STRPU_08419
OG0004702	TCONS_00019245.p1	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	TCONS_00005135.p1	STRPU_14615, STRPU_14633
OG0004704	TCONS_00053562.p1	STRPU_18171
OG0004705	TCONS_00043362.p1	STRPU_04948
OG0004706	TCONS_00019027.p1, TCONS_00019028.p1	STRPU_22080
OG0004707	TCONS_00043842.p1	STRPU_05595, STRPU_05535
OG0004708	TCONS_00006281.p1	STRPU_14404
OG0004710	TCONS_00015695.p1	STRPU_19587
OG0004711	TCONS_00045738.p1	STRPU_15942, STRPU_00504
OG0004728	TCONS_00020679.p1	STRPU_25586
OG0004729	TCONS_00005309.p1	STRPU_14752
OG0004730	TCONS_00028616.p1	STRPU_27294
OG0004731	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1	STRPU_08026, STRPU_02031
OG0004732	TCONS_00006547.p1	STRPU_15291, STRPU_15304
OG0004733	TCONS_00029723.p1	STRPU_26994
OG0004735	TCONS_00055782.p1	STRPU_15708
OG0004736	TCONS_00042661.p1	STRPU_05869
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	STRPU_09010
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	STRPU_08689
OG0004740	TCONS_00010514.p1	STRPU_20673
OG0004742	TCONS_00056565.p1, TCONS_00057190.p1, TCONS_00056564.p1, TCONS_00055730.p1, TCONS_00057191.p1, TCONS_00057192.p1	STRPU_13374, STRPU_13395
OG0004743	TCONS_00057249.p1	STRPU_13380, STRPU_13403
OG0004744	TCONS_00013331.p1	STRPU_00309, STRPU_08592
OG0004746	TCONS_00038163.p1	STRPU_12221, STRPU_12223
OG0004747	TCONS_00019749.p1	STRPU_26212
OG0004748	TCONS_00034486.p1	STRPU_26332
OG0004749	TCONS_00008080.p1	STRPU_26258
OG0004750	TCONS_00003676.p1, TCONS_00050435.p1, TCONS_00003675.p1	STRPU_24143
OG0004751	TCONS_00011195.p1	STRPU_21709, STRPU_21645
OG0004752	TCONS_00025717.p1	STRPU_12476
OG0004753	TCONS_00052205.p1	STRPU_10592
OG0004754	TCONS_00013458.p1	STRPU_08649
OG0004755	TCONS_00021277.p1	STRPU_05953
OG0004756	TCONS_00018319.p1	STRPU_24829
OG0004757	TCONS_00017612.p1, TCONS_00017648.p1	STRPU_24845
OG0004758	TCONS_00020383.p1	STRPU_25553, STRPU_00818
OG0004759	TCONS_00010774.p1	STRPU_21118
OG0004760	TCONS_00017835.p1	STRPU_09566
OG0004761	TCONS_00032786.p1	STRPU_21976
OG0004762	TCONS_00050060.p1	STRPU_11440
OG0004762	TCONS_00005739.p1	STRPU_14746
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	STRPU_03310
OG0004764	TCONS_00053402.p1	STRPU_00681, STRPU_18946
OG0004765	TCONS_00054229.p1	STRPU_19109
OG0004766	TCONS_00013326.p1	STRPU_03594, STRPU_03529
OG0004767	TCONS_00012270.p1	STRPU_08127
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	STRPU_05242
OG0004769	TCONS_00015481.p1	STRPU_20357
OG0004770	TCONS_00002044.p1	STRPU_17911
OG0004771	TCONS_00023795.p1	STRPU_12549
OG0004771	TCONS_00024803.p1, TCONS_00024764.p1	STRPU_12956, STRPU_12940
OG0004773	TCONS_00037463.p1	STRPU_24758
OG0004774	TCONS_00012582.p1	STRPU_08367
OG0004775	TCONS_00055207.p1, TCONS_00041453.p1	STRPU_13816
OG0004776	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1	STRPU_14818
OG0004777	TCONS_00022521.p1	STRPU_06447
OG0004779	TCONS_00021868.p1	STRPU_06354
OG0004781	TCONS_00044133.p1	STRPU_05641, STRPU_05581
OG0004782	TCONS_00008482.p1	STRPU_25238
OG0004783	TCONS_00004318.p1	STRPU_22195
OG0004784	TCONS_00010255.p1	STRPU_08821
OG0004785	TCONS_00055596.p1	STRPU_13970
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	STRPU_13760, STRPU_01488
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	STRPU_11506
OG0004788	TCONS_00006767.p1	STRPU_05189, STRPU_05187
OG0004789	TCONS_00005631.p1, TCONS_00005626.p1	STRPU_23243
OG0004790	TCONS_00005509.p1	STRPU_14311
OG0004791	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1	STRPU_03487
OG0004792	TCONS_00006873.p1, TCONS_00006885.p1	STRPU_00418, STRPU_14208
OG0004793	TCONS_00027328.p1	STRPU_09856
OG0004794	TCONS_00045541.p1	STRPU_07548, STRPU_00580
OG0004795	TCONS_00051512.p1	STRPU_15105, STRPU_02482
OG0004796	TCONS_00045190.p1	STRPU_07533
OG0004797	TCONS_00046886.p1, TCONS_00045587.p1	STRPU_07568, STRPU_07565
OG0004798	TCONS_00003478.p1	STRPU_20998
OG0004799	TCONS_00038216.p1	STRPU_01628, STRPU_11967
OG0004800	TCONS_00055978.p1	STRPU_13486
OG0004801	TCONS_00012337.p1	STRPU_08247
OG0004802	TCONS_00020756.p1	STRPU_00811, STRPU_25545
OG0004803	TCONS_00022473.p1	STRPU_06802
OG0004804	TCONS_00013683.p1	STRPU_09186, STRPU_02155
OG0004805	TCONS_00021404.p1	STRPU_06445, STRPU_06446
OG0004806	TCONS_00011390.p1	STRPU_21794
OG0004807	TCONS_00051163.p1	STRPU_10776
OG0004808	TCONS_00052239.p1, TCONS_00052238.p1	STRPU_10771
OG0004809	TCONS_00015753.p1	STRPU_20191
OG0004810	TCONS_00048906.p1	STRPU_23365
OG0004811	TCONS_00007185.p1	STRPU_26197
OG0004812	TCONS_00018728.p1, TCONS_00017640.p1	STRPU_25055
OG0004813	TCONS_00044894.p1	STRPU_07605
OG0004814	TCONS_00055959.p1	STRPU_13183
OG0004815	TCONS_00026468.p1	STRPU_10030
OG0004816	TCONS_00024891.p1, TCONS_00024858.p1	STRPU_12652
OG0004817	TCONS_00020198.p1	STRPU_23099
OG0004818	TCONS_00034269.p1	STRPU_03489
OG0004819	TCONS_00018134.p1	STRPU_24434
OG0004820	TCONS_00002002.p1, TCONS_00001992.p1	STRPU_18016
OG0004821	TCONS_00047439.p1	STRPU_22372
OG0004822	TCONS_00033269.p1	STRPU_21965
OG0004823	TCONS_00020225.p1	STRPU_23656, STRPU_23680
OG0004824	TCONS_00037489.p1	STRPU_12598
OG0004825	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1	STRPU_20038
OG0004826	TCONS_00011319.p1	STRPU_20907
OG0004827	TCONS_00011169.p1	STRPU_21294
OG0004828	TCONS_00031473.p1	STRPU_04477
OG0004829	TCONS_00033093.p1, TCONS_00033117.p1	STRPU_22610
OG0004830	TCONS_00033243.p1	STRPU_26860
OG0004831	TCONS_00001391.p1	STRPU_17723
OG0004832	TCONS_00002403.p1	STRPU_02261, STRPU_17659
OG0004833	TCONS_00031425.p1	STRPU_04546
OG0004834	TCONS_00021309.p1	STRPU_07000, STRPU_06983
OG0004835	TCONS_00005728.p1	STRPU_14491
OG0004836	TCONS_00004738.p1	STRPU_14324
OG0004837	TCONS_00049471.p1	STRPU_23151
OG0004838	TCONS_00044980.p1	STRPU_07707
OG0004839	TCONS_00046520.p1	STRPU_18899, STRPU_07667
OG0004840	TCONS_00014850.p1	STRPU_19684, STRPU_19632
OG0004841	TCONS_00008204.p1	STRPU_26329
OG0004842	TCONS_00009293.p1	STRPU_26129
OG0004843	TCONS_00007791.p1	STRPU_26133
OG0004844	TCONS_00025887.p1	STRPU_09908
OG0004845	TCONS_00056454.p1	STRPU_16339, STRPU_16370
OG0004846	TCONS_00029483.p1	STRPU_26677
OG0004847	TCONS_00002379.p1, TCONS_00022350.p1, TCONS_00021220.p1	STRPU_06161
OG0004848	TCONS_00025437.p1	STRPU_12927
OG0004849	TCONS_00045335.p1	STRPU_17746
OG0004850	TCONS_00039468.p1	STRPU_03694
OG0004851	TCONS_00028417.p1	STRPU_27358
OG0004852	TCONS_00014672.p1	STRPU_20129
OG0004853	TCONS_00016012.p1	STRPU_19996
OG0004854	TCONS_00042557.p1	STRPU_05257, STRPU_05273
OG0004855	TCONS_00043841.p1	STRPU_05316
OG0004856	TCONS_00043945.p1	STRPU_05076, STRPU_05153
OG0004857	TCONS_00004934.p1	STRPU_15270, STRPU_15272
OG0004859	TCONS_00056288.p1	STRPU_14015
OG0004860	TCONS_00054297.p1	STRPU_18523
OG0004861	TCONS_00011835.p1	STRPU_20601
OG0004862	TCONS_00006412.p1	STRPU_02221, STRPU_15584
OG0004863	TCONS_00024838.p1	STRPU_12571
OG0004864	TCONS_00047784.p1	STRPU_22370
OG0004865	TCONS_00004803.p1	STRPU_15150, STRPU_02532
OG0004866	TCONS_00017400.p1	STRPU_24876
OG0004867	TCONS_00011046.p1	STRPU_21286
OG0004868	TCONS_00011140.p1	STRPU_21525
OG0004869	TCONS_00056082.p1	STRPU_13410
OG0004870	TCONS_00027139.p1	STRPU_09707, STRPU_09751
OG0004871	TCONS_00006050.p1	STRPU_14906
OG0004872	TCONS_00009199.p1	STRPU_25588
OG0004874	TCONS_00008001.p1, TCONS_00008004.p1	STRPU_25254
OG0004875	TCONS_00052844.p1	STRPU_19031, STRPU_00459
OG0004877	TCONS_00042354.p1	STRPU_05767
OG0004879	TCONS_00022742.p1	STRPU_06939, STRPU_06958
OG0004880	TCONS_00012473.p1	STRPU_08112, STRPU_08125
OG0004881	TCONS_00050150.p1, TCONS_00050257.p1	STRPU_11343
OG0004882	TCONS_00009037.p1, TCONS_00009030.p1	STRPU_25298
OG0004883	TCONS_00014345.p1	STRPU_09064, STRPU_02040
OG0004884	TCONS_00011399.p1	STRPU_20904, STRPU_20867
OG0004885	TCONS_00031074.p1	STRPU_04612
OG0004886	TCONS_00007209.p1	STRPU_06167
OG0004887	TCONS_00046849.p1	STRPU_07672
OG0004888	TCONS_00056126.p1	STRPU_14045
OG0004889	TCONS_00016480.p1	STRPU_00794, STRPU_19775, STRPU_00795
OG0004890	TCONS_00005433.p1	STRPU_15402
OG0004891	TCONS_00018205.p1	STRPU_24472
OG0004892	TCONS_00026165.p1	STRPU_09340
OG0004893	TCONS_00046271.p1	STRPU_07546, STRPU_00578
OG0004894	TCONS_00043700.p1	STRPU_05192
OG0004895	TCONS_00005289.p1	STRPU_02481, STRPU_15104
OG0004896	TCONS_00016498.p1, TCONS_00015431.p1	STRPU_20031, STRPU_20032
OG0004897	TCONS_00031065.p1	STRPU_04569
OG0004898	TCONS_00035515.p1	STRPU_02957, STRPU_02944
OG0004899	TCONS_00042683.p1	STRPU_05272, STRPU_05256
OG0004900	TCONS_00005010.p1	STRPU_14594
OG0004901	TCONS_00023469.p1, TCONS_00023514.p1, TCONS_00023525.p1	STRPU_12533
OG0004902	TCONS_00010333.p1	STRPU_20496
OG0004903	TCONS_00008384.p1	STRPU_25355
OG0004904	TCONS_00044147.p1	STRPU_05419
OG0004905	TCONS_00030638.p1, TCONS_00000122.p1	STRPU_04446, STRPU_04560
OG0004906	TCONS_00013722.p1	STRPU_08937
OG0004907	TCONS_00010179.p1, TCONS_00010177.p1	STRPU_21713, STRPU_21649
OG0004908	TCONS_00051611.p1	STRPU_10915
OG0004909	TCONS_00016732.p1	STRPU_19575
OG0004910	TCONS_00015576.p1	STRPU_19636, STRPU_19638, STRPU_19680
OG0004911	TCONS_00026215.p1, TCONS_00003002.p1	STRPU_08092
OG0004913	TCONS_00022463.p1	STRPU_06094
OG0004914	TCONS_00006849.p1	STRPU_14742
OG0004915	TCONS_00006809.p1	STRPU_15544
OG0004916	TCONS_00056925.p1	STRPU_02774
OG0004917	TCONS_00044887.p1	STRPU_07169
OG0004919	TCONS_00051202.p1	STRPU_11465
OG0004920	TCONS_00003726.p1	STRPU_25184
OG0004921	TCONS_00051273.p1, TCONS_00050094.p1	STRPU_10535
OG0004922	TCONS_00028189.p1	STRPU_26354
OG0004923	TCONS_00011145.p1	STRPU_20716
OG0004924	TCONS_00017758.p1, TCONS_00006927.p1	STRPU_24409
OG0004925	TCONS_00033559.p1	STRPU_22883, STRPU_22453
OG0004926	TCONS_00015835.p1	STRPU_20004
OG0004927	TCONS_00010053.p1	STRPU_21316
OG0004928	TCONS_00017771.p1	STRPU_24477
OG0004929	TCONS_00041592.p1	STRPU_05006
OG0004930	TCONS_00055185.p1	STRPU_16566
OG0004931	TCONS_00035714.p1, TCONS_00035615.p1	STRPU_04007, STRPU_04004
OG0004932	TCONS_00016600.p1	STRPU_26247
OG0004933	TCONS_00030712.p1	STRPU_04383
OG0004934	TCONS_00016546.p1	STRPU_19905
OG0004935	TCONS_00015687.p1	STRPU_19740
OG0004936	TCONS_00011926.p1	STRPU_21488, STRPU_21497
OG0004937	TCONS_00009893.p1	STRPU_20912
OG0004938	TCONS_00017826.p1	STRPU_03707
OG0004939	TCONS_00029079.p1	STRPU_27301
OG0004940	TCONS_00045542.p1	STRPU_07541, STRPU_00573
OG0004941	TCONS_00048801.p1	STRPU_22636
OG0004942	TCONS_00045626.p1	STRPU_07875, STRPU_07881
OG0004943	TCONS_00045612.p1	STRPU_07783
OG0004944	TCONS_00048559.p1	STRPU_22699
OG0004945	TCONS_00053265.p1	STRPU_18828
OG0004946	TCONS_00022217.p1, TCONS_00022216.p1	STRPU_21591
OG0004947	TCONS_00057121.p1	STRPU_23618
OG0004948	TCONS_00023026.p1, TCONS_00023027.p1, TCONS_00023014.p1	STRPU_12534
OG0004949	TCONS_00022963.p1	STRPU_13012
OG0004950	TCONS_00001265.p1	STRPU_17811
OG0004951	TCONS_00001658.p1	STRPU_17683
OG0004952	TCONS_00009854.p1	STRPU_20796
OG0004953	TCONS_00026195.p1, TCONS_00026197.p1, TCONS_00026196.p1	STRPU_09313, STRPU_09314
OG0004954	TCONS_00045843.p1	STRPU_08007
OG0004955	TCONS_00057048.p1	STRPU_13641, STRPU_02423
OG0004956	TCONS_00029808.p1, TCONS_00047281.p1	STRPU_23262
OG0004957	TCONS_00020160.p1	STRPU_23288
OG0004958	TCONS_00052648.p1, TCONS_00052649.p1	STRPU_26964
OG0004959	TCONS_00037322.p1	STRPU_11968, STRPU_01629
OG0004960	TCONS_00029451.p1	STRPU_27428
OG0004961	TCONS_00022318.p1	STRPU_23722
OG0004962	TCONS_00056119.p1	STRPU_13744, STRPU_01506
OG0004963	TCONS_00034989.p1	STRPU_03333
OG0004964	TCONS_00056774.p1	STRPU_13973
OG0004965	TCONS_00007643.p1	STRPU_25907
OG0004966	TCONS_00022967.p1, TCONS_00052700.p1	STRPU_19141
OG0004967	TCONS_00002759.p1	STRPU_25106
OG0004968	TCONS_00009192.p1	STRPU_25826
OG0004969	TCONS_00022934.p1	STRPU_06009
OG0004970	TCONS_00000575.p1	STRPU_17292
OG0004971	TCONS_00054630.p1	STRPU_18056
OG0004972	TCONS_00013161.p1	STRPU_08274
OG0004973	TCONS_00029790.p1	STRPU_11079
OG0004974	TCONS_00024067.p1	STRPU_12865, STRPU_12854
OG0004975	TCONS_00052759.p1	STRPU_18856, STRPU_18940
OG0004976	TCONS_00042278.p1, TCONS_00042230.p1	STRPU_05919
OG0004977	TCONS_00055134.p1, TCONS_00055143.p1	STRPU_13723
OG0004978	TCONS_00043407.p1	STRPU_05786
OG0004979	TCONS_00056542.p1	STRPU_13521
OG0004980	TCONS_00029923.p1	STRPU_04372
OG0004981	TCONS_00056106.p1	STRPU_16842
OG0004983	TCONS_00026823.p1	STRPU_09917
OG0004984	TCONS_00027068.p1	STRPU_10285
OG0004985	TCONS_00049444.p1	STRPU_23754
OG0004986	TCONS_00038297.p1, TCONS_00038271.p1	STRPU_02791
OG0004988	TCONS_00006657.p1	STRPU_15132, STRPU_02514
OG0004989	TCONS_00036358.p1	STRPU_11711
OG0004990	TCONS_00048502.p1	STRPU_23966, STRPU_23942
OG0004991	TCONS_00048148.p1	STRPU_23946, STRPU_23970
OG0004992	TCONS_00016698.p1	STRPU_20208, STRPU_20209
OG0004993	TCONS_00016336.p1	STRPU_20176
OG0004994	TCONS_00025080.p1	STRPU_12426
OG0004995	TCONS_00006834.p1	STRPU_26417
OG0004996	TCONS_00048137.p1	STRPU_23868, STRPU_23831, STRPU_23867
OG0004997	TCONS_00027114.p1	STRPU_09760, STRPU_09716
OG0004998	TCONS_00010523.p1	STRPU_20791
OG0004999	TCONS_00040400.p1	STRPU_03693
OG0005000	TCONS_00047673.p1, TCONS_00047680.p1	STRPU_23049
OG0005002	TCONS_00029682.p1	STRPU_26738, STRPU_26754
OG0005003	TCONS_00027331.p1	STRPU_09945
OG0005005	TCONS_00012826.p1	STRPU_09140, STRPU_02110
OG0005006	TCONS_00032538.p1	STRPU_23765
OG0005007	TCONS_00021128.p1	STRPU_06387
OG0005008	TCONS_00008398.p1	STRPU_26039
OG0005009	TCONS_00040107.p1	STRPU_03273, STRPU_03233
OG0005010	TCONS_00014161.p1	STRPU_08686
OG0005011	TCONS_00010481.p1	STRPU_20781
OG0005012	TCONS_00009783.p1	STRPU_26572
OG0005013	TCONS_00044024.p1	STRPU_05904
OG0005014	TCONS_00006395.p1	STRPU_14514
OG0005015	TCONS_00031323.p2	STRPU_04597, STRPU_14106
OG0005021	TCONS_00021569.p1	STRPU_06173
OG0005030	TCONS_00003557.p1, TCONS_00004190.p1	STRPU_07580, STRPU_04084, STRPU_07583, STRPU_07588, STRPU_07581, STRPU_17864, STRPU_07641, STRPU_07587, STRPU_07911
OG0005037	TCONS_00020680.p1	STRPU_25582
OG0005038	TCONS_00049376.p1, TCONS_00049385.p1	STRPU_22415
OG0005040	TCONS_00001442.p1	STRPU_17431
OG0005041	TCONS_00016655.p1	STRPU_02644, STRPU_16167
OG0005044	TCONS_00005720.p1	STRPU_15541
OG0005045	TCONS_00045671.p1, TCONS_00046763.p1	STRPU_07709
OG0005046	TCONS_00047615.p1	STRPU_23317
OG0005047	TCONS_00042749.p1	STRPU_05922
OG0005048	TCONS_00017778.p1	STRPU_03820, STRPU_03834
OG0005049	TCONS_00048542.p1	STRPU_23704
OG0005050	TCONS_00026065.p1	STRPU_09638
OG0005053	TCONS_00053899.p1, TCONS_00053898.p1	STRPU_18810, STRPU_00246
OG0005055	TCONS_00010109.p1	STRPU_20766
OG0005057	TCONS_00023057.p1, TCONS_00023085.p1	STRPU_24351
OG0005058	TCONS_00052940.p1	STRPU_23702
OG0005059	TCONS_00015857.p1	STRPU_19891, STRPU_19864
OG0005060	TCONS_00023427.p1	STRPU_19137
OG0005061	TCONS_00052005.p1	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287
OG0005062	TCONS_00053004.p1	STRPU_25112
