Orthogroup	PFLAV	CAPO3
OG0004228	TCONS_00018265.p1	CAPO303492
OG0004230	TCONS_00034979.p1	CAPO305821
OG0004231	TCONS_00028285.p1	CAPO300312
OG0004232	TCONS_00026176.p1	CAPO301443
OG0004235	TCONS_00013753.p1	CAPO306795
OG0004236	TCONS_00011164.p1	CAPO301760
OG0004237	TCONS_00043031.p1	CAPO301645
OG0004239	TCONS_00015454.p1	CAPO304082
OG0004240	TCONS_00010412.p1	CAPO301736
OG0004241	TCONS_00021571.p1	CAPO304693
OG0004243	TCONS_00003869.p1	CAPO302349
OG0004245	TCONS_00027399.p1	CAPO301120
OG0004246	TCONS_00038726.p1	CAPO307710
OG0004247	TCONS_00039976.p1	CAPO306324
OG0004248	TCONS_00051504.p1	CAPO306807
OG0004249	TCONS_00042977.p1	CAPO302316
OG0004250	TCONS_00011396.p1	CAPO305518
OG0004252	TCONS_00014324.p1	CAPO305536
OG0004254	TCONS_00031008.p1	CAPO304883
OG0004257	TCONS_00006703.p1	CAPO305171
OG0004258	TCONS_00033470.p1	CAPO301342
OG0004259	TCONS_00029720.p1	CAPO301048
OG0004261	TCONS_00008123.p1	CAPO305950
OG0004263	TCONS_00009010.p1	CAPO304844
OG0004269	TCONS_00026954.p1	CAPO308233
OG0004270	TCONS_00028204.p1	CAPO303791
OG0004271	TCONS_00049721.p1	CAPO303178
OG0004272	TCONS_00029044.p1	CAPO303743
OG0004278	TCONS_00029791.p1	CAPO303739
OG0004280	TCONS_00054869.p1, TCONS_00054870.p1	CAPO302169
OG0004282	TCONS_00018461.p1	CAPO306035
OG0004283	TCONS_00041873.p1	CAPO301216
OG0004284	TCONS_00026190.p1	CAPO303039
OG0004285	TCONS_00027256.p1	CAPO306621
OG0004286	TCONS_00055502.p1	CAPO300246
OG0004287	TCONS_00003481.p1	CAPO305534
OG0004288	TCONS_00008002.p1, TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1	CAPO302203
OG0004289	TCONS_00016007.p1, TCONS_00010551.p1	CAPO307509
OG0004291	TCONS_00003534.p1	CAPO306696
OG0004292	TCONS_00053583.p1	CAPO301407
OG0004295	TCONS_00052529.p1	CAPO300437
OG0004296	TCONS_00031140.p1, TCONS_00030352.p1	CAPO307058
OG0004297	TCONS_00014818.p1	CAPO306140
OG0004299	TCONS_00042365.p1	CAPO307863
OG0004300	TCONS_00049637.p1	CAPO308218
OG0004301	TCONS_00006202.p1	CAPO305855
OG0004302	TCONS_00005132.p1	CAPO307149
OG0004303	TCONS_00021470.p1	CAPO306261
OG0004304	TCONS_00027443.p1	CAPO307407
OG0004305	TCONS_00050049.p1	CAPO306704
OG0004307	TCONS_00013730.p1	CAPO306787
OG0004308	TCONS_00000991.p1	CAPO302385
OG0004309	TCONS_00050069.p1	CAPO304021
OG0004310	TCONS_00020243.p1	CAPO306903
OG0004312	TCONS_00007473.p1	CAPO306752
OG0004314	TCONS_00036594.p1	CAPO301283
OG0004315	TCONS_00027429.p1	CAPO307076
OG0004316	TCONS_00056268.p1	CAPO300656
OG0004319	TCONS_00037979.p1	CAPO308294
OG0004320	TCONS_00021981.p1	CAPO300174
OG0004321	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1	CAPO306639
OG0004322	TCONS_00046365.p1	CAPO307895
OG0004323	TCONS_00001109.p1	CAPO307483
OG0004324	TCONS_00018780.p1, TCONS_00045901.p1	CAPO300240
OG0004328	TCONS_00018012.p1	CAPO305261
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	CAPO302035
OG0004330	TCONS_00003506.p1	CAPO305393
OG0004331	TCONS_00009918.p1	CAPO305384
OG0004333	TCONS_00018561.p1	CAPO303439
OG0004335	TCONS_00043984.p1	CAPO302791
OG0004337	TCONS_00027011.p1	CAPO300958
OG0004338	TCONS_00043688.p1	CAPO300828
OG0004344	TCONS_00019121.p1	CAPO307152
OG0004345	TCONS_00015773.p1	CAPO306847
OG0004347	TCONS_00006658.p1	CAPO307703
OG0004348	TCONS_00021863.p1	CAPO306158
OG0004349	TCONS_00048999.p1	CAPO308184
OG0004350	TCONS_00002092.p1	CAPO300994
OG0004351	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1	CAPO307239
OG0004352	TCONS_00050845.p1	CAPO300873
OG0004353	TCONS_00050632.p1, TCONS_00050634.p1	CAPO306055, CAPO306087
OG0004354	TCONS_00041077.p1	CAPO307581
OG0004355	TCONS_00017323.p1	CAPO303478
OG0004356	TCONS_00015524.p1	CAPO300159
OG0004358	TCONS_00048777.p1, TCONS_00048787.p1	CAPO301323
OG0004359	TCONS_00048643.p1	CAPO305703
OG0004360	TCONS_00004058.p1	CAPO301752
OG0004361	TCONS_00015708.p1	CAPO308302
OG0004363	TCONS_00030407.p1	CAPO304580
OG0004364	TCONS_00009654.p1	CAPO305213
OG0004365	TCONS_00033008.p1, TCONS_00033521.p1	CAPO305948
OG0004368	TCONS_00015256.p1	CAPO306084
OG0004369	TCONS_00015110.p1	CAPO305592
OG0004370	TCONS_00021476.p1	CAPO302143
OG0004372	TCONS_00054481.p1	CAPO304892
OG0004373	TCONS_00053379.p1	CAPO308311
OG0004374	TCONS_00005113.p1	CAPO306983
OG0004375	TCONS_00033009.p1, TCONS_00033519.p1	CAPO305927
OG0004376	TCONS_00006571.p1	CAPO303203
OG0004377	TCONS_00056907.p1	CAPO303614
OG0004378	TCONS_00004662.p1	CAPO303140
OG0004379	TCONS_00025463.p1	CAPO300162
OG0004380	TCONS_00025855.p1	CAPO307847
OG0004381	TCONS_00028923.p1	CAPO300684
OG0004382	TCONS_00028412.p1	CAPO308307
OG0004383	TCONS_00011730.p1	CAPO301688
OG0004385	TCONS_00016022.p1	CAPO306534
OG0004388	TCONS_00046496.p1	CAPO303742
OG0004389	TCONS_00053363.p1	CAPO302416
OG0004390	TCONS_00016442.p1	CAPO300046
OG0004391	TCONS_00030455.p1, TCONS_00030456.p1	CAPO305468
OG0004392	TCONS_00030935.p1	CAPO303282
OG0004394	TCONS_00043317.p1	CAPO305886
OG0004396	TCONS_00050867.p1	CAPO300955
OG0004398	TCONS_00006820.p1	CAPO307605
OG0004399	TCONS_00049722.p1	CAPO301536
OG0004400	TCONS_00017572.p1	CAPO304368, CAPO302395
OG0004401	TCONS_00019458.p1	CAPO307684
OG0004405	TCONS_00012993.p1	CAPO302866
OG0004406	TCONS_00011020.p1	CAPO305558
OG0004413	TCONS_00047265.p1	CAPO301518
OG0004417	TCONS_00053504.p1	CAPO302119
OG0004418	TCONS_00023911.p1, TCONS_00023897.p1	CAPO305208
OG0004421	TCONS_00049547.p1	CAPO303320
OG0004423	TCONS_00046506.p1	CAPO306935
OG0004425	TCONS_00004067.p1	CAPO302090
OG0004426	TCONS_00009724.p1	CAPO301784
OG0004428	TCONS_00019629.p1, TCONS_00019628.p1, TCONS_00016521.p1, TCONS_00017511.p1	CAPO302305
OG0004459	TCONS_00027136.p1, TCONS_00027137.p1	CAPO300459
OG0004460	TCONS_00007375.p1	CAPO307206
OG0004461	TCONS_00016625.p1	CAPO305355
OG0004462	TCONS_00022714.p1	CAPO302893
OG0004465	TCONS_00046667.p1	CAPO303487
OG0004467	TCONS_00006668.p1	CAPO307496
OG0004468	TCONS_00006107.p1	CAPO307854
OG0004472	TCONS_00026713.p1	CAPO303803
OG0004474	TCONS_00029614.p1	CAPO300829
OG0004476	TCONS_00043597.p1	CAPO307856
OG0004479	TCONS_00008588.p1	CAPO303963
OG0004481	TCONS_00028182.p1, TCONS_00028181.p1	CAPO306702
OG0004483	TCONS_00020035.p1	CAPO303122
OG0004484	TCONS_00051027.p1	CAPO302152
OG0004486	TCONS_00020381.p1	CAPO307639
OG0004488	TCONS_00028260.p1	CAPO301849
OG0004489	TCONS_00047757.p1	CAPO305447
OG0004492	TCONS_00005030.p1	CAPO307196
OG0004494	TCONS_00012910.p1	CAPO306570
OG0004495	TCONS_00015235.p1	CAPO306359
OG0004496	TCONS_00016709.p1	CAPO303733
OG0004497	TCONS_00008860.p1	CAPO307202
OG0004498	TCONS_00007014.p1	CAPO305224
OG0004500	TCONS_00046162.p1	CAPO301850
OG0004501	TCONS_00000515.p1	CAPO301840
OG0004502	TCONS_00019818.p1, TCONS_00019199.p1	CAPO301779
OG0004503	TCONS_00043304.p1	CAPO300332
OG0004506	TCONS_00013852.p1	CAPO305016
OG0004507	TCONS_00028129.p1	CAPO301894
OG0004508	TCONS_00024187.p1	CAPO301654
OG0004509	TCONS_00015343.p1	CAPO300500
OG0004511	TCONS_00017401.p1	CAPO303457
OG0004512	TCONS_00016000.p1, TCONS_00010558.p1, TCONS_00016001.p1	CAPO302842
OG0004513	TCONS_00018643.p1	CAPO303104
OG0004515	TCONS_00026135.p1	CAPO305182
OG0004516	TCONS_00005617.p1	CAPO306036, CAPO307859
OG0004517	TCONS_00012658.p1	CAPO305332
OG0004518	TCONS_00016457.p1	CAPO306412
OG0004519	TCONS_00048430.p1	CAPO307914
OG0004520	TCONS_00022496.p1	CAPO300090
OG0004521	TCONS_00055820.p1	CAPO306692
OG0004523	TCONS_00029039.p1	CAPO304989
OG0004525	TCONS_00014763.p1	CAPO303518
OG0004526	TCONS_00014769.p1	CAPO302498
OG0004527	TCONS_00012308.p1	CAPO302077
OG0004529	TCONS_00017013.p1	CAPO306628
OG0004530	TCONS_00042552.p1	CAPO304739
OG0004531	TCONS_00041627.p1, TCONS_00042302.p1, TCONS_00042251.p1, TCONS_00019582.p1	CAPO302345, CAPO307115
OG0004532	TCONS_00013260.p1	CAPO300005
OG0004533	TCONS_00018934.p1	CAPO306022
OG0004535	TCONS_00009599.p1	CAPO307124
OG0004537	TCONS_00015460.p1	CAPO306837
OG0004540	TCONS_00003802.p1, TCONS_00003824.p1	CAPO307351
OG0004541	TCONS_00018244.p1, TCONS_00018243.p1, TCONS_00018245.p1, TCONS_00044635.p1, TCONS_00030563.p1, TCONS_00014593.p1	CAPO307806
OG0004542	TCONS_00024746.p1, TCONS_00024656.p1	CAPO306706
OG0004544	TCONS_00048345.p1	CAPO306563
OG0004545	TCONS_00052810.p1, TCONS_00052771.p1	CAPO307212
OG0004546	TCONS_00015879.p1	CAPO306808
OG0004547	TCONS_00049128.p1	CAPO304852
OG0004548	TCONS_00016063.p1	CAPO305113
OG0004551	TCONS_00055491.p1	CAPO301498
OG0004552	TCONS_00021990.p1, TCONS_00021991.p1	CAPO301361, CAPO306759
OG0004553	TCONS_00000170.p1, TCONS_00001383.p1	CAPO302768
OG0004554	TCONS_00055911.p1, TCONS_00055917.p1	CAPO300747
OG0004555	TCONS_00009333.p1	CAPO301994
OG0004556	TCONS_00006396.p1	CAPO305616
OG0004558	TCONS_00050923.p1	CAPO307355
OG0004559	TCONS_00014585.p1	CAPO303756
OG0004563	TCONS_00037672.p1	CAPO303030
OG0004564	TCONS_00011681.p1	CAPO301873
OG0004565	TCONS_00004488.p1	CAPO303409
OG0004569	TCONS_00005851.p1, TCONS_00005820.p1	CAPO303601
OG0004572	TCONS_00017777.p1, TCONS_00041779.p1	CAPO302719
OG0004573	TCONS_00005131.p1	CAPO302070, CAPO305859
OG0004574	TCONS_00038016.p1	CAPO300276
OG0004577	TCONS_00008589.p1	CAPO307905
OG0004578	TCONS_00015174.p1	CAPO307713
OG0004579	TCONS_00048911.p1	CAPO308171
OG0004581	TCONS_00021685.p1	CAPO305629
OG0004582	TCONS_00053389.p1	CAPO304857
OG0004583	TCONS_00044907.p1	CAPO301319
OG0004585	TCONS_00007144.p1	CAPO307959
OG0004587	TCONS_00056336.p1, TCONS_00043848.p1	CAPO303576
OG0004588	TCONS_00004944.p1	CAPO307046
OG0004590	TCONS_00006432.p1	CAPO307910
OG0004592	TCONS_00052896.p1	CAPO307767
OG0004593	TCONS_00027131.p1	CAPO306311
OG0004595	TCONS_00000092.p1, TCONS_00038644.p1	CAPO305901
OG0004596	TCONS_00055757.p1	CAPO301763, CAPO300672
OG0004599	TCONS_00020749.p1	CAPO306185
OG0004600	TCONS_00016332.p1	CAPO306391
OG0004601	TCONS_00016522.p1	CAPO300529
OG0004602	TCONS_00012527.p1	CAPO307709
OG0004605	TCONS_00014511.p1, TCONS_00014532.p1	CAPO303013
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	CAPO305274
OG0004610	TCONS_00029447.p1	CAPO308217
OG0004611	TCONS_00052705.p1	CAPO305879, CAPO305850
OG0004612	TCONS_00033238.p1	CAPO307176
OG0004616	TCONS_00002936.p1	CAPO302661, CAPO307774
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	CAPO306976
OG0004621	TCONS_00049466.p1	CAPO301592
OG0004623	TCONS_00056694.p1	CAPO303271
OG0004626	TCONS_00008495.p1	CAPO304074
OG0004627	TCONS_00020882.p1	CAPO302578
OG0004628	TCONS_00020659.p1	CAPO300844
OG0004629	TCONS_00014993.p1	CAPO300874
OG0004630	TCONS_00001941.p1, TCONS_00001942.p1	CAPO300032
OG0004633	TCONS_00051133.p1	CAPO306431
OG0004634	TCONS_00050813.p1	CAPO306443
OG0004635	TCONS_00034976.p1	CAPO305826
OG0004638	TCONS_00016690.p1	CAPO300328
OG0004639	TCONS_00016339.p1	CAPO304960
OG0004640	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1	CAPO305391
OG0004641	TCONS_00015486.p1	CAPO301192
OG0004642	TCONS_00007807.p1, TCONS_00007817.p1	CAPO303810
OG0004643	TCONS_00022104.p1	CAPO303111
OG0004644	TCONS_00010502.p1	CAPO308177
OG0004646	TCONS_00028492.p1	CAPO304987
OG0004648	TCONS_00029834.p1	CAPO306796
OG0004649	TCONS_00005889.p1	CAPO308035
OG0004651	TCONS_00018246.p1	CAPO307192
OG0004652	TCONS_00022442.p1	CAPO307126
OG0004654	TCONS_00055330.p1	CAPO304098
OG0004655	TCONS_00025856.p1, TCONS_00024425.p1	CAPO300932
OG0004656	TCONS_00021484.p1	CAPO306315
OG0004657	TCONS_00022494.p1	CAPO300965
OG0004658	TCONS_00000981.p1	CAPO302853
OG0004659	TCONS_00047339.p1, TCONS_00047338.p1	CAPO305571
OG0004663	TCONS_00005907.p1	CAPO307060
OG0004668	TCONS_00011475.p1, TCONS_00011476.p1	CAPO307032
OG0004669	TCONS_00039826.p1	CAPO301719
OG0004670	TCONS_00003641.p1	CAPO301141
OG0004671	TCONS_00006316.p1	CAPO303199
OG0004672	TCONS_00008720.p1	CAPO300788
OG0004673	TCONS_00055334.p1	CAPO305181
OG0004674	TCONS_00054555.p1	CAPO301298
OG0004675	TCONS_00046779.p1	CAPO300152
OG0004676	TCONS_00011282.p1, TCONS_00011302.p1	CAPO305483
OG0004678	TCONS_00015474.p1	CAPO306062
OG0004679	TCONS_00004597.p1	CAPO307020
OG0004682	TCONS_00052713.p1	CAPO302643
OG0004685	TCONS_00006441.p1	CAPO300514
OG0004687	TCONS_00048164.p1	CAPO300850
OG0004690	TCONS_00019248.p1	CAPO302294
OG0004691	TCONS_00009715.p1	CAPO301832
OG0004692	TCONS_00009722.p1, TCONS_00009721.p1	CAPO306711
OG0004694	TCONS_00013362.p1	CAPO302831
OG0004696	TCONS_00030181.p1	CAPO303339
OG0004697	TCONS_00044103.p1	CAPO308157
OG0004699	TCONS_00005201.p1	CAPO305801
OG0004700	TCONS_00013200.p1	CAPO305394
OG0004702	TCONS_00019245.p1	CAPO301451, CAPO306323
OG0004703	TCONS_00005135.p1	CAPO302281
OG0004707	TCONS_00043842.p1	CAPO307222
OG0004708	TCONS_00006281.p1	CAPO302589
OG0004711	TCONS_00045738.p1	CAPO307614
OG0004728	TCONS_00020679.p1	CAPO306092
OG0004732	TCONS_00006547.p1	CAPO303065
OG0004733	TCONS_00029723.p1	CAPO303723
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	CAPO307391
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	CAPO305372
OG0004740	TCONS_00010514.p1	CAPO303587
OG0004743	TCONS_00057249.p1	CAPO305537
OG0004744	TCONS_00013331.p1	CAPO307377
OG0004747	TCONS_00019749.p1	CAPO305266
OG0004748	TCONS_00034486.p1	CAPO300851
OG0004749	TCONS_00008080.p1	CAPO303738
OG0004752	TCONS_00025717.p1	CAPO300189
OG0004753	TCONS_00052206.p1, TCONS_00052205.p1	CAPO307970
OG0004756	TCONS_00018319.p1	CAPO300650
OG0004757	TCONS_00017612.p1, TCONS_00017648.p1	CAPO300079
OG0004758	TCONS_00020383.p1	CAPO307791
OG0004759	TCONS_00010774.p1	CAPO301731
OG0004760	TCONS_00017835.p1	CAPO302986
OG0004761	TCONS_00032786.p1	CAPO301372
OG0004762	TCONS_00050060.p1, TCONS_00005739.p1	CAPO306336
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	CAPO303189
OG0004764	TCONS_00053402.p1	CAPO306665
OG0004765	TCONS_00054229.p1	CAPO300145
OG0004766	TCONS_00013326.p1	CAPO300107
OG0004767	TCONS_00012270.p1	CAPO304258
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	CAPO302814
OG0004769	TCONS_00015481.p1	CAPO305909
OG0004770	TCONS_00002044.p1	CAPO306549
OG0004771	TCONS_00023795.p1, TCONS_00024803.p1, TCONS_00024764.p1	CAPO306141
OG0004774	TCONS_00012582.p1	CAPO302467
OG0004775	TCONS_00055207.p1, TCONS_00041453.p1	CAPO308292
OG0004781	TCONS_00044133.p1	CAPO302855
OG0004784	TCONS_00010255.p1	CAPO300506
OG0004785	TCONS_00055596.p1	CAPO301223
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	CAPO306813
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	CAPO300677
OG0004788	TCONS_00006767.p1	CAPO303606
OG0004792	TCONS_00006873.p1, TCONS_00006885.p1	CAPO304121, CAPO301355
OG0004793	TCONS_00027328.p1	CAPO303691
OG0004794	TCONS_00045541.p1	CAPO302268
OG0004795	TCONS_00051512.p1	CAPO306522
OG0004797	TCONS_00046886.p1, TCONS_00045587.p1	CAPO308248
OG0004798	TCONS_00003478.p1	CAPO306979
OG0004801	TCONS_00012337.p1	CAPO301409
OG0004803	TCONS_00022473.p1	CAPO304966
OG0004805	TCONS_00021404.p1	CAPO301148
OG0004808	TCONS_00052239.p1, TCONS_00052238.p1	CAPO300921
OG0004810	TCONS_00048906.p1	CAPO307085
OG0004811	TCONS_00007185.p1	CAPO304670
OG0004812	TCONS_00018728.p1, TCONS_00017640.p1	CAPO300913
OG0004813	TCONS_00044894.p1	CAPO302301
OG0004814	TCONS_00055959.p1	CAPO305193
OG0004815	TCONS_00026468.p1	CAPO306099
OG0004817	TCONS_00020198.p1	CAPO300646
OG0004819	TCONS_00018134.p1	CAPO303489
OG0004820	TCONS_00002002.p1, TCONS_00001992.p1	CAPO301474
OG0004822	TCONS_00033269.p1	CAPO303272
OG0004823	TCONS_00020225.p1	CAPO301131
OG0004825	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1	CAPO303625
OG0004826	TCONS_00011319.p1	CAPO302318
OG0004828	TCONS_00031473.p1	CAPO300795
OG0004829	TCONS_00033116.p3, TCONS_00033093.p1, TCONS_00033117.p1	CAPO306677
OG0004830	TCONS_00033243.p1	CAPO304259, CAPO301109
OG0004831	TCONS_00001391.p1	CAPO302539
OG0004832	TCONS_00002403.p1	CAPO300644
OG0004833	TCONS_00031425.p1	CAPO307386, CAPO307385
OG0004835	TCONS_00005728.p1	CAPO307142
OG0004836	TCONS_00004738.p1	CAPO300476
OG0004837	TCONS_00049471.p1	CAPO306341
OG0004838	TCONS_00044980.p1	CAPO300483
OG0004840	TCONS_00014850.p1	CAPO301303
OG0004841	TCONS_00008204.p1	CAPO301073
OG0004842	TCONS_00009293.p1	CAPO307208
OG0004843	TCONS_00007791.p1	CAPO302296
OG0004844	TCONS_00025887.p1	CAPO308225
OG0004845	TCONS_00056454.p1	CAPO300244
OG0004846	TCONS_00029483.p1	CAPO302634
OG0004849	TCONS_00045335.p1	CAPO302897
OG0004851	TCONS_00028417.p1	CAPO304052
OG0004852	TCONS_00014672.p1	CAPO305241
OG0004853	TCONS_00016012.p1	CAPO306818
OG0004854	TCONS_00042557.p1	CAPO307677
OG0004855	TCONS_00043841.p1	CAPO307136
OG0004856	TCONS_00043945.p1	CAPO307877
OG0004857	TCONS_00004934.p1	CAPO305126
OG0004858	TCONS_00006307.p1	CAPO306514
OG0004859	TCONS_00056288.p1	CAPO305955
OG0004861	TCONS_00011835.p1	CAPO300721
OG0004863	TCONS_00024838.p1	CAPO300215
OG0004864	TCONS_00047784.p1	CAPO306175
OG0004869	TCONS_00056082.p1	CAPO301505
OG0004873	TCONS_00050413.p1	CAPO305056
OG0004874	TCONS_00008001.p1, TCONS_00008004.p1, TCONS_00008000.p1	CAPO302314
OG0004875	TCONS_00052844.p1	CAPO305599
OG0004879	TCONS_00022742.p1	CAPO304570
OG0004880	TCONS_00012473.p1	CAPO307520
OG0004881	TCONS_00050150.p1, TCONS_00050257.p1	CAPO301856
OG0004882	TCONS_00009037.p1, TCONS_00009030.p1	CAPO307657
OG0004883	TCONS_00014345.p1	CAPO304269
OG0004884	TCONS_00011399.p1	CAPO306875
OG0004886	TCONS_00007209.p1	CAPO304598
OG0004887	TCONS_00046849.p1	CAPO303252
OG0004889	TCONS_00016480.p1	CAPO302860
OG0004892	TCONS_00026165.p1	CAPO308266
OG0004893	TCONS_00046271.p1	CAPO305797
OG0004894	TCONS_00043700.p1	CAPO308103
OG0004895	TCONS_00005289.p1	CAPO301412
OG0004896	TCONS_00016498.p1, TCONS_00015431.p1	CAPO301146, CAPO308332
OG0004897	TCONS_00031065.p1	CAPO300624
OG0004898	TCONS_00049994.p1, TCONS_00035515.p1	CAPO300846
OG0004899	TCONS_00042683.p1	CAPO304701
OG0004900	TCONS_00005010.p1	CAPO300509
OG0004901	TCONS_00023469.p1, TCONS_00023514.p1, TCONS_00023525.p1	CAPO301170
OG0004902	TCONS_00010333.p1	CAPO305853
OG0004903	TCONS_00008384.p1	CAPO304775
OG0004904	TCONS_00044147.p1	CAPO304100
OG0004906	TCONS_00013722.p1	CAPO303480
OG0004907	TCONS_00010179.p1, TCONS_00010177.p1	CAPO307254
OG0004911	TCONS_00026215.p1, TCONS_00003002.p1	CAPO305750
OG0004913	TCONS_00022463.p1	CAPO306717
OG0004914	TCONS_00006849.p1	CAPO301519
OG0004917	TCONS_00044887.p1	CAPO303374
OG0004919	TCONS_00051202.p1	CAPO308082
OG0004920	TCONS_00003726.p1	CAPO302580
OG0004922	TCONS_00028189.p1	CAPO306550
OG0004923	TCONS_00011145.p1	CAPO307943
OG0004924	TCONS_00017758.p1, TCONS_00006927.p1	CAPO304606
OG0004927	TCONS_00010053.p1	CAPO304855
OG0004928	TCONS_00017771.p1	CAPO304691
OG0004929	TCONS_00041592.p1	CAPO304111
OG0004932	TCONS_00016600.p1	CAPO306081, CAPO305804
OG0004934	TCONS_00016546.p1	CAPO305066
OG0004935	TCONS_00015687.p1	CAPO302835
OG0004936	TCONS_00011926.p1	CAPO306298
OG0004938	TCONS_00017826.p1	CAPO308159
OG0004940	TCONS_00045542.p1	CAPO305630
OG0004943	TCONS_00045612.p1	CAPO306001
OG0004944	TCONS_00048559.p1	CAPO302056
OG0004946	TCONS_00022217.p1, TCONS_00022216.p1	CAPO305515
OG0004947	TCONS_00057121.p1	CAPO307579
OG0004948	TCONS_00023026.p1, TCONS_00023027.p1, TCONS_00023014.p1	CAPO305331
OG0004949	TCONS_00022963.p1	CAPO304026
OG0004950	TCONS_00001265.p1	CAPO300642
OG0004952	TCONS_00009854.p1	CAPO301776
OG0004953	TCONS_00026195.p1, TCONS_00026197.p1, TCONS_00026196.p1	CAPO306623
OG0004954	TCONS_00045843.p1	CAPO303229
OG0004958	TCONS_00052648.p1, TCONS_00052649.p1	CAPO302197
OG0004960	TCONS_00029451.p1	CAPO300258
OG0004961	TCONS_00022318.p1	CAPO305777
OG0004962	TCONS_00056119.p1	CAPO301438
OG0004963	TCONS_00034989.p1	CAPO303805
OG0004964	TCONS_00056774.p1	CAPO302916
OG0004969	TCONS_00022934.p1	CAPO303678
OG0004970	TCONS_00000575.p1	CAPO303748
OG0004971	TCONS_00054630.p1	CAPO302327
OG0004972	TCONS_00013161.p1	CAPO304289
OG0004973	TCONS_00029790.p1	CAPO305642
OG0004976	TCONS_00042278.p1, TCONS_00042230.p1	CAPO304478
OG0004977	TCONS_00055134.p1, TCONS_00055143.p1	CAPO304350
OG0004978	TCONS_00043407.p1	CAPO308306
OG0004979	TCONS_00056542.p1	CAPO303118
OG0004980	TCONS_00029923.p1	CAPO300807
OG0004981	TCONS_00056106.p1	CAPO306326
OG0004983	TCONS_00026823.p1, TCONS_00026822.p1	CAPO300176
OG0004985	TCONS_00049444.p1	CAPO304816
OG0004987	TCONS_00031450.p1	CAPO306240
OG0004988	TCONS_00006657.p1	CAPO305623
OG0004989	TCONS_00036358.p1	CAPO300323
OG0004990	TCONS_00048502.p1	CAPO305712
OG0004991	TCONS_00048148.p1	CAPO302271
OG0004992	TCONS_00016698.p1	CAPO301159
OG0004993	TCONS_00016336.p1	CAPO302747
OG0004997	TCONS_00027114.p1	CAPO300456
OG0004999	TCONS_00040400.p1	CAPO302635
OG0005002	TCONS_00029682.p1	CAPO305114
OG0005003	TCONS_00027331.p1	CAPO303837
OG0005005	TCONS_00012826.p1	CAPO303017
OG0005006	TCONS_00032538.p1	CAPO301015
OG0005007	TCONS_00021128.p1	CAPO300658
OG0005009	TCONS_00040107.p1	CAPO303190
OG0005010	TCONS_00014161.p1	CAPO304378
OG0005013	TCONS_00044024.p1	CAPO304066
OG0005014	TCONS_00006395.p1	CAPO307825
OG0005015	TCONS_00031323.p2	CAPO300946
OG0005021	TCONS_00021569.p1	CAPO304690
OG0005038	TCONS_00049376.p1, TCONS_00049385.p1	CAPO301658
OG0005040	TCONS_00001442.p1	CAPO300876
OG0005044	TCONS_00005720.p1	CAPO307084
OG0005046	TCONS_00047615.p1	CAPO304846
OG0005047	TCONS_00042749.p1	CAPO305932
OG0005048	TCONS_00017778.p1, TCONS_00040594.p1	CAPO300857
OG0005053	TCONS_00053899.p1, TCONS_00053898.p1	CAPO302547
OG0005057	TCONS_00023057.p1, TCONS_00023085.p1	CAPO303573
OG0005058	TCONS_00052940.p1, TCONS_00005660.p1	CAPO306731
OG0005059	TCONS_00015857.p1	CAPO300063
OG0005061	TCONS_00052005.p1	CAPO306602
OG0005062	TCONS_00053004.p1	CAPO302106
OG0005064	TCONS_00048371.p1, TCONS_00017974.p1	CAPO300249
OG0005067	TCONS_00019030.p1, TCONS_00019029.p1	CAPO302289
OG0005068	TCONS_00050382.p2, TCONS_00050383.p1	CAPO306513
OG0005069	TCONS_00055907.p1	CAPO300204
OG0005071	TCONS_00021403.p1	CAPO305606
OG0005073	TCONS_00018784.p1	CAPO305547
OG0005075	TCONS_00049231.p1, TCONS_00049229.p1	CAPO307362
OG0005076	TCONS_00027950.p1	CAPO302885
OG0005077	TCONS_00052137.p1	CAPO302160
OG0005078	TCONS_00008172.p1	CAPO307983
OG0005079	TCONS_00011526.p1	CAPO303799
OG0005081	TCONS_00003583.p1	CAPO307065
OG0005083	TCONS_00001234.p1	CAPO302388
OG0005084	TCONS_00047866.p1	CAPO307421, CAPO301121
OG0005086	TCONS_00047898.p1	CAPO302959
OG0005088	TCONS_00052509.p1	CAPO307772
OG0005089	TCONS_00029428.p1	CAPO303888
OG0005090	TCONS_00012662.p1	CAPO303909
