Orthogroup	PFLAV	ORYLA
OG0003212	TCONS_00038921.p1, TCONS_00005698.p1	ORYLA15489, ORYLA10940
OG0003214	TCONS_00056343.p1, TCONS_00056311.p1	ORYLA09799
OG0003215	TCONS_00004511.p1	ORYLA00108, ORYLA19619
OG0003217	TCONS_00053417.p1	ORYLA13146, ORYLA02509
OG0003218	TCONS_00022948.p1	ORYLA19022
OG0003220	TCONS_00000598.p1	ORYLA01985, ORYLA05947
OG0003221	TCONS_00018636.p1, TCONS_00018637.p1	ORYLA02164, ORYLA02047
OG0003222	TCONS_00008423.p1	ORYLA15011, ORYLA12395, ORYLA09003
OG0003223	TCONS_00008858.p1	ORYLA15511
OG0003224	TCONS_00019205.p1	ORYLA08420
OG0003225	TCONS_00034983.p1	ORYLA19236, ORYLA19235
OG0003226	TCONS_00037381.p1	ORYLA12048
OG0003227	TCONS_00026520.p1	ORYLA15109
OG0003228	TCONS_00010782.p1	ORYLA10708
OG0003229	TCONS_00054940.p1	ORYLA07923, ORYLA01487
OG0003230	TCONS_00027696.p1	ORYLA08114
OG0003232	TCONS_00011416.p1	ORYLA10450, ORYLA04810, ORYLA19700, ORYLA04347, ORYLA01070
OG0003234	TCONS_00043599.p1	ORYLA01163
OG0003235	TCONS_00049408.p1	ORYLA20268
OG0003236	TCONS_00019350.p1	ORYLA02520
OG0003236	TCONS_00013892.p1	ORYLA16788
OG0003238	TCONS_00019863.p1	ORYLA12178
OG0003239	TCONS_00029442.p1	ORYLA15027
OG0003250	TCONS_00046236.p1	ORYLA11719, ORYLA16208
OG0003251	TCONS_00007188.p1, TCONS_00007189.p1	ORYLA05486, ORYLA12659
OG0003252	TCONS_00003543.p1	ORYLA11431, ORYLA10758
OG0003253	TCONS_00029368.p1	ORYLA14109, ORYLA17719, ORYLA12706
OG0003254	TCONS_00010837.p1	ORYLA01055
OG0003255	TCONS_00020100.p1	ORYLA01639
OG0003257	TCONS_00010798.p1	ORYLA10700
OG0003258	TCONS_00051629.p1	ORYLA13111
OG0003259	TCONS_00030717.p1	ORYLA17769
OG0003260	TCONS_00054519.p1	ORYLA13208, ORYLA02958
OG0003261	TCONS_00018872.p1	ORYLA06345, ORYLA06344, ORYLA06346, ORYLA03623
OG0003264	TCONS_00046364.p2	ORYLA08989, ORYLA06289
OG0003265	TCONS_00049250.p1	ORYLA14054, ORYLA11239
OG0003266	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1	ORYLA03848, ORYLA04542
OG0003267	TCONS_00031423.p1	ORYLA19756
OG0003268	TCONS_00008149.p1	ORYLA01959
OG0003269	TCONS_00013521.p1	ORYLA07800, ORYLA16726
OG0003270	TCONS_00049296.p1	ORYLA14592
OG0003272	TCONS_00043871.p1	ORYLA19655, ORYLA19654, ORYLA07229
OG0003273	TCONS_00009692.p1	ORYLA04340
OG0003275	TCONS_00020755.p1	ORYLA09029, ORYLA13943
OG0003276	TCONS_00016002.p1, TCONS_00010557.p1	ORYLA07362, ORYLA10391, ORYLA00852, ORYLA11438
OG0003277	TCONS_00049210.p1	ORYLA20336, ORYLA15828, ORYLA13998
OG0003278	TCONS_00010775.p1	ORYLA12553
OG0003279	TCONS_00041744.p1	ORYLA01238
OG0003280	TCONS_00039790.p1, TCONS_00039792.p1	ORYLA05574
OG0003282	TCONS_00027650.p1	ORYLA04149, ORYLA01430
OG0003283	TCONS_00049262.p1	ORYLA19093
OG0003284	TCONS_00002839.p1, TCONS_00002854.p1	ORYLA18705
OG0003286	TCONS_00013948.p1	ORYLA16774
OG0003287	TCONS_00057175.p1	ORYLA15508, ORYLA11362
OG0003288	TCONS_00043817.p1	ORYLA04254
OG0003289	TCONS_00044248.p1	ORYLA09052, ORYLA09053, ORYLA15034, ORYLA12726
OG0003291	TCONS_00005261.p1	ORYLA04004
OG0003293	TCONS_00019456.p1	ORYLA14350
OG0003294	TCONS_00042669.p1	ORYLA12880
OG0003295	TCONS_00027108.p1	ORYLA04874, ORYLA19440
OG0003296	TCONS_00006223.p1	ORYLA18095, ORYLA02301
OG0003297	TCONS_00013842.p1	ORYLA16817
OG0003298	TCONS_00043866.p1	ORYLA01355
OG0003299	TCONS_00003948.p1, TCONS_00053494.p1	ORYLA12913
OG0003301	TCONS_00056136.p1	ORYLA03284, ORYLA12501
OG0003302	TCONS_00030954.p1	ORYLA01208
OG0003304	TCONS_00052730.p1	ORYLA05709
OG0003305	TCONS_00045454.p1, TCONS_00045430.p1	ORYLA02939, ORYLA18010
OG0003306	TCONS_00048857.p1	ORYLA15915
OG0003307	TCONS_00031062.p1	ORYLA00404, ORYLA01512
OG0003308	TCONS_00054644.p1	ORYLA02810, ORYLA10199
OG0003311	TCONS_00018844.p1	ORYLA01367, ORYLA08826, ORYLA06226
OG0003314	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1	ORYLA04286, ORYLA00307
OG0003315	TCONS_00017532.p1	ORYLA05354
OG0003316	TCONS_00051522.p1	ORYLA06489
OG0003317	TCONS_00014439.p1	ORYLA00142
OG0003318	TCONS_00048242.p1	ORYLA14596, ORYLA15728
OG0003319	TCONS_00046681.p1	ORYLA15491, ORYLA07033
OG0003320	TCONS_00026069.p1	ORYLA17866
OG0003321	TCONS_00008132.p1	ORYLA19455, ORYLA05648
OG0003323	TCONS_00015010.p1	ORYLA02747
OG0003325	TCONS_00031296.p1	ORYLA08076, ORYLA04984
OG0003326	TCONS_00027204.p1, TCONS_00027197.p1	ORYLA04931
OG0003327	TCONS_00016375.p1	ORYLA02456, ORYLA06278
OG0003329	TCONS_00028898.p1	ORYLA17667, ORYLA02366
OG0003330	TCONS_00028960.p1	ORYLA14948
OG0003331	TCONS_00006506.p1	ORYLA03745
OG0003332	TCONS_00046195.p1, TCONS_00046192.p1	ORYLA06788, ORYLA02078
OG0003333	TCONS_00036252.p1	ORYLA19135
OG0003335	TCONS_00011485.p1	ORYLA10536
OG0003336	TCONS_00014647.p1	ORYLA13585, ORYLA16595, ORYLA17841
OG0003337	TCONS_00051325.p1, TCONS_00051418.p1	ORYLA20124
OG0003340	TCONS_00017094.p1	ORYLA05123, ORYLA01941
OG0003341	TCONS_00003609.p1	ORYLA00218
OG0003343	TCONS_00006521.p1	ORYLA03249
OG0003344	TCONS_00046687.p1	ORYLA11978
OG0003346	TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1	ORYLA07076
OG0003347	TCONS_00056116.p1	ORYLA09885, ORYLA04679
OG0003348	TCONS_00017611.p1, TCONS_00017647.p1	ORYLA07117, ORYLA09434
OG0003349	TCONS_00030123.p1	ORYLA00427, ORYLA04988, ORYLA08086
OG0003350	TCONS_00022739.p1	ORYLA09368, ORYLA09369, ORYLA06960, ORYLA03492, ORYLA01457
OG0003351	TCONS_00047963.p2	ORYLA14628
OG0003352	TCONS_00033183.p1	ORYLA08412, ORYLA10054
OG0003353	TCONS_00047823.p1, TCONS_00047834.p1	ORYLA10916
OG0003354	TCONS_00033398.p1, TCONS_00032835.p1	ORYLA19460, ORYLA19459, ORYLA00204
OG0003355	TCONS_00031349.p1	ORYLA02544, ORYLA05076, ORYLA07720
OG0003356	TCONS_00012899.p1	ORYLA00555, ORYLA16745
OG0003357	TCONS_00026252.p1	ORYLA01325
OG0003358	TCONS_00048237.p1	ORYLA14258
OG0003359	TCONS_00023445.p1, TCONS_00023479.p1	ORYLA11531
OG0003360	TCONS_00011165.p1	ORYLA10113
OG0003361	TCONS_00011047.p1	ORYLA10105, ORYLA03006
OG0003362	TCONS_00043774.p1	ORYLA03192
OG0003364	TCONS_00037083.p1	ORYLA14543, ORYLA16352
OG0003365	TCONS_00018439.p1	ORYLA11052, ORYLA14488
OG0003366	TCONS_00011117.p1	ORYLA19482
OG0003367	TCONS_00014336.p1, TCONS_00014325.p1	ORYLA19314
OG0003368	TCONS_00027072.p1	ORYLA01157
OG0003369	TCONS_00030861.p1	ORYLA17954, ORYLA05099
OG0003370	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1	ORYLA02169, ORYLA05635
OG0003372	TCONS_00053297.p1	ORYLA13263, ORYLA19929
OG0003373	TCONS_00037895.p1	ORYLA11155, ORYLA15306
OG0003374	TCONS_00054992.p1	ORYLA05369
OG0003375	TCONS_00029030.p1	ORYLA17409
OG0003376	TCONS_00055205.p1, TCONS_00041457.p1	ORYLA07502
OG0003377	TCONS_00023122.p1	ORYLA12102
OG0003378	TCONS_00023058.p1, TCONS_00023089.p1	ORYLA12071
OG0003379	TCONS_00018871.p1	ORYLA05666
OG0003380	TCONS_00006819.p1	ORYLA02294, ORYLA17353
OG0003381	TCONS_00024085.p1	ORYLA10983, ORYLA12366
OG0003382	TCONS_00023674.p1	ORYLA06657, ORYLA06055
OG0003383	TCONS_00020044.p1	ORYLA08272
OG0003384	TCONS_00027067.p1	ORYLA00693, ORYLA05038, ORYLA17993, ORYLA17992, ORYLA14121
OG0003385	TCONS_00020620.p1	ORYLA16115
OG0003386	TCONS_00052234.p1	ORYLA06516, ORYLA12917
OG0003387	TCONS_00005038.p1	ORYLA16634
OG0003388	TCONS_00030400.p1, TCONS_00030384.p1	ORYLA19757, ORYLA04964
OG0003391	TCONS_00009705.p1	ORYLA10703
OG0003392	TCONS_00014589.p1	ORYLA00140, ORYLA00535
OG0003394	TCONS_00019998.p1	ORYLA09650
OG0003396	TCONS_00036037.p1	ORYLA20291
OG0003397	TCONS_00051012.p1	ORYLA19368, ORYLA07867, ORYLA03946, ORYLA01337
OG0003401	TCONS_00015311.p1	ORYLA18469
OG0003419	TCONS_00040540.p1	ORYLA07674
OG0003421	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1, TCONS_00041936.p1	ORYLA20432
OG0003422	TCONS_00022982.p1	ORYLA11143
OG0003424	TCONS_00013866.p1	ORYLA16837
OG0003425	TCONS_00029551.p1	ORYLA19551, ORYLA19552
OG0003426	TCONS_00028995.p1	ORYLA01060
OG0003428	TCONS_00043444.p1	ORYLA07230
OG0003429	TCONS_00036739.p1	ORYLA15696
OG0003430	TCONS_00035290.p1	ORYLA04134, ORYLA05926
OG0003431	TCONS_00057200.p1	ORYLA13930, ORYLA13647
OG0003433	TCONS_00021164.p1	ORYLA04481
OG0003434	TCONS_00031599.p1	ORYLA08873
OG0003435	TCONS_00010051.p1	ORYLA11612, ORYLA10262
OG0003437	TCONS_00012557.p1, TCONS_00012556.p1, TCONS_00012555.p1	ORYLA16686, ORYLA18274, ORYLA16631
OG0003439	TCONS_00022916.p1	ORYLA08660
OG0003440	TCONS_00042109.p1	ORYLA09996, ORYLA09995, ORYLA19837
OG0003441	TCONS_00047900.p1	ORYLA11240, ORYLA14053
OG0003443	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1	ORYLA08295, ORYLA10121
OG0003444	TCONS_00037790.p1	ORYLA12477
OG0003445	TCONS_00016588.p1, TCONS_00015497.p1	ORYLA02950
OG0003448	TCONS_00007006.p1	ORYLA06020
OG0003448	TCONS_00007007.p1	ORYLA12750
OG0003449	TCONS_00014387.p1	ORYLA08945
OG0003450	TCONS_00043348.p1, TCONS_00043337.p1	ORYLA06472
OG0003451	TCONS_00002411.p1	ORYLA09529
OG0003452	TCONS_00026077.p1	ORYLA05284
OG0003453	TCONS_00005573.p1	ORYLA17585
OG0003454	TCONS_00057051.p1	ORYLA16419, ORYLA05702, ORYLA07880
OG0003455	TCONS_00055264.p1	ORYLA15928
OG0003456	TCONS_00013273.p1	ORYLA16281
OG0003457	TCONS_00018135.p1	ORYLA07032, ORYLA10641
OG0003459	TCONS_00011141.p1	ORYLA04696, ORYLA10058
OG0003460	TCONS_00009899.p1	ORYLA20040, ORYLA04718
OG0003461	TCONS_00023345.p1	ORYLA14029
OG0003462	TCONS_00015415.p1	ORYLA16610
OG0003463	TCONS_00010682.p1, TCONS_00010685.p1	ORYLA18517, ORYLA11792
OG0003464	TCONS_00012311.p1	ORYLA07795
OG0003465	TCONS_00016466.p1	ORYLA17241
OG0003466	TCONS_00026627.p1	ORYLA08173, ORYLA02600, ORYLA01193
OG0003467	TCONS_00007054.p1	ORYLA02217
OG0003469	TCONS_00008558.p1	ORYLA15259
OG0003470	TCONS_00028699.p1	ORYLA17233
OG0003471	TCONS_00011334.p1	ORYLA05163
OG0003472	TCONS_00043524.p1	ORYLA09943
OG0003473	TCONS_00018879.p1	ORYLA03676
OG0003474	TCONS_00018276.p1	ORYLA05348, ORYLA01720, ORYLA01933
OG0003475	TCONS_00001181.p1, TCONS_00001191.p1	ORYLA09037
OG0003476	TCONS_00048082.p1	ORYLA10956
OG0003477	TCONS_00046338.p1	ORYLA05136
OG0003478	TCONS_00009936.p1, TCONS_00009948.p1	ORYLA10473
OG0003480	TCONS_00007841.p1	ORYLA14009
OG0003481	TCONS_00020337.p1	ORYLA09851
OG0003482	TCONS_00023584.p1, TCONS_00023547.p1	ORYLA19870
OG0003483	TCONS_00031009.p1	ORYLA05235
OG0003486	TCONS_00001225.p1	ORYLA11922
OG0003487	TCONS_00026217.p1	ORYLA01531
OG0003488	TCONS_00046419.p1	ORYLA09086
OG0003489	TCONS_00017830.p1	ORYLA10608, ORYLA05128
OG0003490	TCONS_00004980.p1	ORYLA09588
OG0003491	TCONS_00022792.p1, TCONS_00022795.p1	ORYLA01435, ORYLA03786, ORYLA08768
OG0003492	TCONS_00031295.p1	ORYLA19071
OG0003495	TCONS_00045498.p1	ORYLA15496, ORYLA20263, ORYLA20109
OG0003496	TCONS_00042095.p1	ORYLA03579
OG0003497	TCONS_00034974.p1	ORYLA03780
OG0003498	TCONS_00018101.p1	ORYLA00351
OG0003499	TCONS_00017602.p1	ORYLA14587
OG0003501	TCONS_00052580.p1	ORYLA13017
OG0003502	TCONS_00004748.p1	ORYLA03987
OG0003503	TCONS_00012915.p1	ORYLA08311
OG0003504	TCONS_00013392.p1	ORYLA00809
OG0003505	TCONS_00008629.p1, TCONS_00008628.p1	ORYLA15188
OG0003506	TCONS_00042743.p1	ORYLA03663, ORYLA07315
OG0003507	TCONS_00052832.p1	ORYLA13206, ORYLA13567
OG0003508	TCONS_00056773.p1	ORYLA09159, ORYLA06715
OG0003509	TCONS_00051123.p1	ORYLA07419
OG0003510	TCONS_00008128.p1	ORYLA14280
OG0003511	TCONS_00027853.p1	ORYLA17668
OG0003512	TCONS_00004749.p1	ORYLA17979, ORYLA14116
OG0003513	TCONS_00055574.p1	ORYLA19681, ORYLA05692
OG0003514	TCONS_00048015.p1, TCONS_00047997.p1	ORYLA14323, ORYLA13834, ORYLA20337
OG0003515	TCONS_00042609.p1	ORYLA00165
OG0003517	TCONS_00037571.p1, TCONS_00037565.p1	ORYLA14850, ORYLA11261
OG0003518	TCONS_00007976.p1	ORYLA02219
OG0003519	TCONS_00057255.p1	ORYLA06032
OG0003520	TCONS_00003471.p1	ORYLA10150
OG0003521	TCONS_00042336.p1	ORYLA03229
OG0003522	TCONS_00013623.p1	ORYLA11321, ORYLA10376
OG0003523	TCONS_00050093.p1, TCONS_00051275.p1	ORYLA06822
OG0003524	TCONS_00050096.p1	ORYLA14492
OG0003525	TCONS_00038685.p1, TCONS_00038686.p1	ORYLA06258
OG0003526	TCONS_00011200.p1	ORYLA05238, ORYLA00105, ORYLA08676
OG0003527	TCONS_00020851.p1	ORYLA03109
OG0003528	TCONS_00000892.p1, TCONS_00000893.p1	ORYLA09598
OG0003529	TCONS_00055604.p1	ORYLA08755, ORYLA16493
OG0003530	TCONS_00003662.p1	ORYLA08384, ORYLA09655
OG0003531	TCONS_00010091.p1	ORYLA10765, ORYLA01076
OG0003532	TCONS_00051905.p1	ORYLA09550
OG0003533	TCONS_00048487.p1	ORYLA20154
OG0003534	TCONS_00010648.p1	ORYLA04728, ORYLA10480
OG0003535	TCONS_00026200.p1	ORYLA17733, ORYLA17692
OG0003536	TCONS_00045108.p1	ORYLA20264
OG0003537	TCONS_00026578.p1	ORYLA02972
OG0003538	TCONS_00044141.p1	ORYLA04723
OG0003539	TCONS_00019206.p1	ORYLA00317
OG0003541	TCONS_00018913.p1	ORYLA12459
OG0003543	TCONS_00055790.p1	ORYLA06025
OG0003544	TCONS_00046341.p1	ORYLA05956
OG0003545	TCONS_00013272.p1	ORYLA16290, ORYLA00780, ORYLA16888
OG0003546	TCONS_00015103.p1, TCONS_00044318.p1	ORYLA02573, ORYLA06777
OG0003547	TCONS_00025320.p1	ORYLA15005
OG0003548	TCONS_00027368.p1	ORYLA07339, ORYLA19601
OG0003549	TCONS_00002377.p1, TCONS_00002369.p1	ORYLA11604, ORYLA13044
OG0003550	TCONS_00019051.p1	ORYLA06826, ORYLA09869
OG0003551	TCONS_00052907.p1	ORYLA17122, ORYLA02512, ORYLA02511
OG0003552	TCONS_00015339.p1	ORYLA06559, ORYLA12973
OG0003553	TCONS_00027833.p1	ORYLA02388
OG0003554	TCONS_00026112.p1	ORYLA02272, ORYLA04649
OG0003555	TCONS_00012957.p1	ORYLA08290
OG0003556	TCONS_00046619.p1	ORYLA11308, ORYLA15858, ORYLA16060
OG0003557	TCONS_00014687.p1	ORYLA17940, ORYLA05103
OG0003558	TCONS_00029710.p1	ORYLA12673
OG0003560	TCONS_00010190.p1	ORYLA10146
OG0003561	TCONS_00000395.p1	ORYLA11603, ORYLA09116
OG0003562	TCONS_00018209.p1	ORYLA16057, ORYLA05508
OG0003563	TCONS_00012912.p1	ORYLA08166
OG0003564	TCONS_00026983.p1	ORYLA02602, ORYLA17999, ORYLA01509
OG0003565	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1	ORYLA04938, ORYLA17732
OG0003566	TCONS_00036670.p1, TCONS_00036691.p1	ORYLA12377
OG0003567	TCONS_00013825.p1	ORYLA16922
OG0003568	TCONS_00005329.p1	ORYLA17899
OG0003569	TCONS_00049703.p1	ORYLA14706, ORYLA13674
OG0003570	TCONS_00038273.p1, TCONS_00038298.p1	ORYLA06235, ORYLA06236
OG0003571	TCONS_00008075.p1	ORYLA05684, ORYLA15032
OG0003572	TCONS_00010599.p1	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495
OG0003573	TCONS_00006509.p1	ORYLA18884
OG0003576	TCONS_00009130.p1	ORYLA15848, ORYLA19484
OG0003577	TCONS_00019459.p1	ORYLA05673
OG0003578	TCONS_00005625.p1	ORYLA19177
OG0003579	TCONS_00030567.p1	ORYLA07706
OG0003581	TCONS_00017960.p1, TCONS_00016901.p1	ORYLA04075
OG0003582	TCONS_00049811.p1	ORYLA13955
OG0003598	TCONS_00016130.p1	ORYLA13193, ORYLA02886
OG0003600	TCONS_00007927.p1	ORYLA20278
OG0003601	TCONS_00056829.p1	ORYLA10291, ORYLA10290
OG0003604	TCONS_00006087.p1	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897
OG0003606	TCONS_00001243.p1	ORYLA11462, ORYLA10629, ORYLA02252
OG0003607	TCONS_00009514.p1	ORYLA08341
OG0003608	TCONS_00015406.p1	ORYLA13187
OG0003610	TCONS_00018565.p1	ORYLA11705
OG0003611	TCONS_00026984.p1	ORYLA01222
OG0003612	TCONS_00054661.p1	ORYLA05697
OG0003613	TCONS_00037548.p1	ORYLA14322, ORYLA13861
OG0003615	TCONS_00054640.p1	ORYLA07166
OG0003616	TCONS_00049702.p1	ORYLA13901, ORYLA15935, ORYLA17835
OG0003617	TCONS_00023003.p1	ORYLA20096
OG0003618	TCONS_00044972.p1	ORYLA09085
OG0003619	TCONS_00043918.p1	ORYLA00995
OG0003620	TCONS_00027300.p1	ORYLA16131
OG0003621	TCONS_00001275.p1	ORYLA04086
OG0003622	TCONS_00009864.p1	ORYLA11687
OG0003623	TCONS_00050642.p1	ORYLA05862
OG0003627	TCONS_00021203.p1	ORYLA12845, ORYLA04550
OG0003630	TCONS_00006358.p1	ORYLA07936
OG0003631	TCONS_00043632.p1, TCONS_00043605.p1	ORYLA18266, ORYLA04613
OG0003632	TCONS_00051362.p1	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834
OG0003633	TCONS_00010384.p1, TCONS_00054784.p1, TCONS_00044543.p1	ORYLA15479
OG0003635	TCONS_00043850.p1	ORYLA01451
OG0003636	TCONS_00011609.p1	ORYLA05265
OG0003638	TCONS_00003511.p1	ORYLA11662
OG0003640	TCONS_00004132.p1	ORYLA16900, ORYLA07985, ORYLA08704
OG0003641	TCONS_00009159.p1	ORYLA05514, ORYLA13948, ORYLA15562
OG0003643	TCONS_00048583.p1	ORYLA16013
OG0003644	TCONS_00016060.p1	ORYLA19217, ORYLA19218
OG0003645	TCONS_00042488.p1	ORYLA17019, ORYLA16769
OG0003646	TCONS_00029784.p1	ORYLA12425
OG0003647	TCONS_00027854.p1	ORYLA18090, ORYLA02365
OG0003648	TCONS_00009686.p1	ORYLA10802
OG0003649	TCONS_00027915.p1	ORYLA12909
OG0003650	TCONS_00045964.p1	ORYLA14386
OG0003651	TCONS_00045395.p1	ORYLA15506
OG0003652	TCONS_00002146.p1	ORYLA04563, ORYLA03095
OG0003653	TCONS_00020700.p1	ORYLA01638, ORYLA07485
OG0003654	TCONS_00045387.p1	ORYLA09093, ORYLA11735
OG0003655	TCONS_00000200.p1	ORYLA11608, ORYLA09516
OG0003656	TCONS_00020357.p1	ORYLA12194, ORYLA06060
OG0003657	TCONS_00032983.p1	ORYLA04683, ORYLA09891
OG0003659	TCONS_00003686.p1	ORYLA19260
OG0003660	TCONS_00030797.p1	ORYLA04982, ORYLA08074
OG0003662	TCONS_00027101.p1	ORYLA04873, ORYLA02401
OG0003664	TCONS_00024736.p1, TCONS_00024643.p1	ORYLA16286
OG0003665	TCONS_00010044.p1, TCONS_00009382.p1	ORYLA11822
OG0003666	TCONS_00047691.p1	ORYLA02489, ORYLA13220, ORYLA06808
OG0003667	TCONS_00005804.p1, TCONS_00005788.p1	ORYLA03973, ORYLA03463, ORYLA17623
OG0003668	TCONS_00029645.p1	ORYLA12159
OG0003669	TCONS_00053763.p1	ORYLA00310
OG0003671	TCONS_00026939.p1	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	TCONS_00014351.p1	ORYLA07781
OG0003674	TCONS_00013395.p1	ORYLA00233
OG0003675	TCONS_00002929.p1	ORYLA05527
OG0003677	TCONS_00056120.p1	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	TCONS_00054343.p1	ORYLA19111, ORYLA18850
OG0003679	TCONS_00017789.p1	ORYLA09435, ORYLA09221
OG0003680	TCONS_00002910.p1	ORYLA09399
OG0003681	TCONS_00030595.p1	ORYLA15043, ORYLA12095
OG0003682	TCONS_00009725.p1	ORYLA05336, ORYLA11752
OG0003683	TCONS_00004855.p1, TCONS_00004834.p1	ORYLA02323
OG0003684	TCONS_00007072.p1	ORYLA09009
OG0003685	TCONS_00033332.p1	ORYLA12611
OG0003686	TCONS_00008641.p1	ORYLA15174, ORYLA15175
OG0003687	TCONS_00057206.p1	ORYLA16099, ORYLA09689
OG0003688	TCONS_00036414.p1, TCONS_00036423.p1, TCONS_00050596.p1	ORYLA15391
OG0003689	TCONS_00056117.p1	ORYLA00037
OG0003690	TCONS_00010756.p1	ORYLA10151
OG0003691	TCONS_00041854.p1	ORYLA00513
OG0003692	TCONS_00026517.p1	ORYLA17765, ORYLA17766
OG0003693	TCONS_00048357.p1	ORYLA11068, ORYLA15548
OG0003694	TCONS_00019312.p1	ORYLA05766
OG0003695	TCONS_00015112.p1, TCONS_00014508.p1	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	TCONS_00047294.p1	ORYLA14696
OG0003697	TCONS_00012511.p1	ORYLA18863
OG0003698	TCONS_00026609.p1	ORYLA05043, ORYLA17728
OG0003700	TCONS_00012360.p1	ORYLA00145, ORYLA16899
OG0003701	TCONS_00045362.p1	ORYLA09740
OG0003702	TCONS_00004464.p1	ORYLA04776, ORYLA10080
OG0003703	TCONS_00035988.p1	ORYLA19118, ORYLA07915
OG0003704	TCONS_00046090.p1	ORYLA00715, ORYLA06286
OG0003705	TCONS_00055975.p1	ORYLA01951
OG0003706	TCONS_00015043.p1	ORYLA06085
OG0003707	TCONS_00056987.p1	ORYLA12453
OG0003708	TCONS_00000585.p1	ORYLA10235
OG0003710	TCONS_00001097.p1	ORYLA04163, ORYLA08822
OG0003711	TCONS_00020785.p1, TCONS_00020775.p1	ORYLA12421
OG0003712	TCONS_00012419.p1	ORYLA16996, ORYLA19025
OG0003713	TCONS_00045793.p1	ORYLA13219, ORYLA06802
OG0003714	TCONS_00051128.p1	ORYLA19329
OG0003716	TCONS_00050423.p1	ORYLA13136
OG0003717	TCONS_00017571.p1	ORYLA02048
OG0003718	TCONS_00003037.p1	ORYLA08634
OG0003719	TCONS_00028257.p1	ORYLA05761
OG0003720	TCONS_00054919.p1	ORYLA06376, ORYLA01596
OG0003721	TCONS_00009979.p1	ORYLA01061
OG0003722	TCONS_00015463.p1	ORYLA06277, ORYLA02448
OG0003725	TCONS_00052910.p1	ORYLA13642, ORYLA17118
OG0003726	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1	ORYLA05127
OG0003727	TCONS_00039380.p1, TCONS_00040220.p1	ORYLA01928, ORYLA05903
OG0003731	TCONS_00011687.p1	ORYLA00028
OG0003733	TCONS_00052651.p1	ORYLA07355
OG0003734	TCONS_00015817.p1	ORYLA02449
OG0003735	TCONS_00002105.p1	ORYLA18227
OG0003736	TCONS_00056575.p1	ORYLA15256
OG0003737	TCONS_00016153.p1	ORYLA18023, ORYLA13650
OG0003738	TCONS_00013945.p1	ORYLA16804
OG0003739	TCONS_00055464.p1	ORYLA10021
OG0003740	TCONS_00024141.p1	ORYLA14622
OG0003741	TCONS_00034776.p1	ORYLA06173
OG0003742	TCONS_00019755.p1	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	TCONS_00000185.p1	ORYLA02655, ORYLA17586
OG0003744	TCONS_00047885.p1	ORYLA15613, ORYLA13913
OG0003745	TCONS_00006756.p1	ORYLA17929
OG0003746	TCONS_00055721.p1	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	TCONS_00049131.p1	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	TCONS_00025714.p1	ORYLA15075, ORYLA11168
OG0003750	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1	ORYLA15854
OG0003751	TCONS_00050252.p1, TCONS_00052175.p1	ORYLA12972
OG0003752	TCONS_00057226.p1	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	TCONS_00012646.p1	ORYLA16886, ORYLA16887
OG0003754	TCONS_00025033.p1, TCONS_00023166.p1	ORYLA14867
OG0003755	TCONS_00038918.p1, TCONS_00005696.p1	ORYLA04416
OG0003756	TCONS_00009191.p1	ORYLA15160
OG0003757	TCONS_00010281.p1	ORYLA03079
OG0003758	TCONS_00038650.p1	ORYLA15779
OG0003759	TCONS_00050120.p1	ORYLA16410, ORYLA01905, ORYLA01906
OG0003760	TCONS_00046388.p1	ORYLA07065, ORYLA12558
OG0003761	TCONS_00033664.p1	ORYLA14667, ORYLA19588
OG0003762	TCONS_00012749.p1	ORYLA16316
OG0003763	TCONS_00001187.p1, TCONS_00001175.p1	ORYLA04822
OG0003764	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1	ORYLA16406
OG0003765	TCONS_00003893.p1, TCONS_00049556.p1	ORYLA15485, ORYLA19638
OG0003766	TCONS_00009338.p1	ORYLA14216
OG0003767	TCONS_00046050.p2	ORYLA05360
OG0003768	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1	ORYLA11127
