Orthogroup	PFLAV	XENTR
OG0004605	TCONS_00014511.p1, TCONS_00014532.p1	XENTR01842, XENTR01844
OG0004606	TCONS_00018261.p1	XENTR15899
OG0004607	TCONS_00005134.p1	XENTR04536, XENTR04040
OG0004608	TCONS_00009920.p1	XENTR16188, XENTR16189
OG0004609	TCONS_00004643.p1, TCONS_00004631.p1	XENTR16103
OG0004610	TCONS_00029447.p1	XENTR12122
OG0004611	TCONS_00052705.p1	XENTR13026
OG0004612	TCONS_00033238.p1	XENTR12441
OG0004613	TCONS_00040469.p1	XENTR12502
OG0004614	TCONS_00020291.p1, TCONS_00020281.p1	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	TCONS_00016584.p1	XENTR06169, XENTR04005
OG0004616	TCONS_00002936.p1	XENTR05385
OG0004617	TCONS_00037403.p1, TCONS_00037401.p1	XENTR17100, XENTR08959
OG0004618	TCONS_00042873.p1, TCONS_00044267.p1	XENTR01046, XENTR01045
OG0004619	TCONS_00056372.p1, TCONS_00056314.p1	XENTR06929
OG0004620	TCONS_00008640.p1	XENTR03756
OG0004621	TCONS_00049466.p1	XENTR11915
OG0004625	TCONS_00005218.p1	XENTR00859
OG0004626	TCONS_00008495.p1	XENTR07264
OG0004627	TCONS_00020882.p1	XENTR06310
OG0004628	TCONS_00020659.p1	XENTR06954, XENTR08395
OG0004629	TCONS_00014993.p1	XENTR10455
OG0004630	TCONS_00001942.p1	XENTR04232
OG0004631	TCONS_00053607.p1, TCONS_00053515.p1	XENTR08686
OG0004632	TCONS_00019026.p1	XENTR17581
OG0004633	TCONS_00051133.p1	XENTR03277
OG0004634	TCONS_00050813.p1	XENTR06011
OG0004635	TCONS_00034976.p1	XENTR11060
OG0004637	TCONS_00007953.p1, TCONS_00007954.p1	XENTR03728
OG0004638	TCONS_00016690.p1	XENTR13657
OG0004639	TCONS_00016339.p1	XENTR07750
OG0004641	TCONS_00015486.p1	XENTR17163
OG0004642	TCONS_00007807.p1, TCONS_00007817.p1	XENTR10151
OG0004643	TCONS_00022104.p1	XENTR01592
OG0004644	TCONS_00010502.p1	XENTR05543, XENTR05542
OG0004645	TCONS_00017894.p1	XENTR15963
OG0004646	TCONS_00028492.p1	XENTR01464, XENTR14068
OG0004647	TCONS_00029206.p1	XENTR03408
OG0004648	TCONS_00029834.p1	XENTR13808
OG0004649	TCONS_00005889.p1	XENTR04062, XENTR00829
OG0004650	TCONS_00006130.p1	XENTR17323
OG0004651	TCONS_00018246.p1	XENTR16137
OG0004652	TCONS_00022442.p1	XENTR14172
OG0004653	TCONS_00056764.p1	XENTR03316, XENTR05382, XENTR10835
OG0004654	TCONS_00055330.p1	XENTR15245
OG0004657	TCONS_00022494.p1	XENTR09633, XENTR18378
OG0004658	TCONS_00000981.p1	XENTR00211
OG0004659	TCONS_00047338.p1	XENTR13300
OG0004660	TCONS_00000361.p1	XENTR04105
OG0004661	TCONS_00028310.p1	XENTR07157
OG0004662	TCONS_00010042.p1	XENTR06657
OG0004664	TCONS_00020847.p1	XENTR08819
OG0004665	TCONS_00055986.p1	XENTR00133
OG0004666	TCONS_00009372.p1	XENTR02742, XENTR05796
OG0004668	TCONS_00011475.p1	XENTR05524
OG0004669	TCONS_00039826.p1	XENTR17310
OG0004670	TCONS_00003641.p1	XENTR01679
OG0004671	TCONS_00006316.p1	XENTR10200
OG0004672	TCONS_00008720.p1	XENTR03732
OG0004673	TCONS_00055334.p1	XENTR01887, XENTR18837
OG0004674	TCONS_00054555.p1	XENTR04721
OG0004675	TCONS_00046779.p1	XENTR10690
OG0004676	TCONS_00011282.p1, TCONS_00011302.p1	XENTR12097
OG0004677	TCONS_00011689.p1	XENTR08516
OG0004678	TCONS_00015474.p1	XENTR09245
OG0004679	TCONS_00004597.p1	XENTR04023
OG0004680	TCONS_00009523.p1	XENTR06627, XENTR05093
OG0004681	TCONS_00005143.p1, TCONS_00005144.p1	XENTR00528
OG0004682	TCONS_00052713.p1	XENTR00011
OG0004683	TCONS_00010745.p1	XENTR09470
OG0004685	TCONS_00006441.p1	XENTR00826
OG0004686	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1	XENTR03385
OG0004687	TCONS_00048164.p1	XENTR08376
OG0004688	TCONS_00049473.p1, TCONS_00049474.p1, TCONS_00049775.p1	XENTR00727
OG0004690	TCONS_00019248.p1	XENTR02109
OG0004691	TCONS_00009715.p1	XENTR12526
OG0004692	TCONS_00009722.p1, TCONS_00009721.p1	XENTR12793
OG0004694	TCONS_00013362.p1	XENTR12216
OG0004696	TCONS_00030181.p1	XENTR08933
OG0004697	TCONS_00044103.p1	XENTR01024
OG0004698	TCONS_00013136.p1, TCONS_00013131.p1	XENTR15336
OG0004699	TCONS_00005201.p1	XENTR04958
OG0004700	TCONS_00013200.p1	XENTR19117
OG0004702	TCONS_00019245.p1	XENTR07319
OG0004703	TCONS_00005135.p1	XENTR01132
OG0004704	TCONS_00053562.p1	XENTR00093
OG0004705	TCONS_00043362.p1	XENTR05923, XENTR08822, XENTR08821
OG0004706	TCONS_00019027.p1, TCONS_00019028.p1	XENTR03339, XENTR10846, XENTR10847
OG0004707	TCONS_00043842.p1	XENTR04913
OG0004708	TCONS_00006281.p1	XENTR04042
OG0004711	TCONS_00045738.p1	XENTR12598
OG0004728	TCONS_00020679.p1	XENTR03737
OG0004730	TCONS_00028616.p1	XENTR11246
OG0004731	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1	XENTR18388
OG0004732	TCONS_00006547.p1	XENTR14688
OG0004733	TCONS_00029723.p1	XENTR03412
OG0004735	TCONS_00055782.p1	XENTR12602
OG0004736	TCONS_00042661.p1	XENTR00419
OG0004738	TCONS_00014337.p1, TCONS_00014326.p1	XENTR15335
OG0004739	TCONS_00012937.p1, TCONS_00012934.p1	XENTR07591
OG0004740	TCONS_00010514.p1	XENTR02419
OG0004743	TCONS_00057249.p1	XENTR05342
OG0004744	TCONS_00013331.p1	XENTR16602
OG0004746	TCONS_00038163.p1	XENTR16021, XENTR19206
OG0004747	TCONS_00019749.p1	XENTR08164
OG0004749	TCONS_00008080.p1	XENTR02480
OG0004750	TCONS_00003676.p1, TCONS_00050435.p1, TCONS_00003675.p1	XENTR15715
OG0004751	TCONS_00011195.p1	XENTR06628
OG0004752	TCONS_00025717.p1	XENTR05473
OG0004753	TCONS_00052205.p1	XENTR03105
OG0004754	TCONS_00013458.p1	XENTR01802
OG0004755	TCONS_00021277.p1	XENTR10564
OG0004756	TCONS_00018319.p1	XENTR17924
OG0004757	TCONS_00017612.p1, TCONS_00017648.p1	XENTR06659
OG0004758	TCONS_00020383.p1	XENTR10225
OG0004759	TCONS_00010774.p1	XENTR08995
OG0004761	TCONS_00032786.p1	XENTR08312
OG0004763	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1	XENTR14434
OG0004764	TCONS_00053402.p1	XENTR00062
OG0004765	TCONS_00054229.p1	XENTR10970
OG0004766	TCONS_00013326.p1	XENTR17353
OG0004767	TCONS_00012270.p1	XENTR03910
OG0004768	TCONS_00043356.p1, TCONS_00043345.p1	XENTR06426
OG0004769	TCONS_00015481.p1	XENTR15393
OG0004770	TCONS_00002044.p1	XENTR08456
OG0004772	TCONS_00005276.p1	XENTR07387, XENTR01786
OG0004774	TCONS_00012582.p1	XENTR12450, XENTR18887
OG0004775	TCONS_00055207.p1, TCONS_00041453.p1	XENTR08212
OG0004776	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1	XENTR00828
OG0004777	TCONS_00022521.p1	XENTR10573, XENTR00705
OG0004779	TCONS_00021868.p1	XENTR03442, XENTR02321, XENTR02320
OG0004782	TCONS_00008482.p1	XENTR07673
OG0004784	TCONS_00010255.p1	XENTR00188, XENTR00189
OG0004785	TCONS_00055596.p1	XENTR00119
OG0004786	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1	XENTR04209
OG0004787	TCONS_00009487.p1, TCONS_00050783.p1	XENTR14690
OG0004788	TCONS_00006767.p1	XENTR00794
OG0004789	TCONS_00005631.p1, TCONS_00005626.p1	XENTR07121
OG0004790	TCONS_00005509.p1	XENTR05623, XENTR19164, XENTR13909
OG0004791	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1	XENTR00086
OG0004792	TCONS_00006873.p1, TCONS_00006885.p1	XENTR01195, XENTR16182
OG0004793	TCONS_00027328.p1	XENTR11318
OG0004794	TCONS_00045541.p1	XENTR08033
OG0004795	TCONS_00051512.p1	XENTR06349
OG0004796	TCONS_00045190.p1	XENTR11903
OG0004797	TCONS_00046886.p1, TCONS_00045587.p1	XENTR03068
OG0004799	TCONS_00038216.p1	XENTR15968
OG0004800	TCONS_00055978.p1	XENTR08612
OG0004801	TCONS_00012337.p1	XENTR01848
OG0004802	TCONS_00020756.p1	XENTR09565
OG0004803	TCONS_00022473.p1	XENTR15467
OG0004804	TCONS_00013683.p1	XENTR10260, XENTR06571, XENTR18506
OG0004805	TCONS_00021404.p1	XENTR11662
OG0004806	TCONS_00011390.p1	XENTR00596, XENTR12104
OG0004807	TCONS_00051163.p1	XENTR15288
OG0004808	TCONS_00052239.p1, TCONS_00052238.p1	XENTR03219
OG0004809	TCONS_00015753.p1	XENTR12931
OG0004810	TCONS_00048906.p1	XENTR00753
OG0004811	TCONS_00007185.p1	XENTR00465, XENTR00466
OG0004812	TCONS_00018728.p1, TCONS_00017640.p1	XENTR07652
OG0004813	TCONS_00044894.p1	XENTR13768
OG0004814	TCONS_00055959.p1	XENTR15350
OG0004815	TCONS_00026468.p1	XENTR00163
OG0004816	TCONS_00024891.p1, TCONS_00024858.p1	XENTR00384
OG0004817	TCONS_00020198.p1	XENTR05373
OG0004818	TCONS_00034269.p1	XENTR18356, XENTR13695
OG0004819	TCONS_00018134.p1	XENTR18290
OG0004820	TCONS_00002002.p1, TCONS_00001992.p1	XENTR09145
OG0004821	TCONS_00047439.p1	XENTR00744
OG0004822	TCONS_00033269.p1	XENTR08415
OG0004823	TCONS_00020225.p1	XENTR07412
OG0004824	TCONS_00037489.p1	XENTR07425
OG0004825	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1	XENTR14340
OG0004826	TCONS_00011319.p1	XENTR16039, XENTR10756
OG0004828	TCONS_00031473.p1	XENTR10119
OG0004829	TCONS_00033093.p1, TCONS_00033117.p1	XENTR02670
OG0004830	TCONS_00033243.p1	XENTR14067
OG0004831	TCONS_00001391.p1	XENTR12087, XENTR05901
OG0004832	TCONS_00002403.p1	XENTR14740
OG0004833	TCONS_00031425.p1	XENTR07540
OG0004834	TCONS_00021309.p1	XENTR18645
OG0004835	TCONS_00005728.p1	XENTR08252, XENTR04057
OG0004836	TCONS_00004738.p1	XENTR03675
OG0004837	TCONS_00049471.p1	XENTR01234, XENTR02852
OG0004838	TCONS_00044980.p1	XENTR04078
OG0004839	TCONS_00046520.p1	XENTR14348
OG0004840	TCONS_00014850.p1	XENTR15873
OG0004841	TCONS_00008204.p1	XENTR07261
OG0004842	TCONS_00009293.p1	XENTR03722
OG0004843	TCONS_00007791.p1	XENTR00524
OG0004844	TCONS_00025887.p1	XENTR13385
OG0004846	TCONS_00029483.p1	XENTR01408
OG0004847	TCONS_00002379.p1, TCONS_00022350.p1, TCONS_00021220.p1	XENTR18075, XENTR03443, XENTR02319
OG0004848	TCONS_00025437.p1	XENTR14338
OG0004849	TCONS_00045335.p1	XENTR04783
OG0004850	TCONS_00039468.p1	XENTR13562
OG0004851	TCONS_00028417.p1	XENTR10062
OG0004852	TCONS_00014672.p1	XENTR16100
OG0004853	TCONS_00016012.p1	XENTR17579
OG0004854	TCONS_00042557.p1	XENTR05196
OG0004855	TCONS_00043841.p1	XENTR01667
OG0004856	TCONS_00043945.p1	XENTR01049, XENTR05246
OG0004858	TCONS_00006307.p1	XENTR10303
OG0004859	TCONS_00056288.p1	XENTR08619
OG0004860	TCONS_00054297.p1	XENTR02773
OG0004861	TCONS_00011835.p1	XENTR03061
OG0004862	TCONS_00006412.p1	XENTR17921
OG0004863	TCONS_00024838.p1	XENTR05424
OG0004864	TCONS_00047784.p1	XENTR00771
OG0004865	TCONS_00004803.p1	XENTR13338
OG0004866	TCONS_00017400.p1	XENTR08700, XENTR14374
OG0004867	TCONS_00011046.p1	XENTR18178, XENTR18179
OG0004868	TCONS_00011140.p1	XENTR11987, XENTR12771, XENTR11647, XENTR11648
OG0004869	TCONS_00056082.p1	XENTR03761
OG0004870	TCONS_00027139.p1	XENTR14935, XENTR14934
OG0004871	TCONS_00006050.p1	XENTR01187, XENTR17769
OG0004872	TCONS_00009199.p1	XENTR09751
OG0004875	TCONS_00052844.p1	XENTR00005
OG0004877	TCONS_00042354.p1	XENTR08283
OG0004879	TCONS_00022742.p1	XENTR17744
OG0004880	TCONS_00012473.p1	XENTR16782
OG0004881	TCONS_00050150.p1, TCONS_00050257.p1	XENTR06242
OG0004882	TCONS_00009037.p1, TCONS_00009030.p1	XENTR10221
OG0004883	TCONS_00014345.p1	XENTR16679, XENTR00126
OG0004884	TCONS_00011399.p1	XENTR03050
OG0004885	TCONS_00031074.p1	XENTR09289
OG0004886	TCONS_00007209.p1	XENTR02719
OG0004887	TCONS_00046849.p1	XENTR16111
OG0004888	TCONS_00056126.p1	XENTR06526, XENTR08620
OG0004889	TCONS_00016480.p1	XENTR06798
OG0004891	TCONS_00018205.p1	XENTR13595
OG0004892	TCONS_00026165.p1	XENTR14914, XENTR02200
OG0004893	TCONS_00046271.p1	XENTR12758
OG0004894	TCONS_00043700.p1	XENTR02329, XENTR04892, XENTR04992
OG0004895	TCONS_00005289.p1	XENTR16712
OG0004896	TCONS_00016498.p1, TCONS_00015431.p1	XENTR11036, XENTR11035
OG0004897	TCONS_00031065.p1	XENTR09725
OG0004898	TCONS_00035515.p1	XENTR14341, XENTR18232
OG0004899	TCONS_00042683.p1	XENTR14449
OG0004900	TCONS_00005010.p1	XENTR14693
OG0004901	TCONS_00023469.p1, TCONS_00023514.p1, TCONS_00023525.p1	XENTR12276, XENTR12275
OG0004902	TCONS_00010333.p1	XENTR00620
OG0004903	TCONS_00008384.p1	XENTR04968
OG0004904	TCONS_00044147.p1	XENTR01812
OG0004905	TCONS_00030638.p1, TCONS_00000122.p1	XENTR06463, XENTR14242
OG0004906	TCONS_00013722.p1	XENTR00992
OG0004907	TCONS_00010179.p1, TCONS_00010177.p1	XENTR12667
OG0004911	TCONS_00026215.p1, TCONS_00003002.p1	XENTR04772
OG0004912	TCONS_00003361.p1, TCONS_00004419.p1	XENTR04270, XENTR04271, XENTR04859
OG0004913	TCONS_00022463.p1	XENTR14597
OG0004914	TCONS_00006849.p1	XENTR02587
OG0004915	TCONS_00006809.p1	XENTR08884, XENTR10936
OG0004916	TCONS_00056925.p1	XENTR05388, XENTR08550, XENTR03161
OG0004917	TCONS_00044887.p1	XENTR04073
OG0004919	TCONS_00051202.p1	XENTR16803
OG0004920	TCONS_00003726.p1	XENTR15712
OG0004921	TCONS_00051273.p1, TCONS_00050094.p1	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004923	TCONS_00011145.p1	XENTR09440
OG0004924	TCONS_00017758.p1, TCONS_00006927.p1	XENTR12207
OG0004925	TCONS_00033559.p1	XENTR15854
OG0004926	TCONS_00015835.p1	XENTR14521
OG0004927	TCONS_00010053.p1	XENTR08515, XENTR12531
OG0004928	TCONS_00017771.p1	XENTR15107
OG0004929	TCONS_00041592.p1	XENTR10557
OG0004930	TCONS_00055185.p1	XENTR10546
OG0004931	TCONS_00035714.p1, TCONS_00035615.p1	XENTR06052
OG0004932	TCONS_00016600.p1	XENTR18768
OG0004933	TCONS_00030712.p1	XENTR05652, XENTR09741
OG0004934	TCONS_00016546.p1	XENTR17872
OG0004935	TCONS_00015687.p1	XENTR02108
OG0004936	TCONS_00011926.p1	XENTR02426, XENTR12658
OG0004937	TCONS_00009893.p1	XENTR03034, XENTR06567
OG0004938	TCONS_00017826.p1	XENTR12499
OG0004939	TCONS_00029079.p1	XENTR00578, XENTR11815
OG0004940	TCONS_00045542.p1	XENTR06069
OG0004941	TCONS_00048801.p1	XENTR17552
OG0004942	TCONS_00045626.p1	XENTR15114
OG0004944	TCONS_00048559.p1	XENTR02835, XENTR10997
OG0004945	TCONS_00053265.p1	XENTR12373
OG0004946	TCONS_00022217.p1, TCONS_00022216.p1	XENTR07623
OG0004948	TCONS_00023026.p1, TCONS_00023027.p1, TCONS_00023014.p1	XENTR12682, XENTR12681, XENTR10040
OG0004949	TCONS_00022963.p1	XENTR10188
OG0004950	TCONS_00001265.p1	XENTR16238
OG0004951	TCONS_00001658.p1	XENTR02323, XENTR02324
OG0004952	TCONS_00009854.p1	XENTR06665
OG0004953	TCONS_00026197.p1, TCONS_00026196.p1	XENTR16308
OG0004954	TCONS_00045843.p1	XENTR12724
OG0004955	TCONS_00057048.p1	XENTR05226
OG0004956	TCONS_00029808.p1, TCONS_00047281.p1	XENTR06395
OG0004957	TCONS_00020160.p1	XENTR01088, XENTR01089
OG0004958	TCONS_00052648.p1	XENTR15047
OG0004959	TCONS_00037322.p1	XENTR04469, XENTR16397
OG0004960	TCONS_00029451.p1	XENTR09316
OG0004961	TCONS_00022318.p1	XENTR17175
OG0004962	TCONS_00056119.p1	XENTR03175
OG0004963	TCONS_00034989.p1	XENTR04559
OG0004964	TCONS_00056774.p1	XENTR18483
OG0004965	TCONS_00007643.p1	XENTR07677
OG0004967	TCONS_00002759.p1	XENTR03788
OG0004968	TCONS_00009192.p1	XENTR10216
OG0004969	TCONS_00022934.p1	XENTR13314
OG0004970	TCONS_00000575.p1	XENTR14182
OG0004971	TCONS_00054630.p1	XENTR06568
OG0004972	TCONS_00013161.p1	XENTR01822, XENTR01821
OG0004973	TCONS_00029790.p1	XENTR03262
OG0004974	TCONS_00024067.p1	XENTR04472
OG0004975	TCONS_00052759.p1	XENTR11022
OG0004976	TCONS_00042278.p1, TCONS_00042230.p1	XENTR06433
OG0004977	TCONS_00055134.p1, TCONS_00055143.p1	XENTR00140
OG0004978	TCONS_00043407.p1	XENTR05928
OG0004979	TCONS_00056542.p1	XENTR06280
OG0004980	TCONS_00029923.p1	XENTR14445
OG0004981	TCONS_00056106.p1	XENTR01741
OG0004984	TCONS_00027068.p1	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081
OG0004985	TCONS_00049444.p1	XENTR18934, XENTR04847
OG0004986	TCONS_00038297.p1, TCONS_00038271.p1	XENTR15158
OG0004987	TCONS_00031450.p1	XENTR04863, XENTR07563
OG0004988	TCONS_00006657.p1	XENTR01176
OG0004989	TCONS_00036358.p1	XENTR00401, XENTR00400
OG0004990	TCONS_00048502.p1	XENTR11568
OG0004991	TCONS_00048148.p1	XENTR07044
OG0004993	TCONS_00016336.p1	XENTR11043, XENTR11042
OG0004994	TCONS_00025080.p1	XENTR16715
OG0004995	TCONS_00006834.p1	XENTR10289
OG0004997	TCONS_00027114.p1	XENTR02015
OG0004999	TCONS_00040400.p1	XENTR15223
OG0005000	TCONS_00047673.p1, TCONS_00047680.p1	XENTR06607
OG0005002	TCONS_00029682.p1	XENTR15372
OG0005004	TCONS_00020634.p1	XENTR01091, XENTR00691
OG0005005	TCONS_00012826.p1	XENTR05608
OG0005006	TCONS_00032538.p1	XENTR06909
OG0005007	TCONS_00021128.p1	XENTR10611, XENTR10833
OG0005008	TCONS_00008398.p1	XENTR15125
OG0005009	TCONS_00040107.p1	XENTR16251
OG0005010	TCONS_00014161.p1	XENTR07097, XENTR07098, XENTR07590
OG0005011	TCONS_00010482.p1, TCONS_00010481.p1	XENTR11701
OG0005012	TCONS_00009783.p1	XENTR18755, XENTR15909, XENTR15910
OG0005013	TCONS_00044024.p1	XENTR02725
OG0005014	TCONS_00006395.p1	XENTR00814
OG0005015	TCONS_00031323.p2	XENTR12740, XENTR08898
OG0005021	TCONS_00021569.p1	XENTR09210, XENTR09368
OG0005038	TCONS_00049376.p1, TCONS_00049385.p1	XENTR06375
OG0005040	TCONS_00001442.p1	XENTR12533
OG0005041	TCONS_00016655.p1	XENTR04091
OG0005044	TCONS_00005720.p1	XENTR04058
OG0005045	TCONS_00045671.p1, TCONS_00046763.p1	XENTR14347
OG0005046	TCONS_00047615.p1	XENTR16374, XENTR16375
OG0005047	TCONS_00042749.p1	XENTR01761
OG0005048	TCONS_00017778.p1	XENTR09691
OG0005049	TCONS_00048542.p1	XENTR02793, XENTR02792
OG0005050	TCONS_00026065.p1	XENTR07902
OG0005053	TCONS_00053899.p1, TCONS_00053898.p1	XENTR11151
OG0005054	TCONS_00054132.p1, TCONS_00054169.p1	XENTR00425
OG0005055	TCONS_00010109.p1	XENTR09097
OG0005057	TCONS_00023057.p1, TCONS_00023085.p1	XENTR01215
OG0005058	TCONS_00052940.p1, TCONS_00005660.p1	XENTR01318
OG0005059	TCONS_00015857.p1	XENTR07733
OG0005060	TCONS_00023427.p1	XENTR11847, XENTR11846
OG0005061	TCONS_00052005.p1	XENTR15275
OG0005062	TCONS_00053004.p1	XENTR03783
OG0005063	TCONS_00030778.p1	XENTR07559
OG0005064	TCONS_00048371.p1, TCONS_00017974.p1	XENTR08366
OG0005065	TCONS_00030168.p1	XENTR12640
OG0005066	TCONS_00011194.p1	XENTR08153, XENTR08152, XENTR08154
OG0005067	TCONS_00019030.p1, TCONS_00019029.p1	XENTR06281
OG0005069	TCONS_00055907.p1	XENTR16175
OG0005071	TCONS_00021403.p1	XENTR08834
OG0005072	TCONS_00042622.p1	XENTR03699, XENTR05247
OG0005073	TCONS_00018784.p1	XENTR17939
OG0005074	TCONS_00020850.p1	XENTR02040, XENTR02038, XENTR02039
OG0005075	TCONS_00049231.p1, TCONS_00049229.p1	XENTR06390
OG0005076	TCONS_00027950.p1	XENTR11253
OG0005077	TCONS_00052137.p1	XENTR11600
OG0005079	TCONS_00011526.p1	XENTR03827
OG0005080	TCONS_00010643.p1	XENTR00185, XENTR09592
OG0005081	TCONS_00003583.p1	XENTR14092
OG0005083	TCONS_00001234.p1	XENTR07998
OG0005084	TCONS_00047866.p1	XENTR18907, XENTR10715
OG0005085	TCONS_00054302.p1	XENTR18880
OG0005086	TCONS_00047898.p1	XENTR04829
OG0005087	TCONS_00039832.p1	XENTR09677
OG0005088	TCONS_00052509.p1	XENTR16788
OG0005089	TCONS_00029428.p1	XENTR08675
OG0005092	TCONS_00047464.p1	XENTR18796
OG0005093	TCONS_00000868.p1	XENTR09400
OG0005094	TCONS_00008325.p1	XENTR05058, XENTR05057
OG0005096	TCONS_00014098.p1	XENTR07304
OG0005097	TCONS_00012283.p1	XENTR03905
OG0005098	TCONS_00057205.p1	XENTR05413
OG0005099	TCONS_00013795.p1	XENTR04798, XENTR04797, XENTR04799
OG0005100	TCONS_00009296.p1	XENTR07674
OG0005102	TCONS_00014395.p1	XENTR09794
OG0005103	TCONS_00001226.p1	XENTR05449, XENTR01214
OG0005104	TCONS_00008824.p1	XENTR16526
OG0005105	TCONS_00014144.p1	XENTR13712, XENTR00971
OG0005106	TCONS_00044095.p1	XENTR15961
OG0005107	TCONS_00052274.p1, TCONS_00038130.p1	XENTR00721
OG0005109	TCONS_00055593.p1	XENTR05235
OG0005110	TCONS_00012877.p1	XENTR10418
OG0005111	TCONS_00051180.p1	XENTR12918
OG0005112	TCONS_00011292.p1, TCONS_00011270.p1	XENTR01641
OG0005113	TCONS_00009907.p1	XENTR11696
OG0005114	TCONS_00050076.p1	XENTR03270
OG0005115	TCONS_00015246.p1	XENTR09926, XENTR17174
OG0005116	TCONS_00021355.p1	XENTR09652
OG0005117	TCONS_00051070.p1, TCONS_00051106.p1	XENTR00263, XENTR00264
OG0005118	TCONS_00003781.p1	XENTR06229
OG0005119	TCONS_00027571.p1	XENTR10964, XENTR18180
OG0005121	TCONS_00056530.p1	XENTR08556, XENTR08555
OG0005122	TCONS_00053546.p1	XENTR00038
OG0005123	TCONS_00026293.p1	XENTR10489, XENTR14001
OG0005124	TCONS_00011766.p1	XENTR11277
OG0005126	TCONS_00046857.p1	XENTR11466
OG0005127	TCONS_00021475.p1	XENTR18846
OG0005128	TCONS_00002389.p1	XENTR11404
OG0005129	TCONS_00001193.p1, TCONS_00001182.p1	XENTR01372, XENTR17414, XENTR17415
OG0005130	TCONS_00042834.p1	XENTR03472
OG0005131	TCONS_00009353.p1	XENTR07770, XENTR05134
OG0005132	TCONS_00018680.p1, TCONS_00017689.p1	XENTR13542, XENTR09384
OG0005135	TCONS_00018965.p1	XENTR17224
OG0005136	TCONS_00030150.p1	XENTR08931
OG0005138	TCONS_00001205.p1	XENTR04104
OG0005139	TCONS_00002289.p1	XENTR16239
OG0005140	TCONS_00033133.p1	XENTR15218
OG0005142	TCONS_00051436.p1, TCONS_00051432.p1	XENTR05808, XENTR05807
OG0005143	TCONS_00021129.p1	XENTR09021
OG0005144	TCONS_00054106.p1	XENTR04655
OG0005145	TCONS_00027956.p1	XENTR01474
OG0005146	TCONS_00010766.p1	XENTR07514
OG0005147	TCONS_00029203.p1	XENTR08897, XENTR03407
OG0005148	TCONS_00028357.p1, TCONS_00029376.p1, TCONS_00028355.p1	XENTR03414
OG0005150	TCONS_00004472.p1	XENTR11623, XENTR08994, XENTR11974
OG0005151	TCONS_00021248.p1	XENTR10535
OG0005152	TCONS_00026582.p1	XENTR11517
OG0005153	TCONS_00054960.p1, TCONS_00056167.p1, TCONS_00056169.p1, TCONS_00014035.p1, TCONS_00000403.p1	XENTR11773
OG0005154	TCONS_00009339.p1	XENTR09967
OG0005155	TCONS_00021801.p1	XENTR17503
OG0005156	TCONS_00032594.p1, TCONS_00031834.p1	XENTR10388
OG0005157	TCONS_00055842.p1	XENTR06914
OG0005158	TCONS_00056215.p1	XENTR04192
OG0005159	TCONS_00042380.p1	XENTR11388, XENTR12535
OG0005160	TCONS_00027746.p1	XENTR11553, XENTR11552
OG0005161	TCONS_00024323.p1	XENTR17738
OG0005162	TCONS_00054699.p1, TCONS_00054624.p1	XENTR00083, XENTR14063
OG0005163	TCONS_00015749.p1, TCONS_00015746.p1, TCONS_00015953.p1, TCONS_00015952.p1, TCONS_00015750.p1	XENTR07785
OG0005164	TCONS_00022189.p1	XENTR11748
OG0005166	TCONS_00010830.p1	XENTR02428
OG0005170	TCONS_00055410.p1	XENTR10326
OG0005171	TCONS_00047252.p1	XENTR05531, XENTR15783
OG0005172	TCONS_00009003.p1	XENTR02971
OG0005173	TCONS_00003497.p1	XENTR17804, XENTR08501
OG0005174	TCONS_00020803.p1	XENTR19029, XENTR01888
OG0005175	TCONS_00012109.p1	XENTR09468
OG0005176	TCONS_00006762.p1	XENTR00816
OG0005178	TCONS_00042602.p1, TCONS_00042599.p1	XENTR04360, XENTR05515
OG0005179	TCONS_00043901.p1, TCONS_00043891.p1	XENTR03489
OG0005180	TCONS_00026169.p1	XENTR11560
OG0005181	TCONS_00022854.p1	XENTR07431
OG0005182	TCONS_00054486.p1	XENTR17515
OG0005183	TCONS_00016759.p1, TCONS_00025508.p1	XENTR16613
OG0005184	TCONS_00043227.p1	XENTR03963
OG0005185	TCONS_00007793.p1	XENTR10469
OG0005187	TCONS_00047886.p1	XENTR01339
OG0005189	TCONS_00056118.p1	XENTR10604
OG0005190	TCONS_00056778.p1	XENTR15155, XENTR12628
OG0005191	TCONS_00053204.p1	XENTR18840, XENTR03558
OG0005192	TCONS_00053556.p1	XENTR09355, XENTR09354
