TCONS_00019737	BRALA00047
TCONS_00019819	BRALA19972
TCONS_00007184	BRALA03099
TCONS_00018383	BRALA03325
TCONS_00038185	BRALA02478
TCONS_00020622	BRALA00291
TCONS_00001797	BRALA12313
TCONS_00018789	BRALA09697
TCONS_00010772	BRALA22264
TCONS_00048548	BRALA12704
TCONS_00012035	BRALA22638
TCONS_00045262	BRALA16696
TCONS_00002346	BRALA08955
TCONS_00042360	BRALA03873
TCONS_00025570	BRALA22901
TCONS_00014143	BRALA21953
TCONS_00004989	BRALA23934
TCONS_00046532	BRALA21915
TCONS_00003580	BRALA04663
TCONS_00027159	BRALA00144
TCONS_00001019	BRALA29357
TCONS_00011220	BRALA22277
TCONS_00028826	BRALA16558
TCONS_00020530	BRALA10642
TCONS_00017230	BRALA21738
TCONS_00054449	BRALA01197
TCONS_00042128	BRALA26967
TCONS_00012968	BRALA06725
TCONS_00012868	BRALA06401
TCONS_00020648	BRALA04442
TCONS_00052542	BRALA21749
TCONS_00054636	BRALA05303
TCONS_00051156	BRALA05659
TCONS_00018241	BRALA19533
TCONS_00010771	BRALA18923
TCONS_00022218	BRALA05720
TCONS_00054492	BRALA26783
TCONS_00014019	BRALA06549
TCONS_00012824	BRALA13131
TCONS_00020830	BRALA01087
TCONS_00042723	BRALA15926
TCONS_00004494	BRALA29458
TCONS_00021952	BRALA14202
TCONS_00013490	BRALA08299
TCONS_00029807	BRALA09512
TCONS_00004972	BRALA07239
TCONS_00009433	BRALA03214
TCONS_00007374	BRALA12460
TCONS_00010046	BRALA30161
TCONS_00006814	BRALA27572
TCONS_00006382	BRALA22191
TCONS_00004185	BRALA06927
TCONS_00056652	BRALA09129
TCONS_00030050	BRALA06623
TCONS_00017530	BRALA09632
TCONS_00050420	BRALA05438
TCONS_00009004	BRALA19538
TCONS_00003508	BRALA10791
TCONS_00021725	BRALA06060
TCONS_00053190	BRALA05135
TCONS_00013247	BRALA18635
TCONS_00049252	BRALA20521
TCONS_00055292	BRALA23684
TCONS_00028821	BRALA15634
TCONS_00048018	BRALA17211
TCONS_00027214	BRALA28380
TCONS_00051028	BRALA15822
TCONS_00012138	BRALA27130
TCONS_00055128	BRALA07357
TCONS_00042521	BRALA30758
TCONS_00012859	BRALA06316
TCONS_00046692	BRALA01545
TCONS_00011108	BRALA25111
TCONS_00016871	BRALA21166
TCONS_00006381	BRALA14999
TCONS_00006069	BRALA07301
TCONS_00043800	BRALA30757
TCONS_00014246	BRALA01503
TCONS_00011353	BRALA23431
TCONS_00025963	BRALA16319
TCONS_00013040	BRALA11170
TCONS_00027944	BRALA13459
TCONS_00047578	BRALA00052
TCONS_00000188	BRALA35286
TCONS_00049755	BRALA15327
TCONS_00055353	BRALA01614
TCONS_00044161	BRALA11778
TCONS_00008071	BRALA03153
TCONS_00008381	BRALA12449
TCONS_00005114	BRALA28424
TCONS_00052721	BRALA05347
TCONS_00014584	BRALA06514
TCONS_00010498	BRALA15223
TCONS_00025511	BRALA27848
TCONS_00056761	BRALA09180
TCONS_00048233	BRALA18953
TCONS_00020391	BRALA12095
TCONS_00057067	BRALA09187
TCONS_00029458	BRALA11716
TCONS_00016900	BRALA29465
TCONS_00007128	BRALA16954
TCONS_00024829	BRALA26405
TCONS_00046780	BRALA15119
TCONS_00054208	BRALA05254
TCONS_00053525	BRALA07291
TCONS_00015891	BRALA18358
TCONS_00006416	BRALA28413
TCONS_00043488	BRALA16942
TCONS_00002976	BRALA15878
TCONS_00050833	BRALA08589
TCONS_00007371	BRALA03257
TCONS_00010524	BRALA28836
TCONS_00003544	BRALA24665
TCONS_00026144	BRALA23988
TCONS_00020564	BRALA29708
TCONS_00012111	BRALA28845
TCONS_00048989	BRALA20320
TCONS_00005043	BRALA30103
TCONS_00049074	BRALA15291
TCONS_00011027	BRALA30312
TCONS_00036085	BRALA16672
TCONS_00015683	BRALA02796
TCONS_00010757	BRALA34312
TCONS_00027076	BRALA06606
TCONS_00010922	BRALA33680
TCONS_00047563	BRALA26076
TCONS_00002769	BRALA07036
TCONS_00005350	BRALA30499
TCONS_00050270	BRALA13888
TCONS_00028948	BRALA15647
TCONS_00010436	BRALA22113
TCONS_00019862	BRALA07943
TCONS_00009612	BRALA20867
TCONS_00055400	BRALA10402
TCONS_00014749	BRALA02820
TCONS_00005382	BRALA28937
TCONS_00000635	BRALA23874
TCONS_00012363	BRALA26542
TCONS_00028321	BRALA14557
TCONS_00041696	BRALA11884
TCONS_00008390	BRALA20212
TCONS_00041732	BRALA28781
TCONS_00033135	BRALA20194
TCONS_00029450	BRALA17122
TCONS_00056531	BRALA26773
TCONS_00001733	BRALA16861
TCONS_00031107	BRALA03991
TCONS_00007987	BRALA19971
TCONS_00015366	BRALA21784
TCONS_00055789	BRALA17145
TCONS_00049607	BRALA20062
TCONS_00021163	BRALA06023
TCONS_00028638	BRALA18220
TCONS_00001410	BRALA28821
TCONS_00043300	BRALA22956
TCONS_00010959	BRALA22497
TCONS_00012970	BRALA06238
TCONS_00012416	BRALA06408
TCONS_00042670	BRALA11793
TCONS_00009201	BRALA03267
TCONS_00026415	BRALA16415
TCONS_00042111	BRALA22730
TCONS_00008388	BRALA19108
TCONS_00028062	BRALA14669
TCONS_00048004	BRALA09327
TCONS_00015422	BRALA02656
TCONS_00009368	BRALA28895
TCONS_00027257	BRALA34426
TCONS_00016605	BRALA31720
TCONS_00015633	BRALA20248
TCONS_00013274	BRALA06578
TCONS_00051131	BRALA05497
TCONS_00038662	BRALA07954
TCONS_00009342	BRALA15105
TCONS_00030558	BRALA17929
TCONS_00018259	BRALA09089
TCONS_00055234	BRALA09191
TCONS_00045727	BRALA28312
TCONS_00002384	BRALA28205
TCONS_00014030	BRALA10429
TCONS_00006729	BRALA23605
TCONS_00003451	BRALA04540
TCONS_00007378	BRALA34550
TCONS_00053524	BRALA05292
TCONS_00028157	BRALA22870
TCONS_00038738	BRALA07938
TCONS_00028021	BRALA09548
TCONS_00014505	BRALA18783
TCONS_00054220	BRALA25076
TCONS_00017570	BRALA13760
TCONS_00007412	BRALA22417
TCONS_00042941	BRALA08123
TCONS_00015720	BRALA02776
TCONS_00011021	BRALA30316
TCONS_00028692	BRALA08405
TCONS_00049070	BRALA28040
TCONS_00020161	BRALA18372
TCONS_00008816	BRALA21257
TCONS_00020657	BRALA13152
TCONS_00023969	BRALA16559
TCONS_00048272	BRALA17358
TCONS_00001002	BRALA28211
TCONS_00036027	BRALA23402
TCONS_00010339	BRALA11926
TCONS_00052964	BRALA00732
TCONS_00008166	BRALA21994
TCONS_00052177	BRALA05446
TCONS_00037289	BRALA32558
TCONS_00012263	BRALA06389
TCONS_00029849	BRALA17573
TCONS_00026493	BRALA16279
TCONS_00011707	BRALA31051
TCONS_00004811	BRALA13383
TCONS_00027597	BRALA03422
TCONS_00051471	BRALA08665
TCONS_00030367	BRALA03675
TCONS_00011178	BRALA20895
TCONS_00022470	BRALA31258
TCONS_00020107	BRALA25169
TCONS_00006279	BRALA26874
TCONS_00049674	BRALA22670
TCONS_00029286	BRALA14664
TCONS_00012110	BRALA26152
TCONS_00012475	BRALA16716
TCONS_00013893	BRALA13109
TCONS_00056818	BRALA07442
TCONS_00015717	BRALA19545
TCONS_00014897	BRALA10037
TCONS_00026686	BRALA29154
TCONS_00046267	BRALA02247
TCONS_00022548	BRALA12203
TCONS_00005209	BRALA28417
TCONS_00008359	BRALA19943
TCONS_00016857	BRALA10239
TCONS_00010127	BRALA18892
TCONS_00041928	BRALA28850
TCONS_00055454	BRALA14806
TCONS_00011854	BRALA12008
TCONS_00011682	BRALA15204
TCONS_00026507	BRALA29844
TCONS_00050937	BRALA14313
TCONS_00016114	BRALA10047
TCONS_00054585	BRALA05150
TCONS_00047560	BRALA15357
TCONS_00045332	BRALA25417
TCONS_00045316	BRALA01559
TCONS_00018555	BRALA09633
TCONS_00009876	BRALA24420
TCONS_00008163	BRALA22028
TCONS_00018330	BRALA10295
TCONS_00056217	BRALA09206
TCONS_00004497	BRALA10836
TCONS_00004068	BRALA07053
TCONS_00015811	BRALA02881
TCONS_00044046	BRALA15925
TCONS_00012708	BRALA06366
TCONS_00057084	BRALA02173
TCONS_00028799	BRALA08491
TCONS_00049591	BRALA20086
TCONS_00011797	BRALA31283
TCONS_00029292	BRALA18497
TCONS_00008717	BRALA33771
TCONS_00007589	BRALA21258
TCONS_00045263	BRALA16691
TCONS_00026913	BRALA09903
TCONS_00021499	BRALA14255
TCONS_00002675	BRALA11399
TCONS_00027431	BRALA24474
TCONS_00036916	BRALA02447
TCONS_00056289	BRALA07328
TCONS_00019276	BRALA00143
TCONS_00053560	BRALA00924
TCONS_00026138	BRALA34490
TCONS_00008791	BRALA03358
TCONS_00053240	BRALA01056
TCONS_00006442	BRALA27580
TCONS_00013495	BRALA06574
TCONS_00015782	BRALA02821
TCONS_00008160	BRALA22030
TCONS_00004746	BRALA33684
TCONS_00047658	BRALA17999
TCONS_00000579	BRALA24505
TCONS_00016582	BRALA23651
TCONS_00003180	BRALA04782
TCONS_00053366	BRALA01198
TCONS_00056621	BRALA17049
TCONS_00005065	BRALA07369
TCONS_00027945	BRALA13554
TCONS_00055281	BRALA04459
TCONS_00044185	BRALA11890
TCONS_00056677	BRALA06091
TCONS_00011688	BRALA13393
TCONS_00011225	BRALA18880
TCONS_00028179	BRALA14612
TCONS_00007094	BRALA03330
TCONS_00000871	BRALA08333
TCONS_00042592	BRALA18703
TCONS_00026957	BRALA33895
TCONS_00038046	BRALA00511
TCONS_00001656	BRALA19003
TCONS_00009745	BRALA22302
TCONS_00011216	BRALA11933
TCONS_00025372	BRALA07678
TCONS_00028842	BRALA14603
TCONS_00028834	BRALA15057
TCONS_00051127	BRALA05523
TCONS_00043979	BRALA15921
TCONS_00022547	BRALA11973
TCONS_00050077	BRALA01940
TCONS_00030924	BRALA03989
TCONS_00026652	BRALA28388
TCONS_00002353	BRALA28209
TCONS_00055322	BRALA27649
TCONS_00041723	BRALA11832
TCONS_00009850	BRALA31052
TCONS_00019944	BRALA07940
TCONS_00024432	BRALA02918
TCONS_00028830	BRALA16597
TCONS_00002678	BRALA04550
TCONS_00030513	BRALA17943
TCONS_00031372	BRALA17948
TCONS_00009322	BRALA20223
TCONS_00051895	BRALA05481
TCONS_00055094	BRALA03273
TCONS_00002034	BRALA15706
TCONS_00046007	BRALA16626
TCONS_00043814	BRALA02508
TCONS_00019562	BRALA00268
TCONS_00038069	BRALA01988
TCONS_00006081	BRALA28153
TCONS_00001004	BRALA08959
TCONS_00006675	BRALA29273
TCONS_00048627	BRALA17330
TCONS_00028957	BRALA21746
TCONS_00054240	BRALA11541
TCONS_00011600	BRALA00993
TCONS_00011602	BRALA11796
TCONS_00009652	BRALA12037
TCONS_00027979	BRALA21939
TCONS_00000164	BRALA19309
TCONS_00028949	BRALA09463
TCONS_00056172	BRALA11419
TCONS_00025715	BRALA18250
TCONS_00019482	BRALA03455
TCONS_00045806	BRALA15115
TCONS_00018455	BRALA06915
TCONS_00018557	BRALA10200
TCONS_00012906	BRALA10465
TCONS_00048841	BRALA12750
TCONS_00014348	BRALA27378
TCONS_00012321	BRALA15014
TCONS_00016163	BRALA18436
TCONS_00047598	BRALA28147
TCONS_00055609	BRALA07379
TCONS_00002130	BRALA19312
TCONS_00056290	BRALA09201
TCONS_00044175	BRALA28968
TCONS_00013530	BRALA28701
TCONS_00012257	BRALA15150
TCONS_00026821	BRALA22361
TCONS_00042388	BRALA20388
TCONS_00026747	BRALA11490
TCONS_00009179	BRALA09692
TCONS_00015306	BRALA27393
TCONS_00051193	BRALA15840
TCONS_00012881	BRALA13094
TCONS_00027015	BRALA21675
TCONS_00014637	BRALA10116
TCONS_00015184	BRALA21312
TCONS_00049453	BRALA15326
TCONS_00048980	BRALA15315
TCONS_00009650	BRALA23442
TCONS_00012984	BRALA16482
TCONS_00008478	BRALA03065
TCONS_00007557	BRALA19975
TCONS_00042998	BRALA11795
TCONS_00043516	BRALA15875
TCONS_00027980	BRALA21752
TCONS_00055886	BRALA09185
TCONS_00012121	BRALA22271
TCONS_00004471	BRALA22279
TCONS_00029149	BRALA18519
TCONS_00051122	BRALA15802
TCONS_00020183	BRALA04155
TCONS_00000996	BRALA29796
TCONS_00010728	BRALA29471
TCONS_00008591	BRALA28732
TCONS_00048514	BRALA19720
TCONS_00027476	BRALA16311
TCONS_00018903	BRALA27600
TCONS_00012038	BRALA22634
TCONS_00020879	BRALA29819
TCONS_00013145	BRALA27377
TCONS_00048808	BRALA20532
TCONS_00023995	BRALA32006
TCONS_00017004	BRALA21119
TCONS_00001536	BRALA28628
TCONS_00029817	BRALA16548
TCONS_00035288	BRALA00592
TCONS_00010920	BRALA34276
TCONS_00030850	BRALA06807
TCONS_00039409	BRALA25113
TCONS_00010941	BRALA20873
TCONS_00011639	BRALA20899
TCONS_00042679	BRALA15953
TCONS_00011082	BRALA22504
TCONS_00005105	BRALA07254
TCONS_00027814	BRALA21682
TCONS_00018263	BRALA10215
TCONS_00044991	BRALA02229
TCONS_00020376	BRALA10687
TCONS_00035275	BRALA27587
TCONS_00037541	BRALA18836
TCONS_00041989	BRALA11880
TCONS_00015573	BRALA18391
TCONS_00027633	BRALA03650
TCONS_00018862	BRALA18575
TCONS_00015587	BRALA02594
TCONS_00016870	BRALA19426
TCONS_00052857	BRALA14035
TCONS_00029369	BRALA21759
TCONS_00010831	BRALA10887
TCONS_00013849	BRALA06448
TCONS_00056295	BRALA00158
TCONS_00029152	BRALA13488
TCONS_00042982	BRALA28302
TCONS_00019581	BRALA29707
TCONS_00011469	BRALA21472
TCONS_00003459	BRALA28978
TCONS_00017140	BRALA13753
TCONS_00010097	BRALA17416
TCONS_00049075	BRALA24780
TCONS_00041068	BRALA28545
TCONS_00053147	BRALA00992
TCONS_00048618	BRALA20053
TCONS_00056689	BRALA20266
TCONS_00025261	BRALA22759
TCONS_00023879	BRALA35300
TCONS_00010841	BRALA20707
TCONS_00020074	BRALA04071
TCONS_00056529	BRALA25531
TCONS_00042636	BRALA31199
TCONS_00010955	BRALA10765
TCONS_00005645	BRALA14918
TCONS_00042486	BRALA18668
TCONS_00014650	BRALA31717
TCONS_00035292	BRALA12044
TCONS_00013895	BRALA13112
TCONS_00003394	BRALA21165
TCONS_00009879	BRALA13316
TCONS_00019691	BRALA07794
TCONS_00056870	BRALA06332
TCONS_00002094	BRALA25429
TCONS_00011977	BRALA23463
TCONS_00028092	BRALA13478
TCONS_00056927	BRALA30147
TCONS_00000165	BRALA19308
TCONS_00013114	BRALA06559
TCONS_00005406	BRALA14958
TCONS_00016059	BRALA02996
TCONS_00003600	BRALA04831
TCONS_00053189	BRALA05255
TCONS_00027119	BRALA23986
TCONS_00050827	BRALA05684
TCONS_00009597	BRALA13348
TCONS_00044843	BRALA01773
TCONS_00022397	BRALA13701
TCONS_00006551	BRALA17709
TCONS_00017022	BRALA22701
TCONS_00007279	BRALA03104
TCONS_00012470	BRALA16713
TCONS_00010263	BRALA10898
TCONS_00009445	BRALA03082
TCONS_00001126	BRALA29479
TCONS_00043695	BRALA19450
TCONS_00010081	BRALA24430
TCONS_00011829	BRALA21485
TCONS_00026863	BRALA11452
TCONS_00014663	BRALA28866
TCONS_00052207	BRALA19593
TCONS_00026694	BRALA02652
TCONS_00018641	BRALA13489
TCONS_00051271	BRALA08584
TCONS_00026115	BRALA33386
TCONS_00007787	BRALA26576
TCONS_00009011	BRALA26569
TCONS_00014413	BRALA25613
TCONS_00049233	BRALA27875
TCONS_00022225	BRALA16223
TCONS_00019120	BRALA04060
TCONS_00013342	BRALA11155
TCONS_00005116	BRALA24152
TCONS_00040106	BRALA08064
TCONS_00053192	BRALA05136
TCONS_00028555	BRALA14660
TCONS_00002956	BRALA06180
TCONS_00048907	BRALA09412
TCONS_00005767	BRALA06508
TCONS_00001123	BRALA12367
TCONS_00005285	BRALA17730
TCONS_00006594	BRALA02176
TCONS_00019636	BRALA00293
TCONS_00012096	BRALA20889
TCONS_00027236	BRALA21419
TCONS_00026559	BRALA11439
TCONS_00051925	BRALA08588
TCONS_00050089	BRALA19863
TCONS_00019805	BRALA03211
TCONS_00005212	BRALA06370
TCONS_00020834	BRALA04295
TCONS_00010186	BRALA31034
TCONS_00049472	BRALA20056
TCONS_00014168	BRALA06239
TCONS_00010401	BRALA21579
TCONS_00048580	BRALA27205
TCONS_00043928	BRALA28778
TCONS_00026052	BRALA21243
TCONS_00002032	BRALA15665
TCONS_00006874	BRALA22737
TCONS_00026497	BRALA24473
TCONS_00048434	BRALA22720
TCONS_00021177	BRALA21635
TCONS_00019244	BRALA01077
TCONS_00017409	BRALA01939
TCONS_00012209	BRALA26241
TCONS_00046199	BRALA01562
TCONS_00009842	BRALA21575
TCONS_00001309	BRALA27864
TCONS_00026251	BRALA33318
TCONS_00004979	BRALA19012
TCONS_00014974	BRALA18433
TCONS_00054098	BRALA24416
TCONS_00006429	BRALA29254
TCONS_00043769	BRALA28598
TCONS_00056969	BRALA17142
TCONS_00008634	BRALA03250
TCONS_00028334	BRALA31022
TCONS_00052830	BRALA09452
TCONS_00010085	BRALA22478
TCONS_00021324	BRALA06022
TCONS_00043933	BRALA18713
TCONS_00015437	BRALA27551
TCONS_00008173	BRALA16515
TCONS_00011717	BRALA22505
TCONS_00012388	BRALA25042
TCONS_00050225	BRALA05527
TCONS_00006464	BRALA29047
TCONS_00032720	BRALA12094
TCONS_00015166	BRALA10186
TCONS_00017271	BRALA20738
TCONS_00009969	BRALA22486
TCONS_00007568	BRALA12589
TCONS_00015275	BRALA18316
TCONS_00044906	BRALA23740
TCONS_00049269	BRALA15370
TCONS_00051025	BRALA05507
TCONS_00030188	BRALA34844
TCONS_00021376	BRALA29900
TCONS_00030969	BRALA03720
TCONS_00048330	BRALA18004
TCONS_00013435	BRALA16726
TCONS_00053148	BRALA30142
TCONS_00015912	BRALA10058
TCONS_00008859	BRALA03346
TCONS_00044297	BRALA23133
TCONS_00004996	BRALA05613
TCONS_00009606	BRALA20875
TCONS_00027411	BRALA29623
TCONS_00019984	BRALA10741
TCONS_00024697	BRALA29048
TCONS_00006393	BRALA34324
TCONS_00001709	BRALA28082
TCONS_00053459	BRALA05149
TCONS_00011337	BRALA22488
TCONS_00054312	BRALA05213
TCONS_00009042	BRALA20080
TCONS_00028775	BRALA14613
TCONS_00010383	BRALA30881
TCONS_00056246	BRALA20425
TCONS_00017341	BRALA17527
TCONS_00049313	BRALA09289
TCONS_00015167	BRALA02651
TCONS_00048339	BRALA35724
TCONS_00050274	BRALA19626
TCONS_00009759	BRALA11941
TCONS_00009786	BRALA10897
TCONS_00008834	BRALA19119
TCONS_00047800	BRALA12756
TCONS_00026284	BRALA16355
TCONS_00021917	BRALA16160
TCONS_00046200	BRALA01566
TCONS_00009811	BRALA30166
TCONS_00030780	BRALA06692
TCONS_00005042	BRALA22180
TCONS_00020631	BRALA00153
TCONS_00026402	BRALA28876
TCONS_00013279	BRALA25034
TCONS_00053640	BRALA00857
TCONS_00043929	BRALA18726
TCONS_00018755	BRALA21167
TCONS_00014992	BRALA10081
TCONS_00016563	BRALA27400
TCONS_00027452	BRALA18947
TCONS_00056828	BRALA07436
TCONS_00027430	BRALA16276
TCONS_00029460	BRALA14628
TCONS_00049300	BRALA15388
TCONS_00006550	BRALA16224
TCONS_00028490	BRALA13515
TCONS_00016686	BRALA23079
TCONS_00056276	BRALA18833
TCONS_00020757	BRALA04149
TCONS_00019354	BRALA18924
TCONS_00020227	BRALA18925
TCONS_00003584	BRALA27671
TCONS_00005757	BRALA01482
TCONS_00004142	BRALA11271
TCONS_00030869	BRALA12921
TCONS_00012212	BRALA12023
TCONS_00051738	BRALA29290
TCONS_00002992	BRALA04717
TCONS_00030951	BRALA34502
TCONS_00053390	BRALA00720
TCONS_00001337	BRALA23723
TCONS_00011084	BRALA22294
TCONS_00019185	BRALA00580
TCONS_00013711	BRALA06199
TCONS_00056141	BRALA27581
TCONS_00055329	BRALA28856
TCONS_00044189	BRALA19236
TCONS_00037090	BRALA08769
TCONS_00013414	BRALA13086
TCONS_00021325	BRALA05899
TCONS_00014652	BRALA18442
TCONS_00010748	BRALA25006
TCONS_00037488	BRALA08860
TCONS_00010978	BRALA21473
TCONS_00047293	BRALA05280
TCONS_00049685	BRALA18981
TCONS_00052967	BRALA00728
TCONS_00045352	BRALA14576
TCONS_00041587	BRALA16943
TCONS_00029651	BRALA16605
TCONS_00001125	BRALA23710
TCONS_00049629	BRALA18002
TCONS_00056697	BRALA10703
TCONS_00057140	BRALA07395
TCONS_00048167	BRALA17314
TCONS_00056084	BRALA14548
TCONS_00027639	BRALA16377
TCONS_00031070	BRALA03889
TCONS_00009019	BRALA26573
TCONS_00056291	BRALA07358
TCONS_00010463	BRALA26256
TCONS_00004277	BRALA06923
TCONS_00006470	BRALA22159
TCONS_00019249	BRALA07994
TCONS_00048163	BRALA12716
TCONS_00010207	BRALA03320
TCONS_00014803	BRALA10012
TCONS_00013095	BRALA15787
TCONS_00019783	BRALA26586
TCONS_00008333	BRALA17628
TCONS_00022443	BRALA13652
TCONS_00027138	BRALA16747
TCONS_00043724	BRALA28964
TCONS_00014236	BRALA23028
TCONS_00014951	BRALA02911
TCONS_00041597	BRALA08280
TCONS_00040519	BRALA12180
TCONS_00022165	BRALA13658
TCONS_00025939	BRALA27590
TCONS_00000426	BRALA27515
TCONS_00028168	BRALA13525
TCONS_00043926	BRALA18721
TCONS_00013453	BRALA34751
TCONS_00026150	BRALA21694
TCONS_00049551	BRALA18958
TCONS_00042519	BRALA11437
TCONS_00053008	BRALA01104
TCONS_00022253	BRALA31614
TCONS_00026167	BRALA27928
TCONS_00010817	BRALA26243
TCONS_00017080	BRALA13784
TCONS_00025971	BRALA11504
TCONS_00028623	BRALA08355
TCONS_00011401	BRALA17775
TCONS_00010737	BRALA15805
TCONS_00042092	BRALA26985
TCONS_00018318	BRALA13295
TCONS_00027364	BRALA24025
TCONS_00050735	BRALA14356
TCONS_00008076	BRALA12485
TCONS_00013378	BRALA25036
TCONS_00049462	BRALA12780
TCONS_00000737	BRALA34569
TCONS_00054591	BRALA00872
TCONS_00006233	BRALA24262
TCONS_00030272	BRALA03623
TCONS_00013428	BRALA25352
TCONS_00029412	BRALA16588
TCONS_00013808	BRALA11234
TCONS_00015124	BRALA21809
TCONS_00049700	BRALA20437
TCONS_00012581	BRALA18641
TCONS_00054488	BRALA00721
TCONS_00050221	BRALA18808
TCONS_00019254	BRALA04506
TCONS_00027453	BRALA23633
TCONS_00010247	BRALA34076
TCONS_00044155	BRALA26325
TCONS_00048115	BRALA06074
TCONS_00056591	BRALA04626
TCONS_00020866	BRALA17876
TCONS_00000600	BRALA18841
TCONS_00022740	BRALA14238
TCONS_00011637	BRALA10895
TCONS_00009849	BRALA20897
TCONS_00028496	BRALA31021
TCONS_00043450	BRALA22746
TCONS_00017590	BRALA13785
TCONS_00001015	BRALA18840
TCONS_00055680	BRALA10713
TCONS_00003020	BRALA04882
TCONS_00048118	BRALA15325
TCONS_00040418	BRALA29059
TCONS_00021087	BRALA11566
TCONS_00027039	BRALA25842
TCONS_00055029	BRALA24897
TCONS_00006221	BRALA07241
TCONS_00042167	BRALA15950
TCONS_00044916	BRALA21281
TCONS_00015215	BRALA21789
TCONS_00046655	BRALA01878
TCONS_00011457	BRALA29136
TCONS_00007115	BRALA03440
TCONS_00011579	BRALA26144
TCONS_00022229	BRALA16250
TCONS_00012208	BRALA26112
TCONS_00015905	BRALA18470
TCONS_00013897	BRALA01687
TCONS_00048859	BRALA17217
TCONS_00042395	BRALA23276
TCONS_00043517	BRALA12668
TCONS_00022510	BRALA06171
TCONS_00009332	BRALA29430
TCONS_00056962	BRALA23197
TCONS_00054523	BRALA01375
TCONS_00054342	BRALA05040
TCONS_00054295	BRALA05256
TCONS_00014208	BRALA06256
TCONS_00010399	BRALA17382
TCONS_00027105	BRALA29713
TCONS_00005996	BRALA24238
TCONS_00049727	BRALA22721
TCONS_00053837	BRALA01223
TCONS_00010647	BRALA20879
TCONS_00004232	BRALA05484
TCONS_00008746	BRALA35792
TCONS_00012659	BRALA13113
TCONS_00034034	BRALA20400
TCONS_00055331	BRALA17152
TCONS_00045500	BRALA16230
TCONS_00030828	BRALA03589
TCONS_00027680	BRALA31256
TCONS_00012409	BRALA06334
TCONS_00005025	BRALA22303
TCONS_00031335	BRALA03604
TCONS_00028318	BRALA08410
TCONS_00054249	BRALA05252
TCONS_00027247	BRALA29388
TCONS_00020494	BRALA00413
TCONS_00043684	BRALA11895
TCONS_00013140	BRALA10413
TCONS_00026473	BRALA24470
TCONS_00012205	BRALA17808
TCONS_00005434	BRALA22200
TCONS_00012554	BRALA23467
TCONS_00028917	BRALA16602
TCONS_00012914	BRALA06399
TCONS_00054902	BRALA09176
TCONS_00012570	BRALA11236
TCONS_00018759	BRALA09639
TCONS_00054991	BRALA03148
TCONS_00048923	BRALA25659
TCONS_00010254	BRALA20018
TCONS_00011198	BRALA12033
TCONS_00012661	BRALA02819
TCONS_00051118	BRALA05445
TCONS_00014195	BRALA35175
TCONS_00015521	BRALA31424
TCONS_00024325	BRALA18486
TCONS_00030327	BRALA17962
TCONS_00016239	BRALA35838
TCONS_00022488	BRALA05891
TCONS_00004733	BRALA23572
TCONS_00028155	BRALA22860
TCONS_00055484	BRALA07363
TCONS_00027986	BRALA01398
TCONS_00053296	BRALA01256
TCONS_00000640	BRALA25426
TCONS_00012127	BRALA17472
TCONS_00055124	BRALA09202
TCONS_00028292	BRALA33341
TCONS_00043296	BRALA22755
TCONS_00009757	BRALA13344
TCONS_00007414	BRALA20011
TCONS_00012046	BRALA07559
TCONS_00007931	BRALA16135
TCONS_00039421	BRALA25699
TCONS_00024324	BRALA18249
TCONS_00011430	BRALA22477
TCONS_00016020	BRALA02537
TCONS_00020839	BRALA06801
TCONS_00013413	BRALA10441
TCONS_00022274	BRALA05578
TCONS_00033030	BRALA14955
TCONS_00011155	BRALA21577
TCONS_00019092	BRALA07846
TCONS_00049437	BRALA28065
TCONS_00049679	BRALA12826
TCONS_00006324	BRALA27653
TCONS_00021894	BRALA12077
TCONS_00018309	BRALA13749
TCONS_00044759	BRALA16701
TCONS_00016999	BRALA12889
TCONS_00002908	BRALA04854
TCONS_00009878	BRALA11967
TCONS_00010036	BRALA28149
TCONS_00008727	BRALA03163
TCONS_00035041	BRALA18256
TCONS_00030028	BRALA06743
TCONS_00048909	BRALA25650
TCONS_00008105	BRALA03334
TCONS_00046507	BRALA14547
TCONS_00031428	BRALA12841
TCONS_00023794	BRALA18307
TCONS_00030873	BRALA06637
TCONS_00014893	BRALA10125
TCONS_00047729	BRALA19753
TCONS_00006581	BRALA09909
TCONS_00002310	BRALA12259
TCONS_00029708	BRALA27288
TCONS_00031090	BRALA03790
TCONS_00055493	BRALA18123
TCONS_00055968	BRALA09045
TCONS_00015862	BRALA24841
TCONS_00017803	BRALA10346
TCONS_00008680	BRALA22415
TCONS_00056543	BRALA34006
TCONS_00014996	BRALA23129
TCONS_00029069	BRALA01941
TCONS_00052508	BRALA05329
TCONS_00026945	BRALA11538
TCONS_00005893	BRALA28686
TCONS_00017387	BRALA08214
TCONS_00046487	BRALA16642
TCONS_00045529	BRALA01810
TCONS_00033118	BRALA03101
TCONS_00053182	BRALA05315
TCONS_00009733	BRALA32100
TCONS_00001284	BRALA15670
TCONS_00010710	BRALA26151
TCONS_00024592	BRALA29090
TCONS_00052194	BRALA05521
TCONS_00040597	BRALA17786
TCONS_00047999	BRALA20443
TCONS_00028743	BRALA17905
TCONS_00001885	BRALA28228
TCONS_00038182	BRALA02476
TCONS_00051865	BRALA31928
TCONS_00004099	BRALA33382
TCONS_00045989	BRALA33519
TCONS_00031162	BRALA03635
TCONS_00022111	BRALA06108
