bflo_04183	OFUSG13305.1
bflo_09375	OFUSG25376.1
bflo_14261	OFUSG02206.1
bflo_16644	OFUSG11677.1
bflo_20992	OFUSG15750.1
bflo_15040	OFUSG02414.1
bflo_05511	OFUSG09611.1
bflo_03388	OFUSG00771.1
bflo_23713	OFUSG10389.1
bflo_06638	OFUSG12259.1
bflo_23270	OFUSG16676.1
bflo_17626	OFUSG00409.1
bflo_13325	OFUSG05266.1
bflo_05591	OFUSG11289.1
bflo_01093	OFUSG07559.1
bflo_04457	OFUSG00724.1
bflo_22877	OFUSG10829.1
bflo_20625	OFUSG24105.1
bflo_22836	OFUSG17006.1
bflo_02345	OFUSG16795.1
bflo_08652	OFUSG22255.1
bflo_25295	OFUSG21234.1
bflo_04901	OFUSG06801.1
bflo_24617	OFUSG26334.1
bflo_21824	OFUSG24616.1
bflo_20240	OFUSG15142.1
bflo_20413	OFUSG24114.1
bflo_12618	OFUSG18308.1
bflo_23274	OFUSG10001.1
bflo_18224	OFUSG11669.1
bflo_13108	OFUSG20889.1
bflo_18075	OFUSG11646.1
bflo_09038	OFUSG06725.1
bflo_15814	OFUSG07244.1
bflo_24393	OFUSG13312.1
bflo_05961	OFUSG23400.1
bflo_24325	OFUSG21153.1
bflo_10574	OFUSG23821.1
bflo_03999	OFUSG06523.1
bflo_13857	OFUSG20546.1
bflo_11588	OFUSG18768.1
bflo_07708	OFUSG24289.1
bflo_23424	OFUSG10236.1
bflo_14578	OFUSG11628.1
bflo_03389	OFUSG19683.1
bflo_07526	OFUSG11003.1
bflo_23290	OFUSG18234.1
bflo_11933	OFUSG19410.1
bflo_22896	OFUSG22573.1
bflo_07046	OFUSG25736.1
bflo_20328	OFUSG15209.1
bflo_00571	OFUSG17128.1
bflo_23727	OFUSG12544.1
bflo_05290	OFUSG05577.1
bflo_06764	OFUSG17843.1
bflo_13367	OFUSG04858.1
bflo_23025	OFUSG24231.1
bflo_08055	OFUSG04450.1
bflo_23072	OFUSG25058.1
bflo_11258	OFUSG06420.1
bflo_23433	OFUSG10907.1
bflo_18286	OFUSG09015.1
bflo_12046	OFUSG21881.1
bflo_14245	OFUSG02936.1
bflo_13355	OFUSG19165.1
bflo_14279	OFUSG22164.1
bflo_06312	OFUSG09208.1
bflo_10626	OFUSG05659.1
bflo_11447	OFUSG05789.1
bflo_11366	OFUSG06414.1
bflo_26215	OFUSG23495.1
bflo_06279	OFUSG12282.1
bflo_05606	OFUSG13228.1
bflo_18385	OFUSG15579.1
bflo_16652	OFUSG26693.1
bflo_05700	OFUSG16921.1
bflo_14917	OFUSG03165.1
bflo_01130	OFUSG08732.1
bflo_01456	OFUSG18874.1
bflo_05761	OFUSG17686.1
bflo_13370	OFUSG20861.1
bflo_14198	OFUSG03345.1
bflo_08236	OFUSG17949.1
bflo_08859	OFUSG26672.1
bflo_05674	OFUSG19922.1
bflo_07725	OFUSG20436.1
bflo_23453	OFUSG25255.1
bflo_22515	OFUSG24826.1
bflo_21778	OFUSG16566.1
bflo_15222	OFUSG25199.1
bflo_13709	OFUSG20688.1
bflo_05166	OFUSG12481.1
bflo_23347	OFUSG10649.1
bflo_16424	OFUSG25677.1
bflo_03472	OFUSG20997.1
bflo_14715	OFUSG20149.1
bflo_23517	OFUSG12182.1
bflo_12789	OFUSG20285.1
bflo_08715	OFUSG09143.1
bflo_07395	OFUSG07339.1
bflo_11022	OFUSG18988.1
bflo_25117	OFUSG26467.1
bflo_07370	OFUSG10308.1
bflo_13065	OFUSG24393.1
bflo_11597	OFUSG06619.1
bflo_22641	OFUSG10537.1
bflo_26377	OFUSG17341.1
bflo_22621	OFUSG10895.1
bflo_14035	OFUSG04977.1
bflo_24792	OFUSG23427.1
bflo_13123	OFUSG00030.1
bflo_15546	OFUSG11296.1
bflo_05633	OFUSG09012.1
bflo_09398	OFUSG19386.1
bflo_00202	OFUSG21341.1
bflo_20087	OFUSG07961.1
bflo_21396	OFUSG22158.1
bflo_23528	OFUSG25263.1
bflo_12254	OFUSG05016.1
bflo_06567	OFUSG09532.1
bflo_15028	OFUSG03944.1
bflo_15841	OFUSG13167.1
bflo_10871	OFUSG06948.1
bflo_11742	OFUSG06743.1
bflo_16618	OFUSG07115.1
bflo_11124	OFUSG06246.1
bflo_14677	OFUSG03560.1
bflo_00898	OFUSG26456.1
bflo_00730	OFUSG26687.1
bflo_22380	OFUSG11301.1
bflo_17139	OFUSG12048.1
bflo_09940	OFUSG07579.1
bflo_12958	OFUSG20830.1
bflo_11456	OFUSG09755.1
bflo_21668	OFUSG17171.1
bflo_12391	OFUSG18693.1
bflo_08761	OFUSG18997.1
bflo_22511	OFUSG14465.1
bflo_06470	OFUSG13227.1
bflo_12065	OFUSG19533.1
bflo_11793	OFUSG12399.1
bflo_07484	OFUSG18059.1
bflo_20318	OFUSG15454.1
bflo_09443	OFUSG19209.1
bflo_24079	OFUSG12468.1
bflo_26176	OFUSG13244.1
bflo_14508	OFUSG03774.1
bflo_16402	OFUSG08153.1
bflo_11409	OFUSG18767.1
bflo_09436	OFUSG19496.1
bflo_16586	OFUSG14983.1
bflo_18774	OFUSG11813.1
bflo_06260	OFUSG08766.1
bflo_21709	OFUSG14120.1
bflo_18436	OFUSG09061.1
bflo_20876	OFUSG16807.1
bflo_11908	OFUSG09776.1
bflo_14814	OFUSG11390.1
bflo_05763	OFUSG15401.1
bflo_22512	OFUSG14467.1
bflo_20863	OFUSG22187.1
bflo_24444	OFUSG05306.1
bflo_13845	OFUSG21819.1
bflo_24947	OFUSG18656.1
bflo_02908	OFUSG09906.1
bflo_17348	OFUSG00422.1
bflo_10683	OFUSG11996.1
bflo_00876	OFUSG26582.1
bflo_09601	OFUSG08127.1
bflo_15286	OFUSG03423.1
bflo_03363	OFUSG01075.1
bflo_23398	OFUSG17852.1
bflo_12403	OFUSG05459.1
bflo_09550	OFUSG05559.1
bflo_16012	OFUSG12063.1
bflo_10374	OFUSG12458.1
bflo_17822	OFUSG01082.1
bflo_15882	OFUSG25441.1
bflo_03544	OFUSG00035.1
bflo_23762	OFUSG12518.1
bflo_25312	OFUSG18309.1
bflo_10587	OFUSG07050.1
bflo_26202	OFUSG13545.1
bflo_14071	OFUSG02730.1
bflo_03072	OFUSG23478.1
bflo_14635	OFUSG03116.1
bflo_05682	OFUSG19645.1
bflo_17550	OFUSG01573.1
bflo_11599	OFUSG06617.1
bflo_00768	OFUSG08023.1
bflo_10141	OFUSG05587.1
bflo_18536	OFUSG16160.1
bflo_11651	OFUSG19088.1
bflo_10042	OFUSG05803.1
bflo_07331	OFUSG10254.1
bflo_13067	OFUSG20456.1
bflo_12494	OFUSG11844.1
bflo_02270	OFUSG16777.1
bflo_17069	OFUSG16743.1
bflo_12118	OFUSG05915.1
bflo_13910	OFUSG05292.1
bflo_16488	OFUSG08419.1
bflo_25145	OFUSG17534.1
bflo_13768	OFUSG04848.1
bflo_19985	OFUSG15261.1
bflo_10528	OFUSG06775.1
bflo_22669	OFUSG19390.1
bflo_03166	OFUSG00807.1
bflo_22788	OFUSG18368.1
bflo_16062	OFUSG07164.1
bflo_15123	OFUSG03770.1
bflo_01435	OFUSG23229.1
bflo_22264	OFUSG08702.1
bflo_21343	OFUSG14817.1
bflo_09291	OFUSG18727.1
bflo_13929	OFUSG14571.1
bflo_17552	OFUSG00691.1
bflo_06216	OFUSG08438.1
bflo_14116	OFUSG03371.1
bflo_22989	OFUSG17955.1
bflo_20272	OFUSG22627.1
bflo_09265	OFUSG05565.1
bflo_11615	OFUSG18655.1
bflo_11350	OFUSG06425.1
bflo_01834	OFUSG12281.1
bflo_05811	OFUSG16591.1
bflo_06995	OFUSG25734.1
bflo_26210	OFUSG01268.1
bflo_26380	OFUSG16074.1
bflo_00799	OFUSG05856.1
bflo_06404	OFUSG11215.1
bflo_15314	OFUSG02313.1
bflo_20190	OFUSG15369.1
bflo_20972	OFUSG25079.1
bflo_24445	OFUSG03024.1
bflo_15029	OFUSG02044.1
bflo_12856	OFUSG23378.1
bflo_10318	OFUSG18957.1
bflo_06630	OFUSG09051.1
bflo_24709	OFUSG23265.1
bflo_00354	OFUSG19705.1
bflo_12506	OFUSG20618.1
bflo_21004	OFUSG22134.1
bflo_16890	OFUSG23898.1
bflo_07984	OFUSG10912.1
bflo_15563	OFUSG07111.1
bflo_11610	OFUSG21855.1
bflo_06386	OFUSG11611.1
bflo_23430	OFUSG11141.1
bflo_09756	OFUSG19529.1
bflo_10631	OFUSG11546.1
bflo_14528	OFUSG02636.1
bflo_12236	OFUSG20743.1
bflo_21682	OFUSG19261.1
bflo_02478	OFUSG07445.1
bflo_05788	OFUSG24647.1
bflo_25244	OFUSG23448.1
bflo_18453	OFUSG01244.1
bflo_21323	OFUSG13987.1
bflo_13472	OFUSG20315.1
bflo_16301	OFUSG02256.1
bflo_26469	OFUSG11804.1
bflo_05671	OFUSG09201.1
bflo_23191	OFUSG18217.1
bflo_02913	OFUSG16069.1
bflo_17477	OFUSG01090.1
bflo_15177	OFUSG21044.1
bflo_12107	OFUSG05804.1
bflo_03248	OFUSG00115.1
bflo_14777	OFUSG09677.1
bflo_21556	OFUSG13427.1
bflo_09599	OFUSG06508.1
bflo_19192	OFUSG04577.1
bflo_20153	OFUSG24173.1
bflo_14519	OFUSG03603.1
bflo_22372	OFUSG14110.1
bflo_06727	OFUSG26437.1
bflo_15557	OFUSG25498.1
bflo_05994	OFUSG17403.1
bflo_11901	OFUSG25061.1
bflo_21933	OFUSG25787.1
bflo_11105	OFUSG12379.1
bflo_16330	OFUSG07771.1
bflo_22912	OFUSG10349.1
bflo_11701	OFUSG05579.1
bflo_14713	OFUSG03493.1
bflo_14199	OFUSG02817.1
bflo_23932	OFUSG12038.1
bflo_22094	OFUSG14710.1
bflo_16726	OFUSG03454.1
bflo_23394	OFUSG11612.1
bflo_27044	OFUSG04823.1
bflo_25307	OFUSG23472.1
bflo_23207	OFUSG10298.1
bflo_09098	OFUSG11989.1
bflo_09998	OFUSG19185.1
bflo_20591	OFUSG23785.1
bflo_11448	OFUSG18893.1
bflo_16182	OFUSG22021.1
bflo_10858	OFUSG25403.1
bflo_06947	OFUSG16839.1
bflo_10621	OFUSG19370.1
bflo_15615	OFUSG15105.1
bflo_07143	OFUSG14628.1
bflo_06474	OFUSG08468.1
bflo_25249	OFUSG21336.1
bflo_09290	OFUSG07137.1
bflo_00248	OFUSG17363.1
bflo_14981	OFUSG03682.1
bflo_10645	OFUSG19389.1
bflo_17642	OFUSG12508.1
bflo_20823	OFUSG22478.1
bflo_23201	OFUSG10918.1
bflo_10767	OFUSG06494.1
bflo_06742	OFUSG04240.1
bflo_17649	OFUSG26097.1
bflo_26816	OFUSG09272.1
bflo_19801	OFUSG16788.1
bflo_23796	OFUSG17808.1
bflo_01053	OFUSG16969.1
bflo_13426	OFUSG26000.1
bflo_12325	OFUSG19433.1
bflo_13394	OFUSG17492.1
bflo_24642	OFUSG17618.1
bflo_20943	OFUSG24209.1
bflo_24850	OFUSG23426.1
bflo_23139	OFUSG05714.1
bflo_08215	OFUSG10603.1
bflo_07716	OFUSG25035.1
bflo_22150	OFUSG24612.1
bflo_07416	OFUSG08329.1
bflo_10525	OFUSG07595.1
bflo_00401	OFUSG09348.1
bflo_06137	OFUSG09764.1
bflo_08540	OFUSG11106.1
bflo_20555	OFUSG02768.1
bflo_03022	OFUSG09189.1
bflo_14660	OFUSG00495.1
bflo_10737	OFUSG11430.1
bflo_18869	OFUSG07472.1
bflo_13421	OFUSG08688.1
bflo_01009	OFUSG17712.1
bflo_17365	OFUSG17025.1
bflo_08699	OFUSG03213.1
bflo_17653	OFUSG05381.1
bflo_08378	OFUSG16398.1
bflo_11779	OFUSG06475.1
bflo_11419	OFUSG18673.1
bflo_14315	OFUSG02067.1
bflo_21584	OFUSG24606.1
bflo_08450	OFUSG16023.1
bflo_06533	OFUSG21107.1
bflo_01148	OFUSG13109.1
bflo_02595	OFUSG04469.1
bflo_04864	OFUSG11836.1
bflo_11733	OFUSG06265.1
bflo_12733	OFUSG20626.1
bflo_09856	OFUSG19595.1
bflo_12113	OFUSG06155.1
bflo_12752	OFUSG05304.1
bflo_09962	OFUSG07147.1
bflo_08603	OFUSG10424.1
bflo_20109	OFUSG12364.1
bflo_12185	OFUSG19347.1
bflo_18343	OFUSG00157.1
bflo_24091	OFUSG04664.1
bflo_08084	OFUSG04068.1
bflo_19101	OFUSG04738.1
bflo_16484	OFUSG26748.1
bflo_01582	OFUSG21416.1
bflo_14029	OFUSG08400.1
bflo_18369	OFUSG04040.1
bflo_06384	OFUSG15484.1
bflo_02298	OFUSG17092.1
bflo_26169	OFUSG08251.1
bflo_01699	OFUSG01119.1
bflo_23804	OFUSG11391.1
bflo_18446	OFUSG01853.1
bflo_03037	OFUSG01260.1
bflo_24995	OFUSG21661.1
bflo_12601	OFUSG05243.1
bflo_10465	OFUSG08245.1
bflo_02902	OFUSG07335.1
bflo_24281	OFUSG13639.1
bflo_10424	OFUSG08748.1
bflo_11471	OFUSG05654.1
bflo_05989	OFUSG09798.1
bflo_12157	OFUSG01242.1
bflo_03427	OFUSG16499.1
bflo_15941	OFUSG07676.1
bflo_04086	OFUSG01223.1
bflo_15049	OFUSG03361.1
bflo_08266	OFUSG02907.1
bflo_08086	OFUSG18338.1
bflo_20408	OFUSG15218.1
bflo_10139	OFUSG05795.1
bflo_10646	OFUSG11304.1
bflo_01228	OFUSG17210.1
bflo_03534	OFUSG00418.1
bflo_26091	OFUSG13047.1
bflo_11765	OFUSG00453.1
bflo_08089	OFUSG10683.1
bflo_17821	OFUSG12228.1
bflo_18895	OFUSG24251.1
bflo_10271	OFUSG06715.1
bflo_16452	OFUSG25089.1
bflo_16113	OFUSG01576.1
bflo_16849	OFUSG07266.1
bflo_20612	OFUSG00540.1
bflo_09227	OFUSG05967.1
bflo_13199	OFUSG12331.1
bflo_17078	OFUSG25569.1
bflo_00936	OFUSG22788.1
bflo_15795	OFUSG07712.1
bflo_08420	OFUSG07015.1
bflo_07272	OFUSG09475.1
bflo_19181	OFUSG16659.1
bflo_09897	OFUSG06578.1
bflo_05043	OFUSG08081.1
bflo_04636	OFUSG03260.1
bflo_12809	OFUSG23189.1
bflo_22787	OFUSG09081.1
bflo_06325	OFUSG21571.1
bflo_17067	OFUSG08346.1
bflo_01313	OFUSG21170.1
bflo_11496	OFUSG05620.1
bflo_07539	OFUSG18053.1
bflo_24640	OFUSG26429.1
bflo_00295	OFUSG06811.1
bflo_01786	OFUSG26292.1
bflo_08794	OFUSG08184.1
bflo_25278	OFUSG13034.1
bflo_22028	OFUSG14384.1
bflo_26199	OFUSG06779.1
bflo_12652	OFUSG18270.1
bflo_00303	OFUSG26316.1
bflo_02255	OFUSG00908.1
bflo_03383	OFUSG08039.1
bflo_24832	OFUSG07749.1
bflo_15370	OFUSG11527.1
bflo_00113	OFUSG15414.1
bflo_24568	OFUSG11431.1
bflo_24866	OFUSG13221.1
bflo_24738	OFUSG23689.1
bflo_13982	OFUSG20206.1
bflo_10345	OFUSG07547.1
bflo_06540	OFUSG12040.1
bflo_21678	OFUSG25560.1
bflo_21969	OFUSG14236.1
bflo_26267	OFUSG12296.1
bflo_06609	OFUSG09553.1
bflo_07219	OFUSG22256.1
bflo_21141	OFUSG22556.1
bflo_17243	OFUSG00429.1
bflo_08819	OFUSG04581.1
bflo_08041	OFUSG16112.1
bflo_05670	OFUSG08673.1
bflo_07591	OFUSG11550.1
bflo_24215	OFUSG11460.1
bflo_02413	OFUSG13318.1
bflo_22874	OFUSG10737.1
bflo_05286	OFUSG06275.1
bflo_00275	OFUSG21278.1
bflo_22783	OFUSG10354.1
bflo_21302	OFUSG02789.1
bflo_12382	OFUSG05703.1
bflo_23442	OFUSG18291.1
bflo_19329	OFUSG16941.1
bflo_06770	OFUSG17707.1
bflo_07383	OFUSG16609.1
bflo_17298	OFUSG13216.1
bflo_11261	OFUSG12928.1
bflo_03809	OFUSG08458.1
bflo_25772	OFUSG17732.1
bflo_04736	OFUSG13115.1
bflo_25189	OFUSG09212.1
bflo_26493	OFUSG17026.1
bflo_23057	OFUSG17871.1
bflo_12673	OFUSG12293.1
bflo_10813	OFUSG19248.1
bflo_03246	OFUSG00717.1
bflo_10363	OFUSG25179.1
bflo_25584	OFUSG26577.1
bflo_12552	OFUSG20899.1
bflo_18386	OFUSG00759.1
bflo_22686	OFUSG08669.1
bflo_02355	OFUSG15582.1
bflo_24907	OFUSG08602.1
bflo_04728	OFUSG01036.1
bflo_25144	OFUSG23406.1
bflo_25820	OFUSG17487.1
bflo_02815	OFUSG24313.1
bflo_13396	OFUSG23081.1
bflo_23645	OFUSG10489.1
bflo_24359	OFUSG06282.1
bflo_24502	OFUSG12930.1
bflo_18010	OFUSG20511.1
bflo_08600	OFUSG15061.1
bflo_05943	OFUSG08844.1
bflo_14057	OFUSG20548.1
bflo_10922	OFUSG18739.1
bflo_19381	OFUSG16002.1
bflo_10729	OFUSG11429.1
bflo_01281	OFUSG15041.1
bflo_02162	OFUSG25626.1
bflo_23303	OFUSG10468.1
bflo_09772	OFUSG08382.1
bflo_23822	OFUSG10096.1
bflo_00305	OFUSG23623.1
bflo_20248	OFUSG15687.1
bflo_18496	OFUSG04075.1
bflo_01105	OFUSG23503.1
bflo_06709	OFUSG08994.1
bflo_25605	OFUSG23248.1
bflo_07618	OFUSG23877.1
bflo_19023	OFUSG03896.1
bflo_00908	OFUSG22284.1
bflo_20833	OFUSG08657.1
bflo_24591	OFUSG04255.1
bflo_22078	OFUSG14624.1
bflo_22233	OFUSG14682.1
bflo_11665	OFUSG17136.1
bflo_08087	OFUSG18339.1
bflo_11538	OFUSG11696.1
bflo_21198	OFUSG22651.1
bflo_12539	OFUSG05480.1
bflo_16862	OFUSG26655.1
bflo_23032	OFUSG10061.1
bflo_22095	OFUSG14693.1
bflo_20202	OFUSG22299.1
bflo_09790	OFUSG19513.1
bflo_05695	OFUSG09802.1
bflo_10286	OFUSG07852.1
bflo_22786	OFUSG18082.1
bflo_26446	OFUSG21481.1
bflo_02570	OFUSG04707.1
bflo_05939	OFUSG23326.1
bflo_23684	OFUSG18146.1
bflo_13408	OFUSG22756.1
bflo_11614	OFUSG12166.1
bflo_11516	OFUSG02770.1
bflo_15446	OFUSG03570.1
bflo_23698	OFUSG13193.1
bflo_21801	OFUSG14470.1
bflo_07729	OFUSG04567.1
bflo_24068	OFUSG17683.1
bflo_07423	OFUSG18099.1
bflo_13865	OFUSG05023.1
bflo_02385	OFUSG16798.1
bflo_17692	OFUSG00263.1
bflo_11675	OFUSG19033.1
bflo_17961	OFUSG13485.1
bflo_12591	OFUSG00131.1
bflo_02720	OFUSG04491.1
bflo_24593	OFUSG16274.1
bflo_15161	OFUSG21834.1
bflo_20753	OFUSG21124.1
bflo_08669	OFUSG04627.1
bflo_20390	OFUSG23951.1
bflo_08354	OFUSG22466.1
bflo_12174	OFUSG11393.1
bflo_25909	OFUSG21393.1
bflo_01000	OFUSG12522.1
bflo_13021	OFUSG20293.1
bflo_18119	OFUSG00404.1
bflo_15350	OFUSG02453.1
bflo_08341	OFUSG04452.1
bflo_18533	OFUSG09202.1
bflo_07482	OFUSG15088.1
bflo_02445	OFUSG15822.1
bflo_20167	OFUSG15449.1
bflo_13302	OFUSG11681.1
bflo_18856	OFUSG12288.1
bflo_23342	OFUSG04422.1
bflo_01492	OFUSG05026.1
bflo_03021	OFUSG00082.1
bflo_10032	OFUSG16097.1
bflo_26229	OFUSG23227.1
bflo_14959	OFUSG02875.1
bflo_10946	OFUSG06328.1
bflo_23019	OFUSG18070.1
bflo_04375	OFUSG00169.1
bflo_06210	OFUSG09785.1
bflo_00745	OFUSG21724.1
bflo_06266	OFUSG13515.1
bflo_09895	OFUSG24271.1
bflo_07684	OFUSG18032.1
bflo_19575	OFUSG13073.1
bflo_23817	OFUSG18327.1
bflo_05846	OFUSG09793.1
bflo_19116	OFUSG16202.1
bflo_12915	OFUSG05168.1
bflo_06428	OFUSG26347.1
bflo_07485	OFUSG09976.1
bflo_02123	OFUSG17624.1
bflo_06232	OFUSG19681.1
bflo_05740	OFUSG12841.1
bflo_02910	OFUSG11991.1
bflo_12304	OFUSG21380.1
bflo_06807	OFUSG16123.1
bflo_09820	OFUSG09382.1
bflo_06402	OFUSG21487.1
bflo_12583	OFUSG10527.1
bflo_25847	OFUSG13322.1
bflo_05009	OFUSG06930.1
bflo_16571	OFUSG03224.1
bflo_12531	OFUSG20339.1
bflo_00079	OFUSG24867.1
bflo_16679	OFUSG08190.1
bflo_03921	OFUSG07160.1
bflo_04474	OFUSG00151.1
bflo_11649	OFUSG06571.1
bflo_14476	OFUSG05778.1
bflo_21821	OFUSG24987.1
bflo_16393	OFUSG07319.1
bflo_08905	OFUSG07341.1
bflo_23276	OFUSG10321.1
bflo_17307	OFUSG24150.1
bflo_11089	OFUSG06123.1
bflo_06415	OFUSG19974.1
bflo_06960	OFUSG01124.1
bflo_23090	OFUSG11801.1
bflo_09960	OFUSG10050.1
bflo_14144	OFUSG26696.1
bflo_04192	OFUSG26846.1
bflo_19107	OFUSG16528.1
bflo_08503	OFUSG10753.1
bflo_19330	OFUSG16697.1
bflo_08818	OFUSG00133.1
bflo_10978	OFUSG19393.1
bflo_20692	OFUSG10122.1
bflo_01276	OFUSG21005.1
bflo_02880	OFUSG11063.1
bflo_03893	OFUSG00741.1
bflo_06918	OFUSG10002.1
bflo_07546	OFUSG24898.1
bflo_07807	OFUSG15112.1
bflo_08625	OFUSG04189.1
bflo_12266	OFUSG05704.1
bflo_12542	OFUSG21678.1
bflo_14256	OFUSG03676.1
bflo_14543	OFUSG03059.1
bflo_15356	OFUSG15564.1
bflo_15502	OFUSG22869.1
bflo_16727	OFUSG07333.1
bflo_16886	OFUSG23829.1
bflo_21365	OFUSG16144.1
bflo_12770	OFUSG05860.1
bflo_15872	OFUSG05336.1
bflo_06104	OFUSG21824.1
bflo_24046	OFUSG17049.1
bflo_24582	OFUSG17405.1
bflo_05114	OFUSG16238.1
bflo_26089	OFUSG23452.1
bflo_08609	OFUSG14258.1
bflo_01824	OFUSG10826.1
bflo_18764	OFUSG04524.1
bflo_01259	OFUSG19227.1
bflo_16857	OFUSG10717.1
bflo_02436	OFUSG19710.1
bflo_03814	OFUSG00595.1
bflo_03901	OFUSG00887.1
bflo_09513	OFUSG19436.1
bflo_09512	OFUSG23137.1
bflo_10131	OFUSG03382.1
bflo_13050	OFUSG12466.1
bflo_13942	OFUSG01940.1
bflo_14067	OFUSG01992.1
bflo_18290	OFUSG14458.1
bflo_18395	OFUSG06108.1
bflo_18551	OFUSG15688.1
bflo_25812	OFUSG25882.1
bflo_17780	OFUSG01821.1
bflo_24285	OFUSG13181.1
bflo_01971	OFUSG17913.1
bflo_03631	OFUSG05268.1
bflo_08506	OFUSG09616.1
bflo_08889	OFUSG14476.1
bflo_08993	OFUSG06866.1
bflo_09778	OFUSG25264.1
bflo_12895	OFUSG17471.1
bflo_13491	OFUSG20520.1
bflo_13871	OFUSG05417.1
bflo_14139	OFUSG11613.1
bflo_15166	OFUSG12405.1
bflo_15624	OFUSG25078.1
bflo_18984	OFUSG07316.1
bflo_19500	OFUSG04074.1
bflo_20121	OFUSG24873.1
bflo_24577	OFUSG20973.1
bflo_00528	OFUSG24658.1
bflo_08230	OFUSG04228.1
bflo_10155	OFUSG19437.1
bflo_00837	OFUSG26457.1
bflo_02533	OFUSG01288.1
bflo_03008	OFUSG01673.1
bflo_03091	OFUSG17314.1
bflo_03476	OFUSG10773.1
bflo_04102	OFUSG05025.1
bflo_05550	OFUSG19064.1
bflo_08535	OFUSG08781.1
bflo_09836	OFUSG10525.1
bflo_09854	OFUSG02943.1
bflo_12748	OFUSG04871.1
bflo_13191	OFUSG13597.1
bflo_13373	OFUSG04953.1
bflo_13818	OFUSG02778.1
bflo_15744	OFUSG23787.1
bflo_17430	OFUSG00618.1
bflo_18702	OFUSG03951.1
bflo_19547	OFUSG25042.1
bflo_23319	OFUSG19994.1
bflo_23565	OFUSG17957.1
bflo_23841	OFUSG10459.1
bflo_26071	OFUSG06833.1
bflo_01413	OFUSG12671.1
bflo_05389	OFUSG17478.1
bflo_05524	OFUSG04329.1
bflo_07280	OFUSG04318.1
bflo_07400	OFUSG12730.1
bflo_07869	OFUSG17571.1
bflo_08700	OFUSG03212.1
bflo_08728	OFUSG16084.1
bflo_08741	OFUSG05899.1
bflo_09586	OFUSG12490.1
bflo_09859	OFUSG03881.1
bflo_09986	OFUSG07432.1
bflo_11108	OFUSG19135.1
bflo_12429	OFUSG02882.1
bflo_16913	OFUSG12130.1
bflo_17029	OFUSG00539.1
bflo_20059	OFUSG19788.1
bflo_20368	OFUSG12837.1
bflo_20463	OFUSG24135.1
bflo_22309	OFUSG12633.1
bflo_22581	OFUSG06803.1
bflo_23477	OFUSG23147.1
bflo_23723	OFUSG11024.1
bflo_24035	OFUSG21252.1
bflo_24388	OFUSG11543.1
bflo_24553	OFUSG21178.1
bflo_24688	OFUSG16094.1
bflo_24937	OFUSG20467.1
bflo_25071	OFUSG23434.1
bflo_25574	OFUSG02269.1
bflo_26221	OFUSG17085.1
bflo_27231	OFUSG12142.1
bflo_27494	OFUSG12246.1
bflo_00894	OFUSG07915.1
bflo_26813	OFUSG23349.1
bflo_27307	OFUSG05722.1
