AENJA_23461	OFUSG13305.1
AENJA_14013	OFUSG11669.1
AENJA_14038	OFUSG06805.1
AENJA_14159	OFUSG20889.1
AENJA_14223	OFUSG00890.1
AENJA_15154	OFUSG11646.1
AENJA_15357	OFUSG25100.1
AENJA_16073	OFUSG06725.1
AENJA_17015	OFUSG13312.1
AENJA_17229	OFUSG23400.1
AENJA_18000	OFUSG21153.1
AENJA_17385	OFUSG23821.1
AENJA_18088	OFUSG06523.1
AENJA_18107	OFUSG20546.1
AENJA_18513	OFUSG18768.1
AENJA_18608	OFUSG20193.1
AENJA_19211	OFUSG24289.1
AENJA_19679	OFUSG10236.1
AENJA_20500	OFUSG11628.1
AENJA_20898	OFUSG11918.1
AENJA_21167	OFUSG19683.1
AENJA_21340	OFUSG11003.1
AENJA_21368	OFUSG18234.1
AENJA_21403	OFUSG19410.1
AENJA_21532	OFUSG22573.1
AENJA_21696	OFUSG16765.1
AENJA_22131	OFUSG15209.1
AENJA_22404	OFUSG17128.1
AENJA_22472	OFUSG26070.1
AENJA_23123	OFUSG15081.1
AENJA_23206	OFUSG12544.1
AENJA_24831	OFUSG05577.1
AENJA_25240	OFUSG17843.1
AENJA_26177	OFUSG04858.1
AENJA_26287	OFUSG24231.1
AENJA_26382	OFUSG04450.1
AENJA_26512	OFUSG25058.1
AENJA_00478	OFUSG20062.1
AENJA_00709	OFUSG19922.1
AENJA_00790	OFUSG20436.1
AENJA_01448	OFUSG25255.1
AENJA_01736	OFUSG01951.1
AENJA_01879	OFUSG24826.1
AENJA_02462	OFUSG16566.1
AENJA_02632	OFUSG25199.1
AENJA_03049	OFUSG20688.1
AENJA_03997	OFUSG00532.1
AENJA_04246	OFUSG10649.1
AENJA_05231	OFUSG25677.1
AENJA_05554	OFUSG20997.1
AENJA_06408	OFUSG20149.1
AENJA_06924	OFUSG20011.1
AENJA_07353	OFUSG12182.1
AENJA_07819	OFUSG09143.1
AENJA_07881	OFUSG07339.1
AENJA_08640	OFUSG18988.1
AENJA_08785	OFUSG26467.1
AENJA_08996	OFUSG10308.1
AENJA_09701	OFUSG24393.1
AENJA_10494	OFUSG06619.1
AENJA_10589	OFUSG10537.1
AENJA_10663	OFUSG17341.1
AENJA_11276	OFUSG10895.1
AENJA_11278	OFUSG04977.1
AENJA_11395	OFUSG23427.1
AENJA_12330	OFUSG18912.1
AENJA_13418	OFUSG22725.1
AENJA_14046	OFUSG11296.1
AENJA_14439	OFUSG19386.1
AENJA_15678	OFUSG21341.1
AENJA_15766	OFUSG07961.1
AENJA_17419	OFUSG25263.1
AENJA_18343	OFUSG05016.1
AENJA_18368	OFUSG09532.1
AENJA_18409	OFUSG03944.1
AENJA_18565	OFUSG13167.1
AENJA_18669	OFUSG06948.1
AENJA_19007	OFUSG06743.1
AENJA_19036	OFUSG06345.1
AENJA_19409	OFUSG07115.1
AENJA_20078	OFUSG06246.1
AENJA_20404	OFUSG03560.1
AENJA_20495	OFUSG26456.1
AENJA_20542	OFUSG26687.1
AENJA_22202	OFUSG11301.1
AENJA_22318	OFUSG12048.1
AENJA_22466	OFUSG07579.1
AENJA_22821	OFUSG20830.1
AENJA_23179	OFUSG09755.1
AENJA_23317	OFUSG17171.1
AENJA_23489	OFUSG18693.1
AENJA_23545	OFUSG18997.1
AENJA_23888	OFUSG14465.1
AENJA_24589	OFUSG10802.1
AENJA_25034	OFUSG13227.1
AENJA_25267	OFUSG19533.1
AENJA_25333	OFUSG12399.1
AENJA_25481	OFUSG18059.1
AENJA_26697	OFUSG15454.1
AENJA_00973	OFUSG00253.1
AENJA_22005	OFUSG00252.1
AENJA_01066	OFUSG00422.1
AENJA_01434	OFUSG09636.1
AENJA_01604	OFUSG11996.1
AENJA_02197	OFUSG26582.1
AENJA_03460	OFUSG08127.1
AENJA_03632	OFUSG03423.1
AENJA_03660	OFUSG01075.1
AENJA_03879	OFUSG17852.1
AENJA_04791	OFUSG05459.1
AENJA_05791	OFUSG01082.1
AENJA_06095	OFUSG25441.1
AENJA_06453	OFUSG11375.1
AENJA_06795	OFUSG00035.1
AENJA_06933	OFUSG12518.1
AENJA_08089	OFUSG07050.1
AENJA_08124	OFUSG13545.1
AENJA_08158	OFUSG02730.1
AENJA_08590	OFUSG23478.1
AENJA_08638	OFUSG03116.1
AENJA_09305	OFUSG19645.1
AENJA_09594	OFUSG01573.1
AENJA_10493	OFUSG06617.1
AENJA_10588	OFUSG10536.1
AENJA_11108	OFUSG08023.1
AENJA_11718	OFUSG05588.1
AENJA_11980	OFUSG16160.1
AENJA_12191	OFUSG19088.1
AENJA_13127	OFUSG05803.1
AENJA_13532	OFUSG10254.1
AENJA_14598	OFUSG15827.1
AENJA_14662	OFUSG10231.1
AENJA_14709	OFUSG13467.1
AENJA_15358	OFUSG11844.1
AENJA_15655	OFUSG16777.1
AENJA_16037	OFUSG01339.1
AENJA_16256	OFUSG04300.1
AENJA_16921	OFUSG16743.1
AENJA_16973	OFUSG05915.1
AENJA_17151	OFUSG05292.1
AENJA_17602	OFUSG17675.1
AENJA_17916	OFUSG05717.1
AENJA_18691	OFUSG08419.1
AENJA_19124	OFUSG17534.1
AENJA_20112	OFUSG04848.1
AENJA_20219	OFUSG15261.1
AENJA_20712	OFUSG06775.1
AENJA_20962	OFUSG00807.1
AENJA_21373	OFUSG18368.1
AENJA_21395	OFUSG07164.1
AENJA_21468	OFUSG03770.1
AENJA_21986	OFUSG23229.1
AENJA_23021	OFUSG08702.1
AENJA_23053	OFUSG14817.1
AENJA_23906	OFUSG18727.1
AENJA_24316	OFUSG14571.1
AENJA_24582	OFUSG00691.1
AENJA_24702	OFUSG08438.1
AENJA_24732	OFUSG03371.1
AENJA_25286	OFUSG17955.1
AENJA_25543	OFUSG22627.1
AENJA_25819	OFUSG05565.1
AENJA_25831	OFUSG18655.1
AENJA_26636	OFUSG06425.1
AENJA_26737	OFUSG12281.1
AENJA_00266	OFUSG22134.1
AENJA_00306	OFUSG23898.1
AENJA_00874	OFUSG10912.1
AENJA_03025	OFUSG10372.1
AENJA_03785	OFUSG06342.1
AENJA_03799	OFUSG07111.1
AENJA_05088	OFUSG08481.1
AENJA_05440	OFUSG11141.1
AENJA_07168	OFUSG19529.1
AENJA_07729	OFUSG11546.1
AENJA_08399	OFUSG02636.1
AENJA_08707	OFUSG20743.1
AENJA_08772	OFUSG19261.1
AENJA_09686	OFUSG07445.1
AENJA_10103	OFUSG24647.1
AENJA_10108	OFUSG23448.1
AENJA_10725	OFUSG13987.1
AENJA_11213	OFUSG20315.1
AENJA_12534	OFUSG02256.1
AENJA_13300	OFUSG11804.1
AENJA_13660	OFUSG09201.1
AENJA_14375	OFUSG18217.1
AENJA_14949	OFUSG16069.1
AENJA_15295	OFUSG01090.1
AENJA_15990	OFUSG15883.1
AENJA_17026	OFUSG21044.1
AENJA_24555	OFUSG12637.1
AENJA_18670	OFUSG05804.1
AENJA_18991	OFUSG14559.1
AENJA_19178	OFUSG00115.1
AENJA_20212	OFUSG09677.1
AENJA_20375	OFUSG05097.1
AENJA_20593	OFUSG13427.1
AENJA_21042	OFUSG06508.1
AENJA_21478	OFUSG04577.1
AENJA_21601	OFUSG24173.1
AENJA_21652	OFUSG03603.1
AENJA_21955	OFUSG14110.1
AENJA_22953	OFUSG25498.1
AENJA_23331	OFUSG17403.1
AENJA_24075	OFUSG25061.1
AENJA_24320	OFUSG25787.1
AENJA_25678	OFUSG07771.1
AENJA_25966	OFUSG12315.1
AENJA_00775	OFUSG25403.1
AENJA_02958	OFUSG19370.1
AENJA_03057	OFUSG16686.1
AENJA_05625	OFUSG07670.1
AENJA_05709	OFUSG14628.1
AENJA_05953	OFUSG07137.1
AENJA_06465	OFUSG17363.1
AENJA_07961	OFUSG19389.1
AENJA_08814	OFUSG05743.1
AENJA_09480	OFUSG12508.1
AENJA_09660	OFUSG22478.1
AENJA_10584	OFUSG10918.1
AENJA_11070	OFUSG06494.1
AENJA_12731	OFUSG26097.1
AENJA_13449	OFUSG09272.1
AENJA_14376	OFUSG17808.1
AENJA_15288	OFUSG16969.1
AENJA_16214	OFUSG11204.1
AENJA_16218	OFUSG26000.1
AENJA_16975	OFUSG19433.1
AENJA_20538	OFUSG06455.1
AENJA_18949	OFUSG17492.1
AENJA_19194	OFUSG12066.1
AENJA_20063	OFUSG17618.1
AENJA_21244	OFUSG24209.1
AENJA_22454	OFUSG10466.1
AENJA_24049	OFUSG05714.1
AENJA_24255	OFUSG10603.1
AENJA_24638	OFUSG25035.1
AENJA_25700	OFUSG24612.1
AENJA_25805	OFUSG08329.1
AENJA_25935	OFUSG24202.1
AENJA_26157	OFUSG09758.1
AENJA_26288	OFUSG11001.1
AENJA_26837	OFUSG25984.1
AENJA_00804	OFUSG18664.1
AENJA_01205	OFUSG06475.1
AENJA_02916	OFUSG18673.1
AENJA_03069	OFUSG12068.1
AENJA_03889	OFUSG02067.1
AENJA_04061	OFUSG24606.1
AENJA_05567	OFUSG16023.1
AENJA_05752	OFUSG13109.1
AENJA_05755	OFUSG04469.1
AENJA_07349	OFUSG11836.1
AENJA_09579	OFUSG19595.1
AENJA_11387	OFUSG06155.1
AENJA_11498	OFUSG05304.1
AENJA_12193	OFUSG01317.1
AENJA_12296	OFUSG07147.1
AENJA_12443	OFUSG18881.1
AENJA_12853	OFUSG10424.1
AENJA_12895	OFUSG12364.1
AENJA_13259	OFUSG00157.1
AENJA_13301	OFUSG04664.1
AENJA_14740	OFUSG04068.1
AENJA_14936	OFUSG04738.1
AENJA_15833	OFUSG01343.1
AENJA_16291	OFUSG16836.1
AENJA_16455	OFUSG26748.1
AENJA_17239	OFUSG21416.1
AENJA_18480	OFUSG08400.1
AENJA_18635	OFUSG04040.1
AENJA_23327	OFUSG15484.1
AENJA_23332	OFUSG17092.1
AENJA_23359	OFUSG17031.1
AENJA_23664	OFUSG08387.1
AENJA_24474	OFUSG08251.1
AENJA_24577	OFUSG01119.1
AENJA_24895	OFUSG11391.1
AENJA_25535	OFUSG01853.1
AENJA_25813	OFUSG01260.1
AENJA_25967	OFUSG21661.1
AENJA_26248	OFUSG05243.1
AENJA_26343	OFUSG15139.1
AENJA_26691	OFUSG08245.1
AENJA_00235	OFUSG15218.1
AENJA_01098	OFUSG05795.1
AENJA_01613	OFUSG11304.1
AENJA_01731	OFUSG17210.1
AENJA_02794	OFUSG00418.1
AENJA_03325	OFUSG13047.1
AENJA_04296	OFUSG00453.1
AENJA_04652	OFUSG15794.1
AENJA_04704	OFUSG10683.1
AENJA_04871	OFUSG12228.1
AENJA_07169	OFUSG19107.1
AENJA_07654	OFUSG24251.1
AENJA_10986	OFUSG01576.1
AENJA_11057	OFUSG07266.1
AENJA_11251	OFUSG15169.1
AENJA_11726	OFUSG24308.1
AENJA_12099	OFUSG00540.1
AENJA_12444	OFUSG05967.1
AENJA_12813	OFUSG12331.1
AENJA_14114	OFUSG22788.1
AENJA_14343	OFUSG19329.1
AENJA_14782	OFUSG07712.1
AENJA_15180	OFUSG19125.1
AENJA_15255	OFUSG07015.1
AENJA_15705	OFUSG09475.1
AENJA_15911	OFUSG16659.1
AENJA_16072	OFUSG06578.1
AENJA_17500	OFUSG03260.1
AENJA_18062	OFUSG25184.1
AENJA_18101	OFUSG23189.1
AENJA_18169	OFUSG09081.1
AENJA_19373	OFUSG21571.1
AENJA_19696	OFUSG08346.1
AENJA_19881	OFUSG21170.1
AENJA_20100	OFUSG05620.1
AENJA_21329	OFUSG06076.1
AENJA_23961	OFUSG23167.1
AENJA_24766	OFUSG26429.1
AENJA_24887	OFUSG11625.1
AENJA_26576	OFUSG25243.1
AENJA_00961	OFUSG07749.1
AENJA_01549	OFUSG11527.1
AENJA_02677	OFUSG15414.1
AENJA_04156	OFUSG23388.1
AENJA_04614	OFUSG13221.1
AENJA_04618	OFUSG23689.1
AENJA_04996	OFUSG20206.1
AENJA_05151	OFUSG07547.1
AENJA_05962	OFUSG06831.1
AENJA_07697	OFUSG12040.1
AENJA_09035	OFUSG04316.1
AENJA_09968	OFUSG24086.1
AENJA_09987	OFUSG05288.1
AENJA_10044	OFUSG14236.1
AENJA_10339	OFUSG12296.1
AENJA_11554	OFUSG11820.1
AENJA_12110	OFUSG22256.1
AENJA_14444	OFUSG22556.1
AENJA_14910	OFUSG13736.1
AENJA_15446	OFUSG12911.1
AENJA_15769	OFUSG00429.1
AENJA_16517	OFUSG04581.1
AENJA_16589	OFUSG16112.1
AENJA_17950	OFUSG08439.1
AENJA_18170	OFUSG08673.1
AENJA_18430	OFUSG11550.1
AENJA_18953	OFUSG11460.1
AENJA_19517	OFUSG13318.1
AENJA_19975	OFUSG10737.1
AENJA_21602	OFUSG15415.1
AENJA_22624	OFUSG13495.1
AENJA_23233	OFUSG24201.1
AENJA_23264	OFUSG21194.1
AENJA_23536	OFUSG19098.1
AENJA_24830	OFUSG06275.1
AENJA_25734	OFUSG10354.1
AENJA_00876	OFUSG19248.1
AENJA_01641	OFUSG00717.1
AENJA_02166	OFUSG25179.1
AENJA_03274	OFUSG26577.1
AENJA_03831	OFUSG25739.1
AENJA_03977	OFUSG20899.1
AENJA_06052	OFUSG15582.1
AENJA_06925	OFUSG08602.1
AENJA_09766	OFUSG23406.1
AENJA_10492	OFUSG17487.1
AENJA_12083	OFUSG24313.1
AENJA_12227	OFUSG10353.1
AENJA_12366	OFUSG23081.1
AENJA_14136	OFUSG07162.1
AENJA_14268	OFUSG10489.1
AENJA_16972	OFUSG06282.1
AENJA_17282	OFUSG23625.1
AENJA_17809	OFUSG12930.1
AENJA_18144	OFUSG14588.1
AENJA_18506	OFUSG06653.1
AENJA_18735	OFUSG20511.1
AENJA_23787	OFUSG08844.1
AENJA_23869	OFUSG20548.1
AENJA_26190	OFUSG16002.1
AENJA_00268	OFUSG22284.1
AENJA_01188	OFUSG08657.1
AENJA_03130	OFUSG04255.1
AENJA_03436	OFUSG01693.1
AENJA_04442	OFUSG14624.1
AENJA_04507	OFUSG02897.1
AENJA_05005	OFUSG01305.1
AENJA_05195	OFUSG14682.1
AENJA_05439	OFUSG17844.1
AENJA_05499	OFUSG25356.1
AENJA_05676	OFUSG17136.1
AENJA_05713	OFUSG18339.1
AENJA_06822	OFUSG11696.1
AENJA_08523	OFUSG05480.1
AENJA_08656	OFUSG26655.1
AENJA_10107	OFUSG10061.1
AENJA_12198	OFUSG22299.1
AENJA_12316	OFUSG25345.1
AENJA_12440	OFUSG19513.1
AENJA_12470	OFUSG09802.1
AENJA_12963	OFUSG07852.1
AENJA_13217	OFUSG18082.1
AENJA_13265	OFUSG21481.1
AENJA_16022	OFUSG16203.1
AENJA_16288	OFUSG04707.1
AENJA_23887	OFUSG00927.1
AENJA_17489	OFUSG02677.1
AENJA_17958	OFUSG18146.1
AENJA_18547	OFUSG22756.1
AENJA_18921	OFUSG20135.1
AENJA_20786	OFUSG12166.1
AENJA_21891	OFUSG26550.1
AENJA_22277	OFUSG02770.1
AENJA_22442	OFUSG03570.1
AENJA_22633	OFUSG25548.1
AENJA_22971	OFUSG13193.1
AENJA_23029	OFUSG14960.1
AENJA_23122	OFUSG13567.1
AENJA_23174	OFUSG20278.1
AENJA_23389	OFUSG14470.1
AENJA_25406	OFUSG16727.1
AENJA_26563	OFUSG01675.1
AENJA_01280	OFUSG12522.1
AENJA_01320	OFUSG06463.1
AENJA_01898	OFUSG20293.1
AENJA_03104	OFUSG26019.1
AENJA_05300	OFUSG23444.1
AENJA_07243	OFUSG01677.1
AENJA_07741	OFUSG00404.1
AENJA_07984	OFUSG02453.1
AENJA_09122	OFUSG04452.1
AENJA_13223	OFUSG20090.1
AENJA_14312	OFUSG17954.1
AENJA_14694	OFUSG09202.1
AENJA_16594	OFUSG15088.1
AENJA_19167	OFUSG15449.1
AENJA_19817	OFUSG11681.1
AENJA_20947	OFUSG12288.1
AENJA_21593	OFUSG23399.1
AENJA_22376	OFUSG04422.1
AENJA_22424	OFUSG26633.1
AENJA_24867	OFUSG18072.1
AENJA_25101	OFUSG05026.1
AENJA_25811	OFUSG00082.1
AENJA_00565	OFUSG25148.1
AENJA_01374	OFUSG05133.1
AENJA_04552	OFUSG17130.1
AENJA_05014	OFUSG24271.1
AENJA_05128	OFUSG03760.1
AENJA_07043	OFUSG18032.1
AENJA_07497	OFUSG11382.1
AENJA_07736	OFUSG20860.1
AENJA_07946	OFUSG13073.1
AENJA_10032	OFUSG21768.1
AENJA_10316	OFUSG14916.1
AENJA_11280	OFUSG09031.1
AENJA_12997	OFUSG19635.1
AENJA_13612	OFUSG18327.1
AENJA_14964	OFUSG14251.1
AENJA_15462	OFUSG21020.2
AENJA_15772	OFUSG25621.1
AENJA_19057	OFUSG01721.1
AENJA_19365	OFUSG11701.1
AENJA_24712	OFUSG08117.1
AENJA_25854	OFUSG09793.1
AENJA_02023	OFUSG21487.1
AENJA_06049	OFUSG01120.1
AENJA_08866	OFUSG10527.1
AENJA_09744	OFUSG16235.1
AENJA_10483	OFUSG13322.1
AENJA_10906	OFUSG12574.1
AENJA_13115	OFUSG06930.1
AENJA_13614	OFUSG10478.1
AENJA_17424	OFUSG23308.1
AENJA_19278	OFUSG19302.1
AENJA_19609	OFUSG03224.1
AENJA_20982	OFUSG09612.1
AENJA_26161	OFUSG08703.1
AENJA_03341	OFUSG22104.1
AENJA_04617	OFUSG07319.1
AENJA_06319	OFUSG07341.1
AENJA_09938	OFUSG22751.1
AENJA_12507	OFUSG01633.1
AENJA_14007	OFUSG10321.1
AENJA_14521	OFUSG13805.1
AENJA_17982	OFUSG08959.1
AENJA_19879	OFUSG23640.1
AENJA_20104	OFUSG06123.1
AENJA_21141	OFUSG19974.1
AENJA_22728	OFUSG25723.1
AENJA_26725	OFUSG01124.1
AENJA_02312	OFUSG10753.1
AENJA_02379	OFUSG17302.1
AENJA_04273	OFUSG16697.1
AENJA_05996	OFUSG25124.1
AENJA_09625	OFUSG25458.1
AENJA_10984	OFUSG17708.1
AENJA_11617	OFUSG00133.1
AENJA_15026	OFUSG18252.1
AENJA_15198	OFUSG19020.1
AENJA_17577	OFUSG00304.1
AENJA_20979	OFUSG12226.1
AENJA_22449	OFUSG03986.1
AENJA_23684	OFUSG09473.1
AENJA_25763	OFUSG19393.1
AENJA_00710	OFUSG09001.1
AENJA_06617	OFUSG05336.1
AENJA_10726	OFUSG13921.1
AENJA_12210	OFUSG02812.1
AENJA_13307	OFUSG11621.1
AENJA_13332	OFUSG21824.1
AENJA_15792	OFUSG12076.1
AENJA_16985	OFUSG17049.1
AENJA_19265	OFUSG01362.1
AENJA_20787	OFUSG11274.1
AENJA_24163	OFUSG20043.1
AENJA_24303	OFUSG23695.1
AENJA_25616	OFUSG17405.1
AENJA_25881	OFUSG14403.1
AENJA_04589	OFUSG23768.1
AENJA_05742	OFUSG19392.1
AENJA_18307	OFUSG09213.1
AENJA_24727	OFUSG01821.1
AENJA_05126	OFUSG24658.1
AENJA_23037	OFUSG12342.1
AENJA_24918	OFUSG07221.1
AENJA_00364	OFUSG25675.1
AENJA_00707	OFUSG09206.1
AENJA_04379	OFUSG14535.1
AENJA_11322	OFUSG25313.1
AENJA_23480	OFUSG20026.1
AENJA_17904	OFUSG20076.1
