Orthogroup	BRAFL	MOUSE
OG0002579	bflo_00452, bflo_03051, bflo_03065	MOUSE38949, MOUSE38948, MOUSE05681, MOUSE35500, MOUSE35502, MOUSE35501, MOUSE22973, MOUSE22974, MOUSE22975, MOUSE22972
OG0002587	bflo_12820	MOUSE28851, MOUSE19862, MOUSE49386, MOUSE49384, MOUSE49385, MOUSE49383, MOUSE49382
OG0002589	bflo_14445	MOUSE29648, MOUSE29651, MOUSE29650, MOUSE29649, MOUSE29644, MOUSE29645, MOUSE29643, MOUSE29647, MOUSE29646
OG0002590	bflo_12781	MOUSE28320, MOUSE28321, MOUSE13583, MOUSE13584, MOUSE49464, MOUSE49465
OG0002592	bflo_10812	MOUSE21822, MOUSE21825, MOUSE21823, MOUSE21824, MOUSE21819, MOUSE21820, MOUSE21821
OG0002594	bflo_12802	MOUSE49519, MOUSE49520, MOUSE12350
OG0002595	bflo_22762	MOUSE38603, MOUSE38604
OG0002598	bflo_25193	MOUSE33194, MOUSE33195, MOUSE20750
OG0002599	bflo_12467	MOUSE23419
OG0002600	bflo_07193, bflo_08088	MOUSE48929
OG0002601	bflo_07808	MOUSE28163
OG0002602	bflo_23158	MOUSE06172, MOUSE06173, MOUSE17039, MOUSE17043, MOUSE18936, MOUSE17042, MOUSE17038
OG0002607	bflo_02072	MOUSE27656, MOUSE27661, MOUSE27660, MOUSE27659, MOUSE27657, MOUSE27658
OG0002608	bflo_08895	MOUSE47290
OG0002609	bflo_02437	MOUSE13277, MOUSE13279, MOUSE13278
OG0002610	bflo_12575	MOUSE48945, MOUSE13958
OG0002611	bflo_02905	MOUSE08616, MOUSE08613, MOUSE08614, MOUSE14706, MOUSE14705
OG0002612	bflo_11272	MOUSE54503, MOUSE40743
OG0002614	bflo_01454	MOUSE21636, MOUSE21632, MOUSE21634, MOUSE21633, MOUSE21631, MOUSE21630, MOUSE28821, MOUSE28820, MOUSE28819, MOUSE28817, MOUSE28818
OG0002616	bflo_09530	MOUSE46857, MOUSE46858, MOUSE46859, MOUSE46856
OG0002617	bflo_15506	MOUSE19262
OG0002618	bflo_23718	MOUSE06029, MOUSE06031, MOUSE06032, MOUSE06030, MOUSE38716, MOUSE38713, MOUSE38712, MOUSE38715, MOUSE38714, MOUSE38717
OG0002620	bflo_16451	MOUSE25804, MOUSE25803, MOUSE25805, MOUSE31259, MOUSE31260
OG0002622	bflo_15159	MOUSE36464, MOUSE36463, MOUSE36460, MOUSE36458, MOUSE36462, MOUSE36459, MOUSE36461, MOUSE36469, MOUSE36467, MOUSE36468, MOUSE36466, MOUSE36465
OG0002623	bflo_17364	MOUSE16608
OG0002625	bflo_17657	MOUSE16545
OG0002628	bflo_16795, bflo_18631	MOUSE23699, MOUSE23697, MOUSE23698, MOUSE26054, MOUSE26053
OG0002629	bflo_00304	MOUSE14418, MOUSE14419
OG0002630	bflo_01551	MOUSE21628, MOUSE21627
OG0002631	bflo_01445	MOUSE12491
OG0002633	bflo_19216	MOUSE18722, MOUSE07220, MOUSE07221, MOUSE07219
OG0002634	bflo_06187	MOUSE27649
OG0002635	bflo_06392	MOUSE34386, MOUSE06829, MOUSE06828, MOUSE28240, MOUSE28241, MOUSE09335
OG0002636	bflo_23328	MOUSE42132, MOUSE42129, MOUSE42130, MOUSE42131, MOUSE42128
OG0002638	bflo_05077	MOUSE30386, MOUSE30385, MOUSE30383, MOUSE30384
OG0002639	bflo_04770	MOUSE02975, MOUSE02972, MOUSE02974, MOUSE02973, MOUSE02971
OG0002640	bflo_07998	MOUSE01961, MOUSE01959, MOUSE01956, MOUSE01957, MOUSE01955, MOUSE01953, MOUSE01954
OG0002641	bflo_12990, bflo_12991	MOUSE49563, MOUSE49564, MOUSE13710
OG0002642	bflo_19142, bflo_19292, bflo_19141, bflo_23610	MOUSE40306, MOUSE40302, MOUSE40303, MOUSE40304, MOUSE40305
OG0002643	bflo_14725	MOUSE10948
OG0002644	bflo_14285	MOUSE55399, MOUSE55398, MOUSE55397, MOUSE55401, MOUSE55400, MOUSE55396, MOUSE54017, MOUSE54016, MOUSE54018
OG0002645	bflo_12036	MOUSE55157, MOUSE55156, MOUSE55154
OG0002646	bflo_03490	MOUSE39377, MOUSE39378, MOUSE39375, MOUSE39374, MOUSE39376
OG0002647	bflo_09885	MOUSE36957, MOUSE36958, MOUSE21118
OG0002648	bflo_13965	MOUSE49338, MOUSE50475, MOUSE50474
OG0002649	bflo_08970	MOUSE21271, MOUSE21273, MOUSE21272
OG0002651	bflo_15103	MOUSE24711
OG0002652	bflo_13789	MOUSE49513
OG0002653	bflo_20984	MOUSE01116
OG0002654	bflo_24358	MOUSE34629, MOUSE34628
OG0002655	bflo_07059	MOUSE51528, MOUSE51524, MOUSE51527
OG0002656	bflo_18782	MOUSE26404, MOUSE26402, MOUSE26405, MOUSE26400, MOUSE26406, MOUSE26401, MOUSE26403, MOUSE26399
OG0002657	bflo_18748	MOUSE11391, MOUSE11389, MOUSE11388, MOUSE11390, MOUSE02503, MOUSE02504, MOUSE22130, MOUSE22129, MOUSE22131, MOUSE22128
OG0002658	bflo_09919	MOUSE30731, MOUSE30732, MOUSE12555, MOUSE12556, MOUSE12557
OG0002659	bflo_01178, bflo_10421	MOUSE06645, MOUSE06649, MOUSE06648, MOUSE06643, MOUSE06650, MOUSE06646, MOUSE06647, MOUSE06642
OG0002660	bflo_12235	MOUSE11350, MOUSE11347, MOUSE11348, MOUSE11346, MOUSE11344, MOUSE11343, MOUSE11340, MOUSE11341, MOUSE11342
OG0002662	bflo_22699	MOUSE16889, MOUSE06098, MOUSE06097, MOUSE06096, MOUSE14037, MOUSE14040, MOUSE14039, MOUSE14038, MOUSE14036, MOUSE14035
OG0002663	bflo_21270	MOUSE50094, MOUSE50095, MOUSE50093, MOUSE50090, MOUSE50091, MOUSE50092, MOUSE29827, MOUSE29828
OG0002664	bflo_06851	MOUSE33027, MOUSE18468
OG0002665	bflo_20372	MOUSE37716, MOUSE37714, MOUSE37715, MOUSE20031
OG0002666	bflo_23259, bflo_23089, bflo_23310	MOUSE15042, MOUSE15043, MOUSE15041, MOUSE15044, MOUSE15040
OG0002667	bflo_16601	MOUSE25997, MOUSE25994, MOUSE25996, MOUSE25993, MOUSE25995, MOUSE31919, MOUSE31922, MOUSE31921, MOUSE31920
OG0002668	bflo_12729	MOUSE49696, MOUSE52495, MOUSE52492, MOUSE52493, MOUSE52494, MOUSE52491, MOUSE52490
OG0002669	bflo_09775, bflo_15773	MOUSE43117
OG0002669	bflo_05435	MOUSE43118
OG0002670	bflo_08314	MOUSE07492, MOUSE07491, MOUSE07493, MOUSE16672
OG0002671	bflo_12957, bflo_05514	MOUSE48999, MOUSE28873, MOUSE28874, MOUSE28877, MOUSE28875, MOUSE19891
OG0002672	bflo_05756	MOUSE13862, MOUSE13861, MOUSE35736, MOUSE35735
OG0002673	bflo_10300	MOUSE20914, MOUSE20913, MOUSE27932, MOUSE27927, MOUSE03195
OG0002674	bflo_05423	MOUSE10125, MOUSE10124, MOUSE10123, MOUSE10127, MOUSE10126
OG0002675	bflo_12999	MOUSE09051, MOUSE09052, MOUSE28252, MOUSE28253, MOUSE09050, MOUSE09053
OG0002679	bflo_23944	MOUSE29963, MOUSE29965, MOUSE41439, MOUSE41440, MOUSE41438
OG0002681	bflo_16596	MOUSE02683, MOUSE02688, MOUSE46409, MOUSE05030, MOUSE05029, MOUSE46408, MOUSE46407, MOUSE46406
OG0002682	bflo_25626	MOUSE33417, MOUSE06944, MOUSE06942
OG0002683	bflo_18447	MOUSE54463
OG0002683	bflo_25654	MOUSE33449, MOUSE33450
OG0002685	bflo_14120, bflo_17574	MOUSE00646, MOUSE15759
OG0002688	bflo_05004, bflo_12311, bflo_17833	MOUSE12567, MOUSE36375, MOUSE36376
OG0002703	bflo_08696	MOUSE51130, MOUSE51129, MOUSE43083, MOUSE43084, MOUSE51133, MOUSE51132, MOUSE51134, MOUSE51131, MOUSE43085, MOUSE43086, MOUSE51135
OG0002705	bflo_20563	MOUSE01589, MOUSE10469, MOUSE10471, MOUSE10470
OG0002707	bflo_13762	MOUSE02977, MOUSE20100, MOUSE20098, MOUSE20099, MOUSE11784, MOUSE11787
OG0002708	bflo_18080	MOUSE32181, MOUSE32180, MOUSE32179, MOUSE32178
OG0002710	bflo_06409	MOUSE01618, MOUSE01615, MOUSE01616, MOUSE51456
OG0002711	bflo_10863, bflo_11626	MOUSE22429, MOUSE22427, MOUSE22428, MOUSE02899
OG0002713	bflo_21837, bflo_21840, bflo_21838	MOUSE45129, MOUSE45128
OG0002714	bflo_22529, bflo_21362	MOUSE12614, MOUSE12613
OG0002715	bflo_05173, bflo_10995	MOUSE11203, MOUSE11201, MOUSE11196, MOUSE11202, MOUSE11198, MOUSE11197, MOUSE11200, MOUSE11199
OG0002716	bflo_13388	MOUSE38658
OG0002717	bflo_10829	MOUSE53851, MOUSE03441, MOUSE53853, MOUSE53852, MOUSE53848, MOUSE53849, MOUSE53850
OG0002718	bflo_24551	MOUSE34797, MOUSE34798
OG0002720	bflo_09843	MOUSE15950, MOUSE28356
OG0002721	bflo_23370	MOUSE44257, MOUSE38596, MOUSE38594, MOUSE38592, MOUSE38591, MOUSE38593, MOUSE38595
OG0002723	bflo_08757	MOUSE43389, MOUSE43388, MOUSE20317, MOUSE21697, MOUSE00004, MOUSE00003
OG0002724	bflo_23009	MOUSE06356
OG0002726	bflo_07500	MOUSE31431, MOUSE11041, MOUSE11036, MOUSE11034
OG0002728	bflo_05657	MOUSE04887, MOUSE04886, MOUSE04885, MOUSE04884
OG0002729	bflo_15106	MOUSE21917, MOUSE21919, MOUSE21918, MOUSE21916
OG0002730	bflo_17548	MOUSE16194, MOUSE32141, MOUSE32142, MOUSE32143, MOUSE32140, MOUSE32139, MOUSE16195, MOUSE16193, MOUSE16192
OG0002731	bflo_17066	MOUSE25602, MOUSE25603
OG0002732	bflo_10407	MOUSE20990, MOUSE36009, MOUSE36004, MOUSE36008, MOUSE36011, MOUSE36010, MOUSE36006
OG0002734	bflo_06201	MOUSE24497, MOUSE24495, MOUSE24499, MOUSE24496, MOUSE24494, MOUSE24500, MOUSE24501, MOUSE24502, MOUSE08252, MOUSE08250, MOUSE08251, MOUSE08253, MOUSE24498
OG0002736	bflo_17740	MOUSE31442, MOUSE29460, MOUSE51283, MOUSE51282
OG0002738	bflo_23112	MOUSE06481, MOUSE14048, MOUSE38565
OG0002739	bflo_14092	MOUSE36533, MOUSE36532, MOUSE36534
OG0002740	bflo_06004	MOUSE21704, MOUSE21703, MOUSE33822
OG0002741	bflo_06261	MOUSE51313, MOUSE19479, MOUSE19487, MOUSE19483, MOUSE19481, MOUSE19482, MOUSE18418, MOUSE30703
OG0002742	bflo_08107	MOUSE20875, MOUSE31564, MOUSE31562
OG0002743	bflo_19089, bflo_19090	MOUSE26515, MOUSE39780, MOUSE20751
OG0002744	bflo_15548	MOUSE23921, MOUSE23920, MOUSE25721, MOUSE25725
OG0002745	bflo_18797	MOUSE06424
OG0002746	bflo_13125	MOUSE43039, MOUSE43036, MOUSE43038, MOUSE43037, MOUSE43034
OG0002747	bflo_16801	MOUSE26071
OG0002748	bflo_16957	MOUSE25581, MOUSE25578, MOUSE25577, MOUSE25580, MOUSE25574, MOUSE25579, MOUSE25582, MOUSE25584, MOUSE25576, MOUSE25575, MOUSE25583, MOUSE25585
OG0002749	bflo_06000	MOUSE54472, MOUSE54475, MOUSE54473, MOUSE54474, MOUSE19498, MOUSE36890
OG0002751	bflo_22793	MOUSE01097, MOUSE01096, MOUSE01095
OG0002752	bflo_14176	MOUSE38806, MOUSE38803, MOUSE38799, MOUSE38800
OG0002753	bflo_11820	MOUSE40931, MOUSE40932, MOUSE35437, MOUSE35440, MOUSE35441, MOUSE35438
OG0002754	bflo_25157	MOUSE55406, MOUSE55407
OG0002755	bflo_25180	MOUSE32749, MOUSE32748, MOUSE32747
OG0002756	bflo_11674, bflo_27015	MOUSE40973, MOUSE40972, MOUSE40975, MOUSE40974, MOUSE40971, MOUSE40976, MOUSE50618
OG0002756	bflo_20777	MOUSE50617
OG0002757	bflo_15038	MOUSE36233, MOUSE36229, MOUSE36231, MOUSE36232, MOUSE36230
OG0002758	bflo_23311	MOUSE38046, MOUSE38045, MOUSE38044
OG0002759	bflo_17880	MOUSE12488, MOUSE12487, MOUSE12489
OG0002760	bflo_11137	MOUSE01943, MOUSE01945
OG0002761	bflo_26340, bflo_11129	MOUSE46280, MOUSE46279, MOUSE46283, MOUSE46282, MOUSE46284, MOUSE46281, MOUSE46277, MOUSE46278
OG0002762	bflo_11565	MOUSE40795, MOUSE31051, MOUSE31053, MOUSE31052, MOUSE02339
OG0002763	bflo_18799	MOUSE05252, MOUSE05253
OG0002764	bflo_24413	MOUSE34877, MOUSE52301, MOUSE52303, MOUSE52304, MOUSE52302
OG0002765	bflo_12629	MOUSE23918, MOUSE28206, MOUSE49199, MOUSE49200, MOUSE49197
OG0002766	bflo_19451, bflo_07699	MOUSE08094, MOUSE08096
OG0002767	bflo_14969	MOUSE38888, MOUSE38886, MOUSE38887, MOUSE38885, MOUSE36318
OG0002768	bflo_21072, bflo_27362	MOUSE02302
OG0002769	bflo_15441	MOUSE36757, MOUSE55277, MOUSE55278, MOUSE55279
OG0002770	bflo_09082	MOUSE03174, MOUSE03172, MOUSE03173, MOUSE03170, MOUSE12839, MOUSE12838, MOUSE12841, MOUSE12840
OG0002771	bflo_11925	MOUSE16702, MOUSE16698, MOUSE16704, MOUSE25182, MOUSE25183
OG0002772	bflo_25744	MOUSE01653, MOUSE01652, MOUSE01655, MOUSE01654, MOUSE01651
OG0002773	bflo_22561, bflo_22594	MOUSE19490
OG0002774	bflo_03686	MOUSE17487, MOUSE17486, MOUSE51862
OG0002775	bflo_17204	MOUSE07212, MOUSE07211, MOUSE07210
OG0002776	bflo_07637	MOUSE19559, MOUSE19560
OG0002778	bflo_20641, bflo_05829	MOUSE44589, MOUSE19553
OG0002779	bflo_24147	MOUSE34708, MOUSE34707, MOUSE34709, MOUSE34710
OG0002780	bflo_22863	MOUSE06132, MOUSE06136
OG0002781	bflo_19213	MOUSE02499, MOUSE02500, MOUSE02498, MOUSE22135, MOUSE22136
OG0002782	bflo_14421	MOUSE02962, MOUSE20119, MOUSE02961, MOUSE02964
OG0002783	bflo_25872	MOUSE13167, MOUSE13168, MOUSE13165
OG0002785	bflo_26328	MOUSE33416, MOUSE10309, MOUSE10367, MOUSE10366
OG0002786	bflo_05969	MOUSE30836, MOUSE44652, MOUSE44653, MOUSE44654, MOUSE44651, MOUSE16714
OG0002787	bflo_13919	MOUSE39863, MOUSE39864, MOUSE39865, MOUSE49599, MOUSE49597
OG0002788	bflo_03434	MOUSE27191
OG0002790	bflo_14079	MOUSE45273, MOUSE45274, MOUSE45272
OG0002791	bflo_15958	MOUSE48609, MOUSE23809, MOUSE23808, MOUSE25572
OG0002792	bflo_16681	MOUSE44628, MOUSE44629, MOUSE44630, MOUSE13252
OG0002795	bflo_08440	MOUSE44829, MOUSE44826, MOUSE18520, MOUSE18519
OG0002797	bflo_08866, bflo_11443	MOUSE20127, MOUSE28162, MOUSE28131, MOUSE28130, MOUSE28134, MOUSE28135, MOUSE28139, MOUSE28140
OG0002799	bflo_20975	MOUSE16859, MOUSE16862
OG0002811	bflo_00373	MOUSE01738, MOUSE01736, MOUSE01737, MOUSE01735, MOUSE01734, MOUSE01739
OG0002812	bflo_25657	MOUSE10239, MOUSE33414, MOUSE33413, MOUSE33412
OG0002813	bflo_06583	MOUSE28850, MOUSE08964, MOUSE08961, MOUSE08965, MOUSE08960, MOUSE08963, MOUSE49374, MOUSE08962
OG0002814	bflo_07071	MOUSE00755, MOUSE00754, MOUSE00753, MOUSE31639, MOUSE19210
OG0002815	bflo_17407	MOUSE33877, MOUSE32216
OG0002816	bflo_25325	MOUSE33649, MOUSE33650, MOUSE33653, MOUSE33651, MOUSE33652
OG0002817	bflo_19433	MOUSE03022, MOUSE03020, MOUSE03021, MOUSE03019, MOUSE03023, MOUSE07753, MOUSE07754
OG0002818	bflo_11439	MOUSE46440, MOUSE24914
OG0002819	bflo_24340	MOUSE12443, MOUSE19687, MOUSE40979, MOUSE40977, MOUSE40978, MOUSE34835, MOUSE34834
OG0002822	bflo_23044	MOUSE38613, MOUSE38615, MOUSE38614, MOUSE06406
OG0002823	bflo_16083	MOUSE32397, MOUSE32394, MOUSE32395, MOUSE32398
OG0002823	bflo_10219	MOUSE32396, MOUSE32399, MOUSE21431, MOUSE21432
OG0002824	bflo_00260	MOUSE18912, MOUSE18914, MOUSE18913, MOUSE26147, MOUSE26148, MOUSE18915
OG0002825	bflo_09064	MOUSE02236, MOUSE02238, MOUSE02233, MOUSE02234, MOUSE02235
OG0002826	bflo_10373	MOUSE28123, MOUSE28122, MOUSE42625
OG0002827	bflo_17660	MOUSE00490, MOUSE00492
OG0002828	bflo_13605, bflo_26191	MOUSE51012, MOUSE51013, MOUSE51015, MOUSE51014
OG0002829	bflo_23391	MOUSE38643, MOUSE38644, MOUSE38642
OG0002830	bflo_18123	MOUSE07601, MOUSE07600, MOUSE42624, MOUSE42623
OG0002831	bflo_03754	MOUSE39381, MOUSE39380, MOUSE39379
OG0002832	bflo_04706, bflo_01707, bflo_26639, bflo_01716	MOUSE31987, MOUSE31986, MOUSE31988
OG0002833	bflo_23101	MOUSE16893, MOUSE16891, MOUSE16892, MOUSE16890, MOUSE16894
OG0002834	bflo_07632	MOUSE30356, MOUSE30354, MOUSE30355, MOUSE30353, MOUSE19451, MOUSE19450
OG0002835	bflo_01169	MOUSE33882, MOUSE32196, MOUSE32195, MOUSE32194
OG0002836	bflo_24436	MOUSE22891, MOUSE34627
OG0002837	bflo_14396	MOUSE38781, MOUSE36488, MOUSE36489
OG0002838	bflo_18418, bflo_04823, bflo_06896	MOUSE47899
OG0002839	bflo_02442	MOUSE53028, MOUSE53027, MOUSE53026, MOUSE53024, MOUSE53023
OG0002840	bflo_13049	MOUSE43716, MOUSE13817, MOUSE13818, MOUSE13816
OG0002841	bflo_12441	MOUSE39274, MOUSE39273, MOUSE39272, MOUSE39270, MOUSE39271
OG0002842	bflo_26034, bflo_26300, bflo_27525	MOUSE47906, MOUSE47910, MOUSE47914, MOUSE47915, MOUSE47912, MOUSE47907, MOUSE47911, MOUSE47913, MOUSE47908, MOUSE47909
OG0002843	bflo_20383	MOUSE37407, MOUSE37409, MOUSE37410, MOUSE37408, MOUSE37411
OG0002844	bflo_05002	MOUSE52858
OG0002845	bflo_11712, bflo_27024	MOUSE51587, MOUSE51586, MOUSE51588
OG0002846	bflo_15417	MOUSE29671, MOUSE29674
OG0002848	bflo_05738	MOUSE09195, MOUSE09197, MOUSE09196, MOUSE09193, MOUSE09192, MOUSE09198
OG0002849	bflo_07787	MOUSE51938, MOUSE51937, MOUSE51939, MOUSE30674, MOUSE30677, MOUSE30672, MOUSE30676, MOUSE30671, MOUSE30675, MOUSE30670, MOUSE30673
OG0002850	bflo_24019	MOUSE29946, MOUSE35117, MOUSE35118
OG0002851	bflo_17584	MOUSE16262, MOUSE16261, MOUSE16507
OG0002853	bflo_05557, bflo_05653	MOUSE01702, MOUSE01701
OG0002854	bflo_16139	MOUSE24041, MOUSE24039, MOUSE24038, MOUSE24040
OG0002855	bflo_17685	MOUSE51299, MOUSE51301
OG0002856	bflo_01557	MOUSE48401, MOUSE48402, MOUSE48400, MOUSE48403, MOUSE48404, MOUSE30483, MOUSE30481, MOUSE30482
OG0002857	bflo_26339	MOUSE50294, MOUSE50298, MOUSE50295, MOUSE50297, MOUSE50296
OG0002858	bflo_14031	MOUSE53144, MOUSE49269, MOUSE49270, MOUSE49268
OG0002859	bflo_06107	MOUSE21521
OG0002860	bflo_23715	MOUSE17139, MOUSE17144, MOUSE17145, MOUSE17142, MOUSE17147, MOUSE17146, MOUSE17136, MOUSE17133, MOUSE17134, MOUSE17135, MOUSE17140, MOUSE17137
OG0002861	bflo_09268	MOUSE27136, MOUSE27137, MOUSE27134, MOUSE27135
OG0002862	bflo_18185	MOUSE45187, MOUSE52142
OG0002863	bflo_25239	MOUSE13226, MOUSE13228, MOUSE13230, MOUSE13231, MOUSE13229, MOUSE13227
OG0002864	bflo_08165	MOUSE01567, MOUSE01566, MOUSE01568, MOUSE01565, MOUSE01569, MOUSE05787, MOUSE05786, MOUSE27747, MOUSE27746
OG0002865	bflo_13072	MOUSE13949, MOUSE13948, MOUSE13947
OG0002866	bflo_03313	MOUSE20818, MOUSE20819, MOUSE20817, MOUSE20816, MOUSE20815, MOUSE50338, MOUSE50339
OG0002868	bflo_25215	MOUSE33845, MOUSE33859, MOUSE13152, MOUSE13153
OG0002869	bflo_23949	MOUSE29505, MOUSE29506, MOUSE29504, MOUSE29503, MOUSE35068, MOUSE35067
OG0002870	bflo_17468	MOUSE32219, MOUSE32218, MOUSE32217
OG0002871	bflo_19678, bflo_22789	MOUSE27163
OG0002872	bflo_12757	MOUSE13951, MOUSE13950
OG0002873	bflo_04366	MOUSE15070, MOUSE15076, MOUSE15069, MOUSE15071, MOUSE15072, MOUSE15074, MOUSE15073
OG0002874	bflo_12477	MOUSE40765, MOUSE40768, MOUSE40766, MOUSE01998
OG0002875	bflo_20718	MOUSE24731, MOUSE24726, MOUSE24727, MOUSE24729, MOUSE24728, MOUSE24725, MOUSE24730
OG0002876	bflo_04355	MOUSE12960, MOUSE00037
OG0002877	bflo_00643	MOUSE48589, MOUSE48590, MOUSE48587, MOUSE48588
OG0002878	bflo_12799, bflo_27059, bflo_12792	MOUSE49446, MOUSE13893, MOUSE13892
OG0002879	bflo_17132	MOUSE15832, MOUSE15836, MOUSE15837, MOUSE15834, MOUSE15838, MOUSE15833, MOUSE34097, MOUSE34099, MOUSE34096
OG0002880	bflo_05881	MOUSE00478
OG0002884	bflo_04037	MOUSE18338, MOUSE18339, MOUSE18337, MOUSE14316, MOUSE14317
OG0002885	bflo_15893	MOUSE25787
OG0002887	bflo_26793, bflo_05390	MOUSE20829
OG0002888	bflo_22791	MOUSE46136, MOUSE03962, MOUSE03961
OG0002889	bflo_11465	MOUSE54307, MOUSE54308, MOUSE54309, MOUSE01746, MOUSE01747, MOUSE01745
OG0002890	bflo_02459	MOUSE09294, MOUSE09292, MOUSE09287, MOUSE09293, MOUSE09289, MOUSE09291, MOUSE09286, MOUSE09288, MOUSE09290
OG0002892	bflo_16138	MOUSE17409, MOUSE30903, MOUSE25424
OG0002893	bflo_22235, bflo_22577, bflo_02586, bflo_11659	MOUSE12910, MOUSE12909
OG0002894	bflo_18873	MOUSE07245, MOUSE07246, MOUSE28169, MOUSE28168
OG0002895	bflo_12378	MOUSE41196, MOUSE23585
OG0002896	bflo_21624	MOUSE22004, MOUSE52360, MOUSE52361, MOUSE52363, MOUSE52362, MOUSE22005, MOUSE22006
OG0002897	bflo_00347	MOUSE26136, MOUSE26137, MOUSE26135, MOUSE26134, MOUSE26133
OG0002898	bflo_04282	MOUSE48263, MOUSE48262
OG0002899	bflo_24003	MOUSE41425, MOUSE41426, MOUSE41424, MOUSE41423, MOUSE29542, MOUSE29545, MOUSE29543, MOUSE29544
OG0002901	bflo_17271	MOUSE00118, MOUSE00119, MOUSE00117, MOUSE00116, MOUSE00114
OG0002902	bflo_05131	MOUSE46102, MOUSE46104, MOUSE46103
OG0002903	bflo_08729	MOUSE30047, MOUSE30048
OG0002904	bflo_08371	MOUSE19444, MOUSE19443
OG0002906	bflo_12537	MOUSE49581, MOUSE49582, MOUSE49580, MOUSE49583
OG0002907	bflo_25401	MOUSE16709, MOUSE16711, MOUSE16710, MOUSE44655
OG0002909	bflo_10956	MOUSE52675, MOUSE52674, MOUSE52672, MOUSE52673, MOUSE06991, MOUSE06992, MOUSE06990, MOUSE06996, MOUSE06993, MOUSE06995, MOUSE06994
OG0002910	bflo_04018, bflo_04040, bflo_04045	MOUSE01881, MOUSE01882, MOUSE01880
OG0002911	bflo_09390	MOUSE46627, MOUSE47883, MOUSE47884, MOUSE47882, MOUSE47879, MOUSE47880, MOUSE47881
OG0002912	bflo_22216, bflo_13816	MOUSE43731
OG0002913	bflo_12845	MOUSE54048
OG0002914	bflo_08995	MOUSE41950, MOUSE41951, MOUSE41954, MOUSE41955, MOUSE41953, MOUSE41956, MOUSE41952
OG0002915	bflo_13226	MOUSE09272, MOUSE49393, MOUSE09270, MOUSE09268
OG0002916	bflo_25687	MOUSE01587, MOUSE01588, MOUSE01585, MOUSE01586, MOUSE10473, MOUSE10472, MOUSE10474
OG0002917	bflo_21482	MOUSE22778, MOUSE22783, MOUSE22784, MOUSE22777, MOUSE22779
OG0002919	bflo_06738, bflo_06629	MOUSE30475, MOUSE30474, MOUSE44841, MOUSE48457
OG0002921	bflo_20845	MOUSE46392, MOUSE46390, MOUSE46393, MOUSE46391, MOUSE46389, MOUSE46394, MOUSE46388
OG0002922	bflo_10302	MOUSE46631, MOUSE46632, MOUSE46630, MOUSE47876, MOUSE47875, MOUSE47873, MOUSE47878
OG0002923	bflo_22160	MOUSE49680, MOUSE32102, MOUSE28330, MOUSE28329, MOUSE28328
OG0002924	bflo_07438	MOUSE51671, MOUSE19807, MOUSE19805, MOUSE19806
OG0002925	bflo_02541	MOUSE13500
OG0002926	bflo_06182	MOUSE10357, MOUSE10361, MOUSE10362, MOUSE10360, MOUSE10359, MOUSE10358, MOUSE48416, MOUSE48415
OG0002927	bflo_02244	MOUSE32596, MOUSE32595, MOUSE32594
OG0002931	bflo_08344	MOUSE39140, MOUSE11215, MOUSE11216
OG0002931	bflo_16193	MOUSE07951, MOUSE07950
OG0002934	bflo_22854	MOUSE47586, MOUSE47584, MOUSE47581, MOUSE47583, MOUSE47582, MOUSE47579, MOUSE47580, MOUSE54130, MOUSE47578
OG0002944	bflo_01745	MOUSE21675, MOUSE31441, MOUSE21607
OG0002945	bflo_22945	MOUSE05901
OG0002946	bflo_22798, bflo_11274, bflo_21428	MOUSE06359, MOUSE06360
OG0002947	bflo_08384	MOUSE08979
OG0002948	bflo_24612	MOUSE34612, MOUSE03993, MOUSE03992
OG0002949	bflo_22993	MOUSE42154, MOUSE42159, MOUSE42155, MOUSE42158, MOUSE42157, MOUSE42156
OG0002950	bflo_22911	MOUSE03780
OG0002952	bflo_14626	MOUSE48059, MOUSE48060, MOUSE03617, MOUSE03616
OG0002953	bflo_11098	MOUSE41032, MOUSE41030, MOUSE41027, MOUSE41028, MOUSE41034, MOUSE41033, MOUSE41035, MOUSE41036, MOUSE41029, MOUSE41031
OG0002954	bflo_09804	MOUSE27193
OG0002955	bflo_10404	MOUSE07922, MOUSE07923
OG0002956	bflo_03036	MOUSE01483, MOUSE01481, MOUSE01482, MOUSE01479, MOUSE01480, MOUSE19774, MOUSE19773
OG0002957	bflo_21819, bflo_21211	MOUSE12879, MOUSE12881, MOUSE12882, MOUSE12884, MOUSE12883, MOUSE12885, MOUSE12880, MOUSE12886
OG0002959	bflo_24974	MOUSE24594, MOUSE07746
OG0002960	bflo_16007	MOUSE17741, MOUSE17742, MOUSE17739, MOUSE17743
OG0002962	bflo_23844	MOUSE15010, MOUSE15009
OG0002964	bflo_23022	MOUSE03843, MOUSE06212
OG0002965	bflo_01675, bflo_07078	MOUSE21231, MOUSE21228, MOUSE21229, MOUSE21226, MOUSE21230, MOUSE21227
OG0002966	bflo_16916	MOUSE25420, MOUSE25422, MOUSE25423, MOUSE25421, MOUSE23956, MOUSE23957
OG0002967	bflo_05869	MOUSE50963, MOUSE50965, MOUSE50964
OG0002968	bflo_16573	MOUSE17700
OG0002968	bflo_17865	MOUSE33928, MOUSE33927
OG0002969	bflo_19693, bflo_19691, bflo_19692	MOUSE05356, MOUSE05355
