Orthogroup	BRAFL	CAEEL
OG0004252	bflo_03055	CAEEL07003
OG0004253	bflo_21064	CAEEL06637
OG0004254	bflo_08133	CAEEL05989
OG0004255	bflo_25003	CAEEL03031
OG0004257	bflo_01868	CAEEL01608
OG0004258	bflo_14122	CAEEL00939
OG0004259	bflo_03895	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004262	bflo_17291	CAEEL13871
OG0004263	bflo_18760	CAEEL04092, CAEEL20329
OG0004265	bflo_16650	CAEEL08248
OG0004267	bflo_04121	CAEEL04354, CAEEL04355
OG0004268	bflo_13534	CAEEL02406
OG0004269	bflo_23956	CAEEL07842
OG0004270	bflo_05847	CAEEL02066
OG0004271	bflo_11927	CAEEL10494
OG0004273	bflo_23163	CAEEL04799
OG0004274	bflo_04876, bflo_13254	CAEEL05009
OG0004277	bflo_17664	CAEEL06545
OG0004278	bflo_26456	CAEEL07238
OG0004280	bflo_05742, bflo_18667	CAEEL16211, CAEEL16212
OG0004282	bflo_01697	CAEEL18359, CAEEL13638
OG0004283	bflo_14369	CAEEL08314
OG0004284	bflo_09955, bflo_09499, bflo_10091	CAEEL08527
OG0004285	bflo_09644	CAEEL01238
OG0004287	bflo_22517	CAEEL00835
OG0004288	bflo_13055	CAEEL01059
OG0004289	bflo_16900	CAEEL02984
OG0004290	bflo_12592	CAEEL02030
OG0004291	bflo_09709	CAEEL04748
OG0004292	bflo_24769	CAEEL15301
OG0004294	bflo_20010	CAEEL04571
OG0004295	bflo_25243	CAEEL03919
OG0004297	bflo_01520	CAEEL19228
OG0004299	bflo_14117	CAEEL07283
OG0004301	bflo_21149	CAEEL07551
OG0004302	bflo_20299	CAEEL07295
OG0004303	bflo_21593	CAEEL12783
OG0004304	bflo_10723	CAEEL17137
OG0004305	bflo_05913	CAEEL02874
OG0004307	bflo_23131	CAEEL00090
OG0004308	bflo_17611	CAEEL00320
OG0004309	bflo_07674	CAEEL13877
OG0004310	bflo_07406	CAEEL02565
OG0004312	bflo_18032	CAEEL05846
OG0004314	bflo_15802	CAEEL00001
OG0004316	bflo_24460	CAEEL10340
OG0004317	bflo_19864	CAEEL07185
OG0004321	bflo_07360, bflo_21224	CAEEL11975
OG0004324	bflo_01085	CAEEL07830
OG0004326	bflo_24879, bflo_25019	CAEEL05465, CAEEL10687
OG0004328	bflo_01149	CAEEL00916
OG0004329	bflo_09988, bflo_02398	CAEEL16040
OG0004330	bflo_18848	CAEEL15513
OG0004331	bflo_18890	CAEEL11038
OG0004332	bflo_24713	CAEEL19699
OG0004333	bflo_01460	CAEEL19900
OG0004334	bflo_25607	CAEEL04372
OG0004335	bflo_14442	CAEEL09206
OG0004337	bflo_09505	CAEEL11698, CAEEL01133
OG0004338	bflo_14114	CAEEL07793
OG0004344	bflo_07396	CAEEL16267
OG0004345	bflo_16427	CAEEL06934
OG0004348	bflo_21350	CAEEL08518
OG0004349	bflo_12358	CAEEL06923, CAEEL06922
OG0004350	bflo_18288, bflo_18444	CAEEL01588
OG0004351	bflo_24757	CAEEL08854
OG0004353	bflo_24646	CAEEL03078
OG0004355	bflo_16043	CAEEL17139
OG0004356	bflo_23965, bflo_24929	CAEEL10602
OG0004357	bflo_11494	CAEEL01908
OG0004358	bflo_11539	CAEEL10874
OG0004359	bflo_15102	CAEEL05118
OG0004360	bflo_05338	CAEEL08760
OG0004361	bflo_15552	CAEEL01764
OG0004362	bflo_04119	CAEEL01360
OG0004364	bflo_13993	CAEEL05913
OG0004365	bflo_19418	CAEEL00507
OG0004368	bflo_16051	CAEEL20084
OG0004369	bflo_16942	CAEEL08210
OG0004370	bflo_21301	CAEEL03244, CAEEL09918
OG0004372	bflo_04811	CAEEL05609
OG0004373	bflo_06065	CAEEL05891
OG0004374	bflo_20012	CAEEL07100
OG0004376	bflo_20526	CAEEL08383
OG0004377	bflo_19356	CAEEL07838
OG0004378	bflo_07641	CAEEL08612
OG0004379	bflo_09448	CAEEL06174
OG0004381	bflo_09247	CAEEL00194
OG0004382	bflo_06113	CAEEL06795
OG0004388	bflo_05660	CAEEL02922
OG0004390	bflo_17071	CAEEL10569
OG0004391	bflo_08434	CAEEL09690
OG0004392	bflo_07121	CAEEL11311, CAEEL11312
OG0004393	bflo_09718	CAEEL19535
OG0004394	bflo_14723	CAEEL00556
OG0004396	bflo_24471	CAEEL05746
OG0004398	bflo_20532	CAEEL09179
OG0004399	bflo_11895	CAEEL12106
OG0004401	bflo_00348	CAEEL08851
OG0004402	bflo_14968	CAEEL07455
OG0004403	bflo_06952	CAEEL00967
OG0004404	bflo_21918	CAEEL00266
OG0004407	bflo_24382	CAEEL15656
OG0004409	bflo_12253	CAEEL18900
OG0004417	bflo_25703	CAEEL04605
OG0004419	bflo_09260	CAEEL07142
OG0004423	bflo_06771	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	bflo_02356	CAEEL04267
OG0004426	bflo_13509	CAEEL06644
OG0004459	bflo_09372	CAEEL09113
OG0004460	bflo_12840	CAEEL05618, CAEEL12160
OG0004462	bflo_21993	CAEEL07505
OG0004465	bflo_05736, bflo_05733	CAEEL14659
OG0004467	bflo_20572	CAEEL08802
OG0004468	bflo_20382	CAEEL08068, CAEEL00974
OG0004471	bflo_00929	CAEEL07653
OG0004472	bflo_10789	CAEEL02040
OG0004474	bflo_14427	CAEEL04978, CAEEL19704
OG0004476	bflo_05841	CAEEL09485
OG0004477	bflo_06106	CAEEL01083
OG0004479	bflo_13215	CAEEL01982
OG0004481	bflo_26415	CAEEL01863
OG0004484	bflo_24462	CAEEL03718, CAEEL03716
OG0004486	bflo_12928	CAEEL02086
OG0004487	bflo_11125, bflo_13011	CAEEL04119
OG0004489	bflo_11412	CAEEL07471
OG0004490	bflo_16236, bflo_03321	CAEEL15483
OG0004492	bflo_20550	CAEEL12152, CAEEL01223
OG0004493	bflo_17475	CAEEL07084
OG0004494	bflo_22629	CAEEL06691
OG0004495	bflo_13385	CAEEL00990
OG0004496	bflo_15959	CAEEL17616
OG0004498	bflo_13885	CAEEL07493
OG0004500	bflo_06052	CAEEL07302, CAEEL06408
OG0004501	bflo_17400	CAEEL02204
OG0004505	bflo_02172, bflo_02171	CAEEL02342, CAEEL10487
OG0004506	bflo_23062	CAEEL09652
OG0004507	bflo_06594	CAEEL02892
OG0004509	bflo_17080	CAEEL08073, CAEEL06714
OG0004511	bflo_15924	CAEEL00625
OG0004513	bflo_08350	CAEEL02074
OG0004514	bflo_20987	CAEEL07361
OG0004516	bflo_20144	CAEEL09798
OG0004517	bflo_23362	CAEEL19843
OG0004518	bflo_16710	CAEEL18955
OG0004519	bflo_11096	CAEEL09657
OG0004520	bflo_21786	CAEEL04837
OG0004523	bflo_05747	CAEEL05687
OG0004525	bflo_15861	CAEEL03911
OG0004526	bflo_15645	CAEEL07101
OG0004532	bflo_22983	CAEEL10922
OG0004533	bflo_07628	CAEEL01233
OG0004535	bflo_06382	CAEEL05920
OG0004538	bflo_06518	CAEEL15076
OG0004539	bflo_05863	CAEEL15237
OG0004542	bflo_09402	CAEEL08914
OG0004543	bflo_00318	CAEEL06797
OG0004544	bflo_12181	CAEEL10954
OG0004545	bflo_16418	CAEEL06229
OG0004546	bflo_06485	CAEEL12390
OG0004548	bflo_15915	CAEEL05049
OG0004551	bflo_23479	CAEEL07605
OG0004554	bflo_24473	CAEEL12132
OG0004555	bflo_27055, bflo_12751	CAEEL01286
OG0004557	bflo_18811	CAEEL19316
OG0004559	bflo_23454	CAEEL01667
OG0004563	bflo_01881	CAEEL05628
OG0004564	bflo_09365	CAEEL15096
OG0004566	bflo_05496	CAEEL08060
OG0004567	bflo_01420	CAEEL19136, CAEEL09098
OG0004568	bflo_15367, bflo_26968, bflo_10690	CAEEL14278
OG0004569	bflo_22265, bflo_19832	CAEEL05747
OG0004572	bflo_13327, bflo_13783	CAEEL15485
OG0004573	bflo_20186	CAEEL03080
OG0004574	bflo_03205	CAEEL05144
OG0004577	bflo_12511	CAEEL02135, CAEEL02134
OG0004579	bflo_11289	CAEEL12615
OG0004581	bflo_22410	CAEEL20357
OG0004582	bflo_25760, bflo_25502	CAEEL14132
OG0004583	bflo_26211	CAEEL07667
OG0004584	bflo_18182	CAEEL07066
OG0004585	bflo_13881	CAEEL02092
OG0004587	bflo_14705	CAEEL08366
OG0004589	bflo_20258	CAEEL09315
OG0004590	bflo_20267	CAEEL07891
OG0004592	bflo_25813	CAEEL05824
OG0004595	bflo_00394	CAEEL08365
OG0004596	bflo_08985	CAEEL00832
OG0004597	bflo_09059	CAEEL15344
OG0004599	bflo_05807	CAEEL18962
OG0004602	bflo_04353	CAEEL17403
OG0004603	bflo_23030	CAEEL01453
OG0004606	bflo_01880	CAEEL07463
OG0004609	bflo_20965	CAEEL01549, CAEEL18748
OG0004610	bflo_06351	CAEEL01077
OG0004611	bflo_14611	CAEEL06872
OG0004612	bflo_00158	CAEEL17404
OG0004613	bflo_19503, bflo_11676	CAEEL11219
OG0004614	bflo_11461	CAEEL14871
OG0004616	bflo_02456	CAEEL02677
OG0004618	bflo_14644	CAEEL11221
OG0004619	bflo_18891	CAEEL07756
OG0004621	bflo_11024	CAEEL01185
OG0004622	bflo_02154	CAEEL00340, CAEEL00339
OG0004626	bflo_13446	CAEEL02718
OG0004628	bflo_00111	CAEEL08879
OG0004630	bflo_18024	CAEEL04593
OG0004631	bflo_26303	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	bflo_24095	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	bflo_24560	CAEEL04100
OG0004635	bflo_16335	CAEEL00310
OG0004638	bflo_17068	CAEEL15951
OG0004639	bflo_17059	CAEEL10507
OG0004641	bflo_21448, bflo_22592	CAEEL19853
OG0004642	bflo_13877	CAEEL00483
OG0004643	bflo_21665	CAEEL14114
OG0004644	bflo_11603	CAEEL03030
OG0004648	bflo_12258	CAEEL08010
OG0004649	bflo_20493	CAEEL08731
OG0004652	bflo_21212, bflo_21245	CAEEL00605
OG0004654	bflo_09378	CAEEL11750
OG0004655	bflo_09012	CAEEL08002
OG0004656	bflo_05812	CAEEL20024, CAEEL05907
OG0004657	bflo_24670	CAEEL03111
OG0004658	bflo_17408	CAEEL10598, CAEEL10597
OG0004662	bflo_20444	CAEEL07384, CAEEL15414
OG0004663	bflo_20810	CAEEL07711
OG0004664	bflo_16198	CAEEL14781
OG0004669	bflo_17570	CAEEL16538
OG0004670	bflo_02470	CAEEL02555
OG0004671	bflo_20944	CAEEL07417
OG0004672	bflo_13004	CAEEL13478, CAEEL04196
OG0004674	bflo_05749	CAEEL04819
OG0004675	bflo_06236	CAEEL00752
OG0004677	bflo_09809	CAEEL15841
OG0004678	bflo_15606	CAEEL08038
OG0004681	bflo_20300, bflo_01693	CAEEL07293
OG0004682	bflo_08235	CAEEL05023
OG0004683	bflo_06703	CAEEL15952
OG0004684	bflo_18861	CAEEL14663
OG0004685	bflo_05949	CAEEL09080
OG0004687	bflo_11035	CAEEL14139
OG0004689	bflo_21020	CAEEL04374
OG0004690	bflo_08245	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	bflo_11450	CAEEL06746
OG0004694	bflo_23436	CAEEL10169
OG0004697	bflo_15191	CAEEL08756
OG0004699	bflo_03925	CAEEL06377
OG0004700	bflo_22704	CAEEL14721
OG0004703	bflo_02735	CAEEL06877
OG0004705	bflo_14925	CAEEL07549
OG0004708	bflo_00244	CAEEL19872
OG0004711	bflo_15142	CAEEL00544
OG0004728	bflo_13486	CAEEL00538
OG0004730	bflo_06596	CAEEL07318
OG0004731	bflo_04600	CAEEL07767
OG0004733	bflo_06188	CAEEL14033
OG0004735	bflo_25045	CAEEL15164
OG0004738	bflo_23674	CAEEL01347
OG0004739	bflo_13471	CAEEL11525, CAEEL11526
OG0004740	bflo_10418	CAEEL00607
OG0004743	bflo_15127	CAEEL09903
OG0004744	bflo_22859	CAEEL01018
OG0004746	bflo_03289	CAEEL06526, CAEEL06525
OG0004747	bflo_12691	CAEEL05338
OG0004749	bflo_13392	CAEEL01493
OG0004752	bflo_23786	CAEEL01146
OG0004753	bflo_09370	CAEEL05745
OG0004754	bflo_23367	CAEEL09862
OG0004756	bflo_01688	CAEEL04839
OG0004758	bflo_20306	CAEEL07889
OG0004759	bflo_12064	CAEEL14427
OG0004760	bflo_01599	CAEEL04521
OG0004762	bflo_21432, bflo_26205, bflo_24822	CAEEL04079
OG0004763	bflo_20256	CAEEL09072, CAEEL20382
OG0004764	bflo_26083	CAEEL08826
OG0004765	bflo_02347, bflo_25288	CAEEL05458
OG0004766	bflo_10868	CAEEL11340
OG0004767	bflo_23754, bflo_23555	CAEEL15300
OG0004768	bflo_14539	CAEEL15484
OG0004769	bflo_05382, bflo_15999	CAEEL12780
OG0004770	bflo_04459, bflo_03900	CAEEL01889
OG0004776	bflo_18407	CAEEL08387
OG0004781	bflo_14399	CAEEL08433
OG0004784	bflo_21151	CAEEL12805
OG0004785	bflo_19212	CAEEL06884
OG0004786	bflo_19673	CAEEL08213
OG0004787	bflo_17213	CAEEL05444
OG0004789	bflo_21170	CAEEL02896
OG0004790	bflo_20406	CAEEL09153
OG0004791	bflo_20414	CAEEL06281
OG0004792	bflo_18016	CAEEL07537
OG0004793	bflo_10046	CAEEL04135, CAEEL04136
OG0004794	bflo_04357	CAEEL18384
OG0004795	bflo_20953	CAEEL08472
OG0004797	bflo_04765	CAEEL00938
OG0004803	bflo_22070	CAEEL01421, CAEEL18833
OG0004805	bflo_21807	CAEEL12139
OG0004808	bflo_24087	CAEEL02473, CAEEL11207
OG0004811	bflo_11368	CAEEL01647
OG0004812	bflo_01711	CAEEL13048, CAEEL18140
OG0004813	bflo_06335	CAEEL00671
OG0004814	bflo_18711	CAEEL07145
OG0004815	bflo_00863, bflo_00118	CAEEL20168
OG0004816	bflo_09257	CAEEL16537
OG0004817	bflo_00615	CAEEL06643
OG0004818	bflo_09829, bflo_09886	CAEEL19418
OG0004819	bflo_01447	CAEEL17427
OG0004820	bflo_04335	CAEEL02793
OG0004822	bflo_04058	CAEEL08056
OG0004825	bflo_16544	CAEEL11735
OG0004826	bflo_11744	CAEEL15579
OG0004828	bflo_07064	CAEEL10102
OG0004829	bflo_07190	CAEEL10445
OG0004830	bflo_05687	CAEEL14471
OG0004832	bflo_26425	CAEEL07284
OG0004833	bflo_07551	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	bflo_20781	CAEEL18124
OG0004836	bflo_20378	CAEEL07499
OG0004837	bflo_12377	CAEEL17416
OG0004838	bflo_06796	CAEEL14322
OG0004839	bflo_06490	CAEEL00540
OG0004840	bflo_15568	CAEEL00561
OG0004841	bflo_12560	CAEEL02557
OG0004842	bflo_06212	CAEEL15435
OG0004843	bflo_13843	CAEEL04542
OG0004844	bflo_09755	CAEEL14096
OG0004849	bflo_17431	CAEEL05685
OG0004851	bflo_05688	CAEEL09166
OG0004852	bflo_15961	CAEEL08142
OG0004853	bflo_16120	CAEEL20498
OG0004854	bflo_14278	CAEEL02729
OG0004855	bflo_21051	CAEEL07990
OG0004856	bflo_14646	CAEEL19311
OG0004858	bflo_20586	CAEEL09152
OG0004859	bflo_18513	CAEEL09290
OG0004860	bflo_25293	CAEEL06108
OG0004862	bflo_21026	CAEEL08490
OG0004863	bflo_10166	CAEEL15773
OG0004864	bflo_11500	CAEEL09721, CAEEL09722
OG0004865	bflo_20067	CAEEL07300
OG0004866	bflo_01606	CAEEL11181
OG0004870	bflo_10371	CAEEL11148
OG0004871	bflo_20284	CAEEL08934
OG0004873	bflo_24536	CAEEL10496, CAEEL15348
OG0004874	bflo_12683	CAEEL06394
OG0004875	bflo_26219	CAEEL02867
OG0004877	bflo_15518	CAEEL07946, CAEEL07947
OG0004880	bflo_23275	CAEEL10160
OG0004881	bflo_24775	CAEEL06389
OG0004884	bflo_06067	CAEEL16735
OG0004885	bflo_07174	CAEEL05871
OG0004887	bflo_05853	CAEEL07579
OG0004889	bflo_16517	CAEEL04283
OG0004890	bflo_20233	CAEEL07834, CAEEL07833
OG0004891	bflo_02031	CAEEL20745
OG0004893	bflo_05758	CAEEL00322
OG0004896	bflo_16531	CAEEL17820
OG0004897	bflo_08561	CAEEL08009
OG0004898	bflo_17464	CAEEL09548
OG0004899	bflo_14839	CAEEL09181
OG0004900	bflo_20996	CAEEL07133
OG0004901	bflo_10471	CAEEL20837
OG0004902	bflo_21407	CAEEL15345
OG0004903	bflo_05229, bflo_13841, bflo_05231	CAEEL00424
OG0004904	bflo_14808	CAEEL09286
OG0004906	bflo_22225	CAEEL14478
OG0004907	bflo_20360	CAEEL03774, CAEEL04312
OG0004911	bflo_15427	CAEEL08171
OG0004913	bflo_21278	CAEEL04759, CAEEL19345
OG0004917	bflo_00953	CAEEL02599
OG0004919	bflo_27472, bflo_24821	CAEEL05201
OG0004922	bflo_05574	CAEEL03541
OG0004923	bflo_20936	CAEEL07594
OG0004924	bflo_01184	CAEEL19399, CAEEL02108
OG0004925	bflo_15424, bflo_00358	CAEEL12266
OG0004926	bflo_15897	CAEEL03668
OG0004927	bflo_12057	CAEEL14292
OG0004928	bflo_00998	CAEEL00896
OG0004929	bflo_14724	CAEEL01165
OG0004930	bflo_00862	CAEEL07601
OG0004931	bflo_05967	CAEEL18664
OG0004932	bflo_01088	CAEEL13052
OG0004934	bflo_15733	CAEEL18162
OG0004935	bflo_27188, bflo_16334	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	bflo_27137, bflo_15037	CAEEL15861
OG0004939	bflo_26100	CAEEL07671
OG0004941	bflo_12121	CAEEL09039
OG0004944	bflo_11279	CAEEL11095
OG0004946	bflo_21068	CAEEL04126
OG0004947	bflo_05551	CAEEL00845
OG0004952	bflo_06593	CAEEL16397
OG0004954	bflo_05593	CAEEL15813
OG0004955	bflo_19357	CAEEL07135
OG0004960	bflo_03527	CAEEL10532
OG0004961	bflo_00860	CAEEL08261
OG0004962	bflo_19679	CAEEL12650
OG0004963	bflo_02420	CAEEL02957
OG0004964	bflo_18959	CAEEL08584
OG0004967	bflo_02587	CAEEL01452
OG0004968	bflo_12529	CAEEL01209
OG0004969	bflo_22559	CAEEL00449
OG0004970	bflo_18023	CAEEL00883
OG0004972	bflo_23204	CAEEL09033, CAEEL08011
OG0004973	bflo_23177	CAEEL04625
OG0004975	bflo_26316	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	bflo_14435	CAEEL07289
OG0004978	bflo_14758	CAEEL08000
OG0004979	bflo_18913	CAEEL08214
OG0004980	bflo_08613	CAEEL02291
OG0004981	bflo_02414	CAEEL09447
OG0004982	bflo_15633	CAEEL04257
OG0004983	bflo_09221	CAEEL20664
OG0004985	bflo_21194	CAEEL12156
OG0004988	bflo_21103	CAEEL17794, CAEEL18022
OG0004989	bflo_03493	CAEEL05203
OG0004991	bflo_12465	CAEEL09801
OG0004993	bflo_15860, bflo_10624	CAEEL15309
OG0004996	bflo_11012	CAEEL17438, CAEEL11752
OG0004997	bflo_10758	CAEEL04822
OG0005000	bflo_24211	CAEEL11120
OG0005002	bflo_01656	CAEEL01672
OG0005003	bflo_09023	CAEEL01322, CAEEL00099
OG0005007	bflo_22056	CAEEL00948
OG0005009	bflo_09320	CAEEL18496, CAEEL07665
OG0005010	bflo_04352	CAEEL16152, CAEEL15693
OG0005014	bflo_20632	CAEEL11918
OG0005015	bflo_07668	CAEEL11900
OG0005021	bflo_21977	CAEEL10907, CAEEL20625
OG0005040	bflo_17923	CAEEL00444
OG0005044	bflo_20336	CAEEL18052, CAEEL08925
OG0005045	bflo_06654	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	bflo_12080	CAEEL06278
OG0005048	bflo_11605	CAEEL08395
OG0005049	bflo_11118	CAEEL05912
OG0005053	bflo_19039	CAEEL05072
OG0005055	bflo_24257	CAEEL15917
OG0005061	bflo_24909, bflo_24686	CAEEL06935
OG0005062	bflo_02596	CAEEL15834
OG0005064	bflo_03950	CAEEL02804
OG0005066	bflo_13933	CAEEL04324
OG0005067	bflo_00382	CAEEL09402
OG0005068	bflo_24469	CAEEL06007
OG0005069	bflo_20052	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	bflo_14326	CAEEL08088
OG0005075	bflo_10879, bflo_10876	CAEEL12679, CAEEL12680
OG0005076	bflo_06311	CAEEL00314
OG0005077	bflo_24463, bflo_06961, bflo_07478	CAEEL03715
OG0005081	bflo_02603	CAEEL00648
OG0005084	bflo_10883	CAEEL10424
OG0005086	bflo_11753	CAEEL10116
OG0005087	bflo_16261	CAEEL00397
OG0005089	bflo_05914	CAEEL01129
OG0005090	bflo_23045	CAEEL07862
OG0005091	bflo_14710	CAEEL08585
OG0005092	bflo_11879	CAEEL10329
OG0005093	bflo_03905	CAEEL01263
OG0005094	bflo_13863	CAEEL01147
OG0005095	bflo_08843	CAEEL09367
OG0005096	bflo_23554, bflo_23745	CAEEL01063
OG0005097	bflo_23691	CAEEL03077
OG0005100	bflo_21620	CAEEL09224
OG0005104	bflo_06265	CAEEL06404
OG0005106	bflo_14394	CAEEL08221
OG0005107	bflo_03887	CAEEL06519
OG0005108	bflo_26306	CAEEL17437
OG0005109	bflo_19171	CAEEL08735
OG0005110	bflo_23714	CAEEL00788
OG0005111	bflo_24556	CAEEL06161
OG0005114	bflo_25082	CAEEL05264
OG0005117	bflo_24540	CAEEL05287
OG0005118	bflo_04443	CAEEL00391
OG0005119	bflo_10008	CAEEL15595
OG0005120	bflo_13473	CAEEL00721
OG0005121	bflo_14563, bflo_14565	CAEEL15242
OG0005124	bflo_06130	CAEEL15904
OG0005125	bflo_23154	CAEEL18933
OG0005126	bflo_06395	CAEEL01900
OG0005127	bflo_27385, bflo_22008	CAEEL09162
OG0005130	bflo_14332	CAEEL09169
OG0005131	bflo_12896	CAEEL04955
OG0005136	bflo_07497	CAEEL12272
OG0005139	bflo_17759	CAEEL04623
OG0005140	bflo_08025	CAEEL11450, CAEEL01348
OG0005142	bflo_24616	CAEEL08707
OG0005143	bflo_21983	CAEEL11317
OG0005144	bflo_26212	CAEEL05847
OG0005146	bflo_10608	CAEEL10882
OG0005148	bflo_06598, bflo_00242	CAEEL19830
OG0005149	bflo_07714	CAEEL00546
OG0005151	bflo_21590	CAEEL07956
OG0005154	bflo_25581	CAEEL17431, CAEEL17429
OG0005155	bflo_21651	CAEEL00411, CAEEL19156
OG0005157	bflo_18814	CAEEL08876
OG0005158	bflo_19145	CAEEL08905
OG0005160	bflo_19980, bflo_21106	CAEEL07790
OG0005164	bflo_11167	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	bflo_18989	CAEEL15691
OG0005168	bflo_08733	CAEEL14712
OG0005169	bflo_22043	CAEEL09655
OG0005171	bflo_11564	CAEEL10803
OG0005172	bflo_12562	CAEEL02363
OG0005174	bflo_00211	CAEEL08350
OG0005175	bflo_24985	CAEEL15716
OG0005176	bflo_20599	CAEEL07557
OG0005178	bflo_15141	CAEEL07469
OG0005179	bflo_15145	CAEEL07168
OG0005180	bflo_08939	CAEEL09248
OG0005181	bflo_13788	CAEEL07703
OG0005183	bflo_09802	CAEEL08543
OG0005184	bflo_15705	CAEEL18223
OG0005187	bflo_11587	CAEEL14730
OG0005188	bflo_18754	CAEEL08965
OG0005191	bflo_25297	CAEEL05362
OG0005192	bflo_08221	CAEEL04804
OG0005193	bflo_19549	CAEEL07091
OG0005194	bflo_10009	CAEEL05882
OG0005196	bflo_03354	CAEEL01072
OG0005197	bflo_00736	CAEEL08230
OG0005199	bflo_00988	CAEEL19265
OG0005200	bflo_24428	CAEEL05998
OG0005201	bflo_12925	CAEEL04588
OG0005202	bflo_18640	CAEEL08971
OG0005204	bflo_16426	CAEEL00557
OG0005205	bflo_19385	CAEEL18834
OG0005206	bflo_04884	CAEEL02109
OG0005207	bflo_16010	CAEEL05270
OG0005209	bflo_23073	CAEEL12392
OG0005210	bflo_02094	CAEEL01507
OG0005212	bflo_06063	CAEEL01431
OG0005215	bflo_25677	CAEEL02018
OG0005221	bflo_09716	CAEEL13148
OG0005222	bflo_13391	CAEEL00417
OG0005223	bflo_18930	CAEEL08867
OG0005224	bflo_17194	CAEEL11021
OG0005225	bflo_24246	CAEEL11736
OG0005226	bflo_11638	CAEEL09365
OG0005228	bflo_08976	CAEEL02900
OG0005229	bflo_12272	CAEEL09302
OG0005230	bflo_12517	CAEEL17555
OG0005231	bflo_25902	CAEEL04101
OG0005232	bflo_20581	CAEEL14162
OG0005233	bflo_11596	CAEEL03305
OG0005234	bflo_24415	CAEEL03034
OG0005235	bflo_00364, bflo_26581	CAEEL06659
OG0005237	bflo_13805	CAEEL01570
OG0005238	bflo_16299	CAEEL07258
OG0005239	bflo_14013	CAEEL15608
OG0005240	bflo_00296	CAEEL00076
OG0005244	bflo_15824	CAEEL12471
OG0005247	bflo_13263	CAEEL05013
OG0005248	bflo_13137, bflo_12724	CAEEL10051
OG0005249	bflo_15878	CAEEL18813, CAEEL11117
OG0005250	bflo_18225	CAEEL00202
OG0005252	bflo_16881	CAEEL11797
OG0005253	bflo_14325	CAEEL07486
OG0005254	bflo_22780	CAEEL04182
OG0005255	bflo_10094	CAEEL18693
OG0005257	bflo_07445, bflo_07446	CAEEL20337
OG0005258	bflo_11542	CAEEL02600
OG0005259	bflo_11376	CAEEL12389
OG0005260	bflo_08357	CAEEL18095
OG0005261	bflo_01451	CAEEL16553
OG0005262	bflo_24459	CAEEL05690
OG0005266	bflo_13278	CAEEL09384
OG0005267	bflo_18091	CAEEL15615
OG0005269	bflo_11556	CAEEL10603
OG0005272	bflo_00414, bflo_00384	CAEEL07617
OG0005273	bflo_17620	CAEEL00093
OG0005275	bflo_11654	CAEEL10805, CAEEL10806
OG0005276	bflo_05755	CAEEL06716
OG0005277	bflo_25679	CAEEL02345
OG0005278	bflo_01936	CAEEL00673
OG0005279	bflo_12822	CAEEL02901
OG0005280	bflo_10369	CAEEL08138
OG0005281	bflo_10643	CAEEL07157
OG0005285	bflo_20114	CAEEL03081
OG0005286	bflo_13643	CAEEL09226
OG0005287	bflo_08470	CAEEL01803
OG0005289	bflo_15931	CAEEL11634
OG0005290	bflo_26242	CAEEL08960
OG0005292	bflo_02485	CAEEL09126
OG0005293	bflo_18998	CAEEL01396
OG0005294	bflo_25192	CAEEL06222
OG0005298	bflo_01725	CAEEL01976, CAEEL00675
OG0005299	bflo_13099	CAEEL15482
OG0005300	bflo_12225	CAEEL11534
OG0005301	bflo_20520	CAEEL04628
OG0005303	bflo_03280	CAEEL04461
OG0005305	bflo_13200	CAEEL02568
OG0005309	bflo_07061	CAEEL11459
OG0005312	bflo_11601	CAEEL11093
OG0005314	bflo_04495	CAEEL00759
OG0005315	bflo_27200, bflo_16722	CAEEL12782
OG0005316	bflo_12547	CAEEL12094
OG0005318	bflo_03376	CAEEL11412
OG0005319	bflo_05919	CAEEL01211
OG0005323	bflo_06114	CAEEL14840
OG0005324	bflo_16855	CAEEL15302
OG0005325	bflo_25785	CAEEL20386
OG0005360	bflo_05676	CAEEL01919
OG0005366	bflo_10337	CAEEL12942
OG0005369	bflo_22011	CAEEL05707
OG0005370	bflo_06724	CAEEL00421
OG0005371	bflo_15479	CAEEL03912
OG0005373	bflo_22051	CAEEL09399
OG0005374	bflo_18105	CAEEL02806
OG0005376	bflo_18765	CAEEL08982, CAEEL09065
OG0005377	bflo_21067	CAEEL06685
OG0005378	bflo_20475, bflo_21021	CAEEL20215, CAEEL20216
OG0005379	bflo_14259	CAEEL09264
OG0005383	bflo_00149	CAEEL07506
OG0005384	bflo_05734	CAEEL02931
OG0005385	bflo_21175	CAEEL08714
OG0005386	bflo_15002	CAEEL10538
OG0005387	bflo_08587	CAEEL08152
