Orthogroup	BRAFL	SACKO_ok
OG0004710	bflo_16489	SACKO_19030
OG0004711	bflo_15142	SACKO_20599
OG0004715	bflo_05482, bflo_19563, bflo_06271, bflo_06743	SACKO_32678
OG0004728	bflo_13486	SACKO_04940
OG0004730	bflo_06596	SACKO_16531
OG0004731	bflo_04600	SACKO_23582
OG0004732	bflo_02051	SACKO_25624, SACKO_15851
OG0004733	bflo_06188	SACKO_01861
OG0004735	bflo_25045	SACKO_12686
OG0004736	bflo_14317	SACKO_14542
OG0004738	bflo_23674	SACKO_22069
OG0004739	bflo_13471	SACKO_09731
OG0004740	bflo_10418	SACKO_05635
OG0004743	bflo_15127	SACKO_15431
OG0004744	bflo_22859	SACKO_02238
OG0004746	bflo_03289	SACKO_32247
OG0004747	bflo_12691	SACKO_23321
OG0004748	bflo_01673	SACKO_32597
OG0004749	bflo_13392	SACKO_00284
OG0004751	bflo_24263	SACKO_28095
OG0004752	bflo_23786	SACKO_03624, SACKO_07505
OG0004753	bflo_09370	SACKO_12573, SACKO_03985
OG0004754	bflo_23367	SACKO_22726
OG0004755	bflo_21777	SACKO_27183
OG0004756	bflo_01688	SACKO_18350
OG0004757	bflo_09888	SACKO_18246
OG0004758	bflo_20306	SACKO_13396
OG0004759	bflo_12064	SACKO_34003
OG0004760	bflo_01599	SACKO_05577
OG0004761	bflo_09055	SACKO_27689
OG0004762	bflo_21432, bflo_26205, bflo_24822	SACKO_29409
OG0004762	bflo_21053	SACKO_05447
OG0004763	bflo_20256	SACKO_12232
OG0004764	bflo_26083	SACKO_20994
OG0004765	bflo_25288	SACKO_07355
OG0004767	bflo_23754, bflo_23555	SACKO_33918
OG0004768	bflo_14539	SACKO_30578
OG0004769	bflo_05382, bflo_15999	SACKO_32280
OG0004770	bflo_03900	SACKO_04206
OG0004771	bflo_09410	SACKO_23350
OG0004772	bflo_23722	SACKO_01037
OG0004774	bflo_22864	SACKO_28719
OG0004775	bflo_03391	SACKO_01388
OG0004776	bflo_18407	SACKO_29740
OG0004777	bflo_22548	SACKO_28902
OG0004779	bflo_21760, bflo_21763	SACKO_00055
OG0004780	bflo_16103	SACKO_09267
OG0004781	bflo_14399	SACKO_09515
OG0004782	bflo_27047, bflo_12599	SACKO_16563
OG0004784	bflo_21151	SACKO_30267
OG0004785	bflo_19212	SACKO_00636, SACKO_06901
OG0004786	bflo_19673	SACKO_02680
OG0004787	bflo_17213	SACKO_25599
OG0004788	bflo_20105	SACKO_02726
OG0004789	bflo_21170	SACKO_25428
OG0004790	bflo_20406	SACKO_00724
OG0004791	bflo_20414	SACKO_32615
OG0004792	bflo_18016	SACKO_07545
OG0004793	bflo_10046	SACKO_30281
OG0004794	bflo_04357	SACKO_26985
OG0004797	bflo_04765	SACKO_30159
OG0004798	bflo_05412, bflo_05413	SACKO_23251
OG0004800	bflo_19606	SACKO_17215
OG0004801	bflo_22733	SACKO_21746, SACKO_21766
OG0004802	bflo_13203	SACKO_30785, SACKO_30769
OG0004803	bflo_22349	SACKO_18320
OG0004804	bflo_23008	SACKO_24898
OG0004805	bflo_21807	SACKO_04571
OG0004806	bflo_13218	SACKO_18071
OG0004807	bflo_24936, bflo_16176, bflo_06928	SACKO_18427
OG0004808	bflo_24087	SACKO_18430
OG0004809	bflo_15570	SACKO_02555
OG0004810	bflo_11005	SACKO_28871
OG0004811	bflo_11368	SACKO_16566
OG0004812	bflo_01711	SACKO_11797
OG0004813	bflo_06335	SACKO_25285
OG0004814	bflo_18711	SACKO_05533
OG0004815	bflo_10264	SACKO_24787, SACKO_15015
OG0004815	bflo_00863, bflo_00118	SACKO_12115
OG0004816	bflo_09257	SACKO_16835
OG0004817	bflo_00615	SACKO_27076, SACKO_27094
OG0004818	bflo_09829, bflo_09886	SACKO_10053
OG0004819	bflo_01447	SACKO_00086
OG0004820	bflo_04335	SACKO_14775
OG0004821	bflo_11355	SACKO_23676
OG0004821	bflo_11337	SACKO_16438
OG0004822	bflo_04058	SACKO_24997
OG0004823	bflo_03232	SACKO_22697
OG0004824	bflo_15616	SACKO_06290
OG0004825	bflo_16544	SACKO_28529, SACKO_28534
OG0004826	bflo_11744	SACKO_17053
OG0004827	bflo_06183	SACKO_15453
OG0004828	bflo_07064	SACKO_05844
OG0004829	bflo_07190	SACKO_15716
OG0004830	bflo_05687	SACKO_13994
OG0004831	bflo_17588	SACKO_18927
OG0004832	bflo_26425	SACKO_04801
OG0004833	bflo_07551	SACKO_29882
OG0004834	bflo_22223	SACKO_08421
OG0004835	bflo_20781	SACKO_20126
OG0004836	bflo_20378	SACKO_21978
OG0004837	bflo_12377	SACKO_25482
OG0004838	bflo_06796	SACKO_16462
OG0004839	bflo_06490	SACKO_05609
OG0004840	bflo_15568	SACKO_08213
OG0004841	bflo_12560	SACKO_05357
OG0004842	bflo_06212	SACKO_17281
OG0004843	bflo_13843	SACKO_19951
OG0004844	bflo_09755	SACKO_06155
OG0004845	bflo_16396	SACKO_24565
OG0004846	bflo_03239	SACKO_15541
OG0004848	bflo_10512	SACKO_08317
OG0004849	bflo_17431	SACKO_34056
OG0004850	bflo_08911	SACKO_19920
OG0004851	bflo_05688	SACKO_24254
OG0004852	bflo_15961	SACKO_22804
OG0004853	bflo_16120	SACKO_14553
OG0004854	bflo_14278	SACKO_31690, SACKO_23267
OG0004855	bflo_21051	SACKO_12999
OG0004856	bflo_14646	SACKO_25100
OG0004857	bflo_08241	SACKO_06928, SACKO_10201
OG0004858	bflo_20586	SACKO_31252
OG0004859	bflo_18513	SACKO_12912
OG0004860	bflo_25293	SACKO_23197
OG0004861	bflo_23925	SACKO_31486
OG0004862	bflo_21026	SACKO_15048
OG0004864	bflo_11500	SACKO_13348
OG0004865	bflo_20067	SACKO_05396
OG0004866	bflo_01606	SACKO_11461
OG0004867	bflo_21346	SACKO_19386
OG0004868	bflo_09626	SACKO_11968
OG0004869	bflo_19239	SACKO_27257
OG0004870	bflo_10371	SACKO_13255
OG0004871	bflo_20284	SACKO_20229
OG0004872	bflo_12598	SACKO_19656
OG0004873	bflo_24536	SACKO_22337
OG0004874	bflo_12683	SACKO_11278
OG0004877	bflo_15518	SACKO_28248
OG0004878	bflo_01984, bflo_23829, bflo_14152, bflo_24256, bflo_05143, bflo_07327, bflo_22722, bflo_17112, bflo_17111, bflo_14482	SACKO_10776, SACKO_26964
OG0004879	bflo_21810	SACKO_26403
OG0004880	bflo_23275	SACKO_24904
OG0004881	bflo_24775	SACKO_05511
OG0004883	bflo_22965	SACKO_22025
OG0004884	bflo_06067	SACKO_25723
OG0004885	bflo_07174	SACKO_33654
OG0004886	bflo_21794	SACKO_23358
OG0004887	bflo_05853	SACKO_01697
OG0004888	bflo_18700, bflo_18699, bflo_19098	SACKO_33388
OG0004889	bflo_16517	SACKO_25834
OG0004890	bflo_20233	SACKO_04382, SACKO_03288
OG0004891	bflo_02031	SACKO_14234
OG0004892	bflo_08899	SACKO_28951
OG0004893	bflo_05758	SACKO_26813, SACKO_26808
OG0004894	bflo_14171	SACKO_15197
OG0004895	bflo_20234	SACKO_33159
OG0004896	bflo_16531	SACKO_22567
OG0004897	bflo_08561	SACKO_02250
OG0004898	bflo_17464	SACKO_02481
OG0004899	bflo_14839	SACKO_14461
OG0004900	bflo_20996	SACKO_08566
OG0004901	bflo_10471	SACKO_16831
OG0004902	bflo_21407	SACKO_09081
OG0004903	bflo_05229, bflo_13841, bflo_05231	SACKO_16168
OG0004904	bflo_14808	SACKO_30644
OG0004905	bflo_02766, bflo_20481	SACKO_20077, SACKO_20091, SACKO_22540
OG0004905	bflo_08580	SACKO_10543
OG0004906	bflo_22225	SACKO_27225
OG0004907	bflo_20360	SACKO_12356, SACKO_17695
OG0004908	bflo_24575, bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873	SACKO_14213
OG0004909	bflo_16006	SACKO_22753
OG0004910	bflo_17041, bflo_09167	SACKO_09282
OG0004911	bflo_15427	SACKO_20391
OG0004913	bflo_21278	SACKO_17822
OG0004914	bflo_09178	SACKO_04546
OG0004915	bflo_20255	SACKO_20121
OG0004916	bflo_06294	SACKO_27282
OG0004917	bflo_00953	SACKO_11578, SACKO_25292
OG0004919	bflo_24821	SACKO_29402
OG0004920	bflo_02542	SACKO_07091
OG0004921	bflo_24113	SACKO_04102, SACKO_33208
OG0004922	bflo_05574	SACKO_12192
OG0004923	bflo_20936	SACKO_11979
OG0004924	bflo_01184	SACKO_11735
OG0004925	bflo_15424, bflo_00358	SACKO_00218
OG0004926	bflo_15897	SACKO_24987
OG0004927	bflo_12057	SACKO_11937
OG0004928	bflo_00998	SACKO_30858
OG0004929	bflo_14724	SACKO_26931, SACKO_26920
OG0004930	bflo_00862	SACKO_11234
OG0004931	bflo_05967	SACKO_32620
OG0004932	bflo_01088	SACKO_24556
OG0004933	bflo_07900	SACKO_32714
OG0004934	bflo_15733	SACKO_17593
OG0004936	bflo_21250	SACKO_32391
OG0004937	bflo_27137, bflo_15037	SACKO_05177
OG0004938	bflo_12383	SACKO_19480, SACKO_26940
OG0004939	bflo_26100	SACKO_21319
OG0004941	bflo_12121	SACKO_10807
OG0004942	bflo_06239	SACKO_13661
OG0004943	bflo_26832	SACKO_12829
OG0004944	bflo_11279	SACKO_10828
OG0004945	bflo_26311	SACKO_04242
OG0004946	bflo_21068	SACKO_22750
OG0004947	bflo_05551	SACKO_20318
OG0004948	bflo_10165	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	bflo_10358	SACKO_22218
OG0004950	bflo_27252, bflo_18338	SACKO_00448
OG0004951	bflo_17733	SACKO_01012
OG0004952	bflo_06593	SACKO_17947
OG0004953	bflo_10776, bflo_10549	SACKO_07785
OG0004954	bflo_05593	SACKO_21509
OG0004956	bflo_11628	SACKO_26456
OG0004957	bflo_08226	SACKO_08094
OG0004958	bflo_02653	SACKO_29277
OG0004959	bflo_03529	SACKO_15271
OG0004960	bflo_03527	SACKO_09681
OG0004961	bflo_00860	SACKO_22881
OG0004962	bflo_19679	SACKO_08019
OG0004963	bflo_02420	SACKO_23165
OG0004964	bflo_18959	SACKO_32501
OG0004965	bflo_13051	SACKO_26834
OG0004966	bflo_09471, bflo_25259	SACKO_07362, SACKO_07361
OG0004967	bflo_02587	SACKO_02498, SACKO_19777
OG0004968	bflo_12529	SACKO_18775
OG0004969	bflo_22559	SACKO_26374
OG0004970	bflo_18023	SACKO_01641, SACKO_10357
OG0004971	bflo_27226, bflo_17760	SACKO_06983
OG0004972	bflo_23204	SACKO_22022
OG0004973	bflo_23177	SACKO_26652
OG0004974	bflo_10101	SACKO_08327
OG0004975	bflo_26316	SACKO_00488
OG0004976	bflo_14435	SACKO_08243, SACKO_02364
OG0004977	bflo_19613	SACKO_22819
OG0004978	bflo_14758	SACKO_30106
OG0004979	bflo_18913	SACKO_02688
OG0004980	bflo_08613	SACKO_20568
OG0004981	bflo_02414	SACKO_04840
OG0004982	bflo_15633	SACKO_22755
OG0004983	bflo_09221	SACKO_03738
OG0004984	bflo_09266	SACKO_23563
OG0004985	bflo_21194	SACKO_31814
OG0004986	bflo_25545	SACKO_10062
OG0004987	bflo_08612	SACKO_04708
OG0004988	bflo_21103	SACKO_18301
OG0004989	bflo_03493	SACKO_11544
OG0004990	bflo_11383	SACKO_26462
OG0004991	bflo_12465	SACKO_26454
OG0004992	bflo_15867	SACKO_32296
OG0004993	bflo_15860, bflo_10624	SACKO_02872
OG0004995	bflo_05931	SACKO_11854
OG0004996	bflo_11012	SACKO_08815
OG0004997	bflo_10758	SACKO_10528
OG0004998	bflo_14559, bflo_19574	SACKO_32410
OG0005000	bflo_24211	SACKO_10977
OG0005002	bflo_01656	SACKO_02438
OG0005003	bflo_09023	SACKO_30286
OG0005004	bflo_00263, bflo_07028	SACKO_15795
OG0005006	bflo_00766	SACKO_18020
OG0005007	bflo_22056	SACKO_20867
OG0005008	bflo_12699	SACKO_31275
OG0005009	bflo_09320	SACKO_32009, SACKO_13535
OG0005010	bflo_04352	SACKO_09761
OG0005011	bflo_17635	SACKO_21644
OG0005012	bflo_23167	SACKO_03521
OG0005013	bflo_08225	SACKO_19513, SACKO_25089
OG0005014	bflo_20632	SACKO_07120
OG0005015	bflo_07668	SACKO_20083
OG0005016	bflo_22180, bflo_22224	SACKO_08395
OG0005017	bflo_08524	SACKO_02920
OG0005040	bflo_17923	SACKO_25212
OG0005041	bflo_00184	SACKO_04978
OG0005044	bflo_20336	SACKO_29733
OG0005045	bflo_06654	SACKO_19764
OG0005046	bflo_12080	SACKO_12670
OG0005047	bflo_14126	SACKO_09268
OG0005048	bflo_11605	SACKO_06394
OG0005049	bflo_11118	SACKO_28881
OG0005050	bflo_10532	SACKO_03402
OG0005053	bflo_19039	SACKO_07009
OG0005054	bflo_25252	SACKO_14919, SACKO_07153
OG0005055	bflo_24257	SACKO_33431
OG0005057	bflo_09215	SACKO_08340
OG0005058	bflo_20830	SACKO_07571
OG0005059	bflo_15765	SACKO_08214
OG0005060	bflo_22346, bflo_09286	SACKO_04843
OG0005061	bflo_24909, bflo_24686	SACKO_04621
OG0005062	bflo_02596	SACKO_26494
OG0005063	bflo_07073	SACKO_31508
OG0005064	bflo_03950	SACKO_08145
OG0005065	bflo_07715	SACKO_01318, SACKO_01321
OG0005066	bflo_13933	SACKO_14630
OG0005067	bflo_00382	SACKO_18537
OG0005068	bflo_24469	SACKO_22304
OG0005069	bflo_20052	SACKO_02053
OG0005072	bflo_14326	SACKO_25088
OG0005073	bflo_01013	SACKO_22512
OG0005074	bflo_21879	SACKO_26155
OG0005075	bflo_10879	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	bflo_06311	SACKO_12219
OG0005077	bflo_24463, bflo_06961, bflo_07478	SACKO_24673
OG0005078	bflo_13091	SACKO_12126
OG0005080	bflo_18623	SACKO_17675
OG0005081	bflo_02603	SACKO_28501
OG0005084	bflo_10883	SACKO_10756
OG0005085	bflo_23289	SACKO_08632
OG0005086	bflo_11753	SACKO_09796
OG0005087	bflo_16261	SACKO_26884
OG0005088	bflo_25735	SACKO_07514
OG0005089	bflo_05914	SACKO_21923
OG0005090	bflo_23045	SACKO_28704
OG0005091	bflo_14710	SACKO_20390
OG0005092	bflo_11879	SACKO_30341
OG0005093	bflo_03905	SACKO_00264
OG0005094	bflo_13863	SACKO_29636
OG0005095	bflo_08843	SACKO_11724
OG0005096	bflo_23554, bflo_23745	SACKO_08547
OG0005097	bflo_23691	SACKO_28710
OG0005098	bflo_19314	SACKO_02681
OG0005099	bflo_23378	SACKO_28740
OG0005100	bflo_21620	SACKO_15498
OG0005103	bflo_17260	SACKO_29750
OG0005104	bflo_06265	SACKO_16365
OG0005105	bflo_23173	SACKO_24456
OG0005106	bflo_14394	SACKO_14588
OG0005107	bflo_03887	SACKO_25977
OG0005108	bflo_26306	SACKO_00522
OG0005109	bflo_19171	SACKO_00649, SACKO_06885
OG0005110	bflo_23714	SACKO_25013
OG0005111	bflo_24556	SACKO_03903
OG0005112	bflo_12163	SACKO_17722
OG0005114	bflo_25082	SACKO_33104
OG0005115	bflo_16115	SACKO_03963
OG0005116	bflo_21785	SACKO_26284
OG0005118	bflo_04443	SACKO_19643
OG0005119	bflo_10008	SACKO_24108
OG0005120	bflo_13473	SACKO_05121, SACKO_07897
OG0005121	bflo_14563, bflo_14565	SACKO_14259
OG0005122	bflo_25640	SACKO_27564
OG0005123	bflo_10272	SACKO_25226
OG0005124	bflo_06130	SACKO_09124
OG0005125	bflo_23154	SACKO_18108
OG0005126	bflo_06395	SACKO_15486
OG0005127	bflo_27385, bflo_22008	SACKO_26126
OG0005129	bflo_23641	SACKO_31294
OG0005130	bflo_14332	SACKO_30619
OG0005131	bflo_12896, bflo_12898	SACKO_30237
OG0005132	bflo_02012	SACKO_04132
OG0005133	bflo_22167, bflo_26604	SACKO_31979
OG0005135	bflo_07244	SACKO_21036
OG0005136	bflo_07497	SACKO_05851
OG0005137	bflo_24889	SACKO_11195
OG0005138	bflo_17714, bflo_09357	SACKO_04807
OG0005140	bflo_08025	SACKO_12643, SACKO_16351
OG0005141	bflo_12546	SACKO_24624, SACKO_15127
OG0005142	bflo_24616	SACKO_14132
OG0005143	bflo_21983	SACKO_20879
OG0005144	bflo_26212	SACKO_19198
OG0005145	bflo_06310	SACKO_12180
OG0005146	bflo_10608	SACKO_22242
OG0005148	bflo_06598, bflo_00242	SACKO_18936
OG0005148	bflo_06774	SACKO_01090, SACKO_18935, SACKO_05149
OG0005150	bflo_11515	SACKO_02180
OG0005151	bflo_21590	SACKO_21163
OG0005152	bflo_08896	SACKO_10314
OG0005153	bflo_14851, bflo_11635, bflo_04436	SACKO_28007, SACKO_24583, SACKO_25001, SACKO_05338
OG0005154	bflo_25581	SACKO_29032
OG0005155	bflo_21651	SACKO_33800
OG0005156	bflo_02417	SACKO_21328
OG0005157	bflo_18814	SACKO_24862
OG0005158	bflo_19145	SACKO_06910
OG0005159	bflo_25871, bflo_24365	SACKO_22635, SACKO_31797
OG0005160	bflo_19980, bflo_21106	SACKO_03783
OG0005162	bflo_25553	SACKO_21010
OG0005163	bflo_15762	SACKO_30800
OG0005164	bflo_11167	SACKO_08424, SACKO_34100
OG0005165	bflo_15901	SACKO_15253
OG0005166	bflo_18989	SACKO_11371
OG0005166	bflo_26200	SACKO_07363
OG0005168	bflo_08733	SACKO_22221
OG0005169	bflo_22043	SACKO_23244
OG0005170	bflo_10039	SACKO_08008
OG0005171	bflo_11564	SACKO_16063
OG0005172	bflo_12562	SACKO_05286
OG0005173	bflo_07635	SACKO_14017
OG0005174	bflo_00211	SACKO_26492
OG0005175	bflo_24985	SACKO_09149
OG0005176	bflo_20599	SACKO_08851, SACKO_08860
OG0005178	bflo_15141	SACKO_15709
OG0005179	bflo_15145	SACKO_15705
OG0005180	bflo_08939	SACKO_16599
OG0005181	bflo_13788	SACKO_26504
OG0005182	bflo_26207	SACKO_02909
OG0005183	bflo_09802	SACKO_21108
OG0005184	bflo_15705	SACKO_06829
OG0005185	bflo_12982	SACKO_19942
OG0005186	bflo_21617	SACKO_05093
OG0005187	bflo_11587	SACKO_15976
OG0005188	bflo_18754	SACKO_06366
OG0005189	bflo_19951	SACKO_22922
OG0005191	bflo_25297	SACKO_04246
OG0005192	bflo_08221	SACKO_20974
OG0005193	bflo_19549	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	bflo_10009	SACKO_33623
OG0005195	bflo_10793	SACKO_33611
OG0005196	bflo_03354	SACKO_10862, SACKO_29490
OG0005197	bflo_00736	SACKO_08298
OG0005198	bflo_10211	SACKO_23347
OG0005199	bflo_00988	SACKO_11803
OG0005200	bflo_24428	SACKO_29431
OG0005201	bflo_12925	SACKO_32706
OG0005202	bflo_18640	SACKO_06645
OG0005203	bflo_09801	SACKO_28074
OG0005204	bflo_16426	SACKO_24981
OG0005205	bflo_19385	SACKO_14934
OG0005206	bflo_04884	SACKO_07503
OG0005207	bflo_16010	SACKO_14083
OG0005208	bflo_23678	SACKO_10652
OG0005209	bflo_23073	SACKO_21765
OG0005210	bflo_02094	SACKO_25134
OG0005211	bflo_18398	SACKO_33039
OG0005212	bflo_06063	SACKO_31549
OG0005213	bflo_13917	SACKO_29612
OG0005214	bflo_21718	SACKO_01872
OG0005215	bflo_25677	SACKO_09902
OG0005216	bflo_11885	SACKO_26079
OG0005217	bflo_00873	SACKO_26699
OG0005218	bflo_17567	SACKO_34106
OG0005219	bflo_03731	SACKO_01945
OG0005220	bflo_14469	SACKO_21196
OG0005222	bflo_13391	SACKO_30385
OG0005223	bflo_18930	SACKO_01412
OG0005224	bflo_17194	SACKO_03117
OG0005225	bflo_24246	SACKO_09558
OG0005226	bflo_11638	SACKO_06359
OG0005227	bflo_14745	SACKO_15200
OG0005228	bflo_08976	SACKO_17850
OG0005229	bflo_12272	SACKO_03599
OG0005230	bflo_12517	SACKO_16169
OG0005231	bflo_25902	SACKO_27098
OG0005232	bflo_20581	SACKO_04421
OG0005233	bflo_11596	SACKO_31087
OG0005234	bflo_24415	SACKO_28803
OG0005235	bflo_00364, bflo_26581	SACKO_08659
OG0005236	bflo_22848, bflo_23130	SACKO_24373
OG0005237	bflo_13805	SACKO_22191
OG0005238	bflo_16299	SACKO_06562
OG0005239	bflo_14013	SACKO_23790
OG0005240	bflo_00296	SACKO_02945
OG0005241	bflo_22208	SACKO_17821
OG0005242	bflo_24830	SACKO_14197
OG0005243	bflo_23333	SACKO_13847
OG0005244	bflo_15824	SACKO_32310
OG0005245	bflo_00267	SACKO_18549
OG0005246	bflo_19390	SACKO_30677, SACKO_30675
OG0005247	bflo_13263	SACKO_07619
OG0005248	bflo_13137, bflo_12724	SACKO_20477
OG0005251	bflo_17377	SACKO_32099
OG0005252	bflo_16881	SACKO_27395, SACKO_21415
OG0005253	bflo_14325	SACKO_25082
OG0005254	bflo_22780	SACKO_18442, SACKO_28196
OG0005255	bflo_10094	SACKO_10315
OG0005256	bflo_11457	SACKO_23659
OG0005257	bflo_07445, bflo_07446	SACKO_10783, SACKO_03028
OG0005258	bflo_11542	SACKO_00621
OG0005259	bflo_11376	SACKO_26435
OG0005260	bflo_08357	SACKO_23345
OG0005261	bflo_01451	SACKO_26304, SACKO_18254
OG0005262	bflo_24459	SACKO_16940
OG0005263	bflo_23388	SACKO_21752, SACKO_21758
OG0005264	bflo_11001	SACKO_33472
OG0005265	bflo_01972	SACKO_05476
OG0005266	bflo_13278	SACKO_29602
OG0005267	bflo_18091	SACKO_09964
OG0005268	bflo_10223	SACKO_27172, SACKO_08873
OG0005269	bflo_11556	SACKO_16437, SACKO_23666
OG0005270	bflo_08678	SACKO_19996
OG0005271	bflo_17598	SACKO_10047
OG0005272	bflo_00414, bflo_00384	SACKO_10371
OG0005273	bflo_17620	SACKO_29747
OG0005274	bflo_19680, bflo_19780	SACKO_33621
OG0005275	bflo_11654	SACKO_16918
OG0005276	bflo_05755	SACKO_01663
OG0005277	bflo_25679	SACKO_27584
OG0005278	bflo_01936	SACKO_02459
OG0005279	bflo_12822	SACKO_32131
OG0005281	bflo_10643	SACKO_28937
OG0005282	bflo_25169	SACKO_30939
OG0005283	bflo_01107	SACKO_14238
OG0005284	bflo_17535	SACKO_31324
OG0005285	bflo_20114	SACKO_20307
OG0005286	bflo_13643	SACKO_20412
OG0005287	bflo_08470	SACKO_15521
OG0005288	bflo_04382	SACKO_23583, SACKO_12585
OG0005289	bflo_15931	SACKO_28288
OG0005290	bflo_26242	SACKO_05708
OG0005291	bflo_03961	SACKO_13029
OG0005292	bflo_02485	SACKO_07108
OG0005293	bflo_18998	SACKO_27710
OG0005294	bflo_25192	SACKO_27031
OG0005295	bflo_14346, bflo_27126	SACKO_12015
OG0005296	bflo_07741	SACKO_31623
OG0005297	bflo_07177, bflo_26586, bflo_00654, bflo_18836	SACKO_02049, SACKO_21593, SACKO_21590
OG0005299	bflo_13099	SACKO_23941, SACKO_26770
OG0005300	bflo_12225	SACKO_23658
OG0005301	bflo_20520	SACKO_29547
OG0005302	bflo_07229	SACKO_17756
OG0005304	bflo_16187	SACKO_05348
OG0005305	bflo_13200	SACKO_23919
OG0005307	bflo_13600, bflo_13599	SACKO_30247
OG0005309	bflo_07061	SACKO_18896
OG0005310	bflo_23692	SACKO_28648
OG0005311	bflo_15174, bflo_21095, bflo_18658, bflo_00534, bflo_03613, bflo_24816, bflo_24454, bflo_24873, bflo_24878, bflo_18924, bflo_24876, bflo_18907, bflo_11294, bflo_03160, bflo_03163, bflo_15428	SACKO_11616, SACKO_09673
OG0005312	bflo_11601	SACKO_10863, SACKO_29362, SACKO_12617
OG0005314	bflo_04495	SACKO_05335
OG0005315	bflo_27200, bflo_16722	SACKO_02871
OG0005316	bflo_12547	SACKO_27863
OG0005318	bflo_03376	SACKO_10693, SACKO_30485
OG0005319	bflo_05919	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545
OG0005320	bflo_08103, bflo_07455, bflo_07980, bflo_07457	SACKO_03314
OG0005321	bflo_02547	SACKO_31387, SACKO_31374
OG0005322	bflo_18573	SACKO_07934
OG0005323	bflo_06114	SACKO_29224
OG0005324	bflo_16855	SACKO_21412
OG0005325	bflo_25785	SACKO_33355
OG0005326	bflo_13314	SACKO_33876
OG0005327	bflo_25860, bflo_27503	SACKO_22437
OG0005328	bflo_03499	SACKO_19168
OG0005329	bflo_22149	SACKO_17988, SACKO_00160
OG0005331	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227	SACKO_30378
OG0005335	bflo_08572, bflo_08565, bflo_08228, bflo_08427, bflo_06940, bflo_15021	SACKO_25004, SACKO_05244, SACKO_25019
OG0005338	bflo_03913, bflo_17913, bflo_15293, bflo_18297	SACKO_15518, SACKO_00886, SACKO_20384, SACKO_01716, SACKO_20406, SACKO_00884, SACKO_20410, SACKO_00887, SACKO_20397
OG0005359	bflo_23444	SACKO_10003
OG0005360	bflo_05676	SACKO_20704
OG0005362	bflo_12418	SACKO_28872
OG0005363	bflo_17655, bflo_18312, bflo_17656	SACKO_32435, SACKO_05724
OG0005364	bflo_23098	SACKO_06389
OG0005365	bflo_07643	SACKO_07872
OG0005366	bflo_10337	SACKO_22151
OG0005367	bflo_20497	SACKO_12021
OG0005368	bflo_02017, bflo_02005	SACKO_31739
OG0005369	bflo_22011	SACKO_00158
OG0005370	bflo_06724	SACKO_28572
OG0005371	bflo_15479	SACKO_13937
OG0005372	bflo_19131	SACKO_10587, SACKO_21824
OG0005373	bflo_22051	SACKO_20876
OG0005374	bflo_18105	SACKO_29513
OG0005376	bflo_18765	SACKO_32503
OG0005377	bflo_21067	SACKO_10197
OG0005378	bflo_20475, bflo_21021	SACKO_10200
OG0005379	bflo_14259	SACKO_06199
OG0005380	bflo_18096	SACKO_11018
OG0005381	bflo_16003	SACKO_03956
OG0005383	bflo_00149	SACKO_06424
OG0005384	bflo_05734	SACKO_06494
OG0005385	bflo_21175	SACKO_25405, SACKO_25401
OG0005386	bflo_15002	SACKO_16676, SACKO_12993
OG0005387	bflo_08587	SACKO_04350, SACKO_04406
OG0005388	bflo_06429	SACKO_02437
OG0005389	bflo_14124	SACKO_15552, SACKO_09000
OG0005390	bflo_26118	SACKO_07351
OG0005391	bflo_12975	SACKO_19051
OG0005392	bflo_13104	SACKO_24081
OG0005392	bflo_23340	SACKO_24464
OG0005393	bflo_09168	SACKO_04957
OG0005394	bflo_13791	SACKO_26848
OG0005395	bflo_22998	SACKO_24476
OG0005396	bflo_22071	SACKO_28987
OG0005397	bflo_00984	SACKO_11795
OG0005398	bflo_19232	SACKO_27259
OG0005399	bflo_24872	SACKO_13248, SACKO_33792
OG0005400	bflo_14105	SACKO_30609
OG0005401	bflo_20952	SACKO_29709
OG0005402	bflo_24097	SACKO_12582
OG0005403	bflo_05760	SACKO_33705, SACKO_33700
OG0005405	bflo_07417	SACKO_31196
OG0005406	bflo_17522	SACKO_26904
OG0005407	bflo_09232	SACKO_31885
OG0005408	bflo_10376	SACKO_27175
OG0005409	bflo_12612, bflo_13003	SACKO_25152
OG0005410	bflo_13411	SACKO_29006
OG0005411	bflo_08169	SACKO_12367
OG0005412	bflo_00715	SACKO_18986, SACKO_18982
OG0005413	bflo_08015	SACKO_05812
OG0005414	bflo_22724	SACKO_00002
