Orthogroup	BRAFL	APOSJ_ok
OG0004385	bflo_15870	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043
OG0004386	bflo_20435	APOSJ_52141
OG0004387	bflo_09116, bflo_08752	APOSJ_61755, APOSJ_52848, APOSJ_29651, APOSJ_29650
OG0004388	bflo_05660	APOSJ_64506
OG0004389	bflo_26325	APOSJ_20308, APOSJ_20307
OG0004390	bflo_17071	APOSJ_29720
OG0004391	bflo_08434	APOSJ_62336
OG0004392	bflo_07121	APOSJ_30453, APOSJ_65284, APOSJ_64637, APOSJ_65286, APOSJ_37188, APOSJ_65285, APOSJ_64640, APOSJ_37187
OG0004393	bflo_09718	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143
OG0004394	bflo_14723	APOSJ_00441
OG0004395	bflo_12354	APOSJ_60530, APOSJ_40795
OG0004396	bflo_24471	APOSJ_35550
OG0004397	bflo_13249	APOSJ_38097
OG0004398	bflo_20532	APOSJ_43056, APOSJ_43054, APOSJ_43055
OG0004399	bflo_11895	APOSJ_19907
OG0004400	bflo_01509	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142
OG0004401	bflo_00348	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809
OG0004402	bflo_14968	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039
OG0004403	bflo_06952	APOSJ_57396, APOSJ_53455
OG0004404	bflo_21918	APOSJ_31670
OG0004405	bflo_23675	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110
OG0004406	bflo_13880	APOSJ_61506
OG0004407	bflo_24382	APOSJ_59571, APOSJ_00536
OG0004408	bflo_21379	APOSJ_52032, APOSJ_40333, APOSJ_40332, APOSJ_40334
OG0004409	bflo_12253	APOSJ_55198, APOSJ_55426
OG0004412	bflo_26266	APOSJ_48489, APOSJ_59836, APOSJ_34680, APOSJ_59841, APOSJ_48476, APOSJ_00684, APOSJ_28406, APOSJ_00686, APOSJ_59837, APOSJ_06291, APOSJ_02420, APOSJ_28401, APOSJ_46962, APOSJ_28409, APOSJ_28404, APOSJ_04211, APOSJ_06292, APOSJ_06290, APOSJ_00683, APOSJ_06285, APOSJ_29656, APOSJ_29660, APOSJ_48472, APOSJ_09169, APOSJ_53394, APOSJ_64765, APOSJ_39791, APOSJ_39796
OG0004413	bflo_11285	APOSJ_20053, APOSJ_20052
OG0004414	bflo_00981	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276
OG0004415	bflo_18620	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093
OG0004417	bflo_25703	APOSJ_63269
OG0004418	bflo_09866	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904
OG0004419	bflo_09260	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605
OG0004420	bflo_24578	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628
OG0004421	bflo_10986	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846
OG0004422	bflo_05990	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231
OG0004423	bflo_06771	APOSJ_50190, APOSJ_50189, APOSJ_50188
OG0004424	bflo_11552	APOSJ_29630, APOSJ_04740, APOSJ_04741
OG0004425	bflo_02356	APOSJ_27679, APOSJ_27680
OG0004426	bflo_13509	APOSJ_07967
OG0004427	bflo_20689	APOSJ_45557
OG0004457	bflo_12917	APOSJ_48397, APOSJ_00626, APOSJ_00628, APOSJ_03741, APOSJ_00627, APOSJ_00629, APOSJ_45857, APOSJ_00622, APOSJ_05839, APOSJ_00625
OG0004458	bflo_25350	APOSJ_09239, APOSJ_09237, APOSJ_07384
OG0004459	bflo_09372	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052
OG0004460	bflo_12840	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354
OG0004461	bflo_11262	APOSJ_46759, APOSJ_46762
OG0004462	bflo_21993	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018
OG0004463	bflo_20522	APOSJ_15375, APOSJ_15374
OG0004465	bflo_05736, bflo_05733	APOSJ_52468, APOSJ_52467
OG0004467	bflo_20572	APOSJ_07530
OG0004468	bflo_20382	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984
OG0004471	bflo_00929	APOSJ_24929
OG0004472	bflo_10789	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954
OG0004473	bflo_10611	APOSJ_52138, APOSJ_52137
OG0004474	bflo_14427	APOSJ_58160
OG0004475	bflo_22915	APOSJ_53017, APOSJ_18337, APOSJ_63439, APOSJ_63438
OG0004476	bflo_05841	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084
OG0004477	bflo_06106	APOSJ_50645, APOSJ_13498, APOSJ_13510
OG0004478	bflo_12521	APOSJ_10200, APOSJ_10198
OG0004479	bflo_13215	APOSJ_40612
OG0004480	bflo_05296	APOSJ_21668, APOSJ_21669
OG0004481	bflo_26415	APOSJ_02782, APOSJ_06278, APOSJ_39692, APOSJ_19939
OG0004482	bflo_00371	APOSJ_26790, APOSJ_58810, APOSJ_26793, APOSJ_58812, APOSJ_58811, APOSJ_58813
OG0004483	bflo_26479	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900
OG0004484	bflo_24462	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212
OG0004485	bflo_08085	APOSJ_11965, APOSJ_42392
OG0004486	bflo_12928	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133
OG0004489	bflo_11412	APOSJ_37840
OG0004490	bflo_16236, bflo_03321	APOSJ_17872, APOSJ_57025
OG0004491	bflo_13622	APOSJ_04787, APOSJ_04778, APOSJ_04785, APOSJ_04786
OG0004492	bflo_20550	APOSJ_45913
OG0004493	bflo_17475	APOSJ_14863, APOSJ_14864
OG0004494	bflo_22629	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368
OG0004495	bflo_13385	APOSJ_02531, APOSJ_63974, APOSJ_02532
OG0004496	bflo_15959	APOSJ_30209, APOSJ_47003, APOSJ_30212, APOSJ_30210, APOSJ_30211, APOSJ_30208
OG0004497	bflo_12550	APOSJ_29345, APOSJ_29344
OG0004498	bflo_13885	APOSJ_23699
OG0004499	bflo_11750	APOSJ_28141, APOSJ_28140
OG0004500	bflo_06052	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545
OG0004501	bflo_17400	APOSJ_49767
OG0004502	bflo_22105	APOSJ_53037, APOSJ_53034, APOSJ_53038, APOSJ_44490
OG0004503	bflo_14782	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002
OG0004504	bflo_14464	APOSJ_50192
OG0004505	bflo_02171	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763
OG0004506	bflo_23062	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391
OG0004507	bflo_06594	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031
OG0004508	bflo_09467	APOSJ_56576, APOSJ_29975, APOSJ_29979, APOSJ_29978, APOSJ_29977, APOSJ_29974
OG0004509	bflo_17080	APOSJ_52058
OG0004510	bflo_14873, bflo_15347	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664
OG0004511	bflo_15924	APOSJ_43851, APOSJ_43850, APOSJ_43848, APOSJ_43854, APOSJ_43853, APOSJ_43852, APOSJ_43849
OG0004512	bflo_23496, bflo_16546	APOSJ_61881, APOSJ_61880, APOSJ_61882
OG0004513	bflo_08350	APOSJ_43520
OG0004514	bflo_20987	APOSJ_08476, APOSJ_08477
OG0004515	bflo_26975, bflo_10817	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372
OG0004516	bflo_20144	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557
OG0004517	bflo_23362	APOSJ_04170, APOSJ_04169, APOSJ_25867
OG0004518	bflo_16710	APOSJ_13883, APOSJ_13885, APOSJ_13884
OG0004519	bflo_11096	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321
OG0004520	bflo_21786	APOSJ_48507
OG0004521	bflo_07182	APOSJ_18672, APOSJ_18674, APOSJ_18673
OG0004523	bflo_05747	APOSJ_40459, APOSJ_63716
OG0004524	bflo_22873	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835
OG0004525	bflo_15861	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857
OG0004526	bflo_15645	APOSJ_49516, APOSJ_40613, APOSJ_49517
OG0004527	bflo_22761	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943
OG0004529	bflo_24826	APOSJ_18746, APOSJ_54079, APOSJ_18745
OG0004530	bflo_14830	APOSJ_38718, APOSJ_38719
OG0004531	bflo_15089, bflo_15090	APOSJ_17198, APOSJ_17197
OG0004532	bflo_22983	APOSJ_28189, APOSJ_28188
OG0004533	bflo_07628	APOSJ_27789
OG0004534	bflo_14156	APOSJ_65092
OG0004535	bflo_06382	APOSJ_47903
OG0004536	bflo_05637	APOSJ_30797, APOSJ_30781, APOSJ_64543, APOSJ_30824, APOSJ_65051, APOSJ_23331
OG0004537	bflo_08291, bflo_05042	APOSJ_21776
OG0004538	bflo_06518	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081
OG0004539	bflo_05863	APOSJ_08952, APOSJ_08953
OG0004540	bflo_02795	APOSJ_48384
OG0004541	bflo_17993	APOSJ_28476, APOSJ_28477
OG0004542	bflo_09402	APOSJ_09798
OG0004543	bflo_00318	APOSJ_54199, APOSJ_54198, APOSJ_54196
OG0004544	bflo_12181	APOSJ_37300, APOSJ_37299, APOSJ_37301
OG0004545	bflo_16418	APOSJ_18825, APOSJ_05936
OG0004546	bflo_06485	APOSJ_60136
OG0004547	bflo_11802	APOSJ_35486, APOSJ_35484, APOSJ_22601, APOSJ_22604
OG0004548	bflo_15915	APOSJ_21825, APOSJ_21828, APOSJ_21824, APOSJ_15509
OG0004549	bflo_09910	APOSJ_26870, APOSJ_26869
OG0004550	bflo_03833	APOSJ_25995, APOSJ_25996, APOSJ_25997, APOSJ_25994
OG0004551	bflo_23479	APOSJ_25013
OG0004553	bflo_04450	APOSJ_41265
OG0004554	bflo_24473	APOSJ_64349
OG0004555	bflo_27055, bflo_12751	APOSJ_54457, APOSJ_50416, APOSJ_50418, APOSJ_54446
OG0004556	bflo_20298	APOSJ_10497, APOSJ_10498
OG0004557	bflo_18811	APOSJ_14664
OG0004558	bflo_24327	APOSJ_36231, APOSJ_26581, APOSJ_36230
OG0004559	bflo_23454	APOSJ_32584, APOSJ_32583, APOSJ_32588, APOSJ_32585, APOSJ_32586
OG0004560	bflo_21738	APOSJ_60748, APOSJ_21003, APOSJ_21005, APOSJ_21000, APOSJ_21004, APOSJ_21001, APOSJ_21002, APOSJ_19527
OG0004561	bflo_21390, bflo_04768	APOSJ_49661
OG0004563	bflo_01881	APOSJ_17800, APOSJ_34022
OG0004564	bflo_09365	APOSJ_32192, APOSJ_32191
OG0004565	bflo_05792	APOSJ_21058
OG0004566	bflo_05496	APOSJ_47264, APOSJ_18488
OG0004567	bflo_01420	APOSJ_14393, APOSJ_14394
OG0004568	bflo_15367, bflo_26968, bflo_10690	APOSJ_61923, APOSJ_42107, APOSJ_42106, APOSJ_04156
OG0004569	bflo_22265	APOSJ_21788, APOSJ_21786
OG0004570	bflo_24052	APOSJ_06313
OG0004571	bflo_00878	APOSJ_54565, APOSJ_65127
OG0004572	bflo_13327	APOSJ_30482
OG0004572	bflo_13783	APOSJ_58234
OG0004573	bflo_20186	APOSJ_29168, APOSJ_29167
OG0004574	bflo_03205	APOSJ_64086, APOSJ_48202
OG0004576	bflo_08967	APOSJ_48247
OG0004577	bflo_12511	APOSJ_23049, APOSJ_24477
OG0004578	bflo_16288	APOSJ_20375
OG0004579	bflo_11289	APOSJ_08004, APOSJ_08003, APOSJ_08002
OG0004581	bflo_22410	APOSJ_63248, APOSJ_63250, APOSJ_63247, APOSJ_63249
OG0004582	bflo_25760	APOSJ_01551, APOSJ_01550
OG0004583	bflo_26211	APOSJ_12812
OG0004584	bflo_18182	APOSJ_16039, APOSJ_35634, APOSJ_16042, APOSJ_64128, APOSJ_64306, APOSJ_64119, APOSJ_16041, APOSJ_16040, APOSJ_64011, APOSJ_25630
OG0004585	bflo_13881	APOSJ_11065, APOSJ_04735, APOSJ_44625, APOSJ_44624, APOSJ_04738, APOSJ_26795
OG0004587	bflo_14705	APOSJ_23195, APOSJ_23198, APOSJ_23199, APOSJ_23197
OG0004588	bflo_20021	APOSJ_37559
OG0004589	bflo_20258	APOSJ_21337, APOSJ_03420, APOSJ_21336, APOSJ_03419
OG0004590	bflo_20267	APOSJ_40761
OG0004591	bflo_24182	APOSJ_02770, APOSJ_54374, APOSJ_54375
OG0004592	bflo_25813	APOSJ_44999, APOSJ_45000, APOSJ_44997, APOSJ_04490, APOSJ_04492, APOSJ_44998, APOSJ_04491, APOSJ_14627
OG0004593	bflo_10126	APOSJ_32587
OG0004594	bflo_03426	APOSJ_30740, APOSJ_26381, APOSJ_30743, APOSJ_24650, APOSJ_48746, APOSJ_48749, APOSJ_30741, APOSJ_48751, APOSJ_30742, APOSJ_30745, APOSJ_48753, APOSJ_48747, APOSJ_30744, APOSJ_48752, APOSJ_61688, APOSJ_48748, APOSJ_48750
OG0004595	bflo_00394	APOSJ_55655
OG0004596	bflo_08985	APOSJ_09196
OG0004597	bflo_09059	APOSJ_25436, APOSJ_25439
OG0004597	bflo_15719	APOSJ_17381, APOSJ_18510, APOSJ_18509, APOSJ_18511, APOSJ_18508, APOSJ_31951
OG0004599	bflo_05807	APOSJ_63216
OG0004600	bflo_26500	APOSJ_55066, APOSJ_55069
OG0004601	bflo_15597, bflo_15601, bflo_15569	APOSJ_63796, APOSJ_09879
OG0004602	bflo_04353	APOSJ_47785, APOSJ_47786
OG0004603	bflo_23030	APOSJ_49049, APOSJ_04054
OG0004605	bflo_23298	APOSJ_40720
OG0004606	bflo_01880	APOSJ_07080, APOSJ_07081
OG0004607	bflo_22603	APOSJ_46387, APOSJ_46386
OG0004608	bflo_16554	APOSJ_17360, APOSJ_03537
OG0004609	bflo_20965	APOSJ_02939, APOSJ_02938
OG0004610	bflo_06351	APOSJ_39988
OG0004611	bflo_14611	APOSJ_36155, APOSJ_36154
OG0004613	bflo_11676	APOSJ_41183, APOSJ_41184, APOSJ_41182, APOSJ_41186
OG0004614	bflo_11461	APOSJ_34012, APOSJ_60149
OG0004615	bflo_15851	APOSJ_16248, APOSJ_49467, APOSJ_34360, APOSJ_34362
OG0004616	bflo_02456	APOSJ_54508, APOSJ_54510
OG0004617	bflo_03743	APOSJ_64617
OG0004619	bflo_18891	APOSJ_24437, APOSJ_57786
OG0004620	bflo_13567	APOSJ_54660, APOSJ_63700, APOSJ_19013, APOSJ_54661, APOSJ_54662
OG0004621	bflo_11024	APOSJ_20142, APOSJ_20141, APOSJ_20140
OG0004622	bflo_02154	APOSJ_46724, APOSJ_46723, APOSJ_07422, APOSJ_07423
OG0004623	bflo_06270, bflo_19298	APOSJ_15744, APOSJ_42274, APOSJ_49515, APOSJ_15747, APOSJ_15742, APOSJ_49503, APOSJ_15741
OG0004625	bflo_20617	APOSJ_04687, APOSJ_04688, APOSJ_29218, APOSJ_04686
OG0004626	bflo_13446	APOSJ_09432
OG0004627	bflo_21441	APOSJ_20369
OG0004628	bflo_00111	APOSJ_06675
OG0004629	bflo_16638	APOSJ_12868, APOSJ_12867
OG0004630	bflo_18024	APOSJ_64442
OG0004631	bflo_26303	APOSJ_52750, APOSJ_52749, APOSJ_59294, APOSJ_52751
OG0004632	bflo_20183	APOSJ_56744, APOSJ_29040, APOSJ_44369, APOSJ_44371, APOSJ_44368, APOSJ_50523, APOSJ_50497, APOSJ_11341
OG0004633	bflo_24095	APOSJ_60295, APOSJ_05589
OG0004634	bflo_24560	APOSJ_52595
OG0004635	bflo_16335	APOSJ_20471, APOSJ_20472
OG0004637	bflo_12574	APOSJ_34563, APOSJ_34565, APOSJ_34564, APOSJ_02620, APOSJ_02619
OG0004639	bflo_17059	APOSJ_29227, APOSJ_12315, APOSJ_12317, APOSJ_12314, APOSJ_12312, APOSJ_12318, APOSJ_12358, APOSJ_52398
OG0004641	bflo_21448, bflo_22592	APOSJ_12751, APOSJ_15019, APOSJ_48985, APOSJ_12750
OG0004642	bflo_13877	APOSJ_37200, APOSJ_37201
OG0004643	bflo_21665	APOSJ_15305, APOSJ_30475, APOSJ_15308, APOSJ_30477, APOSJ_30476, APOSJ_15307
OG0004644	bflo_11603	APOSJ_64949, APOSJ_64952
OG0004646	bflo_01898	APOSJ_14569, APOSJ_14566, APOSJ_44992, APOSJ_44991, APOSJ_44989, APOSJ_14571
OG0004647	bflo_06581	APOSJ_27558, APOSJ_27556, APOSJ_27557, APOSJ_41727
OG0004648	bflo_12258	APOSJ_51789
OG0004649	bflo_20493	APOSJ_03738
OG0004651	bflo_17981	APOSJ_37202, APOSJ_16304, APOSJ_16306, APOSJ_37198, APOSJ_16305
OG0004652	bflo_21212, bflo_21245	APOSJ_64103, APOSJ_56192, APOSJ_56186
OG0004653	bflo_18528	APOSJ_16678
OG0004654	bflo_09378	APOSJ_04717
OG0004656	bflo_05812	APOSJ_13371, APOSJ_13372, APOSJ_18597
OG0004657	bflo_24670	APOSJ_58513, APOSJ_58512
OG0004658	bflo_17408	APOSJ_35592, APOSJ_35591
OG0004659	bflo_11250	APOSJ_57778, APOSJ_57779
OG0004660	bflo_18417	APOSJ_58983, APOSJ_58984
OG0004661	bflo_05625	APOSJ_46015, APOSJ_20509, APOSJ_46014, APOSJ_46017, APOSJ_46016, APOSJ_46018, APOSJ_46020, APOSJ_20511, APOSJ_46019
OG0004662	bflo_20444, bflo_11634	APOSJ_07206, APOSJ_07207
OG0004663	bflo_20810	APOSJ_25139, APOSJ_27412, APOSJ_27413, APOSJ_25138
OG0004664	bflo_16198	APOSJ_05055
OG0004665	bflo_16015, bflo_19687	APOSJ_34443, APOSJ_02908
OG0004666	bflo_09834	APOSJ_49210, APOSJ_49209
OG0004667	bflo_11554	APOSJ_31884, APOSJ_31886, APOSJ_24515, APOSJ_31885, APOSJ_55687
OG0004668	bflo_04113	APOSJ_11454, APOSJ_11453
OG0004669	bflo_17570	APOSJ_11523, APOSJ_11521, APOSJ_11520, APOSJ_11522, APOSJ_11527, APOSJ_11519, APOSJ_11524, APOSJ_29240
OG0004670	bflo_02470	APOSJ_27560, APOSJ_27559
OG0004672	bflo_13004	APOSJ_26705, APOSJ_26711, APOSJ_26704, APOSJ_26706, APOSJ_26710, APOSJ_26709, APOSJ_26707, APOSJ_26708, APOSJ_26712
OG0004673	bflo_18808	APOSJ_05844, APOSJ_37096, APOSJ_37095
OG0004674	bflo_05749	APOSJ_60649, APOSJ_60648, APOSJ_22858, APOSJ_60653, APOSJ_60650, APOSJ_60652, APOSJ_60647, APOSJ_22857
OG0004675	bflo_06236	APOSJ_44812
OG0004676	bflo_05171	APOSJ_49947, APOSJ_49945, APOSJ_49946
OG0004677	bflo_09809	APOSJ_64654, APOSJ_25017
OG0004678	bflo_15606	APOSJ_37602
OG0004679	bflo_20009	APOSJ_17546, APOSJ_17547, APOSJ_17545, APOSJ_17544
OG0004681	bflo_20300, bflo_01693	APOSJ_38004
OG0004682	bflo_08235	APOSJ_07286
OG0004683	bflo_06703	APOSJ_37936, APOSJ_03233, APOSJ_37937, APOSJ_36657, APOSJ_36656, APOSJ_37685, APOSJ_37935, APOSJ_37684, APOSJ_37938
OG0004685	bflo_05949	APOSJ_31674
OG0004686	bflo_18736	APOSJ_62898, APOSJ_62899
OG0004687	bflo_11035	APOSJ_05747, APOSJ_09827, APOSJ_10413, APOSJ_09822
OG0004688	bflo_12196	APOSJ_13617, APOSJ_13618, APOSJ_19940, APOSJ_13619, APOSJ_07848, APOSJ_13621, APOSJ_26716, APOSJ_19938, APOSJ_26715
OG0004689	bflo_21020	APOSJ_65069
OG0004690	bflo_08245	APOSJ_39267, APOSJ_16207
OG0004691	bflo_11450	APOSJ_51209, APOSJ_45335, APOSJ_45338, APOSJ_45337, APOSJ_50580, APOSJ_51208, APOSJ_59390, APOSJ_51210
OG0004692	bflo_06997	APOSJ_49655, APOSJ_49993, APOSJ_26244, APOSJ_26245, APOSJ_26243
OG0004694	bflo_23436	APOSJ_33201, APOSJ_10108, APOSJ_33203, APOSJ_33202
OG0004696	bflo_07889	APOSJ_48922, APOSJ_48909, APOSJ_48917, APOSJ_32968, APOSJ_18169, APOSJ_53346, APOSJ_18167, APOSJ_48912
OG0004697	bflo_15191	APOSJ_54716, APOSJ_33100, APOSJ_33104, APOSJ_33103, APOSJ_33102, APOSJ_33101
OG0004698	bflo_23003	APOSJ_58882
OG0004699	bflo_03925	APOSJ_55894, APOSJ_02063, APOSJ_02062, APOSJ_02060, APOSJ_02061, APOSJ_02064
OG0004700	bflo_22704	APOSJ_42227, APOSJ_64831, APOSJ_64833, APOSJ_16671, APOSJ_42225, APOSJ_16664, APOSJ_16665, APOSJ_16668, APOSJ_16667, APOSJ_42228, APOSJ_16669, APOSJ_55120, APOSJ_16666
OG0004701	bflo_00634	APOSJ_35794, APOSJ_24174, APOSJ_35796, APOSJ_35795, APOSJ_08293, APOSJ_08289, APOSJ_08290, APOSJ_52546, APOSJ_52544, APOSJ_52543
OG0004702	bflo_21187, bflo_04948	APOSJ_45920, APOSJ_45921, APOSJ_45922, APOSJ_45923
OG0004703	bflo_02735	APOSJ_53719
OG0004704	bflo_25602	APOSJ_33545, APOSJ_33550, APOSJ_33546, APOSJ_63041, APOSJ_33543, APOSJ_33548, APOSJ_33547, APOSJ_33551, APOSJ_33544
OG0004705	bflo_14925	APOSJ_61910, APOSJ_61909, APOSJ_61911
OG0004706	bflo_00520	APOSJ_12489, APOSJ_52432
OG0004707	bflo_11466	APOSJ_43731, APOSJ_43728, APOSJ_43729, APOSJ_07683, APOSJ_44246
OG0004708	bflo_00244	APOSJ_30532, APOSJ_41458, APOSJ_41460, APOSJ_49611, APOSJ_41457, APOSJ_41461, APOSJ_41456, APOSJ_41459
OG0004709	bflo_20175	APOSJ_22018
OG0004709	bflo_17190, bflo_25009	APOSJ_19407, APOSJ_19405, APOSJ_19403, APOSJ_19406, APOSJ_19402, APOSJ_51450, APOSJ_51452
OG0004710	bflo_16489	APOSJ_12448, APOSJ_18200, APOSJ_12444, APOSJ_10634, APOSJ_12446, APOSJ_18203, APOSJ_12443, APOSJ_18204, APOSJ_10631, APOSJ_10638, APOSJ_18198, APOSJ_13166, APOSJ_55425, APOSJ_18201, APOSJ_10637, APOSJ_12447, APOSJ_10635, APOSJ_10632, APOSJ_18202, APOSJ_55464, APOSJ_10633, APOSJ_49255, APOSJ_10636, APOSJ_12445
OG0004711	bflo_15142	APOSJ_65085
OG0004728	bflo_13486	APOSJ_07236
OG0004730	bflo_06596	APOSJ_44722, APOSJ_44723
OG0004731	bflo_04600	APOSJ_44124, APOSJ_12560
OG0004732	bflo_02051	APOSJ_53216
OG0004733	bflo_06188	APOSJ_23791, APOSJ_10251, APOSJ_33490, APOSJ_26084, APOSJ_20287, APOSJ_26089
OG0004735	bflo_25045	APOSJ_46617, APOSJ_63492, APOSJ_23807, APOSJ_60864, APOSJ_53268, APOSJ_46622, APOSJ_46621, APOSJ_46618
OG0004736	bflo_14317	APOSJ_63005, APOSJ_63004, APOSJ_63002, APOSJ_63003
OG0004738	bflo_23674	APOSJ_57047, APOSJ_57046, APOSJ_57043, APOSJ_57042, APOSJ_57041, APOSJ_57048, APOSJ_57049, APOSJ_57044
OG0004739	bflo_13471	APOSJ_02843, APOSJ_31863, APOSJ_31865, APOSJ_31862, APOSJ_31867, APOSJ_31866, APOSJ_35447, APOSJ_31864
OG0004740	bflo_10418	APOSJ_35834, APOSJ_48597, APOSJ_35832, APOSJ_48596
OG0004743	bflo_15127	APOSJ_04285
OG0004744	bflo_22859	APOSJ_61510
OG0004746	bflo_03289	APOSJ_03727, APOSJ_03726
OG0004747	bflo_12691	APOSJ_18401, APOSJ_18402
OG0004748	bflo_01673	APOSJ_43496, APOSJ_43495, APOSJ_06318, APOSJ_62904, APOSJ_62906, APOSJ_62903, APOSJ_62905
OG0004749	bflo_13392	APOSJ_52342, APOSJ_52343, APOSJ_52341, APOSJ_52346, APOSJ_52344
OG0004751	bflo_24263	APOSJ_49198
OG0004752	bflo_23786	APOSJ_17842, APOSJ_17845, APOSJ_17844, APOSJ_17841, APOSJ_17850, APOSJ_47299, APOSJ_17840, APOSJ_17839
OG0004753	bflo_09370	APOSJ_07565, APOSJ_44749
OG0004754	bflo_23367	APOSJ_28668, APOSJ_28670, APOSJ_28667, APOSJ_28669
OG0004755	bflo_21777	APOSJ_26865, APOSJ_40488
OG0004756	bflo_01688	APOSJ_45019, APOSJ_45026, APOSJ_14678, APOSJ_45021, APOSJ_41788, APOSJ_45023, APOSJ_45020, APOSJ_45022
OG0004757	bflo_09888	APOSJ_30058, APOSJ_30054, APOSJ_30059, APOSJ_15233, APOSJ_30057, APOSJ_30053
OG0004758	bflo_20306	APOSJ_04913, APOSJ_04914, APOSJ_04915, APOSJ_04916
OG0004759	bflo_12064	APOSJ_44279, APOSJ_34124, APOSJ_14850, APOSJ_14849, APOSJ_44277, APOSJ_44278, APOSJ_34121, APOSJ_34122
OG0004760	bflo_01599	APOSJ_22764, APOSJ_22765
OG0004761	bflo_09055	APOSJ_60746
OG0004762	bflo_21432, bflo_26205, bflo_24822, bflo_21053	APOSJ_62500, APOSJ_62501
OG0004763	bflo_20256	APOSJ_30066, APOSJ_30067
OG0004764	bflo_26083	APOSJ_38514, APOSJ_38515, APOSJ_38516, APOSJ_41282
OG0004765	bflo_25288	APOSJ_30265
OG0004767	bflo_23754, bflo_23555	APOSJ_23070, APOSJ_03714, APOSJ_03716, APOSJ_03715, APOSJ_23071, APOSJ_03713, APOSJ_33008, APOSJ_08452
OG0004768	bflo_14539	APOSJ_42734, APOSJ_62922
OG0004769	bflo_05382, bflo_15999	APOSJ_08618
OG0004770	bflo_03900	APOSJ_22519, APOSJ_22520
OG0004771	bflo_09410	APOSJ_18500, APOSJ_51742
OG0004774	bflo_22864	APOSJ_31374, APOSJ_31378, APOSJ_31360
