Orthogroup	BRAFL	NEMVE
OG0003641	bflo_13272	NEMVE25925, NEMVE21020
OG0003642	bflo_04341	NEMVE13366
OG0003643	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044	NEMVE21963
OG0003644	bflo_16458	NEMVE14219, NEMVE19898
OG0003645	bflo_14727	NEMVE06456, NEMVE06446
OG0003646	bflo_03551	NEMVE06017
OG0003647	bflo_06536	NEMVE18107
OG0003648	bflo_22126	NEMVE10380
OG0003649	bflo_06468	NEMVE10970
OG0003650	bflo_21715	NEMVE01779
OG0003651	bflo_01723	NEMVE07230
OG0003652	bflo_17868	NEMVE14170
OG0003655	bflo_17616	NEMVE21782
OG0003656	bflo_08293	NEMVE23361
OG0003658	bflo_00698	NEMVE14339
OG0003659	bflo_02419	NEMVE01974
OG0003661	bflo_26559	NEMVE00922
OG0003662	bflo_10412	NEMVE08035
OG0003664	bflo_23017, bflo_23489	NEMVE07963
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	bflo_20479	NEMVE05425
OG0003668	bflo_06147	NEMVE14297
OG0003669	bflo_25341	NEMVE07090
OG0003670	bflo_05026	NEMVE20471, NEMVE23703
OG0003671	bflo_09735	NEMVE14323
OG0003672	bflo_23403	NEMVE08668
OG0003673	bflo_04517	NEMVE10750
OG0003674	bflo_23396	NEMVE05251
OG0003675	bflo_02379	NEMVE14081
OG0003676	bflo_15747	NEMVE21802
OG0003676	bflo_04781, bflo_04777	NEMVE07553
OG0003677	bflo_19132	NEMVE22425
OG0003678	bflo_25551	NEMVE25356
OG0003679	bflo_02036, bflo_13294	NEMVE11368
OG0003680	bflo_01532	NEMVE13143
OG0003681	bflo_03957	NEMVE01693
OG0003682	bflo_07489	NEMVE22975
OG0003683	bflo_20104	NEMVE21208
OG0003684	bflo_13833	NEMVE10127
OG0003685	bflo_07993	NEMVE07449
OG0003686	bflo_12834	NEMVE09181
OG0003687	bflo_19027	NEMVE23894, NEMVE12128
OG0003689	bflo_19565	NEMVE15357
OG0003690	bflo_13292	NEMVE15068
OG0003691	bflo_14352	NEMVE21817
OG0003691	bflo_03283	NEMVE16405
OG0003692	bflo_09441	NEMVE20806, NEMVE11090
OG0003693	bflo_11485	NEMVE09308
OG0003694	bflo_07368	NEMVE22408
OG0003695	bflo_16279	NEMVE01731
OG0003696	bflo_11319	NEMVE11320
OG0003697	bflo_23717	NEMVE17845
OG0003698	bflo_10629	NEMVE22878
OG0003699	bflo_03400	NEMVE16490
OG0003700	bflo_22951	NEMVE05136, NEMVE03153
OG0003701	bflo_01336	NEMVE05754
OG0003703	bflo_03241	NEMVE24764
OG0003704	bflo_06360	NEMVE24279
OG0003705	bflo_01256	NEMVE23677
OG0003706	bflo_15874	NEMVE16662
OG0003707	bflo_05223, bflo_06702	NEMVE04617
OG0003708	bflo_17394	NEMVE07588
OG0003709	bflo_13931	NEMVE18151
OG0003710	bflo_18086	NEMVE22261
OG0003711	bflo_12884	NEMVE13813, NEMVE21206
OG0003712	bflo_23878	NEMVE13197
OG0003714	bflo_24976, bflo_27475	NEMVE13060
OG0003716	bflo_24004	NEMVE13656
OG0003717	bflo_01566	NEMVE06991
OG0003718	bflo_02164	NEMVE22937
OG0003719	bflo_04239	NEMVE08960
OG0003721	bflo_09733	NEMVE10208, NEMVE18963
OG0003722	bflo_16670	NEMVE01466, NEMVE20465
OG0003724	bflo_24348	NEMVE13663, NEMVE17013, NEMVE22380
OG0003725	bflo_25499, bflo_25497	NEMVE14781
OG0003728	bflo_16366	NEMVE23247
OG0003729	bflo_02888	NEMVE25381
OG0003730	bflo_09786	NEMVE15317, NEMVE13968
OG0003731	bflo_09228	NEMVE23012
OG0003732	bflo_21803	NEMVE13725
OG0003733	bflo_25583	NEMVE13938
OG0003734	bflo_15650	NEMVE22526
OG0003735	bflo_17363	NEMVE23342
OG0003736	bflo_12719	NEMVE22403
OG0003737	bflo_15994	NEMVE15745
OG0003738	bflo_23509	NEMVE24821, NEMVE25967
OG0003739	bflo_04782, bflo_26767	NEMVE09958
OG0003740	bflo_09974	NEMVE22455
OG0003741	bflo_10194	NEMVE00260, NEMVE22579
OG0003742	bflo_00933	NEMVE13350, NEMVE15271
OG0003743	bflo_17350	NEMVE21709
OG0003744	bflo_11052	NEMVE05864
OG0003745	bflo_13758, bflo_07859	NEMVE24615
OG0003746	bflo_18735	NEMVE04748
OG0003747	bflo_06649	NEMVE17516
OG0003749	bflo_09949, bflo_09953	NEMVE22325
OG0003750	bflo_14314	NEMVE13166
OG0003751	bflo_08903, bflo_02875	NEMVE03634, NEMVE10234
OG0003752	bflo_09978	NEMVE10007, NEMVE01099, NEMVE09376
OG0003753	bflo_22685	NEMVE23093
OG0003754	bflo_10581	NEMVE12822, NEMVE01565
OG0003755	bflo_20955	NEMVE07225
OG0003756	bflo_13745	NEMVE08256
OG0003757	bflo_05823	NEMVE25101
OG0003759	bflo_25051	NEMVE07147
OG0003760	bflo_06355	NEMVE25257
OG0003761	bflo_07994	NEMVE06273
OG0003762	bflo_23845	NEMVE13179
OG0003763	bflo_18232	NEMVE18331
OG0003764	bflo_23348	NEMVE01625
OG0003767	bflo_13723, bflo_13725, bflo_13724	NEMVE24136
OG0003768	bflo_14840	NEMVE13220
OG0003769	bflo_13838	NEMVE25860
OG0003770	bflo_14290	NEMVE14300
OG0003771	bflo_23473	NEMVE24800
OG0003773	bflo_23068	NEMVE23658
OG0003775	bflo_09717	NEMVE06322
OG0003776	bflo_19353	NEMVE25761
OG0003777	bflo_05355	NEMVE13412
OG0003778	bflo_03437	NEMVE22626
OG0003779	bflo_10120	NEMVE22651
OG0003781	bflo_09426	NEMVE25151
OG0003795	bflo_11372	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	bflo_17437	NEMVE14516
OG0003803	bflo_25196	NEMVE24989
OG0003806	bflo_23190, bflo_00688	NEMVE14378
OG0003807	bflo_23696	NEMVE13183
OG0003808	bflo_01527	NEMVE11383
OG0003809	bflo_07420	NEMVE22938
OG0003811	bflo_14145	NEMVE12033, NEMVE10353
OG0003812	bflo_24338	NEMVE18581
OG0003813	bflo_08536	NEMVE22400
OG0003815	bflo_18600	NEMVE23225
OG0003817	bflo_16520	NEMVE12881, NEMVE22126
OG0003818	bflo_26938, bflo_10045	NEMVE20836, NEMVE05581
OG0003819	bflo_14692	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707
OG0003820	bflo_03485	NEMVE18008
OG0003821	bflo_11241	NEMVE22804
OG0003822	bflo_19782, bflo_19813, bflo_19570, bflo_19126, bflo_19569, bflo_19568, bflo_19572	NEMVE05304
OG0003823	bflo_01062	NEMVE13544
OG0003824	bflo_01655	NEMVE12681, NEMVE22639
OG0003825	bflo_06191	NEMVE06848
OG0003826	bflo_20813	NEMVE08019
OG0003827	bflo_25484, bflo_25483, bflo_26097	NEMVE22358
OG0003828	bflo_16758	NEMVE13970
OG0003829	bflo_16298	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	bflo_15015	NEMVE24194
OG0003832	bflo_11645	NEMVE07346
OG0003833	bflo_15287	NEMVE22798
OG0003834	bflo_13313	NEMVE25157
OG0003835	bflo_01951	NEMVE19413, NEMVE21309
OG0003836	bflo_14104	NEMVE04677
OG0003837	bflo_04359	NEMVE15152
OG0003838	bflo_14249	NEMVE07828
OG0003839	bflo_15827	NEMVE09947
OG0003840	bflo_06986	NEMVE14763, NEMVE17541
OG0003841	bflo_04276	NEMVE13973
OG0003842	bflo_26499	NEMVE22729
OG0003843	bflo_13315	NEMVE14695
OG0003844	bflo_05707	NEMVE24944
OG0003845	bflo_20330	NEMVE01473
OG0003846	bflo_08816	NEMVE07025
OG0003847	bflo_18871	NEMVE04903
OG0003847	bflo_16688	NEMVE23780
OG0003848	bflo_27156, bflo_15576	NEMVE03237
OG0003850	bflo_11358	NEMVE14788
OG0003851	bflo_00415, bflo_00554, bflo_00750	NEMVE13091
OG0003852	bflo_07596	NEMVE07134
OG0003853	bflo_21440	NEMVE09522
OG0003854	bflo_02025	NEMVE18328
OG0003855	bflo_01488	NEMVE01478
OG0003857	bflo_23884	NEMVE20217, NEMVE25998
OG0003858	bflo_16889	NEMVE07192
OG0003859	bflo_01769	NEMVE25657
OG0003861	bflo_18325	NEMVE05952
OG0003862	bflo_18081	NEMVE14847
OG0003863	bflo_08746	NEMVE15299
OG0003864	bflo_17590	NEMVE12479, NEMVE05255
OG0003865	bflo_02430	NEMVE08854
OG0003866	bflo_18467, bflo_18468	NEMVE14786
OG0003867	bflo_24398	NEMVE14855
OG0003868	bflo_15648	NEMVE23932
OG0003869	bflo_18781	NEMVE25452
OG0003870	bflo_10490	NEMVE09270
OG0003871	bflo_21378	NEMVE02634
OG0003871	bflo_21732	NEMVE01925
OG0003872	bflo_16387	NEMVE06420
OG0003873	bflo_16172	NEMVE02237
OG0003874	bflo_06454	NEMVE23530
OG0003875	bflo_10585	NEMVE04885
OG0003876	bflo_25231	NEMVE06222, NEMVE12361
OG0003877	bflo_22483	NEMVE20725, NEMVE07878
OG0003878	bflo_11907	NEMVE17672
OG0003879	bflo_01976	NEMVE00015
OG0003880	bflo_21721	NEMVE18635
OG0003880	bflo_21549	NEMVE21199
OG0003881	bflo_12239	NEMVE21229, NEMVE25591
OG0003882	bflo_12728	NEMVE25838
OG0003883	bflo_09030	NEMVE24051
OG0003884	bflo_08247	NEMVE04622
OG0003885	bflo_05699	NEMVE07560
OG0003886	bflo_02594	NEMVE07112
OG0003887	bflo_07640	NEMVE13010
OG0003888	bflo_17272	NEMVE07601
OG0003889	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991
OG0003890	bflo_14828, bflo_10736	NEMVE01588
OG0003892	bflo_11576	NEMVE22031, NEMVE14752
OG0003893	bflo_18061	NEMVE17391
OG0003894	bflo_15776	NEMVE13262
OG0003895	bflo_22849	NEMVE10938
OG0003896	bflo_23104	NEMVE05289
OG0003897	bflo_24684	NEMVE01514
OG0003898	bflo_21662	NEMVE00029, NEMVE20445
OG0003899	bflo_04990, bflo_04991	NEMVE25516
OG0003900	bflo_22302	NEMVE17139
OG0003901	bflo_25007	NEMVE14163
OG0003903	bflo_17448	NEMVE25716
OG0003904	bflo_08053	NEMVE13657
OG0003905	bflo_03154	NEMVE07644
OG0003906	bflo_04877	NEMVE08844
OG0003909	bflo_13163	NEMVE12977
OG0003910	bflo_17784	NEMVE11947, NEMVE14228
OG0003911	bflo_01450	NEMVE13548
OG0003912	bflo_13927	NEMVE23480
OG0003913	bflo_25822	NEMVE06219
OG0003914	bflo_07842	NEMVE23883
OG0003915	bflo_22605	NEMVE13987
OG0003916	bflo_12715	NEMVE04869
OG0003917	bflo_14511	NEMVE07359
OG0003918	bflo_07118	NEMVE15132
OG0003919	bflo_20659	NEMVE10983
OG0003920	bflo_17349	NEMVE13794
OG0003921	bflo_01051	NEMVE13546, NEMVE03026
OG0003922	bflo_24628, bflo_03949	NEMVE11796
OG0003923	bflo_18828	NEMVE01001, NEMVE12285
OG0003925	bflo_24965	NEMVE14404
OG0003926	bflo_24571	NEMVE18036
OG0003927	bflo_21017, bflo_21016	NEMVE14203, NEMVE11015, NEMVE11697
OG0003928	bflo_13839	NEMVE09621
OG0003929	bflo_05243	NEMVE15034
OG0003930	bflo_03015	NEMVE11142
OG0003931	bflo_23064	NEMVE05283
OG0003932	bflo_06821	NEMVE10145
OG0003932	bflo_15910	NEMVE17360
OG0003933	bflo_12445	NEMVE16001
OG0003934	bflo_25582	NEMVE10808
OG0003935	bflo_09457, bflo_07075, bflo_19441	NEMVE04906, NEMVE10377, NEMVE06933
OG0003936	bflo_12653	NEMVE19837
OG0003937	bflo_09216	NEMVE18859
OG0003938	bflo_17513	NEMVE14790
OG0003939	bflo_25332	NEMVE25295, NEMVE20805, NEMVE20363
OG0003940	bflo_12482	NEMVE16875
OG0003941	bflo_11126	NEMVE17560
OG0003942	bflo_17261	NEMVE22462
OG0003944	bflo_17891	NEMVE25693, NEMVE10205, NEMVE21561
OG0003945	bflo_23336	NEMVE14589
OG0003946	bflo_08890	NEMVE09626
OG0003947	bflo_10038, bflo_26937	NEMVE01496, NEMVE12187
OG0003948	bflo_21792	NEMVE19651
OG0003949	bflo_04795, bflo_20040, bflo_04980	NEMVE07570, NEMVE23133
OG0003950	bflo_04796	NEMVE04576
OG0003951	bflo_10924	NEMVE21774
OG0003952	bflo_03025	NEMVE24632
OG0003954	bflo_06529	NEMVE08288, NEMVE00930
OG0003955	bflo_15067	NEMVE06429
OG0003956	bflo_25554	NEMVE23428
OG0003957	bflo_12685	NEMVE06353, NEMVE09576
OG0003958	bflo_07451	NEMVE15102
OG0003959	bflo_16654	NEMVE23777
OG0003961	bflo_01052	NEMVE15127
OG0003962	bflo_14558	NEMVE16096, NEMVE01907
OG0003964	bflo_16381, bflo_22238, bflo_22112, bflo_22610	NEMVE15732
OG0003965	bflo_01681	NEMVE25502
OG0003966	bflo_18046	NEMVE13810
OG0003967	bflo_23352	NEMVE23105
OG0003968	bflo_09937	NEMVE08572
OG0003969	bflo_11550	NEMVE07890
OG0003970	bflo_08004	NEMVE23326
OG0003971	bflo_09929	NEMVE22272
OG0003972	bflo_13739	NEMVE13775
OG0003973	bflo_07614	NEMVE14779
OG0003974	bflo_02985	NEMVE22748
OG0003976	bflo_10370	NEMVE24965
OG0003997	bflo_14358, bflo_17824	NEMVE05978
OG0003998	bflo_19399	NEMVE09129, NEMVE09141, NEMVE00894
OG0003999	bflo_00820	NEMVE21965
OG0004002	bflo_05675	NEMVE18518
OG0004004	bflo_00245	NEMVE06251
OG0004005	bflo_05822	NEMVE23848
OG0004006	bflo_15642	NEMVE20989, NEMVE11118
OG0004007	bflo_25579	NEMVE13953
OG0004009	bflo_08409	NEMVE21729
OG0004010	bflo_25494	NEMVE14978, NEMVE12830
OG0004011	bflo_07481	NEMVE25743
OG0004012	bflo_10107	NEMVE12899, NEMVE22318
OG0004014	bflo_01604	NEMVE25034, NEMVE18256
OG0004015	bflo_27508, bflo_25882	NEMVE09359
OG0004016	bflo_26991, bflo_11062	NEMVE08938
OG0004016	bflo_02411	NEMVE13204
OG0004017	bflo_06408	NEMVE14537
OG0004018	bflo_12053, bflo_12055	NEMVE17555
OG0004019	bflo_03365	NEMVE05373
OG0004020	bflo_21634	NEMVE22667
OG0004021	bflo_20663	NEMVE03953, NEMVE00245, NEMVE06416
OG0004022	bflo_03904, bflo_18302	NEMVE22354, NEMVE07265
OG0004023	bflo_13771, bflo_13445	NEMVE10125
OG0004024	bflo_22710	NEMVE24877
OG0004025	bflo_08844	NEMVE14321
OG0004028	bflo_08558	NEMVE00045, NEMVE01939
OG0004030	bflo_23086	NEMVE09561
OG0004031	bflo_16318	NEMVE09520
OG0004032	bflo_22471	NEMVE11647, NEMVE08726
OG0004033	bflo_10163	NEMVE05049
OG0004034	bflo_00483	NEMVE13874, NEMVE06071
OG0004035	bflo_13352	NEMVE23476
OG0004036	bflo_04917	NEMVE22269
OG0004037	bflo_21736	NEMVE24489
OG0004038	bflo_25870	NEMVE25168
OG0004039	bflo_00182	NEMVE05684, NEMVE15872
OG0004040	bflo_07645	NEMVE01924
OG0004041	bflo_06689	NEMVE07183
OG0004042	bflo_01092	NEMVE24907
OG0004043	bflo_18420	NEMVE25672
OG0004044	bflo_01005	NEMVE14670
OG0004045	bflo_10090	NEMVE22942
OG0004046	bflo_20151	NEMVE20796, NEMVE25121
OG0004046	bflo_12442	NEMVE16185
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	NEMVE14207
OG0004048	bflo_05759	NEMVE04894
OG0004049	bflo_17743	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060
OG0004050	bflo_12480	NEMVE24654
OG0004051	bflo_00363	NEMVE16748
OG0004052	bflo_07404	NEMVE04588
OG0004053	bflo_06844	NEMVE19218
OG0004055	bflo_18239, bflo_18237	NEMVE22198
OG0004056	bflo_08362	NEMVE11824, NEMVE12001, NEMVE17803
OG0004057	bflo_03481	NEMVE17724, NEMVE14174
OG0004058	bflo_03305	NEMVE06021
OG0004059	bflo_09431	NEMVE10461
OG0004060	bflo_10224	NEMVE05949
OG0004061	bflo_25941	NEMVE09085
OG0004063	bflo_04519	NEMVE10277
OG0004064	bflo_06053	NEMVE23672
OG0004065	bflo_24951	NEMVE13633
OG0004066	bflo_16131, bflo_16076, bflo_16059	NEMVE18474
OG0004068	bflo_04452	NEMVE14104
OG0004069	bflo_07987	NEMVE10507
OG0004070	bflo_23729	NEMVE00018, NEMVE22616
OG0004071	bflo_16403	NEMVE14977
OG0004072	bflo_19459	NEMVE15269
OG0004074	bflo_06358	NEMVE01933, NEMVE11914
OG0004075	bflo_12360	NEMVE15118
OG0004076	bflo_06535	NEMVE11675, NEMVE01100
OG0004078	bflo_09450	NEMVE13560
OG0004079	bflo_15451	NEMVE25325
OG0004080	bflo_18882	NEMVE06984
OG0004081	bflo_21861	NEMVE22578
OG0004082	bflo_00978	NEMVE01381
OG0004083	bflo_19440	NEMVE14362
OG0004084	bflo_14479, bflo_04730	NEMVE14693
OG0004085	bflo_21712	NEMVE14248, NEMVE19893, NEMVE17924
OG0004086	bflo_15527	NEMVE02965
OG0004087	bflo_00774	NEMVE04747
OG0004088	bflo_08888	NEMVE13678
OG0004089	bflo_24435	NEMVE22289, NEMVE23169
OG0004090	bflo_02550	NEMVE14306
OG0004091	bflo_25644	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080
OG0004091	bflo_25537	NEMVE00934
OG0004092	bflo_18722	NEMVE12115, NEMVE21794
OG0004093	bflo_10011	NEMVE00957
OG0004094	bflo_17070	NEMVE25166
OG0004095	bflo_08947	NEMVE15313
OG0004096	bflo_16105	NEMVE22332
OG0004098	bflo_25548	NEMVE01526
OG0004099	bflo_23751	NEMVE08673
OG0004100	bflo_10859	NEMVE13287
OG0004101	bflo_02328	NEMVE23681
OG0004102	bflo_10530	NEMVE00016, NEMVE08375
OG0004103	bflo_18116, bflo_01589	NEMVE23564
OG0004104	bflo_06763	NEMVE24910, NEMVE24911, NEMVE18049
OG0004105	bflo_05301	NEMVE12111, NEMVE13481
OG0004106	bflo_23964, bflo_24930	NEMVE15033
OG0004107	bflo_26512, bflo_10561	NEMVE13823
OG0004108	bflo_14163	NEMVE11403
OG0004110	bflo_06903	NEMVE22977
OG0004111	bflo_06133	NEMVE08919
OG0004113	bflo_11906	NEMVE02452
OG0004114	bflo_18466	NEMVE17396
OG0004115	bflo_24357	NEMVE00036, NEMVE17538
OG0004116	bflo_14868	NEMVE02528, NEMVE25696
OG0004117	bflo_06359	NEMVE11174
OG0004118	bflo_11032	NEMVE13160
OG0004119	bflo_05817	NEMVE22499, NEMVE11571, NEMVE11572
OG0004120	bflo_06902	NEMVE24901
OG0004121	bflo_24414	NEMVE13634
OG0004122	bflo_16663	NEMVE25053
OG0004123	bflo_01120	NEMVE17411, NEMVE17410
OG0004124	bflo_01444	NEMVE07304
OG0004125	bflo_02477	NEMVE13816
OG0004126	bflo_12737	NEMVE08221, NEMVE20754
OG0004128	bflo_11243	NEMVE13713
OG0004130	bflo_05927	NEMVE14705
OG0004131	bflo_16570	NEMVE05458
OG0004132	bflo_13046, bflo_13126	NEMVE23224
OG0004133	bflo_21730	NEMVE13985, NEMVE12851
OG0004134	bflo_09300	NEMVE14887
OG0004135	bflo_23100	NEMVE22322
OG0004136	bflo_25663, bflo_25662	NEMVE14508
OG0004138	bflo_18230	NEMVE10542
OG0004140	bflo_13590	NEMVE05908
OG0004141	bflo_11700	NEMVE05886
OG0004142	bflo_11007	NEMVE13449
OG0004143	bflo_04320	NEMVE18842
OG0004145	bflo_17954	NEMVE09487
OG0004146	bflo_20192	NEMVE21626, NEMVE02953
OG0004147	bflo_26420	NEMVE22674
OG0004148	bflo_18685	NEMVE19504
OG0004149	bflo_22473	NEMVE17931
OG0004150	bflo_09053	NEMVE13741
OG0004151	bflo_13322	NEMVE14229
OG0004153	bflo_07572, bflo_07571	NEMVE00083
OG0004154	bflo_05130, bflo_01086	NEMVE05816
OG0004157	bflo_11422	NEMVE16426, NEMVE03019
OG0004158	bflo_02113	NEMVE13617
OG0004159	bflo_05541	NEMVE18358, NEMVE14604
OG0004160	bflo_25508	NEMVE23083
OG0004161	bflo_13481, bflo_27086	NEMVE22412
OG0004162	bflo_23463	NEMVE25750
OG0004163	bflo_05333, bflo_05332, bflo_10119	NEMVE09614
OG0004164	bflo_07953	NEMVE22345, NEMVE25928
OG0004166	bflo_10003	NEMVE14358
OG0004167	bflo_06366	NEMVE10378
OG0004168	bflo_03869	NEMVE14660
OG0004169	bflo_23613	NEMVE09703
OG0004170	bflo_08931	NEMVE24511, NEMVE04516
OG0004171	bflo_08244	NEMVE13975
OG0004174	bflo_25477	NEMVE05860
OG0004175	bflo_13043, bflo_13044	NEMVE16183
OG0004176	bflo_07261	NEMVE13135
OG0004178	bflo_11717	NEMVE24562
OG0004179	bflo_23006	NEMVE13848
OG0004180	bflo_19742, bflo_19473	NEMVE06343
OG0004181	bflo_14869	NEMVE18763
OG0004183	bflo_08248	NEMVE25375
OG0004186	bflo_07573	NEMVE14257, NEMVE25645
OG0004187	bflo_13222	NEMVE13250
OG0004188	bflo_11714, bflo_16377	NEMVE15828
OG0004189	bflo_20223	NEMVE08777, NEMVE17967
OG0004190	bflo_23894	NEMVE24804
OG0004197	bflo_24807	NEMVE25880
OG0004215	bflo_20025	NEMVE23791
OG0004216	bflo_12603	NEMVE11628
OG0004217	bflo_14087	NEMVE07703
OG0004218	bflo_21045, bflo_20460	NEMVE21685
OG0004219	bflo_02280	NEMVE22540, NEMVE20986
OG0004220	bflo_01267	NEMVE14904
OG0004223	bflo_01727	NEMVE14495
OG0004225	bflo_00301	NEMVE12928, NEMVE06699
OG0004226	bflo_19811	NEMVE24092, NEMVE20295
OG0004227	bflo_25102	NEMVE13579
OG0004228	bflo_01224	NEMVE14091
OG0004229	bflo_07812	NEMVE10839
OG0004230	bflo_14845	NEMVE20221, NEMVE15013
OG0004231	bflo_05384	NEMVE25640, NEMVE19289
OG0004232	bflo_10173	NEMVE05374
OG0004233	bflo_24143	NEMVE05082
OG0004234	bflo_24057	NEMVE17554
OG0004234	bflo_24055	NEMVE18650
OG0004236	bflo_07373	NEMVE01769, NEMVE21449, NEMVE08213
OG0004237	bflo_14843	NEMVE24212
OG0004239	bflo_16055	NEMVE09798
OG0004240	bflo_14064	NEMVE02594, NEMVE02188
OG0004241	bflo_22009	NEMVE17443
OG0004242	bflo_05828	NEMVE14789
OG0004243	bflo_02341	NEMVE13950
OG0004244	bflo_11658	NEMVE21955
OG0004245	bflo_10377	NEMVE22952
OG0004246	bflo_23079	NEMVE13565
OG0004247	bflo_19177, bflo_17721	NEMVE00266, NEMVE19464
OG0004248	bflo_24542, bflo_24543	NEMVE20564, NEMVE10713
OG0004249	bflo_14267	NEMVE07696
OG0004250	bflo_20438	NEMVE05051
OG0004251	bflo_16457	NEMVE19617, NEMVE25778
OG0004252	bflo_03055	NEMVE15040
OG0004253	bflo_21064	NEMVE06410
OG0004254	bflo_08133	NEMVE02453
OG0004255	bflo_25003	NEMVE24360
OG0004256	bflo_09197, bflo_09196, bflo_10282, bflo_11154, bflo_10502, bflo_08861, bflo_16667, bflo_10503, bflo_08860, bflo_09906	NEMVE09070, NEMVE09069, NEMVE09065, NEMVE09617
OG0004257	bflo_01868	NEMVE24614
OG0004258	bflo_14122	NEMVE23518
OG0004259	bflo_03895	NEMVE22430
OG0004260	bflo_07593	NEMVE15889, NEMVE21330
OG0004262	bflo_17291	NEMVE04762
OG0004263	bflo_18760	NEMVE05868
OG0004265	bflo_16650	NEMVE06493
OG0004266	bflo_19972	NEMVE06413
OG0004266	bflo_19974	NEMVE06415
OG0004266	bflo_19971	NEMVE13429
OG0004267	bflo_04121	NEMVE06676
OG0004268	bflo_13534	NEMVE09145
OG0004269	bflo_23956	NEMVE24672, NEMVE11658, NEMVE11660
OG0004270	bflo_05847	NEMVE05372
OG0004271	bflo_11927	NEMVE13196
OG0004272	bflo_05950	NEMVE14903
OG0004273	bflo_23163	NEMVE01963
OG0004274	bflo_04876, bflo_13254	NEMVE13344
OG0004275	bflo_19058	NEMVE13750
OG0004276	bflo_12776	NEMVE18577
OG0004277	bflo_17664	NEMVE09367, NEMVE25827, NEMVE21668
OG0004278	bflo_26456	NEMVE11125
OG0004279	bflo_15836	NEMVE02937, NEMVE18790
OG0004280	bflo_05742, bflo_18667	NEMVE06242
OG0004281	bflo_09552	NEMVE01299
OG0004282	bflo_01697	NEMVE15059
OG0004283	bflo_14369	NEMVE00512
OG0004284	bflo_10091	NEMVE10541
OG0004285	bflo_09644	NEMVE13116
OG0004286	bflo_19820	NEMVE09457, NEMVE02864
OG0004287	bflo_22517	NEMVE10700
OG0004288	bflo_13055	NEMVE18710
OG0004289	bflo_16900	NEMVE18867
OG0004290	bflo_12592	NEMVE01915
OG0004291	bflo_09709	NEMVE06141
OG0004292	bflo_24769	NEMVE11084
OG0004295	bflo_25243	NEMVE08615
OG0004296	bflo_08135	NEMVE21716
OG0004297	bflo_01520	NEMVE05511
OG0004298	bflo_14807	NEMVE18586
OG0004299	bflo_14117	NEMVE07833
OG0004301	bflo_21149	NEMVE15665
OG0004302	bflo_20299	NEMVE13868
OG0004303	bflo_21593	NEMVE14939, NEMVE00925
OG0004304	bflo_10723	NEMVE02041
OG0004305	bflo_05913	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	bflo_06377	NEMVE02836
OG0004307	bflo_23131	NEMVE14393
OG0004308	bflo_17611	NEMVE20752
OG0004309	bflo_07674	NEMVE21890
OG0004310	bflo_07406	NEMVE21788
OG0004312	bflo_18032	NEMVE14123
OG0004313	bflo_20212	NEMVE22183
OG0004314	bflo_15802	NEMVE10498
OG0004315	bflo_09497	NEMVE18139
OG0004316	bflo_24460	NEMVE13067
OG0004317	bflo_19864	NEMVE21704, NEMVE16794
OG0004318	bflo_23343	NEMVE17782, NEMVE25004
OG0004319	bflo_03033	NEMVE06670
OG0004320	bflo_22155	NEMVE20738, NEMVE18734
OG0004321	bflo_07360, bflo_21224	NEMVE19590
OG0004322	bflo_04745	NEMVE08718, NEMVE05406
OG0004323	bflo_18175	NEMVE00970
OG0004324	bflo_01085	NEMVE07951
OG0004325	bflo_12662	NEMVE14783
OG0004326	bflo_24879, bflo_25019	NEMVE24895
OG0004327	bflo_14246	NEMVE10956
OG0004328	bflo_01149	NEMVE25033
OG0004329	bflo_09988, bflo_02398	NEMVE14876
OG0004330	bflo_18848	NEMVE01493
OG0004331	bflo_18890	NEMVE22843, NEMVE02042
OG0004332	bflo_24713	NEMVE14173
OG0004333	bflo_01460	NEMVE02002
OG0004334	bflo_25607	NEMVE13239
OG0004335	bflo_14442	NEMVE03938
OG0004338	bflo_14114	NEMVE13087
OG0004339	bflo_21099	NEMVE18494, NEMVE24915
OG0004340	bflo_23322, bflo_22794	NEMVE17425
OG0004341	bflo_23516	NEMVE05259
OG0004342	bflo_08386	NEMVE23268
OG0004343	bflo_09298	NEMVE01964
OG0004344	bflo_07396	NEMVE02635
OG0004345	bflo_16427	NEMVE06527
OG0004346	bflo_19751	NEMVE13974
OG0004347	bflo_20345	NEMVE25932
OG0004348	bflo_21350	NEMVE25252
OG0004349	bflo_12358	NEMVE22471
OG0004350	bflo_18288, bflo_18444	NEMVE13828
OG0004351	bflo_24757	NEMVE00918
