Orthogroup	BRAFL	CAPO3
OG0004934	bflo_15733	CAPO305066
OG0004935	bflo_27188, bflo_16334	CAPO302835
OG0004936	bflo_21250	CAPO306298
OG0004938	bflo_12383	CAPO308159
OG0004943	bflo_23401, bflo_26832	CAPO306001
OG0004944	bflo_11279	CAPO302056
OG0004946	bflo_21068	CAPO305515
OG0004947	bflo_05551	CAPO307579
OG0004948	bflo_10165	CAPO305331
OG0004949	bflo_10358	CAPO304026
OG0004950	bflo_27252, bflo_18338	CAPO300642
OG0004952	bflo_06593	CAPO301776
OG0004953	bflo_10776, bflo_10549	CAPO306623
OG0004954	bflo_05593	CAPO303229
OG0004958	bflo_05533, bflo_02653	CAPO302197
OG0004960	bflo_03527	CAPO300258
OG0004961	bflo_00860	CAPO305777
OG0004962	bflo_19679	CAPO301438
OG0004963	bflo_02420	CAPO303805
OG0004964	bflo_18959	CAPO302916
OG0004969	bflo_22559	CAPO303678
OG0004970	bflo_18023	CAPO303748
OG0004971	bflo_27226, bflo_17760	CAPO302327
OG0004972	bflo_23204	CAPO304289
OG0004973	bflo_23177	CAPO305642
OG0004976	bflo_14435	CAPO304478
OG0004977	bflo_19613	CAPO304350
OG0004978	bflo_14758	CAPO308306
OG0004979	bflo_18913	CAPO303118
OG0004980	bflo_08613	CAPO300807
OG0004981	bflo_02414	CAPO306326
OG0004982	bflo_15633	CAPO301351
OG0004983	bflo_09221	CAPO300176
OG0004985	bflo_21194	CAPO304816
OG0004987	bflo_08612	CAPO306240
OG0004988	bflo_21103	CAPO305623
OG0004989	bflo_03493	CAPO300323
OG0004990	bflo_11383	CAPO305712
OG0004991	bflo_12465	CAPO302271
OG0004993	bflo_15860, bflo_10624	CAPO302747
OG0004997	bflo_10758	CAPO300456
OG0005002	bflo_01656	CAPO305114
OG0005003	bflo_09023	CAPO303837
OG0005006	bflo_00766	CAPO301015
OG0005007	bflo_22056	CAPO300658
OG0005009	bflo_09320	CAPO303190
OG0005010	bflo_04352	CAPO304378
OG0005013	bflo_08225	CAPO304066
OG0005014	bflo_20632	CAPO307825
OG0005015	bflo_07668	CAPO300946
OG0005016	bflo_22180, bflo_22224	CAPO305499
OG0005021	bflo_21977	CAPO304690
OG0005040	bflo_17923	CAPO300876
OG0005044	bflo_20336	CAPO307084
OG0005046	bflo_12080	CAPO304846
OG0005047	bflo_14126	CAPO305932
OG0005048	bflo_11605	CAPO300857
OG0005053	bflo_19039	CAPO302547
OG0005057	bflo_09215	CAPO303573
OG0005058	bflo_20830	CAPO306731
OG0005059	bflo_16809, bflo_15765	CAPO300063
OG0005061	bflo_24909, bflo_24686	CAPO306602
OG0005062	bflo_02596	CAPO302106
OG0005064	bflo_03950	CAPO300249
OG0005067	bflo_00382	CAPO302289
OG0005068	bflo_24469	CAPO306513
OG0005069	bflo_20052	CAPO300204
OG0005071	bflo_22162	CAPO305606
OG0005073	bflo_01013	CAPO305547
OG0005075	bflo_10879, bflo_10876	CAPO307362
OG0005076	bflo_06311	CAPO302885
OG0005077	bflo_24463, bflo_06961, bflo_07478	CAPO302160
OG0005078	bflo_13091	CAPO307983
OG0005081	bflo_02603	CAPO307065
OG0005084	bflo_10883	CAPO307421, CAPO301121
OG0005086	bflo_11753	CAPO302959
OG0005088	bflo_25735	CAPO307772
OG0005089	bflo_05914	CAPO303888
OG0005090	bflo_23045	CAPO303909
OG0005091	bflo_14710	CAPO305179
OG0005092	bflo_11879	CAPO301418
OG0005093	bflo_03905	CAPO303716
OG0005094	bflo_13863	CAPO303630
OG0005095	bflo_08843	CAPO301660
OG0005096	bflo_23554, bflo_23745	CAPO301964
OG0005097	bflo_23691	CAPO304365
OG0005099	bflo_23378	CAPO305916
OG0005100	bflo_21620	CAPO306219
OG0005103	bflo_17260	CAPO300625
OG0005104	bflo_06265	CAPO303053
OG0005106	bflo_14394	CAPO301403
OG0005107	bflo_03887	CAPO304194
OG0005108	bflo_26306	CAPO301196
OG0005109	bflo_19171	CAPO301209
OG0005111	bflo_24556	CAPO302727
OG0005113	bflo_16466	CAPO300389
OG0005114	bflo_25082	CAPO305096
OG0005115	bflo_16115, bflo_16956	CAPO304298
OG0005119	bflo_10008	CAPO304215
OG0005120	bflo_13473	CAPO304593
OG0005121	bflo_14563, bflo_14565	CAPO301715
OG0005124	bflo_06130	CAPO305507
OG0005127	bflo_27385, bflo_22008	CAPO307277
OG0005128	bflo_18076	CAPO305144
OG0005130	bflo_14332	CAPO305368
OG0005132	bflo_02012	CAPO300384
OG0005138	bflo_17714, bflo_09357	CAPO300009
OG0005139	bflo_17759	CAPO302205
OG0005140	bflo_08025	CAPO300700, CAPO302173
OG0005142	bflo_24616	CAPO304715
OG0005143	bflo_21983	CAPO304926
OG0005144	bflo_26212	CAPO306416
OG0005145	bflo_06310	CAPO302299
OG0005146	bflo_10608	CAPO303659
OG0005149	bflo_07714	CAPO302171
OG0005150	bflo_11515	CAPO301944
OG0005151	bflo_21590	CAPO302626
OG0005152	bflo_08896	CAPO307737
OG0005154	bflo_25581	CAPO307643
OG0005155	bflo_21651	CAPO304712
OG0005156	bflo_02417	CAPO305254
OG0005157	bflo_18814	CAPO301711
OG0005158	bflo_19145	CAPO300547
OG0005160	bflo_19980, bflo_21106	CAPO300741
OG0005163	bflo_15762	CAPO305704
OG0005164	bflo_11167	CAPO307846
OG0005168	bflo_08733	CAPO306745
OG0005169	bflo_22043	CAPO303886
OG0005172	bflo_12562	CAPO306565
OG0005175	bflo_24985	CAPO305645
OG0005178	bflo_15141	CAPO300199
OG0005179	bflo_15145	CAPO306190
OG0005180	bflo_08939	CAPO308188
OG0005181	bflo_13788	CAPO300793
OG0005182	bflo_26207	CAPO300394
OG0005183	bflo_09802	CAPO304256
OG0005184	bflo_15705	CAPO307619
OG0005185	bflo_12982	CAPO305409
OG0005187	bflo_11587	CAPO300108
OG0005188	bflo_18754	CAPO307366, CAPO308331
OG0005191	bflo_25297	CAPO301264
OG0005192	bflo_08221	CAPO302320
OG0005193	bflo_19549	CAPO300973
OG0005194	bflo_10009	CAPO306243
OG0005196	bflo_03354	CAPO306636
OG0005200	bflo_24428	CAPO307301
OG0005201	bflo_12925	CAPO300421
OG0005202	bflo_18640	CAPO300013
OG0005203	bflo_09801	CAPO304416
OG0005205	bflo_19385	CAPO302576
OG0005206	bflo_04884	CAPO301965
OG0005208	bflo_23678	CAPO303001
OG0005209	bflo_23073	CAPO300492
OG0005210	bflo_02094	CAPO301315
OG0005212	bflo_06063	CAPO300331
OG0005214	bflo_21718	CAPO304556
OG0005215	bflo_25677	CAPO308114
OG0005216	bflo_11885, bflo_11437	CAPO304567
OG0005217	bflo_00873	CAPO303096, CAPO306650
OG0005221	bflo_09716	CAPO306723
OG0005222	bflo_13391	CAPO305567
OG0005223	bflo_18930	CAPO302922
OG0005224	bflo_17194	CAPO300521
OG0005228	bflo_08976	CAPO300902
OG0005229	bflo_12272	CAPO300950
OG0005230	bflo_12517	CAPO305306
OG0005231	bflo_25902	CAPO307526
OG0005233	bflo_11596	CAPO307259
OG0005234	bflo_24415	CAPO306586, CAPO305435
OG0005237	bflo_13805	CAPO300405
OG0005238	bflo_16299	CAPO307942
OG0005239	bflo_14013	CAPO305851
OG0005240	bflo_00296	CAPO302162
OG0005241	bflo_22208	CAPO301367
OG0005243	bflo_23333	CAPO302946
OG0005244	bflo_15824	CAPO301413
OG0005245	bflo_00267	CAPO305774
OG0005247	bflo_13263	CAPO305218
OG0005249	bflo_15878	CAPO306769
OG0005250	bflo_18225	CAPO304032
OG0005251	bflo_17377	CAPO306449
OG0005253	bflo_14325	CAPO307867
OG0005254	bflo_22780	CAPO304356
OG0005255	bflo_10094	CAPO303838, CAPO300416, CAPO307726
OG0005257	bflo_07445, bflo_07446	CAPO302797
OG0005258	bflo_11542	CAPO301990
OG0005259	bflo_11376	CAPO303873
OG0005261	bflo_01451	CAPO305240
OG0005262	bflo_24459	CAPO301884
OG0005265	bflo_01972	CAPO305767
OG0005267	bflo_18091	CAPO300315
OG0005268	bflo_10223	CAPO302457
OG0005269	bflo_11556	CAPO303868
OG0005271	bflo_17399, bflo_17598	CAPO303459
OG0005272	bflo_00414, bflo_00384	CAPO300142
OG0005273	bflo_17620	CAPO302742
OG0005275	bflo_11654	CAPO301557
OG0005277	bflo_25679	CAPO302973, CAPO308033
OG0005278	bflo_01936	CAPO306576, CAPO308328
OG0005279	bflo_12822	CAPO304182
OG0005280	bflo_10369	CAPO306635
OG0005285	bflo_20114	CAPO302006
OG0005287	bflo_08470	CAPO307607
OG0005289	bflo_15931	CAPO304679
OG0005290	bflo_26242	CAPO305632
OG0005292	bflo_02485	CAPO300881
OG0005293	bflo_18998	CAPO303402
OG0005294	bflo_25192	CAPO306913
OG0005295	bflo_14346, bflo_27126	CAPO304907
OG0005298	bflo_01725	CAPO307279
OG0005299	bflo_13099	CAPO304069
OG0005300	bflo_12225	CAPO304452
OG0005301	bflo_20520	CAPO307444
OG0005303	bflo_03280	CAPO304454
OG0005305	bflo_13200	CAPO301003
OG0005309	bflo_07061	CAPO306631
OG0005312	bflo_11601	CAPO307454, CAPO303466
OG0005314	bflo_04495	CAPO302074
OG0005315	bflo_27200, bflo_16722	CAPO302427
OG0005316	bflo_12547	CAPO301704
OG0005317	bflo_00009, bflo_05356	CAPO307168
OG0005318	bflo_03376	CAPO308249
OG0005319	bflo_05919	CAPO302638
OG0005320	bflo_08103, bflo_07455, bflo_07980, bflo_07457	CAPO301023
OG0005322	bflo_18573	CAPO308079
OG0005323	bflo_06114	CAPO307349
OG0005324	bflo_16855	CAPO303901
OG0005325	bflo_25785	CAPO301092
OG0005326	bflo_13314	CAPO303331
OG0005331	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227	CAPO301923
OG0005359	bflo_23444	CAPO300630
OG0005360	bflo_05676	CAPO303782
OG0005364	bflo_23098	CAPO300756
OG0005365	bflo_07643	CAPO303866
OG0005366	bflo_10337	CAPO300645
OG0005367	bflo_20497	CAPO304113
OG0005370	bflo_06724	CAPO303423
OG0005371	bflo_15479	CAPO306407
OG0005373	bflo_22051	CAPO302507
OG0005374	bflo_18105	CAPO300609
OG0005377	bflo_21067	CAPO307926
OG0005378	bflo_20475, bflo_21021	CAPO301284
OG0005379	bflo_14259	CAPO303714
OG0005380	bflo_18096	CAPO306791
OG0005381	bflo_16003	CAPO301325
OG0005384	bflo_05734	CAPO300411
OG0005385	bflo_21175	CAPO305502
OG0005386	bflo_15002	CAPO307872
OG0005388	bflo_06429	CAPO301274
OG0005389	bflo_14124	CAPO300599
OG0005390	bflo_26118	CAPO301450
OG0005391	bflo_12975	CAPO302409
OG0005393	bflo_09168	CAPO302465
OG0005394	bflo_13791	CAPO306444
OG0005395	bflo_22998	CAPO302966
OG0005396	bflo_22071	CAPO301185
OG0005398	bflo_19232	CAPO301199
OG0005399	bflo_24872	CAPO306277
OG0005400	bflo_14105	CAPO301149
OG0005402	bflo_24097	CAPO307246
OG0005403	bflo_05760	CAPO303785
OG0005404	bflo_00600	CAPO306644
OG0005405	bflo_07417	CAPO304677
OG0005406	bflo_17522	CAPO301050
OG0005408	bflo_10376	CAPO306656
OG0005409	bflo_12612	CAPO304722
OG0005410	bflo_13411	CAPO300140
OG0005412	bflo_00715	CAPO300143
OG0005413	bflo_08015	CAPO304093
OG0005414	bflo_22724	CAPO301252, CAPO301167
OG0005417	bflo_22972	CAPO302063
OG0005422	bflo_10245	CAPO303205
OG0005424	bflo_22108	CAPO305286
OG0005425	bflo_10283	CAPO300175
OG0005427	bflo_19140	CAPO301444
OG0005430	bflo_13697	CAPO302295
OG0005431	bflo_17292	CAPO304591
OG0005433	bflo_06628	CAPO303786
OG0005434	bflo_14305, bflo_14308	CAPO302858
OG0005435	bflo_15687	CAPO303045
OG0005437	bflo_18977	CAPO308137
OG0005438	bflo_20784	CAPO302494
OG0005439	bflo_01173	CAPO304206
OG0005440	bflo_06178	CAPO303719
OG0005442	bflo_05216, bflo_02507	CAPO307582
OG0005443	bflo_04867	CAPO305021
OG0005444	bflo_03875	CAPO300488
OG0005446	bflo_18194	CAPO300144
OG0005449	bflo_23261	CAPO300543
OG0005450	bflo_15512	CAPO302868
OG0005451	bflo_04451	CAPO300480
OG0005454	bflo_01584, bflo_02003, bflo_09942	CAPO307132
OG0005455	bflo_18762	CAPO301855
OG0005457	bflo_13772, bflo_13770	CAPO307831
OG0005459	bflo_03854, bflo_12126	CAPO304164
OG0005461	bflo_18779	CAPO307668
OG0005462	bflo_10216	CAPO306835
OG0005463	bflo_07165	CAPO303989
OG0005464	bflo_12667	CAPO307986
OG0005465	bflo_11359	CAPO300347
OG0005466	bflo_00661	CAPO300596
OG0005467	bflo_20216	CAPO305986
OG0005468	bflo_10615	CAPO306414
OG0005469	bflo_15621	CAPO301614
OG0005470	bflo_13830	CAPO300654
OG0005471	bflo_20304	CAPO300819
OG0005474	bflo_22632	CAPO304412
OG0005475	bflo_12095, bflo_12461	CAPO300271
OG0005476	bflo_11553	CAPO305577, CAPO305762
OG0005478	bflo_13093, bflo_13094	CAPO305209
OG0005479	bflo_13220	CAPO300550
OG0005480	bflo_07094	CAPO307314
OG0005481	bflo_17610	CAPO306697, CAPO301416
OG0005482	bflo_13464	CAPO307925
OG0005483	bflo_03566	CAPO304067
OG0005484	bflo_14983	CAPO307524
OG0005486	bflo_05960	CAPO300225
OG0005487	bflo_01533	CAPO300444
OG0005488	bflo_20426	CAPO301054
OG0005489	bflo_00241	CAPO305322
OG0005490	bflo_00229	CAPO300839
OG0005491	bflo_07042	CAPO305898
OG0005493	bflo_18007, bflo_09722	CAPO304618
OG0005494	bflo_10040	CAPO308140
OG0005495	bflo_22184	CAPO305673
OG0005498	bflo_19580, bflo_19775	CAPO303826
OG0005499	bflo_08537	CAPO306730
OG0005500	bflo_24212	CAPO306535
OG0005503	bflo_01609	CAPO307437
OG0005504	bflo_03183	CAPO300995
OG0005505	bflo_20450	CAPO307588
OG0005506	bflo_25979	CAPO307275
OG0005508	bflo_00696	CAPO308142
OG0005509	bflo_16497	CAPO300202
OG0005510	bflo_20409	CAPO307083
OG0005511	bflo_25632	CAPO304438
OG0005514	bflo_00127, bflo_23773	CAPO305223
OG0005516	bflo_16446	CAPO305610
OG0005517	bflo_05239	CAPO303557
OG0005518	bflo_10334	CAPO300928
OG0005524	bflo_23594	CAPO307077
OG0005525	bflo_23020	CAPO305745
OG0005527	bflo_10343	CAPO307337
OG0005528	bflo_09130	CAPO302166
OG0005529	bflo_09847	CAPO303996
OG0005533	bflo_22419, bflo_27393	CAPO308156
OG0005534	bflo_21720	CAPO300248
OG0005535	bflo_20969	CAPO306427
OG0005536	bflo_06016	CAPO306899
OG0005537	bflo_18040	CAPO305006
OG0005539	bflo_01823	CAPO300487
OG0005540	bflo_25948, bflo_25954, bflo_25988	CAPO307739
OG0005541	bflo_15111, bflo_15284	CAPO302610
OG0005545	bflo_12332	CAPO307853
OG0005550	bflo_26310, bflo_13291, bflo_12590	CAPO303338
OG0005553	bflo_16281	CAPO308016
OG0005554	bflo_12666	CAPO307360
OG0005555	bflo_24597	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548
OG0005558	bflo_07358	CAPO301773
OG0005559	bflo_17621	CAPO302392
OG0005560	bflo_12606	CAPO302459
OG0005561	bflo_12688	CAPO307649
OG0005562	bflo_25759	CAPO300157
OG0005563	bflo_14207	CAPO300985
OG0005564	bflo_15757	CAPO307593
OG0005566	bflo_20293	CAPO308091
OG0005569	bflo_10284	CAPO301394
OG0005572	bflo_21740	CAPO300415
OG0005574	bflo_06281	CAPO305418
OG0005575	bflo_04742	CAPO301354
OG0005578	bflo_24558	CAPO300834
OG0005580	bflo_03436	CAPO308283
OG0005581	bflo_20327	CAPO303973
OG0005582	bflo_12804	CAPO306123
OG0005583	bflo_06522	CAPO303824
OG0005584	bflo_01948	CAPO302871
OG0005588	bflo_00280	CAPO305990
OG0005589	bflo_00684	CAPO305989
OG0005590	bflo_02564	CAPO302905
OG0005592	bflo_13207	CAPO305870
OG0005593	bflo_04492	CAPO302759
OG0005594	bflo_12060	CAPO306885
OG0005595	bflo_10007	CAPO306737
OG0005597	bflo_21265	CAPO301334
OG0005598	bflo_00844, bflo_22474	CAPO300035
OG0005599	bflo_13081	CAPO302061
OG0005600	bflo_12389	CAPO300445
OG0005603	bflo_08774	CAPO303949
OG0005604	bflo_09192, bflo_09193	CAPO303855
OG0005605	bflo_07122, bflo_07125	CAPO300782
OG0005608	bflo_22655	CAPO303058
OG0005611	bflo_23695	CAPO304396
OG0005613	bflo_23778, bflo_27436	CAPO301790
OG0005614	bflo_21901	CAPO306809
OG0005615	bflo_03024	CAPO302186
OG0005616	bflo_12767	CAPO302310
OG0005617	bflo_25723	CAPO300131
OG0005618	bflo_25211	CAPO307702
OG0005620	bflo_10989	CAPO306094
OG0005621	bflo_08929	CAPO308123
OG0005622	bflo_17496	CAPO307903
OG0005623	bflo_21024	CAPO300779
OG0005624	bflo_03489	CAPO300652
OG0005625	bflo_10576	CAPO302221
OG0005626	bflo_20808	CAPO308220
OG0005629	bflo_24570	CAPO302575
OG0005630	bflo_05757	CAPO301786, CAPO307219
OG0005632	bflo_08955	CAPO303472
OG0005633	bflo_11568	CAPO302097
OG0005636	bflo_03318	CAPO302060
OG0005637	bflo_21429	CAPO305600
OG0005639	bflo_10156	CAPO306397
OG0005641	bflo_08392	CAPO302343
OG0005642	bflo_11440	CAPO307460
OG0005643	bflo_24139	CAPO307244
OG0005644	bflo_21176	CAPO303605
OG0005645	bflo_15947	CAPO300279
OG0005649	bflo_17804	CAPO304011
OG0005651	bflo_22851	CAPO301043
OG0005652	bflo_04118	CAPO301437
OG0005654	bflo_04043	CAPO306680
OG0005655	bflo_05654	CAPO300096, CAPO304440
OG0005656	bflo_09124	CAPO306816
OG0005660	bflo_20191	CAPO305277
OG0005665	bflo_06605	CAPO306931
OG0005681	bflo_21686	CAPO302618
OG0005690	bflo_21962	CAPO303792
OG0005692	bflo_18368	CAPO306503
OG0005694	bflo_11257	CAPO302741
OG0005695	bflo_08340	CAPO303401
OG0005700	bflo_14810	CAPO302108
OG0005701	bflo_23250	CAPO304311
OG0005702	bflo_14318	CAPO302394
OG0005703	bflo_22631	CAPO307490
OG0005707	bflo_05258	CAPO303751
OG0005708	bflo_02644	CAPO306478
OG0005710	bflo_25296	CAPO307544
OG0005712	bflo_21653	CAPO302811
OG0005714	bflo_16283	CAPO302016
OG0005715	bflo_06959	CAPO302774
OG0005717	bflo_18408	CAPO303289
OG0005719	bflo_24656	CAPO300934
OG0005721	bflo_15921	CAPO302442
OG0005723	bflo_11579	CAPO301560
OG0005724	bflo_24093	CAPO305737
OG0005725	bflo_22672	CAPO304382
OG0005726	bflo_13024	CAPO306255
OG0005728	bflo_13939	CAPO300070
OG0005729	bflo_17597	CAPO306373
OG0005731	bflo_23152	CAPO304326
OG0005732	bflo_23024	CAPO306509
OG0005733	bflo_06910	CAPO307250
OG0005734	bflo_24420	CAPO307857
OG0005735	bflo_16580	CAPO306353
OG0005738	bflo_22321	CAPO304853
OG0005739	bflo_01068	CAPO308247
OG0005741	bflo_19674	CAPO303042
OG0005742	bflo_19173, bflo_26828, bflo_06481, bflo_06480, bflo_19710	CAPO300464, CAPO302075
OG0005744	bflo_02870	CAPO302669
OG0005746	bflo_14800	CAPO304136
OG0005747	bflo_24337	CAPO300949
OG0005749	bflo_10012	CAPO300768
OG0005750	bflo_14613	CAPO304369
OG0005751	bflo_07294	CAPO302377
OG0005758	bflo_21716	CAPO304832
OG0005759	bflo_23779	CAPO305998
OG0005762	bflo_21722	CAPO307808
OG0005764	bflo_18818	CAPO302285
OG0005766	bflo_24662	CAPO307164
OG0005769	bflo_15855	CAPO301036
OG0005770	bflo_13846	CAPO306340
OG0005771	bflo_06517	CAPO301571
OG0005774	bflo_27276, bflo_18752	CAPO303542
OG0005775	bflo_23334	CAPO306153
OG0005776	bflo_11729	CAPO303568, CAPO307316
OG0005777	bflo_17641, bflo_16819	CAPO300042
OG0005779	bflo_23901	CAPO306436
OG0005781	bflo_21690, bflo_21691	CAPO303884
OG0005782	bflo_10056	CAPO300230
OG0005783	bflo_08771	CAPO303474
OG0005784	bflo_09766	CAPO302307
OG0005787	bflo_07600	CAPO307830
OG0005788	bflo_16369	CAPO300037
OG0005789	bflo_12587	CAPO303327
OG0005790	bflo_23345	CAPO304988
OG0005792	bflo_18546	CAPO301624
OG0005793	bflo_03585	CAPO300669
OG0005794	bflo_19296	CAPO302027
OG0005795	bflo_23584, bflo_21923	CAPO305005
OG0005796	bflo_07896	CAPO305004
OG0005797	bflo_09997	CAPO301712
OG0005799	bflo_21046	CAPO305503
OG0005800	bflo_00199	CAPO306663, CAPO303116
OG0005801	bflo_13115	CAPO305293
OG0005803	bflo_03908	CAPO307068
OG0005805	bflo_20164	CAPO302538
OG0005807	bflo_17670	CAPO304282
OG0005808	bflo_17697	CAPO300610
OG0005810	bflo_12736	CAPO305026
OG0005811	bflo_05842	CAPO304151
OG0005812	bflo_05810	CAPO305500
OG0005814	bflo_25361	CAPO301343
OG0005815	bflo_20179	CAPO306106
OG0005817	bflo_21052	CAPO300290
OG0005818	bflo_11299	CAPO302009
OG0005819	bflo_25366	CAPO301574
OG0005821	bflo_16275	CAPO300824
OG0005823	bflo_19986	CAPO300775
OG0005824	bflo_01580	CAPO303629
OG0005825	bflo_04859, bflo_04851	CAPO302227
OG0005828	bflo_19965	CAPO303954
OG0005831	bflo_22635	CAPO302864
OG0005832	bflo_13968	CAPO302018
OG0005835	bflo_02871	CAPO306285
OG0005837	bflo_08105	CAPO300250
OG0005838	bflo_20528	CAPO302560
OG0005840	bflo_01503	CAPO305424
OG0005842	bflo_02495	CAPO304596
OG0005843	bflo_01029	CAPO307528
OG0005845	bflo_12286	CAPO307070
OG0005847	bflo_08147	CAPO305680
OG0005848	bflo_19264	CAPO307829
OG0005849	bflo_26582, bflo_00395	CAPO303230
OG0005850	bflo_26458	CAPO307194
OG0005851	bflo_25343	CAPO302674
OG0005852	bflo_11415	CAPO306738
OG0005853	bflo_24047	CAPO305397
OG0005856	bflo_25005	CAPO308178
OG0005857	bflo_19983	CAPO301639
OG0005858	bflo_22693	CAPO305203
OG0005859	bflo_08018	CAPO307160
OG0005860	bflo_08367	CAPO300029
OG0005863	bflo_23015	CAPO304301
OG0005864	bflo_10798	CAPO301932
OG0005865	bflo_23982	CAPO303346
OG0005866	bflo_17429	CAPO302021
OG0005869	bflo_12796, bflo_12797, bflo_12795	CAPO305217
OG0005870	bflo_25704	CAPO305120
OG0005872	bflo_19557	CAPO301101
OG0005874	bflo_19403	CAPO301503
OG0005875	bflo_22258	CAPO307256
OG0005876	bflo_11263	CAPO301107
OG0005877	bflo_25487	CAPO303218
OG0005878	bflo_09022	CAPO307565
OG0005879	bflo_13062	CAPO305924
OG0005880	bflo_11136	CAPO303914
OG0005884	bflo_10784	CAPO302326
OG0005886	bflo_16494	CAPO302755
OG0005887	bflo_20064	CAPO307435, CAPO303666
OG0005888	bflo_16587	CAPO305237
OG0005889	bflo_18198	CAPO306476
OG0005890	bflo_08222	CAPO303293
OG0005892	bflo_12803	CAPO304793
OG0005893	bflo_14799	CAPO302656
OG0005894	bflo_14185	CAPO302802
OG0005897	bflo_05904	CAPO306226
OG0005898	bflo_23647	CAPO304352
OG0005899	bflo_15965	CAPO306295
OG0005901	bflo_12585	CAPO307343
OG0005902	bflo_13997	CAPO305014, CAPO305124
OG0005903	bflo_21818	CAPO306042
OG0005904	bflo_17457	CAPO308290
OG0005907	bflo_11284	CAPO306181
OG0005909	bflo_06026	CAPO304980
OG0005910	bflo_21903	CAPO304445
OG0005914	bflo_10970	CAPO304812
OG0005915	bflo_04747, bflo_20605, bflo_02581	CAPO301830
OG0005918	bflo_17063	CAPO304132
OG0005919	bflo_15821	CAPO301677
OG0005921	bflo_08095	CAPO301707
OG0005922	bflo_12327	CAPO301561
OG0005923	bflo_21355, bflo_07750	CAPO302607
OG0005924	bflo_13048	CAPO300900
OG0005925	bflo_22499	CAPO304879
OG0005926	bflo_12937	CAPO306981
OG0005929	bflo_26225	CAPO308208
OG0005931	bflo_12193	CAPO306162
OG0005932	bflo_11200	CAPO300797
OG0005933	bflo_17753, bflo_13146	CAPO301858
OG0005936	bflo_12730	CAPO302424
OG0005937	bflo_11517	CAPO304550
OG0005938	bflo_25181	CAPO300395
OG0005940	bflo_14798	CAPO300232
OG0005941	bflo_05690	CAPO302544
OG0005942	bflo_20128	CAPO305649
OG0005943	bflo_19800, bflo_19799	CAPO304448
OG0005944	bflo_05962	CAPO302321
OG0005946	bflo_11046	CAPO302043
OG0005947	bflo_22452	CAPO308067, CAPO304545
OG0005949	bflo_20580	CAPO305776
OG0005950	bflo_04373	CAPO302730
OG0005951	bflo_25186	CAPO305823
OG0005952	bflo_10378	CAPO302748
OG0005953	bflo_05405, bflo_05438	CAPO300018
OG0005954	bflo_26976, bflo_10839	CAPO300472
OG0005955	bflo_26910, bflo_08892	CAPO308169
OG0005958	bflo_17859	CAPO305231
OG0005959	bflo_06675	CAPO303727
OG0005960	bflo_10445	CAPO306619
OG0005961	bflo_10941	CAPO301401
OG0005966	bflo_23330	CAPO303149
OG0005967	bflo_23299	CAPO304145
OG0005968	bflo_13397	CAPO307899
OG0005969	bflo_10882, bflo_26978	CAPO304815
OG0005970	bflo_26194	CAPO300012
OG0005972	bflo_07795	CAPO306254
OG0005973	bflo_20204	CAPO301806
OG0005974	bflo_16420	CAPO300269
OG0005975	bflo_22505	CAPO301864
OG0005976	bflo_14274	CAPO304330
OG0005977	bflo_03367	CAPO302621
OG0005978	bflo_00918	CAPO302579
OG0005981	bflo_15755	CAPO305244
OG0005982	bflo_25805	CAPO302153
OG0005983	bflo_02899, bflo_06853	CAPO305305
OG0005984	bflo_26161	CAPO303854
OG0005985	bflo_07491	CAPO305361
OG0005986	bflo_22207	CAPO306131
OG0005987	bflo_21283	CAPO307262
OG0005988	bflo_14586	CAPO306075
OG0005989	bflo_04801	CAPO304449
OG0005991	bflo_14389	CAPO304070
OG0005993	bflo_19203	CAPO301813
OG0005996	bflo_06368	CAPO304073
OG0005997	bflo_14437	CAPO307298
OG0005998	bflo_04868	CAPO304281
OG0006000	bflo_10974	CAPO304784
