Orthogroup	BRAFL	AENJA_ok
OG0004600	bflo_26500	AENJA_16453
OG0004601	bflo_15597, bflo_15601, bflo_15569	AENJA_16456
OG0004602	bflo_04353	AENJA_16684
OG0004603	bflo_23030	AENJA_16691
OG0004605	bflo_23298	AENJA_16792
OG0004606	bflo_01880	AENJA_17079
OG0004607	bflo_22603	AENJA_17110
OG0004608	bflo_16554	AENJA_17422
OG0004609	bflo_20965	AENJA_17443
OG0004610	bflo_06351	AENJA_17485
OG0004611	bflo_14611	AENJA_17567
OG0004612	bflo_00158	AENJA_17697
OG0004613	bflo_11676	AENJA_17756
OG0004614	bflo_11461	AENJA_17767
OG0004615	bflo_15851	AENJA_17805
OG0004616	bflo_02456	AENJA_17897
OG0004617	bflo_03743	AENJA_17898
OG0004618	bflo_14644	AENJA_17899
OG0004619	bflo_18891	AENJA_18030
OG0004621	bflo_11024	AENJA_18130
OG0004622	bflo_02154	AENJA_18238
OG0004623	bflo_06270, bflo_19298	AENJA_18259
OG0004624	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903	AENJA_18455
OG0004625	bflo_20617	AENJA_18748
OG0004627	bflo_21441	AENJA_19058
OG0004628	bflo_00111	AENJA_19220
OG0004629	bflo_16638	AENJA_19229
OG0004631	bflo_26303	AENJA_19307
OG0004632	bflo_20183	AENJA_19345
OG0004633	bflo_24095	AENJA_19396
OG0004634	bflo_24560	AENJA_19399
OG0004635	bflo_16335	AENJA_19421
OG0004637	bflo_12574	AENJA_19514
OG0004638	bflo_17068	AENJA_19695
OG0004639	bflo_17059	AENJA_19701
OG0004641	bflo_21448, bflo_22592	AENJA_20072
OG0004642	bflo_13877	AENJA_20253
OG0004643	bflo_21665	AENJA_20590
OG0004644	bflo_11603	AENJA_20785
OG0004646	bflo_01898	AENJA_20935
OG0004647	bflo_06581, bflo_25260	AENJA_21162
OG0004648	bflo_12258	AENJA_21464
OG0004649	bflo_20493	AENJA_21530
OG0004651	bflo_17981	AENJA_21665
OG0004652	bflo_21212, bflo_21245	AENJA_21741
OG0004653	bflo_18528	AENJA_21780
OG0004654	bflo_09378	AENJA_21881
OG0004655	bflo_09012	AENJA_21945
OG0004656	bflo_05812	AENJA_22399
OG0004657	bflo_24670	AENJA_22627
OG0004658	bflo_17408	AENJA_22666
OG0004659	bflo_11250	AENJA_22731
OG0004660	bflo_18417	AENJA_22903
OG0004661	bflo_05625	AENJA_23009
OG0004662	bflo_20444	AENJA_23022
OG0004663	bflo_20810	AENJA_23128
OG0004664	bflo_16198	AENJA_23247
OG0004665	bflo_16015, bflo_19687	AENJA_23350
OG0004666	bflo_09834	AENJA_23667
OG0004667	bflo_11554	AENJA_23857
OG0004668	bflo_04113	AENJA_23876
OG0004669	bflo_17570	AENJA_23970
OG0004670	bflo_02470	AENJA_23983
OG0004672	bflo_13004	AENJA_24195
OG0004673	bflo_18808	AENJA_24385
OG0004674	bflo_05749	AENJA_24465
OG0004675	bflo_06236	AENJA_24642
OG0004676	bflo_05171	AENJA_24878
OG0004677	bflo_09809	AENJA_24896
OG0004678	bflo_15606	AENJA_25081
OG0004679	bflo_20009	AENJA_25314
OG0004680	bflo_09521	AENJA_25330
OG0004681	bflo_20300, bflo_01693	AENJA_25549
OG0004682	bflo_08235	AENJA_25603
OG0004683	bflo_06703	AENJA_25906
OG0004684	bflo_18861	AENJA_25907
OG0004685	bflo_05949	AENJA_26252
OG0004686	bflo_18736	AENJA_26610
OG0004687	bflo_11035	AENJA_26633
OG0004688	bflo_12196	AENJA_26638
OG0004689	bflo_21020	AENJA_26700
OG0004690	bflo_08245	AENJA_26765
OG0004691	bflo_11450	AENJA_26781
OG0004692	bflo_06997	AENJA_26783
OG0004728	bflo_13486	AENJA_00010
OG0004730	bflo_06596	AENJA_00270
OG0004731	bflo_04600	AENJA_00435
OG0004732	bflo_02051	AENJA_00454
OG0004733	bflo_06188	AENJA_00482
OG0004735	bflo_25045	AENJA_00527
OG0004736	bflo_14317	AENJA_00579
OG0004738	bflo_23674	AENJA_00974
OG0004739	bflo_13471	AENJA_00833
OG0004740	bflo_10418	AENJA_00889
OG0004744	bflo_22859	AENJA_01048
OG0004746	bflo_03289	AENJA_01964
OG0004747	bflo_12691	AENJA_02204
OG0004748	bflo_01673	AENJA_25929, AENJA_25930, AENJA_02212
OG0004749	bflo_13392	AENJA_02213
OG0004751	bflo_24263	AENJA_02331
OG0004752	bflo_23786	AENJA_02350
OG0004753	bflo_09370	AENJA_02412
OG0004754	bflo_23367	AENJA_02418
OG0004755	bflo_21777	AENJA_02461
OG0004756	bflo_01688	AENJA_02560
OG0004757	bflo_09888	AENJA_02653
OG0004758	bflo_20306	AENJA_02719
OG0004759	bflo_12064	AENJA_02782
OG0004760	bflo_01599	AENJA_02947
OG0004761	bflo_09055	AENJA_03060
OG0004762	bflo_21432, bflo_26205, bflo_24822	AENJA_04757, AENJA_23731, AENJA_04762, AENJA_25598, AENJA_15891
OG0004762	bflo_21053	AENJA_03398
OG0004763	bflo_20256	AENJA_03524
OG0004764	bflo_26083	AENJA_03553
OG0004765	bflo_25288	AENJA_03642
OG0004767	bflo_23754, bflo_23555	AENJA_03880
OG0004768	bflo_14539	AENJA_03887
OG0004769	bflo_05382, bflo_15999	AENJA_04019
OG0004770	bflo_04459, bflo_03900	AENJA_04020
OG0004771	bflo_09410	AENJA_04031
OG0004772	bflo_23722	AENJA_12095
OG0004774	bflo_22864	AENJA_04499
OG0004775	bflo_03391	AENJA_04683, AENJA_14667
OG0004776	bflo_18407	AENJA_04694
OG0004777	bflo_22548	AENJA_04780
OG0004779	bflo_21760, bflo_21763	AENJA_19733, AENJA_05191
OG0004780	bflo_16103	AENJA_05349
OG0004781	bflo_14399	AENJA_05335, AENJA_05336
OG0004782	bflo_27047, bflo_12599	AENJA_05376
OG0004783	bflo_06899	AENJA_05756
OG0004784	bflo_21151	AENJA_05766
OG0004785	bflo_19212	AENJA_05817
OG0004786	bflo_19673	AENJA_05823
OG0004787	bflo_17213	AENJA_05829
OG0004788	bflo_20105	AENJA_05904
OG0004789	bflo_21170	AENJA_06213
OG0004790	bflo_20406	AENJA_06220
OG0004791	bflo_20414	AENJA_06248
OG0004792	bflo_18016	AENJA_06378
OG0004793	bflo_10046	AENJA_06468
OG0004794	bflo_04357	AENJA_06550
OG0004795	bflo_20953	AENJA_06563
OG0004797	bflo_04765	AENJA_06655
OG0004798	bflo_05412, bflo_05413	AENJA_06749
OG0004799	bflo_03113	AENJA_06797
OG0004800	bflo_19605	AENJA_18629
OG0004800	bflo_19606	AENJA_18628, AENJA_06886
OG0004801	bflo_22733	AENJA_07057, AENJA_07060
OG0004802	bflo_13203	AENJA_07061
OG0004803	bflo_22349	AENJA_07208
OG0004804	bflo_23008	AENJA_07395
OG0004805	bflo_21807	AENJA_07591
OG0004806	bflo_13218	AENJA_07769
OG0004807	bflo_16176, bflo_06928	AENJA_07814
OG0004808	bflo_24087	AENJA_07815
OG0004809	bflo_15570	AENJA_07834
OG0004810	bflo_11005	AENJA_07988
OG0004811	bflo_11368	AENJA_07997
OG0004812	bflo_01711	AENJA_08047
OG0004813	bflo_06335	AENJA_08093
OG0004814	bflo_18711	AENJA_08117
OG0004815	bflo_10264	AENJA_08187
OG0004816	bflo_09257	AENJA_08251
OG0004817	bflo_00615	AENJA_08281
OG0004818	bflo_09829, bflo_09886	AENJA_08517
OG0004819	bflo_01447	AENJA_08531
OG0004820	bflo_04335	AENJA_08918
OG0004821	bflo_11337	AENJA_09028
OG0004822	bflo_04058	AENJA_09116
OG0004823	bflo_03232	AENJA_09117
OG0004824	bflo_15616	AENJA_09143
OG0004825	bflo_16544	AENJA_09280
OG0004826	bflo_11744	AENJA_09359
OG0004828	bflo_07064	AENJA_09627
OG0004829	bflo_07190	AENJA_09743
OG0004830	bflo_05687	AENJA_09877
OG0004831	bflo_17588	AENJA_09893
OG0004832	bflo_26425	AENJA_09922
OG0004833	bflo_07551	AENJA_09996
OG0004834	bflo_22223	AENJA_10100
OG0004835	bflo_20781	AENJA_10287
OG0004836	bflo_20378	AENJA_10309
OG0004837	bflo_12377	AENJA_10362
OG0004838	bflo_06796	AENJA_10479
OG0004839	bflo_06490	AENJA_10621
OG0004840	bflo_15568	AENJA_10771
OG0004841	bflo_12560	AENJA_10828
OG0004842	bflo_06212	AENJA_10831
OG0004844	bflo_09755	AENJA_11067
OG0004845	bflo_16396	AENJA_11102
OG0004846	bflo_03239	AENJA_11191
OG0004849	bflo_17431	AENJA_11321
OG0004850	bflo_08911	AENJA_11412
OG0004851	bflo_05688	AENJA_11448
OG0004852	bflo_15961	AENJA_11559
OG0004853	bflo_16120	AENJA_11561
OG0004854	bflo_14278	AENJA_11701
OG0004855	bflo_21051	AENJA_11702
OG0004856	bflo_14646	AENJA_11708
OG0004857	bflo_08241	AENJA_11918
OG0004858	bflo_20586	AENJA_12040
OG0004859	bflo_18513	AENJA_12107
OG0004860	bflo_25293	AENJA_12135
OG0004861	bflo_23925	AENJA_12181
OG0004862	bflo_21026	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	bflo_10166	AENJA_12291
OG0004864	bflo_11500	AENJA_12322
OG0004865	bflo_20067	AENJA_17394, AENJA_12376
OG0004866	bflo_01606	AENJA_12555
OG0004867	bflo_21346	AENJA_12713
OG0004868	bflo_09626	AENJA_12819
OG0004869	bflo_19239	AENJA_12936
OG0004870	bflo_10371	AENJA_12972
OG0004871	bflo_20284	AENJA_13199
OG0004872	bflo_12598	AENJA_13238
OG0004873	bflo_24536	AENJA_13320
OG0004874	bflo_12683	AENJA_13351
OG0004875	bflo_26219	AENJA_13517
OG0004877	bflo_15518	AENJA_13821
OG0004878	bflo_01984, bflo_23829, bflo_14152, bflo_24256, bflo_05143, bflo_07327, bflo_22722, bflo_17112, bflo_17111, bflo_14482	AENJA_13850
OG0004879	bflo_21810	AENJA_13901, AENJA_13900
OG0004880	bflo_23275	AENJA_14006
OG0004881	bflo_24775	AENJA_14067
OG0004882	bflo_27067, bflo_13047	AENJA_14071
OG0004883	bflo_22965	AENJA_14293
OG0004884	bflo_06067	AENJA_14362, AENJA_15468
OG0004885	bflo_07174	AENJA_14400
OG0004886	bflo_21794	AENJA_14557
OG0004887	bflo_05853	AENJA_14679
OG0004888	bflo_18700, bflo_18699, bflo_19098	AENJA_14916
OG0004889	bflo_16517	AENJA_15082
OG0004890	bflo_20233	AENJA_15359
OG0004891	bflo_02031	AENJA_15447
OG0004892	bflo_08899	AENJA_15515
OG0004893	bflo_05758	AENJA_15519
OG0004894	bflo_14171	AENJA_15564
OG0004895	bflo_20234	AENJA_15591
OG0004896	bflo_16531	AENJA_15696
OG0004897	bflo_08561	AENJA_15708
OG0004898	bflo_17464	AENJA_15713
OG0004900	bflo_20996	AENJA_15868
OG0004901	bflo_10471	AENJA_16306
OG0004902	bflo_21407	AENJA_16316
OG0004903	bflo_05229, bflo_13841	AENJA_16438
OG0004904	bflo_14808	AENJA_16465
OG0004905	bflo_02766, bflo_20481, bflo_08580	AENJA_16494
OG0004906	bflo_22225	AENJA_16690, AENJA_26441
OG0004907	bflo_20360	AENJA_16734
OG0004908	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873	AENJA_16862
OG0004909	bflo_16006	AENJA_16925
OG0004910	bflo_17041, bflo_09167	AENJA_16926
OG0004911	bflo_15427	AENJA_16946
OG0004913	bflo_21278	AENJA_17248
OG0004914	bflo_09178	AENJA_17388
OG0004915	bflo_20255	AENJA_17467
OG0004916	bflo_06294	AENJA_17520
OG0004917	bflo_00953	AENJA_17545
OG0004919	bflo_24821	AENJA_17808
OG0004921	bflo_24113	AENJA_17996
OG0004922	bflo_05574	AENJA_18037
OG0004923	bflo_20936	AENJA_26541, AENJA_18139
OG0004924	bflo_01184	AENJA_18232
OG0004925	bflo_15424, bflo_00358	AENJA_18478
OG0004926	bflo_15897	AENJA_18485
OG0004927	bflo_12057	AENJA_18519
OG0004928	bflo_00998	AENJA_18869
OG0004929	bflo_14724	AENJA_18909
OG0004930	bflo_00862	AENJA_18934
OG0004931	bflo_05967	AENJA_19420
OG0004932	bflo_01088	AENJA_19433
OG0004933	bflo_07900	AENJA_19474
OG0004934	bflo_15733	AENJA_19615
OG0004935	bflo_27188, bflo_16334	AENJA_19714
OG0004936	bflo_21250	AENJA_19999
OG0004937	bflo_27137, bflo_15037	AENJA_20030, AENJA_25238
OG0004938	bflo_12383	AENJA_20207
OG0004939	bflo_26100	AENJA_20237
OG0004941	bflo_12121	AENJA_20437
OG0004942	bflo_06239	AENJA_20554
OG0004943	bflo_26832	AENJA_21353
OG0004944	bflo_11279	AENJA_21776
OG0004945	bflo_26311	AENJA_24471
OG0004946	bflo_21068	AENJA_22254
OG0004947	bflo_05551	AENJA_22271
OG0004948	bflo_10165	AENJA_22467
OG0004949	bflo_10358	AENJA_22471
OG0004950	bflo_27252, bflo_18338	AENJA_22659
OG0004951	bflo_17733	AENJA_22900
OG0004952	bflo_06593	AENJA_23013
OG0004953	bflo_10776, bflo_10549	AENJA_23228
OG0004954	bflo_05593	AENJA_23328
OG0004955	bflo_19357	AENJA_23340
OG0004956	bflo_11628	AENJA_23341
OG0004957	bflo_08226	AENJA_23455
OG0004958	bflo_02653	AENJA_23474
OG0004960	bflo_03527	AENJA_23682
OG0004961	bflo_00860	AENJA_23701
OG0004962	bflo_19679	AENJA_23749
OG0004963	bflo_02420	AENJA_23812
OG0004964	bflo_18959	AENJA_24147
OG0004965	bflo_13051	AENJA_24203
OG0004967	bflo_02587	AENJA_24426
OG0004969	bflo_22559	AENJA_24520
OG0004970	bflo_18023	AENJA_24573
OG0004971	bflo_27226, bflo_17760	AENJA_24578
OG0004972	bflo_23204	AENJA_24749
OG0004973	bflo_23177	AENJA_24853
OG0004974	bflo_10101	AENJA_24904
OG0004975	bflo_26316	AENJA_25050
OG0004976	bflo_14435	AENJA_25080
OG0004977	bflo_19613	AENJA_25085
OG0004978	bflo_14758	AENJA_25196
OG0004979	bflo_18913	AENJA_25410
OG0004980	bflo_08613	AENJA_25419
OG0004981	bflo_02414	AENJA_25504
OG0004982	bflo_15633	AENJA_25668
OG0004983	bflo_09221	AENJA_25750
OG0004984	bflo_09266	AENJA_25818
OG0004985	bflo_21194	AENJA_26124
OG0004986	bflo_25545	AENJA_26159
OG0004988	bflo_21103	AENJA_26346
OG0004989	bflo_03493	AENJA_26564
OG0004990	bflo_11383	AENJA_26628
OG0004991	bflo_12465	AENJA_26634
OG0004993	bflo_15860, bflo_10624	AENJA_26728
OG0005040	bflo_17923	AENJA_00082
OG0005041	bflo_00184	AENJA_00180
OG0005044	bflo_20336	AENJA_00304
OG0005045	bflo_06654	AENJA_00355
OG0005046	bflo_12080	AENJA_00376
OG0005047	bflo_14126	AENJA_00552
OG0005048	bflo_11605	AENJA_00701
OG0005049	bflo_11118	AENJA_00801
OG0005050	bflo_10532	AENJA_00873
OG0005053	bflo_19039	AENJA_01012
OG0005054	bflo_25252	AENJA_01014
OG0005055	bflo_24257	AENJA_01142
OG0005057	bflo_09215	AENJA_01514, AENJA_08906
OG0005058	bflo_20830	AENJA_01526
OG0005059	bflo_15765	AENJA_01536
OG0005060	bflo_22346, bflo_09286	AENJA_01648, AENJA_09889
OG0005061	bflo_24909, bflo_24686	AENJA_01869
OG0005062	bflo_02596	AENJA_01961
OG0005063	bflo_07073	AENJA_02075
OG0005064	bflo_03950	AENJA_02094, AENJA_02088
OG0005065	bflo_07715	AENJA_02249
OG0005066	bflo_13933	AENJA_02326, AENJA_03450
OG0005067	bflo_00382	AENJA_02335
OG0005068	bflo_24469	AENJA_02372
OG0005069	bflo_20052	AENJA_02390
OG0005070	bflo_22753	AENJA_02420
OG0005071	bflo_22162	AENJA_02436
OG0005072	bflo_14326	AENJA_02445
OG0005073	bflo_01013	AENJA_02563
OG0005074	bflo_21879	AENJA_02693
OG0005075	bflo_10879	AENJA_02759
OG0005076	bflo_06311	AENJA_02930
OG0005077	bflo_24463, bflo_06961, bflo_07478	AENJA_02964
OG0005078	bflo_13091	AENJA_03046
OG0005080	bflo_18623	AENJA_03126
OG0005081	bflo_02603	AENJA_03161
OG0005082	bflo_20793	AENJA_03336
OG0005084	bflo_10883	AENJA_03378
OG0005085	bflo_23289	AENJA_03391
OG0005086	bflo_11753	AENJA_03514
OG0005087	bflo_16261	AENJA_03523
OG0005088	bflo_25735	AENJA_03643
OG0005089	bflo_05914	AENJA_03710
OG0005090	bflo_23045	AENJA_03754
OG0005091	bflo_14710	AENJA_03934
OG0005092	bflo_11879	AENJA_03948
OG0005094	bflo_13863	AENJA_04041
OG0005095	bflo_08843	AENJA_04110
OG0005096	bflo_23554, bflo_23745	AENJA_04204
OG0005097	bflo_23691	AENJA_04431
OG0005098	bflo_19314	AENJA_04474
OG0005099	bflo_23378	AENJA_04491
OG0005100	bflo_21620	AENJA_04820
OG0005103	bflo_17260	AENJA_04873
OG0005104	bflo_06265	AENJA_05405
OG0005105	bflo_23173	AENJA_05433
OG0005106	bflo_14394	AENJA_05457
OG0005107	bflo_03887	AENJA_05759
OG0005108	bflo_26306	AENJA_19182
OG0005109	bflo_19171	AENJA_05821
OG0005110	bflo_23714	AENJA_05901
OG0005112	bflo_12163	AENJA_06748
OG0005114	bflo_25082	AENJA_06756
OG0005115	bflo_16115, bflo_16956	AENJA_07188
OG0005116	bflo_21785	AENJA_07202
OG0005117	bflo_24540	AENJA_07237
OG0005118	bflo_04443	AENJA_07278
OG0005119	bflo_10008	AENJA_07457
OG0005120	bflo_13473	AENJA_07511, AENJA_10440
OG0005121	bflo_14563, bflo_14565	AENJA_07745
OG0005122	bflo_25640	AENJA_07756
OG0005123	bflo_10272	AENJA_07784
OG0005124	bflo_06130	AENJA_07802
OG0005125	bflo_23154	AENJA_07897
OG0005126	bflo_06395	AENJA_08094
OG0005127	bflo_27385, bflo_22008	AENJA_08108
OG0005128	bflo_18076	AENJA_11112
OG0005129	bflo_23641	AENJA_08249
OG0005130	bflo_14332	AENJA_08397
OG0005131	bflo_12896, bflo_12898	AENJA_08502
OG0005132	bflo_02012	AENJA_08611
OG0005133	bflo_00870	AENJA_08788
OG0005133	bflo_22167, bflo_26604	AENJA_08787
OG0005134	bflo_23056	AENJA_08862
OG0005135	bflo_07244	AENJA_15843
OG0005136	bflo_07497	AENJA_09623
OG0005137	bflo_24889	AENJA_22484
OG0005138	bflo_17714, bflo_09357	AENJA_09921
OG0005139	bflo_17759	AENJA_15622
OG0005140	bflo_08025	AENJA_09944
OG0005141	bflo_12546	AENJA_09990
OG0005142	bflo_24616	AENJA_10009
OG0005143	bflo_21983	AENJA_10049
OG0005144	bflo_26212	AENJA_22343
OG0005145	bflo_06310	AENJA_10150
OG0005148	bflo_06598, bflo_00242	AENJA_10510
OG0005148	bflo_06774	AENJA_18925
OG0005149	bflo_07714	AENJA_10565
OG0005150	bflo_11515	AENJA_10930
OG0005151	bflo_21590	AENJA_11027, AENJA_18836
OG0005152	bflo_08896	AENJA_11081
OG0005153	bflo_14851, bflo_11635, bflo_04436	AENJA_11210
OG0005154	bflo_25581	AENJA_11215
OG0005155	bflo_21651	AENJA_11223
OG0005156	bflo_02417	AENJA_11580
OG0005157	bflo_18814	AENJA_11597
OG0005158	bflo_19145	AENJA_11673
OG0005159	bflo_25871, bflo_24365	AENJA_11707
OG0005160	bflo_19980, bflo_21106	AENJA_11799
OG0005162	bflo_25553	AENJA_11864
OG0005163	bflo_15762	AENJA_16468
OG0005164	bflo_11167	AENJA_12166
OG0005165	bflo_15901	AENJA_15309, AENJA_12213
OG0005166	bflo_18989	AENJA_12605
OG0005168	bflo_08733	AENJA_12811
OG0005169	bflo_22043	AENJA_12818
OG0005170	bflo_10039	AENJA_12957
OG0005171	bflo_11564	AENJA_13043
OG0005172	bflo_12562	AENJA_13234
OG0005173	bflo_07635	AENJA_13255
OG0005174	bflo_00211	AENJA_13256
OG0005175	bflo_24985	AENJA_13376
OG0005176	bflo_20599	AENJA_13525
OG0005177	bflo_02338, bflo_15074, bflo_04716, bflo_04720, bflo_02597	AENJA_13534
OG0005178	bflo_15141	AENJA_13682
OG0005179	bflo_15145	AENJA_13683
OG0005180	bflo_08939	AENJA_13908
OG0005181	bflo_13788	AENJA_13952
OG0005182	bflo_26207	AENJA_13996
OG0005183	bflo_09802	AENJA_14222
OG0005184	bflo_15705	AENJA_14397
OG0005185	bflo_12982	AENJA_14463
OG0005186	bflo_21617	AENJA_14552
OG0005187	bflo_11587	AENJA_14581
OG0005188	bflo_18754	AENJA_14606
OG0005189	bflo_19951	AENJA_14636
OG0005190	bflo_19402	AENJA_14695
OG0005191	bflo_25297	AENJA_14708
OG0005192	bflo_08221	AENJA_14713
OG0005193	bflo_19549	AENJA_15060, AENJA_15057
OG0005194	bflo_10009	AENJA_15083
OG0005195	bflo_10793	AENJA_15089
OG0005196	bflo_03354	AENJA_15512
OG0005197	bflo_00736	AENJA_15534
OG0005198	bflo_10211	AENJA_15753
OG0005199	bflo_00988	AENJA_15796
OG0005200	bflo_24428	AENJA_15889
OG0005201	bflo_12925	AENJA_15944
OG0005202	bflo_18640	AENJA_16021
OG0005203	bflo_09801	AENJA_16058
OG0005204	bflo_16426	AENJA_16162
OG0005205	bflo_19385	AENJA_16290
OG0005206	bflo_04884	AENJA_16375, AENJA_16376
OG0005208	bflo_23678	AENJA_16681
OG0005209	bflo_23073	AENJA_16688
OG0005210	bflo_02094	AENJA_16777
OG0005211	bflo_18398	AENJA_16839
OG0005212	bflo_06063	AENJA_16938
OG0005213	bflo_13917	AENJA_17153
OG0005214	bflo_21718	AENJA_17260
OG0005215	bflo_25677	AENJA_17522
OG0005216	bflo_11885, bflo_11437	AENJA_17721
OG0005217	bflo_00873	AENJA_17741
OG0005218	bflo_17567	AENJA_22291
OG0005219	bflo_03731	AENJA_18012
OG0005220	bflo_14234, bflo_14469	AENJA_18013
OG0005221	bflo_09716	AENJA_18089
OG0005222	bflo_13391	AENJA_18251
OG0005223	bflo_18930	AENJA_18354
OG0005224	bflo_17194	AENJA_18467
OG0005225	bflo_24246	AENJA_18857
OG0005226	bflo_11638	AENJA_19000
OG0005227	bflo_14745	AENJA_19102
OG0005228	bflo_08976	AENJA_23120, AENJA_19277
OG0005229	bflo_12272	AENJA_19358
OG0005230	bflo_12517	AENJA_19481
OG0005231	bflo_25902	AENJA_19506
OG0005232	bflo_20581	AENJA_19533
OG0005233	bflo_11596	AENJA_19580
OG0005234	bflo_24415	AENJA_19581
OG0005235	bflo_00364, bflo_26581	AENJA_19652
OG0005236	bflo_22848, bflo_23130	AENJA_19690
OG0005237	bflo_13805	AENJA_19710
OG0005238	bflo_16299	AENJA_19721
OG0005239	bflo_14013	AENJA_19990
OG0005240	bflo_00296	AENJA_20005
OG0005241	bflo_22208	AENJA_20023
OG0005242	bflo_24830	AENJA_20059, AENJA_20060, AENJA_20058, AENJA_20062
OG0005243	bflo_23333	AENJA_20088
OG0005244	bflo_15824	AENJA_20092
OG0005245	bflo_00267	AENJA_20125
OG0005246	bflo_19390	AENJA_20205
OG0005247	bflo_13263	AENJA_20373
OG0005248	bflo_13137, bflo_12724	AENJA_20376
OG0005249	bflo_15878	AENJA_20420
OG0005250	bflo_18225	AENJA_20522
OG0005251	bflo_17377	AENJA_20701, AENJA_20700
OG0005252	bflo_16881	AENJA_20755
OG0005253	bflo_14325	AENJA_20924
OG0005254	bflo_22780	AENJA_21033
OG0005255	bflo_10094	AENJA_21044, AENJA_21045
OG0005256	bflo_11457	AENJA_21115
OG0005257	bflo_07445, bflo_07446	AENJA_21310
OG0005258	bflo_11542	AENJA_21405
OG0005259	bflo_11376	AENJA_21569
OG0005260	bflo_08357	AENJA_21684
OG0005261	bflo_01451	AENJA_21820
OG0005262	bflo_24459	AENJA_21894
OG0005263	bflo_23388	AENJA_21907
OG0005264	bflo_11001	AENJA_21961
OG0005265	bflo_01972	AENJA_21989
OG0005266	bflo_13278	AENJA_22124
OG0005267	bflo_18091	AENJA_22355
OG0005268	bflo_10223	AENJA_22468
OG0005269	bflo_11556	AENJA_22732
OG0005270	bflo_08678	AENJA_22809
OG0005271	bflo_17399, bflo_17598	AENJA_22922
OG0005272	bflo_00414, bflo_00384	AENJA_22975
OG0005273	bflo_17620	AENJA_23163
OG0005274	bflo_19680, bflo_19780	AENJA_23215
OG0005275	bflo_11654	AENJA_23280
OG0005276	bflo_05755	AENJA_23352
OG0005277	bflo_25679	AENJA_23499
OG0005278	bflo_01936	AENJA_23558
OG0005279	bflo_12822	AENJA_23668
OG0005280	bflo_10369	AENJA_23905
OG0005281	bflo_10643	AENJA_23910
OG0005282	bflo_25169	AENJA_24246
OG0005283	bflo_01107	AENJA_24390, AENJA_24389
OG0005284	bflo_17535	AENJA_24579
OG0005285	bflo_20114	AENJA_24684
OG0005286	bflo_13643	AENJA_24717
OG0005287	bflo_08470	AENJA_25010
OG0005288	bflo_04382	AENJA_25028
OG0005289	bflo_15931	AENJA_25114
OG0005290	bflo_26242	AENJA_25252
OG0005291	bflo_03961	AENJA_25292
OG0005292	bflo_02485	AENJA_25293
OG0005293	bflo_18998	AENJA_25366
OG0005294	bflo_25192	AENJA_25605
OG0005296	bflo_07741	AENJA_25911
OG0005297	bflo_07177, bflo_26586, bflo_00654, bflo_18836	AENJA_25993
OG0005298	bflo_01725	AENJA_26046
OG0005299	bflo_13099	AENJA_26064
OG0005300	bflo_12225	AENJA_26263
OG0005301	bflo_20520	AENJA_26280
OG0005302	bflo_07229	AENJA_26379
OG0005303	bflo_03280	AENJA_26557
OG0005304	bflo_16187	AENJA_26674
OG0005359	bflo_23444	AENJA_08722, AENJA_12756, AENJA_00536
OG0005360	bflo_05676	AENJA_00600
OG0005362	bflo_12418	AENJA_00802
OG0005363	bflo_17655, bflo_18312, bflo_17656	AENJA_01024, AENJA_08419
OG0005364	bflo_23098	AENJA_15399, AENJA_04109
OG0005365	bflo_07643	AENJA_01109
OG0005366	bflo_10337	AENJA_07344, AENJA_24633, AENJA_01145
OG0005367	bflo_20497	AENJA_01278
OG0005368	bflo_02017, bflo_02005	AENJA_01386, AENJA_10218
OG0005369	bflo_22011	AENJA_01454, AENJA_18411
OG0005370	bflo_06724	AENJA_01616
OG0005371	bflo_15479	AENJA_01628
OG0005372	bflo_19131	AENJA_01681
OG0005373	bflo_22051	AENJA_01827
OG0005374	bflo_18105	AENJA_01955
OG0005376	bflo_18765	AENJA_02091
OG0005377	bflo_21067	AENJA_02541
OG0005378	bflo_20475, bflo_21021	AENJA_02542
OG0005379	bflo_14259	AENJA_02617
OG0005380	bflo_18096	AENJA_02682
OG0005381	bflo_16003	AENJA_02771
OG0005383	bflo_00149	AENJA_03054
OG0005384	bflo_05734	AENJA_03411
OG0005385	bflo_21175	AENJA_03432
OG0005386	bflo_15002	AENJA_03482
OG0005387	bflo_08587	AENJA_03527, AENJA_03892, AENJA_10993
OG0005388	bflo_06429	AENJA_03620
OG0005389	bflo_14124	AENJA_03633
OG0005390	bflo_26118	AENJA_03640
OG0005391	bflo_12975	AENJA_03952
OG0005392	bflo_13104	AENJA_03958
OG0005392	bflo_23340	AENJA_26450
OG0005393	bflo_09168	AENJA_03974
OG0005394	bflo_13791	AENJA_03979
