Orthogroup	BRAFL	STRPU_ok
OG0003438	bflo_20074	STRPU_12768, STRPU_02356
OG0003438	bflo_20077	STRPU_15490
OG0003439	bflo_21650	STRPU_06448
OG0003440	bflo_14213	STRPU_05917
OG0003441	bflo_12321	STRPU_23175
OG0003442	bflo_15421	STRPU_05359
OG0003443	bflo_23995	STRPU_21532
OG0003444	bflo_03457	STRPU_12122, STRPU_12155
OG0003447	bflo_11633	STRPU_23990
OG0003448	bflo_13876	STRPU_25380
OG0003450	bflo_14312	STRPU_04502
OG0003451	bflo_17722	STRPU_18049
OG0003453	bflo_09284	STRPU_15285
OG0003454	bflo_18619	STRPU_13689, STRPU_02387
OG0003455	bflo_03202, bflo_03230	STRPU_21218
OG0003456	bflo_23918	STRPU_08652
OG0003457	bflo_01506	STRPU_25059
OG0003458	bflo_05669	STRPU_07419
OG0003459	bflo_13470	STRPU_21409
OG0003460	bflo_16240	STRPU_21209
OG0003461	bflo_10235	STRPU_12813
OG0003462	bflo_15758	STRPU_01190, STRPU_19960
OG0003463	bflo_24804	STRPU_21459
OG0003464	bflo_22976	STRPU_08415
OG0003465	bflo_16970	STRPU_19515
OG0003466	bflo_09344	STRPU_10203, STRPU_09366, STRPU_09367
OG0003467	bflo_12624	STRPU_04467, STRPU_04466
OG0003468	bflo_18674	STRPU_21762, STRPU_21697
OG0003469	bflo_12756	STRPU_25927
OG0003470	bflo_06693	STRPU_27335
OG0003471	bflo_23271	STRPU_21792
OG0003472	bflo_14735	STRPU_05425
OG0003473	bflo_23011	STRPU_03744
OG0003474	bflo_01167	STRPU_24367
OG0003475	bflo_17402	STRPU_18099, STRPU_01787
OG0003476	bflo_10013	STRPU_22836
OG0003477	bflo_05188	STRPU_07450, STRPU_07441
OG0003478	bflo_05169	STRPU_20938
OG0003479	bflo_11660	STRPU_01940, STRPU_22782
OG0003480	bflo_13731	STRPU_25605
OG0003481	bflo_15888	STRPU_22807, STRPU_01966
OG0003482	bflo_09842	STRPU_12951
OG0003483	bflo_15095	STRPU_04672
OG0003484	bflo_08356	STRPU_22101
OG0003486	bflo_20523	STRPU_17601
OG0003487	bflo_10772	STRPU_10374
OG0003488	bflo_05906	STRPU_07310
OG0003489	bflo_02309	STRPU_24792
OG0003491	bflo_22547	STRPU_06727
OG0003492	bflo_06984	STRPU_04886
OG0003493	bflo_25210	STRPU_19324
OG0003495	bflo_06400	STRPU_07616
OG0003496	bflo_14596	STRPU_05365
OG0003497	bflo_06218	STRPU_03308
OG0003498	bflo_01724	STRPU_24846
OG0003499	bflo_23661	STRPU_05492
OG0003500	bflo_07514, bflo_20102	STRPU_02909, STRPU_21217
OG0003501	bflo_25164	STRPU_18507
OG0003502	bflo_20275	STRPU_14905
OG0003503	bflo_23296	STRPU_09082, STRPU_02055
OG0003504	bflo_23302	STRPU_08880, STRPU_00941
OG0003505	bflo_12682	STRPU_26126
OG0003506	bflo_15168	STRPU_05341
OG0003507	bflo_26224	STRPU_19336
OG0003508	bflo_14628	STRPU_13552
OG0003509	bflo_24353	STRPU_10961
OG0003511	bflo_06537	STRPU_26830
OG0003512	bflo_21139, bflo_21138	STRPU_14597
OG0003513	bflo_18565	STRPU_13821
OG0003514	bflo_10920	STRPU_22096
OG0003515	bflo_14188	STRPU_05774
OG0003516	bflo_10550	STRPU_10277
OG0003517	bflo_03023	STRPU_12195
OG0003518	bflo_25746	STRPU_26026
OG0003519	bflo_18795	STRPU_13946
OG0003520	bflo_10704	STRPU_20485
OG0003521	bflo_17952	STRPU_05389
OG0003522	bflo_23156	STRPU_08126, STRPU_08113
OG0003523	bflo_24396	STRPU_11145
OG0003524	bflo_24392	STRPU_11329
OG0003525	bflo_07153	STRPU_22611
OG0003526	bflo_05929	STRPU_21377
OG0003527	bflo_21741	STRPU_06217, STRPU_06194
OG0003528	bflo_17528	STRPU_17490, STRPU_17491, STRPU_17489
OG0003529	bflo_18877	STRPU_13249
OG0003530	bflo_14037, bflo_14178	STRPU_25170
OG0003531	bflo_24099	STRPU_20597
OG0003532	bflo_09668	STRPU_10739
OG0003533	bflo_12390	STRPU_22386
OG0003534	bflo_22240, bflo_22294, bflo_18361	STRPU_21654, STRPU_21719
OG0003535	bflo_09980	STRPU_09979, STRPU_09956
OG0003536	bflo_06440	STRPU_08040
OG0003537	bflo_09395	STRPU_09412, STRPU_01545
OG0003538	bflo_15185	STRPU_05821
OG0003539	bflo_11094	STRPU_22523
OG0003540	bflo_14295	STRPU_02732
OG0003541	bflo_13586	STRPU_25471
OG0003542	bflo_23060	STRPU_08956, STRPU_08957
OG0003543	bflo_03236	STRPU_16716
OG0003544	bflo_07217	STRPU_07440, STRPU_07449
OG0003545	bflo_23382	STRPU_09297
OG0003546	bflo_16201	STRPU_19647, STRPU_19674
OG0003547	bflo_10227	STRPU_12469
OG0003548	bflo_09354	STRPU_09626
OG0003549	bflo_18405	STRPU_17894
OG0003550	bflo_00232	STRPU_01035, STRPU_23404
OG0003551	bflo_25362	STRPU_18972, STRPU_18959
OG0003552	bflo_16108	STRPU_20147
OG0003553	bflo_08891	STRPU_10274
OG0003554	bflo_10753	STRPU_09335
OG0003555	bflo_24243, bflo_23498	STRPU_09097, STRPU_02068
OG0003556	bflo_06642	STRPU_08012
OG0003557	bflo_15889	STRPU_20157
OG0003558	bflo_04064	STRPU_27128
OG0003560	bflo_11890	STRPU_20500
OG0003561	bflo_04334	STRPU_17360, STRPU_17346
OG0003562	bflo_01200	STRPU_24859
OG0003563	bflo_23836	STRPU_01477, STRPU_08694
OG0003564	bflo_09292	STRPU_09624
OG0003565	bflo_25721	STRPU_15924, STRPU_00493, STRPU_08942, STRPU_12900
OG0003566	bflo_03002	STRPU_11918, STRPU_11878
OG0003567	bflo_04792	STRPU_02062, STRPU_09090
OG0003568	bflo_20229	STRPU_14841
OG0003569	bflo_11253	STRPU_23349
OG0003570	bflo_26249	STRPU_02794
OG0003571	bflo_05241	STRPU_26236
OG0003572	bflo_24403	STRPU_21159, STRPU_21167
OG0003573	bflo_20068	STRPU_14812
OG0003574	bflo_27027, bflo_04434, bflo_04433, bflo_11344, bflo_25391, bflo_27071	STRPU_24215, STRPU_24213, STRPU_01086, STRPU_24212, STRPU_01087, STRPU_01085
OG0003576	bflo_13166	STRPU_25516
OG0003577	bflo_00343	STRPU_22045
OG0003578	bflo_20566, bflo_14712	STRPU_14245
OG0003579	bflo_07074	STRPU_04470
OG0003581	bflo_18883, bflo_18884	STRPU_24378
OG0003582	bflo_10944	STRPU_22683
OG0003597	bflo_10323	STRPU_01702, STRPU_02662
OG0003598	bflo_16711	STRPU_00768, STRPU_19800
OG0003599	bflo_06072	STRPU_26822
OG0003600	bflo_13340	STRPU_25452
OG0003601	bflo_19194, bflo_18911	STRPU_13952
OG0003603	bflo_23649	STRPU_08310
OG0003604	bflo_20404	STRPU_14769, STRPU_02554
OG0003607	bflo_05933	STRPU_21163, STRPU_21155, STRPU_21154
OG0003608	bflo_15932	STRPU_20365
OG0003610	bflo_01164	STRPU_01053, STRPU_24252
OG0003611	bflo_09170	STRPU_09452, STRPU_01510
OG0003612	bflo_25558	STRPU_18969, STRPU_18956
OG0003613	bflo_12262	STRPU_12108, STRPU_12143
OG0003615	bflo_26275	STRPU_19046
OG0003616	bflo_11097	STRPU_01981
OG0003618	bflo_01473	STRPU_08027, STRPU_02032
OG0003619	bflo_14248	STRPU_05456
OG0003620	bflo_25025	STRPU_00502, STRPU_15940
OG0003621	bflo_04483, bflo_26752	STRPU_17041, STRPU_01807
OG0003622	bflo_11800	STRPU_10952, STRPU_21646, STRPU_21710
OG0003623	bflo_10738	STRPU_11446
OG0003625	bflo_09142, bflo_01124, bflo_01123, bflo_18218, bflo_17455, bflo_17909, bflo_01122, bflo_01337, bflo_01126, bflo_01671	STRPU_01115, STRPU_24184, STRPU_24183
OG0003626	bflo_02389	STRPU_24928
OG0003627	bflo_21960	STRPU_06634
OG0003628	bflo_05874	STRPU_26819
OG0003629	bflo_22183	STRPU_06506
OG0003630	bflo_20004	STRPU_14988, STRPU_14958
OG0003631	bflo_23468	STRPU_04940
OG0003632	bflo_03937	STRPU_11322
OG0003633	bflo_00307	STRPU_22507
OG0003634	bflo_24973	STRPU_11434
OG0003635	bflo_07120	STRPU_04873
OG0003635	bflo_14711	STRPU_05033, STRPU_05106
OG0003636	bflo_07722	STRPU_21350
OG0003638	bflo_17869	STRPU_21025
OG0003639	bflo_21388, bflo_21692	STRPU_14552
OG0003640	bflo_26670, bflo_02410	STRPU_24148
OG0003641	bflo_13272	STRPU_00224, STRPU_25964
OG0003642	bflo_04341	STRPU_27230
OG0003643	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044	STRPU_23157
OG0003644	bflo_16458	STRPU_19783, STRPU_00787
OG0003645	bflo_14727	STRPU_05770
OG0003646	bflo_03551	STRPU_26839
OG0003647	bflo_06536	STRPU_27138
OG0003648	bflo_22126	STRPU_21139
OG0003649	bflo_06468	STRPU_26514
OG0003650	bflo_21715	STRPU_07527
OG0003651	bflo_01723	STRPU_08068
OG0003652	bflo_17868	STRPU_17587, STRPU_17563
OG0003653	bflo_13101	STRPU_25673
OG0003654	bflo_05910	STRPU_07070, STRPU_07065
OG0003655	bflo_17616	STRPU_17785
OG0003656	bflo_08293	STRPU_23061, STRPU_00647
OG0003657	bflo_00252	STRPU_22899, STRPU_22914
OG0003658	bflo_00698	STRPU_23985
OG0003659	bflo_02419	STRPU_24909
OG0003660	bflo_07809	STRPU_04268
OG0003661	bflo_26559	STRPU_23064, STRPU_00650
OG0003662	bflo_10412	STRPU_01543, STRPU_09415
OG0003663	bflo_07065	STRPU_04833
OG0003664	bflo_23489	STRPU_08332
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	STRPU_26573, STRPU_24787
OG0003666	bflo_11627, bflo_27012	STRPU_00986, STRPU_23456
OG0003668	bflo_06147	STRPU_26719
OG0003669	bflo_25341	STRPU_19296, STRPU_01851
OG0003670	bflo_05026	STRPU_07308, STRPU_07309
OG0003671	bflo_09735	STRPU_09909
OG0003672	bflo_23403	STRPU_08809
OG0003675	bflo_02379	STRPU_01019, STRPU_23417
OG0003676	bflo_04781, bflo_04777	STRPU_13154, STRPU_13134
OG0003677	bflo_19132	STRPU_13383, STRPU_13363
OG0003678	bflo_25551	STRPU_19225
OG0003679	bflo_02036, bflo_13294	STRPU_24398
OG0003680	bflo_01532	STRPU_24042, STRPU_02621
OG0003681	bflo_03957	STRPU_11705
OG0003682	bflo_07489	STRPU_20705
OG0003684	bflo_13833	STRPU_26095
OG0003685	bflo_07993	STRPU_22192
OG0003686	bflo_12834	STRPU_25646, STRPU_25651
OG0003687	bflo_19027	STRPU_13921, STRPU_13934
OG0003688	bflo_24589	STRPU_11389
OG0003689	bflo_19565	STRPU_01600, STRPU_13582
OG0003690	bflo_13292	STRPU_21873
OG0003691	bflo_14352	STRPU_05039, STRPU_05113
OG0003692	bflo_09441	STRPU_01575, STRPU_09381
OG0003693	bflo_11485	STRPU_22769, STRPU_01926
OG0003694	bflo_07368	STRPU_00897, STRPU_23023
OG0003695	bflo_16279	STRPU_20388
OG0003696	bflo_11319	STRPU_23695, STRPU_23693
OG0003697	bflo_23717	STRPU_08308
OG0003699	bflo_03400	STRPU_11800
OG0003700	bflo_22951	STRPU_08820
OG0003701	bflo_01336	STRPU_24397
OG0003702	bflo_11082	STRPU_21023
OG0003703	bflo_03241	STRPU_12263
OG0003704	bflo_06360	STRPU_07662, STRPU_18902
OG0003705	bflo_01256	STRPU_01606, STRPU_13588
OG0003706	bflo_15874	STRPU_19455
OG0003707	bflo_06702	STRPU_15630, STRPU_15643
OG0003708	bflo_17394	STRPU_17774
OG0003709	bflo_13931	STRPU_25377
OG0003710	bflo_18086	STRPU_17764
OG0003711	bflo_12884	STRPU_00659, STRPU_23074
OG0003712	bflo_23878	STRPU_09233, STRPU_02200
OG0003713	bflo_02056	STRPU_07731
OG0003716	bflo_24004	STRPU_11467
OG0003717	bflo_01566	STRPU_24884
OG0003718	bflo_02164	STRPU_24139
OG0003719	bflo_04239	STRPU_26767, STRPU_26753
OG0003721	bflo_09733	STRPU_21833
OG0003722	bflo_16670	STRPU_20141
OG0003723	bflo_04881	STRPU_10034, STRPU_19056, STRPU_19055, STRPU_10035
OG0003724	bflo_24348	STRPU_11103, STRPU_11128
OG0003725	bflo_25497	STRPU_19147
OG0003726	bflo_25423, bflo_06344	STRPU_07524, STRPU_03374
OG0003727	bflo_07862	STRPU_00256, STRPU_03165
OG0003728	bflo_16366	STRPU_19719
OG0003729	bflo_02888	STRPU_24047, STRPU_02614
OG0003730	bflo_09786	STRPU_10330
OG0003731	bflo_09228	STRPU_20490
OG0003732	bflo_21803	STRPU_05954
OG0003733	bflo_25583	STRPU_18985
OG0003734	bflo_15650	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129
OG0003735	bflo_17363	STRPU_17084
OG0003736	bflo_12719	STRPU_22673
OG0003737	bflo_15994	STRPU_19671, STRPU_19650
OG0003738	bflo_23509	STRPU_08163
OG0003739	bflo_04782, bflo_26767	STRPU_01491, STRPU_13756
OG0003740	bflo_09974	STRPU_12532
OG0003741	bflo_10194	STRPU_02688, STRPU_01677
OG0003742	bflo_00933	STRPU_22532
OG0003743	bflo_17350	STRPU_18134
OG0003744	bflo_11052	STRPU_22977
OG0003745	bflo_13758, bflo_07859	STRPU_14449, STRPU_14432
OG0003746	bflo_18735	STRPU_13668, STRPU_02402
OG0003747	bflo_06649	STRPU_07517
OG0003748	bflo_12393	STRPU_23161
OG0003749	bflo_09949, bflo_09953	STRPU_12317
OG0003750	bflo_14314	STRPU_03777
OG0003751	bflo_08903, bflo_02875	STRPU_11253, STRPU_11216
OG0003752	bflo_09978	STRPU_15768
OG0003753	bflo_22685	STRPU_08790
OG0003754	bflo_10581	STRPU_12707
OG0003755	bflo_20955	STRPU_15415
OG0003756	bflo_13745	STRPU_25349, STRPU_25348
OG0003757	bflo_05823	STRPU_20502
OG0003759	bflo_25051	STRPU_10861, STRPU_10841
OG0003760	bflo_06355	STRPU_07722
OG0003761	bflo_07994	STRPU_22011
OG0003762	bflo_23845	STRPU_08506
OG0003764	bflo_23348	STRPU_08733, STRPU_01439
OG0003765	bflo_11672	STRPU_22382
OG0003767	bflo_13723, bflo_13725, bflo_13724	STRPU_07021
OG0003768	bflo_14840	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340
OG0003769	bflo_13838	STRPU_26021
OG0003770	bflo_14290	STRPU_05108, STRPU_05035
OG0003771	bflo_23473	STRPU_08361
OG0003773	bflo_23068	STRPU_08673
OG0003776	bflo_19353	STRPU_02898
OG0003777	bflo_05355	STRPU_08593, STRPU_00310
OG0003778	bflo_03437	STRPU_11538
OG0003779	bflo_10120	STRPU_06113
OG0003795	bflo_11372	STRPU_23591
OG0003798	bflo_17437	STRPU_05134, STRPU_05061
OG0003803	bflo_25196	STRPU_20204
OG0003805	bflo_12380	STRPU_00258, STRPU_00990
OG0003806	bflo_23190, bflo_00688	STRPU_00975, STRPU_08841
OG0003807	bflo_23696	STRPU_08093
OG0003808	bflo_01527	STRPU_24251, STRPU_01054
OG0003809	bflo_07420	STRPU_04114
OG0003810	bflo_15440	STRPU_04942
OG0003811	bflo_14145	STRPU_05891
OG0003812	bflo_24338	STRPU_11207
OG0003813	bflo_08536	STRPU_04220, STRPU_04255
OG0003815	bflo_18600	STRPU_20778
OG0003816	bflo_07647, bflo_07324	STRPU_04323, STRPU_04293
OG0003817	bflo_16520	STRPU_03401, STRPU_03391, STRPU_03416
OG0003818	bflo_26938, bflo_10045	STRPU_05558, STRPU_05616
OG0003820	bflo_03485	STRPU_27077
OG0003822	bflo_19782	STRPU_16290
OG0003822	bflo_19813, bflo_19570	STRPU_16494
OG0003822	bflo_19126	STRPU_16499
OG0003823	bflo_01062	STRPU_24666
OG0003824	bflo_01655	STRPU_09421, STRPU_01538
OG0003825	bflo_06191	STRPU_10012
OG0003826	bflo_20813	STRPU_14827
OG0003827	bflo_26098, bflo_25484, bflo_25483, bflo_26097	STRPU_19325
OG0003828	bflo_16758	STRPU_20403
OG0003829	bflo_16298	STRPU_20384
OG0003830	bflo_17896	STRPU_01759, STRPU_18068
OG0003831	bflo_15015	STRPU_05243
OG0003832	bflo_11645	STRPU_23140
OG0003833	bflo_15287	STRPU_05825, STRPU_05285
OG0003834	bflo_13313	STRPU_26294, STRPU_26268
OG0003835	bflo_01951	STRPU_24475
OG0003836	bflo_14104	STRPU_05030
OG0003837	bflo_04359	STRPU_08087
OG0003838	bflo_14249	STRPU_05727
OG0003839	bflo_15827	STRPU_19903
OG0003840	bflo_06986	STRPU_26799
OG0003841	bflo_04276	STRPU_19672, STRPU_19649
OG0003842	bflo_26499	STRPU_22707, STRPU_00691, STRPU_22706
OG0003844	bflo_05707	STRPU_27219
OG0003845	bflo_20330	STRPU_14394
OG0003846	bflo_08816	STRPU_10200
OG0003847	bflo_16688	STRPU_19484
OG0003848	bflo_27156, bflo_15576	STRPU_19765
OG0003849	bflo_06550, bflo_06870	STRPU_26764, STRPU_26750
OG0003850	bflo_11358	STRPU_17743
OG0003851	bflo_00750	STRPU_22235
OG0003852	bflo_07596	STRPU_22104
OG0003853	bflo_21440	STRPU_21495, STRPU_21486
OG0003854	bflo_02025	STRPU_26673
OG0003855	bflo_01488	STRPU_24429
OG0003856	bflo_23888	STRPU_09243
OG0003857	bflo_23884	STRPU_09242
OG0003858	bflo_16889	STRPU_20968
OG0003859	bflo_01769	STRPU_23995
OG0003861	bflo_18325	STRPU_17125, STRPU_17109
OG0003862	bflo_18081	STRPU_22604
OG0003863	bflo_08746	STRPU_10014
OG0003864	bflo_17590	STRPU_21449
OG0003865	bflo_02430	STRPU_25046
OG0003866	bflo_18467, bflo_18468	STRPU_17669, STRPU_02253
OG0003867	bflo_24398	STRPU_10594
OG0003868	bflo_15648	STRPU_19663, STRPU_19655
OG0003869	bflo_18781	STRPU_00857, STRPU_14063
OG0003870	bflo_10490	STRPU_12851, STRPU_12861
OG0003872	bflo_16387	STRPU_14352
OG0003874	bflo_06454	STRPU_26807
OG0003876	bflo_25231	STRPU_18481, STRPU_18439
OG0003877	bflo_22483	STRPU_06336
OG0003878	bflo_11907	STRPU_22393
OG0003879	bflo_01976	STRPU_26896
OG0003880	bflo_21721	STRPU_06845
OG0003881	bflo_12239	STRPU_23870, STRPU_23833
OG0003882	bflo_12728	STRPU_25867
OG0003883	bflo_09030	STRPU_10088, STRPU_10151
OG0003884	bflo_08247	STRPU_22886
OG0003885	bflo_05699	STRPU_07351
OG0003886	bflo_02594	STRPU_25179
OG0003887	bflo_07640	STRPU_04757
OG0003888	bflo_17272	STRPU_17913
OG0003889	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060	STRPU_08854, STRPU_00968
OG0003890	bflo_14828, bflo_10736	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233
OG0003892	bflo_11576	STRPU_01952, STRPU_22793
OG0003893	bflo_18061	STRPU_20996
OG0003894	bflo_15776	STRPU_20332
OG0003895	bflo_22849	STRPU_09912
OG0003896	bflo_23104	STRPU_08792
OG0003897	bflo_24684	STRPU_10680, STRPU_00559
OG0003898	bflo_21662	STRPU_06593
OG0003899	bflo_04991	STRPU_24703, STRPU_24689
OG0003900	bflo_22302	STRPU_20822
OG0003901	bflo_25007	STRPU_03089, STRPU_03088
OG0003903	bflo_17448	STRPU_09773, STRPU_09730
OG0003904	bflo_08053	STRPU_23136
OG0003906	bflo_04877	STRPU_26939
OG0003910	bflo_17784	STRPU_16982
OG0003911	bflo_01450	STRPU_24667
OG0003912	bflo_13927	STRPU_26148
OG0003913	bflo_25822	STRPU_18325, STRPU_01122
OG0003914	bflo_07842	STRPU_23090
OG0003915	bflo_22605	STRPU_06949
OG0003916	bflo_12715	STRPU_26241
OG0003917	bflo_14511	STRPU_04930
OG0003918	bflo_07118	STRPU_04601
OG0003919	bflo_20659	STRPU_14837
OG0003920	bflo_17349	STRPU_17479
OG0003921	bflo_01051	STRPU_24499
OG0003923	bflo_18828	STRPU_13944, STRPU_13941
OG0003924	bflo_08629, bflo_26895	STRPU_22928, STRPU_22927
OG0003925	bflo_24965	STRPU_11004, STRPU_00344
OG0003926	bflo_24571	STRPU_10755
OG0003927	bflo_21017, bflo_21016	STRPU_14530
OG0003928	bflo_13839	STRPU_25726
OG0003929	bflo_07561, bflo_05243	STRPU_25575
OG0003930	bflo_03015	STRPU_11790
OG0003931	bflo_23064	STRPU_08493
OG0003932	bflo_06821	STRPU_13334
OG0003932	bflo_15910	STRPU_15755
OG0003933	bflo_12445	STRPU_23156
OG0003934	bflo_25582	STRPU_24564
OG0003935	bflo_09457, bflo_07075, bflo_19441	STRPU_20857, STRPU_20894
OG0003937	bflo_09216	STRPU_10312
OG0003938	bflo_17513	STRPU_17909
OG0003939	bflo_25332	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	bflo_12482	STRPU_21913
OG0003942	bflo_17261	STRPU_10724
OG0003943	bflo_06013, bflo_05488	STRPU_07574
OG0003944	bflo_17891	STRPU_26716
OG0003945	bflo_23336	STRPU_12909
OG0003946	bflo_08890	STRPU_09832
OG0003947	bflo_10038, bflo_26937	STRPU_09926
OG0003948	bflo_21792	STRPU_09826
OG0003949	bflo_04795, bflo_20040, bflo_04980	STRPU_12187
OG0003950	bflo_04796	STRPU_12188
OG0003951	bflo_10924	STRPU_23993
OG0003952	bflo_03025	STRPU_11840
OG0003953	bflo_14350	STRPU_05378
OG0003954	bflo_06529	STRPU_07256, STRPU_07231
OG0003955	bflo_15067	STRPU_05331
OG0003956	bflo_25554	STRPU_18464, STRPU_18425
OG0003957	bflo_12685	STRPU_25510
OG0003958	bflo_07451	STRPU_04451
OG0003959	bflo_16654	STRPU_20127
OG0003960	bflo_03368	STRPU_12093
OG0003962	bflo_14558	STRPU_05218
OG0003964	bflo_16381	STRPU_19393
OG0003964	bflo_22238, bflo_22112, bflo_22610	STRPU_23696
OG0003965	bflo_01681	STRPU_01083, STRPU_24217
OG0003966	bflo_18046	STRPU_17582, STRPU_17569
OG0003967	bflo_23352	STRPU_08909, STRPU_00918
OG0003968	bflo_09937	STRPU_02867, STRPU_17095
OG0003969	bflo_11550	STRPU_21355
OG0003970	bflo_08004	STRPU_14715
OG0003971	bflo_09929	STRPU_03433
OG0003972	bflo_13739	STRPU_25335
OG0003973	bflo_07614	STRPU_21229, STRPU_21231
OG0003976	bflo_10370	STRPU_09678, STRPU_09677
OG0003984	bflo_16917, bflo_16918	STRPU_11419
OG0003998	bflo_19399	STRPU_20556
OG0003999	bflo_00820	STRPU_01968, STRPU_22810
OG0004002	bflo_05675	STRPU_21325
OG0004003	bflo_06656	STRPU_19422
OG0004004	bflo_00245	STRPU_16146
OG0004005	bflo_05822	STRPU_16657, STRPU_16683
OG0004007	bflo_25579	STRPU_19148
OG0004009	bflo_08409	STRPU_04637, STRPU_04668
OG0004010	bflo_25494	STRPU_18499
OG0004011	bflo_07481	STRPU_04289, STRPU_04319
OG0004012	bflo_10107	STRPU_09870
OG0004014	bflo_01604	STRPU_01097, STRPU_24202
OG0004015	bflo_27508, bflo_25882	STRPU_18380
OG0004016	bflo_02411	STRPU_16841
OG0004017	bflo_06408	STRPU_14536
OG0004018	bflo_12053, bflo_12055	STRPU_23298
OG0004019	bflo_03365	STRPU_06670
OG0004020	bflo_21634	STRPU_06482
OG0004021	bflo_20663	STRPU_14759, STRPU_02563
OG0004022	bflo_03904, bflo_18302	STRPU_02269, STRPU_17653
OG0004023	bflo_13771, bflo_13445	STRPU_25909
OG0004024	bflo_22710	STRPU_24617
OG0004027	bflo_19261	STRPU_13511
OG0004028	bflo_08558	STRPU_04568
OG0004029	bflo_19601	STRPU_13194, STRPU_13195
OG0004031	bflo_16318	STRPU_21388
OG0004032	bflo_22471	STRPU_06807
OG0004033	bflo_10163	STRPU_21510
OG0004034	bflo_00483	STRPU_26813
OG0004035	bflo_13352	STRPU_25661
OG0004036	bflo_04917	STRPU_17564, STRPU_17586
OG0004037	bflo_21736	STRPU_06495
OG0004038	bflo_25870	STRPU_06801
OG0004039	bflo_00182	STRPU_16999
OG0004041	bflo_06689	STRPU_21042
OG0004042	bflo_01092	STRPU_16694, STRPU_16667
OG0004043	bflo_18420	STRPU_18032
OG0004044	bflo_01005	STRPU_24535
OG0004045	bflo_10090	STRPU_09829
OG0004046	bflo_20151	STRPU_14361
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	STRPU_08496
OG0004048	bflo_05759	STRPU_10205
OG0004049	bflo_17743	STRPU_17384
OG0004050	bflo_12480	STRPU_22597
OG0004051	bflo_00363	STRPU_22150
OG0004052	bflo_07404	STRPU_23378
OG0004053	bflo_06844	STRPU_26759, STRPU_26744
OG0004054	bflo_17321	STRPU_20700
OG0004055	bflo_18237	STRPU_08814
OG0004056	bflo_08362	STRPU_23719
OG0004057	bflo_03481	STRPU_11804
OG0004059	bflo_09431	STRPU_21348
OG0004060	bflo_10224	STRPU_13836
OG0004061	bflo_25941	STRPU_18518, STRPU_19001
OG0004062	bflo_09235	STRPU_09567
OG0004063	bflo_04519	STRPU_17709
OG0004064	bflo_06053	STRPU_24939
OG0004065	bflo_24951	STRPU_11423
OG0004066	bflo_16076	STRPU_19652, STRPU_19669
OG0004066	bflo_16059	STRPU_19819, STRPU_19815
OG0004067	bflo_21757	STRPU_06102
OG0004068	bflo_04452	STRPU_17877
OG0004069	bflo_07987	STRPU_23907
OG0004070	bflo_23729	STRPU_08271
OG0004071	bflo_16403	STRPU_20340
OG0004072	bflo_19459	STRPU_14126, STRPU_14112
OG0004073	bflo_03411	STRPU_11758
OG0004074	bflo_06358	STRPU_07232, STRPU_07258
OG0004075	bflo_12360	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	bflo_06535	STRPU_00594, STRPU_07563
OG0004077	bflo_27169, bflo_16619, bflo_16837	STRPU_19390
OG0004078	bflo_09450	STRPU_09343
OG0004079	bflo_15451	STRPU_05743
OG0004080	bflo_18882	STRPU_13277
OG0004081	bflo_21861	STRPU_06127
OG0004082	bflo_00978	STRPU_24384
OG0004083	bflo_19440	STRPU_21744, STRPU_21680
OG0004084	bflo_14479	STRPU_18900
OG0004084	bflo_04730	STRPU_07666, STRPU_18901
OG0004085	bflo_21712	STRPU_06109
OG0004086	bflo_15527	STRPU_21572, STRPU_00282
OG0004087	bflo_00774	STRPU_23491
OG0004088	bflo_08888	STRPU_18617
OG0004089	bflo_24435	STRPU_00370, STRPU_11032
OG0004090	bflo_02550	STRPU_24163
OG0004091	bflo_25537	STRPU_19319
OG0004092	bflo_18722	STRPU_13303
OG0004093	bflo_10011	STRPU_09708, STRPU_09752
OG0004094	bflo_17070	STRPU_20262
OG0004095	bflo_08947	STRPU_12681, STRPU_12680
OG0004096	bflo_25120, bflo_16105	STRPU_20338
OG0004097	bflo_23785	STRPU_11558
OG0004098	bflo_25548	STRPU_18328, STRPU_01120
OG0004099	bflo_23751	STRPU_08317
OG0004100	bflo_10859	STRPU_23805
OG0004101	bflo_02328	STRPU_24073
OG0004102	bflo_10530	STRPU_09962, STRPU_09983
