Orthogroup	BRAFL	LYTVA_ok
OG0005009	bflo_09320	LYTVA_04586
OG0005011	bflo_17635	LYTVA_18539
OG0005012	bflo_23167	LYTVA_20569, LYTVA_17145
OG0005013	bflo_08225	LYTVA_06183
OG0005014	bflo_20632	LYTVA_05362
OG0005015	bflo_07668	LYTVA_02386, LYTVA_15052
OG0005016	bflo_22180, bflo_22224	LYTVA_13761
OG0005017	bflo_08524	LYTVA_00026
OG0005040	bflo_17923	LYTVA_23868
OG0005041	bflo_00184	LYTVA_05418
OG0005044	bflo_20336	LYTVA_16439
OG0005045	bflo_06654	LYTVA_22880
OG0005046	bflo_12080	LYTVA_23536
OG0005048	bflo_11605	LYTVA_00067, LYTVA_16337
OG0005049	bflo_11118	LYTVA_10509
OG0005050	bflo_10532	LYTVA_10576
OG0005053	bflo_19039	LYTVA_28457
OG0005054	bflo_25252	LYTVA_26589, LYTVA_28599
OG0005055	bflo_24257	LYTVA_27000
OG0005057	bflo_09215	LYTVA_22966
OG0005058	bflo_20830	LYTVA_10510
OG0005059	bflo_15765	LYTVA_15242
OG0005060	bflo_22346, bflo_09286	LYTVA_11221
OG0005061	bflo_24909, bflo_24686	LYTVA_18064, LYTVA_05156
OG0005062	bflo_02596	LYTVA_12363
OG0005063	bflo_07073	LYTVA_25541
OG0005064	bflo_03950	LYTVA_15780
OG0005066	bflo_13933	LYTVA_04665
OG0005067	bflo_00382	LYTVA_20703
OG0005068	bflo_24469	LYTVA_00926
OG0005069	bflo_20052	LYTVA_05605
OG0005071	bflo_22162	LYTVA_25661
OG0005072	bflo_14326	LYTVA_12699
OG0005073	bflo_01013	LYTVA_29173, LYTVA_01002
OG0005074	bflo_21879	LYTVA_28458
OG0005075	bflo_10879	LYTVA_08643
OG0005076	bflo_06311	LYTVA_24637
OG0005077	bflo_24463, bflo_06961, bflo_07478	LYTVA_00928, LYTVA_05286
OG0005078	bflo_13091	LYTVA_10121
OG0005080	bflo_18623	LYTVA_28401
OG0005081	bflo_02603	LYTVA_15839
OG0005084	bflo_10883	LYTVA_01666
OG0005085	bflo_23289	LYTVA_03151
OG0005086	bflo_11753	LYTVA_19054
OG0005087	bflo_16261	LYTVA_18921
OG0005088	bflo_25735	LYTVA_28508
OG0005089	bflo_05914	LYTVA_04803
OG0005092	bflo_11879	LYTVA_12997
OG0005094	bflo_13863	LYTVA_11877, LYTVA_22116
OG0005095	bflo_08843	LYTVA_14778, LYTVA_12505
OG0005096	bflo_23554, bflo_23745	LYTVA_08413
OG0005097	bflo_23691	LYTVA_29826
OG0005098	bflo_19314	LYTVA_28750, LYTVA_21333
OG0005099	bflo_23378	LYTVA_26028
OG0005100	bflo_21620	LYTVA_13181
OG0005103	bflo_17260	LYTVA_11685, LYTVA_28004
OG0005104	bflo_06265	LYTVA_11553
OG0005105	bflo_23173	LYTVA_20095
OG0005106	bflo_14394	LYTVA_14257
OG0005107	bflo_03887	LYTVA_02082
OG0005109	bflo_19171	LYTVA_26183
OG0005110	bflo_23714	LYTVA_20182
OG0005111	bflo_24556	LYTVA_07538
OG0005112	bflo_12163	LYTVA_12382
OG0005113	bflo_16466	LYTVA_16260
OG0005114	bflo_25082	LYTVA_16644, LYTVA_04766
OG0005115	bflo_16115, bflo_16956	LYTVA_25075
OG0005116	bflo_21785	LYTVA_16033
OG0005117	bflo_24540	LYTVA_00508
OG0005118	bflo_04443	LYTVA_28302
OG0005120	bflo_13473	LYTVA_04561
OG0005121	bflo_14563, bflo_14565	LYTVA_18334
OG0005122	bflo_25640	LYTVA_17201
OG0005123	bflo_10272	LYTVA_29676
OG0005124	bflo_06130	LYTVA_11000
OG0005125	bflo_23154	LYTVA_05020
OG0005126	bflo_06395	LYTVA_11043, LYTVA_16382
OG0005127	bflo_27385, bflo_22008	LYTVA_28775
OG0005128	bflo_18076	LYTVA_12980, LYTVA_01585
OG0005129	bflo_23641	LYTVA_11841, LYTVA_11842
OG0005130	bflo_14332	LYTVA_14060
OG0005131	bflo_12896, bflo_12898	LYTVA_23321
OG0005132	bflo_02012	LYTVA_21512
OG0005133	bflo_00870, bflo_22167, bflo_26604	LYTVA_19014
OG0005134	bflo_23056	LYTVA_22510
OG0005135	bflo_07244	LYTVA_22454
OG0005136	bflo_07497	LYTVA_25965, LYTVA_27902
OG0005137	bflo_24889	LYTVA_05155
OG0005138	bflo_17714, bflo_09357	LYTVA_17812
OG0005139	bflo_17759	LYTVA_16571
OG0005140	bflo_08025	LYTVA_25461
OG0005141	bflo_12546	LYTVA_08804
OG0005142	bflo_24616	LYTVA_00109
OG0005143	bflo_21983	LYTVA_19150
OG0005144	bflo_26212	LYTVA_12742
OG0005145	bflo_06310	LYTVA_15600
OG0005146	bflo_10608	LYTVA_15977
OG0005148	bflo_06598, bflo_00242	LYTVA_07970, LYTVA_06082
OG0005148	bflo_06774	LYTVA_15327
OG0005150	bflo_11515	LYTVA_21932
OG0005151	bflo_21590	LYTVA_27792
OG0005152	bflo_08896	LYTVA_01178, LYTVA_16705
OG0005153	bflo_14851, bflo_11635, bflo_04436	LYTVA_09125
OG0005154	bflo_25581	LYTVA_05952
OG0005155	bflo_21651	LYTVA_25167
OG0005157	bflo_18814	LYTVA_05346, LYTVA_07627
OG0005158	bflo_19145	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005159	bflo_25871, bflo_24365	LYTVA_21448
OG0005160	bflo_19980, bflo_21106	LYTVA_15115, LYTVA_00792
OG0005162	bflo_25553	LYTVA_13522, LYTVA_02925
OG0005163	bflo_15762	LYTVA_17272
OG0005165	bflo_15901	LYTVA_10477
OG0005166	bflo_18989	LYTVA_27300
OG0005168	bflo_08733	LYTVA_13195, LYTVA_03102
OG0005169	bflo_22043	LYTVA_07382
OG0005170	bflo_10039	LYTVA_16899
OG0005171	bflo_11564	LYTVA_04687, LYTVA_13351, LYTVA_04233, LYTVA_05923
OG0005172	bflo_12562	LYTVA_14234
OG0005173	bflo_07635	LYTVA_15312
OG0005174	bflo_00211	LYTVA_21956
OG0005175	bflo_24985	LYTVA_29725
OG0005176	bflo_20599	LYTVA_10907
OG0005178	bflo_15141	LYTVA_03900
OG0005179	bflo_15145	LYTVA_10937
OG0005180	bflo_08939	LYTVA_01824
OG0005181	bflo_13788	LYTVA_07669, LYTVA_07663
OG0005182	bflo_26207	LYTVA_12487
OG0005183	bflo_09802	LYTVA_03203
OG0005185	bflo_12982	LYTVA_20388, LYTVA_13179
OG0005186	bflo_21617	LYTVA_20074
OG0005187	bflo_11587	LYTVA_06957
OG0005188	bflo_18754	LYTVA_13117
OG0005189	bflo_19951	LYTVA_28763
OG0005190	bflo_19402	LYTVA_02983, LYTVA_28656
OG0005191	bflo_25297	LYTVA_16417
OG0005192	bflo_08221	LYTVA_11320, LYTVA_26786
OG0005193	bflo_19549	LYTVA_27574
OG0005194	bflo_10009	LYTVA_08214, LYTVA_00664
OG0005196	bflo_03354	LYTVA_18001
OG0005197	bflo_00736	LYTVA_05888
OG0005198	bflo_10211	LYTVA_14757
OG0005200	bflo_24428	LYTVA_06030
OG0005201	bflo_12925	LYTVA_29977
OG0005202	bflo_18640	LYTVA_14588
OG0005203	bflo_09801	LYTVA_24412
OG0005204	bflo_16426	LYTVA_25886
OG0005205	bflo_19385	LYTVA_15919, LYTVA_05306
OG0005206	bflo_04884	LYTVA_00889
OG0005207	bflo_16010	LYTVA_22441
OG0005208	bflo_23678	LYTVA_02654, LYTVA_23924
OG0005209	bflo_23073	LYTVA_18235
OG0005210	bflo_02094	LYTVA_07241
OG0005211	bflo_18398	LYTVA_21649, LYTVA_09121
OG0005212	bflo_06063	LYTVA_00382
OG0005213	bflo_13917	LYTVA_22118
OG0005214	bflo_21718	LYTVA_07112
OG0005215	bflo_25677	LYTVA_11826
OG0005216	bflo_11437	LYTVA_20687
OG0005217	bflo_00873	LYTVA_10436, LYTVA_06021
OG0005218	bflo_17567	LYTVA_25433
OG0005219	bflo_03731	LYTVA_04609, LYTVA_16114
OG0005220	bflo_14234, bflo_14469	LYTVA_24525
OG0005221	bflo_09716	LYTVA_19059
OG0005223	bflo_18930	LYTVA_04282
OG0005224	bflo_17194	LYTVA_03224
OG0005225	bflo_24246	LYTVA_18486
OG0005226	bflo_11638	LYTVA_17427
OG0005227	bflo_14745	LYTVA_07721
OG0005228	bflo_08976	LYTVA_18639, LYTVA_12908
OG0005229	bflo_12272	LYTVA_09465
OG0005230	bflo_12517	LYTVA_07351
OG0005231	bflo_25902	LYTVA_25304
OG0005232	bflo_20581	LYTVA_19701
OG0005233	bflo_11596	LYTVA_12404
OG0005235	bflo_00364, bflo_26581	LYTVA_04092
OG0005237	bflo_13805	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	bflo_16299	LYTVA_06616
OG0005239	bflo_14013	LYTVA_26773
OG0005240	bflo_00296	LYTVA_15443
OG0005241	bflo_22208	LYTVA_12439
OG0005242	bflo_24830	LYTVA_00506
OG0005243	bflo_23333	LYTVA_20277
OG0005244	bflo_15824	LYTVA_14000
OG0005245	bflo_00267	LYTVA_23505
OG0005246	bflo_19390	LYTVA_15479
OG0005247	bflo_13263	LYTVA_00342
OG0005248	bflo_13137, bflo_12724	LYTVA_17446
OG0005249	bflo_15878	LYTVA_14003
OG0005250	bflo_18225	LYTVA_23612
OG0005251	bflo_17377	LYTVA_09515
OG0005252	bflo_16881	LYTVA_17210, LYTVA_24346
OG0005253	bflo_14325	LYTVA_12700
OG0005254	bflo_22780	LYTVA_04592
OG0005255	bflo_10094	LYTVA_28011
OG0005256	bflo_11457	LYTVA_17020
OG0005257	bflo_07445, bflo_07446	LYTVA_19440
OG0005258	bflo_11542	LYTVA_06143
OG0005259	bflo_11376	LYTVA_21962
OG0005260	bflo_08357	LYTVA_27979, LYTVA_00650
OG0005261	bflo_01451	LYTVA_23858, LYTVA_24509
OG0005263	bflo_23388	LYTVA_27017, LYTVA_26276, LYTVA_10804
OG0005264	bflo_11001	LYTVA_07871
OG0005265	bflo_01972	LYTVA_14538
OG0005266	bflo_13278	LYTVA_22357
OG0005267	bflo_18091	LYTVA_17789
OG0005268	bflo_10223	LYTVA_22009
OG0005269	bflo_11556	LYTVA_22373
OG0005270	bflo_08678	LYTVA_23141
OG0005271	bflo_17399, bflo_17598	LYTVA_28899, LYTVA_27744
OG0005272	bflo_00414, bflo_00384	LYTVA_16827
OG0005273	bflo_17620	LYTVA_18611
OG0005274	bflo_19680, bflo_19780	LYTVA_00447
OG0005275	bflo_11654	LYTVA_05085
OG0005276	bflo_05755	LYTVA_22209
OG0005277	bflo_25679	LYTVA_11648, LYTVA_11655
OG0005278	bflo_01936	LYTVA_26156
OG0005279	bflo_12822	LYTVA_07318, LYTVA_17464
OG0005281	bflo_10643	LYTVA_22608
OG0005282	bflo_25169	LYTVA_14494
OG0005286	bflo_13643	LYTVA_05289
OG0005287	bflo_08470	LYTVA_15442
OG0005288	bflo_04382	LYTVA_04103
OG0005289	bflo_15931	LYTVA_16946
OG0005290	bflo_26242	LYTVA_16330
OG0005291	bflo_03961	LYTVA_20498
OG0005292	bflo_02485	LYTVA_01033, LYTVA_09485
OG0005293	bflo_18998	LYTVA_15778
OG0005294	bflo_25192	LYTVA_03149
OG0005295	bflo_14346, bflo_27126	LYTVA_16019
OG0005296	bflo_07741	LYTVA_24992
OG0005297	bflo_07177, bflo_26586, bflo_00654, bflo_18836	LYTVA_06619
OG0005298	bflo_01725	LYTVA_06195
OG0005299	bflo_13099	LYTVA_09505
OG0005300	bflo_12225	LYTVA_15734
OG0005301	bflo_20520	LYTVA_28976
OG0005302	bflo_07229	LYTVA_14456
OG0005303	bflo_03280	LYTVA_03779
OG0005304	bflo_16187	LYTVA_24754, LYTVA_23395
OG0005305	bflo_13200	LYTVA_15361
OG0005309	bflo_07061	LYTVA_27907
OG0005310	bflo_23692	LYTVA_29827
OG0005312	bflo_11601	LYTVA_17559
OG0005314	bflo_04495	LYTVA_19497
OG0005315	bflo_27200, bflo_16722	LYTVA_02470
OG0005316	bflo_12547	LYTVA_28938
OG0005317	bflo_00009, bflo_05356	LYTVA_15712, LYTVA_04846
OG0005318	bflo_03376	LYTVA_04038
OG0005319	bflo_05919	LYTVA_06762
OG0005320	bflo_08103, bflo_07455, bflo_07980, bflo_07457	LYTVA_23917
OG0005321	bflo_02547	LYTVA_01010
OG0005322	bflo_18573	LYTVA_00294, LYTVA_07428
OG0005323	bflo_06114	LYTVA_25277
OG0005324	bflo_16855	LYTVA_28372
OG0005325	bflo_25785	LYTVA_05024
OG0005327	bflo_25860, bflo_27503	LYTVA_04306
OG0005328	bflo_03499	LYTVA_03522
OG0005329	bflo_22149	LYTVA_25644
OG0005331	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227	LYTVA_11961, LYTVA_18350, LYTVA_18351, LYTVA_15827, LYTVA_25549
OG0005359	bflo_23444	LYTVA_20184
OG0005360	bflo_05676	LYTVA_14304
OG0005362	bflo_12418	LYTVA_16873
OG0005363	bflo_17655, bflo_18312, bflo_17656	LYTVA_12440, LYTVA_12441, LYTVA_11346
OG0005364	bflo_23098	LYTVA_15238
OG0005365	bflo_07643	LYTVA_05201, LYTVA_27525
OG0005366	bflo_10337	LYTVA_27363
OG0005368	bflo_02017, bflo_02005	LYTVA_18099
OG0005369	bflo_22011	LYTVA_20706
OG0005370	bflo_06724	LYTVA_13652, LYTVA_12163
OG0005372	bflo_19131	LYTVA_18577, LYTVA_14159
OG0005373	bflo_22051	LYTVA_26529
OG0005376	bflo_18765	LYTVA_13656, LYTVA_29490
OG0005377	bflo_21067	LYTVA_01576
OG0005378	bflo_20475, bflo_21021	LYTVA_08881
OG0005380	bflo_18096	LYTVA_18841, LYTVA_25738
OG0005381	bflo_16003	LYTVA_26317
OG0005383	bflo_00149	LYTVA_10013
OG0005385	bflo_21175	LYTVA_22111
OG0005387	bflo_08587	LYTVA_23220
OG0005388	bflo_06429	LYTVA_14354
OG0005390	bflo_26118	LYTVA_25943
OG0005391	bflo_12975	LYTVA_13901
OG0005392	bflo_13104	LYTVA_06180
OG0005392	bflo_23340	LYTVA_23020
OG0005393	bflo_09168	LYTVA_11222
OG0005395	bflo_22998	LYTVA_20190
OG0005396	bflo_22071	LYTVA_25787
OG0005397	bflo_00984	LYTVA_07391
OG0005399	bflo_24872	LYTVA_29394
OG0005400	bflo_14105	LYTVA_24860
OG0005401	bflo_20952	LYTVA_13849
OG0005402	bflo_24097	LYTVA_05886, LYTVA_17568
OG0005403	bflo_05760	LYTVA_23999
OG0005405	bflo_07417	LYTVA_24354
OG0005406	bflo_17522	LYTVA_22936
OG0005407	bflo_09232	LYTVA_17047
OG0005408	bflo_10376	LYTVA_16914
OG0005409	bflo_12612, bflo_13003	LYTVA_25970
OG0005410	bflo_13411	LYTVA_18186
OG0005412	bflo_00715	LYTVA_13943
OG0005414	bflo_22724	LYTVA_02401
OG0005415	bflo_18157	LYTVA_00433
OG0005416	bflo_05878, bflo_18170	LYTVA_09867
OG0005417	bflo_22972	LYTVA_06653
OG0005418	bflo_25080	LYTVA_24170
OG0005419	bflo_12162	LYTVA_17891
OG0005420	bflo_15986	LYTVA_01811
OG0005421	bflo_22113	LYTVA_05316
OG0005423	bflo_14944	LYTVA_15730
OG0005424	bflo_22108	LYTVA_21267
OG0005425	bflo_10283	LYTVA_23379
OG0005427	bflo_19140	LYTVA_05772
OG0005428	bflo_09434	LYTVA_17635, LYTVA_17634
OG0005429	bflo_11694	LYTVA_10573
OG0005430	bflo_13697	LYTVA_23130
OG0005431	bflo_17292	LYTVA_23117
OG0005432	bflo_19821	LYTVA_10903
OG0005433	bflo_06628	LYTVA_25281
OG0005434	bflo_14308	LYTVA_09699
OG0005435	bflo_15687	LYTVA_12898
OG0005436	bflo_01920	LYTVA_07775
OG0005437	bflo_18977	LYTVA_10033
OG0005438	bflo_20784	LYTVA_15406
OG0005439	bflo_01173	LYTVA_01768
OG0005441	bflo_13867	LYTVA_22028
OG0005442	bflo_05216, bflo_02507	LYTVA_11534
OG0005443	bflo_04867	LYTVA_10991
OG0005445	bflo_00965	LYTVA_09654
OG0005446	bflo_18194	LYTVA_26690
OG0005447	bflo_16232	LYTVA_23684
OG0005448	bflo_16450, bflo_17124	LYTVA_12421, LYTVA_19835, LYTVA_30219
OG0005449	bflo_23261	LYTVA_22637
OG0005450	bflo_15512	LYTVA_28831
OG0005451	bflo_04451	LYTVA_10961, LYTVA_16307
OG0005453	bflo_15465	LYTVA_21449, LYTVA_22092, LYTVA_22094, LYTVA_18626
OG0005454	bflo_01584, bflo_02003	LYTVA_29094
OG0005454	bflo_09942	LYTVA_15732
OG0005455	bflo_18762	LYTVA_05016
OG0005456	bflo_23065	LYTVA_26669
OG0005457	bflo_13772, bflo_13770	LYTVA_03156
OG0005458	bflo_02400	LYTVA_21546
OG0005459	bflo_03854	LYTVA_18751
OG0005460	bflo_08040	LYTVA_28375, LYTVA_06764, LYTVA_16590
OG0005461	bflo_18779	LYTVA_26532
OG0005462	bflo_10216	LYTVA_19325
OG0005463	bflo_07165	LYTVA_05211
OG0005465	bflo_11359	LYTVA_07849
OG0005468	bflo_10615	LYTVA_11556
OG0005469	bflo_15621	LYTVA_01972
OG0005471	bflo_20304	LYTVA_21654
OG0005472	bflo_21573	LYTVA_28459
OG0005473	bflo_20446, bflo_19231, bflo_07874, bflo_10081	LYTVA_15323
OG0005474	bflo_22632	LYTVA_06418
OG0005475	bflo_12095, bflo_12461	LYTVA_07166
OG0005476	bflo_11553	LYTVA_21960
OG0005477	bflo_25671	LYTVA_10132
OG0005478	bflo_13093, bflo_13094	LYTVA_21489
OG0005479	bflo_13220	LYTVA_13568, LYTVA_05870
OG0005480	bflo_07094	LYTVA_08469
OG0005481	bflo_17610	LYTVA_11545
OG0005482	bflo_13464	LYTVA_19946
OG0005483	bflo_03566	LYTVA_22064
OG0005484	bflo_14983	LYTVA_20849
OG0005486	bflo_05960	LYTVA_16519, LYTVA_16520
OG0005487	bflo_01533	LYTVA_09749
OG0005488	bflo_20426	LYTVA_14332
OG0005489	bflo_00241	LYTVA_15646
OG0005490	bflo_00229	LYTVA_10748
OG0005491	bflo_07042	LYTVA_10744, LYTVA_14913
OG0005492	bflo_13840	LYTVA_10795
OG0005493	bflo_18007, bflo_09722	LYTVA_05656
OG0005494	bflo_10040	LYTVA_08972
OG0005496	bflo_15940	LYTVA_23214, LYTVA_22150, LYTVA_24530
OG0005498	bflo_19580, bflo_19775	LYTVA_30189, LYTVA_17259
OG0005499	bflo_08537	LYTVA_02987
OG0005500	bflo_24212	LYTVA_26410
OG0005503	bflo_01609	LYTVA_15235, LYTVA_11509
OG0005504	bflo_03183	LYTVA_10026
OG0005505	bflo_20450	LYTVA_17191
OG0005506	bflo_25979	LYTVA_00322
OG0005507	bflo_15895	LYTVA_05860, LYTVA_27517, LYTVA_06781
OG0005508	bflo_00696	LYTVA_04730
OG0005509	bflo_16497	LYTVA_20524, LYTVA_16523
OG0005510	bflo_20409	LYTVA_11651, LYTVA_15022
OG0005511	bflo_25632	LYTVA_24722
OG0005512	bflo_00212, bflo_13827	LYTVA_07869
OG0005513	bflo_10298	LYTVA_03165
OG0005514	bflo_23773	LYTVA_09050
OG0005516	bflo_16446	LYTVA_18663
OG0005517	bflo_05239	LYTVA_14113
OG0005518	bflo_10334	LYTVA_05593, LYTVA_00057
OG0005519	bflo_03093	LYTVA_05963
OG0005521	bflo_24360, bflo_27453	LYTVA_18597
OG0005522	bflo_16792	LYTVA_05582, LYTVA_08217
OG0005523	bflo_25852	LYTVA_20663, LYTVA_00555
OG0005524	bflo_23594	LYTVA_06419
OG0005527	bflo_10343	LYTVA_28795
OG0005528	bflo_09130	LYTVA_20400
OG0005529	bflo_09847	LYTVA_22467
OG0005530	bflo_10897, bflo_12421, bflo_11162, bflo_00090	LYTVA_17558, LYTVA_28744
OG0005532	bflo_20807	LYTVA_15572
OG0005533	bflo_22419, bflo_27393	LYTVA_20427
OG0005534	bflo_21720	LYTVA_18335
OG0005536	bflo_06016	LYTVA_16917, LYTVA_22294
OG0005537	bflo_18040	LYTVA_25196
OG0005538	bflo_12637	LYTVA_23401
OG0005539	bflo_01823	LYTVA_02417
OG0005540	bflo_25948, bflo_25954, bflo_25988	LYTVA_04890
OG0005541	bflo_15111, bflo_15284	LYTVA_04675
OG0005545	bflo_12332	LYTVA_03487
OG0005546	bflo_08100	LYTVA_29998
OG0005548	bflo_07467	LYTVA_01313
OG0005550	bflo_12590	LYTVA_07335
OG0005552	bflo_15957	LYTVA_13999, LYTVA_22597
OG0005553	bflo_16281	LYTVA_25162
OG0005554	bflo_12666	LYTVA_20016
OG0005555	bflo_24597	LYTVA_24123
OG0005557	bflo_15770	LYTVA_12470
OG0005558	bflo_07358	LYTVA_15981
OG0005559	bflo_17621	LYTVA_29586
OG0005561	bflo_12688	LYTVA_11792, LYTVA_17363
OG0005562	bflo_25759	LYTVA_03975, LYTVA_15162
OG0005563	bflo_14207	LYTVA_10416
OG0005564	bflo_15757	LYTVA_13234
OG0005565	bflo_02562	LYTVA_08563
OG0005566	bflo_20293	LYTVA_28317
OG0005567	bflo_19614	LYTVA_21984
OG0005568	bflo_11069	LYTVA_03523
OG0005569	bflo_10284	LYTVA_22491
OG0005570	bflo_14639	LYTVA_01092
OG0005572	bflo_21740	LYTVA_21172
OG0005574	bflo_06281	LYTVA_07278
OG0005575	bflo_04742	LYTVA_15940
OG0005576	bflo_17252	LYTVA_03215
OG0005577	bflo_22454	LYTVA_12327
OG0005578	bflo_24558	LYTVA_14270
OG0005580	bflo_03436	LYTVA_01951
OG0005581	bflo_20327	LYTVA_04755
OG0005582	bflo_12804	LYTVA_09282
OG0005583	bflo_06522	LYTVA_24844
OG0005584	bflo_01948	LYTVA_25058
OG0005587	bflo_05613	LYTVA_07043, LYTVA_24274
OG0005588	bflo_00280	LYTVA_30060
OG0005589	bflo_00684	LYTVA_30062
OG0005590	bflo_02564	LYTVA_03871
OG0005591	bflo_12660	LYTVA_25079, LYTVA_05118
OG0005592	bflo_13207	LYTVA_18676
OG0005593	bflo_04492	LYTVA_28170
OG0005594	bflo_12060	LYTVA_23833
OG0005595	bflo_10007	LYTVA_16699
OG0005596	bflo_20512	LYTVA_06078
OG0005597	bflo_21265	LYTVA_27673
OG0005598	bflo_00844, bflo_22474	LYTVA_24243, LYTVA_28420
OG0005599	bflo_13081	LYTVA_21820
OG0005600	bflo_12389	LYTVA_02910
OG0005601	bflo_06299	LYTVA_26702
OG0005602	bflo_13348, bflo_06621	LYTVA_10032
OG0005603	bflo_08774	LYTVA_00740, LYTVA_00881
OG0005604	bflo_09192, bflo_09193	LYTVA_17227
OG0005605	bflo_07122, bflo_07125	LYTVA_03868
OG0005608	bflo_22655	LYTVA_07774
OG0005609	bflo_13316, bflo_13299, bflo_13317	LYTVA_00125
OG0005610	bflo_14383	LYTVA_26883
OG0005611	bflo_23695	LYTVA_13858, LYTVA_11420
OG0005612	bflo_13234	LYTVA_20723
OG0005613	bflo_23778, bflo_27436	LYTVA_07852
OG0005614	bflo_21901	LYTVA_20702
OG0005615	bflo_03024	LYTVA_22848
OG0005616	bflo_12767	LYTVA_21806
OG0005617	bflo_25723	LYTVA_16568, LYTVA_28710
OG0005618	bflo_25211	LYTVA_19319, LYTVA_20585
OG0005619	bflo_05010	LYTVA_19684, LYTVA_18605
OG0005620	bflo_10989	LYTVA_08517
OG0005621	bflo_08929	LYTVA_09527, LYTVA_26862
OG0005622	bflo_17496	LYTVA_11126, LYTVA_29546
OG0005624	bflo_03489	LYTVA_02444, LYTVA_02430
OG0005625	bflo_10576	LYTVA_28232
OG0005626	bflo_20808	LYTVA_00789
OG0005627	bflo_05683	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898
OG0005628	bflo_07357	LYTVA_29597
OG0005630	bflo_05757	LYTVA_06277
OG0005632	bflo_08955	LYTVA_16258
OG0005633	bflo_11568	LYTVA_23521
OG0005634	bflo_16168	LYTVA_22600, LYTVA_23011
OG0005636	bflo_03318	LYTVA_10391
OG0005637	bflo_21429	LYTVA_14644
OG0005638	bflo_17297	LYTVA_30155
OG0005639	bflo_10156	LYTVA_23423
OG0005640	bflo_04847	LYTVA_10439
OG0005642	bflo_11440	LYTVA_25745
OG0005643	bflo_24139	LYTVA_26975
OG0005644	bflo_21176	LYTVA_22112
OG0005645	bflo_15947	LYTVA_08432, LYTVA_26710
OG0005646	bflo_19324	LYTVA_25411
OG0005647	bflo_03616, bflo_03448, bflo_03449	LYTVA_12121, LYTVA_17862, LYTVA_12118, LYTVA_13112
OG0005648	bflo_27463, bflo_24514	LYTVA_26416
OG0005649	bflo_17804	LYTVA_16003
OG0005650	bflo_00719	LYTVA_04947
OG0005651	bflo_22851	LYTVA_08479
OG0005652	bflo_04118	LYTVA_21904
OG0005654	bflo_04043	LYTVA_11504
OG0005656	bflo_09124	LYTVA_26753
OG0005659	bflo_12011	LYTVA_14836, LYTVA_06273
OG0005660	bflo_20191	LYTVA_27368
OG0005685	bflo_01186	LYTVA_14392, LYTVA_14386
OG0005690	bflo_21962	LYTVA_19300
OG0005691	bflo_12034	LYTVA_12349
OG0005694	bflo_11257	LYTVA_11621
OG0005695	bflo_08340	LYTVA_08896, LYTVA_21423
OG0005696	bflo_14504	LYTVA_28366
OG0005697	bflo_08528	LYTVA_09418, LYTVA_06620
OG0005698	bflo_18517, bflo_19484, bflo_04470, bflo_04471	LYTVA_15492
OG0005699	bflo_20957	LYTVA_09284
OG0005701	bflo_23250	LYTVA_30025, LYTVA_10789, LYTVA_15178
OG0005702	bflo_14318	LYTVA_14131
OG0005703	bflo_22631	LYTVA_09645
OG0005704	bflo_18154	LYTVA_29951
OG0005706	bflo_22587, bflo_22588, bflo_21385	LYTVA_26110
OG0005706	bflo_25098	LYTVA_18788, LYTVA_18789
OG0005707	bflo_05258	LYTVA_05626
OG0005709	bflo_15955, bflo_21626	LYTVA_08714
OG0005711	bflo_01578	LYTVA_15782
OG0005712	bflo_21653	LYTVA_25882, LYTVA_10528
OG0005713	bflo_03693	LYTVA_20521
OG0005714	bflo_16283	LYTVA_18976
OG0005715	bflo_06959	LYTVA_18376
OG0005716	bflo_02641	LYTVA_08945
OG0005717	bflo_18408	LYTVA_00629, LYTVA_27562
OG0005718	bflo_08117	LYTVA_16862
OG0005719	bflo_24656	LYTVA_24607
OG0005720	bflo_10236, bflo_10162	LYTVA_00445
OG0005721	bflo_15921	LYTVA_14543
OG0005722	bflo_08280, bflo_06458	LYTVA_19099
OG0005724	bflo_24093	LYTVA_25099
OG0005725	bflo_22672	LYTVA_19217
OG0005726	bflo_13024	LYTVA_12315
OG0005727	bflo_20317	LYTVA_05281
OG0005728	bflo_13939	LYTVA_23545
OG0005729	bflo_17597	LYTVA_11991
OG0005730	bflo_23180	LYTVA_25373, LYTVA_00306
OG0005731	bflo_23152	LYTVA_25832
OG0005732	bflo_23024	LYTVA_00395
OG0005733	bflo_06910	LYTVA_13168
OG0005734	bflo_24420	LYTVA_11108
OG0005735	bflo_16580	LYTVA_13233
OG0005736	bflo_11619	LYTVA_28262
OG0005737	bflo_24576	LYTVA_08421, LYTVA_26675
OG0005738	bflo_22321	LYTVA_12852, LYTVA_02893
OG0005739	bflo_01068	LYTVA_22076
OG0005740	bflo_20273	LYTVA_09757
OG0005741	bflo_19674	LYTVA_09611, LYTVA_10113
OG0005742	bflo_19173, bflo_26828, bflo_06481, bflo_06480, bflo_19710	LYTVA_22875
OG0005744	bflo_02870	LYTVA_06470
OG0005745	bflo_08106	LYTVA_04591, LYTVA_28969
OG0005746	bflo_14800	LYTVA_14216
OG0005747	bflo_24337	LYTVA_00501
OG0005748	bflo_24711	LYTVA_16013
