Orthogroup	BRAFL	BRALA
OG0003782	bflo_07296	BRALA20812, BRALA13824, BRALA16090, BRALA18178
OG0003782	bflo_02130	BRALA21834, BRALA09291, BRALA17984, BRALA32813, BRALA20026, BRALA04757, BRALA17743, BRALA04874
OG0003783	bflo_11954	BRALA26801, BRALA21782, BRALA05016, BRALA18577, BRALA24914, BRALA33212, BRALA13089, BRALA14911, BRALA03219, BRALA25726, BRALA20283, BRALA25444
OG0003783	bflo_17242, bflo_04649, bflo_04385, bflo_24275, bflo_18928, bflo_23611	BRALA28200, BRALA10716, BRALA03317, BRALA24119
OG0003783	bflo_13714	BRALA03318
OG0003794	bflo_12963	BRALA03340
OG0003795	bflo_11372	BRALA19714
OG0003798	bflo_17437	BRALA18800
OG0003803	bflo_25196	BRALA01090
OG0003805	bflo_12380	BRALA29394
OG0003805	bflo_10826	BRALA28947
OG0003805	bflo_21162	BRALA34265
OG0003806	bflo_23190, bflo_00688	BRALA06429
OG0003807	bflo_23696	BRALA25353
OG0003808	bflo_01527	BRALA10356
OG0003809	bflo_07420	BRALA03811
OG0003810	bflo_15440	BRALA11857
OG0003811	bflo_14145	BRALA19420
OG0003812	bflo_24338	BRALA05555
OG0003813	bflo_08536	BRALA03804
OG0003815	bflo_18600	BRALA24118
OG0003816	bflo_07647, bflo_07324	BRALA06868
OG0003817	bflo_16520	BRALA10868
OG0003818	bflo_26938, bflo_10045	BRALA21446
OG0003819	bflo_14692	BRALA22931
OG0003820	bflo_03485	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003821	bflo_11241	BRALA15354, BRALA15353
OG0003822	bflo_19782	BRALA09138
OG0003822	bflo_19570	BRALA09143
OG0003822	bflo_19569	BRALA09145
OG0003822	bflo_19568	BRALA09146
OG0003822	bflo_19572	BRALA09140
OG0003823	bflo_01062	BRALA13717
OG0003824	bflo_01655	BRALA21415
OG0003825	bflo_06191	BRALA17596
OG0003826	bflo_20813	BRALA34230
OG0003827	bflo_26098	BRALA00778
OG0003827	bflo_25484, bflo_25483, bflo_26097	BRALA00768
OG0003828	bflo_16758	BRALA27337
OG0003829	bflo_16298	BRALA02842
OG0003830	bflo_17896	BRALA15659
OG0003831	bflo_15015	BRALA11875
OG0003832	bflo_11645	BRALA17319
OG0003833	bflo_15287	BRALA19235
OG0003834	bflo_13313	BRALA27607
OG0003835	bflo_01951	BRALA21118
OG0003836	bflo_14104	BRALA34236, BRALA34753
OG0003837	bflo_04359	BRALA19478
OG0003839	bflo_15827	BRALA02789
OG0003840	bflo_06986	BRALA04449
OG0003842	bflo_26499	BRALA00315
OG0003843	bflo_13315	BRALA34158
OG0003844	bflo_05707	BRALA16546
OG0003845	bflo_20330	BRALA30351
OG0003846	bflo_08816	BRALA21704
OG0003847	bflo_18871	BRALA07349
OG0003847	bflo_16688	BRALA03050
OG0003848	bflo_27156, bflo_15576	BRALA21811
OG0003849	bflo_06550	BRALA21745
OG0003849	bflo_06870	BRALA21651
OG0003850	bflo_11358	BRALA19297
OG0003851	bflo_00415, bflo_00554	BRALA10650
OG0003851	bflo_00750	BRALA10712
OG0003852	bflo_07596	BRALA04443
OG0003853	bflo_21440	BRALA15182
OG0003854	bflo_02025	BRALA15033
OG0003855	bflo_01488	BRALA15994
OG0003856	bflo_23888	BRALA06378
OG0003857	bflo_23884	BRALA06379
OG0003858	bflo_16889	BRALA15163
OG0003859	bflo_01769	BRALA26266
OG0003861	bflo_18325	BRALA12361
OG0003862	bflo_18081	BRALA30431
OG0003863	bflo_08746	BRALA16261
OG0003864	bflo_17590	BRALA28844
OG0003865	bflo_02430	BRALA11341
OG0003866	bflo_18467, bflo_18468	BRALA23698
OG0003868	bflo_15648	BRALA21807
OG0003869	bflo_18781	BRALA14443
OG0003870	bflo_10490	BRALA07708
OG0003872	bflo_16387	BRALA30315
OG0003873	bflo_24827	BRALA05760
OG0003874	bflo_06454	BRALA01611
OG0003875	bflo_10585	BRALA34606, BRALA35940
OG0003876	bflo_25231	BRALA00896
OG0003877	bflo_22483	BRALA23816
OG0003878	bflo_11907	BRALA20063
OG0003879	bflo_01976	BRALA15031
OG0003880	bflo_21721, bflo_21549	BRALA11582
OG0003881	bflo_12239	BRALA24783
OG0003882	bflo_12728	BRALA03161
OG0003883	bflo_09030	BRALA11445
OG0003884	bflo_08247	BRALA08005
OG0003885	bflo_05699	BRALA23768
OG0003886	bflo_02594	BRALA04852
OG0003887	bflo_07640	BRALA20668
OG0003888	bflo_17272	BRALA19321
OG0003889	bflo_23775	BRALA06547
OG0003889	bflo_22871, bflo_22869	BRALA06540
OG0003889	bflo_16640	BRALA02812
OG0003889	bflo_15555	BRALA02816
OG0003889	bflo_06060	BRALA30158
OG0003890	bflo_14828, bflo_10736	BRALA26936
OG0003892	bflo_11576	BRALA22723
OG0003893	bflo_18061	BRALA24429
OG0003894	bflo_15776	BRALA10135, BRALA10136
OG0003895	bflo_22849	BRALA13986
OG0003896	bflo_23104	BRALA13108
OG0003897	bflo_24684	BRALA24446
OG0003898	bflo_21662	BRALA06113
OG0003899	bflo_04991	BRALA08278
OG0003900	bflo_22302	BRALA17436
OG0003901	bflo_25007	BRALA14426, BRALA08560, BRALA08561
OG0003903	bflo_17448	BRALA12337
OG0003904	bflo_13785	BRALA04276, BRALA04277
OG0003904	bflo_08053	BRALA04278
OG0003906	bflo_04877	BRALA18512
OG0003907	bflo_14277	BRALA22735
OG0003909	bflo_13163	BRALA29427
OG0003910	bflo_17784	BRALA23005
OG0003911	bflo_01450	BRALA13724
OG0003912	bflo_13927	BRALA26575
OG0003913	bflo_25822	BRALA05130
OG0003914	bflo_07842	BRALA04182
OG0003915	bflo_22605	BRALA12140
OG0003916	bflo_12715	BRALA19092
OG0003917	bflo_14511	BRALA18730
OG0003918	bflo_07118	BRALA03733
OG0003919	bflo_20659	BRALA27666
OG0003920	bflo_17349	BRALA23721
OG0003921	bflo_01051	BRALA09641
OG0003922	bflo_24628	BRALA25868
OG0003922	bflo_03949	BRALA02161
OG0003923	bflo_18828	BRALA14453
OG0003924	bflo_08629, bflo_26895	BRALA04026
OG0003925	bflo_24965	BRALA05610
OG0003926	bflo_24571	BRALA05443
OG0003928	bflo_13839	BRALA03296
OG0003929	bflo_07561	BRALA34730, BRALA06612
OG0003930	bflo_03015	BRALA02295
OG0003931	bflo_23064	BRALA25275
OG0003932	bflo_06821	BRALA01444
OG0003932	bflo_04606	BRALA10419
OG0003932	bflo_15910	BRALA02585
OG0003933	bflo_12445	BRALA28039
OG0003934	bflo_25582	BRALA01058
OG0003935	bflo_09457	BRALA13280
OG0003935	bflo_07075	BRALA03846
OG0003935	bflo_19441	BRALA20864
OG0003936	bflo_12653	BRALA03060
OG0003937	bflo_09216	BRALA25602
OG0003938	bflo_17513	BRALA24502
OG0003939	bflo_25332	BRALA05196
OG0003940	bflo_12482	BRALA15373
OG0003941	bflo_11126	BRALA20467
OG0003942	bflo_17261	BRALA34122
OG0003943	bflo_06013	BRALA01879
OG0003943	bflo_05488	BRALA01880
OG0003944	bflo_17891	BRALA12422
OG0003945	bflo_23336	BRALA25345
OG0003946	bflo_08890	BRALA21665
OG0003947	bflo_10038, bflo_26937	BRALA29298
OG0003948	bflo_21792	BRALA14249
OG0003949	bflo_20040	BRALA07193, BRALA30122, BRALA20244
OG0003949	bflo_04980	BRALA02045
OG0003950	bflo_04796	BRALA02049
OG0003951	bflo_10924	BRALA15284
OG0003952	bflo_03025	BRALA23419
OG0003953	bflo_14350	BRALA23252
OG0003953	bflo_14937	BRALA30111
OG0003954	bflo_06529	BRALA16702
OG0003955	bflo_15067	BRALA20185
OG0003956	bflo_25554	BRALA05102
OG0003957	bflo_12685	BRALA03349
OG0003958	bflo_07451	BRALA33511
OG0003959	bflo_16654	BRALA02632
OG0003959	bflo_16392	BRALA23661
OG0003960	bflo_03368	BRALA02491
OG0003961	bflo_01052	BRALA09640
OG0003962	bflo_14558	BRALA34272
OG0003964	bflo_16381	BRALA23648
OG0003964	bflo_22238	BRALA12174
OG0003964	bflo_22112	BRALA12173
OG0003964	bflo_22610	BRALA12175
OG0003965	bflo_01681	BRALA31971
OG0003966	bflo_18046	BRALA24386
OG0003967	bflo_23352	BRALA26387
OG0003968	bflo_09937	BRALA12045
OG0003969	bflo_11550	BRALA31035
OG0003970	bflo_08004	BRALA04290
OG0003971	bflo_09929	BRALA17785
OG0003972	bflo_13739	BRALA03399
OG0003973	bflo_07614	BRALA22301
OG0003974	bflo_02985	BRALA02422
OG0003976	bflo_10370	BRALA25838
OG0003979	bflo_13970	BRALA01550, BRALA33170, BRALA33805
OG0003979	bflo_13702	BRALA19949
OG0003979	bflo_02449	BRALA04551
OG0003979	bflo_15977	BRALA02647
OG0003980	bflo_08627, bflo_03797, bflo_07167	BRALA19128
OG0003980	bflo_01166	BRALA10372
OG0003980	bflo_00464	BRALA18555
OG0003981	bflo_21808, bflo_22063	BRALA16165
OG0003981	bflo_22407, bflo_21233	BRALA16166, BRALA12076
OG0003981	bflo_06431	BRALA01818, BRALA01817
OG0003984	bflo_16917, bflo_16918	BRALA32184
OG0003984	bflo_25767	BRALA01175
OG0003984	bflo_25766, bflo_25765	BRALA30206
OG0003984	bflo_23874	BRALA11103
OG0003984	bflo_24957, bflo_25029	BRALA32185
OG0003984	bflo_26778	BRALA26510
OG0003984	bflo_22653, bflo_05063, bflo_10707	BRALA24329, BRALA29645, BRALA10500, BRALA29649, BRALA29647
OG0003997	bflo_17824	BRALA16956
OG0003998	bflo_19399	BRALA31907
OG0003999	bflo_00820	BRALA00082
OG0004000	bflo_02654	BRALA28671
OG0004002	bflo_05675	BRALA24418
OG0004003	bflo_13754	BRALA21373, BRALA12150
OG0004003	bflo_20721, bflo_20917, bflo_07232	BRALA24682, BRALA24653
OG0004003	bflo_06656	BRALA33294, BRALA12151
OG0004004	bflo_00245	BRALA00327
OG0004005	bflo_05822	BRALA14573
OG0004006	bflo_15642	BRALA31287
OG0004007	bflo_25579	BRALA01057
OG0004008	bflo_08872	BRALA34170
OG0004009	bflo_08409	BRALA28666
OG0004010	bflo_25494	BRALA00694, BRALA29812
OG0004011	bflo_07481	BRALA06852
OG0004012	bflo_10107	BRALA21712
OG0004014	bflo_01604	BRALA12884
OG0004015	bflo_27508, bflo_25882	BRALA28855
OG0004016	bflo_26991, bflo_11062	BRALA09309
OG0004016	bflo_02411	BRALA07122
OG0004017	bflo_06408	BRALA15067
OG0004018	bflo_12053, bflo_12055	BRALA25652, BRALA25651
OG0004019	bflo_03365	BRALA02398
OG0004021	bflo_20663	BRALA27677, BRALA23566
OG0004022	bflo_03904	BRALA09008
OG0004022	bflo_18302	BRALA15698
OG0004023	bflo_13771, bflo_13445	BRALA27308
OG0004024	bflo_22710	BRALA19457
OG0004025	bflo_08844	BRALA24484
OG0004027	bflo_19261	BRALA35222
OG0004028	bflo_08558	BRALA06730
OG0004029	bflo_18630	BRALA09063
OG0004030	bflo_23086	BRALA10430
OG0004031	bflo_16318	BRALA30314
OG0004032	bflo_22471	BRALA12147
OG0004033	bflo_10163	BRALA13287
OG0004034	bflo_00483	BRALA08467
OG0004035	bflo_13352	BRALA20551
OG0004036	bflo_04917	BRALA19286
OG0004037	bflo_21736	BRALA29961
OG0004038	bflo_25870	BRALA05335
OG0004039	bflo_00182	BRALA14564, BRALA14563
OG0004041	bflo_06689	BRALA26134
OG0004042	bflo_01092	BRALA14677
OG0004043	bflo_18420	BRALA19274
OG0004044	bflo_01005	BRALA10276
OG0004045	bflo_10090	BRALA11417, BRALA32867
OG0004046	bflo_20151	BRALA07240
OG0004046	bflo_12442	BRALA12739
OG0004047	bflo_07563	BRALA04429
OG0004047	bflo_15046	BRALA18670
OG0004047	bflo_16184, bflo_14780	BRALA08115
OG0004048	bflo_05759	BRALA24410
OG0004049	bflo_17743	BRALA27969
OG0004050	bflo_12480	BRALA35170
OG0004051	bflo_00363	BRALA10732
OG0004052	bflo_07404	BRALA07966
OG0004053	bflo_06844	BRALA15092
OG0004054	bflo_17321	BRALA28842
OG0004055	bflo_18237	BRALA16890
OG0004056	bflo_08362	BRALA04140
OG0004057	bflo_03481	BRALA08841
OG0004058	bflo_03305	BRALA14652
OG0004059	bflo_09431	BRALA22286
OG0004060	bflo_10224	BRALA22527
OG0004061	bflo_25941	BRALA00733
OG0004062	bflo_09235	BRALA16266
OG0004063	bflo_04519	BRALA19295
OG0004064	bflo_06053	BRALA01479
OG0004065	bflo_24951	BRALA17282
OG0004066	bflo_16076	BRALA27555
OG0004066	bflo_16059	BRALA27550
OG0004067	bflo_21757	BRALA11637
OG0004068	bflo_04452	BRALA34877
OG0004069	bflo_07987	BRALA04243
OG0004070	bflo_23729	BRALA10466
OG0004071	bflo_16403	BRALA18327
OG0004072	bflo_19459	BRALA17054
OG0004073	bflo_03411	BRALA24719
OG0004073	bflo_16850	BRALA29860
OG0004075	bflo_12360	BRALA26090
OG0004076	bflo_06535	BRALA15154
OG0004077	bflo_27169, bflo_16619	BRALA18311
OG0004078	bflo_09450	BRALA29301
OG0004079	bflo_15451	BRALA08294
OG0004080	bflo_18882	BRALA20296
OG0004081	bflo_21861	BRALA31261
OG0004082	bflo_00978	BRALA01474
OG0004083	bflo_19440	BRALA25007
OG0004084	bflo_04730	BRALA28518, BRALA08330
OG0004085	bflo_21712	BRALA24215
OG0004086	bflo_15527	BRALA17474
OG0004087	bflo_00774	BRALA10704
OG0004088	bflo_08888	BRALA35514, BRALA21666
OG0004089	bflo_24435	BRALA08677, BRALA08678
OG0004090	bflo_02550	BRALA11298
OG0004091	bflo_25537	BRALA00652
OG0004092	bflo_18722	BRALA07368
OG0004093	bflo_10011	BRALA30875, BRALA33894
OG0004094	bflo_17070	BRALA20617
OG0004095	bflo_08947	BRALA07608
OG0004096	bflo_25120	BRALA14331
OG0004096	bflo_16105	BRALA21352
OG0004096	bflo_16136	BRALA21353
OG0004097	bflo_23785	BRALA13028
OG0004098	bflo_25548	BRALA00651, BRALA22068
OG0004099	bflo_23751	BRALA10432
OG0004100	bflo_10859	BRALA17153
OG0004101	bflo_02328	BRALA04835
OG0004102	bflo_10530	BRALA34474
OG0004103	bflo_18116	BRALA12428
OG0004103	bflo_01589	BRALA14730
OG0004104	bflo_06763	BRALA01671
OG0004105	bflo_05301	BRALA13768
OG0004106	bflo_23964, bflo_24930	BRALA18745
OG0004107	bflo_26512	BRALA03118
OG0004107	bflo_10561	BRALA03117, BRALA22370
OG0004108	bflo_14163	BRALA18855
OG0004110	bflo_06903	BRALA23943
OG0004111	bflo_06133	BRALA01428
OG0004112	bflo_05743	BRALA23191
OG0004113	bflo_11906	BRALA20061
OG0004114	bflo_18466	BRALA21514
OG0004115	bflo_24357	BRALA19617
OG0004116	bflo_14868	BRALA25003
OG0004117	bflo_06359	BRALA17850
OG0004118	bflo_11032	BRALA12736
OG0004119	bflo_05817	BRALA11157, BRALA08493
OG0004120	bflo_06902	BRALA23954
OG0004121	bflo_24414	BRALA08686
OG0004123	bflo_01120	BRALA14695
OG0004124	bflo_01444	BRALA30068
OG0004125	bflo_02477	BRALA04625
OG0004126	bflo_12737	BRALA25788
OG0004128	bflo_11243	BRALA15362
OG0004129	bflo_11922	BRALA09427
OG0004130	bflo_05927	BRALA09545
OG0004132	bflo_13046	BRALA03252
OG0004132	bflo_13126	BRALA03249
OG0004133	bflo_21730	BRALA12128
OG0004134	bflo_09300	BRALA16353
OG0004135	bflo_23100	BRALA06179
OG0004136	bflo_25663, bflo_25662	BRALA00698, BRALA29816
OG0004137	bflo_05477	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	bflo_18230	BRALA24513
OG0004139	bflo_26265	BRALA00917
OG0004139	bflo_12568	BRALA11936
OG0004140	bflo_13590	BRALA19957
OG0004141	bflo_11700	BRALA17214
OG0004142	bflo_11007	BRALA19738
OG0004143	bflo_04320	BRALA09465
OG0004144	bflo_18803	BRALA07433
OG0004145	bflo_17954	BRALA26159
OG0004146	bflo_20192	BRALA17718
OG0004147	bflo_26420	BRALA00106
OG0004148	bflo_18685	BRALA18127
OG0004149	bflo_22473	BRALA12146
OG0004150	bflo_09053	BRALA21716
OG0004151	bflo_13322	BRALA19064
OG0004153	bflo_07572, bflo_07571	BRALA03854
OG0004154	bflo_05130	BRALA10484
OG0004154	bflo_01086	BRALA09813
OG0004155	bflo_23494	BRALA32651, BRALA31413
OG0004156	bflo_12353	BRALA26080
OG0004157	bflo_11422	BRALA20324
OG0004158	bflo_02113	BRALA04798
OG0004159	bflo_05541	BRALA15234
OG0004160	bflo_25508	BRALA00725
OG0004161	bflo_13481, bflo_27086	BRALA34496, BRALA03572
OG0004162	bflo_23463	BRALA23043
OG0004163	bflo_05333, bflo_05332, bflo_10119	BRALA18291
OG0004164	bflo_07953	BRALA03976, BRALA31557
OG0004166	bflo_10003	BRALA16339
OG0004167	bflo_06366	BRALA26238
OG0004169	bflo_23613	BRALA13050
OG0004170	bflo_08931	BRALA34920, BRALA22914
OG0004171	bflo_08244	BRALA08003
OG0004174	bflo_25477	BRALA00787
OG0004175	bflo_13043, bflo_13044	BRALA16129
OG0004176	bflo_07261	BRALA03590
OG0004178	bflo_11717	BRALA20094
OG0004179	bflo_23006	BRALA16718
OG0004180	bflo_19742	BRALA17055
OG0004181	bflo_14869	BRALA15876
OG0004182	bflo_27213, bflo_17268, bflo_17270, bflo_04774	BRALA19314
OG0004183	bflo_08248	BRALA25934, BRALA25935
OG0004184	bflo_17251	BRALA33857
OG0004185	bflo_21307	BRALA11719
OG0004186	bflo_07573	BRALA20859
OG0004187	bflo_13222	BRALA03251
OG0004188	bflo_11714, bflo_16377	BRALA30311
OG0004189	bflo_20223	BRALA28411
OG0004190	bflo_23894	BRALA25028
OG0004194	bflo_13776	BRALA19939
OG0004194	bflo_05208	BRALA19941
OG0004194	bflo_11710, bflo_13381	BRALA19942
OG0004194	bflo_18806	BRALA07428
OG0004194	bflo_13592	BRALA19954
OG0004194	bflo_13591, bflo_13759	BRALA19956, BRALA19953
OG0004197	bflo_24807	BRALA05742
OG0004202	bflo_14653	BRALA22960
OG0004202	bflo_22497	BRALA23815
OG0004202	bflo_14393, bflo_05124, bflo_14392, bflo_14391	BRALA22961
OG0004202	bflo_04225, bflo_04223, bflo_04219, bflo_04180, bflo_04179	BRALA00612
OG0004202	bflo_04227	BRALA00613
OG0004202	bflo_14707	BRALA19262, BRALA19263
OG0004202	bflo_12301, bflo_12302	BRALA15406
OG0004202	bflo_12309	BRALA15407
OG0004202	bflo_14704, bflo_15097	BRALA11753
OG0004214	bflo_05900	BRALA01455, BRALA01456
OG0004215	bflo_20025	BRALA22830
OG0004216	bflo_12603	BRALA03093
OG0004217	bflo_14087	BRALA11886
OG0004218	bflo_21045	BRALA35691, BRALA11369
OG0004218	bflo_20460	BRALA27082
OG0004219	bflo_02280	BRALA29983, BRALA33234
OG0004220	bflo_01267	BRALA17127
OG0004223	bflo_01727	BRALA09691
OG0004225	bflo_00301	BRALA18596
OG0004226	bflo_19811	BRALA09090
OG0004227	bflo_25102	BRALA26674
OG0004228	bflo_01224	BRALA15960
OG0004229	bflo_07812	BRALA03705
OG0004230	bflo_14845	BRALA25002
OG0004231	bflo_05384	BRALA18489
OG0004232	bflo_10173	BRALA34160
OG0004233	bflo_24143	BRALA18749
OG0004234	bflo_24055	BRALA15853
OG0004235	bflo_23719	BRALA11235
OG0004236	bflo_07373	BRALA21571
OG0004237	bflo_14843	BRALA11898
OG0004238	bflo_01078	BRALA10204
OG0004239	bflo_16055	BRALA02912
OG0004240	bflo_14064	BRALA22623
OG0004241	bflo_22009	BRALA14197
OG0004242	bflo_05828	BRALA15050
OG0004243	bflo_02341	BRALA11315
OG0004244	bflo_11658	BRALA22724
OG0004245	bflo_10377	BRALA35301
OG0004246	bflo_23079	BRALA25785
OG0004247	bflo_19177, bflo_17721	BRALA24657
OG0004248	bflo_24542, bflo_24543	BRALA05741
OG0004249	bflo_14267	BRALA08296
OG0004250	bflo_20438	BRALA29141
OG0004251	bflo_16457	BRALA10118
OG0004252	bflo_03055	BRALA02512
OG0004253	bflo_21064	BRALA14983
OG0004254	bflo_08133	BRALA03749
OG0004255	bflo_25003	BRALA26683
OG0004256	bflo_09197, bflo_09196	BRALA18275
OG0004256	bflo_10282	BRALA18276
OG0004256	bflo_10502, bflo_08861, bflo_16667, bflo_10503	BRALA07664
OG0004256	bflo_08860	BRALA07667, BRALA07666, BRALA07665
OG0004256	bflo_09906	BRALA07574, BRALA25606, BRALA24029
OG0004257	bflo_01868	BRALA10361
OG0004258	bflo_14122	BRALA19445
OG0004259	bflo_03895	BRALA09457
OG0004260	bflo_07593	BRALA04444
OG0004262	bflo_17291	BRALA34766, BRALA21467
OG0004263	bflo_18760	BRALA07416
OG0004264	bflo_07431	BRALA03608
OG0004265	bflo_16650	BRALA31423
OG0004266	bflo_19974	BRALA22811
OG0004267	bflo_04121	BRALA01991
OG0004268	bflo_13534	BRALA12493
OG0004269	bflo_23956	BRALA05544
OG0004270	bflo_05847	BRALA18525
OG0004271	bflo_11927	BRALA09426
OG0004272	bflo_05950	BRALA01934
OG0004273	bflo_23163	BRALA06404
OG0004274	bflo_04876, bflo_13254	BRALA20006
OG0004275	bflo_19058	BRALA29519
OG0004276	bflo_12776	BRALA19990
OG0004277	bflo_17664	BRALA30535
OG0004278	bflo_26456	BRALA14565
OG0004279	bflo_15836	BRALA20647
OG0004280	bflo_18667	BRALA23682, BRALA18212
OG0004281	bflo_09552	BRALA31689, BRALA31688
OG0004282	bflo_01697	BRALA14728
OG0004283	bflo_14369	BRALA22939
OG0004284	bflo_09955, bflo_09499, bflo_10091	BRALA11418
OG0004285	bflo_09644	BRALA29530
OG0004286	bflo_19820	BRALA14966
OG0004287	bflo_22517	BRALA17769
OG0004288	bflo_13055	BRALA03278
OG0004289	bflo_16900	BRALA15160
OG0004290	bflo_12592	BRALA03150
OG0004291	bflo_09709	BRALA31457
OG0004292	bflo_24769	BRALA05406
OG0004294	bflo_20010	BRALA29283
OG0004295	bflo_25243	BRALA01000
OG0004296	bflo_08135	BRALA03748
OG0004297	bflo_01520	BRALA10358
OG0004298	bflo_14807	BRALA08303
OG0004299	bflo_14117	BRALA18722
OG0004301	bflo_21149	BRALA32145
OG0004303	bflo_21593	BRALA05979
OG0004304	bflo_10723	BRALA29843
OG0004305	bflo_05913	BRALA14639
OG0004306	bflo_06377	BRALA16636
OG0004307	bflo_23131	BRALA11162
OG0004308	bflo_17611	BRALA23893
OG0004309	bflo_07674	BRALA03711
OG0004310	bflo_07406	BRALA07958
OG0004311	bflo_05859	BRALA18222
OG0004312	bflo_18032	BRALA16894
OG0004313	bflo_20212	BRALA35482
OG0004314	bflo_15802	BRALA02958
OG0004315	bflo_09497	BRALA16278
OG0004316	bflo_24460	BRALA27284
OG0004317	bflo_19864	BRALA31136
OG0004318	bflo_23343	BRALA11243
OG0004319	bflo_03033	BRALA02487
OG0004320	bflo_22155	BRALA05866
OG0004321	bflo_07360, bflo_21224	BRALA03831
OG0004322	bflo_04745	BRALA16694
OG0004323	bflo_18175	BRALA34818
OG0004324	bflo_01085	BRALA09811
OG0004325	bflo_12662	BRALA17672
OG0004326	bflo_24879	BRALA05683
OG0004326	bflo_25019	BRALA05687
OG0004327	bflo_14246	BRALA28777
OG0004328	bflo_01149	BRALA13776
OG0004329	bflo_09988, bflo_02398	BRALA11460
OG0004330	bflo_18848	BRALA10844
OG0004331	bflo_18890	BRALA25017
OG0004333	bflo_01460	BRALA14711
OG0004334	bflo_25607	BRALA05133
OG0004335	bflo_14442	BRALA11786
OG0004336	bflo_07414	BRALA08041
OG0004336	bflo_13336	BRALA03225
OG0004337	bflo_09505	BRALA11506
OG0004338	bflo_14114	BRALA22739
OG0004339	bflo_21099	BRALA14976
OG0004340	bflo_22794	BRALA27384
OG0004341	bflo_23516	BRALA18640
OG0004342	bflo_08386	BRALA28668
OG0004343	bflo_09298	BRALA34896, BRALA33692, BRALA34328
OG0004344	bflo_07396	BRALA04177
OG0004345	bflo_16427	BRALA10189
OG0004346	bflo_19751	BRALA15506
OG0004347	bflo_20345	BRALA23589
OG0004348	bflo_21350	BRALA12127
OG0004349	bflo_12358	BRALA26083
OG0004350	bflo_18288, bflo_18444	BRALA12360
OG0004351	bflo_24757	BRALA18778
OG0004352	bflo_24539	BRALA14329
OG0004353	bflo_24646	BRALA26681
OG0004354	bflo_14863	BRALA33463, BRALA33588
OG0004355	bflo_16043	BRALA02915
OG0004356	bflo_23965, bflo_24929	BRALA18746
OG0004357	bflo_11494	BRALA09608
OG0004358	bflo_11539	BRALA15298
OG0004359	bflo_15102	BRALA22732
OG0004360	bflo_05338	BRALA27825
OG0004361	bflo_15552	BRALA19546, BRALA19547, BRALA19548
OG0004362	bflo_04119	BRALA01978
OG0004363	bflo_04230, bflo_04233	BRALA00616
OG0004364	bflo_13993	BRALA23445
OG0004365	bflo_19418	BRALA24172
OG0004366	bflo_12765	BRALA20010
OG0004367	bflo_21281	BRALA15183
OG0004368	bflo_16051	BRALA23102
OG0004369	bflo_16942	BRALA02910
OG0004370	bflo_21301	BRALA13645
OG0004371	bflo_24077	BRALA14311
OG0004372	bflo_04811	BRALA02065, BRALA02064
OG0004373	bflo_06065	BRALA16557
OG0004374	bflo_20012	BRALA29279
OG0004375	bflo_07701	BRALA07819
OG0004376	bflo_20526	BRALA26859
OG0004377	bflo_19356	BRALA22650, BRALA22649
OG0004378	bflo_07641	BRALA29460
OG0004381	bflo_09247	BRALA31166
OG0004382	bflo_06113	BRALA01390
OG0004383	bflo_14288	BRALA33094
OG0004383	bflo_14991	BRALA23070
OG0004384	bflo_15995	BRALA21477
OG0004385	bflo_15870	BRALA02586
OG0004386	bflo_20055	BRALA27106
OG0004386	bflo_20435	BRALA22199
OG0004387	bflo_09116	BRALA13877
OG0004387	bflo_08752	BRALA13878
OG0004388	bflo_05660	BRALA01537
OG0004389	bflo_26325	BRALA01195
OG0004390	bflo_17071	BRALA20609
OG0004391	bflo_08434	BRALA06733
OG0004392	bflo_07121	BRALA03731
OG0004393	bflo_09718	BRALA25078
OG0004394	bflo_14723	BRALA31576
OG0004395	bflo_12354	BRALA26081
OG0004396	bflo_24471	BRALA05724
