Orthogroup	BRAFL	ORYLA
OG0003811	bflo_14145	ORYLA12803
OG0003812	bflo_24338	ORYLA19278
OG0003813	bflo_08536	ORYLA18042, ORYLA17950
OG0003816	bflo_07647, bflo_07324	ORYLA05294
OG0003817	bflo_16520	ORYLA06447
OG0003818	bflo_26938, bflo_10045	ORYLA04078
OG0003820	bflo_03485	ORYLA07704
OG0003821	bflo_11241	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	bflo_01062	ORYLA11357
OG0003824	bflo_01655	ORYLA17763
OG0003826	bflo_20813	ORYLA04385
OG0003827	bflo_25484, bflo_25483, bflo_26097	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	bflo_16758	ORYLA02923
OG0003829	bflo_16298	ORYLA06358
OG0003830	bflo_17896	ORYLA10180, ORYLA11924
OG0003831	bflo_15015	ORYLA00352
OG0003832	bflo_11645	ORYLA14681, ORYLA10931
OG0003833	bflo_15287	ORYLA08551
OG0003834	bflo_13313	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	bflo_14104	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	bflo_04359	ORYLA16787
OG0003838	bflo_14249	ORYLA09504, ORYLA00494
OG0003839	bflo_15827	ORYLA06804
OG0003840	bflo_06986	ORYLA19338
OG0003841	bflo_04276	ORYLA02082
OG0003842	bflo_26499	ORYLA11223
OG0003844	bflo_05707	ORYLA00410
OG0003845	bflo_20330	ORYLA04421
OG0003846	bflo_08816	ORYLA04676
OG0003847	bflo_18871	ORYLA00209
OG0003848	bflo_27156, bflo_15576	ORYLA06527, ORYLA13653
OG0003849	bflo_06550, bflo_06870	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	bflo_11358	ORYLA05996
OG0003851	bflo_00750	ORYLA09286, ORYLA06613
OG0003852	bflo_07596	ORYLA17405
OG0003853	bflo_21440	ORYLA18272
OG0003854	bflo_02025	ORYLA13175
OG0003855	bflo_01488	ORYLA01615, ORYLA19634
OG0003856	bflo_23888	ORYLA17087
OG0003857	bflo_23884	ORYLA19469, ORYLA19468
OG0003858	bflo_16889	ORYLA04975
OG0003859	bflo_01769	ORYLA11310
OG0003861	bflo_18325	ORYLA19849
OG0003862	bflo_18081	ORYLA09814, ORYLA12243
OG0003863	bflo_08746	ORYLA04629, ORYLA17758
OG0003864	bflo_17590	ORYLA03365
OG0003865	bflo_02430	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	bflo_18467, bflo_18468	ORYLA08827
OG0003867	bflo_24398	ORYLA19092
OG0003868	bflo_15648	ORYLA19824, ORYLA12769
OG0003869	bflo_18781	ORYLA08057
OG0003870	bflo_10490	ORYLA16354
OG0003871	bflo_21732	ORYLA09606
OG0003872	bflo_16387	ORYLA17934, ORYLA17933
OG0003873	bflo_24827	ORYLA12547
OG0003874	bflo_06454	ORYLA05727, ORYLA01534
OG0003875	bflo_10585	ORYLA14787
OG0003876	bflo_25231	ORYLA05675
OG0003877	bflo_22483	ORYLA13505
OG0003878	bflo_11907	ORYLA11114, ORYLA15672, ORYLA14414
OG0003879	bflo_01976	ORYLA14824
OG0003881	bflo_12239	ORYLA19792, ORYLA19793
OG0003882	bflo_12728	ORYLA10836, ORYLA15325
OG0003883	bflo_09030	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	bflo_08247	ORYLA12146
OG0003885	bflo_05699	ORYLA05118, ORYLA08990
OG0003886	bflo_02594	ORYLA07850
OG0003887	bflo_07640	ORYLA06119
OG0003888	bflo_17272	ORYLA09457
OG0003890	bflo_14828, bflo_10736	ORYLA02702, ORYLA03959
OG0003892	bflo_11576	ORYLA10862
OG0003893	bflo_18061	ORYLA04836
OG0003894	bflo_15776	ORYLA17746
OG0003895	bflo_22849	ORYLA17184
OG0003896	bflo_23104	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	bflo_24684	ORYLA06606
OG0003898	bflo_21662	ORYLA12764
OG0003899	bflo_04990, bflo_04991	ORYLA00332
OG0003900	bflo_22302	ORYLA03942
OG0003901	bflo_25007	ORYLA11674
OG0003903	bflo_17448	ORYLA00503
OG0003904	bflo_08053	ORYLA12590
OG0003906	bflo_04877	ORYLA19253, ORYLA19252
OG0003907	bflo_15071	ORYLA07524
OG0003909	bflo_13163	ORYLA11744
OG0003910	bflo_17784	ORYLA01842
OG0003911	bflo_01450	ORYLA18945
OG0003912	bflo_13927	ORYLA15466, ORYLA12465
OG0003913	bflo_25822	ORYLA01416
OG0003914	bflo_07842	ORYLA18672
OG0003915	bflo_22605	ORYLA12264, ORYLA00970
OG0003916	bflo_12715	ORYLA06228, ORYLA02175
OG0003917	bflo_14511	ORYLA13507
OG0003918	bflo_07118	ORYLA01197, ORYLA19012
OG0003920	bflo_17349	ORYLA01688
OG0003921	bflo_01051	ORYLA07105
OG0003922	bflo_24628, bflo_03949	ORYLA09787
OG0003923	bflo_18828	ORYLA10036
OG0003925	bflo_24965	ORYLA05435
OG0003926	bflo_24571	ORYLA14433
OG0003927	bflo_21017, bflo_21016	ORYLA17984
OG0003930	bflo_03015	ORYLA15221
OG0003931	bflo_23064	ORYLA07756
OG0003932	bflo_06821	ORYLA09727
OG0003933	bflo_12445	ORYLA14136, ORYLA10946
OG0003934	bflo_25582	ORYLA18258
OG0003935	bflo_09457, bflo_07075, bflo_19441	ORYLA10426
OG0003937	bflo_09216	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003938	bflo_17513	ORYLA10357
OG0003939	bflo_25332	ORYLA08294
OG0003940	bflo_12482	ORYLA12099
OG0003941	bflo_11126	ORYLA20161, ORYLA19687
OG0003942	bflo_17261	ORYLA11858
OG0003943	bflo_06013, bflo_05488	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	bflo_17891	ORYLA06722
OG0003945	bflo_23336	ORYLA14999, ORYLA20189
OG0003946	bflo_08890	ORYLA00695, ORYLA00840
OG0003947	bflo_10038, bflo_26937	ORYLA17372
OG0003948	bflo_21792	ORYLA17792
OG0003949	bflo_04795, bflo_20040, bflo_04980	ORYLA13984
OG0003950	bflo_04796	ORYLA12030
OG0003951	bflo_10924	ORYLA15529
OG0003953	bflo_14350	ORYLA04609, ORYLA04608
OG0003954	bflo_06529	ORYLA05547, ORYLA11360
OG0003955	bflo_15067	ORYLA00673
OG0003956	bflo_25554	ORYLA13069
OG0003957	bflo_12685	ORYLA09270
OG0003958	bflo_07451	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	bflo_16654	ORYLA02587
OG0003960	bflo_03368	ORYLA14710
OG0003961	bflo_01052	ORYLA06267
OG0003962	bflo_14558	ORYLA04594, ORYLA08720, ORYLA03911
OG0003964	bflo_16381	ORYLA02736
OG0003965	bflo_01681	ORYLA10358
OG0003966	bflo_18046	ORYLA18869, ORYLA18868
OG0003967	bflo_23352	ORYLA00887
OG0003968	bflo_09937	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	bflo_11550	ORYLA12575
OG0003970	bflo_08004	ORYLA17540
OG0003971	bflo_09929	ORYLA18033
OG0003972	bflo_13739	ORYLA15470
OG0003973	bflo_07614	ORYLA18600, ORYLA00775
OG0003974	bflo_02985	ORYLA12109, ORYLA14677
OG0003979	bflo_13970	ORYLA09596
OG0003980	bflo_08627, bflo_03797, bflo_07167, bflo_01166, bflo_00464	ORYLA14041, ORYLA14040
OG0003981	bflo_21808, bflo_22063, bflo_22407, bflo_21233, bflo_06431	ORYLA05552, ORYLA20386, ORYLA15252
OG0003998	bflo_19399	ORYLA00128
OG0003999	bflo_00820	ORYLA09012
OG0004000	bflo_02654	ORYLA06063
OG0004002	bflo_05675	ORYLA05237
OG0004004	bflo_00245	ORYLA15181
OG0004005	bflo_05822	ORYLA11539
OG0004007	bflo_25579	ORYLA12862, ORYLA02441
OG0004009	bflo_08409	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	bflo_25494	ORYLA12744
OG0004011	bflo_07481	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	bflo_10107	ORYLA03859, ORYLA03860
OG0004014	bflo_01604	ORYLA09781
OG0004015	bflo_27508, bflo_25882	ORYLA13080
OG0004016	bflo_02411	ORYLA15762
OG0004017	bflo_06408	ORYLA16378
OG0004019	bflo_03365	ORYLA07079
OG0004021	bflo_20663	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	bflo_03904, bflo_18302	ORYLA04153
OG0004023	bflo_13771, bflo_13445	ORYLA19712
OG0004024	bflo_22710	ORYLA09183
OG0004025	bflo_08844	ORYLA17302
OG0004027	bflo_19261	ORYLA15966
OG0004028	bflo_08558	ORYLA19452, ORYLA19451
OG0004029	bflo_19601, bflo_18630	ORYLA05168
OG0004031	bflo_16318	ORYLA03387
OG0004032	bflo_22471	ORYLA00963, ORYLA09486
OG0004033	bflo_10163	ORYLA00102, ORYLA05233
OG0004035	bflo_13352	ORYLA13967, ORYLA19169
OG0004036	bflo_04917	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	bflo_21736	ORYLA12889
OG0004038	bflo_25870	ORYLA19827
OG0004039	bflo_00182	ORYLA05412, ORYLA05413
OG0004040	bflo_07645	ORYLA00350
OG0004042	bflo_01092	ORYLA12519
OG0004043	bflo_18420	ORYLA11374
OG0004044	bflo_01005	ORYLA06709
OG0004045	bflo_10090	ORYLA05053, ORYLA00018
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	ORYLA00724, ORYLA16680
OG0004049	bflo_17743	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004050	bflo_12480	ORYLA14703
OG0004051	bflo_00363	ORYLA12291, ORYLA09890
OG0004052	bflo_07404	ORYLA13663
OG0004053	bflo_06844	ORYLA02143
OG0004054	bflo_17321	ORYLA20246
OG0004055	bflo_18239, bflo_18237	ORYLA11987
OG0004056	bflo_08362	ORYLA15361, ORYLA13016
OG0004057	bflo_03481	ORYLA18803
OG0004058	bflo_03305	ORYLA11743
OG0004059	bflo_09431	ORYLA09700
OG0004060	bflo_10224	ORYLA05319
OG0004061	bflo_25941	ORYLA06758
OG0004062	bflo_09235	ORYLA04662, ORYLA01143
OG0004063	bflo_04519	ORYLA10971
OG0004064	bflo_06053	ORYLA20087
OG0004065	bflo_24951	ORYLA15637
OG0004067	bflo_21757	ORYLA00948
OG0004068	bflo_04452	ORYLA07587
OG0004069	bflo_07987	ORYLA17225
OG0004070	bflo_23729	ORYLA00593
OG0004071	bflo_16403	ORYLA19319
OG0004072	bflo_19459	ORYLA07888
OG0004073	bflo_03411	ORYLA20307, ORYLA13758
OG0004074	bflo_06358	ORYLA13537, ORYLA07852
OG0004076	bflo_06535	ORYLA01649, ORYLA01648
OG0004077	bflo_27169, bflo_16619	ORYLA02758
OG0004079	bflo_15451	ORYLA20439, ORYLA00169
OG0004080	bflo_18882	ORYLA10289, ORYLA07044
OG0004081	bflo_21861	ORYLA06891
OG0004082	bflo_00978	ORYLA06902
OG0004083	bflo_19440	ORYLA10118
OG0004084	bflo_14479, bflo_04730	ORYLA10620, ORYLA11716
OG0004085	bflo_21712	ORYLA12276
OG0004086	bflo_15527	ORYLA05224
OG0004087	bflo_00774	ORYLA09831
OG0004088	bflo_08888	ORYLA13309, ORYLA20375
OG0004089	bflo_24435	ORYLA03508
OG0004090	bflo_02550	ORYLA13744
OG0004091	bflo_25537	ORYLA17298
OG0004092	bflo_18722	ORYLA16447
OG0004093	bflo_10011	ORYLA19123
OG0004094	bflo_17070	ORYLA18005
OG0004095	bflo_08947	ORYLA14848
OG0004096	bflo_25120, bflo_16105	ORYLA06633, ORYLA13446
OG0004097	bflo_23785	ORYLA00951
OG0004098	bflo_25548	ORYLA13241
OG0004099	bflo_23751	ORYLA07729
OG0004100	bflo_10859	ORYLA14757
OG0004101	bflo_02365, bflo_02328	ORYLA00034
OG0004102	bflo_10530	ORYLA08051, ORYLA05259
OG0004103	bflo_18116, bflo_01589	ORYLA16172
OG0004104	bflo_06763	ORYLA17223, ORYLA13619
OG0004105	bflo_05301	ORYLA05328
OG0004108	bflo_14163	ORYLA05030
OG0004110	bflo_06903	ORYLA03874, ORYLA05290
OG0004111	bflo_06133	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	bflo_05743	ORYLA01550
OG0004113	bflo_11906	ORYLA15528
OG0004114	bflo_18466	ORYLA04348
OG0004115	bflo_24357	ORYLA06190
OG0004116	bflo_14868	ORYLA04207
OG0004117	bflo_06359	ORYLA06456
OG0004118	bflo_11032	ORYLA11078, ORYLA15080
OG0004119	bflo_05817	ORYLA12671
OG0004120	bflo_06902	ORYLA04987
OG0004121	bflo_24414	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	bflo_01120	ORYLA19290
OG0004124	bflo_01444	ORYLA15467, ORYLA09082
OG0004125	bflo_02477	ORYLA00144
OG0004126	bflo_12737	ORYLA03650
OG0004128	bflo_11243	ORYLA13697
OG0004129	bflo_11922	ORYLA04726
OG0004130	bflo_05927	ORYLA05755, ORYLA05756
OG0004131	bflo_16570	ORYLA17963
OG0004132	bflo_13046, bflo_13126	ORYLA08928
OG0004133	bflo_21730	ORYLA03520, ORYLA09449
OG0004134	bflo_09300	ORYLA20471
OG0004135	bflo_23100	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	bflo_25663, bflo_25662	ORYLA15892
OG0004137	bflo_05477	ORYLA19715
OG0004139	bflo_26265, bflo_12568	ORYLA10225, ORYLA13368
OG0004140	bflo_13590	ORYLA15266
OG0004141	bflo_11700	ORYLA15916
OG0004142	bflo_11007	ORYLA19228
OG0004143	bflo_04320	ORYLA14097, ORYLA12079
OG0004144	bflo_18803	ORYLA06031, ORYLA09444
OG0004146	bflo_20192	ORYLA17537
OG0004147	bflo_26420	ORYLA09999, ORYLA08535
OG0004148	bflo_18685	ORYLA08231, ORYLA19465
OG0004149	bflo_22473	ORYLA09652, ORYLA00944
OG0004151	bflo_13322	ORYLA16600
OG0004153	bflo_07572, bflo_07571	ORYLA01191
OG0004154	bflo_05130, bflo_01086	ORYLA10398
OG0004156	bflo_12353	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	bflo_11422	ORYLA20243, ORYLA16041
OG0004158	bflo_02113	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	bflo_05541	ORYLA10140
OG0004160	bflo_25508	ORYLA06641, ORYLA13459
OG0004161	bflo_13481, bflo_27086	ORYLA08743
OG0004162	bflo_23463	ORYLA16508
OG0004163	bflo_05333, bflo_05332, bflo_10119	ORYLA14605
OG0004164	bflo_07953	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	bflo_10003	ORYLA15487
OG0004167	bflo_06366	ORYLA15371, ORYLA01065
OG0004168	bflo_03869	ORYLA03465
OG0004169	bflo_23613	ORYLA16635
OG0004170	bflo_08931	ORYLA04409
OG0004171	bflo_08244	ORYLA03005
OG0004174	bflo_25477	ORYLA17453
OG0004175	bflo_13043	ORYLA02638
OG0004175	bflo_13044	ORYLA02637
OG0004176	bflo_07261	ORYLA20490
OG0004178	bflo_11717	ORYLA20267, ORYLA16161
OG0004179	bflo_23006	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	bflo_19742	ORYLA09252, ORYLA20090
OG0004181	bflo_14869	ORYLA00305
OG0004182	bflo_17268, bflo_17270, bflo_04774	ORYLA03175, ORYLA03174
OG0004183	bflo_08248	ORYLA17883
OG0004184	bflo_17251	ORYLA04652, ORYLA04653
OG0004185	bflo_21307	ORYLA13738
OG0004186	bflo_07573	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	bflo_13222	ORYLA12466, ORYLA09321
OG0004188	bflo_11714, bflo_16377	ORYLA18782
OG0004189	bflo_20223	ORYLA03747, ORYLA17861, ORYLA02777
OG0004190	bflo_23894	ORYLA16767
OG0004194	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527	ORYLA18404, ORYLA02231, ORYLA08478
OG0004197	bflo_24807	ORYLA08401, ORYLA05626, ORYLA01838
OG0004214	bflo_05900	ORYLA06043
OG0004215	bflo_20025	ORYLA03688
OG0004216	bflo_12603	ORYLA11137
OG0004217	bflo_14087	ORYLA00162
OG0004218	bflo_21045, bflo_20460	ORYLA09066
OG0004219	bflo_02280	ORYLA09856
OG0004223	bflo_01727	ORYLA01529
OG0004225	bflo_00301	ORYLA14375, ORYLA06540
OG0004226	bflo_19811	ORYLA10741, ORYLA01488
OG0004227	bflo_25102	ORYLA15581
OG0004228	bflo_01224	ORYLA10619, ORYLA11717
OG0004229	bflo_07812	ORYLA04904, ORYLA01162
OG0004230	bflo_14845	ORYLA03779
OG0004231	bflo_05384	ORYLA17203
OG0004232	bflo_10173	ORYLA18836
OG0004233	bflo_24143	ORYLA13892, ORYLA03624
OG0004235	bflo_23719	ORYLA18461, ORYLA18460
OG0004236	bflo_07373	ORYLA18284
OG0004237	bflo_14843	ORYLA00477
OG0004239	bflo_16055	ORYLA15565
OG0004240	bflo_14064	ORYLA05216
OG0004241	bflo_22009	ORYLA09540, ORYLA09541
OG0004242	bflo_05828	ORYLA13103
OG0004243	bflo_02341	ORYLA08230, ORYLA19467
OG0004245	bflo_10377	ORYLA05193
OG0004246	bflo_23079	ORYLA08241
OG0004247	bflo_19177, bflo_17721	ORYLA04151
OG0004248	bflo_24542, bflo_24543	ORYLA15416
OG0004249	bflo_14267	ORYLA02545
OG0004250	bflo_20438	ORYLA05194
OG0004251	bflo_16457	ORYLA13407, ORYLA06357
OG0004252	bflo_03055	ORYLA11763
OG0004253	bflo_21064	ORYLA08024, ORYLA03451
OG0004254	bflo_08133	ORYLA02332
OG0004255	bflo_25003	ORYLA14321
OG0004257	bflo_01868	ORYLA13796
OG0004258	bflo_14122	ORYLA08400
OG0004259	bflo_03895	ORYLA14900, ORYLA14901
OG0004260	bflo_07593	ORYLA14804
OG0004262	bflo_17291	ORYLA11314
OG0004263	bflo_18760	ORYLA19672
OG0004264	bflo_07431	ORYLA05100, ORYLA08266, ORYLA17356
OG0004265	bflo_16650	ORYLA13288
OG0004266	bflo_18049	ORYLA17776, ORYLA17778
OG0004266	bflo_19974	ORYLA17777
OG0004268	bflo_13534	ORYLA18618
OG0004269	bflo_23956	ORYLA00763, ORYLA00762
OG0004270	bflo_05847	ORYLA01546, ORYLA05748
OG0004271	bflo_11927	ORYLA10889, ORYLA14724
OG0004272	bflo_05950	ORYLA17688
OG0004273	bflo_23163	ORYLA05805
OG0004274	bflo_04876, bflo_13254	ORYLA19950, ORYLA05643
OG0004275	bflo_19058	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	bflo_12776	ORYLA05549
OG0004277	bflo_17664	ORYLA07503
OG0004278	bflo_26456	ORYLA02821
OG0004280	bflo_18667	ORYLA16385
OG0004282	bflo_01697	ORYLA01943
OG0004284	bflo_09955, bflo_09499, bflo_10091	ORYLA12786
OG0004285	bflo_09644	ORYLA01291
OG0004286	bflo_19820	ORYLA03608
OG0004289	bflo_16900	ORYLA11614
OG0004290	bflo_12592	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	bflo_09709	ORYLA05148
OG0004292	bflo_24769	ORYLA04782
OG0004294	bflo_20010	ORYLA12360, ORYLA15730
OG0004295	bflo_25243	ORYLA13614
OG0004296	bflo_08135	ORYLA18165, ORYLA02795
OG0004297	bflo_01520	ORYLA01594
OG0004299	bflo_14117	ORYLA07203, ORYLA04240
OG0004301	bflo_21149	ORYLA01175
OG0004302	bflo_20299	ORYLA07918
OG0004303	bflo_21593	ORYLA06906, ORYLA03599
OG0004304	bflo_10723	ORYLA02764
OG0004305	bflo_05913	ORYLA12983
OG0004306	bflo_06377	ORYLA19624, ORYLA19623
OG0004307	bflo_23131	ORYLA16647
OG0004308	bflo_17611	ORYLA01248
OG0004310	bflo_07406	ORYLA02009, ORYLA12810
OG0004311	bflo_05859	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213
OG0004312	bflo_18032	ORYLA08934
OG0004314	bflo_15802	ORYLA13384
OG0004315	bflo_09497	ORYLA08110
OG0004316	bflo_24460	ORYLA13055
OG0004317	bflo_19864	ORYLA02343, ORYLA17544, ORYLA03466
OG0004318	bflo_23343	ORYLA08308
OG0004319	bflo_03033	ORYLA14604, ORYLA15324
OG0004320	bflo_22155	ORYLA09519
OG0004321	bflo_07360, bflo_21224	ORYLA08343
OG0004322	bflo_04745	ORYLA02168
OG0004323	bflo_18175	ORYLA11937
OG0004324	bflo_01085	ORYLA16074, ORYLA20239
OG0004325	bflo_12662	ORYLA02699
OG0004326	bflo_24879, bflo_25019	ORYLA05846
OG0004327	bflo_14246	ORYLA03590
OG0004328	bflo_01149	ORYLA14212
OG0004329	bflo_09988, bflo_02398	ORYLA17380
OG0004330	bflo_18848	ORYLA19620
OG0004331	bflo_18890	ORYLA10128
OG0004333	bflo_01460	ORYLA02208
OG0004334	bflo_25607	ORYLA13634
OG0004335	bflo_14442	ORYLA07228
OG0004336	bflo_07414, bflo_13336	ORYLA12292, ORYLA05686
OG0004337	bflo_09505	ORYLA09589
OG0004338	bflo_14114	ORYLA03022
OG0004342	bflo_08386	ORYLA07522
OG0004343	bflo_09298	ORYLA04934
OG0004345	bflo_16427	ORYLA02462
OG0004346	bflo_19751	ORYLA13068
OG0004347	bflo_20345	ORYLA03450, ORYLA03449
OG0004348	bflo_21350	ORYLA09480
OG0004349	bflo_12358	ORYLA10657
OG0004350	bflo_18288, bflo_18444	ORYLA19055
OG0004351	bflo_24757	ORYLA05855
OG0004352	bflo_24539	ORYLA05883
OG0004353	bflo_24646	ORYLA05853
OG0004354	bflo_14863	ORYLA19813
OG0004355	bflo_16043	ORYLA11295
OG0004357	bflo_11494	ORYLA05275, ORYLA18598
OG0004358	bflo_11539	ORYLA15910
OG0004359	bflo_15102	ORYLA14312
OG0004360	bflo_05338	ORYLA07053
OG0004361	bflo_15552	ORYLA13310
OG0004362	bflo_04119	ORYLA16460
OG0004363	bflo_04230, bflo_04233	ORYLA19614
OG0004364	bflo_13993	ORYLA10803
OG0004365	bflo_19418	ORYLA14910
OG0004366	bflo_12765	ORYLA19961
OG0004367	bflo_21281	ORYLA05252
OG0004368	bflo_16051	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	bflo_16942	ORYLA16298
OG0004370	bflo_21301	ORYLA04218
OG0004371	bflo_24077	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712
OG0004372	bflo_04811	ORYLA12930, ORYLA12931
OG0004373	bflo_06065	ORYLA13428
OG0004374	bflo_20012	ORYLA13060
OG0004375	bflo_07701	ORYLA14822
OG0004376	bflo_20526	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	bflo_07641	ORYLA03486
OG0004379	bflo_09448	ORYLA16844, ORYLA11000
OG0004381	bflo_09247	ORYLA01629
OG0004382	bflo_06113	ORYLA02422
OG0004383	bflo_27132, bflo_14288, bflo_14991	ORYLA10414
OG0004384	bflo_15995	ORYLA11849
OG0004385	bflo_15870	ORYLA02949
OG0004386	bflo_20055, bflo_20435	ORYLA17577
OG0004389	bflo_26325	ORYLA06660, ORYLA13273
OG0004390	bflo_17071	ORYLA06508
OG0004392	bflo_07121	ORYLA05276
OG0004393	bflo_09718	ORYLA00736, ORYLA05065, ORYLA07310
OG0004395	bflo_12354	ORYLA11237, ORYLA11236
OG0004396	bflo_24471	ORYLA13670, ORYLA13671
OG0004397	bflo_13249	ORYLA12670, ORYLA06982, ORYLA12927
OG0004398	bflo_20532	ORYLA19042
OG0004399	bflo_11895	ORYLA15917, ORYLA10934
OG0004400	bflo_01509	ORYLA12834, ORYLA06976
OG0004401	bflo_00348	ORYLA16391
OG0004402	bflo_14968	ORYLA00359
OG0004403	bflo_06952	ORYLA12131
OG0004404	bflo_21918	ORYLA18290, ORYLA18289
OG0004405	bflo_23675	ORYLA00290
OG0004406	bflo_13880	ORYLA07369, ORYLA10660, ORYLA11663
OG0004407	bflo_24382	ORYLA10493
OG0004408	bflo_21379	ORYLA04575
OG0004409	bflo_12253	ORYLA11017, ORYLA14719
OG0004413	bflo_11285	ORYLA13706
OG0004414	bflo_00981	ORYLA04213, ORYLA03766
OG0004415	bflo_18620	ORYLA02106
OG0004417	bflo_25703	ORYLA06644
OG0004418	bflo_09866, bflo_06391	ORYLA14094, ORYLA17533
OG0004419	bflo_09260	ORYLA17812
OG0004420	bflo_24578	ORYLA15597, ORYLA13498
OG0004421	bflo_10986	ORYLA13703
OG0004422	bflo_05990	ORYLA17669
OG0004423	bflo_06771	ORYLA02181
OG0004424	bflo_11552	ORYLA14156
OG0004425	bflo_02356	ORYLA16312
OG0004426	bflo_13509	ORYLA03269
OG0004427	bflo_20689	ORYLA12454, ORYLA14582, ORYLA05172
OG0004430	bflo_07297	ORYLA19515
OG0004433	bflo_00839, bflo_12171, bflo_15418, bflo_14637	ORYLA05662, ORYLA20112, ORYLA08709
OG0004459	bflo_09372	ORYLA07864
OG0004460	bflo_12840	ORYLA14340
OG0004461	bflo_11262	ORYLA11220, ORYLA13678
OG0004462	bflo_21993	ORYLA08525
OG0004467	bflo_20572	ORYLA17825, ORYLA04362
OG0004468	bflo_20382	ORYLA01117
OG0004471	bflo_00929	ORYLA09668
OG0004472	bflo_10789	ORYLA11083
OG0004474	bflo_14427	ORYLA15384
OG0004476	bflo_05841	ORYLA17923
OG0004477	bflo_06106	ORYLA17327, ORYLA02798, ORYLA14659
OG0004478	bflo_12521	ORYLA15190
OG0004479	bflo_13215	ORYLA01642
OG0004480	bflo_05296	ORYLA08284
OG0004481	bflo_26415	ORYLA12038, ORYLA12039
OG0004482	bflo_00371	ORYLA09158
OG0004483	bflo_26479	ORYLA08606
OG0004484	bflo_24462	ORYLA14440
OG0004485	bflo_08085	ORYLA03123
OG0004486	bflo_12928	ORYLA09214
OG0004487	bflo_11125, bflo_13011	ORYLA12882
OG0004488	bflo_06230	ORYLA01537
OG0004489	bflo_11412	ORYLA13724, ORYLA14275
OG0004490	bflo_16236, bflo_03321	ORYLA17142
OG0004491	bflo_13622	ORYLA12722
OG0004492	bflo_20550	ORYLA12318, ORYLA13988
OG0004493	bflo_17475	ORYLA05968, ORYLA02037
OG0004494	bflo_22629	ORYLA08165
OG0004495	bflo_13385	ORYLA06356
OG0004496	bflo_15959	ORYLA09129
OG0004497	bflo_12550	ORYLA15163
OG0004498	bflo_13885	ORYLA01757
OG0004499	bflo_11750	ORYLA10507
OG0004500	bflo_06052	ORYLA18253
OG0004501	bflo_17400	ORYLA10621
OG0004502	bflo_22105	ORYLA16140
OG0004503	bflo_14782	ORYLA00434, ORYLA00435
OG0004505	bflo_02172, bflo_02171	ORYLA09612
OG0004506	bflo_23062	ORYLA16269
OG0004507	bflo_06594	ORYLA17649
OG0004508	bflo_09467	ORYLA14170
OG0004509	bflo_17080	ORYLA06656, ORYLA13427
OG0004510	bflo_14873, bflo_15347	ORYLA09938
OG0004511	bflo_15924	ORYLA18087, ORYLA04001
OG0004512	bflo_23496, bflo_16546	ORYLA10399
OG0004513	bflo_08350	ORYLA14120
OG0004514	bflo_20987	ORYLA20179
OG0004515	bflo_26975, bflo_10817	ORYLA08127
OG0004516	bflo_20144	ORYLA03742
OG0004517	bflo_23362	ORYLA16270
OG0004518	bflo_16710	ORYLA00616
OG0004519	bflo_11096	ORYLA14200
OG0004520	bflo_21786	ORYLA18565
OG0004522	bflo_16159, bflo_06058	ORYLA20117
OG0004523	bflo_05747	ORYLA05758
OG0004524	bflo_22873	ORYLA17065
OG0004525	bflo_15861	ORYLA13633
OG0004526	bflo_15645	ORYLA02450
OG0004527	bflo_22761	ORYLA13249
OG0004528	bflo_17241	ORYLA04389
OG0004529	bflo_24826	ORYLA05119
