Orthogroup	BRAFL	OWEFU
OG0005111	bflo_24556	OFUSG13491.1.p1
OG0005112	bflo_12163	OFUSG25210.1.p1
OG0005113	bflo_16466	OFUSG11486.1.p1
OG0005114	bflo_25082	OFUSG00172.1.p1, OFUSG21152.1.p1
OG0005115	bflo_16115, bflo_16956	OFUSG25534.1.p1
OG0005116	bflo_21785	OFUSG14216.1.p1
OG0005117	bflo_24540	OFUSG13585.1.p1
OG0005118	bflo_04443	OFUSG04626.1.p1
OG0005119	bflo_10008	OFUSG19207.1.p1
OG0005120	bflo_13473	OFUSG09024.1.p1
OG0005121	bflo_14563, bflo_14565	OFUSG07571.1.p1
OG0005122	bflo_25640	OFUSG21091.1.p1
OG0005123	bflo_10272	OFUSG19297.1.p1
OG0005124	bflo_06130	OFUSG25186.1.p1
OG0005125	bflo_23154	OFUSG10781.1.p1
OG0005126	bflo_06395	OFUSG17530.1.p1, OFUSG17530.2.p1
OG0005127	bflo_27385, bflo_22008	OFUSG14336.1.p1
OG0005128	bflo_18076	OFUSG01129.1.p1
OG0005129	bflo_23641	OFUSG01103.2.p1, OFUSG01103.1.p1
OG0005130	bflo_14332	OFUSG02638.1.p1
OG0005131	bflo_12896, bflo_12898	OFUSG05119.1.p1
OG0005132	bflo_02012	OFUSG21010.1.p1
OG0005133	bflo_00870, bflo_22167, bflo_26604	OFUSG17360.1.p1
OG0005135	bflo_07244	OFUSG04086.1.p1
OG0005136	bflo_07497	OFUSG17848.1.p1
OG0005137	bflo_24889	OFUSG23381.1.p1, OFUSG23381.2.p1
OG0005138	bflo_17714, bflo_09357	OFUSG00933.1.p1, OFUSG00933.2.p1
OG0005139	bflo_17759	OFUSG01557.1.p1
OG0005140	bflo_08025	OFUSG16014.1.p1
OG0005141	bflo_12546	OFUSG05289.1.p1
OG0005142	bflo_24616	OFUSG17655.1.p1
OG0005143	bflo_21983	OFUSG05186.1.p1
OG0005145	bflo_06310	OFUSG26949.1.p1
OG0005146	bflo_10608	OFUSG20887.1.p1, OFUSG20887.2.p1
OG0005148	bflo_06598, bflo_00242	OFUSG08802.1.p1
OG0005150	bflo_11515	OFUSG11626.1.p1
OG0005151	bflo_21590	OFUSG24760.1.p1
OG0005152	bflo_08896	OFUSG06541.1.p1
OG0005153	bflo_14851, bflo_11635, bflo_04436	OFUSG00332.1.p1, OFUSG16373.1.p1
OG0005154	bflo_25581	OFUSG20264.1.p1
OG0005155	bflo_21651	OFUSG25768.1.p1
OG0005156	bflo_02417	OFUSG16794.1.p1
OG0005157	bflo_18814	OFUSG04423.1.p1
OG0005158	bflo_19145	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1
OG0005159	bflo_25871, bflo_24365	OFUSG03808.1.p1
OG0005160	bflo_19980, bflo_21106	OFUSG02915.1.p1
OG0005162	bflo_25553	OFUSG26332.1.p1
OG0005163	bflo_15762	OFUSG08097.1.p1
OG0005164	bflo_11167	OFUSG07881.1.p1
OG0005165	bflo_15901	OFUSG11279.1.p1
OG0005166	bflo_18989	OFUSG11793.1.p1
OG0005168	bflo_08733	OFUSG12335.1.p1
OG0005169	bflo_22043	OFUSG25084.1.p1
OG0005170	bflo_10039	OFUSG25555.1.p1
OG0005171	bflo_11564	OFUSG19204.1.p1
OG0005172	bflo_12562	OFUSG20224.1.p1
OG0005173	bflo_07635	OFUSG11629.1.p1
OG0005174	bflo_00211	OFUSG26394.1.p1
OG0005175	bflo_24985	OFUSG11606.1.p1
OG0005176	bflo_20599	OFUSG23810.1.p1
OG0005177	bflo_02338, bflo_15074, bflo_04716, bflo_04720, bflo_02597	OFUSG05415.1.p1
OG0005178	bflo_15141	OFUSG02175.1.p1
OG0005179	bflo_15145	OFUSG02176.1.p1, OFUSG02176.2.p1
OG0005180	bflo_08939	OFUSG06874.1.p1
OG0005181	bflo_13788	OFUSG24977.1.p1
OG0005182	bflo_26207	OFUSG21111.2.p1, OFUSG21111.1.p1
OG0005183	bflo_09802	OFUSG07373.1.p1
OG0005184	bflo_15705	OFUSG13055.1.p1
OG0005185	bflo_12982	OFUSG23200.1.p1
OG0005186	bflo_21617	OFUSG14305.1.p1
OG0005187	bflo_11587	OFUSG03518.2.p1, OFUSG03518.1.p1
OG0005188	bflo_18754	OFUSG16090.2.p1, OFUSG16090.1.p1
OG0005189	bflo_19951	OFUSG16554.2.p1, OFUSG16554.1.p1
OG0005190	bflo_19402	OFUSG03888.1.p1
OG0005191	bflo_25297	OFUSG17679.1.p1
OG0005192	bflo_08221	OFUSG21298.1.p1
OG0005193	bflo_19549	OFUSG00993.1.p1
OG0005194	bflo_10009	OFUSG05518.1.p1
OG0005195	bflo_10793	OFUSG19050.1.p1
OG0005196	bflo_03354	OFUSG00212.1.p1
OG0005197	bflo_00736	OFUSG03025.1.p1, OFUSG03025.2.p1
OG0005198	bflo_10211	OFUSG26010.1.p1
OG0005199	bflo_00988	OFUSG21506.1.p1
OG0005200	bflo_24428	OFUSG23575.1.p1
OG0005201	bflo_12925	OFUSG09468.2.p1, OFUSG09468.1.p1
OG0005202	bflo_18640	OFUSG16397.2.p1, OFUSG16397.1.p1
OG0005203	bflo_09801	OFUSG13402.1.p1
OG0005204	bflo_16426	OFUSG07170.1.p1
OG0005205	bflo_19385	OFUSG16433.1.p1
OG0005206	bflo_04884	OFUSG09782.1.p1
OG0005207	bflo_16010	OFUSG10619.1.p1
OG0005208	bflo_23678	OFUSG18403.1.p1
OG0005209	bflo_23073	OFUSG10218.1.p1
OG0005210	bflo_02094	OFUSG03926.2.p1, OFUSG03926.1.p1, OFUSG03926.3.p1
OG0005211	bflo_18398	OFUSG00903.1.p1
OG0005212	bflo_06063	OFUSG19650.1.p1
OG0005213	bflo_13917	OFUSG04817.1.p1
OG0005214	bflo_21718	OFUSG14185.2.p1, OFUSG14185.1.p1
OG0005215	bflo_25677	OFUSG08929.1.p1
OG0005217	bflo_00873	OFUSG12859.1.p1
OG0005218	bflo_17567	OFUSG01037.1.p1
OG0005219	bflo_03731	OFUSG03799.1.p1
OG0005220	bflo_14234, bflo_14469	OFUSG03579.2.p1, OFUSG03579.1.p1
OG0005221	bflo_09716	OFUSG18701.1.p1, OFUSG18701.2.p1
OG0005222	bflo_13391	OFUSG05398.1.p1
OG0005223	bflo_18930	OFUSG16806.1.p1
OG0005224	bflo_17194	OFUSG21574.1.p1
OG0005225	bflo_24246	OFUSG13667.1.p1
OG0005226	bflo_11638	OFUSG18681.2.p1, OFUSG18681.1.p1
OG0005227	bflo_14745	OFUSG03776.2.p1, OFUSG03776.1.p1
OG0005228	bflo_08976	OFUSG06202.1.p1
OG0005229	bflo_12272	OFUSG14456.1.p1
OG0005230	bflo_12517	OFUSG10260.1.p1
OG0005231	bflo_25902	OFUSG13328.1.p1
OG0005232	bflo_20581	OFUSG22476.1.p1, OFUSG22099.1.p1
OG0005233	bflo_11596	OFUSG06046.1.p1
OG0005234	bflo_24415	OFUSG21115.1.p1
OG0005235	bflo_00364, bflo_26581	OFUSG12658.1.p1
OG0005236	bflo_22848, bflo_23130	OFUSG10034.1.p1
OG0005237	bflo_13805	OFUSG25015.1.p1
OG0005238	bflo_16299	OFUSG07450.1.p1
OG0005239	bflo_14013	OFUSG12578.1.p1
OG0005240	bflo_00296	OFUSG23502.1.p1
OG0005242	bflo_24830	OFUSG20613.3.p1, OFUSG20613.1.p1, OFUSG20613.4.p1, OFUSG20613.2.p1
OG0005243	bflo_23333	OFUSG17840.1.p1
OG0005244	bflo_15824	OFUSG19096.1.p1
OG0005245	bflo_00267	OFUSG12802.1.p1
OG0005246	bflo_19390	OFUSG09425.1.p1
OG0005247	bflo_13263	OFUSG22832.1.p1, OFUSG25799.1.p1
OG0005248	bflo_13137, bflo_12724	OFUSG20593.1.p1, OFUSG20593.2.p1
OG0005249	bflo_15878	OFUSG25639.1.p1
OG0005250	bflo_18225	OFUSG01470.1.p1
OG0005251	bflo_17377	OFUSG00166.1.p1, OFUSG00166.2.p1
OG0005252	bflo_16881	OFUSG04579.1.p1, OFUSG08080.1.p1
OG0005253	bflo_14325	OFUSG02986.1.p1, OFUSG02984.1.p1
OG0005254	bflo_22780	OFUSG18377.1.p1
OG0005255	bflo_10094	OFUSG19299.1.p1
OG0005256	bflo_11457	OFUSG19317.1.p1
OG0005257	bflo_07445, bflo_07446	OFUSG26587.1.p1
OG0005258	bflo_11542	OFUSG08201.1.p1
OG0005259	bflo_11376	OFUSG06476.1.p1
OG0005260	bflo_08357	OFUSG25448.2.p1, OFUSG25448.1.p1
OG0005261	bflo_01451	OFUSG21359.1.p1
OG0005262	bflo_24459	OFUSG26549.1.p1
OG0005263	bflo_23388	OFUSG10237.1.p1
OG0005264	bflo_11001	OFUSG14196.1.p1
OG0005265	bflo_01972	OFUSG13459.1.p1
OG0005266	bflo_13278	OFUSG23113.1.p1
OG0005267	bflo_18091	OFUSG11648.2.p1, OFUSG11648.1.p1
OG0005268	bflo_10223	OFUSG07092.1.p1
OG0005269	bflo_11556	OFUSG05706.2.p1, OFUSG05706.1.p1
OG0005270	bflo_08678	OFUSG12188.1.p1
OG0005271	bflo_17598	OFUSG09696.1.p1
OG0005272	bflo_00414, bflo_00384	OFUSG21453.3.p1, OFUSG21453.2.p1, OFUSG21453.1.p1
OG0005273	bflo_17620	OFUSG00351.1.p1
OG0005274	bflo_19680, bflo_19780	OFUSG06925.1.p1, OFUSG06009.1.p1, OFUSG06012.1.p1
OG0005275	bflo_11654	OFUSG06067.1.p1
OG0005276	bflo_05755	OFUSG13201.1.p1
OG0005277	bflo_25679	OFUSG23582.1.p1
OG0005278	bflo_01936	OFUSG09819.1.p1, OFUSG09819.2.p1
OG0005279	bflo_12822	OFUSG20374.1.p1
OG0005281	bflo_10643	OFUSG06769.1.p1
OG0005282	bflo_25169	OFUSG13280.1.p1
OG0005284	bflo_17535	OFUSG01478.1.p1
OG0005285	bflo_20114	OFUSG09936.1.p1
OG0005286	bflo_13643	OFUSG03118.1.p1
OG0005287	bflo_08470	OFUSG04245.1.p1, OFUSG04245.2.p1
OG0005288	bflo_04382	OFUSG26439.1.p1
OG0005289	bflo_15931	OFUSG07144.1.p1
OG0005290	bflo_26242	OFUSG17541.1.p1
OG0005291	bflo_03961	OFUSG16449.1.p1
OG0005292	bflo_02485	OFUSG16167.1.p1
OG0005293	bflo_18998	OFUSG21083.1.p1
OG0005294	bflo_25192	OFUSG26471.1.p1
OG0005295	bflo_14346, bflo_27126	OFUSG21578.1.p1
OG0005296	bflo_07741	OFUSG11847.1.p1, OFUSG22048.1.p1
OG0005297	bflo_00654, bflo_18836	OFUSG23470.1.p1
OG0005299	bflo_13099	OFUSG23520.1.p1, OFUSG20662.1.p1, OFUSG20662.3.p1, OFUSG20662.2.p1
OG0005300	bflo_12225	OFUSG06609.1.p1
OG0005301	bflo_20520	OFUSG15400.1.p1
OG0005303	bflo_03280	OFUSG00067.1.p1
OG0005304	bflo_16187	OFUSG25698.1.p1
OG0005305	bflo_13200	OFUSG23187.1.p1
OG0005307	bflo_13600, bflo_13599	OFUSG20386.1.p1, OFUSG20385.1.p1
OG0005309	bflo_07061	OFUSG00882.1.p1
OG0005310	bflo_23692	OFUSG10867.1.p1
OG0005312	bflo_11601	OFUSG06581.2.p1, OFUSG06581.1.p1, OFUSG06581.4.p1, OFUSG06581.3.p1
OG0005314	bflo_04495	OFUSG00971.1.p1
OG0005315	bflo_27200, bflo_16722	OFUSG25500.1.p1
OG0005316	bflo_12547	OFUSG23058.1.p1
OG0005317	bflo_00009, bflo_05356	OFUSG08269.1.p1, OFUSG00518.1.p1
OG0005318	bflo_03376	OFUSG00407.1.p1
OG0005319	bflo_05919	OFUSG08963.1.p1
OG0005320	bflo_08103, bflo_07455, bflo_07980, bflo_07457	OFUSG25505.1.p1
OG0005321	bflo_02547	OFUSG22329.1.p1, OFUSG22329.2.p1
OG0005322	bflo_18573	OFUSG16201.1.p1, OFUSG16200.1.p1
OG0005323	bflo_06114	OFUSG19738.1.p1
OG0005324	bflo_16855	OFUSG07975.1.p1
OG0005325	bflo_25785	OFUSG10119.1.p1, OFUSG10379.1.p1
OG0005326	bflo_13314	OFUSG20880.1.p1
OG0005327	bflo_25860, bflo_27503	OFUSG21495.1.p1
OG0005328	bflo_03499	OFUSG01396.1.p1
OG0005329	bflo_22149	OFUSG12082.1.p1
OG0005330	bflo_01047	OFUSG03513.1.p1
OG0005331	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227	OFUSG13416.1.p1, OFUSG23748.1.p1, OFUSG12451.1.p1
OG0005338	bflo_03913, bflo_17913, bflo_15293, bflo_18297	OFUSG03050.1.p1, OFUSG03048.1.p1
OG0005359	bflo_23444	OFUSG18138.2.p1, OFUSG18138.1.p1
OG0005360	bflo_05676	OFUSG08460.1.p1
OG0005361	bflo_04372	OFUSG24052.1.p1
OG0005362	bflo_12418	OFUSG18911.1.p1
OG0005364	bflo_23098	OFUSG25463.1.p1, OFUSG25464.1.p1
OG0005365	bflo_07643	OFUSG10346.1.p1
OG0005366	bflo_10337	OFUSG11720.2.p1, OFUSG11720.1.p1
OG0005367	bflo_20497	OFUSG21665.1.p1
OG0005368	bflo_02017, bflo_02005	OFUSG13084.1.p1
OG0005369	bflo_22011	OFUSG11267.1.p1, OFUSG11267.3.p1, OFUSG11267.2.p1
OG0005370	bflo_06724	OFUSG17317.1.p1
OG0005371	bflo_15479	OFUSG16075.1.p1
OG0005372	bflo_19131	OFUSG16032.1.p1
OG0005373	bflo_22051	OFUSG05705.1.p1
OG0005374	bflo_18105	OFUSG00534.1.p1
OG0005376	bflo_18765	OFUSG04403.1.p1
OG0005377	bflo_21067	OFUSG15332.1.p1
OG0005378	bflo_20475, bflo_21021	OFUSG22312.1.p1
OG0005379	bflo_14259	OFUSG17787.1.p1, OFUSG02831.1.p1
OG0005380	bflo_18096	OFUSG23632.1.p1
OG0005381	bflo_16003	OFUSG07762.1.p1, OFUSG07762.2.p1
OG0005383	bflo_00149	OFUSG13037.4.p1, OFUSG13037.5.p1, OFUSG13037.1.p1, OFUSG13037.3.p1, OFUSG13037.2.p1
OG0005384	bflo_05734	OFUSG21323.1.p1
OG0005385	bflo_21175	OFUSG15259.1.p1
OG0005386	bflo_15002	OFUSG02823.1.p1
OG0005387	bflo_08587	OFUSG25105.1.p1, OFUSG25105.2.p1
OG0005388	bflo_06429	OFUSG08694.1.p1
OG0005389	bflo_14124	OFUSG03061.1.p1
OG0005390	bflo_26118	OFUSG26544.1.p1
OG0005391	bflo_12975	OFUSG20376.1.p1
OG0005392	bflo_13104	OFUSG05096.1.p1
OG0005392	bflo_23340	OFUSG10085.1.p1
OG0005393	bflo_09168	OFUSG19341.1.p1
OG0005394	bflo_13791	OFUSG20768.1.p1, OFUSG20768.2.p1
OG0005395	bflo_22998	OFUSG10945.1.p1
OG0005396	bflo_22071	OFUSG14426.1.p1
OG0005397	bflo_00984	OFUSG13360.1.p1
OG0005398	bflo_19232	OFUSG15882.5.p1, OFUSG15882.3.p1, OFUSG15882.4.p1, OFUSG15882.1.p1, OFUSG15882.2.p1
OG0005399	bflo_24872	OFUSG18680.1.p1
OG0005400	bflo_14105	OFUSG03237.1.p1
OG0005402	bflo_24097	OFUSG23593.1.p1, OFUSG23593.2.p1
OG0005403	bflo_05760	OFUSG09547.1.p1
OG0005404	bflo_00600	OFUSG21350.1.p1
OG0005405	bflo_07417	OFUSG10025.3.p1, OFUSG10025.1.p1, OFUSG10025.2.p1
OG0005406	bflo_17522	OFUSG09643.1.p1
OG0005407	bflo_09232	OFUSG06838.1.p1, OFUSG06835.1.p1
OG0005408	bflo_10376	OFUSG05589.1.p1
OG0005409	bflo_12612, bflo_13003	OFUSG20736.1.p1
OG0005410	bflo_13411	OFUSG19875.4.p1, OFUSG19875.1.p1, OFUSG19875.3.p1, OFUSG19875.5.p1, OFUSG19875.2.p1
OG0005411	bflo_08169	OFUSG12345.1.p1
OG0005412	bflo_00715	OFUSG13625.1.p1
OG0005413	bflo_08015	OFUSG04383.1.p1
OG0005414	bflo_22724	OFUSG18605.1.p1
OG0005415	bflo_18157	OFUSG00363.1.p1
OG0005416	bflo_05878, bflo_18170	OFUSG01071.1.p1
OG0005417	bflo_22972	OFUSG10419.1.p1, OFUSG10419.2.p1
OG0005418	bflo_25080	OFUSG13476.1.p1
OG0005419	bflo_12162	OFUSG06830.2.p1, OFUSG06830.1.p1
OG0005421	bflo_22113	OFUSG11649.1.p1
OG0005422	bflo_10245	OFUSG11472.1.p1
OG0005423	bflo_14944	OFUSG03771.1.p1
OG0005424	bflo_22108	OFUSG16751.1.p1
OG0005425	bflo_10283	OFUSG07152.1.p1
OG0005426	bflo_10849	OFUSG06359.1.p1
OG0005427	bflo_19140	OFUSG24282.1.p1
OG0005428	bflo_09434	OFUSG19495.1.p1
OG0005429	bflo_11694	OFUSG06434.1.p1
OG0005430	bflo_13697	OFUSG05410.1.p1
OG0005431	bflo_17292	OFUSG21471.1.p1
OG0005432	bflo_19821	OFUSG24015.1.p1
OG0005433	bflo_06628	OFUSG09472.1.p1
OG0005434	bflo_14305, bflo_14308	OFUSG02069.1.p1
OG0005435	bflo_15687	OFUSG12657.1.p1
OG0005436	bflo_01920	OFUSG20059.1.p1
OG0005437	bflo_18977	OFUSG25301.1.p1
OG0005438	bflo_20784	OFUSG04380.1.p1
OG0005439	bflo_01173	OFUSG23540.1.p1
OG0005440	bflo_06178	OFUSG08519.1.p1
OG0005441	bflo_13867	OFUSG23192.1.p1
OG0005442	bflo_05216, bflo_02507	OFUSG16796.1.p1
OG0005443	bflo_04867	OFUSG22065.1.p1
OG0005444	bflo_03875	OFUSG20931.1.p1
OG0005445	bflo_00965	OFUSG26359.1.p1, OFUSG26359.2.p1, OFUSG26359.3.p1
OG0005446	bflo_18194	OFUSG01072.1.p1
OG0005447	bflo_16232	OFUSG09371.1.p1
OG0005448	bflo_16450, bflo_17124	OFUSG00904.1.p1
OG0005449	bflo_23261	OFUSG10668.1.p1
OG0005450	bflo_15512	OFUSG02992.1.p1
OG0005451	bflo_04451	OFUSG21294.1.p1
OG0005453	bflo_15465	OFUSG03506.1.p1
OG0005454	bflo_09942	OFUSG05652.1.p1
OG0005456	bflo_23065	OFUSG11615.1.p1
OG0005457	bflo_13772, bflo_13770	OFUSG20225.1.p1
OG0005458	bflo_02400	OFUSG03939.1.p1
OG0005459	bflo_03854	OFUSG06854.2.p1, OFUSG06854.4.p1, OFUSG06854.3.p1, OFUSG06854.1.p1
OG0005460	bflo_08040	OFUSG07898.2.p1, OFUSG07898.1.p1, OFUSG07898.3.p1
OG0005461	bflo_18779	OFUSG15952.2.p1, OFUSG15952.1.p1
OG0005462	bflo_10216	OFUSG07599.1.p1
OG0005463	bflo_07165	OFUSG15879.1.p1
OG0005464	bflo_12667	OFUSG20629.1.p1
OG0005465	bflo_11359	OFUSG11986.1.p1, OFUSG11986.2.p1
OG0005466	bflo_00661	OFUSG23432.1.p1
OG0005467	bflo_20216	OFUSG21950.1.p1
OG0005468	bflo_10615	OFUSG11966.1.p1
OG0005469	bflo_15621	OFUSG20382.1.p1
OG0005470	bflo_13830	OFUSG12736.1.p1
OG0005471	bflo_20304	OFUSG15175.1.p1
OG0005472	bflo_21573	OFUSG14081.1.p1
OG0005473	bflo_20446, bflo_19231, bflo_07874, bflo_10081	OFUSG13043.1.p1
OG0005474	bflo_22632	OFUSG10784.1.p1
OG0005475	bflo_12095, bflo_12461	OFUSG12397.1.p1
OG0005476	bflo_11553	OFUSG06910.1.p1
OG0005477	bflo_25671	OFUSG25462.1.p1
OG0005478	bflo_13093, bflo_13094	OFUSG20788.1.p1
OG0005479	bflo_13220	OFUSG08880.1.p1
OG0005480	bflo_07094	OFUSG25520.1.p1
OG0005481	bflo_17610	OFUSG00662.1.p1
OG0005482	bflo_13464	OFUSG12072.1.p1
OG0005484	bflo_14983	OFUSG03342.1.p1
OG0005486	bflo_05960	OFUSG09452.1.p1, OFUSG09452.2.p1
OG0005487	bflo_01533	OFUSG25375.1.p1
OG0005488	bflo_20426	OFUSG24097.1.p1, OFUSG24097.2.p1
OG0005489	bflo_00241	OFUSG23348.1.p2
OG0005490	bflo_00229	OFUSG21177.1.p1
OG0005491	bflo_07042	OFUSG03918.1.p1, OFUSG03918.2.p1
OG0005492	bflo_13840	OFUSG01363.1.p1
OG0005493	bflo_18007, bflo_09722	OFUSG06703.1.p1
OG0005494	bflo_10040	OFUSG08783.1.p1
OG0005495	bflo_22184	OFUSG24933.1.p1
OG0005496	bflo_03849	OFUSG15399.1.p1
OG0005496	bflo_18158	OFUSG06556.1.p1
OG0005498	bflo_19580, bflo_19775	OFUSG04659.1.p1
OG0005499	bflo_08537	OFUSG18597.1.p1
OG0005500	bflo_24212	OFUSG21116.1.p1
OG0005503	bflo_01609	OFUSG26844.1.p1
OG0005504	bflo_03183	OFUSG12408.2.p1, OFUSG12408.1.p1
OG0005505	bflo_20450	OFUSG26551.1.p1
OG0005506	bflo_25979	OFUSG26495.1.p1
OG0005507	bflo_15895	OFUSG26689.1.p1, OFUSG26689.2.p1
OG0005508	bflo_00696	OFUSG13031.1.p1
OG0005509	bflo_16497	OFUSG07680.1.p1
OG0005510	bflo_20409	OFUSG18542.1.p1
OG0005512	bflo_00212, bflo_13827	OFUSG23509.1.p1
OG0005513	bflo_10298	OFUSG19659.2.p1, OFUSG19659.1.p1
OG0005514	bflo_23773	OFUSG23757.1.p1
OG0005516	bflo_16446	OFUSG07166.2.p1, OFUSG07166.1.p1
OG0005517	bflo_05239	OFUSG20848.1.p1
OG0005518	bflo_10334	OFUSG25594.1.p1
OG0005519	bflo_03093	OFUSG01530.2.p1, OFUSG01530.1.p1
OG0005520	bflo_03779	OFUSG00189.1.p1
OG0005521	bflo_24360, bflo_27453	OFUSG22041.1.p1
OG0005522	bflo_16792	OFUSG07120.1.p1
OG0005523	bflo_25852	OFUSG23394.1.p1
OG0005524	bflo_23594	OFUSG18210.1.p1
OG0005525	bflo_23020	OFUSG00421.1.p1
OG0005526	bflo_08016	OFUSG16593.1.p1
OG0005527	bflo_10343	OFUSG07993.1.p1, OFUSG07993.2.p1
OG0005528	bflo_09130	OFUSG07617.1.p1
OG0005529	bflo_09847	OFUSG25503.1.p1
OG0005530	bflo_10897, bflo_12421, bflo_11162	OFUSG23777.1.p1
OG0005531	bflo_00273	OFUSG16885.1.p1
OG0005532	bflo_20807	OFUSG25267.1.p1, OFUSG25267.3.p1, OFUSG25267.4.p1, OFUSG25267.2.p1
OG0005533	bflo_22419, bflo_27393	OFUSG00199.1.p1
OG0005534	bflo_21720	OFUSG07051.1.p1
OG0005535	bflo_20969	OFUSG26393.1.p1
OG0005536	bflo_06016	OFUSG06939.1.p1, OFUSG06939.2.p1
OG0005537	bflo_18040	OFUSG00025.1.p1
OG0005538	bflo_12637	OFUSG16062.1.p1
OG0005539	bflo_01823	OFUSG17236.1.p1
OG0005540	bflo_25948, bflo_25954, bflo_25988	OFUSG10648.1.p1
OG0005541	bflo_15111, bflo_15284	OFUSG02331.1.p1
OG0005542	bflo_01185	OFUSG21080.1.p1
OG0005543	bflo_16627	OFUSG08043.1.p1
OG0005544	bflo_02830, bflo_02831	OFUSG15984.1.p1
OG0005545	bflo_12332	OFUSG19369.1.p1
OG0005546	bflo_08100	OFUSG18603.1.p1
OG0005548	bflo_07467	OFUSG18388.1.p1
OG0005550	bflo_12590	OFUSG05387.1.p1
OG0005552	bflo_15957	OFUSG07222.2.p1, OFUSG07222.1.p1
OG0005553	bflo_16281	OFUSG09930.1.p1
OG0005554	bflo_12666	OFUSG20627.1.p1
OG0005555	bflo_24597	OFUSG17703.1.p1
OG0005557	bflo_15770	OFUSG08120.1.p1
OG0005558	bflo_07358	OFUSG12078.1.p1, OFUSG12078.2.p1
OG0005559	bflo_17621	OFUSG00226.1.p1
OG0005560	bflo_12606	OFUSG19598.1.p1
OG0005561	bflo_12688	OFUSG05916.1.p1
OG0005562	bflo_25759	OFUSG19582.1.p1
OG0005563	bflo_14207	OFUSG02724.1.p1
OG0005564	bflo_15757	OFUSG08252.1.p1
OG0005565	bflo_02562	OFUSG16275.2.p1, OFUSG16275.1.p1, OFUSG16275.4.p1, OFUSG16275.3.p1, OFUSG12751.1.p1
OG0005566	bflo_20293	OFUSG15469.1.p1
OG0005567	bflo_19614	OFUSG04010.1.p1, OFUSG04010.3.p1, OFUSG04010.2.p1, OFUSG04008.1.p2
OG0005568	bflo_11069	OFUSG19029.1.p1
OG0005569	bflo_10284	OFUSG07205.1.p1
OG0005570	bflo_14639	OFUSG03428.1.p1
OG0005572	bflo_21740	OFUSG24737.1.p1
OG0005573	bflo_09211	OFUSG07923.1.p1
OG0005574	bflo_06281	OFUSG06128.1.p1
OG0005575	bflo_04742	OFUSG23781.1.p1
OG0005576	bflo_17252	OFUSG01449.1.p1
OG0005577	bflo_22454	OFUSG14267.1.p1, OFUSG14267.3.p1, OFUSG14267.2.p1
OG0005578	bflo_24558	OFUSG08582.1.p1
OG0005579	bflo_03212	OFUSG21103.1.p1
OG0005580	bflo_03436	OFUSG01093.2.p1, OFUSG01093.1.p1
OG0005581	bflo_20327	OFUSG15210.1.p1
OG0005582	bflo_12804	OFUSG12571.1.p1
OG0005583	bflo_06522	OFUSG09013.2.p1, OFUSG09013.1.p1
OG0005584	bflo_01948	OFUSG19685.1.p2
OG0005587	bflo_05613	OFUSG04620.1.p1
OG0005588	bflo_00280	OFUSG21343.1.p1
OG0005589	bflo_00684	OFUSG13206.2.p1, OFUSG13206.1.p1
OG0005590	bflo_02564	OFUSG12864.1.p1
OG0005591	bflo_12660	OFUSG23219.2.p1, OFUSG23219.1.p1
OG0005592	bflo_13207	OFUSG08303.1.p1
OG0005593	bflo_04492	OFUSG01041.1.p1
OG0005594	bflo_12060	OFUSG12845.1.p1
OG0005596	bflo_20512	OFUSG15588.1.p1
OG0005597	bflo_21265	OFUSG14316.1.p1
OG0005598	bflo_00844, bflo_22474	OFUSG24994.1.p1
OG0005599	bflo_13081	OFUSG13089.1.p1
OG0005600	bflo_12389	OFUSG18695.1.p1
OG0005601	bflo_06299	OFUSG09746.2.p1, OFUSG09746.1.p1
OG0005602	bflo_13348, bflo_06621	OFUSG12382.1.p1
OG0005603	bflo_08774	OFUSG06557.1.p1
OG0005604	bflo_09192, bflo_09193	OFUSG17275.1.p1
OG0005605	bflo_07122, bflo_07125	OFUSG18009.1.p1, OFUSG18008.1.p1, OFUSG18011.1.p1
OG0005606	bflo_02148, bflo_02149	OFUSG23420.1.p1
OG0005607	bflo_25026, bflo_24823	OFUSG17309.1.p1
OG0005608	bflo_22655	OFUSG11246.1.p1
OG0005609	bflo_13316, bflo_13299, bflo_13317	OFUSG20222.1.p1
OG0005610	bflo_14383	OFUSG03039.1.p1, OFUSG02394.1.p1, OFUSG02390.1.p1
OG0005611	bflo_23695	OFUSG18464.2.p1, OFUSG18464.1.p1
OG0005612	bflo_13234	OFUSG25280.1.p1
OG0005613	bflo_23778, bflo_27436	OFUSG11392.1.p1
OG0005614	bflo_21901	OFUSG12167.1.p1
OG0005615	bflo_03024	OFUSG01627.1.p1, OFUSG01631.1.p1
OG0005616	bflo_12767	OFUSG20550.1.p1
OG0005617	bflo_25723	OFUSG26357.1.p1
OG0005618	bflo_25211	OFUSG12878.1.p1
OG0005619	bflo_05010	OFUSG17503.1.p1
OG0005620	bflo_10989	OFUSG05866.1.p1
OG0005621	bflo_08929	OFUSG12323.1.p1
OG0005622	bflo_17496	OFUSG11960.1.p1
OG0005623	bflo_21024	OFUSG08197.1.p1
OG0005624	bflo_03489	OFUSG07021.1.p1
OG0005625	bflo_10576	OFUSG09657.1.p1
OG0005626	bflo_20808	OFUSG03492.1.p1
