Orthogroup	BRAFL	DANRE
OG0004260	bflo_07593	DANRE25975, DANRE25976
OG0004262	bflo_17291	DANRE18725, DANRE18724
OG0004263	bflo_18760	DANRE42560, DANRE42559
OG0004264	bflo_07431	DANRE05218, DANRE39594
OG0004265	bflo_16650	DANRE18237
OG0004266	bflo_18049	DANRE39452, DANRE39453
OG0004267	bflo_04121	DANRE30593, DANRE25757, DANRE13443
OG0004268	bflo_13534	DANRE38884
OG0004269	bflo_23956	DANRE16641, DANRE16642
OG0004270	bflo_05847	DANRE13963, DANRE09634
OG0004271	bflo_11927	DANRE31170, DANRE31169, DANRE24936
OG0004272	bflo_05950	DANRE34773, DANRE01493, DANRE34772, DANRE34771
OG0004273	bflo_23163	DANRE09358, DANRE09357
OG0004274	bflo_04876, bflo_13254	DANRE13346, DANRE13345, DANRE13342, DANRE09425
OG0004275	bflo_19058	DANRE31178, DANRE24956, DANRE36764
OG0004276	bflo_12776	DANRE09737
OG0004277	bflo_17664	DANRE16329, DANRE16330, DANRE38084
OG0004278	bflo_26456	DANRE00447, DANRE00446, DANRE00445
OG0004279	bflo_15836	DANRE34813
OG0004280	bflo_18667	DANRE29566
OG0004282	bflo_01697	DANRE15036
OG0004284	bflo_09955, bflo_09499, bflo_10091	DANRE17856, DANRE17855, DANRE17854
OG0004285	bflo_09644	DANRE43135, DANRE07213
OG0004286	bflo_19820	DANRE13281, DANRE13282, DANRE13280
OG0004287	bflo_22517	DANRE10684
OG0004288	bflo_13055	DANRE19335
OG0004289	bflo_16900	DANRE17569
OG0004290	bflo_12592	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315
OG0004291	bflo_09709	DANRE05724, DANRE05722, DANRE05723
OG0004292	bflo_24769	DANRE15377
OG0004294	bflo_20010	DANRE38266, DANRE38267, DANRE40449, DANRE40450
OG0004295	bflo_25243	DANRE21758, DANRE21759
OG0004296	bflo_08135	DANRE34538, DANRE00368
OG0004297	bflo_01520	DANRE14286
OG0004298	bflo_14807	DANRE08935
OG0004299	bflo_14117	DANRE15522, DANRE15521, DANRE20529
OG0004301	bflo_21149	DANRE06468
OG0004302	bflo_20299	DANRE03425, DANRE03424
OG0004303	bflo_21593	DANRE07545, DANRE28080, DANRE07544
OG0004304	bflo_10723	DANRE19474, DANRE19473
OG0004306	bflo_06377	DANRE10245, DANRE10244, DANRE10246
OG0004307	bflo_23131	DANRE30227, DANRE30226
OG0004308	bflo_17611	DANRE06355
OG0004309	bflo_07674	DANRE03912, DANRE03913
OG0004310	bflo_07406	DANRE13896, DANRE21587
OG0004311	bflo_05859	DANRE28357, DANRE21566
OG0004312	bflo_18032	DANRE24921
OG0004313	bflo_20212	DANRE33992
OG0004314	bflo_15802	DANRE18288, DANRE34249
OG0004315	bflo_09497	DANRE43202
OG0004316	bflo_24460	DANRE23666, DANRE23667, DANRE36322, DANRE36321
OG0004317	bflo_19864	DANRE08327
OG0004318	bflo_23343	DANRE04132, DANRE04133
OG0004319	bflo_03033	DANRE12625, DANRE12773, DANRE12772, DANRE12774
OG0004320	bflo_22155	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004321	bflo_07360, bflo_21224	DANRE05768, DANRE05769, DANRE03282, DANRE03281
OG0004322	bflo_04745	DANRE15076, DANRE15074
OG0004323	bflo_18175	DANRE17273, DANRE17274
OG0004324	bflo_01085	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	bflo_12662	DANRE00284, DANRE00282
OG0004326	bflo_24879, bflo_25019	DANRE10000, DANRE10001, DANRE09952, DANRE09953, DANRE09996, DANRE09999, DANRE09997, DANRE09998
OG0004327	bflo_14246	DANRE08865
OG0004328	bflo_01149	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	bflo_09988, bflo_02398	DANRE40873, DANRE40872, DANRE40874
OG0004330	bflo_18848	DANRE11058, DANRE11062, DANRE11059
OG0004331	bflo_18890	DANRE10901
OG0004332	bflo_24713	DANRE00957, DANRE00956, DANRE00958
OG0004333	bflo_01460	DANRE13743, DANRE13742
OG0004334	bflo_25607	DANRE39983, DANRE39982, DANRE39984, DANRE39985
OG0004335	bflo_14442	DANRE23624
OG0004336	bflo_07414, bflo_13336	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342
OG0004337	bflo_09505	DANRE41654, DANRE41653
OG0004338	bflo_14114	DANRE12236, DANRE12237
OG0004342	bflo_08386	DANRE37507, DANRE37506, DANRE37508
OG0004343	bflo_09298	DANRE10875, DANRE10876
OG0004344	bflo_07396	DANRE06853
OG0004345	bflo_16427	DANRE19118
OG0004346	bflo_19751	DANRE02180, DANRE02181
OG0004347	bflo_20345	DANRE07708, DANRE07709
OG0004348	bflo_21350	DANRE42472, DANRE42473
OG0004349	bflo_12358	DANRE11014
OG0004350	bflo_18288, bflo_18444	DANRE10750, DANRE10749
OG0004351	bflo_24757	DANRE28003, DANRE28002
OG0004352	bflo_24539	DANRE09568
OG0004353	bflo_24646	DANRE09455
OG0004354	bflo_14863	DANRE33627, DANRE33625, DANRE33626
OG0004355	bflo_16043	DANRE22085, DANRE31144
OG0004356	bflo_23965, bflo_24929	DANRE43053
OG0004357	bflo_11494	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227
OG0004358	bflo_11539	DANRE41274, DANRE41273
OG0004359	bflo_15102	DANRE02425
OG0004360	bflo_05338	DANRE26365, DANRE26366
OG0004361	bflo_15552	DANRE21796, DANRE21795, DANRE21794
OG0004362	bflo_04119	DANRE29037, DANRE14255, DANRE14256
OG0004363	bflo_04230, bflo_04233	DANRE15835, DANRE15833, DANRE15834, DANRE15836
OG0004364	bflo_13993	DANRE11772
OG0004365	bflo_19418	DANRE25826
OG0004366	bflo_12765	DANRE12283, DANRE12284, DANRE12285
OG0004367	bflo_21281	DANRE22230, DANRE22231
OG0004368	bflo_16051	DANRE18241, DANRE18242, DANRE43383
OG0004369	bflo_16942	DANRE34900, DANRE34901
OG0004370	bflo_21301	DANRE34877, DANRE34876
OG0004371	bflo_24077	DANRE14630, DANRE14631, DANRE14629, DANRE05860, DANRE10767, DANRE17742, DANRE17741
OG0004372	bflo_04811	DANRE43175, DANRE35509
OG0004373	bflo_06065	DANRE43176
OG0004374	bflo_20012	DANRE20926, DANRE20927
OG0004375	bflo_07701	DANRE25111
OG0004376	bflo_20526	DANRE07421, DANRE33508
OG0004377	bflo_19356	DANRE38821
OG0004378	bflo_07641	DANRE08245
OG0004379	bflo_09448	DANRE29006, DANRE31285, DANRE31284
OG0004381	bflo_09247	DANRE14548, DANRE14549, DANRE14547
OG0004382	bflo_06113	DANRE34314
OG0004383	bflo_27132, bflo_14288, bflo_14991	DANRE11497, DANRE11498
OG0004384	bflo_15995	DANRE17420, DANRE17419
OG0004385	bflo_15870	DANRE34112, DANRE19530
OG0004386	bflo_20055	DANRE01031, DANRE33915, DANRE33916, DANRE33918, DANRE33917
OG0004386	bflo_20435	DANRE40293
OG0004389	bflo_26325	DANRE36413, DANRE36412, DANRE36411, DANRE36414
OG0004390	bflo_17071	DANRE27472, DANRE27471
OG0004391	bflo_08434	DANRE15795, DANRE20560, DANRE20559
OG0004392	bflo_07121	DANRE05947
OG0004393	bflo_09718	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039
OG0004395	bflo_12354	DANRE30764
OG0004396	bflo_24471	DANRE20597, DANRE20596
OG0004397	bflo_13249	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710
OG0004398	bflo_20532	DANRE10835, DANRE10834
OG0004399	bflo_11895	DANRE02735, DANRE41307, DANRE31607
OG0004400	bflo_01509	DANRE21495, DANRE21496
OG0004401	bflo_00348	DANRE29576
OG0004402	bflo_14968	DANRE15900
OG0004403	bflo_06952	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153
OG0004404	bflo_21918	DANRE13595, DANRE13596, DANRE13597
OG0004405	bflo_23675	DANRE16529, DANRE16527, DANRE16530, DANRE16528
OG0004406	bflo_13880	DANRE39248, DANRE17699, DANRE17700, DANRE10991, DANRE10992, DANRE10990
OG0004407	bflo_24382	DANRE12088
OG0004408	bflo_21379	DANRE00028, DANRE00029
OG0004409	bflo_12253	DANRE36762, DANRE22574, DANRE31184, DANRE31185
OG0004413	bflo_11285	DANRE36717, DANRE36718
OG0004414	bflo_00981	DANRE34140, DANRE34141, DANRE07970, DANRE07971
OG0004415	bflo_18620	DANRE14859, DANRE14860
OG0004417	bflo_25703	DANRE26688, DANRE43329, DANRE43330, DANRE43328
OG0004418	bflo_09866, bflo_06391	DANRE19384, DANRE40661, DANRE40660
OG0004419	bflo_09260	DANRE40956, DANRE40957
OG0004420	bflo_24578	DANRE41102, DANRE36289, DANRE36290
OG0004421	bflo_10986	DANRE36713
OG0004422	bflo_05990	DANRE37626, DANRE37624, DANRE37625, DANRE34749, DANRE34750
OG0004423	bflo_06771	DANRE14691, DANRE14690
OG0004424	bflo_11552	DANRE36046
OG0004425	bflo_02356	DANRE24598, DANRE13803
OG0004426	bflo_13509	DANRE05633
OG0004427	bflo_20689	DANRE13494, DANRE26193, DANRE26194, DANRE05894
OG0004430	bflo_02634, bflo_07297	DANRE24673
OG0004433	bflo_00839, bflo_12171, bflo_15418, bflo_14637	DANRE09848, DANRE24584, DANRE41394
OG0004437	bflo_14001, bflo_00780, bflo_00710, bflo_00782, bflo_00949, bflo_00800, bflo_00823, bflo_00789, bflo_09779, bflo_11177, bflo_00786, bflo_26448, bflo_00727, bflo_00146, bflo_00791, bflo_00781, bflo_00701, bflo_00796, bflo_00709, bflo_00565, bflo_04299, bflo_00943, bflo_00787, bflo_00141, bflo_00798, bflo_00783, bflo_00793, bflo_00795, bflo_00792, bflo_00788	DANRE20700
OG0004459	bflo_09372	DANRE03934, DANRE03933
OG0004460	bflo_12840	DANRE02370, DANRE02369, DANRE02371
OG0004461	bflo_11262	DANRE31591, DANRE20635
OG0004462	bflo_21993	DANRE15232, DANRE15233
OG0004463	bflo_20522	DANRE33811, DANRE33810
OG0004465	bflo_05736, bflo_05733	DANRE17974, DANRE10221
OG0004467	bflo_20572	DANRE33315, DANRE40705, DANRE33314
OG0004468	bflo_20382	DANRE16473, DANRE16472, DANRE16471, DANRE06592
OG0004471	bflo_00929	DANRE42671, DANRE42672, DANRE35789
OG0004472	bflo_10789	DANRE31243, DANRE31244
OG0004473	bflo_09679	DANRE36664, DANRE36663
OG0004474	bflo_14427	DANRE41289, DANRE41288
OG0004476	bflo_05841	DANRE00041, DANRE33641, DANRE33640, DANRE33639
OG0004477	bflo_06106	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172
OG0004478	bflo_12521	DANRE12859, DANRE12857, DANRE12860, DANRE12861, DANRE12858, DANRE12856
OG0004479	bflo_13215	DANRE14165
OG0004480	bflo_05296	DANRE41804
OG0004481	bflo_26415	DANRE39070, DANRE39069
OG0004482	bflo_00371	DANRE24207
OG0004483	bflo_26479	DANRE36016, DANRE36015, DANRE36014, DANRE36017
OG0004484	bflo_24462	DANRE23463, DANRE23462
OG0004485	bflo_08085	DANRE13310
OG0004486	bflo_12928	DANRE02337, DANRE38751, DANRE38752
OG0004487	bflo_11125, bflo_13011	DANRE17920, DANRE17921
OG0004488	bflo_06230	DANRE12224, DANRE13919, DANRE13923, DANRE13920, DANRE13922, DANRE13921
OG0004489	bflo_11412	DANRE36650, DANRE02189, DANRE36649
OG0004490	bflo_16236, bflo_03321	DANRE29605, DANRE29606
OG0004491	bflo_13622	DANRE38626, DANRE38627, DANRE38628
OG0004492	bflo_20550	DANRE37611, DANRE36858
OG0004493	bflo_17475	DANRE10131, DANRE13694, DANRE13695
OG0004494	bflo_22629	DANRE03077, DANRE03076
OG0004495	bflo_13385	DANRE26631, DANRE26632, DANRE26630
OG0004496	bflo_15959	DANRE24246, DANRE24247, DANRE24248
OG0004497	bflo_12550	DANRE12815, DANRE12814
OG0004498	bflo_13885	DANRE14302, DANRE14301
OG0004499	bflo_11750	DANRE18420, DANRE18418, DANRE18419, DANRE12113
OG0004500	bflo_06052	DANRE18484
OG0004501	bflo_17400	DANRE11408, DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406
OG0004502	bflo_22105	DANRE23484
OG0004503	bflo_14782	DANRE16687
OG0004505	bflo_02172, bflo_02171	DANRE42706
OG0004506	bflo_23062	DANRE30476
OG0004507	bflo_06594	DANRE34603
OG0004508	bflo_09467	DANRE02336
OG0004509	bflo_17080	DANRE26479, DANRE40204, DANRE40206, DANRE40205
OG0004510	bflo_14873, bflo_15347	DANRE42897, DANRE42895, DANRE42896, DANRE42898
OG0004511	bflo_15924	DANRE33541, DANRE19924
OG0004512	bflo_23496, bflo_16546	DANRE11592
OG0004514	bflo_20987	DANRE36665, DANRE36667, DANRE36666
OG0004515	bflo_26975, bflo_10817	DANRE04363
OG0004516	bflo_20144	DANRE08306
OG0004517	bflo_23362	DANRE29093, DANRE29095, DANRE29094
OG0004518	bflo_16710	DANRE34247, DANRE17198
OG0004519	bflo_11096	DANRE36763
OG0004520	bflo_21786	DANRE13362, DANRE13363, DANRE13364
OG0004521	bflo_07182, bflo_10161	DANRE04630, DANRE04629
OG0004522	bflo_16159, bflo_06058	DANRE23959, DANRE23958
OG0004523	bflo_05747	DANRE09384
OG0004524	bflo_22873	DANRE29346, DANRE29347
OG0004525	bflo_15861	DANRE39978
OG0004526	bflo_15645	DANRE34280
OG0004527	bflo_22761	DANRE36388, DANRE36387
OG0004528	bflo_17241	DANRE34179, DANRE34177, DANRE34178
OG0004529	bflo_24826	DANRE04507, DANRE04504, DANRE04505
OG0004530	bflo_14830	DANRE06407, DANRE42891
OG0004531	bflo_15089, bflo_15090	DANRE02542
OG0004532	bflo_22983	DANRE30309
OG0004533	bflo_07628	DANRE41059
OG0004534	bflo_14156	DANRE01100, DANRE01102
OG0004535	bflo_06382	DANRE13321, DANRE13320
OG0004536	bflo_05637, bflo_05180	DANRE24182, DANRE24183
OG0004537	bflo_08291, bflo_05042	DANRE34313, DANRE34312
OG0004538	bflo_06518	DANRE11867
OG0004539	bflo_05863	DANRE04395, DANRE11126
OG0004540	bflo_02795	DANRE24891, DANRE24888, DANRE24889, DANRE24890
OG0004542	bflo_09402	DANRE03604, DANRE03605
OG0004543	bflo_00318	DANRE02020, DANRE02021, DANRE02018, DANRE02019
OG0004544	bflo_12181	DANRE22391, DANRE36746, DANRE40962
OG0004545	bflo_16418	DANRE33970
OG0004546	bflo_06485	DANRE14283
OG0004547	bflo_11802	DANRE25138, DANRE02890
OG0004548	bflo_15915	DANRE21818
OG0004549	bflo_09910	DANRE25748
OG0004549	bflo_09909	DANRE25749, DANRE25750
OG0004550	bflo_03833	DANRE31317, DANRE31316
OG0004551	bflo_23479	DANRE24748, DANRE24749
OG0004553	bflo_04450	DANRE23753
OG0004554	bflo_24473	DANRE18104
OG0004555	bflo_27055, bflo_12751	DANRE24036, DANRE24037, DANRE27384
OG0004556	bflo_20298	DANRE09228, DANRE09229
OG0004557	bflo_18811	DANRE22267, DANRE13618, DANRE42725, DANRE09513
OG0004558	bflo_24327	DANRE02700, DANRE02701, DANRE02699, DANRE02702
OG0004559	bflo_23454	DANRE29861
OG0004560	bflo_21738	DANRE36276, DANRE36275, DANRE26954, DANRE26955
OG0004561	bflo_21390, bflo_04768	DANRE22191
OG0004563	bflo_01881	DANRE22724
OG0004564	bflo_09365	DANRE05628, DANRE04805
OG0004565	bflo_05792	DANRE11419, DANRE11417, DANRE11418
OG0004566	bflo_05496	DANRE18485, DANRE24680, DANRE24679
OG0004567	bflo_01420	DANRE18156
OG0004568	bflo_15367, bflo_26968, bflo_10690	DANRE05442, DANRE05440, DANRE05441
OG0004569	bflo_22265	DANRE33534, DANRE33535, DANRE33533, DANRE33532
OG0004570	bflo_24052	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064
OG0004571	bflo_00878	DANRE23882, DANRE23883
OG0004572	bflo_13783	DANRE27224, DANRE27223
OG0004573	bflo_20186	DANRE00757
OG0004574	bflo_03205	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704
OG0004576	bflo_08967	DANRE20079, DANRE04307, DANRE04308
OG0004577	bflo_12511	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193
OG0004578	bflo_16288	DANRE19554, DANRE19552, DANRE19553
OG0004579	bflo_11289	DANRE25034, DANRE31590
OG0004580	bflo_24842	DANRE41260, DANRE41261
OG0004581	bflo_22410	DANRE34427
OG0004582	bflo_25760	DANRE00200, DANRE00203
OG0004582	bflo_25502	DANRE00201, DANRE00202
OG0004583	bflo_26211	DANRE23267
OG0004584	bflo_18182	DANRE09063
OG0004585	bflo_13881	DANRE23964, DANRE23965
OG0004586	bflo_24700, bflo_24231	DANRE07844, DANRE07445, DANRE07446, DANRE07442, DANRE07443, DANRE07444
OG0004587	bflo_14705	DANRE15933, DANRE43316, DANRE15932
OG0004589	bflo_20258	DANRE29154, DANRE29153, DANRE08410, DANRE08409
OG0004590	bflo_20267	DANRE01038
OG0004591	bflo_24182	DANRE28775
OG0004592	bflo_25813	DANRE15605, DANRE15604
OG0004593	bflo_10126	DANRE07356, DANRE07355, DANRE07354, DANRE07353
OG0004594	bflo_03426	DANRE25090
OG0004595	bflo_00394	DANRE29126, DANRE27364
OG0004596	bflo_08985	DANRE26023
OG0004597	bflo_09059	DANRE11746
OG0004600	bflo_26500	DANRE35116, DANRE35117
OG0004601	bflo_15597, bflo_15601, bflo_15569	DANRE19151
OG0004602	bflo_04353	DANRE29863, DANRE29862, DANRE29864, DANRE29865
OG0004603	bflo_23030	DANRE29420
OG0004605	bflo_23298	DANRE29847
OG0004606	bflo_01880	DANRE36927
OG0004607	bflo_22603	DANRE33904
OG0004608	bflo_16554	DANRE18792
OG0004609	bflo_20965	DANRE19927, DANRE19928
OG0004610	bflo_06351	DANRE24946, DANRE24945, DANRE39093
OG0004611	bflo_14611	DANRE05043, DANRE05045, DANRE05044, DANRE05046
OG0004612	bflo_00158	DANRE14838, DANRE14837, DANRE14835, DANRE14836
OG0004613	bflo_19503, bflo_11676	DANRE10616
OG0004614	bflo_11461	DANRE06238
OG0004615	bflo_15851	DANRE19261, DANRE26623, DANRE36309
OG0004616	bflo_02456	DANRE35757, DANRE35756, DANRE35755
OG0004617	bflo_03743	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592
OG0004619	bflo_18891	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990
OG0004620	bflo_13567	DANRE43350, DANRE43349
OG0004621	bflo_11024	DANRE36766, DANRE36765, DANRE22575
OG0004625	bflo_20617	DANRE19576, DANRE19574, DANRE19575
OG0004626	bflo_13446	DANRE12176, DANRE26130
OG0004627	bflo_21441	DANRE24293, DANRE24295, DANRE24294, DANRE24292
OG0004628	bflo_00111	DANRE29575, DANRE35550
OG0004629	bflo_16638	DANRE33375, DANRE33374
OG0004630	bflo_18024	DANRE17375, DANRE17374, DANRE17372, DANRE17373
OG0004631	bflo_26303	DANRE00408
OG0004632	bflo_20183	DANRE35680, DANRE35681, DANRE35683, DANRE35684, DANRE35679
OG0004633	bflo_24095	DANRE26762, DANRE26763
OG0004634	bflo_24560	DANRE30543, DANRE31362
OG0004635	bflo_16335	DANRE10518, DANRE10519
OG0004637	bflo_12574	DANRE39130, DANRE39128, DANRE39129
OG0004638	bflo_17068	DANRE10550
OG0004639	bflo_17059	DANRE35398
OG0004641	bflo_21448, bflo_22592	DANRE33377, DANRE33998, DANRE33997
OG0004642	bflo_13877	DANRE24040
OG0004643	bflo_21665	DANRE34503, DANRE34504
OG0004644	bflo_11603	DANRE18413, DANRE18412, DANRE10782
OG0004645	bflo_14871	DANRE14275, DANRE14274, DANRE14276
OG0004646	bflo_01898	DANRE12893, DANRE21721
OG0004647	bflo_06581, bflo_25260	DANRE34791, DANRE34792
OG0004648	bflo_12258	DANRE20923
OG0004649	bflo_20493	DANRE00918, DANRE00919, DANRE07960, DANRE07962, DANRE39589
OG0004651	bflo_17981	DANRE02190
OG0004652	bflo_21212, bflo_21245	DANRE06984, DANRE06985, DANRE06986, DANRE06983
OG0004653	bflo_18528	DANRE41450, DANRE41451, DANRE17642, DANRE17641
OG0004654	bflo_09378	DANRE29943, DANRE40498
OG0004655	bflo_09012	DANRE29577, DANRE29579, DANRE29578
OG0004656	bflo_05812	DANRE26495
OG0004657	bflo_24670	DANRE08968, DANRE34488
OG0004658	bflo_17408	DANRE10828
OG0004659	bflo_11250	DANRE02375, DANRE02376, DANRE02374
OG0004660	bflo_18417	DANRE18557, DANRE18556
OG0004661	bflo_05625	DANRE16019, DANRE16018
OG0004662	bflo_20444	DANRE18219
OG0004664	bflo_16198	DANRE07606
OG0004666	bflo_09834	DANRE42179, DANRE42178, DANRE20212
OG0004667	bflo_11554	DANRE16046, DANRE16047, DANRE16048
OG0004669	bflo_17570	DANRE10303
OG0004670	bflo_02470	DANRE03145
OG0004671	bflo_20944	DANRE19925
OG0004672	bflo_13004	DANRE39138
OG0004673	bflo_18808	DANRE38784, DANRE38783, DANRE41387
OG0004674	bflo_05749	DANRE33289
OG0004675	bflo_06236	DANRE23251
OG0004676	bflo_05171	DANRE11604
OG0004677	bflo_09809	DANRE05413, DANRE05721, DANRE03982, DANRE05661, DANRE05660, DANRE05412
OG0004678	bflo_15606	DANRE19097, DANRE19098, DANRE19096
OG0004679	bflo_20009	DANRE35037
OG0004680	bflo_09521	DANRE34435, DANRE11274, DANRE11273, DANRE11275
OG0004681	bflo_20300, bflo_01693	DANRE33596, DANRE33597, DANRE33598
OG0004682	bflo_08235	DANRE27410
OG0004683	bflo_06703	DANRE00895
OG0004684	bflo_18861	DANRE00896, DANRE18960, DANRE18961
OG0004685	bflo_05949	DANRE39580, DANRE39579, DANRE39581, DANRE00131
OG0004686	bflo_18736	DANRE24157, DANRE24156
OG0004687	bflo_11035	DANRE40485, DANRE40484
OG0004688	bflo_12196	DANRE02853, DANRE02852
OG0004689	bflo_21020	DANRE29371
OG0004690	bflo_08245	DANRE14581, DANRE08603
OG0004691	bflo_11450	DANRE10742
OG0004692	bflo_06997	DANRE37494
OG0004694	bflo_23436	DANRE37791, DANRE37790, DANRE37789
OG0004696	bflo_07889	DANRE04423, DANRE04422, DANRE04424
OG0004697	bflo_15191	DANRE16338, DANRE16340, DANRE16339, DANRE07342
OG0004698	bflo_23003	DANRE17044, DANRE17045, DANRE30098, DANRE24768
OG0004699	bflo_03925	DANRE35046
OG0004700	bflo_22704	DANRE10454
OG0004702	bflo_21187, bflo_04948	DANRE03083, DANRE03084, DANRE03085
OG0004703	bflo_02735	DANRE43394, DANRE33684, DANRE33685
OG0004704	bflo_25602	DANRE17513, DANRE17514
OG0004705	bflo_14925	DANRE33881, DANRE33882, DANRE07604
OG0004706	bflo_00520	DANRE09542, DANRE09541, DANRE03840
OG0004707	bflo_11466	DANRE06164
OG0004708	bflo_00244	DANRE35053, DANRE35054
OG0004711	bflo_15142	DANRE06348, DANRE06349, DANRE06347
OG0004712	bflo_05920, bflo_14275, bflo_06148	DANRE26369, DANRE26371, DANRE26370, DANRE26913, DANRE39197, DANRE27856
OG0004728	bflo_13486	DANRE39343
OG0004730	bflo_06596	DANRE37835, DANRE12716, DANRE12717
OG0004731	bflo_04600	DANRE15090, DANRE15091, DANRE15089
OG0004732	bflo_02051	DANRE29676, DANRE29678, DANRE29677, DANRE29679, DANRE29675, DANRE29674
OG0004733	bflo_06188	DANRE34798
OG0004735	bflo_25045	DANRE07069
OG0004738	bflo_23674	DANRE17043, DANRE17042
OG0004739	bflo_13471	DANRE04072
OG0004740	bflo_10418	DANRE12109, DANRE12108, DANRE12110
OG0004743	bflo_15127	DANRE13543
OG0004744	bflo_22859	DANRE30059
OG0004746	bflo_03289	DANRE38248, DANRE38247, DANRE30728, DANRE30729
OG0004747	bflo_12691	DANRE17978, DANRE17977
OG0004748	bflo_01673	DANRE19838
OG0004749	bflo_13392	DANRE36880
OG0004751	bflo_24263	DANRE37781
OG0004752	bflo_23786	DANRE09141
OG0004753	bflo_09370	DANRE13108
OG0004754	bflo_23367	DANRE24738, DANRE24737, DANRE24739
OG0004755	bflo_21777	DANRE42490
OG0004756	bflo_01688	DANRE02840
OG0004757	bflo_09888	DANRE12081, DANRE12080
OG0004758	bflo_20306	DANRE13011, DANRE13013, DANRE13014
OG0004759	bflo_12064	DANRE05611
OG0004760	bflo_01599	DANRE09761
OG0004761	bflo_09055	DANRE34602, DANRE34601
OG0004763	bflo_20256	DANRE41528
OG0004764	bflo_26083	DANRE36421, DANRE36422, DANRE36423
OG0004765	bflo_25288	DANRE26484, DANRE40179
OG0004767	bflo_23754, bflo_23555	DANRE28628
OG0004768	bflo_14539	DANRE04729, DANRE20410
OG0004769	bflo_05382, bflo_15999	DANRE26926
OG0004770	bflo_03900	DANRE11345
OG0004772	bflo_23722	DANRE30446, DANRE15472
OG0004774	bflo_22864	DANRE05788, DANRE05787
OG0004775	bflo_03391	DANRE35855
OG0004776	bflo_18407	DANRE39584, DANRE39585, DANRE39583
OG0004777	bflo_22548	DANRE13262, DANRE13261, DANRE06988, DANRE06989
OG0004779	bflo_21760, bflo_21763	DANRE07174, DANRE07175, DANRE21327
OG0004781	bflo_14399	DANRE08965
OG0004782	bflo_27047, bflo_12599	DANRE09219
OG0004783	bflo_06899	DANRE06023, DANRE06022, DANRE06024, DANRE06025
OG0004784	bflo_21151	DANRE04601, DANRE04600
OG0004785	bflo_19212	DANRE42357
OG0004786	bflo_19673	DANRE41722, DANRE41721
