Orthogroup	BRAFL	DROME
OG0003366	bflo_23663	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664
OG0003367	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315	DROME12239
OG0003368	bflo_08973	DROME16106, DROME16107
OG0003370	bflo_05182	DROME12377, DROME12378
OG0003371	bflo_14039	DROME09945, DROME09943, DROME09944, DROME09946
OG0003372	bflo_25213	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188
OG0003374	bflo_01562	DROME06476, DROME06475, DROME06474
OG0003375	bflo_05681	DROME21029
OG0003376	bflo_05753	DROME16130, DROME16131, DROME16129
OG0003377	bflo_09240, bflo_09241	DROME20606
OG0003378	bflo_09811	DROME18533
OG0003380	bflo_20421	DROME14333
OG0003381	bflo_09923	DROME10051
OG0003384	bflo_10672	DROME17249, DROME17250
OG0003386	bflo_24755	DROME07039, DROME07040, DROME07041
OG0003388	bflo_08160	DROME11674, DROME19363
OG0003392	bflo_04347	DROME11355
OG0003394	bflo_00632	DROME14094
OG0003396	bflo_03372	DROME21609
OG0003401	bflo_15561, bflo_16225, bflo_04587, bflo_04585	DROME10424
OG0003419	bflo_19082	DROME18310
OG0003421	bflo_14823	DROME04908, DROME07137, DROME07651
OG0003422	bflo_15120	DROME04814
OG0003425	bflo_06597	DROME11464, DROME11465, DROME11463
OG0003426	bflo_17220	DROME12495
OG0003429	bflo_03695	DROME10811, DROME14963, DROME10812
OG0003430	bflo_10656	DROME19610, DROME04057
OG0003431	bflo_18771	DROME13747
OG0003433	bflo_22519	DROME02216, DROME02219, DROME02218, DROME02217
OG0003434	bflo_00872	DROME00166, DROME15353
OG0003437	bflo_23416	DROME09807
OG0003439	bflo_21650	DROME16821
OG0003443	bflo_23995	DROME18500
OG0003444	bflo_03457	DROME05516, DROME05517, DROME05515, DROME06639
OG0003448	bflo_13876	DROME02828, DROME02829, DROME02830
OG0003450	bflo_14312	DROME03280
OG0003452	bflo_09208	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215
OG0003453	bflo_09284	DROME19225
OG0003454	bflo_18619	DROME10067
OG0003456	bflo_23918	DROME19556
OG0003457	bflo_01506	DROME06510, DROME06508, DROME06509
OG0003458	bflo_05669	DROME04148
OG0003458	bflo_03987	DROME16139
OG0003459	bflo_13470	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556
OG0003460	bflo_16240	DROME14130, DROME14131, DROME14132, DROME14133, DROME14134
OG0003461	bflo_10235	DROME17474, DROME21694
OG0003462	bflo_15758	DROME00239
OG0003463	bflo_24804	DROME20444
OG0003464	bflo_22976	DROME06231
OG0003465	bflo_16970	DROME04464
OG0003466	bflo_09344	DROME16278
OG0003467	bflo_12624	DROME06043, DROME06042
OG0003468	bflo_18674	DROME01968
OG0003470	bflo_06693	DROME13653
OG0003472	bflo_14735	DROME09631, DROME09633
OG0003473	bflo_23011	DROME00049
OG0003475	bflo_17402	DROME02190
OG0003477	bflo_05188	DROME12317
OG0003478	bflo_05169	DROME13904, DROME13905, DROME13903, DROME13902
OG0003479	bflo_11660	DROME13645
OG0003481	bflo_15888	DROME01114
OG0003482	bflo_09842	DROME08487
OG0003483	bflo_15095	DROME09876, DROME09877
OG0003487	bflo_10772	DROME12571
OG0003489	bflo_02309	DROME01312
OG0003491	bflo_22547	DROME11698
OG0003492	bflo_06984	DROME17943
OG0003493	bflo_25210	DROME09294
OG0003496	bflo_14755	DROME03124
OG0003497	bflo_06218	DROME08732
OG0003498	bflo_01724	DROME13034, DROME13035
OG0003499	bflo_23661	DROME14561
OG0003500	bflo_07514	DROME04015, DROME00982
OG0003501	bflo_25164	DROME13347, DROME13346, DROME13348
OG0003502	bflo_20275	DROME19567, DROME14375
OG0003503	bflo_23296	DROME17101, DROME17102
OG0003504	bflo_23302	DROME06794
OG0003505	bflo_12682	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895
OG0003506	bflo_15168	DROME18707
OG0003507	bflo_26224	DROME14387, DROME14388
OG0003508	bflo_14628	DROME15658
OG0003509	bflo_24353	DROME21960, DROME21962, DROME21961
OG0003513	bflo_18565	DROME08556
OG0003515	bflo_14188	DROME21652
OG0003518	bflo_25746	DROME08309
OG0003519	bflo_18795	DROME06802
OG0003520	bflo_10704	DROME21807, DROME02028
OG0003523	bflo_24396	DROME16368
OG0003524	bflo_24392	DROME09643, DROME09639, DROME09640
OG0003526	bflo_05929	DROME05107
OG0003527	bflo_21741	DROME03645
OG0003528	bflo_17528	DROME21047, DROME06070
OG0003530	bflo_14631	DROME12252
OG0003531	bflo_24099	DROME21993
OG0003532	bflo_09668	DROME08605
OG0003533	bflo_12390	DROME04480, DROME04479, DROME04481
OG0003535	bflo_09980	DROME12323, DROME12324, DROME12325
OG0003536	bflo_06440	DROME06045, DROME06046, DROME06044, DROME06047
OG0003538	bflo_15185	DROME20330
OG0003539	bflo_11094	DROME09387, DROME09386
OG0003541	bflo_13586	DROME10049, DROME10048
OG0003543	bflo_03236	DROME18669
OG0003544	bflo_07217	DROME05896
OG0003545	bflo_23382	DROME08949
OG0003547	bflo_10227	DROME10735, DROME10734, DROME10733, DROME10732
OG0003548	bflo_09354	DROME15072
OG0003550	bflo_00232	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939
OG0003551	bflo_25362	DROME18271, DROME18270, DROME16713
OG0003552	bflo_16108	DROME18554, DROME18555
OG0003553	bflo_08891	DROME17708
OG0003554	bflo_10753	DROME19011, DROME19012, DROME17407, DROME12945
OG0003554	bflo_21018	DROME19695
OG0003556	bflo_06642	DROME06703, DROME06702
OG0003558	bflo_04064	DROME06037
OG0003560	bflo_11890	DROME18173
OG0003561	bflo_04334	DROME10510
OG0003562	bflo_01200	DROME12847, DROME12848
OG0003564	bflo_09292	DROME16736
OG0003566	bflo_03002	DROME08493, DROME08492
OG0003567	bflo_04792	DROME20360, DROME20359
OG0003568	bflo_20229	DROME08773
OG0003569	bflo_11253	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128
OG0003570	bflo_26249	DROME14267, DROME14246
OG0003571	bflo_05241	DROME19608
OG0003573	bflo_20068	DROME07521
OG0003577	bflo_00343	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611
OG0003578	bflo_20566, bflo_14712	DROME16703
OG0003579	bflo_07074	DROME17312
OG0003581	bflo_18883, bflo_18884	DROME08243, DROME08242, DROME08244, DROME08245
OG0003582	bflo_10944	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104
OG0003584	bflo_24324	DROME18930
OG0003597	bflo_10323	DROME16622, DROME16621
OG0003599	bflo_06072	DROME08018
OG0003603	bflo_23649	DROME05424
OG0003604	bflo_20404	DROME19568
OG0003610	bflo_01164	DROME07982, DROME07983
OG0003611	bflo_09170	DROME17638
OG0003613	bflo_12262	DROME00856
OG0003615	bflo_26275	DROME16618, DROME16617
OG0003618	bflo_01473	DROME15284, DROME15283
OG0003619	bflo_14248	DROME13589, DROME13590
OG0003620	bflo_25025	DROME17770
OG0003621	bflo_04483, bflo_26752	DROME13714, DROME13715, DROME13713
OG0003623	bflo_10738	DROME01675
OG0003624	bflo_11072	DROME12696
OG0003629	bflo_22183	DROME03564
OG0003630	bflo_20004	DROME06784
OG0003631	bflo_23468	DROME07363
OG0003632	bflo_03937	DROME18545
OG0003634	bflo_24973	DROME03378
OG0003635	bflo_07120, bflo_14711	DROME04946
OG0003638	bflo_17869	DROME16659
OG0003639	bflo_21388, bflo_21692	DROME16964
OG0003641	bflo_13272	DROME01116
OG0003642	bflo_04341	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938
OG0003644	bflo_16458	DROME00616
OG0003645	bflo_14727	DROME12178
OG0003646	bflo_03551	DROME09249, DROME09250
OG0003647	bflo_06536	DROME16616
OG0003649	bflo_06468	DROME12148, DROME12149
OG0003650	bflo_21715	DROME10934, DROME10933
OG0003655	bflo_17616	DROME13069, DROME13070
OG0003656	bflo_08293	DROME14867, DROME14868, DROME19174
OG0003657	bflo_00252	DROME04619
OG0003658	bflo_00698	DROME07032
OG0003659	bflo_02419	DROME09855
OG0003660	bflo_07809	DROME02231, DROME02233, DROME02232
OG0003661	bflo_26559, bflo_21119	DROME07051
OG0003664	bflo_23017, bflo_23489	DROME05104
OG0003666	bflo_11627, bflo_27012	DROME11426
OG0003667	bflo_20479	DROME18793, DROME18792, DROME03291
OG0003668	bflo_06147	DROME15022, DROME15023
OG0003669	bflo_25341	DROME05487
OG0003671	bflo_09735	DROME13120
OG0003672	bflo_23403	DROME03649
OG0003676	bflo_15747	DROME05478
OG0003677	bflo_19132	DROME10098
OG0003678	bflo_25551	DROME20450
OG0003679	bflo_02036, bflo_13294	DROME02313
OG0003680	bflo_01532	DROME01384
OG0003681	bflo_03957	DROME08680, DROME08681
OG0003682	bflo_07489	DROME12564
OG0003686	bflo_12834	DROME06762
OG0003687	bflo_19027	DROME12601
OG0003690	bflo_13292	DROME00439
OG0003692	bflo_09441	DROME11124
OG0003693	bflo_11485	DROME08115
OG0003694	bflo_07368	DROME12215, DROME12216
OG0003695	bflo_16279	DROME01947
OG0003696	bflo_11319	DROME10156
OG0003697	bflo_23717	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	bflo_10629	DROME17520
OG0003700	bflo_22951	DROME01181, DROME01182
OG0003701	bflo_01336	DROME18636, DROME18637
OG0003703	bflo_03241	DROME15370
OG0003704	bflo_06360	DROME02181, DROME02180
OG0003707	bflo_05223	DROME04303
OG0003708	bflo_17394	DROME12282, DROME12281
OG0003709	bflo_13931	DROME13668, DROME18688
OG0003710	bflo_18086	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	bflo_23878	DROME10970
OG0003713	bflo_02056	DROME05410
OG0003714	bflo_24976, bflo_27475	DROME02517
OG0003716	bflo_24004	DROME18657
OG0003717	bflo_01566	DROME10046
OG0003718	bflo_02164	DROME01297
OG0003719	bflo_04239	DROME14563
OG0003720	bflo_16565	DROME17484
OG0003721	bflo_09733	DROME09052
OG0003722	bflo_16670	DROME05995
OG0003729	bflo_02888	DROME04356, DROME06341
OG0003731	bflo_09228	DROME02907
OG0003732	bflo_21803	DROME10070
OG0003733	bflo_25583	DROME00230
OG0003734	bflo_15650	DROME19430
OG0003735	bflo_17363	DROME19631
OG0003737	bflo_15994	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	bflo_23120, bflo_23509	DROME11561, DROME11562
OG0003740	bflo_09974	DROME01620
OG0003741	bflo_10194	DROME14002, DROME20156
OG0003742	bflo_00933	DROME17331, DROME17332
OG0003743	bflo_17350	DROME13785
OG0003744	bflo_11052	DROME08150
OG0003745	bflo_13758, bflo_07859	DROME20574, DROME20575
OG0003746	bflo_18735	DROME01977
OG0003747	bflo_06649	DROME00997, DROME00995, DROME00994, DROME00996
OG0003748	bflo_12393	DROME01784
OG0003749	bflo_09949, bflo_09953	DROME18502, DROME18501
OG0003750	bflo_14314	DROME15590
OG0003753	bflo_22685	DROME12522, DROME12521, DROME12523
OG0003754	bflo_10581	DROME08228, DROME08227
OG0003755	bflo_20955	DROME10789, DROME20093, DROME20094
OG0003756	bflo_13745	DROME21916, DROME21915, DROME03180, DROME21917
OG0003759	bflo_25051	DROME06383
OG0003761	bflo_07994	DROME14154, DROME16436
OG0003764	bflo_23348	DROME21578
OG0003767	bflo_13723, bflo_13725, bflo_13724	DROME02791
OG0003769	bflo_13838	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	bflo_23473	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003773	bflo_23068	DROME05209
OG0003776	bflo_19353	DROME09504, DROME16551
OG0003777	bflo_05355	DROME18238, DROME18237, DROME18236
OG0003778	bflo_03437	DROME13171
OG0003779	bflo_10120	DROME17898
OG0003794	bflo_12963	DROME03810, DROME03820
OG0003795	bflo_11372	DROME10754, DROME10753, DROME10755
OG0003798	bflo_17437	DROME12695
OG0003803	bflo_25196	DROME02481, DROME02482
OG0003805	bflo_12380, bflo_17374, bflo_10826, bflo_21162	DROME01815
OG0003806	bflo_23190, bflo_00688	DROME01868
OG0003807	bflo_23696	DROME20522, DROME05215
OG0003808	bflo_01527	DROME08174
OG0003809	bflo_07420	DROME04169, DROME04168
OG0003811	bflo_14145	DROME14988, DROME14990, DROME14989
OG0003813	bflo_08536	DROME10056
OG0003815	bflo_18600	DROME08171
OG0003817	bflo_16520	DROME00653
OG0003818	bflo_26938, bflo_10045	DROME11129
OG0003820	bflo_03485	DROME07987
OG0003821	bflo_11241	DROME04477
OG0003823	bflo_01062	DROME12335
OG0003824	bflo_01655	DROME17215
OG0003826	bflo_20813	DROME12869, DROME12870, DROME12868
OG0003827	bflo_26098, bflo_25484, bflo_25483, bflo_26097	DROME06883, DROME06884
OG0003828	bflo_16758	DROME10911
OG0003829	bflo_16298	DROME01864
OG0003831	bflo_15015	DROME02158
OG0003832	bflo_11645	DROME22043
OG0003834	bflo_13313	DROME21433
OG0003836	bflo_14104	DROME15123
OG0003837	bflo_04359	DROME14236, DROME08398
OG0003838	bflo_14249	DROME00382, DROME00383
OG0003839	bflo_15827	DROME21710
OG0003840	bflo_06986	DROME00482
OG0003841	bflo_04276	DROME10377, DROME10376, DROME21784
OG0003843	bflo_13315	DROME02011
OG0003844	bflo_05707	DROME19636, DROME19637
OG0003845	bflo_20330	DROME21374
OG0003846	bflo_08816	DROME14576
OG0003847	bflo_18871	DROME04113
OG0003848	bflo_27156, bflo_15576	DROME19059, DROME03440, DROME21451, DROME09630
OG0003849	bflo_06550, bflo_06870	DROME18363, DROME18362
OG0003850	bflo_11358	DROME19645
OG0003851	bflo_00415, bflo_00554, bflo_00750	DROME07873, DROME07872, DROME07874
OG0003852	bflo_07596	DROME08152
OG0003853	bflo_21440	DROME00889
OG0003854	bflo_02025	DROME11356
OG0003856	bflo_23888	DROME18670
OG0003857	bflo_23884	DROME21963
OG0003858	bflo_16889	DROME12659
OG0003861	bflo_18325	DROME13113
OG0003863	bflo_08746	DROME16970, DROME16972, DROME16971
OG0003864	bflo_17590	DROME16687, DROME16688
OG0003865	bflo_02430	DROME12154, DROME12155
OG0003866	bflo_18467, bflo_18468	DROME15012, DROME15013
OG0003867	bflo_24398	DROME04382
OG0003868	bflo_15648	DROME05264, DROME05265, DROME05263
OG0003869	bflo_18781	DROME09592
OG0003870	bflo_10490	DROME12586, DROME12587
OG0003872	bflo_16387	DROME05404
OG0003873	bflo_24827, bflo_16172	DROME21721
OG0003874	bflo_06454	DROME06608
OG0003875	bflo_10585	DROME19790, DROME19791
OG0003876	bflo_25231	DROME09112
OG0003877	bflo_22483	DROME03255, DROME03256
OG0003879	bflo_01976	DROME15863, DROME15864
OG0003881	bflo_12239	DROME06398
OG0003883	bflo_09030	DROME12952, DROME12953
OG0003884	bflo_08247	DROME16036
OG0003885	bflo_05699	DROME01881, DROME01880
OG0003886	bflo_02594	DROME16702
OG0003887	bflo_07640	DROME16856
OG0003888	bflo_27212, bflo_17272	DROME14996
OG0003889	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060	DROME06390
OG0003892	bflo_11576	DROME03882, DROME03883, DROME03881
OG0003893	bflo_18061	DROME20864
OG0003894	bflo_15776	DROME08816
OG0003895	bflo_22849	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	bflo_24684	DROME08504, DROME08505
OG0003898	bflo_21662	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	bflo_04990, bflo_04991	DROME15608
OG0003903	bflo_17448	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	bflo_08053	DROME13386
OG0003906	bflo_04877	DROME10315
OG0003909	bflo_13163	DROME12680
OG0003910	bflo_17784	DROME10387
OG0003911	bflo_01450	DROME11361
OG0003912	bflo_13927	DROME03970, DROME03969, DROME03443
OG0003913	bflo_25822	DROME04350
OG0003915	bflo_22605	DROME04519
OG0003916	bflo_12715	DROME10524, DROME10523
OG0003917	bflo_14511	DROME06379
OG0003918	bflo_07118	DROME16748, DROME16746, DROME16745, DROME16747
OG0003920	bflo_17349	DROME16629, DROME16630
OG0003921	bflo_01051	DROME02956, DROME02955, DROME02957
OG0003923	bflo_18828	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	bflo_24965	DROME01564, DROME01563
OG0003926	bflo_24571	DROME01565, DROME01567, DROME01566
OG0003929	bflo_05243	DROME08880
OG0003930	bflo_03015	DROME20922
OG0003931	bflo_23064	DROME02384, DROME02385
OG0003933	bflo_12445	DROME03669
OG0003934	bflo_25582	DROME11280
OG0003935	bflo_09457, bflo_07075, bflo_19441	DROME00302
OG0003936	bflo_12653	DROME02177
OG0003938	bflo_17513	DROME13183
OG0003939	bflo_25332	DROME01287
OG0003940	bflo_12482	DROME13675
OG0003942	bflo_17261	DROME15620
OG0003944	bflo_17891	DROME18760
OG0003945	bflo_23336	DROME01863
OG0003946	bflo_08890	DROME13159, DROME13158
OG0003947	bflo_10038, bflo_26937	DROME08292
OG0003949	bflo_04795, bflo_20040, bflo_04980	DROME09152
OG0003950	bflo_04796	DROME16615
OG0003951	bflo_10924	DROME07725
OG0003953	bflo_14937	DROME09054, DROME00634, DROME11448
OG0003955	bflo_15067	DROME16756
OG0003958	bflo_07451	DROME00635
OG0003959	bflo_16654	DROME15055
OG0003961	bflo_01052	DROME17804
OG0003962	bflo_14558	DROME09201
OG0003964	bflo_22238, bflo_22112, bflo_22610	DROME09409
OG0003965	bflo_01681	DROME07977, DROME07971, DROME07972
OG0003967	bflo_23352	DROME15281
OG0003968	bflo_09937	DROME04759, DROME04758
OG0003969	bflo_11550	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	bflo_08004	DROME08299
OG0003971	bflo_09929	DROME06198
OG0003972	bflo_13739	DROME03377
OG0003973	bflo_07614	DROME13196, DROME13195, DROME13194
OG0003998	bflo_19399	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	bflo_00820	DROME14381, DROME14380
OG0004000	bflo_02654	DROME11283
OG0004004	bflo_00245	DROME11755, DROME11754
OG0004005	bflo_05822	DROME14778, DROME14779, DROME14780
OG0004007	bflo_25579	DROME18644
OG0004009	bflo_08409	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	bflo_07481	DROME02697, DROME02696, DROME02701
OG0004012	bflo_10107	DROME11288
OG0004014	bflo_01604	DROME02886, DROME02837
OG0004015	bflo_27508, bflo_25882	DROME07793
OG0004017	bflo_06408	DROME02036
OG0004019	bflo_03365	DROME01647
OG0004021	bflo_20663	DROME19870
OG0004022	bflo_03904, bflo_18302	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	bflo_13771, bflo_13445	DROME19067
OG0004025	bflo_08844	DROME16102
OG0004027	bflo_19261	DROME13967
OG0004028	bflo_08558	DROME21582, DROME21583
OG0004031	bflo_16318	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	bflo_22471	DROME08117
OG0004033	bflo_10163	DROME14180, DROME12245
OG0004035	bflo_13352	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	bflo_04917	DROME19609
OG0004037	bflo_21736	DROME06863
OG0004038	bflo_25870	DROME02888
OG0004039	bflo_00182	DROME19307
OG0004041	bflo_06689	DROME05936
OG0004042	bflo_01092	DROME16619
OG0004044	bflo_01005	DROME05299, DROME05298
OG0004045	bflo_10090	DROME06772
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	bflo_05759	DROME17671
OG0004051	bflo_00363	DROME18087, DROME18086
OG0004053	bflo_06844	DROME21730
OG0004054	bflo_17321	DROME15059
OG0004056	bflo_08362	DROME15287
OG0004057	bflo_03481	DROME06677, DROME00479
OG0004059	bflo_09431	DROME13217
OG0004060	bflo_10224	DROME20687
OG0004061	bflo_25941	DROME03990
OG0004062	bflo_09235	DROME16212
OG0004064	bflo_06053	DROME06301
OG0004065	bflo_24951	DROME02456
OG0004066	bflo_16131	DROME10827
OG0004067	bflo_21757	DROME14860
OG0004069	bflo_07987	DROME10101
OG0004070	bflo_23729	DROME04845
OG0004071	bflo_16403	DROME15812
OG0004072	bflo_19459	DROME21957, DROME17982
OG0004073	bflo_03411, bflo_16850	DROME01650
OG0004074	bflo_06358	DROME06751
OG0004075	bflo_12360	DROME21242
OG0004076	bflo_06535	DROME00303
OG0004079	bflo_15451	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	bflo_18882	DROME06468, DROME06467
OG0004081	bflo_21861	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	bflo_00978	DROME08161
OG0004084	bflo_04730	DROME12357
OG0004085	bflo_21712	DROME05732, DROME05731, DROME05733
OG0004089	bflo_24435	DROME00381
OG0004091	bflo_25537	DROME14119
OG0004092	bflo_18722	DROME12563
OG0004095	bflo_08947	DROME13735
OG0004096	bflo_16105	DROME00515
OG0004098	bflo_25548	DROME01948
OG0004099	bflo_23751	DROME19388
OG0004101	bflo_02328	DROME08755, DROME08757, DROME08756
OG0004102	bflo_10530	DROME12666
OG0004105	bflo_05301	DROME04809, DROME04810, DROME04811
OG0004107	bflo_26512	DROME12701, DROME19212
OG0004108	bflo_14163	DROME07361
OG0004110	bflo_06903	DROME17755
OG0004111	bflo_06133	DROME04654, DROME04653
OG0004112	bflo_05743	DROME12140
OG0004113	bflo_11906	DROME06222, DROME06223
OG0004114	bflo_18466	DROME16337
OG0004115	bflo_24357	DROME13846, DROME13845, DROME13844
OG0004116	bflo_14868	DROME02477
OG0004118	bflo_11032	DROME19673
OG0004119	bflo_05817	DROME14543
OG0004120	bflo_06902	DROME07794
OG0004121	bflo_24414	DROME03957
OG0004122	bflo_16663	DROME08383
OG0004123	bflo_01120	DROME12798
OG0004124	bflo_01444	DROME02608
OG0004130	bflo_05927	DROME05314
