Orthogroup	BRAFL	SCHMD
OG0004329	bflo_09988, bflo_02398	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	bflo_18848	SCHMD03763
OG0004331	bflo_18890	SCHMD28298, SCHMD09132
OG0004332	bflo_24713	SCHMD00454
OG0004334	bflo_25607	SCHMD10101
OG0004335	bflo_14442	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	bflo_14114	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	bflo_23516	SCHMD09660, SCHMD01095
OG0004344	bflo_07396	SCHMD12044
OG0004347	bflo_20345	SCHMD25637, SCHMD11463
OG0004348	bflo_21350	SCHMD00729
OG0004350	bflo_18288, bflo_18444	SCHMD16920, SCHMD07665
OG0004351	bflo_24757	SCHMD12829
OG0004352	bflo_24539	SCHMD11224
OG0004353	bflo_24646	SCHMD21824, SCHMD16507
OG0004354	bflo_14863	SCHMD15589
OG0004356	bflo_23965, bflo_24929	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	bflo_11539	SCHMD26102, SCHMD07557
OG0004359	bflo_15102	SCHMD05503
OG0004360	bflo_05338	SCHMD05210
OG0004362	bflo_04119	SCHMD14598, SCHMD12685
OG0004364	bflo_13993	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	bflo_19418	SCHMD14299
OG0004367	bflo_21281	SCHMD09384
OG0004368	bflo_16051	SCHMD06787, SCHMD28933
OG0004369	bflo_16942	SCHMD13900
OG0004370	bflo_21301	SCHMD05486
OG0004373	bflo_06065	SCHMD15692
OG0004374	bflo_20012	SCHMD08647
OG0004376	bflo_20526	SCHMD24005, SCHMD12717
OG0004377	bflo_19356	SCHMD00654, SCHMD00288
OG0004378	bflo_07641	SCHMD13186, SCHMD15248
OG0004379	bflo_09448	SCHMD09241
OG0004381	bflo_09247	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	bflo_06113	SCHMD20602, SCHMD02352
OG0004390	bflo_17071	SCHMD22900
OG0004392	bflo_07121	SCHMD01600
OG0004393	bflo_09718	SCHMD23967, SCHMD19706
OG0004394	bflo_14723	SCHMD15506
OG0004395	bflo_12354	SCHMD13387, SCHMD13388
OG0004396	bflo_24471	SCHMD06052
OG0004397	bflo_13249	SCHMD22336
OG0004398	bflo_20532	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	bflo_11895	SCHMD04230
OG0004401	bflo_00348	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	bflo_06952	SCHMD15173, SCHMD28843
OG0004404	bflo_21918	SCHMD02644, SCHMD04995
OG0004405	bflo_23675	SCHMD05548, SCHMD03220
OG0004407	bflo_24382	SCHMD00293
OG0004408	bflo_21379	SCHMD17516
OG0004409	bflo_12253	SCHMD04463
OG0004415	bflo_18620	SCHMD23101, SCHMD14463
OG0004417	bflo_25703	SCHMD11303
OG0004418	bflo_09866, bflo_06391	SCHMD18151, SCHMD12683
OG0004420	bflo_24578	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	bflo_10986	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900
OG0004422	bflo_05990	SCHMD03253
OG0004423	bflo_06771	SCHMD29397
OG0004424	bflo_11552	SCHMD16178, SCHMD07772
OG0004425	bflo_02356	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	bflo_13509	SCHMD14134, SCHMD13488
OG0004427	bflo_20689	SCHMD23421, SCHMD22702, SCHMD16585
OG0004457	bflo_12586	SCHMD21666
OG0004459	bflo_09372	SCHMD11611
OG0004460	bflo_12840	SCHMD02836
OG0004462	bflo_21993	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	bflo_20522	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	bflo_05736, bflo_05733	SCHMD05636
OG0004467	bflo_20572	SCHMD25583
OG0004472	bflo_10789	SCHMD10150
OG0004474	bflo_14427	SCHMD16777
OG0004479	bflo_13215	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	bflo_05296	SCHMD08179
OG0004484	bflo_24462	SCHMD05719, SCHMD12798
OG0004486	bflo_12928	SCHMD01167
OG0004487	bflo_11125, bflo_13011	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	bflo_06230	SCHMD26474
OG0004489	bflo_11412	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	bflo_16236, bflo_03321	SCHMD17389, SCHMD11597
OG0004492	bflo_20550	SCHMD04733
OG0004493	bflo_17475	SCHMD17846, SCHMD13358
OG0004495	bflo_13385	SCHMD01719
OG0004496	bflo_15959	SCHMD26140, SCHMD14189
OG0004498	bflo_13885	SCHMD04342
OG0004499	bflo_11750	SCHMD03412, SCHMD12382
OG0004500	bflo_06052	SCHMD11617
OG0004501	bflo_17400	SCHMD07977
OG0004503	bflo_14782	SCHMD16736, SCHMD23538
OG0004505	bflo_02172, bflo_02171	SCHMD09314
OG0004507	bflo_06594	SCHMD04748
OG0004509	bflo_17080	SCHMD17345, SCHMD26727
OG0004510	bflo_14873, bflo_15347	SCHMD20341
OG0004511	bflo_15924	SCHMD28314
OG0004512	bflo_23496, bflo_16546	SCHMD07187, SCHMD09103
OG0004513	bflo_08350	SCHMD00064, SCHMD04110
OG0004514	bflo_20987	SCHMD05036
OG0004515	bflo_26975, bflo_10817	SCHMD02738
OG0004516	bflo_04748, bflo_20144	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	bflo_23362	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004520	bflo_21786	SCHMD11457
OG0004522	bflo_16159, bflo_06058	SCHMD08563
OG0004523	bflo_05747	SCHMD00984
OG0004526	bflo_15645	SCHMD13090
OG0004529	bflo_24826	SCHMD01565
OG0004530	bflo_14830	SCHMD02115
OG0004532	bflo_22983	SCHMD21409, SCHMD24151
OG0004535	bflo_06382	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	bflo_05863	SCHMD09009
OG0004542	bflo_09402	SCHMD08621
OG0004543	bflo_00318	SCHMD00021
OG0004546	bflo_06485	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	bflo_15915	SCHMD01586
OG0004549	bflo_09910, bflo_09909	SCHMD23062
OG0004551	bflo_23479	SCHMD02466
OG0004554	bflo_24473	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	bflo_27055, bflo_12751	SCHMD01126
OG0004558	bflo_24327	SCHMD23563
OG0004559	bflo_23454	SCHMD09022
OG0004564	bflo_09365	SCHMD06864, SCHMD16273
OG0004565	bflo_05792	SCHMD06237
OG0004567	bflo_01420	SCHMD08103
OG0004568	bflo_15367, bflo_26968, bflo_10690	SCHMD00415
OG0004569	bflo_22265	SCHMD07227
OG0004570	bflo_24052	SCHMD10693
OG0004572	bflo_13327, bflo_13783	SCHMD00027
OG0004573	bflo_20186	SCHMD24195, SCHMD13279
OG0004577	bflo_12511	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	bflo_16288	SCHMD13522, SCHMD10265
OG0004579	bflo_11289	SCHMD05858
OG0004581	bflo_22410	SCHMD06969
OG0004582	bflo_25502	SCHMD11081, SCHMD11080
OG0004583	bflo_26211	SCHMD18243, SCHMD12573
OG0004586	bflo_24700, bflo_24231	SCHMD10991, SCHMD09342
OG0004589	bflo_20258	SCHMD07310
OG0004590	bflo_20267	SCHMD02645, SCHMD02084
OG0004592	bflo_25813	SCHMD21981, SCHMD24746
OG0004595	bflo_00394	SCHMD23529, SCHMD18234
OG0004596	bflo_08985	SCHMD22207, SCHMD22206
OG0004599	bflo_05807	SCHMD19964
OG0004600	bflo_26500	SCHMD10479
OG0004602	bflo_04353	SCHMD00904
OG0004603	bflo_23030	SCHMD09121, SCHMD04362
OG0004605	bflo_23298	SCHMD16312, SCHMD16314
OG0004606	bflo_01880	SCHMD04125, SCHMD12842
OG0004607	bflo_22603	SCHMD04747, SCHMD24317
OG0004608	bflo_16554	SCHMD24531, SCHMD11307
OG0004609	bflo_20965	SCHMD12031, SCHMD13204
OG0004610	bflo_06351	SCHMD04931
OG0004612	bflo_00158	SCHMD00076
OG0004613	bflo_19503, bflo_11676	SCHMD02078
OG0004614	bflo_11461	SCHMD21793, SCHMD24411
OG0004616	bflo_02456	SCHMD28217
OG0004619	bflo_18891	SCHMD07738
OG0004621	bflo_11024	SCHMD02131
OG0004623	bflo_19298	SCHMD29595
OG0004626	bflo_13446	SCHMD21056, SCHMD25126
OG0004630	bflo_18024	SCHMD19924, SCHMD19158
OG0004631	bflo_26303	SCHMD23492
OG0004632	bflo_20183	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	bflo_24095	SCHMD08375
OG0004634	bflo_24560	SCHMD05432
OG0004635	bflo_16335	SCHMD03118
OG0004638	bflo_17068	SCHMD03884
OG0004639	bflo_17059	SCHMD11835
OG0004643	bflo_21665	SCHMD12179
OG0004646	bflo_01898	SCHMD02650
OG0004648	bflo_12258	SCHMD22597, SCHMD14009
OG0004649	bflo_20493	SCHMD11982
OG0004651	bflo_17981	SCHMD12856
OG0004652	bflo_21212, bflo_21245	SCHMD09910, SCHMD14465
OG0004654	bflo_09378	SCHMD11590
OG0004655	bflo_09012	SCHMD10685
OG0004657	bflo_24670	SCHMD24003, SCHMD14727
OG0004662	bflo_20444	SCHMD23223, SCHMD01585
OG0004663	bflo_20810	SCHMD03596
OG0004666	bflo_09834	SCHMD15089
OG0004669	bflo_17570	SCHMD05517
OG0004670	bflo_02470	SCHMD20695, SCHMD17163
OG0004671	bflo_20944	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	bflo_18808	SCHMD12584
OG0004674	bflo_05749	SCHMD03223
OG0004675	bflo_06236	SCHMD07033
OG0004678	bflo_15606	SCHMD09572, SCHMD22384
OG0004681	bflo_20300, bflo_01693	SCHMD05397
OG0004682	bflo_08235	SCHMD08178
OG0004683	bflo_06703	SCHMD10878
OG0004684	bflo_18861	SCHMD04346
OG0004685	bflo_05949	SCHMD09955
OG0004687	bflo_11035	SCHMD23153, SCHMD15300
OG0004688	bflo_12196	SCHMD09484, SCHMD08993
OG0004689	bflo_21020	SCHMD04465
OG0004690	bflo_08245	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	bflo_11450	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	bflo_23436	SCHMD19141, SCHMD23931
OG0004696	bflo_07889	SCHMD21643
OG0004697	bflo_15191	SCHMD17021
OG0004699	bflo_03925	SCHMD06447
OG0004700	bflo_22704	SCHMD16439
OG0004703	bflo_02735	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	bflo_25602	SCHMD02724
OG0004705	bflo_14925	SCHMD06298
OG0004708	bflo_00244	SCHMD08019
OG0004711	bflo_15142	SCHMD14637
OG0004715	bflo_04075, bflo_04885, bflo_04105, bflo_04114, bflo_06749, bflo_06020, bflo_06731, bflo_06735, bflo_04883, bflo_06145, bflo_05482, bflo_19563, bflo_06271, bflo_06743	SCHMD24200, SCHMD23886, SCHMD25306
OG0004715	bflo_06040	SCHMD02238
OG0004728	bflo_13486	SCHMD02271
OG0004730	bflo_06596	SCHMD19530
OG0004731	bflo_04600	SCHMD03298
OG0004736	bflo_14317	SCHMD16289
OG0004738	bflo_23674	SCHMD29258
OG0004740	bflo_10418	SCHMD00456
OG0004743	bflo_15127	SCHMD01142
OG0004744	bflo_22859	SCHMD15430, SCHMD15429
OG0004747	bflo_12691	SCHMD15119, SCHMD10662
OG0004749	bflo_13392	SCHMD27524, SCHMD05320, SCHMD13141
OG0004752	bflo_23786	SCHMD13187, SCHMD26487
OG0004753	bflo_09370	SCHMD09681
OG0004754	bflo_23367	SCHMD12657
OG0004756	bflo_01688	SCHMD15431
OG0004757	bflo_09888	SCHMD03519
OG0004763	bflo_20256	SCHMD15362
OG0004764	bflo_26083	SCHMD19894, SCHMD17272
OG0004765	bflo_02347, bflo_25288	SCHMD16710, SCHMD04808
OG0004766	bflo_10868	SCHMD00505
OG0004767	bflo_23754, bflo_23555	SCHMD00495
OG0004768	bflo_14539	SCHMD08416
OG0004769	bflo_05382, bflo_15999	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	bflo_04459, bflo_03900	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	bflo_23722	SCHMD19882, SCHMD27089
OG0004774	bflo_22864	SCHMD08224
OG0004775	bflo_03391	SCHMD05122
OG0004781	bflo_14399	SCHMD09320, SCHMD20619, SCHMD19135
OG0004784	bflo_21151	SCHMD03001
OG0004785	bflo_19212	SCHMD08779
OG0004787	bflo_17213	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004788	bflo_20105	SCHMD14805
OG0004790	bflo_20406	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	bflo_20414	SCHMD07589
OG0004793	bflo_10046	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	bflo_04357	SCHMD12411, SCHMD08689
OG0004795	bflo_20953	SCHMD12519
OG0004797	bflo_04765	SCHMD02596
OG0004804	bflo_23008	SCHMD02590
OG0004805	bflo_21807	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	bflo_16176, bflo_06928	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	bflo_24087	SCHMD06754
OG0004809	bflo_15570	SCHMD11312
OG0004811	bflo_11368	SCHMD04903, SCHMD12545
OG0004813	bflo_06335	SCHMD09064, SCHMD18661
OG0004814	bflo_18711	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	bflo_09257	SCHMD16530, SCHMD18318
OG0004817	bflo_00615	SCHMD02143
OG0004819	bflo_01447	SCHMD02457
OG0004820	bflo_04335	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	bflo_04058	SCHMD03658
OG0004823	bflo_03232	SCHMD04427
OG0004825	bflo_16544	SCHMD01996
OG0004826	bflo_11744	SCHMD11772, SCHMD08879
OG0004828	bflo_07064	SCHMD06417
OG0004829	bflo_07190	SCHMD15495
OG0004832	bflo_26425	SCHMD04947, SCHMD01782
OG0004834	bflo_22223	SCHMD27086, SCHMD22075
OG0004835	bflo_20781	SCHMD04785
OG0004837	bflo_12377	SCHMD13853
OG0004838	bflo_06796	SCHMD09990
OG0004839	bflo_06490	SCHMD20877, SCHMD19245
OG0004840	bflo_15568	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	bflo_12560	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	bflo_13843	SCHMD08775
OG0004848	bflo_10512	SCHMD09045, SCHMD13087
OG0004849	bflo_17431	SCHMD21680, SCHMD17383, SCHMD10425
OG0004851	bflo_05688	SCHMD21554, SCHMD25137
OG0004852	bflo_15961	SCHMD04160
OG0004854	bflo_14278	SCHMD06398
OG0004855	bflo_21051	SCHMD08752
OG0004856	bflo_14646	SCHMD03409, SCHMD06660
OG0004858	bflo_20586	SCHMD05398
OG0004859	bflo_18513	SCHMD17438
OG0004860	bflo_25293	SCHMD19929
OG0004863	bflo_10166	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	bflo_11500	SCHMD01647
OG0004865	bflo_20067	SCHMD12030, SCHMD20327
OG0004866	bflo_01606	SCHMD07232
OG0004867	bflo_21346	SCHMD21489
OG0004869	bflo_19239	SCHMD21141
OG0004870	bflo_10371	SCHMD02199
OG0004871	bflo_20284	SCHMD08112
OG0004874	bflo_12683	SCHMD06154
OG0004875	bflo_26219	SCHMD06197
OG0004877	bflo_15518	SCHMD17992
OG0004879	bflo_21810	SCHMD24301, SCHMD03040
OG0004880	bflo_23275	SCHMD03179
OG0004881	bflo_24775	SCHMD07531
OG0004882	bflo_27067, bflo_13047	SCHMD14011, SCHMD19843
OG0004883	bflo_22965	SCHMD14718, SCHMD10514
OG0004884	bflo_06067	SCHMD10361
OG0004885	bflo_07174	SCHMD17252, SCHMD28061
OG0004886	bflo_21794	SCHMD11132
OG0004887	bflo_05853	SCHMD01845
OG0004889	bflo_16517	SCHMD27008
OG0004891	bflo_02031	SCHMD06376, SCHMD01780
OG0004892	bflo_08899	SCHMD03240
OG0004893	bflo_05758	SCHMD12438
OG0004895	bflo_20234	SCHMD06983, SCHMD03087
OG0004896	bflo_16531	SCHMD23220, SCHMD15681
OG0004897	bflo_08561	SCHMD05607, SCHMD11051
OG0004898	bflo_17464	SCHMD08642, SCHMD08952
OG0004899	bflo_14839	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	bflo_20996	SCHMD16292
OG0004902	bflo_21407	SCHMD18948
OG0004903	bflo_05229, bflo_13841, bflo_05231	SCHMD05175
OG0004906	bflo_22225	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	bflo_20360	SCHMD21383
OG0004908	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873	SCHMD19263
OG0004911	bflo_15427	SCHMD04835
OG0004913	bflo_21278	SCHMD04287
OG0004917	bflo_00953	SCHMD19944
OG0004919	bflo_24821	SCHMD06145
OG0004922	bflo_05574	SCHMD11129
OG0004923	bflo_20936	SCHMD25456
OG0004924	bflo_01184	SCHMD01005
OG0004927	bflo_12057	SCHMD14560
OG0004928	bflo_00998	SCHMD00158
OG0004929	bflo_14724	SCHMD00438
OG0004930	bflo_00862	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	bflo_05967	SCHMD05705
OG0004932	bflo_01088	SCHMD10077, SCHMD21150
OG0004935	bflo_27188, bflo_16334	SCHMD12789
OG0004939	bflo_26100	SCHMD02451, SCHMD08680
OG0004941	bflo_12121	SCHMD02800
OG0004944	bflo_11279	SCHMD12602
OG0004945	bflo_25538	SCHMD28305
OG0004945	bflo_26311	SCHMD22822
OG0004946	bflo_21068	SCHMD21559, SCHMD28963, SCHMD25055
OG0004949	bflo_10358	SCHMD07060
OG0004950	bflo_27252, bflo_18338	SCHMD15994
OG0004951	bflo_17733	SCHMD08268
OG0004952	bflo_06593	SCHMD04799
OG0004954	bflo_05593	SCHMD11745
OG0004956	bflo_11628	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	bflo_03527	SCHMD08535
OG0004961	bflo_00860	SCHMD06846
OG0004962	bflo_19679	SCHMD01501
OG0004963	bflo_02420	SCHMD23165, SCHMD03796
OG0004964	bflo_18959	SCHMD14552
OG0004965	bflo_13051	SCHMD03325
OG0004967	bflo_02587	SCHMD00331
OG0004971	bflo_27226, bflo_17760	SCHMD11504
OG0004972	bflo_23204	SCHMD03056
OG0004975	bflo_26316	SCHMD16508, SCHMD27886
OG0004976	bflo_14435	SCHMD07971, SCHMD08301
OG0004977	bflo_19613	SCHMD07667
OG0004979	bflo_18913	SCHMD05958, SCHMD29649
OG0004980	bflo_08613	SCHMD05222
OG0004981	bflo_02414	SCHMD07697
OG0004982	bflo_15633	SCHMD05427
OG0004985	bflo_21194	SCHMD07642
OG0004986	bflo_25545	SCHMD20757, SCHMD05474, SCHMD17557
OG0004988	bflo_21103	SCHMD02346
OG0004989	bflo_03493	SCHMD07783
OG0005000	bflo_24211	SCHMD05303
OG0005002	bflo_01656	SCHMD03211
OG0005003	bflo_09023	SCHMD17130, SCHMD16608
OG0005006	bflo_00766	SCHMD13689, SCHMD15401
OG0005007	bflo_22056	SCHMD06268
OG0005008	bflo_12699	SCHMD11431
OG0005009	bflo_09320	SCHMD10866, SCHMD06406, SCHMD13004
OG0005010	bflo_04352	SCHMD18938, SCHMD01965
OG0005011	bflo_17635	SCHMD20822
OG0005013	bflo_08225	SCHMD29249
OG0005014	bflo_20632	SCHMD05034
OG0005015	bflo_07668	SCHMD04974
OG0005021	bflo_21977	SCHMD22445, SCHMD29123
OG0005040	bflo_17923	SCHMD01329
OG0005044	bflo_20336	SCHMD19810
OG0005045	bflo_06654	SCHMD01798
OG0005046	bflo_12080	SCHMD10754
OG0005047	bflo_14126	SCHMD04128
OG0005048	bflo_11605	SCHMD09382
OG0005050	bflo_10532	SCHMD16601
OG0005053	bflo_19039	SCHMD17693
OG0005054	bflo_25252	SCHMD05128, SCHMD05129
OG0005057	bflo_09215	SCHMD10227
OG0005059	bflo_16809, bflo_15765	SCHMD24138
OG0005062	bflo_02596	SCHMD01700
OG0005064	bflo_03950	SCHMD10553, SCHMD11876, SCHMD13247
OG0005066	bflo_13933	SCHMD16233, SCHMD13410
OG0005067	bflo_00382	SCHMD04281, SCHMD22789, SCHMD19756
OG0005072	bflo_14326	SCHMD07382
OG0005073	bflo_01013	SCHMD20560
OG0005076	bflo_06311	SCHMD18341
OG0005081	bflo_02603	SCHMD07968
OG0005082	bflo_20793	SCHMD02375
OG0005084	bflo_10883	SCHMD06621
OG0005086	bflo_11753	SCHMD07135
OG0005087	bflo_16261	SCHMD04210, SCHMD04212
OG0005088	bflo_25735	SCHMD00106
OG0005089	bflo_05914	SCHMD02522
OG0005090	bflo_23045	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	bflo_11879	SCHMD08070
OG0005095	bflo_08843	SCHMD09142, SCHMD20356
OG0005096	bflo_23554, bflo_23745	SCHMD12701, SCHMD22213
OG0005098	bflo_19314	SCHMD01756, SCHMD02907
OG0005100	bflo_21620	SCHMD09835
OG0005105	bflo_23173	SCHMD10932
OG0005106	bflo_14394	SCHMD05434
OG0005109	bflo_19171	SCHMD29484
OG0005110	bflo_23714	SCHMD02795
OG0005111	bflo_24556	SCHMD15543, SCHMD03637
OG0005117	bflo_24540	SCHMD21251
OG0005119	bflo_10008	SCHMD25512
OG0005120	bflo_13473	SCHMD08539
OG0005121	bflo_14563, bflo_14565	SCHMD08386
OG0005124	bflo_06130	SCHMD19577
OG0005130	bflo_14332	SCHMD26291, SCHMD12198
OG0005131	bflo_12896	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	bflo_02012	SCHMD06276
OG0005133	bflo_22167, bflo_26604	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385
OG0005135	bflo_07244	SCHMD01310
OG0005137	bflo_24889	SCHMD05021, SCHMD06206
OG0005139	bflo_17759	SCHMD04022
OG0005140	bflo_08025	SCHMD10665
OG0005142	bflo_24616	SCHMD05971
OG0005143	bflo_21983	SCHMD12861, SCHMD10599
OG0005144	bflo_26212	SCHMD07235
OG0005145	bflo_06310	SCHMD04144
OG0005149	bflo_07714	SCHMD06219
OG0005151	bflo_21590	SCHMD28665, SCHMD29534
OG0005154	bflo_25581	SCHMD00118
OG0005155	bflo_21651	SCHMD06441
OG0005156	bflo_02417	SCHMD09812
OG0005157	bflo_18814	SCHMD08161
OG0005158	bflo_19145	SCHMD06177, SCHMD06175, SCHMD03965
OG0005159	bflo_25871	SCHMD27256, SCHMD08517
OG0005168	bflo_08733	SCHMD04735
OG0005169	bflo_22043	SCHMD15964, SCHMD17733
OG0005172	bflo_12562	SCHMD00033
OG0005174	bflo_00211	SCHMD00190
OG0005175	bflo_24985	SCHMD19207, SCHMD24072, SCHMD23126
OG0005179	bflo_15145	SCHMD10255
OG0005180	bflo_08939	SCHMD24708, SCHMD24496, SCHMD07254
OG0005182	bflo_26207	SCHMD09062
OG0005183	bflo_09802	SCHMD09747
OG0005184	bflo_15705	SCHMD11344, SCHMD27380
OG0005186	bflo_21617	SCHMD29849
OG0005187	bflo_11587	SCHMD09837
OG0005189	bflo_19951	SCHMD17680, SCHMD17681
OG0005191	bflo_25297	SCHMD28673, SCHMD08050
OG0005197	bflo_00736	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851
OG0005199	bflo_00988	SCHMD14063, SCHMD09600
OG0005200	bflo_24428	SCHMD16396
OG0005201	bflo_12925	SCHMD23946
OG0005202	bflo_18640	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356
OG0005204	bflo_16426	SCHMD03898
OG0005205	bflo_19385	SCHMD05833
OG0005206	bflo_04884	SCHMD05352
OG0005207	bflo_16010	SCHMD02988, SCHMD02985
OG0005209	bflo_23073	SCHMD22224, SCHMD09481
OG0005211	bflo_18398	SCHMD16564, SCHMD09722
OG0005212	bflo_06063	SCHMD21052, SCHMD21053, SCHMD20624
OG0005214	bflo_21718	SCHMD22419
OG0005215	bflo_25677	SCHMD19622
OG0005218	bflo_17567	SCHMD04853
OG0005221	bflo_09716	SCHMD22455
OG0005222	bflo_13391	SCHMD02749
OG0005224	bflo_17194	SCHMD00054, SCHMD12667, SCHMD14422
OG0005225	bflo_24246	SCHMD12592, SCHMD13372
OG0005226	bflo_11638	SCHMD11539
OG0005228	bflo_08976	SCHMD07535
OG0005230	bflo_12517	SCHMD02282
OG0005232	bflo_20581	SCHMD28252, SCHMD08336
OG0005233	bflo_11596	SCHMD02641
OG0005234	bflo_24415	SCHMD15265
OG0005235	bflo_00364, bflo_26581	SCHMD00308
OG0005237	bflo_13805	SCHMD13956
OG0005238	bflo_16299	SCHMD01752, SCHMD04129
OG0005239	bflo_14013	SCHMD19406
OG0005240	bflo_00296	SCHMD07948
OG0005242	bflo_24830	SCHMD03436
OG0005244	bflo_15824	SCHMD12116
OG0005245	bflo_00267	SCHMD18525
OG0005246	bflo_19390	SCHMD00412, SCHMD05612
OG0005247	bflo_13263	SCHMD07196
OG0005249	bflo_15878	SCHMD11873
OG0005253	bflo_14325	SCHMD08303
OG0005254	bflo_22780	SCHMD11037
OG0005256	bflo_11457	SCHMD06861, SCHMD25416, SCHMD22989
OG0005257	bflo_07445, bflo_07446	SCHMD16491, SCHMD16492, SCHMD16490
OG0005259	bflo_11376	SCHMD00463
OG0005261	bflo_01451	SCHMD17094, SCHMD16953
OG0005262	bflo_24459	SCHMD09724, SCHMD09723
OG0005263	bflo_23388	SCHMD15025
OG0005264	bflo_11001	SCHMD21690
OG0005267	bflo_18091	SCHMD05485, SCHMD21413
OG0005268	bflo_10223	SCHMD03385
OG0005269	bflo_11556	SCHMD02017
OG0005270	bflo_08678	SCHMD22449
OG0005273	bflo_17620	SCHMD04729
OG0005274	bflo_19680, bflo_19780	SCHMD14072
OG0005275	bflo_11654	SCHMD11538, SCHMD09516, SCHMD09517
OG0005276	bflo_05755	SCHMD12186
OG0005279	bflo_12822	SCHMD21196, SCHMD21859
OG0005280	bflo_10369	SCHMD05321, SCHMD08421
OG0005281	bflo_10643	SCHMD01191
OG0005285	bflo_20114	SCHMD04425
OG0005286	bflo_13643	SCHMD06916
OG0005287	bflo_08470	SCHMD00449
OG0005288	bflo_04382	SCHMD19865, SCHMD28895
OG0005289	bflo_15931	SCHMD11517, SCHMD17216
OG0005290	bflo_26242	SCHMD16170, SCHMD29465
OG0005291	bflo_03961	SCHMD00642, SCHMD04594
OG0005292	bflo_02485	SCHMD02918
OG0005293	bflo_18998	SCHMD14041
OG0005294	bflo_25192	SCHMD09577
OG0005297	bflo_07177, bflo_26586, bflo_00654, bflo_18836	SCHMD29786
OG0005298	bflo_01725	SCHMD16478, SCHMD05913
OG0005300	bflo_12225	SCHMD22874
OG0005301	bflo_20520	SCHMD24349, SCHMD27045
OG0005303	bflo_03280	SCHMD07747
OG0005304	bflo_16187	SCHMD18268, SCHMD22012
OG0005305	bflo_13200	SCHMD25033
OG0005310	bflo_23692	SCHMD05781, SCHMD04067
OG0005312	bflo_11601	SCHMD13402
OG0005314	bflo_04495	SCHMD13878
OG0005315	bflo_27200, bflo_16722	SCHMD15422, SCHMD12090
