# Format: Protein 1<tab>Protein 2<tab>Protein ID1<tab>ProteinID2<tab>Orthology type<tab>OMA group (if any)
# Every pair is listed only once, and in no particular order.
# The map between sequence number and ID are given
# in the file "Map-SeqNum-ID.map
1	1258	XENTR00001 | ENSXETP00000058738 | ENSXETT00000065862 | ENSXETG00000001053 | transmembrane protein 53 [Source:Jamboree;Acc:XB- GENE-1018172]	CAEEL01258 | T10B11.6.1 | CCD66244 | WBGene00020402 | Q9TZH8_CAEEL	many:many	
5741	3274	XENTR05741 | ENSXETP00000061591 | ENSXETT00000065507 | ENSXETG00000014841 | hyaluronan binding protein 4 [Source:Jamboree;Acc:XB-GENE-490018]	CAEEL03274 | F56D12.5a.1 | CCD64348 | WBGene00006924 | H2KYR1_CAEEL | VIG (Drosophila Vasa Intronic Gene) ortholog [Source:RefSeq peptide;Acc:NP_740971]	many:1	
5749	223	XENTR05749 | ENSXETP00000057136 | ENSXETT00000057136 | ENSXETG00000007070 | 3-hydroxymethyl-3-methylglutaryl-CoA lyase-like 1 [Source:Jamboree;Acc:XB-GENE-952336]	CAEEL00223 | Y71G12B.10 | CCD67966 | WBGene00022150 | Q95XN1_CAEEL	many:1	
5752	4258	XENTR05752 | ENSXETP00000062633 | ENSXETT00000064761 | ENSXETG00000001618 | leucine rich repeat containing 1 [Source:Jamboree;Acc:XB-GENE-943417]	CAEEL04258 | ZK546.2c | CCD73216 | WBGene00022759	1:1	
5755	5304	XENTR05755 | ENSXETP00000034936 | ENSXETT00000034936 | AAI21419.1 | ENSXETG00000016009 | Q0V9R9_XENTR | glutamate-cysteine ligase, catalytic subunit [Source:Jamboree;Acc:XB-GENE-1002435]	CAEEL05304 | F37B12.2 | CAA90955 | WBGene00001527 | Glutamate--cysteine ligase  [Source:UniProtKB/Swiss- Prot;Acc:Q20117]	1:1	6828
5761	772	XENTR05761 | ENSXETP00000034836 | ENSXETT00000034836 | CAJ81668.1 | ENSXETG00000015962 | 1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) [Source:Jamboree;Acc:XB-GENE-977228]	CAEEL00772 | F28B3.9 | CCD69828 | WBGene00017888 | Q95R12_CAEEL | ACyLtransferase-like  [Source:RefSeq peptide;Acc:NP_491479]	1:1	17325
5765	19742	XENTR05765 | ENSXETP00000059977 | ENSXETT00000061816 | BAJ19431.1 | ENSXETG00000032689 | E1CHM2_XENTR | Yes-associated protein 1  [Source:RefSeq peptide;Acc:NP_001182697]	CAEEL19742 | F13E6.4 | CAA92121 | WBGene00008748 | Yes-associated protein homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q19404]	1:1	
5770	10236	XENTR05770 | ENSXETP00000063577 | ENSXETT00000061812 | ENSXETG00000032141 | Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:F7E8P1]	CAEEL10236 | T28H11.5 | CCD63838 | WBGene00006051 | Q23057_CAEEL | Sperm-Specific family, class Q  [Source:RefSeq peptide;Acc:NP_500698]	1:1	
5775	20104	XENTR05775 | ENSXETP00000060025 | ENSXETT00000065663 | ENSXETG00000031177 | Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:F7EJ90]	CAEEL20104 | H36L18.1 | CAB08559 | WBGene00010423	many:1	
5776	20104	XENTR05776 | ENSXETP00000060125 | ENSXETT00000065921 | ENSXETG00000031108 | Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:F7DLE7]	CAEEL20104 | H36L18.1 | CAB08559 | WBGene00010423	many:1	
5777	7738	XENTR05777 | ENSXETP00000060036 | ENSXETT00000064745 | ENSXETG00000022198 | matrix metallopeptidase 1 (interstitial collagenase) [Source:Jamboree;Acc:XB-GENE-485009]	CAEEL07738 | EGAP1.3 | BAA28353 | CCD65979 | WBGene00006987 | Zinc MetalloProtease  [Source:RefSeq peptide;Acc:NP_741156]	many:1	
5778	7738	XENTR05778 | ENSXETP00000048073 | ENSXETT00000048073 | ENSXETG00000022215 | A0A5G3KLU1_XENTR | matrix metallopeptidase 13 (collagenase 3) like [Source:Jamboree;Acc:XB-GENE-481559]	CAEEL07738 | EGAP1.3 | BAA28353 | CCD65979 | WBGene00006987 | Zinc MetalloProtease  [Source:RefSeq peptide;Acc:NP_741156]	many:1	
5780	1506	XENTR05780 | ENSXETP00000060704 | ENSXETT00000064271 | ENSXETG00000032809 | dynein, cytoplasmic 2, heavy chain 1 [Source:HGNC Symbol;Acc:2962]	CAEEL01506 | F18C12.1 | CAA99830 | WBGene00000485 | Cytoplasmic dynein 2 heavy chain 1 [Source:UniProtKB/Swiss-Prot;Acc:Q19542]	1:1	43
5785	15894	XENTR05785 | ENSXETP00000059699 | ENSXETT00000060425 | ENSXETG00000032901 | L-aminoadipate-semialdehyde dehydrogenase- phosphopantetheinyl transferase  [Source:RefSeq peptide;Acc:NP_001120584]	CAEEL15894 | T28H10.1 | CAA99933 | WBGene00012142 | Q22856_CAEEL	1:many	
5785	18106	XENTR05785 | ENSXETP00000059699 | ENSXETT00000060425 | ENSXETG00000032901 | L-aminoadipate-semialdehyde dehydrogenase- phosphopantetheinyl transferase  [Source:RefSeq peptide;Acc:NP_001120584]	CAEEL18106 | T04G9.4 | CCD62716 | WBGene00020215 | Q22171_CAEEL	1:many	26584
5788	7199	XENTR05788 | ENSXETP00000031643 | ENSXETT00000031643 | ENSXETG00000014487 | alkB, alkylation repair homolog 8 [Source:Jamboree;Acc:XB-GENE-985927]	CAEEL07199 | C14B1.10.1 | CAB63431 | WBGene00007581 | Q9U3P9_CAEEL | ALKylated DNA repair protein AlkB homolog [Source:RefSeq peptide;Acc:NP_497751]	1:1	7576
5790	197	XENTR05790 | ENSXETP00000031699 | ENSXETT00000031699 | ENSXETG00000014482 | solute carrier family 35, member F2 [Source:Jamboree;Acc:XB-GENE-985934]	CAEEL00197 | Y73E7A.3a | CCD73527 | WBGene00022270 | G4SSQ1_CAEEL	many:1	
5791	15291	XENTR05791 | ENSXETP00000059630 | ENSXETT00000060449 | AAI21942.1 | ENSXETG00000034081 | Q0D2D8_XENTR | cullin 5  [Source:RefSeq peptide;Acc:NP_001072836]	CAEEL15291 | ZK856.1 | CAA94852 | WBGene00000840 | Cullin-5  [Source:UniProtKB/Swiss-Prot;Acc:Q23639]	1:1	4421
5792	4829	XENTR05792 | ENSXETP00000031684 | ENSXETT00000031684 | ENSXETG00000014477 | acetyl-CoA acetyltransferase 1 [Source:Jamboree;Acc:XB-GENE-977282]	CAEEL04829 | T02G5.8.2 | CCD69179 | WBGene00002183 | Acetyl-CoA acetyltransferase homolog, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q22100]	1:1	15161
5797	323	XENTR05797 | ENSXETP00000031638 | ENSXETT00000031638 | ENSXETG00000014458 | DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 [Source:Jamboree;Acc:XB-GENE-985914]	CAEEL00323 | Y23H5B.6a | CCD68135 | WBGene00021277 | Q9N478_CAEEL	1:1	
5803	5447	XENTR05803 | ENSXETP00000039412 | ENSXETT00000039412 | CAJ82903.1 | ENSXETG00000018174 | TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa [Source:Jamboree;Acc:XB- GENE-972292]	CAEEL05447 | E02H1.6 | CAA87383 | WBGene00008458 | Adenylate kinase isoenzyme 6 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q09527]	1:1	37196
5807	8707	XENTR05807 | ENSXETP00000062530 | ENSXETT00000061691 | ENSXETG00000026187 | general transcription factor IIH, polypeptide 2, 44kDa [Source:Jamboree;Acc:XB-GENE-1002369]	CAEEL08707 | T16H12.4.1 | CAA83139 | WBGene00011814 | General transcription factor IIH subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:P34567]	1:1	15733
5811	1826	XENTR05811 | ENSXETP00000039449 | ENSXETT00000039449 | AAI35222.1 | ENSXETG00000018189 | survival of motor neuron 2, centromeric [Source:Jamboree;Acc:XB-GENE-489160]	CAEEL01826 | C41G7.1b | AAF00192 | CAB02838 | CAB41945 | CAC42273 | WBGene00004887 | G5EC16_CAEEL | SMN (human Survival Motor Neuron gene) homolog [Source:RefSeq peptide;Acc:NP_492525]	1:1	
5813	8459	XENTR05813 | ENSXETP00000059284 | ENSXETT00000062152 | ENSXETG00000018213 | methylcrotonoyl-CoA carboxylase 2 (beta) [Source:Jamboree;Acc:XB-GENE-985830]	CAEEL08459 | F02A9.4a | CAA79618 | WBGene00008514 | Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34385]	1:1	8846
5819	6428	XENTR05819 | ENSXETP00000036652 | ENSXETT00000036652 | ENSXETG00000016812 | transportin 1 [Source:Jamboree;Acc:XB-GENE-493792]	CAEEL06428 | R06A4.4a | CAB05586 | WBGene00002076 | O62332_CAEEL | IMportin Beta family  [Source:RefSeq peptide;Acc:NP_496987]	many:1	3374
5827	4710	XENTR05827 | ENSXETP00000036668 | ENSXETT00000036668 | CAJ82851.1 | ENSXETG00000016819 | Q28IY1_XENTR | basic transcription factor 3 [Source:Jamboree;Acc:XB-GENE-985803]	CAEEL04710 | C56C10.8.1 | CCD68179 | WBGene00002045 | Transcription factor BTF3 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q18885]	many:1	40778
5829	324	XENTR05829 | ENSXETP00000059937 | ENSXETT00000060815 | ENSXETG00000016821 | UTP15, U3 small nucleolar ribonucleoprotein, homolog [Source:Jamboree;Acc:XB-GENE-491403]	CAEEL00324 | Y23H5B.5 | CCD68141 | WBGene00021276 | Q9N477_CAEEL	1:1	9941
5832	18355	XENTR05832 | ENSXETP00000011069 | ENSXETT00000011069 | ENSXETG00000005075 | hexosaminidase B (beta polypeptide) [Source:Jamboree;Acc:XB-GENE-1002397]	CAEEL18355 | T14F9.3 | CAO72174 | CCD68941 | WBGene00020509 | Beta-hexosaminidase A  [Source:UniProtKB/Swiss- Prot;Acc:Q22492]	1:1	
5834	6795	XENTR05834 | ENSXETP00000011072 | ENSXETT00000011072 | ENSXETG00000005076 | G elongation factor, mitochondrial 2 [Source:Jamboree;Acc:XB-GENE-1002407]	CAEEL06795 | Y119D3B.14 | BAI79333 | CCD73931 | WBGene00022491 | Q95Y73_CAEEL | Mitochondrial elongation factor G2; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q95Y73]	1:1	
5835	2725	XENTR05835 | ENSXETP00000011074 | ENSXETT00000011074 | AAI35792.1 | CAJ83866.1 | ENSXETG00000005077 | Q28DU8_XENTR | NSA2 ribosome biogenesis homolog [Source:Jamboree;Acc:XB-GENE-478113]	CAEEL02725 | W09C5.1 | CAB04941 | WBGene00012351 | G5EFH0_CAEEL	1:1	27644
5837	1292	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL01292 | F22D6.11 | AAK94762 | CAA95817 | WBGene00001643 | Q19730_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_492014]	many:many	
5837	1293	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL01293 | F22D6.12.3 | AAK94766 | CAA95816 | WBGene00001644 | G5EBK7_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_492015]	many:many	
5837	2457	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL02457 | T15D6.3 | CAB05621 | WBGene00001642 | O02315_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_493134]	many:many	
5837	2458	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL02458 | T15D6.2 | AAK94760 | CAB05620 | WBGene00001641 | G5EDP7_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_493135]	many:many	
5837	2487	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL02487 | C54C8.11a | CAB05469 | WBGene00001640 | G5EEZ8_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_493164]	many:many	
5837	5755	XENTR05837 | ENSXETP00000011078 | ENSXETT00000011078 | ENSXETG00000005081 | glucosaminyl (N-acetyl) transferase 4, core 2 [Source:Jamboree;Acc:XB-GENE-1011770]	CAEEL05755 | F44F4.6 | AAK94757 | AAK94758 | CAA85457 | WBGene00001626 | G5ECK8_CAEEL | GLYcosylation related  [Source:RefSeq peptide;Acc:NP_496345]	many:many	
5841	2070	XENTR05841 | ENSXETP00000011086 | ENSXETT00000011086 | AAH63901.1 | ENSXETG00000005085 | collagen, type IV, alpha 3 (Goodpasture antigen) binding protein [Source:Jamboree;Acc:XB-GENE-1002414]	CAEEL02070 | F25H2.6.1 | CAB02094 | WBGene00009120 | Q93569_CAEEL	1:1	
5846	2837	XENTR05846 | ENSXETP00000007241 | ENSXETT00000007241 | ENSXETG00000003339 | IQ motif containing GTPase activating protein 2 [Source:Jamboree;Acc:XB-GENE-5752023]	CAEEL02837 | F09C3.1 | CAB07179 | WBGene00003980 | O17772_CAEEL | Patterned Expression Site  [Source:RefSeq peptide;Acc:NP_493492]	many:1	
5862	649	XENTR05862 | ENSXETP00000059505 | ENSXETT00000064471 | ENSXETG00000008755 | scaffold attachment factor B [Source:Jamboree;Acc:XB-GENE-5873119]	CAEEL00649 | C43E11.1 | CCD65149 | WBGene00016601 | P91156_CAEEL | ACINus (mammalian Apoptotic Chromatin condensation Inducer in the Nucleus) homolog  [Source:RefSeq peptide;Acc:NP_491344]	1:1	
5865	5439	XENTR05865 | ENSXETP00000059917 | ENSXETT00000065384 | ENSXETG00000008752 | ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) [Source:Jamboree;Acc:XB-GENE-481800]	CAEEL05439 | F35H8.5 | CAA85327 | WBGene00001368 | Q20084_CAEEL	many:1	
5870	515	XENTR05870 | ENSXETP00000019168 | ENSXETT00000019168 | ENSXETG00000008740 | RAB8A, member RAS oncogene family [Source:Jamboree;Acc:XB-GENE-1018135]	CAEEL00515 | D1037.4 | AFP33151 | BAD07034 | CCD68351 | WBGene00004272 | G5EFC1_CAEEL; I7F493_CAEEL | RAB family  [Source:RefSeq peptide;Acc:NP_491199]	many:1	33366
5872	2880	XENTR05872 | ENSXETP00000019155 | ENSXETT00000019155 | ENSXETG00000008736 | A0A5G3JAL5_XENTR | tropomyosin 4 [Source:Jamboree;Acc:XB-GENE-6077097]	CAEEL02880 | Y105E8B.1r | CTQ86399 | WBGene00002978 | A0A0K3AQT4_CAEEL | Tropomyosin isoforms a/b/d/f [Source:UniProtKB/Swiss-Prot;Acc:Q22866]	many:1	
5873	1812	XENTR05873 | ENSXETP00000019149 | ENSXETT00000019149 | AAH87966.1 | ENSXETG00000008733 | Q5M8M0_XENTR | calcium and integrin binding family member 3 [Source:Jamboree;Acc:XB-GENE-5787572]	CAEEL01812 | F30A10.1 | CAB03019 | WBGene00009260 | Q93640_CAEEL | CALMyrin (Calcium and Integrin Binding protein) homolog  [Source:RefSeq peptide;Acc:NP_492514]	many:1	
5879	5031	XENTR05879 | ENSXETP00000054341 | ENSXETT00000054341 | ENSXETG00000025512 | interferon, gamma-inducible protein 30 [Source:Jamboree;Acc:XB-GENE-1002315]	CAEEL05031 | ZK669.2 | CAA85467 | WBGene00014052	1:many	
5879	5816	XENTR05879 | ENSXETP00000054341 | ENSXETT00000054341 | ENSXETG00000025512 | interferon, gamma-inducible protein 30 [Source:Jamboree;Acc:XB-GENE-1002315]	CAEEL05816 | F37H8.5 | CAB04345 | WBGene00009514 | GILT-like protein F37H8.5  [Source:UniProtKB/Swiss- Prot;Acc:O17861]	1:many	27045
5880	18644	XENTR05880 | ENSXETP00000039669 | ENSXETT00000039669 | AAH75397.1 | CAJ81808.1 | ENSXETG00000018317 | MPV17 mitochondrial membrane protein-like 2 [Source:Jamboree;Acc:XB-GENE-1002324]	CAEEL18644 | ZK470.1 | CCD69104 | WBGene00022744 | Q23508_CAEEL	1:1	34462
5881	4493	XENTR05881 | ENSXETP00000028304 | ENSXETT00000028304 | AAI35627.1 | CAJ83688.1 | CAJ83689.1 | ENSXETG00000012930 | Q28H43_XENTR | RAB3A, member RAS oncogene family [Source:Jamboree;Acc:XB-GENE-489999]	CAEEL04493 | C18A3.6a | AAB16980 | AAB16981 | AFP33146 | BAD07033 | CCD65020 | CCD65021 | WBGene00004267 | Q95QV3_CAEEL | Ras-related protein Rab-3  [Source:UniProtKB/Swiss- Prot;Acc:Q94986]	many:1	
5882	4966	XENTR05882 | ENSXETP00000028294 | ENSXETT00000028294 | ENSXETG00000012922 | phosphodiesterase 4C, cAMP-specific [Source:Jamboree;Acc:XB-GENE-1002336]	CAEEL04966 | R153.1g | CCD69646 | CDG24082 | WBGene00020114 | Q2V4U0_CAEEL | Probable 3',5'-cyclic phosphodiesterase pde-4 [Source:UniProtKB/Swiss-Prot;Acc:Q22000]	many:1	
5886	1794	XENTR05886 | ENSXETP00000039863 | ENSXETT00000039863 | ENSXETG00000018409 | A0A5G3L0U0_XENTR | ring finger and SPRY domain containing 1 [Source:Jamboree;Acc:XB-GENE-1002344]	CAEEL01794 | F16A11.1a | CAB04122 | CAQ76470 | WBGene00008876 | P90839_CAEEL	1:1	8907
5887	1983	XENTR05887 | ENSXETP00000015828 | ENSXETT00000015828 | AAI60456.1 | ENSXETG00000011010 | uncharacterized protein LOC100145298  [Source:RefSeq peptide;Acc:NP_001120247]	CAEEL01983 | C25A1.1 | CAB02762 | WBGene00007705 | O17594_CAEEL	1:1	
5888	11789	XENTR05888 | ENSXETP00000063354 | ENSXETT00000060842 | ENSXETG00000033768 | copine II [Source:HGNC Symbol;Acc:2315]	CAEEL11789 | T12A7.1.1 | CAA98141 | WBGene00001577 | Q22422_CAEEL | Gon-2 Extragenic Modifier  [Source:RefSeq peptide;Acc:NP_502225]	many:many	
5888	12688	XENTR05888 | ENSXETP00000063354 | ENSXETT00000060842 | ENSXETG00000033768 | copine II [Source:HGNC Symbol;Acc:2315]	CAEEL12688 | T28F3.1a | CAB05302 | CAD56248 | WBGene00012128 | Nicotinic receptor-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XUB9]	many:many	
5890	2209	XENTR05890 | ENSXETP00000001781 | ENSXETT00000001781 | ENSXETG00000000800 | PNN-interacting serine/arginine-rich protein [Source:Jamboree;Acc:XB-GENE-977237]	CAEEL02209 | Y53H1A.1a | CAB63392 | WBGene00013177 | Q9U252_CAEEL | Regulator of SYnapse formation  [Source:RefSeq peptide;Acc:NP_492878]	1:1	
5891	12381	XENTR05891 | ENSXETP00000001779 | ENSXETT00000001779 | ENSXETG00000000799 | coenzyme Q3 homolog, methyltransferase [Source:Jamboree;Acc:XB-GENE-985854]	CAEEL12381 | Y57G11C.11a | CAB16512 | WBGene00000763 | O18235_CAEEL | COenzyme Q (ubiquinone) biosynthesis  [Source:RefSeq peptide;Acc:NP_001041045]	1:1	
5892	6248	XENTR05892 | ENSXETP00000001778 | ENSXETT00000001778 | ENSXETG00000000797 | chromosome 6 open reading frame 168 [Source:Jamboree;Acc:XB-GENE-985851]	CAEEL06248 | Y48C3A.3 | CAB55104 | WBGene00012987 | Q9NAG5_CAEEL	1:1	15742
5898	10628	XENTR05898 | ENSXETP00000002320 | ENSXETT00000002320 | ENSXETG00000001064 | KIAA0776 [Source:Jamboree;Acc:XB-GENE-1011775]	CAEEL10628 | C06G3.9.1 | CCD83557 | WBGene00015555 | E3 UFM1-protein ligase 1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q17750]	1:1	4555
5902	4156	XENTR05902 | ENSXETP00000002312 | ENSXETT00000002312 | ENSXETG00000018746 | EPH receptor A7 [Source:Jamboree;Acc:XB-GENE- 488635]	CAEEL04156 | M03A1.1b | AAC38970 | CCD70550 | CCD70551 | WBGene00006868 | Ephrin receptor 1  [Source:UniProtKB/Swiss- Prot;Acc:O61460]	many:1	
5906	18864	XENTR05906 | ENSXETP00000012193 | ENSXETT00000012193 | ENSXETG00000033070 | discs, large homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:2902]	CAEEL18864 | C25F6.2a | AAL01376 | CAC35153 | CCD65680 | WBGene00001006 | Drosophila Discs LarGe homolog  [Source:RefSeq peptide;Acc:NP_001024431]	many:1	
5911	7006	XENTR05911 | ENSXETP00000032997 | ENSXETT00000032997 | ENSXETG00000015083 | Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:F6TV84]	CAEEL07006 | W04B5.5 | CCD68653 | WBGene00021022 | Q9UA62_CAEEL	many:1	
5912	1735	XENTR05912 | ENSXETP00000045165 | ENSXETT00000045165 | AAH89737.1 | CAJ83924.1 | ENSXETG00000020904 | Q5EBE4_XENTR | sorting nexin 12 [Source:Jamboree;Acc:XB-GENE- 943431]	CAEEL01735 | W06D4.5 | CAA22253 | WBGene00006503 | Q9XW41_CAEEL | Sorting NeXin  [Source:RefSeq peptide;Acc:NP_492437]	1:1	39751
5915	20274	XENTR05915 | ENSXETP00000059807 | ENSXETT00000066344 | ENSXETG00000020891 | neuroligin 3 [Source:Jamboree;Acc:XB-GENE-977261]	CAEEL20274 | C40C9.5e | CBZ01785 | WBGene00006412 | G5EED7_CAEEL | Neuroligin-1  [Source:UniProtKB/Swiss- Prot;Acc:Q9XTG1]	many:1	4752
5923	7549	XENTR05923 | ENSXETP00000045067 | ENSXETT00000045067 | ENSXETG00000020872 | Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:F6UXB8]	CAEEL07549 | T10F2.2 | CCD72867 | WBGene00020422 | Q10050_CAEEL	many:1	
5926	19897	XENTR05926 | ENSXETP00000055489 | ENSXETT00000055489 | AAI68824.1 | ENSXETG00000026276 | B5DEW2_XENTR | ras homolog gene family, member G (rho G) [Source:Jamboree;Acc:XB-GENE-5997926]	CAEEL19897 | C35C5.4a | AAC47729 | CAB01691 | WBGene00003239 | G5EBV3_CAEEL | Rac-like GTPase; Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G5EBV3]	1:1	
5927	2764	XENTR05927 | ENSXETP00000050061 | ENSXETT00000050061 | ENSXETG00000023137 | TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa [Source:Jamboree;Acc:XB- GENE-952372]	CAEEL02764 | W04A8.7 | CAB04907 | WBGene00006382 | TAF (TBP-associated transcription factor) family [Source:RefSeq peptide;Acc:NP_493426]	1:1	442
5928	8000	XENTR05928 | ENSXETP00000050107 | ENSXETT00000050107 | AAH90599.1 | ENSXETG00000023153 | O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:Jamboree;Acc:XB-GENE-966145]	CAEEL08000 | K04G7.3a | AAB63465 | CCD61614 | WBGene00003858 | UDP-N-acetylglucosamine--peptide N- acetylglucosaminyltransferase  [Source:UniProtKB/Swiss- Prot;Acc:O18158]	1:1	2247
5929	7039	XENTR05929 | ENSXETP00000063219 | ENSXETT00000061637 | ENSXETG00000023188 | immunoglobulin (CD79A) binding protein 1 [Source:Jamboree;Acc:XB-GENE-491066]	CAEEL07039 | Y71H2B.3 | CCD72402 | WBGene00022193 | Protein Phosphatase Four Regulatory subunit [Source:RefSeq peptide;Acc:NP_497591]	1:1	21145
5930	7103	XENTR05930 | ENSXETP00000050142 | ENSXETT00000050142 | AAI54943.1 | ENSXETG00000023190 | diacylglycerol O-acyltransferase 2-like 6 [Source:Jamboree;Acc:XB-GENE-5928098]	CAEEL07103 | Y53G8B.2 | CCD67223 | WBGene00021818 | Q9N4S3_CAEEL	many:many	
5930	14285	XENTR05930 | ENSXETP00000050142 | ENSXETT00000050142 | AAI54943.1 | ENSXETG00000023190 | diacylglycerol O-acyltransferase 2-like 6 [Source:Jamboree;Acc:XB-GENE-5928098]	CAEEL14285 | W01A11.2 | CCD74261 | WBGene00020910 | Q23067_CAEEL | DGAT (acyl-CoA:DiacylGlycerol AcylTransferase) Related  [Source:RefSeq peptide;Acc:NP_504649]	many:many	
5930	15074	XENTR05930 | ENSXETP00000050142 | ENSXETT00000050142 | AAI54943.1 | ENSXETG00000023190 | diacylglycerol O-acyltransferase 2-like 6 [Source:Jamboree;Acc:XB-GENE-5928098]	CAEEL15074 | K07B1.4a | CCD68614 | CCD68615 | WBGene00019464 | O01881_CAEEL	many:many	
5930	17353	XENTR05930 | ENSXETP00000050142 | ENSXETT00000050142 | AAI54943.1 | ENSXETG00000023190 | diacylglycerol O-acyltransferase 2-like 6 [Source:Jamboree;Acc:XB-GENE-5928098]	CAEEL17353 | F59A1.10 | CAB04533 | WBGene00010296 | Q9XUW0_CAEEL | acyl-CoA:DiacylGlycerol AcylTransferase [Source:RefSeq peptide;Acc:NP_507469]	many:many	
5935	8940	XENTR05935 | ENSXETP00000050198 | ENSXETT00000050198 | AAI58910.1 | AAI67278.1 | AAI67285.1 | ENSXETG00000023220 | uncharacterized protein LOC100145115  [Source:RefSeq peptide;Acc:NP_001120099]	CAEEL08940 | T28D6.7 | CAB03451 | WBGene00012127	many:1	
5944	4828	XENTR05944 | ENSXETP00000054902 | ENSXETT00000054902 | ENSXETG00000003569 | lysyl-tRNA synthetase [Source:Jamboree;Acc:XB-GENE- 943468]	CAEEL04828 | T02G5.9b | CCD69181 | WBGene00002238 | Q95ZQ3_CAEEL | Lysine--tRNA ligase  [Source:UniProtKB/Swiss- Prot;Acc:Q22099]	1:1	7960
5947	10962	XENTR05947 | ENSXETP00000007717 | ENSXETT00000007717 | AAI58963.1 | ENSXETG00000003575 | transmembrane protein 231 [Source:Jamboree;Acc:XB- GENE-1011804]	CAEEL10962 | T26A8.2 | CCD73162 | WBGene00020825 | Q22804_CAEEL	1:1	22013
5949	5601	XENTR05949 | ENSXETP00000007721 | ENSXETT00000007721 | ENSXETG00000003578 | phospholipase C, gamma 2 (phosphatidylinositol- specific) [Source:Jamboree;Acc:XB-GENE-952431]	CAEEL05601 | T01E8.3 | CAA88745 | WBGene00004038 | Phosphoinositide phospholipase C  [Source:RefSeq peptide;Acc:NP_496205]	many:1	
5950	2740	XENTR05950 | ENSXETP00000007732 | ENSXETT00000007732 | ENSXETG00000003580 | F6XRV3_XENTR | short chain dehydrogenase/reductase family 42E, member 1 [Source:Jamboree;Acc:XB-GENE-985965]	CAEEL02740 | Y6B3B.11 | CAA21722 | WBGene00012394 | Q9XWF0_CAEEL | HydroxySteroid Dehydrogenase homolog  [Source:RefSeq peptide;Acc:NP_493402]	1:many	
5950	18785	XENTR05950 | ENSXETP00000007732 | ENSXETT00000007732 | ENSXETG00000003580 | F6XRV3_XENTR | short chain dehydrogenase/reductase family 42E, member 1 [Source:Jamboree;Acc:XB-GENE-985965]	CAEEL18785 | ZC8.1 | CCD73127 | WBGene00022498 | Q23086_CAEEL | HydroxySteroid Dehydrogenase homolog  [Source:RefSeq peptide;Acc:NP_508851]	1:many	
