Orthogroup	SACKO_ok	HUMAN
OG0004558	SACKO_28349	HUMAN00434
OG0004559	SACKO_28715	HUMAN13594
OG0004560	SACKO_28894	HUMAN17616
OG0004561	SACKO_33874	HUMAN21836
OG0004563	SACKO_33905	HUMAN19929
OG0004564	SACKO_09067	HUMAN02717
OG0004565	SACKO_02187	HUMAN02521, HUMAN02520
OG0004566	SACKO_17991	HUMAN27617, HUMAN13773
OG0004567	SACKO_07155, SACKO_28403	HUMAN16616
OG0004569	SACKO_07551	HUMAN19797, HUMAN19796
OG0004570	SACKO_12970, SACKO_07861	HUMAN16933, HUMAN08425
OG0004571	SACKO_31573	HUMAN02981
OG0004572	SACKO_18974	HUMAN27925
OG0004573	SACKO_18454	HUMAN12408, HUMAN12409
OG0004574	SACKO_19725	HUMAN06851, HUMAN04266
OG0004576	SACKO_30468, SACKO_30461	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755
OG0004577	SACKO_15685	HUMAN07984
OG0004578	SACKO_25847	HUMAN29379
OG0004579	SACKO_17206	HUMAN06948, HUMAN06947
OG0004580	SACKO_29417	HUMAN00089
OG0004581	SACKO_30000	HUMAN30254
OG0004582	SACKO_20979, SACKO_20988	HUMAN01491, HUMAN23318
OG0004583	SACKO_05163	HUMAN25613
OG0004584	SACKO_03076	HUMAN25317
OG0004585	SACKO_13522	HUMAN13729, HUMAN13727
OG0004587	SACKO_11225, SACKO_20399	HUMAN22944, HUMAN22945
OG0004588	SACKO_20226	HUMAN11782
OG0004589	SACKO_24508	HUMAN12239, HUMAN12240
OG0004590	SACKO_24523	HUMAN26460
OG0004591	SACKO_10632	HUMAN12039, HUMAN12041, HUMAN12040
OG0004592	SACKO_20946	HUMAN27640, HUMAN27639
OG0004593	SACKO_12736	HUMAN17263, HUMAN24335
OG0004594	SACKO_05883	HUMAN04675, HUMAN04676
OG0004595	SACKO_23859	HUMAN12768, HUMAN27266
OG0004596	SACKO_28471	HUMAN04471, HUMAN04470
OG0004597	SACKO_09052	HUMAN16836
OG0004601	SACKO_07622, SACKO_21914	HUMAN29271, HUMAN29273
OG0004602	SACKO_33314	HUMAN13593, HUMAN13590
OG0004603	SACKO_02772	HUMAN10394, HUMAN10392, HUMAN10391
OG0004605	SACKO_24891	HUMAN10306
OG0004606	SACKO_29308	HUMAN18904, HUMAN18905
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	HUMAN19952, HUMAN12425
OG0004608	SACKO_06096	HUMAN18748, HUMAN18747, HUMAN18749
OG0004609	SACKO_02975	HUMAN12279, HUMAN12280
OG0004610	SACKO_21418	HUMAN09947, HUMAN09946
OG0004611	SACKO_19720	HUMAN03825, HUMAN03826
OG0004612	SACKO_29135	HUMAN25998
OG0004613	SACKO_19929, SACKO_19918	HUMAN15692, HUMAN15691
OG0004614	SACKO_06287	HUMAN04966, HUMAN04918
OG0004615	SACKO_28291	HUMAN29429, HUMAN01271
OG0004616	SACKO_18631	HUMAN17882
OG0004617	SACKO_32229	HUMAN04322, HUMAN06985, HUMAN06984
OG0004618	SACKO_04320	HUMAN22867
OG0004619	SACKO_13215	HUMAN12791
OG0004620	SACKO_19040	HUMAN11638
OG0004621	SACKO_14185	HUMAN21153, HUMAN21154
OG0004625	SACKO_24501, SACKO_24514	HUMAN19764
OG0004626	SACKO_32091	HUMAN15244
OG0004627	SACKO_04597	HUMAN29678
OG0004628	SACKO_04292	HUMAN13154, HUMAN18070, HUMAN13155
OG0004629	SACKO_21350	HUMAN29171, HUMAN29170, HUMAN29169
OG0004630	SACKO_24304, SACKO_18921	HUMAN25355, HUMAN25354
OG0004631	SACKO_01707, SACKO_23017	HUMAN29038
OG0004632	SACKO_18527	HUMAN21378
OG0004633	SACKO_12575	HUMAN18514, HUMAN18513, HUMAN18512
OG0004634	SACKO_31100	HUMAN12037, HUMAN20391
OG0004635	SACKO_11047	HUMAN16135, HUMAN16134
OG0004637	SACKO_21062, SACKO_21063	HUMAN11592, HUMAN11591
OG0004638	SACKO_13654	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354
OG0004639	SACKO_03968	HUMAN29308
OG0004640	SACKO_00552	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651
OG0004641	SACKO_18334	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438
OG0004642	SACKO_25061	HUMAN04683
OG0004643	SACKO_25343	HUMAN26734
OG0004644	SACKO_07275	HUMAN02493, HUMAN02492
OG0004645	SACKO_01906	HUMAN07505, HUMAN07504
OG0004646	SACKO_21323	HUMAN15038
OG0004647	SACKO_11839	HUMAN23591
OG0004648	SACKO_17990	HUMAN14405, HUMAN14403
OG0004649	SACKO_18305	HUMAN13089, HUMAN19718
OG0004651	SACKO_04435	HUMAN20463
OG0004652	SACKO_08505	HUMAN30278, HUMAN24680
OG0004653	SACKO_06905	HUMAN26125, HUMAN26124, HUMAN17886, HUMAN12873
OG0004654	SACKO_14273	HUMAN16019
OG0004657	SACKO_21555	HUMAN26711
OG0004658	SACKO_03635	HUMAN25697
OG0004659	SACKO_29850	HUMAN02326
OG0004660	SACKO_08980	HUMAN25810
OG0004661	SACKO_21871, SACKO_15533	HUMAN28521
OG0004662	SACKO_07270	HUMAN08577
OG0004663	SACKO_18226	HUMAN26334, HUMAN12394
OG0004664	SACKO_08400	HUMAN07587
OG0004665	SACKO_02665	HUMAN17987, HUMAN17986, HUMAN17985
OG0004666	SACKO_26861	HUMAN07820, HUMAN05445, HUMAN05446
OG0004667	SACKO_11659	HUMAN21347, HUMAN21348, HUMAN21346
OG0004668	SACKO_01265	HUMAN02463, HUMAN02462
OG0004669	SACKO_26889	HUMAN24194, HUMAN15536
OG0004670	SACKO_30167	HUMAN12707, HUMAN12706
OG0004671	SACKO_31183	HUMAN12269
OG0004672	SACKO_20480	HUMAN11604, HUMAN11603
OG0004673	SACKO_00641	HUMAN27305, HUMAN17548
OG0004674	SACKO_20254	HUMAN28474
OG0004675	SACKO_13667	HUMAN16714
OG0004676	SACKO_05823	HUMAN08712, HUMAN08711
OG0004677	SACKO_09059	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391
OG0004679	SACKO_18272	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004680	SACKO_32497	HUMAN04890, HUMAN16833
OG0004681	SACKO_07118	HUMAN19942, HUMAN19943
OG0004682	SACKO_09594	HUMAN00873, HUMAN00872
OG0004683	SACKO_31594	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004685	SACKO_33019	HUMAN19767
OG0004686	SACKO_22926	HUMAN26297
OG0004687	SACKO_17225	HUMAN20906, HUMAN20910, HUMAN20907
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	HUMAN26946
OG0004689	SACKO_20300	HUMAN22642
OG0004690	SACKO_22702	HUMAN24393
OG0004691	SACKO_19375	HUMAN18674
OG0004692	SACKO_15254, SACKO_15247	HUMAN04952
OG0004694	SACKO_13843	HUMAN14699, HUMAN14701
OG0004696	SACKO_28164	HUMAN03214, HUMAN03217
OG0004697	SACKO_14387	HUMAN22888, HUMAN22889
OG0004698	SACKO_22073	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197
OG0004699	SACKO_15038	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004700	SACKO_10009	HUMAN01840
OG0004702	SACKO_27095	HUMAN12124, HUMAN12123
OG0004703	SACKO_15066	HUMAN07096
OG0004704	SACKO_27602	HUMAN01061
OG0004705	SACKO_01372	HUMAN23960, HUMAN07591
OG0004706	SACKO_18520	HUMAN26095, HUMAN12891
OG0004707	SACKO_12969	HUMAN23100
OG0004708	SACKO_03775	HUMAN12418
OG0004711	SACKO_20599	HUMAN30200, HUMAN30199, HUMAN16058
OG0004728	SACKO_04940	HUMAN11621
OG0004730	SACKO_16531	HUMAN28539, HUMAN09659
OG0004731	SACKO_13749, SACKO_23582	HUMAN28356
OG0004732	SACKO_25624, SACKO_15851	HUMAN10960
OG0004733	SACKO_01861	HUMAN23596
OG0004735	SACKO_12686	HUMAN28210
OG0004736	SACKO_14542	HUMAN17386, HUMAN17385
OG0004738	SACKO_22069	HUMAN13648
OG0004740	SACKO_05635	HUMAN09243, HUMAN09242
OG0004743	SACKO_15431	HUMAN14419, HUMAN14418
OG0004744	SACKO_02238	HUMAN25907
OG0004746	SACKO_32247	HUMAN04206, HUMAN06099
OG0004747	SACKO_23321	HUMAN24414
OG0004748	SACKO_32597	HUMAN05638
OG0004749	SACKO_00284	HUMAN18871
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	HUMAN17672
OG0004751	SACKO_28095	HUMAN04838
OG0004752	SACKO_03624, SACKO_07505	HUMAN00597
OG0004753	SACKO_12573, SACKO_03985	HUMAN21696
OG0004754	SACKO_22726	HUMAN10396
OG0004755	SACKO_27183	HUMAN07905
OG0004756	SACKO_18350	HUMAN00386
OG0004757	SACKO_18246	HUMAN08575
OG0004758	SACKO_13396	HUMAN11660
OG0004759	SACKO_34003	HUMAN08595
OG0004760	SACKO_05577	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227
OG0004761	SACKO_27689	HUMAN13899
OG0004763	SACKO_12232	HUMAN01550
OG0004764	SACKO_20994	HUMAN01006
OG0004765	SACKO_07355	HUMAN14318
OG0004766	SACKO_32276	HUMAN19581, HUMAN19587
OG0004767	SACKO_33918	HUMAN20245, HUMAN20244, HUMAN20243
OG0004768	SACKO_30578	HUMAN22364, HUMAN24007
OG0004769	SACKO_32280	HUMAN01235
OG0004770	SACKO_04206	HUMAN00795
OG0004774	SACKO_28719	HUMAN03427
OG0004775	SACKO_01388	HUMAN18107
OG0004776	SACKO_29740	HUMAN19769
OG0004777	SACKO_28902	HUMAN07900, HUMAN07899, HUMAN30283
OG0004779	SACKO_00055	HUMAN30111, HUMAN29725, HUMAN29741
OG0004782	SACKO_16563	HUMAN13755
OG0004783	SACKO_02106	HUMAN27506
OG0004784	SACKO_30267	HUMAN25867
OG0004785	SACKO_00636, SACKO_06901	HUMAN18026
OG0004786	SACKO_02680	HUMAN18254
OG0004787	SACKO_25599	HUMAN05706
OG0004788	SACKO_02726	HUMAN07428, HUMAN07427
OG0004789	SACKO_25428	HUMAN26363
OG0004790	SACKO_00724	HUMAN20266, HUMAN07157
OG0004791	SACKO_32615	HUMAN01050, HUMAN01049
OG0004792	SACKO_07545	HUMAN10952, HUMAN07261
OG0004793	SACKO_30281	HUMAN17121
OG0004794	SACKO_26985	HUMAN16576, HUMAN16578, HUMAN16575
OG0004795	SACKO_06033	HUMAN07355
OG0004796	SACKO_28000	HUMAN28074, HUMAN00490
OG0004797	SACKO_30159	HUMAN08833
OG0004800	SACKO_17215	HUMAN17729
OG0004801	SACKO_21746, SACKO_21766	HUMAN10299, HUMAN10298
OG0004802	SACKO_30785, SACKO_30769	HUMAN11205
OG0004803	SACKO_18320	HUMAN05216
OG0004804	SACKO_24898	HUMAN13490, HUMAN13489
OG0004805	SACKO_04571	HUMAN07478
OG0004806	SACKO_18071	HUMAN18702, HUMAN08725
OG0004807	SACKO_18427	HUMAN05890, HUMAN05891, HUMAN05889
OG0004808	SACKO_18435, SACKO_18430	HUMAN21575
OG0004809	SACKO_02555	HUMAN24764, HUMAN24765, HUMAN24763
OG0004810	SACKO_28871	HUMAN26980
OG0004811	SACKO_16566	HUMAN11108
OG0004812	SACKO_11797	HUMAN03902, HUMAN03901
OG0004813	SACKO_25285	HUMAN28159, HUMAN28158
OG0004814	SACKO_05533	HUMAN04561
OG0004815	SACKO_24787, SACKO_15015	HUMAN25783
OG0004816	SACKO_16835	HUMAN15119, HUMAN15517
OG0004817	SACKO_27076	HUMAN17914
OG0004818	SACKO_10053	HUMAN21311, HUMAN21312, HUMAN05710
OG0004819	SACKO_33075, SACKO_00086	HUMAN19316
OG0004820	SACKO_14775	HUMAN25471
OG0004821	SACKO_16438	HUMAN26976
OG0004822	SACKO_24997	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148
OG0004823	SACKO_22697	HUMAN01456
OG0004824	SACKO_06290	HUMAN02354
OG0004825	SACKO_28529, SACKO_28534	HUMAN05714
OG0004826	SACKO_17053	HUMAN02645
OG0004828	SACKO_05844	HUMAN03376
OG0004829	SACKO_15716	HUMAN09713, HUMAN09712
OG0004830	SACKO_13994	HUMAN15040, HUMAN15039
OG0004831	SACKO_18927	HUMAN00753, HUMAN25382
OG0004832	SACKO_04801	HUMAN07467, HUMAN07466
OG0004833	SACKO_29882	HUMAN23800
OG0004834	SACKO_08421	HUMAN05194
OG0004835	SACKO_20126	HUMAN07221, HUMAN07220, HUMAN13098
OG0004836	SACKO_21978	HUMAN26405, HUMAN26407
OG0004837	SACKO_25482	HUMAN01440, HUMAN26478
OG0004838	SACKO_16462	HUMAN00791, HUMAN00792
OG0004839	SACKO_05609	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558
OG0004840	SACKO_08213	HUMAN14498
OG0004841	SACKO_05357	HUMAN15250
OG0004842	SACKO_17281	HUMAN11581
OG0004843	SACKO_19951	HUMAN10990
OG0004844	SACKO_06155	HUMAN03500, HUMAN03499, HUMAN03498
OG0004846	SACKO_15541	HUMAN10005
OG0004847	SACKO_08443	HUMAN05255, HUMAN29742
OG0004848	SACKO_08317	HUMAN04136
OG0004849	SACKO_34056	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141
OG0004850	SACKO_19920	HUMAN21232
OG0004851	SACKO_24254	HUMAN09816, HUMAN09817
OG0004852	SACKO_22804	HUMAN29155, HUMAN29156
OG0004853	SACKO_14441, SACKO_14553	HUMAN29364, HUMAN29365
OG0004854	SACKO_31690, SACKO_23267	HUMAN17423, HUMAN17424
OG0004855	SACKO_12999	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003
OG0004856	SACKO_25100	HUMAN22862, HUMAN30262
OG0004857	SACKO_10201	HUMAN19775, HUMAN19774
OG0004858	SACKO_31252	HUMAN07134
OG0004859	SACKO_12912	HUMAN17723
OG0004860	SACKO_23197	HUMAN23317
OG0004861	SACKO_31486	HUMAN08822
OG0004862	SACKO_15048	HUMAN19086, HUMAN19087
OG0004864	SACKO_13348	HUMAN02859
OG0004865	SACKO_05396	HUMAN13042
OG0004866	SACKO_11461	HUMAN28719, HUMAN13833, HUMAN30179
OG0004867	SACKO_19386	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994
OG0004868	SACKO_11968	HUMAN17048, HUMAN09007
OG0004869	SACKO_27257	HUMAN06673
OG0004870	SACKO_13255	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228
OG0004871	SACKO_20229	HUMAN07251
OG0004872	SACKO_19656	HUMAN13810, HUMAN11015, HUMAN11016
OG0004873	SACKO_22337	HUMAN12397, HUMAN12396
OG0004874	SACKO_11278	HUMAN28387
OG0004877	SACKO_28248	HUMAN22615
OG0004879	SACKO_26403	HUMAN22013
OG0004880	SACKO_24904	HUMAN06214
OG0004881	SACKO_05511	HUMAN21876
OG0004882	SACKO_28479, SACKO_08173	HUMAN11368
OG0004883	SACKO_22025	HUMAN13191, HUMAN26606
OG0004884	SACKO_25723	HUMAN08805, HUMAN29602
OG0004885	SACKO_33654	HUMAN03149
OG0004886	SACKO_23358	HUMAN07864
OG0004886	SACKO_30841	HUMAN07865
OG0004887	SACKO_01697	HUMAN00785
OG0004888	SACKO_33388	HUMAN17721, HUMAN17720, HUMAN17722
OG0004889	SACKO_25834	HUMAN29228, HUMAN29229
OG0004890	SACKO_04382, SACKO_03288	HUMAN13035
OG0004891	SACKO_14234	HUMAN00745
OG0004892	SACKO_28951	HUMAN03670, HUMAN27524, HUMAN03671
OG0004893	SACKO_26813, SACKO_26808	HUMAN00654
OG0004894	SACKO_15197	HUMAN29585, HUMAN23077, HUMAN24191
OG0004895	SACKO_33159	HUMAN26754, HUMAN26753
OG0004896	SACKO_22567	HUMAN29483
OG0004897	SACKO_02250	HUMAN24076, HUMAN24075
OG0004898	SACKO_02481	HUMAN05713
OG0004899	SACKO_14461	HUMAN30695, HUMAN23131
OG0004900	SACKO_08566	HUMAN18227
OG0004901	SACKO_16831	HUMAN24931
OG0004902	SACKO_09081	HUMAN17054
OG0004903	SACKO_16168	HUMAN14027, HUMAN14026
OG0004904	SACKO_30644	HUMAN10420, HUMAN10417, HUMAN10419
OG0004905	SACKO_20077, SACKO_20091, SACKO_22540	HUMAN22833
OG0004906	SACKO_27225	HUMAN10655
OG0004907	SACKO_12356, SACKO_17695	HUMAN15470
OG0004908	SACKO_14213	HUMAN21935
OG0004910	SACKO_09282	HUMAN01263
OG0004911	SACKO_20391	HUMAN20237
OG0004912	SACKO_01429	HUMAN03369, HUMAN03370, HUMAN22787
OG0004913	SACKO_17822	HUMAN26739
OG0004914	SACKO_04546	HUMAN12452, HUMAN12453
OG0004915	SACKO_20121	HUMAN12229, HUMAN07232
OG0004916	SACKO_27282	HUMAN17880, HUMAN26045
OG0004917	SACKO_11578, SACKO_25292	HUMAN00471
OG0004919	SACKO_29402	HUMAN19186
OG0004920	SACKO_07091, SACKO_07141	HUMAN17677
OG0004921	SACKO_04102, SACKO_33208	HUMAN00134
OG0004922	SACKO_12192	HUMAN01865
OG0004923	SACKO_11979	HUMAN11721, HUMAN11722, HUMAN11720
OG0004924	SACKO_11735	HUMAN23140, HUMAN23139
OG0004925	SACKO_00218	HUMAN01646
OG0004926	SACKO_24987	HUMAN29059
OG0004927	SACKO_11937	HUMAN08390, HUMAN18679
OG0004928	SACKO_30858	HUMAN12518
OG0004929	SACKO_26931, SACKO_26920	HUMAN07565
OG0004930	SACKO_11234	HUMAN29759, HUMAN21984, HUMAN24137
OG0004931	SACKO_32620	HUMAN05636
OG0004932	SACKO_24556	HUMAN19267
OG0004933	SACKO_32714	HUMAN23792, HUMAN23005, HUMAN23791
OG0004934	SACKO_17593	HUMAN29168
OG0004936	SACKO_32391	HUMAN09213, HUMAN09197
OG0004937	SACKO_05177	HUMAN08781, HUMAN16946
OG0004938	SACKO_19480, SACKO_26940	HUMAN15695, HUMAN15696, HUMAN15694
OG0004939	SACKO_21319	HUMAN23691, HUMAN04300
OG0004940	SACKO_26982	HUMAN16584, HUMAN16585
OG0004941	SACKO_10807	HUMAN02004
OG0004942	SACKO_13661	HUMAN16730
OG0004944	SACKO_10828	HUMAN21444
OG0004945	SACKO_04242	HUMAN01119, HUMAN01121, HUMAN01122
OG0004946	SACKO_22750	HUMAN02518
OG0004947	SACKO_20325	HUMAN23472
OG0004948	SACKO_08889, SACKO_25988, SACKO_05613	HUMAN12800, HUMAN04292
OG0004949	SACKO_22218	HUMAN16549
OG0004950	SACKO_00448	HUMAN01480
OG0004951	SACKO_01012	HUMAN29736, HUMAN29734, HUMAN29735
OG0004952	SACKO_17947	HUMAN08308
OG0004953	SACKO_07785	HUMAN03686
OG0004954	SACKO_21509	HUMAN27622
OG0004956	SACKO_26456	HUMAN29829, HUMAN02899
OG0004957	SACKO_08094	HUMAN18472
OG0004959	SACKO_15271	HUMAN04417, HUMAN27015
OG0004960	SACKO_09681	HUMAN09199, HUMAN09198
OG0004961	SACKO_22881	HUMAN19601
OG0004962	SACKO_08019	HUMAN26029
OG0004963	SACKO_23165	HUMAN07416
OG0004964	SACKO_32501	HUMAN12699, HUMAN12698
OG0004965	SACKO_26834	HUMAN13750
OG0004967	SACKO_02498, SACKO_19777	HUMAN06413
OG0004968	SACKO_18775	HUMAN11380
OG0004969	SACKO_26374	HUMAN21857
OG0004970	SACKO_01641, SACKO_10357	HUMAN30327, HUMAN07693
OG0004971	SACKO_06983	HUMAN16945
OG0004972	SACKO_22022	HUMAN10712
OG0004973	SACKO_26652	HUMAN18460, HUMAN18456, HUMAN18457, HUMAN18458, HUMAN18455
OG0004974	SACKO_08327	HUMAN04419
OG0004975	SACKO_00488	HUMAN23277
OG0004976	SACKO_08243, SACKO_02364	HUMAN24013
OG0004977	SACKO_22819	HUMAN17974
OG0004978	SACKO_30106	HUMAN30022
OG0004979	SACKO_02688	HUMAN02806, HUMAN02808, HUMAN02807
OG0004980	SACKO_20568	HUMAN03123, HUMAN03072
OG0004981	SACKO_04840	HUMAN20596, HUMAN20595
OG0004982	SACKO_22755	HUMAN29353
OG0004983	SACKO_03738	HUMAN03516
OG0004984	SACKO_23563	HUMAN19591, HUMAN19333, HUMAN19594, HUMAN19335
OG0004985	SACKO_31814	HUMAN20484, HUMAN20483
OG0004986	SACKO_10062	HUMAN21358, HUMAN21357
OG0004987	SACKO_04708	HUMAN22783, HUMAN03278
OG0004988	SACKO_18301	HUMAN19938
OG0004989	SACKO_11544	HUMAN04327
OG0004990	SACKO_26462	HUMAN22240
OG0004991	SACKO_26454	HUMAN02895, HUMAN20960
OG0004992	SACKO_32296	HUMAN02241
OG0004994	SACKO_00342	HUMAN15962, HUMAN15963, HUMAN15961
OG0004995	SACKO_11854	HUMAN09543, HUMAN09544, HUMAN09546
OG0004996	SACKO_08815	HUMAN20492
OG0004997	SACKO_10528	HUMAN03772, HUMAN03771
OG0004999	SACKO_12529	HUMAN04129, HUMAN07445, HUMAN04130
OG0005000	SACKO_10977	HUMAN06921, HUMAN06922
OG0005002	SACKO_02438	HUMAN14209, HUMAN14210, HUMAN14211
OG0005003	SACKO_30286	HUMAN11768
OG0005004	SACKO_15795	HUMAN18474, HUMAN29972
OG0005005	SACKO_01039	HUMAN20277, HUMAN20276
OG0005006	SACKO_18020	HUMAN12769
OG0005007	SACKO_20867	HUMAN21843, HUMAN07608
OG0005008	SACKO_31275	HUMAN23160, HUMAN23159, HUMAN11023
OG0005009	SACKO_13535	HUMAN21318
OG0005010	SACKO_09761	HUMAN13457, HUMAN13455, HUMAN13456
OG0005011	SACKO_10505	HUMAN08658, HUMAN08657
OG0005012	SACKO_03521	HUMAN01889
OG0005013	SACKO_19513	HUMAN07845
OG0005014	SACKO_07120	HUMAN19726
OG0005015	SACKO_20083	HUMAN22775
OG0005016	SACKO_08395	HUMAN03347, HUMAN03348, HUMAN03349, HUMAN03350
OG0005017	SACKO_02920	HUMAN23550, HUMAN09905, HUMAN01533
OG0005038	SACKO_27543	HUMAN30525, HUMAN22584, HUMAN30524
OG0005040	SACKO_25212	HUMAN19381
OG0005041	SACKO_04978	HUMAN11889, HUMAN00164
OG0005044	SACKO_29733	HUMAN05004, HUMAN13097
OG0005045	SACKO_19764	HUMAN25556
OG0005046	SACKO_12670	HUMAN00004, HUMAN28435, HUMAN00003
OG0005047	SACKO_09268	HUMAN10328
OG0005048	SACKO_06394	HUMAN01970, HUMAN01971
OG0005049	SACKO_28881	HUMAN20890
OG0005050	SACKO_03402	HUMAN18648
OG0005053	SACKO_07009	HUMAN11762
OG0005054	SACKO_07153	HUMAN01196
OG0005055	SACKO_33431	HUMAN16975
OG0005057	SACKO_08340	HUMAN25520
OG0005058	SACKO_07571	HUMAN26910, HUMAN26911, HUMAN26909
OG0005059	SACKO_08214	HUMAN29338
OG0005060	SACKO_04843	HUMAN03602
OG0005061	SACKO_04621	HUMAN05905
OG0005062	SACKO_26494	HUMAN06705, HUMAN06706, HUMAN06704
OG0005063	SACKO_31508	HUMAN03268, HUMAN22726
OG0005064	SACKO_08145	HUMAN24584
OG0005065	SACKO_01318, SACKO_01321	HUMAN22143
OG0005066	SACKO_14630	HUMAN25748
OG0005067	SACKO_18537	HUMAN02805
OG0005068	SACKO_22304	HUMAN26685
OG0005069	SACKO_02053	HUMAN10354, HUMAN10353
OG0005072	SACKO_25088	HUMAN29547, HUMAN29546
OG0005073	SACKO_22512	HUMAN24275
OG0005074	SACKO_26155	HUMAN30358, HUMAN30359, HUMAN30357, HUMAN28758, HUMAN30356
OG0005075	SACKO_15979, SACKO_16090, SACKO_13557	HUMAN02884
OG0005076	SACKO_12219	HUMAN09672
OG0005077	SACKO_24673	HUMAN00029
OG0005079	SACKO_14597	HUMAN09354
OG0005080	SACKO_17675	HUMAN25864, HUMAN09254
OG0005081	SACKO_28501	HUMAN12565
OG0005083	SACKO_14378	HUMAN25817
OG0005084	SACKO_10756	HUMAN19679
OG0005085	SACKO_08632	HUMAN06097, HUMAN06098, HUMAN06096
OG0005086	SACKO_09796	HUMAN21034
OG0005087	SACKO_26884	HUMAN01972
OG0005088	SACKO_07514	HUMAN14928
OG0005089	SACKO_21923	HUMAN28932
OG0005091	SACKO_20390	HUMAN07508
OG0005092	SACKO_30341	HUMAN29848
OG0005093	SACKO_00264	HUMAN25442
OG0005094	SACKO_29636	HUMAN15207
OG0005095	SACKO_11724	HUMAN11318, HUMAN11317
OG0005096	SACKO_08547	HUMAN10193
OG0005097	SACKO_28710	HUMAN20169
OG0005098	SACKO_02681	HUMAN17838, HUMAN17837
OG0005099	SACKO_28740	HUMAN20122
OG0005100	SACKO_15498	HUMAN13754
OG0005102	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992	HUMAN13598
OG0005103	SACKO_29750	HUMAN00526, HUMAN25518
OG0005104	SACKO_16365	HUMAN11571, HUMAN11572
OG0005105	SACKO_24456	HUMAN13301, HUMAN10689
OG0005106	SACKO_14588	HUMAN07502
OG0005107	SACKO_25977	HUMAN26925, HUMAN26926
OG0005108	SACKO_00522	HUMAN14184
OG0005109	SACKO_00649, SACKO_06885	HUMAN06621, HUMAN06622
OG0005110	SACKO_25013	HUMAN17916, HUMAN17915
OG0005111	SACKO_03903	HUMAN00236, HUMAN00239
OG0005112	SACKO_17722	HUMAN16921
OG0005113	SACKO_05237	HUMAN08653
OG0005114	SACKO_33104	HUMAN18500
OG0005115	SACKO_03963	HUMAN02228, HUMAN29500
OG0005116	SACKO_26284	HUMAN22044
OG0005118	SACKO_19643	HUMAN18046, HUMAN18045, HUMAN06358
OG0005119	SACKO_24108	HUMAN08361
OG0005120	SACKO_05121, SACKO_07897	HUMAN05492
OG0005121	SACKO_14259	HUMAN06487
OG0005122	SACKO_27564	HUMAN00967, HUMAN00968
OG0005123	SACKO_25226	HUMAN24164, HUMAN03802, HUMAN24165
OG0005124	SACKO_09124	HUMAN18707, HUMAN08754
OG0005125	SACKO_18108	HUMAN13264
OG0005126	SACKO_15486	HUMAN25215, HUMAN00633
OG0005127	SACKO_26126	HUMAN05196, HUMAN05195
OG0005129	SACKO_31294	HUMAN13576
OG0005130	SACKO_30619	HUMAN22354, HUMAN22352
OG0005131	SACKO_30237	HUMAN28032, HUMAN28031
OG0005132	SACKO_04132	HUMAN25415, HUMAN25416
OG0005134	SACKO_22041	HUMAN26598
OG0005135	SACKO_21036	HUMAN01660
OG0005136	SACKO_05851	HUMAN03210
OG0005137	SACKO_11195	HUMAN00022, HUMAN00021
OG0005138	SACKO_04807	HUMAN25803
OG0005139	SACKO_31277	HUMAN01482
OG0005140	SACKO_12643, SACKO_16351	HUMAN01847
OG0005142	SACKO_14132	HUMAN23471, HUMAN23456
OG0005143	SACKO_20879	HUMAN21848
OG0005145	SACKO_12180	HUMAN09373, HUMAN09375, HUMAN09374
OG0005146	SACKO_22242	HUMAN19163
OG0005147	SACKO_11852	HUMAN23589
OG0005150	SACKO_02180	HUMAN04742, HUMAN08596, HUMAN15546
OG0005151	SACKO_21163	HUMAN21926
OG0005152	SACKO_10314	HUMAN06776
OG0005153	SACKO_28007, SACKO_24583, SACKO_25001, SACKO_05338	HUMAN22310
OG0005154	SACKO_29032	HUMAN13716, HUMAN13717
OG0005155	SACKO_33800	HUMAN07772
OG0005156	SACKO_21328	HUMAN18043
OG0005157	SACKO_24862	HUMAN12761, HUMAN12762
