Orthogroup	SACKO_ok	MOUSE
OG0003653	SACKO_18995	MOUSE13490, MOUSE13491, MOUSE43712, MOUSE43711, MOUSE12262, MOUSE13492
OG0003654	SACKO_34038	MOUSE29385, MOUSE29384, MOUSE00249, MOUSE00251, MOUSE00248, MOUSE00250, MOUSE00247
OG0003655	SACKO_24287	MOUSE00092, MOUSE00091, MOUSE38828
OG0003656	SACKO_13038	MOUSE52004, MOUSE52005, MOUSE30702
OG0003657	SACKO_16386	MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478
OG0003658	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971	MOUSE39824
OG0003659	SACKO_30164	MOUSE05800, MOUSE05799, MOUSE05801
OG0003660	SACKO_06451, SACKO_27660	MOUSE11149, MOUSE11145, MOUSE11148, MOUSE11147, MOUSE11146
OG0003661	SACKO_00300, SACKO_17621	MOUSE02399, MOUSE02398
OG0003664	SACKO_00324	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910
OG0003665	SACKO_18081, SACKO_18084, SACKO_18052	MOUSE07285
OG0003666	SACKO_16204	MOUSE26034, MOUSE26036, MOUSE23757, MOUSE23758
OG0003666	SACKO_16207	MOUSE26035
OG0003667	SACKO_07527	MOUSE15239, MOUSE15238
OG0003668	SACKO_16542	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217
OG0003669	SACKO_29388, SACKO_29382	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718
OG0003671	SACKO_06102	MOUSE21089, MOUSE03153
OG0003672	SACKO_22038	MOUSE03769, MOUSE03770
OG0003673	SACKO_20751	MOUSE16463, MOUSE16464
OG0003674	SACKO_16258	MOUSE03963, MOUSE03964
OG0003675	SACKO_02504	MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283
OG0003676	SACKO_32292	MOUSE25609
OG0003677	SACKO_22925	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328
OG0003678	SACKO_00514	MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400
OG0003679	SACKO_05594	MOUSE15732, MOUSE25049, MOUSE25050
OG0003680	SACKO_07919	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062
OG0003681	SACKO_22429	MOUSE14464, MOUSE27092, MOUSE27091
OG0003682	SACKO_09145	MOUSE24621
OG0003682	SACKO_09118	MOUSE24620, MOUSE24619
OG0003683	SACKO_19239	MOUSE37323, MOUSE37321, MOUSE20043, MOUSE20045, MOUSE20047, MOUSE20048
OG0003683	SACKO_13327	MOUSE20046
OG0003684	SACKO_16167	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197
OG0003685	SACKO_17420	MOUSE51976, MOUSE51974, MOUSE51975
OG0003686	SACKO_18996	MOUSE49100
OG0003687	SACKO_02692	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109
OG0003688	SACKO_15602	MOUSE34520, MOUSE34521, MOUSE34522
OG0003689	SACKO_12938, SACKO_04151	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457
OG0003690	SACKO_17688	MOUSE07036, MOUSE07037, MOUSE07038
OG0003691	SACKO_06838	MOUSE48085, MOUSE48086, MOUSE48087
OG0003692	SACKO_30272	MOUSE02817, MOUSE02816, MOUSE02818
OG0003693	SACKO_30147, SACKO_30156	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265
OG0003694	SACKO_13899	MOUSE30782
OG0003695	SACKO_15073	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814
OG0003696	SACKO_23747, SACKO_23745	MOUSE35449, MOUSE35450
OG0003697	SACKO_33327	MOUSE06524
OG0003698	SACKO_23560	MOUSE21124, MOUSE12762
OG0003699	SACKO_22459	MOUSE25218
OG0003700	SACKO_28036	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262
OG0003701	SACKO_29992	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703
OG0003702	SACKO_09365	MOUSE28176, MOUSE28174, MOUSE28173, MOUSE07243, MOUSE07240, MOUSE07242, MOUSE07241, MOUSE07239, MOUSE07237, MOUSE28175
OG0003703	SACKO_22461	MOUSE20574, MOUSE27650
OG0003704	SACKO_18437	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409
OG0003704	SACKO_18600	MOUSE33410
OG0003705	SACKO_07440	MOUSE35234, MOUSE35235, MOUSE35240, MOUSE35241, MOUSE35238, MOUSE35236, MOUSE35237
OG0003706	SACKO_21403	MOUSE17759, MOUSE17750, MOUSE17753, MOUSE17755, MOUSE17756, MOUSE17754, MOUSE17757, MOUSE17758, MOUSE17752, MOUSE17751
OG0003707	SACKO_10232	MOUSE09616, MOUSE44752, MOUSE44751
OG0003708	SACKO_10347	MOUSE34409, MOUSE34410, MOUSE34408, MOUSE34406, MOUSE34407
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	MOUSE43765, MOUSE43763, MOUSE43764
OG0003710	SACKO_14655	MOUSE55264, MOUSE31690
OG0003711	SACKO_19684	MOUSE51928, MOUSE51930, MOUSE51936, MOUSE51935, MOUSE51933, MOUSE51931, MOUSE51932, MOUSE51927, MOUSE51929
OG0003712	SACKO_24483	MOUSE14240, MOUSE14239, MOUSE15046
OG0003713	SACKO_23814	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767
OG0003714	SACKO_12574	MOUSE34993, MOUSE34994
OG0003716	SACKO_26660	MOUSE15603
OG0003716	SACKO_26655	MOUSE15604, MOUSE15602
OG0003717	SACKO_18355	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978
OG0003718	SACKO_13035	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251
OG0003719	SACKO_21324	MOUSE30866
OG0003720	SACKO_27787	MOUSE23793, MOUSE23792, MOUSE23794, MOUSE17553
OG0003721	SACKO_27819	MOUSE20246, MOUSE20247
OG0003722	SACKO_09342	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681
OG0003724	SACKO_31074	MOUSE34773
OG0003725	SACKO_29232	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709
OG0003726	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234	MOUSE34118, MOUSE52017, MOUSE52018
OG0003727	SACKO_09913	MOUSE43082
OG0003727	SACKO_09908	MOUSE43077, MOUSE43079, MOUSE43078, MOUSE43080, MOUSE43076
OG0003728	SACKO_28519	MOUSE31942, MOUSE31943, MOUSE31941
OG0003729	SACKO_10462	MOUSE26210, MOUSE26211
OG0003730	SACKO_07057	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786
OG0003731	SACKO_09116	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320
OG0003733	SACKO_25639	MOUSE33101, MOUSE33100
OG0003734	SACKO_10298	MOUSE25448, MOUSE18509, MOUSE28344
OG0003735	SACKO_27359	MOUSE51303
OG0003736	SACKO_08001	MOUSE49071
OG0003737	SACKO_21407	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887
OG0003738	SACKO_02219	MOUSE04750, MOUSE04749
OG0003739	SACKO_32965	MOUSE23353
OG0003740	SACKO_08475	MOUSE45975
OG0003741	SACKO_23163	MOUSE43248, MOUSE43247
OG0003742	SACKO_16317	MOUSE06945, MOUSE06947, MOUSE02363
OG0003743	SACKO_20767	MOUSE37350, MOUSE37349, MOUSE37354
OG0003744	SACKO_15973	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535
OG0003745	SACKO_21997, SACKO_21973	MOUSE15322, MOUSE15325, MOUSE15323
OG0003746	SACKO_04162	MOUSE22549, MOUSE04784, MOUSE04785
OG0003748	SACKO_12145	MOUSE01948, MOUSE01947, MOUSE01949, MOUSE01946, MOUSE01950
OG0003749	SACKO_08322	MOUSE42046
OG0003750	SACKO_12535, SACKO_09051	MOUSE28487
OG0003751	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814	MOUSE23837
OG0003752	SACKO_12922	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226
OG0003753	SACKO_28676	MOUSE16945
OG0003754	SACKO_08508	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213
OG0003755	SACKO_29745	MOUSE04959
OG0003756	SACKO_18779	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326
OG0003757	SACKO_06078	MOUSE42645, MOUSE42643, MOUSE42644
OG0003758	SACKO_22893	MOUSE05241, MOUSE05240, MOUSE14904
OG0003759	SACKO_28661, SACKO_18691	MOUSE04234, MOUSE17579, MOUSE17581
OG0003760	SACKO_23820	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737
OG0003761	SACKO_10184, SACKO_16376	MOUSE51337, MOUSE32241
OG0003762	SACKO_02218	MOUSE06209, MOUSE15008
OG0003763	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479	MOUSE00212, MOUSE00213
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478
OG0003765	SACKO_23648	MOUSE54396, MOUSE54390, MOUSE54394, MOUSE54389, MOUSE54386, MOUSE54393, MOUSE54395, MOUSE54387, MOUSE54391, MOUSE54388, MOUSE24921, MOUSE54392
OG0003766	SACKO_29018	MOUSE28721, MOUSE28722
OG0003767	SACKO_34036, SACKO_34061, SACKO_34034	MOUSE13389
OG0003768	SACKO_08292	MOUSE01938, MOUSE01939, MOUSE01940
OG0003769	SACKO_26729	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408
OG0003770	SACKO_30113	MOUSE45318, MOUSE45319, MOUSE45317
OG0003771	SACKO_24472	MOUSE06180, MOUSE06179, MOUSE14269
OG0003772	SACKO_12861	MOUSE49741, MOUSE49740, MOUSE49744, MOUSE49743, MOUSE49746
OG0003773	SACKO_25570	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143
OG0003775	SACKO_31359	MOUSE36961, MOUSE36959, MOUSE36962, MOUSE36960
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	MOUSE16172, MOUSE16173
OG0003777	SACKO_18112	MOUSE22964, MOUSE05638, MOUSE06985
OG0003778	SACKO_19167	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258
OG0003779	SACKO_17816	MOUSE04027, MOUSE04026, MOUSE04028
OG0003780	SACKO_32052	MOUSE22839, MOUSE22838, MOUSE55080, MOUSE55081, MOUSE55079, MOUSE12878
OG0003794	SACKO_16406	MOUSE28886, MOUSE28885, MOUSE28884, MOUSE28883, MOUSE19914, MOUSE43750
OG0003795	SACKO_26427	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565
OG0003798	SACKO_04965	MOUSE26587, MOUSE26588, MOUSE14915
OG0003803	SACKO_16018	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800
OG0003806	SACKO_25022	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978
OG0003807	SACKO_28702	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985
OG0003808	SACKO_11285	MOUSE34022, MOUSE34021
OG0003811	SACKO_23286, SACKO_31701	MOUSE36524, MOUSE36525
OG0003812	SACKO_19469	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619
OG0003813	SACKO_02012	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965
OG0003816	SACKO_29848	MOUSE21055
OG0003818	SACKO_15857	MOUSE47757
OG0003820	SACKO_04478	MOUSE33033, MOUSE33034, MOUSE33032
OG0003821	SACKO_23600	MOUSE31151, MOUSE52622, MOUSE52623
OG0003823	SACKO_05580	MOUSE06728, MOUSE06726
OG0003824	SACKO_12746	MOUSE47802
OG0003825	SACKO_00319, SACKO_24145	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682
OG0003826	SACKO_00714	MOUSE04366
OG0003827	SACKO_27592	MOUSE31958
OG0003828	SACKO_16727	MOUSE32817
OG0003829	SACKO_06553	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103
OG0003830	SACKO_27375, SACKO_27382	MOUSE32193, MOUSE32191, MOUSE32192
OG0003832	SACKO_16929	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523
OG0003833	SACKO_15586, SACKO_23901	MOUSE12711, MOUSE12709, MOUSE12710
OG0003834	SACKO_32127	MOUSE23210, MOUSE49466
OG0003835	SACKO_00089	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591
OG0003836	SACKO_30569	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602
OG0003837	SACKO_26489, SACKO_21340	MOUSE06124, MOUSE06122
OG0003838	SACKO_16736	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348
OG0003839	SACKO_03944	MOUSE24236, MOUSE24234
OG0003840	SACKO_04971	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795
OG0003841	SACKO_22771	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861
OG0003842	SACKO_21861	MOUSE01988, MOUSE01994, MOUSE01996, MOUSE01991, MOUSE01992, MOUSE01990, MOUSE01989, MOUSE01993, MOUSE01995
OG0003844	SACKO_31459	MOUSE33019
OG0003845	SACKO_11086	MOUSE04946
OG0003845	SACKO_04470	MOUSE04947
OG0003846	SACKO_25269	MOUSE40451, MOUSE40452, MOUSE40453
OG0003848	SACKO_14467	MOUSE23878, MOUSE23876, MOUSE23877
OG0003849	SACKO_29260	MOUSE51655, MOUSE51656, MOUSE51657, MOUSE19816
OG0003850	SACKO_27365	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273
OG0003852	SACKO_19687	MOUSE44765, MOUSE19461
OG0003853	SACKO_33439, SACKO_06109	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176
OG0003854	SACKO_07817	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638
OG0003855	SACKO_20717	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681
OG0003856	SACKO_00893	MOUSE53260
OG0003857	SACKO_19253	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135
OG0003858	SACKO_32375	MOUSE18173
OG0003859	SACKO_08127, SACKO_30566	MOUSE35707, MOUSE35706, MOUSE35705
OG0003860	SACKO_18729	MOUSE08583
OG0003861	SACKO_06020	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323
OG0003862	SACKO_10381	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239
OG0003863	SACKO_16685	MOUSE46853, MOUSE46851, MOUSE46852
OG0003864	SACKO_22188	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179
OG0003865	SACKO_07903	MOUSE15488, MOUSE14853
OG0003866	SACKO_20784	MOUSE55423, MOUSE54508, MOUSE54509
OG0003867	SACKO_16952	MOUSE35425
OG0003868	SACKO_03942	MOUSE23869, MOUSE23871, MOUSE23870
OG0003869	SACKO_04979	MOUSE05547
OG0003870	SACKO_31960	MOUSE43942, MOUSE43941, MOUSE43940
OG0003871	SACKO_17392	MOUSE12953
OG0003871	SACKO_17842	MOUSE12954
OG0003872	SACKO_01636	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343
OG0003873	SACKO_11352, SACKO_11339	MOUSE24551, MOUSE24547
OG0003874	SACKO_11855	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449
OG0003876	SACKO_25638	MOUSE32588, MOUSE32587
OG0003878	SACKO_30808, SACKO_14176	MOUSE31216, MOUSE31215
OG0003879	SACKO_05101	MOUSE51723, MOUSE51724, MOUSE51725
OG0003880	SACKO_08397	MOUSE50195, MOUSE50194, MOUSE50193, MOUSE52393, MOUSE52391, MOUSE52395, MOUSE52394, MOUSE52392, MOUSE52390, MOUSE52388, MOUSE52389
OG0003881	SACKO_26611, SACKO_26599	MOUSE34941, MOUSE34940, MOUSE34939
OG0003882	SACKO_25551	MOUSE39472, MOUSE39470, MOUSE39471
OG0003883	SACKO_13711	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194
OG0003884	SACKO_06475	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648
OG0003885	SACKO_26956	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217
OG0003886	SACKO_05656	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487
OG0003887	SACKO_31240	MOUSE46306, MOUSE46305
OG0003887	SACKO_34171	MOUSE30820
OG0003888	SACKO_14950	MOUSE01271, MOUSE01270, MOUSE01269
OG0003889	SACKO_01038	MOUSE15029
OG0003890	SACKO_02054	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610
OG0003892	SACKO_01168	MOUSE24997, MOUSE24998
OG0003893	SACKO_09957	MOUSE27805, MOUSE27806, MOUSE27807
OG0003894	SACKO_00239	MOUSE25680
OG0003895	SACKO_00396	MOUSE05047
OG0003896	SACKO_28766	MOUSE04755, MOUSE04754, MOUSE38515
OG0003897	SACKO_11326	MOUSE22869, MOUSE22871
OG0003898	SACKO_25332	MOUSE29424, MOUSE29423
OG0003899	SACKO_14433	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511
OG0003900	SACKO_06116	MOUSE20186, MOUSE20185, MOUSE20184
OG0003901	SACKO_09866, SACKO_09871	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313
OG0003903	SACKO_12461	MOUSE36163, MOUSE36162
OG0003904	SACKO_07963	MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860
OG0003906	SACKO_07504	MOUSE48566, MOUSE48567, MOUSE48565
OG0003907	SACKO_16578	MOUSE48274, MOUSE48273
OG0003908	SACKO_23098	MOUSE48727
OG0003908	SACKO_14104	MOUSE01976
OG0003909	SACKO_06873	MOUSE06721, MOUSE06722
OG0003910	SACKO_25193	MOUSE33951
OG0003911	SACKO_05574	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430
OG0003912	SACKO_19964	MOUSE28242, MOUSE49733, MOUSE49734
OG0003913	SACKO_21819	MOUSE37139, MOUSE37140, MOUSE37141
OG0003915	SACKO_17445	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938
OG0003916	SACKO_16337	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884
OG0003917	SACKO_14384, SACKO_02146	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865
OG0003918	SACKO_03476	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871
OG0003919	SACKO_15063, SACKO_15040	MOUSE22533, MOUSE22535, MOUSE22532, MOUSE22536, MOUSE22534
OG0003920	SACKO_25068	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197
OG0003920	SACKO_13579	MOUSE34198, MOUSE34200
OG0003921	SACKO_23005	MOUSE21508, MOUSE21507
OG0003922	SACKO_28487	MOUSE15487
OG0003923	SACKO_12853	MOUSE22537, MOUSE22540
OG0003924	SACKO_10523	MOUSE30310, MOUSE30307, MOUSE30309, MOUSE30308
OG0003925	SACKO_09569	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	MOUSE34485
OG0003927	SACKO_08871	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874
OG0003928	SACKO_07975	MOUSE29344, MOUSE29342, MOUSE29339, MOUSE29338, MOUSE29345, MOUSE29343, MOUSE29341, MOUSE29340
OG0003929	SACKO_13523	MOUSE49806, MOUSE49805
OG0003930	SACKO_32200	MOUSE01906, MOUSE01907
OG0003931	SACKO_31562	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103
OG0003933	SACKO_24589	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761
OG0003934	SACKO_18213	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148
OG0003935	SACKO_12001	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305
OG0003936	SACKO_01810	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407
OG0003937	SACKO_02287	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732
OG0003939	SACKO_15117	MOUSE08650, MOUSE08652, MOUSE08651
OG0003940	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931	MOUSE27096, MOUSE27095, MOUSE27094
OG0003941	SACKO_33778	MOUSE01824, MOUSE01825
OG0003941	SACKO_06530	MOUSE11339, MOUSE11337, MOUSE11338
OG0003942	SACKO_29515	MOUSE00089
OG0003943	SACKO_20843	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672
OG0003944	SACKO_18909	MOUSE15418, MOUSE15417
OG0003945	SACKO_09804, SACKO_29979	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289
OG0003946	SACKO_03399	MOUSE21095, MOUSE36215, MOUSE36213
OG0003947	SACKO_25687	MOUSE35865
OG0003948	SACKO_13260	MOUSE27770, MOUSE27769, MOUSE27768
OG0003949	SACKO_15085, SACKO_24451	MOUSE00545, MOUSE00544
OG0003951	SACKO_27938	MOUSE52852, MOUSE52853, MOUSE52855
OG0003952	SACKO_01574	MOUSE18252, MOUSE18251
OG0003953	SACKO_09518	MOUSE03606, MOUSE48265, MOUSE48266, MOUSE48264
OG0003954	SACKO_02352	MOUSE13604, MOUSE13605, MOUSE06634
OG0003955	SACKO_14555	MOUSE54923, MOUSE54922, MOUSE48233
OG0003956	SACKO_04261	MOUSE31801, MOUSE31799, MOUSE31800, MOUSE31798
OG0003957	SACKO_19048	MOUSE23237
OG0003958	SACKO_14206	MOUSE00807, MOUSE19245, MOUSE47952
OG0003959	SACKO_27466	MOUSE25457, MOUSE25458, MOUSE25459
OG0003960	SACKO_05872	MOUSE14525, MOUSE44448, MOUSE44449, MOUSE44447
OG0003961	SACKO_15157	MOUSE33639
OG0003962	SACKO_06799	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377
OG0003965	SACKO_27709, SACKO_08493	MOUSE34195, MOUSE34194
OG0003966	SACKO_31308, SACKO_15122	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336
OG0003967	SACKO_05891, SACKO_19262	MOUSE46011, MOUSE46010
OG0003968	SACKO_23161	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347
OG0003969	SACKO_19412	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696
OG0003970	SACKO_04465	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841
OG0003971	SACKO_11184	MOUSE25243
OG0003972	SACKO_18971	MOUSE28855
OG0003973	SACKO_17940, SACKO_17922	MOUSE07129, MOUSE07128, MOUSE28069
OG0003974	SACKO_26812	MOUSE41770
OG0003976	SACKO_33615, SACKO_33622	MOUSE46808
OG0003997	SACKO_23147	MOUSE48241
OG0003997	SACKO_25074	MOUSE48238, MOUSE48239, MOUSE48236, MOUSE48237
OG0003998	SACKO_32493	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015
OG0003999	SACKO_18525	MOUSE39639, MOUSE39638
OG0004000	SACKO_20194	MOUSE53010, MOUSE53011
OG0004002	SACKO_22233	MOUSE08674
OG0004004	SACKO_29932	MOUSE48967, MOUSE55331
OG0004005	SACKO_17133, SACKO_17154	MOUSE06870, MOUSE06869, MOUSE06871
OG0004006	SACKO_24510, SACKO_04444	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125
OG0004007	SACKO_27467	MOUSE33282, MOUSE13163, MOUSE13164
OG0004009	SACKO_27674	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744
OG0004010	SACKO_07022, SACKO_07010	MOUSE10577
OG0004011	SACKO_21800	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920
OG0004012	SACKO_03401	MOUSE03422
OG0004014	SACKO_04423	MOUSE22452
OG0004015	SACKO_00138	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952
OG0004016	SACKO_04846	MOUSE14828
OG0004017	SACKO_31378	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420
OG0004018	SACKO_25485	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551
OG0004019	SACKO_00903	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041
OG0004020	SACKO_23773	MOUSE22765, MOUSE22762, MOUSE22763
OG0004021	SACKO_24515	MOUSE04367, MOUSE04368
OG0004022	SACKO_33066	MOUSE55226, MOUSE55227, MOUSE55225
OG0004023	SACKO_12120	MOUSE32124, MOUSE49371
OG0004024	SACKO_00168, SACKO_21778	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443
OG0004025	SACKO_24133, SACKO_14748	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004027	SACKO_27291	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607
OG0004028	SACKO_02251	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049
OG0004029	SACKO_15425	MOUSE53190
OG0004031	SACKO_11954	MOUSE42812
OG0004032	SACKO_05148	MOUSE53862, MOUSE53861, MOUSE47636
OG0004033	SACKO_32338	MOUSE49958, MOUSE49957
OG0004034	SACKO_12063	MOUSE44914, MOUSE44915, MOUSE44913
OG0004035	SACKO_05264	MOUSE28209, MOUSE28210, MOUSE28211
OG0004036	SACKO_24297	MOUSE34175, MOUSE54435, MOUSE51308
OG0004037	SACKO_11842	MOUSE23141, MOUSE23140
OG0004038	SACKO_18332	MOUSE48922
OG0004039	SACKO_32559	MOUSE52165
OG0004041	SACKO_09138	MOUSE28030
OG0004042	SACKO_29359	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	SACKO_04203	MOUSE52113, MOUSE52112
OG0004044	SACKO_31712	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245
OG0004045	SACKO_33631	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
