Orthogroup	SACKO_ok	BRALA
OG0004080	SACKO_22943	BRALA20296
OG0004081	SACKO_22094	BRALA31261
OG0004082	SACKO_02002	BRALA01474
OG0004083	SACKO_26997	BRALA25007
OG0004084	SACKO_12941	BRALA28518
OG0004085	SACKO_33798	BRALA24215
OG0004086	SACKO_31613	BRALA17474
OG0004087	SACKO_23851	BRALA10704
OG0004088	SACKO_25399	BRALA35514, BRALA21666
OG0004089	SACKO_19311	BRALA08677, BRALA08678
OG0004090	SACKO_02550	BRALA11298
OG0004091	SACKO_07509	BRALA00652
OG0004092	SACKO_04140	BRALA07368
OG0004093	SACKO_30195	BRALA30875, BRALA33894
OG0004094	SACKO_27444	BRALA20617
OG0004095	SACKO_06430	BRALA07608
OG0004096	SACKO_22778	BRALA21352
OG0004097	SACKO_13213	BRALA13028
OG0004098	SACKO_27018	BRALA00651, BRALA22068
OG0004099	SACKO_13836	BRALA10432
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	BRALA17153
OG0004101	SACKO_05006	BRALA04835
OG0004103	SACKO_11477, SACKO_25893	BRALA12428, BRALA14730
OG0004104	SACKO_02429	BRALA01671
OG0004105	SACKO_08461	BRALA13768
OG0004106	SACKO_20371, SACKO_18121	BRALA18745
OG0004107	SACKO_13828	BRALA03118, BRALA03117, BRALA22370
OG0004108	SACKO_31634, SACKO_04231	BRALA18855
OG0004110	SACKO_33407	BRALA23943
OG0004111	SACKO_01686	BRALA01428
OG0004112	SACKO_04832	BRALA23194, BRALA23191
OG0004113	SACKO_07968	BRALA20061
OG0004114	SACKO_07278	BRALA25904, BRALA21514
OG0004115	SACKO_04614	BRALA19617
OG0004116	SACKO_12551	BRALA25003
OG0004117	SACKO_11228	BRALA17850
OG0004118	SACKO_08745	BRALA12736
OG0004119	SACKO_16359	BRALA11157, BRALA08493
OG0004120	SACKO_22425	BRALA23954
OG0004121	SACKO_28819	BRALA08686
OG0004123	SACKO_05474	BRALA14695
OG0004124	SACKO_01623	BRALA30068
OG0004125	SACKO_10613	BRALA04625
OG0004126	SACKO_17034	BRALA25788
OG0004127	SACKO_30149	BRALA16633
OG0004130	SACKO_04539, SACKO_29058	BRALA09545
OG0004132	SACKO_10439	BRALA03252
OG0004132	SACKO_19039	BRALA03249
OG0004133	SACKO_06628	BRALA12128
OG0004134	SACKO_21471	BRALA16353
OG0004135	SACKO_25029	BRALA06179
OG0004136	SACKO_00526	BRALA00698, BRALA29816
OG0004137	SACKO_16541	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	SACKO_13361	BRALA24513
OG0004139	SACKO_03872	BRALA00917
OG0004140	SACKO_23320	BRALA19957
OG0004141	SACKO_25516	BRALA17214
OG0004142	SACKO_15937	BRALA19738
OG0004143	SACKO_17997	BRALA09465
OG0004144	SACKO_12932	BRALA07433
OG0004145	SACKO_17936	BRALA26159
OG0004146	SACKO_21251	BRALA17718
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	BRALA00106
OG0004148	SACKO_04179	BRALA18127
OG0004149	SACKO_05134	BRALA12146
OG0004150	SACKO_06062	BRALA21716
OG0004153	SACKO_17489	BRALA03854
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	BRALA10484, BRALA09813
OG0004155	SACKO_32044	BRALA32651, BRALA31413
OG0004155	SACKO_02478, SACKO_11443	BRALA02319
OG0004156	SACKO_07990, SACKO_27546	BRALA26080
OG0004157	SACKO_02828	BRALA20324
OG0004158	SACKO_18616	BRALA04798
OG0004159	SACKO_15242	BRALA15234
OG0004160	SACKO_14735	BRALA00725
OG0004161	SACKO_22482, SACKO_22491	BRALA03572
OG0004162	SACKO_22066	BRALA23043
OG0004163	SACKO_04573, SACKO_25173	BRALA18291
OG0004164	SACKO_05848	BRALA03976, BRALA31557, BRALA03977
OG0004166	SACKO_12473	BRALA16339
OG0004167	SACKO_11715	BRALA26238
OG0004169	SACKO_10004	BRALA13050
OG0004170	SACKO_26580	BRALA34920
OG0004170	SACKO_03612	BRALA22914
OG0004171	SACKO_29940	BRALA08003
OG0004174	SACKO_18154	BRALA00787
OG0004175	SACKO_30738, SACKO_30739, SACKO_20637	BRALA16129
OG0004176	SACKO_25099	BRALA03590
OG0004178	SACKO_23443	BRALA20094
OG0004179	SACKO_01013	BRALA16718
OG0004180	SACKO_06651	BRALA17055
OG0004181	SACKO_24938	BRALA15876
OG0004182	SACKO_03645, SACKO_27354	BRALA19314
OG0004183	SACKO_09640	BRALA25934, BRALA25935
OG0004184	SACKO_11934	BRALA33857
OG0004185	SACKO_32961	BRALA11719
OG0004186	SACKO_12502	BRALA20859
OG0004187	SACKO_26772	BRALA03251
OG0004188	SACKO_12003	BRALA30311
OG0004189	SACKO_04457	BRALA28411
OG0004190	SACKO_22036	BRALA25028
OG0004194	SACKO_04880, SACKO_04924	BRALA19939, BRALA19941, BRALA19942
OG0004197	SACKO_24436	BRALA05742
OG0004198	SACKO_11238, SACKO_12328	BRALA04321
OG0004202	SACKO_09493, SACKO_33430	BRALA22960, BRALA23815, BRALA22961, BRALA00612, BRALA00613, BRALA19262, BRALA19263, BRALA15406, BRALA15407, BRALA11753
OG0004214	SACKO_12484	BRALA01455, BRALA01456
OG0004215	SACKO_02214	BRALA22830
OG0004216	SACKO_32089	BRALA03093
OG0004217	SACKO_09269	BRALA11886
OG0004218	SACKO_18222	BRALA35691, BRALA11369, BRALA27082
OG0004219	SACKO_03103	BRALA29983, BRALA33234
OG0004220	SACKO_23085	BRALA17127
OG0004222	SACKO_12358	BRALA26148
OG0004223	SACKO_14230, SACKO_01885	BRALA09691
OG0004225	SACKO_26484, SACKO_26695	BRALA18596
OG0004226	SACKO_01406	BRALA09090
OG0004227	SACKO_14123	BRALA26674
OG0004228	SACKO_18186	BRALA15960
OG0004229	SACKO_17477	BRALA03705
OG0004230	SACKO_30089	BRALA25002
OG0004231	SACKO_01862	BRALA18489
OG0004232	SACKO_13258	BRALA34160
OG0004233	SACKO_09478	BRALA29740, BRALA10180, BRALA18749
OG0004235	SACKO_17332	BRALA11235
OG0004236	SACKO_11379	BRALA21571
OG0004237	SACKO_33563	BRALA11898
OG0004239	SACKO_08658	BRALA02912
OG0004240	SACKO_03705	BRALA22623
OG0004241	SACKO_05087	BRALA14197
OG0004242	SACKO_12064	BRALA15049
OG0004243	SACKO_21841	BRALA11315
OG0004244	SACKO_10773	BRALA22724
OG0004245	SACKO_12744	BRALA35301
OG0004246	SACKO_10191	BRALA25785
OG0004247	SACKO_29414	BRALA24657
OG0004248	SACKO_26657	BRALA05741
OG0004249	SACKO_09516	BRALA08296
OG0004250	SACKO_07268	BRALA29141
OG0004251	SACKO_02877	BRALA10118
OG0004252	SACKO_16333	BRALA02512
OG0004253	SACKO_02192	BRALA14983
OG0004254	SACKO_18552	BRALA03749
OG0004255	SACKO_09554	BRALA26683
OG0004257	SACKO_10226	BRALA10361
OG0004258	SACKO_16352, SACKO_16395	BRALA19445
OG0004259	SACKO_29831	BRALA09457
OG0004260	SACKO_31028	BRALA04444
OG0004261	SACKO_29025	BRALA19111
OG0004262	SACKO_23794	BRALA34766, BRALA21467
OG0004264	SACKO_21378	BRALA03608
OG0004267	SACKO_29345	BRALA01991
OG0004268	SACKO_32110	BRALA12493
OG0004269	SACKO_21474, SACKO_02690, SACKO_17980, SACKO_17981	BRALA05544
OG0004270	SACKO_15850	BRALA18525
OG0004271	SACKO_21341, SACKO_01124	BRALA09426
OG0004272	SACKO_11645, SACKO_12140	BRALA01934
OG0004273	SACKO_09932	BRALA06404
OG0004274	SACKO_28578	BRALA20006
OG0004275	SACKO_12868	BRALA29519
OG0004277	SACKO_21081	BRALA30535
OG0004278	SACKO_21185	BRALA14565
OG0004279	SACKO_27575	BRALA20647
OG0004280	SACKO_28223	BRALA23682, BRALA18212
OG0004281	SACKO_13549	BRALA31689, BRALA31688, BRALA35548
OG0004282	SACKO_29038	BRALA14728
OG0004284	SACKO_19468, SACKO_24083	BRALA11418
OG0004285	SACKO_03384	BRALA29530
OG0004286	SACKO_12883	BRALA14966
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	BRALA03278
OG0004289	SACKO_32406	BRALA15160
OG0004290	SACKO_28264	BRALA03150
OG0004291	SACKO_14905	BRALA31457
OG0004292	SACKO_03502	BRALA05406
OG0004293	SACKO_20681	BRALA00061, BRALA11403, BRALA27881, BRALA32723, BRALA17682
OG0004294	SACKO_18046	BRALA29283
OG0004295	SACKO_04249	BRALA01000
OG0004296	SACKO_21380	BRALA03748
OG0004297	SACKO_28535	BRALA10358
OG0004298	SACKO_30591	BRALA08303
OG0004299	SACKO_30101	BRALA18722
OG0004300	SACKO_30810	BRALA32511
OG0004301	SACKO_20227	BRALA32145
OG0004303	SACKO_26532	BRALA05979
OG0004304	SACKO_20533	BRALA29843
OG0004305	SACKO_12408	BRALA14639
OG0004306	SACKO_26978	BRALA16636
OG0004307	SACKO_33572	BRALA11162
OG0004308	SACKO_01785	BRALA23893
OG0004309	SACKO_30754	BRALA03711
OG0004310	SACKO_10532	BRALA07958
OG0004311	SACKO_24270, SACKO_04511	BRALA18222
OG0004312	SACKO_10930	BRALA16894
OG0004313	SACKO_19238	BRALA35482
OG0004314	SACKO_11572	BRALA02958
OG0004315	SACKO_16588	BRALA16278
OG0004316	SACKO_28186	BRALA27284
OG0004317	SACKO_02212	BRALA31136
OG0004318	SACKO_24911	BRALA11243
OG0004319	SACKO_05877	BRALA02487
OG0004320	SACKO_00068	BRALA05866
OG0004321	SACKO_28159, SACKO_28167	BRALA03831
OG0004322	SACKO_28915	BRALA16694
OG0004323	SACKO_25179	BRALA34818
OG0004324	SACKO_12104, SACKO_08113	BRALA09811
OG0004325	SACKO_16198, SACKO_04707	BRALA17672
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	BRALA05683, BRALA05687
OG0004327	SACKO_31782, SACKO_30605	BRALA28777
OG0004328	SACKO_23143	BRALA13776
OG0004329	SACKO_25792, SACKO_09106	BRALA11460
OG0004330	SACKO_07866	BRALA10844
OG0004331	SACKO_06087	BRALA25017
OG0004333	SACKO_09526	BRALA14711
OG0004334	SACKO_08631	BRALA05133
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	BRALA11786
OG0004336	SACKO_06667	BRALA08041, BRALA03225
OG0004337	SACKO_10301	BRALA11506
OG0004338	SACKO_24216	BRALA22739
OG0004339	SACKO_07127	BRALA14976
OG0004340	SACKO_20649, SACKO_24906	BRALA27384
OG0004341	SACKO_28627	BRALA18640
OG0004342	SACKO_01335	BRALA28668
OG0004343	SACKO_03414, SACKO_21071	BRALA34896, BRALA33692, BRALA34328
OG0004344	SACKO_02938	BRALA04177
OG0004345	SACKO_24990	BRALA10189
OG0004346	SACKO_12882	BRALA15506
OG0004347	SACKO_18290	BRALA23589
OG0004348	SACKO_00059	BRALA12127
OG0004350	SACKO_33866	BRALA12360
OG0004351	SACKO_14866	BRALA18778
OG0004352	SACKO_10946	BRALA14329
OG0004353	SACKO_09595	BRALA26681
OG0004354	SACKO_06263, SACKO_06268, SACKO_30750	BRALA33463, BRALA33588
OG0004355	SACKO_23242	BRALA02915
OG0004356	SACKO_08790	BRALA18746
OG0004357	SACKO_30143	BRALA09608
OG0004358	SACKO_23737	BRALA15298
OG0004359	SACKO_07960	BRALA22732
OG0004360	SACKO_13028	BRALA27825
OG0004361	SACKO_16141	BRALA19546, BRALA19547, BRALA19548
OG0004362	SACKO_08638	BRALA01978
OG0004364	SACKO_23778	BRALA23445
OG0004365	SACKO_23975	BRALA24172
OG0004366	SACKO_02101, SACKO_28270	BRALA20010
OG0004367	SACKO_33429	BRALA15183
OG0004368	SACKO_03972	BRALA23102
OG0004369	SACKO_34043, SACKO_22812	BRALA02910
OG0004370	SACKO_26120	BRALA13645
OG0004371	SACKO_25786, SACKO_13642	BRALA14311
OG0004372	SACKO_02906, SACKO_02914	BRALA02065, BRALA02064
OG0004373	SACKO_02913	BRALA16557
OG0004374	SACKO_27657, SACKO_05442	BRALA29279
OG0004375	SACKO_01917	BRALA07819
OG0004376	SACKO_04476	BRALA26859
OG0004377	SACKO_04189	BRALA22650, BRALA22649
OG0004378	SACKO_21719	BRALA29460
OG0004380	SACKO_08279	BRALA31059
OG0004381	SACKO_23417	BRALA31166
OG0004382	SACKO_16501	BRALA01390
OG0004383	SACKO_04003	BRALA33094, BRALA23070
OG0004384	SACKO_31481	BRALA21477
OG0004385	SACKO_28528, SACKO_14841	BRALA02586
OG0004386	SACKO_04366	BRALA22199
OG0004387	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993	BRALA13877, BRALA13878
OG0004389	SACKO_09781	BRALA01195
OG0004390	SACKO_17506	BRALA20609
OG0004391	SACKO_06460	BRALA06733
OG0004392	SACKO_01326	BRALA03731
OG0004393	SACKO_03731	BRALA25078
OG0004394	SACKO_06802	BRALA31576
OG0004395	SACKO_29824, SACKO_29818	BRALA26081
OG0004396	SACKO_09175	BRALA05724
OG0004397	SACKO_00175	BRALA21225
OG0004398	SACKO_05440	BRALA33935
OG0004399	SACKO_01145	BRALA09277
OG0004400	SACKO_18353	BRALA09786
OG0004401	SACKO_22723	BRALA00557
OG0004402	SACKO_31687	BRALA22916
OG0004404	SACKO_09881	BRALA12217
OG0004405	SACKO_17613, SACKO_28559	BRALA31963, BRALA06302
OG0004406	SACKO_12007	BRALA29567
OG0004407	SACKO_16287	BRALA13375, BRALA13376
OG0004408	SACKO_22114	BRALA31060, BRALA13700
OG0004409	SACKO_33175	BRALA27206
OG0004413	SACKO_24559	BRALA27203
OG0004414	SACKO_05191	BRALA13744
OG0004415	SACKO_30317	BRALA14040
OG0004417	SACKO_27616	BRALA00783
OG0004418	SACKO_31965	BRALA18257
OG0004419	SACKO_30193	BRALA21691
OG0004420	SACKO_00861	BRALA05463
OG0004421	SACKO_23605	BRALA25716
OG0004422	SACKO_09183	BRALA01893
OG0004423	SACKO_34049	BRALA17096
OG0004424	SACKO_10837	BRALA12773
OG0004426	SACKO_09068	BRALA30364
OG0004427	SACKO_00878	BRALA03413
OG0004439	SACKO_19815, SACKO_19792, SACKO_19809	BRALA13082, BRALA13083, BRALA13084, BRALA13081, BRALA27908, BRALA27907, BRALA09356, BRALA06620, BRALA06619, BRALA06223, BRALA24033, BRALA31863
OG0004441	SACKO_10952, SACKO_01061, SACKO_26891	BRALA31155, BRALA20527, BRALA17986, BRALA32588, BRALA32993, BRALA27776, BRALA30825, BRALA24747, BRALA31642, BRALA14855, BRALA20542, BRALA29267, BRALA27018, BRALA33018, BRALA21020, BRALA31831, BRALA30642, BRALA26051, BRALA26055, BRALA25757, BRALA17885, BRALA10508, BRALA24039, BRALA26996, BRALA21210, BRALA30763, BRALA26338, BRALA26480, BRALA20810
OG0004457	SACKO_27870	BRALA16148
OG0004457	SACKO_16417	BRALA19083
OG0004458	SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599	BRALA35885
OG0004458	SACKO_24671	BRALA01066
OG0004459	SACKO_07787	BRALA29538, BRALA34073
OG0004460	SACKO_19002	BRALA12464
OG0004461	SACKO_15418	BRALA17151
OG0004462	SACKO_05077	BRALA14199
OG0004463	SACKO_04376	BRALA26858
OG0004465	SACKO_18438	BRALA01824
OG0004467	SACKO_04860, SACKO_19896	BRALA29326
OG0004468	SACKO_33156	BRALA29411
OG0004471	SACKO_07695	BRALA18574
OG0004472	SACKO_27165	BRALA29153
OG0004474	SACKO_13446	BRALA31316
OG0004475	SACKO_00480	BRALA11247
OG0004476	SACKO_14576	BRALA14581
OG0004477	SACKO_15776	BRALA01420
OG0004478	SACKO_16158	BRALA12451
OG0004479	SACKO_15668	BRALA28094, BRALA03563, BRALA28093
OG0004480	SACKO_09896	BRALA11435
OG0004482	SACKO_15365	BRALA00394
OG0004483	SACKO_15376	BRALA10746
OG0004484	SACKO_24669, SACKO_24665	BRALA08580
OG0004485	SACKO_32612	BRALA24714
OG0004486	SACKO_13395	BRALA03457
OG0004487	SACKO_04088	BRALA03392
OG0004488	SACKO_11836	BRALA13548
OG0004489	SACKO_11062	BRALA18946
OG0004490	SACKO_01568	BRALA08921
OG0004491	SACKO_33872, SACKO_33881	BRALA16481
OG0004493	SACKO_04749	BRALA19060
OG0004494	SACKO_24457	BRALA21955
OG0004495	SACKO_09341	BRALA13392
OG0004496	SACKO_26743	BRALA10106
OG0004497	SACKO_04030	BRALA03230
OG0004498	SACKO_29609	BRALA03323
OG0004499	SACKO_14890	BRALA31005
OG0004500	SACKO_18016	BRALA01903
OG0004501	SACKO_05302	BRALA34231
OG0004502	SACKO_04915	BRALA12219
OG0004503	SACKO_30080, SACKO_30085	BRALA08167, BRALA18736
OG0004504	SACKO_22070, SACKO_22029	BRALA20561
OG0004504	SACKO_30095	BRALA12578
OG0004504	SACKO_10288	BRALA18437
OG0004505	SACKO_07933	BRALA04628
OG0004506	SACKO_22735	BRALA18627
OG0004507	SACKO_01169, SACKO_28863	BRALA21608
OG0004508	SACKO_00949	BRALA22899
OG0004509	SACKO_04702	BRALA20619
OG0004510	SACKO_10418	BRALA22461
OG0004511	SACKO_11442	BRALA24832
OG0004512	SACKO_32401	BRALA22481
OG0004513	SACKO_34197	BRALA04514
OG0004514	SACKO_08578	BRALA25503
OG0004515	SACKO_10522	BRALA24074
OG0004517	SACKO_28631	BRALA13110
OG0004518	SACKO_14581	BRALA18338
OG0004519	SACKO_01174	BRALA09425
OG0004520	SACKO_26274	BRALA12190
OG0004521	SACKO_18409	BRALA34603, BRALA22327, BRALA33889
OG0004522	SACKO_17016	BRALA01766
OG0004523	SACKO_04848	BRALA23188
OG0004525	SACKO_19797	BRALA20597
OG0004526	SACKO_10282	BRALA21793
OG0004527	SACKO_27212, SACKO_27206	BRALA16772
OG0004528	SACKO_22051	BRALA23886
OG0004529	SACKO_19291	BRALA18758
OG0004530	SACKO_20418	BRALA18685
OG0004531	SACKO_23166, SACKO_03320	BRALA28317, BRALA28318
OG0004532	SACKO_28637	BRALA11196
OG0004533	SACKO_17772	BRALA07893
OG0004534	SACKO_19903, SACKO_12762	BRALA20376
OG0004535	SACKO_03150	BRALA26230
OG0004536	SACKO_21274	BRALA35429, BRALA21266
OG0004537	SACKO_21349	BRALA21822
OG0004538	SACKO_09085	BRALA12040
OG0004539	SACKO_22173	BRALA35415, BRALA26130
OG0004540	SACKO_30901	BRALA07078
OG0004541	SACKO_15485	BRALA29235
OG0004542	SACKO_06292	BRALA24298
OG0004543	SACKO_11922	BRALA00359
OG0004544	SACKO_31438	BRALA25649
OG0004545	SACKO_15736	BRALA28871
OG0004546	SACKO_28524	BRALA21732
OG0004547	SACKO_12149	BRALA18970
OG0004548	SACKO_03951	BRALA10022
OG0004549	SACKO_23349	BRALA09820
OG0004550	SACKO_19164	BRALA02217
OG0004551	SACKO_04145	BRALA32475
OG0004552	SACKO_08469	BRALA06062
OG0004553	SACKO_03082	BRALA19302
OG0004554	SACKO_00814	BRALA14413
OG0004555	SACKO_29011	BRALA03335
OG0004556	SACKO_18821	BRALA24253
OG0004557	SACKO_24872	BRALA07431
OG0004558	SACKO_28349	BRALA08582
OG0004559	SACKO_28715	BRALA23018
OG0004560	SACKO_28894	BRALA25555
OG0004561	SACKO_33877, SACKO_33874	BRALA25557
OG0004563	SACKO_33905	BRALA15038
OG0004564	SACKO_09067	BRALA32101
OG0004565	SACKO_02187	BRALA24433
OG0004566	SACKO_17991	BRALA01904
OG0004567	SACKO_07155, SACKO_28403	BRALA12845
OG0004568	SACKO_03130	BRALA13349
OG0004569	SACKO_07551	BRALA17687
OG0004570	SACKO_12970, SACKO_07861	BRALA10840
OG0004571	SACKO_31573	BRALA10635
OG0004572	SACKO_18957	BRALA03398
OG0004572	SACKO_18974	BRALA19984
OG0004573	SACKO_18454	BRALA32832, BRALA34747, BRALA35237
OG0004574	SACKO_19725	BRALA24731
OG0004575	SACKO_31116	BRALA28355
OG0004576	SACKO_30468, SACKO_30461	BRALA11521
OG0004578	SACKO_25847	BRALA02649
OG0004579	SACKO_17206	BRALA09331
OG0004580	SACKO_29417	BRALA05772
OG0004581	SACKO_30000	BRALA14290
OG0004582	SACKO_20979, SACKO_20988	BRALA00706
OG0004583	SACKO_05163	BRALA01776
OG0004584	SACKO_03076	BRALA22981
OG0004585	SACKO_13522	BRALA25633
OG0004587	SACKO_11225	BRALA34254
OG0004587	SACKO_20399	BRALA20385
OG0004588	SACKO_20226	BRALA30100
OG0004589	SACKO_24508	BRALA28422
OG0004590	SACKO_24523	BRALA28418
OG0004591	SACKO_10632	BRALA19571
OG0004592	SACKO_20946	BRALA01027
OG0004593	SACKO_12736	BRALA28884
OG0004594	SACKO_05883	BRALA20772
OG0004595	SACKO_23859	BRALA10676
OG0004596	SACKO_28471	BRALA07736
OG0004597	SACKO_09052	BRALA15202
OG0004599	SACKO_10527	BRALA16807
OG0004601	SACKO_07622, SACKO_21914	BRALA10060
OG0004602	SACKO_33314	BRALA11139
OG0004603	SACKO_02772	BRALA06365
OG0004605	SACKO_24891	BRALA23013
OG0004606	SACKO_29308	BRALA21148, BRALA34943
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	BRALA12216
OG0004608	SACKO_06096	BRALA15268
OG0004609	SACKO_02975	BRALA33091
OG0004610	SACKO_21418	BRALA17107
OG0004611	SACKO_19720	BRALA12585
OG0004612	SACKO_29135	BRALA00024
OG0004613	SACKO_19929, SACKO_19918	BRALA20462
OG0004614	SACKO_06287	BRALA30212
OG0004615	SACKO_28291	BRALA18479, BRALA18480, BRALA18477
OG0004616	SACKO_18631	BRALA06969
OG0004617	SACKO_32229	BRALA02299
OG0004618	SACKO_04320	BRALA22928
OG0004619	SACKO_13215	BRALA20299
OG0004622	SACKO_09412	BRALA32935, BRALA32009
OG0004623	SACKO_12927, SACKO_20389	BRALA01754, BRALA09097
OG0004624	SACKO_17446, SACKO_12781	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681
OG0004625	SACKO_24501	BRALA34052
OG0004625	SACKO_24514	BRALA34062
OG0004626	SACKO_32091	BRALA16134
OG0004627	SACKO_04597	BRALA06139
OG0004628	SACKO_04292	BRALA00501
OG0004629	SACKO_21350	BRALA10080
OG0004630	SACKO_24304, SACKO_18921	BRALA27521
OG0004631	SACKO_01707, SACKO_23017	BRALA00873
OG0004632	SACKO_18527	BRALA27092
OG0004633	SACKO_12575	BRALA27276
OG0004634	SACKO_31100	BRALA05479
OG0004635	SACKO_11047	BRALA31719
OG0004637	SACKO_21062, SACKO_21063	BRALA28098, BRALA03558, BRALA28099
OG0004638	SACKO_13654	BRALA10114
OG0004639	SACKO_03968	BRALA23114
OG0004641	SACKO_18334	BRALA06119
OG0004642	SACKO_25061	BRALA03307
OG0004643	SACKO_25343	BRALA06114
OG0004644	SACKO_07275	BRALA15220
OG0004646	SACKO_21323	BRALA15036
OG0004647	SACKO_11839	BRALA01649
OG0004648	SACKO_17990	BRALA27204
OG0004649	SACKO_18305	BRALA26873
OG0004651	SACKO_04435	BRALA28079
OG0004652	SACKO_08505	BRALA29899
OG0004653	SACKO_06905	BRALA09173
OG0004654	SACKO_14273	BRALA25532
OG0004655	SACKO_08288	BRALA07762
OG0004656	SACKO_08512	BRALA23741
OG0004657	SACKO_21555	BRALA05637
OG0004658	SACKO_03635	BRALA23896
OG0004659	SACKO_29850	BRALA19760
OG0004660	SACKO_08980	BRALA18844
OG0004661	SACKO_21871, SACKO_15533	BRALA26103, BRALA09487
OG0004662	SACKO_07270	BRALA29139, BRALA13410
OG0004663	SACKO_18226	BRALA33957
OG0004664	SACKO_08400	BRALA28863
OG0004665	SACKO_02665	BRALA14078, BRALA14077
OG0004666	SACKO_26861	BRALA25386
OG0004667	SACKO_11659	BRALA20032
OG0004669	SACKO_26889	BRALA31710
OG0004670	SACKO_30167	BRALA11400
OG0004671	SACKO_31183	BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004672	SACKO_20480	BRALA03094
OG0004673	SACKO_00641	BRALA07414
OG0004674	SACKO_20254	BRALA21747
OG0004675	SACKO_13667	BRALA01751
OG0004676	SACKO_05823	BRALA22511
OG0004677	SACKO_09059	BRALA13391
OG0004679	SACKO_18272	BRALA32750
OG0004680	SACKO_32497	BRALA32711, BRALA30165
OG0004681	SACKO_07118	BRALA29477, BRALA35123
OG0004682	SACKO_09594	BRALA03899
OG0004683	SACKO_31594	BRALA26125
OG0004685	SACKO_33019	BRALA29447
OG0004686	SACKO_22926	BRALA07410
OG0004687	SACKO_17225	BRALA19729
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	BRALA20055
OG0004689	SACKO_20300	BRALA14930
OG0004690	SACKO_22702	BRALA08004
OG0004691	SACKO_19375	BRALA31036
OG0004692	SACKO_15254, SACKO_15247	BRALA32999
OG0004694	SACKO_13843	BRALA23046
OG0004695	SACKO_26984	BRALA01511, BRALA01505
OG0004696	SACKO_28164	BRALA03830
OG0004697	SACKO_14387	BRALA11777
OG0004698	SACKO_22073	BRALA21938
OG0004699	SACKO_15038	BRALA07186
OG0004700	SACKO_10009	BRALA23313
OG0004702	SACKO_27095	BRALA32995, BRALA07211
OG0004703	SACKO_15066	BRALA26823
OG0004704	SACKO_27602	BRALA00765
OG0004705	SACKO_01372	BRALA08213
OG0004706	SACKO_18520	BRALA00111
OG0004707	SACKO_12969	BRALA20441
OG0004708	SACKO_03775	BRALA00406
OG0004709	SACKO_19999	BRALA30102
OG0004710	SACKO_19030	BRALA18369
OG0004711	SACKO_20599	BRALA08263
OG0004715	SACKO_32678	BRALA01858, BRALA32726, BRALA09174, BRALA24685
OG0004728	SACKO_04940	BRALA19112
OG0004730	SACKO_16531	BRALA13497
OG0004731	SACKO_23582	BRALA29685
OG0004732	SACKO_25624, SACKO_15851	BRALA09631
OG0004733	SACKO_01861	BRALA17604
OG0004735	SACKO_12686	BRALA05427
OG0004736	SACKO_14542	BRALA16972
OG0004738	SACKO_22069	BRALA27390
OG0004739	SACKO_09731	BRALA03271, BRALA03272
OG0004740	SACKO_05635	BRALA29145
OG0004743	SACKO_15431	BRALA08286
OG0004744	SACKO_02238	BRALA06531
OG0004746	SACKO_32247	BRALA08943
OG0004747	SACKO_23321	BRALA28438
OG0004748	SACKO_32597	BRALA09674
OG0004749	SACKO_00284	BRALA20020
OG0004751	SACKO_28095	BRALA13426
OG0004752	SACKO_03624, SACKO_07505	BRALA11223
OG0004753	SACKO_12573, SACKO_03985	BRALA13874
OG0004754	SACKO_22726	BRALA23050
OG0004755	SACKO_27183	BRALA27359
OG0004756	SACKO_18350	BRALA09680
OG0004757	SACKO_18246	BRALA09865, BRALA09872
OG0004758	SACKO_13396	BRALA24157
OG0004759	SACKO_34003	BRALA22261
OG0004760	SACKO_05577	BRALA13716
OG0004761	SACKO_27689	BRALA24489
OG0004762	SACKO_29409	BRALA28326
OG0004762	SACKO_05447	BRALA17732
