Orthogroup	SACKO_ok	CAPO3
OG0004976	SACKO_08243, SACKO_02364	CAPO304478
OG0004977	SACKO_22819	CAPO304350
OG0004978	SACKO_30106	CAPO308306
OG0004979	SACKO_02688	CAPO303118
OG0004980	SACKO_20568	CAPO300807
OG0004981	SACKO_04840	CAPO306326
OG0004982	SACKO_22755	CAPO301351
OG0004983	SACKO_03738	CAPO300176
OG0004985	SACKO_31814	CAPO304816
OG0004987	SACKO_04708	CAPO306240
OG0004988	SACKO_18301	CAPO305623
OG0004989	SACKO_11544	CAPO300323
OG0004990	SACKO_26462	CAPO305712
OG0004991	SACKO_26454	CAPO302271
OG0004993	SACKO_02872	CAPO302747
OG0004997	SACKO_10528	CAPO300456
OG0004999	SACKO_12529	CAPO302635
OG0005002	SACKO_02438	CAPO305114
OG0005003	SACKO_30286	CAPO303837
OG0005005	SACKO_01039	CAPO303017
OG0005006	SACKO_18020	CAPO301015
OG0005007	SACKO_20867	CAPO300658
OG0005009	SACKO_32009, SACKO_13535	CAPO303190
OG0005010	SACKO_09761	CAPO304378
OG0005013	SACKO_19513, SACKO_25089	CAPO304066
OG0005014	SACKO_07120	CAPO307825
OG0005015	SACKO_20083	CAPO300946
OG0005016	SACKO_08395	CAPO305499
OG0005038	SACKO_27543	CAPO301658
OG0005040	SACKO_25212	CAPO300876
OG0005044	SACKO_29733	CAPO307084
OG0005046	SACKO_12670	CAPO304846
OG0005047	SACKO_09268	CAPO305932
OG0005048	SACKO_06394, SACKO_33081	CAPO300857
OG0005053	SACKO_07009	CAPO302547
OG0005057	SACKO_08340	CAPO303573
OG0005058	SACKO_07571	CAPO306731
OG0005059	SACKO_08214	CAPO300063
OG0005061	SACKO_04621	CAPO306602
OG0005062	SACKO_26494	CAPO302106
OG0005064	SACKO_08145	CAPO300249
OG0005067	SACKO_18537	CAPO302289
OG0005068	SACKO_22287, SACKO_22304	CAPO306513
OG0005069	SACKO_02053	CAPO300204
OG0005073	SACKO_22512	CAPO305547
OG0005075	SACKO_15979, SACKO_16090, SACKO_13557	CAPO307362
OG0005076	SACKO_12219	CAPO302885
OG0005077	SACKO_24673	CAPO302160
OG0005078	SACKO_12126	CAPO307983
OG0005079	SACKO_14597	CAPO303799
OG0005081	SACKO_28501	CAPO307065
OG0005083	SACKO_10824, SACKO_14378	CAPO302388
OG0005084	SACKO_10756	CAPO307421, CAPO301121
OG0005086	SACKO_09796	CAPO302959
OG0005088	SACKO_07514	CAPO307772
OG0005089	SACKO_21923	CAPO303888
OG0005090	SACKO_28704	CAPO303909
OG0005091	SACKO_20390	CAPO305179
OG0005092	SACKO_30341	CAPO301418
OG0005093	SACKO_00264	CAPO303716
OG0005094	SACKO_29636	CAPO303630
OG0005095	SACKO_11724	CAPO301660
OG0005096	SACKO_08547	CAPO301964
OG0005097	SACKO_28710	CAPO304365
OG0005099	SACKO_28740	CAPO305916
OG0005100	SACKO_15498	CAPO306219
OG0005103	SACKO_29750	CAPO300625
OG0005104	SACKO_16365	CAPO303053
OG0005106	SACKO_14588	CAPO301403
OG0005107	SACKO_25977	CAPO304194
OG0005108	SACKO_00522, SACKO_00492	CAPO301196
OG0005109	SACKO_00649, SACKO_06885	CAPO301209
OG0005111	SACKO_03903	CAPO302727
OG0005113	SACKO_05237	CAPO300389
OG0005114	SACKO_33104	CAPO305096
OG0005115	SACKO_03963	CAPO304298
OG0005119	SACKO_24108	CAPO304215
OG0005120	SACKO_05121, SACKO_07897	CAPO304593
OG0005121	SACKO_14259	CAPO301715
OG0005124	SACKO_09124	CAPO305507
OG0005127	SACKO_26126	CAPO307277
OG0005128	SACKO_18926	CAPO305144
OG0005130	SACKO_30619	CAPO305368
OG0005132	SACKO_04132	CAPO300384
OG0005138	SACKO_04807	CAPO300009
OG0005139	SACKO_31277	CAPO302205
OG0005140	SACKO_12643, SACKO_16351	CAPO300700, CAPO302173
OG0005142	SACKO_14132	CAPO304715
OG0005143	SACKO_20879	CAPO304926
OG0005144	SACKO_19198	CAPO306416
OG0005145	SACKO_12180	CAPO302299
OG0005146	SACKO_22242	CAPO303659
OG0005147	SACKO_11852	CAPO302069
OG0005150	SACKO_02180	CAPO301944
OG0005151	SACKO_21163	CAPO302626
OG0005152	SACKO_10314	CAPO307737
OG0005154	SACKO_29032	CAPO307643
OG0005155	SACKO_33800	CAPO304712
OG0005156	SACKO_21328	CAPO305254
OG0005157	SACKO_24862	CAPO301711
OG0005158	SACKO_06910	CAPO300547
OG0005160	SACKO_03783	CAPO300741
OG0005163	SACKO_30800	CAPO305704
OG0005164	SACKO_08424, SACKO_34100	CAPO307846
OG0005167	SACKO_33367	CAPO303298
OG0005168	SACKO_22221	CAPO306745
OG0005169	SACKO_23244	CAPO303886
OG0005172	SACKO_05286	CAPO306565
OG0005175	SACKO_09149	CAPO305645
OG0005178	SACKO_15709	CAPO300199
OG0005179	SACKO_15705	CAPO306190
OG0005180	SACKO_16599	CAPO308188
OG0005181	SACKO_26504	CAPO300793
OG0005182	SACKO_02909	CAPO300394
OG0005183	SACKO_21108	CAPO304256
OG0005184	SACKO_06829	CAPO307619
OG0005185	SACKO_19942	CAPO305409
OG0005187	SACKO_15976	CAPO300108
OG0005188	SACKO_06366, SACKO_04157	CAPO307366, CAPO308331
OG0005191	SACKO_04246	CAPO301264
OG0005192	SACKO_20974	CAPO302320
OG0005193	SACKO_16005, SACKO_16007, SACKO_29525	CAPO300973
OG0005194	SACKO_33623	CAPO306243
OG0005196	SACKO_10862, SACKO_29490	CAPO306636
OG0005200	SACKO_29431	CAPO307301
OG0005201	SACKO_32706	CAPO300421
OG0005202	SACKO_06645	CAPO300013
OG0005203	SACKO_28074	CAPO304416
OG0005205	SACKO_14934	CAPO302576
OG0005206	SACKO_07503	CAPO301965
OG0005208	SACKO_10652	CAPO303001
OG0005209	SACKO_21765	CAPO300492
OG0005210	SACKO_27498, SACKO_25134	CAPO301315
OG0005212	SACKO_31549	CAPO300331
OG0005214	SACKO_01872	CAPO304556
OG0005215	SACKO_09902	CAPO308114
OG0005216	SACKO_26079, SACKO_26055	CAPO304567
OG0005217	SACKO_26699	CAPO303096, CAPO306650
OG0005221	SACKO_29147, SACKO_30282	CAPO306723
OG0005222	SACKO_00285, SACKO_30385	CAPO305567
OG0005223	SACKO_01412	CAPO302922
OG0005224	SACKO_03117	CAPO300521
OG0005228	SACKO_17850	CAPO300902
OG0005229	SACKO_03599	CAPO300950
OG0005230	SACKO_16169	CAPO305306
OG0005231	SACKO_27098	CAPO307526
OG0005233	SACKO_31087	CAPO307259
OG0005234	SACKO_28803	CAPO306586, CAPO305435
OG0005237	SACKO_22191	CAPO300405
OG0005238	SACKO_06562	CAPO307942
OG0005239	SACKO_23790	CAPO305851
OG0005240	SACKO_02945	CAPO302162
OG0005241	SACKO_17821	CAPO301367
OG0005243	SACKO_13847	CAPO302946
OG0005244	SACKO_32310	CAPO301413
OG0005245	SACKO_18549	CAPO305774
OG0005247	SACKO_07619	CAPO305218
OG0005250	SACKO_14286, SACKO_19874	CAPO304032
OG0005251	SACKO_32099	CAPO306449
OG0005253	SACKO_25082	CAPO307867
OG0005254	SACKO_18442, SACKO_28196	CAPO304356
OG0005255	SACKO_10315	CAPO303838, CAPO300416
OG0005257	SACKO_10783, SACKO_03028	CAPO302797
OG0005258	SACKO_00621	CAPO301990
OG0005259	SACKO_26435	CAPO303873
OG0005261	SACKO_26304, SACKO_18254	CAPO305240
OG0005262	SACKO_16940, SACKO_16966	CAPO301884
OG0005265	SACKO_05476	CAPO305767
OG0005267	SACKO_09964	CAPO300315
OG0005268	SACKO_27172, SACKO_08873	CAPO302457
OG0005269	SACKO_16437, SACKO_23666	CAPO303868
OG0005271	SACKO_10047, SACKO_10044	CAPO303459
OG0005272	SACKO_10371	CAPO300142
OG0005273	SACKO_29747	CAPO302742
OG0005275	SACKO_16918	CAPO301557
OG0005277	SACKO_27584	CAPO302973, CAPO308033
OG0005278	SACKO_02459	CAPO306576, CAPO308328
OG0005279	SACKO_32131	CAPO304182
OG0005280	SACKO_02592	CAPO306635
OG0005285	SACKO_20307	CAPO302006
OG0005287	SACKO_15521	CAPO307607
OG0005289	SACKO_28288	CAPO304679
OG0005290	SACKO_05708	CAPO305632
OG0005292	SACKO_07108	CAPO300881
OG0005293	SACKO_27710	CAPO303402
OG0005294	SACKO_27031	CAPO306913
OG0005295	SACKO_12015	CAPO304907
OG0005298	SACKO_30051	CAPO307279
OG0005299	SACKO_23941, SACKO_26770	CAPO304069
OG0005300	SACKO_23658	CAPO304452
OG0005301	SACKO_29547	CAPO307444
OG0005305	SACKO_23919	CAPO301003
OG0005309	SACKO_18896	CAPO306631
OG0005312	SACKO_10863, SACKO_29362, SACKO_12617	CAPO307454, CAPO303466
OG0005314	SACKO_05335	CAPO302074
OG0005315	SACKO_02871	CAPO302427
OG0005316	SACKO_27863	CAPO301704
OG0005317	SACKO_13887	CAPO307168
OG0005318	SACKO_10693, SACKO_30485	CAPO308249
OG0005319	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545	CAPO302638
OG0005320	SACKO_03314	CAPO301023
OG0005322	SACKO_07934	CAPO308079
OG0005323	SACKO_29224	CAPO307349
OG0005324	SACKO_21412	CAPO303901
OG0005325	SACKO_33355	CAPO301092
OG0005326	SACKO_33876	CAPO303331
OG0005331	SACKO_30378	CAPO301923
OG0005359	SACKO_10003	CAPO300630
OG0005360	SACKO_20696, SACKO_20704	CAPO303782
OG0005364	SACKO_09298, SACKO_28080, SACKO_06389	CAPO300756
OG0005365	SACKO_07872	CAPO303866
OG0005366	SACKO_22151	CAPO300645
OG0005367	SACKO_12021, SACKO_12028	CAPO304113
OG0005370	SACKO_28572	CAPO303423
OG0005371	SACKO_13937	CAPO306407
OG0005373	SACKO_20876	CAPO302507
OG0005374	SACKO_29513	CAPO300609
OG0005375	SACKO_28133	CAPO305216
OG0005377	SACKO_10197	CAPO307926
OG0005378	SACKO_10200	CAPO301284
OG0005379	SACKO_06199	CAPO303714
OG0005380	SACKO_11018	CAPO306791
OG0005381	SACKO_03956	CAPO301325
OG0005384	SACKO_06494	CAPO300411
OG0005385	SACKO_25405, SACKO_25401	CAPO305502
OG0005386	SACKO_16676, SACKO_12993	CAPO307872
OG0005388	SACKO_02437	CAPO301274
OG0005389	SACKO_15551, SACKO_15552, SACKO_09000	CAPO300599
OG0005390	SACKO_07351	CAPO301450
OG0005391	SACKO_19051	CAPO302409
OG0005393	SACKO_04957	CAPO302465
OG0005394	SACKO_26848	CAPO306444
OG0005395	SACKO_24476	CAPO302966
OG0005396	SACKO_28987, SACKO_28978	CAPO301185
OG0005398	SACKO_27259	CAPO301199
OG0005399	SACKO_13248, SACKO_33792	CAPO306277
OG0005400	SACKO_30609	CAPO301149
OG0005402	SACKO_12582	CAPO307246
OG0005403	SACKO_33705, SACKO_33700	CAPO303785
OG0005404	SACKO_22849	CAPO306644
OG0005405	SACKO_31196	CAPO304677
OG0005406	SACKO_26904	CAPO301050
OG0005408	SACKO_27175	CAPO306656
OG0005409	SACKO_25152	CAPO304722
OG0005410	SACKO_29006	CAPO300140
OG0005412	SACKO_18986, SACKO_18982	CAPO300143
OG0005413	SACKO_05812	CAPO304093
OG0005414	SACKO_00002	CAPO301252, CAPO301167
OG0005417	SACKO_00366	CAPO302063
OG0005422	SACKO_15312	CAPO303205
OG0005424	SACKO_29341	CAPO305286
OG0005425	SACKO_15410	CAPO300175
OG0005427	SACKO_08021	CAPO301444
OG0005430	SACKO_06342	CAPO302295
OG0005431	SACKO_34094	CAPO304591
OG0005433	SACKO_19392	CAPO303786
OG0005434	SACKO_15860	CAPO302858
OG0005435	SACKO_21591	CAPO303045
OG0005437	SACKO_23249	CAPO308137
OG0005438	SACKO_10982	CAPO302494
OG0005439	SACKO_23141	CAPO304206
OG0005440	SACKO_24260	CAPO303719
OG0005442	SACKO_29485	CAPO307582
OG0005443	SACKO_05189	CAPO305021
OG0005444	SACKO_34096, SACKO_23012	CAPO300488
OG0005446	SACKO_25178	CAPO300144
OG0005449	SACKO_15849	CAPO300543
OG0005450	SACKO_05893	CAPO302868
OG0005451	SACKO_10137, SACKO_33945	CAPO300480
OG0005454	SACKO_01219	CAPO307132
OG0005455	SACKO_02035	CAPO301855
OG0005457	SACKO_09197	CAPO307831
OG0005459	SACKO_27941, SACKO_06352	CAPO304164
OG0005461	SACKO_32194	CAPO307668
OG0005462	SACKO_21126	CAPO306835
OG0005463	SACKO_13079	CAPO303989
OG0005464	SACKO_23324	CAPO307986
OG0005465	SACKO_11967	CAPO300347
OG0005466	SACKO_10391	CAPO300596
OG0005467	SACKO_04155	CAPO305986
OG0005469	SACKO_02164	CAPO301614
OG0005470	SACKO_08641, SACKO_21038	CAPO300654
OG0005471	SACKO_33158	CAPO300819
OG0005474	SACKO_25028	CAPO304412
OG0005475	SACKO_28359, SACKO_10800	CAPO300271
OG0005476	SACKO_23429	CAPO305577, CAPO305762
OG0005478	SACKO_19842, SACKO_05358	CAPO305209
OG0005479	SACKO_04943	CAPO300550
OG0005480	SACKO_28929, SACKO_21709	CAPO307314
OG0005481	SACKO_01770, SACKO_05427	CAPO306697, CAPO301416
OG0005482	SACKO_02263	CAPO307925
OG0005483	SACKO_14425	CAPO304067
OG0005484	SACKO_32143	CAPO307524
OG0005486	SACKO_16498, SACKO_15537	CAPO300225
OG0005487	SACKO_27121	CAPO300444
OG0005488	SACKO_18237	CAPO301054
OG0005489	SACKO_23857, SACKO_23864	CAPO305322
OG0005490	SACKO_26483	CAPO300839
OG0005491	SACKO_13073	CAPO305898
OG0005493	SACKO_33978	CAPO304618
OG0005494	SACKO_23010, SACKO_13730	CAPO308140
OG0005495	SACKO_26369	CAPO305673
OG0005497	SACKO_33578, SACKO_33582	CAPO305501
OG0005498	SACKO_32890	CAPO303826
OG0005499	SACKO_01720, SACKO_27671	CAPO306730
OG0005500	SACKO_17665	CAPO306535
OG0005503	SACKO_13816	CAPO307437
OG0005504	SACKO_09745	CAPO300995
OG0005505	SACKO_04364	CAPO307588
OG0005506	SACKO_12787	CAPO307275
OG0005508	SACKO_22840	CAPO308142
OG0005509	SACKO_23467	CAPO300202
OG0005510	SACKO_04238	CAPO307083
OG0005511	SACKO_04815	CAPO304438
OG0005514	SACKO_00731	CAPO305223
OG0005516	SACKO_27450	CAPO305610
OG0005517	SACKO_30263	CAPO303557
OG0005518	SACKO_06710, SACKO_25359, SACKO_06274	CAPO300928
OG0005524	SACKO_19555	CAPO307077
OG0005525	SACKO_19279	CAPO305745
OG0005527	SACKO_23387	CAPO307337
OG0005528	SACKO_08296	CAPO302166
OG0005529	SACKO_14814	CAPO303996
OG0005533	SACKO_11124	CAPO308156
OG0005534	SACKO_04968	CAPO300248
OG0005535	SACKO_18247	CAPO306427
OG0005536	SACKO_32266	CAPO306899
OG0005537	SACKO_05339	CAPO305006
OG0005539	SACKO_14002	CAPO300487
OG0005540	SACKO_07413	CAPO307739
OG0005541	SACKO_30075	CAPO302610
OG0005545	SACKO_23437	CAPO307853
OG0005550	SACKO_23316	CAPO303338
OG0005553	SACKO_22802	CAPO308016
OG0005554	SACKO_12857	CAPO307360
OG0005555	SACKO_04628	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548
OG0005556	SACKO_11230	CAPO301726
OG0005558	SACKO_09060	CAPO301773
OG0005559	SACKO_32562	CAPO302392
OG0005560	SACKO_26950	CAPO302459
OG0005561	SACKO_19047	CAPO307649
OG0005562	SACKO_06271	CAPO300157
OG0005563	SACKO_30658	CAPO300985
OG0005564	SACKO_00752	CAPO307593
OG0005566	SACKO_01297	CAPO308091
OG0005569	SACKO_00916	CAPO301394
OG0005572	SACKO_18484	CAPO300415
OG0005574	SACKO_29223	CAPO305418
OG0005575	SACKO_32732, SACKO_01309	CAPO301354
OG0005578	SACKO_22626	CAPO300834
OG0005580	SACKO_32241	CAPO308283
OG0005581	SACKO_05756	CAPO303973
OG0005582	SACKO_11957	CAPO306123
OG0005583	SACKO_05103	CAPO303824
OG0005584	SACKO_26245	CAPO302871
OG0005586	SACKO_10058, SACKO_23096	CAPO303784
OG0005588	SACKO_15359, SACKO_15939	CAPO305990
OG0005589	SACKO_15373, SACKO_21636	CAPO305989
OG0005590	SACKO_28504	CAPO302905
OG0005592	SACKO_05334	CAPO305870
OG0005593	SACKO_14825	CAPO302759
OG0005594	SACKO_34086	CAPO306885
OG0005595	SACKO_24080, SACKO_24129	CAPO306737
OG0005597	SACKO_33504	CAPO301334
OG0005598	SACKO_05099	CAPO300035
OG0005599	SACKO_26088	CAPO302061
OG0005600	SACKO_12141	CAPO300445
OG0005603	SACKO_25273	CAPO303949
OG0005604	SACKO_31223	CAPO303855
OG0005605	SACKO_01319, SACKO_03474	CAPO300782
OG0005608	SACKO_16280	CAPO303058
OG0005611	SACKO_26253	CAPO304396
OG0005613	SACKO_09102	CAPO301790
OG0005614	SACKO_17679	CAPO306809
OG0005615	SACKO_32178	CAPO302186
OG0005616	SACKO_28322	CAPO302310
OG0005617	SACKO_18049	CAPO300131
OG0005618	SACKO_32291	CAPO307702
OG0005620	SACKO_29798	CAPO306094
OG0005621	SACKO_01271	CAPO308123
OG0005622	SACKO_09157, SACKO_17448	CAPO307903
OG0005623	SACKO_12365	CAPO300779
OG0005624	SACKO_07954	CAPO300652
OG0005625	SACKO_21472	CAPO302221
OG0005626	SACKO_18302	CAPO308220
OG0005629	SACKO_26659	CAPO302575
OG0005630	SACKO_31853	CAPO301786, CAPO307219
OG0005631	SACKO_10370	CAPO300791
OG0005632	SACKO_05636, SACKO_13716	CAPO303472
OG0005633	SACKO_19394	CAPO302097
OG0005636	SACKO_04529	CAPO302060
OG0005637	SACKO_15408	CAPO305600
OG0005639	SACKO_25991	CAPO306397
OG0005641	SACKO_02171	CAPO302343
OG0005642	SACKO_26072	CAPO307460
OG0005643	SACKO_31382, SACKO_23985	CAPO307244
OG0005644	SACKO_25402	CAPO303605
OG0005645	SACKO_13632	CAPO300279
OG0005649	SACKO_24271	CAPO304011
OG0005651	SACKO_22615, SACKO_22612	CAPO301043
OG0005652	SACKO_07569	CAPO301437
OG0005654	SACKO_06546	CAPO306680
OG0005655	SACKO_12960	CAPO300096, CAPO304440
OG0005656	SACKO_12770	CAPO306816
OG0005665	SACKO_21292	CAPO306931
OG0005681	SACKO_13496	CAPO302618
OG0005690	SACKO_11841	CAPO303792
OG0005692	SACKO_20143	CAPO306503
OG0005694	SACKO_12183	CAPO302741
OG0005695	SACKO_08325	CAPO303401
OG0005700	SACKO_11247	CAPO302108
OG0005701	SACKO_25580, SACKO_25586	CAPO304311
OG0005702	SACKO_30598	CAPO302394
OG0005703	SACKO_25031	CAPO307490
OG0005707	SACKO_21284	CAPO303751
OG0005708	SACKO_26057	CAPO306478
OG0005710	SACKO_14944	CAPO307544
OG0005712	SACKO_22619	CAPO302811
OG0005714	SACKO_22085	CAPO302016
OG0005715	SACKO_15794, SACKO_29814	CAPO302774
OG0005717	SACKO_10348	CAPO303289
OG0005719	SACKO_28857	CAPO300934
OG0005721	SACKO_11802	CAPO302442
OG0005723	SACKO_26449	CAPO301560
OG0005724	SACKO_24067	CAPO305737
OG0005725	SACKO_28773	CAPO304382
OG0005726	SACKO_11456	CAPO306255
OG0005728	SACKO_25048	CAPO300070
OG0005729	SACKO_05332	CAPO306373
OG0005731	SACKO_02230	CAPO304326
OG0005732	SACKO_33573	CAPO306509
OG0005733	SACKO_21812	CAPO307250
OG0005734	SACKO_04616	CAPO307857
OG0005735	SACKO_24989, SACKO_24984	CAPO306353
OG0005738	SACKO_00441	CAPO304853
OG0005739	SACKO_17021	CAPO308247
OG0005741	SACKO_31201	CAPO303042
OG0005742	SACKO_15450	CAPO300464, CAPO302075
OG0005744	SACKO_16700	CAPO302669
OG0005746	SACKO_24213	CAPO304136
OG0005747	SACKO_07235	CAPO300949
OG0005749	SACKO_08289	CAPO300768
OG0005750	SACKO_16122	CAPO304369
OG0005751	SACKO_06131, SACKO_06127	CAPO302377
OG0005758	SACKO_33511	CAPO304832
OG0005759	SACKO_21347, SACKO_02614	CAPO305998
OG0005762	SACKO_33802	CAPO307808
OG0005764	SACKO_07393	CAPO302285
OG0005766	SACKO_09574, SACKO_09556	CAPO307164
OG0005769	SACKO_00583	CAPO301036
OG0005770	SACKO_13509	CAPO306340
OG0005771	SACKO_26039	CAPO301571
OG0005774	SACKO_32502	CAPO303542
OG0005775	SACKO_28775	CAPO306153
OG0005776	SACKO_10034	CAPO303568, CAPO307316
OG0005777	SACKO_29437	CAPO300042
OG0005779	SACKO_22033	CAPO306436
OG0005781	SACKO_14828	CAPO303884
OG0005782	SACKO_25598	CAPO300230
OG0005783	SACKO_12747	CAPO303474
OG0005784	SACKO_09927, SACKO_24101	CAPO302307
OG0005787	SACKO_13044	CAPO307830
OG0005788	SACKO_22776	CAPO300037
OG0005789	SACKO_01797	CAPO303327
OG0005790	SACKO_11653	CAPO304988
OG0005792	SACKO_09947	CAPO301624
OG0005793	SACKO_32350	CAPO300669
OG0005794	SACKO_02695	CAPO302027
OG0005795	SACKO_22109	CAPO305005
OG0005796	SACKO_27665, SACKO_27666	CAPO305004
OG0005797	SACKO_10267	CAPO301712
OG0005799	SACKO_15318	CAPO305503
OG0005800	SACKO_15364	CAPO306663, CAPO303116
OG0005801	SACKO_04909	CAPO305293
OG0005803	SACKO_31550	CAPO307068
OG0005805	SACKO_32476	CAPO302538
OG0005807	SACKO_31322	CAPO304282
OG0005808	SACKO_17654	CAPO300610
OG0005810	SACKO_16389	CAPO305026
OG0005811	SACKO_17687	CAPO304151
OG0005812	SACKO_09960	CAPO305500
OG0005814	SACKO_08863	CAPO301343
OG0005815	SACKO_03784	CAPO306106
OG0005817	SACKO_19421	CAPO300290
OG0005818	SACKO_33164	CAPO302009
OG0005819	SACKO_21818	CAPO301574
OG0005821	SACKO_12528	CAPO300824
OG0005823	SACKO_21213	CAPO300775
OG0005824	SACKO_09679	CAPO303629
OG0005825	SACKO_20469	CAPO302227
OG0005828	SACKO_02208	CAPO303954
OG0005831	SACKO_24491	CAPO302864
OG0005832	SACKO_26865	CAPO302018
OG0005834	SACKO_21334, SACKO_11408	CAPO306049, CAPO302406, CAPO305685, CAPO305497
OG0005835	SACKO_27487	CAPO306285
OG0005837	SACKO_00129	CAPO300250
OG0005838	SACKO_33023	CAPO302560
OG0005840	SACKO_05579	CAPO305424
OG0005842	SACKO_28891	CAPO304596
OG0005843	SACKO_05473, SACKO_05478	CAPO307528
OG0005845	SACKO_23611	CAPO307070
OG0005847	SACKO_02307, SACKO_02332	CAPO305680
OG0005848	SACKO_27241	CAPO307829
OG0005849	SACKO_22878	CAPO303230
OG0005850	SACKO_22848	CAPO307194
OG0005851	SACKO_23217	CAPO302674
OG0005852	SACKO_18539	CAPO306738
OG0005853	SACKO_18054	CAPO305397
OG0005856	SACKO_09159	CAPO308178
OG0005857	SACKO_11084	CAPO301639
OG0005858	SACKO_07771, SACKO_10186	CAPO305203
OG0005859	SACKO_32958	CAPO307160
OG0005860	SACKO_01106	CAPO300029
OG0005863	SACKO_24461	CAPO304301
OG0005864	SACKO_10525	CAPO301932
OG0005865	SACKO_07232	CAPO303346
OG0005866	SACKO_32135	CAPO302021
OG0005869	SACKO_23956	CAPO305217
OG0005870	SACKO_22447	CAPO305120
OG0005872	SACKO_12911, SACKO_00302	CAPO301101
OG0005874	SACKO_22821	CAPO301503
OG0005875	SACKO_17119	CAPO307256
OG0005876	SACKO_06162	CAPO301107
OG0005877	SACKO_25631	CAPO303218
OG0005878	SACKO_17676	CAPO307565
OG0005879	SACKO_29620	CAPO305924
OG0005880	SACKO_23727	CAPO303914
OG0005884	SACKO_09074	CAPO302326
OG0005886	SACKO_05225	CAPO302755
OG0005887	SACKO_02721	CAPO307435, CAPO303666
OG0005888	SACKO_05779, SACKO_10273	CAPO305237
OG0005889	SACKO_27899	CAPO306476
OG0005890	SACKO_04667	CAPO303293
OG0005892	SACKO_15663	CAPO304793
OG0005893	SACKO_30083	CAPO302656
OG0005894	SACKO_06820	CAPO302802
OG0005897	SACKO_12088	CAPO306226
OG0005898	SACKO_04234	CAPO304352
OG0005899	SACKO_33726, SACKO_00286	CAPO306295
OG0005901	SACKO_01806	CAPO307343
OG0005902	SACKO_23335	CAPO305014, CAPO305124
OG0005903	SACKO_25325	CAPO306042
OG0005904	SACKO_08474	CAPO308290
OG0005905	SACKO_09797	CAPO306382, CAPO303669
OG0005907	SACKO_01361	CAPO306181
OG0005909	SACKO_09181	CAPO304980
OG0005910	SACKO_16805	CAPO304445
OG0005914	SACKO_12676	CAPO304812
OG0005915	SACKO_16290, SACKO_20663	CAPO301830
OG0005918	SACKO_13647	CAPO304132
OG0005919	SACKO_18340	CAPO301677
OG0005921	SACKO_27138	CAPO301707
OG0005922	SACKO_01240, SACKO_10758	CAPO301561
OG0005923	SACKO_05083	CAPO302607
OG0005924	SACKO_26745	CAPO300900
OG0005925	SACKO_21160	CAPO304879
OG0005926	SACKO_16381	CAPO306981
OG0005929	SACKO_15222	CAPO308208
OG0005931	SACKO_06243	CAPO306162
OG0005932	SACKO_20520	CAPO300797
OG0005933	SACKO_09364	CAPO301858
OG0005936	SACKO_11879	CAPO302424
OG0005937	SACKO_23591, SACKO_25218	CAPO304550
OG0005938	SACKO_13380, SACKO_19202	CAPO300395
OG0005940	SACKO_08768	CAPO300232
OG0005941	SACKO_17934	CAPO302544
OG0005942	SACKO_22565	CAPO305649
OG0005943	SACKO_02755	CAPO304448
OG0005944	SACKO_06083	CAPO302321
OG0005946	SACKO_26614	CAPO302043
OG0005947	SACKO_32740	CAPO308067, CAPO304545
OG0005949	SACKO_07745	CAPO305776
OG0005950	SACKO_26959	CAPO302730
OG0005951	SACKO_25661	CAPO305823
OG0005952	SACKO_19471	CAPO302748
OG0005953	SACKO_24257	CAPO300018
OG0005954	SACKO_18460	CAPO300472
OG0005955	SACKO_28944	CAPO308169
OG0005958	SACKO_14605, SACKO_14607	CAPO305231
OG0005959	SACKO_15778	CAPO303727
OG0005960	SACKO_28497	CAPO306619
OG0005961	SACKO_28103, SACKO_20518	CAPO301401
OG0005965	SACKO_03375	CAPO304971
OG0005966	SACKO_27524	CAPO303149
OG0005967	SACKO_24909	CAPO304145
OG0005968	SACKO_00176	CAPO307899
OG0005969	SACKO_08901	CAPO304815
OG0005970	SACKO_20986	CAPO300012
OG0005972	SACKO_06653	CAPO306254
OG0005973	SACKO_29548	CAPO301806
OG0005974	SACKO_19798	CAPO300269
OG0005975	SACKO_32001	CAPO301864
OG0005976	SACKO_13844	CAPO304330
OG0005977	SACKO_18044	CAPO302621
OG0005978	SACKO_07717	CAPO302579
OG0005981	SACKO_02154	CAPO305244
OG0005982	SACKO_12190	CAPO302153
OG0005983	SACKO_31749	CAPO305305
OG0005984	SACKO_27458	CAPO303854
OG0005985	SACKO_14673, SACKO_22897, SACKO_10709	CAPO305361
OG0005986	SACKO_22136	CAPO306131
OG0005987	SACKO_17121	CAPO307262
OG0005988	SACKO_17546	CAPO306075
OG0005989	SACKO_11015, SACKO_28867	CAPO304449
OG0005991	SACKO_20400	CAPO304070
OG0005993	SACKO_02631	CAPO301813
OG0005996	SACKO_13790	CAPO304073
OG0005998	SACKO_31368	CAPO304281
OG0006000	SACKO_31601	CAPO304784
