Orthogroup	SACKO_ok	XENTR
OG0003690	SACKO_17688	XENTR02409
OG0003691	SACKO_06838	XENTR14452
OG0003692	SACKO_30272	XENTR01955
OG0003693	SACKO_30147, SACKO_30156	XENTR10718, XENTR18258
OG0003694	SACKO_13899	XENTR17179
OG0003695	SACKO_15073	XENTR07743, XENTR03931
OG0003696	SACKO_23747, SACKO_23745	XENTR02869
OG0003697	SACKO_33327	XENTR07379
OG0003698	SACKO_23560	XENTR09545, XENTR01970
OG0003700	SACKO_28036	XENTR15169, XENTR07388
OG0003702	SACKO_09365	XENTR18826, XENTR08512
OG0003703	SACKO_22461	XENTR16337, XENTR12841
OG0003704	SACKO_18437	XENTR14777, XENTR00061
OG0003705	SACKO_07440	XENTR12388
OG0003706	SACKO_21403	XENTR15599
OG0003707	SACKO_10232	XENTR17466, XENTR01423
OG0003708	SACKO_10347	XENTR08453
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	XENTR16313
OG0003710	SACKO_14655	XENTR06304
OG0003711	SACKO_19684	XENTR14138
OG0003712	SACKO_24483	XENTR01274, XENTR12990
OG0003713	SACKO_23814	XENTR03924
OG0003714	SACKO_12574	XENTR10015
OG0003716	SACKO_26655	XENTR10549
OG0003717	SACKO_18355	XENTR08367
OG0003718	SACKO_13035	XENTR10379
OG0003720	SACKO_27787	XENTR01280, XENTR11759
OG0003721	SACKO_27819	XENTR09504
OG0003722	SACKO_09342	XENTR13252, XENTR06780
OG0003725	SACKO_29232	XENTR00052, XENTR12224, XENTR12471
OG0003726	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234	XENTR05750
OG0003727	SACKO_09913, SACKO_09908	XENTR08237
OG0003729	SACKO_10462	XENTR03157
OG0003730	SACKO_07057	XENTR02013
OG0003731	SACKO_09116	XENTR04923
OG0003733	SACKO_25639	XENTR04294
OG0003734	SACKO_10298	XENTR16422
OG0003735	SACKO_27359	XENTR05792
OG0003736	SACKO_08001	XENTR09558
OG0003737	SACKO_21407	XENTR06182, XENTR09163
OG0003738	SACKO_02219	XENTR17869
OG0003739	SACKO_32965	XENTR15714
OG0003741	SACKO_23163	XENTR17057
OG0003742	SACKO_16317	XENTR03179, XENTR03778
OG0003743	SACKO_20767	XENTR12518
OG0003744	SACKO_15973	XENTR06835, XENTR16465
OG0003745	SACKO_21997, SACKO_21973	XENTR00802
OG0003746	SACKO_04162	XENTR04180, XENTR06934, XENTR16848
OG0003747	SACKO_02548	XENTR05018
OG0003748	SACKO_12145	XENTR00377
OG0003749	SACKO_08322	XENTR16748
OG0003750	SACKO_12535, SACKO_09051	XENTR02453
OG0003751	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814	XENTR09919, XENTR09920
OG0003752	SACKO_12922	XENTR05303
OG0003753	SACKO_28676	XENTR01846
OG0003754	SACKO_08508	XENTR10153, XENTR11505
OG0003755	SACKO_29745	XENTR04060
OG0003756	SACKO_18779	XENTR06642
OG0003757	SACKO_06078	XENTR15569, XENTR19000
OG0003758	SACKO_22893	XENTR10842, XENTR07110
OG0003759	SACKO_28661, SACKO_18691	XENTR16557, XENTR14606
OG0003760	SACKO_23820	XENTR04510, XENTR16728
OG0003761	SACKO_10184, SACKO_16376	XENTR05309, XENTR05308, XENTR07160
OG0003762	SACKO_02218	XENTR07403
OG0003763	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479	XENTR17599
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	XENTR10248
OG0003765	SACKO_23648	XENTR13156, XENTR06386
OG0003766	SACKO_29018	XENTR01718
OG0003768	SACKO_08292	XENTR08962
OG0003769	SACKO_26729	XENTR12425
OG0003770	SACKO_30113	XENTR14731
OG0003771	SACKO_24472	XENTR13739, XENTR03911
OG0003772	SACKO_12861	XENTR05943
OG0003773	SACKO_25570	XENTR01780, XENTR13130
OG0003775	SACKO_31359	XENTR13200
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	XENTR07141
OG0003777	SACKO_18112	XENTR01073, XENTR12435
OG0003778	SACKO_19167	XENTR10711
OG0003779	SACKO_17816	XENTR17121
OG0003780	SACKO_32052	XENTR09649, XENTR09270, XENTR06188
OG0003794	SACKO_16406	XENTR06585, XENTR05055
OG0003795	SACKO_26427	XENTR19254
OG0003798	SACKO_04965	XENTR01114, XENTR07104
OG0003803	SACKO_16018	XENTR01279
OG0003806	SACKO_25022	XENTR07356
OG0003807	SACKO_28702	XENTR01368, XENTR01369, XENTR01367
OG0003808	SACKO_11285	XENTR13676
OG0003811	SACKO_23286, SACKO_31701	XENTR05500
OG0003812	SACKO_20919	XENTR18891
OG0003813	SACKO_02012	XENTR10561, XENTR06474
OG0003816	SACKO_29848	XENTR07578
OG0003818	SACKO_15857	XENTR08826
OG0003820	SACKO_04478	XENTR15816, XENTR15817
OG0003821	SACKO_23600	XENTR02570, XENTR07045
OG0003823	SACKO_05580	XENTR12892
OG0003824	SACKO_12746	XENTR02218
OG0003825	SACKO_00319, SACKO_24145	XENTR01217
OG0003826	SACKO_00714	XENTR01516
OG0003827	SACKO_27592	XENTR18626
OG0003828	SACKO_16727	XENTR14525
OG0003829	SACKO_06553	XENTR04012
OG0003830	SACKO_27375, SACKO_27382	XENTR18560, XENTR14254
OG0003832	SACKO_16929	XENTR00382, XENTR01228, XENTR01229
OG0003833	SACKO_15586, SACKO_23901	XENTR15540
OG0003834	SACKO_32127	XENTR04978, XENTR18533
OG0003835	SACKO_00089	XENTR12732, XENTR12733
OG0003836	SACKO_30569	XENTR11782, XENTR15896
OG0003837	SACKO_26489, SACKO_21340	XENTR02506
OG0003838	SACKO_16736	XENTR00914, XENTR03476
OG0003839	SACKO_03944	XENTR13884
OG0003840	SACKO_04971	XENTR12159
OG0003841	SACKO_22771	XENTR12939
OG0003842	SACKO_21861	XENTR06616
OG0003844	SACKO_31459	XENTR07150
OG0003845	SACKO_11086	XENTR04055
OG0003846	SACKO_25269	XENTR11317
OG0003848	SACKO_14467	XENTR09160
OG0003849	SACKO_29260	XENTR02659, XENTR08320
OG0003850	SACKO_27365	XENTR05454
OG0003852	SACKO_19687	XENTR01443, XENTR00580
OG0003853	SACKO_33439, SACKO_06109	XENTR16563
OG0003854	SACKO_07817	XENTR09846, XENTR03116
OG0003855	SACKO_20717	XENTR18199
OG0003856	SACKO_00893	XENTR05612
OG0003857	SACKO_19253	XENTR10397
OG0003859	SACKO_08127, SACKO_30566	XENTR18118
OG0003860	SACKO_18729	XENTR19064
OG0003861	SACKO_06020	XENTR12844
OG0003862	SACKO_10381	XENTR03149
OG0003863	SACKO_16685	XENTR10491, XENTR10490, XENTR02221, XENTR02222
OG0003864	SACKO_22188	XENTR11994
OG0003865	SACKO_07903	XENTR08410, XENTR08547
OG0003866	SACKO_20784	XENTR06311
OG0003867	SACKO_16952	XENTR02863
OG0003868	SACKO_03942	XENTR14790, XENTR09159, XENTR09158
OG0003869	SACKO_04979	XENTR16798
OG0003870	SACKO_31960	XENTR11422
OG0003871	SACKO_17392	XENTR10829
OG0003872	SACKO_01636	XENTR00808
OG0003873	SACKO_11352, SACKO_11339	XENTR00180
OG0003874	SACKO_11855	XENTR15862
OG0003876	SACKO_25638	XENTR17136
OG0003877	SACKO_03342	XENTR02745
OG0003878	SACKO_30808, SACKO_14176	XENTR02554
OG0003879	SACKO_05101	XENTR11236
OG0003880	SACKO_08397	XENTR13950, XENTR06094
OG0003881	SACKO_26611, SACKO_26599	XENTR04081
OG0003882	SACKO_25551	XENTR16402
OG0003883	SACKO_13711	XENTR14642, XENTR14643, XENTR08760
OG0003884	SACKO_06475	XENTR02661
OG0003885	SACKO_26956	XENTR05759, XENTR02123
OG0003886	SACKO_05656	XENTR01682
OG0003887	SACKO_31240	XENTR18026
OG0003887	SACKO_34171	XENTR11440
OG0003888	SACKO_14950	XENTR15148
OG0003890	SACKO_02054	XENTR06459, XENTR12480
OG0003892	SACKO_01168	XENTR00762
OG0003893	SACKO_09957	XENTR13880
OG0003894	SACKO_00239	XENTR06779
OG0003895	SACKO_00396	XENTR15607
OG0003896	SACKO_28766	XENTR17970, XENTR04800, XENTR16273
OG0003897	SACKO_11326	XENTR09637
OG0003898	SACKO_25332	XENTR00281
OG0003899	SACKO_14433	XENTR07459
OG0003900	SACKO_06116	XENTR06624
OG0003901	SACKO_09866, SACKO_09871	XENTR10660, XENTR18510
OG0003903	SACKO_12461	XENTR11558
OG0003904	SACKO_07963	XENTR05314
OG0003906	SACKO_07504	XENTR05038
OG0003907	SACKO_16578	XENTR03299
OG0003908	SACKO_23098	XENTR12199
OG0003908	SACKO_14104	XENTR15544
OG0003909	SACKO_06873	XENTR13589
OG0003910	SACKO_25193	XENTR07945
OG0003911	SACKO_05574	XENTR02501
OG0003912	SACKO_19964	XENTR18566, XENTR04975, XENTR07778
OG0003913	SACKO_21819	XENTR15388
OG0003915	SACKO_17445	XENTR02712, XENTR00701
OG0003916	SACKO_16337	XENTR04593, XENTR05144
OG0003917	SACKO_14384, SACKO_02146	XENTR00420, XENTR10594
OG0003918	SACKO_03476	XENTR06731
OG0003919	SACKO_15063, SACKO_15040	XENTR14692
OG0003920	SACKO_25068	XENTR12856
OG0003921	SACKO_23005	XENTR04630
OG0003922	SACKO_28487	XENTR08412
OG0003923	SACKO_12853	XENTR04190
OG0003925	SACKO_09569	XENTR05466
OG0003927	SACKO_08871	XENTR06337, XENTR06338
OG0003928	SACKO_07975	XENTR12557, XENTR12558
OG0003929	SACKO_13523	XENTR03727
OG0003930	SACKO_32200	XENTR10794
OG0003931	SACKO_31562	XENTR10403
OG0003933	SACKO_24589	XENTR11134, XENTR10793
OG0003934	SACKO_18213	XENTR05679
OG0003935	SACKO_12001	XENTR03877
OG0003936	SACKO_01810	XENTR06644
OG0003937	SACKO_02287	XENTR01997, XENTR01986
OG0003939	SACKO_15117	XENTR04150
OG0003940	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931	XENTR04461
OG0003941	SACKO_33778	XENTR10808
OG0003942	SACKO_29515	XENTR17940
OG0003944	SACKO_18909	XENTR06236
OG0003945	SACKO_09804, SACKO_29979	XENTR18416
OG0003946	SACKO_03399	XENTR08261, XENTR12173
OG0003947	SACKO_25687	XENTR08870, XENTR02239
OG0003948	SACKO_13260	XENTR01906
OG0003949	SACKO_15085, SACKO_24451	XENTR02519
OG0003951	SACKO_27938	XENTR02805
OG0003953	SACKO_09518	XENTR01614, XENTR03298
OG0003954	SACKO_02352	XENTR15739, XENTR07597
OG0003955	SACKO_14555	XENTR03281
OG0003956	SACKO_04261	XENTR00432
OG0003957	SACKO_19048	XENTR13241
OG0003958	SACKO_14206	XENTR08137
OG0003959	SACKO_27466	XENTR14787, XENTR19068, XENTR16821
OG0003960	SACKO_05872	XENTR02354, XENTR13704
OG0003961	SACKO_15157	XENTR09360
OG0003962	SACKO_06799	XENTR09257, XENTR00890, XENTR15298, XENTR13042
OG0003965	SACKO_27709, SACKO_08493	XENTR12041
OG0003966	SACKO_31308, SACKO_15122	XENTR12845
OG0003967	SACKO_05891, SACKO_19262	XENTR01385
OG0003968	SACKO_23161	XENTR09674
OG0003969	SACKO_19412	XENTR09036
OG0003970	SACKO_04465	XENTR06325
OG0003971	SACKO_11184	XENTR16415
OG0003973	SACKO_17940, SACKO_17922	XENTR02390, XENTR13883
OG0003974	SACKO_26812	XENTR05432
OG0003980	SACKO_06218, SACKO_06212, SACKO_06223	XENTR16662
OG0003997	SACKO_25074	XENTR03284
OG0003998	SACKO_32493	XENTR13053
OG0003999	SACKO_18525	XENTR13639
OG0004000	SACKO_20194	XENTR16850
OG0004001	SACKO_27901	XENTR03543
OG0004002	SACKO_22233	XENTR07505
OG0004004	SACKO_29932	XENTR00508
OG0004005	SACKO_17133, SACKO_17154	XENTR08022
OG0004007	SACKO_27467	XENTR00335, XENTR12145
OG0004009	SACKO_27674	XENTR12738, XENTR07565
OG0004010	SACKO_07022, SACKO_07010	XENTR15365
OG0004011	SACKO_21800	XENTR09432, XENTR02695
OG0004012	SACKO_03401	XENTR08974
OG0004014	SACKO_04423	XENTR16545
OG0004015	SACKO_00138	XENTR07793
OG0004016	SACKO_04846	XENTR08559
OG0004017	SACKO_31378	XENTR14676
OG0004018	SACKO_25485	XENTR14620
OG0004019	SACKO_00903	XENTR14133
OG0004020	SACKO_23773	XENTR03214
OG0004021	SACKO_24515	XENTR01515
OG0004022	SACKO_33066	XENTR07692
OG0004023	SACKO_12120	XENTR12549, XENTR09886
OG0004024	SACKO_00168, SACKO_21778	XENTR10419
OG0004025	SACKO_24133, SACKO_14748	XENTR15063
OG0004027	SACKO_27291	XENTR05193, XENTR01694
OG0004028	SACKO_02251	XENTR07292
OG0004029	SACKO_15425	XENTR14070
OG0004031	SACKO_11954	XENTR02095
OG0004032	SACKO_05148	XENTR14175, XENTR14174, XENTR10565
OG0004033	SACKO_32338	XENTR07511
OG0004034	SACKO_12063	XENTR01478
OG0004035	SACKO_05264	XENTR18213, XENTR18419
OG0004036	SACKO_24297	XENTR00661
OG0004037	SACKO_11842	XENTR08593
OG0004038	SACKO_18332	XENTR14795
OG0004039	SACKO_32559	XENTR14249, XENTR17899
OG0004041	SACKO_09138	XENTR00599
OG0004042	SACKO_29359	XENTR16635
OG0004043	SACKO_04203	XENTR06092
OG0004044	SACKO_31712	XENTR01872
OG0004045	SACKO_33631	XENTR13376
OG0004046	SACKO_22550, SACKO_08701	XENTR13914
OG0004047	SACKO_00930	XENTR09809
OG0004048	SACKO_33590	XENTR08968, XENTR08876
OG0004049	SACKO_04565	XENTR08475, XENTR05908, XENTR11386
OG0004051	SACKO_17893	XENTR17604, XENTR07177
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	XENTR14748
OG0004053	SACKO_12103	XENTR05712, XENTR12155
OG0004054	SACKO_22145	XENTR03843, XENTR02105
OG0004055	SACKO_08940	XENTR07492, XENTR07490, XENTR07491
OG0004056	SACKO_02937, SACKO_02933	XENTR16960
OG0004057	SACKO_20234	XENTR00723
OG0004058	SACKO_00555, SACKO_22401	XENTR15687
OG0004059	SACKO_04014	XENTR02089
OG0004060	SACKO_28451	XENTR10032
OG0004061	SACKO_14715	XENTR00001
OG0004062	SACKO_33240	XENTR18647, XENTR08862, XENTR10337
OG0004063	SACKO_18912	XENTR04591
OG0004064	SACKO_28124	XENTR04196
OG0004065	SACKO_31120	XENTR13020
OG0004066	SACKO_24927, SACKO_04954, SACKO_24926	XENTR12212
OG0004067	SACKO_06615	XENTR14385
OG0004068	SACKO_03077	XENTR08780
OG0004069	SACKO_16363	XENTR09185
OG0004070	SACKO_07313, SACKO_26538, SACKO_33985	XENTR11830
OG0004071	SACKO_17358	XENTR01305, XENTR15592, XENTR09667, XENTR09668
OG0004073	SACKO_11536	XENTR11511, XENTR02540
OG0004075	SACKO_16055, SACKO_16079	XENTR00982
OG0004076	SACKO_25245	XENTR13769
OG0004078	SACKO_33616	XENTR10912
OG0004079	SACKO_14566	XENTR01034
OG0004080	SACKO_22943	XENTR04210, XENTR17702
OG0004081	SACKO_22094	XENTR09630, XENTR16082
OG0004082	SACKO_02002	XENTR03276
OG0004083	SACKO_26997	XENTR09602
OG0004084	SACKO_12941	XENTR03635
OG0004085	SACKO_33798	XENTR02748
OG0004086	SACKO_31613	XENTR00590
OG0004087	SACKO_23851	XENTR08763
OG0004088	SACKO_25399	XENTR12362, XENTR11015
OG0004089	SACKO_19311	XENTR15591
OG0004090	SACKO_02550	XENTR05223
OG0004091	SACKO_07509	XENTR04711
OG0004092	SACKO_04140	XENTR15001, XENTR15101
OG0004093	SACKO_30195	XENTR15684
OG0004094	SACKO_27444	XENTR14516
OG0004095	SACKO_06430	XENTR04765
OG0004096	SACKO_22778	XENTR04695
OG0004097	SACKO_13213	XENTR14379
OG0004098	SACKO_27018	XENTR09195, XENTR00362
OG0004099	SACKO_13836	XENTR07018, XENTR03906
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	XENTR15549, XENTR15547
OG0004101	SACKO_05006	XENTR13964
OG0004102	SACKO_06536	XENTR02021
OG0004103	SACKO_11477, SACKO_25893	XENTR02995, XENTR02996
OG0004104	SACKO_02429	XENTR08622
OG0004105	SACKO_08461	XENTR00235
OG0004106	SACKO_20371, SACKO_18121	XENTR04092
OG0004108	SACKO_31634, SACKO_04231	XENTR07571
OG0004110	SACKO_33407	XENTR18262
OG0004111	SACKO_01686	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	SACKO_04832	XENTR18035
OG0004113	SACKO_07968	XENTR11125
OG0004114	SACKO_07278	XENTR11643
OG0004115	SACKO_04614	XENTR10408
OG0004116	SACKO_12551	XENTR06030
OG0004117	SACKO_11228	XENTR06588
OG0004118	SACKO_08745	XENTR00736
OG0004119	SACKO_16359	XENTR07270
OG0004120	SACKO_22425	XENTR09438
OG0004121	SACKO_28819	XENTR08429
OG0004123	SACKO_05474	XENTR18443, XENTR02606
OG0004124	SACKO_01623	XENTR02997, XENTR06594
OG0004125	SACKO_10613	XENTR09786
OG0004126	SACKO_17034	XENTR02624, XENTR17192
OG0004127	SACKO_30149	XENTR09339
OG0004128	SACKO_33426	XENTR04126
OG0004131	SACKO_31379	XENTR00865
OG0004132	SACKO_10439, SACKO_19039	XENTR08207
OG0004133	SACKO_06628	XENTR08580, XENTR08835
OG0004134	SACKO_21471	XENTR10228
OG0004135	SACKO_25029	XENTR14499
OG0004136	SACKO_00526	XENTR14548
OG0004137	SACKO_16541	XENTR05727
OG0004138	SACKO_13361	XENTR03975
OG0004139	SACKO_03872	XENTR09190, XENTR12366, XENTR15382
OG0004140	SACKO_23320	XENTR05945
OG0004141	SACKO_25516	XENTR07977
OG0004141	SACKO_25462	XENTR09656
OG0004142	SACKO_15937	XENTR15552
OG0004143	SACKO_17997	XENTR14330
OG0004144	SACKO_12932	XENTR10488, XENTR16335
OG0004145	SACKO_17936	XENTR06685
OG0004146	SACKO_21251	XENTR10320
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	XENTR18396
OG0004148	SACKO_04179	XENTR06933
OG0004149	SACKO_05134	XENTR10834
OG0004150	SACKO_06062	XENTR03403
OG0004153	SACKO_17489	XENTR02143
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	XENTR06055
OG0004155	SACKO_32044, SACKO_02478, SACKO_11443	XENTR16141
OG0004156	SACKO_07990, SACKO_27546	XENTR00751, XENTR10996
OG0004157	SACKO_02828	XENTR18358
OG0004158	SACKO_18616	XENTR18490
OG0004159	SACKO_15242	XENTR12092
OG0004160	SACKO_14735	XENTR00315
OG0004161	SACKO_22482, SACKO_22491	XENTR09910
OG0004163	SACKO_04573, SACKO_25173	XENTR08707
OG0004164	SACKO_05848	XENTR07551, XENTR07533
OG0004166	SACKO_12473	XENTR02693
OG0004167	SACKO_11715	XENTR11620
OG0004168	SACKO_24506	XENTR07704
OG0004169	SACKO_10004	XENTR16574
OG0004171	SACKO_29940	XENTR11673
OG0004174	SACKO_18154	XENTR05736
OG0004175	SACKO_30738, SACKO_30739, SACKO_20637	XENTR11021
OG0004176	SACKO_25099	XENTR01051
OG0004178	SACKO_23443	XENTR17208
OG0004179	SACKO_01013	XENTR12520, XENTR09133
OG0004180	SACKO_06651	XENTR17753, XENTR17078
OG0004181	SACKO_24938	XENTR05491
OG0004182	SACKO_27354	XENTR11405
OG0004183	SACKO_02874, SACKO_28561, SACKO_09640	XENTR10310
OG0004184	SACKO_11934	XENTR07501
OG0004185	SACKO_32961	XENTR07973
OG0004186	SACKO_12502	XENTR14918, XENTR07489
OG0004187	SACKO_26772	XENTR07777, XENTR12420, XENTR19105
OG0004188	SACKO_12003	XENTR01635, XENTR09043
OG0004190	SACKO_22036	XENTR07315
OG0004197	SACKO_24436	XENTR07183, XENTR03350
OG0004198	SACKO_11238, SACKO_12328	XENTR05295
OG0004214	SACKO_12484	XENTR02140
OG0004215	SACKO_02214	XENTR11110
OG0004216	SACKO_32089	XENTR16489
OG0004218	SACKO_18222	XENTR09333
OG0004219	SACKO_03103	XENTR05410
OG0004220	SACKO_23085	XENTR19132
OG0004222	SACKO_12358	XENTR03863
OG0004225	SACKO_26484, SACKO_26695	XENTR05236, XENTR01889
OG0004226	SACKO_01406	XENTR12961
OG0004227	SACKO_14123	XENTR09239
OG0004228	SACKO_18186	XENTR12759, XENTR03636
OG0004229	SACKO_17477	XENTR09293
OG0004230	SACKO_30089	XENTR06029, XENTR18693
OG0004231	SACKO_01862	XENTR07588
OG0004232	SACKO_13258	XENTR14755
OG0004234	SACKO_00881	XENTR06240
OG0004235	SACKO_17332	XENTR07323
OG0004236	SACKO_11379	XENTR09087
OG0004237	SACKO_33563	XENTR03566
OG0004238	SACKO_11304	XENTR02118
OG0004239	SACKO_08658	XENTR02464
OG0004240	SACKO_03705	XENTR14102
OG0004241	SACKO_05087	XENTR07243
OG0004243	SACKO_21841	XENTR02756
OG0004245	SACKO_12744	XENTR13102
OG0004246	SACKO_10191	XENTR10841
OG0004247	SACKO_29414	XENTR05707
OG0004248	SACKO_26657	XENTR02442
OG0004249	SACKO_09516	XENTR14714
OG0004250	SACKO_07268	XENTR13434
OG0004251	SACKO_02877	XENTR04013
OG0004252	SACKO_16333	XENTR01265
OG0004253	SACKO_02192	XENTR14684, XENTR07125
OG0004254	SACKO_18552	XENTR02285
OG0004255	SACKO_09554	XENTR08386
OG0004257	SACKO_10226	XENTR00860
OG0004258	SACKO_16352, SACKO_16395	XENTR15149
OG0004259	SACKO_29831	XENTR05280
OG0004260	SACKO_31028	XENTR08524
OG0004261	SACKO_29025	XENTR17138
OG0004262	SACKO_23794	XENTR03026
OG0004264	SACKO_21378	XENTR11427, XENTR02228
OG0004267	SACKO_29345	XENTR05430, XENTR16646
OG0004268	SACKO_32110	XENTR16315
OG0004269	SACKO_02690, SACKO_17980, SACKO_17981	XENTR08648
OG0004270	SACKO_15850	XENTR15859
OG0004271	SACKO_21341, SACKO_01124	XENTR02370
OG0004272	SACKO_12140	XENTR04240
OG0004273	SACKO_09932	XENTR07324
OG0004274	SACKO_28578	XENTR00473, XENTR15777
OG0004275	SACKO_12868	XENTR02366, XENTR11914
OG0004277	SACKO_21081	XENTR14387
OG0004278	SACKO_21185	XENTR18016, XENTR18015
OG0004279	SACKO_27575	XENTR14989
OG0004280	SACKO_28223	XENTR10748
OG0004281	SACKO_13549	XENTR18517, XENTR18518
OG0004282	SACKO_29038	XENTR04076
OG0004283	SACKO_08259	XENTR03463
OG0004284	SACKO_19468, SACKO_24083	XENTR12171, XENTR15187
OG0004285	SACKO_03384	XENTR08748
OG0004286	SACKO_12883	XENTR03668
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	XENTR13701
OG0004289	SACKO_32406	XENTR09034
OG0004290	SACKO_28264	XENTR09552, XENTR12944
OG0004291	SACKO_14905	XENTR07498
OG0004292	SACKO_03502	XENTR16091
OG0004295	SACKO_04249	XENTR10638
OG0004296	SACKO_21380	XENTR04332
OG0004297	SACKO_28535	XENTR11758
OG0004298	SACKO_30591	XENTR15631, XENTR15632
OG0004299	SACKO_30101	XENTR16510
OG0004300	SACKO_30810	XENTR04840
OG0004301	SACKO_20227	XENTR16663
OG0004302	SACKO_18457	XENTR16178
OG0004303	SACKO_26532	XENTR15590
OG0004304	SACKO_20533	XENTR00786
OG0004305	SACKO_12408	XENTR13288
OG0004306	SACKO_26978	XENTR02165, XENTR02164
OG0004307	SACKO_33572	XENTR09783
OG0004308	SACKO_01785	XENTR00676
OG0004309	SACKO_30754	XENTR16255, XENTR16256
OG0004310	SACKO_10532	XENTR08109
OG0004311	SACKO_04511	XENTR08099, XENTR13869
OG0004312	SACKO_10930	XENTR06276
OG0004314	SACKO_11572	XENTR03952, XENTR14943
OG0004315	SACKO_16588	XENTR10505
OG0004316	SACKO_28186	XENTR00291
OG0004317	SACKO_02212	XENTR06347
OG0004318	SACKO_24911	XENTR13838
OG0004319	SACKO_05877	XENTR12729, XENTR16401
OG0004321	SACKO_28159, SACKO_28167	XENTR09288
OG0004322	SACKO_28915	XENTR02157
OG0004324	SACKO_12104, SACKO_08113	XENTR13333
OG0004325	SACKO_16198, SACKO_04707	XENTR01927
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	XENTR13113, XENTR13114
OG0004327	SACKO_31782, SACKO_30605	XENTR14732
OG0004328	SACKO_23143, SACKO_33011	XENTR02447
OG0004330	SACKO_07866	XENTR09044
OG0004331	SACKO_06087	XENTR06669
OG0004332	SACKO_02982	XENTR06028
OG0004333	SACKO_09526	XENTR05026
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	XENTR13834
OG0004336	SACKO_06667	XENTR16521, XENTR05131, XENTR18211
OG0004337	SACKO_10301	XENTR18995
OG0004338	SACKO_24216	XENTR09719
OG0004342	SACKO_01335	XENTR01054
OG0004343	SACKO_03414, SACKO_21071	XENTR02018
OG0004344	SACKO_02938	XENTR10220
OG0004345	SACKO_24990	XENTR06180
OG0004346	SACKO_12882	XENTR00433
OG0004347	SACKO_18290	XENTR07124
OG0004348	SACKO_00059	XENTR02314
OG0004350	SACKO_33866	XENTR03571
OG0004351	SACKO_14866	XENTR16067
OG0004352	SACKO_10946	XENTR09638
OG0004353	SACKO_09595	XENTR16070
OG0004354	SACKO_06263, SACKO_06268	XENTR04545
OG0004355	SACKO_23242	XENTR07976, XENTR10102
OG0004357	SACKO_30143	XENTR08914, XENTR01920
OG0004358	SACKO_23737	XENTR11117
OG0004359	SACKO_07960	XENTR06807
OG0004360	SACKO_13028	XENTR12875
OG0004361	SACKO_16141	XENTR01312
OG0004362	SACKO_08638	XENTR12262, XENTR01742
OG0004364	SACKO_23778	XENTR11370
OG0004365	SACKO_23975	XENTR12130
OG0004366	SACKO_02101, SACKO_28270	XENTR00500
OG0004367	SACKO_33429	XENTR18829, XENTR18999
OG0004368	SACKO_03972	XENTR03944, XENTR15526
OG0004369	SACKO_34043, SACKO_22812	XENTR11040
OG0004370	SACKO_26120	XENTR15518
OG0004371	SACKO_25786, SACKO_13642	XENTR18083
OG0004373	SACKO_02913	XENTR00323
OG0004374	SACKO_27657, SACKO_05442	XENTR16529
OG0004375	SACKO_01917	XENTR08120
OG0004376	SACKO_04476	XENTR07129, XENTR04540
OG0004377	SACKO_04189	XENTR06554
OG0004378	SACKO_21719	XENTR04941
OG0004379	SACKO_04588	XENTR12677
OG0004380	SACKO_08279	XENTR19120
OG0004381	SACKO_23417	XENTR18220
OG0004382	SACKO_16501	XENTR05834
OG0004383	SACKO_04003	XENTR10950, XENTR10949
OG0004384	SACKO_31481	XENTR05103
OG0004385	SACKO_28528, SACKO_14841	XENTR07729
OG0004388	SACKO_34021	XENTR07992
OG0004389	SACKO_09781	XENTR00308
OG0004390	SACKO_17506	XENTR09925
OG0004391	SACKO_06460	XENTR05650, XENTR04998
OG0004392	SACKO_01326	XENTR08920
OG0004393	SACKO_03731	XENTR08850
