Orthogroup	SACKO_ok	APOSJ_ok
OG0004037	SACKO_11842	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041
OG0004038	SACKO_18332	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293
OG0004039	SACKO_32559	APOSJ_14426, APOSJ_25302, APOSJ_09581
OG0004040	SACKO_14400	APOSJ_40738
OG0004041	SACKO_09138	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368
OG0004042	SACKO_29359	APOSJ_17978, APOSJ_29710
OG0004043	SACKO_04203	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232
OG0004044	SACKO_31712	APOSJ_22041, APOSJ_22040, APOSJ_22042
OG0004045	SACKO_33631	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325, APOSJ_39328
OG0004046	SACKO_22550	APOSJ_04043, APOSJ_13899
OG0004046	SACKO_08701	APOSJ_36815, APOSJ_36816
OG0004047	SACKO_00930	APOSJ_53255
OG0004048	SACKO_33590	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449
OG0004049	SACKO_04565	APOSJ_01252, APOSJ_01253
OG0004050	SACKO_08948	APOSJ_60744
OG0004051	SACKO_17893	APOSJ_22991
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	APOSJ_60180
OG0004053	SACKO_12103	APOSJ_39826
OG0004054	SACKO_22145	APOSJ_30472, APOSJ_30474
OG0004055	SACKO_08940	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924
OG0004056	SACKO_02937, SACKO_02933	APOSJ_24694, APOSJ_24693
OG0004057	SACKO_20234	APOSJ_49349, APOSJ_49351
OG0004058	SACKO_00555, SACKO_22401	APOSJ_20251, APOSJ_04192
OG0004059	SACKO_04014	APOSJ_64165
OG0004060	SACKO_28451	APOSJ_01695, APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869
OG0004061	SACKO_14715	APOSJ_22224, APOSJ_02916, APOSJ_02911, APOSJ_02910, APOSJ_17922, APOSJ_02914, APOSJ_02912, APOSJ_02913
OG0004062	SACKO_33240	APOSJ_23125, APOSJ_23126
OG0004063	SACKO_18912	APOSJ_33697, APOSJ_33694, APOSJ_33695, APOSJ_33696
OG0004064	SACKO_28124	APOSJ_47478, APOSJ_47476, APOSJ_47479
OG0004065	SACKO_31120	APOSJ_57919, APOSJ_27155, APOSJ_57917
OG0004066	SACKO_22807	APOSJ_30873
OG0004067	SACKO_06615	APOSJ_50812, APOSJ_50813, APOSJ_11707, APOSJ_48072, APOSJ_50809, APOSJ_10624, APOSJ_50816, APOSJ_50815, APOSJ_50811, APOSJ_50814
OG0004068	SACKO_03077	APOSJ_42403, APOSJ_00827
OG0004069	SACKO_16363	APOSJ_27427, APOSJ_36388
OG0004070	SACKO_26538, SACKO_33985	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895
OG0004071	SACKO_17358	APOSJ_06090, APOSJ_17404
OG0004072	SACKO_06639	APOSJ_01871, APOSJ_07850
OG0004073	SACKO_11536	APOSJ_55609
OG0004074	SACKO_24723	APOSJ_20136
OG0004075	SACKO_16055, SACKO_16079	APOSJ_25500, APOSJ_25499, APOSJ_01170
OG0004076	SACKO_25245	APOSJ_49321, APOSJ_39483, APOSJ_49320, APOSJ_49319
OG0004078	SACKO_33589	APOSJ_22359, APOSJ_05472, APOSJ_57994, APOSJ_57993, APOSJ_05475, APOSJ_05474, APOSJ_57997, APOSJ_57995, APOSJ_57992, APOSJ_57996, APOSJ_57991
OG0004079	SACKO_14566	APOSJ_62613, APOSJ_47957
OG0004080	SACKO_22943	APOSJ_45292
OG0004081	SACKO_22094	APOSJ_65053
OG0004082	SACKO_02002	APOSJ_39700, APOSJ_39703, APOSJ_39702, APOSJ_39704, APOSJ_39701
OG0004083	SACKO_26997	APOSJ_48918, APOSJ_48916, APOSJ_48919, APOSJ_48920
OG0004084	SACKO_12941	APOSJ_09771, APOSJ_44099, APOSJ_44104
OG0004085	SACKO_33798	APOSJ_21960, APOSJ_21961, APOSJ_21959
OG0004086	SACKO_31613	APOSJ_41297, APOSJ_57692, APOSJ_57697, APOSJ_06527, APOSJ_57696, APOSJ_25807, APOSJ_21077, APOSJ_41294, APOSJ_41301, APOSJ_06529, APOSJ_57693, APOSJ_21071, APOSJ_57689, APOSJ_21078, APOSJ_41295
OG0004087	SACKO_23851	APOSJ_45327, APOSJ_45325, APOSJ_45326, APOSJ_45328
OG0004088	SACKO_25399	APOSJ_45441, APOSJ_45440, APOSJ_45439
OG0004089	SACKO_19311	APOSJ_62508
OG0004090	SACKO_02550	APOSJ_56654, APOSJ_44717
OG0004091	SACKO_07509	APOSJ_57744
OG0004092	SACKO_04140	APOSJ_23296
OG0004093	SACKO_30195	APOSJ_65145, APOSJ_65146, APOSJ_63815, APOSJ_65144
OG0004094	SACKO_27444	APOSJ_32919, APOSJ_32918, APOSJ_49433
OG0004095	SACKO_06430	APOSJ_27133, APOSJ_27132, APOSJ_64762
OG0004096	SACKO_22778	APOSJ_33043, APOSJ_26027
OG0004097	SACKO_13213	APOSJ_27095
OG0004098	SACKO_27018	APOSJ_06194
OG0004099	SACKO_13836	APOSJ_44643
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	APOSJ_41204
OG0004101	SACKO_05006	APOSJ_32768
OG0004102	SACKO_06536	APOSJ_41142, APOSJ_41138, APOSJ_41139, APOSJ_41140, APOSJ_41137, APOSJ_41141
OG0004104	SACKO_02429	APOSJ_14574
OG0004105	SACKO_08461	APOSJ_39532, APOSJ_47284
OG0004106	SACKO_20371, SACKO_18121	APOSJ_02716, APOSJ_02715
OG0004107	SACKO_13828	APOSJ_32696
OG0004109	SACKO_08690	APOSJ_50305, APOSJ_51228, APOSJ_51229, APOSJ_50303
OG0004109	SACKO_22496, SACKO_23644, SACKO_21355, SACKO_03988, SACKO_32164, SACKO_23692, SACKO_23669, SACKO_23589, SACKO_07121, SACKO_23642	APOSJ_39293, APOSJ_38216
OG0004110	SACKO_33407	APOSJ_25256, APOSJ_25257, APOSJ_28123
OG0004111	SACKO_01686	APOSJ_40483, APOSJ_40481, APOSJ_40482
OG0004112	SACKO_04832	APOSJ_59470, APOSJ_19667, APOSJ_19666
OG0004113	SACKO_07968	APOSJ_08212, APOSJ_08213, APOSJ_08211, APOSJ_51701
OG0004114	SACKO_07278	APOSJ_62752, APOSJ_62754, APOSJ_62749, APOSJ_62750, APOSJ_62751, APOSJ_62753
OG0004116	SACKO_12551	APOSJ_16580, APOSJ_16579, APOSJ_16576, APOSJ_16578, APOSJ_16575, APOSJ_16574
OG0004117	SACKO_11228	APOSJ_25960, APOSJ_25964, APOSJ_05764, APOSJ_25962, APOSJ_60826, APOSJ_25965, APOSJ_25963, APOSJ_25959, APOSJ_32591, APOSJ_25958, APOSJ_25961
OG0004118	SACKO_08745	APOSJ_47133, APOSJ_47137, APOSJ_47136, APOSJ_47139, APOSJ_43904, APOSJ_53847, APOSJ_53851, APOSJ_47131
OG0004119	SACKO_16359	APOSJ_47977, APOSJ_40715, APOSJ_54587, APOSJ_54583
OG0004120	SACKO_22425	APOSJ_24987, APOSJ_44036
OG0004121	SACKO_28819	APOSJ_21633, APOSJ_06170
OG0004122	SACKO_16718, SACKO_16732	APOSJ_57556, APOSJ_57558, APOSJ_20446
OG0004123	SACKO_05474	APOSJ_14094
OG0004124	SACKO_01623	APOSJ_19925
OG0004125	SACKO_10613	APOSJ_50965, APOSJ_49701, APOSJ_49700, APOSJ_49699
OG0004126	SACKO_17034	APOSJ_31629
OG0004127	SACKO_30149	APOSJ_26375, APOSJ_36205
OG0004129	SACKO_10829	APOSJ_62244, APOSJ_62246, APOSJ_35048
OG0004130	SACKO_04539, SACKO_29058	APOSJ_35159
OG0004131	SACKO_31379	APOSJ_60771, APOSJ_30292, APOSJ_64136, APOSJ_64137, APOSJ_64135, APOSJ_57239
OG0004132	SACKO_19039	APOSJ_54495, APOSJ_54497, APOSJ_52756, APOSJ_54498, APOSJ_59337, APOSJ_54496, APOSJ_59341, APOSJ_52758, APOSJ_52757, APOSJ_59351
OG0004133	SACKO_06628	APOSJ_16443, APOSJ_23365, APOSJ_23367, APOSJ_23366
OG0004134	SACKO_21471	APOSJ_05189, APOSJ_38091
OG0004135	SACKO_25029	APOSJ_47790, APOSJ_47789, APOSJ_30737, APOSJ_47791
OG0004136	SACKO_00526	APOSJ_23894, APOSJ_23893
OG0004137	SACKO_16541	APOSJ_50022, APOSJ_50020, APOSJ_50023, APOSJ_50019, APOSJ_50017, APOSJ_50018, APOSJ_50024, APOSJ_50021
OG0004138	SACKO_13361	APOSJ_38040, APOSJ_23492, APOSJ_23494
OG0004139	SACKO_03872	APOSJ_27508, APOSJ_27509, APOSJ_27507
OG0004140	SACKO_23320	APOSJ_27400, APOSJ_27401
OG0004141	SACKO_25516, SACKO_25462	APOSJ_53724, APOSJ_51744
OG0004142	SACKO_15937	APOSJ_07656
OG0004143	SACKO_17997	APOSJ_63017, APOSJ_20148
OG0004144	SACKO_12932	APOSJ_49624, APOSJ_49625
OG0004145	SACKO_17936	APOSJ_33579
OG0004146	SACKO_21251	APOSJ_28241, APOSJ_28240, APOSJ_28242, APOSJ_45825
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	APOSJ_12002
OG0004148	SACKO_04179	APOSJ_15590, APOSJ_02537
OG0004149	SACKO_05134	APOSJ_52046, APOSJ_52047
OG0004150	SACKO_06062	APOSJ_63641, APOSJ_63642
OG0004153	SACKO_17489	APOSJ_31271, APOSJ_31272, APOSJ_31274
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	APOSJ_28192
OG0004155	SACKO_32044	APOSJ_13245
OG0004155	SACKO_02478	APOSJ_18189, APOSJ_24941
OG0004155	SACKO_11443	APOSJ_06190
OG0004156	SACKO_07990, SACKO_27546	APOSJ_39218
OG0004158	SACKO_18616	APOSJ_24295
OG0004159	SACKO_15242	APOSJ_32908, APOSJ_32907
OG0004160	SACKO_14735	APOSJ_52623, APOSJ_52627, APOSJ_52621, APOSJ_52620, APOSJ_52622, APOSJ_52624, APOSJ_52625, APOSJ_52626, APOSJ_58471
OG0004161	SACKO_22482, SACKO_22491	APOSJ_05031, APOSJ_05028, APOSJ_59026, APOSJ_05032
OG0004162	SACKO_22066	APOSJ_08687, APOSJ_08685, APOSJ_08686
OG0004165	SACKO_31126, SACKO_21427, SACKO_27599, SACKO_00559, SACKO_14500, SACKO_14524, SACKO_20564, SACKO_14010, SACKO_07668, SACKO_02853, SACKO_21732, SACKO_06849, SACKO_07079, SACKO_32574, SACKO_32684, SACKO_15471, SACKO_32430, SACKO_12558, SACKO_18283, SACKO_22708, SACKO_00595, SACKO_24992, SACKO_10502, SACKO_32542, SACKO_11950	APOSJ_56493
OG0004166	SACKO_12473	APOSJ_58064, APOSJ_58065
OG0004167	SACKO_11715	APOSJ_25942, APOSJ_25943, APOSJ_25941
OG0004168	SACKO_24506	APOSJ_58123, APOSJ_58120, APOSJ_58124, APOSJ_58125
OG0004169	SACKO_10004	APOSJ_65086, APOSJ_65087, APOSJ_38510
OG0004170	SACKO_26580	APOSJ_23584, APOSJ_23583, APOSJ_23582
OG0004171	SACKO_29940	APOSJ_58574, APOSJ_58572, APOSJ_58573, APOSJ_58575
OG0004174	SACKO_18154	APOSJ_18373, APOSJ_18369, APOSJ_18372, APOSJ_50665, APOSJ_18371, APOSJ_18365, APOSJ_18370, APOSJ_56083, APOSJ_18367, APOSJ_18368, APOSJ_56082
OG0004175	SACKO_30738, SACKO_30739, SACKO_20637	APOSJ_52302
OG0004176	SACKO_25099	APOSJ_31398, APOSJ_31399
OG0004178	SACKO_23443	APOSJ_00181, APOSJ_00182
OG0004179	SACKO_01013	APOSJ_03859
OG0004180	SACKO_06651	APOSJ_30579, APOSJ_30578
OG0004181	SACKO_24938	APOSJ_35918, APOSJ_35919
OG0004182	SACKO_27354	APOSJ_28808, APOSJ_10411
OG0004183	SACKO_09640	APOSJ_05371
OG0004184	SACKO_11934	APOSJ_47177, APOSJ_39370
OG0004185	SACKO_32961	APOSJ_41979, APOSJ_49424, APOSJ_36097, APOSJ_49425, APOSJ_36100, APOSJ_49422, APOSJ_36096, APOSJ_49423, APOSJ_36099, APOSJ_36095, APOSJ_36094, APOSJ_36098, APOSJ_49426, APOSJ_36093, APOSJ_36092
OG0004186	SACKO_12502	APOSJ_13580
OG0004187	SACKO_26772	APOSJ_45565
OG0004188	SACKO_12003	APOSJ_58128, APOSJ_02500, APOSJ_02502, APOSJ_02501
OG0004189	SACKO_04457	APOSJ_31087, APOSJ_31088
OG0004190	SACKO_22036	APOSJ_12010, APOSJ_12009, APOSJ_34396, APOSJ_12008
OG0004191	SACKO_18312, SACKO_31446, SACKO_18928, SACKO_18595, SACKO_28540, SACKO_01774	APOSJ_38462, APOSJ_24203, APOSJ_38463, APOSJ_38461, APOSJ_24206, APOSJ_24205, APOSJ_24204, APOSJ_38460, APOSJ_38464, APOSJ_24207, APOSJ_22128, APOSJ_65415, APOSJ_54644, APOSJ_63358
OG0004214	SACKO_12484	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523, APOSJ_08722, APOSJ_32980, APOSJ_32979
OG0004215	SACKO_02214	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005
OG0004216	SACKO_32089	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093
OG0004217	SACKO_09269	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532
OG0004218	SACKO_18222	APOSJ_08748
OG0004219	SACKO_03103	APOSJ_02049, APOSJ_59197, APOSJ_59196, APOSJ_59195
OG0004220	SACKO_23085	APOSJ_55154, APOSJ_50842, APOSJ_55157, APOSJ_23051
OG0004222	SACKO_12358	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336
OG0004223	SACKO_14230, SACKO_01885	APOSJ_02983
OG0004224	SACKO_11607, SACKO_06518, SACKO_01182, SACKO_00917, SACKO_01138, SACKO_01220, SACKO_08157, SACKO_12989, SACKO_07051, SACKO_02365, SACKO_24871	APOSJ_25696, APOSJ_18005
OG0004225	SACKO_26484, SACKO_26695	APOSJ_43476, APOSJ_06200
OG0004226	SACKO_01406	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910
OG0004227	SACKO_14123	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015
OG0004229	SACKO_17477	APOSJ_13672
OG0004230	SACKO_30089	APOSJ_35640
OG0004231	SACKO_01862	APOSJ_13654
OG0004232	SACKO_13258	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651
OG0004233	SACKO_09478	APOSJ_09043, APOSJ_09044
OG0004235	SACKO_17332	APOSJ_47650
OG0004236	SACKO_11379	APOSJ_08973, APOSJ_08972, APOSJ_57202
OG0004237	SACKO_33563	APOSJ_14261
OG0004238	SACKO_11304	APOSJ_60837, APOSJ_63291, APOSJ_29007
OG0004239	SACKO_08658	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431
OG0004240	SACKO_03705	APOSJ_06645, APOSJ_06646
OG0004241	SACKO_05087	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503
OG0004242	SACKO_12064	APOSJ_43896, APOSJ_43901, APOSJ_43899, APOSJ_43898, APOSJ_43900, APOSJ_43897, APOSJ_43902
OG0004243	SACKO_21841	APOSJ_56942
OG0004244	SACKO_10773	APOSJ_33632, APOSJ_33631, APOSJ_33630
OG0004245	SACKO_12744	APOSJ_13915, APOSJ_13916
OG0004246	SACKO_10191	APOSJ_35916, APOSJ_35917
OG0004247	SACKO_29414	APOSJ_00766
OG0004248	SACKO_26657	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287
OG0004249	SACKO_09516	APOSJ_41833, APOSJ_41834
OG0004250	SACKO_07268	APOSJ_60151
OG0004251	SACKO_02877	APOSJ_15522, APOSJ_15523
OG0004252	SACKO_16333	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627
OG0004253	SACKO_02192	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073
OG0004254	SACKO_18552	APOSJ_48800
OG0004255	SACKO_09554	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875
OG0004257	SACKO_10226	APOSJ_46277, APOSJ_22093, APOSJ_46278
OG0004258	SACKO_16352, SACKO_16395	APOSJ_34700, APOSJ_34699
OG0004259	SACKO_29831	APOSJ_46164
OG0004260	SACKO_31028	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862
OG0004261	SACKO_29025	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870
OG0004262	SACKO_23794	APOSJ_50876, APOSJ_50878
OG0004264	SACKO_17498, SACKO_21378	APOSJ_48793
OG0004267	SACKO_29345	APOSJ_62461, APOSJ_62460
OG0004268	SACKO_32110	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147
OG0004269	SACKO_02690	APOSJ_26849
OG0004270	SACKO_15850	APOSJ_56363, APOSJ_14578
OG0004271	SACKO_21341, SACKO_01124	APOSJ_52454, APOSJ_64171
OG0004273	SACKO_09932	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592
OG0004274	SACKO_28578	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318
OG0004275	SACKO_12868	APOSJ_49270, APOSJ_39918
OG0004276	SACKO_08172	APOSJ_02250, APOSJ_42784, APOSJ_42785, APOSJ_02251, APOSJ_52801, APOSJ_42782, APOSJ_42786
OG0004277	SACKO_21081	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861
OG0004278	SACKO_21185	APOSJ_25642, APOSJ_25639, APOSJ_48824, APOSJ_04148, APOSJ_48819, APOSJ_25640
OG0004279	SACKO_27575	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080
OG0004280	SACKO_28223	APOSJ_38937, APOSJ_38938, APOSJ_38941, APOSJ_43710, APOSJ_38940
OG0004281	SACKO_13549	APOSJ_26617, APOSJ_05674
OG0004282	SACKO_29038	APOSJ_10756
OG0004283	SACKO_08259	APOSJ_38360, APOSJ_47562, APOSJ_18818
OG0004284	SACKO_19468, SACKO_24083	APOSJ_05498, APOSJ_34344
OG0004285	SACKO_03384	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530
OG0004286	SACKO_12883	APOSJ_08505, APOSJ_31523, APOSJ_31521, APOSJ_08506, APOSJ_08504, APOSJ_31522, APOSJ_31524
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	APOSJ_13285, APOSJ_46655, APOSJ_46656
OG0004289	SACKO_32406	APOSJ_49583, APOSJ_49584
OG0004290	SACKO_28264	APOSJ_19375
OG0004291	SACKO_14905	APOSJ_44191, APOSJ_44190, APOSJ_44192
OG0004292	SACKO_03502	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722
OG0004294	SACKO_18046	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623
OG0004295	SACKO_04249	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073
OG0004296	SACKO_21380	APOSJ_22554, APOSJ_22553
OG0004297	SACKO_28535	APOSJ_22517, APOSJ_22516, APOSJ_22518
OG0004298	SACKO_30591	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804
OG0004299	SACKO_30101	APOSJ_51105
OG0004300	SACKO_30810	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785
OG0004301	SACKO_20227	APOSJ_09439, APOSJ_09438
OG0004302	SACKO_18458, SACKO_18457	APOSJ_24435, APOSJ_24434
OG0004303	SACKO_26532	APOSJ_25759, APOSJ_25760
OG0004304	SACKO_20533	APOSJ_04217
OG0004305	SACKO_12408	APOSJ_42738, APOSJ_42737
OG0004306	SACKO_26978	APOSJ_59910
OG0004307	SACKO_33572	APOSJ_11587, APOSJ_11586
OG0004308	SACKO_01785	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006
OG0004309	SACKO_30754	APOSJ_57811, APOSJ_21592, APOSJ_57812, APOSJ_57813
OG0004310	SACKO_10532	APOSJ_01689
OG0004311	SACKO_24270, SACKO_04511	APOSJ_05007
OG0004312	SACKO_10930	APOSJ_35494, APOSJ_54590, APOSJ_62061, APOSJ_35495, APOSJ_39999, APOSJ_35493, APOSJ_39998, APOSJ_15672, APOSJ_44374, APOSJ_40000, APOSJ_63055
OG0004313	SACKO_19229	APOSJ_41236, APOSJ_28624, APOSJ_64383, APOSJ_64387, APOSJ_41233, APOSJ_41234, APOSJ_04597, APOSJ_41238, APOSJ_64384, APOSJ_64390, APOSJ_64391, APOSJ_04601, APOSJ_64392, APOSJ_64388, APOSJ_41237, APOSJ_04600, APOSJ_64386, APOSJ_04599, APOSJ_64389
OG0004314	SACKO_11572	APOSJ_00039
OG0004315	SACKO_16588	APOSJ_14022, APOSJ_14026, APOSJ_14025, APOSJ_14023, APOSJ_14029, APOSJ_14027, APOSJ_22837, APOSJ_59550
OG0004316	SACKO_28186	APOSJ_18501, APOSJ_18502
OG0004317	SACKO_02212	APOSJ_43919, APOSJ_43917, APOSJ_43920, APOSJ_43918, APOSJ_43915, APOSJ_43916
OG0004318	SACKO_24911	APOSJ_26723, APOSJ_26724
OG0004319	SACKO_05877	APOSJ_34892, APOSJ_34893
OG0004320	SACKO_00068	APOSJ_23045, APOSJ_01384, APOSJ_13649, APOSJ_18159, APOSJ_29036, APOSJ_29033, APOSJ_29035, APOSJ_29037, APOSJ_29034, APOSJ_61655, APOSJ_29038, APOSJ_21401
OG0004322	SACKO_28915	APOSJ_13602, APOSJ_13603, APOSJ_13604
OG0004323	SACKO_25179	APOSJ_56748, APOSJ_56747, APOSJ_56749
OG0004324	SACKO_12104, SACKO_08113	APOSJ_02561, APOSJ_02562
OG0004325	SACKO_16198, SACKO_04707	APOSJ_61779, APOSJ_53171, APOSJ_53169, APOSJ_53172
OG0004327	SACKO_31782	APOSJ_51086
OG0004327	SACKO_30605	APOSJ_15955, APOSJ_07746, APOSJ_07748, APOSJ_07747
OG0004328	SACKO_23143	APOSJ_52562, APOSJ_58043, APOSJ_58039
OG0004329	SACKO_25792, SACKO_09106	APOSJ_01699, APOSJ_34942, APOSJ_01698, APOSJ_01696
OG0004330	SACKO_07866	APOSJ_17652, APOSJ_17651, APOSJ_45675, APOSJ_45673
OG0004331	SACKO_06087	APOSJ_19200, APOSJ_19199, APOSJ_19198, APOSJ_19201
OG0004332	SACKO_02982	APOSJ_28541, APOSJ_28545, APOSJ_28544, APOSJ_28542, APOSJ_28543
OG0004333	SACKO_09526	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712
OG0004334	SACKO_08631	APOSJ_42520
OG0004335	SACKO_30625	APOSJ_54019, APOSJ_54020
OG0004336	SACKO_06667	APOSJ_40288, APOSJ_40289
OG0004337	SACKO_10301	APOSJ_45076, APOSJ_45077, APOSJ_45078, APOSJ_54767, APOSJ_38756
OG0004338	SACKO_24216	APOSJ_04497
OG0004339	SACKO_07127	APOSJ_13041, APOSJ_50529, APOSJ_50532, APOSJ_13038, APOSJ_50527, APOSJ_13040, APOSJ_09231, APOSJ_18720, APOSJ_30667, APOSJ_30668, APOSJ_53447, APOSJ_30669, APOSJ_18719, APOSJ_53451, APOSJ_50530, APOSJ_13037, APOSJ_30665, APOSJ_13039, APOSJ_50531, APOSJ_50528, APOSJ_30666, APOSJ_30664
OG0004340	SACKO_20649, SACKO_24906	APOSJ_35593, APOSJ_35594, APOSJ_55772, APOSJ_17582, APOSJ_17581, APOSJ_26363, APOSJ_35595, APOSJ_26357, APOSJ_26359, APOSJ_26362, APOSJ_26364, APOSJ_55774, APOSJ_17585, APOSJ_17583, APOSJ_26358, APOSJ_26356, APOSJ_26360, APOSJ_17584, APOSJ_26361, APOSJ_45127
OG0004341	SACKO_28627	APOSJ_38627, APOSJ_21802, APOSJ_07251
OG0004342	SACKO_01335	APOSJ_36827, APOSJ_05808, APOSJ_05807, APOSJ_05809, APOSJ_15497, APOSJ_36828
OG0004343	SACKO_03414, SACKO_21071	APOSJ_24841, APOSJ_24840
OG0004344	SACKO_02938	APOSJ_24339, APOSJ_52491, APOSJ_24337, APOSJ_24338, APOSJ_52492
OG0004345	SACKO_24990	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269
OG0004346	SACKO_12882	APOSJ_49887
OG0004348	SACKO_00059	APOSJ_30450, APOSJ_30451, APOSJ_30446, APOSJ_30447, APOSJ_30449, APOSJ_30448
OG0004350	SACKO_33866	APOSJ_19518
OG0004351	SACKO_14866	APOSJ_12501, APOSJ_12503
OG0004352	SACKO_10946	APOSJ_53767, APOSJ_53766
OG0004353	SACKO_09595	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991
OG0004354	SACKO_06268	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781
OG0004355	SACKO_23242	APOSJ_07536
OG0004356	SACKO_08790	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685
OG0004357	SACKO_30143	APOSJ_35867, APOSJ_35868
OG0004358	SACKO_23737	APOSJ_61183, APOSJ_61184
OG0004359	SACKO_07960	APOSJ_38643
