Orthogroup	SACKO_ok	ORYLA
OG0003768	SACKO_08292	ORYLA11127
OG0003769	SACKO_26729	ORYLA08980
OG0003770	SACKO_30113	ORYLA03596
OG0003771	SACKO_24472	ORYLA19264, ORYLA17030
OG0003772	SACKO_12861	ORYLA12463
OG0003773	SACKO_25570	ORYLA08369
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	ORYLA18575
OG0003777	SACKO_18112	ORYLA09626, ORYLA20067
OG0003778	SACKO_19167	ORYLA11149, ORYLA15322
OG0003779	SACKO_17816	ORYLA16409
OG0003780	SACKO_32052	ORYLA13130, ORYLA07555, ORYLA09643
OG0003794	SACKO_16406	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748
OG0003795	SACKO_26427	ORYLA20210
OG0003798	SACKO_04965	ORYLA19738, ORYLA13919
OG0003802	SACKO_00977	ORYLA03226
OG0003803	SACKO_16018	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	SACKO_25022	ORYLA16763
OG0003807	SACKO_28702	ORYLA00781
OG0003808	SACKO_11285	ORYLA01934
OG0003811	SACKO_23286, SACKO_31701	ORYLA12803
OG0003812	SACKO_19469	ORYLA19278
OG0003813	SACKO_02012	ORYLA18042, ORYLA17950
OG0003816	SACKO_29848	ORYLA05294
OG0003818	SACKO_15857	ORYLA04078
OG0003820	SACKO_04478	ORYLA07704
OG0003821	SACKO_23600	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	SACKO_05580	ORYLA11357
OG0003824	SACKO_12746	ORYLA17763
OG0003826	SACKO_00714	ORYLA04385
OG0003827	SACKO_27592	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	SACKO_16727	ORYLA02923
OG0003829	SACKO_06553	ORYLA06358
OG0003830	SACKO_27375, SACKO_27382	ORYLA10180, ORYLA11924
OG0003832	SACKO_16929	ORYLA14681, ORYLA10931
OG0003833	SACKO_15586, SACKO_23901	ORYLA08551
OG0003834	SACKO_32127	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	SACKO_30569	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	SACKO_26489, SACKO_21340	ORYLA16787
OG0003838	SACKO_16736	ORYLA09504, ORYLA00494
OG0003839	SACKO_03944	ORYLA06804
OG0003840	SACKO_04971	ORYLA19338
OG0003841	SACKO_22771	ORYLA02082
OG0003842	SACKO_21861	ORYLA11223
OG0003844	SACKO_31459	ORYLA00410
OG0003845	SACKO_11086	ORYLA04421
OG0003848	SACKO_14467	ORYLA06527, ORYLA13653
OG0003849	SACKO_29260	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	SACKO_27365	ORYLA05996
OG0003852	SACKO_19687	ORYLA17405
OG0003853	SACKO_33439, SACKO_06109	ORYLA18272
OG0003854	SACKO_07817	ORYLA13175
OG0003855	SACKO_20717	ORYLA01615, ORYLA19634
OG0003856	SACKO_00893	ORYLA17087
OG0003857	SACKO_19253	ORYLA19469, ORYLA19468
OG0003858	SACKO_32375	ORYLA04975
OG0003859	SACKO_08127, SACKO_30566	ORYLA11310
OG0003861	SACKO_06020	ORYLA19849
OG0003862	SACKO_10381	ORYLA09814, ORYLA12243
OG0003863	SACKO_16685	ORYLA04629, ORYLA17758
OG0003864	SACKO_22188	ORYLA03365
OG0003865	SACKO_07903	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	SACKO_20784	ORYLA08827
OG0003867	SACKO_16952	ORYLA19092
OG0003868	SACKO_03942	ORYLA19824, ORYLA12769
OG0003869	SACKO_04979	ORYLA08057
OG0003870	SACKO_31960	ORYLA16354
OG0003871	SACKO_17392	ORYLA09606
OG0003871	SACKO_17842	ORYLA09605
OG0003872	SACKO_01636	ORYLA17934, ORYLA17933
OG0003873	SACKO_11352, SACKO_11339	ORYLA12547
OG0003874	SACKO_11855	ORYLA05727, ORYLA01534
OG0003876	SACKO_25638	ORYLA05675
OG0003877	SACKO_03342	ORYLA13505
OG0003878	SACKO_30808, SACKO_14176	ORYLA11114, ORYLA15672, ORYLA14414
OG0003879	SACKO_05101	ORYLA14824
OG0003880	SACKO_08397	ORYLA12824
OG0003881	SACKO_26611, SACKO_26599	ORYLA19792, ORYLA19793
OG0003882	SACKO_25551	ORYLA10836, ORYLA15325
OG0003883	SACKO_13711	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	SACKO_06475	ORYLA12146
OG0003885	SACKO_26956	ORYLA05118, ORYLA08990
OG0003886	SACKO_05656	ORYLA07850
OG0003887	SACKO_34171	ORYLA06119
OG0003888	SACKO_14950	ORYLA09457
OG0003890	SACKO_02054	ORYLA02702, ORYLA03959
OG0003892	SACKO_01168	ORYLA10862
OG0003893	SACKO_09957	ORYLA04836
OG0003894	SACKO_00239	ORYLA17746
OG0003895	SACKO_00396	ORYLA17184
OG0003896	SACKO_28766	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	SACKO_11326	ORYLA06606
OG0003898	SACKO_25332	ORYLA12764
OG0003899	SACKO_14433	ORYLA00332
OG0003900	SACKO_06116	ORYLA03942
OG0003901	SACKO_09866, SACKO_09871	ORYLA11674
OG0003903	SACKO_12461	ORYLA00503
OG0003904	SACKO_07963	ORYLA12590
OG0003906	SACKO_07504	ORYLA19253, ORYLA19252
OG0003907	SACKO_16578	ORYLA07524
OG0003908	SACKO_23098	ORYLA00464
OG0003908	SACKO_14104	ORYLA11218
OG0003909	SACKO_06873	ORYLA11744
OG0003910	SACKO_25193	ORYLA01842
OG0003911	SACKO_05574	ORYLA18945
OG0003912	SACKO_19964	ORYLA15466, ORYLA12465
OG0003913	SACKO_21819	ORYLA01416
OG0003915	SACKO_17445	ORYLA12264, ORYLA00970
OG0003916	SACKO_16337	ORYLA06228, ORYLA02175
OG0003917	SACKO_14384, SACKO_02146	ORYLA13507
OG0003918	SACKO_03476	ORYLA01197, ORYLA19012
OG0003920	SACKO_25068	ORYLA01688
OG0003921	SACKO_23005	ORYLA07105
OG0003922	SACKO_28487	ORYLA09787
OG0003923	SACKO_12853	ORYLA10036
OG0003925	SACKO_09569	ORYLA05435
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	ORYLA14433
OG0003927	SACKO_08871	ORYLA17984
OG0003928	SACKO_07975	ORYLA07130
OG0003930	SACKO_32200	ORYLA15221
OG0003931	SACKO_31562	ORYLA07756
OG0003932	SACKO_08899	ORYLA09727
OG0003933	SACKO_24589	ORYLA14136, ORYLA10946
OG0003934	SACKO_18213	ORYLA18258
OG0003935	SACKO_12001	ORYLA10426
OG0003936	SACKO_01810	ORYLA15161
OG0003937	SACKO_02287	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003939	SACKO_15117	ORYLA08294
OG0003940	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931	ORYLA12099
OG0003941	SACKO_33778	ORYLA20161, ORYLA19687
OG0003942	SACKO_29515	ORYLA11858
OG0003943	SACKO_20843	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	SACKO_18909	ORYLA06722
OG0003945	SACKO_09804, SACKO_29979	ORYLA14999, ORYLA20189
OG0003946	SACKO_03399	ORYLA00695, ORYLA00840
OG0003947	SACKO_25687	ORYLA17372
OG0003948	SACKO_13260	ORYLA17792
OG0003949	SACKO_15085, SACKO_24451	ORYLA13984
OG0003951	SACKO_27938	ORYLA15529
OG0003953	SACKO_09518	ORYLA04609, ORYLA04608
OG0003954	SACKO_02352	ORYLA05547, ORYLA11360
OG0003955	SACKO_14555	ORYLA00673
OG0003956	SACKO_04261	ORYLA13069
OG0003957	SACKO_19048	ORYLA09270
OG0003958	SACKO_14206	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	SACKO_27466	ORYLA02587
OG0003960	SACKO_05872	ORYLA14710
OG0003961	SACKO_15157	ORYLA06267
OG0003962	SACKO_06799	ORYLA04594, ORYLA08720, ORYLA03911
OG0003965	SACKO_27709, SACKO_08493	ORYLA10358
OG0003966	SACKO_31308, SACKO_15122	ORYLA18869, ORYLA18868
OG0003967	SACKO_05891, SACKO_19262	ORYLA00887
OG0003968	SACKO_23161	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	SACKO_19412	ORYLA12575
OG0003970	SACKO_04465	ORYLA17540
OG0003971	SACKO_11184	ORYLA18033
OG0003973	SACKO_17940, SACKO_17922	ORYLA18600, ORYLA00775
OG0003974	SACKO_26812	ORYLA12109, ORYLA14677
OG0003980	SACKO_06218, SACKO_06212, SACKO_06223	ORYLA14041, ORYLA14040
OG0003998	SACKO_32493	ORYLA00128
OG0003999	SACKO_18525	ORYLA09012
OG0004000	SACKO_20194	ORYLA06063
OG0004002	SACKO_22233	ORYLA05237
OG0004004	SACKO_29932	ORYLA15181
OG0004005	SACKO_17133, SACKO_17154	ORYLA11539
OG0004007	SACKO_27467	ORYLA12862, ORYLA02441
OG0004009	SACKO_27674	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	SACKO_07022, SACKO_07010	ORYLA12744
OG0004011	SACKO_21800	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	SACKO_03401	ORYLA03859, ORYLA03860
OG0004014	SACKO_04423	ORYLA09781
OG0004015	SACKO_00138	ORYLA13080
OG0004016	SACKO_04846	ORYLA15762
OG0004017	SACKO_31378	ORYLA16378
OG0004019	SACKO_00903	ORYLA07079
OG0004020	SACKO_23773	ORYLA03618
OG0004021	SACKO_24515	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	SACKO_33066	ORYLA04153
OG0004023	SACKO_12120	ORYLA19712
OG0004024	SACKO_00168, SACKO_21778	ORYLA09183
OG0004025	SACKO_24133, SACKO_14748	ORYLA17302
OG0004027	SACKO_27291	ORYLA15966
OG0004028	SACKO_02251	ORYLA19452, ORYLA19451
OG0004029	SACKO_15425	ORYLA05168
OG0004031	SACKO_11954	ORYLA03387
OG0004032	SACKO_05148	ORYLA00963, ORYLA09486
OG0004033	SACKO_32338	ORYLA00102, ORYLA05233
OG0004034	SACKO_12063	ORYLA18076, ORYLA05726, ORYLA18901
OG0004035	SACKO_05264	ORYLA13967, ORYLA19169
OG0004036	SACKO_24297	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	SACKO_11842	ORYLA12889
OG0004038	SACKO_18332	ORYLA19827
OG0004039	SACKO_32559	ORYLA05412
OG0004042	SACKO_29359	ORYLA12519
OG0004043	SACKO_04203	ORYLA11374
OG0004044	SACKO_31712	ORYLA06709
OG0004045	SACKO_33631	ORYLA05053, ORYLA00018
OG0004047	SACKO_00930	ORYLA00724, ORYLA16680
OG0004049	SACKO_04565	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004051	SACKO_17893	ORYLA12291, ORYLA09890
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	ORYLA13663
OG0004053	SACKO_12103	ORYLA02143
OG0004054	SACKO_22145	ORYLA20246
OG0004055	SACKO_08940	ORYLA11987
OG0004056	SACKO_02937, SACKO_02933	ORYLA13016
OG0004057	SACKO_20234	ORYLA18803
OG0004058	SACKO_00555, SACKO_22401	ORYLA11743
OG0004059	SACKO_04014	ORYLA09700
OG0004060	SACKO_28451	ORYLA05319
OG0004061	SACKO_14715	ORYLA06758
OG0004062	SACKO_33240	ORYLA04662, ORYLA01143
OG0004063	SACKO_18912	ORYLA10971
OG0004064	SACKO_28124	ORYLA20087
OG0004065	SACKO_31120	ORYLA15637
OG0004067	SACKO_06615	ORYLA00948
OG0004068	SACKO_03077	ORYLA07587
OG0004069	SACKO_16363	ORYLA17225
OG0004070	SACKO_26538, SACKO_33985	ORYLA00593
OG0004071	SACKO_17358	ORYLA19319
OG0004072	SACKO_06639	ORYLA07888
OG0004073	SACKO_11536	ORYLA20307, ORYLA13758
OG0004074	SACKO_24723	ORYLA13537, ORYLA07852
OG0004076	SACKO_25245	ORYLA01649, ORYLA01648
OG0004078	SACKO_33616	ORYLA04957, ORYLA04956
OG0004079	SACKO_14566	ORYLA20439, ORYLA00169
OG0004080	SACKO_22943	ORYLA10289, ORYLA07044
OG0004081	SACKO_22094	ORYLA06891
OG0004082	SACKO_02002	ORYLA06902
OG0004083	SACKO_26997	ORYLA10118
OG0004084	SACKO_12941	ORYLA10620, ORYLA11716
OG0004085	SACKO_33798	ORYLA12276
OG0004086	SACKO_31613	ORYLA05224
OG0004087	SACKO_23851	ORYLA09831
OG0004088	SACKO_25399	ORYLA13309, ORYLA20375
OG0004089	SACKO_19311	ORYLA03508
OG0004090	SACKO_02550	ORYLA13744
OG0004091	SACKO_07509	ORYLA17298
OG0004092	SACKO_04140	ORYLA16447
OG0004093	SACKO_30195	ORYLA19123
OG0004094	SACKO_27444	ORYLA18005
OG0004095	SACKO_06430	ORYLA14848
OG0004096	SACKO_22778	ORYLA06633, ORYLA13446
OG0004097	SACKO_13213	ORYLA00951
OG0004098	SACKO_27018	ORYLA13241
OG0004099	SACKO_13836	ORYLA05808, ORYLA07729
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	ORYLA14757
OG0004101	SACKO_05006	ORYLA00034
OG0004102	SACKO_06536	ORYLA08051, ORYLA05259
OG0004103	SACKO_11477, SACKO_25893	ORYLA16172
OG0004104	SACKO_02429	ORYLA17223, ORYLA13619
OG0004105	SACKO_08461	ORYLA05328
OG0004106	SACKO_20371, SACKO_18121	ORYLA14443, ORYLA16021
OG0004108	SACKO_31634, SACKO_04231	ORYLA05030
OG0004110	SACKO_33407	ORYLA03874, ORYLA05290
OG0004111	SACKO_01686	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	SACKO_04832	ORYLA01550
OG0004113	SACKO_07968	ORYLA15528
OG0004114	SACKO_07278	ORYLA04348
OG0004115	SACKO_04614	ORYLA06190
OG0004116	SACKO_12551	ORYLA04207
OG0004117	SACKO_11228	ORYLA06456
OG0004118	SACKO_08745	ORYLA11078, ORYLA15080
OG0004119	SACKO_16359	ORYLA12671
OG0004120	SACKO_22425	ORYLA04987
OG0004121	SACKO_28819	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	SACKO_05474	ORYLA19290
OG0004124	SACKO_01623	ORYLA15467, ORYLA09082
OG0004125	SACKO_10613	ORYLA00144
OG0004126	SACKO_17034	ORYLA03650
OG0004127	SACKO_30149	ORYLA09061
OG0004128	SACKO_33426	ORYLA04740
OG0004130	SACKO_04539, SACKO_29058	ORYLA05755, ORYLA05756
OG0004131	SACKO_31379	ORYLA17963
OG0004132	SACKO_10439, SACKO_19039	ORYLA08928
OG0004133	SACKO_06628	ORYLA03520, ORYLA09449
OG0004134	SACKO_21471	ORYLA20471
OG0004135	SACKO_25029	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	SACKO_00526	ORYLA15892
OG0004137	SACKO_16541	ORYLA19715
OG0004138	SACKO_13361	ORYLA08801
OG0004139	SACKO_03872	ORYLA10225, ORYLA13368
OG0004140	SACKO_23320	ORYLA15266
OG0004141	SACKO_25516	ORYLA15916
OG0004141	SACKO_25462	ORYLA20262
OG0004142	SACKO_15937	ORYLA19228
OG0004143	SACKO_17997	ORYLA14097, ORYLA12079
OG0004144	SACKO_12932	ORYLA06031, ORYLA09444
OG0004146	SACKO_21251	ORYLA17537
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	ORYLA09999, ORYLA08535
OG0004148	SACKO_04179	ORYLA08231, ORYLA19465
OG0004149	SACKO_05134	ORYLA09652, ORYLA00944
OG0004153	SACKO_17489	ORYLA01191
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	ORYLA10398
OG0004156	SACKO_07990, SACKO_27546	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	SACKO_02828	ORYLA20243, ORYLA16041
OG0004158	SACKO_18616	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	SACKO_15242	ORYLA10140
OG0004160	SACKO_14735	ORYLA06641, ORYLA13459
OG0004161	SACKO_22482, SACKO_22491	ORYLA08743
OG0004162	SACKO_22066	ORYLA16508
OG0004163	SACKO_04573, SACKO_25173	ORYLA14605
OG0004164	SACKO_05848	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	SACKO_12473	ORYLA15487
OG0004167	SACKO_11715	ORYLA15371, ORYLA01065
OG0004168	SACKO_24506	ORYLA03465
OG0004169	SACKO_10004	ORYLA16635
OG0004171	SACKO_29940	ORYLA03005
OG0004174	SACKO_18154	ORYLA17453
OG0004175	SACKO_30738, SACKO_30739, SACKO_20637	ORYLA02638
OG0004176	SACKO_25099	ORYLA20490
OG0004178	SACKO_23443	ORYLA20267, ORYLA16161
OG0004179	SACKO_01013	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	SACKO_06651	ORYLA09252, ORYLA20090
OG0004181	SACKO_24938	ORYLA00305
OG0004182	SACKO_27354	ORYLA03175, ORYLA03174
OG0004183	SACKO_02874, SACKO_28561, SACKO_09640	ORYLA17883
OG0004184	SACKO_11934	ORYLA04652, ORYLA04653
OG0004185	SACKO_32961	ORYLA13738
OG0004186	SACKO_12502	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	SACKO_26772	ORYLA12466, ORYLA09321
OG0004188	SACKO_12003	ORYLA18782
OG0004190	SACKO_22036	ORYLA16767
OG0004194	SACKO_04880, SACKO_04924	ORYLA18404, ORYLA02231, ORYLA08478
OG0004197	SACKO_24436	ORYLA08401, ORYLA05626, ORYLA01838
OG0004198	SACKO_11238, SACKO_12328	ORYLA05752, ORYLA01549
OG0004214	SACKO_12484	ORYLA06043
OG0004215	SACKO_02214	ORYLA03688
OG0004216	SACKO_32089	ORYLA11137
OG0004218	SACKO_18222	ORYLA17352, ORYLA09066
OG0004219	SACKO_03103	ORYLA09856
OG0004222	SACKO_12358	ORYLA10143
OG0004225	SACKO_26484, SACKO_26695	ORYLA14375, ORYLA06540
OG0004226	SACKO_01406	ORYLA10741, ORYLA01488
OG0004227	SACKO_14123	ORYLA15581
OG0004228	SACKO_18186	ORYLA10619, ORYLA11717
OG0004229	SACKO_17477	ORYLA04904, ORYLA01162
OG0004230	SACKO_30089	ORYLA03779
OG0004231	SACKO_01862	ORYLA17203
OG0004232	SACKO_13258	ORYLA18836
OG0004233	SACKO_09478	ORYLA13892, ORYLA03624
OG0004235	SACKO_17332	ORYLA18461, ORYLA18460
OG0004236	SACKO_11379	ORYLA18284
OG0004237	SACKO_33563	ORYLA00477
OG0004238	SACKO_11304	ORYLA02026, ORYLA19743
OG0004239	SACKO_08658	ORYLA15565
OG0004240	SACKO_03705	ORYLA05216
OG0004241	SACKO_05087	ORYLA09540, ORYLA09541
OG0004243	SACKO_21841	ORYLA08230, ORYLA19467
OG0004245	SACKO_12744	ORYLA05193
OG0004246	SACKO_10191	ORYLA08241
OG0004247	SACKO_29414	ORYLA04151
OG0004248	SACKO_26657	ORYLA15416
OG0004249	SACKO_09516	ORYLA02545
OG0004250	SACKO_07268	ORYLA05194
OG0004251	SACKO_02877	ORYLA13407, ORYLA06357
OG0004252	SACKO_16333	ORYLA11763
OG0004253	SACKO_02192	ORYLA08024, ORYLA03451
OG0004254	SACKO_18552	ORYLA02332
OG0004255	SACKO_09554	ORYLA14321
OG0004257	SACKO_10226	ORYLA13796
OG0004258	SACKO_16352, SACKO_16395	ORYLA08400
OG0004259	SACKO_29831	ORYLA14900, ORYLA14901
OG0004260	SACKO_31028	ORYLA14804
OG0004261	SACKO_29025	ORYLA02160
OG0004262	SACKO_23794	ORYLA11314
OG0004264	SACKO_21378	ORYLA05100, ORYLA08266, ORYLA17356
OG0004268	SACKO_32110	ORYLA18618
OG0004269	SACKO_21474	ORYLA00763
OG0004269	SACKO_02690, SACKO_17980, SACKO_17981	ORYLA00762
OG0004270	SACKO_15850	ORYLA01546, ORYLA05748
OG0004271	SACKO_21341, SACKO_01124	ORYLA10889, ORYLA14724
OG0004272	SACKO_12140	ORYLA17688
OG0004273	SACKO_09932	ORYLA05805
OG0004274	SACKO_28578	ORYLA19950, ORYLA05643
OG0004275	SACKO_12868	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	SACKO_08172	ORYLA05549
OG0004277	SACKO_21081	ORYLA07503
OG0004278	SACKO_21185	ORYLA02821
OG0004280	SACKO_28223	ORYLA16385
OG0004281	SACKO_13549	ORYLA02976
OG0004282	SACKO_29038	ORYLA01943
OG0004283	SACKO_08259	ORYLA01415
OG0004284	SACKO_19468, SACKO_24083	ORYLA12786
OG0004285	SACKO_03384	ORYLA01291
OG0004286	SACKO_12883	ORYLA03608
OG0004289	SACKO_32406	ORYLA11614
OG0004290	SACKO_28264	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	SACKO_14905	ORYLA05148
OG0004292	SACKO_03502	ORYLA04782
OG0004294	SACKO_18046	ORYLA12360, ORYLA15730
OG0004295	SACKO_04249	ORYLA13614
OG0004296	SACKO_21380	ORYLA18165, ORYLA02795
OG0004297	SACKO_28535	ORYLA01594
OG0004299	SACKO_30101	ORYLA07203, ORYLA04240
OG0004300	SACKO_30810	ORYLA20173
OG0004301	SACKO_20227	ORYLA01175
OG0004302	SACKO_18457	ORYLA07918
OG0004303	SACKO_26532	ORYLA06906, ORYLA03599
OG0004304	SACKO_20533	ORYLA02764
OG0004305	SACKO_12408	ORYLA12983
OG0004306	SACKO_26978	ORYLA19624, ORYLA19623
OG0004307	SACKO_33572	ORYLA16647
OG0004308	SACKO_01785	ORYLA01248
OG0004309	SACKO_30754	ORYLA08360
OG0004310	SACKO_10532	ORYLA12810
OG0004311	SACKO_04511	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213
OG0004312	SACKO_10930	ORYLA08934
OG0004314	SACKO_11572	ORYLA13384
OG0004315	SACKO_16588	ORYLA08110
OG0004316	SACKO_28186	ORYLA13055
OG0004317	SACKO_02212	ORYLA02343, ORYLA17544, ORYLA03466
OG0004318	SACKO_24911	ORYLA08308
OG0004319	SACKO_05877	ORYLA14604, ORYLA15324
OG0004320	SACKO_00068	ORYLA09519
OG0004321	SACKO_28159, SACKO_28167	ORYLA08343
OG0004322	SACKO_28915	ORYLA02168
OG0004323	SACKO_25179	ORYLA11937
OG0004324	SACKO_12104, SACKO_08113	ORYLA16074, ORYLA20239
OG0004325	SACKO_16198, SACKO_04707	ORYLA02699
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	ORYLA05846
OG0004327	SACKO_31782, SACKO_30605	ORYLA03590
OG0004328	SACKO_23143, SACKO_33011	ORYLA14212
OG0004329	SACKO_25792, SACKO_09106	ORYLA17380
OG0004330	SACKO_07866	ORYLA19620
OG0004331	SACKO_06087	ORYLA10128
OG0004333	SACKO_09526	ORYLA02208
OG0004334	SACKO_08631	ORYLA13634
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	ORYLA07228
OG0004336	SACKO_06667	ORYLA12292, ORYLA05686
OG0004337	SACKO_10301	ORYLA09589
OG0004338	SACKO_24216	ORYLA03022
OG0004342	SACKO_01335	ORYLA07522
OG0004343	SACKO_03414, SACKO_21071	ORYLA04934
OG0004345	SACKO_24990	ORYLA02462
OG0004346	SACKO_12882	ORYLA13068
OG0004347	SACKO_18290	ORYLA03450, ORYLA03449
OG0004348	SACKO_00059	ORYLA09480
OG0004350	SACKO_33866	ORYLA19055
OG0004351	SACKO_14866	ORYLA05855
OG0004352	SACKO_10946	ORYLA05883
OG0004353	SACKO_09595	ORYLA05853
OG0004354	SACKO_06263, SACKO_06268	ORYLA19813
OG0004355	SACKO_23242	ORYLA11295
OG0004357	SACKO_30143	ORYLA05275, ORYLA18598
OG0004358	SACKO_23737	ORYLA15910
OG0004359	SACKO_07960	ORYLA14312
OG0004360	SACKO_13028	ORYLA07053
OG0004361	SACKO_16141	ORYLA13310
OG0004362	SACKO_08638	ORYLA16460
OG0004364	SACKO_23778	ORYLA10803
OG0004365	SACKO_23975	ORYLA14910
OG0004366	SACKO_02101, SACKO_28270	ORYLA19961
OG0004367	SACKO_33429	ORYLA05252
OG0004368	SACKO_03972	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	SACKO_34043, SACKO_22812	ORYLA16298
OG0004370	SACKO_26120	ORYLA04218
OG0004371	SACKO_25786, SACKO_13642	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712
OG0004372	SACKO_02914	ORYLA12931
OG0004373	SACKO_02913	ORYLA13428
OG0004374	SACKO_27657, SACKO_05442	ORYLA13060
OG0004375	SACKO_01917	ORYLA14822
OG0004376	SACKO_04476	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	SACKO_21719	ORYLA03486
OG0004379	SACKO_04588	ORYLA16844, ORYLA11000
OG0004380	SACKO_08279	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	SACKO_23417	ORYLA01629
OG0004382	SACKO_16501	ORYLA02422
OG0004383	SACKO_04003	ORYLA10414
OG0004384	SACKO_31481	ORYLA11849
OG0004385	SACKO_28528, SACKO_14841	ORYLA02949
OG0004386	SACKO_04366	ORYLA17577
OG0004388	SACKO_34021	ORYLA11788
OG0004389	SACKO_09781	ORYLA06660, ORYLA13273
OG0004390	SACKO_17506	ORYLA06508
OG0004392	SACKO_01326	ORYLA05276
OG0004393	SACKO_03731	ORYLA00736, ORYLA05065, ORYLA07310
OG0004394	SACKO_06802	ORYLA04507
OG0004395	SACKO_29824	ORYLA11236
OG0004396	SACKO_09175	ORYLA13670, ORYLA13671
OG0004397	SACKO_00175	ORYLA12670, ORYLA06982, ORYLA12927
OG0004398	SACKO_05440	ORYLA19042
OG0004399	SACKO_01145	ORYLA15917, ORYLA10934
OG0004400	SACKO_18353	ORYLA12834, ORYLA06976
OG0004401	SACKO_22723	ORYLA16391
OG0004402	SACKO_31687	ORYLA00359
OG0004403	SACKO_17078	ORYLA12131
OG0004404	SACKO_09881	ORYLA18290, ORYLA18289
OG0004405	SACKO_17613, SACKO_28559	ORYLA00290
OG0004406	SACKO_12007	ORYLA07369, ORYLA10660, ORYLA11663
OG0004407	SACKO_16287	ORYLA10493
OG0004408	SACKO_22114	ORYLA04575
OG0004409	SACKO_33175	ORYLA11017, ORYLA14719
OG0004413	SACKO_24559	ORYLA13706
OG0004414	SACKO_05191	ORYLA04213, ORYLA03766
OG0004415	SACKO_30317	ORYLA02106
OG0004417	SACKO_27616	ORYLA06644
OG0004418	SACKO_31965	ORYLA14094, ORYLA17533
OG0004419	SACKO_30193	ORYLA17812
OG0004420	SACKO_00861	ORYLA15597, ORYLA13498
OG0004421	SACKO_23605	ORYLA13703
OG0004422	SACKO_09183	ORYLA17669
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	ORYLA02181
OG0004424	SACKO_10837	ORYLA14156
OG0004425	SACKO_07906	ORYLA16312
OG0004426	SACKO_09068	ORYLA03269
OG0004427	SACKO_00878	ORYLA12454, ORYLA14582, ORYLA05172
OG0004459	SACKO_07787	ORYLA07864
OG0004460	SACKO_19002	ORYLA14340
OG0004461	SACKO_15418	ORYLA11220, ORYLA13678
OG0004462	SACKO_05077	ORYLA08525
OG0004467	SACKO_04860, SACKO_19896	ORYLA17825, ORYLA04362
OG0004468	SACKO_33156	ORYLA01117
OG0004471	SACKO_07695	ORYLA09668
OG0004472	SACKO_27165	ORYLA11083
OG0004474	SACKO_13446	ORYLA15384
OG0004476	SACKO_14576	ORYLA17923
OG0004477	SACKO_15776	ORYLA17327, ORYLA02798, ORYLA14659
OG0004478	SACKO_16158	ORYLA15190
OG0004479	SACKO_15668	ORYLA01642
OG0004480	SACKO_09896	ORYLA08284
OG0004482	SACKO_15365	ORYLA09158
OG0004483	SACKO_15376	ORYLA08606
