Orthogroup	SACKO_ok	DROME
OG0003734	SACKO_10298	DROME19430
OG0003735	SACKO_27359	DROME19631
OG0003737	SACKO_21407	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	SACKO_02219	DROME11561, DROME11562
OG0003740	SACKO_08475	DROME01620
OG0003741	SACKO_23163	DROME14002, DROME20156
OG0003742	SACKO_16317	DROME17331, DROME17332
OG0003743	SACKO_20767	DROME13785
OG0003744	SACKO_15973	DROME08150
OG0003745	SACKO_21997, SACKO_21973	DROME20574, DROME20575
OG0003746	SACKO_04162	DROME01977
OG0003747	SACKO_02548	DROME00997, DROME00995, DROME00994, DROME00996
OG0003748	SACKO_12145	DROME01784
OG0003749	SACKO_08322	DROME18502, DROME18501
OG0003750	SACKO_12535, SACKO_09051	DROME15590
OG0003754	SACKO_08508	DROME08228, DROME08227
OG0003755	SACKO_29745	DROME10789, DROME20093, DROME20094
OG0003756	SACKO_18779	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	SACKO_22893	DROME11710, DROME11712, DROME11711
OG0003759	SACKO_28661, SACKO_18691	DROME06383
OG0003761	SACKO_10184, SACKO_16376	DROME14154, DROME16436
OG0003763	SACKO_12262, SACKO_12259, SACKO_16479	DROME19350
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	DROME21578
OG0003767	SACKO_34036, SACKO_34061, SACKO_34034	DROME02791
OG0003769	SACKO_26729	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	SACKO_24472	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	SACKO_12861	DROME12948
OG0003773	SACKO_25570	DROME05209
OG0003775	SACKO_31359	DROME10059
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	DROME09504, DROME16551
OG0003777	SACKO_18112	DROME18238, DROME18237, DROME18236
OG0003778	SACKO_19167	DROME13171
OG0003779	SACKO_17816	DROME17898
OG0003794	SACKO_16406	DROME03810, DROME03820
OG0003795	SACKO_26427	DROME10754, DROME10753, DROME10755
OG0003798	SACKO_04965	DROME12695
OG0003803	SACKO_16018	DROME02481, DROME02482
OG0003805	SACKO_15086, SACKO_18477, SACKO_02144, SACKO_16303, SACKO_30236, SACKO_13990	DROME01815
OG0003806	SACKO_25022	DROME01868
OG0003807	SACKO_28702	DROME20522, DROME05215
OG0003808	SACKO_11285	DROME08174
OG0003811	SACKO_23286, SACKO_31701	DROME14988, DROME14990, DROME14989
OG0003812	SACKO_20919	DROME16112, DROME15368
OG0003813	SACKO_02012	DROME10056
OG0003817	SACKO_07220	DROME00653
OG0003818	SACKO_15857	DROME11129
OG0003820	SACKO_04478	DROME07987
OG0003821	SACKO_23600	DROME04477
OG0003823	SACKO_05580	DROME12335
OG0003824	SACKO_12746	DROME17215
OG0003826	SACKO_00714	DROME12869, DROME12870, DROME12868
OG0003827	SACKO_27592	DROME06883, DROME06884
OG0003828	SACKO_16727	DROME10911
OG0003829	SACKO_06553	DROME01864
OG0003832	SACKO_16929	DROME22043
OG0003834	SACKO_32127	DROME21433
OG0003836	SACKO_30569	DROME15123
OG0003837	SACKO_26489, SACKO_21340	DROME14236, DROME08398
OG0003838	SACKO_16736	DROME00382, DROME00383
OG0003839	SACKO_12965, SACKO_03944	DROME21710
OG0003840	SACKO_04971	DROME00482
OG0003841	SACKO_22771	DROME10377, DROME10376, DROME21784
OG0003843	SACKO_20447	DROME02011
OG0003844	SACKO_31459	DROME19636, DROME19637
OG0003845	SACKO_11086	DROME21374
OG0003846	SACKO_25269	DROME14576
OG0003848	SACKO_14467	DROME19059, DROME03440, DROME21451, DROME09630
OG0003849	SACKO_29260	DROME18363, DROME18362
OG0003850	SACKO_27365	DROME19645
OG0003852	SACKO_19687	DROME08152
OG0003853	SACKO_33439, SACKO_06109	DROME00889
OG0003854	SACKO_07817	DROME11356
OG0003856	SACKO_00893	DROME18670
OG0003857	SACKO_19253	DROME21963
OG0003858	SACKO_32375	DROME12659
OG0003860	SACKO_18729	DROME03956
OG0003861	SACKO_06020	DROME13113
OG0003863	SACKO_16685	DROME16970, DROME16972, DROME16971
OG0003864	SACKO_22188	DROME16687, DROME16688
OG0003865	SACKO_07903	DROME12154, DROME12155
OG0003866	SACKO_20784	DROME15012, DROME15013
OG0003867	SACKO_16952	DROME04382
OG0003868	SACKO_03942	DROME05264, DROME05265, DROME05263
OG0003869	SACKO_04979	DROME09592
OG0003870	SACKO_31930, SACKO_31960	DROME12586, DROME12587
OG0003871	SACKO_17842	DROME19904, DROME19903
OG0003872	SACKO_01636	DROME05404
OG0003873	SACKO_11352, SACKO_11339	DROME21721
OG0003874	SACKO_11855	DROME06608
OG0003875	SACKO_23361	DROME19790, DROME19791
OG0003876	SACKO_25638	DROME09112
OG0003877	SACKO_03342	DROME03255, DROME03256
OG0003879	SACKO_05101	DROME15863, DROME15864
OG0003881	SACKO_26611, SACKO_26599	DROME06398
OG0003883	SACKO_13711	DROME12952, DROME12953
OG0003884	SACKO_06475	DROME16036
OG0003885	SACKO_26956	DROME01881, DROME01880
OG0003886	SACKO_05656	DROME16702
OG0003887	SACKO_31240	DROME05627
OG0003887	SACKO_34171	DROME16856
OG0003888	SACKO_14954, SACKO_12568, SACKO_14950	DROME14996
OG0003889	SACKO_01038, SACKO_05220	DROME06390
OG0003892	SACKO_01168	DROME03882, DROME03883, DROME03881
OG0003893	SACKO_09957	DROME20864
OG0003894	SACKO_00239	DROME08816
OG0003895	SACKO_00396	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	SACKO_11326	DROME08504, DROME08505
OG0003898	SACKO_17843, SACKO_25332	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	SACKO_14433	DROME15608
OG0003903	SACKO_12461	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	SACKO_29661, SACKO_07963	DROME13386
OG0003906	SACKO_07504	DROME10315
OG0003908	SACKO_23098	DROME07423
OG0003908	SACKO_14104	DROME05483
OG0003909	SACKO_18772, SACKO_06873	DROME12680
OG0003910	SACKO_25193	DROME10387
OG0003911	SACKO_05574	DROME11361
OG0003912	SACKO_19964	DROME03970, DROME03969, DROME03443
OG0003913	SACKO_21819	DROME04350
OG0003915	SACKO_17445	DROME04519
OG0003916	SACKO_16337	DROME10524, DROME10523
OG0003918	SACKO_03476	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	SACKO_15063, SACKO_15040	DROME21549
OG0003920	SACKO_25068	DROME16629, DROME16630
OG0003921	SACKO_23005	DROME02956, DROME02955, DROME02957
OG0003923	SACKO_12853	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	SACKO_09569	DROME01564, DROME01563
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	DROME01565, DROME01567, DROME01566
OG0003929	SACKO_13523	DROME08880
OG0003930	SACKO_32200	DROME20922
OG0003931	SACKO_31562	DROME02384, DROME02385
OG0003933	SACKO_24589	DROME03669
OG0003934	SACKO_18213	DROME11280
OG0003935	SACKO_12001	DROME00302
OG0003936	SACKO_01810	DROME02177
OG0003938	SACKO_13881	DROME13183
OG0003939	SACKO_15117	DROME01287
OG0003940	SACKO_32874, SACKO_08977	DROME13675
OG0003942	SACKO_29515	DROME15620
OG0003944	SACKO_18909	DROME18760
OG0003945	SACKO_09804, SACKO_29979	DROME01863
OG0003946	SACKO_03399	DROME13159, DROME13158
OG0003947	SACKO_25687	DROME08292
OG0003949	SACKO_15085	DROME09152
OG0003950	SACKO_29340	DROME16615
OG0003951	SACKO_27938	DROME07725
OG0003955	SACKO_14555	DROME16756
OG0003958	SACKO_14206	DROME00635
OG0003959	SACKO_27466	DROME15055
OG0003961	SACKO_15157	DROME17804
OG0003962	SACKO_06799	DROME09201
OG0003964	SACKO_01280, SACKO_23823, SACKO_02645	DROME09409
OG0003965	SACKO_27709, SACKO_08493	DROME07977, DROME07971, DROME07972
OG0003967	SACKO_05891, SACKO_19262	DROME15281
OG0003968	SACKO_23161	DROME04759, DROME04758
OG0003969	SACKO_19412	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	SACKO_04465	DROME08299
OG0003971	SACKO_11184	DROME06198
OG0003972	SACKO_18971	DROME03377
OG0003973	SACKO_17940, SACKO_17922	DROME13196, DROME13195, DROME13194
OG0003976	SACKO_33615	DROME12934
OG0003998	SACKO_32493	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	SACKO_18525	DROME14381, DROME14380
OG0004000	SACKO_20194	DROME11283
OG0004004	SACKO_33188	DROME11755
OG0004005	SACKO_17133, SACKO_17154	DROME14778, DROME14779, DROME14780
OG0004007	SACKO_27467	DROME18644
OG0004009	SACKO_27674	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	SACKO_21800	DROME02697, DROME02696, DROME02701
OG0004012	SACKO_03401	DROME11288
OG0004014	SACKO_04423	DROME02886, DROME02837
OG0004015	SACKO_00138	DROME07793
OG0004017	SACKO_31378	DROME02036
OG0004019	SACKO_00903	DROME01647
OG0004020	SACKO_23773	DROME17726, DROME17727
OG0004021	SACKO_24515	DROME19870
OG0004022	SACKO_33066	DROME10913, DROME10915, DROME10912, DROME10914
OG0004023	SACKO_12120	DROME16512, DROME19067
OG0004025	SACKO_24133, SACKO_14748	DROME16102
OG0004027	SACKO_27291	DROME13967
OG0004028	SACKO_02251	DROME21582, DROME21583
OG0004031	SACKO_11954	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	SACKO_05148	DROME08117
OG0004033	SACKO_32338	DROME14180, DROME12245
OG0004035	SACKO_05264	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	SACKO_24297	DROME19609
OG0004037	SACKO_11842	DROME06863
OG0004038	SACKO_18332	DROME02888
OG0004040	SACKO_14400	DROME07203
OG0004041	SACKO_09138	DROME05936
OG0004042	SACKO_29359	DROME16619
OG0004044	SACKO_31712	DROME05299, DROME05298
OG0004045	SACKO_33631	DROME06772
OG0004047	SACKO_00930	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	SACKO_33590	DROME17671
OG0004051	SACKO_17893	DROME18087, DROME18086
OG0004053	SACKO_12103	DROME21730
OG0004054	SACKO_22145	DROME15059
OG0004057	SACKO_20234	DROME00479
OG0004059	SACKO_04014	DROME13217
OG0004060	SACKO_28451	DROME20687
OG0004061	SACKO_14715	DROME03990
OG0004062	SACKO_33240	DROME16212
OG0004064	SACKO_28124	DROME06301
OG0004065	SACKO_31120	DROME02456
OG0004066	SACKO_24927	DROME10827
OG0004067	SACKO_06615	DROME14860
OG0004069	SACKO_16363	DROME10101
OG0004070	SACKO_07313, SACKO_26538, SACKO_33985	DROME04845
OG0004071	SACKO_17358	DROME15812
OG0004072	SACKO_06639	DROME21957, DROME17982
OG0004073	SACKO_11536	DROME01650
OG0004074	SACKO_24723	DROME06751
OG0004075	SACKO_16055, SACKO_16079	DROME21242
OG0004076	SACKO_25245	DROME00303
OG0004078	SACKO_33616	DROME11078
OG0004079	SACKO_14566	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	SACKO_22943	DROME06468, DROME06467
OG0004081	SACKO_22094	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	SACKO_02002	DROME08161
OG0004084	SACKO_12941	DROME12357
OG0004085	SACKO_33798	DROME05732, DROME05731, DROME05733
OG0004089	SACKO_19311	DROME00381
OG0004091	SACKO_07509	DROME14119
OG0004092	SACKO_04140	DROME12563
OG0004095	SACKO_06430	DROME13735
OG0004096	SACKO_22778	DROME00515
OG0004098	SACKO_27018	DROME01948
OG0004099	SACKO_13836	DROME19388
OG0004101	SACKO_05006	DROME08755, DROME08757, DROME08756
OG0004102	SACKO_06536	DROME12666
OG0004105	SACKO_08461	DROME04809, DROME04810, DROME04811
OG0004106	SACKO_20371, SACKO_18121	DROME05999
OG0004107	SACKO_13828	DROME12701, DROME19212
OG0004108	SACKO_31634, SACKO_04231	DROME07361
OG0004110	SACKO_33407	DROME17755
OG0004111	SACKO_01686	DROME04654, DROME04653
OG0004112	SACKO_04832	DROME12140
OG0004113	SACKO_07968	DROME06222, DROME06223
OG0004114	SACKO_07278	DROME16337
OG0004115	SACKO_04614	DROME13846, DROME13845, DROME13844
OG0004116	SACKO_12551	DROME02477
OG0004118	SACKO_08745	DROME19673
OG0004119	SACKO_16359	DROME14543
OG0004120	SACKO_22425	DROME07794
OG0004121	SACKO_28819	DROME03957
OG0004122	SACKO_16718, SACKO_16732	DROME08383
OG0004123	SACKO_05474	DROME12798
OG0004124	SACKO_01623	DROME02608
OG0004127	SACKO_30149	DROME07186
OG0004130	SACKO_04539, SACKO_29058	DROME05314
OG0004131	SACKO_31379	DROME18904, DROME18905
OG0004132	SACKO_10439	DROME06798
OG0004133	SACKO_06628	DROME02029
OG0004134	SACKO_21471	DROME14839
OG0004135	SACKO_25029	DROME03879
OG0004136	SACKO_00526	DROME17670
OG0004139	SACKO_03872	DROME14020
OG0004140	SACKO_23320	DROME02610
OG0004142	SACKO_15937	DROME06754
OG0004143	SACKO_17997	DROME13621
OG0004144	SACKO_12932	DROME04309, DROME04310
OG0004145	SACKO_17936	DROME08647, DROME14074, DROME14075
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	DROME06149
OG0004148	SACKO_04179	DROME06090, DROME06089
OG0004149	SACKO_05134	DROME11017, DROME11016, DROME11015
OG0004150	SACKO_06062	DROME04551, DROME04550
OG0004151	SACKO_17397	DROME14564
OG0004153	SACKO_17489	DROME12893
OG0004156	SACKO_07990, SACKO_27546	DROME18060
OG0004157	SACKO_02828	DROME21496
OG0004158	SACKO_18616	DROME10050
OG0004159	SACKO_15242	DROME20404, DROME20403, DROME20402
OG0004160	SACKO_14735	DROME15565
OG0004164	SACKO_05848	DROME16332
OG0004166	SACKO_12473	DROME17896
OG0004167	SACKO_11715	DROME18913
OG0004168	SACKO_24506	DROME05468
OG0004169	SACKO_10004	DROME00368
OG0004170	SACKO_26580, SACKO_03612	DROME12078
OG0004171	SACKO_29940	DROME07182
OG0004176	SACKO_25099	DROME10985, DROME10984
OG0004178	SACKO_23443	DROME02387, DROME04815
OG0004179	SACKO_01013	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	SACKO_06651	DROME20474
OG0004181	SACKO_24938	DROME12964
OG0004182	SACKO_03645, SACKO_27354	DROME16363
OG0004183	SACKO_02874, SACKO_28561, SACKO_09640	DROME09271
OG0004184	SACKO_11934	DROME04419
OG0004185	SACKO_32961	DROME05297
OG0004186	SACKO_12502	DROME16037
OG0004187	SACKO_26772	DROME07871
OG0004188	SACKO_12003	DROME07492, DROME07494, DROME07493
OG0004189	SACKO_04457	DROME11000, DROME11001
OG0004190	SACKO_22036	DROME01879, DROME22091
OG0004198	SACKO_11238, SACKO_12328	DROME17028
OG0004215	SACKO_02214	DROME19401
OG0004216	SACKO_32089	DROME11793
OG0004217	SACKO_09269	DROME21224
OG0004219	SACKO_03103	DROME03490
OG0004220	SACKO_23085	DROME07426, DROME07425
OG0004222	SACKO_12358	DROME04949
OG0004223	SACKO_14230, SACKO_01885	DROME01123, DROME06776
OG0004225	SACKO_26484, SACKO_26695	DROME05012
OG0004226	SACKO_01406	DROME15145
OG0004227	SACKO_14123	DROME04086
OG0004228	SACKO_18186	DROME10277
OG0004229	SACKO_17477	DROME02866, DROME02865
OG0004230	SACKO_30089	DROME18730, DROME18729
OG0004231	SACKO_01862	DROME14487, DROME14486
OG0004232	SACKO_13258	DROME15977
OG0004235	SACKO_17332	DROME12429
OG0004236	SACKO_11379	DROME17566
OG0004239	SACKO_08658	DROME15568
OG0004241	SACKO_05087	DROME15542
OG0004242	SACKO_12064	DROME03644, DROME06191
OG0004243	SACKO_21841	DROME14802, DROME20505
OG0004244	SACKO_10773	DROME10097
OG0004245	SACKO_12744	DROME02038
OG0004246	SACKO_10191	DROME07435
OG0004247	SACKO_29414	DROME13808
OG0004248	SACKO_26657	DROME14001
OG0004249	SACKO_09516	DROME04762
OG0004250	SACKO_07268	DROME18272, DROME18273
OG0004251	SACKO_02877	DROME04402
OG0004252	SACKO_16333	DROME14951
OG0004253	SACKO_02192	DROME20276, DROME20277, DROME20275
OG0004254	SACKO_18552	DROME16850, DROME16851, DROME16852
OG0004255	SACKO_09554	DROME06896, DROME06895
OG0004257	SACKO_10226	DROME14416
OG0004258	SACKO_16352, SACKO_16395	DROME05217
OG0004259	SACKO_29831	DROME21474, DROME10563
OG0004261	SACKO_29025	DROME10981
OG0004262	SACKO_23794	DROME16780
OG0004264	SACKO_17498, SACKO_21378	DROME15193
OG0004268	SACKO_32110	DROME10031
OG0004269	SACKO_02690, SACKO_17980	DROME16782
OG0004270	SACKO_15850	DROME19295, DROME19296, DROME19297
OG0004272	SACKO_11645, SACKO_12140	DROME21011
OG0004273	SACKO_09932	DROME09850
OG0004275	SACKO_12868	DROME16991
OG0004277	SACKO_21081	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	SACKO_21185	DROME01231
OG0004280	SACKO_28223	DROME22015
OG0004281	SACKO_13549	DROME00885
OG0004282	SACKO_29038	DROME07183
OG0004283	SACKO_08259	DROME21977
OG0004284	SACKO_19468, SACKO_24083	DROME19835, DROME19836
OG0004285	SACKO_03384	DROME12894
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	DROME12750, DROME12751
OG0004289	SACKO_32406	DROME10833, DROME19397
OG0004290	SACKO_28264	DROME01469
OG0004291	SACKO_14905	DROME16342
OG0004292	SACKO_03502	DROME06641
OG0004294	SACKO_18046	DROME13106, DROME13107
OG0004295	SACKO_04249	DROME20603, DROME20604, DROME20602
OG0004297	SACKO_28535	DROME01005
OG0004299	SACKO_30101	DROME21406, DROME21405
OG0004300	SACKO_30810	DROME21737
OG0004301	SACKO_20227	DROME06959
OG0004302	SACKO_18457	DROME01833
OG0004303	SACKO_26532	DROME02789, DROME02790
OG0004304	SACKO_20533	DROME15979, DROME15978
OG0004305	SACKO_12408	DROME00211
OG0004306	SACKO_26978	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	SACKO_33572	DROME07784
OG0004308	SACKO_01785	DROME08791, DROME08790
OG0004309	SACKO_30754	DROME11787
OG0004310	SACKO_10532	DROME20002
OG0004312	SACKO_10930	DROME07615
OG0004314	SACKO_11572	DROME04957
OG0004315	SACKO_16588	DROME21705
OG0004316	SACKO_28186	DROME06707
OG0004317	SACKO_02212	DROME18648, DROME18649, DROME18650
OG0004319	SACKO_05880, SACKO_05877	DROME01293
OG0004321	SACKO_28159, SACKO_28167	DROME00141
OG0004322	SACKO_28915	DROME21173, DROME21172
OG0004323	SACKO_25179	DROME08716, DROME08715
OG0004324	SACKO_12104, SACKO_08113	DROME19211, DROME05925, DROME05924
OG0004325	SACKO_16198, SACKO_04707	DROME08792
OG0004328	SACKO_23143, SACKO_33011	DROME06814, DROME06813
OG0004329	SACKO_25792, SACKO_09106	DROME14796
OG0004330	SACKO_07866	DROME05935
OG0004331	SACKO_06087	DROME09522
OG0004332	SACKO_02982	DROME03199
OG0004333	SACKO_09526	DROME03525
OG0004334	SACKO_08631	DROME17993, DROME17994
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	DROME10278
OG0004337	SACKO_10301	DROME13597
OG0004338	SACKO_24216	DROME16553
OG0004342	SACKO_01335	DROME12320
OG0004343	SACKO_03414, SACKO_21071	DROME10215
OG0004344	SACKO_02938	DROME17664
OG0004345	SACKO_24990	DROME20919
OG0004347	SACKO_18290	DROME21288, DROME21289
OG0004348	SACKO_00059	DROME08598, DROME08597
OG0004350	SACKO_33866	DROME08566
OG0004351	SACKO_14866	DROME17742
OG0004352	SACKO_10946	DROME04587
OG0004353	SACKO_09595	DROME05577
OG0004354	SACKO_06263, SACKO_06268, SACKO_30750	DROME18943
OG0004355	SACKO_23242	DROME01999
OG0004356	SACKO_08790	DROME12218
OG0004357	SACKO_30143	DROME01205, DROME01203
OG0004358	SACKO_23737	DROME01539
OG0004359	SACKO_07960	DROME15372
OG0004360	SACKO_13028	DROME03158
OG0004361	SACKO_16141	DROME16888
OG0004362	SACKO_08638	DROME04321
OG0004364	SACKO_23778	DROME18518, DROME02371
OG0004365	SACKO_23975	DROME11247
OG0004366	SACKO_02101, SACKO_28270	DROME02176
OG0004367	SACKO_33429	DROME05441, DROME05440, DROME05442
OG0004368	SACKO_03972	DROME03958, DROME03959
OG0004369	SACKO_34043, SACKO_22812	DROME08156
OG0004370	SACKO_26120	DROME12142, DROME12141
OG0004371	SACKO_25786, SACKO_13642	DROME19537
OG0004373	SACKO_02913	DROME07316
OG0004374	SACKO_27657, SACKO_05442	DROME21010
OG0004376	SACKO_04476	DROME21016
OG0004377	SACKO_04189	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	SACKO_21719	DROME00771
OG0004379	SACKO_04588	DROME14972, DROME14973
OG0004380	SACKO_08279	DROME21035, DROME21034
OG0004381	SACKO_23417	DROME03934
OG0004382	SACKO_16501	DROME16408, DROME16407
OG0004385	SACKO_28528, SACKO_14841	DROME16721
OG0004388	SACKO_34021	DROME07878
OG0004391	SACKO_06460	DROME11785, DROME11784
OG0004392	SACKO_01326	DROME17967, DROME17966, DROME17965
OG0004393	SACKO_03731	DROME16127
OG0004394	SACKO_06802	DROME00472, DROME00473, DROME00475
OG0004395	SACKO_29824	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	SACKO_09175	DROME00290, DROME00291
OG0004397	SACKO_00175	DROME07584, DROME07585
OG0004398	SACKO_05440	DROME20923
OG0004399	SACKO_01145	DROME00026, DROME00027
OG0004401	SACKO_22723	DROME15904
OG0004404	SACKO_09881	DROME00111
OG0004405	SACKO_17613, SACKO_28559	DROME20905
OG0004406	SACKO_12007	DROME20449
OG0004407	SACKO_16287	DROME17000
OG0004409	SACKO_33175	DROME07816
OG0004413	SACKO_24559	DROME16031
OG0004415	SACKO_30317	DROME19672
OG0004417	SACKO_27616	DROME08382
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	DROME09027, DROME09026
OG0004424	SACKO_10837	DROME06710, DROME06709
OG0004425	SACKO_07906	DROME09154
OG0004426	SACKO_09068	DROME02898
OG0004459	SACKO_07787	DROME11629
OG0004460	SACKO_19002	DROME01612
OG0004462	SACKO_05077	DROME10763
OG0004465	SACKO_18438	DROME21097, DROME00340
OG0004468	SACKO_33156	DROME08086
OG0004471	SACKO_07695	DROME04870, DROME04872, DROME04871
OG0004472	SACKO_27165	DROME13220
OG0004474	SACKO_13446	DROME12398, DROME12397
OG0004475	SACKO_00480	DROME05206
OG0004476	SACKO_14576	DROME21347, DROME21348, DROME21349
OG0004477	SACKO_15776	DROME03184
OG0004478	SACKO_16158	DROME08802, DROME08801, DROME08806
OG0004479	SACKO_15668	DROME02751
OG0004480	SACKO_09896	DROME02479
OG0004483	SACKO_15376	DROME01082, DROME01081
OG0004484	SACKO_24669, SACKO_24665	DROME15453
OG0004486	SACKO_13395	DROME03906
OG0004487	SACKO_04088	DROME22095, DROME20434, DROME20435
OG0004488	SACKO_11836	DROME18125
OG0004489	SACKO_11062	DROME01140
OG0004490	SACKO_01568	DROME02420
OG0004491	SACKO_33881	DROME06306
OG0004493	SACKO_04749	DROME05464
