Orthogroup	SACKO_ok	SCHMD
OG0003811	SACKO_23286, SACKO_31701	SCHMD22928, SCHMD13669
OG0003812	SACKO_20919, SACKO_19469	SCHMD04985
OG0003813	SACKO_02012	SCHMD01244
OG0003818	SACKO_15857	SCHMD10822, SCHMD17278
OG0003821	SACKO_23600	SCHMD10138
OG0003825	SACKO_00319, SACKO_24145	SCHMD05990
OG0003826	SACKO_00714	SCHMD20348
OG0003828	SACKO_16727	SCHMD01189, SCHMD27415
OG0003833	SACKO_15586, SACKO_23901	SCHMD28965
OG0003834	SACKO_32127	SCHMD01451
OG0003837	SACKO_26489, SACKO_21340	SCHMD17615, SCHMD14383, SCHMD10163
OG0003838	SACKO_16736	SCHMD05207
OG0003839	SACKO_12965, SACKO_03944	SCHMD05702, SCHMD10139
OG0003840	SACKO_04971	SCHMD12844, SCHMD26426
OG0003841	SACKO_22771	SCHMD14946
OG0003843	SACKO_20447	SCHMD03988, SCHMD16160
OG0003844	SACKO_31459	SCHMD09963
OG0003845	SACKO_11086, SACKO_04470	SCHMD00835
OG0003846	SACKO_25269	SCHMD06517
OG0003849	SACKO_29260	SCHMD10843
OG0003850	SACKO_27365	SCHMD24952, SCHMD16801
OG0003853	SACKO_33439, SACKO_06109	SCHMD14514, SCHMD07343
OG0003856	SACKO_00893	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	SACKO_19253	SCHMD05301
OG0003860	SACKO_18729	SCHMD09480, SCHMD27052, SCHMD27051
OG0003863	SACKO_16685	SCHMD02612
OG0003865	SACKO_07903	SCHMD10111
OG0003866	SACKO_20784	SCHMD07937, SCHMD00211
OG0003868	SACKO_03942	SCHMD15677
OG0003869	SACKO_04979	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003871	SACKO_17842	SCHMD01263
OG0003872	SACKO_01636	SCHMD13742, SCHMD13511
OG0003875	SACKO_23361	SCHMD07244
OG0003876	SACKO_25638	SCHMD06770
OG0003877	SACKO_03342	SCHMD08239
OG0003878	SACKO_30808, SACKO_14176	SCHMD04321
OG0003879	SACKO_05101	SCHMD18366
OG0003881	SACKO_26611, SACKO_26599	SCHMD06054, SCHMD03369
OG0003882	SACKO_25551	SCHMD13622
OG0003883	SACKO_13711	SCHMD24582
OG0003884	SACKO_06475	SCHMD04417
OG0003885	SACKO_26956	SCHMD09959
OG0003886	SACKO_05656	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	SACKO_34171	SCHMD20058, SCHMD18207
OG0003888	SACKO_14954, SACKO_12568, SACKO_14950	SCHMD05192
OG0003889	SACKO_01038, SACKO_05220	SCHMD21799
OG0003892	SACKO_01168	SCHMD07588
OG0003893	SACKO_09958	SCHMD00057
OG0003894	SACKO_00239	SCHMD11863
OG0003896	SACKO_28766	SCHMD28716
OG0003897	SACKO_11326	SCHMD20071
OG0003904	SACKO_07963	SCHMD00688
OG0003906	SACKO_07504	SCHMD03168
OG0003908	SACKO_23098	SCHMD10777, SCHMD26725
OG0003908	SACKO_14104	SCHMD03608
OG0003909	SACKO_06873	SCHMD13155
OG0003910	SACKO_25193	SCHMD16210, SCHMD14670
OG0003911	SACKO_05574	SCHMD20892
OG0003912	SACKO_19964	SCHMD04955
OG0003916	SACKO_16337	SCHMD05573
OG0003917	SACKO_14384, SACKO_02146	SCHMD02873
OG0003917	SACKO_14491	SCHMD02874
OG0003918	SACKO_03476	SCHMD00222
OG0003919	SACKO_15063, SACKO_15040	SCHMD16851, SCHMD05912, SCHMD24562, SCHMD24561
OG0003920	SACKO_25068	SCHMD03027
OG0003921	SACKO_23005	SCHMD06689
OG0003923	SACKO_12853	SCHMD25596, SCHMD09715
OG0003925	SACKO_09569	SCHMD25912, SCHMD09602
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606
OG0003928	SACKO_07975	SCHMD11506, SCHMD06431
OG0003929	SACKO_13523	SCHMD28887, SCHMD11401, SCHMD06539
OG0003930	SACKO_32200	SCHMD03275
OG0003931	SACKO_31562	SCHMD03615
OG0003933	SACKO_24589	SCHMD23983
OG0003934	SACKO_18213	SCHMD00793
OG0003936	SACKO_01810	SCHMD01877
OG0003938	SACKO_13881	SCHMD19197
OG0003939	SACKO_15117	SCHMD05579
OG0003940	SACKO_32874, SACKO_08977	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003941	SACKO_33176	SCHMD07685
OG0003944	SACKO_18909	SCHMD10666
OG0003945	SACKO_09804, SACKO_29979	SCHMD04737
OG0003946	SACKO_03399	SCHMD19360, SCHMD00465
OG0003947	SACKO_25687	SCHMD06484
OG0003949	SACKO_24451	SCHMD24366, SCHMD04246
OG0003950	SACKO_29340	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	SACKO_27938	SCHMD04397
OG0003953	SACKO_09518	SCHMD22038
OG0003954	SACKO_02352	SCHMD06088
OG0003955	SACKO_14555	SCHMD06589
OG0003956	SACKO_04261	SCHMD07488
OG0003958	SACKO_14206	SCHMD13631, SCHMD28091
OG0003961	SACKO_15157	SCHMD04675
OG0003965	SACKO_27709, SACKO_08493	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	SACKO_23161	SCHMD20971, SCHMD24367
OG0003969	SACKO_19412	SCHMD08592
OG0003972	SACKO_18971	SCHMD13668
OG0003973	SACKO_17940, SACKO_17922	SCHMD06454
OG0003998	SACKO_32493	SCHMD17536, SCHMD17537
OG0004000	SACKO_20194	SCHMD05012
OG0004004	SACKO_33188	SCHMD03887
OG0004004	SACKO_29932	SCHMD03888
OG0004007	SACKO_27467	SCHMD27653
OG0004009	SACKO_27674	SCHMD12539
OG0004010	SACKO_07022, SACKO_07010	SCHMD11857
OG0004012	SACKO_03401	SCHMD08012, SCHMD16333
OG0004014	SACKO_04423	SCHMD17730, SCHMD16988, SCHMD25573
OG0004015	SACKO_00138	SCHMD06396
OG0004016	SACKO_29859	SCHMD26981
OG0004017	SACKO_31378	SCHMD27630
OG0004018	SACKO_25485	SCHMD09657
OG0004020	SACKO_23773	SCHMD29535, SCHMD26610
OG0004021	SACKO_24515	SCHMD12686
OG0004023	SACKO_12120	SCHMD07791
OG0004025	SACKO_24133, SACKO_14748	SCHMD25773
OG0004028	SACKO_02251	SCHMD03770
OG0004029	SACKO_15425	SCHMD25820
OG0004030	SACKO_23510	SCHMD13880, SCHMD26900
OG0004032	SACKO_05148	SCHMD08571
OG0004033	SACKO_32338	SCHMD06585
OG0004035	SACKO_05264	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	SACKO_24297	SCHMD07559, SCHMD09846
OG0004037	SACKO_11842	SCHMD06653
OG0004038	SACKO_18332	SCHMD08999, SCHMD03883
OG0004040	SACKO_14400	SCHMD09208
OG0004041	SACKO_09138	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	SACKO_29359	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004043	SACKO_04203	SCHMD00046
OG0004044	SACKO_31712	SCHMD16907
OG0004047	SACKO_00930	SCHMD07813
OG0004048	SACKO_33590	SCHMD05765
OG0004051	SACKO_17893	SCHMD05269, SCHMD18831
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	SCHMD01378
OG0004053	SACKO_12103	SCHMD09663
OG0004054	SACKO_22145	SCHMD03170
OG0004056	SACKO_02937, SACKO_02933	SCHMD06405
OG0004059	SACKO_04014	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	SACKO_28451	SCHMD16682, SCHMD21120, SCHMD16351
OG0004064	SACKO_28124	SCHMD03370
OG0004065	SACKO_31120	SCHMD04935
OG0004066	SACKO_22807	SCHMD01420
OG0004067	SACKO_06615	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004069	SACKO_16363	SCHMD07928
OG0004071	SACKO_17358	SCHMD06667
OG0004072	SACKO_06639	SCHMD07982
OG0004076	SACKO_25245	SCHMD19802
OG0004078	SACKO_33616	SCHMD08036
OG0004079	SACKO_14566	SCHMD22313, SCHMD19146
OG0004080	SACKO_22943	SCHMD18517
OG0004081	SACKO_22094	SCHMD03804
OG0004083	SACKO_26997	SCHMD05538
OG0004084	SACKO_12941	SCHMD13360
OG0004085	SACKO_33798	SCHMD20233
OG0004087	SACKO_23851	SCHMD13153, SCHMD13154
OG0004090	SACKO_02550	SCHMD19142
OG0004091	SACKO_07509	SCHMD20986, SCHMD10374
OG0004092	SACKO_04140	SCHMD01973
OG0004094	SACKO_27444	SCHMD10011
OG0004096	SACKO_22778	SCHMD01632
OG0004097	SACKO_13213	SCHMD00017
OG0004099	SACKO_13836	SCHMD07433
OG0004100	SACKO_06161	SCHMD17395, SCHMD01145
OG0004101	SACKO_05006	SCHMD01669
OG0004102	SACKO_06536	SCHMD16352
OG0004103	SACKO_11477, SACKO_25893	SCHMD06708, SCHMD03618
OG0004105	SACKO_08461	SCHMD08794, SCHMD16310
OG0004106	SACKO_20371, SACKO_18121	SCHMD07276, SCHMD19640
OG0004107	SACKO_13828	SCHMD01035
OG0004108	SACKO_31634, SACKO_04231	SCHMD06834
OG0004110	SACKO_33407	SCHMD03573
OG0004112	SACKO_04832	SCHMD04301
OG0004113	SACKO_07968	SCHMD09954, SCHMD11157
OG0004114	SACKO_07278	SCHMD11428
OG0004115	SACKO_04614	SCHMD08639
OG0004116	SACKO_12551	SCHMD22991, SCHMD19169
OG0004119	SACKO_16359	SCHMD24339, SCHMD11856
OG0004120	SACKO_22425	SCHMD02931
OG0004121	SACKO_28819	SCHMD00644
OG0004122	SACKO_16718, SACKO_16732	SCHMD09920
OG0004123	SACKO_05474	SCHMD24840
OG0004124	SACKO_01623	SCHMD09788
OG0004125	SACKO_10613	SCHMD03017
OG0004126	SACKO_17034	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126
OG0004127	SACKO_30149	SCHMD14115
OG0004128	SACKO_33426	SCHMD29366
OG0004130	SACKO_04539	SCHMD26247, SCHMD12578, SCHMD28132
OG0004133	SACKO_06628	SCHMD08788
OG0004134	SACKO_21471	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962
OG0004136	SACKO_00526	SCHMD21074, SCHMD14863
OG0004137	SACKO_16541	SCHMD09676
OG0004138	SACKO_13361	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252, SCHMD22517, SCHMD19285, SCHMD22519, SCHMD21342
OG0004140	SACKO_23320	SCHMD01399
OG0004142	SACKO_15937	SCHMD08558
OG0004144	SACKO_12932	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	SACKO_17936	SCHMD20449, SCHMD23522, SCHMD01552
OG0004146	SACKO_01743	SCHMD20063, SCHMD25218
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	SCHMD09010
OG0004148	SACKO_04179	SCHMD06808
OG0004150	SACKO_06062	SCHMD13649
OG0004153	SACKO_17489	SCHMD07819, SCHMD03631
OG0004154	SACKO_33248, SACKO_26314, SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	SCHMD06235
OG0004155	SACKO_11443	SCHMD21190
OG0004157	SACKO_02828	SCHMD05878
OG0004158	SACKO_18616	SCHMD07419
OG0004161	SACKO_22482, SACKO_22491	SCHMD08136
OG0004164	SACKO_05848	SCHMD24669, SCHMD09145
OG0004166	SACKO_12473	SCHMD16044
OG0004167	SACKO_11715	SCHMD10205
OG0004168	SACKO_24506	SCHMD09579
OG0004169	SACKO_10004	SCHMD20780
OG0004171	SACKO_29940	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	SACKO_25099	SCHMD15010
OG0004178	SACKO_23443	SCHMD09644, SCHMD15102
OG0004179	SACKO_01013	SCHMD00790
OG0004181	SACKO_24938	SCHMD09842
OG0004186	SACKO_12502	SCHMD22129
OG0004188	SACKO_12003	SCHMD11027
OG0004190	SACKO_22036	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004196	SACKO_02306	SCHMD19890, SCHMD08445, SCHMD14604, SCHMD05115
OG0004198	SACKO_11238, SACKO_12328	SCHMD18242
OG0004215	SACKO_02214	SCHMD23456, SCHMD09930
OG0004216	SACKO_32089	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	SACKO_09269	SCHMD15443
OG0004218	SACKO_18222	SCHMD25832
OG0004219	SACKO_03103	SCHMD02021
OG0004220	SACKO_23085	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	SACKO_12358	SCHMD02604
OG0004223	SACKO_14230, SACKO_01885	SCHMD04451
OG0004227	SACKO_14123	SCHMD11794, SCHMD14206
OG0004228	SACKO_18186	SCHMD22945
OG0004229	SACKO_17477	SCHMD20367, SCHMD19492
OG0004230	SACKO_30089	SCHMD12329, SCHMD13516
OG0004231	SACKO_01862	SCHMD18343, SCHMD20951
OG0004232	SACKO_13258	SCHMD02245
OG0004233	SACKO_09478	SCHMD23521
OG0004235	SACKO_17332, SACKO_17349	SCHMD00900
OG0004236	SACKO_11379	SCHMD13419, SCHMD19318
OG0004239	SACKO_08658	SCHMD04162
OG0004240	SACKO_03705	SCHMD15203, SCHMD12624
OG0004241	SACKO_05087	SCHMD20634, SCHMD15365
OG0004243	SACKO_21841	SCHMD02806
OG0004244	SACKO_10773	SCHMD04165
OG0004246	SACKO_10191	SCHMD25240, SCHMD27704
OG0004247	SACKO_29414	SCHMD10596
OG0004249	SACKO_09516	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	SACKO_07268	SCHMD12623
OG0004251	SACKO_02877	SCHMD08633
OG0004252	SACKO_16333	SCHMD02811
OG0004253	SACKO_02192	SCHMD09205
OG0004254	SACKO_18552	SCHMD07480
OG0004255	SACKO_09554	SCHMD00865
OG0004257	SACKO_10226	SCHMD08129
OG0004258	SACKO_16352, SACKO_16395	SCHMD13120, SCHMD23840, SCHMD13122
OG0004259	SACKO_29831	SCHMD18232
OG0004260	SACKO_31028	SCHMD23376
OG0004261	SACKO_29025	SCHMD16623
OG0004262	SACKO_23794	SCHMD16537
OG0004267	SACKO_29345	SCHMD14468
OG0004268	SACKO_32110	SCHMD24258, SCHMD19847
OG0004269	SACKO_02690, SACKO_17980	SCHMD06048
OG0004270	SACKO_15850	SCHMD06231
OG0004270	SACKO_15844	SCHMD09153
OG0004273	SACKO_09932	SCHMD15470
OG0004276	SACKO_08172	SCHMD07051
OG0004278	SACKO_21185	SCHMD07808
OG0004279	SACKO_27575	SCHMD09109
OG0004280	SACKO_28223	SCHMD24977
OG0004281	SACKO_13549	SCHMD15072
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	SCHMD04750
OG0004289	SACKO_32406	SCHMD10655
OG0004291	SACKO_14905	SCHMD11768, SCHMD11769
OG0004292	SACKO_03502	SCHMD02072
OG0004294	SACKO_18046	SCHMD06402
OG0004295	SACKO_04249	SCHMD05169
OG0004296	SACKO_21380	SCHMD13298
OG0004297	SACKO_28535	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	SACKO_30101	SCHMD15087, SCHMD15086
OG0004301	SACKO_20227	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	SACKO_18457	SCHMD10637, SCHMD22462
OG0004303	SACKO_26532	SCHMD17944, SCHMD18972
OG0004304	SACKO_20533	SCHMD17338
OG0004307	SACKO_33572	SCHMD20615
OG0004308	SACKO_01785	SCHMD08570
OG0004309	SACKO_30754	SCHMD11977, SCHMD17117
OG0004310	SACKO_10532	SCHMD15088
OG0004312	SACKO_10930	SCHMD10505
OG0004316	SACKO_28186	SCHMD07217
OG0004317	SACKO_02212	SCHMD03544
OG0004318	SACKO_28220, SACKO_04809	SCHMD07901, SCHMD07898, SCHMD07899
OG0004318	SACKO_24911	SCHMD07900
OG0004319	SACKO_05880	SCHMD02039, SCHMD00640
OG0004321	SACKO_28159, SACKO_28167	SCHMD00773, SCHMD22413
OG0004322	SACKO_28915	SCHMD06269, SCHMD13954
OG0004324	SACKO_12104, SACKO_08113	SCHMD07700
OG0004327	SACKO_31782, SACKO_30605	SCHMD11268
OG0004328	SACKO_23143, SACKO_33011	SCHMD18966, SCHMD09751
OG0004329	SACKO_25792, SACKO_09106	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	SACKO_07866	SCHMD03763
OG0004331	SACKO_06087	SCHMD28298, SCHMD09132
OG0004332	SACKO_02982	SCHMD00454
OG0004335	SACKO_30625	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	SACKO_24216	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	SACKO_28627	SCHMD09660, SCHMD01095
OG0004344	SACKO_02938	SCHMD12044
OG0004347	SACKO_18290	SCHMD25637, SCHMD11463
OG0004348	SACKO_00059	SCHMD00729
OG0004350	SACKO_33866	SCHMD16920, SCHMD07665
OG0004351	SACKO_14866	SCHMD12829
OG0004352	SACKO_10946	SCHMD11224
OG0004353	SACKO_09595	SCHMD21824, SCHMD16507
OG0004354	SACKO_06263, SACKO_06268, SACKO_30750	SCHMD15589
OG0004356	SACKO_08790	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	SACKO_23737	SCHMD26102, SCHMD07557
OG0004359	SACKO_07960	SCHMD05503
OG0004360	SACKO_13028	SCHMD05210
OG0004362	SACKO_08638	SCHMD14598, SCHMD12685
OG0004364	SACKO_23778	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	SACKO_23975	SCHMD14299
OG0004366	SACKO_28259	SCHMD02308
OG0004367	SACKO_33429	SCHMD09384
OG0004368	SACKO_03972	SCHMD06787, SCHMD28933
OG0004369	SACKO_34043, SACKO_22812	SCHMD13900
OG0004369	SACKO_34059	SCHMD12392, SCHMD13901
OG0004370	SACKO_26120	SCHMD05486
OG0004373	SACKO_02913	SCHMD15692
OG0004374	SACKO_27657, SACKO_05442	SCHMD08647
OG0004376	SACKO_04476	SCHMD24005, SCHMD12717
OG0004377	SACKO_04189	SCHMD00654, SCHMD00288
OG0004378	SACKO_21719	SCHMD13186, SCHMD15248
OG0004379	SACKO_04588	SCHMD09241
OG0004380	SACKO_08279	SCHMD09830
OG0004381	SACKO_23417	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	SACKO_16501	SCHMD20602, SCHMD02352
OG0004390	SACKO_17506	SCHMD22900
OG0004392	SACKO_01326	SCHMD01600
OG0004393	SACKO_03731	SCHMD23967, SCHMD19706
OG0004394	SACKO_06802	SCHMD15505, SCHMD12711, SCHMD15506
OG0004395	SACKO_29824	SCHMD13388
OG0004396	SACKO_09175	SCHMD06052
OG0004397	SACKO_00175	SCHMD22336
OG0004398	SACKO_05440	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	SACKO_01145	SCHMD04230
OG0004401	SACKO_22723	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004404	SACKO_09881	SCHMD02644, SCHMD04995
OG0004405	SACKO_17613, SACKO_28559	SCHMD05548, SCHMD03220
OG0004407	SACKO_16287	SCHMD00293
OG0004409	SACKO_33175	SCHMD04463
OG0004415	SACKO_30317	SCHMD23101, SCHMD14463
OG0004417	SACKO_27616	SCHMD11303
OG0004418	SACKO_31965	SCHMD18151, SCHMD12683
OG0004420	SACKO_00861	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	SACKO_23605	SCHMD28625, SCHMD20900
OG0004422	SACKO_09183	SCHMD03253
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	SCHMD29397
OG0004424	SACKO_10837	SCHMD16178, SCHMD07772
OG0004425	SACKO_07906	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	SACKO_09068	SCHMD14134, SCHMD13488
OG0004427	SACKO_00878	SCHMD23421, SCHMD22702, SCHMD16585
OG0004457	SACKO_16417	SCHMD21666
OG0004459	SACKO_07787	SCHMD11611
OG0004460	SACKO_19002	SCHMD02836
OG0004462	SACKO_05077	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	SACKO_04376	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	SACKO_18438	SCHMD05636
OG0004467	SACKO_04860, SACKO_19896	SCHMD25583
OG0004472	SACKO_27165	SCHMD10150
OG0004474	SACKO_13446	SCHMD16777
OG0004479	SACKO_15668	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	SACKO_09896	SCHMD08179
OG0004484	SACKO_24669, SACKO_24665	SCHMD05719, SCHMD12798
OG0004486	SACKO_13395	SCHMD01167
OG0004487	SACKO_04088	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	SACKO_11836	SCHMD26474
OG0004489	SACKO_11062	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	SACKO_01568	SCHMD17389, SCHMD11597
OG0004492	SACKO_04355	SCHMD04733
OG0004493	SACKO_04749	SCHMD17846, SCHMD13358
OG0004495	SACKO_09341	SCHMD01719
OG0004496	SACKO_26743	SCHMD26140, SCHMD14189
OG0004497	SACKO_04030	SCHMD08729, SCHMD08728, SCHMD08727
OG0004498	SACKO_29609	SCHMD04342
OG0004499	SACKO_14890	SCHMD03412, SCHMD12382
OG0004500	SACKO_18016	SCHMD11617
OG0004501	SACKO_05302	SCHMD07977
OG0004502	SACKO_16253	SCHMD05296
OG0004503	SACKO_30080, SACKO_30085	SCHMD16736, SCHMD23538
OG0004505	SACKO_07933	SCHMD09314
OG0004507	SACKO_01169	SCHMD04748
OG0004509	SACKO_04702	SCHMD17345, SCHMD26727
OG0004510	SACKO_10418	SCHMD20341
OG0004511	SACKO_11442	SCHMD28314
OG0004512	SACKO_32401	SCHMD07187, SCHMD09103
OG0004513	SACKO_34197	SCHMD00064, SCHMD04110
OG0004514	SACKO_08578	SCHMD05036
OG0004515	SACKO_10522	SCHMD02738
OG0004517	SACKO_28631	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004520	SACKO_26274	SCHMD11457
OG0004522	SACKO_17016	SCHMD08563
OG0004522	SACKO_16466	SCHMD23562, SCHMD24073
OG0004523	SACKO_04848	SCHMD00984
OG0004524	SACKO_17083	SCHMD06007
OG0004526	SACKO_10282	SCHMD13090
OG0004529	SACKO_19291	SCHMD01565
OG0004530	SACKO_20418	SCHMD02115
OG0004532	SACKO_28637	SCHMD21409, SCHMD24151
OG0004535	SACKO_03150	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	SACKO_22173	SCHMD09009
OG0004542	SACKO_06292	SCHMD08621
OG0004543	SACKO_11922	SCHMD00021
OG0004546	SACKO_28524	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	SACKO_03951	SCHMD01586
OG0004549	SACKO_23349	SCHMD23062
OG0004551	SACKO_04145	SCHMD02466
OG0004552	SACKO_08469	SCHMD05280
OG0004553	SACKO_03081	SCHMD05077
OG0004554	SACKO_00814	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	SACKO_29011	SCHMD01126
OG0004558	SACKO_28349	SCHMD23563
OG0004559	SACKO_28715	SCHMD09022
OG0004564	SACKO_09067	SCHMD06864, SCHMD16273
OG0004565	SACKO_02187	SCHMD06237
OG0004567	SACKO_07155, SACKO_28403	SCHMD08103
OG0004569	SACKO_07551	SCHMD07227
OG0004570	SACKO_12970, SACKO_07861	SCHMD10693
OG0004572	SACKO_18957, SACKO_18974	SCHMD00027
OG0004573	SACKO_18454	SCHMD24195, SCHMD13279
OG0004577	SACKO_15685	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	SACKO_25847	SCHMD13522, SCHMD10265
OG0004579	SACKO_17206	SCHMD05858
OG0004581	SACKO_30000	SCHMD06969
OG0004583	SACKO_05163	SCHMD18243, SCHMD12573
OG0004589	SACKO_24508	SCHMD07310
OG0004590	SACKO_24523	SCHMD02645, SCHMD02084
OG0004592	SACKO_20946	SCHMD21981, SCHMD24746
OG0004595	SACKO_23859	SCHMD23529, SCHMD18234
OG0004596	SACKO_28471	SCHMD22207, SCHMD22206
OG0004599	SACKO_10527	SCHMD19964
OG0004602	SACKO_33314	SCHMD00904
OG0004603	SACKO_02772	SCHMD09121, SCHMD04362
OG0004605	SACKO_24891	SCHMD16312, SCHMD16314
OG0004606	SACKO_29308	SCHMD04125, SCHMD12842
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	SCHMD04747, SCHMD24317
OG0004608	SACKO_06096	SCHMD24531, SCHMD11307
OG0004609	SACKO_02975	SCHMD12031, SCHMD13204
OG0004610	SACKO_21418	SCHMD04931
OG0004612	SACKO_29135	SCHMD00076
OG0004613	SACKO_19929, SACKO_19918	SCHMD02078
OG0004614	SACKO_06287	SCHMD21793, SCHMD24411
OG0004616	SACKO_18631	SCHMD28217
OG0004619	SACKO_13215	SCHMD07738
OG0004621	SACKO_14185	SCHMD02131
OG0004623	SACKO_12927, SACKO_20389	SCHMD29595
OG0004626	SACKO_32091	SCHMD21056, SCHMD25126
OG0004629	SACKO_21350	SCHMD28937, SCHMD22436
OG0004630	SACKO_24304, SACKO_18921	SCHMD19924, SCHMD19158
OG0004631	SACKO_26411, SACKO_01707, SACKO_23017	SCHMD23492
OG0004632	SACKO_18527	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	SACKO_12575	SCHMD08375
OG0004634	SACKO_31100	SCHMD05432
OG0004635	SACKO_11047	SCHMD03118
OG0004638	SACKO_13654	SCHMD03884
OG0004639	SACKO_03968	SCHMD11835
OG0004643	SACKO_25343	SCHMD12179
OG0004646	SACKO_21323	SCHMD02650
OG0004648	SACKO_17990	SCHMD22597, SCHMD14009
OG0004649	SACKO_18305	SCHMD11982
OG0004651	SACKO_04435	SCHMD12856
OG0004652	SACKO_08505	SCHMD09910, SCHMD14465
OG0004654	SACKO_14273	SCHMD11590
OG0004655	SACKO_08288	SCHMD10685
OG0004657	SACKO_26287	SCHMD24002
OG0004657	SACKO_21555	SCHMD24003, SCHMD14727
OG0004662	SACKO_07270	SCHMD23223, SCHMD01585
OG0004663	SACKO_18226	SCHMD03596
OG0004665	SACKO_02665	SCHMD11600, SCHMD08997
OG0004666	SACKO_26861	SCHMD15089
OG0004669	SACKO_26889	SCHMD05517
OG0004670	SACKO_30167	SCHMD20695, SCHMD17163
OG0004671	SACKO_31183	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	SACKO_00641	SCHMD12584
OG0004674	SACKO_20254	SCHMD03223
OG0004675	SACKO_13667	SCHMD07033
OG0004682	SACKO_09594	SCHMD08178
OG0004683	SACKO_31594	SCHMD10878
OG0004684	SACKO_31585	SCHMD04346
OG0004685	SACKO_33019	SCHMD09955
OG0004687	SACKO_17225	SCHMD23153, SCHMD15300
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	SCHMD09484, SCHMD08993
OG0004689	SACKO_20300	SCHMD04465
OG0004690	SACKO_22702	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	SACKO_19375	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	SACKO_13843	SCHMD19141, SCHMD23931
OG0004696	SACKO_28164	SCHMD21643
OG0004697	SACKO_14387	SCHMD17021
OG0004699	SACKO_15038	SCHMD06447
OG0004700	SACKO_10009	SCHMD16439
