Orthogroup	SACKO_ok	PFLAV
OG0006183	SACKO_28026	TCONS_00013519.p1
OG0006184	SACKO_05697	TCONS_00013240.p1
OG0006185	SACKO_13993	TCONS_00045754.p1
OG0006186	SACKO_31282	TCONS_00001195.p1
OG0006187	SACKO_24252	TCONS_00029731.p1
OG0006188	SACKO_07194	TCONS_00053406.p1
OG0006189	SACKO_33366	TCONS_00012480.p1
OG0006190	SACKO_02444	TCONS_00028354.p1
OG0006191	SACKO_21296	TCONS_00029555.p1
OG0006192	SACKO_01391	TCONS_00056391.p1, TCONS_00041424.p1
OG0006194	SACKO_28666	TCONS_00014587.p1
OG0006195	SACKO_11093	TCONS_00006119.p1
OG0006196	SACKO_30856	TCONS_00021445.p1
OG0006197	SACKO_12874	TCONS_00056587.p1, TCONS_00056585.p1, TCONS_00056586.p1, TCONS_00056588.p1
OG0006198	SACKO_27166	TCONS_00026915.p1
OG0006199	SACKO_06227	TCONS_00052496.p1
OG0006200	SACKO_20572, SACKO_15696	TCONS_00030705.p1
OG0006201	SACKO_24524	TCONS_00005211.p1
OG0006202	SACKO_15491, SACKO_16355	TCONS_00007558.p1
OG0006203	SACKO_17941, SACKO_17962, SACKO_09025	TCONS_00010994.p1
OG0006205	SACKO_31370	TCONS_00005581.p1
OG0006206	SACKO_01243	TCONS_00011739.p1
OG0006207	SACKO_07547	TCONS_00006897.p1
OG0006208	SACKO_08608	TCONS_00029115.p1
OG0006209	SACKO_24255	TCONS_00029727.p1
OG0006210	SACKO_18778	TCONS_00009196.p1
OG0006211	SACKO_04724	TCONS_00019295.p1
OG0006212	SACKO_28014	TCONS_00013525.p1
OG0006213	SACKO_21335	TCONS_00019307.p1
OG0006214	SACKO_05862	TCONS_00037981.p1
OG0006215	SACKO_27443	TCONS_00054350.p1
OG0006216	SACKO_24474	TCONS_00014138.p1
OG0006217	SACKO_07207	TCONS_00051364.p1
OG0006218	SACKO_12808, SACKO_08529, SACKO_05782, SACKO_28063, SACKO_08166, SACKO_00094, SACKO_12807, SACKO_28062, SACKO_23556, SACKO_03674, SACKO_13492, SACKO_23122, SACKO_05739	TCONS_00034089.p1
OG0006218	SACKO_12810, SACKO_23171, SACKO_16302, SACKO_09615, SACKO_11910, SACKO_11900	TCONS_00023078.p1, TCONS_00023048.p1, TCONS_00023077.p1, TCONS_00007444.p1, TCONS_00007445.p1
OG0006219	SACKO_20869	TCONS_00021122.p1
OG0006220	SACKO_19675	TCONS_00019743.p1, TCONS_00019730.p1
OG0006222	SACKO_07689, SACKO_15724, SACKO_15747, SACKO_25702	TCONS_00003406.p1, TCONS_00037237.p1, TCONS_00053751.p1, TCONS_00053750.p1
OG0006223	SACKO_30252	TCONS_00027024.p1
OG0006224	SACKO_33216	TCONS_00050034.p1
OG0006225	SACKO_03137	TCONS_00010489.p1
OG0006226	SACKO_33531	TCONS_00053227.p1
OG0006227	SACKO_00360	TCONS_00026982.p1
OG0006228	SACKO_22460	TCONS_00037181.p1
OG0006229	SACKO_15856	TCONS_00043875.p1
OG0006230	SACKO_09576	TCONS_00020731.p1
OG0006231	SACKO_23230	TCONS_00017751.p1
OG0006232	SACKO_14279	TCONS_00056742.p1
OG0006233	SACKO_11025	TCONS_00033829.p1
OG0006234	SACKO_00141	TCONS_00052906.p1
OG0006235	SACKO_05415, SACKO_07827	TCONS_00036221.p1
OG0006237	SACKO_20298	TCONS_00051480.p1
OG0006238	SACKO_31958	TCONS_00024408.p1, TCONS_00024372.p1
OG0006239	SACKO_26765	TCONS_00008386.p1
OG0006240	SACKO_29884	TCONS_00015238.p1
OG0006241	SACKO_19445	TCONS_00008888.p1
OG0006242	SACKO_27227	TCONS_00012548.p1
OG0006243	SACKO_32257	TCONS_00028966.p1
OG0006244	SACKO_00718	TCONS_00004893.p1
OG0006245	SACKO_13591, SACKO_13588	TCONS_00056805.p1
OG0006246	SACKO_02460	TCONS_00029698.p1
OG0006248	SACKO_29941	TCONS_00022938.p1
OG0006249	SACKO_12077, SACKO_06923	TCONS_00022323.p1
OG0006250	SACKO_33637	TCONS_00027802.p1
OG0006252	SACKO_31106	TCONS_00051116.p1
OG0006253	SACKO_22373	TCONS_00000285.p1
OG0006254	SACKO_27243	TCONS_00055925.p1
OG0006255	SACKO_14174	TCONS_00026740.p1, TCONS_00041555.p1
OG0006256	SACKO_31452	TCONS_00034145.p1, TCONS_00034147.p1, TCONS_00034143.p1, TCONS_00034142.p1
OG0006257	SACKO_04006	TCONS_00010381.p1
OG0006258	SACKO_33663	TCONS_00032875.p1
OG0006258	SACKO_28085	TCONS_00032874.p1
OG0006259	SACKO_08122	TCONS_00018304.p1
OG0006260	SACKO_01212	TCONS_00047383.p1
OG0006261	SACKO_07532	TCONS_00048563.p1
OG0006262	SACKO_19933	TCONS_00018917.p1
OG0006263	SACKO_23315	TCONS_00007047.p1
OG0006264	SACKO_27254	TCONS_00055392.p1
OG0006266	SACKO_23048	TCONS_00014755.p1
OG0006267	SACKO_17470	TCONS_00031273.p1
OG0006268	SACKO_21851	TCONS_00048122.p1
OG0006269	SACKO_23723	TCONS_00048493.p1
OG0006270	SACKO_27418	TCONS_00015601.p1
OG0006271	SACKO_31553	TCONS_00013879.p1
OG0006272	SACKO_14168	TCONS_00054927.p1
OG0006273	SACKO_32080	TCONS_00008500.p1
OG0006275	SACKO_08975	TCONS_00001487.p1
OG0006276	SACKO_01325	TCONS_00030501.p1
OG0006276	SACKO_33437	TCONS_00010115.p1
OG0006277	SACKO_31185	TCONS_00005076.p1
OG0006278	SACKO_30172	TCONS_00005100.p1, TCONS_00006348.p1
OG0006279	SACKO_18919	TCONS_00002188.p1
OG0006280	SACKO_03118	TCONS_00009583.p1
OG0006281	SACKO_26666	TCONS_00050422.p1
OG0006282	SACKO_23844	TCONS_00041317.p1, TCONS_00041301.p1
OG0006283	SACKO_11202	TCONS_00020320.p1
OG0006284	SACKO_01400	TCONS_00004481.p1
OG0006285	SACKO_22768, SACKO_34081	TCONS_00016197.p1
OG0006286	SACKO_27133	TCONS_00029938.p1, TCONS_00030675.p1
OG0006287	SACKO_22159	TCONS_00011059.p1
OG0006288	SACKO_01301	TCONS_00005552.p1, TCONS_00005564.p1
OG0006289	SACKO_31445	TCONS_00049653.p1
OG0006290	SACKO_04601	TCONS_00050562.p1
OG0006291	SACKO_23043	TCONS_00016579.p1
OG0006292	SACKO_04876	TCONS_00008942.p1
OG0006293	SACKO_20678	TCONS_00006350.p1
OG0006294	SACKO_33988	TCONS_00010810.p1
OG0006295	SACKO_07537	TCONS_00006928.p1, TCONS_00006902.p1
OG0006296	SACKO_21974	TCONS_00048898.p1
OG0006297	SACKO_02405	TCONS_00048919.p1
OG0006298	SACKO_07970	TCONS_00003571.p1
OG0006299	SACKO_26388	TCONS_00022899.p1
OG0006299	SACKO_12264	TCONS_00002304.p1
OG0006300	SACKO_23128	TCONS_00012213.p1
OG0006301	SACKO_14640	TCONS_00011055.p1
OG0006302	SACKO_20695	TCONS_00028792.p1
OG0006303	SACKO_10052	TCONS_00017779.p1
OG0006304	SACKO_03519	TCONS_00009784.p1
OG0006305	SACKO_24057	TCONS_00027479.p1
OG0006306	SACKO_04334	TCONS_00017205.p1
OG0006307	SACKO_27021	TCONS_00053826.p1
OG0006308	SACKO_29735	TCONS_00004866.p1
OG0006309	SACKO_13569	TCONS_00036228.p1
OG0006310	SACKO_24275	TCONS_00036033.p1
OG0006311	SACKO_26809	TCONS_00038156.p1
OG0006312	SACKO_10820	TCONS_00048558.p1
OG0006313	SACKO_20864	TCONS_00046617.p1
OG0006314	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316	TCONS_00020738.p1
OG0006314	SACKO_33868, SACKO_33834	TCONS_00001044.p1
OG0006315	SACKO_05661	TCONS_00010515.p1
OG0006316	SACKO_05383	TCONS_00053170.p1
OG0006317	SACKO_21312	TCONS_00005040.p1, TCONS_00029813.p1
OG0006318	SACKO_33178	TCONS_00002001.p1, TCONS_00001991.p1
OG0006319	SACKO_09566	TCONS_00049238.p1
OG0006320	SACKO_23414	TCONS_00048271.p1
OG0006321	SACKO_05259	TCONS_00009449.p1
OG0006322	SACKO_08927	TCONS_00048928.p1
OG0006323	SACKO_26923	TCONS_00041748.p1
OG0006324	SACKO_01809	TCONS_00009459.p1
OG0006325	SACKO_04682	TCONS_00015014.p1
OG0006326	SACKO_09219	TCONS_00016446.p1
OG0006327	SACKO_19203	TCONS_00041268.p1
OG0006327	SACKO_13310	TCONS_00035798.p1
OG0006328	SACKO_25856, SACKO_13670	TCONS_00045051.p1, TCONS_00045634.p1
OG0006329	SACKO_30287	TCONS_00026255.p1
OG0006330	SACKO_08726	TCONS_00028142.p1
OG0006331	SACKO_31398	TCONS_00003546.p1
OG0006332	SACKO_08811	TCONS_00024586.p1
OG0006333	SACKO_11667	TCONS_00002164.p1
OG0006334	SACKO_00491	TCONS_00053945.p1
OG0006335	SACKO_22904, SACKO_22906	TCONS_00038727.p1
OG0006336	SACKO_09783	TCONS_00053361.p1
OG0006337	SACKO_19367	TCONS_00028906.p1
OG0006338	SACKO_17070	TCONS_00053627.p1
OG0006339	SACKO_04371	TCONS_00006224.p1
OG0006340	SACKO_06436	TCONS_00030619.p1
OG0006341	SACKO_03883	TCONS_00053211.p1
OG0006342	SACKO_23617	TCONS_00047446.p1
OG0006343	SACKO_30601	TCONS_00042685.p1
OG0006344	SACKO_19339	TCONS_00032988.p1
OG0006346	SACKO_27643	TCONS_00035271.p1
OG0006347	SACKO_06194	TCONS_00056824.p1
OG0006348	SACKO_14257	TCONS_00055332.p1
OG0006349	SACKO_07506	TCONS_00052515.p1
OG0006350	SACKO_16257	TCONS_00012262.p1
OG0006351	SACKO_11606	TCONS_00043433.p1
OG0006352	SACKO_14534	TCONS_00044098.p1
OG0006353	SACKO_28090	TCONS_00009865.p1
OG0006354	SACKO_03385	TCONS_00027609.p1
OG0006355	SACKO_30829	TCONS_00049625.p1
OG0006356	SACKO_26545	TCONS_00005098.p1
OG0006357	SACKO_31096	TCONS_00050895.p1
OG0006358	SACKO_26082	TCONS_00048101.p1
OG0006359	SACKO_08209	TCONS_00014857.p1
OG0006360	SACKO_25975	TCONS_00036149.p1
OG0006361	SACKO_16411	TCONS_00004369.p1
OG0006362	SACKO_15563	TCONS_00041980.p1, TCONS_00041972.p1
OG0006363	SACKO_21880	TCONS_00026004.p1
OG0006364	SACKO_17091	TCONS_00019775.p1
OG0006365	SACKO_13003	TCONS_00042541.p1
OG0006366	SACKO_06614	TCONS_00021558.p1
OG0006367	SACKO_13989	TCONS_00045704.p1, TCONS_00046721.p1
OG0006368	SACKO_12851	TCONS_00055121.p1, TCONS_00035900.p1
OG0006369	SACKO_15938, SACKO_16506, SACKO_11213, SACKO_23854, SACKO_25542, SACKO_28801, SACKO_15112	TCONS_00052301.p1, TCONS_00050787.p1, TCONS_00032672.p1, TCONS_00034707.p1, TCONS_00038421.p1, TCONS_00045637.p1, TCONS_00044365.p1, TCONS_00032673.p1
OG0006369	SACKO_18654, SACKO_03101, SACKO_03096, SACKO_13538	TCONS_00052637.p1
OG0006370	SACKO_29230	TCONS_00053971.p1
OG0006371	SACKO_06929	TCONS_00006582.p1
OG0006371	SACKO_06927, SACKO_12621	TCONS_00004945.p1
OG0006372	SACKO_18473, SACKO_17152	TCONS_00055014.p1
OG0006373	SACKO_15170	TCONS_00036457.p1, TCONS_00010706.p1
OG0006374	SACKO_10169	TCONS_00037469.p1
OG0006374	SACKO_27119	TCONS_00002486.p1, TCONS_00037433.p1
OG0006375	SACKO_15548	TCONS_00014183.p1
OG0006376	SACKO_17514	TCONS_00015180.p1
OG0006377	SACKO_19723	TCONS_00053744.p1, TCONS_00053743.p1
OG0006379	SACKO_17686, SACKO_17696	TCONS_00046729.p1, TCONS_00010895.p1
OG0006380	SACKO_22415	TCONS_00042063.p1
OG0006380	SACKO_00269	TCONS_00042067.p1
OG0006381	SACKO_33730	TCONS_00047599.p1
OG0006382	SACKO_05639	TCONS_00011902.p1
OG0006383	SACKO_16569	TCONS_00035269.p1
OG0006384	SACKO_08306	TCONS_00024420.p1, TCONS_00025857.p1
OG0006385	SACKO_02312	TCONS_00011299.p1, TCONS_00011279.p1
OG0006386	SACKO_01546	TCONS_00038091.p1
OG0006387	SACKO_32566, SACKO_32560	TCONS_00001551.p1
OG0006388	SACKO_05668	TCONS_00013235.p1
OG0006389	SACKO_22546	TCONS_00001248.p1
OG0006390	SACKO_32036	TCONS_00047659.p1
OG0006391	SACKO_27250	TCONS_00055478.p1
OG0006392	SACKO_04750	TCONS_00001939.p1
OG0006393	SACKO_12179	TCONS_00027954.p1
OG0006394	SACKO_05702	TCONS_00013244.p1
OG0006396	SACKO_27560	TCONS_00054358.p1
OG0006398	SACKO_27088	TCONS_00020199.p1
OG0006399	SACKO_18224	TCONS_00005906.p1
OG0006400	SACKO_02776	TCONS_00002612.p1, TCONS_00003375.p1
OG0006401	SACKO_27260	TCONS_00056569.p1
OG0006402	SACKO_22620	TCONS_00055131.p1
OG0006404	SACKO_01108	TCONS_00049095.p1
OG0006407	SACKO_17793	TCONS_00017172.p1
OG0006408	SACKO_11973	TCONS_00011147.p1
OG0006414	SACKO_15972	TCONS_00028276.p1, TCONS_00028277.p1
OG0006416	SACKO_08098	TCONS_00019425.p1, TCONS_00019422.p1, TCONS_00019423.p1, TCONS_00019424.p1, TCONS_00019416.p1, TCONS_00019417.p1
OG0006416	SACKO_08096	TCONS_00020414.p1
OG0006423	SACKO_29935	TCONS_00040572.p1, TCONS_00039860.p1, TCONS_00057154.p1, TCONS_00000859.p1, TCONS_00056074.p1
OG0006423	SACKO_30871	TCONS_00003763.p1, TCONS_00001571.p1, TCONS_00002721.p1, TCONS_00001954.p1, TCONS_00049862.p1, TCONS_00036289.p1, TCONS_00038241.p1, TCONS_00041474.p1, TCONS_00038263.p1
OG0006423	SACKO_17386, SACKO_29743, SACKO_17965	TCONS_00016123.p1, TCONS_00041777.p1
OG0006437	SACKO_10643	TCONS_00002926.p1
OG0006437	SACKO_31065, SACKO_32188, SACKO_32197	TCONS_00002925.p1, TCONS_00025411.p1, TCONS_00012953.p1, TCONS_00014079.p1, TCONS_00014061.p1, TCONS_00014080.p1, TCONS_00014075.p1, TCONS_00014060.p1, TCONS_00012952.p1, TCONS_00014057.p1, TCONS_00014073.p1, TCONS_00014068.p1, TCONS_00014072.p1, TCONS_00014066.p1, TCONS_00014055.p1, TCONS_00012954.p1, TCONS_00012956.p1, TCONS_00014054.p1, TCONS_00014065.p1, TCONS_00014064.p1, TCONS_00014051.p1, TCONS_00014053.p1, TCONS_00014052.p1, TCONS_00014063.p1
OG0006438	SACKO_32224	TCONS_00036262.p1
OG0006438	SACKO_01194, SACKO_26718, SACKO_21527, SACKO_33737, SACKO_23610, SACKO_06295, SACKO_25060, SACKO_29874, SACKO_08006, SACKO_12996, SACKO_12825	TCONS_00048048.p1, TCONS_00009057.p1
OG0006438	SACKO_32216	TCONS_00045688.p1, TCONS_00041344.p1, TCONS_00035902.p1
OG0006438	SACKO_12708, SACKO_05395	TCONS_00045207.p1
OG0006442	SACKO_02156	TCONS_00001276.p1
OG0006443	SACKO_32632	TCONS_00039555.p1
OG0006446	SACKO_13651	TCONS_00016689.p1
OG0006447	SACKO_23074	TCONS_00014759.p1
OG0006448	SACKO_32439	TCONS_00055605.p1
OG0006449	SACKO_08483	TCONS_00018301.p1
OG0006452	SACKO_00311	TCONS_00048196.p1
OG0006453	SACKO_33742	TCONS_00055586.p1
OG0006453	SACKO_26714	TCONS_00052401.p1, TCONS_00046219.p1, TCONS_00030523.p1, TCONS_00036002.p1, TCONS_00055225.p1, TCONS_00026991.p1, TCONS_00012413.p1
OG0006454	SACKO_15044	TCONS_00005752.p1
OG0006456	SACKO_08294	TCONS_00024071.p1
OG0006457	SACKO_20814	TCONS_00053917.p1
OG0006458	SACKO_09247	TCONS_00035428.p1
OG0006459	SACKO_12069	TCONS_00029344.p1
OG0006460	SACKO_13863	TCONS_00010265.p1
OG0006461	SACKO_26093	TCONS_00048350.p1
OG0006462	SACKO_19260	TCONS_00014431.p1
OG0006463	SACKO_29245	TCONS_00028384.p1
OG0006464	SACKO_17838	TCONS_00021066.p1
OG0006465	SACKO_05184	TCONS_00009885.p1
OG0006468	SACKO_21041	TCONS_00007890.p1
OG0006469	SACKO_01034	TCONS_00012821.p1
OG0006470	SACKO_26991	TCONS_00027786.p1
OG0006471	SACKO_25021	TCONS_00053412.p1
OG0006472	SACKO_22346, SACKO_33761	TCONS_00021911.p1
OG0006474	SACKO_07123	TCONS_00005145.p1
OG0006475	SACKO_09202	TCONS_00056392.p1, TCONS_00041422.p1
OG0006476	SACKO_06810	TCONS_00042228.p1
OG0006477	SACKO_06452	TCONS_00031480.p1
OG0006478	SACKO_19718	TCONS_00054517.p1
OG0006479	SACKO_05515	TCONS_00051879.p1
OG0006480	SACKO_32951	TCONS_00057242.p1
OG0006481	SACKO_32596	TCONS_00034795.p1
OG0006482	SACKO_25746	TCONS_00009649.p1
OG0006483	SACKO_03847	TCONS_00010956.p1
OG0006485	SACKO_12497	TCONS_00010701.p1
OG0006486	SACKO_14101	TCONS_00048186.p1
OG0006487	SACKO_26592	TCONS_00049079.p1
OG0006488	SACKO_14602	TCONS_00011528.p1
OG0006490	SACKO_01171	TCONS_00049724.p1
OG0006491	SACKO_01653	TCONS_00044639.p1
OG0006493	SACKO_10566	TCONS_00022120.p1
OG0006494	SACKO_08429	TCONS_00021999.p1
OG0006495	SACKO_10576	TCONS_00050223.p1
OG0006496	SACKO_27963, SACKO_32312	TCONS_00016568.p1
OG0006497	SACKO_32931	TCONS_00054999.p1
OG0006498	SACKO_30648	TCONS_00043357.p1, TCONS_00043346.p1
OG0006499	SACKO_00231	TCONS_00015424.p1
OG0006500	SACKO_27834	TCONS_00009974.p1
OG0006501	SACKO_33438	TCONS_00010106.p1
OG0006502	SACKO_18119	TCONS_00012707.p1
OG0006503	SACKO_26135	TCONS_00021845.p1
OG0006504	SACKO_09824	TCONS_00006488.p1
OG0006505	SACKO_28225	TCONS_00056089.p1
OG0006506	SACKO_33658, SACKO_13927, SACKO_23304	TCONS_00036362.p1
OG0006507	SACKO_14097	TCONS_00049530.p1
OG0006508	SACKO_20542	TCONS_00026619.p1
OG0006510	SACKO_30732	TCONS_00009163.p1
OG0006511	SACKO_30734	TCONS_00007950.p1
OG0006512	SACKO_22144	TCONS_00011733.p1
OG0006513	SACKO_01815	TCONS_00007347.p1
OG0006514	SACKO_14410	TCONS_00043974.p1
OG0006515	SACKO_02186	TCONS_00004438.p1
OG0006516	SACKO_04666	TCONS_00010802.p1
OG0006517	SACKO_31036	TCONS_00020570.p1
OG0006518	SACKO_14657	TCONS_00001085.p1
OG0006519	SACKO_09142	TCONS_00009727.p1
OG0006520	SACKO_30114	TCONS_00042468.p1, TCONS_00042416.p1
OG0006522	SACKO_07540	TCONS_00005801.p1, TCONS_00005787.p1
OG0006523	SACKO_32390	TCONS_00011605.p1
OG0006524	SACKO_07943	TCONS_00048319.p1
OG0006525	SACKO_26613	TCONS_00047745.p1
OG0006526	SACKO_29622	TCONS_00008656.p1
OG0006527	SACKO_17317	TCONS_00012766.p1
OG0006528	SACKO_02110	TCONS_00004367.p1
OG0006530	SACKO_11848, SACKO_11853	TCONS_00029282.p1
OG0006531	SACKO_27297	TCONS_00057127.p1
OG0006532	SACKO_08016, SACKO_03819	TCONS_00053038.p1, TCONS_00053081.p1
OG0006533	SACKO_33047	TCONS_00001339.p1
OG0006534	SACKO_03373	TCONS_00027612.p1
OG0006535	SACKO_03598	TCONS_00023337.p1, TCONS_00023207.p1
OG0006536	SACKO_33595	TCONS_00026188.p1
OG0006537	SACKO_31057	TCONS_00041692.p1
OG0006538	SACKO_18227	TCONS_00018708.p1, TCONS_00018657.p1
OG0006539	SACKO_01165	TCONS_00005734.p1
OG0006542	SACKO_30115	TCONS_00043741.p1, TCONS_00043757.p1
OG0006543	SACKO_04274	TCONS_00017046.p1
OG0006544	SACKO_23966	TCONS_00008190.p1, TCONS_00008179.p1
OG0006545	SACKO_27776	TCONS_00056038.p1
OG0006546	SACKO_31477	TCONS_00011832.p1
OG0006547	SACKO_04980	TCONS_00015546.p1
OG0006548	SACKO_27805	TCONS_00023200.p1, TCONS_00023331.p1
OG0006549	SACKO_26105	TCONS_00048349.p1
OG0006550	SACKO_32798	TCONS_00049126.p1
OG0006551	SACKO_28523	TCONS_00015875.p1
OG0006552	SACKO_07811	TCONS_00029062.p1
OG0006553	SACKO_15568	TCONS_00014564.p1
OG0006554	SACKO_31239	TCONS_00005063.p1
OG0006555	SACKO_19125	TCONS_00044540.p1
OG0006556	SACKO_06012	TCONS_00001090.p1
OG0006557	SACKO_08582	TCONS_00005264.p1
OG0006559	SACKO_27620	TCONS_00054654.p1
OG0006560	SACKO_31622	TCONS_00010738.p1
OG0006561	SACKO_09099	TCONS_00009958.p1
OG0006562	SACKO_33810	TCONS_00022910.p1
OG0006563	SACKO_15320	TCONS_00011237.p1
OG0006564	SACKO_05452	TCONS_00005531.p1
OG0006565	SACKO_19582	TCONS_00047631.p1
OG0006566	SACKO_22731	TCONS_00012618.p1
OG0006567	SACKO_20834	TCONS_00045499.p1
OG0006568	SACKO_27965	TCONS_00045070.p1
OG0006569	SACKO_27176	TCONS_00004482.p1
OG0006570	SACKO_25827	TCONS_00015384.p1
OG0006571	SACKO_32504	TCONS_00027928.p1
OG0006572	SACKO_03212	TCONS_00053653.p1
OG0006573	SACKO_24507	TCONS_00005210.p1
OG0006574	SACKO_15526	TCONS_00029325.p1
OG0006575	SACKO_11306	TCONS_00009220.p1
OG0006576	SACKO_14772	TCONS_00031187.p1, TCONS_00031210.p1
OG0006577	SACKO_14949	TCONS_00054554.p1
OG0006578	SACKO_29301	TCONS_00026429.p1
OG0006579	SACKO_12197	TCONS_00053710.p1
OG0006580	SACKO_05003	TCONS_00003702.p1
OG0006581	SACKO_32446	TCONS_00055023.p1
OG0006582	SACKO_02966, SACKO_33699	TCONS_00028748.p1
OG0006583	SACKO_04792	TCONS_00002402.p1
OG0006584	SACKO_23948	TCONS_00009190.p1
OG0006585	SACKO_09086	TCONS_00011678.p1
OG0006586	SACKO_27236	TCONS_00056653.p1
OG0006588	SACKO_23697	TCONS_00049561.p1
OG0006589	SACKO_16206	TCONS_00047690.p1
OG0006590	SACKO_19100	TCONS_00006411.p1
OG0006591	SACKO_34029	TCONS_00046705.p1
OG0006592	SACKO_26488	TCONS_00002772.p1
OG0006593	SACKO_23846	TCONS_00033505.p1
OG0006594	SACKO_03277	TCONS_00005014.p1
OG0006595	SACKO_12199	TCONS_00029764.p1
OG0006596	SACKO_19957	TCONS_00007790.p1
OG0006597	SACKO_30631, SACKO_30596	TCONS_00042667.p1
OG0006598	SACKO_00853	TCONS_00029076.p1
OG0006599	SACKO_29697	TCONS_00031431.p1
OG0006601	SACKO_32900	TCONS_00054928.p1
OG0006602	SACKO_02027	TCONS_00056704.p1
OG0006603	SACKO_26785	TCONS_00007117.p1
OG0006604	SACKO_07557	TCONS_00006520.p1
OG0006605	SACKO_33361	TCONS_00014163.p1
OG0006606	SACKO_14668	TCONS_00001826.p1
OG0006607	SACKO_23822	TCONS_00044660.p1
OG0006608	SACKO_05137	TCONS_00021081.p1
OG0006609	SACKO_04167	TCONS_00056679.p1
OG0006610	SACKO_06748	TCONS_00012981.p1
OG0006611	SACKO_24593	TCONS_00055553.p1
OG0006612	SACKO_20949	TCONS_00053948.p1
OG0006613	SACKO_13925	TCONS_00020318.p1
OG0006614	SACKO_03768	TCONS_00036181.p1
OG0006615	SACKO_30383, SACKO_14275	TCONS_00055565.p1
OG0006617	SACKO_03976	TCONS_00056205.p1
OG0006618	SACKO_26784	TCONS_00007076.p1
OG0006619	SACKO_23817	TCONS_00045095.p1
OG0006620	SACKO_07261	TCONS_00017309.p1
OG0006622	SACKO_18492	TCONS_00021887.p1
OG0006623	SACKO_03259, SACKO_12638	TCONS_00025757.p1, TCONS_00025795.p1
OG0006624	SACKO_27277	TCONS_00056405.p1
OG0006626	SACKO_02165	TCONS_00006380.p1
OG0006627	SACKO_03660	TCONS_00000978.p1
OG0006628	SACKO_17452	TCONS_00050775.p1
OG0006629	SACKO_06406	TCONS_00053776.p1, TCONS_00053777.p1
OG0006629	SACKO_23918, SACKO_23937, SACKO_23943	TCONS_00009188.p1, TCONS_00009189.p1, TCONS_00009186.p1, TCONS_00009187.p1
OG0006630	SACKO_09718	TCONS_00032852.p1
OG0006631	SACKO_25124	TCONS_00003832.p1
OG0006632	SACKO_11006	TCONS_00027325.p1
OG0006633	SACKO_13776	TCONS_00045550.p1
OG0006634	SACKO_31184	TCONS_00005070.p1
OG0006635	SACKO_20545	TCONS_00027064.p1
OG0006636	SACKO_20362	TCONS_00012633.p1
OG0006637	SACKO_18391	TCONS_00013489.p1
OG0006638	SACKO_29604	TCONS_00008465.p1
OG0006639	SACKO_11801	TCONS_00018695.p1, TCONS_00017679.p1
OG0006640	SACKO_04468	TCONS_00006552.p1
OG0006641	SACKO_22631, SACKO_14926	TCONS_00010089.p1
OG0006642	SACKO_10000	TCONS_00014397.p1
OG0006643	SACKO_13212	TCONS_00056347.p1, TCONS_00056312.p1, TCONS_00056313.p1, TCONS_00056354.p1
OG0006644	SACKO_19969	TCONS_00008651.p1
OG0006645	SACKO_02573	TCONS_00003989.p1
OG0006646	SACKO_16491	TCONS_00028509.p1
OG0006647	SACKO_29007	TCONS_00009340.p2
OG0006649	SACKO_17731, SACKO_03126	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1
OG0006650	SACKO_25083	TCONS_00042837.p1
OG0006651	SACKO_18929	TCONS_00000270.p1
OG0006652	SACKO_18062	TCONS_00004473.p1
OG0006653	SACKO_02145, SACKO_32093	TCONS_00007193.p1
OG0006654	SACKO_27363	TCONS_00002127.p1
OG0006655	SACKO_02434	TCONS_00028473.p1
OG0006656	SACKO_31952	TCONS_00025652.p1
OG0006658	SACKO_26976	TCONS_00045482.p1
OG0006659	SACKO_23652	TCONS_00048894.p1, TCONS_00050933.p1, TCONS_00050932.p1
OG0006660	SACKO_30823	TCONS_00049634.p1
OG0006661	SACKO_10562	TCONS_00021055.p1
OG0006662	SACKO_17036	TCONS_00035039.p1
OG0006663	SACKO_10196	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	SACKO_17513	TCONS_00015932.p1
OG0006665	SACKO_03189, SACKO_32495, SACKO_02612, SACKO_09580, SACKO_02300, SACKO_09542, SACKO_10088, SACKO_14931, SACKO_14636, SACKO_02085, SACKO_00095, SACKO_20180, SACKO_16070, SACKO_20107, SACKO_25051	TCONS_00002816.p1
OG0006666	SACKO_30813	TCONS_00048338.p1
OG0006667	SACKO_22738, SACKO_25306, SACKO_25302	TCONS_00015836.p1
OG0006668	SACKO_24222	TCONS_00042523.p1
OG0006669	SACKO_27060	TCONS_00052745.p1
OG0006670	SACKO_27428	TCONS_00016009.p1
OG0006671	SACKO_26651	TCONS_00050456.p1
OG0006672	SACKO_20458	TCONS_00010908.p1
OG0006673	SACKO_18714	TCONS_00025948.p1
OG0006674	SACKO_19973, SACKO_16901, SACKO_03688, SACKO_03689	TCONS_00001773.p1, TCONS_00001646.p1
OG0006675	SACKO_01088	TCONS_00027673.p1
OG0006676	SACKO_23451	TCONS_00048311.p1
OG0006677	SACKO_22059	TCONS_00013225.p1
OG0006678	SACKO_28613	TCONS_00013801.p1
OG0006679	SACKO_30215	TCONS_00026672.p1
OG0006679	SACKO_21497	TCONS_00021349.p1
OG0006680	SACKO_12693	TCONS_00056961.p1
OG0006681	SACKO_28467	TCONS_00056930.p1
OG0006682	SACKO_07699	TCONS_00017798.p1
