Orthogroup	SACKO_ok	LYTVA_ok
OG0003396	SACKO_32243, SACKO_07005	LYTVA_17916
OG0003419	SACKO_07603	LYTVA_11665
OG0003422	SACKO_04586	LYTVA_16836, LYTVA_20308
OG0003424	SACKO_05692	LYTVA_05782
OG0003425	SACKO_21290	LYTVA_04392
OG0003426	SACKO_29295	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520
OG0003428	SACKO_19906	LYTVA_15286
OG0003429	SACKO_18851	LYTVA_20604
OG0003431	SACKO_02696	LYTVA_13731
OG0003432	SACKO_23142	LYTVA_26428
OG0003433	SACKO_19315	LYTVA_27210
OG0003434	SACKO_27927	LYTVA_01169
OG0003435	SACKO_25724	LYTVA_08543
OG0003436	SACKO_04395	LYTVA_05474
OG0003436	SACKO_08411	LYTVA_00768, LYTVA_18621
OG0003437	SACKO_25025	LYTVA_12469, LYTVA_28041
OG0003438	SACKO_29724	LYTVA_23556
OG0003438	SACKO_19085	LYTVA_12357
OG0003439	SACKO_33811	LYTVA_23528
OG0003440	SACKO_12972	LYTVA_15023
OG0003441	SACKO_30707, SACKO_33516, SACKO_30700	LYTVA_19056
OG0003442	SACKO_15192, SACKO_15203	LYTVA_15608
OG0003443	SACKO_22199	LYTVA_22146
OG0003444	SACKO_29328	LYTVA_19198
OG0003445	SACKO_06557, SACKO_06554	LYTVA_29001
OG0003447	SACKO_16916	LYTVA_21925
OG0003449	SACKO_09979	LYTVA_25271
OG0003450	SACKO_15572	LYTVA_13056, LYTVA_24553
OG0003451	SACKO_04785	LYTVA_22097
OG0003452	SACKO_24072	LYTVA_28007
OG0003453	SACKO_10209	LYTVA_02587
OG0003454	SACKO_30324	LYTVA_02948
OG0003455	SACKO_22919	LYTVA_25388, LYTVA_24850
OG0003457	SACKO_17526, SACKO_07023	LYTVA_20572, LYTVA_14447
OG0003458	SACKO_24689, SACKO_13988	LYTVA_03618
OG0003459	SACKO_12030	LYTVA_10994
OG0003461	SACKO_03545	LYTVA_14255
OG0003462	SACKO_00776	LYTVA_28602, LYTVA_22633, LYTVA_03993
OG0003463	SACKO_31602	LYTVA_30127
OG0003464	SACKO_26254	LYTVA_06647
OG0003465	SACKO_23058	LYTVA_23986, LYTVA_07116
OG0003466	SACKO_02294	LYTVA_16471, LYTVA_29464
OG0003467	SACKO_32119	LYTVA_25547, LYTVA_21585
OG0003468	SACKO_00890	LYTVA_20724
OG0003469	SACKO_13512	LYTVA_13186
OG0003471	SACKO_27838	LYTVA_12384
OG0003471	SACKO_27818	LYTVA_00020
OG0003473	SACKO_33089	LYTVA_07208
OG0003474	SACKO_18192	LYTVA_16739
OG0003475	SACKO_31281	LYTVA_22320, LYTVA_27992, LYTVA_00238
OG0003477	SACKO_20610	LYTVA_09865
OG0003478	SACKO_00688	LYTVA_27751
OG0003481	SACKO_13902	LYTVA_02712
OG0003482	SACKO_26994	LYTVA_22655
OG0003483	SACKO_18557	LYTVA_09501
OG0003484	SACKO_24322	LYTVA_02918
OG0003485	SACKO_10815	LYTVA_23499, LYTVA_23051
OG0003487	SACKO_25911, SACKO_25905	LYTVA_22813
OG0003488	SACKO_21273	LYTVA_26066
OG0003489	SACKO_12828	LYTVA_24756
OG0003489	SACKO_29393	LYTVA_07007
OG0003490	SACKO_04384	LYTVA_01641
OG0003491	SACKO_26412	LYTVA_18975
OG0003492	SACKO_31827	LYTVA_17125
OG0003493	SACKO_15477, SACKO_31955	LYTVA_03266
OG0003494	SACKO_28110, SACKO_19644	LYTVA_09073, LYTVA_09067, LYTVA_09066, LYTVA_26698, LYTVA_23228, LYTVA_28509, LYTVA_18397
OG0003495	SACKO_30140	LYTVA_07410
OG0003496	SACKO_06794	LYTVA_15612
OG0003497	SACKO_02621	LYTVA_24897
OG0003498	SACKO_01996, SACKO_01988	LYTVA_06432
OG0003499	SACKO_22766	LYTVA_10932
OG0003500	SACKO_07628	LYTVA_25392
OG0003501	SACKO_30952	LYTVA_00202
OG0003502	SACKO_20189	LYTVA_01228, LYTVA_20788
OG0003503	SACKO_09739	LYTVA_13641
OG0003505	SACKO_26757	LYTVA_28433
OG0003506	SACKO_24649	LYTVA_23421
OG0003507	SACKO_15223, SACKO_03869	LYTVA_06440
OG0003508	SACKO_06902	LYTVA_19543
OG0003509	SACKO_34164	LYTVA_02422
OG0003510	SACKO_30246	LYTVA_23412
OG0003511	SACKO_09852	LYTVA_08783
OG0003512	SACKO_20205	LYTVA_25060, LYTVA_26135, LYTVA_26133
OG0003513	SACKO_30320	LYTVA_21954, LYTVA_16304
OG0003514	SACKO_25494	LYTVA_04108
OG0003515	SACKO_30659	LYTVA_04862
OG0003516	SACKO_24084	LYTVA_26603, LYTVA_25611
OG0003517	SACKO_15617	LYTVA_09370
OG0003518	SACKO_26732	LYTVA_18666
OG0003519	SACKO_12908	LYTVA_19352
OG0003520	SACKO_18568, SACKO_23243	LYTVA_04131, LYTVA_12643
OG0003521	SACKO_02542	LYTVA_23666, LYTVA_05011
OG0003522	SACKO_24463	LYTVA_09959
OG0003523	SACKO_34177, SACKO_33207	LYTVA_11260
OG0003524	SACKO_28813	LYTVA_24165
OG0003525	SACKO_24043	LYTVA_16398
OG0003525	SACKO_19674, SACKO_18095	LYTVA_14455
OG0003526	SACKO_17051, SACKO_12308	LYTVA_18770
OG0003527	SACKO_00460	LYTVA_03857
OG0003528	SACKO_21089	LYTVA_25429, LYTVA_25427
OG0003529	SACKO_32438	LYTVA_00111, LYTVA_23188, LYTVA_24750
OG0003530	SACKO_12596	LYTVA_11540
OG0003531	SACKO_00165	LYTVA_03603
OG0003532	SACKO_31069	LYTVA_14462
OG0003533	SACKO_23729	LYTVA_23225
OG0003534	SACKO_07848	LYTVA_18805
OG0003535	SACKO_28933	LYTVA_10298
OG0003536	SACKO_22529	LYTVA_11600
OG0003537	SACKO_16852, SACKO_18710	LYTVA_07265
OG0003538	SACKO_14572	LYTVA_28211
OG0003539	SACKO_02852	LYTVA_02480
OG0003540	SACKO_12544	LYTVA_22461
OG0003541	SACKO_26803	LYTVA_21300
OG0003542	SACKO_22721	LYTVA_27005, LYTVA_14809, LYTVA_14807
OG0003542	SACKO_11144	LYTVA_08819
OG0003543	SACKO_32884	LYTVA_04479
OG0003544	SACKO_26949, SACKO_12520	LYTVA_29003, LYTVA_27728
OG0003544	SACKO_09816	LYTVA_23809
OG0003545	SACKO_28684, SACKO_03798	LYTVA_26703
OG0003546	SACKO_10975	LYTVA_09882
OG0003547	SACKO_00985	LYTVA_02953
OG0003548	SACKO_18715	LYTVA_19416
OG0003549	SACKO_31303	LYTVA_16587, LYTVA_02536
OG0003550	SACKO_21635	LYTVA_30065
OG0003552	SACKO_04703	LYTVA_11397
OG0003553	SACKO_24071	LYTVA_20105
OG0003554	SACKO_27750	LYTVA_26313
OG0003555	SACKO_27229	LYTVA_22182
OG0003557	SACKO_27387	LYTVA_29355
OG0003558	SACKO_16535	LYTVA_28864
OG0003562	SACKO_19186	LYTVA_15863
OG0003563	SACKO_24469	LYTVA_28497
OG0003565	SACKO_33328	LYTVA_17701, LYTVA_23177, LYTVA_15392
OG0003566	SACKO_03424	LYTVA_12411
OG0003567	SACKO_17659	LYTVA_13855
OG0003568	SACKO_29348	LYTVA_25025
OG0003570	SACKO_10065	LYTVA_16300
OG0003571	SACKO_20473	LYTVA_08422
OG0003573	SACKO_03300	LYTVA_12228
OG0003574	SACKO_13070	LYTVA_23474
OG0003576	SACKO_10871	LYTVA_25844, LYTVA_11919
OG0003577	SACKO_06470	LYTVA_24980
OG0003578	SACKO_25432	LYTVA_14123
OG0003579	SACKO_31496	LYTVA_21586, LYTVA_25548
OG0003581	SACKO_32993, SACKO_32992	LYTVA_25521
OG0003598	SACKO_18642	LYTVA_20119
OG0003599	SACKO_29256	LYTVA_25495, LYTVA_28141
OG0003600	SACKO_26845	LYTVA_15659, LYTVA_29737
OG0003601	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970	LYTVA_07545
OG0003603	SACKO_20353	LYTVA_20098
OG0003604	SACKO_02211	LYTVA_20248
OG0003606	SACKO_14800	LYTVA_24368
OG0003607	SACKO_11384	LYTVA_04001, LYTVA_09961
OG0003608	SACKO_31522, SACKO_25828	LYTVA_23118, LYTVA_24760
OG0003610	SACKO_11265	LYTVA_24955
OG0003611	SACKO_17082	LYTVA_25213
OG0003612	SACKO_07192	LYTVA_13319
OG0003613	SACKO_09649	LYTVA_26048, LYTVA_10701
OG0003615	SACKO_03496	LYTVA_26591
OG0003617	SACKO_22185	LYTVA_11705, LYTVA_08952, LYTVA_11704
OG0003618	SACKO_02416	LYTVA_08987
OG0003619	SACKO_04087	LYTVA_29115, LYTVA_05151
OG0003620	SACKO_04500	LYTVA_14583
OG0003621	SACKO_01826, SACKO_01831	LYTVA_14368
OG0003622	SACKO_28093	LYTVA_12050
OG0003623	SACKO_00865	LYTVA_28352
OG0003624	SACKO_32508, SACKO_30807	LYTVA_16657
OG0003626	SACKO_07911	LYTVA_13770
OG0003628	SACKO_29894, SACKO_29904	LYTVA_09428
OG0003629	SACKO_12633	LYTVA_00401
OG0003630	SACKO_05455	LYTVA_11059, LYTVA_22109
OG0003631	SACKO_08255	LYTVA_17311
OG0003632	SACKO_10570	LYTVA_06045
OG0003633	SACKO_29034	LYTVA_18589
OG0003634	SACKO_28339	LYTVA_02509
OG0003635	SACKO_29880	LYTVA_06198
OG0003635	SACKO_20382	LYTVA_24849
OG0003636	SACKO_32398	LYTVA_13934, LYTVA_04868
OG0003637	SACKO_19974	LYTVA_11024, LYTVA_15072
OG0003638	SACKO_04756	LYTVA_26670
OG0003639	SACKO_08531	LYTVA_10457
OG0003640	SACKO_16698	LYTVA_28983
OG0003642	SACKO_29276	LYTVA_18053
OG0003643	SACKO_24533	LYTVA_23976, LYTVA_22914
OG0003644	SACKO_09283	LYTVA_19920
OG0003645	SACKO_23291	LYTVA_01752
OG0003646	SACKO_03457	LYTVA_05796
OG0003647	SACKO_09851	LYTVA_17942
OG0003648	SACKO_11947	LYTVA_17027
OG0003649	SACKO_04513	LYTVA_12300, LYTVA_23539
OG0003650	SACKO_09653, SACKO_34048	LYTVA_28562, LYTVA_28561
OG0003651	SACKO_13985	LYTVA_17096
OG0003652	SACKO_24298	LYTVA_28066
OG0003653	SACKO_18995	LYTVA_15915
OG0003654	SACKO_34038	LYTVA_07082
OG0003655	SACKO_24287	LYTVA_23764
OG0003656	SACKO_13038	LYTVA_05217
OG0003657	SACKO_16386	LYTVA_11266
OG0003658	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971	LYTVA_02606
OG0003660	SACKO_06451, SACKO_27660	LYTVA_24356
OG0003661	SACKO_30405, SACKO_27413	LYTVA_05212
OG0003664	SACKO_00324	LYTVA_05022
OG0003665	SACKO_18084, SACKO_18052	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792
OG0003666	SACKO_16204	LYTVA_14443
OG0003667	SACKO_07527	LYTVA_08344
OG0003668	SACKO_16542	LYTVA_23185
OG0003669	SACKO_29388, SACKO_29382	LYTVA_20979, LYTVA_00369
OG0003670	SACKO_09520	LYTVA_04322
OG0003671	SACKO_06102	LYTVA_20433
OG0003672	SACKO_22038	LYTVA_28748
OG0003673	SACKO_20751	LYTVA_13493
OG0003674	SACKO_16258	LYTVA_16973, LYTVA_27559
OG0003675	SACKO_02504	LYTVA_28295
OG0003677	SACKO_22925	LYTVA_29925
OG0003678	SACKO_00514	LYTVA_13504
OG0003680	SACKO_07919	LYTVA_20499
OG0003682	SACKO_09118	LYTVA_10459
OG0003683	SACKO_13327	LYTVA_14128
OG0003684	SACKO_16167	LYTVA_15283
OG0003685	SACKO_17420	LYTVA_22072
OG0003688	SACKO_15602	LYTVA_24642
OG0003690	SACKO_17688	LYTVA_15125
OG0003691	SACKO_06838	LYTVA_02127, LYTVA_21295
OG0003692	SACKO_30272	LYTVA_16704
OG0003693	SACKO_30147, SACKO_30156	LYTVA_10292
OG0003694	SACKO_13899	LYTVA_21490
OG0003695	SACKO_15073	LYTVA_08219
OG0003696	SACKO_23747	LYTVA_10724
OG0003697	SACKO_33327	LYTVA_24825
OG0003698	SACKO_23560	LYTVA_00449
OG0003699	SACKO_28921	LYTVA_20622
OG0003699	SACKO_22459	LYTVA_20603
OG0003700	SACKO_28036	LYTVA_05846
OG0003701	SACKO_29992	LYTVA_00298
OG0003702	SACKO_09365	LYTVA_26668
OG0003703	SACKO_22461	LYTVA_15204, LYTVA_25249
OG0003704	SACKO_18437	LYTVA_22078
OG0003705	SACKO_07440	LYTVA_23338
OG0003706	SACKO_21403	LYTVA_04360
OG0003707	SACKO_10232	LYTVA_00064
OG0003708	SACKO_10347	LYTVA_24117, LYTVA_25700
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	LYTVA_22117
OG0003710	SACKO_14655	LYTVA_01367
OG0003711	SACKO_19684	LYTVA_04221
OG0003712	SACKO_24483	LYTVA_13640
OG0003713	SACKO_23814	LYTVA_06866, LYTVA_18223
OG0003717	SACKO_18355	LYTVA_24800
OG0003718	SACKO_13035	LYTVA_22052
OG0003719	SACKO_21324	LYTVA_16501
OG0003721	SACKO_27819	LYTVA_29839
OG0003722	SACKO_09342	LYTVA_09208, LYTVA_00262
OG0003723	SACKO_27460, SACKO_16643, SACKO_29190, SACKO_22272, SACKO_29155, SACKO_29187	LYTVA_17747
OG0003723	SACKO_25867, SACKO_03743, SACKO_03722	LYTVA_28610
OG0003724	SACKO_31074	LYTVA_28771
OG0003725	SACKO_29232	LYTVA_16331
OG0003726	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234	LYTVA_26835
OG0003727	SACKO_09913	LYTVA_28311
OG0003728	SACKO_28519	LYTVA_05584
OG0003729	SACKO_10462	LYTVA_20503
OG0003730	SACKO_07057	LYTVA_17088
OG0003731	SACKO_09116	LYTVA_05810
OG0003732	SACKO_33518	LYTVA_25663
OG0003733	SACKO_25639	LYTVA_13502, LYTVA_08036
OG0003734	SACKO_10298	LYTVA_19044, LYTVA_23146
OG0003735	SACKO_27359	LYTVA_28003
OG0003736	SACKO_08001	LYTVA_01263
OG0003737	SACKO_21407	LYTVA_04668, LYTVA_07306
OG0003738	SACKO_02219	LYTVA_24822
OG0003739	SACKO_32965	LYTVA_20011
OG0003740	SACKO_08475	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	SACKO_23163	LYTVA_00346
OG0003742	SACKO_16317	LYTVA_26372
OG0003743	SACKO_20767	LYTVA_26127, LYTVA_26126
OG0003744	SACKO_15973	LYTVA_06947
OG0003746	SACKO_04162	LYTVA_21138
OG0003747	SACKO_02548	LYTVA_10213
OG0003749	SACKO_08322	LYTVA_18850
OG0003750	SACKO_12535, SACKO_09051	LYTVA_02287, LYTVA_01689
OG0003751	SACKO_27798	LYTVA_13457
OG0003752	SACKO_12922	LYTVA_01820
OG0003754	SACKO_08508	LYTVA_22465
OG0003757	SACKO_06078	LYTVA_09213
OG0003758	SACKO_22893	LYTVA_17109
OG0003759	SACKO_28661, SACKO_18691	LYTVA_26967
OG0003760	SACKO_23820	LYTVA_30090, LYTVA_22219
OG0003761	SACKO_16376	LYTVA_05534
OG0003762	SACKO_02218	LYTVA_17274
OG0003763	SACKO_12267	LYTVA_14715
OG0003763	SACKO_12262	LYTVA_14492, LYTVA_23611
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	LYTVA_17144, LYTVA_11016
OG0003766	SACKO_29018	LYTVA_05953
OG0003767	SACKO_34036, SACKO_34061, SACKO_34034	LYTVA_08194
OG0003768	SACKO_08292	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343
OG0003769	SACKO_26729	LYTVA_18678
OG0003770	SACKO_30113	LYTVA_21288
OG0003771	SACKO_24472	LYTVA_28045
OG0003772	SACKO_12861	LYTVA_21676
OG0003773	SACKO_25570	LYTVA_22099, LYTVA_08704
OG0003775	SACKO_31359	LYTVA_08825
OG0003777	SACKO_18112	LYTVA_21729
OG0003778	SACKO_19167	LYTVA_11821
OG0003779	SACKO_17816	LYTVA_10521
OG0003784	SACKO_03664	LYTVA_02088
OG0003795	SACKO_26427	LYTVA_13836
OG0003798	SACKO_04965	LYTVA_21450
OG0003803	SACKO_16018	LYTVA_17645
OG0003805	SACKO_15086, SACKO_18477, SACKO_02144, SACKO_16303, SACKO_30236	LYTVA_05711, LYTVA_19261
OG0003805	SACKO_13990	LYTVA_18388
OG0003806	SACKO_25022	LYTVA_30001
OG0003807	SACKO_28702	LYTVA_29933
OG0003808	SACKO_11285	LYTVA_19229
OG0003811	SACKO_23286, SACKO_31701	LYTVA_01732
OG0003813	SACKO_02012	LYTVA_00532
OG0003815	SACKO_29542	LYTVA_02151, LYTVA_28747
OG0003816	SACKO_29848	LYTVA_21793, LYTVA_08508
OG0003817	SACKO_07220	LYTVA_01137
OG0003818	SACKO_15857	LYTVA_09712
OG0003819	SACKO_14551	LYTVA_15964
OG0003820	SACKO_04478	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	SACKO_23600	LYTVA_01898
OG0003823	SACKO_05580	LYTVA_28299
OG0003824	SACKO_12746	LYTVA_20107, LYTVA_06706
OG0003825	SACKO_00319, SACKO_24145	LYTVA_25095, LYTVA_25100
OG0003826	SACKO_00714	LYTVA_13850
OG0003827	SACKO_27592	LYTVA_03265
OG0003828	SACKO_16727	LYTVA_13423
OG0003829	SACKO_06553	LYTVA_18420
OG0003830	SACKO_27382	LYTVA_12482, LYTVA_28846
OG0003832	SACKO_16929	LYTVA_05086
OG0003833	SACKO_15586, SACKO_23901	LYTVA_27868, LYTVA_23190
OG0003834	SACKO_32127	LYTVA_28662
OG0003836	SACKO_30569	LYTVA_24859
OG0003837	SACKO_26489, SACKO_21340	LYTVA_29929
OG0003838	SACKO_16736	LYTVA_17094
OG0003839	SACKO_03944	LYTVA_23937, LYTVA_14573
OG0003840	SACKO_04971	LYTVA_04824
OG0003841	SACKO_22771	LYTVA_09880
OG0003842	SACKO_21861	LYTVA_16877
OG0003844	SACKO_31459	LYTVA_23802
OG0003845	SACKO_11086	LYTVA_09006
OG0003846	SACKO_25269	LYTVA_03898
OG0003848	SACKO_14467	LYTVA_12543
OG0003849	SACKO_29260	LYTVA_16505
OG0003850	SACKO_27365	LYTVA_06404
OG0003852	SACKO_19687	LYTVA_02920
OG0003853	SACKO_06109	LYTVA_09397
OG0003854	SACKO_07817	LYTVA_16966
OG0003855	SACKO_20717	LYTVA_19474
OG0003856	SACKO_00893	LYTVA_25797
OG0003857	SACKO_19253	LYTVA_25367, LYTVA_25796
OG0003858	SACKO_32375	LYTVA_01327, LYTVA_27055
OG0003859	SACKO_08127, SACKO_30566	LYTVA_21927
OG0003860	SACKO_18729	LYTVA_18534
OG0003861	SACKO_06020	LYTVA_09141
OG0003862	SACKO_10381	LYTVA_00702
OG0003863	SACKO_16685	LYTVA_25098
OG0003864	SACKO_22188	LYTVA_16744
OG0003865	SACKO_07903	LYTVA_06719, LYTVA_29186
OG0003866	SACKO_20784	LYTVA_29703
OG0003867	SACKO_16952	LYTVA_19438
OG0003868	SACKO_03942	LYTVA_16042
OG0003869	SACKO_04979	LYTVA_12197
OG0003870	SACKO_31960	LYTVA_09623, LYTVA_02604
OG0003871	SACKO_17842	LYTVA_29042
OG0003873	SACKO_11339	LYTVA_12402
OG0003876	SACKO_25638	LYTVA_08885
OG0003877	SACKO_03342	LYTVA_07189, LYTVA_05818
OG0003878	SACKO_30808, SACKO_14176	LYTVA_06775, LYTVA_04340
OG0003879	SACKO_05101	LYTVA_26740
OG0003880	SACKO_08397	LYTVA_19965
OG0003881	SACKO_26611, SACKO_26599	LYTVA_02265
OG0003882	SACKO_25551	LYTVA_18048
OG0003883	SACKO_13711	LYTVA_29680
OG0003884	SACKO_06475	LYTVA_04955
OG0003885	SACKO_26956	LYTVA_22856
OG0003886	SACKO_05656	LYTVA_00295
OG0003887	SACKO_31240	LYTVA_19626
OG0003887	SACKO_34171	LYTVA_04461
OG0003888	SACKO_14950	LYTVA_27229, LYTVA_07798
OG0003889	SACKO_01038, SACKO_05220	LYTVA_29995
OG0003890	SACKO_02054	LYTVA_19129, LYTVA_23306
OG0003892	SACKO_01168	LYTVA_28820
OG0003893	SACKO_09957	LYTVA_09128
OG0003894	SACKO_00239	LYTVA_30206
OG0003895	SACKO_00396	LYTVA_16370
OG0003897	SACKO_11326	LYTVA_01009, LYTVA_18263
OG0003898	SACKO_17843	LYTVA_11060
OG0003898	SACKO_25332	LYTVA_08754
OG0003899	SACKO_14433	LYTVA_01604
OG0003900	SACKO_06116	LYTVA_00171, LYTVA_09089
OG0003901	SACKO_09866, SACKO_09871	LYTVA_25425, LYTVA_13674
OG0003902	SACKO_19014, SACKO_19000, SACKO_10415, SACKO_19017, SACKO_33670, SACKO_24175	LYTVA_17636
OG0003903	SACKO_12461	LYTVA_02947, LYTVA_14426
OG0003904	SACKO_07963	LYTVA_08407
OG0003905	SACKO_20255	LYTVA_18579, LYTVA_24090
OG0003906	SACKO_07504	LYTVA_00896
OG0003907	SACKO_16578	LYTVA_27049
OG0003907	SACKO_29890	LYTVA_26600, LYTVA_25769
OG0003908	SACKO_23098	LYTVA_01565
OG0003908	SACKO_14104	LYTVA_23240
OG0003909	SACKO_18772	LYTVA_09021
OG0003909	SACKO_06873	LYTVA_04292
OG0003910	SACKO_25193	LYTVA_15956
OG0003911	SACKO_05574	LYTVA_13769
OG0003912	SACKO_19964	LYTVA_20384
OG0003913	SACKO_21819	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003915	SACKO_17445	LYTVA_03286, LYTVA_20325
OG0003918	SACKO_03476	LYTVA_03867
OG0003919	SACKO_15063, SACKO_15040	LYTVA_25024
OG0003920	SACKO_25068	LYTVA_03736
OG0003921	SACKO_23005	LYTVA_29296
OG0003923	SACKO_12853	LYTVA_19351
OG0003924	SACKO_10523	LYTVA_21825
OG0003925	SACKO_09569	LYTVA_23157
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	LYTVA_00309
OG0003927	SACKO_08871	LYTVA_09499, LYTVA_12096
OG0003928	SACKO_07975	LYTVA_03987
OG0003930	SACKO_32200	LYTVA_25579, LYTVA_23488
OG0003931	SACKO_31562	LYTVA_22630
OG0003932	SACKO_08899	LYTVA_00352, LYTVA_14590
OG0003932	SACKO_17169, SACKO_32945	LYTVA_16689
OG0003933	SACKO_24589	LYTVA_22915
OG0003935	SACKO_12001	LYTVA_23260
OG0003936	SACKO_01810	LYTVA_03319
OG0003937	SACKO_02287	LYTVA_23787
OG0003938	SACKO_13881	LYTVA_07799
OG0003939	SACKO_15117	LYTVA_03990, LYTVA_08883
OG0003940	SACKO_32874, SACKO_08977	LYTVA_05716, LYTVA_21871
OG0003941	SACKO_33176	LYTVA_23045
OG0003942	SACKO_29515	LYTVA_19868, LYTVA_04089
OG0003943	SACKO_20843	LYTVA_15855, LYTVA_00687
OG0003945	SACKO_09804, SACKO_29979	LYTVA_00843
OG0003946	SACKO_03399	LYTVA_00597
OG0003947	SACKO_25687	LYTVA_21166
OG0003948	SACKO_13260	LYTVA_00599
OG0003949	SACKO_15085	LYTVA_06512, LYTVA_01213
OG0003953	SACKO_09518	LYTVA_25899
OG0003954	SACKO_02352	LYTVA_08587
OG0003956	SACKO_04261	LYTVA_03160
OG0003957	SACKO_19048	LYTVA_04850
OG0003958	SACKO_14206	LYTVA_10240
OG0003961	SACKO_15157	LYTVA_18404
OG0003962	SACKO_06799	LYTVA_27585
OG0003966	SACKO_31308, SACKO_15122	LYTVA_08371
OG0003967	SACKO_05891, SACKO_19262	LYTVA_21341
OG0003968	SACKO_23161	LYTVA_18737
OG0003970	SACKO_04465	LYTVA_27881
OG0003971	SACKO_11184	LYTVA_12905
OG0003972	SACKO_18971	LYTVA_26756
OG0003973	SACKO_17922	LYTVA_08780
OG0003997	SACKO_25074	LYTVA_15918
OG0003998	SACKO_32493	LYTVA_04462
OG0003999	SACKO_18525	LYTVA_02706
OG0004000	SACKO_20194	LYTVA_13016
OG0004001	SACKO_27901	LYTVA_22392
OG0004002	SACKO_22233	LYTVA_14687
OG0004004	SACKO_33188, SACKO_29932	LYTVA_12647
OG0004007	SACKO_27467	LYTVA_16332
OG0004009	SACKO_27674	LYTVA_27360
OG0004010	SACKO_07022, SACKO_07010	LYTVA_14826
OG0004011	SACKO_21800	LYTVA_07133
OG0004012	SACKO_03401	LYTVA_26169
OG0004013	SACKO_17253, SACKO_09430, SACKO_15089, SACKO_20249	LYTVA_06656
OG0004014	SACKO_04423	LYTVA_26908, LYTVA_29701
OG0004015	SACKO_00138	LYTVA_14499
OG0004016	SACKO_04846	LYTVA_04982
OG0004017	SACKO_31378	LYTVA_26976
OG0004018	SACKO_25485	LYTVA_07907
OG0004019	SACKO_00903	LYTVA_11599, LYTVA_11549
OG0004020	SACKO_23772	LYTVA_26573, LYTVA_14344
OG0004021	SACKO_24515	LYTVA_07062, LYTVA_20594
OG0004022	SACKO_33066	LYTVA_29080, LYTVA_06465
OG0004023	SACKO_12120	LYTVA_16983
OG0004024	SACKO_00168	LYTVA_08882
OG0004024	SACKO_21778	LYTVA_09171
OG0004025	SACKO_14748	LYTVA_06115
OG0004026	SACKO_10010, SACKO_24844	LYTVA_17700, LYTVA_25452, LYTVA_06612, LYTVA_15671
OG0004028	SACKO_02251	LYTVA_25968
OG0004029	SACKO_15425	LYTVA_23850
OG0004030	SACKO_23510	LYTVA_13149
OG0004031	SACKO_11954	LYTVA_19098
OG0004035	SACKO_05264	LYTVA_24098
OG0004036	SACKO_24297	LYTVA_28065
OG0004037	SACKO_11842	LYTVA_20546
OG0004038	SACKO_18332	LYTVA_30220
OG0004039	SACKO_32559	LYTVA_09633, LYTVA_14370
OG0004040	SACKO_14400	LYTVA_03042
OG0004041	SACKO_09138	LYTVA_30034, LYTVA_16536
OG0004042	SACKO_29359	LYTVA_08337
OG0004043	SACKO_04203	LYTVA_08636
OG0004044	SACKO_31712	LYTVA_04278
OG0004045	SACKO_33631	LYTVA_00602
OG0004047	SACKO_00930	LYTVA_22628
OG0004048	SACKO_33590	LYTVA_16472
OG0004049	SACKO_04565	LYTVA_15049, LYTVA_25674
OG0004050	SACKO_08948	LYTVA_14707, LYTVA_19218, LYTVA_19754
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	LYTVA_04921
OG0004053	SACKO_12103	LYTVA_05254
OG0004055	SACKO_08940	LYTVA_23038
OG0004057	SACKO_20234	LYTVA_23851, LYTVA_02242
OG0004058	SACKO_22407	LYTVA_03959
OG0004059	SACKO_04014	LYTVA_13931
OG0004060	SACKO_28451	LYTVA_13733
OG0004061	SACKO_14715	LYTVA_04703, LYTVA_20063
OG0004062	SACKO_33240	LYTVA_10442
OG0004063	SACKO_18912	LYTVA_25472
OG0004064	SACKO_28124	LYTVA_00970
OG0004065	SACKO_31120	LYTVA_23835, LYTVA_06332
OG0004066	SACKO_04954, SACKO_24926	LYTVA_14514
OG0004066	SACKO_22807	LYTVA_26929
OG0004067	SACKO_06615	LYTVA_14146
OG0004068	SACKO_03077	LYTVA_11542
OG0004069	SACKO_16363	LYTVA_15685
OG0004070	SACKO_07313	LYTVA_26461
OG0004070	SACKO_26538, SACKO_33985	LYTVA_08824
OG0004071	SACKO_17358	LYTVA_15303
OG0004072	SACKO_06639	LYTVA_02954
OG0004073	SACKO_11536	LYTVA_02075, LYTVA_02074
OG0004074	SACKO_24723	LYTVA_08586
OG0004076	SACKO_25245	LYTVA_03921
